""	CD3D	IFITM1	CD3G	LAG3	PTPRC	CD44	CD69	ITGA4	PTGER4	CXCR4	CD2	CXCR3	S1PR4	CD6	CD247	CCR5	CD46	CD47	CXCR6	CD8A	C1QBP	CD8B	KLRD1	CD4	CD226	ITGB2	ITGB1	SIGIRR	TFRC	TNFRSF1B	TNFRSF25	ITGAL	SLC1A5	RIPK1	CD96	IL2RG	SELL	ADGRE5	FAS	TRADD	SORL1	TSPAN5	SIRPG	PDCD1	PTGDR	KLRB1	TSPAN14	ADCY7	CD82	DPP4	F2R	CRTAM	HLA.DPB1	SPN	TIGIT	IGF2R	PDCD2	SLC16A7	CD81	STX3	TNFRSF14	CLEC2D	PTGER2	RACK1	PLSCR1	TNFRSF1A	PILRB	SMAP1	JMJD6	LPP	ATP5F1B	VSIR	STX4	PTPRA	CD74	CD63	RPSA	MCFD2	LAMP1	ERAP1	CANX	LRP10	NCL	APLP2
SMAP1	0.667725432358759	0.668726212579885	0.556385128123272	0.25192254922874	0.501580939403766	0.61256903901322	0.550933927848932	0.274990099105587	0.542902413331971	0.577479978384097	0.508786581817539	0.575590078976593	0.669929215815292	0.0879917359220027	0.542964951275545	-0.356850567668233	0.763246291317973	0.835627388899321	0.00852524584153678	0.153077306072018	0.905283772695772	0.420850729737268	-0.0403713576000906	0.64568084888646	0.690639555032352	0.689820054444158	0.715460903829355	0.58366722504805	0.76577333180626	0.759023507401313	0.518439579517977	0.551875075098445	0.447532640155129	0.396253935639521	0.524571045283331	0.728451557532698	0.753930118546207	0.708099458690012	0.332167398953693	0.559915348562442	0.483231924269772	0.724774456679931	0.64487232738182	0.00753340752416472	0.0261093600558385	0.377913516576293	0.324836620534742	0.280583238362827	0.831988587806953	0.530640876187749	-0.103547900897718	0.353965301361482	0.629143191255279	0.797218120242668	0.141837428962343	0.27131096797719	0.868516485643804	0.354070400687814	0.622310171500841	0.440016266025561	0.686684228698606	0.515182518861798	0.632068840105032	0.943695940636291	0.651061841074195	0.497317874885174	0.0516925797055547	1	0.819672720718719	0.5605238164591	0.85106261373009	0.757373602298141	0.911838749648791	0.475329568638073	0.632111372372531	0.784960053058166	0.896903473423666	0.708859853032751	0.747037757127886	0.434267177377629	0.560483577191773	0.409582646978166	0.747325678863173	0.605000199233746
JMJD6	0.526294266370518	0.554860686482986	0.465675171258265	0.0782213145475792	0.592540217871338	0.533085989354047	0.732121489807323	0.342022140548044	0.71905570567547	0.73017672509982	0.470328631691598	0.298987395526594	0.491890226780327	0.199577235596887	0.4753657165375	-0.407718316373067	0.74170120252686	0.752308346444796	-0.250293076904771	-0.0610189029245897	0.878324422817203	0.201914235530392	0.12008700136631	0.813379771276061	0.703361062176533	0.722753386696322	0.762720817457328	0.501994713361518	0.779389100264636	0.793009459657862	0.454021549809719	0.438841780825271	0.448718380395305	0.421157844135999	0.449747339646323	0.650325739159435	0.659481847890502	0.682325235640806	0.287242555892564	0.560458262012335	0.537955352753347	0.618802739849072	0.43703016860171	0.107146907233901	0.167030514035613	0.445400833885406	0.608606914433404	0.388141677703703	0.7741866611952	0.513127111378805	-0.110237018695162	0.395034416172822	0.685369374888054	0.694757096718382	-0.162525356572681	0.343137047199967	0.791306730193229	0.461896001196497	0.668653870452128	0.640419352665302	0.536927019809507	0.53727844943145	0.564844301533387	0.867997752650654	0.710991658449434	0.552850046738351	0.115838230144441	0.819672720718719	1	0.623380184283378	0.83890315240893	0.785932245661479	0.862058208652904	0.615821071275777	0.708279905351246	0.806645922720823	0.81774456836718	0.758061195097155	0.717321476674762	0.561757658562114	0.606373479025367	0.628339822367081	0.835080925010672	0.665643846076591
LPP	-0.0709518163001944	-0.0347197153279193	-0.12996374356352	-0.241768790650136	0.488469103875825	0.571629576105068	0.286607393905145	0.0492051091628859	0.347514119011885	0.190536237498423	-0.122307264712627	-0.178004386869593	-0.00692014341398076	-0.265920609197439	-0.16023157369149	-0.119742087929866	0.553742960114235	0.463657723649763	-0.124397715416481	-0.0224715282935283	0.793506557703757	-0.088990036289251	-0.0295096661447678	0.566618432313563	0.222753559771873	0.81148145336044	0.813085018675483	-0.00304346164855298	0.88382406609669	0.749584182436172	0.05500169105526	0.493671271057058	0.681490310821311	0.759561352141423	-0.135640635603443	0.0347960212234848	0.338425703237938	0.370504231556272	0.237385269138942	-0.0783677681465254	0.934852064302342	0.811522276910061	-0.0633817714077316	-0.267863206706229	-0.18179161589279	-0.182838674321281	0.784860542362866	0.776411452324498	0.692405447444795	0.0524386594894469	0.483252521565795	0.0863099733829043	0.864378189001519	0.316143702999556	0.0410266958291457	0.638376078133273	0.611075028887093	-0.0208448038855469	0.921134675148846	0.34058976442724	0.286556720649899	0.1513916036209	-0.0865524635928896	0.439759528660445	0.927009552711697	0.872228419063443	0.601841785733149	0.5605238164591	0.623380184283378	1	0.825601267332024	0.749841053851627	0.722348939220207	0.927230134717011	0.911850315241421	0.880735258451568	0.32578352522962	0.898451009017507	0.734711945133212	0.685517520501925	0.964889302819219	0.595631611495493	0.889773033362897	0.946405577793185
ATP5F1B	0.335361225468483	0.357015546857502	0.241451078200525	0.120496806475704	0.494399830256625	0.684034650726952	0.440438380769527	0.185164803971672	0.502179506989342	0.466920639519679	0.267111879578662	0.255558755713369	0.335607608062527	0.0144400089872294	0.265112584737488	-0.244111156810631	0.672758476872795	0.737162226354906	-0.109255635975892	0.0210705987826597	0.964370313085374	0.184518775757385	-0.116415605940436	0.659758720151423	0.470795265139637	0.880491049231551	0.859210905400752	0.448763083277932	0.890196639351858	0.819238065504737	0.225890195051038	0.501782991068953	0.556498557264414	0.66808611339119	0.251023916629635	0.404920441251276	0.681710671417525	0.614514039217194	0.248866862109421	0.317655748110668	0.719782031470825	0.804996375703395	0.36063350495402	0.0124464642325437	-0.0943641215812721	0.143707299982533	0.612090330188619	0.483263275203051	0.861457320991916	0.299927833909406	0.253592561227037	0.321187726639165	0.837424998270105	0.510685494367239	0.121274634039848	0.458945745157419	0.827554784458236	0.262302443567534	0.896407609940852	0.420666292494589	0.533430813910311	0.341000569405258	0.299221949668907	0.801893454955852	0.859166974899431	0.73184776877901	0.378453432005729	0.85106261373009	0.83890315240893	0.825601267332024	1	0.909147682698734	0.935919264598935	0.805733545857672	0.877596586584877	0.973621406816683	0.695980591624375	0.910163135058558	0.847994551796247	0.636949795410363	0.83784087030867	0.725463990832133	0.928527584560063	0.879503110067889
VSIR	0.307835971559145	0.308853867988962	0.221840849753531	0.200547446937213	0.450739922294578	0.673857994716123	0.462549532240525	0.19275392438322	0.469741147866128	0.500269802492673	0.257043193186698	0.313923551084248	0.342136770313637	0.11865400315581	0.305727578259389	-0.0843835273013807	0.547858425200985	0.656640180911781	0.0793085024855971	0.108520202784866	0.840743835194903	0.247547472353525	-0.0561946069472508	0.647144325855631	0.281154412593306	0.945937694637106	0.835872240217543	0.521700070504345	0.776767330210088	0.754035920117941	0.0466634357065114	0.577392093246112	0.563121820078796	0.615364721927637	0.273812723649659	0.350079053016878	0.622047136482878	0.500091430735376	0.284822393281014	0.315131515031462	0.665132250392909	0.743907488804789	0.390261267527175	0.215849087860014	-0.0121903896263495	0.041517956743756	0.590217580495144	0.420835782100382	0.729278558951078	0.15447332930799	0.33158202752687	0.452864013587891	0.838563785571703	0.430584712662696	0.234939613413559	0.320882095820892	0.772094016323303	0.18250205334826	0.851548740127868	0.383806816416764	0.412357019170069	0.255322716595642	0.263158357948993	0.746513196025588	0.784905642730061	0.669998846366964	0.414126436914161	0.757373602298141	0.785932245661479	0.749841053851627	0.909147682698734	1	0.846966415591129	0.691929627514123	0.858386702997908	0.870941745772893	0.650396067376219	0.769886814013601	0.866786422409872	0.499237470385863	0.712494774590635	0.753740596519919	0.822697238241998	0.780417289536189
STX4	0.466545974588117	0.473932587123467	0.357728080758742	0.134594628971298	0.478561431023482	0.571609556057336	0.531343464193344	0.216959954422274	0.528793844940031	0.501476587014575	0.331733708251492	0.315984168381603	0.502531775858368	-0.0390274738107995	0.3995876790711	-0.402097021055669	0.776673147189294	0.815343683073727	-0.136294819884565	-0.0389379733711158	0.965418242899728	0.214396703754463	-0.106669457909846	0.656814543174309	0.57088776009292	0.781626611577078	0.792869157668284	0.505488289722532	0.854848813890144	0.761598613900829	0.343354480210198	0.419310844900384	0.487471889530078	0.527094749937831	0.361922313589849	0.564132510302489	0.739343343528896	0.638802882182615	0.336752372559296	0.391060053856696	0.649223953111031	0.735639085867387	0.456232488910817	-0.0505318975545279	-0.120530584671177	0.237498954247462	0.507700599729594	0.41083326007414	0.821946264988093	0.395346008510053	0.027207821175117	0.360267502245641	0.728895926748176	0.693830554662607	0.0362146858951432	0.300062105499668	0.89146690701874	0.295064094228587	0.772752084985965	0.398653315395006	0.519727471234108	0.394850152622762	0.442734428830542	0.889463215790107	0.761414284877407	0.620988752369565	0.276499585515644	0.911838749648791	0.862058208652904	0.722348939220207	0.935919264598935	0.846966415591129	1	0.68947414509833	0.756813592195619	0.908758172861615	0.821328941895101	0.858949447725532	0.860498155283766	0.501657107157194	0.745507728205442	0.621414992107552	0.855752544318284	0.77841839622936
PTPRA	-0.145746367120307	-0.143830627186071	-0.145630851848213	-0.239519881643408	0.484313184042733	0.583015815530406	0.264627859316763	0.0901176638842028	0.356642703770547	0.207185212856039	-0.129038641673137	-0.306365601643259	-0.0990444310379514	-0.162840295037324	-0.206674959771681	-0.124329583626783	0.482572974710385	0.444769330416629	-0.20786571482298	-0.131765257846695	0.774176424181948	-0.222483888565686	0.0200204345929581	0.522769598191548	0.227288221434174	0.771941706795131	0.829778477361911	-0.0272075237351934	0.856809475377716	0.700007996446149	0.0203170380370659	0.374516427167907	0.596063680504108	0.754244965077053	-0.155490957996707	-0.0144487520654373	0.323408261726121	0.375833670801994	0.28636398724044	-0.068991272066636	0.870202942666294	0.681550326191889	-0.17349522129966	-0.235948032813297	-0.138109700097424	-0.125264667979762	0.866082618531061	0.779380246853256	0.603963038511253	0.0265025404533931	0.540491462870652	0.029018252503085	0.834996664928277	0.226114014607025	-0.0122667647351507	0.627101693168187	0.550733234309196	0.000554378854545299	0.926537908648097	0.30706103155915	0.214095658125276	0.156842223276832	-0.165356707822889	0.406337220806754	0.916092891405531	0.873254398711997	0.609638463682949	0.475329568638073	0.615821071275777	0.927230134717011	0.805733545857672	0.691929627514123	0.68947414509833	1	0.892707716915958	0.881999862798523	0.254442795018893	0.932643084765167	0.693038192275681	0.766056248993824	0.965706604060703	0.689124981020241	0.898383880500271	0.959333767504971
CD74	0.00644173344704915	0.0348410638714034	-0.0416654846955839	-0.146503923531226	0.52039029916464	0.646633501244679	0.353618936505581	0.115655936583817	0.41108340262662	0.32981858359557	-0.0076536085190595	-0.0570992872108981	0.0647220043460633	-0.0921640569351496	-0.0542128702053765	-0.0887772998921262	0.514798816174959	0.485389828616472	-0.0339836691247106	0.0361724815366755	0.824698858962718	-0.012725907085718	0.0393882024966064	0.615310771744673	0.265250226793893	0.911165225048793	0.888555957558516	0.135094761371648	0.871751897600579	0.809216899083872	0.0611864330841127	0.552056946879871	0.666796472846211	0.779317257788205	-0.0370297490074756	0.121682490081825	0.409472893518804	0.424249333935319	0.259421995740056	0.0637391082595443	0.872473244888224	0.771488898897654	0.0557910737165863	-0.132677599980743	-0.0877569652385875	-0.0806257483664935	0.782200020890902	0.722682454819467	0.687923825582983	0.058990365560378	0.48602066337535	0.12654491152437	0.973132086799048	0.323359885520994	0.0854559747874712	0.598896613921065	0.621022977964062	0.0416990210516704	0.963941514258223	0.355114395404913	0.364022757193474	0.185424812416579	-0.0110065876893016	0.545183788638347	0.958640875733512	0.886432539555904	0.51832317103169	0.632111372372531	0.708279905351246	0.911850315241421	0.877596586584877	0.858386702997908	0.756813592195619	0.892707716915958	1	0.906856877880425	0.399836085426401	0.901271347318687	0.74675981432112	0.738882365771614	0.897929565520203	0.674355014942834	0.908327096192524	0.928283711065834
CD63	0.210448224128269	0.221309288500209	0.129201819556446	0.0196420735937163	0.503689935270981	0.661913153935046	0.378292332044643	0.146023780728956	0.437631220106921	0.359280934501148	0.148462432218553	0.0959732240290251	0.20624068617272	-0.094976343325103	0.14999711436568	-0.218446542220308	0.64671487010672	0.692299022839002	-0.110815083189229	-0.0293161567721551	0.952980692506682	0.089889303808575	-0.05888233417637	0.607902200603137	0.428282933197375	0.878503529073515	0.892465959262033	0.316711882768577	0.893924384007565	0.77767973685636	0.153478757342827	0.504402336850478	0.582306225362431	0.73679679458097	0.132967871044641	0.305053744097637	0.625674212185592	0.560764346821193	0.316301364773629	0.175490678975214	0.806917847058409	0.780378167995502	0.209215976911984	-0.0539331979132294	-0.119079640894461	0.0276836083773685	0.684761062078003	0.576731419544485	0.808819438372107	0.205979759024704	0.337634759441704	0.28612811785549	0.851511151381136	0.454258606899594	0.0940703246490576	0.489447655123838	0.798209327919749	0.159031632517243	0.941286924984154	0.35205344663811	0.423958591633512	0.264324198494737	0.159415322810283	0.716925600236073	0.915280634655207	0.770600976124588	0.480726440627223	0.784960053058166	0.806645922720823	0.880735258451568	0.973621406816683	0.870941745772893	0.908758172861615	0.881999862798523	0.906856877880425	1	0.601110700785523	0.946970063184893	0.863828405686329	0.681706668347089	0.905564451163244	0.729882316450989	0.947684607370849	0.939424450415218
RPSA	0.842799694056065	0.811914834564046	0.737592067903715	0.351254346693135	0.490834010861091	0.460137877507705	0.68238903716805	0.434585669822957	0.585926921883752	0.695030892148549	0.681033185282789	0.651080110455403	0.790498846654087	0.187039611961973	0.757062771454111	-0.447229854912409	0.77059268740593	0.844677768145457	-0.0844585187692061	0.11901563446244	0.773962934486704	0.508874337258513	-0.00249108384220486	0.654407006892273	0.708848896416904	0.520946081132056	0.550100138525781	0.753563620171469	0.605000271022199	0.597620214043928	0.533154218769225	0.37726308417964	0.340217331119771	0.190935651142071	0.737786852105912	0.892154133750948	0.787449662357056	0.71869718189664	0.294878132706056	0.711937812619103	0.217435474729544	0.549168511433431	0.730133018575278	0.169013435735288	0.164117035973927	0.509181781435169	0.193396839078298	0.0365926871303483	0.733876956826818	0.649782030822021	-0.363175452739278	0.567554333905801	0.427587970766074	0.851250297385188	0.0580812472239995	0.0885488018073974	0.872618969828239	0.503872106382925	0.365345582091178	0.511163228225314	0.640509571377625	0.592741703283879	0.823738931347899	0.961639798612572	0.422462287397737	0.196486635289062	-0.104686910825786	0.896903473423666	0.81774456836718	0.32578352522962	0.695980591624375	0.650396067376219	0.821328941895101	0.254442795018893	0.399836085426401	0.601110700785523	1	0.504016865495476	0.640239058568841	0.198919537623482	0.300840489111207	0.40030169748074	0.593677681240556	0.350512659369157
MCFD2	0.100361720524063	0.108914341849064	0.0761079534970303	-0.108518443337917	0.527898107689028	0.630435225822121	0.363573375943993	0.114243030201059	0.440633470088584	0.335982709946772	0.0600380950223423	-0.0575970029329956	0.173424108766903	-0.14375421358649	0.035056824902641	-0.26877225566941	0.649638423242529	0.650196893036742	-0.137415876468236	-0.0964870556742564	0.913510741696741	-0.0684292603745951	-0.030529490080992	0.590826912744951	0.416730026742773	0.818769745141437	0.879625972361215	0.170830732532951	0.934220594710734	0.790862949044533	0.219495023783784	0.430956691473241	0.588417146638039	0.709954537519335	0.0401133499111936	0.22823726350512	0.520667180967757	0.52273948779048	0.330331240450327	0.125241090870535	0.838555281911662	0.754742096853047	0.0725990554485842	-0.197724366270641	-0.12108497002977	0.0557404161373138	0.768884924719206	0.721678061854888	0.717576246990448	0.207592602467403	0.363337937955641	0.0923185299272681	0.858524967079326	0.479908287045581	0.00776334817484201	0.536135712625068	0.702696027518607	0.103326397982773	0.925451829254365	0.341419870384081	0.378645972704472	0.288009011518528	0.0675507963131177	0.64809006612904	0.916412322873402	0.856174528193933	0.450039596400702	0.708859853032751	0.758061195097155	0.898451009017507	0.910163135058558	0.769886814013601	0.858949447725532	0.932643084765167	0.901271347318687	0.946970063184893	0.504016865495476	1	0.785632757975782	0.72985233413112	0.946437107913888	0.641238896436236	0.946464495344704	0.948665125602073
LAMP1	0.241127125378376	0.184504976456816	0.168182490537312	0.136293525509075	0.366204344937122	0.565595801865244	0.376931865050067	0.114528227587752	0.324673743026796	0.329742430358971	0.130575304442571	0.209602901917087	0.31344606181557	-0.139516636414626	0.276014659878734	-0.17896792556975	0.619132538411307	0.734121556187335	0.141679697362144	-0.058863900824911	0.844393285371501	0.151555216585614	-0.0978841648578796	0.489085686805469	0.264721089537343	0.874088982691046	0.815038827368748	0.444690820409872	0.750203466936666	0.567927450265593	-0.0258223451136796	0.511518246750473	0.427227247531783	0.635251075047366	0.20238848017584	0.321229146571309	0.667389717015657	0.39485932576747	0.381880588183785	0.179029974990544	0.722083674099912	0.630245381394929	0.289475261071213	0.126066059171804	-0.138288603792222	-0.079315776850041	0.53534647294313	0.401150596042372	0.63111399257135	0.0765243998455116	0.300577726962783	0.465136148393142	0.694700594907914	0.478618072594008	0.224569523883782	0.182689898593423	0.810129942415501	0.044164186273479	0.807535346511128	0.13841237020859	0.201446373393808	0.113775748609327	0.184073564228691	0.722001665687682	0.736714170751229	0.59160965267253	0.458039315867016	0.747037757127886	0.717321476674762	0.734711945133212	0.847994551796247	0.866786422409872	0.860498155283766	0.693038192275681	0.74675981432112	0.863828405686329	0.640239058568841	0.785632757975782	1	0.358083138734256	0.746839532744181	0.710536389883936	0.769687234432294	0.787661389850031
ERAP1	0.0692386497617181	0.0964334934399112	0.133722632231992	-0.048832119391506	0.67350798722611	0.686557859890848	0.274682101334373	0.304210732198567	0.437214216319615	0.362185754904773	0.21919510798636	-0.191852759954757	-0.0108418306493789	0.233834020634317	-0.0497204980104575	0.061866806661791	0.407668306531917	0.420508426478255	-0.18374697715346	0.190707581374955	0.614170180032846	0.00951042023639523	0.340751191241337	0.555123319159443	0.487731089473355	0.548603300541721	0.732575731084248	0.0207016096738504	0.710525899120242	0.737951182525299	0.351521470476187	0.384086912017355	0.594611012542146	0.609094762697997	0.0726629668405328	0.153731166674069	0.286288909057034	0.627403420224141	0.369420433924085	0.174086039135259	0.583744382526704	0.582316482937669	-0.0795650724895579	-0.190180427065367	0.250419039498513	0.20532100829531	0.78795802405722	0.737719606314331	0.596804754701413	0.255426781340808	0.371670806576426	-0.165336059374773	0.720100020045875	0.256934193187099	-0.000977891619504194	0.761545682023886	0.385772067915479	0.296635562764304	0.716987359208206	0.563422911236684	0.526235476212651	0.472323004032744	0.00650472604839458	0.361434151408102	0.790180491978526	0.768076333763243	0.440364208590897	0.434267177377629	0.561757658562114	0.685517520501925	0.636949795410363	0.499237470385863	0.501657107157194	0.766056248993824	0.738882365771614	0.681706668347089	0.198919537623482	0.72985233413112	0.358083138734256	1	0.707574165822798	0.468638678546391	0.782644737123645	0.699002349290108
CANX	-0.118662499342932	-0.0874358804099692	-0.160786569057901	-0.25290552374394	0.435140005147058	0.560205684432833	0.229020605978949	-0.00694397471329555	0.316278426582156	0.14489927111125	-0.164508188357123	-0.220375336098599	-0.0427430388935682	-0.290114587211862	-0.19122833047756	-0.161236619129949	0.530024785709962	0.468177380571385	-0.149095973904952	-0.119532452325038	0.815164358633792	-0.171860603487179	-0.0722768505312336	0.497227827453416	0.23394920518652	0.790640740193394	0.817625763591433	-0.0294082004796824	0.884512041529555	0.709876331424616	0.0446490565298772	0.432654103047468	0.59798011470127	0.764548640378706	-0.179003696660343	7.50865888160029e-05	0.34664963030193	0.352145605103819	0.258069700035587	-0.106700761999759	0.931830361337837	0.760762015143585	-0.100589020421742	-0.294419900075501	-0.24743509077999	-0.174001487893001	0.774364621766796	0.768328649954122	0.653415245991594	0.0321927470594585	0.509043398240311	0.0227224234350302	0.834902887717283	0.290904899919589	0.0342814841324673	0.575353325192739	0.588065272602376	-0.0496538464278528	0.940489546403269	0.244388548329789	0.239181133024857	0.116003716752252	-0.134354015733619	0.442398421993671	0.919018172201065	0.883071786619105	0.590345270037287	0.560483577191773	0.606373479025367	0.964889302819219	0.83784087030867	0.712494774590635	0.745507728205442	0.965706604060703	0.897929565520203	0.905564451163244	0.300840489111207	0.946437107913888	0.746839532744181	0.707574165822798	1	0.607880339201406	0.892930357245116	0.979864853528229
LRP10	0.0697471112607165	0.0296700281500167	0.0881306360568823	0.137718355458401	0.35266484219854	0.534794486318232	0.391929285304343	0.292110982818813	0.419194880410773	0.433546730413921	0.170964738907068	-0.0254839378981863	-0.00963062406880787	0.161296196650076	0.158850782500844	-0.0370660324385737	0.377622948452083	0.531267595818819	-0.178552038348391	-0.195929096219373	0.632592663420929	-0.0169853070669727	-0.0748590867806586	0.518768353794816	0.165602264500776	0.756470296594174	0.730978812153526	0.425703415463081	0.560580290408281	0.442394285981768	-0.14218871680179	0.24367879330616	0.306106049296693	0.629848338210009	0.171978585622192	0.15131725567426	0.591681956543161	0.363933484725361	0.244382516375645	0.210577461257998	0.506064185544308	0.365263284548716	0.0965012323425433	0.261397498399602	-0.00279832217718254	0.030344108168217	0.629598256960485	0.297647689047406	0.529257079289797	0.0677403823934233	0.337708559332114	0.374242885512737	0.603909270388089	0.0837109672526121	0.0782634420398754	0.294774966370644	0.551603904901312	0.310650189050771	0.725197081812759	0.272102126151667	0.139039049465672	0.124365715510549	0.105949112138418	0.499354775272203	0.613753272300928	0.50322878527526	0.502217263050433	0.409582646978166	0.628339822367081	0.595631611495493	0.725463990832133	0.753740596519919	0.621414992107552	0.689124981020241	0.674355014942834	0.729882316450989	0.40030169748074	0.641238896436236	0.710536389883936	0.468638678546391	0.607880339201406	1	0.698964786073356	0.678451320782154
NCL	0.255161847685638	0.259489648901806	0.230131666768322	-0.0468539457680376	0.693409712563205	0.745864833657961	0.5245986460276	0.329658887477205	0.588568692858204	0.49760430510759	0.235842018272658	0.0434374662365387	0.202228813648475	0.000537006327131582	0.148547970014784	-0.23050387502094	0.717333181276906	0.703580585544411	-0.183737317550037	0.0294705193205086	0.932998232638162	0.0630167572256402	0.0843885657087685	0.755977904617353	0.520850707970167	0.845592980134001	0.926601590223354	0.270766641233205	0.937461745951971	0.857712838918381	0.307685112004248	0.557519860385778	0.702257318910975	0.726174809070853	0.192320727486087	0.364707586933599	0.586843427773971	0.657080864398571	0.384832468536904	0.24633206533169	0.785522651383035	0.803787712222808	0.127665094978827	-0.129294735391198	0.061990950437875	0.13383015128669	0.808166618793664	0.684638071434104	0.798854416206865	0.345606822024521	0.318189372114433	0.228626324751145	0.878649853893259	0.534168702591864	0.0339132490361064	0.619892704767955	0.770246131301101	0.281854449970853	0.897650936773215	0.547780139351244	0.522429123384264	0.468445665668788	0.223132143577648	0.701703680302889	0.938257190333345	0.798021945843118	0.418947062811483	0.747325678863173	0.835080925010672	0.889773033362897	0.928527584560063	0.822697238241998	0.855752544318284	0.898383880500271	0.908327096192524	0.947684607370849	0.593677681240556	0.946464495344704	0.769687234432294	0.782644737123645	0.892930357245116	0.698964786073356	1	0.907079438710942
APLP2	-0.093842452945623	-0.0595215322139354	-0.142127863728709	-0.213621972968294	0.393849511812899	0.573884557461475	0.289165019255197	-0.0204007263757202	0.379114079696178	0.225504812078875	-0.137716852958058	-0.150208670656221	-0.0305683845485154	-0.212480884251522	-0.160781615547092	-0.198858161947387	0.503594370112808	0.48355557968187	-0.150681479702614	-0.168480995160918	0.851017378052274	-0.17614499908743	-0.110744168894917	0.543955723379551	0.258647814474222	0.848672804648368	0.847356771835986	0.0221412769574965	0.86646695197098	0.719729518689735	0.0368357972990171	0.471027492140161	0.535797624105023	0.735988008500415	-0.156595773443605	0.0337598430201817	0.404077911419087	0.346592515854496	0.243826195565886	-0.0267880683867783	0.911412864884961	0.728448003934513	-0.0370695569487921	-0.208836911499743	-0.236955302106546	-0.120096687045829	0.766846283456055	0.703166795342567	0.662141823651773	0.0456164402496311	0.492722122213457	0.0535657167496286	0.846437955049841	0.273245651410487	0.0181793210452333	0.526525509173423	0.59710605205694	-0.0378147175085787	0.973676095914274	0.247875166354755	0.239570581741766	0.10670545903694	-0.0839126841052574	0.504613756593912	0.921968690717802	0.888494739163963	0.533780099143191	0.605000199233746	0.665643846076591	0.946405577793185	0.879503110067889	0.780417289536189	0.77841839622936	0.959333767504971	0.928283711065834	0.939424450415218	0.350512659369157	0.948665125602073	0.787661389850031	0.699002349290108	0.979864853528229	0.678451320782154	0.907079438710942	1
