""	PARD3	EGFR	SDC1	SDC4	F2R	PVR	ERBB2	CHRM3	TFRC	LRP6	CD9	TNFRSF1A	ITGB8	THY1	PLXNB1	KCND2	CANX	CXADR	CD99L2	PTPRA	TNFRSF12A	PTPRZ1	SMAP1	PLXNB2	APLP2	PILRB	KCNJ10	ADCYAP1R1	GRIN2B	TNFRSF11B	CNR1	CAV1	INSR	ADORA1	ACKR3	ADCY1	IGF1R	MCAM	EDNRB	LRP4	NOTCH1	TNFRSF10B	ITGA3	LRP5	IGF2R	PTPRS	HMMR	VLDLR	RIPK1	ADGRE5	LIFR	NOTCH3	SDC3	GPR37L1	LINGO1	CD81	SMAD3	TRAF2	TNFRSF19	LRP8	SLC16A1	NRCAM	RACK1	GPC2	RXRA	LRP1	ABCA1	NOTCH2	LPP	MCFD2	SORT1	NCL	C1QBP	S1PR2	CD63	ITGAV	AMFR	ASGR1	SIRPA	ITGB1	CD44	LAMP1	SCARB1	CD46	SORL1	CLEC2D	CD74
RIPK1	0.794693602863275	0.822851914178431	0.705795838208351	0.74460927810731	0.919592835122419	0.886725548721985	0.837806491829799	0.509602494275161	0.841989494293749	0.691339251244686	0.695447483586354	0.883529571940783	0.921045963937297	0.635732740476497	0.829363785758277	0.564106191668693	0.938586983136636	0.687907673978021	0.900675988889543	0.952919251827689	0.735736038382375	0.882695856092898	0.903030207068852	0.903874212894227	0.933828210819979	0.873079183157388	0.859820812382549	0.75088454168043	0.559706332675846	0.718223247059863	0.828719809847152	0.547084065043678	0.760926593037899	0.857918866492193	0.697667874041192	0.619490086703197	0.860489636474955	0.843483558450067	0.909293838730323	0.626861985617773	0.727367295799794	0.865144270934749	0.688671210402231	0.836491321884166	0.875530495581031	0.880224583659251	0.5697881242494	0.776789385193617	1	0.86949255322709	0.866615406712938	0.873420395917079	0.875955221329469	0.912841500688043	0.504956985487868	0.899426655668894	0.804164145937746	0.70601729306694	0.836172320145373	0.806762190426961	0.694833391824798	0.86363071317575	0.769910637069294	0.54801363328793	0.869006462918626	0.914458660281194	0.838141579644359	0.950193269248088	0.923818457962776	0.92471637860649	0.946714706962159	0.887064126913426	0.813275497646327	0.61754374310905	0.835830603083929	0.90358830217896	0.863344038231556	0.757185480893249	0.845691757673106	0.861093642187595	0.658539278714337	0.922294340465343	0.798339297029225	0.862669374470756	0.739892849624234	0.739414464907806	0.18866033132767
ADGRE5	0.690898405171725	0.721492685893398	0.707570739496046	0.775097608049935	0.935878879653918	0.896140672957016	0.856689285875899	0.445456362914899	0.807740900624786	0.598842399856419	0.681701185401289	0.915771159039084	0.851361030911796	0.680618209906223	0.806956256484292	0.498692531790228	0.890811437655162	0.705861407738182	0.899119411153218	0.879736921766518	0.827004611843968	0.775385329451008	0.853346695794158	0.884312458071062	0.912651960822323	0.773010455834086	0.806086459890876	0.703332648060219	0.492000789667417	0.668197812308195	0.769550028481837	0.649212559241756	0.69847755854866	0.870463158347089	0.638358799245721	0.474694239171627	0.759402826425611	0.823992695558023	0.857133549585608	0.536192776912446	0.649318418103296	0.864982372152318	0.76925710416512	0.811056293186173	0.860547128187322	0.810597822914583	0.41235745711193	0.766103738729299	0.86949255322709	1	0.81581173108911	0.808989684176634	0.828947125367728	0.915779171313913	0.487954318082134	0.93504320585458	0.835241330485973	0.641331284032926	0.770323292480737	0.745479814288694	0.606850614926139	0.87315817406306	0.812198653414332	0.516419223671043	0.825888636635406	0.85709427624311	0.844077606527036	0.897808947419043	0.881962220655767	0.936425391181887	0.878011682761069	0.796229916074282	0.855786219710359	0.609678161333409	0.892693336598429	0.910287842404004	0.872550865475832	0.765049250312043	0.827909151018181	0.879082199065416	0.7345527619281	0.940396805092456	0.811743453142575	0.769833588519393	0.748481031418271	0.579047467445312	0.158939503342986
LIFR	0.567985525338615	0.586747132039839	0.527613541863612	0.841231127054045	0.858054521667455	0.771408983599948	0.934681913201088	0.368652187775972	0.764302259433275	0.49701684267251	0.51704546374952	0.91256157925646	0.92913633143569	0.387737576903374	0.696010102792148	0.329757610003799	0.906079477744431	0.441801610680134	0.904001877944512	0.865413327717458	0.735170461604618	0.780253991573518	0.714237438305672	0.90157986500565	0.909060104232122	0.754994707543336	0.763231380417593	0.809233470322403	0.38911193968431	0.493366132277639	0.932983239348173	0.646540005219869	0.604989483378659	0.866106693868066	0.442965399539125	0.398473005852975	0.784376026331208	0.747563917661566	0.909533886467365	0.475788211584647	0.468208810158899	0.752898197944025	0.852971128179574	0.673408695310205	0.85439616577866	0.735561029204356	0.32203960130086	0.853304656930268	0.866615406712938	0.81581173108911	1	0.758537404792099	0.863725761671683	0.901076229647742	0.236945319433566	0.80218718637349	0.878296266346778	0.460681338838777	0.791803366659692	0.62467160878277	0.566629651877325	0.911439294717315	0.57630967607761	0.275784765685201	0.751636470910181	0.806462932518574	0.952429206118265	0.895305926616349	0.941551586448843	0.90118215344205	0.886826588947672	0.6722103732655	0.607823046917305	0.354853411020548	0.753869631311635	0.903394145901786	0.849002237072085	0.613142314614627	0.93534905101726	0.86551508893232	0.850775771221879	0.897518739978438	0.687487286827043	0.760984545616483	0.863800849408307	0.548736037388995	0.149426164188482
NOTCH3	0.85594038937974	0.843083688096947	0.81183160264588	0.668931417932429	0.870556373834975	0.899090172176776	0.743763286819817	0.625764782543802	0.875682812783253	0.678451988347724	0.807754580855059	0.818519229222227	0.817877364975758	0.668599464123798	0.800119790252037	0.583603062125425	0.908968074712949	0.754366505391915	0.825144825357186	0.926586356341059	0.722955516045404	0.834999779513765	0.913931783664017	0.851136536450739	0.877735042711969	0.83149272969514	0.816933785805575	0.740397646496278	0.681225945235912	0.76515196978682	0.744538928304512	0.469164479524381	0.764378590718656	0.855944463408049	0.778932929742989	0.718873767661569	0.801898891208843	0.847609752674222	0.84581550977508	0.589958542191367	0.816127362379093	0.791678141433205	0.543139044766456	0.889560038769151	0.811257017071697	0.871111311597628	0.632422307353775	0.748349494251108	0.873420395917079	0.808989684176634	0.758537404792099	1	0.893787396505235	0.865078787789392	0.628109491343186	0.855396031288435	0.726964167783414	0.800623201516329	0.891603829378071	0.764993147106709	0.812761168785213	0.70773738703303	0.841818539293299	0.576743582164362	0.866847244790452	0.897171723410834	0.724911607835457	0.893989293953765	0.829556578391021	0.850625254914069	0.927996258530579	0.904034270769144	0.861984016094966	0.743738824204485	0.851569415336127	0.782646525373861	0.854522140356765	0.743235481131945	0.754514797458721	0.78293878919402	0.492359973102688	0.86010621246249	0.802411199083786	0.830448267859103	0.603139386282561	0.72395014443845	0.0874417516544063
SDC3	0.72824945470331	0.768854938404951	0.642095611418494	0.6641660313858	0.869757063145543	0.841083465497992	0.853412015124395	0.555432655794531	0.885059941351418	0.622391523731167	0.661230106742141	0.85923412732115	0.907702166816114	0.540125852311048	0.797713404603146	0.525997574478296	0.909710272017956	0.648911511398798	0.858988218294852	0.932431798013755	0.703652136677051	0.864406236665935	0.822831982433635	0.851097738375765	0.870679301407603	0.790567386943808	0.840805800000792	0.846712250237748	0.68565705343989	0.723556342020217	0.879657218562409	0.457759179145052	0.726427786393569	0.936493230574394	0.712408562470967	0.582913120086337	0.801214780354815	0.817471493681734	0.931431559754255	0.615088373735316	0.701036154297336	0.753286437776907	0.618892707070263	0.853732752535919	0.835975929494153	0.845821036069519	0.426946756680416	0.791463863902684	0.875955221329469	0.828947125367728	0.863725761671683	0.893787396505235	1	0.93777967174721	0.510637396380179	0.846374923410421	0.736772176029892	0.637684100652374	0.90089195643151	0.722223900104286	0.687510504046813	0.762937586217629	0.720100423026791	0.488219489970355	0.829019340004469	0.918357739784027	0.803128970430411	0.904368420465628	0.872699273180441	0.854314738721404	0.931379898125996	0.796204545435773	0.756361208618399	0.597624468467419	0.825687588342547	0.811009746627158	0.858314518505832	0.725233538234842	0.830097820925652	0.769590757729325	0.590966681867553	0.869688287366659	0.737305302615785	0.823050647855381	0.678711046074044	0.650259131045982	0.0928434348982642
GPR37L1	0.712535525945775	0.772490383077008	0.693718292862371	0.723050533729685	0.935179877820755	0.866198044761784	0.910228248887043	0.461016740357667	0.855180818204348	0.640899314190346	0.626854371519563	0.911441196876998	0.931620598873078	0.62434459885148	0.843457534856234	0.554108066433243	0.922594676619621	0.673959360439359	0.921914534198572	0.948362483343311	0.735461942177402	0.875781212723158	0.845998332517345	0.893132212565648	0.910449717927909	0.802106952861662	0.872771946275915	0.84983602433347	0.577433080147661	0.699731613750512	0.872310844802085	0.528435102782484	0.75666543137347	0.92176349210763	0.667870261504849	0.568256205986815	0.816535761918889	0.821174217480883	0.958174035144899	0.614955269718728	0.674705661444406	0.838820822721206	0.722463602422357	0.846847037294448	0.879321147147794	0.844814233609549	0.399242537714938	0.785437835186597	0.912841500688043	0.915779171313913	0.901076229647742	0.865078787789392	0.93777967174721	1	0.47784304312431	0.906616360776365	0.849593876045002	0.628657174050493	0.841064235936057	0.737437764593985	0.61845495523898	0.865193231366755	0.72836256746613	0.499221236610531	0.842501571828525	0.925162428216361	0.872412066026373	0.928246090102046	0.91485205781264	0.926779628991574	0.942332238093631	0.812890543081578	0.794775738790717	0.594757566951456	0.836124459127449	0.911944399853151	0.876490314780176	0.759483514714935	0.896616441145586	0.829134198446701	0.720098588633861	0.933472784434234	0.768611603954625	0.832877179533875	0.760645016113897	0.657890683253814	0.127963510298263
LINGO1	0.718806529148939	0.780039326978548	0.575005776395138	0.177443606123031	0.513547245774166	0.655606952668669	0.196306315142314	0.771955297237583	0.599752875228642	0.846129167482868	0.712670072722663	0.325045505332692	0.455318868487912	0.874025035942974	0.776339811747924	0.865814252009005	0.536738956128785	0.903871490928954	0.402463545322762	0.589009041718805	0.277017101223977	0.685092570505379	0.721554333380203	0.385321762258517	0.427578926216272	0.618256552289703	0.697090872266381	0.321571490684553	0.711783037931287	0.689582537214858	0.271898183966089	0.197566264380485	0.756969254765705	0.407638662439711	0.814234964732414	0.70462887724186	0.665934239071826	0.578502055251389	0.393995080016996	0.725232640030059	0.894700266498794	0.6111223161988	-0.00232514842469632	0.759858870458087	0.497759915951241	0.703342176577133	0.540144600403794	0.360789622796607	0.504956985487868	0.487954318082134	0.236945319433566	0.628109491343186	0.510637396380179	0.47784304312431	1	0.519845545829455	0.208587761989786	0.720094088486322	0.475892500724608	0.740728086384429	0.712096175314637	0.368228848656354	0.677071774851014	0.914405293955591	0.711934880669006	0.70421235121764	0.24096297868978	0.493734052044235	0.418875537959154	0.421858210989591	0.556087315671909	0.749785774032308	0.677467679304542	0.899396342300682	0.431324149702209	0.362521715340791	0.483117562774458	0.745517341219409	0.192676807800696	0.350781950929193	-0.0956297698594071	0.399761671303756	0.606242097262619	0.689555052807078	0.0211588530456879	0.707080233737892	-0.0181300335744261
CD81	0.756348168561487	0.757984427420286	0.759312604159258	0.768178462022256	0.931285654903959	0.902211597724093	0.853933315185603	0.468474075694946	0.851622695113388	0.586781589006902	0.779650088344754	0.935693231144575	0.825222767733378	0.685638068297468	0.793268157972571	0.481326681640525	0.90602768497252	0.728799035784182	0.894861973289928	0.912299148935917	0.852771397310353	0.767780435839898	0.913245400474447	0.902616328173676	0.936513637768177	0.782909764864221	0.794667270719464	0.748661477854316	0.508717891718241	0.72414241100162	0.765771264302408	0.617534782765715	0.712569842868877	0.877219098879763	0.704956688192248	0.552245892741377	0.762583698881927	0.804820693816253	0.867697179164325	0.542401473903476	0.684940820049525	0.874695305570102	0.720988725284787	0.82341359060644	0.859068513998245	0.832786643396853	0.496619129367482	0.768039642918263	0.899426655668894	0.93504320585458	0.80218718637349	0.855396031288435	0.846374923410421	0.906616360776365	0.519845545829455	1	0.818940117306638	0.740447005309581	0.824428929387257	0.725999433652168	0.681369781396798	0.810996214524711	0.891324552169636	0.525154577494377	0.835989077968688	0.875704438826488	0.81619984330206	0.905913132487624	0.86881972714495	0.944700598059608	0.896682552790956	0.839319903481545	0.915191172408086	0.63762876795454	0.94180946310182	0.891030420692475	0.901378809504827	0.771341958102388	0.847819237271886	0.886275453242751	0.682532562560429	0.960762066397607	0.864468559174468	0.785479019838409	0.770863598873896	0.588837350583066	0.285464619674122
SMAD3	0.544109051915565	0.539458720205073	0.655090640362143	0.872367219397822	0.86636381757718	0.765092365955958	0.892448181702659	0.243215848555421	0.66242515349824	0.412644098769799	0.51298210999262	0.9077788676242	0.788310933916415	0.443110710934529	0.644161825106656	0.26466515214869	0.840702515148024	0.444525190677388	0.891114020763523	0.786148904651031	0.790736849305992	0.646912642835346	0.686597275806536	0.891969038505215	0.888176873324804	0.683416365035421	0.678403316144444	0.730031205834659	0.271971268580461	0.410292763640767	0.770687626504843	0.70677318356362	0.553621065654546	0.806407940481763	0.384472863346663	0.373279595845571	0.672519307813515	0.71175161678904	0.807155149759883	0.363768680427533	0.430984446242044	0.762709436408535	0.889087806001311	0.636656700796983	0.813653510891631	0.656870732758589	0.327509767955032	0.781789997731461	0.804164145937746	0.835241330485973	0.878296266346778	0.726964167783414	0.736772176029892	0.849593876045002	0.208587761989786	0.818940117306638	1	0.490967331824091	0.69810014597356	0.572914560412585	0.502552766126342	0.875564590906877	0.618150178139568	0.229136089726833	0.685399304476863	0.718775831016657	0.918159892390539	0.833360902775412	0.855538706005199	0.904145418148982	0.812505024252045	0.6396488778217	0.65692205290346	0.360593096497758	0.7704473425803	0.918652180490929	0.837375634227135	0.550091341543274	0.917219559219426	0.87364752632045	0.899322139811656	0.909969858281261	0.706194594549244	0.635898770274984	0.872510468774222	0.458654172027987	0.194367853986367
TRAF2	0.872175104181245	0.816206212249688	0.833371117029864	0.465315739506658	0.713038106649205	0.804131743021242	0.460133892803884	0.543140996521165	0.657440176197359	0.651167353874216	0.794057108956972	0.608006280599855	0.546658645573602	0.777092543248893	0.722507534582774	0.633611991282186	0.698699932171195	0.779879465989667	0.601725145839504	0.754388110364317	0.574706236679038	0.655451317582618	0.864934773843088	0.656685666313367	0.677585890335015	0.768668027266421	0.680817014571286	0.489661413550545	0.565433203683621	0.718794093090866	0.417768524959771	0.294017580608039	0.734844359774943	0.602247996116921	0.818237809650526	0.780869056698107	0.673214652778662	0.728365566499168	0.571627253887827	0.536183225287477	0.850453774115825	0.709174911634344	0.287600785017637	0.774167566090898	0.60304726335781	0.762641614429849	0.783557468844546	0.485266749613143	0.70601729306694	0.641331284032926	0.460681338838777	0.800623201516329	0.637684100652374	0.628657174050493	0.720094088486322	0.740447005309581	0.490967331824091	1	0.674605042345001	0.721003983652486	0.723450426236944	0.495777660001815	0.846314086095356	0.697632694337894	0.74916744909156	0.741774417407117	0.43184746666997	0.715137265677359	0.594751323361746	0.660336433385655	0.74233421997493	0.85341777638717	0.863200842158603	0.819387628841172	0.719899305319872	0.555483386313875	0.704554526416208	0.691978131606896	0.483994160411507	0.578796786650282	0.224300535958248	0.661208422628843	0.719185358395116	0.67067362289504	0.340684598079581	0.647497554851463	0.0748024038188684
TNFRSF19	0.756177295806991	0.742160844845643	0.643821919415911	0.688797196595947	0.832869704505913	0.818529550823695	0.796110650483223	0.579948797637966	0.858717933147029	0.540614348215721	0.762882713749153	0.84389052268239	0.815536819976961	0.509192961151121	0.693226663346683	0.417700012379065	0.886122192454008	0.609612461417911	0.798086591076469	0.887179307322107	0.753026670613995	0.769039311079764	0.831672640505575	0.829649483012416	0.860427863911846	0.771758379548692	0.733437943388327	0.751579916108242	0.608520728700845	0.693939984090858	0.803213339183152	0.510472964625307	0.63915412103016	0.855416453001773	0.685995656052627	0.552661864257901	0.738344793810509	0.797535775103454	0.849322022444165	0.51710662108797	0.666076257255273	0.696858045977754	0.594459107280936	0.779353766792062	0.755771287329531	0.80727691177042	0.547974730250377	0.757825632649541	0.836172320145373	0.770323292480737	0.791803366659692	0.891603829378071	0.90089195643151	0.841064235936057	0.475892500724608	0.824428929387257	0.69810014597356	0.674605042345001	1	0.665283690849404	0.751861138710352	0.682494490399278	0.775047688719408	0.441625307566383	0.787420888146418	0.835975091544819	0.739756276836409	0.880711555772121	0.809621999491634	0.829317872459006	0.873543552404549	0.790843338144075	0.771957465556049	0.588948194645129	0.852865068823194	0.745746802924465	0.841251745567153	0.658192760226189	0.756795634922755	0.772497068524859	0.535518611558834	0.84376172934855	0.707601714925458	0.754309106144615	0.632637062479812	0.598342432296778	0.079762235834523
LRP8	0.784031486457999	0.861765752403387	0.663990550925424	0.524649776319761	0.783221063163245	0.838674961669391	0.561444398410743	0.618711555113583	0.704474404153581	0.863417888810358	0.641143751386851	0.647516015747666	0.769193064564539	0.799093844554106	0.876205501841703	0.786099993754455	0.790833579189318	0.790462407475712	0.72510090954393	0.815905246918101	0.511356458754201	0.86150709489572	0.845060565878757	0.707912279190038	0.738835574147284	0.862762413347375	0.850910264831627	0.560416501198141	0.632261285515458	0.689491141445253	0.597304994871518	0.401082358119149	0.848387708854083	0.646598674393343	0.753324931565268	0.724026662527842	0.86423905371379	0.806475580519719	0.677712092029909	0.785737261593388	0.872447830190717	0.813178929127303	0.416571132482219	0.839194919951316	0.783252589111112	0.850862365777875	0.595652919660353	0.590604337458193	0.806762190426961	0.745479814288694	0.62467160878277	0.764993147106709	0.722223900104286	0.737437764593985	0.740728086384429	0.725999433652168	0.572914560412585	0.721003983652486	0.665283690849404	1	0.676768987676508	0.741570083727057	0.691138613308046	0.790412343136604	0.880803688237961	0.863835602938158	0.618303654029195	0.779455807935601	0.755097192025453	0.73487925146713	0.814853937920934	0.863885441088654	0.737734003119084	0.768939444773767	0.625543314247989	0.729587303198899	0.721020065341244	0.780061243595286	0.58989856653268	0.66261668792275	0.365401995244295	0.71369244853025	0.750264448311362	0.84092345166793	0.458101695528321	0.818839777966371	0.133153896652685
SLC16A1	0.760364519724389	0.703758232734344	0.633404384465988	0.614442041779665	0.671147282506574	0.785715390644502	0.52008936559605	0.866046365773356	0.831150647113063	0.656498480955432	0.908532564761705	0.64043864754171	0.656022458407632	0.626151670433333	0.669404014486005	0.544219461377848	0.813248930908016	0.75202610459613	0.599307212916651	0.74122510471935	0.663648028237297	0.696526698281767	0.811770444002161	0.686888581759955	0.738775969640412	0.679496527235086	0.652294604160359	0.521038571505941	0.683558146532271	0.635538954324218	0.623875953710435	0.58193394573561	0.662894077734265	0.641361390280044	0.69745277029759	0.65456104203755	0.765135435243855	0.637936492951438	0.598048957451717	0.523948693928911	0.738533516381882	0.650636486374389	0.395536104183015	0.734514359084389	0.66161596190987	0.740460949492702	0.567072556559718	0.729601155781166	0.694833391824798	0.606850614926139	0.566629651877325	0.812761168785213	0.687510504046813	0.61845495523898	0.712096175314637	0.681369781396798	0.502552766126342	0.723450426236944	0.751861138710352	0.676768987676508	1	0.559615189659937	0.813261991311428	0.586314861662197	0.784300107836711	0.757134210925525	0.566394126952799	0.706534678673081	0.692269284307998	0.659914428893339	0.728700084703099	0.803565683155586	0.733871299109276	0.732296764366085	0.711049146487497	0.560324039480756	0.744519949241301	0.716022539311815	0.509984207504829	0.702998252682606	0.25751132219333	0.660535443275796	0.736938838666643	0.767570170221894	0.40363426397758	0.634297968590635	0.0467965826470188
NRCAM	0.592089608904033	0.63658954663463	0.577234065967299	0.849057282101424	0.880916328238184	0.819925643069827	0.862434299450952	0.404488362042852	0.711432044176031	0.639639651812264	0.527463261536097	0.8773547735201	0.914345174865084	0.57710009394555	0.792020466320123	0.467834409799037	0.8934794352992	0.563450199331644	0.914987898710098	0.837420012433275	0.721830493916285	0.804220261978563	0.749417406807225	0.884688405077616	0.900068792221671	0.79507627585562	0.810935546130171	0.684192806147183	0.369715187032489	0.479366386442541	0.837285206795067	0.718927000496646	0.692598926855435	0.793317967826217	0.46205782608666	0.435841599563951	0.843966223079865	0.77166760091742	0.833939956841622	0.553137547611631	0.556291782448649	0.854162949668084	0.852187930174343	0.706596192833115	0.891471027561713	0.77244515250599	0.349309710240507	0.824377711376959	0.86363071317575	0.87315817406306	0.911439294717315	0.70773738703303	0.762937586217629	0.865193231366755	0.368228848656354	0.810996214524711	0.875564590906877	0.495777660001815	0.682494490399278	0.741570083727057	0.559615189659937	1	0.611657536135417	0.444052195810183	0.805810516492629	0.81812731010357	0.944233251076263	0.872989898112876	0.9446483595722	0.919724027318786	0.858270346965553	0.727110287420508	0.65401835463306	0.453882988332143	0.717403927125565	0.944505087177492	0.832624494650935	0.687676481525376	0.871937755600423	0.892221244952036	0.840273215580831	0.889617414996633	0.737966972121741	0.790489563749148	0.818932966231842	0.621826817884783	0.1567168131247
RACK1	0.819195859101665	0.758632294603095	0.79354741345048	0.655279558021323	0.813701510585201	0.879625242204894	0.625283407790234	0.617665241707563	0.816653377520918	0.583847919184569	0.929421632070966	0.7797080713507	0.642178376420048	0.751334056326543	0.712438037044751	0.499034279775015	0.811491551079745	0.820645863154048	0.715846519546197	0.805043912766734	0.814301299289969	0.651428442879698	0.918707130359005	0.766353300453789	0.813300662091067	0.715821690337413	0.673859900197719	0.573843333866359	0.567105138240672	0.759998371127858	0.570794067461009	0.562630589532925	0.672728893916436	0.748013873992513	0.781735679465997	0.605105060892407	0.680742493183666	0.753687408333234	0.674551626067565	0.472804629332614	0.761159430354471	0.782264714449084	0.499866108304291	0.796834056771892	0.697013105495406	0.784352387162106	0.620937065740167	0.664696483713598	0.769910637069294	0.812198653414332	0.57630967607761	0.841818539293299	0.720100423026791	0.72836256746613	0.677071774851014	0.891324552169636	0.618150178139568	0.846314086095356	0.775047688719408	0.691138613308046	0.813261991311428	0.611657536135417	1	0.622211251249384	0.792952260439872	0.778137313528918	0.595562732830926	0.783231314094006	0.70546241551049	0.804131735996007	0.777828809931007	0.86195265777287	0.969564617592347	0.770939918099248	0.914620243745379	0.675151580807109	0.816817604620871	0.747222021274179	0.601784853557129	0.763515206752046	0.407305117978931	0.814365635823298	0.821510480875139	0.69987401686745	0.505511930244355	0.562114801854547	0.119509591695445
GPC2	0.717930973682701	0.813031730955882	0.531937332864696	0.157481024300804	0.554616820336762	0.645792815647993	0.221931917249444	0.643167007149694	0.533287779435117	0.881796480371455	0.598468197154648	0.335211955235922	0.495489169777777	0.87902293962258	0.807570142394745	0.885801884722169	0.521247998030758	0.870174236120279	0.446416156264791	0.608943391525955	0.219611610481898	0.721424252535777	0.722926520649336	0.391927966400247	0.429598758365464	0.692995953135444	0.726183273396382	0.315559697755259	0.635953355002743	0.694440830122026	0.28670234365951	0.119816437249797	0.766993972443043	0.38654502756943	0.81736166719903	0.683324445252321	0.686176695461774	0.628974154340158	0.428068148236922	0.762243821242154	0.885870584399367	0.639273505645902	0.0183152166034399	0.744118781867224	0.51034523625661	0.741380939698099	0.599771514103485	0.284900146254557	0.54801363328793	0.516419223671043	0.275784765685201	0.576743582164362	0.488219489970355	0.499221236610531	0.914405293955591	0.525154577494377	0.229136089726833	0.697632694337894	0.441625307566383	0.790412343136604	0.586314861662197	0.444052195810183	0.622211251249384	1	0.713301547562733	0.705717481367668	0.272584700915999	0.531295076066495	0.453314301747189	0.454402584107167	0.574184911467516	0.767908738901718	0.669167909316441	0.851579027419928	0.395798646097475	0.414352382464655	0.452003833606796	0.752667773229825	0.221476858095704	0.335136865670351	-0.027678324077897	0.417503364080442	0.573609931386101	0.712586420899484	0.0645589011151652	0.759818610188333	0.00847275396032893
RXRA	0.811934774375989	0.863742252344201	0.754476719254843	0.671328696124702	0.864624413910832	0.915596989676713	0.698994260968053	0.670924020651203	0.824866499667947	0.819171827120308	0.744339802332007	0.77745015697359	0.852203320336632	0.768985448969379	0.891935873267956	0.712366344941998	0.905845476728002	0.799104062779032	0.834402018523161	0.906204812962795	0.645996542254522	0.884399931419902	0.907575306324915	0.836507645369261	0.855147705766238	0.877194828175561	0.879024293598583	0.674010055235223	0.655969144955684	0.715005676914371	0.729719162831489	0.545136791291207	0.865583824248876	0.779091747371308	0.759971700674138	0.725752350109368	0.908059125805176	0.830236682105869	0.794233372295948	0.721053439007632	0.853859147430748	0.882963044886132	0.540827274548832	0.868219535047248	0.868289213230209	0.875635153496084	0.58206711008851	0.751988982721387	0.869006462918626	0.825888636635406	0.751636470910181	0.866847244790452	0.829019340004469	0.842501571828525	0.711934880669006	0.835989077968688	0.685399304476863	0.74916744909156	0.787420888146418	0.880803688237961	0.784300107836711	0.805810516492629	0.792952260439872	0.713301547562733	1	0.92109624867711	0.747846599504511	0.870544064731804	0.866657203704985	0.845477841694365	0.898962581161359	0.906003198467552	0.818063583264703	0.756651090901029	0.752457900361523	0.816047859294195	0.848569662253376	0.849114478754052	0.723252293284634	0.804133428752475	0.491813222111637	0.831854321623513	0.826064545146184	0.880671990466149	0.600176803920632	0.789668684245469	0.144173409479602
LRP1	0.821749028030158	0.892182363174566	0.711574245990494	0.633901147576473	0.899367810004007	0.899751281254607	0.773473187528867	0.660370910848254	0.885736277899447	0.827562522648909	0.725764363555817	0.81837450344119	0.914069802755673	0.757312355753337	0.933627670986624	0.752966357467985	0.923873143651905	0.817421842433044	0.861444117265122	0.963051802262079	0.643330532872458	0.958168501103068	0.91297863141921	0.845491866909655	0.876713291134264	0.88375732934053	0.940068477419408	0.781804586963242	0.712840180818322	0.782030304618519	0.80173391306454	0.475386727826913	0.869253473307153	0.844903398121063	0.802291482033771	0.717930415457214	0.909753250797403	0.850226144936196	0.885845810383079	0.759588896543304	0.849671264060449	0.867908570608717	0.555618303260073	0.923699261112585	0.886989028430566	0.927109824758926	0.535621737283861	0.739494285601087	0.914458660281194	0.85709427624311	0.806462932518574	0.897171723410834	0.918357739784027	0.925162428216361	0.70421235121764	0.875704438826488	0.718775831016657	0.741774417407117	0.835975091544819	0.863835602938158	0.757134210925525	0.81812731010357	0.778137313528918	0.705717481367668	0.92109624867711	1	0.777362240811798	0.913534955615614	0.882671352663399	0.865094840227448	0.945796981081952	0.909506780942816	0.818554397768432	0.765445614880751	0.780049806825116	0.848647545953082	0.855582926109063	0.860745562694281	0.782245771214376	0.78255537660639	0.514846611343522	0.858169551862321	0.824498975909104	0.935115853585302	0.628015962350136	0.81329538004567	0.165867266435061
ABCA1	0.525698659299343	0.539346572405967	0.542849267773299	0.898099148614212	0.863681973780566	0.778575434372786	0.925129465732624	0.380101740800904	0.737578074837856	0.488424661521842	0.526002865809196	0.922588069182587	0.894255480194538	0.421134696633635	0.68820667864761	0.295763110404799	0.90174147593638	0.453386163916937	0.922563866008005	0.817812772338702	0.782908127032165	0.725749117036625	0.695494225474771	0.909501031231854	0.919155543124897	0.726362333726599	0.736295550686364	0.748926392158718	0.363942832052467	0.419143090659402	0.894502318713411	0.759735666205198	0.578378692091221	0.852053527572003	0.38346219611586	0.342819028372399	0.77017543149507	0.735467263305998	0.871159322157197	0.432711348302813	0.440965974814161	0.780148343679917	0.911862467182634	0.653131994240983	0.880132336556433	0.708223017409273	0.282389209697066	0.883049066087229	0.838141579644359	0.844077606527036	0.952429206118265	0.724911607835457	0.803128970430411	0.872412066026373	0.24096297868978	0.81619984330206	0.918159892390539	0.43184746666997	0.739756276836409	0.618303654029195	0.566394126952799	0.944233251076263	0.595562732830926	0.272584700915999	0.747846599504511	0.777362240811798	1	0.870069305334914	0.936216667798943	0.920595086026503	0.850573002866456	0.645822619566032	0.613811127148313	0.348279468820891	0.761712572833231	0.938919853158817	0.862379689686007	0.619918195725744	0.931294690975745	0.914089206746085	0.904779328102956	0.915672614099192	0.725258491481016	0.723586875235833	0.905875113388715	0.50305176370833	0.212779654409922
