""	CD93	CD68	CCR1	TLR4	GPR84	ITGB2	C3AR1	TREM2	LAIR1	CD33	NRP1	PLXDC2	CD4	HAVCR2	CD163	VSIR	LILRB2	LILRB1	LRP1	ITGB1	TLR1	RHBDF2	TNFRSF1B	TFRC	HLA.DPB1	PLAUR	ADRB2	SCARB1	PTGER4	C5AR1	PTPRC	ITGAM	ITGAX	FPR1	ABCA1	CD81	ADORA3	TMIGD3	CD44	CD46	ENG	AXL	MERTK	IL2RA	SORL1	TLR2	CD74	SIGIRR	SDC2	ITGAV	STAB1	UNC5B	TNFRSF1A	SORT1	C1QBP	GPNMB	TNFRSF14	CD69	IL6R	CD47	PTPRJ	ADGRE2	ADCY7	ITGA4	CD40	CXCR4	ALOX5	TRPM2	ITGB5	PLXND1	SLC1A5	ST14	PECAM1	CD63	ITGA6	TSPAN14	CANX	FPR3	APLP2	PLXNB2	ITGA5	IGF2R	TLR7	KCNQ3	THBD	SIRPA	NOTCH2	PILRA	NRP2	TRADD	CCRL2	LPP	NCSTN	CD9	TREM1	SDC3	RAMP1	CD82	RACK1	MCFD2	RPSA	EDNRB	LRP10	RXRA	SMAP1	ATP5F1B	CADM1	LAMP1	PTPRA	NCL	PTPRZ1
NRP2	0.354350301457294	0.668179083847184	0.65880907228336	0.334245494086009	0.71465430898982	0.627925025765902	0.591867853404492	0.561486690543476	0.460959348061194	0.465487587546919	0.615472690808498	0.494192677441936	0.593618441644912	0.618561730961156	0.515434000786564	-0.119918782740704	0.247233296762415	0.495562547434921	0.777934654675956	0.663237707480813	0.538957919307067	0.338339498952578	0.280957607384551	0.685616928317494	-0.338817536059645	0.709194079571739	0.595575511151387	0.526554026325835	0.271150140929476	0.559872313818101	0.36353198984268	0.536069990628393	0.748344449829253	0.455828509858854	0.68393094823559	0.76084789355607	0.558112429051404	0.666468564168947	0.59008761343966	0.502098714515054	0.626139527505291	0.392784316911012	0.633602304782587	0.392905648996547	0.488028964289074	0.484595231597384	-0.00193301034229182	-0.0653912536765071	0.537884173807099	0.712666032392673	0.506486060577896	0.60914962309636	0.590176441364341	0.644902439616268	0.443532913714958	0.586753024661937	0.391739162074587	0.131603071744493	0.768517896872166	0.485952370432434	0.621821336859735	0.132488860227519	0.195470679329754	0.129935582854855	0.53066184844418	-0.286113515727958	0.529179126539623	0.414871331040799	0.53087654551003	0.502935906699016	0.612635804224535	0.717789045204752	-0.131447260896961	0.592149747600794	0.377173286129601	0.628202783164953	0.603707430365504	0.502386698058831	0.68720073619574	0.556002394513054	0.625381234864662	0.704029417927303	0.39352728933397	-0.113599374160637	0.458668424908977	0.745731175043226	0.45468657777937	0.605006724844835	1	0.428131791723974	0.579046823096581	0.565839030749589	0.642629118487002	0.504038081696857	0.203006479396082	0.61174905803034	0.608782417051499	0.572039414327685	0.214992971467061	0.623369729397472	0.358825208403907	0.512592311018364	0.634378281954553	0.686784788173634	0.422591490118799	0.37345932665126	0.194159295405956	0.689740669661145	0.52645978908519	0.48674284728163	0.400230973017054
TRADD	0.739957803077648	0.704873307219304	0.643375613966836	0.405086718622226	0.150554905454487	0.674536245067793	0.486602841587152	0.470080502117988	0.697879756981744	0.763803530621985	0.699865007508157	0.0301492459740293	0.705278551682293	0.276965295036643	0.693064566127402	0.104634517121456	0.653172999948001	0.70650779672104	0.597561568005891	0.647563998691365	0.424240907892739	-0.191421310154524	0.518093782210425	0.0216179357593502	0.252537398173604	0.150649874382184	0.140655369111134	0.216804671181711	0.310604235641694	0.556727667926715	0.644478742882989	0.662710690952417	0.190066164793686	0.512546235171227	0.389737209236746	0.644479594391934	0.669932237771188	0.0778748320138715	0.694073209187206	0.559924564107495	0.758495565688546	0.270879305442523	0.358287559377384	0.733802102546368	-0.180979940920901	0.647178553318331	0.496932761409992	0.520494187838026	0.276169516430931	0.402017499118169	0.673803706569717	0.204220632746592	0.694007494022053	0.237748007031075	0.722996263057928	0.357663053205178	0.664929264742768	0.044086352105953	0.381580830726896	0.770669815229731	0.618783726780006	-0.0571054397376861	0.307552622958645	0.729505137661039	0.658717129452794	-0.166162789826978	0.682563426480204	0.400881620173495	0.737438364169054	0.484334883991594	0.565112337588094	0.460395434290942	0.273611347597527	0.825004199589457	0.28030444621133	0.241162535728601	0.786072766182072	0.584965919105539	0.730101820876408	0.627646815953804	0.615395423260608	0.590314457626337	0.128513779939782	0.0656603370658424	0.603165178749447	0.401200566860635	0.57101516654984	0.333877547286507	0.428131791723974	1	-0.136381989175113	0.558158651718244	0.546996033565341	0.466930033764702	0.236774972669684	0.432231178598617	0.0434800671380895	0.583049891808385	0.648791771773909	0.772299885119085	0.769076150779487	0.644846215358829	0.67684659712919	0.529879080989244	0.732417399783891	0.736008846413216	0.569274827278597	0.696000482201802	0.415795370796142	0.742656618779664	0.211012009043215
CCRL2	-0.20521736370034	0.208141180237422	0.116303556249224	-0.0185564943716151	0.71115970419878	0.237585743780194	0.383386619392672	0.358544801788473	-0.0240993779537067	-0.0249495234193342	0.0139445079018825	0.646291197820598	0.0753910061094333	0.592072818174726	-0.073056904488857	-0.0878044205351208	-0.259084936093811	0.0482803640056092	0.269081987620915	0.282335693269138	0.28173554044714	0.566104512876751	0.0500756756521327	0.737586433216109	-0.468392000975228	0.811229873424917	0.612656690163119	0.455643791586073	0.244172537884218	0.196974006931292	-0.00284707250590758	-0.0255315182532288	0.666499062465357	0.186550355545472	0.404213601593468	0.281270194653702	0.128509682302151	0.768191458242504	0.0238097447565092	0.0896142252987851	0.0855952672443275	0.406474194353268	0.394442573991971	-0.227172936617243	0.696767990582856	-0.0325917689574555	-0.29210367043037	-0.302308864537625	0.389895512553755	0.529305967040259	-0.0725971993639905	0.488826389284927	0.0586905646708323	0.376456190032724	-0.0755247515218975	0.342732087281418	-0.107114461365808	0.315023179935795	0.565016918728639	-0.073509357930168	0.255494882508906	0.294548890346633	-0.0542886080718281	-0.386631131541187	0.0163123431959128	-0.0299429971791626	-0.00151295702762256	0.128117504010914	-0.104139305844342	0.120136408272758	0.234999811208481	0.419212665105074	-0.175275396182144	-0.0372285318676096	0.29273365877436	0.58891563209914	-0.00826865265840179	-0.0422919077024462	0.137991241052845	0.00963414637580634	0.155764445857821	0.106315371054643	0.435728682027436	-0.130469940196328	-0.0270450876229977	0.506282608166787	0.00172991094582643	0.428677081526406	0.579046823096581	-0.136381989175113	1	0.0648741743111178	0.20654422385229	0.0899624251697882	0.0972521930737745	0.0451330131816014	0.69789302646811	0.0980636054280577	-0.122518201111968	0.0497378082223145	-0.123849977240525	-0.0650325960804178	0.198372484319794	0.280484794118708	-0.166241776498582	-0.139510936398894	-0.221569144101551	0.12391661323942	0.0996556699996944	-0.0614948284485719	0.047368047970868
LPP	0.442328101470948	0.453246503900231	0.39803930400105	0.17974291518175	0.258553722426574	0.60248124640437	0.427125304381115	0.46280730739772	0.456900918233721	0.500450010946276	0.431833660509119	0.297443261307038	0.66661244140498	0.413679319814422	0.417338290777097	0.129360908567087	0.362520129864886	0.548956561681674	0.698105285604959	0.805753007106078	0.462517528318443	0.123756418413417	0.540806179149634	0.232883918660875	0.15777081256897	0.186751117498609	0.241016117855187	0.508285054907201	0.279803851296794	0.43392135548996	0.580533420223844	0.419502100706492	0.354533315376916	0.475892222957135	0.378142692664759	0.685206563009999	0.459497773843779	0.0863927055152149	0.568473733668969	0.670934929890846	0.595441381771551	0.264573163691067	0.407323090832839	0.419963441339758	0.226554804271866	0.384681533843019	0.358083560280602	0.442484114649653	0.50827578889028	0.645736147302901	0.442676590880272	0.452117659805132	0.727703491815742	0.715679486261083	0.7107452108425	0.21918691370577	0.407724729839177	0.209444006813655	0.458132009229044	0.65371908672632	0.557285358217338	0.16710966726386	0.363069624659082	0.497212569674724	0.445928031858489	0.0440603773789165	0.496721792900189	0.383072610087801	0.543160884889004	0.480677626690996	0.548270193194927	0.441027199711444	0.300013083860546	0.752000253490487	0.576211598167438	0.395794589291249	0.734852438797296	0.344502891849002	0.692563558378212	0.678642471196772	0.719029821692709	0.624060973859889	0.0395774952821603	0.250783345157826	0.364073865798698	0.544141235476665	0.560601687524913	0.229558703377014	0.565839030749589	0.558158651718244	0.0648741743111178	1	0.738417382911415	0.840714453526026	0.13036171025984	0.738567937368118	0.430092718962741	0.482426094629989	0.63141563155123	0.740272445584825	0.666747509943607	0.727267496306325	0.694408475188871	0.618485274743794	0.754944308294554	0.6943293555078	0.708968048781899	0.513135422703007	0.880320634762966	0.768186744108611	0.745631888187638
NCSTN	0.482221649455492	0.669063650823669	0.594954874147907	0.395414086852519	0.386266646755457	0.580005333504867	0.49954430514878	0.471842724118459	0.454987528646859	0.561643091313919	0.624921001877411	0.211788230522833	0.605814236336918	0.321944714918982	0.542750785319109	-0.185867945564138	0.395727390736762	0.505687056229843	0.790706506705023	0.793419368456238	0.346165767229332	-0.0738727617186882	0.382361656802423	0.273928606857366	-0.125865193106462	0.409828531803437	0.292569060171818	0.433277762367316	0.0371353431309785	0.599126899705894	0.362433849142986	0.637495741128326	0.44399256658092	0.412645824167211	0.681432406141983	0.712671138787919	0.585659198825762	0.382567429172547	0.725592493286203	0.595031636073212	0.652972927269358	0.216605806601276	0.502253819283786	0.485780899178082	0.131316595692066	0.408278741092689	0.115959087571074	0.218544032433473	0.647912958700637	0.585774940309554	0.537840239335065	0.36509367205846	0.721477271236339	0.542684326299961	0.633423063553083	0.589073200613145	0.474305922341352	-0.0982295786193798	0.5726842436356	0.638908664227126	0.589019301318931	-0.0457832260689638	0.228435682698187	0.378624828736856	0.526734851006323	-0.159648225126463	0.548884150662385	0.370757093817363	0.629072270467929	0.544124050156615	0.516855147203066	0.629917271494563	0.0300171597559749	0.755882306555463	0.397523633401641	0.464513253560205	0.765818586409555	0.544486273305036	0.781119578310975	0.693884253591532	0.753486263278565	0.787094351633661	0.091021849330335	-0.0538026129298974	0.582605713381707	0.697448603512637	0.669108800474568	0.41607962013983	0.642629118487002	0.546996033565341	0.20654422385229	0.738417382911415	1	0.718515700932021	0.357324621410169	0.701729165133548	0.485716054178904	0.683375762705268	0.411802996901563	0.754077214215609	0.552589292835602	0.69751814767524	0.679260352757795	0.580854862342704	0.597688172363156	0.593474152148415	0.458059146070389	0.719921513203608	0.671179307280721	0.693326431964258	0.551601470947227
CD9	0.358574285101862	0.488243561506338	0.368805467868348	0.284737030217674	0.2609760901454	0.562502294341207	0.432319180944377	0.456250445115556	0.400038784879216	0.444776355258348	0.419542999941141	0.254543603514827	0.540055259693811	0.2966259157456	0.383539309598978	0.0266359413615507	0.340654607778854	0.435151025436665	0.691396999028818	0.786050253026162	0.311701171993609	0.0478685131167323	0.552641378565501	0.167373043274574	0.0841256911630085	0.201269645398606	0.181942462647101	0.573389190760548	0.122283122895066	0.485529333886345	0.41975611966492	0.382045287347031	0.239241502716598	0.368896036743556	0.52451168088115	0.631443615786274	0.43384641241824	0.142944810095341	0.564720344308624	0.650232416182253	0.521494567127155	0.241496724240466	0.433668042184006	0.387859894196451	0.209799324919548	0.377735970589528	0.25108944349098	0.309075415693259	0.572929909643513	0.608216751677968	0.387212367874615	0.353668814943252	0.675135886402081	0.692472620390341	0.565474100578163	0.37698316146467	0.416325812922767	0.0806175148621661	0.384094132486328	0.521712522210932	0.447115402561906	0.0750075589166101	0.282649348781816	0.396450370507408	0.330178731991982	0.0557813015451266	0.370907468721985	0.354679476148604	0.542774413655865	0.495096123718115	0.488631107682892	0.481690862572362	0.148527907592514	0.720313099517166	0.525733862523557	0.466822209158561	0.688986339543933	0.372001131535915	0.667619371178857	0.587626748337308	0.671102632806151	0.591554110510337	0.131594662195982	0.180198416163754	0.359788293035191	0.582029509976395	0.691893907469879	0.277863467800638	0.504038081696857	0.466930033764702	0.0899624251697882	0.840714453526026	0.718515700932021	1	0.195229227593157	0.722302871232431	0.5316005928787	0.532614968599905	0.517466189141535	0.697927219775973	0.53968055418082	0.673500109311803	0.630574735420686	0.595900892573959	0.638842810894519	0.562539115569969	0.676034301500721	0.528100696905144	0.795550862373702	0.625354058084588	0.703496550675384
TREM1	0.227830101461089	0.338060620981259	0.284821698183771	0.227557484928864	0.0901533668386304	0.109998609583505	0.0192648273258933	-0.0149084569962303	0.0895528722193516	0.113045759898251	0.288413853511392	-0.243283458254428	0.0386781221772676	-0.113354480124256	0.197124535718372	-0.387307898812611	0.285426840451081	0.131403389991956	0.304120057607403	0.244707285807629	0.00252109064933461	-0.34777210532818	0.0791324964331189	-0.106219723586933	-0.325002368519352	0.386067929371137	-0.0212120953142188	-0.071270332738983	-0.168023695252437	0.399855380704372	-0.119298998697535	0.411344263302571	0.259806923467787	0.020166916068591	0.322620086902828	0.118117659045602	0.06273489450575	0.10526378235862	0.523861337104433	0.0285885887182571	0.16379433610959	-0.26045829382905	0.0693999567972188	0.187640978302944	-0.247566053356179	0.182103642894551	-0.271222508231979	-0.0210917667437933	0.514761539127902	0.03545643606147	0.144934874718321	-0.179123628571082	0.135012392582166	-0.00391893236906033	0.14693909305703	0.376886024847297	0.227997106348177	-0.338218938691109	0.153003370493426	0.214562012462238	0.155480501359805	-0.30286195162216	-0.166313890447669	0.0366255957787229	0.207111190351286	-0.376218196371681	0.28788091039412	-0.0748224221456205	0.180878144441577	-0.0697758402645141	0.0844179628860099	0.148613850383509	-0.137710571570543	0.329078122705393	-0.159752905811434	0.0197501461971083	0.377948457878469	0.243759245623555	0.390847441350414	0.144015147035038	0.403484602434452	0.418841927007812	-0.17195842443556	-0.257139942919477	0.528404158150625	0.216153222735609	0.351169493252882	0.0672316167414686	0.203006479396082	0.236774972669684	0.0972521930737745	0.13036171025984	0.357324621410169	0.195229227593157	1	0.142218941818704	0.0708308461439896	0.550456598053871	-0.00082202328473623	0.349099392961358	0.105369685863075	0.330076508146158	0.10338197503992	0.330742619728108	0.226101833974765	0.147736710611324	-0.0647051686654823	0.352314724723525	0.0999537863445324	0.248427787740004	0.0754192422066259
SDC3	0.449492583139122	0.531396436503375	0.549293910785604	0.419102905830497	0.310132198763988	0.477065634040165	0.386941615185351	0.36392397590594	0.428644380368212	0.415588482442547	0.61720335393008	0.143967198449625	0.570800464287662	0.234291835972978	0.563578307553644	-0.215611488793453	0.427694845571996	0.408835831234733	0.784343773226481	0.657600563467137	0.208343771214883	0.00576111152427486	0.3390782900434	0.296957213260101	-0.162640157586405	0.220271364930881	0.129897174153691	0.476502506445456	-0.011737341102336	0.524445070338241	0.304650524898771	0.519609873924605	0.303470413512387	0.339232295035756	0.616060758954018	0.706267760420175	0.499512973200423	0.251286301222302	0.631633363637756	0.586565809929932	0.576591244104515	0.144854467638604	0.585971093918428	0.467361602015472	0.126750411444165	0.453551569432424	0.0898899808671893	0.0396545233615907	0.484241394889727	0.560905848562571	0.601937903719458	0.374272754029176	0.670777043039579	0.642271927724731	0.441573167749748	0.438931123932592	0.411462406160913	-0.138528893612971	0.412143124369374	0.503115117021045	0.57424084570373	-0.0266608883667137	0.247556831633882	0.306199383134934	0.29602828556284	-0.225014301776986	0.487129736957173	0.456339491387787	0.622553872138089	0.620499459969535	0.428787947769913	0.55497733402162	-0.0240735021699839	0.668227906087137	0.308369158278036	0.431590524805206	0.674591649294884	0.597741657303546	0.725849540322452	0.595512790240589	0.61700726790027	0.668105062946864	0.0957919931554177	-0.111835548615966	0.443257930596157	0.60365382714393	0.547059266306245	0.312824078457011	0.61174905803034	0.432231178598617	0.0451330131816014	0.738567937368118	0.701729165133548	0.722302871232431	0.142218941818704	1	0.448123373981458	0.634724486598365	0.253747246983184	0.675407578752296	0.369288375575197	0.730153368800224	0.516954431998374	0.636741637873719	0.537799784271136	0.422159630452891	0.508444679353855	0.639295123041919	0.738885085626177	0.533508938865668	0.742549255673034
RAMP1	-0.134328909958149	0.318992603838867	0.172717940577374	0.00204185674731047	0.597491760324351	0.398020516535106	0.452709088303184	0.479639736125154	0.0508874484038776	0.115437426725745	0.167626183002912	0.59115584927053	0.212480706229051	0.549583118843514	0.0600058143258279	-0.171632972627208	-0.122435976148981	0.094077906799002	0.527225021177486	0.588302967066196	0.278270732864797	0.442444977777375	0.150429594829981	0.708814054764287	-0.468529096423273	0.604827760899166	0.573799265383425	0.645456544101924	0.0950967181414993	0.250167948725157	0.0816199288505586	0.0671727910816393	0.637558519193757	0.200921603759028	0.614865701491425	0.478779489446355	0.233534565265139	0.755993929131669	0.178005601995955	0.389851526097338	0.257134092705968	0.389261598936299	0.527243525423406	-0.123889937877159	0.685625855336992	0.0943588252008743	-0.254318227733182	-0.157630541746349	0.610027110077176	0.752806110964836	0.0907201948353636	0.476109303819092	0.258671343523739	0.633852255721034	0.125941029262689	0.492459269770405	0.0190859161869922	0.159658086175079	0.574735046691341	0.0858346301550098	0.451125544115079	0.205100093081386	-0.0507482132895666	-0.259573698053727	0.0378537265545691	-0.0094366239124226	0.0771762044283789	0.305002339599816	0.101388911739616	0.350307922040964	0.272380773754437	0.541425720150589	-0.104052136391407	0.256540878043493	0.461926174033322	0.6237119409176	0.222286164245365	0.102191335310834	0.391613163325032	0.188840070263665	0.372119288369058	0.306239977355354	0.375122126340285	-0.125106329056443	0.00581701322440263	0.702471917645479	0.238533853007003	0.398631897094295	0.608782417051499	0.0434800671380895	0.69789302646811	0.430092718962741	0.485716054178904	0.5316005928787	0.0708308461439896	0.448123373981458	1	0.312536031269651	-0.0179954594811656	0.307590332589281	0.025216025905509	0.229489429622576	0.37746887671798	0.416783981871192	0.0558714921053496	0.0695822665139257	0.129535722701038	0.298945312134223	0.494919853003152	0.159393130479835	0.430058925033195
CD82	0.622766950564869	0.754667731916804	0.761176941900901	0.560399933652957	0.293233632481613	0.589282994762444	0.431149026457656	0.356888372718543	0.52003656597607	0.558549681867401	0.774340910461639	-0.0122142557489099	0.522589266480082	0.134794536256393	0.694527977737907	-0.3759169168043	0.612072181870188	0.457656095187273	0.73341075170545	0.691409971556399	0.24584891880186	-0.304436163350909	0.344630712854083	0.138868036685059	-0.169583519694192	0.422224884394731	0.149816276948287	0.220396809631519	0.00935894400764183	0.711220181416466	0.288709610867481	0.754622660400376	0.351289680777744	0.312968526786092	0.707883941872835	0.68361610987476	0.600282680851635	0.303169600750256	0.840946374420081	0.43154333435797	0.699813638636523	0.0753643227749146	0.462635259406095	0.641456767359968	-0.125195418560414	0.510956442231662	0.0540967888126844	0.197686055860144	0.612691973259295	0.339616789215253	0.640178208782371	0.151808144829417	0.631695894803193	0.363649945548819	0.523646198291974	0.704116402171869	0.635299002831243	-0.267262354050579	0.482780614037399	0.662304559022028	0.5905742410713	-0.270770829303175	0.128144132036091	0.380988609399373	0.565564784057384	-0.293876350663863	0.597424922919894	0.325361092886193	0.686558529148808	0.533998453082896	0.525235313926266	0.661315359564758	-0.0417886749992859	0.747794999808089	0.139597705005954	0.382709257268783	0.769131531226742	0.687811952093434	0.810304861512604	0.627358515010565	0.802581987634573	0.777827184793207	0.148542586043602	-0.233538088976062	0.789055795798594	0.590466734990144	0.578974707142984	0.410753678325548	0.572039414327685	0.583049891808385	0.0980636054280577	0.482426094629989	0.683375762705268	0.532614968599905	0.550456598053871	0.634724486598365	0.312536031269651	1	0.264999532848125	0.781785470818531	0.481136073952397	0.639516872724248	0.565731194805331	0.663834706103753	0.513410982969518	0.51155904523333	0.325000562197031	0.81306718560814	0.407385209732298	0.640111772686581	0.275551948436669
RACK1	0.612037494679678	0.419196784616884	0.351297775010402	0.201407588915538	0.123086326577996	0.631877684413669	0.468197348543118	0.545726967969797	0.655017341477153	0.703957957192855	0.370208558353931	0.291149480862679	0.707856144367431	0.382111981767126	0.428616869917052	0.587947201784261	0.478094048157226	0.704339118174511	0.368328773830244	0.624300358307708	0.506635566829283	0.0457619053409822	0.710332762297946	-0.0367545110371449	0.671136731633732	-0.0106580883053839	0.121450476525811	0.322523190168308	0.530048466000979	0.361584779766288	0.825771315092772	0.341111084955116	-0.0336204795539398	0.650501384573313	0.0809347589027229	0.518372209290041	0.577243342064912	-0.167956697943108	0.440843718785212	0.627494517443799	0.606807928590132	0.491084636122485	0.218118119352369	0.549425932808101	-0.00920788908703985	0.450780294425813	0.833952040569288	0.795760960613602	0.110566059053263	0.39748014508069	0.419354391508119	0.38579057196745	0.702002119599024	0.287764396222067	0.797525649193878	-0.0339144147145702	0.494405220024895	0.40465336629679	0.257147447571851	0.723872489515994	0.430156417463456	0.252562863731271	0.629818171697694	0.810051476968664	0.526959731443808	0.285094858850981	0.49298078009662	0.391455046351668	0.544215357016993	0.36650645921967	0.530799631139569	0.271143236417421	0.495631769631603	0.685838327456353	0.497268180017356	0.290746970516226	0.648328963493838	0.257895311709409	0.523606369064666	0.647085989680921	0.502241672928971	0.314715180571429	0.153457070264392	0.542434551695303	0.33641851283617	0.267160406268385	0.456344125283369	0.208042821104883	0.214992971467061	0.648791771773909	-0.122518201111968	0.63141563155123	0.411802996901563	0.517466189141535	-0.00082202328473623	0.253747246983184	-0.0179954594811656	0.264999532848125	1	0.598890365066241	0.932200720998356	0.465371159904218	0.679331187160077	0.320720633526065	0.782448190237128	0.820223748370492	0.782001078647256	0.364009477464463	0.437043553648797	0.775462249265326	0.185751948016119
MCFD2	0.706369804470493	0.783264665918648	0.707898971655692	0.45110111932118	0.328373955096628	0.709033498501599	0.550695596898167	0.494366937560009	0.66228636787321	0.726048741101833	0.775785266040405	0.129567385864651	0.746659767631337	0.330775689571033	0.714804437628688	-0.0656637521422383	0.688106580210281	0.640941057355147	0.793189869385751	0.843079918408706	0.407978239371837	-0.122513033892405	0.544660839640644	0.195335527282629	0.0412397805763618	0.338104034018546	0.235459504135579	0.359548977934009	0.219310744036417	0.705931732907126	0.580732859229085	0.751873403413128	0.361882160730458	0.520491749262422	0.60850235098745	0.79786778953794	0.676516026603929	0.188887096396673	0.862619553596854	0.701066305932794	0.835585293458896	0.214856439133933	0.483049821918484	0.708686644194007	-0.0391835671797988	0.602636020350504	0.324878603611809	0.40706484154557	0.610887318427778	0.515993917101675	0.699614963320877	0.34929866792862	0.783864781406507	0.484643930928069	0.799952462524784	0.532356102672481	0.715603759600586	-0.0639564857688949	0.556697146102921	0.812717285721323	0.733541769030451	-0.0144262732758226	0.282082433799854	0.63545331949623	0.691949648840032	-0.199176229711099	0.712801286055742	0.483060981049836	0.799873494572144	0.601181383844176	0.6799140091694	0.597699789274007	0.205653166225543	0.924091796055986	0.329749371358746	0.387307790212804	0.927506141729981	0.624089567586163	0.892396018801383	0.766681541889707	0.854084758945864	0.790379645499407	0.135907087726125	-0.000511517134275473	0.710103250989953	0.615553413899266	0.681721286949667	0.411800136696848	0.623369729397472	0.772299885119085	0.0497378082223145	0.740272445584825	0.754077214215609	0.697927219775973	0.349099392961358	0.675407578752296	0.307590332589281	0.781785470818531	0.598890365066241	1	0.743554082033077	0.780114804152956	0.795364349762248	0.715640649444896	0.806917104347513	0.787298700386033	0.614566215185267	0.830815162930437	0.605575637309607	0.854205643762678	0.414884519067271
RPSA	0.739154190676444	0.566518246620095	0.540388535969471	0.271454968098747	0.170066074779518	0.711781888219945	0.512436333758275	0.565661615058974	0.721931382734473	0.810881235536855	0.575366464702191	0.187024002086851	0.791739409650122	0.370777473918644	0.58767226128881	0.368493793830502	0.599525388882116	0.740919769111368	0.501721083949196	0.716227876379063	0.536088584083509	-0.0691646457718163	0.631604553431933	-0.000141279027990259	0.523630072840585	0.0675850344833613	0.129165498763981	0.266772145500601	0.449228249863446	0.461187135016925	0.816277552680686	0.558653001960143	0.0948157474435545	0.651841411274625	0.191932685846464	0.626379308823734	0.669115737750236	-0.0674085353101938	0.616818455479109	0.652023106737003	0.764457823508214	0.411021235223418	0.294561849578495	0.679444845300288	-0.087621207761008	0.553353316909517	0.737260103725208	0.748493981416962	0.209253824017639	0.420450125541707	0.569824653169408	0.383733710795347	0.767316498394125	0.296494147243082	0.907900852575719	0.119336779059122	0.580883869768282	0.27779578891715	0.368667912176824	0.853979245503324	0.550566949387241	0.113221841149006	0.577058709836769	0.853607809512439	0.687143770822388	0.0872348695031336	0.622050425194913	0.43848340228994	0.691217660983842	0.461827425873676	0.619198927030359	0.415458855918368	0.39639656229552	0.810848759327891	0.466642051104494	0.321427897728207	0.777323555892244	0.432891662225031	0.672277484887215	0.771473237646675	0.689790746128566	0.513302470326072	0.107826370882458	0.369093269275849	0.531297718678445	0.375234746497109	0.522691440054501	0.235785760415501	0.358825208403907	0.769076150779487	-0.123849977240525	0.666747509943607	0.552589292835602	0.53968055418082	0.105369685863075	0.369288375575197	0.025216025905509	0.481136073952397	0.932200720998356	0.743554082033077	1	0.583161956812981	0.739811656357138	0.435403156322267	0.823954571580041	0.917497362057324	0.719142083270821	0.548512465035268	0.456444013642537	0.910744563388157	0.186866290119338
EDNRB	0.549936263133018	0.566839524106559	0.539855453390405	0.383279143068515	0.151158040189542	0.550846874681612	0.35735210173684	0.337505611902648	0.53083058764511	0.562657704359642	0.584756175712275	0.0265605519550987	0.600627778600711	0.251866621636647	0.571245841922177	-0.111533058254119	0.525786847283186	0.5206172312248	0.7197076437234	0.656378783352237	0.32818454501167	-0.121347147896597	0.432919281937868	0.112973438730751	-0.00120932352871043	0.175432591120849	0.130600879740247	0.288210697593094	0.0878358097051118	0.534942248122312	0.468849884945252	0.602537180659963	0.293144447097219	0.433387121687249	0.471031496100729	0.630391456574765	0.541510841504187	0.0121638668855921	0.683459581128693	0.626617095741447	0.612734075890154	0.0873295950263197	0.325373229159878	0.617807076327304	-0.0237558609072892	0.500317603374552	0.234238040600497	0.29751020174226	0.530954028824881	0.429530826009101	0.547530848186683	0.236697638828047	0.705189421220177	0.462385348032808	0.607251331849199	0.369496668840112	0.533667530547699	-0.0858395077342633	0.38094396064317	0.621707988226746	0.562191920133908	0.024187463174343	0.24162423260746	0.54902084320265	0.543267805537086	-0.190864473778174	0.544604188777119	0.241168710405316	0.647732264001415	0.39330837050489	0.492657477274169	0.377438597475786	0.0789515423917407	0.784941628820674	0.352846605465823	0.305957916067004	0.778702201063485	0.515563761674804	0.762755770326422	0.600375354498019	0.642929590885961	0.753222995002958	-0.0928622926503876	-0.0167773186179574	0.567437918840662	0.471324557321717	0.628675840331656	0.332223538842041	0.512592311018364	0.644846215358829	-0.0650325960804178	0.727267496306325	0.69751814767524	0.673500109311803	0.330076508146158	0.730153368800224	0.229489429622576	0.639516872724248	0.465371159904218	0.780114804152956	0.583161956812981	1	0.645150597470608	0.617675407572298	0.744919459705118	0.643240865643285	0.560061002128101	0.678178834346733	0.704916166183447	0.707890716473462	0.634932670921324
