""	F2R	SDC4	CHL1	MCFD2	ITGB1	SDC3	CD63	LRP1	INSR	NOTCH1	PTPRZ1	CHRM3	CD44	CAV1	DDR1	PTPRA	LIFR	THY1	CDH11	MAG	LINGO1	NT5E	GPC1	MYLK	DDR2	KLRC2	GRM5	FGFR1	NGFR	ITGA3	ITGA5	FZD6	NCAM2	FZD3	APLP1	CD99L2	SLC16A1	CNR1	RAMP1	FGFR2	ROBO1	VLDLR	LRP8	ITGAV	GFRA1	CD81	PILRB	AMFR	EPHB2	NOTCH2	LAMP1	CALCRL	PLXNB2	LRP6	SMAP1	ERAP1	TFRC	APLP2	SORT1	RAMP2	CANX	NRP2	NCL	TREM1	ABCA1	RPSA	RXRA	LRP10	TNFRSF21	NRP1	SCARB1	ENG	NCSTN	TNFRSF1A	TNFRSF14	PLAUR	SORL1	CXCR4	CD74	STAB1
CANX	0.861214064737035	0.833554024517555	0.226668959390892	0.989626430842864	0.917442333479481	0.327987847816402	0.879951469453939	0.936031343296063	0.243621297901817	0.549476484667703	0.230401330733331	0.260962633163057	0.790882226581613	0.867671399680235	0.528919378078305	0.784472352239184	0.626804766174134	0.541450268574728	0.488509636701459	-0.0698386067602885	0.228598146136788	0.85384900969821	0.677962829632339	0.55930109767507	0.951087698734016	0.176009746995716	0.203545769882037	0.929312151912383	0.644936073161488	0.591080992890376	0.85798174403498	0.732577304296976	0.245171004698172	0.75690151219673	0.220069578280981	0.678606454589684	0.959052078035004	0.286104881345493	0.339231005100466	-0.0755123458934749	0.798164101454552	0.858262806013452	0.576543221539805	0.678533265226245	0.24424366126987	0.798092400812213	0.85010029634173	0.385703510524535	0.692033598917742	0.850523359035515	0.913377494997963	0.550821385679384	0.77260512164294	0.498751167831974	0.945881063035652	0.955048792892692	0.945215562411594	0.889176065824477	0.483746857972733	0.153538426715554	1	0.609255188888183	0.79795943162862	0.76465729755313	0.824618123088166	0.885246092457961	0.913668062271856	0.842992350832425	0.491200158784891	0.854336557860148	0.948231315887873	0.794909935757697	0.92255170402228	0.81095464469955	0.903431814764826	0.848767237778425	0.361348796045606	0.506379969298451	0.157192173185734	-0.0255636364991893
NRP2	0.804320264511181	0.825274260014673	0.0575406988637213	0.655028455006007	0.805035757454392	0.192060188364751	0.776649288840118	0.529336298932603	0.0722029890981471	0.631101933929858	0.0821076283648281	0.0829382868810348	0.910694669645016	0.830086200671588	0.814636637789017	0.64331042233766	0.559385623126772	0.936320750649878	0.417285290905058	-0.0431815243812617	0.0589710194580109	0.800252432185589	0.950188263722852	0.879781589142653	0.741400604133975	0.0199229337246476	0.0401504959999542	0.637008504838391	0.378429857578979	0.967974445409784	0.594808965935222	0.799346953485304	0.0864749219692194	0.746361832350974	0.15539702625347	0.870637363560857	0.521880402240737	0.185895016622476	0.462832787986104	-0.0426606806130592	0.681630833389757	0.452221220973616	0.661194217528856	0.937786660224208	0.107951821690906	0.859289658324096	0.805092302922794	0.435234316174871	0.540979328482375	0.891522790031916	0.782749441726595	0.904035569950477	0.875788295540308	0.442434498205652	0.471249124962311	0.629838350368998	0.522764457466778	0.824247237462036	0.534941290011117	-0.00144310045442847	0.609255188888183	1	0.768297626701747	0.307086137850732	0.8438516444096	0.704341156959743	0.73281862811975	0.827426269109161	0.591045042376828	0.825057759802878	0.535086395025627	0.813888332939157	0.76795556692376	0.884577661366937	0.47794190954106	0.577165503454089	0.297230702558769	0.649006616787067	0.271471028231141	0.00257138798723613
NCL	0.84954727722056	0.723411509573982	0.578759611195688	0.771607907084689	0.859335825948429	0.685842507773922	0.82361463523388	0.818259143589929	0.473636914349912	0.896154887233519	0.593282835392847	0.594471205344166	0.7817111059765	0.768897573155077	0.797227539075404	0.95615008202076	0.856203365252406	0.77936967889215	0.786222476329633	0.0069880488725078	0.583372967430967	0.742354229880838	0.794147002130544	0.773508958752007	0.794807627153142	0.542127734280621	0.562303993291142	0.881873239181031	0.554003364966314	0.807148627950832	0.602470548849993	0.949965624148782	0.600703657107407	0.939583385028577	0.515125237309712	0.895942433908059	0.794570921606643	0.601076783836597	0.695786404554509	-0.0851687586901123	0.946905447292654	0.821836123787056	0.901497614899536	0.857311297814328	0.578496191074795	0.848587136117927	0.912403307489315	0.344617810929721	0.922795705859748	0.885594004001011	0.908443174762961	0.793366843643183	0.877233715056814	0.828247577721578	0.837081309689869	0.672907046956184	0.698542037430305	0.939258273973051	0.798200387508463	0.507231807619608	0.79795943162862	0.768297626701747	1	0.408465287414951	0.84641186018032	0.90748529982296	0.924791829553909	0.878343801301915	0.822066380305575	0.748101715235764	0.650585007401213	0.774000282005839	0.866350653422774	0.842099612873139	0.536974153646972	0.58379751458157	0.596372043239612	0.663391922784781	0.226309468696801	-0.104547603169222
TREM1	0.662437471982202	0.745264098864131	-0.102491918981171	0.770834666086383	0.743358172487619	-0.0269866076324999	0.617385715316183	0.805509218049686	-0.0482678325857163	0.135775904132102	-0.100741604534306	-0.0741950870609843	0.627403526270269	0.749037283898427	0.0975560343037419	0.413358846728178	0.215424047200547	0.182306502930291	0.091987744302872	-0.130313032428727	-0.084518779249008	0.798684505890533	0.373944828436359	0.170590131780088	0.790171868089734	-0.124078095802804	-0.104817211693131	0.754732796285297	0.442603451511469	0.209133454850543	0.9381612090535	0.308460708485434	-0.0864492042055886	0.348437460784337	-0.0862334386797745	0.293841073239974	0.784205558322633	-0.0638894100578713	-0.0520821888069747	-0.0859107442714574	0.485119257562018	0.598873379268255	0.142299311763791	0.311471517696466	-0.0931749139142044	0.544930516330286	0.495205493467908	0.259190490603203	0.337901187148964	0.589103738102856	0.604123958711967	0.145233242990154	0.425199544317059	0.087746439073123	0.690986495376737	0.828256153060967	0.913043729236824	0.60045976911504	0.0470547526804879	-0.144329666559452	0.76465729755313	0.307086137850732	0.408465287414951	1	0.477676054245772	0.645732449966139	0.56701414718299	0.484504730722439	0.071766443160761	0.765261858002203	0.832055915713683	0.606503077069795	0.644951156364593	0.529498816856999	0.833531909867798	0.917736154611143	-0.0143409555778713	0.132914774539131	0.0283605701211347	-0.00554820907341784
ABCA1	0.926962186106444	0.805602390861177	0.295725242617944	0.833971682076733	0.912209475639488	0.407864284451816	0.879642445890975	0.784292480876733	0.350665818988499	0.70699272355564	0.30665445892078	0.33200573268958	0.89284201933137	0.857951055123196	0.804068148482108	0.835730691553798	0.790170649709341	0.811657808945961	0.657892833221456	-0.00636593427333122	0.261029117005136	0.808526653642029	0.882932675684029	0.833929845797583	0.873598436968013	0.214207638352179	0.248274223547715	0.832985924596239	0.687544060637891	0.834318757559365	0.696579243189875	0.894593748016467	0.308746647974553	0.898530697413844	0.316445395319627	0.877436511548951	0.796650130788306	0.444079599300877	0.545143729360593	-0.0213415308363786	0.853515808855268	0.748150001480037	0.764583388914153	0.925670996142279	0.357690465312215	0.884845231489544	0.922832637764962	0.41641372205932	0.702437460519837	0.929763802450541	0.935836201253424	0.871437560182217	0.918728567654638	0.631427996349953	0.753477137871659	0.76248807723791	0.722562609663376	0.939003724461539	0.707417099151585	0.199221656645275	0.824618123088166	0.8438516444096	0.84641186018032	0.477676054245772	1	0.811644452955865	0.909281006618538	0.945470226374013	0.696333974794617	0.864293552160002	0.74806526115594	0.883447110660067	0.922384710410846	0.913867351856158	0.668292882515388	0.691861150102764	0.564851757049076	0.759099625358872	0.345755171187958	0.067591946590166
RPSA	0.883368261395255	0.849295283087035	0.377388680207709	0.872111424517734	0.912581517501053	0.501266294784708	0.936619783037795	0.89516016564715	0.293689086053321	0.745773407975318	0.376548069098765	0.386195079035814	0.844132093696397	0.873162600461409	0.71284860319862	0.856752227649846	0.704528370441364	0.721804800291992	0.606191084678033	0.10864509738225	0.419078489110754	0.864573587514215	0.797602249192789	0.70574754236523	0.890475566916102	0.367628248682494	0.357108902348341	0.925796575516973	0.527822892035078	0.721277368510958	0.791444366857912	0.833184344144327	0.403790874045883	0.828145283586934	0.455972763946515	0.820058917094798	0.869890557438216	0.384504186035657	0.606346292959367	0.0592456278509764	0.899842636706843	0.84536768923522	0.736045817323963	0.783706009279329	0.364217947246644	0.917154239546873	0.885346055977605	0.539358191063023	0.830207869727416	0.911422784695312	0.932177136527824	0.66870311477212	0.873252396522829	0.644867329134319	0.881539187585468	0.809855107019716	0.851073864732206	0.932097504663916	0.625238699433261	0.368372479601371	0.885246092457961	0.704341156959743	0.90748529982296	0.645732449966139	0.811644452955865	1	0.909065286368132	0.873236258320039	0.696794913934073	0.845025445593917	0.822206538344097	0.835999419264238	0.929668191858222	0.894657805426838	0.721714470777689	0.781897400356359	0.431530942299984	0.616788473222823	0.181706176840961	-0.0239087945482584
RXRA	0.898398238955699	0.792682652243672	0.43183616340638	0.892999493539551	0.918720941815672	0.536031614663097	0.882735946611036	0.89160503269943	0.422269276519437	0.757129837725676	0.439397464314369	0.461245627303697	0.831838699299024	0.839331272145467	0.719229801306446	0.909344799772281	0.810393792773863	0.706918776176873	0.704686006282149	-0.0387604825858417	0.417726464125701	0.809606055828379	0.788601798003569	0.733498721595194	0.893795028041364	0.365956703542296	0.403639111570618	0.928377863121352	0.664594525633566	0.747579179069145	0.730792455610339	0.889696248492303	0.439349778803173	0.899966959911564	0.380539688273718	0.841570296021435	0.903428561242928	0.498566489722897	0.562764536469	-0.0710159239381624	0.903411594105611	0.865397843140023	0.778894535753707	0.823618336023	0.449341729439236	0.859209080964737	0.926971963844802	0.385570847829757	0.818919582684058	0.904987671022324	0.957243592714926	0.732439014130772	0.884128424573312	0.705942341735175	0.897611334981895	0.816742712197603	0.823924227189619	0.955916730997001	0.705292809649769	0.34841563847362	0.913668062271856	0.73281862811975	0.924791829553909	0.56701414718299	0.909281006618538	0.909065286368132	1	0.913552585619744	0.694361788281127	0.832669951652635	0.810685728970845	0.849105790111716	0.929933323612047	0.870367080542012	0.734153473583281	0.73296722654567	0.563973458500735	0.674604038072822	0.312583383736963	0.0251732138429821
LRP10	0.896465042481438	0.821071495335827	0.353909559026253	0.837168527043343	0.904732677788587	0.468584310394715	0.929829692739937	0.804167983275878	0.369687454467725	0.76374440365639	0.351615151395508	0.382318242269949	0.885242963169533	0.83897755326612	0.859256712585338	0.856707397654802	0.801488461581743	0.824687103527188	0.681219000926677	0.139116747398624	0.338295961234022	0.80879632134519	0.907500575054393	0.838369423373387	0.856759857730503	0.279578698967137	0.299939994805566	0.848061121382395	0.689567922501594	0.842602574195485	0.692935681207761	0.908420371125747	0.367760672215401	0.901378893100323	0.452142135484433	0.882789824877811	0.804590040889383	0.483889183562089	0.649285223875151	0.122911078474472	0.877047360669642	0.791534878915538	0.79120382165519	0.919824079286539	0.390408177700954	0.937094867113956	0.9441435564449	0.560040099552316	0.763465512366457	0.933410395004973	0.956201386329009	0.839869076735722	0.955104815027488	0.669903814347612	0.779848379924557	0.771905178045219	0.735618001087573	0.953704129230267	0.748947915071855	0.280299425727451	0.842992350832425	0.827426269109161	0.878343801301915	0.484504730722439	0.945470226374013	0.873236258320039	0.913552585619744	1	0.747940227847397	0.841866495389482	0.749328975515366	0.894723103254603	0.950450598740682	0.948154867059565	0.669638114571748	0.690154240323313	0.60016410134078	0.750883340874673	0.319033998201256	0.0799621426152506
TNFRSF21	0.625676583721193	0.407667170151258	0.723241118738986	0.442775623514868	0.581947762553721	0.80997478133784	0.645407244317132	0.565846953793546	0.559977867946415	0.935824941813798	0.718383324811906	0.732309349682889	0.54379170974019	0.461451471317341	0.86780520197085	0.841256888386143	0.877186873047056	0.726583407825357	0.877223517272011	0.348913557342702	0.752547475780449	0.417414560469251	0.677083730357313	0.754218347072972	0.48113669164697	0.656114137890689	0.6809945967944	0.614782213812667	0.510508320164778	0.67327821219445	0.254078781438292	0.867121745595373	0.772124584098551	0.877873608430996	0.791647152520955	0.795808147473243	0.507949328509557	0.776708895522322	0.873890620757581	0.184714573560442	0.854871367597558	0.718383137502295	0.929538279466021	0.78113048869672	0.712818564929856	0.715297135670908	0.759589642627838	0.403946191227051	0.863697134543791	0.675756866919338	0.720780723493728	0.761282976330282	0.76847940846673	0.907030788092915	0.598708320787188	0.321450379639729	0.364832933451798	0.739086996700297	0.934566533282022	0.667193116066675	0.491200158784891	0.591045042376828	0.822066380305575	0.071766443160761	0.696333974794617	0.696794913934073	0.694361788281127	0.747940227847397	1	0.452413659349924	0.341556156822396	0.573314875529997	0.67717518327167	0.683857227121523	0.20356831254116	0.258206236533851	0.771956392310479	0.697918115334441	0.260117846003964	-0.00206959140249507
NRP1	0.94622060940891	0.957929101661526	0.00762087016369483	0.884655236203785	0.968231004733917	0.134638565843378	0.877652355269525	0.831446321497346	0.062962448753403	0.509796516242855	0.0223483027458317	0.0434414744176397	0.95899916647894	0.981569471537922	0.600101752407361	0.682919518715603	0.524983110203992	0.719953764562054	0.365921672023344	-0.104998560044075	0.0137898039761966	0.976621163589125	0.844667827921861	0.678991357483975	0.955641757826031	-0.0357693990702914	-0.00873203925658477	0.873569762847387	0.529592410087349	0.747475143524024	0.932602946046363	0.725454364254024	0.0329077497839837	0.724520327302833	0.0678502684411676	0.744908175756773	0.822839754846624	0.116025720323903	0.291024354707199	-0.0753563595677334	0.753966976800232	0.679766428531144	0.533265478600534	0.807703245045691	0.0495501260107121	0.88251915893436	0.826993264449019	0.44059234417728	0.56608474119601	0.940078164143192	0.876202001066355	0.696095686593517	0.832111784004853	0.372316149544675	0.731691915365328	0.892222960088847	0.879096556304133	0.903393775444799	0.406932756488041	-0.0548794636239214	0.854336557860148	0.825057759802878	0.748101715235764	0.765261858002203	0.864293552160002	0.845025445593917	0.832669951652635	0.841866495389482	0.452413659349924	1	0.859711048154922	0.902723465423225	0.900333323928929	0.894029497004894	0.800168545500348	0.908498946854946	0.227230505802265	0.548483735237599	0.229570442581096	0.0272199644821462
SCARB1	0.825259433151639	0.82610996171806	0.0399553978923705	0.953620076532416	0.869314058488542	0.136967163127353	0.838857957585973	0.882802862611598	0.0844690390166009	0.380943076206473	0.036526866239898	0.0699640387914915	0.764156643562064	0.865221930120034	0.40196359788729	0.628019027373369	0.454809000339921	0.444692147841798	0.304351027852615	-0.0426012826563505	0.0560591148285072	0.853019430190931	0.614504243772892	0.453981255845102	0.929368224529994	0.00434553195083198	0.0179241191633381	0.864640973547868	0.583180829732004	0.487333160077463	0.905359338942378	0.586190748993684	0.0623085691388547	0.617275720601449	0.101442551908962	0.551342455304546	0.909009703762651	0.0944973705587096	0.186295262591527	-0.0297124897372949	0.677043361293066	0.775915246582578	0.407380759567531	0.573740861572871	0.0536126789139433	0.738561072479965	0.747747438849596	0.428392727292929	0.542687934313769	0.789360739173747	0.834884652798431	0.427293404196766	0.677493957990211	0.312977354008326	0.865029825102401	0.958143706070821	0.94916113889825	0.79707345284465	0.308909053380687	-0.00790414161609838	0.948231315887873	0.535086395025627	0.650585007401213	0.832055915713683	0.74806526115594	0.822206538344097	0.810685728970845	0.749328975515366	0.341556156822396	0.859711048154922	1	0.760097964657572	0.868814081707922	0.753201873040005	0.940747237871932	0.902439596847685	0.21555828195347	0.438249788843916	0.167728364760583	0.0745059453638744
ENG	0.892049226999616	0.876488732096097	0.160890091879036	0.804259374989673	0.905248217088795	0.280640595253058	0.894826559426595	0.771773190875324	0.307812378749588	0.602206811747825	0.159273608848821	0.187730351152326	0.917031539819371	0.875908022708955	0.733371918138329	0.722872993779629	0.628548470820766	0.759207347356163	0.500043726712011	0.099414006304434	0.143954062011661	0.870769161322852	0.871585440051854	0.780278458072195	0.859914697563654	0.114148175229122	0.127412652002804	0.811754370598619	0.611043587000635	0.781370778307831	0.791293422231833	0.772333341602542	0.171350927763217	0.761346767178753	0.292207238499448	0.817389201451839	0.767173107850832	0.272951003823032	0.485306839344552	0.127791548510776	0.770914062660348	0.69085135523823	0.630253938966571	0.838263286774012	0.212082998533926	0.910982982517196	0.867164430724579	0.565885590728485	0.622558245832252	0.908142490212586	0.902965096694718	0.751225004601585	0.898308001987686	0.478168279963534	0.694993771487964	0.783690508377958	0.763287670810448	0.898668002549909	0.569164708352356	0.149203741401945	0.794909935757697	0.813888332939157	0.774000282005839	0.606503077069795	0.883447110660067	0.835999419264238	0.849105790111716	0.894723103254603	0.573314875529997	0.902723465423225	0.760097964657572	1	0.890748638411481	0.913002623198239	0.709101100853459	0.800388773242185	0.43080191138802	0.721870550052878	0.408747363121747	0.20651635449192
NCSTN	0.931411460127145	0.8762297093028	0.295189383109947	0.917861395726391	0.951392200364086	0.414893692517788	0.95808515121465	0.894695388455226	0.289875483462613	0.700173609220454	0.293770317790442	0.322654424503811	0.888314033268456	0.900238730451778	0.757874726756804	0.844828890900222	0.733709592937024	0.749013867453146	0.608809505767613	0.0969013794089597	0.302991616300851	0.877635172640443	0.859746785128345	0.748450753902118	0.930436779673312	0.235375476228756	0.251474694209062	0.918917216379134	0.672690654015334	0.760232642570522	0.81597405030198	0.857133673570592	0.320118930107067	0.86742787653031	0.393292319953876	0.837238034578403	0.89464592597991	0.390548694788215	0.548704853241126	0.0776030846465519	0.889047892466171	0.847600882480849	0.729628156777494	0.855057778753706	0.319435925336293	0.936167134456983	0.92699029775975	0.548940704821542	0.758619153699184	0.94555971562417	0.967635441847129	0.74414619804102	0.917938909064406	0.614735716819928	0.864265058163109	0.866914000335739	0.857274466893461	0.962030471182899	0.648673548689467	0.234594074981458	0.92255170402228	0.76795556692376	0.866350653422774	0.644951156364593	0.922384710410846	0.929668191858222	0.929933323612047	0.950450598740682	0.67717518327167	0.900333323928929	0.868814081707922	0.890748638411481	1	0.936142511919071	0.78473063140117	0.808666665067817	0.481533917510457	0.677688927107852	0.239908615441322	0.0376434784143181
TNFRSF1A	0.899187288176425	0.909170425629846	0.192261757621446	0.831143098078093	0.916163678627274	0.328976447873515	0.967137543810301	0.761076354835163	0.187995042034594	0.699120427744809	0.19387829382024	0.213434627273261	0.947494341243092	0.908991931666859	0.844335350971184	0.773758090833737	0.675537005724321	0.887909968767699	0.539872923430893	0.13947085297862	0.205187597300664	0.885330500267342	0.960778255498802	0.865858446812209	0.873897969722134	0.149310997886573	0.147927122702251	0.814790023775808	0.557632755217835	0.886867779270575	0.751435627236235	0.860289303912009	0.216251603214396	0.828089853651004	0.359262361355033	0.89624279192317	0.749931585567042	0.310025858635459	0.592594935744698	0.131799400448943	0.823866911437733	0.693222663180274	0.709772545616055	0.926151384332498	0.21547948889286	0.983372672878245	0.909399169793844	0.642300349972852	0.682486697607898	0.963116150597168	0.93640308143235	0.841943984416184	0.961150294385018	0.54512594683939	0.709095562488309	0.785684804405884	0.737651236466771	0.931974526124701	0.637328701965907	0.163408198019234	0.81095464469955	0.884577661366937	0.842099612873139	0.529498816856999	0.913867351856158	0.894657805426838	0.870367080542012	0.948154867059565	0.683857227121523	0.894029497004894	0.753201873040005	0.913002623198239	0.936142511919071	1	0.692044740154957	0.754259959086427	0.439440408028304	0.717328936046652	0.287354211156911	0.0939199588162797
TNFRSF14	0.709129822291835	0.805754711802793	-0.101740413496613	0.920211363001849	0.794150403473265	-0.00486800156418735	0.78100072453192	0.803190697476167	-0.0267452333643659	0.238866018073101	-0.103497774690654	-0.072558597159953	0.70749477671808	0.80509171295082	0.302402712736595	0.500977062922162	0.318798886424693	0.368760140855477	0.161159900534284	-0.0789987199120454	-0.0883092944403981	0.809376461085691	0.542550425076723	0.387423218250081	0.864463745328027	-0.132921947240094	-0.121998222107426	0.759044565212602	0.522749983172858	0.422108081152311	0.869367089390362	0.466381287614459	-0.0845671582848968	0.479127745274574	-0.0294364064361617	0.470581162064521	0.832325617503651	-0.0372026179043548	0.0634006817439357	-0.027742630552961	0.538178824595902	0.651564387743961	0.266628284607131	0.480115246448638	-0.0803151993537606	0.671934552718117	0.658979978252817	0.408900983823461	0.406521537862324	0.704505935385688	0.770463523013525	0.336238062536654	0.600359338133345	0.155891734364967	0.780726932834743	0.939370027763785	0.89727392400925	0.700589161495865	0.175502380747697	-0.144671900724401	0.903431814764826	0.47794190954106	0.536974153646972	0.833531909867798	0.668292882515388	0.721714470777689	0.734153473583281	0.669638114571748	0.20356831254116	0.800168545500348	0.940747237871932	0.709101100853459	0.78473063140117	0.692044740154957	1	0.910553885509465	0.144351590647595	0.39646499869139	0.254941984497925	0.189358494156189
PLAUR	0.804586349777243	0.899842040756693	-0.0929156072674328	0.869471155758324	0.873301418925599	0.0189140049709172	0.802104515003359	0.836968856840969	-0.0283358064370533	0.30623199895183	-0.0923708085445824	-0.0660186497202903	0.825071729106235	0.892157836136103	0.357469511329987	0.532207098637922	0.341953349746473	0.463446148734684	0.196243547513116	-0.0535756818104122	-0.0719355025540314	0.918824136859653	0.635408553728889	0.451711601817937	0.899240636089743	-0.121236194623355	-0.110064730015844	0.81942797431961	0.497620969823222	0.493671123216438	0.969211941306515	0.508143649449815	-0.0698953267722771	0.516291521660105	0.00447989378697744	0.537866738143451	0.825294400864472	-0.0190444719675704	0.114009737373708	-0.0138363768482033	0.608099297337788	0.643227807232741	0.319757260029114	0.558702659443686	-0.077390495982905	0.755945205365634	0.67661252376143	0.440672789242377	0.447391778149828	0.785186845113926	0.791484839606403	0.39845449098847	0.662894322996242	0.191416930577999	0.730371122453624	0.908203115724644	0.927551099954363	0.766897315365188	0.210290960926866	-0.133713262815814	0.848767237778425	0.577165503454089	0.58379751458157	0.917736154611143	0.691861150102764	0.781897400356359	0.73296722654567	0.690154240323313	0.258206236533851	0.908498946854946	0.902439596847685	0.800388773242185	0.808666665067817	0.754259959086427	0.910553885509465	1	0.133202330252246	0.416098868446003	0.278671648093443	0.178115828631183
SORL1	0.413079752030884	0.158956975060582	0.752854101292744	0.285838314370598	0.382939786543653	0.772417959146431	0.414596070238248	0.442220516282049	0.746707275414692	0.724327278405362	0.731367822467865	0.787006276737095	0.300136026307439	0.195578796765017	0.631225785012891	0.689835562241391	0.828192675424819	0.384448251690855	0.858330703138924	0.348495950379134	0.692592850778543	0.162353300456713	0.390899572045332	0.53165433928449	0.277294088199046	0.639021236908643	0.673516289564151	0.451801117977484	0.637490986954643	0.397440014441225	0.0808817411348937	0.670829355524522	0.761889577880578	0.688635741712147	0.742806651565813	0.547394874469656	0.434864907081979	0.857305778465262	0.706672126479141	0.243379281490646	0.64913599996414	0.605494794309098	0.757051962663531	0.512530626791113	0.785220547002794	0.437674361857829	0.585164104351355	0.253174025081851	0.700559361547641	0.406877948367371	0.567255197017377	0.514027756067611	0.539713114296931	0.804221472208434	0.480572585075748	0.16759951137981	0.225014597859371	0.539609933597581	0.868753849711255	0.660923668367354	0.361348796045606	0.297230702558769	0.596372043239612	-0.0143409555778713	0.564851757049076	0.431530942299984	0.563973458500735	0.60016410134078	0.771956392310479	0.227230505802265	0.21555828195347	0.43080191138802	0.481533917510457	0.439440408028304	0.144351590647595	0.133202330252246	1	0.699156107923845	0.498574669707202	0.273303331223315
CXCR4	0.619566271764998	0.507517885883982	0.357865975899429	0.494550462312598	0.594405555685128	0.446238519737186	0.683670045846336	0.484214321312827	0.414005464690841	0.657813899792381	0.342046855528678	0.392303391438549	0.623811732923138	0.528460901035671	0.754608385032819	0.64176097472364	0.663534949457463	0.69182074178335	0.602378705915067	0.236060068458524	0.334019061531754	0.480001643805815	0.697184649497314	0.73410311149119	0.516417415929244	0.299799785006732	0.293506542317618	0.524068379416241	0.443916628688883	0.683121731088592	0.337406880029625	0.723827437646859	0.380986261716928	0.712516904036154	0.491864204577067	0.73000359855019	0.484180552076895	0.452597870134812	0.632736206780243	0.19479404495985	0.660702443442353	0.54709232337274	0.7051249522155	0.739303068565309	0.414674298980789	0.714138991285178	0.691089106604668	0.493187423068892	0.60315638576802	0.667191667626073	0.725660224752694	0.735993713305944	0.760065459500312	0.59595576966362	0.492079171531729	0.410085822005666	0.374174551506773	0.692125505612439	0.679320769760012	0.362588330071191	0.506379969298451	0.649006616787067	0.663391922784781	0.132914774539131	0.759099625358872	0.616788473222823	0.674604038072822	0.750883340874673	0.697918115334441	0.548483735237599	0.438249788843916	0.721870550052878	0.677688927107852	0.717328936046652	0.39646499869139	0.416098868446003	0.699156107923845	1	0.634458068228225	0.377244511496066
CD74	0.200421593613992	0.178204007893504	0.118035334052289	0.14641634667827	0.205997942609525	0.156469066303628	0.248945738102285	0.165159197643501	0.187821424456698	0.226199844108914	0.109830749586697	0.110943139586811	0.272429744199276	0.164169014342182	0.309202525218196	0.20965542775918	0.245746919433792	0.258177304201709	0.225384667531578	0.161096677896403	0.0916588353494507	0.153094535200051	0.280582152333931	0.304151996675839	0.156699128120671	0.0831129925984891	0.0858291909478383	0.153137717405842	0.264354682505121	0.263254441746266	0.105965112434377	0.252634624338197	0.105757575504154	0.23375472921166	0.191747982175843	0.274111669496853	0.134010602627175	0.18260512020391	0.24686836424421	0.166068060124774	0.197424000948191	0.146978400174134	0.244387815704278	0.285317672151238	0.137103787562514	0.280872715680381	0.278457376341194	0.222152179014588	0.183939067143309	0.241127465312914	0.347653401414497	0.264709513258162	0.32338822297725	0.185376947368008	0.124423893775213	0.133160171097351	0.112442142417215	0.268769866533315	0.290565154485313	0.0863191548707524	0.157192173185734	0.271471028231141	0.226309468696801	0.0283605701211347	0.345755171187958	0.181706176840961	0.312583383736963	0.319033998201256	0.260117846003964	0.229570442581096	0.167728364760583	0.408747363121747	0.239908615441322	0.287354211156911	0.254941984497925	0.278671648093443	0.498574669707202	0.634458068228225	1	0.804205339750302
STAB1	-0.05798214032153	0.0312206545814228	-0.128279064856498	-0.0290541350748982	-0.0371489186267729	-0.11547764824066	0.0965179058763003	-0.0475619675406353	-0.0251312993910995	-0.0867445749106581	-0.162754545347873	-0.148249362408442	0.0509182217970488	-0.0326978725384529	0.0722897694606248	-0.129636987182156	-0.0700859364827238	-0.00335996897767742	-0.07892137763367	0.357017464262127	-0.138278472764079	-0.0220863127644928	0.0703180407336776	0.0833136875809592	-0.0445140962666391	-0.134307782623569	-0.166880565511057	-0.0985716544629402	0.126805316768653	-0.00135580569717825	-0.000182846416017868	-0.0778675951722916	-0.138062116545295	-0.100087241732383	0.113013550604438	0.00827745911583903	-0.055179112090385	-0.075503919627275	0.0478497467403137	0.412286365131214	-0.103418042545503	-0.0559921078237281	-0.0831895856182878	-0.0042972233221348	-0.135452096347938	0.0838962697221377	0.0249530080219479	0.376266026202818	-0.103433788154418	-0.0117395353066469	0.107443255502946	-0.0486753926976194	0.0936428623333026	-0.132373119484719	-0.0893761665661068	0.0103538774877829	-0.0339783641857969	-0.0158141934475133	0.0220571163586593	-0.0883865876019778	-0.0255636364991893	0.00257138798723613	-0.104547603169222	-0.00554820907341784	0.067591946590166	-0.0239087945482584	0.0251732138429821	0.0799621426152506	-0.00206959140249507	0.0272199644821462	0.0745059453638744	0.20651635449192	0.0376434784143181	0.0939199588162797	0.189358494156189	0.178115828631183	0.273303331223315	0.377244511496066	0.804205339750302	1
