""	NCL	ENG	CD74	SORL1	FPR1	PLXNB2	LRP1	LAMP1	ADRB2	TLR2	TREM1	ITGB1	KCNQ3	TLR7	TLR4	TLR1	CD163	ADCY7	SDC4	PLAUR	RXRA	CCRL2	ACTR2	APLP2	HAVCR2	C5AR1	SIRPA	PDE1B	SDC2	NRP2	PILRA	ITGAV	CXCR4	LILRB1	CSF3R	LRP10	CSF2RA	SDC3	BMPR2	TREM2	SCARF1	PECAM1	NCSTN	CD93	CD33	CMKLR1	TGFBR2	LILRA4	CD63	PLXND1	NRP1	ITGB5	ITGAM	ABCA1	ITGA6	RPSA	NOTCH2	CD44	GPNMB	CD81	TFRC	STAB1	LILRB3	AXL	CD46	SORT1	MILR1	MCFD2	ITGA5	TNFRSF14	PTPRA	UNC5B	RACK1	TSPAN14	PTPRJ	CD40	P2RY12	CCR1	GPR84	MERTK	FPR3	TLR6	STX4	ST14	IL6R	CD47	RHBDF2	SCARB1	DIP2A	PLD1	APP	PLXDC2	JMJD6	AMFR	ADORA3	RAMP1	PTPRC	TMIGD3	TNFRSF1B	CD4	CD68	PTGER4	C5AR2	CLEC2D	ITGAX	C3AR1	CADM1	TNFRSF1A	ITGB2	CANX	CD69	SMAP1	LAIR1	SIGIRR	SPN	LPP	C1QBP
TREM1	0.61514728409309	0.690625848006861	0.382614478562557	0.310165487420966	0.440371260835555	0.492432224802076	0.643223263267487	0.598002229212589	0.361141249184549	0.491476456021757	1	0.627451022895395	0.202489727259204	0.441591263563345	0.419247316952384	0.491804226703374	0.367816580416907	0.51766393940739	0.334310361563736	0.727691465925477	0.579142970693365	0.713078692990453	0.632616465162439	0.671692021053178	0.518738818856829	0.691592228444039	0.688868567174368	0.545333185629533	0.479139999366975	0.638957942979249	0.654885740799897	0.517962647828153	0.486177951925229	0.564953039671274	0.540418242879703	0.671688507849462	0.509151888221822	0.494577781693321	0.585078301150745	0.583487220223923	0.461319036597058	0.468513979974657	0.646346644268284	0.129037426450582	0.526110706307947	0.463797162134188	0.576172224725274	0.375781422270769	0.622341962171787	0.530676440143076	0.409092379242928	0.639567291574966	0.659738716609302	0.530574058733362	0.719970369202171	0.51871822602901	0.449137295308796	0.454475914897761	0.603227909580512	0.671916583069538	0.538101580222799	0.412640921283655	0.527017324234046	0.55746177562117	0.373264170553508	0.632728509411733	0.388772047340506	0.656502304996416	0.515597918591163	0.515436890532184	0.463696340676162	0.445063662770383	0.528132029061709	0.648735373044468	0.591355956144157	0.545968226221865	0.00465106624907538	0.60211965747227	0.438691077376682	0.456072861441832	0.42747188882204	0.276600243628415	0.609957264253212	0.628004925682986	0.555445982202512	0.509470637319083	0.443779875805241	0.499944376669661	0.236043750804695	0.61210888297155	0.381991436275325	0.646497331467669	0.548729685960529	0.493177021177247	0.512047442311845	0.456144773222868	0.390145808871372	0.544620657618234	0.629335853362339	0.697980945985761	0.684325742193353	0.665797340651199	0.405746003774646	0.0225671685742364	0.652062236455179	0.576591093708862	0.471315938767308	0.531140109300209	0.665506472842066	0.585718142020299	0.291307504825394	0.559009737962905	0.705375832781785	0.500136323113544	0.636915913005103	0.431908881313855	0.481539444711445
ITGB1	0.857537558590824	0.911955201696846	0.534611841385691	0.677839239845279	0.553362263594046	0.713615494532839	0.819829867229903	0.758325202877994	0.486992433465919	0.703992227214358	0.627451022895395	1	0.416016281238013	0.592824866362492	0.57710533448031	0.676743775412641	0.486822506486358	0.749526805721463	0.298746268161086	0.621294640690727	0.732949919211351	0.709186737509857	0.890643488000337	0.764687056113473	0.778434663582851	0.584115677327208	0.859950626070951	0.703142223792682	0.640962046961464	0.671162829679719	0.818168046777081	0.78799880498346	0.471248964822361	0.734769742227807	0.527965858522961	0.895796402874142	0.702503009456178	0.614269858203854	0.884462425861466	0.836836596094748	0.64731252839562	0.579799763946793	0.813326496514775	0.161519615455831	0.686808941650316	0.551090687338776	0.867047755871668	0.68553162761211	0.842638445343438	0.639638177471687	0.7163205524885	0.863386941471535	0.732357187560484	0.588959811918149	0.89359773740173	0.771953852013134	0.622395085376047	0.482078907761368	0.626047346667049	0.863121848941394	0.41852601894403	0.492725609560028	0.52914317460083	0.800700385591471	0.622830160149927	0.881034132931834	0.637687384794852	0.845730952740434	0.69712320816239	0.691681485705072	0.791317473004963	0.713788230344719	0.748647774422568	0.735388969553153	0.809422792129765	0.73330830551605	0.302116789936157	0.720517138699443	0.288802395588344	0.567823605834053	0.360960998455596	0.526431887343125	0.664908191343821	0.737177611618104	0.819817610373837	0.779980921470423	0.520632339788095	0.633112395740981	0.385159633436655	0.785609685967261	0.652493878345621	0.880079908444695	0.445220707915481	0.580358827566677	0.783083979594535	0.825202137180606	0.641709459093857	0.755671634360648	0.579459537280251	0.865775371506994	0.787744811294941	0.678038021539912	0.27378322725904	0.276551437217723	0.825036277496068	0.769096390801524	0.57365955825953	0.836528048566502	0.880808151578195	0.830616381416506	0.297931996717223	0.761990875195386	0.831182812105171	0.746662336102912	0.75695813334476	0.790594848367753	0.769180740601522
KCNQ3	0.298114273587034	0.441070203816207	0.275045883099056	0.679671771258923	0.679257401345932	0.284230942184879	0.298710323055252	0.0913395807282382	0.452549338652783	0.62075031042469	0.202489727259204	0.416016281238013	1	0.403431282682662	-0.00119038558589722	0.504021241177193	0.137285883635178	0.357390101088581	-0.354714038032684	0.0204526163159747	0.252966322268917	0.235606386335673	0.310468352461165	0.0607035093819677	0.611642079849662	-0.0241411473234087	0.269227811370718	0.495147350218264	0.258232106733308	0.404583270272705	0.48519206733223	0.647750926351817	0.0544812542803587	0.548643315859258	0.4876580566758	0.369721957036502	0.680646317960098	0.0263248818292808	0.51679487119644	0.41267535984281	0.488933366638656	-0.0217097248568443	0.268537452663963	0.204724270663137	0.329393181559755	0.14524944611037	0.495231282361372	0.475633800185475	0.214864377184265	0.177941732955285	0.498487476120871	0.518838601355872	0.234001485807872	-0.0216527365788556	0.38364181565692	0.192523764298952	-0.0649127828419563	-0.194909529188295	-0.121173552203704	0.248006952612922	0.390465495888279	0.354655479603579	-0.0487669468956842	0.504984262965986	0.0297673312748519	0.299795223397454	0.460389913473885	0.226343110376999	0.210710442627608	0.00312256668121796	0.398933652677205	0.591135118104468	0.155830264998617	0.236291041702081	0.375416950384517	0.6038906605124	0.485382873692119	0.286220154170882	0.386507919321297	0.184397319228213	-0.275960601133746	0.527448295845032	0.287756547410683	0.222718305722294	0.53348835929889	0.141114161712437	0.690305735763845	0.171321100234165	0.496814560110317	0.363360783911219	0.191162302767048	0.468274501671586	0.432775837692292	0.0371341093094927	0.394876136240321	0.525940304187114	0.543862307499384	0.474689488712575	0.337895874740669	0.410715767895009	0.144943016963622	0.327872207096591	0.281304148622936	0.414849495580819	0.468849042321498	0.278582936568239	-0.088500806370509	0.489086412364867	0.320480553979031	0.173021618930442	0.381144410485437	0.214056735377259	0.299249393053024	0.243818814344186	0.122433346661941	0.362283321323254	0.261761439501737
TLR7	0.602190166418908	0.665575341547794	0.655428914761499	0.476850142396341	0.50941419553256	0.57772190948407	0.719881424150508	0.656567677128815	0.578591255575071	0.521718792054146	0.441591263563345	0.592824866362492	0.403431282682662	1	0.58979921966825	0.609003661788908	0.704162938340597	0.698620243551713	0.435748311713963	0.649628070210699	0.634757251376425	0.692150899152343	0.700471108418791	0.620653523485297	0.636531958885014	0.659505772108369	0.715720679004063	0.628969777043985	0.434968385979915	0.626397634374689	0.757878232130233	0.666134026195223	0.534133686042762	0.759699340381645	0.653709850715417	0.632192288792985	0.615794634090751	0.49101863195065	0.53312055428065	0.555000186734693	0.53151223939417	0.608454078297246	0.48973264476897	0.114470061503606	0.575640958823448	0.696924491038936	0.743114331094237	0.311533019784726	0.49898371470687	0.750319413668297	0.72548871220535	0.601294342505601	0.577873440083399	0.696570281809063	0.564801713594089	0.556112636252948	0.500883031025977	0.47151140392467	0.500015215953187	0.694659812186306	0.528121119067655	0.715046589494547	0.494489291295618	0.759868807369994	0.562035713249776	0.633363380594853	0.537106677519848	0.572366112467529	0.413996614549801	0.561496275430455	0.435990766142739	0.608902501081081	0.662141924832976	0.738614184652559	0.617184699882348	0.560209764753166	0.142546543740658	0.729485138635209	0.364132714286848	0.782600478624269	0.423140711430144	0.475165855740556	0.688516899441162	0.649550534696554	0.586632579325942	0.405858633567411	0.542733912316528	0.698978590711531	0.364583473016624	0.455622675342914	0.343925786616623	0.742417557464117	0.439860106130685	0.46225366369118	0.755766873802247	0.424658353623877	0.507477647370009	0.747648568281263	0.587297115038055	0.745729069277151	0.673853769371919	0.636336821039229	0.37116301628851	0.0694162851109477	0.517671632933963	0.638912091863094	0.51499037754577	0.701160236501399	0.650584602700229	0.595197354949942	0.173795937566492	0.609910927831333	0.68536736640646	0.492188579289867	0.404326519062396	0.355290114588497	0.36018269674495
TLR4	0.607269023311577	0.581161853333471	0.540779229081025	0.178168365409652	0.138431854029367	0.579870115388577	0.67834161616937	0.764789560522026	0.385817785009479	0.358067543107443	0.419247316952384	0.57710533448031	-0.00119038558589722	0.58979921966825	1	0.480038260592534	0.77538955819783	0.581578002816286	0.698045596062853	0.715473376429043	0.715543387406668	0.68616827175692	0.739136072401298	0.766040321529967	0.359755505671454	0.802554942131333	0.720378164784407	0.447448526186419	0.479391135102947	0.475969940592225	0.602298580310632	0.354307680605493	0.444152914711624	0.548072679815179	0.328098762510984	0.636614927079014	0.245581751887067	0.638009826678287	0.430379194641451	0.45577221356076	0.263916818236678	0.754234604376864	0.50657862522423	0.279361236329597	0.552696763304285	0.729393229732397	0.611061471964849	0.189299587801829	0.573491412309764	0.756395178187199	0.577540628010701	0.474859778040957	0.695639997310241	0.806858846110884	0.492737629782581	0.627069193478085	0.72646902134534	0.746047307355903	0.712165429052947	0.716730473039459	0.288554170370123	0.641768717837055	0.736470120548221	0.544035164344641	0.636450126000987	0.630630657193348	0.292673039084243	0.616901849497682	0.524233739633921	0.787054448144362	0.400555180121523	0.411097601993177	0.748305144682806	0.64467179521136	0.468369240369737	0.292913409536481	-0.0783499615183886	0.717575527693248	0.121339829422007	0.756352778419932	0.658835704433561	0.235589352629458	0.573166400155068	0.679375245017531	0.427889648340994	0.551364668527324	0.141380762190382	0.654812817010801	0.160429756218899	0.372646942216342	0.313620830009858	0.584852884101517	0.203330308023995	0.584578843859026	0.690729336675878	0.310367061633781	0.433349075745752	0.559981226899372	0.550863989811392	0.70214913346185	0.768674349336652	0.508067666403197	0.198930489061124	-0.0959458082215745	0.403137488002809	0.595287719141765	0.653106491781991	0.592074630533936	0.676269279064736	0.706449089556291	-0.0987349910451885	0.678564618864671	0.690798395205481	0.529006955279779	0.558658458086804	0.349697305292603	0.415530315643282
TLR1	0.663074357764278	0.685687812505682	0.65879764197154	0.60292403585249	0.611047301334937	0.536773219693168	0.604453961910514	0.557702155228169	0.454364476514702	0.675872574655497	0.491804226703374	0.676743775412641	0.504021241177193	0.609003661788908	0.480038260592534	1	0.477176211018252	0.662822723665624	0.19717256017269	0.524939227964654	0.613460465529916	0.584403315522286	0.702594113323431	0.532612705747441	0.675003050469614	0.481258977486605	0.639259866301427	0.61323215230865	0.389903930440489	0.523847142958843	0.741387036321955	0.681606861848646	0.510025908899017	0.711448960574507	0.610917364037275	0.649883887079629	0.731651440488834	0.375715290919882	0.717824468749533	0.644395843296728	0.57034246449469	0.530854757864851	0.530850820738973	0.251406332267993	0.672654566270015	0.446275833588935	0.746301198810923	0.496625111698933	0.561530450304985	0.530355527566397	0.597032630490863	0.638722984052116	0.557366227792923	0.436877357247993	0.625195620709096	0.666464226340256	0.427943253175534	0.379580647546562	0.401111076258837	0.641203871279281	0.396520019489278	0.530942840277676	0.465579016597629	0.732772808713243	0.525337197176283	0.624456446944568	0.597073027326544	0.548733354424245	0.491301927285237	0.531136436825354	0.512636464325903	0.599985413810979	0.679611098058798	0.618115773211786	0.634525384285497	0.666862276764158	0.296876569291878	0.573816072662332	0.316144631031649	0.548204915301441	0.262317757525236	0.508095743388537	0.663138748773122	0.547391493956961	0.62791879665946	0.508370574650457	0.587658563579475	0.476544697807857	0.405409527363261	0.527025186612726	0.319726674967381	0.772392933659221	0.41900322079237	0.422800136253247	0.679299769138576	0.577472899769879	0.674223541990818	0.645477184848439	0.584657741708771	0.697275414078685	0.59503869355283	0.626268772162365	0.322441497404538	0.245652408396658	0.593244650749675	0.673722499973439	0.409025929848739	0.702639378470746	0.682640122121379	0.571559352860943	0.311822064340638	0.617579703585481	0.694148375484709	0.606751544162509	0.525847330357351	0.526925738099992	0.554766921374952
CD163	0.579967806919471	0.515065925046784	0.697460688922942	0.120879413356889	0.164535994802794	0.602370183331139	0.709470616816349	0.755763533814505	0.401595653495484	0.390414269840943	0.367816580416907	0.486822506486358	0.137285883635178	0.704162938340597	0.77538955819783	0.477176211018252	1	0.60218097335742	0.659676549405532	0.699908106889057	0.715806132578833	0.688381193341207	0.671423309693673	0.720412787473682	0.31282720733459	0.789292036168256	0.64312621118991	0.468434980861497	0.557915505017224	0.539966729152073	0.558432005371763	0.384616914346231	0.569834967169086	0.579713874809554	0.471193914294888	0.571974817939782	0.275823890758091	0.707174559395561	0.374534280685108	0.300273346572952	0.234449169640826	0.798194772479177	0.441642973846515	0.292815172510776	0.540473954572002	0.824354721667696	0.582795781626925	-0.0321669842523876	0.431038726441145	0.835296456061883	0.696476681848955	0.406471840356	0.590895419715824	0.842539024383322	0.408549219878349	0.586628336433393	0.682374537205301	0.720822347085824	0.613437868924231	0.667584374049422	0.407143970593257	0.860211857913182	0.671004137527135	0.529309423376531	0.66751740078299	0.572361889137046	0.223977311112577	0.562625596433698	0.39118440165332	0.698111253835384	0.34695458662156	0.48524193187668	0.725659110669593	0.721656551688977	0.415547938976631	0.2692618660947	-0.192578809162693	0.729876132494771	0.260550756383891	0.8655589832571	0.672683215194352	0.196250374682037	0.639941327101155	0.692666572504216	0.36228910119629	0.369001393133358	0.212444369507079	0.777405189378803	0.296046994750194	0.206346122112116	0.319025113865853	0.52153013444185	0.307739919782956	0.641091493064774	0.714296665952739	0.151609922430445	0.483372462069205	0.538345165295644	0.680902160591154	0.685111088485393	0.702968017656545	0.55724655787241	0.374083702829631	0.0188667851962829	0.318777924633377	0.48680611873572	0.617620008320868	0.607065896073752	0.560726731803822	0.691247554285781	-0.0265581026726357	0.656163823481091	0.664978695346436	0.518797312986576	0.397757768110011	0.299934904911463	0.32898781935922
ADCY7	0.67402386574791	0.744399250964588	0.669191897122779	0.59464002347932	0.528831838209871	0.560517008146419	0.728991608267789	0.737842399327793	0.4853551148098	0.601789727669704	0.51766393940739	0.749526805721463	0.357390101088581	0.698620243551713	0.581578002816286	0.662822723665624	0.60218097335742	1	0.420326086259704	0.631994228054081	0.671006157736556	0.657045824635446	0.804300005058595	0.714664605680326	0.694055050079871	0.625510695607463	0.773578592436104	0.602604013094874	0.464762346606479	0.574505542307175	0.764809274782039	0.643450297817896	0.516739677286929	0.729758187676718	0.565733109201877	0.716081059977784	0.647225618986865	0.543537573187418	0.692100381187188	0.726507608582739	0.536175319650238	0.638417027068923	0.639382008607841	0.116624467474443	0.613383913546974	0.6200354780298	0.782424284090361	0.498545154951367	0.682356947137476	0.704331896902786	0.594180120654947	0.644119986307725	0.609259265645502	0.652688880899342	0.719118638500656	0.669625974781449	0.564010293453596	0.47053185496668	0.632734310777746	0.797674951377953	0.382096533347293	0.562807509339466	0.549639622842881	0.787510360756209	0.668973637399131	0.736624701299828	0.66663065749091	0.683921584294477	0.548739075010277	0.645711354198497	0.494101561586099	0.619545484026127	0.711188657579163	0.760832444096353	0.747642214584117	0.600298026014414	0.26664375733999	0.735994376942496	0.242620592903772	0.647692196110881	0.465909247341953	0.470390331041285	0.66164954532123	0.677277051258646	0.67427807146055	0.64210287719335	0.494567853943925	0.663525365102682	0.241648015475454	0.612748553163862	0.411760562661467	0.810884534902582	0.317084707274257	0.516255113857486	0.811000838866269	0.57579231921315	0.547373745527271	0.728534295961881	0.581241493221287	0.78657887405754	0.773562112997906	0.602904188713468	0.291965948233717	0.0667334405000268	0.63387735993521	0.752676042958723	0.570640433091526	0.701863176112788	0.813202442934649	0.704256182612002	0.163934489140476	0.660162024962659	0.790203406425905	0.616710467200587	0.62768370900692	0.487413151911443	0.521494526474027
SDC4	0.466510023948006	0.376332734467038	0.535415273652073	-0.171107863486568	-0.237421243605919	0.452000384520913	0.575813793357327	0.75609685629149	0.0566037581093022	0.0353139463003279	0.334310361563736	0.298746268161086	-0.354714038032684	0.435748311713963	0.698045596062853	0.19717256017269	0.659676549405532	0.420326086259704	1	0.708429219721494	0.571052270698723	0.508186809809383	0.53799059425219	0.757411198101466	0.022477484558793	0.78384321005033	0.55411857153772	0.201669852740026	0.2346380682631	0.217566891267835	0.294444850614279	-0.027720925527411	0.484565197305032	0.214997289319968	0.0949783002820528	0.422324668649677	-0.0731781252335442	0.655420337202614	0.181245858760802	0.214105338032184	0.0205399243332812	0.777409821859283	0.384194959955226	0.0181829565403041	0.349089041904072	0.655699454714046	0.327812504565618	-0.0915101528901578	0.453018028465577	0.669661859370551	0.239343631394274	0.176054510902985	0.514422912950122	0.83556525642234	0.324060227391835	0.517102781755661	0.777376546344825	0.781673344371635	0.829697648171434	0.618245468310942	0.00317047107941953	0.430605212059012	0.72372339566151	0.24046099908959	0.713466873166706	0.480605000192078	0.103115446075996	0.506260241286053	0.321991473935497	0.790325150926461	0.203845497553909	0.0345454431119254	0.640687596263209	0.56638884848741	0.324485123792311	-0.0662162580388819	-0.365407921242337	0.462076923713799	-0.103373992452227	0.608376392023257	0.879102332624879	0.051670409560349	0.40637813949183	0.575125331870364	0.135459040839908	0.452014631170916	-0.218066773251115	0.558553726930059	-0.0801394815649117	0.162258603347836	0.225359904704104	0.355589979359974	-0.0869821051052333	0.692939809327188	0.453247332181207	-0.0585119557083916	0.150685931530143	0.192113586856283	0.360158034006725	0.467820786120051	0.684004977787947	0.289144360548975	0.0455552107634115	-0.154598413734874	0.143799782123734	0.447134728656915	0.825761115479222	0.310924438342724	0.486496504534069	0.610033118659955	-0.275771959172355	0.599468497434958	0.576778850291423	0.382787480588261	0.493517640431534	0.173948223556946	0.273109705699898
PLAUR	0.719404883247811	0.707539030378159	0.606189126701839	0.135648414450121	0.240901529032239	0.618665828619466	0.79669346586164	0.781353814084006	0.428390600001219	0.360916991577247	0.727691465925477	0.621294640690727	0.0204526163159747	0.649628070210699	0.715473376429043	0.524939227964654	0.699908106889057	0.631994228054081	0.708429219721494	1	0.749062273865547	0.90019891526536	0.731831966030426	0.832859472219535	0.420756506342064	0.951712978464689	0.785156212363476	0.562845843179514	0.510903851440502	0.738664094748513	0.656677494687263	0.486450873916624	0.708362717772382	0.637369906529483	0.606145661884826	0.70416532777761	0.439645319640981	0.691227338887958	0.535735483488071	0.481620066733922	0.464275026766307	0.798036333043264	0.616820425782852	0.123472603767431	0.555732576949887	0.749173364120119	0.65425434269923	0.168863584818435	0.565545949994487	0.802943874709471	0.559328450162692	0.57795044098047	0.729785535655849	0.878554550828091	0.638198224405578	0.635340694411708	0.742573004274398	0.805026214288806	0.773236675950622	0.800586223174752	0.57834806005365	0.619281211681146	0.745549090381759	0.612794487533985	0.655951932007105	0.680507615691974	0.281630696473142	0.668257753690297	0.605172099277039	0.751426175735878	0.459395785939913	0.523276937352001	0.750898930184953	0.854594322354124	0.609060633126663	0.448914838246552	-0.149886732164383	0.728299129008962	0.444108305124248	0.791154525276877	0.706271377767175	0.162427274293696	0.832635009707012	0.750239466923116	0.47134355973763	0.520234673654325	0.318354262903477	0.740074020870512	0.284600100301065	0.476793600322102	0.39434541277322	0.694437331997784	0.486974012116886	0.645663627071339	0.646157529425528	0.303870165538567	0.39975361873579	0.554076426429572	0.708817066208419	0.771447498163916	0.787281473911826	0.772740487021339	0.459764844493813	-0.0309828484592303	0.570076258620732	0.632310226086096	0.705041007309022	0.613705641969292	0.701687978677921	0.711076142576246	0.213485420483402	0.661979296390785	0.760784052038889	0.609908310431642	0.617543501093534	0.410902278055699	0.422502612025876
RXRA	0.806984030008225	0.750976289588998	0.705785223189725	0.327912609176116	0.351657780472718	0.690226139158626	0.810023406285528	0.826746789971947	0.352992610472438	0.516489134093681	0.579142970693365	0.732949919211351	0.252966322268917	0.634757251376425	0.715543387406668	0.613460465529916	0.715806132578833	0.671006157736556	0.571052270698723	0.749062273865547	1	0.728629545472005	0.836813405724938	0.838749828797837	0.520818005083023	0.755622033375176	0.770204703887768	0.544722364009279	0.546677073117272	0.591686547677784	0.696306610615347	0.53838508038619	0.535769425205337	0.617761149765645	0.47261033137314	0.754381168385659	0.465234165793157	0.744942280209083	0.660279724294765	0.574028681552061	0.410859633441561	0.771553784135135	0.714822730721748	0.326745541250464	0.67126102711921	0.739496423808813	0.712690528489916	0.283227641413316	0.70475056294079	0.765934264039686	0.63656814788913	0.612096811512195	0.726412719146745	0.755774117150329	0.715796284667762	0.749648701007634	0.760522491909853	0.681248611398826	0.710246762739727	0.816291543571711	0.365988412992438	0.65353084905839	0.723098385899819	0.654850913044831	0.746760260200684	0.753405424927952	0.46300314776981	0.732082904758882	0.601054469587963	0.779925615838469	0.637847414375511	0.518673863269261	0.799282453159662	0.777919234639623	0.671671433042087	0.473690852065076	-0.01610570552441	0.737300760938545	0.226719805470694	0.675806896520634	0.621559783186246	0.328195798611969	0.664827725745621	0.786316001327884	0.626661432363025	0.665970387161261	0.328289819504694	0.720519414177483	0.339673487213209	0.510042656988436	0.535948619535537	0.714844854001053	0.348739868349515	0.717416181079575	0.746348502905367	0.444320207212476	0.602767695854296	0.573885224511186	0.683930105585749	0.773069213239682	0.799604752446925	0.621831657311581	0.313079835926972	0.177360169226887	0.577177587488381	0.653742061599875	0.739033864563712	0.759004079630255	0.755716468172487	0.845093193038836	0.0816828232503354	0.827895160070149	0.796280304659375	0.68632035690605	0.665937494783237	0.597531862487769	0.630122252145634
CCRL2	0.733475576802572	0.779993094554148	0.529975294160469	0.323485785150792	0.395946803393286	0.649721007027162	0.822645820585489	0.718333413155192	0.562121634137959	0.483383646079879	0.713078692990453	0.709186737509857	0.235606386335673	0.692150899152343	0.68616827175692	0.584403315522286	0.688381193341207	0.657045824635446	0.508186809809383	0.90019891526536	0.728629545472005	1	0.748068591447268	0.750945168741398	0.590327923992182	0.853479498810479	0.804726063831722	0.652001734752922	0.62499397397641	0.855182935555035	0.739674804748287	0.675819838632961	0.655444350847469	0.745613327663984	0.696063090951769	0.737410727661699	0.61661080801439	0.645473841088989	0.640265422861689	0.548212591234542	0.591043742619575	0.67802391751351	0.63508291124175	0.148351780890348	0.607541857453216	0.677117577281252	0.739996977999809	0.301213093380571	0.548647837462307	0.78825530360125	0.689046520411442	0.700420906754214	0.743735215013446	0.791982043647838	0.676098661524847	0.602604320330169	0.64224932021973	0.676161909793678	0.625086257309055	0.788201734834475	0.690970071116557	0.663822438154052	0.596732299154588	0.728117404020312	0.525939057970669	0.727923041522644	0.342700987657097	0.673011830620606	0.583279306728674	0.649874053813034	0.553538423834184	0.681661741292273	0.711858321305407	0.834184336982916	0.675584598942829	0.633823524856279	0.0475267787354778	0.780607466806507	0.562515399116838	0.811514084612262	0.49648342572131	0.247815303482782	0.844802849335915	0.733602904742184	0.602590440812465	0.482649840653776	0.50393358897356	0.761797892884623	0.441966134019264	0.561208585550886	0.452333412986964	0.750033145518633	0.621561094678214	0.54024275004371	0.69582980474884	0.484611604697773	0.489717212068987	0.712210521681431	0.716413251954165	0.835180645160398	0.741522487833078	0.854229115844999	0.540220239901829	0.0771023370479623	0.687625298119757	0.630170035162276	0.530430613576902	0.705782571147945	0.719235276012406	0.680210323326861	0.315223548768005	0.613505099635766	0.745099071256487	0.581843146443052	0.555351078246485	0.48499770534904	0.437076107537581
