""	CAV1	ERBB3	THY1	TNFRSF1A	ITGB8	CD9	LPP	KLRC2	SMAP1	PARD3	ITGB1	C1QBP	LRP1	VLDLR	CANX	CXADR	LRP6	MYLK	PDE1C	INSR	PTPRA	NOTCH1	KCND2	RACK1	TNFRSF21	CD47	PLXNB1	ITGB5	APLP2	NOTCH2	CD44	KCNJ10	LRP8	IL1RAPL1	CELSR2	CD63	PTPRZ1	TRAF2	GRIN2B	AR	ACKR3	ADORA1	TSPAN12	PLXNB2	NECTIN2	CD99L2	LINGO1	IGF1R	TYRO3	GPC1	NRCAM	S1PR2	NCAM2	GPR37L1	MRC2	CADM1	ROBO1	TNFRSF12A	SORT1	AMFR	MCAM	PILRB	SLC16A1	ABCA1	MCFD2	TSPAN5	ITGAV	EPHB2	CD81	SCARB1	FGFR1	EDNRB	TSPAN17	TFRC	TRADD	RXRA	SLC16A7	ADGRE5	SDC3	GPNMB	CD46	TSPAN14	NCL	HLA.DPB1	CD74
TYRO3	0.838436887368135	0.928632597419405	0.857022168105948	0.823842471805515	0.901604657110002	0.766364641730701	0.922657488571932	0.868590062186927	0.891213440719076	0.810863472005435	0.885557618934679	0.844911929841746	0.940022549930234	0.83803237151855	0.834854364193798	0.94082184571267	0.925800899791351	0.394426731737143	0.889348627967924	0.755463502515156	0.936822562581084	0.921550776579572	0.912596644667372	0.742239216657331	0.903773752900238	0.92094825571631	0.923706874103238	0.88274397445588	0.921508722408567	0.864036401797916	0.311902176974369	0.946316671512885	0.869442818250439	0.801038536863126	0.92281468605521	0.881075767676436	0.947720541374291	0.724477138349785	0.913750851243867	0.891422175305038	0.867651703322798	0.867116112812349	0.852412967314817	0.820263451792702	0.800021604971257	0.936077490245977	0.918026132884764	0.714972976030556	1	0.914636803600965	0.930072024266788	0.870446567803953	0.952193045461648	0.852480391721063	0.755310178707174	0.886037793036258	0.903541196519658	0.810972258693042	0.928592254255691	0.884938449938572	0.901102752142749	0.775225796796864	0.715478360612833	0.461899796764326	0.846977061032819	0.881246464117186	0.907614944900118	0.852627376418556	0.933988750060353	0.462767664341027	0.872197688302684	0.892568468114005	0.854856881083339	0.83023989188902	0.656043689043487	0.655236694314355	0.736526725690469	0.876184811894384	0.926074752727382	0.37141290715758	0.84826193285636	0.864088585405527	0.83673330462374	0.661186699313297	0.31032563175057
GPC1	0.927412771221117	0.859538508538011	0.796491832877095	0.904093650765141	0.924855775134032	0.878439392971647	0.959720734904232	0.787760516053695	0.912366881335053	0.884852545076862	0.957540262675341	0.82083098799883	0.955020658727347	0.869711752413977	0.89783864973859	0.91848546071381	0.877790661768799	0.548749068430414	0.878793353347057	0.80733042772563	0.955774569792297	0.92166955603715	0.840531445698201	0.815034407735162	0.897235818392262	0.931268726233053	0.914673327767312	0.844536420186283	0.958508199977591	0.897761321372087	0.401092313039294	0.889463594445566	0.881151429383166	0.713781293399702	0.939770979547311	0.954494006335741	0.888285432964059	0.766255383643007	0.915671305734394	0.896068297422127	0.851787846688909	0.820018366265996	0.790444405436894	0.890420870935234	0.861456965250532	0.921208144794835	0.915867537068413	0.839360978675627	0.914636803600965	1	0.950433272048075	0.852229157514715	0.921869290804548	0.76381585092261	0.856003295654159	0.897962055252637	0.928696104645462	0.891262905002129	0.933160858522076	0.92409276612163	0.845861976948394	0.831393248726019	0.824022488742681	0.629359293020843	0.9211138538285	0.904642274699874	0.946481915634294	0.873737576302874	0.957457444883621	0.558889300906341	0.914717873239386	0.822364046308944	0.825595114125967	0.855679266906739	0.781491561419737	0.798603195282438	0.836622949060008	0.887313938927321	0.966029521202268	0.459015560004198	0.866527833302511	0.885592477932934	0.824866142354125	0.691830894396372	0.347360478958084
NRCAM	0.883962416894315	0.838788352109384	0.730202569135319	0.914457359994217	0.952128728553627	0.849174955785201	0.946577917660747	0.753685321083265	0.867260581438815	0.857423349721853	0.928243584177036	0.74356252149729	0.947879575337495	0.824385984947001	0.871836732373166	0.924407787109002	0.884423143380189	0.567269173492959	0.880715913967896	0.813503225825471	0.951685999962273	0.888796505986627	0.812780023996665	0.757040683040054	0.893745533303096	0.91964484961512	0.91951098460187	0.80611816344629	0.938725478002683	0.924055401760179	0.471710138934773	0.883271196174774	0.84086327259171	0.713042033421493	0.931849804135286	0.926439520452452	0.870812860101656	0.69506668491579	0.911099122529382	0.89709186695747	0.863312075947591	0.815483244331719	0.74654742732481	0.88302622985326	0.850390621753719	0.912789979607071	0.880737046760627	0.850029568216393	0.930072024266788	0.950433272048075	1	0.818691412359415	0.926730710534324	0.753931941723446	0.89524253949788	0.882309032276199	0.952826063939714	0.818085085172135	0.932529478104156	0.906267733833863	0.812626165774779	0.850260891913755	0.766989784968637	0.682871694331222	0.887814795212737	0.905453940247905	0.964980595165589	0.828699607102671	0.944873319777378	0.497674494667555	0.888279446898595	0.858516511426736	0.776114262169536	0.811991291717773	0.794635523997932	0.788961471395086	0.860468448429031	0.854426557392787	0.942404911897577	0.49952484945488	0.872128937112196	0.869885894896948	0.754143464373521	0.709519296281332	0.418179596275522
S1PR2	0.835042124753819	0.895400267619688	0.875811551675356	0.736034836403981	0.78480678173545	0.751432269766189	0.873126660489552	0.856403899639864	0.895756769323003	0.773673328050955	0.856594557907002	0.875853767954296	0.891519769869842	0.830714334174633	0.852399380167325	0.87583384010022	0.855626392558121	0.312933546503398	0.79181936492898	0.70908312518163	0.868280802172191	0.878672967289624	0.885173188455027	0.816516821589326	0.849476802317127	0.885523820710707	0.834306526706878	0.865967971487441	0.881304981395091	0.768972034342961	0.191502983012818	0.878787538732499	0.837073984993124	0.734942872655593	0.83221976574871	0.851043198653885	0.892523159949149	0.749977731947561	0.840231206996323	0.810332086009457	0.778253678681205	0.81672690504725	0.830979936292846	0.742443248333798	0.738789964920169	0.883302143812171	0.878258252370146	0.640067357783695	0.870446567803953	0.852229157514715	0.818691412359415	1	0.861396392464986	0.800919410239423	0.638313127490427	0.853571838348152	0.800202639680332	0.805090339497404	0.852327624412074	0.836504092064004	0.864992453117497	0.676777783853474	0.769211396015409	0.369731074644085	0.843043440537721	0.82713179742316	0.804695901483433	0.826604012837003	0.876261050527785	0.538156312361432	0.862299632336465	0.810728868156354	0.868889099577775	0.809019781412798	0.681657315925127	0.640332450862778	0.68342440668803	0.85953575312852	0.862498855815528	0.383838740575493	0.789482500611548	0.819717717122292	0.857212931790285	0.570729724144937	0.166699018543449
NCAM2	0.879119729920693	0.925189032381482	0.859014220263667	0.864824616419818	0.91976961616719	0.818696680866911	0.933542457686478	0.857477564368513	0.900018123459607	0.814714289029505	0.897791524450182	0.858325894658	0.935945080690477	0.842974221737594	0.84812148594095	0.943919213372239	0.926069708102909	0.442128836552063	0.891400943098007	0.74770595386085	0.937513509897694	0.92601527119294	0.90153277952224	0.765231945702116	0.920106248035605	0.938677332730082	0.921781829113443	0.885139198961443	0.934569526496307	0.869482550223577	0.369528901214233	0.946943303132324	0.857978889750631	0.7607621691674	0.935978950449122	0.911191048163299	0.937952764351891	0.71445981574807	0.905640455881189	0.907143836703478	0.870309918567557	0.877950898230446	0.861241072579571	0.817600912549504	0.803857984934551	0.937424068369158	0.916112775762419	0.744929432632466	0.952193045461648	0.921869290804548	0.926730710534324	0.861396392464986	1	0.828106634021314	0.766914793349849	0.900526001456376	0.907858537753277	0.83743701542343	0.937459132689335	0.899100603254577	0.897358673580997	0.785975645946122	0.725187950312922	0.49416894157882	0.862202227159148	0.891928997339096	0.930103308747293	0.838692373700665	0.945811339901293	0.469811140812123	0.888741196021222	0.883239474229406	0.856181643982072	0.844577554446721	0.690941155491282	0.668511829978436	0.753244412969298	0.865591715825977	0.938896699391613	0.385655068560379	0.842492109893449	0.886398238570299	0.841879295459304	0.705662078533472	0.368953915847615
GPR37L1	0.658072749060935	0.872277931802013	0.837673079193973	0.62249432022603	0.703344645061905	0.573346882004229	0.74811859478787	0.819409721531269	0.757242307631009	0.601637462063167	0.710242292909148	0.765035607258759	0.774998961468661	0.747611890429133	0.674519394133477	0.836288448842401	0.769032238692854	0.164376937146715	0.778062877236252	0.570997986850239	0.76294278023674	0.760234237900928	0.824967909311848	0.559858020864601	0.802213291490667	0.791223650370776	0.765692078112537	0.744070644773833	0.760722539023791	0.615445237199247	0.0888649179765125	0.864724688579006	0.694075815730939	0.736490392165688	0.746797132194485	0.745607960777269	0.872976630148422	0.604044184706292	0.763899274173205	0.687981309351574	0.701562305440302	0.823976683121503	0.786142471301254	0.613518141459954	0.719653164410582	0.812261211460474	0.814608867459702	0.460523833532264	0.852480391721063	0.76381585092261	0.753931941723446	0.800919410239423	0.828106634021314	1	0.501178956981519	0.691350726140288	0.702368734169178	0.732971889265082	0.754955214949705	0.713693445420621	0.7946935755053	0.530206509676206	0.524829072296987	0.192023376177734	0.678491870220614	0.713374737518284	0.704072300420158	0.652546819617133	0.767005804301151	0.246938674401642	0.72082604143239	0.865944759501324	0.756657502672029	0.639434966786245	0.472739046284446	0.416383060361996	0.540999076921038	0.759953150550613	0.781520380205111	0.289347448618501	0.683368364461902	0.704233411542	0.716311951236019	0.452191906836581	0.127086021077802
MRC2	0.827883189011977	0.609510854670597	0.472758183321902	0.900601015259299	0.876020354372391	0.84729984737012	0.850607913315267	0.509043440888489	0.722433459613171	0.80534980375473	0.849260502192346	0.533979594266365	0.826966678584313	0.702311065011947	0.80371535107748	0.749295228925477	0.699060388017944	0.753496624667911	0.744407175821953	0.797244338963681	0.838775095518634	0.7320648359036	0.582761960358309	0.704136318567119	0.728530701578022	0.774961298431024	0.785616452564656	0.624482421201421	0.82114028301161	0.883855165556745	0.617012695606135	0.684777260164135	0.703331637725794	0.512722776748761	0.83181653017816	0.844181599921448	0.650914711873055	0.577849445429048	0.763981855058581	0.783392699171133	0.73805616320532	0.639481515906497	0.502946876800555	0.831786443106457	0.771385479135947	0.745179015328014	0.707888906568184	0.906668912700258	0.755310178707174	0.856003295654159	0.89524253949788	0.638313127490427	0.766914793349849	0.501178956981519	1	0.76423780326051	0.881860221585281	0.698419477009171	0.791052520697112	0.817961837212766	0.613935950006965	0.84166802838842	0.743906998133993	0.860441016957381	0.8229994778726	0.799571387000652	0.893676970964199	0.704946431200558	0.826220676967766	0.538297434486668	0.786852960104893	0.663404286320037	0.579694433110002	0.706844725002986	0.836564026004636	0.863004043188556	0.872499650265289	0.702922226122826	0.830782941465044	0.562158138851277	0.78956319381187	0.762555950772009	0.568600347036437	0.68767279548837	0.502216707450449
CADM1	0.890137886413038	0.883680360980375	0.828085444481976	0.839492129119746	0.878375318849058	0.844810662677751	0.943386814155195	0.806487577446558	0.930817671043792	0.853241393760968	0.925735516795715	0.86431418674737	0.930382575279616	0.86530665851178	0.908272821567432	0.900998893141729	0.926029401215372	0.521797596295326	0.858306820990984	0.799012050756817	0.921030562719601	0.943124552475924	0.885101603541542	0.860010776528228	0.877335361115812	0.919293282356127	0.884070727299252	0.889723405376024	0.947442990326446	0.882366892538516	0.363603180607963	0.882921009445037	0.900094773775497	0.696576406171942	0.904876208454435	0.900603063011027	0.886571999364364	0.788182272805781	0.888599833403792	0.912605776035534	0.877828123301741	0.782759879443019	0.858851410133528	0.845501366373154	0.756530032285947	0.919651013305477	0.910056789470855	0.776424291051565	0.886037793036258	0.897962055252637	0.882309032276199	0.853571838348152	0.900526001456376	0.691350726140288	0.76423780326051	1	0.885311128696438	0.762048819995516	0.941045848892333	0.918956555077835	0.897282303831685	0.810619506888688	0.836154567505045	0.551343436676609	0.916556024141379	0.869112834773459	0.904664944609006	0.895668357715455	0.943053749067689	0.646363255192655	0.900328993105303	0.796347101843305	0.869258248959054	0.90238308241579	0.728910753913127	0.754420619744773	0.783918990975749	0.888586934824413	0.92152571577046	0.417205030915619	0.889854274485747	0.879826323695368	0.885299858554344	0.699909948559445	0.307476977424404
ROBO1	0.883828619821957	0.824713245008654	0.713049818905328	0.899330594234175	0.948967648091829	0.859420431062978	0.941055861778803	0.724373707729212	0.87114253763369	0.873778217016435	0.919040291668588	0.741917661030922	0.933957323066413	0.822175571680565	0.860630831751687	0.901546507027568	0.87969964913248	0.597656299843591	0.880581520285003	0.820910059098743	0.936755809587677	0.888171299691797	0.797205898371261	0.770818839941531	0.862252755834163	0.909434721749079	0.91104223337847	0.802236005348726	0.923189728874637	0.922339220796164	0.505236527881841	0.87778439555382	0.863346219573086	0.685415297481422	0.926066666015823	0.909021971246719	0.852367356897339	0.661251342016044	0.878479343998612	0.901523306956971	0.846087710395731	0.802289081781545	0.744544247308254	0.879317808444326	0.831792000734752	0.89649190082642	0.872211884027823	0.854771984885053	0.903541196519658	0.928696104645462	0.952826063939714	0.800202639680332	0.907858537753277	0.702368734169178	0.881860221585281	0.885311128696438	1	0.775182366050731	0.928828948396145	0.909685187836398	0.819067504978074	0.860795518641531	0.764810452078339	0.67644654907101	0.885585913487078	0.893797979386733	0.968605335865238	0.832499791559992	0.943407519509075	0.518206215748536	0.869197931585146	0.819726903382463	0.777891452133011	0.822464956530616	0.787695670364493	0.805137963645841	0.853171128227836	0.841035841179786	0.934839014715841	0.452799019069092	0.871696716467979	0.861698080816512	0.758348562009942	0.735325609378983	0.450927281945396
TNFRSF12A	0.844832699044217	0.767671681892615	0.76351279493015	0.81737418766764	0.799840124729883	0.78493201131714	0.855460586779996	0.738822625174347	0.826892801246861	0.766460555573127	0.857106365415065	0.786758171977873	0.837391943598342	0.783317126682238	0.796439794803778	0.821284388747842	0.763474053201204	0.391256714882255	0.769894493142111	0.686365596501739	0.837126272003846	0.809292969418341	0.755941154808543	0.72139948915526	0.818415278407744	0.844570231790292	0.792919775335045	0.755982578006493	0.85350013037517	0.759584482368217	0.319528296631108	0.790597326086578	0.763713597616134	0.662060319221123	0.824536943415729	0.869948014793201	0.816836918722664	0.710631233085178	0.810160754889166	0.79494417254152	0.739620375157549	0.787500358040293	0.713325498569104	0.763543591005415	0.802492617064724	0.830464767934186	0.811507571714339	0.676986934446215	0.810972258693042	0.891262905002129	0.818085085172135	0.805090339497404	0.83743701542343	0.732971889265082	0.698419477009171	0.762048819995516	0.775182366050731	1	0.818605937223052	0.790753730969598	0.764212589082123	0.709210558124863	0.735991211417072	0.497858066466607	0.816170048732435	0.823696851013246	0.801289674164045	0.769824354604944	0.832542765937742	0.45306526114724	0.841242381420993	0.752432970292006	0.768097264956732	0.757052193762275	0.672629140102726	0.653573733671323	0.708693854139558	0.811017160516191	0.853465841637339	0.402359059006607	0.751951548566792	0.787143222188537	0.772804832138047	0.60883580429538	0.276922062055476
SORT1	0.887274905366168	0.898968521326688	0.840522893343212	0.873595749033804	0.926538461869602	0.833837634601643	0.953799243084358	0.830883268502831	0.936533824859353	0.842534145695568	0.935109497583148	0.870227344262109	0.945484935732364	0.846979665329576	0.888375662758648	0.937444174205437	0.929871161882422	0.486858486516971	0.888383977834618	0.788315250877426	0.948714350656459	0.953863404166552	0.896375110912941	0.815138377592648	0.894189468333263	0.949705628232519	0.935814991624413	0.890401748757353	0.960665406930701	0.899813958341291	0.398657239653022	0.916220691445277	0.910204152724298	0.718084171789811	0.942230091373369	0.924061340112343	0.911318143069167	0.7680684006433	0.931662178271321	0.937768734737924	0.903357519696912	0.822435041007118	0.866770324886867	0.875686143537795	0.815334575488826	0.940401315413569	0.933302283280933	0.78800376727175	0.928592254255691	0.933160858522076	0.932529478104156	0.852327624412074	0.937459132689335	0.754955214949705	0.791052520697112	0.941045848892333	0.928828948396145	0.818605937223052	1	0.925567475359966	0.906109323374505	0.824985694670022	0.785416600099218	0.54177537574553	0.907046916607516	0.908684165441656	0.937171857207144	0.897599855214575	0.965166106505093	0.54729692742342	0.905006382054234	0.842826554453673	0.867741322136179	0.885743942859097	0.728829915425051	0.730700275581711	0.797608694434092	0.897562283831738	0.948591364370413	0.383194865236184	0.868826115522974	0.88803321903451	0.87455190333864	0.738839992344604	0.377097493648863
AMFR	0.900394596907015	0.858404792797342	0.794211364307509	0.877913418213363	0.908038984380283	0.863552499631617	0.938037811908647	0.788304748392989	0.920795920316914	0.863342005457067	0.928684796293892	0.842388199103165	0.925064685132734	0.815855984014196	0.903374830410363	0.889095088466837	0.872539813688143	0.525376390199644	0.849998672406712	0.806584524796307	0.9336795640495	0.928610653450409	0.847446186630918	0.853770183183329	0.861772017708788	0.939554324583446	0.906118118184861	0.872909189288037	0.936163361014001	0.879501994233914	0.468371176994466	0.882616420638029	0.868430104743304	0.672262361675492	0.919930745644327	0.937708606184201	0.856223687217397	0.765856171575749	0.87408468752907	0.908927581988887	0.849905287405257	0.817190647258993	0.814202034986707	0.862450812964157	0.792943226102751	0.914873597955964	0.88780738454005	0.821191115347371	0.884938449938572	0.92409276612163	0.906267733833863	0.836504092064004	0.899100603254577	0.713693445420621	0.817961837212766	0.918956555077835	0.909685187836398	0.790753730969598	0.925567475359966	1	0.857186209373646	0.792579932884743	0.809470251069479	0.609289633259674	0.915785046189603	0.882894599950411	0.922249761780435	0.845659225997606	0.954503580006366	0.606625501477261	0.913982163978292	0.775658829199647	0.840227799336989	0.847329657310614	0.752432091380945	0.75930953674552	0.807435549133287	0.85615260625932	0.932619634599762	0.437743270794322	0.855482993085906	0.889845257438017	0.838261993065241	0.751261180192529	0.415068229688559
MCAM	0.806676620876998	0.928212918647557	0.927162069554536	0.726493877175906	0.817698919657087	0.707562092589816	0.884712451453623	0.886797647413759	0.925571901290881	0.791889089967838	0.857236705788901	0.928726713611962	0.878487235010438	0.820044576829016	0.822514059737624	0.891138713457144	0.930791177832458	0.301696370162221	0.83029515325528	0.687312111672538	0.873957021969788	0.935913569470808	0.947141981227566	0.775540677207686	0.839456488685989	0.897291904917912	0.866187684319171	0.938950888035784	0.898346128433513	0.775252487048398	0.207967263084508	0.91803834182344	0.907814757087966	0.762237343932097	0.864719268426306	0.834971256386221	0.93499855790886	0.758248377912836	0.856668905206881	0.873088884458248	0.852891646866952	0.827737311353868	0.927583401897596	0.766254746818682	0.72122736225623	0.899930297638196	0.925282486953665	0.617932793447932	0.901102752142749	0.845861976948394	0.812626165774779	0.864992453117497	0.897358673580997	0.7946935755053	0.613935950006965	0.897282303831685	0.819067504978074	0.764212589082123	0.906109323374505	0.857186209373646	1	0.701814580496071	0.721159389929859	0.305051253398044	0.830135919214131	0.829706088535318	0.824133109502546	0.875856269983082	0.903907182469486	0.507450867093882	0.831710888997729	0.825961837834204	0.912020282509028	0.867275673288134	0.562630538097143	0.563331247393967	0.650196144361679	0.857584018521643	0.876844215924583	0.246448030711107	0.814131613286263	0.83158261113581	0.925337492152977	0.635656138449094	0.219376864006388
PILRB	0.803418596550264	0.69227979035154	0.596568455261981	0.84529594795016	0.841969257896761	0.781950707390701	0.864845183902383	0.590178237678936	0.782694439705622	0.843935985237244	0.852977873699815	0.624575288014666	0.838197860754383	0.759232695890978	0.807062147203893	0.766601918228585	0.788752555758945	0.612273000186511	0.776399096726495	0.77135647210602	0.846895062769434	0.787198336831314	0.700841799395273	0.708857687621092	0.756182646585563	0.795238562744596	0.783587129491408	0.686237419053009	0.845157805043167	0.868116617691955	0.464319599351888	0.738851019499795	0.784575734406406	0.622727353968049	0.830005445528876	0.79775183031827	0.726824827841656	0.636898654150202	0.793277037366981	0.824886589795168	0.765763462651067	0.644715954443734	0.623094044239189	0.814419447239136	0.7559255865993	0.767344848218734	0.775394702511947	0.82841099391844	0.775225796796864	0.831393248726019	0.850260891913755	0.676777783853474	0.785975645946122	0.530206509676206	0.84166802838842	0.810619506888688	0.860795518641531	0.709210558124863	0.824985694670022	0.792579932884743	0.701814580496071	1	0.766076283285548	0.711604576293979	0.835943126128763	0.772811823513499	0.86323198574438	0.801691383153368	0.837698805475924	0.492959360837496	0.797413274277726	0.692099386474517	0.650215140645492	0.764959757882476	0.759156125962246	0.789206865578913	0.809905749868062	0.731835733926888	0.826182030768371	0.471015975046857	0.842952188497357	0.785710911122291	0.675341533037504	0.673671353455072	0.395524203713002
SLC16A1	0.857851167880778	0.685933894363724	0.671948763719893	0.756649509520815	0.731263037356348	0.820760086399447	0.865459380548872	0.623769792326793	0.844884139852974	0.83914075338821	0.881232196210058	0.731082520559345	0.840590876943323	0.784834797435328	0.928438605203718	0.725250570856124	0.741101169941189	0.526334596645253	0.679356320568833	0.839959634516251	0.835781844800822	0.800379768782178	0.715324622115767	0.901149561520658	0.686424842572555	0.781635527748236	0.735837547344966	0.76017068077921	0.858287973204919	0.788568075254435	0.292069281220392	0.68934898544838	0.808745399039447	0.572819161387233	0.761383010779155	0.82645655547951	0.72519619663124	0.782473481600064	0.762075408935947	0.762083471058178	0.689215840046973	0.601605761317715	0.644818796432609	0.83850786770955	0.699281945382741	0.77399513693471	0.79313383090103	0.793522074016844	0.715478360612833	0.824022488742681	0.766989784968637	0.769211396015409	0.725187950312922	0.524829072296987	0.743906998133993	0.836154567505045	0.764810452078339	0.735991211417072	0.785416600099218	0.809470251069479	0.721159389929859	0.766076283285548	1	0.639008167672419	0.892215804222551	0.799278488189154	0.775904639184658	0.847920792809591	0.814798747877016	0.782757230130456	0.868959276794336	0.632038525290132	0.739077992719695	0.806034507941829	0.774186414177104	0.851270905688261	0.804933103884218	0.792353068386621	0.798713726608262	0.544842091141589	0.824102561753738	0.777471314604153	0.806284764188451	0.57877524096366	0.1807259046073
ABCA1	0.662700599458188	0.293713497621548	0.137175008712657	0.746865162848594	0.663389297720007	0.701296017992615	0.633458464690472	0.179962676925309	0.469134175463385	0.648736101493664	0.643310828185845	0.227131461741922	0.586738579532503	0.489674765742627	0.630821090305349	0.461090464893042	0.422430991873554	0.776280528564681	0.495552516321072	0.699536688328607	0.601774652162413	0.461286028659356	0.261443174009623	0.5649751225447	0.482605079237599	0.523983615878305	0.542999938376926	0.338943349026906	0.579469211460532	0.723230116592406	0.683489174633202	0.3854960133246	0.450138966623765	0.252092478324831	0.575357565850486	0.638289592969976	0.334477515795046	0.367874650487599	0.508624926325904	0.566692493033692	0.475289676830618	0.361311783229193	0.19127345813341	0.679264093553368	0.586573979092919	0.483314857024245	0.431132205645444	0.85230138164996	0.461899796764326	0.629359293020843	0.682871694331222	0.369731074644085	0.49416894157882	0.192023376177734	0.860441016957381	0.551343436676609	0.67644654907101	0.497858066466607	0.54177537574553	0.609289633259674	0.305051253398044	0.711604576293979	0.639008167672419	1	0.644488447253428	0.576805425069179	0.694341378247991	0.473689866433939	0.585436857053682	0.507124989028747	0.608756469456327	0.36820768474741	0.289751032397562	0.495827628893634	0.769864190123625	0.822847635137313	0.789322645158754	0.488818844548699	0.58917166572286	0.651483434464498	0.629703892046544	0.53494993531012	0.286237456833852	0.577660511450827	0.521385601225347
MCFD2	0.926998818095398	0.83347936991466	0.772725024986923	0.859279665604187	0.860118446178186	0.879173290532959	0.943944124485196	0.757485404444676	0.927583745887238	0.905569557371966	0.946902496538019	0.813742212141358	0.927624476165088	0.871431512174513	0.956238985519025	0.866653757129736	0.865012142863838	0.545824507673357	0.824060187197122	0.84201575351484	0.929979202693005	0.906650041556009	0.828163613292115	0.903637633092542	0.841128330992539	0.901761790178002	0.872365200060366	0.844359834773786	0.941924856838065	0.876047467835556	0.384800165397709	0.846901319200643	0.879658539802679	0.659350482592827	0.889004400813465	0.924755604334542	0.840291356100504	0.762048046414588	0.861120212200006	0.871664106513251	0.800796892924097	0.758239194961055	0.774241012515148	0.871883966875646	0.806382842052935	0.887809106864776	0.899164018441162	0.834288660721926	0.846977061032819	0.9211138538285	0.887814795212737	0.843043440537721	0.862202227159148	0.678491870220614	0.8229994778726	0.916556024141379	0.885585913487078	0.816170048732435	0.907046916607516	0.915785046189603	0.830135919214131	0.835943126128763	0.892215804222551	0.644488447253428	1	0.857190512566971	0.893526898897283	0.878420582801471	0.936522432568255	0.683971072860497	0.91859324777052	0.775248650455321	0.82444096873554	0.879520814332637	0.808568967129126	0.834342858599467	0.824833061447751	0.870487393568864	0.925961300734058	0.551014202652295	0.898809577991728	0.860798052455688	0.835258168677671	0.677218943503298	0.302331934613543
TSPAN5	0.85198901164433	0.814639529214105	0.779290995418143	0.857615854831599	0.902189908885201	0.820864254311351	0.922424354686531	0.774689217232751	0.895672474379342	0.806485265921985	0.915503485844442	0.799854563831791	0.899553388477515	0.816362672722727	0.865125992653928	0.916369963813981	0.862958927573899	0.459699102549166	0.832466304887308	0.801582218921934	0.914742576740784	0.881316611614224	0.815920018599702	0.786239363902341	0.813855482130864	0.908630109630786	0.887803044765727	0.818611669541046	0.929937883418792	0.886432526814286	0.423779319643326	0.83863513821392	0.838849691092756	0.676323377514429	0.907355373576085	0.899869906518545	0.858384581780568	0.760523642583429	0.883284985022973	0.885856725103063	0.850164085269942	0.807836562955743	0.778251801076381	0.856370712837251	0.833468271289808	0.895969966600322	0.854869197447107	0.778830937665732	0.881246464117186	0.904642274699874	0.905453940247905	0.82713179742316	0.891928997339096	0.713374737518284	0.799571387000652	0.869112834773459	0.893797979386733	0.823696851013246	0.908684165441656	0.882894599950411	0.829706088535318	0.772811823513499	0.799278488189154	0.576805425069179	0.857190512566971	1	0.909055326951159	0.846970539914965	0.900325671634238	0.52614696128413	0.879097660686804	0.811045386144331	0.797242531799509	0.790365999697224	0.709447893877292	0.729188142586911	0.82005142068364	0.824878977240511	0.888565303988898	0.433789755314285	0.816552497669048	0.853791710133228	0.840316243619361	0.71798370471089	0.3801217686008
ITGAV	0.911530429392571	0.833071557300686	0.730996888510728	0.941305058851033	0.975813724203351	0.889588289155867	0.954951847338729	0.739430217635755	0.879752649671194	0.862943693660205	0.93230763532145	0.76252196825541	0.937306861762765	0.833681507263213	0.874724251777379	0.915326727322377	0.885129828506738	0.625224299091982	0.883033628030602	0.797499567554102	0.947742180681463	0.896058813728284	0.804759276235845	0.785466650061466	0.88357063265632	0.932277106146909	0.92368967204311	0.805585724666457	0.942061918468621	0.943302598696276	0.5584810079256	0.883217459866929	0.837271068172841	0.684617506443043	0.946456905447646	0.939072397682795	0.856249447273203	0.674640366095307	0.895088821867798	0.925858942390421	0.87368275868103	0.817921475774804	0.768499611232533	0.880143488247291	0.841132082596733	0.908642555771062	0.869811963140604	0.874608985306395	0.907614944900118	0.946481915634294	0.964980595165589	0.804695901483433	0.930103308747293	0.704072300420158	0.893676970964199	0.904664944609006	0.968605335865238	0.801289674164045	0.937171857207144	0.922249761780435	0.824133109502546	0.86323198574438	0.775904639184658	0.694341378247991	0.893526898897283	0.909055326951159	1	0.828982683643218	0.953174663300171	0.51332885259338	0.889132570207502	0.825115978414705	0.770201653974375	0.835324765708864	0.785776395578947	0.797107119483318	0.860218019201675	0.839096196285053	0.947304973715223	0.485279261435357	0.871620956695521	0.882313533187737	0.76985196240003	0.788328635371857	0.511618809941071
