""	EGFR	LRP4	LRP6	GPR37L1	LRP1	C1QBP	MRC2	NRCAM	ITGB8	CHL1	TFRC	ITGAV	LRP5	SDC2	LRP8	SCARB1	SDC3	FZD3	GPR37	ADCY1	SORT1	CD9	TNFRSF12A	CAV1	CNR1	ITGB5	NT5E	NRP1	ADORA1	F2R	TSPAN5	EDNRB	AR	RIPK1	CADM1	LPP	CD44	CD81	CD47	CD82	NOTCH2	TNFRSF1A	ABCA1	CHRM3	IGF1R	ITGB1	SORL1	FGFR1	IL17RC	ADGRV1	SIGIRR	CD46	ATP5F1B	TYRO3	RYK	ANTXR1	SMAD3	ERBB4	VANGL2	ADCYAP1R1	AQP1	IL18BP	PTK7	ADCY9	ADORA2B	FZD4	FZD7	NOTCH1	PLXNB1	KCNJ10	ITGA6	CANX	FZD6	PTPRA	UNC5B	FGFR2	ITGA3	FZD2	INSR	KCNQ5	EPHA3	CELSR2	TLR4	HMMR	NOTCH3	TNFRSF21	MCFD2	PODXL	GRIN2B	AMFR	SMAP1	TSPAN17	TSPAN12	APLP2	PLD2	PLSCR4	ALK	PDGFRA	NOTCH4	PDGFRB	PTPRS	NGFR	TNFRSF19	GPC1	PLXNA4	PLXNB2	PRTG	PLXNA2	IGF2R	NCSTN	PLSCR1	PLXNA1	DPP4	EPHB2	SLC16A1	LIFR	PLXNA3	PLXND1	CD99L2	NRP2	TNFRSF10B	PTPRJ	ACKR3	CD63	STX4	PILRB	TSPAN14	ROBO2	RACK1	SIRPA	ADGRE5	PLAUR	JMJD6	RXRA	LAMP1	ERAP1	TNFRSF14	PTPRZ1	GPC2	TRADD	SDC4	LRP10	RPSA	HLA.DPB1	CDH10	NCL	CD74	CLEC2D
NRP2	0.778520214138545	0.841353270324255	0.832751370975061	0.643546791213155	0.829976430298303	0.536074427641009	0.856472498922973	0.862506251274127	0.850172116401589	0.823874699688425	0.708318018870318	0.866679751103125	0.707680683504955	0.732922228390342	0.808205092074687	0.74581992780556	0.785155475001213	0.849743854643076	0.817585575160826	0.725875486753512	0.846656627530323	0.511971545296274	0.42638152327444	0.422133961811594	0.667748637686588	0.723845473159689	0.698260597499032	0.716453542177614	0.758628384865817	0.831438028150817	0.729975735035192	0.82928481748866	0.854311546118055	0.771969960669646	0.782185544678022	0.853725793090784	0.663156868232899	0.630978781286342	0.643147449355337	0.645749309729294	0.83664717166608	0.67031509503824	0.829776232313968	0.813109110813825	0.260492959345971	0.769468051751797	0.877975497447092	0.817547495080155	0.725308371983714	0.463127026433168	0.601571475455396	0.848793885564379	0.536501154121222	0.793835858869833	0.807712018774869	0.672462311339252	0.843001381703724	0.773004134188496	0.80683615007594	0.449892305379894	0.331388979911683	0.347832825456315	0.778010904242214	0.7450961032114	0.586388371048735	0.795696182556329	0.774935559536446	0.692999872006183	0.791745605410606	0.699262628725443	0.782895782591736	0.828547036888149	0.767458812975852	0.856102925305055	0.786753750749435	0.695877063025228	0.736052065209173	0.672393890208444	0.662556845212398	0.741068084805335	0.718231675070971	0.848717423077718	0.780772829774649	0.585418661050802	0.74249435151506	0.772263814739907	0.78111156221979	0.862448610511466	0.714687792236924	0.846238392006746	0.68185110481443	0.64488620867888	0.625362126306458	0.804763434975363	0.738016312530552	0.685138885531199	0.73660379221034	0.377933363798088	0.685973374980763	0.647377007725542	0.753770631160072	0.616541208517422	0.733976588533562	0.710067808004214	0.810776165663152	0.807964664188836	0.700281211678987	0.797834856067381	0.805536049851488	0.761235563843439	0.477743042475342	0.785956933687073	0.669427161845754	0.697754037131057	0.760579114454822	0.8249585615131	0.757311852369143	0.704636906993421	0.803020776189046	1	0.693437180863952	0.723069140537172	0.597521927769581	0.576829589055914	0.64218364490672	0.742802389525245	0.753710747065444	0.83739083069609	0.527602471830955	0.79874536946282	0.614847753477578	0.529054228682236	0.64123102665394	0.695231858798745	0.736966206864931	0.787348260809975	0.530534863027978	0.839701790842343	0.443328495318649	0.523906655517769	0.51447312628042	0.769712240346458	0.523305075438873	0.546923616414277	0.742845900805296	0.746877849167318	0.534730588812729	0.636667821662736
TNFRSF10B	0.803665467236285	0.720281693453628	0.66415584837643	0.639519945867779	0.773054646745244	0.728195102147113	0.804608772902748	0.825111172538565	0.658953820433217	0.810267425008479	0.75559624821434	0.81812740459595	0.564540776925083	0.820276379195587	0.776638583116854	0.647491116199968	0.625946766563582	0.808096157214026	0.832298764363954	0.637943200728864	0.76831678033567	0.645283684651429	0.712254280508714	0.513361253764885	0.632431035454746	0.716924488428992	0.845698535387767	0.842365069128368	0.762624002920003	0.77424522151746	0.77105963850659	0.649634067720561	0.721555523256304	0.84640063724536	0.891795689426116	0.823029414137627	0.742614733849813	0.752556053945388	0.831854476087424	0.787317611301278	0.802987407418375	0.823144126729171	0.617469270569744	0.810465936017524	-0.0379539702458615	0.804292017325238	0.724595928982325	0.796906125081496	0.796074723467029	0.0744291066863048	0.772874639399039	0.779709180681092	0.742570564489411	0.735959536872225	0.829237876295237	0.428187127324297	0.723313862630853	0.624268378049916	0.62334176080484	-0.00531543961652439	-0.0777932869021705	0.622442194104775	0.669312566896177	0.696581573994227	0.57877856717944	0.697023284874856	0.569207427336229	0.58147098567399	0.673342866263262	0.401157343546117	0.623519198070336	0.824922651118228	0.702994231701877	0.843143834791784	0.797593439951534	0.379653631780926	0.791334149623856	0.734904541435176	0.419525971647563	0.607292072261257	0.776692528795529	0.687507983669586	0.72925521523653	0.674157690557181	0.735909657599154	0.894873988285704	0.806572183134496	0.648321599861634	0.74008127175234	0.733918021625228	0.777739210598187	0.805218386559017	0.667950026959202	0.854851421317449	0.622527989651474	0.361778595541352	0.774223955688534	0.355249383495307	0.704042050529332	0.457488907683671	0.772381442105023	0.619825202794441	0.659817529388009	0.849151767776617	0.638553572392308	0.768383009567993	0.494863307124084	0.858397640695927	0.724557638465497	0.838493245056599	0.704591159245801	0.854483692935838	0.763314936353933	0.795515468041272	0.752373672062655	0.587326075581871	0.752006982789246	0.379383761604133	0.803589148314013	0.693437180863952	1	0.828372874396924	0.589752675939219	0.802850216112333	0.818183798262632	0.674325840192176	0.761956461753856	0.739582402453534	0.728997601671337	0.645742308647285	0.748991018912306	0.612587163873663	0.735447250355903	0.651992942875081	0.835829156995413	0.803521712288801	0.781095722866601	0.738780876049325	0.561115046691591	0.759727939644626	0.315864802560325	0.831107956714954	0.707884193156606	0.711142126429689	0.684596553029217	0.793060297814234	0.712051066793041	0.609637933784231
PTPRJ	0.940204317675597	0.852517419088717	0.826502796276447	0.875157543579227	0.928000110136758	0.738682662681407	0.901453931373079	0.894689440914596	0.811757139245613	0.878619598820066	0.854575325541958	0.902421650470247	0.741774370355224	0.72914246410839	0.924342091943987	0.810449592504843	0.811541320313294	0.914765801173348	0.8497306893175	0.852181643693955	0.865782647084204	0.641834817134678	0.556691700830717	0.394657571249259	0.668238512652318	0.857083900917786	0.886509238856649	0.75852446387834	0.813289516289492	0.913020928957306	0.848604004995469	0.763633529898372	0.840822016207871	0.88148608845124	0.898102729731976	0.847494166394003	0.554326765889432	0.739635519112159	0.759351348732362	0.821847598212569	0.910131363497782	0.729236852563802	0.620541263726865	0.88872843047856	-0.0999791932882373	0.863418324414225	0.836988836680519	0.824819311970066	0.786071216298033	0.150502069481279	0.75410890310268	0.844487719899365	0.748700254027903	0.848043477582118	0.915633981305183	0.585336609986778	0.760778051938178	0.824513014509098	0.777010380709032	0.0467599855343487	-0.109891842481021	0.463281457645649	0.82632521192012	0.839013066866903	0.65362740779736	0.814438629557558	0.618886410713834	0.819851109232444	0.810946897470573	0.558597073745808	0.688840252927419	0.940585987893123	0.84594365733493	0.913173588688892	0.891488527385828	0.502911931896542	0.711239916965015	0.815817872825441	0.553486431224115	0.699044134945152	0.863594048533671	0.785401623266067	0.735434206582832	0.754162246180476	0.867973423244568	0.917097314689935	0.874499186633192	0.737053114979246	0.865872111300288	0.797823054225034	0.827488634509613	0.83286517070699	0.818898614145221	0.920831659202874	0.723544993454094	0.361078018212779	0.776094582631863	0.543345071506708	0.796453940182447	0.49719354478434	0.895827012370044	0.787335108683456	0.790870256534206	0.807185876557642	0.787232942785034	0.851681546960987	0.624500811558922	0.921344077971199	0.830076971165115	0.91877269904181	0.606633075863385	0.913471614065663	0.841017368468899	0.864091081316601	0.800088795289714	0.731064432942161	0.86659330499826	0.557799727699639	0.891132152562557	0.723069140537172	0.828372874396924	1	0.576023593467544	0.755662581031792	0.811366528925594	0.81231251914715	0.882553448688961	0.890597974859603	0.723302148097766	0.81330541252901	0.838315083854096	0.644226742263464	0.780397729022252	0.737365535599551	0.867208856868191	0.872349691059838	0.657583060205836	0.886606920857558	0.749025704085578	0.700458894175109	0.148011509747997	0.792771652090343	0.735320598306866	0.642648383334836	0.874362869602888	0.880100136276833	0.603092676136992	0.753301662223801
ACKR3	0.666314378796073	0.608215316162383	0.5453068809841	0.58247212427153	0.632846327086301	0.59675599550512	0.69261682446574	0.67663503872958	0.610304079480383	0.713507393974077	0.507415855335454	0.640689446274344	0.542065903383397	0.65624639975124	0.592585475717146	0.47494590578703	0.588437611391182	0.659671412491174	0.719965398258296	0.575399575404596	0.717606780012445	0.471269880243978	0.577223301615819	0.188773488383483	0.351140838440455	0.623255827513416	0.658921643462928	0.609240977025667	0.700010562597976	0.711964357409743	0.664875051262552	0.690651646357307	0.66941218413135	0.734930631287837	0.759620242380486	0.694918092926879	0.712557443351877	0.722942748311924	0.751264879388833	0.732894361358689	0.657551095608243	0.761061279061102	0.446562589323396	0.557859241598053	-0.0398128002933362	0.597693095876158	0.607561687658318	0.549463810947625	0.730031787728971	0.27838706418588	0.628566750857555	0.640272921887849	0.613744742908816	0.675164288712956	0.643559950221796	0.529903183410986	0.62076967784638	0.514819519292731	0.656860789572027	0.379087641017474	0.34483356884344	0.657256648841788	0.608209267501183	0.525012018489607	0.459274911594782	0.595201270623043	0.630819478999193	0.530230839001367	0.687278203440684	0.530532304276319	0.73020070372522	0.686220472941527	0.603368150361141	0.733105499412789	0.592811691112963	0.512705306322145	0.677597380456801	0.686365534915723	0.306098210286884	0.737638811891667	0.488607792566499	0.607548358703557	0.682538347133907	0.563259615730511	0.578696606607546	0.674050577688362	0.702468283860934	0.694854181900918	0.532582453146301	0.714553787233002	0.646932518923704	0.629966048420712	0.591188791477406	0.692885813962204	0.618660303378145	0.593938633530599	0.651125087593793	0.375682207919063	0.604715400947017	0.430997962324079	0.610843579626018	0.530773548054735	0.476476951944597	0.674188963052773	0.659235795625299	0.651921558315449	0.376541328839136	0.639048842011939	0.582202591660505	0.701690304206025	0.730781574870037	0.636061499013444	0.618568803224244	0.665244781452427	0.491952380698552	0.602174857423692	0.607546060722296	0.439994802100121	0.667721611067042	0.597521927769581	0.589752675939219	0.576023593467544	1	0.627445266736644	0.682361295372677	0.583825805610512	0.638759486248738	0.586167079659551	0.570674138341079	0.660100787202496	0.564209984627945	0.495903136402558	0.524492949788053	0.51284384652551	0.694670902686897	0.676068060093732	0.652932627288033	0.618021042235483	0.451262927177741	0.566060625097679	0.380663183860095	0.738342472419119	0.579580768281192	0.56446543802318	0.574846863105431	0.649380541458054	0.543392024126638	0.464409416078436
CD63	0.812546659350696	0.565405643503415	0.52948420622913	0.699229534021089	0.688969222064308	0.974975599734853	0.705045914828112	0.704136744888603	0.484675301465703	0.734115836730315	0.809472859193938	0.722415509675248	0.55290261852663	0.877448947996868	0.746169753754726	0.621441918252212	0.448752881824103	0.73814849432021	0.743961486916311	0.672304931722948	0.688906666021555	0.820469005423614	0.870079228738473	0.541516374809546	0.529762858923942	0.743189617003786	0.941344049048338	0.750865724501089	0.770893661089191	0.755711968023488	0.896713966666099	0.535321624266207	0.648759454119603	0.837386841822779	0.892398575727279	0.706415446170948	0.730990165976251	0.94848669629595	0.935291515320824	0.908660187941248	0.702197122810561	0.87865371550454	0.335208749789134	0.69448990161333	-0.274403737382513	0.85278257722684	0.584826237674534	0.697122732611123	0.857070183068551	-0.145553653309274	0.922490564506692	0.706741225094762	0.97235970743152	0.737726993777823	0.75441611694715	0.258298698814929	0.604488478005089	0.431563496117587	0.530196546951705	-0.123693192706339	-0.179308713357551	0.677809266300766	0.670678022050783	0.569848788246288	0.667572992672439	0.617835787821058	0.381179621098303	0.509302408184493	0.611769332287281	0.220837905798535	0.524314893036215	0.79740663141448	0.630169908358121	0.793747883131058	0.732570342765658	0.195272186796884	0.688617970950885	0.703621344436787	0.290325809781685	0.598501879195365	0.692055503870773	0.53497366164104	0.615857596592663	0.706021311282183	0.781336098685488	0.873761072494021	0.888444005388463	0.613589300442807	0.693244883767535	0.693471299361882	0.926566402043373	0.951027876534833	0.740206144344544	0.864066605230597	0.525019991687113	0.280346868629032	0.693315245537538	0.353255629421167	0.837437484626613	0.189731404107776	0.716662131669497	0.705272049959699	0.456300808168957	0.942722376370353	0.505000066672803	0.624738427128527	0.366706742800591	0.800049230999545	0.587041196281054	0.819671664493015	0.837137105661216	0.827463809225621	0.791768757969339	0.861939795595276	0.723351921764697	0.384216050674817	0.639051443378916	0.341042932529512	0.706802957480216	0.576829589055914	0.802850216112333	0.755662581031792	0.627445266736644	1	0.97331633149669	0.525190258278368	0.769654709120901	0.61272768694197	0.96773449416801	0.614048009162496	0.853679777594587	0.722552848334248	0.867984016788059	0.640144525353529	0.925125718495593	0.700627071419812	0.847172807189455	0.640036835156849	0.723453931313737	0.940499524643094	0.246918810548618	0.785160674670938	0.952969005994657	0.752416694471832	0.614288925396686	0.876305137800102	0.617558837241898	0.531341967684515
STX4	0.876271222730829	0.651710549233534	0.629572303710812	0.782669882552721	0.770290053921523	0.964168916278043	0.76203838729607	0.771253108892617	0.581367698073677	0.81465305871387	0.869377385057713	0.78720434114649	0.63535736183876	0.86619050808214	0.819868333478202	0.688133456216737	0.542396736182963	0.805481261149626	0.782378888048352	0.755692040348113	0.749439266428933	0.835990676220094	0.81888396891954	0.536015742543921	0.57891689244408	0.817492571025221	0.966751212256168	0.77914785902098	0.799049842322297	0.823283229743523	0.936690918475462	0.61731709186364	0.732054244276282	0.883646352223877	0.936823583995487	0.76287603334057	0.722461709690376	0.946691946610239	0.936491995067086	0.926899142573878	0.763747605588821	0.872201069730065	0.412131895027809	0.758015982967199	-0.230742969517861	0.889339590944035	0.654606960616564	0.772098370886116	0.853936265011212	-0.0798678835855341	0.920701432999623	0.776902613754664	0.961136468516096	0.799118393260041	0.825366361245979	0.360053428836469	0.678249099170166	0.53634190815917	0.620578855137836	-0.059182168662819	-0.16298199591336	0.653772637827073	0.722769788805235	0.655348916538563	0.722685221168311	0.684385973909843	0.441325305741488	0.598536202210616	0.680736100633181	0.32098021905671	0.589045159887418	0.86282882956399	0.688569839622825	0.856850382491045	0.79102218071428	0.29397446176299	0.694650195233973	0.760077746050511	0.361431234019671	0.658559397804619	0.738772620863821	0.603514784217779	0.643569354489897	0.735753987097184	0.834167643792278	0.903418138158063	0.927161890908056	0.669018913668911	0.752843657306417	0.744277078529516	0.955599136311815	0.956517077048189	0.811341495066915	0.906894142257013	0.578144701383689	0.338703697154964	0.742905679145399	0.423259972144434	0.85634480136811	0.259312951388987	0.786195534734599	0.779970033268474	0.534494383285464	0.930271745471192	0.574912173240783	0.684626858098904	0.469066633480479	0.841187555402416	0.670060197685447	0.854927665617433	0.832541862850211	0.857987836190968	0.837902835685948	0.887544562314634	0.788631607785147	0.487435027885874	0.695618488580873	0.406019512666092	0.758331179006074	0.64218364490672	0.818183798262632	0.811366528925594	0.682361295372677	0.97331633149669	1	0.592914617499437	0.820725324121188	0.70782667611296	0.956625799166316	0.69197819917777	0.894513430709445	0.743405663688833	0.898246715293574	0.692022494973133	0.953663097548433	0.745239888381965	0.814392068287014	0.737513468698441	0.763704085412105	0.918336706840399	0.231139037853101	0.797216575543475	0.946027684154645	0.728334938887922	0.718562225897285	0.924577668103851	0.599346894779039	0.602586341470009
PILRB	0.808543990997037	0.868574142369736	0.855087682580574	0.708812796572988	0.846070098251792	0.502344307886233	0.859968205674991	0.863820775529826	0.885504828470474	0.786202943063398	0.644744058932354	0.821593073286347	0.702160635263258	0.621101080536436	0.816488459265379	0.776499629059871	0.862113287868884	0.868049152993417	0.785247441239125	0.712415874138981	0.879593822826439	0.370634858241027	0.360953765791281	0.215387317961583	0.544573159075708	0.666356365605275	0.675136803517082	0.628876982638099	0.731609400706282	0.832987738443796	0.697519360993839	0.807263297206406	0.832952548538401	0.757674310547939	0.760379736219566	0.843473180871402	0.500612432177905	0.548296226724973	0.617239954680773	0.625984925858447	0.853427314156111	0.573795205158815	0.743537864181045	0.828927710941311	0.130479933042087	0.71121319529784	0.888382987357411	0.719374350874456	0.686362439836618	0.415327450810266	0.520513252852402	0.819076865822141	0.524909320331824	0.739951956535265	0.819557742957034	0.676838817143973	0.802556983060624	0.880878910785995	0.831543254277263	0.273107895428116	0.167331974326702	0.372045503865494	0.822110857097039	0.787469762988446	0.454190598524143	0.804925063388205	0.718662364805991	0.8645735931339	0.810865917567046	0.689749667712445	0.667749080751108	0.830406554525715	0.866332287694032	0.831483795219023	0.787818678469457	0.638694280577442	0.65791652464251	0.810366627353806	0.577170184876654	0.707495482161967	0.824949192448686	0.818449328386181	0.754269846097367	0.721928577688872	0.725042477498614	0.745223483817943	0.73020152855387	0.780261391652135	0.807348286053856	0.823706121721265	0.635295151905665	0.629137297798088	0.695032126639183	0.793883948977453	0.799042800312212	0.470246301643088	0.713333591144054	0.610667796688213	0.630229520862251	0.674517836067049	0.786394936454668	0.60854296933079	0.822876349735473	0.644369396341715	0.871792528990028	0.863766987207244	0.664621550662936	0.825679460799151	0.828088118809304	0.804748597874953	0.432781814815286	0.7736123991411	0.713485392612187	0.782478320606486	0.687331317922532	0.836911418715411	0.801221817645604	0.610432937914998	0.82771944272238	0.742802389525245	0.674325840192176	0.81231251914715	0.583825805610512	0.525190258278368	0.592914617499437	1	0.834323742277117	0.841218885472375	0.487196420263462	0.826951600173407	0.648109319930853	0.546549111983173	0.61314381216235	0.734858830111684	0.701237410462686	0.82810679351149	0.522341002722453	0.81108815138588	0.545987431136113	0.425712714387074	0.327403061863538	0.73469052397447	0.499277064159221	0.573550291865037	0.770985518139353	0.733635994701181	0.606934931004364	0.807939108555588
TSPAN14	0.927555096380935	0.834743138740251	0.851804972443403	0.808216800773227	0.883731751520688	0.766464157210684	0.87616605288774	0.878828483242315	0.818415929902611	0.829548123558885	0.826858002804274	0.879727917854546	0.73022436284947	0.757417023936159	0.918169303122943	0.821599043080775	0.77003401418524	0.926779872199248	0.825642592770797	0.802949106334929	0.896074829809848	0.626318970057969	0.558466823979139	0.402248242265161	0.634052782156469	0.773900780094637	0.864639639628391	0.719751814728154	0.810420951658344	0.90465397949576	0.895980732005101	0.756372738231746	0.834671004076576	0.885214903429737	0.891234680319863	0.846595882366147	0.581136145498947	0.765434478633486	0.795669800113128	0.787279658006871	0.884080917618686	0.701875850256629	0.627495086413867	0.866885423427975	-0.0258477861177062	0.884531095410127	0.855448432190428	0.813716668619115	0.780923424001611	0.167596740102705	0.725986887223516	0.864012758723856	0.781826039671797	0.854336435958269	0.90949017217654	0.596568841741354	0.792939847497147	0.78513919756275	0.804705168845196	0.102387432622338	-0.0335502155017482	0.477791595075943	0.830730503124422	0.794971802421171	0.661888981806062	0.797009712074907	0.624452066085952	0.855444267135777	0.816493503678545	0.563584030010426	0.655448645468704	0.919410893068921	0.852657380005399	0.908703684684654	0.882651317557964	0.526349033769871	0.647786621683781	0.872449870050016	0.58762992928704	0.706881012750727	0.871146198977156	0.777791639105357	0.709410758658291	0.857570722906695	0.841335124620182	0.870947471509187	0.885351429820588	0.782344444014871	0.853837242261263	0.859178297567268	0.858792959435601	0.827735696063311	0.821649480868116	0.933680344366595	0.749925994430199	0.43441812372269	0.802114723746072	0.626483141963155	0.80276791921098	0.50533698437057	0.863748891550025	0.760391305266032	0.767160585792406	0.814569947266488	0.796798954281313	0.847562985964236	0.662835294005514	0.913917012413238	0.797842799246371	0.898129200901516	0.602484437504846	0.851100998565334	0.831706032880255	0.890833825311819	0.820312569483209	0.719815968612394	0.783391808316985	0.586577031762416	0.868988452963615	0.753710747065444	0.761956461753856	0.882553448688961	0.638759486248738	0.769654709120901	0.820725324121188	0.834323742277117	1	0.867841027677092	0.759268724028072	0.826754856592516	0.823262304888447	0.695804874410406	0.829915059664856	0.830335344435457	0.882208385462356	0.835773551718346	0.658869557557155	0.847417986452212	0.688043445750273	0.664383222329981	0.239329026989163	0.772751221747562	0.769773610598481	0.71790334398095	0.818952018596075	0.91280474897554	0.646534620095456	0.843039164896369
ROBO2	0.916676578565644	0.944031459402096	0.9506643287692	0.843872914885188	0.953676193386924	0.5997033334311	0.918002496277004	0.945213176634167	0.948280974310121	0.928658175960428	0.825986006263395	0.952452863549606	0.80531496703891	0.666970426986258	0.925737823223326	0.827838421805011	0.896095838934782	0.950348111578534	0.839881067288695	0.857190056786486	0.922915883852931	0.546843699041391	0.38842532081149	0.303709640538697	0.674013124715221	0.862356067747336	0.804429605092459	0.688486134608994	0.798992668472502	0.926172895977492	0.824538801156992	0.889537843408957	0.90792915225648	0.862508914534245	0.851377353480435	0.892347839951432	0.503435962524998	0.650900390617514	0.669833397983712	0.722070296377485	0.918499249521672	0.629741028906459	0.745266371042061	0.897739513605639	0.0894955073063881	0.818862460101001	0.915952891252407	0.841103440472464	0.724846075717264	0.397599108884052	0.654024475571016	0.907442043043191	0.606121703149687	0.872202068458066	0.926615831374923	0.76631696963894	0.866663583802213	0.934570185187601	0.875239181044016	0.299291415814206	0.0861250909547869	0.338017750168997	0.844254999568807	0.860390727219128	0.661508011002107	0.859222472693322	0.742517416176163	0.872602237263202	0.89361804480935	0.753842229929672	0.75058195195656	0.93789879446736	0.850224034603737	0.936741228052488	0.852146104913815	0.713032988764008	0.676369922595003	0.798510946378659	0.668160042421242	0.731867107226607	0.868569767548414	0.897843597476036	0.747378271038	0.703696761905871	0.840131088083471	0.839381311380439	0.856130522508126	0.804528774646219	0.863327854441384	0.858279801924495	0.765599437667929	0.723788960770538	0.798902070761616	0.894526218848388	0.795710501392995	0.573220087349674	0.815829334175623	0.556437143900345	0.712135943248123	0.687585034713174	0.900518975659573	0.738957004969998	0.824995948156281	0.706308130613848	0.861869835110396	0.877771454828616	0.765887208370134	0.887032919198544	0.880628959247878	0.855582989486752	0.477125361364053	0.8339869216338	0.775723233793436	0.800400599222399	0.796311452005466	0.892369389934167	0.82235226338596	0.656963064676172	0.894372290509293	0.83739083069609	0.739582402453534	0.890597974859603	0.586167079659551	0.61272768694197	0.70782667611296	0.841218885472375	0.867841027677092	1	0.581929694473207	0.880072818874668	0.754024210296227	0.570508736992629	0.703545741925562	0.774194405339693	0.81336021543149	0.863469843914183	0.529592636504249	0.973288672933742	0.619756802162297	0.53580325062965	0.228604496638462	0.751774416987878	0.601518490365449	0.525864583620286	0.931437171275957	0.85573939036701	0.517348887474717	0.80530498513979
RACK1	0.806158898339348	0.535483398126075	0.50681116524992	0.742107202867781	0.66133019435823	0.993349769110296	0.641109056085953	0.637782044919975	0.440991518538972	0.678689230624972	0.826251224756121	0.674041798411536	0.553183154451852	0.803768302645176	0.725947360297452	0.644696616081291	0.417676685457439	0.699559623956762	0.670759262518657	0.68251954211324	0.644142979982259	0.874560254063857	0.785394239716839	0.560696616370777	0.521300632214461	0.749040215522975	0.909837769646153	0.662827461678507	0.699702170089357	0.72140447273777	0.904953592798999	0.484741986745685	0.605379935152056	0.78088340632997	0.84067539715078	0.614649885793	0.62103087551253	0.935143444450212	0.879521999797268	0.853875670799757	0.663355678621696	0.805650005921588	0.277059733884972	0.674598128052667	-0.2888054132144	0.854096773227914	0.548824293678002	0.696420923378711	0.781883420573314	-0.214994534278626	0.880748502722998	0.665284685506842	0.991777468190878	0.734775610898279	0.734003241361121	0.241446837738061	0.587309763713948	0.397820424676513	0.514036368110269	-0.177791544950353	-0.243755434553791	0.5442402329039	0.665349362401554	0.556155249851282	0.696555508897098	0.592589263608532	0.30655122709027	0.529710876579753	0.555744093646679	0.195208725903771	0.415374709381475	0.76808345129893	0.593072164342826	0.747270015569825	0.727318216170295	0.151097653642371	0.56033253421312	0.677066709114898	0.267882487144656	0.507705235184203	0.668569052020498	0.476956983706972	0.54463402628268	0.721952004786578	0.801977084689141	0.820537006982083	0.86780886565986	0.54553379422069	0.675506582930369	0.672355321303852	0.94511142639887	0.937662282724775	0.782066188708931	0.83196962084242	0.4953463088173	0.207814953919031	0.624122512736118	0.416961385471954	0.848085880149259	0.105455599903191	0.695673876657671	0.769758735967021	0.426089608424703	0.891947067255787	0.44195961913322	0.579802307455855	0.388675499649003	0.750183182353711	0.525454126649462	0.786667888614215	0.754101104549941	0.757475125521241	0.764264226721501	0.82839270034418	0.761107791789541	0.328054503882231	0.575237464303473	0.333476108689146	0.665200038263229	0.527602471830955	0.728997601671337	0.723302148097766	0.570674138341079	0.96773449416801	0.956625799166316	0.487196420263462	0.759268724028072	0.581929694473207	1	0.602909898223402	0.875176756184759	0.712736026278651	0.922078188414925	0.642433320561323	0.919261632034751	0.601177247620441	0.715930700462705	0.606975036436384	0.769662737307404	0.908858953544037	0.19696851349266	0.703626766459413	0.987342778663369	0.691858451639886	0.605145349094163	0.875459194415542	0.512165936181192	0.554953342955313
SIRPA	0.869761822537025	0.906459053333536	0.845321822233247	0.846256522096498	0.910617161081493	0.618808534980482	0.909988120928021	0.875795504177501	0.88163799067969	0.857051616857266	0.714485192483461	0.892224028212144	0.810583402550328	0.719402126064339	0.848353064355691	0.82267512242195	0.880837495316463	0.888786096433994	0.822157557002143	0.82677265023628	0.913756553859652	0.546929102495999	0.382703716918925	0.274071662931472	0.623212865232821	0.844210924174067	0.741275280298506	0.614381377823014	0.826465864011406	0.887793492557251	0.814801465525321	0.908164022900735	0.88271469314042	0.798492875046592	0.810413630989643	0.817368164494886	0.544529007515826	0.716825310245813	0.667374233480496	0.732553601634878	0.895348821154932	0.690774594134754	0.693765930928957	0.802350488784996	0.0825911192141367	0.740979908710647	0.884066610175804	0.759588077164051	0.793300272102504	0.488106343518393	0.691813228144018	0.841896116279953	0.627146745219959	0.868516878935229	0.844208604139824	0.744833133024406	0.820633526547518	0.84445169079968	0.867551699858559	0.451055384353948	0.279823503684762	0.344379322810384	0.866831603299129	0.764909717443358	0.674067571450723	0.851812972730096	0.760494255597878	0.830445663468185	0.912198962466764	0.767019101376286	0.775127563454451	0.883131094173622	0.834940941059309	0.888796152871618	0.834699861486093	0.711737110819196	0.697886862346201	0.779459973204572	0.548319888103543	0.78521731157876	0.767530144405386	0.889978074231648	0.780827814098153	0.668581617459289	0.823117592169823	0.781605168547022	0.829980705359375	0.816241001528807	0.759002453715958	0.892245586931414	0.738205741162486	0.730233635952924	0.770743803999567	0.837775945298089	0.833719355936145	0.653978003790817	0.73557709662058	0.501693028986491	0.726750478142957	0.672127878885867	0.802456923112533	0.757818952966451	0.749512167630388	0.718941243399069	0.850409688512845	0.879899440101005	0.666483899711741	0.827457935474365	0.807178742291297	0.840108390436063	0.494378477296945	0.802711027995666	0.72712373305037	0.775357313072252	0.727261041301814	0.861745825647023	0.805750981909226	0.712388068555753	0.860357116430923	0.79874536946282	0.645742308647285	0.81330541252901	0.660100787202496	0.614048009162496	0.69197819917777	0.826951600173407	0.826754856592516	0.880072818874668	0.602909898223402	1	0.662595296938628	0.563092149644473	0.692474070821061	0.760360726848739	0.788940013942693	0.82032926923305	0.529431679974578	0.881873540879384	0.625374298430435	0.564034593960594	0.377554040409729	0.801407960879311	0.621541209520119	0.589530014926847	0.840491391617021	0.78958295933716	0.539591234952975	0.723809379664794
