""	CXCR4	CD3D	GPR171	PTGER2	RPSA	ITGB2	ITGA4	CLEC2D	CD2	NCL	SORL1	ITGB1	CD3G	CD8A	TIGIT	HMMR	CD69	PTPRC	CD247	PILRB	FGFR1	SELL	LAG3	ADCY7	CD96	DPP4	FAS	RXRA	CD47	CD44	ACTR2	S1PR4	HAVCR2	LRP10	TNFRSF14	ITGA1	CD63	IL2RG	CXCR3	CD74	IL2RA	JAML	KLRD1	KLRC1	PTPRZ1	CCR5	LRP8	RACK1	TSPAN5	CXCR6	NCR3	PLXNA3	DIP2A	TRADD	TGFBR2	SIRPG	CD46	DAG1	PTPRA	SPN	F2R	PTGER4	CADM1	JMJD6	APLP2	KLRK1	TNFRSF25	IFITM1	SLC16A1	TNFRSF1B	LDLR	AMFR	SMAP1	PLAUR	LRP1	CCR1	STX4	CD82	TSPAN14	LAMP1	ITGAL	CANX	CD81	LPP	TFRC	RAMP1	C1QBP	TNFRSF1A	CD4	CD68
PTGER4	0.421525902522561	0.291816943074452	0.291130933915118	0.254350724453597	0.672103519054852	0.776576720508312	0.42856381388436	0.267144443850448	0.214304687337996	0.45406823114216	0.349094840982444	0.574153015739726	0.261144043992258	0.16908803140681	0.164904168075024	-0.0143640493573178	0.421670571768827	0.610650456361531	0.346550543656618	-0.237381496981697	-0.277890724331569	0.344873579739923	0.00995929240353872	0.714044272960962	0.262518625818488	0.00920422735500549	0.217526927336137	-0.024801464936589	0.530784339291198	0.0190239352500739	0.766980184320829	0.243146374015945	0.542529729737466	0.376181844031515	0.23375944704671	0.373695355363152	0.128677471495898	0.264167248296835	0.450193611054239	0.878039941041477	-0.100688409024413	0.72321343689383	-0.210068678853008	0.0182283437445744	-0.475123129541634	0.20501975372649	0.282303015122606	0.719645300767747	-0.0308458702863246	0.00223054946972795	0.444257210787823	-0.054046405986387	0.47329999378233	0.509403675666453	0.486295475418968	0.325108876218733	0.147434019043663	-0.333081053000634	-0.248621884668365	0.49716390010907	-0.131310400023465	1	-0.061813272037616	0.697198344755114	-0.174028742313159	0.00942203521449937	0.261433429543537	0.454894111340834	0.268754250861669	0.411353476693028	-0.334349594389471	0.00652226708970997	-0.0618564866991246	0.153926350023514	-0.31431491928194	0.245595084320519	0.30301226750437	0.43758804874739	0.357958956148493	-0.0501386529346234	0.177075105346663	-0.082168498510315	0.287353203769611	0.0812931577336379	0.185480029717671	-0.250668092684506	0.489525821607443	0.0678770830452295	0.791314943430061	0.209344476707292
CADM1	-0.353992483249071	-0.316025557593257	-0.497255893196744	-0.58489539983047	0.084218672167291	-0.303732102625583	0.048660440923942	0.0643209364958369	-0.288615037830964	0.569066433025026	-0.0342142929265389	0.2188928832418	-0.217981238262551	-0.190432492707827	0.158312125805403	0.580936150337463	-0.433112508291805	-0.271673467976076	-0.388206192882149	0.81068220670237	0.886194428672622	0.117639253629038	0.166831205290439	-0.400034675214145	-0.0827623355981032	-0.408253927788566	0.221412923613286	0.290328245467425	0.0903598037751205	-0.312158726920015	0.158386180697495	-0.0333891011852077	-0.0437450713685914	0.701245209336638	-0.235051157628303	0.107282155827076	0.847436116852202	-0.0449331370082394	-0.302775514247307	0.0965622574095455	0.326631316160668	-0.0155245918628125	0.163364809501842	-0.0132283355083155	0.864676889640925	-0.345897387061844	-0.12133579907872	0.145460236662225	0.672315064806826	-0.0630520573993083	-0.0695289848309197	0.343142698372872	0.196967051584429	-0.183773252589655	-0.0948426286756695	-0.296000750266367	0.734395871308632	0.900346867807025	0.930525164238551	0.135777564187505	0.7623932126559	-0.061813272037616	1	0.105574040304805	0.822556454889065	0.0930361054472111	-0.358972961695333	-0.036912179128406	0.5452497359138	-0.148453582391461	0.78977238137416	0.817493316913547	0.677742280090976	-0.228361667909201	0.644884758738949	-0.0916032341806254	0.159069890445471	0.0406156264893223	-0.0392884925241177	0.62924059691104	-0.410928886705217	0.700860285436938	0.418396598280697	0.707516252221313	-0.0223515854392319	0.89980716384085	0.456890165276213	0.811549361526568	0.0424451701141729	-0.154244389957731
JMJD6	0.486229167446845	0.478959954688893	0.242282056818971	0.105904969483581	0.652406077406943	0.646403517391862	0.657127205850778	0.571319367657397	0.379466623346584	0.539680269857152	0.253633630201624	0.498797245896645	0.485951059398769	0.555264706021388	0.556323982616552	0.437024487123343	0.434670619062565	0.758121863823663	0.445220222568378	-0.0464631933893454	-0.140928051467893	0.335564703040358	0.446204529085386	0.680641425141423	0.430588849394474	-0.165620702199881	0.502218847823404	-0.133438188998279	0.736430369254246	-0.0755587733139277	0.821093224741556	0.607625019233666	0.383966116936537	0.173950876967897	0.155713019978774	0.072857315310351	0.222009736549667	0.452053248504803	0.480828026813853	0.774320077646973	0.207416693527693	0.473804664156404	-0.260394577753142	-0.16949865525636	-0.282183070986275	0.410047616671984	0.261523812137244	0.665078905322182	0.211656539340146	0.224113919241207	0.392996210714255	0.516660484773142	0.684821578685554	0.543397294148262	0.320531815391708	0.355218239605812	0.0079427827605492	-0.135821103098728	-0.079344302715448	0.551018317887914	0.122354191330324	0.697198344755114	0.105574040304805	1	-0.0709108671247538	-0.0131579697073253	0.266958073878833	0.0723553956849606	0.0931669518825486	0.552380729081255	-0.295250655530073	0.236704676026721	0.0728550898594545	-0.00182213121192145	-0.240198558006054	0.191475844755979	0.0598680973749527	0.540853918945638	0.202382739049921	-0.0369401405934009	0.420878896660606	-0.0432536067649419	0.170605382507332	-0.0545052598775613	0.0377533394058473	-0.0964274154980092	0.498211796863286	0.0166939769323937	0.756608638434316	0.106678131441231
APLP2	-0.675154261617872	-0.622382670160366	-0.804006407511916	-0.82159904756718	-0.295549866805893	-0.173800113916239	-0.283332392538439	-0.275811137057924	-0.543443449177707	0.180015640275132	0.276345232131481	0.0552088885674206	-0.528879824501167	-0.433715410540053	-0.0152434543236355	0.377529923740522	-0.722539051474734	-0.535423236005254	-0.716072150819209	0.505945789821538	0.730560732326823	-0.106940333891608	-0.0581931926139928	-0.363139469453183	-0.427783953476105	-0.465871387408167	-0.0824715703935225	0.556343783838424	-0.306230274384422	0.0464987285443906	-0.105757016580995	-0.319174288298805	0.17340588976001	0.457826146663187	-0.169406288029066	-0.136803609128513	0.7487856994983	-0.340068605664393	-0.455796669106966	-0.0384638799965257	0.325270532497993	-0.380864352942561	0.0942741341087281	-0.107417294515163	0.792638984439467	-0.2266100557235	-0.337657799408952	-0.185360179509551	0.313374283947249	-0.277174293239023	-0.352498236125564	0.0416642953579988	0.0809938178754758	-0.536557234069186	0.224993150792356	-0.59835424804142	0.603294337720153	0.820773586132523	0.754727496027107	-0.194307057483751	0.442179423880989	-0.174028742313159	0.822556454889065	-0.0709108671247538	1	0.00993888086654417	-0.653323557598337	-0.344999048993201	0.263639906100038	-0.10132183798739	0.762558071384878	0.793391420364819	0.323247220098229	0.246865477203589	0.887033404380849	0.363361304419488	0.39584521809117	-0.213830804511325	0.314679856255771	0.910389270185344	-0.633512819390988	0.73628545928364	0.692600262579138	0.450896111031131	0.396685457599528	0.926376021609951	0.114755025912532	0.884163509945557	0.112402323558221	0.301684908083134
KLRK1	-0.0737611012782456	-0.0890509277493613	-0.159426331163435	-0.327541568204121	-0.207725037045949	-0.0851554891012896	0.0345879384830211	0.0271895400112433	-0.0952076620453322	-0.0477691528164633	0.233098607739477	-0.0627794832735554	-0.0870794397534673	0.175756659562015	0.0223383708327851	-0.0117480551982195	-0.135489406800592	0.0247456736411058	0.0078522975971493	0.0895322104955547	0.179720405400773	-0.0447687476485667	0.0528592807023271	-0.0587223721724769	0.0440744316787702	-0.606596454577668	0.204656010877534	0.330208279360287	-0.146233628947533	-0.591589031078176	-0.0200416184494413	0.208985129771261	0.315895839093989	-0.144191102946745	-0.289886916793943	0.254807069112768	-0.0903424902320264	0.0490560521754798	0.00290041089022714	0.00266631810960315	-0.0166057326025336	-0.130566746039096	0.630839254699824	0.422056475626866	0.169897898336979	-0.0422058244396535	-0.161098694459474	-0.242813213404777	0.0441367081269911	-0.0524131976777878	-0.0505813086877256	0.115898960524209	0.318451048741773	-0.136117777710147	-0.0981185858878418	-0.246176882722797	0.057782179337261	0.16083696185694	0.216035682299604	-0.119617507369936	0.275447839714213	0.00942203521449937	0.0930361054472111	-0.0131579697073253	0.00993888086654417	1	-0.0987365182358694	0.172982116043645	0.0958347253956131	0.0136490359201967	-0.0858837287200496	-0.0674454012826644	-0.0785128851153128	-0.194756691351481	0.184116492613112	-0.270334551717258	0.381960785974714	-0.342837908098665	0.164573605556174	-0.147800920446098	0.105904968472962	-0.261894447115403	0.111334404530095	0.250297206264202	0.154580290772982	0.0240925525022956	-0.143940157982571	0.0898845728171852	0.0194805253822347	-0.287072586386444
TNFRSF25	0.917724427283875	0.864177123451547	0.908472676148082	0.814690907828496	0.560603180809171	0.0464271868917744	0.697329742993251	0.750928921458943	0.878590783323072	0.134421218996469	-0.291664960318497	0.14034548268624	0.874041187504697	0.594896022431013	0.497481423146189	0.224403195533052	0.932940213262996	0.675948996332867	0.931017604963612	-0.0452451663792531	-0.309715782474188	0.554313934366265	0.481804897154187	0.295105317486167	0.902684819619903	0.559610092467339	0.554843550709804	-0.792887373088408	0.674512252801383	-0.312705741189414	0.340040954419723	0.600308139691754	-0.35041547209125	0.00583677331057664	-0.0167499821538846	0.10524841616245	-0.311587532985425	0.689450660751971	0.575823691839577	-0.00179845110990752	0.214438287744345	0.452934853999634	-0.169723064157737	-0.147742075412752	-0.41028624873229	0.16770356718601	0.524233684134887	0.39026875463796	0.247404035631605	0.639015635192105	0.451073887616383	0.231655740954758	0.142646538653674	0.786056461015532	-0.220298592124271	0.882078984146588	-0.255544052997184	-0.321538977067457	-0.33157021352277	0.619559657124119	-0.0829016302485208	0.261433429543537	-0.358972961695333	0.266958073878833	-0.653323557598337	-0.0987365182358694	1	0.42025598033094	-0.0394037846858617	0.29307842480501	-0.477353090681471	-0.217600612269378	0.216442683992186	-0.638878964588639	-0.789119727211993	-0.487490085329551	-0.595885603769114	0.641949790708941	-0.48837670730101	-0.621340984242085	0.677064855466552	-0.545357639639461	-0.624591891687449	-0.155262027476943	-0.598138839575047	-0.42739223259589	0.236694397791069	-0.574478032206648	0.038956035600438	-0.582325864883984
IFITM1	0.430236588203428	0.325403813782868	0.486778046277654	0.488764816835917	0.632811526819392	0.0931247318940437	0.311651543025983	0.164353317202613	0.230052959399068	0.526531811062505	-0.203009846955695	0.598771534103306	0.226751014480378	0.0316675187504925	-0.0774135662138051	-0.244153093365717	0.432138679199642	0.314708925597785	0.387191438847616	0.207722971851782	-0.0535975783273233	0.392516352271731	-0.183677729556716	0.0931735607508015	0.247566621556299	0.120424938335699	0.256938798483027	-0.141873185131362	0.391716171233679	-0.314645666851009	0.467850175297626	0.121317223799117	-0.0324448331605424	0.540063998088776	0.0970655827919691	0.849286623232917	0.103743619122953	0.26518370920568	0.289845242254846	0.313189905637816	-0.270866735926302	0.759263538168285	0.210082183654584	0.149912620955619	-0.225727908781437	-0.210775152923791	0.584227035701697	0.593127419359971	0.267486155092467	0.0427830059902781	0.429565042350464	-0.0622552497385341	-0.00216024994653317	0.537983297471731	0.00585592031015702	0.439518391943625	0.430215163888625	-0.160276386866982	0.0191296081618555	0.449873838617301	0.193341712878136	0.454894111340834	-0.036912179128406	0.0723553956849606	-0.344999048993201	0.172982116043645	0.42025598033094	1	0.633135209734083	-0.0544546078321518	-0.0586314670626342	-0.0747557363931668	0.266863908933022	-0.416209514310367	-0.42837353604159	-0.400777634858952	-0.0754420599550088	0.361192633519953	-0.122062817167723	-0.310894138713496	0.123140906228841	-0.148156454853416	-0.0841227212857858	0.571248081300642	-0.286570346989747	-0.227576591378292	0.563690206973632	0.0271782516480869	0.159535188479241	-0.390283322583935
SLC16A1	0.00220410458637137	-0.0118540891970397	-0.0115966240766417	-0.0518212867771234	0.507652452136531	0.00614172793777734	0.206094972593831	0.0951497752908949	-0.101548538930065	0.736023206223609	-0.113541576095105	0.611458977416436	-0.062483679242032	-0.187933893233337	0.00357232169117633	0.0909888375597368	-0.0316395049316031	0.0624090599266232	-0.0337103877903609	0.472176484698251	0.459875434975074	0.246816925865791	-0.111531346924974	-0.143820128085344	0.0101140013471925	-0.216650577329683	0.198557027291772	0.215515672492623	0.284015702695444	-0.353857988996027	0.502446163146237	-0.0294033673258868	0.00767003606820087	0.815127497828477	0.0440604463748375	0.759421055576173	0.581842500974204	0.0776168289270656	0.0465001985951986	0.333100826725238	-0.0456275357552005	0.512464756588919	0.0991458808258398	0.365192077743975	0.30779498293041	-0.271992784013905	0.411317286072699	0.54699194617716	0.540437620921098	-0.0544470865835989	0.546763644596847	0.127472209561917	0.204796158690138	0.286402331034845	0.0240090712868518	0.00804887198444489	0.700790345931352	0.375202905020745	0.513478099910855	0.341209645257556	0.579853314650431	0.268754250861669	0.5452497359138	0.0931669518825486	0.263639906100038	0.0958347253956131	-0.0394037846858617	0.633135209734083	1	-0.0774459716523369	0.338169787542318	0.492658084258111	0.556214468868182	-0.30589855609004	0.091433769217025	-0.205487082487901	0.0881838475096487	0.326822639873864	-0.0235355275541552	0.24505584578559	-0.173295302371506	0.378507898028357	0.316732425437469	0.798125093829807	-0.092248717944368	0.348457128207043	0.675322370063487	0.519980603045763	0.224605630627974	-0.219060576602175
TNFRSF1B	0.441296112165208	0.53115650210026	0.273402097557849	0.00974162000727826	0.287396987490749	0.472755921380226	0.643431821115182	0.524451717179464	0.508289742225037	0.0924631339596185	0.160874790216135	0.303865709860752	0.537660498868365	0.469539380458095	0.69623275887284	0.425764028970146	0.272318519987554	0.689178136242357	0.391212460994227	-0.191891039308609	-0.159467889928787	0.65884895151872	0.610476547976827	0.322104893777795	0.349932002174966	-0.115926223248554	0.369051466501784	-0.302752283348981	0.441029805325712	0.0109545647098421	0.541135689684477	0.668373491086939	0.130640614116785	-0.0765773890135883	0.615024045160575	0.0645849380911992	0.0476323138120567	0.697494035645597	0.747041676570609	0.355343721622729	0.651137631306845	0.056228825500342	0.0511378108818437	-0.251401313981081	-0.324403220324674	0.677288227307763	0.48907470220421	0.264001671386572	0.246244415847915	0.642005778510467	0.350428819059762	0.38695792302695	0.616691117386863	0.482232606965005	0.495477878706486	0.087631977279939	-0.200742491200513	-0.0895469741562843	-0.26493660101215	0.662533654519181	-0.0463512359870572	0.411353476693028	-0.148453582391461	0.552380729081255	-0.10132183798739	0.0136490359201967	0.29307842480501	-0.0544546078321518	-0.0774459716523369	1	-0.326011444148347	0.102605957056059	0.0478166628847697	-0.0444588230433874	-0.351623027977018	0.145393219425257	-0.0377550831983181	0.532883487675495	0.117320552648317	-0.0654582230777423	0.464673570389632	-0.175941751657172	0.0108024793734508	-0.170187777436405	-0.0128551711468796	-0.0915164219667203	0.095616556533999	-0.161322693893917	0.528864774860881	0.0335128871146614
LDLR	-0.525875849631634	-0.469899057971326	-0.564488179331781	-0.514845882384179	-0.170204655407599	-0.574120967874227	-0.248001579105761	-0.237701755847406	-0.417760447719948	0.324965984039447	-0.255748153935927	0.141055867385514	-0.407056332209248	-0.396956933872953	-0.109326979238714	0.294603789510655	-0.595552174343179	-0.584009058783604	-0.56405210168574	0.70660142838909	0.856437108272501	0.0119255198403667	-0.0958364581038039	-0.70161537591179	-0.344601308121055	-0.168684166352239	-0.0130105312780228	0.245318683724128	-0.199719994960245	-0.0085470997345523	-0.174154640252136	-0.278708741041205	-0.274944541791857	0.5821959979234	-0.155015056785645	0.121677426699978	0.739921443868399	-0.232702361977299	-0.536972782429863	-0.259473872332364	0.170286274266146	-0.20181211754545	0.157282836723867	-0.0540430028040725	0.826975801871737	-0.483817418936632	-0.130257290861266	-0.103194396894177	0.511989295732872	-0.18580751287036	-0.259325002421734	0.093008311957854	-0.193498315287725	-0.360581049606515	-0.200131313983478	-0.432047427244921	0.64773221538539	0.826157817731187	0.816501418499769	-0.0541535557598437	0.655239260820781	-0.334349594389471	0.78977238137416	-0.295250655530073	0.762558071384878	-0.0858837287200496	-0.477353090681471	-0.0586314670626342	0.338169787542318	-0.326011444148347	1	0.625811041504208	0.626679371223818	-0.123098203241556	0.618571431900106	-0.151651715398458	0.074019772564989	-0.150021336616316	-0.14997990624594	0.575037411517461	-0.533867696610335	0.806392521433914	0.233748657155161	0.685913883921919	-0.109399905425153	0.832703251133366	0.218724338235159	0.752487906761063	-0.331651189293912	-0.125600729550634
AMFR	-0.165623833771404	-0.1226003330389	-0.368605506255795	-0.461525962527759	0.171680938660302	-0.040774029688283	0.201768311520066	0.223662739926655	-0.0690058164432404	0.504431322089226	0.0807761474754481	0.404841186189164	-0.0500043768878141	-0.00748203980225603	0.36817500355675	0.599946933994629	-0.240087878779664	-0.0846361271787237	-0.246957166265201	0.593143288050074	0.694506882146057	0.18623885019683	0.233112146531361	-0.172093334278804	0.0396692556749564	-0.342289214350567	0.328175230508014	0.243224648998128	0.208515833761753	-0.129929071713859	0.327451284251529	0.0856410312188556	-0.0230227316412723	0.64546778981542	-0.061833019722067	0.0792225884280112	0.797852618911953	0.0571227291609232	-0.124929622063499	0.107945249085476	0.47400226143415	-0.0801060733269332	-0.121965181612627	-0.0968037351480748	0.671136400832625	0.000817372818975982	0.0802978696683506	0.208126101365397	0.589620975303057	0.0102756959016466	0.0947519204056477	0.392313763252808	0.30633227929043	-0.0111951150731617	0.206893404960062	-0.150310237922651	0.612961037969153	0.775038458070285	0.742312550458824	0.214139052116617	0.671043344153413	0.00652226708970997	0.817493316913547	0.236704676026721	0.793391420364819	-0.0674454012826644	-0.217600612269378	-0.0747557363931668	0.492658084258111	0.102605957056059	0.625811041504208	1	0.610796517654452	-0.129339105862024	0.542346758105005	0.16280356382198	0.0233592681123517	0.275941638816121	0.114093462202082	0.758940581434234	-0.199907727091064	0.614426428937129	0.530118528492329	0.555305263978322	0.0764079655630295	0.835029517300052	0.439672480352731	0.774546573886012	0.29717946465646	0.0486470854237356
SMAP1	0.229715661310309	0.286965118873711	0.11549147450838	-0.00983479266408349	0.427474786284498	-0.458081027462986	0.508497874900325	0.518314937251874	0.317915694801638	0.673607058325102	-0.556766824377029	0.446035579538631	0.34684521470022	0.242649101437375	0.500424281545131	0.655581495961695	0.0877591964412587	0.117696671323326	0.178152854640279	0.743031836946398	0.73467783002534	0.518818255028419	0.436922870609026	-0.521616249137782	0.385739707229775	0.0294302549241206	0.611111465434174	-0.328740837205739	0.498469884989762	-0.407266286281481	0.332117549803474	0.366091042823416	-0.538821907645247	0.715984283562693	-0.00962128405438038	0.351517396974612	0.691772832797861	0.462046130595763	0.0475757849941927	-0.0907817303305954	0.496524785168896	0.206041237858697	0.0207994166065513	-0.0464697516585923	0.579590810954653	-0.173750421180707	0.381852419474465	0.374977421749883	0.924240436896551	0.427923025590856	0.353415280613041	0.49769732794657	0.118281767673489	0.366093232375666	-0.357917753164169	0.135196910059082	0.507552270297433	0.70155501781162	0.677872137192855	0.591615227073468	0.832129937841493	-0.0618564866991246	0.677742280090976	0.0728550898594545	0.323247220098229	-0.0785128851153128	0.216442683992186	0.266863908933022	0.556214468868182	0.0478166628847697	0.626679371223818	0.610796517654452	1	-0.720384426745733	-0.0142277945766423	-0.592109496680592	-0.355021757276692	0.493075823765276	-0.521037472789415	0.140226749015629	0.152378835317815	0.478678211772484	-0.201473754028311	0.6999078505627	-0.628814390727156	0.608667105637949	0.606550516861991	0.388693549396943	-0.157733804174706	-0.636994885813445
PLAUR	-0.595362801546717	-0.628789578278192	-0.57402682335522	-0.379398368462723	-0.40014385839992	0.497572337506695	-0.611866959122717	-0.69022531838599	-0.641318483120392	-0.390224211351909	0.633202218697845	-0.137294764485263	-0.661734675620992	-0.513797718079277	-0.50780559953476	-0.477032737065512	-0.4956292072125	-0.358919238553355	-0.610344690530899	-0.583676552113596	-0.361127425546789	-0.544130351897757	-0.566311303304864	0.351358799348008	-0.706594834876963	-0.164740652456748	-0.643659617160008	0.603006860109249	-0.549660678515727	0.666815240210589	-0.20708000276871	-0.597438756708884	0.658160882962568	-0.275690056220932	0.0854793502862475	-0.299159988509118	-0.101408752965968	-0.674492363653093	-0.320165384984244	0.248463793085297	-0.366132965300803	-0.251496220021237	-0.252048704327986	-0.00899217525365608	-0.26381280865929	0.0721885033091778	-0.474574220893492	-0.237627140516178	-0.734910211912311	-0.644884763431525	-0.354373441656271	-0.556169168446783	-0.0953471149895832	-0.565041589830592	0.572234709309882	-0.490176289080394	-0.145789895578701	-0.317957764580887	-0.34080060025043	-0.58379663289583	-0.586475584285404	0.153926350023514	-0.228361667909201	-0.00182213121192145	0.246865477203589	-0.194756691351481	-0.638878964588639	-0.416209514310367	-0.30589855609004	-0.0444588230433874	-0.123098203241556	-0.129339105862024	-0.720384426745733	1	0.405282171948248	0.892407803006607	0.612529330124264	-0.465951983354303	0.743509114265939	0.428491572023971	-0.499449161281781	0.160444000617158	0.618155862523235	-0.407558329832998	0.835452424323893	-0.0996758925933313	-0.350364896356412	0.178524362763623	0.35176471467737	0.953158511860128
LRP1	-0.846730821513844	-0.81746162183027	-0.896515292813109	-0.866935304435964	-0.577667981586585	-0.187291776427467	-0.607329717746002	-0.548631661361941	-0.749302055958862	-0.106036055969351	0.441197262427198	-0.249082313088081	-0.753360840580303	-0.58167654712514	-0.333411848245945	0.0587856165658603	-0.817774073475589	-0.724958994106777	-0.837791781847241	0.358142723132642	0.574393607986221	-0.405162677684402	-0.303872752549121	-0.314129538477484	-0.61216855483192	-0.556352270179159	-0.36301128339011	0.781177305254308	-0.609384014341652	0.0146816569244072	-0.372198366081143	-0.540165648263733	0.322449666366153	0.168567362227795	-0.351321577402759	-0.24554364537173	0.42781201885365	-0.612888864251507	-0.620196343963124	-0.1523338246448	0.00657575144807263	-0.531112416202352	0.225009783118637	0.0489686823955179	0.745832953093667	-0.314364371591715	-0.562911916242803	-0.470431677595447	-0.0273605466880604	-0.53080677244234	-0.549806800639796	-0.104828965720505	-0.05232054769022	-0.771718156143023	0.159212997953377	-0.705958881311456	0.49101964824118	0.657601616015868	0.662162306779875	-0.562986670932328	0.265737263070518	-0.31431491928194	0.644884758738949	-0.240198558006054	0.887033404380849	0.184116492613112	-0.789119727211993	-0.42837353604159	0.091433769217025	-0.351623027977018	0.618571431900106	0.542346758105005	-0.0142277945766423	0.405282171948248	1	0.424417448535957	0.545450862391873	-0.553742422854772	0.438794040174583	0.827477233720637	-0.733711503132249	0.519211610709888	0.720416400736873	0.295064699477193	0.594151512613747	0.74440528678082	-0.200871946513031	0.780541873059285	-0.0342249043175326	0.390135194308156
CCR1	-0.420581992972101	-0.449231947730462	-0.466154528141181	-0.367513954479709	-0.228572036476863	0.652493644222204	-0.391423703204005	-0.445833434316355	-0.43273944101248	-0.264960020531098	0.725490571732525	-0.0235973263628502	-0.464459308166418	-0.365350518600441	-0.242456366371158	-0.242875539932376	-0.339719778846574	-0.169546764489903	-0.486438509735842	-0.431940136983302	-0.323297669051895	-0.334182923468417	-0.359940870166123	0.485061723012615	-0.510276246663747	-0.21882291811399	-0.467303482993969	0.535661671884213	-0.341473005957589	0.586013362363551	-0.00245639307804335	-0.422169224930573	0.649689769185698	-0.137542636796361	0.174176851946503	-0.344487142005163	0.0311110650513084	-0.471695725899095	-0.113607552810726	0.342897044127969	-0.104344325941247	-0.212149636085227	-0.311087341458179	-0.209724349171185	-0.200293268873246	0.286895992386118	-0.297330820400758	-0.0952215962387306	-0.561915315083227	-0.475070601409586	-0.293696636686728	-0.361756216676015	0.0515804366081984	-0.402142093489557	0.776573789760263	-0.326036449880247	-0.0143631414644175	-0.196548876450174	-0.240215245397441	-0.379742949605856	-0.497835881756485	0.245595084320519	-0.0916032341806254	0.191475844755979	0.363361304419488	-0.270334551717258	-0.487490085329551	-0.400777634858952	-0.205487082487901	0.145393219425257	-0.151651715398458	0.16280356382198	-0.592109496680592	0.892407803006607	0.424417448535957	1	0.496047446799943	-0.207769678060063	0.801400224852954	0.60951998112076	-0.397861553316911	0.120798166680287	0.755894288423645	-0.366081976642762	0.843993697649372	0.0492252595203459	-0.187717554184569	0.282442050622934	0.58524650672514	0.964663482425232
STX4	-0.582792707620324	-0.646920074151937	-0.641084126438454	-0.639249897899718	-0.345549471952232	0.362891801514012	-0.439645012691568	-0.559945771403909	-0.655520878945898	-0.138531382917931	0.784286125168412	-0.0300825968753126	-0.657113757398935	-0.459432875353715	-0.410677408642197	-0.295453668337301	-0.555864892009076	-0.297150926126349	-0.583184686975745	-0.160576093436249	0.0416865292216872	-0.223204018739308	-0.448292824952163	0.132497552879602	-0.563397501894496	-0.635689228752923	-0.384275740331359	0.772976675068577	-0.486141135153374	-0.0969130587758332	-0.0713380222739434	-0.454586584007106	0.870874436760151	0.0678453532009189	-0.17361681558737	0.0861468165224608	0.113842826102628	-0.499034589966736	-0.310422227068525	0.334805965063205	-0.257200840313304	-0.166940551243221	0.275003671890229	0.189794968472563	0.107346321408959	-0.126369950191376	-0.396282803012022	-0.21666866838225	-0.32690605768111	-0.555237306755694	-0.255879316871354	-0.347433431207223	0.128929368846118	-0.521279696399003	0.455584885499306	-0.632036634635425	0.332173515109929	0.0902213424710486	0.126574817113339	-0.364077202026148	-0.0920702547189704	0.30301226750437	0.159069890445471	0.0598680973749527	0.39584521809117	0.381960785974714	-0.595885603769114	-0.0754420599550088	0.0881838475096487	-0.0377550831983181	0.074019772564989	0.0233592681123517	-0.355021757276692	0.612529330124264	0.545450862391873	0.496047446799943	1	-0.540090344232518	0.810555277353196	0.419192974277207	-0.476868003946929	0.0847740303200119	0.716724548581601	0.143318318986995	0.82805568216934	0.209281759820094	-0.188513135900361	0.507677255464072	0.397466939479099	0.479487327368905
CD82	0.755226278726234	0.805824009848967	0.667058000946742	0.53040485776767	0.799965316289209	0.241435518311723	0.809961248013802	0.760795189843511	0.739820902075331	0.580664784235832	-0.322288097692071	0.56154843613164	0.785273636791983	0.496352988412869	0.699324246220641	0.466850867491189	0.693581711927681	0.734538201703456	0.707049849496086	0.144226446109373	0.0240761924682235	0.663200416228968	0.558618814445322	0.282296418536981	0.671174698006963	0.398563029125654	0.607369291482321	-0.545446768802717	0.844608883038328	-0.0396503905159851	0.762668946536837	0.660624563563283	-0.340303243693081	0.400319186742521	0.398144706911222	0.309583334518605	0.226738207775261	0.780807445480815	0.719539930432969	0.309633615651847	0.445548280225708	0.556518376718455	-0.279280415489922	-0.201768959060534	-0.204715522707286	0.347071967521649	0.757735613271522	0.716541872665499	0.549602581334716	0.673243813968921	0.672300279537184	0.504040238475511	0.457073873477208	0.901187543569686	0.0744932881688723	0.610265313110932	0.0650027521464721	-0.0114229502384471	-0.0411333373374968	0.856626592710669	0.218277364650637	0.43758804874739	0.0406156264893223	0.540853918945638	-0.213830804511325	-0.342837908098665	0.641949790708941	0.361192633519953	0.326822639873864	0.532883487675495	-0.150021336616316	0.275941638816121	0.493075823765276	-0.465951983354303	-0.553742422854772	-0.207769678060063	-0.540090344232518	1	-0.382924710237632	-0.134403888233326	0.529164899625111	0.00985961008310199	-0.234074088667565	0.14328631898343	-0.506828418052344	-0.0553813669915093	0.591383707880263	-0.145051612077281	0.322253747131653	-0.295764001670002
