""	LILRB2	LILRB1	CCR1	C5AR1	THBD	TNFRSF1A	CD163	TLR2	TREM1	KCNN4	KCNQ3	HAVCR2	ITGB2	IGF2R	ENG	APLP2	ITGB1	SMAP1	TLR4	CANX	PILRA	ITGB5	CD4	CD44	CXCR4	NECTIN2	LTBR	TNFRSF14	SIRPA	TFRC	PLXNB2	TMIGD3	PECAM1	TLR7	SDC2	TREM2	ADORA3	ITGA4	CD81	GPNMB	LPP	PTPRC	ITGAM	RXRA	CD68	ADGRE2	GPR84	ADCY7	CD47	FPR3	CD74	CD9	VSIR	SCARB1	TSPAN15	RACK1	TSPAN14	TRPM2	FPR1	ACKR3	CD36	TNFRSF21	TNFRSF1B	UNC5B	PLAUR	AXL	CD33	CD93	ITGA5	TRADD	ASGR1	SDC3	STAB1	HLA.DPB1	LRP1	TLR1	RHBDF2	ADGRE5	IL6R	CD180	PTGER4	C3AR1	ITGA6	NOTCH2	ABCA1	C5AR2	TNFRSF12A	ERAP1	EPHB2	NRP1	SORL1	ITGAX	JMJD6	AMFR	MRC2	CADM1	LAMP1	SLC1A5	ITGAV	CD63	C1QBP	MCFD2	PTPRA	CD46	NRP2	CD69	SIGIRR	SORT1	NCSTN	LRP10	CLEC2D	RPSA
KCNQ3	0.653913191902999	0.774540512676326	0.616026889982153	0.612411880019944	0.42879674867215	0.723054561738448	0.70280428165936	0.792956639470529	0.429039451548019	0.423117153616125	1	0.724107125387627	0.735719963996666	0.463824110498457	0.68433753982231	0.759647141942041	0.79809273702223	0.66055520744344	0.744106632345909	0.64710303127154	0.522636765135488	0.628929119441399	0.765225230671489	0.585798171758344	0.594402299302131	0.716782286605143	0.707675283664691	0.622604353688665	0.768708475074865	0.722928286219582	0.666520034087845	0.621556961967105	0.738219350996296	0.72126554953571	0.404764066058588	0.815253829312609	0.772718897188206	0.642077793293765	0.782014594127458	0.339316037936057	0.758725497227636	0.689565879745652	0.712838880271915	0.589067619545908	0.6116680987457	0.818370801061021	0.650806422820224	0.729717105725096	0.613486419816192	0.712166825316955	0.697360870145518	0.793876898223522	0.676819872432699	0.71287569537022	0.688481768428814	0.564955688560028	0.794866399489442	0.701911486019067	0.747195348854237	0.484145687785101	0.198471823040137	0.591382801164947	0.763238800675737	0.800626154666594	0.743796017960205	0.670609395351389	0.649353552098436	0.731561604935512	0.43812411827489	0.715146254052898	0.460018400349337	0.532809673956383	0.665432448481858	0.606563980796213	0.720576482959791	0.753474367062331	0.841500844622033	0.647998198388654	0.435373037572508	0.472335022631694	0.725468918740505	0.795773819893279	0.735870165621001	0.544435718827301	0.291133473548953	0.477098465359938	0.510842129546481	0.653900928524325	0.681968423588912	0.685992849798224	0.719284671775055	0.390644581248969	0.524881392400175	0.647519271860827	0.758701522491325	0.785522434373027	0.614897415059396	0.47468726531829	0.795866302894366	0.711285427020708	0.405410008072131	0.614088900437903	0.7065670343124	0.735813281597091	0.563042542626908	0.573881479259075	0.670113174152621	0.624831992152045	0.719426710306388	0.72906633130644	0.702783787972435	0.444943437708083
HAVCR2	0.756486007899802	0.847585141983336	0.7548662820028	0.444060554429265	0.718756572705269	0.89930214042105	0.721409738187486	0.842649312600759	0.650052958561059	0.752657674785401	0.724107125387627	1	0.949874910631451	0.464789474511194	0.840071060354758	0.838871803091173	0.870154539250081	0.831813362097867	0.708209094568174	0.860051198774248	0.368804946050508	0.577520732806058	0.799100040806544	0.798256948556647	0.797795921737487	0.91743887971475	0.818442009709046	0.600890627819774	0.873419051363803	0.701687323800969	0.768410494425909	0.565236031506872	0.557864776084894	0.747452197964381	0.414594882284196	0.878270297932808	0.703452658326123	0.887028719080062	0.838726392010528	0.315299639719526	0.788199569172198	0.917326412696512	0.829367258139797	0.781077462806013	0.612648139789525	0.791138736730352	0.866112040387989	0.851194298758774	0.876133512458684	0.723047610260833	0.69054982702093	0.819606031804887	0.863224633587764	0.789498484940656	0.854408545564469	0.851553775715938	0.78347451123027	0.795883629326521	0.872149407194135	0.514790399937071	0.451140977449873	0.700552603877759	0.778399227803725	0.706408753339278	0.887592816515796	0.684644786229442	0.891427320603297	0.752407363856668	0.663254080514529	0.881411757775494	0.776174693395302	0.357238943285003	0.580470403483663	0.598293199176753	0.655787264042829	0.818151647488256	0.801298606457213	0.764242621948999	0.682539668229983	0.75171149403664	0.790403394890876	0.901754396436008	0.791525736402211	0.655905898027299	0.192622550896619	0.452575237923358	0.766738328117668	0.771704213346647	0.690751961061543	0.704962681626993	0.856193605404012	0.353252637162023	0.753936836491227	0.692569698419446	0.746368362336278	0.591620651922606	0.675953070650648	0.792708617572707	0.765250518621839	0.902604267409001	0.745146324285046	0.82773061499648	0.83597283053594	0.852013495014454	0.587806382623785	0.792198911334262	0.854158861120976	0.766526163302865	0.827982085183869	0.875862310054842	0.693663230307108	0.782170370420772
ITGB2	0.743082931767443	0.829246376205611	0.7867922269582	0.434152572008988	0.775555508227792	0.913008451736996	0.718572692431625	0.851277577392531	0.743044372246246	0.807919315515193	0.735719963996666	0.949874910631451	1	0.527984043640518	0.856378312699718	0.874458381631687	0.90371830637351	0.874485122852557	0.694128173714034	0.903708725241093	0.319530059883554	0.601814769761976	0.828015117576977	0.85833229577645	0.794613413306969	0.938821294343301	0.838917117223256	0.649937925357551	0.88230671716441	0.686900607033348	0.829145907229451	0.571353244714288	0.523021422974954	0.733115496705204	0.446545023614265	0.865328214947132	0.665074123237153	0.907824760610744	0.856240734606946	0.385853038868803	0.814432978230441	0.936802774194018	0.881924798708731	0.839606367012748	0.612060051205115	0.782857449529848	0.862407671816131	0.839160210240264	0.897892862346303	0.727660040165126	0.641658081114479	0.823303800624711	0.863602790779017	0.797724548957504	0.872433804696131	0.89301738396751	0.785785001076461	0.794088513204234	0.842223666827373	0.626565220172938	0.508690854840215	0.73983572137936	0.798663270184914	0.673070449678287	0.934328577363815	0.62218541296436	0.915404788035241	0.762390215722997	0.734932282272164	0.887504988522128	0.820122200931713	0.320768311229306	0.57153047458369	0.535412675195425	0.672070637234033	0.791467999782639	0.790004437525689	0.80647040134948	0.748379777264823	0.825392331444134	0.777490552654731	0.895238914297075	0.778086685551855	0.685107681665279	0.260502663076387	0.549144893014071	0.815633528042965	0.774716666690802	0.699837343453136	0.726064401477997	0.857339392306408	0.38044396702839	0.803051155599959	0.752234504751768	0.764790374757776	0.591992834790693	0.692845209361246	0.823732619061435	0.749706133082931	0.923592376137693	0.786829498185074	0.863311111726205	0.848811807560447	0.858039027692083	0.64322938451127	0.79713720276204	0.894871266818458	0.775865015464094	0.861915325689246	0.878084127084875	0.696064450872623	0.832787984883388
IGF2R	0.363055502918237	0.406763891168335	0.747902966677663	0.55803077630461	0.476910770478048	0.520746878643878	0.664255068714161	0.530193467407511	0.623019014188155	0.346009335103239	0.463824110498457	0.464789474511194	0.527984043640518	1	0.567631428991232	0.729090484982856	0.669027449137839	0.626885178500752	0.651746011718275	0.625517116756605	0.321554759496539	0.730901784609441	0.678661030629169	0.65840574439421	0.252373351077362	0.468081610927953	0.642612009829241	0.734837064903388	0.572981824487206	0.478424605796533	0.659321241560483	0.608522129441584	0.348448057652223	0.326772706955494	0.658426625069592	0.420035726750229	0.37804725810104	0.353409158684175	0.624740716373786	0.752181273521575	0.67602558527568	0.413813484194706	0.64110801396492	0.597059965036349	0.675251595375648	0.426203989733625	0.326624873414434	0.467009551381451	0.453403707746711	0.635790030878232	0.172774354129425	0.506245160786309	0.24539435747867	0.55923981308987	0.523005356648148	0.463822709855532	0.615672933519286	0.440899571617672	0.244812412736967	0.625890008156296	0.645632828879727	0.666230636215791	0.617479332416803	0.364018114637163	0.656935205800513	0.0977637243985112	0.484059380086579	0.485979705251544	0.659730640649754	0.490314059152821	0.372096541431193	0.515070930676696	0.562730133106557	0.0924408868124687	0.734812265160771	0.33677450220285	0.479994856408743	0.597439267428831	0.605159667425725	0.494958446242301	0.271247724712196	0.41617678041212	0.355442588779816	0.67991440390864	0.773240581222903	0.627156061304466	0.488889784379263	0.469337946327954	0.601830791594384	0.680984133798918	0.350642062086875	0.738040129594904	0.497482686526755	0.699988721790704	0.419368278973311	0.454773390062947	0.73709096463009	0.316643146967001	0.496797466129131	0.633611293649652	0.307298908889221	0.64671824278524	0.477095030579356	0.568078047223311	0.844348576859466	0.178517109823272	0.509189168684971	0.398725075075394	0.570262604845353	0.46826722833435	0.527304903094794	0.378623099131239
ENG	0.800868509965659	0.828088223844154	0.810945316609791	0.420739528355431	0.811564538872006	0.907572410325064	0.875199899611368	0.881369940490437	0.626849361420909	0.785768485101282	0.68433753982231	0.840071060354758	0.856378312699718	0.567631428991232	1	0.908184905407277	0.897000421440584	0.776029102757808	0.733727055516236	0.890799591777837	0.275733167980157	0.739228018009467	0.904275066310725	0.756688327734552	0.534276714152839	0.872650378482992	0.881773296262296	0.54213740958667	0.934046532884392	0.688448311089738	0.853056462137229	0.657304865303918	0.522128479807076	0.771417685949214	0.360969144708699	0.83655874770879	0.719297358485735	0.834541369366969	0.942908895684944	0.270089933823489	0.854432664585295	0.794275720874978	0.85876916483783	0.81365000564897	0.598239362730389	0.792718463578471	0.822716957436261	0.876759092915958	0.884515913785858	0.863533893610892	0.555987142945171	0.678779125699136	0.691858539337848	0.82916047892066	0.940736150200523	0.801258687683899	0.800278493587986	0.87597699896394	0.742273644808795	0.616582026128872	0.600916058812117	0.803552649757734	0.691321521346399	0.71187063082125	0.860869693093368	0.467637732099865	0.866771186497203	0.900248541868909	0.755071113113766	0.805389557601779	0.771136158356644	0.550499639920308	0.818439109125796	0.437272277740251	0.780541209179449	0.697328968939886	0.755506687205081	0.796994561757133	0.714929445434139	0.706737795616609	0.660098340448976	0.834110712447116	0.781043787098803	0.617069634543153	0.210017843755375	0.493630559741658	0.788761634533207	0.848663942831706	0.819941236739277	0.864108340524442	0.781093422491069	0.326680761103922	0.650754634581494	0.717713701225624	0.794950645898611	0.524730523585678	0.707636162165179	0.78172030860281	0.790347093895301	0.891374927760152	0.759685576678151	0.865686939302241	0.838133821173804	0.793032058719498	0.662145372103708	0.617913223052426	0.777444252146187	0.638591552312069	0.853166691068557	0.77414346536841	0.646706825242704	0.75423698733931
APLP2	0.758471896853764	0.829553286599274	0.901769306786476	0.610578707984194	0.721097568552729	0.900830626905435	0.916286620596335	0.870732825899472	0.68948602782288	0.669596455595282	0.759647141942041	0.838871803091173	0.874458381631687	0.729090484982856	0.908184905407277	1	0.961022241281621	0.868177875200768	0.852740306015178	0.91285880397822	0.447906378826694	0.838495737459807	0.940614758612256	0.821788593263938	0.571759148471552	0.863398263633414	0.904633782616319	0.762848321535664	0.92581717546307	0.740858854086008	0.899689125243141	0.772603044405829	0.607987001831727	0.745965000902327	0.577458635608575	0.848329059360409	0.755324922796007	0.763944149861315	0.956362190617208	0.540550805202725	0.895559931993816	0.788874966020719	0.8971457591555	0.810126940457763	0.781389773800647	0.803808940405487	0.742039021382381	0.831082191407947	0.840555863947244	0.88887544267468	0.58643817535486	0.779425134048304	0.679275591581231	0.846792911401385	0.884937767774592	0.768107857047078	0.868475866071881	0.823558109231738	0.727693532766488	0.671109476284968	0.642983757367305	0.83743243917396	0.820900192903336	0.73107883117857	0.916856925592296	0.501443377694529	0.850018135679059	0.834056416907934	0.770243432188917	0.838266853198795	0.695088735278566	0.630669253446227	0.804143104407425	0.468546678495513	0.884176941132713	0.744495227149588	0.802670737173913	0.81361840368372	0.740246943823542	0.716056917781453	0.654684556744168	0.842378146247271	0.759384101966277	0.748744415001622	0.478158959443124	0.592949425943753	0.7469373299186	0.820795994844972	0.842354337521012	0.894884454217275	0.755382574036904	0.550626085939949	0.693333429004245	0.818878362661197	0.779227756630635	0.66127738813213	0.869855109427587	0.687919646197449	0.839907695119987	0.945789719297599	0.646726760615927	0.894017451525965	0.815267441186842	0.854919528045202	0.824679510659055	0.558127741824288	0.798443530789009	0.67284097341548	0.882116236305418	0.804553639568904	0.719509049956181	0.681171334844752
ITGB1	0.7611277020557	0.843057849749792	0.859365185554737	0.605691087322419	0.702711559436113	0.904318454368657	0.87137743626705	0.899722503070137	0.689255789656274	0.670849502274545	0.79809273702223	0.870154539250081	0.90371830637351	0.669027449137839	0.897000421440584	0.961022241281621	1	0.867106337937508	0.835584266480305	0.896540615496727	0.454889505796591	0.795888490094075	0.927775361430746	0.826709711086456	0.64631726513058	0.887805048021055	0.885947299931798	0.744386871891163	0.935809589272289	0.763182613196856	0.885469564376667	0.740697319458768	0.652238588180963	0.765880110434739	0.547798451804973	0.882844486235494	0.765897371747923	0.800481711568084	0.950146694020501	0.49514473045682	0.91120104394031	0.832684870320086	0.905332609653013	0.815659422705563	0.744793085081704	0.847706739491687	0.777397837675265	0.847913323693968	0.841160665644848	0.859395076524202	0.638529991200682	0.842988752035714	0.732821572707139	0.861537633912693	0.880209628752154	0.788427179461686	0.886604161558285	0.829910788473112	0.775952962198974	0.674949568481464	0.55618376012298	0.802422515315754	0.847665528073355	0.767867601136901	0.928884212996369	0.577585754865082	0.848414708317137	0.83877124479327	0.729233219186794	0.860380624271312	0.687277131449894	0.584826377057951	0.774930135194138	0.523897950909382	0.859314065512687	0.772508662605477	0.852585181499771	0.835335945370251	0.71591351326964	0.715803043824611	0.726433895705359	0.866509470542323	0.794240447902722	0.741438949005812	0.426844935962746	0.5893699302632	0.753484486701056	0.8170888456114	0.804135031232054	0.864634446561002	0.800445613467886	0.526161287140415	0.725905814214764	0.828170093704756	0.819276590134819	0.719352640742553	0.822123830401847	0.698592129021426	0.85421986400401	0.93150920491149	0.651014317815401	0.867853870476829	0.843795155789157	0.862140979032209	0.784037397785167	0.639878167539077	0.832837943501923	0.721616066864298	0.878231749868524	0.851001052894331	0.770571625979883	0.693278767321978
SMAP1	0.72935776635018	0.740452623606984	0.799626602640573	0.547067867395059	0.744521424563371	0.864919838744515	0.702630260234826	0.786150725953095	0.696657311469853	0.690488159667695	0.66055520744344	0.831813362097867	0.874485122852557	0.626885178500752	0.776029102757808	0.868177875200768	0.867106337937508	1	0.749364153462381	0.896008185056111	0.386664006951486	0.593253580726482	0.799555565353788	0.918166101219348	0.745752905594971	0.844718985455863	0.832409547161309	0.772488630684476	0.808822457051021	0.723756076474921	0.82530592855856	0.542753480158773	0.491872001702103	0.670108606671273	0.518550533452865	0.719956387080786	0.564517777743545	0.789195191916947	0.800886537564515	0.515900470541837	0.836250544344794	0.865225945525052	0.871066836811479	0.821411245315886	0.690581171326185	0.691439737169452	0.751750334379196	0.777511850173169	0.839985588541312	0.737264815183864	0.579191247575344	0.762162863563614	0.756939172365861	0.752540190664576	0.786020218036313	0.878405185752816	0.789425708247154	0.70707145795596	0.703576134676958	0.635087444172044	0.612920669030877	0.759946834982482	0.812141863620372	0.583393531981055	0.865573237127139	0.540240898801535	0.86532970855076	0.668602596943099	0.790166820200641	0.859816319447151	0.757799064857674	0.365515354886219	0.534901244008715	0.496244488969865	0.715361127512559	0.692818114660463	0.702360132011789	0.806069255695051	0.809422532984575	0.789353190573534	0.692330274386696	0.788734934209872	0.664594569952627	0.78900910206489	0.426816251323338	0.607053531900324	0.718934485228295	0.722198766920097	0.698107545660087	0.66277318587125	0.785332950871242	0.513855972405036	0.772748353617558	0.798214920078076	0.665595036151784	0.569080142614594	0.754063790575009	0.717743051410233	0.735413094636814	0.874192718422601	0.711272996722603	0.878939166666587	0.796828606267043	0.81872274026896	0.791322322294151	0.684159029382539	0.866341075683786	0.724119156420028	0.806915897407246	0.846750864020483	0.717328870293849	0.799878562132878
TLR4	0.708214118578417	0.769113566589008	0.745470148364344	0.792646324620426	0.500414579334373	0.766722652627311	0.832134534883017	0.799277610617168	0.454037402964646	0.391414995520778	0.744106632345909	0.708209094568174	0.694128173714034	0.651746011718275	0.733727055516236	0.852740306015178	0.835584266480305	0.749364153462381	1	0.720079750584343	0.653719741792187	0.753100988514267	0.81814946710489	0.68430931496228	0.549920994433526	0.696585126996098	0.800520055288014	0.762619137043057	0.815895403005754	0.804300161729901	0.73439602276415	0.726712221283074	0.757039925227084	0.697238180355541	0.577351059198975	0.770704206914829	0.753070016535374	0.570823202574064	0.831777844360255	0.526648724759395	0.836454763940531	0.659134813458029	0.747240824146328	0.608152685992554	0.804302791207222	0.7991900115476	0.623438867599098	0.726954456407533	0.653751412136439	0.825246418557646	0.678629511978	0.78567651949378	0.613123538586263	0.746871069279379	0.700839621467095	0.599719171125521	0.852379390079489	0.707893026157302	0.671109485470167	0.47759145346953	0.42627924663945	0.724698064004461	0.817133634166529	0.740132868314506	0.764380408421124	0.605658567141306	0.679211292795669	0.694100846884221	0.546062118437588	0.746229455532501	0.443973525952299	0.720408861827206	0.743439516330594	0.604482034695557	0.870389135814458	0.722191660520546	0.792868877774754	0.692541914601807	0.575599074675085	0.471004382481944	0.657242144797736	0.767450122621523	0.684685784857911	0.720453469679913	0.516066696386937	0.505152759889089	0.479188695723227	0.679255615668844	0.773871571474137	0.771018225274007	0.673054629317029	0.598274190529984	0.542056637820925	0.758761898164338	0.668256590175971	0.757729960761324	0.809744459906056	0.462469014754799	0.855080125717446	0.776938676188359	0.412521900312924	0.718376420991089	0.688908335486411	0.780696991293529	0.759733292455437	0.456421484065531	0.666157987622085	0.612423958617081	0.731683360926769	0.767678727834104	0.762515201918911	0.459377648127173
CANX	0.766892479304559	0.784692133603738	0.847791207549751	0.412739031803229	0.855199958062012	0.932660791568608	0.761844527777703	0.819433966167211	0.700963890744722	0.848777759873509	0.64710303127154	0.860051198774248	0.903708725241093	0.625517116756605	0.890799591777837	0.91285880397822	0.896540615496727	0.896008185056111	0.720079750584343	1	0.265947451482239	0.628306059501841	0.841696979553395	0.915429209608883	0.663369538257219	0.911551098783878	0.890875297668261	0.664891249278181	0.872340169575118	0.672607227633339	0.88994948270779	0.536955547917584	0.425938311987382	0.718137658568662	0.431251963658879	0.757368879616447	0.57721961364526	0.873188633509246	0.872746647725949	0.397906836900617	0.849102568945908	0.883424705498402	0.893125752843582	0.873578756732249	0.612380998561942	0.69308943683891	0.826426251758131	0.847669723152961	0.941512377797851	0.762221319592639	0.529064496853586	0.696056777262026	0.758131409956962	0.811640355691194	0.877892895088239	0.919771180437267	0.750133871503318	0.796098386312413	0.717263274775625	0.630870992864221	0.687371253722207	0.797234520342457	0.751355848586882	0.585882257101036	0.884414595585657	0.451832700063033	0.917753325594951	0.75814055990814	0.8461818571437	0.85387532356269	0.854310246076373	0.366256993390466	0.618875396613798	0.419495194376762	0.702442477850647	0.678548323853403	0.683530989083134	0.85602738091826	0.874500469608262	0.857182222446352	0.647469457218931	0.810854384117081	0.722352831726519	0.762916054350625	0.325683413073397	0.545124234749405	0.837715614009703	0.814984631008285	0.768333411642539	0.750797468665237	0.822747209222558	0.39776930535491	0.794912661534967	0.798612247534038	0.732529523613395	0.487000057685658	0.748631947243311	0.865589004516517	0.76732984965104	0.926459413952771	0.861282147952434	0.946685383480189	0.882924333203941	0.850049208919942	0.752345024922255	0.703083637943047	0.901310119719066	0.735028759898377	0.877985276081986	0.829673756157001	0.688821927047201	0.884455209875439
PILRA	0.480212506401339	0.525207439238312	0.367569998167013	0.875573321441289	-0.0387892068827875	0.378299832192565	0.53315901807836	0.487294743591188	0.0380941359821034	-0.094458121246838	0.522636765135488	0.368804946050508	0.319530059883554	0.321554759496539	0.275733167980157	0.447906378826694	0.454889505796591	0.386664006951486	0.653719741792187	0.265947451482239	1	0.427779785661343	0.357955369118826	0.233166639388617	0.390414871273335	0.281136445914739	0.398180383037312	0.619604498095121	0.411432101774155	0.641804697443547	0.214820177074353	0.605693618655273	0.7498391960008	0.476324286206975	0.54986344000008	0.581029259567058	0.668220647354704	0.104188568024068	0.423357194250988	0.452406535598674	0.429369488492772	0.303641069506219	0.297109325240683	0.0713844735870858	0.782319034597337	0.576387480452095	0.277461389630511	0.354363635243244	0.207731011424931	0.495286494142385	0.744615640592204	0.648733245165507	0.421792308915468	0.431179472859383	0.294889279904557	0.16075191682163	0.572439512588516	0.330836089772278	0.523649628897105	0.0204945837731081	-0.0011376349600902	0.317891363645914	0.618621649819549	0.53973727643707	0.397751666578411	0.661285589751003	0.287246142200711	0.230979219372899	0.000775959032060167	0.466623228497423	-0.0499953590717824	0.615145407258546	0.390177797614443	0.753463005510526	0.590441837720277	0.615092083946866	0.586581939140227	0.219378564876118	0.101120574966819	-0.0138411560069725	0.442789725515485	0.542444410582929	0.345255857213514	0.386771573668889	0.410722111147703	0.12814552526505	0.000100291620521834	0.252322842181863	0.426999932162175	0.406939974632928	0.347815873230743	0.497085796313327	0.200550363581575	0.369701632071275	0.286098507894493	0.690417451000797	0.628741223875857	0.0334662665484013	0.580877141725893	0.405766935168033	-0.043265310003204	0.254975002580377	0.214770760378969	0.495989012007089	0.402791620070919	0.113119311475888	0.276353478574576	0.214628922680192	0.30597271293748	0.496110772311575	0.445167966110099	-0.0207977833482962
ITGB5	0.505005724607467	0.629000133800099	0.793803014557611	0.603314543036242	0.456003477906542	0.624742037101778	0.883563583686813	0.690632619622041	0.592100443913755	0.350164829183418	0.628929119441399	0.577520732806058	0.601814769761976	0.730901784609441	0.739228018009467	0.838495737459807	0.795888490094075	0.593253580726482	0.753100988514267	0.628306059501841	0.427779785661343	1	0.837034517577596	0.532281748723857	0.228336576693646	0.58172076923993	0.703585187916052	0.660504352045277	0.757179284191429	0.569550764058207	0.714934873948444	0.851307116980146	0.54118716195878	0.508927380222552	0.614179615849912	0.685155147909681	0.709877200118174	0.42924831470092	0.828736768900966	0.615519760466967	0.728271520332752	0.432084516655138	0.700860079041559	0.597243222127858	0.767844321036232	0.659106534090506	0.434561532855444	0.590557600279917	0.521457177438675	0.824655546109208	0.362837267750362	0.617685240188243	0.318884326773634	0.686318183351817	0.689561520149553	0.400742435799827	0.761255419084093	0.628315358277415	0.455933468943725	0.604642392989521	0.5462228446995	0.707806784869523	0.624553302346287	0.638427053772694	0.725205788773629	0.281743225060107	0.543009371398405	0.72188960384922	0.581343252420924	0.57965038802472	0.367863211998192	0.793501061928446	0.854455805507141	0.251391257581986	0.888098123452969	0.515404848181615	0.672153937091457	0.570324969463637	0.440999285262125	0.408988386591228	0.412458941346636	0.596971907515174	0.553186881880742	0.510999157851878	0.587721652322365	0.521704812452803	0.519867949882427	0.616905075774084	0.738420060993882	0.882825707818562	0.416055550097102	0.629750095242957	0.402782045716912	0.665105593099638	0.618772832269009	0.610434546084988	0.814759405048935	0.326672044615225	0.655881536103808	0.744590085147882	0.270403189604799	0.637039199198889	0.521624738719518	0.601264006852541	0.747849623349684	0.194605534232363	0.455020501832591	0.393029886543767	0.681875470542077	0.537782448920296	0.523249272554271	0.299697837489378
CD4	0.717828826326519	0.805516880456032	0.836785083153062	0.549124930382627	0.694525627502497	0.854953147010097	0.895245817858442	0.860990411786617	0.649091057605979	0.620486499881138	0.765225230671489	0.799100040806544	0.828015117576977	0.678661030629169	0.904275066310725	0.940614758612256	0.927775361430746	0.799555565353788	0.81814946710489	0.841696979553395	0.357955369118826	0.837034517577596	1	0.754633371099734	0.51666715563261	0.8294156000275	0.858662912697538	0.684851943297059	0.914369088998268	0.713771275421961	0.891332909065497	0.750153489362164	0.604877226693137	0.732869709677484	0.474765043868016	0.815909261581627	0.752149684493002	0.752092320396969	0.950766081362193	0.447129511814478	0.884091111555019	0.742128515989891	0.883436224616924	0.806681962232287	0.683274199574132	0.810706755178382	0.69796505695514	0.826012794043548	0.775939930131284	0.889635394213486	0.545020395530107	0.721297107561413	0.623205625203566	0.822917511681024	0.866952260221392	0.705699744979246	0.869154458074814	0.832997581716933	0.689775990162857	0.706162148110828	0.564913085660095	0.809278142764186	0.770822798400502	0.766886579485023	0.863090325558641	0.477481263993594	0.79015337810716	0.891525603727278	0.739566244217855	0.777738710629264	0.653131575261893	0.646552172986612	0.863584194454644	0.425926711969089	0.869917842936106	0.701142963859966	0.802382959355538	0.798759443971044	0.662529191086113	0.655778332362789	0.668574993409702	0.792042651554079	0.776121269710575	0.670401332997182	0.405989654950318	0.60204691904729	0.705695435171403	0.813042492060744	0.848739922392694	0.889047129782892	0.728909018824457	0.493745327970479	0.622407109531418	0.787229460455866	0.827652294417444	0.666054894767297	0.775557554557	0.627877048263045	0.821302651371201	0.875017257070989	0.576181485910347	0.825879231005425	0.800521423973584	0.790995662009985	0.773618504000372	0.555490322384024	0.737005894970003	0.647926865197797	0.861815783489994	0.754745108640609	0.710813117758131	0.622574132448252
