""	EGFR	NRCAM	C1QBP	THY1	KLRC2	ITGB8	ITGAV	GPR37L1	CD44	LRP6	EDNRB	IGF1R	F2R	LRP1	LRP4	AR	S1PR1	CADM1	NOTCH2	TSPAN5	SMAD3	NOTCH1	LRP5	PTPRK	CD47	LRP8	SDC2	SDC3	ERBB4	ITGB1	ADGRV1	PLXNB1	CD9	TGFBR3	IL1RAPL1	CANX	TSPAN12	CD81	CD46	KCNJ10	FZD3	RACK1	KCND2	ADCY8	CD99L2	TSHR	CD82	LIFR	ATP5F1B	ANTXR1	IGF2R	SMAP1	TNFRSF21	CACNA1C	INSR	TYRO3	PTPRS	GPC1	ADCYAP1R1	SORL1	TFRC	CELSR2	MCFD2	VANGL2	PILRB	APLP2	SORT1	FGFR2	RAMP2	PRTG	ASGR1	ITGA6	LINGO1	TSPAN15	FGFR1	RXRA	SLC16A1	CD63	RYK	S1PR2	NRP2	NCSTN	PDGFRA	PTPRA	TNFRSF10B	SLC16A7	CHL1	AMFR	ABCA1	LPP	SCARB1	DCC	APLP1	TSPAN14	LAMP1	STX4	PLXNB2	TLR4	SEMA4C	SIRPA	RPSA	PLXDC2	MERTK	LRP10	HLA.DPB1	CD74
EDNRB	-0.125113789077628	-0.0624877780181286	0.0157187832944446	-0.254462766423231	-0.300044724644235	0.554716902670561	0.765523071094062	0.404580184257074	0.941427101301636	0.276910889565877	1	0.0782904619860661	0.577928138309717	0.192134520613863	0.307997914435168	0.277365979234194	0.954509486949216	0.522562864782886	0.198691522095727	0.621399998423618	-0.0556085495682847	0.187435422813186	-0.0165240660120574	-0.0585864858016491	0.618717290560244	-0.0712831209313269	0.963528321666379	0.862939253210767	0.378936109266931	0.0409104992347239	0.94044833730986	0.383321747588475	0.925774713650137	0.8833846978575	0.10850537989725	0.473265199429716	-0.0498325418510892	0.497340220770438	-0.117187795016025	0.479164960870501	0.580951132055849	-0.138292454514116	0.131835707012256	0.915667849654938	0.344060340018527	-0.155703616497122	-0.0180189483078507	0.933900595281475	0.065813470769008	0.307081914420975	0.141088826593652	0.443788785095054	0.0898084068292718	-0.142869087637004	0.159850596120985	-0.0158288989107786	-0.167707538095478	0.349981219395928	0.952999079635063	0.955556688214993	0.187077314400303	0.598712641064598	0.532373642193454	0.242488193978844	0.325806812738597	0.477183452693917	0.588776452754088	0.618708722759427	0.0709805364832653	0.189151516093003	-0.180817016615264	0.945894363071651	-0.14398136531383	-0.14360253283767	0.651736636554294	0.753206079071668	0.0506466992640776	0.764748541062171	0.0209139633383657	-0.179711900123568	0.863290168146704	0.359783670117216	-0.239572205012028	0.654078253194711	-0.144257351694095	0.193900512561591	0.93175171607122	0.609358281745492	0.849568711380324	0.796191032306761	0.287809451564095	-0.147391161939416	0.331146137318935	0.186508185234148	0.424022006803504	0.303056171874296	0.361505922186288	0.937391886924944	0.0442259575068008	0.922746031246609	-0.0509541188716427	0.744038980882716	0.506480374720523	0.902052358098716	0.151082265066279	0.149193444588915
IGF1R	0.941419182341185	0.969793959552139	0.845536847775475	0.830512088337019	0.818608777453055	0.706947502134026	0.649691378975995	0.822840105436877	0.135186669169324	0.94340764535294	0.0782904619860661	1	0.782625838629928	0.944339253214411	0.915669231944781	0.876125852016732	0.117665616467224	0.812596041715159	0.941968720690522	0.764277124668809	0.934745847139276	0.941540241383929	0.90938183438436	0.930574274823272	0.729601597571369	0.908454697604038	0.0866387018416469	0.478476684792213	0.917305036162779	0.963521835544115	0.0616759791882573	0.845562376780123	0.17626282229402	0.170846347680533	0.865050087084706	0.887973362286664	0.879039611008336	0.716219515748476	0.877448194832282	0.864227913551795	0.779204234493632	0.802377225256399	0.921820650651853	0.0565434894195066	0.87435956984333	0.843951099513119	0.905157827637834	0.289890958965241	0.824303005180647	0.933019022015593	0.953807770168958	0.864919139364552	0.90634635157087	0.885389613690719	0.940107198880976	0.883096752201344	0.906074977813891	0.809848544011835	0.167586017816973	0.250343838041238	0.808042016494281	0.755427700593376	0.841042034668617	0.890538342795174	0.839421038491226	0.870724016622364	0.722603966479228	0.633779651613348	0.819165790737612	0.946782024345086	0.828332741491122	0.245163227290669	0.866419761141776	0.867458072528149	0.487799439230018	0.607327439439185	0.950146489536308	0.530098288396018	0.957619265494581	0.88244979806635	0.291041647219807	0.819235507475984	0.836062785552727	0.77224406053159	0.85608580923689	0.912746015685033	0.0720249327270967	0.775970085673372	0.423781416600203	0.572366770535989	0.819644541298766	0.868158432871219	0.834140992396274	0.928819870884156	0.867748803790404	0.867285412605446	0.826624332021807	0.108187448394469	0.858797015159026	0.258644614705711	0.835422836571657	0.296578358667019	0.263330146311779	0.412524149336768	0.387090625707289	0.396649374779087
F2R	0.637512688580978	0.689949828780605	0.658664128791927	0.503712820362395	0.453891160187712	0.892672423703331	0.912297772332455	0.831907196585434	0.620442839089971	0.870024312693229	0.577928138309717	0.782625838629928	1	0.8166532695066	0.883153798626578	0.869544266056326	0.607532648411431	0.914651580341022	0.853267547175384	0.920479635172505	0.66100193196636	0.802530750996259	0.694044833275628	0.678855259531882	0.883786285528406	0.612603326341248	0.570714046232196	0.799733424132873	0.888223269447407	0.763337943545138	0.526573660924476	0.860488655870269	0.57295773405717	0.659073501011158	0.704265352521353	0.933885923844237	0.613772220100613	0.810740268199993	0.589816008529925	0.898436536473326	0.934355088830353	0.552056730160323	0.730196527313369	0.571091867497159	0.87178804152626	0.570820719493859	0.670257712588203	0.736139993680665	0.682392204865721	0.860364534383956	0.79794277428763	0.884610593767064	0.730021778776546	0.581053322008492	0.808926270256119	0.686230462650614	0.575865211135785	0.844131658674212	0.587107583368827	0.715416443577381	0.740165810470993	0.901295200681754	0.931593087803578	0.805741800175438	0.847539020645971	0.921924249410334	0.89858334884088	0.852536705827113	0.652156964800635	0.811022295551464	0.561548168741809	0.667655426609755	0.578544522738898	0.594211128948995	0.724124345392252	0.881084254325194	0.739349896023516	0.791628548442919	0.748217833223897	0.560501298818773	0.701543616380303	0.845424296376825	0.473332087206184	0.939948496275948	0.591882039007327	0.784043822550559	0.497845079984733	0.905453353584579	0.810149456430792	0.85231323941566	0.756488824219183	0.577631924892224	0.845203287484239	0.808497032954548	0.896160615256687	0.823748678274316	0.857585990836611	0.532840413477867	0.68715724017905	0.652247818246583	0.61767796403281	0.650857494354638	0.518826847846782	0.777440523271359	0.397144020860931	0.39924350966623
LRP1	0.913252836224643	0.936771716854631	0.895221228344588	0.851502062136704	0.813890971555564	0.693114291089914	0.728541515092621	0.923003684577806	0.238104630855966	0.911992223554169	0.192134520613863	0.944339253214411	0.8166532695066	1	0.923418972300679	0.865130137788812	0.2080386357931	0.8703962987581	0.940312686010943	0.840148228018881	0.934009856725832	0.971267565218656	0.89214537375863	0.886450362313291	0.792074831530336	0.880748983806551	0.210548556382918	0.608225814714847	0.938159309550213	0.945785933522445	0.166759684614742	0.914217209666001	0.329541724815977	0.217735963736055	0.806265095767437	0.931686952534893	0.872312051205704	0.846564449273528	0.776105542815845	0.907088745927107	0.801821058640651	0.841366222697428	0.939031999106137	0.125751471570763	0.926122836543919	0.811961151209149	0.934689419643193	0.367941982431918	0.89582729875665	0.949033598742348	0.939693736273489	0.937029298734999	0.948087314812731	0.850486519392025	0.937405282583899	0.881524113290527	0.849644450530667	0.88850141314154	0.314759896184092	0.35059332892954	0.759003601760693	0.842563001127673	0.889113800015694	0.845406017217941	0.859462179295564	0.899389783105028	0.762047693293025	0.671206079654775	0.889045695223312	0.936118029261238	0.844103937947557	0.337905441236261	0.896408619783172	0.876177793448907	0.513280515277591	0.681958106623915	0.945777624881152	0.676436258147754	0.9277314127843	0.848139110428269	0.336951580603659	0.897867919404235	0.801549268266569	0.834825382360073	0.851242349454047	0.901326143231073	0.196376007959046	0.837413806371058	0.467423466437687	0.618477901642991	0.899262303918943	0.870014898657528	0.884357236111424	0.937924410582063	0.922412527257403	0.925831742048007	0.879453255430427	0.235919840592838	0.8720916673542	0.391539935899707	0.883443728204669	0.34982258729532	0.23960518366787	0.523111425458395	0.461241336049455	0.463937946969805
LRP4	0.860152425445087	0.877468322905151	0.80096989096052	0.729271976290138	0.668911887018124	0.790879448943718	0.785925962662126	0.870222906117842	0.34060474319159	0.931270454454305	0.307997914435168	0.915669231944781	0.883153798626578	0.923418972300679	1	0.910914539201979	0.345495452514419	0.906286631765712	0.954186827441185	0.861722452416279	0.866119850790604	0.915466472433375	0.832275374948412	0.861447226395102	0.84167152798766	0.816547059971348	0.310365726485862	0.645929239255215	0.938739321886067	0.916043679516707	0.294308525851467	0.891716896344478	0.384488950109986	0.368600423988781	0.825485638017404	0.938455073824134	0.797193584005607	0.808831623773328	0.759566326302935	0.9250097802569	0.850962615850684	0.73645716178926	0.862466813004808	0.266598402917328	0.908736260469581	0.777300919518482	0.848943074395146	0.491456188560519	0.808200801965379	0.927882173268481	0.922317722959603	0.907946465123952	0.878733264408875	0.776006356206956	0.915284235251604	0.841153346512056	0.786159399619949	0.876715721856822	0.364749307860777	0.461235581883043	0.791112775644284	0.861185927579219	0.91008276456578	0.884103169895807	0.897711859186202	0.925855903993771	0.828113438890823	0.767187541517959	0.788285381444406	0.931098436624285	0.748124057819208	0.450544937328365	0.772889225514405	0.789068012575837	0.617624488255632	0.773519563302462	0.889773093449119	0.679306545301681	0.894901334440198	0.753300070058416	0.485978754146841	0.865046695634566	0.707772439510666	0.880381089176765	0.776399140308162	0.879482257802104	0.273364284094302	0.861891820022415	0.590717610018698	0.712422419872118	0.851686092955607	0.787768863781805	0.876313132446375	0.917071621019356	0.918490382890901	0.892322472930221	0.885522642192464	0.320910200971151	0.822178271936687	0.451707665992621	0.784950857938842	0.436757236132475	0.377077269648885	0.599294105570294	0.39340711454041	0.402575902431592
AR	0.793200338477686	0.827276416816393	0.797886607514031	0.708473461236612	0.614297933415264	0.783362036163771	0.744470826284292	0.796381547227868	0.337875610509596	0.901547366440217	0.277365979234194	0.876125852016732	0.869544266056326	0.865130137788812	0.910914539201979	1	0.323351933375333	0.896072717496873	0.943294110031384	0.818200685598957	0.788186675134994	0.873573464203177	0.808280440394683	0.815764099522398	0.795738828016178	0.730606877110797	0.279193010238514	0.559305775306247	0.867516732940672	0.900723164168672	0.246788184419623	0.893856760674168	0.308940497300167	0.402262744054896	0.755789502773799	0.911636610147011	0.711289351395067	0.785113097866807	0.724057104515962	0.855359726820799	0.835839575412425	0.754174030388553	0.747109112773422	0.296893872178355	0.878001259977499	0.746106512013078	0.767697470732274	0.468709467252725	0.812012317779556	0.89282401573608	0.902085254753694	0.861259077426821	0.855214932339988	0.716265097353357	0.887292436985778	0.788029210637115	0.730242785738354	0.886684804933717	0.29578882660533	0.454907572079358	0.80335862198906	0.808798954373062	0.889168223176015	0.853031719105587	0.910954929029318	0.888784939274874	0.806397396629189	0.740203160078592	0.729537350287906	0.881633750287267	0.746819638176037	0.403087343032498	0.704502932196986	0.781560121796842	0.574909322368554	0.728511116097822	0.867780613644944	0.645271278850355	0.897307684093287	0.746073074534007	0.482141223750548	0.826841803937134	0.593775969282681	0.837929695484758	0.813453757912253	0.823271479424466	0.229052351708914	0.839322633798229	0.589745058262515	0.687126137547212	0.814679080463671	0.73129820088281	0.854026545070348	0.9085746803351	0.909578782763475	0.885616071668394	0.869257192079694	0.265068437101273	0.831550731445529	0.387796313196012	0.787660082673058	0.47156756964667	0.390432989424521	0.564152036121889	0.447878400422084	0.46224193604097
S1PR1	-0.0898555045206026	-0.031707138924663	0.00688011189234376	-0.237012895184181	-0.293654588170772	0.614681761924564	0.755086777621437	0.382109920055298	0.908603767597717	0.320455679754259	0.954509486949216	0.117665616467224	0.607532648411431	0.2080386357931	0.345495452514419	0.323351933375333	1	0.536672608471924	0.233248071698328	0.617856663528452	-0.0363515538769156	0.195078271582518	0.0135670005841219	-0.00354010580667088	0.627907502805662	-0.043565545640117	0.910169052368663	0.827713843469308	0.399426298843751	0.0762273352445576	0.936081126911534	0.3721836324748	0.851236857724816	0.889216435521165	0.164698965055439	0.485640343763214	-0.0527049621073623	0.4574330856332	-0.062032807505345	0.502092654624651	0.616319982009613	-0.135514078885331	0.138191010861572	0.923420875570734	0.360183406436031	-0.115208555145596	-0.00998884711923506	0.945924267042354	0.0584223219437154	0.316020129778485	0.180807806282338	0.430648632918981	0.0937001497130171	-0.111185737382327	0.193277599024857	0.0256586934655203	-0.137310205512858	0.360998560447491	0.890291457581952	0.947513173719446	0.245888132998579	0.607975360658126	0.539134625646473	0.288381054795066	0.366161076628228	0.48836780963891	0.630410345131532	0.661307268031275	0.0598891194318571	0.218742333072426	-0.154918491901104	0.934146678465895	-0.140833472728532	-0.123654269919949	0.666841622698074	0.758952476576253	0.0772055416354073	0.699688389253872	0.0557950799889288	-0.160712275006576	0.878769644679871	0.353665544414604	-0.211208653430867	0.660324652810873	-0.124405756218009	0.237793814886955	0.864936092643846	0.628384096402706	0.877183006728299	0.792645148055833	0.259511375460904	-0.130429291698402	0.357599737066227	0.224280716332175	0.433130368192768	0.30392342020426	0.373917335753232	0.877924132068715	0.0593426902825399	0.868921426430319	-0.0534836000695422	0.740108309697937	0.578790768564157	0.875209349048932	0.142676277505103	0.136696690016005
CADM1	0.716189296828084	0.752992404720438	0.737607168130397	0.59267375221189	0.528804812829049	0.831809254730967	0.895891455609118	0.880798378394985	0.531356974446604	0.883956600499426	0.522562864782886	0.812596041715159	0.914651580341022	0.8703962987581	0.906286631765712	0.896072717496873	0.536672608471924	1	0.886192708760891	0.943398922777443	0.72822935635687	0.852067093768558	0.741039982855568	0.736381704018111	0.926685167210559	0.67072819569673	0.520545810894939	0.775334027150228	0.910134202861499	0.816030521068119	0.482272858304217	0.900215383158997	0.588802194780398	0.547658698525105	0.738628786325418	0.953521319042787	0.704958230391705	0.867907563590376	0.637601398224859	0.926752924902583	0.87830541886862	0.642484013702249	0.779516215509753	0.454653669100671	0.893753013017714	0.614650166629251	0.742684533359317	0.652483277100601	0.763111624110441	0.89359347154726	0.848397285977745	0.922629553040432	0.823697791127265	0.636633477754665	0.862923796528229	0.743144284402215	0.655994926176402	0.888159010097434	0.556707272293084	0.656197562168222	0.768970043291945	0.921796306001846	0.942056672655826	0.830246934765713	0.868878310019595	0.946717681045159	0.906258741714903	0.831299795499456	0.72313163422074	0.842702092747104	0.640200785478499	0.622278810278644	0.649758815183929	0.678961280324288	0.700195173002918	0.867598697046139	0.801036021237477	0.812094922602588	0.809690769976203	0.628264474492709	0.629087639079303	0.872993918271407	0.563048618622376	0.937285934030652	0.671189414300381	0.826356698866923	0.498323789149763	0.912128194855133	0.720326516990186	0.82464415386262	0.838283406697909	0.664293332667645	0.887975172162363	0.87099864240942	0.940564732105244	0.887214949678349	0.866665707369742	0.522350238133112	0.784333634847227	0.63719811476673	0.703770532598654	0.595536539292456	0.445506718556909	0.747435664799237	0.432794875190055	0.442451798201259
NOTCH2	0.907786353329226	0.927825450440101	0.865168081774457	0.812030860686211	0.751940554484441	0.74057960332272	0.726205760610957	0.86914563850519	0.23923488074159	0.93453405779934	0.198691522095727	0.941968720690522	0.853267547175384	0.940312686010943	0.954186827441185	0.943294110031384	0.233248071698328	0.886192708760891	1	0.832739441820823	0.899537189864288	0.950020284056183	0.882203474737572	0.901334413672041	0.802575476521868	0.850048928652183	0.206684426754958	0.560133938049692	0.922897219347978	0.966716767725483	0.179081771014459	0.911326429319104	0.290808602572896	0.27053137558657	0.827175219309452	0.933416023000024	0.831766382828306	0.810228216370415	0.794587687227239	0.901372338182918	0.818269565968391	0.829653864843332	0.86256692398698	0.167076020742835	0.915260494844061	0.8407918098017	0.876074617978002	0.387144451688137	0.870434637342618	0.945566575960019	0.95760771218726	0.903684291453561	0.928788491235515	0.818284445697113	0.93897998912301	0.883190666898527	0.839837123539046	0.907751486147044	0.265817856037784	0.364211783379892	0.807703334171571	0.835569959527316	0.88873596551972	0.891704379748338	0.911382350681758	0.906780042715318	0.793824873075251	0.719995401343366	0.824689372299834	0.942494008238235	0.827734758289165	0.345788073026489	0.828932921369172	0.868676341036445	0.535442506188744	0.692611964348553	0.939396446127683	0.634629097291683	0.94527246792426	0.837520625915501	0.38452108434495	0.868575093891516	0.74104315075057	0.838359838254907	0.876012902166353	0.890203020357693	0.182823283836215	0.838267820153802	0.501135009086682	0.641766671965034	0.868158974320824	0.825534360265052	0.886873542257567	0.948789940614504	0.929991174509692	0.915623612979238	0.883130242474695	0.21843933534401	0.875561027545867	0.362765221494559	0.862337176921998	0.384676394084986	0.308489775575305	0.5190120203058	0.431671885445203	0.444075151428625
TSPAN5	0.65366683443518	0.696102484646863	0.686727468514533	0.523157901528373	0.485701832627209	0.83329870632327	0.942938376023696	0.884267652380788	0.637293196585981	0.853775852586176	0.621399998423618	0.764277124668809	0.920479635172505	0.840148228018881	0.861722452416279	0.818200685598957	0.617856663528452	0.943398922777443	0.832739441820823	1	0.681067586089862	0.827344401825389	0.695849544987868	0.690509599416731	0.949689235061435	0.644734172582617	0.618358991784368	0.870958739682749	0.908063414662491	0.761338902921379	0.572553658977078	0.888850742698437	0.689522350263146	0.609235601514567	0.710664574989493	0.947705617504697	0.668790334866404	0.880587671775838	0.577367221853563	0.929384282642733	0.904628172204499	0.573239456167281	0.778614200657839	0.526928416435296	0.869924504397053	0.550954216698696	0.696866182867605	0.734542252611509	0.716270585436108	0.878109703185237	0.796769841749102	0.927583630255518	0.770632081243481	0.587766605816214	0.822092923632958	0.722022718763919	0.604368220370794	0.855175998865	0.680071357565647	0.735175345889382	0.721240878335141	0.96190702904021	0.937943562883825	0.792252827017965	0.848401942835202	0.942835741207846	0.924382590692941	0.860853044534821	0.704730449565979	0.811670688700863	0.555670861856794	0.71595007247986	0.599742928871682	0.60765728901341	0.74365289269538	0.894375348683624	0.756918859730717	0.875666682993478	0.74156828117585	0.563551138411572	0.679477289181478	0.860431143105359	0.520763282303745	0.969800638397832	0.596701804919571	0.79893631462234	0.594309700817	0.937587203433415	0.776389302032022	0.858909692592077	0.818832076336957	0.593745504517587	0.886442556751358	0.816002264148008	0.933158115824658	0.866286227594291	0.833084496927652	0.620255471352025	0.717994919133503	0.741676020130122	0.64691619960417	0.652936843044488	0.453539847604476	0.830618602431889	0.430329700015588	0.436922947322504
SMAD3	0.961954681072445	0.958938992861517	0.884071236229124	0.912480946533583	0.886463452219028	0.546000707821449	0.52736339881725	0.820066411128799	-0.0171202710607717	0.845523913129046	-0.0556085495682847	0.934745847139276	0.66100193196636	0.934009856725832	0.866119850790604	0.788186675134994	-0.0363515538769156	0.72822935635687	0.899537189864288	0.681067586089862	1	0.925218340261052	0.90022214458419	0.922720386836123	0.640243212226552	0.920880786461994	-0.0320724405111589	0.389432503395786	0.84163138953526	0.943624503271257	-0.0722517044981483	0.817270006348213	0.10384046113028	-0.011411642702983	0.790698230168251	0.809430205405197	0.880950665869323	0.714847676280027	0.820171687755891	0.797027430376934	0.650004004752181	0.870914908766559	0.900268947767246	-0.117590457033287	0.820871360829142	0.894518151629414	0.942846304177421	0.122447638951394	0.867944359734512	0.8744809468662	0.911651093687088	0.827662088407844	0.925280763696767	0.901589093489623	0.900226415081074	0.902539652678475	0.907102466755166	0.786994383154524	0.0748168030593622	0.0981678762181769	0.706838599848617	0.692645833430995	0.744016883821957	0.805303904145797	0.77436270400706	0.779723541375974	0.61090483560256	0.516210827781651	0.870820328029078	0.915982225943132	0.878627062136995	0.0971434776658926	0.936596635493928	0.916241117883594	0.337629546291057	0.495448838635143	0.936004994202826	0.477412443995231	0.911469835685132	0.898896043426442	0.134196014946577	0.788050009316189	0.868164531822341	0.671998167359627	0.885725349243124	0.848795483623029	-0.0345537999979883	0.680587026042556	0.251406582897907	0.43105119903339	0.834109168130304	0.899828501551066	0.801250217675769	0.896229370781513	0.805730750176276	0.855997845477235	0.774907149460609	0.0102918126055572	0.844821621163029	0.161799978419257	0.891469190286663	0.153496429337963	0.11047632597939	0.29467214862321	0.383874145235494	0.389786459296795
NOTCH1	0.905627995175511	0.931435047616695	0.917498651364214	0.861587218794079	0.824791473494751	0.650544429680035	0.706316195288548	0.919610412675215	0.220211503623833	0.89533523797475	0.187435422813186	0.941540241383929	0.802530750996259	0.971267565218656	0.915466472433375	0.873573464203177	0.195078271582518	0.852067093768558	0.950020284056183	0.827344401825389	0.925218340261052	1	0.904643206930854	0.879522986372521	0.774585517954762	0.874261266815021	0.203848370457386	0.599044389076356	0.918412293819325	0.950393381811636	0.16175103213325	0.929692332947672	0.336888077473613	0.185738474046056	0.794775498123906	0.927164241868984	0.864559497187557	0.858397392588598	0.752021553737745	0.890377791139067	0.780415541221775	0.874228076605127	0.915611138178667	0.111108227249825	0.918489670530794	0.837127612004029	0.918835881862765	0.354820732436655	0.916878126036765	0.960925351357786	0.941187632758249	0.938799551810115	0.953613062669408	0.825940411096362	0.929235980531742	0.869387260287837	0.840139429784173	0.906568568611455	0.312134147626951	0.332683310810386	0.732583263874671	0.82097328333504	0.880953408510009	0.829944070211336	0.858904104865553	0.881267677045384	0.736885987058608	0.651444303069265	0.893197570684356	0.939206756346659	0.848209745826883	0.333569787887472	0.894379970258946	0.895599371352497	0.464591048547657	0.663917736545232	0.955934528636814	0.681180211117849	0.933119465704449	0.871514059300535	0.32082307153619	0.888337714845502	0.761934747329318	0.828931314147923	0.881240326010616	0.88305416873758	0.193463683168346	0.839280117536934	0.43884934869749	0.604584784620808	0.911091750238021	0.847570685271042	0.877352671518588	0.93839363753225	0.921359012546695	0.930717387210981	0.883694994945843	0.235532627072615	0.863168161038899	0.388003516723816	0.911968833048963	0.326759436825315	0.190928732115058	0.513571990798934	0.454462163670201	0.454345788431474
LRP5	0.897918250850517	0.919402405203565	0.885839952785587	0.881035667523691	0.861293590412788	0.575879464887464	0.547418233285943	0.792417468044319	0.0307104388157572	0.837890176112796	-0.0165240660120574	0.90938183438436	0.694044833275628	0.89214537375863	0.832275374948412	0.808280440394683	0.0135670005841219	0.741039982855568	0.882203474737572	0.695849544987868	0.90022214458419	0.904643206930854	1	0.88438130999684	0.647501289237714	0.851512375494475	-0.0118043450745889	0.395329634722318	0.813947248992763	0.90518510824311	-0.0489049453373903	0.803533502915871	0.119489437746691	0.0516457753578555	0.762295319354396	0.809580639080381	0.872767681872754	0.715377145989139	0.803084363275094	0.748982119954019	0.667083410978112	0.861038291266819	0.849199401258242	-0.0518117913733413	0.827226864977071	0.820786746866499	0.894184324457964	0.174224470693233	0.870369091042563	0.863311475632042	0.885354153784533	0.817344999371212	0.896177668142315	0.844043932280338	0.898871186611899	0.84439334253496	0.865434447227744	0.800418329002846	0.0892540356472174	0.149425019071336	0.719418888954035	0.677042380300497	0.753289797001182	0.772879588117422	0.751958254755218	0.781001301637267	0.621742070862633	0.498856228760628	0.843452308386011	0.859478704400927	0.850091340054672	0.133590054457013	0.887126737396198	0.870591767874496	0.376279506758778	0.506129446703496	0.909002834877052	0.49712353313147	0.914260573620447	0.871719489567495	0.185921182606017	0.802907395855223	0.795179126091486	0.679730086081043	0.876139830498947	0.813808249487503	0.00122736273823253	0.691728057794225	0.290156340484527	0.437350164811258	0.792904795613239	0.868818436564231	0.787310715850197	0.883681977073374	0.792262751463995	0.856486671978208	0.779061195715859	0.0293068992116045	0.853459171832275	0.169763045930212	0.880930992747811	0.202304259798641	0.148978137693707	0.308567924783316	0.409507652623517	0.417694645412108
PTPRK	0.950354717434515	0.947838249778513	0.796638877379464	0.847390329672629	0.832434052568323	0.642909574985609	0.539570611879373	0.728001415766161	-0.00438534389781816	0.891348829834577	-0.0585864858016491	0.930574274823272	0.678855259531882	0.886450362313291	0.861447226395102	0.815764099522398	-0.00354010580667088	0.736381704018111	0.901334413672041	0.690509599416731	0.922720386836123	0.879522986372521	0.88438130999684	1	0.662576832311694	0.901971456901559	-0.0575642775955523	0.34334165710652	0.857524995370274	0.942630073148269	-0.0566817964209411	0.763498533590509	0.0408647411576848	0.0560703374041072	0.863834380603574	0.798014689971944	0.859046957247066	0.620496936867458	0.898954590870719	0.801373551042543	0.693367802084586	0.793144744464764	0.875874336111577	-0.0783468857432254	0.782358035771884	0.854230931341589	0.85467325695485	0.166052541605672	0.782984645289447	0.855025380137686	0.910612934669464	0.769896058700435	0.873201907493158	0.876011265934413	0.902197331829758	0.915029256909071	0.93413941889207	0.744417055300234	0.0232863072960631	0.125508581392951	0.769076310692673	0.693199232761194	0.732856385797997	0.849301909369956	0.794542556607725	0.788891249130979	0.678295027207873	0.594621541404329	0.759346274623163	0.899890253471188	0.809534077165305	0.11389347337322	0.85911576399062	0.876429421088064	0.391045925313342	0.485829982403292	0.904774071557589	0.395646090606048	0.921024774385463	0.858054507026049	0.160914289901681	0.725527096862585	0.86557902018419	0.67029214930988	0.844150485311266	0.863873233568578	-0.0632380642124419	0.67438455759571	0.314012407254446	0.453079140447281	0.752365404652413	0.859871703816068	0.811676875295053	0.878059162444427	0.805348998678934	0.813555724081713	0.723948569647861	-0.0211054054729349	0.839152930436528	0.12297438211824	0.810963134859447	0.198294886778464	0.222115380837497	0.284419677484519	0.359819130957615	0.368979282059196
