""	SDC3	CHL1	CD9	TNFRSF1A	LRP1	GPR37	CAV1	SDC4	F3	ITGB1	SORT1	MRC2	ABCA1	RAMP1	MET	LDLR	GPR37L1	SDC2	ITGA3	C1QBP	EGFR	THY1	AR	EDNRB	CNR1	ITGA6	TNFRSF21	CD82	CELSR2	NRCAM	SCARB1	ADGRV1	FZD3	PTPRK	HRH1	ITGB8	CD47	ITGAV	TNFRSF12A	NOTCH1	LRP6	LPP	CD63	CD46	LRP4	CHRM3	ERBB2	DDR1	ITGA5	ADORA1	NRP1	INSR	IGF1R	CD44	FZD7	TLR4	CD68	LRP8	RIPK1	FAS	CADM1	FGFR1	F2R	FZD5	IGF2R	ADGRG1	VANGL2	RAMP2	CD81	MCAM	PTK7	DPP4	FZD1	CALCRL	TYRO3	CANX	TRADD	ADGRE5	ANTXR1	PTPRA	TFRC	SMAD3	ACKR3	PLXNB1	MTTP	SORL1	PTPRZ1	TSPAN5	SMAP1	RYK	NCSTN	AMFR	APLP2	CAP1	PLXNB2	TSPAN12	AXL	DDR2	NOTCH3	NT5E	GPC1	TNFRSF19	CDH11	IL17RC	CNTNAP1	APLP1	TSPAN17	NOTCH2	CD99L2	PDGFRA	DAG1	SLC16A7	NRP2	ITGA2	PILRB	PLAUR	SLC16A1	PLXND1	MCFD2	TNFRSF10B	RACK1	SIRPA	PDGFRB	LIFR	ERAP1	JMJD6	ITGA7	RXRA	LRP10	TREM1	LY96	RPSA	TSPAN14	CXCR4	LAMP1	NCL	GPNMB	CD163	STAB1	CD74
TSPAN17	0.556595706147275	0.727035365792839	0.767949524540258	0.886648506440487	0.709264028019839	0.578221156249517	0.369504694943305	0.525632866388098	0.793016331564477	0.761370947540636	0.781743043909975	0.689698873230399	0.764198428021188	0.735435226711281	0.641534452689948	0.721327668332865	0.467499460250318	0.779322809822887	0.670736065509279	0.933187591307071	0.7960313858573	0.735617510394482	0.740236544870362	0.541156046421394	0.623696921773261	0.339509223491486	0.80965084685631	0.518965534542432	0.68372939979038	0.75291272429149	0.617795491439449	0.418379852199972	0.771351000505225	0.7033474729783	0.799422362889945	0.769833496206475	0.916575406317507	0.846818283659504	0.868828359281765	0.604398053356472	0.642867881060338	0.780986906607135	0.924776195623314	0.778355644566874	0.593634547840634	0.647803612506985	0.58496187447475	0.664734709843956	0.538444754620537	0.706714525788171	0.631540749235518	0.62822761279543	0.679747634373933	0.778202644669548	0.645866845273039	0.536434932614043	0.602943454455	0.720620367762174	0.789847775243313	0.748339749567407	0.716300790685305	0.807750830525006	0.800104791309942	0.681582958394018	0.639028222969517	0.706984134502485	0.673333317393972	0.831825930836222	0.762191478136592	0.672918086312673	0.736526968430546	0.783653687930802	0.708219571463884	0.686527550028785	0.644218847602127	0.821315246041567	0.791863189439406	0.859798111927729	0.677552590686312	0.825509614255372	0.640008687875348	0.580005492705086	0.499478521680106	0.564323052752663	0.725666886005784	0.653092824039155	0.644134997918502	0.866879009568386	0.851177071575719	0.743736314776497	0.782134876993183	0.707133922609124	0.888255705795062	0.86671373250262	0.698450901407373	0.466462248288227	0.808272537890876	0.649839373028723	0.539564846102313	0.604921041135306	0.776225749083284	0.617235696114442	0.76829611549838	0.815093789922242	0.620402652457035	0.817122503064341	1	0.82053553852929	0.767015797298438	0.599093042386213	0.736707096581242	0.779822419422068	0.82918964133627	0.589395503385302	0.735482883383039	0.548245559779233	0.569475507752248	0.729241289099544	0.880940518485293	0.721662492701753	0.878300780589473	0.711850174832433	0.543967845206299	0.430041976683382	0.797781297249051	0.687707598579959	0.70003615072256	0.713514218056564	0.879665428315258	0.35983883769668	0.744967003887361	0.892064250460283	0.732662924924487	0.569623541720632	0.90278716497289	0.907311918884977	0.172014980676287	0.126838426434351	0.341520291503273	0.288823949798112
NOTCH2	0.367193600504933	0.67026056405281	0.615415952786845	0.790451329527151	0.855745179179839	0.659642001937599	0.585456058280319	0.737251777516166	0.830936074815659	0.863413603723922	0.727590297458946	0.744343687851147	0.867072068664074	0.53111060867136	0.767571215974658	0.73799017842952	0.40325953420989	0.847823819542747	0.791111487794358	0.829900099912658	0.829935970013469	0.764392364539409	0.76084276276707	0.366541977704307	0.526667852342814	0.204336076639151	0.698553999071588	0.684797363625271	0.693710475094679	0.802200791005845	0.768138605719868	0.417503332077126	0.691238448632422	0.812041524579139	0.710075593305616	0.741758875726401	0.848221900350781	0.81064525700752	0.869998811361507	0.553301146393765	0.583699384282445	0.866043477563114	0.830990091614987	0.855441446291884	0.545115613402644	0.658884392902465	0.61006112740249	0.631690976197935	0.737777740072988	0.690052331597975	0.751911102008215	0.773895682704479	0.782655263669325	0.807529355326282	0.688837893143818	0.646989759907075	0.716374046411608	0.838685188266204	0.794983928701102	0.791119139860091	0.534775405124978	0.817172788801694	0.860345986808595	0.538741560261678	0.811071872669577	0.771058794799431	0.659285277328292	0.606063949146921	0.827171810160225	0.612685136562364	0.857632432229498	0.824346820703013	0.796057535279321	0.712452050155874	0.600828548927849	0.85529379917715	0.816454571101362	0.870334214778539	0.729429449580801	0.776021027982402	0.770564333610229	0.731340781427574	0.395588613817536	0.587157819822742	0.636841092973739	0.626742949369672	0.589815867723889	0.802405177393595	0.798143744720086	0.809824396207902	0.815867246177444	0.799056784099771	0.821927578983281	0.90145281656753	0.841895653617007	0.233093065242825	0.823539633063528	0.78733524819439	0.688145549007378	0.736595881611453	0.85232451785845	0.518694035366747	0.850543782689029	0.77172698105168	0.712152269197126	0.838549260006075	0.82053553852929	1	0.776232373829299	0.532947082230056	0.697580101218683	0.836623508484038	0.827017139971517	0.746647264058228	0.823441467629	0.707562068657119	0.722801528175979	0.833520969667622	0.869594859887727	0.779087198826676	0.851425674510637	0.787882154191945	0.723445493061976	0.500008940093637	0.85315569963302	0.786776472783008	0.682452962709085	0.806931473623026	0.849836164253135	0.57496283483026	0.698534029877009	0.792387889972852	0.728963649092706	0.674083167683181	0.822558249663627	0.857181495664938	0.308714265422558	0.175143145047969	0.397679004485817	0.230044539497738
CD99L2	0.541706012343294	0.863653555779818	0.693280426224395	0.895513571497636	0.867088471269874	0.782832563812364	0.221418926802603	0.460355995505955	0.81132387206447	0.62131226431794	0.86636168921108	0.888394584191559	0.825384647904915	0.723762052785088	0.723323961195715	0.872321268895944	0.58930514284023	0.727722036843556	0.783946779535647	0.788848374618311	0.771416787721935	0.773970508477232	0.844085661754175	0.584359852283579	0.779322407387624	0.442794419024528	0.810803243070789	0.346948195883628	0.853612498172006	0.859437765215001	0.651381436383131	0.702324596725712	0.818140362849021	0.735924591622353	0.882961086733249	0.905766367363326	0.802126727258299	0.893599434804133	0.740320553289102	0.7752001665759	0.76607335992082	0.866848136913415	0.859246291177945	0.821227816205519	0.695312622670659	0.801471755516516	0.702355017581559	0.833889445497756	0.383347923776231	0.879760076692351	0.559267799742146	0.72697799005963	0.740237690107559	0.763921123380817	0.839329384537349	0.730161847997742	0.534689898872619	0.754152965728949	0.794461717518075	0.574631054406622	0.738995047302072	0.84983512025308	0.767054717406385	0.732606714925226	0.712051782842887	0.815920190078814	0.825478895535895	0.719193579950421	0.88806479604213	0.748195090738618	0.690577942299475	0.684151381144072	0.763716022228019	0.854800575004441	0.786315692567966	0.829069553170257	0.787369670284575	0.782544821598807	0.663567119628242	0.90141233424824	0.603030871176901	0.673464377614444	0.556458020282634	0.738314038777303	0.843703106209062	0.830646814670271	0.832236816585816	0.737319790461183	0.768039503369444	0.714043299312763	0.873770578208924	0.842942440350596	0.869576946890656	0.759850493616569	0.825343405090619	0.414784802386523	0.674231351881629	0.557805276341428	0.455625581919153	0.441482890192809	0.893027308746938	0.657461944204111	0.798384967294617	0.891080683479584	0.829047881481296	0.879119255248235	0.767015797298438	0.776232373829299	1	0.340063403033777	0.88217298871103	0.828989608574492	0.790159128755697	0.466084375199758	0.854766755229092	0.397883835770375	0.524593733993173	0.713835977634765	0.807631972777927	0.652317284827982	0.700113212601299	0.867489080765364	0.489646910233628	0.686099991835959	0.758156876089083	0.497552162316012	0.879019408416019	0.823713546239584	0.888156929070026	0.196677410850957	0.762243015857514	0.665428116533008	0.795723182085549	0.432156553110066	0.861662267112726	0.789093509759966	0.0954005217852642	0.161410728152247	0.370122139204364	0.221381361446885
PDGFRA	0.514438615204768	0.191282138435429	0.271868894931781	0.453662057394028	0.287603934723678	-0.064300696142697	0.343683263025773	0.223808847098656	0.570533123647417	0.638752137613475	0.346771892925397	0.347550955376521	0.270655064163064	0.461521243100582	0.0210634236614208	0.330946346034471	0.216103008097212	0.615823045625731	0.203323074561018	0.650454382140475	0.458398011900959	0.239268378046577	0.402321032821042	0.444316781974967	0.232895349270151	0.351201320781858	0.458170674296414	0.596347639441543	0.167238381252502	0.205228011541051	0.365306409152548	0.133353870435821	0.445037137431726	0.42184650869016	0.267512472075535	0.254273683131437	0.564750450543894	0.362706743040318	0.523459982744256	0.325596698967739	0.312222284686084	0.341173855693699	0.491393591243487	0.276309440893029	0.381246866394273	0.0908961671392579	0.384740641921291	0.317414642695822	0.57742919019256	0.184335671176038	0.369796991113578	0.252256143859109	0.365009736623972	0.50527798646583	0.0144601009542991	0.230602279394439	0.354144146309002	0.350953931571491	0.358760455937957	0.622548786783897	0.480502251245377	0.454455889113043	0.564591384598404	0.365807425726938	0.362865354037413	0.361951561146497	0.371953664854422	0.582926893798732	0.43353026778252	0.367079197388042	0.652917868674212	0.601103019067591	0.191967610444987	0.180197884357468	0.298182503728119	0.326861827295522	0.456088933592113	0.591869660264924	0.654840694059365	0.376026978040046	0.417020459318196	0.399768537141958	0.455008614252084	0.319463962859688	0.291553391550745	0.139540866742571	0.173018179243036	0.754818606791901	0.503143473695335	0.549729506588714	0.293341985843951	0.297403787966277	0.560586224348783	0.60689869933286	0.331180950460592	0.54862287298241	0.714487732496089	0.63525279226073	0.630806825287634	0.492353854363508	0.376838866693506	0.518763688148608	0.490626872666015	0.3303570446653	0.201621082599474	0.41812351903596	0.599093042386213	0.532947082230056	0.340063403033777	1	0.33680459165738	0.24204962997867	0.601422603786259	0.41623246410373	0.321644095073037	0.536803412488395	0.2795562062216	0.508264635335648	0.508832465661451	0.471791685572931	0.592460939580948	0.224161175679467	0.612791131006664	0.124135272639902	0.387829513181144	0.609910830342502	0.215995980859968	0.195329146448886	0.431352052255191	0.294009922981762	0.147075036424851	0.729157292300933	0.428602736249067	0.29980590125515	0.564539781594782	0.71436170553492	0.258601811458292	0.0580497877945987	0.22794622790065	0.218787020784855
DAG1	0.728022078799217	0.924842933851041	0.702221055567433	0.900254105996659	0.830658904931312	0.747743215545021	0.0227106890358531	0.264195039913498	0.774912304785472	0.468722701315132	0.927026212846157	0.896842732309992	0.730119960548982	0.850570403584814	0.607887725840766	0.872114579494762	0.740393378803549	0.644669612911243	0.700436401920588	0.746932931873078	0.773186192555109	0.664365153092472	0.886775143508484	0.729221226921203	0.886934715143274	0.669168773636317	0.86976086872317	0.185979909310072	0.884495255020048	0.794716644033705	0.584881677538112	0.838477253123934	0.883173171633248	0.607607558830135	0.907489302573769	0.904423906052537	0.742249551861923	0.866816162919373	0.630178147158753	0.883720188419886	0.849038433174124	0.783072271474647	0.82113136313276	0.768003215177033	0.808437839736678	0.843112520724693	0.727739258259071	0.931132290112443	0.24365889419558	0.904145075877004	0.44248621817232	0.658096372740823	0.67660157070129	0.653720802793297	0.759262941408385	0.742203126558797	0.376747056646106	0.68368359320395	0.803766847575339	0.468881826905421	0.835601386819437	0.88776432452151	0.661512496985059	0.845094747330897	0.633593602113287	0.878226352266098	0.831440878864074	0.761990777989757	0.872786565760122	0.750849881643306	0.576782068053737	0.557874413462732	0.636642168683776	0.796251876726878	0.83182648421591	0.777509057277403	0.720613792075625	0.732870059774349	0.553757336304882	0.942685567950829	0.509446612166478	0.63284425833567	0.711622561537065	0.824023349944139	0.862945836074459	0.867408589483999	0.930493026163118	0.73527970750744	0.749910595104181	0.648923511288307	0.845986798437676	0.827286039724713	0.869235855899187	0.653759363449497	0.762846030386094	0.603854886446892	0.58511895366527	0.394382981782539	0.331540418637975	0.247215154002115	0.833442286733193	0.783213067703624	0.669403426834567	0.843575218911148	0.821656560573475	0.853284376315468	0.736707096581242	0.697580101218683	0.88217298871103	0.33680459165738	1	0.73857383581328	0.781673752010705	0.391048138482775	0.850196918802346	0.228722561617291	0.424546643027628	0.582882016697881	0.743382114532241	0.581173668868065	0.602696588254946	0.843955591454202	0.332850506131102	0.758915538034899	0.670851052499958	0.41765592627453	0.914910462308192	0.77077247931068	0.837730663935636	0.000748533351065453	0.674932704715143	0.580355488023154	0.825839690462875	0.262809088811632	0.839250987048881	0.770327791058702	-0.00469772027426929	0.128466959163148	0.323250756254823	0.219215076183993
SLC16A7	0.293117158916585	0.825072268318518	0.768547972307557	0.856044043019291	0.870067663433826	0.85704335996321	0.430952487530326	0.711426834571268	0.801102377317578	0.730970071740044	0.809315423168402	0.786896679756343	0.930351599976788	0.554402076292099	0.912966960212856	0.769658469393186	0.463539776090604	0.71193345257339	0.851902066330914	0.783943805214677	0.825517653741213	0.842660364487286	0.757008682970668	0.378345700097472	0.625691385955766	0.168401602540895	0.74850502418327	0.488636195232633	0.821413873296524	0.902952540073807	0.717340199120951	0.500513238330984	0.715687380658643	0.787393512625641	0.842703454924036	0.855005676204736	0.855269718410695	0.902148658589308	0.852094414034491	0.58686143915199	0.625044846375698	0.911740762232734	0.868717273430796	0.917811324275641	0.574744461015452	0.785192921062445	0.586828148093373	0.668153152032698	0.537073422570157	0.811134942567832	0.705740369589956	0.780010037758936	0.756080864210166	0.744323874217259	0.890139753391726	0.632762458401568	0.652087155244966	0.843175140695025	0.827121448056495	0.659112717634761	0.565134675848503	0.801379103657471	0.792022964282534	0.589562955478529	0.750843846242556	0.758614832774615	0.691957032964661	0.613015136654036	0.814237365078567	0.615664870766443	0.736624592377861	0.696960205767177	0.906975848642268	0.847874095522069	0.690190063606744	0.913913860104898	0.826653751929106	0.790576471914146	0.599593833866346	0.84765583442771	0.675693648453289	0.619246845153453	0.355345338434135	0.530584613555087	0.753747099567699	0.770232059505862	0.727640837366081	0.696362459183404	0.80977463779873	0.738943715671377	0.894580022431055	0.830725405317956	0.814303282952095	0.820445356343828	0.816306024465087	0.171315971740008	0.677920366131866	0.630801790729122	0.467160071449806	0.61546276451677	0.876654466413786	0.425387790155791	0.835485848807959	0.87244209244979	0.800745237956368	0.863870764283711	0.779822419422068	0.836623508484038	0.828989608574492	0.24204962997867	0.73857383581328	1	0.713784538680012	0.622908572323227	0.826812244082437	0.515348792879595	0.706964485871069	0.768608922769585	0.865148916663756	0.674081830359663	0.790723381762484	0.868366544704105	0.516105522879309	0.555769981178762	0.873530686072356	0.629413472159007	0.789991524258724	0.888801263297237	0.907674956332546	0.433454503391491	0.870683278289064	0.701576981302041	0.728220456962644	0.641904908415905	0.826992877998653	0.758174547860356	0.128813280737624	0.0965300975370098	0.29493114950028	0.119678808363031
NRP2	0.594541929714123	0.696682536719237	0.632124880582227	0.861354609771988	0.812060920437501	0.539843095215842	0.4305626147989	0.527537096206145	0.812689495392668	0.74509581051885	0.758710908764715	0.789393400219587	0.804558154234032	0.696965040112593	0.600032460183975	0.815086202978156	0.421681780671426	0.820879117998056	0.742658506654446	0.834555690754635	0.8150326102642	0.624324552663345	0.803430008317155	0.554382253708927	0.671495281831099	0.436656647926137	0.742741717531583	0.588343842556441	0.692778820939426	0.799893530328461	0.719959144547141	0.519778516901377	0.847357943116762	0.757188752348702	0.783324260614715	0.772707054903342	0.842998357163524	0.836971774022552	0.831767274473959	0.654262328860956	0.685741963051592	0.852397023552565	0.86354897446729	0.809674717393237	0.680747894834344	0.686670655520657	0.714422279618481	0.734983496812821	0.616166622554979	0.704437519389275	0.691673462748012	0.77142402667398	0.789535692270214	0.883442898761889	0.618102868002343	0.692572212273017	0.637555025132399	0.783877871233532	0.807241032276666	0.782022219310615	0.724346886585244	0.867649182938922	0.811248379377851	0.644699113031449	0.785496771904357	0.808811536750458	0.748119896015562	0.775507244850359	0.848848360350003	0.654733556022833	0.714883149219551	0.819515723620229	0.669366687585369	0.724714953343585	0.636263788064905	0.81526668586745	0.826541734067632	0.896935705468272	0.707697648900109	0.831752174041563	0.761791539037297	0.756651487381912	0.559802829972268	0.73017664921954	0.724600556338063	0.664820311158502	0.648430168242312	0.839136153594413	0.816040628888743	0.711182786430991	0.800772111395021	0.786413813870232	0.917285044160663	0.834136001195663	0.797543145105727	0.501962766203971	0.831062001766355	0.668295257101266	0.619461002227425	0.633898482106859	0.839223631777239	0.694673755634055	0.763129116272048	0.771929241158912	0.705311765095953	0.881805042159432	0.82918964133627	0.827017139971517	0.790159128755697	0.601422603786259	0.781673752010705	0.713784538680012	1	0.677511805912952	0.782796627197032	0.642863564227483	0.637074157190649	0.760416196830645	0.822036538577647	0.810496417364367	0.800187177417744	0.722042219949293	0.576077843443722	0.527589740823192	0.749931412704512	0.714796069195059	0.73965230024728	0.726357002423576	0.857341377614301	0.409299656770645	0.644887205189751	0.780177083292986	0.787169056449748	0.568477953596895	0.879026301601926	0.869675612717583	0.286468399606651	0.233597904747974	0.461207189542222	0.363041565809853
ITGA2	0.0839143611397228	0.356050048981523	0.340827277900027	0.523157930194956	0.654699379920698	0.412716031216805	0.678490988599831	0.741889780403634	0.666499544547703	0.824580878129729	0.42257779857392	0.476417132233286	0.710283874212933	0.193885377380903	0.607320001540285	0.489296626483916	0.134687897219123	0.770924439544882	0.681771112476757	0.619698365116615	0.649129120591698	0.508227231784036	0.487952012438078	0.132690367804039	0.233042875284771	-0.0865434646402541	0.338933580415796	0.857195094910345	0.413975554992508	0.607148761506632	0.65061508610203	0.121878996312046	0.418330436475287	0.707054972290688	0.440536954195296	0.431769710058991	0.666135001356209	0.586447684351335	0.79804519422216	0.229883958761877	0.326187699372167	0.714879182253406	0.600327541016939	0.680978719630957	0.275837845155101	0.340855380307544	0.50246805309081	0.332490704224854	0.875132382152155	0.420841515201504	0.688282612583916	0.658148391692486	0.605048936437175	0.720126066315279	0.448009896148966	0.483045390687467	0.609983057921688	0.752378730321144	0.671622868005451	0.82584360592302	0.205787505018641	0.556461111897701	0.698510299062282	0.177888583303793	0.734296610407537	0.648220217376482	0.46644705343859	0.38595252024855	0.650599355575247	0.325549583226525	0.684714798660239	0.643766921456889	0.656982092273817	0.496986293298207	0.307521121803582	0.652237183539841	0.601943645118467	0.760795625084159	0.525158990786387	0.480960309026547	0.681035132881637	0.665416878266432	0.0950050325019267	0.374847558653197	0.321101496689475	0.342876202523934	0.258259360430232	0.567292081348379	0.570707318039023	0.615518600062613	0.623002939507001	0.543745113084106	0.585042117062912	0.759097690779505	0.727080665492677	-0.0433411799759624	0.66445688265655	0.734061047849203	0.728217092032732	0.793559289279252	0.658264280519217	0.236581103923924	0.7041320455897	0.51241582067788	0.463825412519557	0.673370222844564	0.589395503385302	0.746647264058228	0.466084375199758	0.41623246410373	0.391048138482775	0.622908572323227	0.677511805912952	1	0.614170912179317	0.812661432636566	0.665318284964827	0.75968822958025	0.66542337293106	0.697648235312308	0.663373709607635	0.52581125192329	0.682821413607309	0.307575484913346	0.685723612960237	0.732516710888639	0.390468102360234	0.596073169711576	0.644039550784291	0.728653757980673	0.448311407659514	0.617863455698739	0.418707219752094	0.717069576180566	0.598927065621194	0.638448840563747	0.305724078075321	0.11708311886222	0.281209051446856	0.101655072442457
PILRB	0.500762112529379	0.837583772033258	0.625520780710435	0.846291750616779	0.873269247522735	0.822393829841684	0.233049985491625	0.517339390377477	0.812939856112183	0.630256100384314	0.881329090123991	0.872950474889933	0.832357710229942	0.644195210366927	0.762130969690958	0.857912156980382	0.587747907518012	0.693196960845986	0.815407795516139	0.739784357723625	0.788894353699332	0.733677311832221	0.834289665409897	0.493348628909368	0.764956236796811	0.374555905638817	0.771272345457004	0.411604578205733	0.863392588373182	0.83774596312429	0.687844800098867	0.688314783417989	0.781116958019539	0.757698424050233	0.837466188452614	0.877072472829483	0.783772286923518	0.85924860392052	0.731310248965953	0.776450486970725	0.759977842235439	0.85581532748606	0.80646185572816	0.837674460605378	0.639214177157267	0.82765989636126	0.714478280359804	0.8111251669924	0.478605665635312	0.853975917867734	0.56677855465137	0.731109194592736	0.742514634522373	0.701040949137581	0.813512208821024	0.744342314082247	0.523261481882344	0.795346178445624	0.849957020947696	0.590595061331163	0.650971752665218	0.839079539594018	0.755585801383817	0.71006157322191	0.756355458719481	0.861174636287388	0.8115285654122	0.616708007631859	0.859060459157582	0.714601165287618	0.702385211027725	0.646178524079948	0.791370921485094	0.801651893369927	0.800766654136695	0.829301320803621	0.728224152120455	0.804186342381054	0.578137477494292	0.888448395702051	0.60833952205707	0.697733728641453	0.54324698904403	0.701901610731396	0.757754123189284	0.816138199246961	0.815356509327387	0.6948408820425	0.748804332233304	0.751214623637513	0.901855279360361	0.811323979631752	0.828315485762444	0.75843147706902	0.863382090109727	0.333175847783589	0.654872326553549	0.561379028143164	0.459150663001477	0.442806645354837	0.903250265982931	0.614214804441384	0.76063633987072	0.824469081919395	0.871575144407645	0.88487268062002	0.735482883383039	0.823441467629	0.854766755229092	0.321644095073037	0.850196918802346	0.826812244082437	0.782796627197032	0.614170912179317	1	0.443841345735818	0.576176170391317	0.722620822362958	0.799365342971431	0.658910388910549	0.676948622262041	0.89520934309061	0.493312498891113	0.686742515449556	0.781100694410459	0.568066029768365	0.882847048402134	0.879556372685215	0.854848337283443	0.249516539918653	0.718270017565884	0.615758309523379	0.794433541838438	0.511136201190342	0.795872880105228	0.768114815048824	0.11430996215086	0.157111520634225	0.367406370288274	0.187145788263044
PLAUR	-0.0162438319237195	0.181555997828344	0.245639380269652	0.424212095996063	0.550336106881042	0.216843150786005	0.783107207825447	0.767619537799259	0.607583376533458	0.851078067795543	0.274524357332851	0.36953896569942	0.609185554195735	0.105241657380339	0.475910563221577	0.384914351370959	-0.0354327623119969	0.742646648032204	0.55611949634846	0.56442529227159	0.553345535894155	0.422744122536128	0.372091738865049	0.0815087490733639	0.0701772914116302	-0.14474138862009	0.258236761996515	0.915796157540233	0.256414290840825	0.47060954813239	0.601061046610877	-0.0307533057093013	0.318280174028213	0.685270560177849	0.287710921342039	0.299214918992895	0.614348151627091	0.489364930040351	0.739407081235529	0.083210588963505	0.173313448098223	0.636852899075011	0.521763655416859	0.559290625701969	0.179283401607813	0.188749642228461	0.376379660916894	0.193051965169482	0.888821958917039	0.228243841008869	0.719914882359923	0.610204173867359	0.568404010090552	0.754797399730657	0.301875931701077	0.45389186047467	0.80476238041428	0.648327293263922	0.518520850558888	0.828499041557916	0.149108396437004	0.451566506614656	0.69295169479355	0.062713074242515	0.700295874412805	0.465668293552261	0.363482273152085	0.343478883126469	0.560694752152129	0.229388850659396	0.705524295635518	0.74689926330869	0.548361671373053	0.39261150541696	0.185759303111324	0.557253259337654	0.618329785639618	0.69541633177171	0.63092480131888	0.343807936560176	0.752408682387035	0.575997460380599	0.0617255300881643	0.258102723000393	0.227593851087107	0.206950240887818	0.0709207482684441	0.569243546828365	0.532066366148304	0.603125161092395	0.483080388575229	0.473271732387981	0.545632935910742	0.753776307728171	0.623246085353572	-0.0467783499680933	0.707670458926281	0.810302043520165	0.752249326980294	0.863405871568381	0.534380496450939	0.13593300426987	0.675227518319767	0.427943569840523	0.318754448818005	0.566934133054948	0.548245559779233	0.707562068657119	0.397883835770375	0.536803412488395	0.228722561617291	0.515348792879595	0.642863564227483	0.812661432636566	0.443841345735818	1	0.648875082373629	0.788259937302798	0.622274290439656	0.676269630180023	0.687547288357512	0.416213353693643	0.732732613055046	0.164838482047273	0.624165293533827	0.794606044650136	0.213808778526595	0.480888262188117	0.545387174669567	0.845171883604813	0.422276504191582	0.660356214957059	0.414503492090749	0.746964723257998	0.557135175148435	0.607196466042295	0.598018085429485	0.38139483463502	0.518832997173677	0.321047044251207
SLC16A1	0.0719276977780316	0.396835539278415	0.637719592700622	0.571918505688456	0.701938797526951	0.472025781771781	0.807538881966812	0.831165715685536	0.520093017424325	0.684730810611141	0.436009629678037	0.450175506929507	0.782030910112344	0.23828760068256	0.739520710438415	0.486261170878916	0.00858012266993211	0.614448322105069	0.780712097518919	0.576313009127893	0.68339203350902	0.525908650108797	0.469393992360699	0.0799584804822707	0.277276846536658	-0.12673457994882	0.367464560967152	0.595938825648962	0.45762995770367	0.732594132216141	0.831918169596859	0.0888888904883885	0.578542291432465	0.675653192447246	0.517120638960775	0.493624365120544	0.64833401432663	0.60941829378155	0.726749899200006	0.232334604495193	0.290151032672762	0.727904671961231	0.625689776635959	0.761202073363629	0.336073927509773	0.54904584576402	0.378063030016138	0.296865094880231	0.683118098280202	0.425964113963551	0.875510963465774	0.765479534276862	0.798242618117293	0.745452428333763	0.556766930817649	0.432312776819449	0.683423598361324	0.747114744613199	0.597711959043693	0.723639395245588	0.302187003812377	0.67876616465569	0.667550577438419	0.188168762020915	0.740618145305509	0.442536794167034	0.385686495461693	0.383996753812018	0.548642344173707	0.289604802113624	0.58516976387737	0.681385406074931	0.732076076754631	0.54327225408042	0.280769777908944	0.794721967570179	0.753236878626465	0.666562233774423	0.46710023463463	0.53299093376361	0.806812513248649	0.604261078103247	0.0554419845648887	0.274796934929726	0.484850270861802	0.438665535638174	0.266518615421235	0.585056453496278	0.74638572247096	0.629003759773972	0.611301450415344	0.690612308334498	0.629085598544275	0.729650458932213	0.63857533443177	0.00208281220467245	0.664407752682179	0.654401499972281	0.553945517042452	0.787113715200904	0.660057716030561	0.221586853415848	0.652112883679555	0.583800754095737	0.504274881309945	0.63456662258121	0.569475507752248	0.722801528175979	0.524593733993173	0.2795562062216	0.424546643027628	0.706964485871069	0.637074157190649	0.665318284964827	0.576176170391317	0.648875082373629	1	0.63219882726656	0.715560901183845	0.704047164787302	0.774949540909053	0.538925929044017	0.485948945543973	0.275692968547651	0.734114476036851	0.783120365287553	0.398893187885642	0.669755781502151	0.648328469280303	0.695227245122041	0.63679954664761	0.625024050396615	0.490228101214286	0.703131754510118	0.598571543756485	0.613382429756802	0.378406439178246	0.099485034469771	0.245416688086957	0.161248476085401
