""	CCR1	SIGLEC10	TNFRSF1A	LILRB1	LILRB2	CD86	CD163	TLR2	C5AR1	CCRL2	CD4	KCNQ3	TLR4	FCGR2B	KCNQ1	HAVCR2	FPR1	CCR5	ITGB2	SIRPA	TFRC	PILRA	THBD	CD40	CD47	CD74	TREM2	NECTIN2	CANX	TNFRSF11B	APLP2	INSR	PLXNB2	SIGLEC1	ITGAM	ADRB2	TLR7	TREM1	GPNMB	CD72	LTBR	CD81	AXL	ADGRE2	TLR6	IL6R	ENG	TNFRSF14	CXCR4	CR1	PLD1	TSPAN15	ITGAL	TNFRSF10B	P2RY12	ITGB5	RXRA	ADCY7	TLR1	NOTCH1	CD33	TSPAN14	PLD2	RIPK1	SCARF1	CD93	UNC5B	NOTCH2	ASGR1	SDC2	SCARB1	CD9	STX3	PTGER4	SMAP1	CD226	LRP1	ERAP1	STX4	ITGB1	LPP	CADM1	ITGAV	SORL1	ABCA1	SELL	EDNRB	ADGRE5	PTPRA	S1PR1	ITGAX	C3AR1	STAB1	PILRB	AMFR	CD99L2	CD44	MCFD2	TNFRSF1B	PTPRC	CD63	SORT1	C1QBP	NRP1	SLC16A1	CD46	ITGA4	BTN3A3	BTN3A2	CD69
EDNRB	0.73354971171654	0.745652104629366	0.750397782815529	0.574413787367748	0.491010189928006	0.640607219684055	0.852252548237221	0.782076912075818	0.881203498034913	0.812478411305363	0.762400911086151	0.0833653816787059	0.787643169404309	0.190530800229609	0.700700371011863	0.703687387943498	0.72250077231373	0.352065159457823	0.608173090081795	0.721465479036291	0.860131188326937	0.772963691265069	0.592328472837799	0.511229802727203	0.509945179834274	0.568048277140339	0.683502108470438	0.642687182247456	0.656920185862415	0.51572737701259	0.805764508156358	0.413211874304046	0.536496060367952	0.534160543707628	0.482695566533014	0.631803410093955	0.679723106608003	0.331097100834179	0.797746887388364	0.738142758684165	0.559502852910549	0.78169859481844	0.486488833535757	0.545132947965958	0.370337965067187	0.427936651649533	0.666082958854148	0.699067542375392	0.716313638299555	0.799480535553125	0.680034764084	0.561614802278653	0.221287983798278	0.649291496100177	0.296504922657597	0.485190349263447	0.404369927605576	0.564160328531094	0.551803923812173	0.682160512553348	0.537114328576979	0.828579868475983	0.650808002248222	0.618071852216798	0.603858281482153	0.223867591699097	0.443181611347185	0.645843855895716	0.135508044083293	0.823952449966364	0.831918041598796	0.723189407534124	0.632784517397655	0.643046863449664	0.650908063628938	0.366152870999147	0.844861265807278	0.496190631334502	0.73023749878563	0.731040842286626	0.597758755271315	0.560946508012607	0.744852106645223	0.658617595164848	0.860954433648177	0.469972421693028	1	0.518127844297292	0.568571630347494	0.638774595637713	0.661663776240537	0.787143738252969	0.715950879293369	0.379445904759295	0.536356458137142	0.55804745434763	0.442004556836912	0.615086420572216	0.825015862266139	0.539458010672762	0.764131110215154	0.621883728215008	0.224286169257003	0.665586340863539	0.380490856098072	0.744611356700865	0.119721855401872	0.616187640440565	0.631266724272586	0.463737747797816
ADGRE5	0.718906194327408	0.587515117331567	0.721042568838657	0.688131167355081	0.468841519257082	0.676135868138545	0.598499854768799	0.541933932633144	0.415143703640361	0.520906417032219	0.64609633644869	0.1510493112829	0.364508701654139	0.34563198241367	0.556718867506985	0.628932855036128	0.501788700210612	0.730289210785411	0.76219347899114	0.748052438103562	0.484784094827534	0.326971295190208	0.630663124949066	0.445542152389633	0.84019236882019	0.32667413349466	0.533377803303055	0.821263121904604	0.866984383691359	0.258260924126117	0.791006101909723	0.547178671904751	0.71002874685026	0.237590972822334	0.820961057388623	0.335998542609065	0.282142726256768	0.748561349591599	0.455035865983955	0.289195840461125	0.755118957023042	0.552795815232889	0.283667027562732	0.570414601889454	0.583797731916952	0.706291871444858	0.770706401155207	0.619736863938131	0.289746530660035	0.293282050976596	0.382506938525542	0.608865974417703	0.662395360855098	0.513664608453658	0.0998433695782276	0.520656233790016	0.783617085719094	0.577599367101834	0.570023611316625	0.663991376076301	0.696907497529688	0.515091476947749	0.644493778542583	0.77076600207752	0.474315335086273	0.436969113405976	0.471394345926748	0.728006979663808	0.642996816316274	0.601634639945415	0.528866617555906	0.641372184754983	0.733213501138737	0.493745314060276	0.79070873907255	0.657126279907848	0.557623798711659	0.697413807610214	0.70105811857147	0.740412834748291	0.698265178023556	0.499219275954165	0.506534944261824	0.397196313456601	0.448549040529268	0.576685824807775	0.518127844297292	1	0.799207163015203	0.534580071454692	0.548727372517857	0.420321231659987	0.409687225977891	0.597007130462829	0.587672997193672	0.742046072450773	0.803325306139596	0.826745824787673	0.542555071936484	0.751938692359246	0.689023727425699	0.710235308607382	0.761445427509681	0.726865845959142	0.833587722534963	0.649406213116129	0.63891194575312	0.464563391300437	0.639583507871831	0.375810175202622
PTPRA	0.810066468509685	0.746336343476579	0.850516779832875	0.778983726717039	0.478868881784685	0.859158095243024	0.675150975156414	0.706246007642867	0.474163397386479	0.591656150715223	0.759347116105752	0.317989995293286	0.51580300835043	0.432118696625679	0.692468149610931	0.800063738022213	0.691563881978872	0.741907844080774	0.850867031125821	0.852401781296529	0.575893076396653	0.516643558611032	0.529576537213005	0.558303875897846	0.916834830949836	0.554758743579747	0.755159098176656	0.875688573443457	0.887419987866921	0.484205215261384	0.812043156405233	0.564188763816235	0.769425624374001	0.249141638749238	0.760540408504761	0.507282476853667	0.542621006789009	0.575189226798535	0.442098116585992	0.433676278283952	0.854049595525804	0.762892660905143	0.54254935462307	0.648753161948661	0.661232550970311	0.84188511510386	0.770723447884612	0.609348001437957	0.390924721977132	0.2602223970585	0.546899312296399	0.721755067301802	0.754355331606715	0.663177343533999	0.340296759320023	0.558460524250189	0.716235668026963	0.724686900551389	0.78209941882453	0.703201933129298	0.82298508523594	0.661319430571813	0.792861738921006	0.891687231319228	0.537637490402869	0.423471082856132	0.68414542837692	0.704505051942539	0.559323499631141	0.654906526065397	0.619593019111896	0.672371416349253	0.768084775797831	0.634120449971707	0.906515940782201	0.708370839931061	0.680734060383595	0.788042331823455	0.799453651814465	0.883402163362501	0.800171803643598	0.619771978588022	0.72064046783778	0.647783279178574	0.513226556388261	0.591532150946524	0.568571630347494	0.799207163015203	1	0.728295500968062	0.579828511399504	0.647828342734962	0.491853047861546	0.647627129698038	0.66139579197824	0.866669223567245	0.694514111812189	0.933326503346384	0.665911974873312	0.907920152187297	0.84496373757354	0.891224126812532	0.757114447597149	0.740737464792462	0.823501876303187	0.796439101922267	0.654269969040365	0.631835832989252	0.849622342167603	0.505993253366138
S1PR1	0.839122850970373	0.769978651580733	0.826824329858284	0.724069293083225	0.420901931991502	0.779365417222904	0.736927626158262	0.785720142683925	0.583937755071259	0.645300026699263	0.786789757265186	0.348743151646019	0.639503064418162	0.266202330500581	0.721163688199578	0.832630235632142	0.80862819721626	0.490468916751966	0.737690927190767	0.77676929050196	0.648520897294529	0.629049030112546	0.470035306824006	0.491818679434204	0.653036723272784	0.576714444809468	0.831092335583631	0.703264467944127	0.723318088645333	0.640619563936114	0.726498821652891	0.349811815843564	0.649771227964043	0.272004413621952	0.610177794490644	0.666586041328702	0.674260134516762	0.391266502676927	0.389739409626655	0.475678370142106	0.708012867028117	0.821553486015402	0.565856961402549	0.588860596423692	0.503094186964246	0.705993118353366	0.711751371365979	0.459609505192679	0.480587144981714	0.344455811458198	0.674879277952567	0.759131233877949	0.528356556992571	0.727959836200215	0.517146735240519	0.483314456913591	0.516358968086976	0.732758259821555	0.749815419079514	0.714194523496188	0.770696612799324	0.731421361358027	0.706081609917304	0.774422934670925	0.570240988856547	0.347185414989401	0.673670177566008	0.492139371880273	0.269349392409142	0.615879499247521	0.636729317242156	0.416077596752782	0.55421005142878	0.726263308636958	0.748589343090493	0.490980546155901	0.697927077144741	0.656475549730319	0.739595465903302	0.766257138046079	0.593767176232715	0.467336288924979	0.795757427650279	0.768155839691008	0.55397106950791	0.456887795680382	0.638774595637713	0.534580071454692	0.728295500968062	1	0.501275074916239	0.794527222627415	0.653426718631137	0.512849453237923	0.551427722724148	0.665862899404329	0.364304013317347	0.709792857153013	0.705893713244365	0.765359263212318	0.760189027150076	0.725191184729972	0.494965646823968	0.699409948001539	0.562885815705481	0.681809290903346	0.417351564844145	0.609061276990683	0.803150188781232	0.564289781432072
ITGAX	0.652524369875477	0.522073849105319	0.545530436348967	0.426239568765796	0.133108974643225	0.648504223206642	0.607284978948922	0.628412035341626	0.722108178500957	0.751448260281279	0.575715925172729	0.111428083653153	0.527599614412046	-0.037127203298479	0.542919623943955	0.760782292374512	0.671048143457829	0.397953844228338	0.529749805336568	0.62108664717031	0.754167830472739	0.778912339017694	0.493266375500661	0.626251089923334	0.439439725448827	0.331904901587815	0.68810888996869	0.527913815792744	0.548806239854536	0.593327152070192	0.724711440342112	0.215418652242151	0.41332578648455	0.243051391047143	0.370092215444669	0.653436945237939	0.41452100847679	0.375130747990085	0.743152014174892	0.571501137040379	0.481306800704327	0.677518994689625	0.395827624889632	0.455833376722069	0.373705759039788	0.484383653402786	0.592276408847811	0.674724463135776	0.536839089265937	0.429998960971386	0.771443678305709	0.581701481203208	0.372700663676001	0.680844857750142	0.44483775171161	0.408383740109879	0.3847659225484	0.467346454123512	0.483391592945652	0.484787026181843	0.430290824952276	0.716000790497026	0.642551874666901	0.621853011471634	0.372128297621407	0.0169636820745912	0.340871699585003	0.449919552921124	-0.00942092230432151	0.828682423459836	0.607612205296041	0.710052208855266	0.642895514433275	0.723210489435793	0.598591202331521	0.592722971738461	0.630321839412136	0.322840223854236	0.81209362805275	0.743938571565818	0.52675898631775	0.528649909616819	0.568598539641404	0.594690872644205	0.765067109143362	0.364728076098009	0.661663776240537	0.548727372517857	0.579828511399504	0.501275074916239	1	0.576599515432658	0.377189181440093	0.35183274931975	0.351314565704711	0.46032322574757	0.308229725119565	0.581925027380259	0.753647052588225	0.543119253510538	0.730750575020479	0.570126844532993	0.21309544346803	0.56078976118207	0.381914765703826	0.599692397888898	0.0301944543898769	0.574856516717285	0.550687999836609	0.600278958548738
C3AR1	0.813456533389194	0.861812433026129	0.842702636185164	0.701538479446917	0.547257214249099	0.798818070381452	0.889528920948255	0.915447181790078	0.78906475693476	0.752888470907265	0.88080860237873	0.354489563800068	0.866018606765394	0.341891077884035	0.806722156108003	0.846729031665342	0.844113194950434	0.404212194787225	0.722607773682537	0.796394861244605	0.79286557504876	0.821494693292262	0.438147439885504	0.53964887192922	0.541758935955171	0.775268090602157	0.871428439724201	0.662975669891427	0.653237157612699	0.667936929299871	0.730934613437371	0.411273056925071	0.622583034569443	0.538371163808415	0.491443680508971	0.710953490812802	0.904812621263697	0.235081348436655	0.607682963852979	0.790161835428127	0.694051195033916	0.915563602711532	0.74958686028878	0.657678166928276	0.523594797028665	0.622918002226201	0.678700687032414	0.628748486891855	0.733733621738363	0.610539167095136	0.735898523369985	0.66288777692578	0.396259533032281	0.711543938592442	0.511111677073291	0.553116639804014	0.422139469510266	0.736349359620951	0.753717287549544	0.707301091837421	0.681580383912679	0.91555881414132	0.706337855998441	0.677909858265476	0.65056980084684	0.324568029888478	0.658657841980599	0.567154995295572	0.138583377736053	0.725141026185153	0.789915062700459	0.550780283615539	0.593556016958298	0.758505175083125	0.68952507702404	0.36309949256337	0.886112211420671	0.596336251994594	0.739813473760379	0.755787860799879	0.602318084965877	0.563257079401919	0.898078648255359	0.865333741493199	0.767970491515126	0.490665827864219	0.787143738252969	0.420321231659987	0.647828342734962	0.794527222627415	0.576599515432658	1	0.767463698953024	0.383275847877241	0.606837690309892	0.588593811147371	0.285714714018635	0.628545995307743	0.840711599317893	0.701191770283093	0.792750145520313	0.702720571409988	0.267939009146727	0.630552036106154	0.369275605940529	0.797035145880012	0.244334134020387	0.727176580540489	0.771209062376228	0.514827080481662
STAB1	0.694717626532054	0.672713438981818	0.725752921967192	0.711566016663204	0.660216261606396	0.562285962928663	0.884298171413763	0.799348987130037	0.677765162753323	0.519352435192358	0.850860109349533	0.432064219821204	0.786616644750658	0.447702676357409	0.716783489374438	0.600284102870166	0.582736857240992	0.387544950029383	0.644243564010299	0.708143610143136	0.616795147671824	0.501822685664435	0.547475267414609	0.307652652808327	0.509865393494819	0.649037614118739	0.615606577025293	0.654088259956363	0.661199530807926	0.333770894373515	0.696979967948815	0.443605240712244	0.712600062050564	0.67656488762916	0.543532571902104	0.368369970145707	0.758291666088256	0.276753537610997	0.494906174019218	0.580858414174717	0.58127722352495	0.656833534439526	0.598110692817055	0.714472876030021	0.568350335503128	0.548156405361957	0.740133303228248	0.615263610355263	0.521864835304763	0.667891843515359	0.466212904962686	0.607633563243571	0.343868423329166	0.497468483024057	0.0571455497705383	0.68707772750621	0.540742263404669	0.735414582991995	0.655178290517953	0.754993954709129	0.595436655472048	0.724065281399175	0.635288456339494	0.520464797195907	0.69233418735885	0.608085955019216	0.650092720117213	0.640130306619724	0.177728757477666	0.607478311074458	0.743842089018916	0.472526034700689	0.580953219371267	0.496397408755798	0.518972554929611	0.23017712121598	0.844182377433586	0.682881940788264	0.569833683720572	0.646917820518051	0.656846033809048	0.579401862341088	0.825584559121762	0.637599074257969	0.73257472413161	0.306549794315394	0.715950879293369	0.409687225977891	0.491853047861546	0.653426718631137	0.377189181440093	0.767463698953024	1	0.531085544394495	0.697869610038178	0.589856761940436	0.448391197799791	0.521521593319626	0.781986627978681	0.503218794143099	0.556235712460031	0.549143755612721	0.191606765551449	0.78897392016167	0.398554777042501	0.744714244001086	0.340952527752805	0.575295796489552	0.603154945440036	0.246869544810438
PILRB	0.532248687550949	0.403023969203793	0.575570799297238	0.5951806825287	0.372728153581409	0.455905828194145	0.483462893090772	0.526913054671029	0.280758266536775	0.309941717615425	0.529074456999857	0.455065558439387	0.442513287886129	0.302998840022287	0.387826863503575	0.461637608391265	0.354798925944691	0.48007880385017	0.484586081178465	0.542032220423324	0.367014550134493	0.208891154295732	0.394295456149248	0.323470095315517	0.675512621231426	0.297103135768628	0.381711003031447	0.659587751306278	0.634256429820311	0.220212923395885	0.534903037647753	0.522939084286392	0.649788839938865	0.252229761188961	0.51569501712648	0.258524450954467	0.363281526468681	0.423064514212071	0.186819349223093	0.179621000740321	0.528206688087581	0.361649566952131	0.328752887895173	0.616664655101635	0.614829779260826	0.655010403517068	0.593140197460025	0.448831633148636	0.245961610489312	0.151749622558633	0.350524100319551	0.556680948689388	0.519032971353418	0.500097373468095	0.084936337163338	0.517961301453506	0.625681891379417	0.655820724892178	0.537383239545529	0.636332592245916	0.516448168597053	0.472154002705255	0.557389065468208	0.593453610265166	0.48809042796396	0.501263662363601	0.549461536608948	0.571372557876712	0.330119676282659	0.389551155200083	0.477625371459348	0.43415798272659	0.660328374791675	0.42401217171338	0.509027320889692	0.394657776445188	0.512585113605995	0.662551343275091	0.565197270202575	0.579439975864374	0.756907252354492	0.514568276907547	0.554399758234142	0.437855879901381	0.432277964235594	0.275542501066036	0.379445904759295	0.597007130462829	0.647627129698038	0.512849453237923	0.35183274931975	0.383275847877241	0.531085544394495	1	0.6006497058802	0.679122381442958	0.628498657097061	0.602770978619973	0.492851813909882	0.525633177743756	0.413421344338343	0.679843795756117	0.424928573209518	0.680840383109065	0.676629974087243	0.591881672690632	0.477618488363347	0.479860449664477	0.574110924112688	0.359508290130163
AMFR	0.591605510300675	0.605010495279802	0.710365563519398	0.71512740310235	0.73599935810802	0.65612670403459	0.750115845020623	0.650272458347277	0.398480758410787	0.324481419297702	0.753640981723146	0.5651593408451	0.640089244781061	0.762079224114657	0.623313824893469	0.508561472535148	0.372092539683731	0.593780284523228	0.723879006154296	0.768247886110923	0.411362093149905	0.306364332506863	0.42045907251912	0.34163396853323	0.741802648154774	0.682816073774125	0.519830146289637	0.753627102549836	0.755626115386697	0.0953249819608159	0.651555427972169	0.616859152773051	0.811505478222242	0.621020767862045	0.666015882716436	0.140523296929742	0.608204203974561	0.418204498799674	0.466911962222868	0.556181930299233	0.729619382828859	0.569712740532853	0.676462542900433	0.714363353013147	0.689887528039391	0.660437279123357	0.704989323225495	0.715916171419078	0.436932366880276	0.448917305131237	0.262300789273063	0.527501303983918	0.571952654926527	0.34622828589998	-0.107902518013118	0.792780758333812	0.732850900360554	0.697378627384509	0.664724505981237	0.635756867950688	0.671489347122593	0.589747369221371	0.660381138945024	0.599517487837141	0.672355649165691	0.707767912858236	0.726459273625555	0.795099062363528	0.483492304267138	0.549608178165809	0.657677639641143	0.623741214074755	0.669206324272127	0.361146644655841	0.634608988326094	0.418929288151691	0.723217007366454	0.819068376150573	0.512334163407428	0.686181143288845	0.761060278097154	0.716724849220314	0.695028878746559	0.500317875863862	0.5800185299662	0.377181545031784	0.536356458137142	0.587672997193672	0.66139579197824	0.551427722724148	0.351314565704711	0.606837690309892	0.697869610038178	0.6006497058802	1	0.7280149789056	0.695274533245186	0.664582490289693	0.643065320376015	0.633583830840298	0.561338569258154	0.667932887004609	0.46823264135531	0.696047962931334	0.585734908803684	0.815271175061944	0.632159118530542	0.580565229703423	0.588841857288028	0.0815342046252292
CD99L2	0.750140000635307	0.662966924210717	0.806390074636946	0.756942389050417	0.550007804594735	0.739493116342508	0.695387461523884	0.663266466699721	0.43344980826772	0.485757711835498	0.764297456885544	0.386049776827865	0.536872322221708	0.511335063727916	0.641886996607967	0.671803624545742	0.561075117825191	0.68978103627653	0.798534094446465	0.802792805129661	0.501759597808546	0.411959187083908	0.518867463142746	0.447202898358975	0.876804780197286	0.549527199247146	0.650050917566893	0.85449302428814	0.87105282319872	0.328302098150925	0.772530145708483	0.546787084347752	0.809070869644697	0.388623950280157	0.743306506934541	0.357765101734315	0.538138884606752	0.534499481099987	0.439598471681905	0.433481884468846	0.779658750456845	0.676531075890897	0.534339001725937	0.65938305516761	0.635126791185126	0.743548776687859	0.753090033516023	0.616537104998658	0.352910781539275	0.344632065368495	0.41365376316422	0.665088165377886	0.651362441474432	0.545211930708204	0.131456890855305	0.643923527287072	0.735707975830316	0.696186972089051	0.713585958794105	0.684049716928674	0.750207299647125	0.611889466409417	0.742864545132917	0.780076152626896	0.563724004409352	0.542402375420111	0.701061855493759	0.763156974892785	0.532892312149285	0.584152658494072	0.632472361477875	0.656591504022185	0.716212101490034	0.477948863588257	0.800141282459132	0.561696018481004	0.69104848823664	0.804910571549434	0.682008387084226	0.825605968430271	0.832901839548872	0.654391267607722	0.714782411736466	0.567309433496811	0.518999614567141	0.473793535956163	0.55804745434763	0.742046072450773	0.866669223567245	0.665862899404329	0.46032322574757	0.588593811147371	0.589856761940436	0.679122381442958	0.7280149789056	1	0.742591609574937	0.859564880326528	0.62872323999147	0.768774265381575	0.751698841205923	0.820851352414224	0.670052998190538	0.776659573906905	0.790132130234584	0.783100897728211	0.651462826549794	0.572481988536921	0.757275645395612	0.311208557213964
CD44	0.54846109554698	0.464209225741808	0.638604120082049	0.63179785019366	0.637483060718931	0.488661423991064	0.542099479781394	0.430341976910006	0.260866297505431	0.292467210158439	0.553661318773794	0.224695782720825	0.327379011202338	0.564248741155173	0.465459672365023	0.354208109813236	0.234375265200716	0.694159752286415	0.659730316686647	0.658536024606022	0.268186930085435	0.0811189893167264	0.57764841263552	0.229235274279593	0.821342642683525	0.313395855932931	0.293158347662384	0.771272984698935	0.820368060110343	-0.0763611160787129	0.684726274424598	0.644505752205004	0.766662989792586	0.374215273690693	0.785877810318851	0.0137087621581008	0.229336950962443	0.685730813496998	0.381843684901432	0.211112815625362	0.680830518847293	0.337468267313672	0.262304309712243	0.582319753497002	0.583206416149509	0.60153403784128	0.698629327213688	0.603326576791136	0.203044799174872	0.292485634216506	0.117306700900326	0.434697177622392	0.547396169803465	0.270108524282936	-0.237371775155115	0.607652566503163	0.819367082882216	0.51323904073751	0.498678669664391	0.588391563551514	0.601923497258091	0.339486221985245	0.545984932157384	0.584180415148138	0.460041289883125	0.648168517074437	0.460901047061163	0.799209991407605	0.715242367189147	0.480270164129683	0.463768234713952	0.654000254540076	0.679966568396509	0.204431480966126	0.667863065733039	0.445587601728567	0.513414274229267	0.734055303085776	0.477029875524065	0.620741632186032	0.755696621197027	0.530012112824899	0.422032573859263	0.195962928737854	0.402989537633576	0.450870471925958	0.442004556836912	0.803325306139596	0.694514111812189	0.364304013317347	0.308229725119565	0.285714714018635	0.448391197799791	0.628498657097061	0.695274533245186	0.742591609574937	1	0.762697920246845	0.433859842363446	0.571154704669024	0.519250566236547	0.633195494016388	0.674093557665888	0.72019057214372	0.827300479308632	0.627499444522643	0.702666647680947	0.361565856622284	0.490723273718909	0.0657987555118439
MCFD2	0.836610026704472	0.747007981244072	0.871885653982739	0.764941972723095	0.508108357114374	0.82789043732291	0.705036124552078	0.676908699806799	0.502938540324803	0.608263911143011	0.774802437043172	0.2430939064563	0.502460745511939	0.428488232798095	0.716923054239064	0.768867752866774	0.68375028962541	0.751771570818569	0.874858909080641	0.864436828392529	0.573156410986837	0.50669937546713	0.621049297565824	0.552804964608792	0.902239320074747	0.526797280720816	0.738927107196346	0.889444280808224	0.932102128225582	0.438182703870159	0.880332197630233	0.534932548060223	0.787899713949973	0.283053041500753	0.816805527986836	0.489955660009	0.496831414546466	0.666144949971914	0.530204053699001	0.432451768979405	0.856122583062429	0.763788865652308	0.502791698340037	0.610378149322958	0.596503316108075	0.779755626921642	0.809713146515393	0.65011345218227	0.386087007052915	0.326044504276163	0.525852589253153	0.724104524834079	0.680763352998994	0.639772816123855	0.281116281491195	0.576408103558646	0.742002225132226	0.6636848843412	0.743081749696713	0.703415415331448	0.826531632928889	0.64174711695136	0.745951286205037	0.869861674873807	0.537804269643044	0.44268873581344	0.654701550294556	0.760277675059377	0.590175988761233	0.723645147137406	0.627480525538776	0.709371681768506	0.739066135111411	0.601124886892102	0.925184260313888	0.696189236015679	0.692201734682614	0.767466427306305	0.777648319075807	0.894876030469257	0.808811645617834	0.613548497594716	0.692595470733675	0.591247055675294	0.55392208853329	0.571456332056808	0.615086420572216	0.826745824787673	0.933326503346384	0.709792857153013	0.581925027380259	0.628545995307743	0.521521593319626	0.602770978619973	0.664582490289693	0.859564880326528	0.762697920246845	1	0.66070498597096	0.858348329089083	0.885226589241672	0.85130312956656	0.780491485700361	0.808934863800757	0.857041227455354	0.774847698972725	0.62544068413364	0.580023514728953	0.804243885867648	0.440721611687083
TNFRSF1B	0.802039230111665	0.796711066730667	0.770595068678498	0.73997127177808	0.562091303016043	0.781322719800629	0.906670812983541	0.874128258944946	0.847387684191246	0.787252953746471	0.863404382625686	0.385781774231079	0.811783153575483	0.293206654631995	0.770514646551587	0.835693589737519	0.813697886783531	0.491521835075578	0.725156824690872	0.809772249733665	0.811157278543956	0.807908566093943	0.686239980754198	0.510928836498006	0.551260278989086	0.634302927706998	0.817361413070385	0.683925785642833	0.714793090783002	0.607920679754091	0.858121500163472	0.388542382973057	0.634417955650914	0.470785540823321	0.551463952380773	0.617070074621417	0.740264445070062	0.422719894640324	0.67825903666021	0.7229130886133	0.626712064512744	0.829529331752896	0.6291087380211	0.733998846986858	0.574097710707317	0.606369704186885	0.806482332429811	0.702747427495423	0.653005806920641	0.605814317629804	0.740116782589047	0.724910059879444	0.463663396893523	0.735871028033989	0.340628977292865	0.632239279785059	0.53462900897388	0.705286918820284	0.728764139765695	0.705742384547462	0.647909633265079	0.86754810768278	0.784342773898387	0.672250476467797	0.608182151888027	0.394809197610638	0.665587383261998	0.621704743024252	0.110047714506744	0.874465859709259	0.77343172730066	0.669931640252441	0.695767545003064	0.749779713164148	0.696693407410706	0.478592056777053	0.904432728489018	0.628429869491441	0.806304357716638	0.866618294301959	0.709389464296381	0.658512863288474	0.892721583833845	0.837665700978102	0.854376315584528	0.426841337987216	0.825015862266139	0.542555071936484	0.665911974873312	0.705893713244365	0.753647052588225	0.840711599317893	0.781986627978681	0.492851813909882	0.643065320376015	0.62872323999147	0.433859842363446	0.66070498597096	1	0.6570224498177	0.778707310093899	0.712775860222978	0.240916167142006	0.76142666198962	0.431390470171683	0.82462134174964	0.223562268263409	0.741347239310352	0.722642003988041	0.557747697317681
PTPRC	0.832593675176037	0.83170146086491	0.853519639651382	0.824238001137601	0.537475115212646	0.937989061648037	0.70517566358516	0.754203085844919	0.464359700999424	0.59403803416372	0.801621409655857	0.334709734026149	0.530194216567948	0.497562451910638	0.74468266170346	0.838155155410848	0.731678301903664	0.767827842412294	0.908159118056973	0.860689280367785	0.550050170984493	0.517949289456178	0.517383708187703	0.576873985927563	0.865956893737059	0.678600052546893	0.79224445760567	0.831983472282522	0.849205356666857	0.506344433590278	0.770394515221736	0.527807368159855	0.737785641251119	0.259127940015342	0.789078415286536	0.524593567012178	0.611988015469333	0.580352323353564	0.376709269529803	0.474368108527524	0.890742300988175	0.802325133427395	0.636963107912948	0.674210356555338	0.696887526278838	0.857229389365425	0.767358401643341	0.599453075056315	0.438132265296458	0.255740467641753	0.530624423100593	0.720808555874147	0.805240417565108	0.651233039694975	0.377709651672046	0.530641177942947	0.680647754901309	0.77681262213179	0.854910940394846	0.704040412057157	0.885520254981713	0.664271435289706	0.771667181256865	0.884049436623773	0.607537025030366	0.472602176522631	0.698431760173471	0.657632340584841	0.595840509825083	0.59846682908786	0.576117467286847	0.522764247081282	0.716056406976348	0.666609215202904	0.909088333002653	0.773521794055036	0.662817690443149	0.793160079843161	0.762453715382108	0.819070101574566	0.665536549845534	0.579556836315709	0.708649958901463	0.679211196227193	0.438400614325335	0.648145440861438	0.539458010672762	0.751938692359246	0.907920152187297	0.765359263212318	0.543119253510538	0.701191770283093	0.503218794143099	0.525633177743756	0.633583830840298	0.768774265381575	0.571154704669024	0.858348329089083	0.6570224498177	1	0.791239210512822	0.789632764910117	0.783393265256299	0.665673507598481	0.71468976482629	0.795905265287571	0.706995366009503	0.64882960991579	0.858282349348525	0.496615057640658
CD63	0.87029243219772	0.806350129586363	0.866681103105526	0.678583117310947	0.416396429666004	0.854884216198922	0.785588975793565	0.755673263963795	0.717210042566524	0.777691264188526	0.819109880046233	0.148542227039938	0.624098518422669	0.259462424149654	0.785710067472602	0.882844637045961	0.850720521914532	0.591293103305823	0.83416825845364	0.869167154674738	0.757595315762283	0.785800216405479	0.59401165917788	0.621990754304944	0.729742078424516	0.572144973836032	0.898653773128782	0.792202098145296	0.834724702246427	0.648376317180615	0.901686265363013	0.37547518793952	0.663191454505698	0.324282622104895	0.664828614860276	0.702066152903482	0.624291889284069	0.507358698557417	0.71884919417057	0.643849233265347	0.775489963660975	0.928552370778054	0.565559233694646	0.534130588045106	0.442978119672494	0.664120407469583	0.762943494805526	0.666855954214808	0.55071855053445	0.492614862774968	0.733903404343306	0.736161676604966	0.511402468683492	0.741975105445299	0.489878941090113	0.518958341678103	0.560884454631291	0.593446203816132	0.704514967832977	0.640580522599516	0.754270250292625	0.797767910488095	0.760182841214633	0.816375768954811	0.51030674006567	0.218535778843186	0.601509402876947	0.655813116961387	0.336049749220818	0.850218181145394	0.722739455577953	0.746266841942624	0.65629107584667	0.716768044107676	0.895242095097611	0.614739690901242	0.789851251485939	0.604795150834212	0.833391894433301	0.922533192520973	0.692429644088802	0.579348397647209	0.78106276606513	0.735186384578011	0.711370316851894	0.559507372630765	0.764131110215154	0.689023727425699	0.84496373757354	0.760189027150076	0.730750575020479	0.792750145520313	0.556235712460031	0.413421344338343	0.561338569258154	0.751698841205923	0.519250566236547	0.885226589241672	0.778707310093899	0.791239210512822	1	0.799351308464611	0.569468264896947	0.741238743095049	0.643233241933764	0.762883991846862	0.347473276572651	0.637862683517701	0.805114707042179	0.545882043078346
