""	CD3D	CD3G	KLRD1	CD8A	CD69	CD8B	CD247	KLRC1	CD2	KLRK1	PTPRC	CXCR4	IL2RG	CD96	CXCR3	S1PR4	CD27	SIGIRR	TNFRSF1B	IFITM1	TIGIT	CD6	PTGER4	IL2RA	CD44	ADCY7	KLRB1	CD70	SPN	FAS	NCR3	SLC1A5	SELL	C1QBP	ADGRE5	TRADD	ITGB1	RXRA	CD46	CD47	TSPAN14	RACK1	SMAP1	ITGA4	CD4	ABCA1	HAVCR2	TNFRSF14	ITGAX	TFRC	SLC16A7	SORL1	LRP1	LPP	ITGB2	SIRPG	ITGAM	HMMR	PLAUR	RHBDF2	RPSA	ATP5F1B	C3AR1	NRP1	TNFRSF1A	LAIR1	VSIR	HLA.DPB1	CD68	CD81	ST14	PTGER2	CD82	PLXNB2	CD93	GPNMB	CD163	CLEC2D	PLXDC2	JMJD6	CD74	ENG	TREM2	CANX	CD63	CD9	FPR3	TSPAN5	ADORA3	APLP2	MCFD2	PTPRA	STAB1	PILRB	TREM1	NRP2	LRP10	LAMP1
SMAP1	0.174168887196737	0.168212738325539	0.00487916056727502	0.105095382473748	0.352585969358078	0.086754858255493	0.282814644944778	0.128065961676282	0.143315715650687	0.185755631257422	0.61071183102815	0.478888827959613	0.313125434635987	0.283737483723679	0.042088338632175	0.367186822700616	0.0334669432719949	0.662651186528736	0.720964286178525	0.202580455139545	0.287895331444498	0.34108624349951	0.460683720808986	0.195813630053585	0.566352601666046	0.472772167946163	0.203933554829256	0.287194807718552	0.459134287073936	0.330102003183137	0.298503398203737	0.73535992014186	0.0127865726139624	0.660905565726195	0.55010007073097	0.453332988599353	0.70697287485595	0.550790529256619	0.600766240584029	0.665426469935555	0.709909100041819	0.820972851280694	1	0.621594928291191	0.369138454563551	0.158565188262179	0.66657318205735	0.543744997296935	0.214442343494957	0.494068951736824	0.292214623474179	0.445582730264091	0.267526123231252	0.617585792982155	0.526663489631287	0.292111130839003	0.449321501734103	0.57028172801774	0.431653089256712	0.385120123898889	0.751949904298705	0.778650764303899	0.468863886569264	0.227328166554089	0.491420162633074	0.453003514555071	0.703488803090818	0.557243190364415	0.312589575222472	0.494145520139876	0.364539192441111	0.0909728432718451	0.374049365378224	0.410171683424552	0.311694496514445	0.212586528059232	0.293360625739344	0.284718321074486	0.422554597881326	0.383781554491184	0.555895306404316	0.361415190074038	0.455129016503764	0.568101729974785	0.730440930776233	0.393086873851674	0.29676308401292	0.24501239525967	0.398531180133364	0.406027117982669	0.4774910801379	0.627918889230567	0.258013423012864	0.316319604819209	0.384364240723052	0.338354608137322	0.578280330295259	0.433423263497052
ITGA4	-0.097740231966639	-0.0779268621314157	-0.24137805326293	-0.107538386354182	-0.0553011210920465	-0.184410940808485	-0.219531856933416	-0.274768408827606	-0.130119599373663	-0.237011731183116	0.343097013247263	0.129696262294251	-0.0311000203157733	-0.165188716757186	-0.210917322066519	0.108617050103654	-0.162634892590381	0.45668277031413	0.441596978454735	-0.147350207015562	-0.0478588995678162	0.120067943559127	0.442887888078536	0.105318177503934	0.637769727609438	0.816009118443075	-0.246136402110745	0.241064619848034	0.300000889446508	0.130195018714326	-0.138574050203415	0.618808486712351	-0.109288189763357	0.813707834560967	0.240582021338171	0.267863597729325	0.842764810313025	0.761688226630101	0.669921817205124	0.669734407379021	0.490641935563151	0.666153526979283	0.621594928291191	1	0.796977582320072	0.199079431280712	0.845447636081503	0.365274869831651	0.270857547308802	0.647030455186599	-0.00465133124119128	0.902496462211759	0.602145381977702	0.735290979939301	0.854024062145422	-0.187681531065911	0.751534940946844	0.604246430634536	0.721243017966619	0.733334738066043	0.562129472522796	0.816189756851868	0.780705332107288	0.625807803143839	0.829040792760157	0.87485596553888	0.851116403975074	0.875406210141024	0.393558509562073	0.873025777255755	0.783685908281301	-0.260227557637818	0.398357838629613	0.75017421516443	0.799152016391705	0.21250891643613	0.708333204953856	0.135392107275984	0.850676438867695	0.408180943297267	0.915127274401925	0.81009910089219	0.862687856984511	0.779443081142041	0.819442528634428	0.5675159162652	0.716126469274359	-0.0770867370192897	0.818553362330159	0.741745952324684	0.688382178544982	0.647447316692752	0.748562696332198	0.303186386246788	0.566909556765406	0.455525877675806	0.728187163781399	0.52002881691283
CD4	-0.463682683941206	-0.419436660921613	-0.475970438286806	-0.435321886388085	-0.51767820769226	-0.532503921834551	-0.600767608763286	-0.574352250503201	-0.47697941577218	-0.612591336845747	-0.118313733414709	-0.314129307332618	-0.45464750471714	-0.589947540013925	-0.498268321944461	-0.308545285442307	-0.421515987017172	0.0392624821406586	0.144780274328248	-0.544524356309234	-0.428376019346613	-0.27060308201492	0.139171149356001	-0.168987287677223	0.750544196970992	0.71424932615443	-0.596997820204878	0.0132867105491896	-0.174019813226277	-0.234418011253198	-0.545870607058728	0.178716420027957	-0.404350757526426	0.53081964803353	-0.201405778455834	-0.0998810726475415	0.759816742278563	0.767445791465459	0.685687809201373	0.287151821736437	0.20807461516164	0.420978567378538	0.369138454563551	0.796977582320072	1	0.599219926974558	0.770003856337771	0.405306328659293	0.629526234679266	0.70480150948258	-0.399127984928771	0.864190068983899	0.89804856183126	0.68096254652018	0.937850530562493	-0.584198840538459	0.930193620072323	0.246748030659461	0.917346836706574	0.895274650818383	0.187901604693186	0.476518537140585	0.895040270415148	0.912127238373189	0.918481998435925	0.930462316658699	0.698226850431025	0.794595210933798	0.728909034775144	0.939380854716337	0.93504664718465	-0.590656348622477	0.378807348828346	0.916827100949022	0.932590403929896	0.603246261568665	0.950594041681194	-0.159338170520204	0.930778619990491	0.35594510794192	0.881127961719125	0.954184674770664	0.941070189401985	0.876620405193525	0.760112177846152	0.722823225432532	0.929657695840345	-0.337709090203094	0.923460469114152	0.934583774139334	0.811947369082265	0.39459253390299	0.926592152130051	0.0386500444764677	0.813039222846629	0.768604014111453	0.783914575572585	0.740712627214363
ABCA1	-0.711046089131761	-0.681879278749106	-0.537530440991188	-0.666259935930114	-0.742902927786228	-0.722526979287573	-0.673047559790362	-0.601207170127195	-0.720693722476788	-0.725439061508164	-0.576784013804864	-0.614946254231993	-0.731922486714558	-0.758049299653117	-0.730763585690032	-0.656996819432067	-0.676401680564242	-0.342891756586985	-0.173358507928486	-0.788207847677355	-0.690440895921663	-0.574636150002106	-0.399795596999542	-0.493021983320063	0.68213445862903	0.125859142580549	-0.636392400814569	-0.280306561625218	-0.62387401094729	-0.559645026338957	-0.7109515894103	-0.280053252161844	-0.670688353881429	0.0330584349910806	-0.562143312229463	-0.501059286508458	0.265075949106004	0.478951099146044	0.491200517940459	-0.243499021995179	-0.174080510211838	0.122178584081377	0.158565188262179	0.199079431280712	0.599219926974558	1	0.402192149680932	0.374431049202711	0.887589336726263	0.502644065263048	-0.611370939916698	0.386797128548892	0.796088177695556	0.289922611461758	0.619159697416288	-0.702647748575357	0.707215474409564	-0.183401204932718	0.735358635887921	0.649798312619422	-0.176477398797563	-0.0160209434552206	0.641686632617294	0.702864845137311	0.581153571486012	0.461119695166491	0.308539040014883	0.359557592595731	0.905307749741008	0.479153761388132	0.606971496228183	-0.658176352859756	0.157502424950038	0.679395387725796	0.480509956139009	0.970344214092288	0.676092750835566	-0.487916493026766	0.557921723512227	0.188344610279141	0.422746289966538	0.554374729078813	0.523723177791149	0.674041986158877	0.457161300556978	0.686405924138097	0.659534464213972	-0.37502168849365	0.482126844887161	0.739855189489539	0.616138660188364	-0.00173819440582648	0.476274128530051	-0.301078860380587	0.825382179979783	0.890722091645084	0.552314015088631	0.697934382478567
HAVCR2	-0.263974004216385	-0.262347786230577	-0.0863333371619311	-0.236590708759609	-0.121850512147775	-0.28524090967123	-0.16589507951973	-0.105454808737053	-0.275789378137901	-0.138021742036138	0.244340410906038	-0.0104152769900613	-0.164954286550887	-0.183701474574133	-0.272346388139865	-0.0924935677815494	-0.313952954048228	0.321803817233688	0.353083146425678	-0.193315053523713	-0.171345213121764	-0.078321500017069	0.355948690512194	-0.132046929858141	0.755917160606288	0.793660901108944	-0.139795759184717	-0.00853960346314057	0.076313545598017	-0.095552812292729	-0.160326415963393	0.523719944380551	-0.240417388895176	0.766608809772244	0.192493640325847	0.111732624071986	0.840532515133598	0.858704707850749	0.738035107356264	0.469826042378593	0.522969763493929	0.712798644257456	0.66657318205735	0.845447636081503	0.770003856337771	0.402192149680932	1	0.527305014674609	0.532344616973154	0.638386225607792	0.0876879467959158	0.794829326404334	0.672817235625611	0.784248025600125	0.866584233401923	-0.186004183972227	0.809049093922298	0.359394578224627	0.798286613810103	0.778352576514104	0.567326159721912	0.703678408235934	0.805165016680185	0.679295014883582	0.836308557194559	0.840521762154294	0.866671258523577	0.828041049238896	0.578423469678272	0.84629681939652	0.787718566510544	-0.147856243980326	0.274196774525751	0.812791703317294	0.756148824716268	0.430668186272376	0.734580588760034	-0.07507210621356	0.8300810215986	0.397983065547233	0.871561607066904	0.78841150587794	0.863033597960814	0.814207687875344	0.866698253071633	0.683518128375131	0.733077150835332	-0.0845317634338294	0.790297068244167	0.776497319730942	0.699990198117753	0.552442295815912	0.716973607717795	0.292169732569661	0.686024331143164	0.584639174810829	0.776301739905147	0.619058344692598
TNFRSF14	0.0849720703052653	0.0929163769774483	-0.115151842272445	0.0455966655687279	0.0568712872708231	-0.0178537945241064	-0.0643239936633534	-0.13431790665788	0.0849875791085576	-0.0494299670405532	0.326879231430987	0.233744955510172	0.100745207465972	0.00261072764681866	0.0585069986263292	0.165946967078469	0.111033347108997	0.40841617318968	0.485519457371012	0.0813750676482716	0.0852185141064301	0.142381283453466	0.434698161542425	0.147160121908905	0.653539246351767	0.32014800982854	-0.0537088898890918	0.145850224595184	0.140378797417565	0.185189896812907	0.00652329563089676	0.2572836150861	0.0738202854168604	0.279513824475834	0.266123622163346	0.369246730167371	0.564525805234995	0.458613498492004	0.516486228088215	0.343860945015755	0.431408513088512	0.501374705382476	0.543744997296935	0.365274869831651	0.405306328659293	0.374431049202711	0.527305014674609	1	0.393250130266622	0.461041106095032	0.0207952082228255	0.310567976753138	0.365342053117875	0.514262810788242	0.477642270894866	0.00422885836612878	0.401074977132065	0.185195265860027	0.455830915313074	0.433205393313694	0.351333873755082	0.335311569973936	0.384990854068275	0.310121552975626	0.406260255902551	0.366229390794541	0.487958094222776	0.449773433230809	0.517855114254874	0.365242304574721	0.305189108484586	0.000730322509849167	0.401904203054783	0.380037472425974	0.25201007317775	0.461462000735977	0.323239829148528	0.227360857258516	0.35973768196958	0.30917899410724	0.455403671458435	0.308662608209378	0.410975034078572	0.47828368564152	0.517837881014672	0.392016661398784	0.283169231729473	0.0311620186851565	0.346334636749578	0.397070624150336	0.499841636098965	0.266589132362767	0.234105940982177	0.048439340896568	0.388584616518094	0.430893890211493	0.564795255235161	0.557670116021551
ITGAX	-0.70735192438148	-0.691079290586452	-0.372608321101461	-0.668348011594993	-0.660819572931662	-0.709714755745782	-0.546598766836644	-0.427203195715846	-0.703994887325104	-0.574413772258949	-0.473262280094715	-0.577409832806377	-0.683399310314186	-0.653477120804709	-0.673265812670039	-0.626913055807462	-0.657674431114723	-0.294974682861826	-0.135359307121505	-0.705334144138557	-0.619576818769458	-0.560184616012618	-0.317060818431318	-0.502348921300427	0.659835563348234	0.284768443570898	-0.493653669617954	-0.341916053238461	-0.584192264181882	-0.577961788546384	-0.604453102735269	-0.184070181301457	-0.656471837447952	0.138146138672664	-0.443262556915516	-0.467679489919933	0.366400842936002	0.55929878485571	0.54941278166102	-0.184724084282632	-0.0440542574698451	0.18557750401792	0.214442343494957	0.270857547308802	0.629526234679266	0.887589336726263	0.532344616973154	0.393250130266622	1	0.548273525201743	-0.441969661894008	0.431586124639841	0.812827308317816	0.444839063240625	0.643101662225077	-0.606399099656684	0.733444606419653	-0.201234466230734	0.753565844133242	0.687533920720987	-0.0782102055327451	0.0467881068899582	0.6541734097737	0.75248056592189	0.630033970309798	0.519622186367233	0.367367404834655	0.42691732101887	0.846031705824681	0.550909872623783	0.635598057781485	-0.527527275951548	0.132280708776115	0.70989352441122	0.534848711423106	0.888311080519463	0.716754668621492	-0.487462211719023	0.603102769584741	0.215494001255039	0.489201831755462	0.596187455516806	0.586799215497418	0.677835908623441	0.514262580379104	0.740586140609161	0.685907058248008	-0.290062963841571	0.519093841053603	0.748334515695828	0.618898443354024	0.0876928156669204	0.537781831421948	-0.165000069225026	0.797102286674505	0.857246571434312	0.608877374706615	0.700151162973035
TFRC	-0.282779989949983	-0.256707558398755	-0.385794291887901	-0.320898049720632	-0.262057366042153	-0.409206930488775	-0.380830899121	-0.423578058429451	-0.299036087576526	-0.426348089207743	0.0777830395942156	-0.0635798824349873	-0.252457710399741	-0.339953316845253	-0.327300733170167	-0.121274669128978	-0.27047298802915	0.225387404514804	0.281075335139753	-0.353554670888463	-0.225494407201432	-0.0488831342738763	0.176788846964694	-0.0831428323789009	0.758755828121996	0.489516278195652	-0.345001715523636	0.0452613719067809	-0.0142591468948899	-0.0564157994391078	-0.292567020171455	0.265590492819231	-0.233640507186914	0.57638868256812	0.00155204769161872	0.0505630003505839	0.673156738306766	0.645017091411829	0.692493327578722	0.47969679100062	0.280229955405648	0.594416892992001	0.494068951736824	0.647030455186599	0.70480150948258	0.502644065263048	0.638386225607792	0.461041106095032	0.548273525201743	1	-0.195673292769697	0.708778335947607	0.700672291401045	0.732067450968889	0.720960367308521	-0.306740010414313	0.710637018847879	0.236527052333633	0.70643613340333	0.721308718116134	0.394733523373676	0.541181688781366	0.667962905076065	0.63208121502207	0.743164799990223	0.652400296748535	0.647824101718836	0.677530288567662	0.536034260932676	0.692650407748041	0.675575307867989	-0.356290116152348	0.496267287580537	0.682734989143473	0.616512320646792	0.483598466401865	0.651554364470131	0.00394455080209681	0.68916831693222	0.371405560271352	0.698876560417204	0.662765497360825	0.680420250046599	0.786498681935885	0.693925009082665	0.766016638997719	0.640601694233799	0.113170673612673	0.613091455915895	0.702199588245287	0.766753356425877	0.620326337306489	0.557012971150488	0.23187374336748	0.613611619308773	0.703832499415268	0.706290533101932	0.539706336758624
SLC16A7	0.478916242972621	0.411972951939983	0.571362689098821	0.441873378142753	0.806859610563629	0.580966027588983	0.829951540489996	0.801645597471758	0.461817649306158	0.841179247591516	0.648543115084393	0.581530509012612	0.593872755202516	0.813629789722418	0.534228558359734	0.464117833098416	0.327669564607929	0.461216066483981	0.360937563364824	0.729548798055519	0.512370565698332	0.443563943398873	0.435076883604411	0.114846504478426	-0.264000119107001	0.0729868569656328	0.881078827330365	-0.084506084210341	0.508062337179459	0.378116966563425	0.761515337564356	0.491372184136884	0.558488049829168	0.336114890324994	0.65083203009745	0.484138194142354	0.0830425279695963	0.0294495356671463	-0.0211689641421521	0.357093265668495	0.567284698715219	0.359802095689366	0.292214623474179	-0.00465133124119128	-0.399127984928771	-0.611370939916698	0.0876879467959158	0.0207952082228255	-0.441969661894008	-0.195673292769697	1	-0.197016050930099	-0.472003684516758	0.120667175372615	-0.322538047247784	0.803145573804407	-0.371652526794262	0.132965075488651	-0.399692785065057	-0.345551075045472	0.589180285358608	0.284350986702397	-0.349002706277811	-0.440740282634082	-0.246211101772438	-0.239658713456959	0.0725129826093417	-0.150625251311463	-0.504373008557862	-0.19653789938622	-0.338859724417769	0.861516664540661	-0.0906534295380637	-0.335821608808081	-0.30186437139645	-0.573851880218933	-0.41784795847068	0.202881893979534	-0.308519365844699	-0.0351227370035445	-0.185867217545419	-0.324165158950139	-0.26666303081742	-0.254552170864354	0.00909916961541832	-0.309566751513831	-0.421015162906593	0.592859225605566	-0.297494803622096	-0.425792728644247	-0.304874005873976	0.234485118327024	-0.304555373022155	0.550324870236611	-0.473238279641993	-0.512631547434618	-0.204395165927136	-0.327202145399114
SORL1	-0.359861451327663	-0.325410616383117	-0.400473516789839	-0.323449099310308	-0.334031941520721	-0.42582495686402	-0.455281728745413	-0.444920275555084	-0.38752234777936	-0.468916030465115	0.0541572258991982	-0.16237329947601	-0.333345071331931	-0.430636453072882	-0.401831919930852	-0.175527150933655	-0.363947648140015	0.188996672547193	0.188967662379414	-0.409074494286585	-0.312038748025356	-0.142472422874705	0.263692943429322	-0.12068020959211	0.702592758147581	0.764059575343549	-0.436341087610627	0.0398247940427253	-0.0048704625962137	-0.125128661087441	-0.3978686574774	0.372221726532746	-0.266503493422786	0.725607338634861	-0.0534859168705866	0.00375674870877103	0.743977223440052	0.765793916682621	0.688439746122885	0.456375223974408	0.277317710815124	0.576872254610536	0.445582730264091	0.902496462211759	0.864190068983899	0.386797128548892	0.794829326404334	0.310567976753138	0.431586124639841	0.708778335947607	-0.197016050930099	1	0.743995915808154	0.70238287144401	0.88546165883662	-0.428913118354868	0.828707467201516	0.373122186189624	0.810363868940223	0.82137682040168	0.395260266701432	0.642658607748444	0.859051542569013	0.73720933728439	0.89138747123485	0.905107534297131	0.812446309401571	0.899861517352763	0.509161534921447	0.886961329991957	0.863729942276532	-0.428393439956582	0.348100377471565	0.835951989822636	0.870640041562264	0.371345171155735	0.80854172838783	-0.0786966580869304	0.925783207844898	0.40105429239513	0.931747918665277	0.874083696527644	0.901217353189675	0.843063872899267	0.77130291683665	0.69550511476111	0.809237252809709	-0.163926150376059	0.839293144337087	0.83242814022103	0.781624952953921	0.564072203800015	0.803599302431433	0.222537829783335	0.676131011938194	0.609033020409574	0.78713759147817	0.538836085323279
LRP1	-0.671811441234389	-0.630762559426388	-0.522483371081996	-0.633913583698654	-0.664021929541134	-0.700067501794588	-0.647075856125053	-0.585768495231085	-0.681543734211611	-0.684793507437081	-0.358230900800244	-0.530536430858441	-0.655954483877584	-0.706683317888925	-0.702143988831683	-0.555998386474677	-0.630712065603511	-0.146119581789554	-0.0137940155607366	-0.721773082521127	-0.586741373372878	-0.48432710269547	-0.103648826432127	-0.397516353704503	0.734633056786687	0.515936797173294	-0.619369295649383	-0.198140595742295	-0.435567911268231	-0.437294773059539	-0.651666940095393	-0.0349044225705689	-0.592786386624713	0.372841528215813	-0.403962745249252	-0.351694221915248	0.622119908169963	0.722089737476936	0.676595971089838	0.084287616744644	0.0882188653702587	0.303017993019933	0.267526123231252	0.602145381977702	0.89804856183126	0.796088177695556	0.672817235625611	0.365342053117875	0.812827308317816	0.700672291401045	-0.472003684516758	0.743995915808154	1	0.613781321022635	0.862384800075722	-0.662772298086894	0.909426537911825	0.0215079478955407	0.90575810444547	0.884472398128316	0.0293239712274489	0.305089276496839	0.872150166993874	0.92965926210562	0.896665341105618	0.821482858205324	0.596490254299928	0.672969605344029	0.839429359443741	0.852316113266579	0.871231278160479	-0.649112069262641	0.299483619665807	0.893430751362489	0.856010060862891	0.776537318552936	0.946196597031386	-0.39078302655826	0.874754073839515	0.321747835128248	0.76721119910396	0.891009743686475	0.8602431748372	0.880751619654124	0.723721156271057	0.821583501268158	0.913748716312778	-0.298816989960179	0.83147048349821	0.942123824509793	0.796221866575213	0.323783901556676	0.861750657979625	-0.0194166052105923	0.841339088228041	0.894807117549264	0.764603961162061	0.799199937840495
LPP	-0.131024560076383	-0.123240070065761	-0.0476636367658326	-0.189664350135795	0.0073814173897762	-0.225428372142221	-0.101261284613431	-0.0780282983066284	-0.116301599582927	-0.0667674051590396	0.337303261971047	0.12777826327904	-0.0114407264706574	-0.0387948159253321	-0.112012770422736	0.0427220282894954	-0.128788162681542	0.40329987063457	0.550072525697275	-0.0566920545494973	0.0107504992401724	0.108434287628003	0.357116794541469	-0.0014175323159158	0.663356940280044	0.676168717144576	-0.0229789467657942	0.0638663635309785	0.180498804720478	0.0704126539802393	0.0181959551680781	0.476443260182139	-0.0775382396340479	0.666065933962424	0.291641141694892	0.271805547025861	0.857159723952958	0.756233153840824	0.816613502398593	0.613811679407428	0.60960346713133	0.678263195267754	0.617585792982155	0.735290979939301	0.68096254652018	0.289922611461758	0.784248025600125	0.514262810788242	0.444839063240625	0.732067450968889	0.120667175372615	0.70238287144401	0.613781321022635	1	0.713049661723958	-0.0416488924891139	0.688787581680821	0.318325004740011	0.641532191988628	0.725169652994467	0.549341004670444	0.661762843601002	0.652177715896903	0.606550687609393	0.744407401158753	0.687962265860934	0.729569777759299	0.705355573713208	0.41329125041731	0.746959577298076	0.610989529223712	-0.0230736757877658	0.492545644566554	0.624320952399643	0.640482757128107	0.303540528881539	0.643560019106389	0.0990994205634071	0.697039690038225	0.301639437061985	0.750906237430255	0.664612327669597	0.724115021640233	0.722988920291487	0.78367483979967	0.701367073978141	0.589843260584477	0.28714251249668	0.664432947280258	0.648889487107912	0.704480342852355	0.693901790924442	0.608125357095211	0.433632984551841	0.479838571892258	0.538020423475332	0.726199174704282	0.57527071249663
ITGB2	-0.426238909090797	-0.39346668517683	-0.419247443145452	-0.400202248338697	-0.429786235122953	-0.503423791615029	-0.516802299095763	-0.501374872038208	-0.441926173661127	-0.530024455902669	-0.01206110879412	-0.22132761203136	-0.387205791899776	-0.510974127732259	-0.502710597196901	-0.252177292513672	-0.428196588437847	0.164507665893677	0.235954327959202	-0.494174528991014	-0.360527358640198	-0.219650053932447	0.197205700656367	-0.146562281512899	0.827307118739264	0.718661849142172	-0.522685250098033	0.0532894462726614	-0.0989809740806713	-0.199376737572896	-0.473511289721987	0.327914995103624	-0.431448397723114	0.630214305082214	-0.0917222506492859	-0.0475249028021284	0.801891557772147	0.836627268833874	0.720018209250729	0.364418510096817	0.304525970852703	0.556458339745851	0.526663489631287	0.854024062145422	0.937850530562493	0.619159697416288	0.866584233401923	0.477642270894866	0.643101662225077	0.720960367308521	-0.322538047247784	0.88546165883662	0.862384800075722	0.713049661723958	1	-0.502746557490427	0.952116111733003	0.340452274384893	0.953229775609731	0.893554833339982	0.329973284172798	0.596559938936368	0.934320891179849	0.858470169149656	0.927607802996147	0.924530524061345	0.822396429310411	0.860481211007898	0.75582947088337	0.932562704890097	0.928551959367228	-0.534123683539439	0.37542320746778	0.925893684578337	0.889298110393458	0.640869898280881	0.904794023898634	-0.12658561321977	0.949096523185794	0.392520171418303	0.930011668919123	0.932905177762574	0.962398967618988	0.913406021609777	0.844640323477777	0.76368444899482	0.909133495250951	-0.321365864200049	0.898512652431742	0.937858991704081	0.826312543053015	0.461443774626679	0.84929327196099	0.055239532279981	0.871485582946988	0.760228529814513	0.820415316889465	0.738982291947748
SIRPG	0.66144944646761	0.599440056832998	0.494873116359143	0.557575200182438	0.944662673860269	0.647941115819846	0.926820425954802	0.73602689513017	0.656031936530039	0.872018189587755	0.745930338695275	0.765288039590164	0.781375590906828	0.965880620129225	0.633681822126577	0.629134049334231	0.530716368571144	0.519687817526294	0.537151378530946	0.839433252691841	0.770540110133263	0.637924759412636	0.41536092895962	0.341115821804636	-0.421731385370775	-0.185918384893024	0.910918927735886	0.161801256017958	0.648156964176218	0.576803592864638	0.950314636613598	0.445946028732306	0.597984627628454	0.121054108769625	0.75115690130449	0.583429525480325	-0.0724541775726611	-0.237939952439434	-0.161587445225039	0.375534113389222	0.606809298930752	0.253114085997403	0.292111130839003	-0.187681531065911	-0.584198840538459	-0.702647748575357	-0.186004183972227	0.00422885836612878	-0.606399099656684	-0.306740010414313	0.803145573804407	-0.428913118354868	-0.662772298086894	-0.0416488924891139	-0.502746557490427	1	-0.569283096446699	0.167758077050583	-0.575450895622368	-0.542157530310866	0.516385093222184	0.212537711100812	-0.543089016214793	-0.613960209285204	-0.460036436379173	-0.444602229105045	-0.0686740832807431	-0.317021613893174	-0.609844278502447	-0.400035646662364	-0.562283717180513	0.816465173906421	-0.0925243322874366	-0.558967826315453	-0.522235923660606	-0.647574814571218	-0.624576445628527	0.417023211490382	-0.523933586191327	-0.20300071045967	-0.368596559745527	-0.542880791117574	-0.48148755984267	-0.443578125984533	-0.147371691579339	-0.519152943539899	-0.623862506604876	0.67349832981181	-0.456323949252361	-0.612929117586349	-0.38299723790967	0.179945104565672	-0.506008854446218	0.352799975028074	-0.627063232005724	-0.638725369169127	-0.358934853981068	-0.405430861930385
ITGAM	-0.567750024346018	-0.536567721106528	-0.404494860098225	-0.537538171563616	-0.537226639883858	-0.633054542676603	-0.555193150441267	-0.481827839551694	-0.573792905666936	-0.569259627618158	-0.175763695168214	-0.374236732312451	-0.509840748918177	-0.589050979588083	-0.595496412930477	-0.396840068661027	-0.554081218087872	0.00482320279749983	0.116483285987903	-0.602315575588133	-0.462649463055462	-0.345440963574077	0.0148904766455739	-0.271962847273202	0.790409523328568	0.659019030329855	-0.539025921855261	-0.0764680861022246	-0.259087885288472	-0.336748397062586	-0.538311535623438	0.216674708883834	-0.555747776805957	0.545242086285555	-0.215861248903359	-0.214036128450142	0.734155608990527	0.823900849919107	0.724732728866028	0.224523636071303	0.223036699837363	0.471573501847877	0.449321501734103	0.751534940946844	0.930193620072323	0.707215474409564	0.809049093922298	0.401074977132065	0.733444606419653	0.710637018847879	-0.371652526794262	0.828707467201516	0.909426537911825	0.688787581680821	0.952116111733003	-0.569283096446699	1	0.217419871896035	0.954233933450115	0.884083666683931	0.231424608358154	0.487983776833548	0.915391202223355	0.886228491819356	0.916751612396243	0.881391626756956	0.72500106887117	0.771788758490215	0.807097710690606	0.913634689684947	0.928150483105873	-0.567533137676141	0.320058265902944	0.924014479383737	0.880237882191506	0.716393807982805	0.939742150874049	-0.26798884302736	0.924679155146857	0.349791923890216	0.857733736495479	0.934100962793107	0.926096987164245	0.903075253928092	0.807955955113825	0.797459733121073	0.93578049623097	-0.327996133570499	0.873377080895206	0.950703274772954	0.804781296278434	0.395753297701641	0.864987103443626	0.0275530491167726	0.89796137270159	0.816763911866382	0.793248840218694	0.77079165320275
HMMR	0.470923108888335	0.484850097972023	0.143153210210998	0.449056927729153	0.368253033478634	0.30755739397877	0.112733291861728	0.00967362966509699	0.455613621127508	0.13960609487069	0.58552953454995	0.578596138239447	0.53111987705279	0.274865783755175	0.276299775463468	0.64666709589408	0.354193814785438	0.756706303720995	0.55969361436525	0.332383029611672	0.489292656621156	0.555333576670326	0.402468082598577	0.66072399740933	0.209555146093538	0.449346436020178	-0.0170182233674947	0.74752329799009	0.711369004441344	0.60634618730194	0.251002188894134	0.781708149157203	0.13834143085458	0.486123397197459	0.597421690708997	0.581255989663399	0.529672404513455	0.213913379469959	0.212961686291382	0.771362326206418	0.393125910420484	0.344772396533138	0.57028172801774	0.604246430634536	0.246748030659461	-0.183401204932718	0.359394578224627	0.185195265860027	-0.201234466230734	0.236527052333633	0.132965075488651	0.373122186189624	0.0215079478955407	0.318325004740011	0.340452274384893	0.167758077050583	0.217419871896035	1	0.129078097988022	0.145593043874823	0.398873536076347	0.730913688284234	0.231553078495686	0.0508924418766847	0.256244475922257	0.335036580434351	0.360699238216248	0.364805069837825	-0.055028702102817	0.336051522542398	0.202232151418708	-0.0415933186072213	0.540689213120366	0.161969802834223	0.181976857967373	-0.163524078365771	0.124251397392697	0.647589407832585	0.251568450988596	0.360961495060129	0.389466636907517	0.225047004974177	0.285317197570657	0.28015174152092	0.433481338714522	0.0742688049989202	0.0954920377127269	0.0444602157900146	0.302311946335333	0.20008920868016	0.195152435898755	0.532142642318109	0.188333105762145	0.434413774067453	0.0591320067812404	-0.00787573881721455	0.250818865476027	0.181479060279916
