""	EGFR	THY1	GPR37L1	LRP4	LRP1	NRCAM	ITGAV	ITGB8	LRP6	LDLR	SDC2	SDC3	GPR37	ADCY1	ADORA1	LRP8	C1QBP	EDNRB	SCARB1	SORT1	AR	TSPAN5	CHL1	ABCA1	CD81	IGF1R	CD9	CADM1	RIPK1	CD47	CD46	CD82	CNR1	NOTCH1	TNFRSF1A	ATP5F1B	CHRM3	TYRO3	IL1RAPL1	PTPRK	NOTCH2	TNFRSF21	KLRC2	TNFRSF12A	LINGO1	NOTCH4	CELSR2	ADGRV1	F2R	CD44	FGFR1	ITGA3	TFRC	ITGA6	CANX	INSR	FZD3	NRP1	PTPRS	ERBB3	TLR4	LPP	RAMP2	ITGB1	RXRA	KCNJ10	CD99L2	ANTXR1	NGFR	PDGFRA	TNFRSF19	KCND2	VANGL2	GPC1	PLXNB1	MRC2	MCFD2	PTK7	APLP2	MCAM	RYK	PLXNB2	ITGA5	S1PR2	PLSCR4	PLXNA2	DCC	SEMA4C	TSPAN17	IGF2R	NCSTN	LIFR	SLC16A1	AMFR	PLXNA1	PLXNA3	TNFRSF10B	ROBO2	PTPRA	SMAP1	EPHB3	RACK1	TRADD	GPNMB	APLP1	STX4	JMJD6	CD63	AXL	PILRB	SLC16A7	ADGRE5	SIRPA	LAMP1	ERAP1	SORL1	LRP10	HLA.DPB1	RPSA	NRP2	CD74
SDC2	0.819051774445642	0.81251423137315	0.732792406494268	0.754713425969533	0.753449844804281	0.911420369414041	0.919208894871501	0.814183634345404	0.7796397421764	0.830781031145765	1	0.841606369358007	0.845792012593233	0.726087044138267	0.84679078931426	0.758251390644682	0.879504418608011	0.912845709734571	0.875453939561807	0.896304051729305	0.810876198395694	0.892126672408806	0.934781510405334	0.819870241146522	0.90712377802324	0.724189669244758	0.904760476942079	0.893338019448377	0.848845483694907	0.886904054817276	0.653077488326791	0.648816096251599	0.844761883902718	0.838370384588946	0.912075105881795	0.89381792356888	0.818151523581338	0.741855156873725	0.507106192873994	0.635063902403848	0.85804569716668	0.909207731609363	0.552271538427088	0.686165648219648	0.655300020873069	0.770901663140134	0.831599091013355	0.83915768981713	0.892287810712693	0.524555901879713	0.84024463450369	0.852243228605594	0.858650178974335	0.853875255934164	0.922637118716133	0.602726914163998	0.818211847404616	0.742719554716836	0.699773708661874	0.70026841334723	0.764600362785515	0.838659760356143	0.786429119207458	0.851424848980097	0.837756847768499	0.76359438401327	0.878721053986961	0.847563565501442	0.869910366087946	0.52152694399588	0.852874996651995	0.778657638164552	0.622188850955899	0.863881492729008	0.715699323402344	0.892434456686119	0.896508299758969	0.830516634507005	0.915212425111762	0.617418895117524	0.820839309061893	0.873908399628343	0.742312871841743	0.7010832075332	0.765210562853927	0.611342818282476	0.617075880581178	0.749316919951009	0.728451256813812	0.832546780602741	0.889698666447264	0.884123978712283	0.823256531723962	0.908135809903749	0.803698045187457	0.853671468495112	0.819654720157353	0.837693635317691	0.861687345805292	0.847741245887614	0.761811362373932	0.869001133247842	0.815716708966387	0.504152067418597	0.873378786947142	0.859465155759406	0.765136015625759	0.898251313485623	0.912233204604021	0.729308080408897	0.601347565115904	0.650387181570527	0.868846951719807	0.911708271627259	0.74595610511318	0.669830374057543	0.91974072814475	0.286809017858066	0.850114475138818	0.835634994466939	0.305664202502675
SDC3	0.81194583564564	0.864628156293536	0.951888384025617	0.920871877149568	0.942194724492219	0.956284882395714	0.961906293319136	0.91424071057599	0.892124659319047	0.803415813125545	0.841606369358007	1	0.928620266945194	0.895585706735138	0.953853309709518	0.808635695186492	0.789268775904898	0.919747876197034	0.69431810002836	0.900059833986205	0.897546092702855	0.822246366792214	0.94075136409785	0.773820510175892	0.929578398166765	0.781695463788426	0.840359316599911	0.823652136286331	0.837266949216758	0.873394764111652	0.833359258453266	0.778286589409672	0.87041179042397	0.952574477369685	0.859858856797114	0.801168959748895	0.878620182876409	0.885009242005414	0.769777731137872	0.830427632399913	0.905717509239117	0.934522925037534	0.763356103983794	0.459422482983899	0.863556358395133	0.849708068378858	0.965547390859598	0.851605644403805	0.887225519156547	0.251311766776547	0.872243410446633	0.871300130579416	0.841199265530757	0.92773226199768	0.901357198088316	0.812031296274083	0.912749178367851	0.549262660030642	0.841948592529171	0.911669282733866	0.830336064894201	0.893136886162621	0.831947458433321	0.821442498809515	0.889082854750768	0.955900034203585	0.907805121716485	0.914016008224853	0.878278022842705	0.804486730066651	0.845310952545809	0.927189615775007	0.828141645707418	0.738953396611394	0.915934114906812	0.858672966788793	0.900668781616548	0.842860794009766	0.895323992997808	0.799213397540615	0.860366996703218	0.809968567560458	0.693231192607789	0.888974953495839	0.909234843775313	0.824265323971374	0.812055992668274	0.818623220782841	0.739394110309047	0.894453866776052	0.911997770884557	0.965191107614141	0.618249442511278	0.903768696844278	0.697695649192543	0.8208919001081	0.803812291317408	0.960647028121069	0.952634532044256	0.844215425370099	0.79292690277041	0.693510561061863	0.730842845839773	0.394341283435207	0.890402078188571	0.83894368771784	0.718310211624628	0.804072164029703	0.800448103617248	0.832275545822795	0.783288741070778	0.746060864203475	0.917619202360991	0.930525430722611	0.866235243933147	0.674124040486935	0.922060597689775	0.309595759597835	0.675126894553005	0.846068647560944	0.365612649292147
GPR37	0.841481205250013	0.882251336996606	0.879156942805566	0.922024477568671	0.91285401472679	0.948008897107032	0.933873764252061	0.920642946249895	0.900778248291171	0.840725037964302	0.845792012593233	0.928620266945194	1	0.866739961831421	0.90248108490023	0.83699159882526	0.83059569134139	0.863289694434027	0.731470012196751	0.924256306603005	0.874791440888988	0.858262557024275	0.922037052810711	0.776574665740902	0.913661072710146	0.797973238288433	0.864617139143027	0.857059116905951	0.875746503743717	0.905952761873593	0.843436542894518	0.80893264122503	0.81105547047746	0.929042289051512	0.868472779747158	0.83892242434151	0.906300714620305	0.902033495002341	0.788292230127797	0.877154335422149	0.907904023425191	0.931983581495332	0.785024166362624	0.536313180422152	0.84861923701626	0.828302006538924	0.94333146253615	0.778639492235275	0.893444241658522	0.34952132343886	0.901291634981447	0.88627871991019	0.871377394869234	0.865181506772571	0.920834275948688	0.804489040696696	0.919142051295042	0.623809020443492	0.86735220704379	0.846256216016815	0.797935157403318	0.911537071952376	0.812831734981721	0.867647724288922	0.878263875769221	0.895263551393026	0.895427551527558	0.905979283240706	0.846139223421923	0.80555751782978	0.851359609814233	0.920233955914117	0.838150080584255	0.785384469893144	0.856081139910399	0.838777654586314	0.91418149468311	0.867482192073348	0.917352544602821	0.780813817263385	0.875082852766752	0.849851776044027	0.720750755492086	0.836964015131267	0.844599745278659	0.795862541629524	0.826476551367219	0.85053678958046	0.770645607723073	0.890140088612974	0.90980299198939	0.951627878891078	0.696595101993076	0.903512573950957	0.769961314894009	0.846356031402454	0.833413487322094	0.922250177439606	0.930457441364813	0.890086607704196	0.776153146199626	0.747931892282112	0.793993735117067	0.441696250834698	0.92613900697786	0.872218601586861	0.754088033964535	0.846102916905658	0.797012411103883	0.855615529134414	0.802899666894018	0.783781360672955	0.855927974786325	0.937193588378436	0.890780347242179	0.681928713618775	0.918759141379955	0.350527889696254	0.73198919346577	0.827376682275466	0.378652160310651
ADCY1	0.892710708369128	0.921823057210594	0.896884593753581	0.956031451898416	0.952258504141439	0.879722496884211	0.87732019782172	0.940248837054693	0.916769838846927	0.818811349595234	0.726087044138267	0.895585706735138	0.866739961831421	1	0.85225956844653	0.857708093837767	0.829728952273628	0.737068325785759	0.636675455246844	0.858990022948504	0.84792273971816	0.84562876829519	0.868865021473272	0.62585131838885	0.883621530193232	0.733995594220445	0.812926582744271	0.81779724152183	0.825361582113271	0.881465981465397	0.856127012743184	0.921401176216847	0.721106871676324	0.904231752635793	0.784870027919162	0.815231358978307	0.911527377714233	0.95847789232655	0.826556522278124	0.843731305432116	0.881278300972316	0.90564614205528	0.879555871508398	0.498401764174449	0.951625186919173	0.781800021179709	0.932668666116369	0.612570438997284	0.790559072006476	0.226387011331835	0.912021678947868	0.855483127884171	0.853000322471269	0.756020774218665	0.881461998807138	0.765935837673318	0.874150374870544	0.559453099635794	0.909834070560289	0.857975083292467	0.807414059312875	0.901840645387313	0.864689949525705	0.840967370267111	0.82600358043443	0.867471124579377	0.875606139137923	0.898258302232141	0.728360742134338	0.899733715379643	0.839843767146571	0.9221436695796	0.885862238688856	0.736744814346283	0.807411894400427	0.721101470424038	0.884517826937349	0.867726322045005	0.869541461622709	0.788839263476053	0.901608295256718	0.78640679772201	0.694010025262276	0.900755759987443	0.774397529945477	0.793240269371183	0.871950340085027	0.812637025090409	0.833350725827388	0.840962038089469	0.886933183171479	0.890240915803117	0.616521624000453	0.858490149211519	0.728134579614768	0.818656702663342	0.785159897155266	0.931151043423256	0.933112769872438	0.88297439985279	0.839725089490782	0.725533684008805	0.714052142826211	0.398807184032401	0.891945269514053	0.838792669772038	0.738733286583638	0.829973970780228	0.678180137946979	0.855274771514147	0.878115454157387	0.849347763464557	0.757682036061165	0.891116536049937	0.872154257870695	0.557712046290758	0.844134930974791	0.289074509036705	0.716398605406643	0.691279573992525	0.329367615181782
ADORA1	0.774399695158357	0.84051100434087	0.930277193663516	0.88273709303806	0.903546524420537	0.93044914604205	0.950555331647724	0.87746016936002	0.861858118444277	0.77595394783789	0.84679078931426	0.953853309709518	0.90248108490023	0.85225956844653	1	0.784236525145252	0.780638811961018	0.936395381238384	0.671019180964479	0.867540079458294	0.892543598536063	0.820209339046476	0.93592392619762	0.752813852036327	0.922977803105764	0.729607490789467	0.84459103317894	0.805871417899801	0.817448367341273	0.849111910923755	0.801455549012473	0.754792223214395	0.856385124306464	0.911198722204575	0.84996700982066	0.809671406739814	0.840840397624269	0.854867932193983	0.748681835367597	0.792660487539047	0.876440399610068	0.907937070528312	0.736856819835717	0.434254560127705	0.809267509321867	0.823445913665689	0.920626538558265	0.867153537832101	0.855925471927175	0.204468927296833	0.840903572281346	0.856044676426997	0.822045396415932	0.917228189478701	0.874167619530406	0.743970205898066	0.881729748011951	0.512198336236122	0.822952187767512	0.869191947540409	0.814977249201864	0.862334276113329	0.801037179708552	0.780811244019671	0.833602049534023	0.937663875572403	0.867897176883328	0.885165791636638	0.875941466727587	0.746695098914653	0.79407909320796	0.903018907424703	0.792571481853446	0.697966124140444	0.877197832507811	0.822024915980344	0.883448347091324	0.792974272960082	0.862995633068686	0.723475467447097	0.830035471064633	0.761339061496787	0.621816477735702	0.837830155795315	0.877063007894173	0.787207561064472	0.771514975136029	0.759443227045426	0.716240461584483	0.849174782049674	0.86668329740502	0.948221689039724	0.597684763995494	0.864804685397071	0.668617193577519	0.780677316601846	0.760038029919466	0.933797095271775	0.932696275232871	0.840926787576943	0.763591116447964	0.684852155704661	0.718648591745939	0.341254528891583	0.851746166915483	0.794681514233165	0.677883450431706	0.799359395667349	0.792216242362928	0.792223064007133	0.780904656280674	0.69003065358442	0.919092204091521	0.905562935280806	0.803793928419573	0.67127640235962	0.889790028376425	0.27983577959564	0.670153877306881	0.832021612475281	0.338284145552224
LRP8	0.887995742388115	0.853790959602821	0.756438007119455	0.883536512716604	0.854462602035606	0.854218127595491	0.859011262171483	0.910777173161704	0.910586115229774	0.928635337922758	0.758251390644682	0.808635695186492	0.83699159882526	0.857708093837767	0.784236525145252	1	0.819266612318492	0.708053861235854	0.721657437206265	0.898822548931521	0.827347566717332	0.881920653833586	0.854560899509965	0.634608271856801	0.791985115976092	0.765347302040768	0.769313874559274	0.879872785364601	0.829360245421388	0.892218667815127	0.807232656811464	0.814975291367454	0.714668914953897	0.883140032524017	0.753980700812352	0.811398155516159	0.898421964636633	0.869173316486742	0.750025567662888	0.812837218337777	0.844354551419949	0.862802476569193	0.759392548025709	0.539511562715411	0.794447871036146	0.728538693111274	0.878425461441973	0.61706596235879	0.831855894312795	0.346273979016033	0.911553579018368	0.850868425391792	0.869159411727563	0.744154573097712	0.889063005966917	0.717176996875839	0.866484159479645	0.708086346635885	0.855379769689396	0.715727573981826	0.843591443256347	0.895873862906402	0.757371661334788	0.881373852623704	0.838970322805266	0.763439599996215	0.871440387563757	0.873678311451114	0.725510372910089	0.775683720053944	0.872820313642128	0.851304397938628	0.800476774302696	0.78718182982162	0.757355860800781	0.760497049843557	0.842917728810095	0.905322426482021	0.870915760265923	0.734597748274938	0.872486836387636	0.849890700356663	0.719664023528179	0.753193481751351	0.694041918110098	0.706660602963209	0.85437976789639	0.760812555676825	0.810722525653207	0.851499467074756	0.869362007154838	0.876125142623052	0.718014178056681	0.81705253258238	0.843408449785722	0.805461756960797	0.827204349660066	0.877993783579094	0.849216116825064	0.832856204329195	0.831288483592124	0.744714553281157	0.718105866500602	0.401398399411478	0.871915413961768	0.806596061340127	0.769633166639185	0.815265489767717	0.762188109390993	0.90700054621562	0.794108135443679	0.773387290873956	0.727582407135981	0.873767444498337	0.816531485719287	0.697717811529757	0.845964032751901	0.385835821656286	0.747610790725378	0.71304876535175	0.431412919724934
C1QBP	0.902703823403836	0.945391720491551	0.72206221972543	0.82692933995058	0.799187407210801	0.85992188222393	0.84533379364665	0.86895759561629	0.81626816731279	0.866622248696551	0.879504418608011	0.789268775904898	0.83059569134139	0.829728952273628	0.780638811961018	0.819266612318492	1	0.742718443741135	0.802479048011685	0.880584352235078	0.779865549176263	0.966206036536949	0.886361997549426	0.650649312251017	0.912518679905597	0.669982347099447	0.912371711711095	0.911139291093503	0.858450989346302	0.938647630742599	0.683158212719278	0.866924098190415	0.692764847325219	0.817113213241068	0.845971612509028	0.984336069372556	0.871882471275914	0.871784352433972	0.596671572106615	0.668976646984779	0.850048280086436	0.92511507306711	0.73693128075314	0.730445663326898	0.799261037249455	0.784097638557722	0.83935912513834	0.608075503267538	0.832140958974952	0.46689705062701	0.906710185185334	0.853179767575097	0.896339497110033	0.69906768584681	0.93397028370754	0.607853847102413	0.796937417453458	0.750707681194889	0.806020109219527	0.643274892621215	0.740200364202091	0.842348617164236	0.902333623530625	0.918184098833735	0.782432226435502	0.70285740131066	0.874677887001324	0.875800278009704	0.755258881365383	0.667985568505958	0.864547057960167	0.833848983442316	0.706414360610895	0.924380948852922	0.61653457815038	0.745958972940209	0.917509980953264	0.891153860589743	0.93669388095779	0.669495785130755	0.896620779900855	0.857774585540412	0.78104155252164	0.741372862376547	0.64851263820882	0.655161271736444	0.711688828335092	0.781195462298831	0.876361563859687	0.785572455961298	0.891362612548381	0.834051716381096	0.826399960644899	0.891084707021634	0.859547958147057	0.832949144346599	0.841786137589174	0.824460508144007	0.871437967725197	0.933121176446222	0.848599008255354	0.952789227624537	0.841742981177299	0.479717262553723	0.937194325890785	0.895002509088132	0.820746221336239	0.985648783313579	0.771712467367954	0.753481657581486	0.734046781005743	0.793594976940166	0.698701344240221	0.912553057222683	0.775057788241396	0.526482880700128	0.857806251903787	0.229286971172358	0.963171536967309	0.678919179039974	0.244761974146593
EDNRB	0.714321465158758	0.755106173585386	0.860441664712674	0.775002166124182	0.798500332024824	0.91305691103428	0.943780261657704	0.789579192605941	0.769521695450771	0.745754496665146	0.912845709734571	0.919747876197034	0.863289694434027	0.737068325785759	0.936395381238384	0.708053861235854	0.742718443741135	1	0.714057074444656	0.846597707042962	0.823029066320727	0.789284498160258	0.92750663812829	0.783810133876552	0.896836548703925	0.680395420217243	0.832367765525738	0.785086627683634	0.764041785796997	0.79996272350596	0.684041892557803	0.598506067093956	0.877018756309505	0.866120327972993	0.85252087000209	0.778242069459227	0.766189138583176	0.729277535149083	0.589281781064773	0.682440949451298	0.836196786667635	0.878862741526917	0.564185655076561	0.430817677821872	0.669705034420165	0.789754660984305	0.861823860031294	0.954868009048069	0.869246956368349	0.259638770194735	0.768627806706126	0.80462375995538	0.771499791607597	0.951189851813054	0.848212110439621	0.666902448678277	0.819075559112899	0.51888402451574	0.701093018326289	0.82299900340277	0.756879866972935	0.800578825226962	0.734866914989235	0.738022664586963	0.819653915982621	0.891194151252675	0.84131224904742	0.82768062065161	0.921025371513696	0.586456186394667	0.771788261233873	0.818167905388959	0.652922326718826	0.687685682464825	0.837606218167605	0.872215178940688	0.833275769305014	0.749506260646232	0.838889168885918	0.647463310750099	0.743630358454397	0.757950227237797	0.594250353449065	0.747012548768557	0.881906355698695	0.686668997437602	0.638480957721881	0.697346323880229	0.629081941595976	0.811296080374653	0.838504800021138	0.917912888751975	0.619111035602082	0.852393195163559	0.630866578066271	0.7528439265585	0.725334073253609	0.878150121131592	0.875447735627512	0.779010400417136	0.689097227969647	0.671456362567245	0.687758977790556	0.330135625197259	0.807685446201766	0.754132649955169	0.631400947673232	0.764025466734958	0.849662874480049	0.712249550515849	0.607106924140342	0.566439727169996	0.956966841597455	0.876683956417182	0.729111826037451	0.680655565058617	0.88735591825852	0.259402756183982	0.659794406498319	0.855552780961781	0.304381757668338
SCARB1	0.800866247967734	0.727601267482508	0.544494462278689	0.658842111435317	0.668720155146255	0.820764039356089	0.790133369805209	0.75932484845188	0.748901041697385	0.805302058343467	0.875453939561807	0.69431810002836	0.731470012196751	0.636675455246844	0.671019180964479	0.721657437206265	0.802479048011685	0.714057074444656	1	0.840928154070083	0.768109967926352	0.81627109749244	0.815437691760313	0.845318119576075	0.781571059873327	0.8081096263843	0.857596232201394	0.895986946376176	0.828591458282244	0.853006373015384	0.665129224425727	0.59672076707984	0.783509175370606	0.761928400330355	0.890701218269863	0.81320066820396	0.777152878116981	0.645266486228569	0.473670963184931	0.577729990060907	0.833481848870648	0.784613127720443	0.485417167628202	0.797804178361149	0.595047219373022	0.664419035981453	0.714781771830105	0.617723086494721	0.857474167338424	0.770936173896846	0.82343879677018	0.840946893407062	0.865172165141946	0.688130492884145	0.874350027737646	0.581463633526361	0.804660663853659	0.892687378179091	0.647990073081611	0.557226768732576	0.733762320306991	0.816169143599722	0.668402755828445	0.856720775780724	0.80562656133852	0.573291375566148	0.816139912460646	0.774164360616661	0.650115993972311	0.461895182680973	0.862994613312052	0.618083462462356	0.605667531463193	0.884951325534436	0.598313671801038	0.830937454958186	0.848214566455578	0.788491233915833	0.865813039417258	0.590374257196649	0.8173383766891	0.902940932512995	0.859659635482012	0.591947814494801	0.615339993998936	0.538335619494148	0.577074793975803	0.783911868064222	0.70031624867555	0.812418444242439	0.840597840363837	0.763236595637283	0.944179761009887	0.858788057800389	0.876824715920283	0.885239021857314	0.820633228230142	0.734152282738428	0.754496023870808	0.783004500772299	0.772291527204451	0.885649335670196	0.840260966898095	0.651914281162486	0.780913367953157	0.857166757576954	0.863840530463092	0.845422449279641	0.860340669414221	0.729498803694211	0.565758631186455	0.686962701907549	0.707181934363418	0.809886285315147	0.735405864483397	0.633394112188271	0.867197796160497	0.281086502219595	0.812649395435511	0.806527801087163	0.306283702777236
SORT1	0.89944582480815	0.879068485162397	0.799995143531462	0.881539987458823	0.87822641742117	0.948217413380312	0.939876872545989	0.93582811092618	0.916836864094972	0.913794591972442	0.896304051729305	0.900059833986205	0.924256306603005	0.858990022948504	0.867540079458294	0.898822548931521	0.880584352235078	0.846597707042962	0.840928154070083	1	0.897163910716602	0.913327663450942	0.938854780203398	0.808199328265319	0.908228733196151	0.840523848061452	0.880856742041216	0.942621678329347	0.91146201697238	0.95532275598421	0.82827376016582	0.788599142162597	0.846963092894539	0.940534244388401	0.892219570422859	0.885727163600928	0.905231912159196	0.875554629108235	0.721104304686528	0.824712108932244	0.926704875393663	0.943659653620655	0.712422471347987	0.635953273103537	0.804028063510538	0.853677005887081	0.91916088636712	0.758223409589232	0.947414945371119	0.479425763903458	0.940156686343882	0.915546870048649	0.92252870713449	0.862817319960456	0.96305523163342	0.789755041548845	0.919272461573485	0.773970765957955	0.846201045741365	0.783537299178438	0.867084539911322	0.94182293807902	0.83321441041007	0.943754519907786	0.91832822322941	0.826601658072687	0.930225738962533	0.925293918274085	0.832367269582264	0.739335926341182	0.922238755997653	0.882086236907796	0.813722872362781	0.874866921353232	0.820846815318097	0.899952323301907	0.932080728265094	0.924220854689831	0.959844636458742	0.796468453753866	0.92552038654837	0.926569181871241	0.828625774626293	0.789614069833922	0.787787426651428	0.777672251174234	0.795072956497903	0.871897562186237	0.836474840471065	0.917287247270556	0.953267139802211	0.943051276515386	0.80645703892035	0.932305527573562	0.874633446880706	0.903548128101738	0.902515615323423	0.919428729157896	0.923197323618616	0.887182780073738	0.853980450879488	0.84486618112218	0.832447136057137	0.515774808699538	0.939168621979283	0.90655043056354	0.840881955053845	0.897143181468657	0.867644771993895	0.903728187100349	0.768939110068302	0.795657320867787	0.855680223712395	0.954114672463293	0.864803295331876	0.748232234204178	0.952420559154935	0.393038699198216	0.823882327026944	0.865613927540528	0.441444882155501
AR	0.824972656704612	0.82880119380111	0.827082135990252	0.879696323887573	0.909780530164111	0.926518864587882	0.917058885040978	0.923231506742538	0.924536347723104	0.824637383751129	0.810876198395694	0.897546092702855	0.874791440888988	0.84792273971816	0.892543598536063	0.827347566717332	0.779865549176263	0.823029066320727	0.768109967926352	0.897163910716602	1	0.809734912595455	0.909329799512966	0.820263238596557	0.870705350674062	0.855268505901475	0.835851351374869	0.86497260669856	0.859725578648862	0.895041379696599	0.884475900838692	0.768570528609547	0.880491523016122	0.908787074132094	0.872761683786283	0.789843899977644	0.896050911201165	0.842959222756984	0.769813420962221	0.807283253358671	0.923566520272975	0.881335580853068	0.736522062163249	0.576936539156983	0.822202916309875	0.783168385511878	0.889983251918331	0.738720617338437	0.894087295335318	0.417048983823756	0.893656414063302	0.887512452033831	0.873111073239208	0.844672558880965	0.899116034668524	0.798195591945668	0.939406218679526	0.66366630248893	0.860180764331199	0.811244679470442	0.861100219808887	0.917025259780088	0.771276947156617	0.846911174853261	0.875996762431939	0.854555686988404	0.877636572811747	0.908975979076805	0.729136382181677	0.767176034461253	0.854868466488314	0.844271999043667	0.845600102801532	0.757998815427581	0.856304673868145	0.8558228095014	0.913143240109419	0.852925972948284	0.890360147736519	0.766731546339307	0.895223173499159	0.850738828757256	0.742560972920281	0.811275956488877	0.826859292963458	0.798878568718446	0.821240929669585	0.83319811443614	0.762208950348929	0.903885487543702	0.903184478936323	0.916885668418259	0.719930743958019	0.888755955856066	0.758362645238862	0.860721319051726	0.812265140175033	0.932233549922751	0.920661343664081	0.832102349952591	0.792222518196391	0.744031126110148	0.799467199580342	0.48725918348635	0.83550511824141	0.858662410270688	0.807333800622277	0.808602631962121	0.803374511493693	0.848438945130037	0.822391033472652	0.795025869830929	0.827865652547623	0.898031388101521	0.846772599159193	0.694494113888954	0.908472425009913	0.327323367325177	0.686812787846344	0.866353424513316	0.392077880726039
