""	TLR2	CD74	TLR1	ITGB2	SORL1	ACTR2	PLXNB2	TREM1	KCNQ1	ITGB1	KCNQ3	TLR4	ENG	CD163	VSIR	PILRA	PLAUR	PTPRC	APLP2	CD46	ITGAM	HAVCR2	ADCY7	SIRPA	RHBDF2	SIGLEC10	C5AR1	TGFBR2	LAMP1	CXCR4	TREM2	FPR1	CSF2RA	SELL	TLR7	LRP10	NCSTN	ADORA3	ADGRG5	LILRB1	NRP2	TSPAN15	CD93	CSF3R	ADRB2	NCL	ITGA4	P2RY12	INSR	RPSA	LILRB2	STX4	AXL	RXRA	NRP1	EPHB6	ABCA1	LRP1	PECAM1	GPNMB	CD81	ITGAV	CMKLR1	CD69	TSPAN14	TNFRSF14	ITGA5	ITGB5	ITGA6	SORT1	LILRA1	PLXNA1	FAS	BMPR2	CD47	CD44	IL6R	MERTK	ACVR1B	STAB1	NOTCH2	ERAP1	RACK1	NOTCH1	CCRL2	CD33	DIP2A	CD63	STX3	MILR1	TNFRSF1B	TNFRSF21	LRP8	SCARB1	UNC5B	LILRA4	PLD2	TLR6	JMJD6	TRADD	CD226	PTPRA	MCFD2	AMFR	ATP5F1B	RYR1	APP	CD99L2	IGF2R	CLEC2D	ANTXR1	TNFRSF1A	PTPRZ1	CCR5	CADM1	TFRC	SDC3	SMAP1	EGFR	TMIGD3	CD4	CANX	SLC16A1	PTGER4	C3AR1	ITGAX	CCR1	C1QBP
UNC5B	0.842504279207897	0.90889584927167	0.832009592085132	0.830748914643703	0.935255140505673	0.8593795645867	0.921218595353836	0.631511753638493	0.852297872323959	0.775195912654814	0.923097003974657	0.819977613334164	0.791846749115202	0.657235751693182	0.922290449845324	0.751315803242354	0.518897658922306	0.900630661019894	0.768371584083312	0.891763511187762	0.843246931962501	0.877032239052246	0.926723775280144	0.853310795789317	0.925031159084895	0.885228403028662	0.729526030218486	0.895802810089756	0.77745692227431	0.665425963640923	0.821963264415412	0.855259200931402	0.897838842965844	0.760704832147887	0.909182478121941	0.866528250829597	0.898278966605561	0.852307786685672	0.569329471467479	0.804563486146587	0.694206983598639	0.791403965964755	0.757284488718206	0.896859893607043	0.787343670778021	0.888177967770078	0.690862521574323	0.745482059600408	0.774203865745633	0.861959515027529	0.778406294729299	0.81647485967298	0.879385856023938	0.702120159865406	0.590267785932358	0.733184178542164	0.427875741455518	0.866366304636003	0.904463100695288	0.0789246963288083	0.917715181335661	0.881085467351609	0.901429948088049	0.71768912408448	0.934711282092573	0.618226314898818	0.729776220307191	0.761242071298254	0.86230775946486	0.932437135708614	0.838596582856227	0.827319458900552	0.766944817835305	0.922235055074334	0.90436637907459	0.192839572021576	0.722675534689607	0.847199735070964	0.826109326247989	0.748527958318293	0.820952721765341	0.903705802593457	0.881418229556066	0.820136990478551	0.677743143065764	0.85852642601318	0.813363629368229	0.733831544692619	0.762589727796573	0.812870660450264	0.729506797616759	0.713573064643769	0.865848575180382	0.792297860029724	1	0.538258353727811	0.795536631854214	0.868332158192073	0.759437541613807	0.728619182703567	0.850184568490308	0.863593841588774	0.812895667286072	0.82566785944467	0.899616520966616	0.819854652016337	0.769332953411557	0.863355587324283	0.758079329587754	0.805698983392859	0.825586348706349	0.907758400890286	0.685066136710129	0.583160457804884	0.824560844048384	0.815881136819227	0.752159220501204	0.77428713602203	0.713165302357558	0.638975773547828	0.922084285323383	0.800451076561536	0.78304707463723	0.748616279903812	0.85516547509167	0.840161130102655	0.680121104903106	0.898091157415785
LILRA4	0.495974801710853	0.481972478583694	0.525583943698293	0.579492038146504	0.586936555834729	0.586109668301569	0.575192716774818	0.293584784674508	0.635180069577975	0.4768565652595	0.563255396875249	0.546795380529117	0.55867235066316	0.355386764644336	0.560847731968506	0.51478015903676	0.188436193386835	0.568045636507179	0.469081783564204	0.560700141692761	0.592066052985527	0.611220434719337	0.554031173225252	0.587736047585685	0.588966902295491	0.608844633590437	0.314358331502721	0.628796539986365	0.555622885993147	0.206492247097664	0.702378084618339	0.571670945712807	0.589030234838896	0.450469886410558	0.607661717002056	0.594045933582895	0.556015964941388	0.60999497934326	0.154584174551732	0.540423656572495	0.378449166002325	0.567098002710691	0.409135642962874	0.554024118491151	0.469508790525068	0.561873923558876	0.359090841341123	0.71198593255637	0.342642090263316	0.554364635275588	0.438279887443023	0.476591215163418	0.484633974731072	0.42665637794257	0.416929076001667	0.487331530440026	0.300180132165092	0.592745692782764	0.507918837896195	0.146880370485319	0.63893419401896	0.640123720944624	0.653871581060174	0.295056316918571	0.592992548185323	0.338562481671805	0.376078423438644	0.463790192750854	0.567064683015951	0.601410835212335	0.424271189868276	0.478079874938792	0.556740993114915	0.548637872591547	0.548183719010196	0.0658229920079753	0.417296257353608	0.61628679105763	0.587621075520764	0.518793112696544	0.464993004455728	0.549619994915671	0.564215446879298	0.485140921731589	0.34487413338481	0.635249131620055	0.491316534650076	0.525042849570845	0.54850075001746	0.600985696561001	0.423530612248726	0.395907822959955	0.576157342826176	0.525892713327642	0.538258353727811	1	0.419004776444003	0.524567101839331	0.425897261689722	0.5265663545109	0.554119344551294	0.539974594601372	0.53332943817217	0.471231017075567	0.579515202760903	0.54005753941017	0.419121227007536	0.54658641906955	0.526336938467448	0.460510175057706	0.452399828235186	0.619176828642908	0.33588518959013	0.213808797186194	0.451202207279356	0.483047744919099	0.406033142086274	0.509048728432502	0.36786401785463	0.695170906796019	0.584821642646932	0.530770695411594	0.458422199578194	0.372419890800487	0.600379600034788	0.536769219314283	0.465475972397912	0.565011849935607
PLD2	0.839369188392744	0.804421726072648	0.786060696841847	0.802740475348746	0.798026547123809	0.809078142549348	0.788290662766144	0.70292606545792	0.771165610653663	0.791777739771496	0.823381440440695	0.743319638997192	0.75436827926418	0.710944370798933	0.789093137237449	0.819586664446813	0.658598742563851	0.837052894420818	0.772985493874497	0.806565419156966	0.781347239568761	0.814744405717897	0.78524571250856	0.813982589067593	0.825933432821804	0.774760723391641	0.78474888443337	0.829870578038926	0.781747740023023	0.596324745989916	0.750225609927389	0.803901857460034	0.791266483369939	0.585723344292938	0.78356369441761	0.788346989548879	0.78295273842377	0.705422580094113	0.45843751050208	0.751388423431608	0.694113671009804	0.701185485108467	0.743121556557342	0.772787870859876	0.770291170961471	0.813323049291765	0.716467671365743	0.577634922642714	0.610045317296084	0.795475992232606	0.752029470507141	0.802386128086841	0.754486550034821	0.757646935653551	0.63755029492078	0.599287924184349	0.576039585408091	0.809155071372905	0.744778066227578	0.296863636710314	0.804111789597205	0.791696772116713	0.761600487769938	0.668641688601984	0.811191089742593	0.696486439780008	0.779495552420187	0.743344948579171	0.762425351733931	0.804745726844426	0.727386386448363	0.736597526770258	0.730657217438144	0.795676701885874	0.806790901608869	0.391085916802	0.782184307930821	0.779383118881655	0.747254087131566	0.733219545834523	0.739252301758376	0.769623867409249	0.801678594981977	0.667768549634689	0.689987378589603	0.740583367767206	0.736908965892831	0.742408968455519	0.693836375777329	0.650228609623608	0.790116719837746	0.674751340087033	0.67998635818864	0.726577731426318	0.795536631854214	0.419004776444003	1	0.754071012203415	0.792218371464497	0.737783880203033	0.752074620392384	0.767422383140317	0.795913479462447	0.741889360743215	0.801567464960666	0.62229593460604	0.646957267853669	0.764177170070878	0.759875200128773	0.651672028489241	0.739639420680484	0.798806879460376	0.586546427386736	0.682650520809451	0.783206937345847	0.786701444233502	0.704750504554256	0.769523093022956	0.591900824014996	0.632640133501889	0.822547016120703	0.787611808163136	0.667574961159116	0.797824256809987	0.811549749436199	0.829326946979089	0.722396897209065	0.783797812075019
TLR6	0.812902184788026	0.890332249069082	0.781968372928027	0.747083940385354	0.942041080471296	0.808590696922708	0.815843117249155	0.547836276970354	0.779884427524286	0.676632716988871	0.902970609114415	0.775285408946912	0.673223176202917	0.530120306029723	0.891869437494887	0.752008602906288	0.414809130484772	0.873959890460871	0.643825240220976	0.815616913139482	0.826605626282422	0.839602931688373	0.901071516993767	0.826535586034075	0.897844156192579	0.845522321249566	0.67390200713948	0.85848784767836	0.700882036409211	0.702994405071682	0.793960763824802	0.81892199364146	0.92218784670206	0.752657582908175	0.904466309054181	0.751330175365828	0.793012016256592	0.878336264605819	0.62745536200751	0.790112763982227	0.599115929492621	0.771269555429053	0.620482193847402	0.92372087023612	0.759017327270904	0.81433606889047	0.573717569587805	0.826182764188205	0.635438024664216	0.787432449973373	0.695400010088538	0.813045441590014	0.912077877351884	0.624391995476106	0.446900268934452	0.643104378936958	0.360535736141023	0.764058155337899	0.818444676084512	-0.00263206011195607	0.873393383833968	0.796728467738032	0.854964741447759	0.716967353861074	0.902543231714794	0.550681775070562	0.659180949881652	0.644906276548712	0.728664118135038	0.883913475000752	0.84140767648253	0.870144335540605	0.721738795662753	0.868155371731023	0.834731542918484	0.0841979010988303	0.641362110190917	0.767410044995051	0.746938378242522	0.642375026282178	0.711213793665696	0.802630767756481	0.822630273056352	0.766223327403183	0.585156489407775	0.868622848370429	0.833212418133855	0.605922441963285	0.714562840059407	0.867056277064611	0.654100829845586	0.590278959509913	0.737823520634733	0.731984110621359	0.868332158192073	0.524567101839331	0.754071012203415	1	0.726487081809496	0.683558429213267	0.771850521971795	0.744091476786352	0.74011840539259	0.744476302936621	0.816554186626993	0.834302604892973	0.621486721215041	0.779622229800842	0.668675872498166	0.749315425088866	0.740723215878786	0.845047549616581	0.531569803646668	0.577876456510571	0.711326457589173	0.696020796032978	0.608673754715881	0.688098440033963	0.567995511670548	0.577595768395552	0.87221445307341	0.699685251443308	0.639549249293125	0.669251096966411	0.832831734970009	0.797440653613523	0.597665436058453	0.802912200130701
JMJD6	0.926527091000886	0.819735501422761	0.808144134885743	0.882253046728805	0.763387727919917	0.876474703307803	0.765759817350114	0.855046452647608	0.825456529589609	0.854816482664865	0.839501546206721	0.79305216579816	0.804448458821227	0.785599063327062	0.803411661806777	0.879961653792246	0.810727230377438	0.876399750854232	0.847705394676757	0.864213636539212	0.825903209567115	0.88484682566396	0.790364099305297	0.877633578700358	0.852244232841847	0.820361087825464	0.939914128041947	0.861027991988475	0.881118742060891	0.669164452297338	0.822362336103999	0.897932354037821	0.794126899181489	0.558843608028154	0.811170502543396	0.816599242444281	0.830230610819591	0.705465613286	0.262097825954208	0.802108931629942	0.856409910305209	0.764681483875055	0.802634419891968	0.790081378292627	0.795608577642165	0.867521021096248	0.774011568417662	0.598519022777167	0.541109095749548	0.840474817612218	0.81745902241967	0.926683172834887	0.726837611026972	0.8424698128415	0.733478419867025	0.514147835207113	0.742268287373375	0.839744598789693	0.726736916693563	0.433524894471042	0.834947731125811	0.87033462983677	0.75629031921494	0.808797647152872	0.810532376799946	0.812341773241788	0.843975719094718	0.804315945877647	0.778116715436505	0.815120354811958	0.71507197432541	0.759006320604057	0.788587841633884	0.797688664447663	0.778266343782153	0.503277642460293	0.80759052381145	0.838645068094079	0.782368342064741	0.833535040025221	0.766963899956938	0.765100061879848	0.838006211844212	0.695923860116526	0.84093668049847	0.761201885861104	0.737328532756338	0.829463196925953	0.779800859259929	0.716972238505417	0.881318917819521	0.746780473899081	0.680344301376571	0.815394240796759	0.759437541613807	0.425897261689722	0.792218371464497	0.726487081809496	1	0.807274231276533	0.809668017864905	0.78783562278668	0.867346243650686	0.776565016756022	0.85313239976582	0.626565912522155	0.64838441740009	0.700783013671083	0.842254885690157	0.557874771327528	0.783240174934433	0.822489096656994	0.559795983091011	0.747351132819294	0.804852198138872	0.902594139711937	0.718232212776713	0.839306560326598	0.558208493333667	0.759716314557964	0.879618078369958	0.857522186251759	0.663105823232281	0.93886933489036	0.905074609988444	0.921186012139675	0.87370259236536	0.79378344999594
TRADD	0.858380800692799	0.786110650890955	0.856231743470165	0.905879316215123	0.696124936463855	0.895703613245937	0.779782116802467	0.745736030967349	0.821914641013578	0.876558760955389	0.804469933032532	0.792469308180497	0.850511046563447	0.825056579496102	0.789557781278156	0.852798930487663	0.642659278156597	0.865875136805905	0.889192269575239	0.84391301191984	0.873162306439414	0.874094326923388	0.733458756801555	0.892892070311352	0.824381426206447	0.802007816367598	0.740602405234691	0.879885260297533	0.89726427084057	0.441832777355266	0.851604888317654	0.881989673685343	0.739644068254155	0.615979368967881	0.761508130927232	0.847209595487373	0.810941130939489	0.731412418434812	0.302214301335572	0.822154450609306	0.633293854169626	0.785982995440612	0.834450778063908	0.710560769764858	0.752206526504045	0.89019153784935	0.833143254244038	0.578411309901935	0.506734084215438	0.894146971081024	0.808970045646099	0.829949356010175	0.672006234117683	0.819174478881042	0.80866473941816	0.604424912821492	0.701938211108187	0.842498809268903	0.730017488207844	0.493423695392666	0.849811719218708	0.868340369916367	0.769078495402005	0.518890871489369	0.756273060950879	0.802821183982855	0.797631336799718	0.795781805748242	0.834704903084915	0.800757028435434	0.677013531597399	0.672079183577889	0.733127651024686	0.768531995780129	0.794382583999489	0.540198678611731	0.820753905919497	0.845574306933869	0.829377877719337	0.852594697463222	0.75993610157304	0.813528823454407	0.877014800002999	0.637649536387574	0.636700149686346	0.767099910130153	0.693570041136067	0.882469682840495	0.759506761558392	0.683257727301828	0.881178614879527	0.724095837054399	0.658248596215628	0.816671839744553	0.728619182703567	0.5265663545109	0.737783880203033	0.683558429213267	0.807274231276533	1	0.839755296386142	0.788197954892838	0.868096681832196	0.827924963611553	0.866774127576667	0.59416320495336	0.648864056148418	0.790269072405042	0.853210198342963	0.560000618294533	0.757838761479566	0.851206454064195	0.55757783538412	0.707246988409589	0.852680068382567	0.851141617442685	0.705278200803268	0.870204964237304	0.553190108572068	0.812672306516625	0.869736356943135	0.895186363967523	0.682069645924594	0.817009376345742	0.836700022989106	0.812005773468844	0.850538728928784	0.836777343363684
CD226	0.873891791645944	0.876679953204232	0.910220138485789	0.917602282274988	0.817359539172608	0.92796217346488	0.865381878284903	0.709541874067924	0.881604592419784	0.820032171142175	0.865865746887411	0.854449378277826	0.892668886835416	0.827376158263035	0.892603891477859	0.810549925133599	0.58702332040914	0.920724281016297	0.876338174173049	0.889798753829752	0.883949931095117	0.927585994363686	0.84274891101468	0.893983108289361	0.910999075270278	0.906439040717433	0.73582846973625	0.922268751877678	0.874353728849725	0.497933133105628	0.867434473880786	0.922678509569883	0.800722757905539	0.730584932633344	0.870370467059468	0.891234129415024	0.872859054128018	0.826661628369012	0.366234561871745	0.886090057578093	0.672389101970875	0.82671047478497	0.868890643566696	0.820903912749054	0.791063506032051	0.925945327111053	0.822376919546916	0.695068970826934	0.608043958928981	0.912990386883125	0.863627583037503	0.817852050615115	0.73763762576913	0.759623885404392	0.750206170307815	0.683743064183686	0.551855217913983	0.888837849409052	0.801351500317233	0.252724669570938	0.919525201680372	0.924216633067371	0.868316628226445	0.628934936855364	0.861863401648333	0.70671829348926	0.775475187748695	0.795575051824496	0.87694863139441	0.873294173787664	0.779359912091343	0.710995612880411	0.813953371452948	0.850058553322387	0.875675561971511	0.359522245448263	0.770846147232911	0.910502053146867	0.857713800990375	0.898348153862823	0.78670011704894	0.903475249964377	0.901089637297062	0.738463191725542	0.647890785537895	0.862953043037066	0.754965536960699	0.830373596028436	0.767769236297719	0.769461936658296	0.834679821395045	0.711836456247577	0.801760299899758	0.812846385629977	0.850184568490308	0.554119344551294	0.752074620392384	0.771850521971795	0.809668017864905	0.839755296386142	1	0.853480480440528	0.856089175640752	0.844240392525269	0.916718993581456	0.699982202064136	0.701488520316042	0.849781103822071	0.809147862545805	0.676582751770889	0.799842380680693	0.931389238041627	0.618255823556913	0.659814135258734	0.848753208949534	0.873898523914287	0.744074686274823	0.820395684717641	0.631193314649306	0.803569918970102	0.936120169519728	0.87305556282531	0.754446307192382	0.816941974801923	0.899153532118487	0.821527574841193	0.81027692362098	0.917757200433545
PTPRA	0.812360704278071	0.789616754495279	0.806310029714994	0.871667014359924	0.806519716108354	0.861563446042516	0.913301416662748	0.711174221386709	0.859625748879292	0.909101006371296	0.856321912656238	0.81561954708847	0.878792712601733	0.756717349000245	0.842305232009057	0.791080731414428	0.611459648054616	0.843527396168316	0.87530076689457	0.92356409879358	0.845407493294468	0.843273147843922	0.823104715957622	0.858484157896318	0.863850696528721	0.805842599380552	0.7339561181635	0.886183641400843	0.893368028535024	0.496611130151943	0.770629036200256	0.821834971541249	0.766482009145488	0.629916200408124	0.819089272883637	0.947815943264706	0.92849189448118	0.713402998585307	0.332961806764028	0.765726438924447	0.737424622399281	0.78041791226949	0.845348555283192	0.774280160299077	0.814663202301993	0.904072530983902	0.77829956928849	0.603061582575261	0.836942637841984	0.886019924247313	0.785457782111754	0.798648235027537	0.725512559412395	0.800027903567707	0.767559517848947	0.591541022928681	0.649083099420445	0.956226679984615	0.900351842912011	0.349576358536952	0.860024381723511	0.921418590899401	0.834687066835547	0.580956959700269	0.890089721827769	0.757769156480325	0.846193067178126	0.830312372459166	0.941561743298814	0.917027463604082	0.716791051964808	0.77156260675308	0.792716187284253	0.933239089569871	0.925952475597494	0.453494767685688	0.860607783386685	0.846833469799971	0.88314475176238	0.835479076746576	0.934991586688463	0.871364190228208	0.875839154093729	0.883878775352496	0.666871649158335	0.77472662610366	0.839409781484448	0.892146478652314	0.777826500596632	0.667294877701356	0.820145608651769	0.918807617916497	0.880598397845327	0.842029408427681	0.863593841588774	0.539974594601372	0.767422383140317	0.744091476786352	0.78783562278668	0.788197954892838	0.853480480440528	1	0.897996897268265	0.898432883124376	0.933874661790178	0.76186618810825	0.927082605874114	0.878355965957945	0.903202854751553	0.796431670613292	0.941094148689235	0.889673059381445	0.892226588458828	0.580686347738251	0.891571498619659	0.920039651633403	0.936149827507543	0.909115718061996	0.896277331123511	0.725800770369504	0.87980823074122	0.914862190448519	0.939977257718951	0.778279960909291	0.813705169039579	0.851966422433698	0.772777608757829	0.874472633771961
MCFD2	0.902096376844233	0.837350596765878	0.884719742693298	0.941181360011397	0.775134134112156	0.925229339429033	0.856880481613048	0.769655018813621	0.868360534075924	0.944191354654891	0.858342673047738	0.833805129566313	0.879154103018403	0.824679140406121	0.857532605913664	0.919816443608794	0.672467375347478	0.898761895774871	0.924650145393477	0.939330545006815	0.875267151267449	0.908620064287754	0.809440396902447	0.925808931094058	0.873842966497887	0.840434369110475	0.798426909451812	0.928204476474048	0.949486508382213	0.498643602609632	0.845119733298919	0.892248923418185	0.777052029406679	0.627379278698004	0.822330032902316	0.91993501576092	0.902487679234031	0.768040434392202	0.288442844160427	0.841731780506501	0.735449039737265	0.796084077890759	0.860606761307712	0.779654918716175	0.793045803680543	0.936766592067076	0.846662341757802	0.619093373102699	0.659389273343318	0.939158300807409	0.834607041094241	0.853427104414729	0.740468167142564	0.910533274076968	0.828700286046922	0.633302186648462	0.771904551680965	0.920952267081359	0.81751072968283	0.512666681950152	0.889977599654806	0.91236104894024	0.80067741971904	0.592321366519453	0.840440888688547	0.870923966555772	0.863954848630403	0.866165621771665	0.899025356969681	0.868067885264404	0.728717496667103	0.768943055638295	0.815611769000583	0.872116212137673	0.880715838160281	0.576308031498109	0.897980850982791	0.862647653608881	0.891574382528748	0.877342037331583	0.875243572034096	0.878355160408986	0.930042211315978	0.76883359598722	0.699399831838695	0.825743165433345	0.806838071280219	0.926774528626399	0.845862672950032	0.714660129694015	0.909292531423351	0.850864625514627	0.768455806595725	0.85908660120375	0.812895667286072	0.53332943817217	0.795913479462447	0.74011840539259	0.867346243650686	0.868096681832196	0.856089175640752	0.897996897268265	1	0.905923787166284	0.93525632780983	0.655943406908261	0.761928849894972	0.824317917921719	0.918179968943393	0.678601148384206	0.840292123393705	0.899449272907735	0.697536215202408	0.728942774877136	0.924201486281101	0.899661973834919	0.823921459843371	0.951150480751507	0.686088696125976	0.800597487874844	0.908007452722898	0.965462181767953	0.782879301106181	0.858631011592498	0.880764183797199	0.874650531000278	0.892063051923467	0.868141404981613
AMFR	0.834938781913406	0.828876448003788	0.848145820942624	0.896900470122266	0.774105368801726	0.876300876934849	0.865035400583324	0.707880913527564	0.849950158331139	0.893586216569259	0.854323953929131	0.817102968201181	0.86063957998495	0.792167328694153	0.853639930399268	0.8260414513973	0.609886717256771	0.867980004988599	0.883755087365031	0.903711005603362	0.860522162340967	0.863232556449392	0.804358771337204	0.891220910155394	0.852335704396002	0.825228214301689	0.735534704778984	0.891279733336224	0.891511521309171	0.497488192377662	0.794006691446504	0.848036746131935	0.768592477663399	0.664891516916203	0.814401353455832	0.897471592280476	0.891804411871433	0.744632295906856	0.356644652645785	0.810193444533002	0.686781489126727	0.782224154417267	0.857320538859975	0.760424910423602	0.747613029582565	0.902608172539427	0.815977586723487	0.587827466890778	0.726292695954076	0.905734429327276	0.819840387535677	0.789842928015644	0.745606764342597	0.81491072981078	0.770570035635927	0.615404279211619	0.664378402312734	0.898501784181603	0.852175706808645	0.389028833074829	0.869529436477005	0.889106243756459	0.798546130829117	0.54338980058981	0.839726236440421	0.775716631035305	0.824490935452025	0.826985019345464	0.904460714502586	0.853986403782281	0.770763364818514	0.73213724229354	0.756037320863628	0.865382876174633	0.881280729350629	0.495707688654681	0.843997638416027	0.832674154251946	0.86377073087571	0.83940277431994	0.886904512238073	0.880883534374802	0.896412820161321	0.803030166165489	0.632007298708702	0.795522245163561	0.803748805100454	0.878108564093249	0.785821684819135	0.686854508873994	0.85164540611819	0.830550800158697	0.777115670500951	0.827640704472216	0.82566785944467	0.471231017075567	0.741889360743215	0.744476302936621	0.776565016756022	0.827924963611553	0.844240392525269	0.898432883124376	0.905923787166284	1	0.920341851942546	0.701262600120139	0.796181913652764	0.834592441462321	0.87339171907733	0.722139258372636	0.856269150249081	0.890621840269551	0.746727295894974	0.651420275175242	0.917610194412739	0.875542179383253	0.832802084694925	0.895275139485826	0.750124082810263	0.731157032985439	0.884882888679092	0.911461217447201	0.822744205413864	0.779030044913156	0.834048458164908	0.822882654389622	0.805425223792041	0.869718976862578
ATP5F1B	0.90706333035504	0.90504085147852	0.92043608531748	0.950310428838827	0.860712523146258	0.962254964319636	0.922505190060208	0.750184045105966	0.925568644787994	0.916507004127093	0.921464387880733	0.883889256114249	0.925514880083166	0.821749447167489	0.926766813753833	0.861173611906823	0.633269415915316	0.949768494625326	0.915473227698274	0.96106788003875	0.925011396325552	0.94762961620403	0.887759514995757	0.940657865568454	0.930305746865954	0.908791800459471	0.782437552648459	0.961688701470182	0.923654104691024	0.554814213294425	0.898754255631346	0.935837429851666	0.854961389976354	0.739300637926256	0.902941464762785	0.94265549626708	0.948832225773851	0.844253155879965	0.405112568824404	0.900099238401674	0.739681302757698	0.863189077669546	0.889547272970243	0.840196062490839	0.818797053684193	0.979962461276724	0.850656612753219	0.718805500444239	0.73408682292787	0.972810645332192	0.877081452733783	0.874030154306181	0.803188723763991	0.840417713001165	0.795638779586495	0.694503262827607	0.620695510190394	0.946782295476087	0.89081874142514	0.320056300099753	0.958864677287337	0.956047760918038	0.874727060490395	0.654754695634223	0.905600794554661	0.766897480995169	0.850533561379811	0.885138190649992	0.936340431288598	0.931874668324861	0.824737212559416	0.8040638220969	0.844664376231276	0.922694642674066	0.943086808883527	0.42293746559091	0.836052430141395	0.906316508924448	0.908802247186647	0.89890352760944	0.876221586608947	0.916442530761485	0.963369286430912	0.824538619328078	0.71319073484077	0.883062135165594	0.824970276225004	0.90459816906635	0.836978909639612	0.788972487221296	0.870897886686679	0.830096651479423	0.85520732588036	0.848138924416622	0.899616520966616	0.579515202760903	0.801567464960666	0.816554186626993	0.85313239976582	0.866774127576667	0.916718993581456	0.933874661790178	0.93525632780983	0.920341851942546	1	0.749406156402802	0.807738765296313	0.899042349656329	0.886310923802746	0.742247513908535	0.887495860428417	0.95951759877163	0.728699373131103	0.684748029993235	0.913954257254341	0.914254713001908	0.835893309395636	0.920548107541892	0.743739914551102	0.810692203135177	0.958442905795873	0.947639423207746	0.843879601503493	0.845769972134921	0.92094053452009	0.871805058756341	0.854479914282839	0.962511878770326
RYR1	0.666115404347416	0.747638367451726	0.64280457650403	0.649499313862407	0.865412973135246	0.681668877775182	0.82708031280891	0.460009442039465	0.744058437309949	0.618016140928521	0.817229170702609	0.699224315217518	0.613233868759913	0.433861413419181	0.818279275074533	0.613351482027469	0.357981917659024	0.740150857425389	0.575393426217953	0.769359352318612	0.728012535464485	0.70798046703578	0.856535081099983	0.691650946750981	0.806104818376362	0.763080241139097	0.585188449721173	0.751794756647258	0.635069745174552	0.622428706533877	0.646938947905247	0.687327418596412	0.82278293094278	0.651961643570168	0.82259226497874	0.761790108027434	0.76910371441503	0.730604917439671	0.532586185404441	0.618148365327209	0.597504966911552	0.656125334194742	0.562861279563143	0.827781469561816	0.709517129518808	0.713099135735043	0.460823813609055	0.730518431211267	0.735779519501928	0.679140529192285	0.613422258425124	0.688055521321436	0.78428056605678	0.543742823310268	0.400238881905193	0.530244840467762	0.334022473547339	0.749513956468222	0.833943303808322	-0.0174221144463023	0.761778848270714	0.747522059998108	0.857730427938911	0.61158852177428	0.885487299970538	0.495006998136254	0.563912801916659	0.582640548773752	0.751500447312712	0.844233791622433	0.770579165167379	0.821594668793074	0.626105265251503	0.834494616508708	0.81312892272288	0.0777916107007736	0.622601011522683	0.722108907032535	0.678118549290181	0.57317244900348	0.758681261302378	0.746643629847855	0.712188391190579	0.830278177568457	0.547563666725127	0.739973025646701	0.816211690098639	0.567317161658303	0.625388063300953	0.710394010050962	0.546243129165619	0.647383412822714	0.771739537246305	0.70325023057329	0.819854652016337	0.54005753941017	0.62229593460604	0.834302604892973	0.626565912522155	0.59416320495336	0.699982202064136	0.76186618810825	0.655943406908261	0.701262600120139	0.749406156402802	1	0.723989461937434	0.74636583972548	0.651908049363225	0.829495463700616	0.734539319737115	0.794850654481015	0.659630718830732	0.365639019092295	0.653495474850231	0.676210017530817	0.677055420283419	0.648451563583959	0.694424009931139	0.498709446573086	0.775682327879665	0.649025944579342	0.707475875877598	0.555077292577644	0.71766135184869	0.725711286306401	0.512515371464848	0.721734398395974
