""	PTPRZ1	EGFR	NRCAM	SDC3	ADRA2A	LIFR	SDC4	AQP1	CNTN1	BMPR1B	ROBO1	CD44	PTPRA	SDC2	PTPRF	DDR1	FGFR1	NCAM2	FGFR2	PTPRS	LRP6	NOTCH2	APLP2	LRP1	CD99L2	PTPRD	FZD4	ADCYAP1R1	NOTCH1	ITGA7	NCL	ABCA1	ROBO3	TGFBR3	ITGA2	DAG1	FGFR3	PILRB	PLXNB2	NEO1	NLGN2	NRXN2	CDH2	APLP1	NCSTN	NLGN1	ADAM22	PLXNA4	TMEM67	NRXN1	BMPR2	MYLK	GPR37L1	LRP10	SLC16A1	ADAM23	MFAP3L	INSR	MCFD2	CADM1	ADCY8	ROBO2	RYR1	RXRA	LAMP1	ERBB2	EPHA4	ITGA6	KREMEN1	GPC1	AR	NLGN3	LRRN3	DIP2A	SIRPA	ITGAV	CHL1	TNFRSF21	FGFRL1	AMFR	PLXNA3	PLXNA1	ITGB5	PDGFRB	PLXNA2	APLNR	ITGB1	PLSCR4	GPC4	CD81	LRP4	APP	TYRO3	NPTXR	GPR37	ANTXR1	CNTNAP1	F2R	CD63	RPSA	DCBLD2	ACVR1B	SORT1	ERAP1	TLR4	EDNRB	S1PR3	RYK	LRP8	LGR4	MUSK	SMAD3	BMPR1A	MTTP	TFRC	NRP2	CHRM3	PRTG	SORL1	S1PR1	IGF1R	VANGL2	PTK7	CD47	FZD3	FZD7	ACTR2	ACKR3	FZD6	CD46	C5AR1	VSIR	PLD2	FZD2	FZD1	TSPAN5	STX4	PTPRJ	RACK1	PLXNB1	CANX	CD74	TNFRSF14	TNFRSF1A	AXL	C1QBP	TSPAN14	TREM2
C5AR1	0.287635197044934	0.171501502905125	0.254466373800859	0.209758308085857	-0.0626895809074361	0.208575206170898	0.213452010571634	0.119249655068564	0.228957578257668	0.171906163919798	0.203492462990141	0.227669221371608	0.277850076015352	0.243181486966829	0.141935148328221	0.188347043164413	0.214509522523657	0.222690836633413	0.373665771293482	0.351878305437191	0.267572146496138	0.399263156150311	0.34805827899049	0.372726252967303	0.285147870669677	0.213822019813355	0.138786794633416	0.189595296999289	0.368300489145546	0.254986429197168	0.542930326968326	0.471187921315789	0.565360947517224	0.159167830713505	0.321840056260413	0.188213380459204	0.164468949680594	0.385863764738323	0.668243566996299	0.274785667940218	0.196803308777136	0.204715333154568	0.243397845279569	0.437000949251422	0.327743171182048	0.30048439980629	0.224412140182193	0.358313742175828	0.182151658091012	0.302754635936419	0.476621406065327	0.456778516141313	0.134388960993259	0.337498505914798	0.331957472866544	0.353294910048152	-0.0199950256608748	0.423718894660818	0.369876548398287	0.299842251516494	0.174816067090172	0.283099606202454	0.495469441259421	0.511021082711108	0.456657678476687	0.0594524051941004	0.280670264693658	0.326587661762877	0.16802454793325	0.0775258755109952	0.219708973501276	0.16607758799106	0.288776358182709	0.687534344268718	0.518904877005228	0.381094331127726	0.198819837148692	0.239868822122835	0.114737495676305	0.294319174664624	0.291084981205531	0.353253491016158	0.325938772139922	0.288614421796318	0.291523422715143	0.10386172118697	0.825119162171304	0.277087960578436	0.182961737405554	0.338901146697028	0.212018307381252	0.343692705307281	0.334811490427698	0.180737619830386	0.216436247652848	0.325150411971869	0.175653365027181	0.172533534950492	0.379887617638913	0.61058292528488	0.230785324875869	0.519150080521436	0.625672367830748	0.42805060373798	0.786577341978894	0.173563965861586	0.0858689395992685	0.468426019964243	0.295431200054228	0.286813986626497	0.0926557469328081	0.671687386028229	0.299174324796817	0.182981747726895	0.483810747518123	0.712552276229813	0.186659965088607	0.402566545165603	0.805848143453147	0.120975999956864	0.306247604555468	0.363869174152503	0.0736487066731416	0.428235202588626	0.244797635878147	0.313958639409251	0.88596525408714	0.0934016938339768	0.216674112849167	0.653269883026169	1	0.706493542336227	0.242815888572094	0.489864568374803	0.491364911625269	0.242216188342024	0.835730660009849	0.788984421383852	0.704755913872	0.252935325265888	0.341533712139584	0.812862312149054	0.547681324757978	0.459812791211984	0.856369646416138	0.223358649569047	0.882342226310335	0.8845581736745
VSIR	0.711964886326552	0.709378639865347	0.740997783259768	0.743663363101881	-0.00988651256727615	0.679350301718199	0.691795072177578	0.701773232027383	0.688635313926985	0.482851016346705	0.728340912143148	0.734754858194628	0.744665243089518	0.768400999097523	0.493160006325757	0.64904831492166	0.691050526431075	0.354291895261114	0.792531538763472	0.397324518264649	0.403204931847012	0.69964068632531	0.796810292255897	0.851344238208064	0.797443222023889	0.547403470444577	0.696145683153402	0.635773080152086	0.646292823989275	0.776013072958458	0.755542357022457	0.72395022012088	0.727091279313009	0.662801098663393	0.300515687058335	0.652101205688003	0.654105123366677	0.683193797673959	0.897087860736592	0.685686640668174	0.642434325145108	0.686526163482555	0.637663658146398	0.783453745604069	0.771140854968436	0.692672858275461	0.570406608530722	0.753099526510091	0.251408632116877	0.710275730493897	0.883927401759459	0.753512211193836	0.675470348020819	0.809012282399515	0.654759491803888	0.467952374905372	0.149409589207796	0.559170726281476	0.742968926312039	0.710266202488272	0.204554665148227	0.60415245837184	0.756177252566775	0.774136915773234	0.881687917601467	0.405596927110215	0.740844469399499	0.79817880568431	0.08674917664171	0.558095801165274	0.516450667347664	0.653226595608716	0.767990938957139	0.816311961942089	0.854878369912484	0.826255683500117	0.700841603614005	0.762267807043396	0.669226809258078	0.594197464079329	0.695490888009304	0.760442102931173	0.737383470802835	0.625950999733156	0.767388211765587	0.48916437459322	0.89075659150134	0.64088037255894	0.560991064105244	0.792645206312256	0.711693221093088	0.785666449137118	0.680098689222388	0.540591888929563	0.72966042557317	0.560494892586176	0.582339882621585	0.596921029289312	0.800788951539373	0.864405949181742	0.519589812494434	0.856321387123323	0.92637440241586	0.794177451583299	0.937632591177412	0.648453693352771	0.368803588418378	0.714144730615415	0.794121505639479	0.801989081313421	-0.166267492720206	0.734502356832179	0.809780177798973	0.707261375479496	0.788774113060321	0.913850685242141	0.645399723525305	0.528710523720077	0.926012449762331	0.530047457698957	0.562982499206286	0.522107481081547	0.389025382775661	0.824676858767455	0.529205710284203	0.759792769141459	0.934523063738561	0.464481999077968	0.567467293845934	0.869767151634521	0.706493542336227	1	0.575646404759588	0.793389500539785	0.879200647092312	0.681129909178586	0.91903391199179	0.947015987446568	0.826550856886665	0.711743152090307	0.752450809877042	0.859715317693474	0.924040230274558	0.895028678703927	0.872793851874644	0.689463244638274	0.879968239742837	0.785985995772744
PLD2	0.865534801799647	0.764899415887475	0.856612465812077	0.816187051611894	0.677003144894541	0.891409897657817	0.8710236865462	0.775782640436471	0.870846190941104	0.928659209764393	0.802527275033609	0.875514604506994	0.856984607794256	0.804787555589253	0.888369454901238	0.893403863810806	0.750856571678948	0.758929392156203	0.845241082134818	0.613611139250902	0.810424303271832	0.891582056005382	0.866889655712847	0.802835250105389	0.780727335582894	0.896788115611816	0.794671945440266	0.899583147318586	0.906157069551622	0.811313459273005	0.859954507588099	0.903303258757208	0.855041242842163	0.883768092284818	0.520082868696479	0.899139777926752	0.920351396014696	0.877953857875909	0.798087481340444	0.888747103743706	0.886466895287015	0.877707608828071	0.926127988569238	0.787589191399882	0.832346369134507	0.88570439625185	0.940147680502499	0.794058724117917	0.770663196774841	0.74319017460479	0.804150360442152	0.838683893538299	0.819024822512097	0.815256649145726	0.898896310339297	0.714673561479935	0.783181896081343	0.870635794686106	0.889355127512013	0.8786726531935	0.675388060113428	0.868461110233925	0.880736634626151	0.834181623918248	0.806078799249997	0.893345941883274	0.857053042841359	0.846733824953203	0.633668242275518	0.909903082142252	0.915188222731884	0.868694572159898	0.753896359057892	0.747067931025431	0.839014437886861	0.831116780995205	0.858882643301143	0.67299190291279	0.836273557555215	0.939427864299523	0.859676787774752	0.895166319635591	0.898121956226474	0.842965178650241	0.8347846984229	0.833561816194006	0.642771072041298	0.871676803460355	0.755049615129127	0.763182341268161	0.864275096268947	0.846732999706517	0.809746968155423	0.934394585854783	0.837921974888359	0.83019608082386	0.855086516196408	0.93277528517873	0.812887332351512	0.616335982221755	0.790057664732888	0.653690314384849	0.750893127101762	0.839715943081143	0.593695648360954	0.922850828167858	0.804884044164681	0.875255405810524	0.755485947498882	0.742888435908272	0.356582050478797	0.666379002142899	0.800396991023884	0.839085015976487	0.856967822839642	0.644104614318668	0.769922063630752	0.803798881519759	0.694826760276927	0.817401225796175	0.820826489440065	0.696622124983338	0.878493947093936	0.85902499956545	0.871735656207869	0.816722326028353	0.526353520646898	0.899080148104947	0.903524781201925	0.792786867567398	0.242815888572094	0.575646404759588	1	0.777584206633765	0.73567906323393	0.882522541519728	0.426709446243823	0.481420744234518	0.495088096015681	0.890132143946887	0.865373862594594	0.289221595300713	0.710515043510158	0.734482969399451	0.304460587538437	0.822491013003811	0.292447958425298	0.178648762661978
FZD2	0.906195886730746	0.734950475230326	0.903225360537823	0.832313905472411	0.385896097812166	0.912848137898074	0.863667058144181	0.730205748319847	0.904351593927215	0.792432410390778	0.900497131288899	0.883480126012941	0.823214046332188	0.88395422142841	0.705594405354362	0.826566417813068	0.657837819476005	0.667356197618424	0.893998812105847	0.762392429186834	0.74836861747465	0.871115136967351	0.886996746735306	0.834504064018428	0.826354840958159	0.866867196816596	0.72676709964238	0.856650897720438	0.883984436161404	0.896195849191648	0.872194613652289	0.911791287952004	0.824386815306136	0.827743332987879	0.595391122845746	0.802481382707319	0.841441465796144	0.945279209640954	0.843369288086249	0.920721809054777	0.855986179136081	0.89328903764047	0.814873478292397	0.776715465042801	0.849524339561715	0.842312003840329	0.83798043624113	0.911727719836998	0.617433028077471	0.913094441207534	0.894919687049145	0.906205875763736	0.750573747236911	0.815797748918672	0.902237882224881	0.750945370507575	0.555673093013989	0.822753606552757	0.895643481831159	0.829096309196447	0.592860038673271	0.887088547277171	0.920510971360947	0.917218213880474	0.874599829408064	0.568275705557102	0.897068804635835	0.902133196022762	0.396145394808346	0.772761286066651	0.861762176871151	0.762685647368235	0.742581044548646	0.842793523193884	0.805599872152007	0.874632122361549	0.860726704111846	0.699106686070606	0.793203486888313	0.793159845750244	0.745719656629106	0.916813223151939	0.892738608536473	0.913584422930085	0.810926574414368	0.811556262714344	0.789421700562934	0.842900904348248	0.56973151078825	0.712015569094563	0.879787092302296	0.920204363972537	0.768994079355739	0.751441960154802	0.763403969195984	0.723347245779646	0.74669463924842	0.833610907265862	0.739647881929103	0.622819130096208	0.867287304801251	0.853113779199785	0.874029851934932	0.834635480647692	0.846198131069172	0.83856362186906	0.536695203186169	0.911366455071225	0.742741555591853	0.746290989955944	0.0924254519611511	0.875180981641336	0.856553603791213	0.790654750970617	0.830336533716769	0.857432543308864	0.848322087737899	0.768589612100303	0.825587827368457	0.627837931391795	0.858804024646644	0.845432515120697	0.636987466668198	0.845102511224704	0.850111480865681	0.865334367165813	0.745473213426031	0.711262083852625	0.745381700223103	0.90490658558014	0.489864568374803	0.793389500539785	0.777584206633765	1	0.770746614294795	0.737986575048959	0.6861045971605	0.655115528616064	0.538134360071924	0.845797651806679	0.901040053943887	0.472675749691669	0.863055648793412	0.763408178482119	0.544960238252237	0.696163192238759	0.57030106412644	0.415924257935637
FZD1	0.813903779659518	0.874102694114907	0.836679768766487	0.888721418932025	0.207681187113435	0.787742673288663	0.827648168734002	0.866279424626051	0.803868507379515	0.64109159289337	0.809920107017482	0.863599573101735	0.896213293259115	0.859978974779026	0.696592500073076	0.818314067120545	0.864021063723255	0.447553142030708	0.862081083210215	0.352957081462655	0.484156037875671	0.768967870982583	0.88715568329928	0.949808742024901	0.920981386209093	0.671602363339555	0.853019053053276	0.785415960182996	0.707589511352979	0.866370007946802	0.80273976454465	0.766313624475768	0.799658992454189	0.82341121697904	0.260707439896018	0.829821498948358	0.8070096159725	0.728871051029626	0.89699219904744	0.787906834089953	0.789867243767578	0.817044104308484	0.803256767492054	0.929621188790099	0.866611239948437	0.831377356653323	0.723490766649422	0.803651253825995	0.373533766875383	0.71954400777286	0.927982151150869	0.846939214453902	0.849596039077212	0.917155676012961	0.767202840002594	0.521845776747854	0.324334718479377	0.612270473421232	0.831182530603275	0.844007405377572	0.28568474037097	0.690159278549352	0.811188919273708	0.777984213110291	0.947395327199571	0.66720140152174	0.839557751544304	0.89617423546275	0.193474068350957	0.758494497549017	0.64645222050249	0.849521088843398	0.896548834974437	0.788989154260546	0.949935946649906	0.927409767285022	0.830433015706115	0.895187516910724	0.84105554860583	0.739253421705847	0.876616070277855	0.85624657666014	0.806285664613071	0.667026005496207	0.897785872437922	0.616138483173408	0.806240709279705	0.766773728986725	0.796520226234521	0.929317382384155	0.828487591922612	0.872962547219405	0.809561518929861	0.739596242735553	0.901155209179114	0.68397768295901	0.771361869236607	0.771803982816084	0.935752164002986	0.900418232411545	0.561555031346498	0.834636097095471	0.947613514068959	0.901663128424882	0.797014509921556	0.790110537452067	0.627954869868962	0.756746810787127	0.925394316625403	0.932982558933898	-0.0785998417047494	0.668902667213593	0.900504299237311	0.861565974864751	0.88358697674049	0.845261928813045	0.737561232949382	0.625940352919551	0.838584633684579	0.70660531451752	0.634462799210472	0.510699817131945	0.57353138096497	0.934895298033233	0.634489537733305	0.860091504961263	0.798994991213717	0.679021653194211	0.766134073378048	0.861165578720535	0.491364911625269	0.879200647092312	0.73567906323393	0.770746614294795	1	0.861359326337539	0.806482495179716	0.854859036212391	0.795393232722866	0.855093046529353	0.84431061491111	0.724216743555776	0.913719231759948	0.967331542817926	0.692883545757819	0.855913492565896	0.716888117924545	0.595754787528172
TSPAN5	0.907138146435416	0.938923764453176	0.910592937553512	0.940237947172476	0.436749270842448	0.888269024158539	0.92728605623019	0.931611553988013	0.878651378377059	0.825483866816525	0.876796164849132	0.93094967625626	0.970840090385525	0.875147677462638	0.91211870588784	0.950860114528858	0.941866059711874	0.688960385571603	0.910206826924426	0.462541695102713	0.693345822624254	0.899562336684408	0.939529777775507	0.934416962468065	0.931927817958005	0.830673695409809	0.925317585308152	0.917630618460002	0.832644975231011	0.886691532128567	0.868772856530939	0.835430365838074	0.868068465267466	0.950883403915081	0.414591376590368	0.965626036327747	0.918216002233019	0.813401060376014	0.841441859620126	0.889463794116677	0.84944284228975	0.91529935856733	0.956672227782476	0.914879498123014	0.937368784654612	0.942534510948982	0.878763005119738	0.840550140828495	0.608370777639177	0.715052958958593	0.904789354833596	0.846537888495874	0.954336327008736	0.934450997635437	0.867377505859064	0.63566827690688	0.519842736376489	0.746293537101487	0.913925120332873	0.969377987878341	0.481585469605127	0.827156206361798	0.834895148266031	0.840881344214282	0.917226577764881	0.864813660397823	0.890978785816025	0.921304548102705	0.413860098701647	0.89196104417	0.78880394232212	0.966953137691895	0.936166684550231	0.766326355966383	0.918944376049028	0.935392198318286	0.93670478711976	0.885202067837025	0.916442836406065	0.904409181804443	0.958144635392269	0.911842738613474	0.893413753428949	0.72359223156701	0.963684357677611	0.799019725017548	0.6864185076435	0.907883319866247	0.817518042323073	0.926492033156873	0.921468803952308	0.915623435386215	0.93966547781723	0.91104631046297	0.972838354236702	0.857684289055083	0.913163546997209	0.908222660668277	0.943054142138931	0.74921741135203	0.713773245200644	0.79310283060457	0.842409959109975	0.881438043211821	0.596082020713555	0.92303815514087	0.848917336802549	0.840146682548736	0.931322246733673	0.931645859544889	0.210348917975638	0.609595271563708	0.92939486049246	0.939911186594463	0.934248409338302	0.730893218857487	0.8628628321286	0.679074730628073	0.692716074327237	0.915390690243522	0.702398164617629	0.611452222352714	0.827123510895489	0.929666053434529	0.80178437883289	0.874617525811277	0.592412242574542	0.887142384121228	0.933745761195213	0.772985781805576	0.242216188342024	0.681129909178586	0.882522541519728	0.737986575048959	0.861359326337539	1	0.523084950379509	0.62366307394219	0.579998028908943	0.964270596219046	0.922491375658687	0.442034072715277	0.85030232670935	0.889491269271662	0.368361980471515	0.951202133860111	0.407717110621465	0.256935249082685
STX4	0.560020875416582	0.520548767886189	0.57873941186105	0.565382973845354	-0.0736129139914761	0.502937304370249	0.509358635278722	0.496614813366752	0.537285262014132	0.342085650106914	0.546072255660825	0.557177553891885	0.579654602609177	0.60897108484865	0.309196243673201	0.459067561571107	0.520232759544087	0.189599794523738	0.671252145279345	0.335073699217254	0.289955821574693	0.572039216482345	0.640880254760554	0.707587754005728	0.642377010984795	0.387780153579627	0.493961523856869	0.457088491689941	0.53042102570106	0.619903968798588	0.65016687696181	0.612083872996719	0.663780381062452	0.465404983425305	0.278498827733657	0.464029788567949	0.457173533070667	0.557742100843447	0.828654870291758	0.525222565730566	0.504700751357063	0.511786461288609	0.480230082687371	0.700896233182702	0.584404577365491	0.550734903258974	0.436840882670749	0.629996381285777	0.166992653856916	0.60858850370074	0.764179634041329	0.692361370181939	0.4714084922944	0.639677579498544	0.529170367510741	0.387946884717105	0.0692756227348416	0.471526027779722	0.604542819902824	0.540508010919	0.148172485698854	0.47582623593532	0.675271654514417	0.670339939409249	0.760965178162086	0.259557473478424	0.594269272832748	0.649345453435765	0.0512009462012575	0.371359647163336	0.387978486524759	0.474589733090701	0.640522212089185	0.790793032526968	0.749706353748117	0.679667200798068	0.506709076414689	0.600639419725656	0.473651969579971	0.47035066804	0.532584151218964	0.617747148148849	0.552273104816709	0.49905470568571	0.604627782515661	0.267215834535157	0.884257892655513	0.493468090225331	0.438432946794002	0.633934126991337	0.533174873691861	0.645822876773453	0.544307873912313	0.38585270043719	0.565923180128803	0.455212512953036	0.410925281663355	0.435371124003056	0.651045270004089	0.806341597716974	0.354464762961353	0.788441062212891	0.876240353514124	0.719750917639219	0.927025686280482	0.456318662354972	0.207439635779071	0.599450259684261	0.642945390629454	0.664619676150671	-0.156146098176223	0.715545775000343	0.638774951063441	0.53630667273853	0.656624184390345	0.887071768351391	0.436643741394295	0.514634288602693	0.902613280299861	0.346264025454604	0.480019058908395	0.43583289847262	0.226518300498945	0.686621524153142	0.39181515183536	0.659359767287932	0.945918308392764	0.257419090718032	0.441990416974799	0.826163825031707	0.835730660009849	0.91903391199179	0.426709446243823	0.6861045971605	0.806482495179716	0.523084950379509	1	0.936576629407038	0.803894851062905	0.540784267694632	0.609422486855734	0.876043017392055	0.819436015588726	0.7681259386443	0.922294490420291	0.497878367318886	0.954169960506482	0.867629729036741
PTPRJ	0.570940976469848	0.645736007311179	0.595981348030801	0.639468931444482	-0.109604695684093	0.520011011755224	0.562248600186068	0.617020910042719	0.529378171577418	0.335740740657493	0.570905327637505	0.607423289076894	0.65897515297451	0.622447774546677	0.404895558594557	0.542975886829469	0.668303573865201	0.277392713964973	0.692888483003288	0.258523865616728	0.265258775557345	0.587095796837135	0.685248421997923	0.779842915360614	0.710982195435123	0.416182049010227	0.623214079732607	0.49850699476209	0.505314571604286	0.632808621529464	0.687535580874325	0.609253473571987	0.678268324776874	0.546524471129199	0.140344791041977	0.550803837931697	0.525355912578681	0.544866385048317	0.853920287561971	0.540723261179212	0.492096736792829	0.542587962970707	0.52842255581426	0.774718909076217	0.675243248543621	0.595525201327778	0.434116281752814	0.604934016148891	0.121712408787879	0.534751384127228	0.792596219692616	0.656630317325812	0.586505885258437	0.749889618697256	0.519597284646781	0.340230617577265	-0.00829130373563483	0.465286381662392	0.624246401738354	0.622664847097034	0.0511226714732333	0.445574874205677	0.654849064356048	0.656147052616204	0.809636674506132	0.329957626882223	0.604069272417304	0.685018179087371	0.014968318483284	0.450247156255044	0.372603857556138	0.579421714014426	0.695136086659699	0.752901635302752	0.830079625753807	0.745586109184412	0.574992780616141	0.722990685517267	0.549457589836015	0.484397951404875	0.659564293525962	0.639492734964006	0.604859292692876	0.464439894227274	0.68999561874651	0.344777778176524	0.889572827645315	0.518300013288719	0.527137699722071	0.771511275336308	0.572810676525731	0.661730212298697	0.613105822655889	0.464081668736648	0.658581604196254	0.472019354070186	0.491430992682374	0.458813393625556	0.773270472444036	0.906924879704287	0.367021319214109	0.749836106152948	0.881520931515788	0.704164002104003	0.877513775702942	0.520961827439468	0.348297093758384	0.611031981825497	0.750054696183163	0.733276723719466	-0.197066385791215	0.654212266879729	0.712507469792246	0.592253906076476	0.743642035639799	0.862856409889623	0.515775999031058	0.438552150008878	0.902130505775548	0.460728683231857	0.388443393346579	0.3660190643749	0.282317957328954	0.776519645366243	0.367685860952673	0.621694427346291	0.954194882177694	0.376325949021609	0.479103011350892	0.788252568100712	0.788984421383852	0.947015987446568	0.481420744234518	0.655115528616064	0.854859036212391	0.62366307394219	0.936576629407038	1	0.90101839693866	0.606609187810842	0.623822069001764	0.956858104973466	0.85727999937485	0.861792717718961	0.931621932565211	0.640129950081566	0.94389764264721	0.891072958222553
RACK1	0.471738915554818	0.587555570335083	0.485331917932281	0.561294014659091	0.0189551637564529	0.435606456599563	0.491357551653508	0.554932082138287	0.436188463267712	0.346715419909764	0.444944716653182	0.528914821004064	0.604842604275907	0.508318360069293	0.438011022170845	0.522760354827172	0.643524913125198	0.278366684418349	0.56508503858982	0.15219052638622	0.258593734000815	0.51883658825607	0.599569746767029	0.69256044243022	0.623911356354806	0.370024835858736	0.546420055838997	0.450355589754328	0.445799913122252	0.50375712960552	0.658841234297832	0.541033808364532	0.636208688379232	0.489937528025206	0.0592649048811171	0.525741268664222	0.497302969028385	0.451495703408021	0.780379844232882	0.458370192468377	0.465888586752091	0.461186254693496	0.50088341339262	0.721173593641082	0.620748625231605	0.533525660795222	0.403956078464556	0.471035211453648	0.154739630787643	0.374811882029841	0.66338087079734	0.581809613611414	0.544655939541296	0.703316298374097	0.478008876348418	0.267883132259634	0.0886875757455752	0.426460229374608	0.560363958263833	0.573845023575708	0.0653897506686981	0.373150219791943	0.569781284566145	0.551085391002172	0.706630235859428	0.433264426419512	0.491822577992983	0.583494432149121	0.1397462478446	0.447987987793802	0.359115829791347	0.555145309262143	0.581918492494354	0.638462285527162	0.810785212463177	0.655668387227201	0.490099898523817	0.659527603214737	0.516820470620245	0.470537499410902	0.665167967935122	0.575611332638336	0.561520825409045	0.364519394747142	0.612090929415617	0.354217802436409	0.827329807746868	0.4870584826667	0.605288251361059	0.767617579342956	0.479181397574352	0.54918108038434	0.552521118531352	0.461247240999107	0.607291848650471	0.431000032805927	0.513292320329522	0.448515784684842	0.78330654128744	0.963120544347914	0.294462207082505	0.578052207721745	0.77120522030867	0.665576548922513	0.749279373753481	0.477724080847573	0.434625594052549	0.554793328062742	0.667379357369263	0.645243031357537	-0.0733765295007322	0.536798558698147	0.604413029325838	0.536699356441837	0.708870125607185	0.696899434791707	0.4345937947507	0.401722258278226	0.829802312192746	0.468570731686767	0.343421022862955	0.22334491041783	0.345042089759698	0.746943552385261	0.318327958636896	0.495080272267047	0.839940451727391	0.436318289007536	0.476276369407613	0.700343999723761	0.704755913872	0.826550856886665	0.495088096015681	0.538134360071924	0.795393232722866	0.579998028908943	0.803894851062905	0.90101839693866	1	0.556117904118591	0.533073850188325	0.914893892905555	0.724124062336657	0.81067456008063	0.887670537845621	0.678959886272494	0.814196064754346	0.87639013551531
PLXNB1	0.965382371591284	0.941663146607328	0.968921101481869	0.973354173749484	0.483075003539911	0.960193422670861	0.979236617814907	0.938422846906566	0.947365548690351	0.885902399197402	0.946639950567196	0.980647552796685	0.988338444442891	0.943875469465732	0.929446720081122	0.987322250528763	0.917003549832607	0.744768295762978	0.943842353109586	0.583829359360311	0.770675717080363	0.936040599357789	0.980111152212022	0.950373391383227	0.94974356049941	0.910251248079628	0.922632070371847	0.973386786404576	0.886957328922236	0.94426514653026	0.906322845923383	0.896745549284623	0.874700562304703	0.979637943096281	0.496406132051006	0.98913780429228	0.968034903140066	0.899201875652409	0.845472749049181	0.962119072619276	0.924418129693285	0.969411953608306	0.978648035969186	0.904631246072508	0.97119167615903	0.961979381060697	0.92190396735848	0.914085362138771	0.666737244975787	0.816936657897708	0.930995879675482	0.911061400613449	0.965191647059311	0.950812326447417	0.939551720055663	0.701039783610396	0.591907397762274	0.800310119606129	0.964255382866815	0.990434661547924	0.570446958186643	0.897549081283463	0.89395068937368	0.902715828576891	0.937198347233429	0.856961009789653	0.953188531512368	0.965278883241525	0.468295316804136	0.923576544578021	0.872175734080697	0.976692435333089	0.919100733021918	0.795059119981659	0.91720094810604	0.9694285829568	0.981884329495946	0.885662963303019	0.963395025963274	0.908108850788438	0.949939271622752	0.972447531964297	0.958762990127603	0.832699752253175	0.974746643212898	0.894373084301847	0.705575108701811	0.957902767970027	0.821016555560184	0.91130086528246	0.972482622548604	0.965760666794687	0.934247721844806	0.916389119800063	0.964444217330206	0.848951498863815	0.938344351100001	0.961109668464762	0.928779243482587	0.716747380638259	0.825124447212622	0.840645997607218	0.869218818288129	0.915689556087206	0.66108398011893	0.965987570039518	0.823416332369349	0.902350533461837	0.925685656657803	0.927805296555161	0.184682834574948	0.702181581004238	0.950571132202617	0.976130339810903	0.947059384673458	0.767356155187028	0.932250921370481	0.7269799161914	0.725514154707043	0.896026328881528	0.814233670812577	0.712800213965037	0.857082817345913	0.942901280770463	0.879806014113221	0.905731975199302	0.608724513455696	0.911075431368808	0.927731880545648	0.825937340452382	0.252935325265888	0.711743152090307	0.890132143946887	0.845797651806679	0.855093046529353	0.964270596219046	0.540784267694632	0.606609187810842	0.556117904118591	1	0.971466071586833	0.41645639464915	0.879517868714056	0.885949294217734	0.379723364101391	0.938100916747075	0.415590706675661	0.251100174461504
CANX	0.99331132836367	0.877940024242587	0.978471487767446	0.947215659542517	0.455322024250257	0.966879213053335	0.976942888499656	0.876263285666757	0.976688631477207	0.886159069839432	0.960731878783174	0.966992298253203	0.963918663922689	0.947692382928455	0.889221216463009	0.949831760608123	0.834607561575197	0.747521050330247	0.955391879940118	0.69628795201886	0.817342315847286	0.960568873473929	0.984535422662837	0.931133759815053	0.926042002639557	0.916568592090499	0.868841506765746	0.974087000645729	0.931977695811199	0.960247378496388	0.930019204653953	0.932376656782107	0.902717730826978	0.94955674539669	0.624278518497403	0.952590436117863	0.927831065009826	0.940714544209392	0.88204947067376	0.980565539685873	0.911758879157631	0.978396161819042	0.965023929991262	0.878476780058433	0.943883472364019	0.974273671091326	0.943420209013913	0.972756696743615	0.71672637590431	0.877497784887946	0.954250909776099	0.949790456510183	0.902036689056044	0.904149077080332	0.963667352170582	0.785354203080512	0.588504044421202	0.828992838610964	0.98462610369619	0.966607873422473	0.653168625806809	0.950895356146109	0.946433740943472	0.960163475417455	0.944903525501765	0.78568518864942	0.969278529045884	0.972751847726064	0.464041917429039	0.856960528927136	0.885958183596389	0.921423123868384	0.921936453002103	0.873968674626299	0.891497052516762	0.958475185747811	0.968598976094261	0.822821511293454	0.906944341184173	0.926152472944119	0.891223433167814	0.980587223806594	0.952801021393738	0.865853623185096	0.942354480783533	0.8688431970973	0.770115250240538	0.969865908530217	0.719089168510151	0.846258507875806	0.975214928455456	0.990121144726253	0.939932459344464	0.885965395581769	0.918186677612015	0.895273752125811	0.877680236771878	0.944963034694591	0.876169838499831	0.682681603206345	0.855466266366349	0.917507099943434	0.892346952646824	0.919535661070768	0.73517137860085	0.928932625782683	0.746323818630519	0.932794277786653	0.876119198806176	0.898514855348889	0.234607482081097	0.790302677609641	0.936587433384188	0.944785889149104	0.929423816399428	0.846838436788385	0.928138819788663	0.804260710595241	0.775602635714123	0.845545561558567	0.872657257329521	0.822861739852144	0.806635047907064	0.905865370364772	0.922874452250264	0.956018272861475	0.667589617385026	0.850582691097042	0.922119270184531	0.885821224979783	0.341533712139584	0.752450809877042	0.865373862594594	0.901040053943887	0.84431061491111	0.922491375658687	0.609422486855734	0.623822069001764	0.533073850188325	0.971466071586833	1	0.423892333925558	0.901409740929046	0.853167736070409	0.420151985818188	0.86855647221814	0.481544850769464	0.291300519157153
