""	CD74	TLR2	PILRA	SORL1	KCNQ3	KCNQ1	TLR4	ITGB1	ENG	STAB1	PLXNB2	APLP2	CD163	SIRPA	FPR1	SDC2	THBD	VSIR	ADCY7	LRP10	PLAUR	CD93	ITGA4	TREM2	ITGB2	TLR1	LRP1	HAVCR2	C5AR1	CD81	PTPRC	LAMP1	TREM1	TGFBR2	ADRB2	ITGA6	LILRB1	TLR7	ACTR2	GPNMB	ITGAV	CD46	TSPAN15	AXL	CXCR4	MERTK	TNFRSF14	ADORA3	RXRA	CD44	NRP1	CSF2RA	NCSTN	CSF3R	ITGB5	NCL	LILRB2	ABCA1	CD63	PLXND1	TNFRSF21	NOTCH2	INSR	ASGR1	RHBDF2	RPSA	SDC3	TSPAN14	ITGA9	ITGA5	CD69	ITGAM	PECAM1	CD33	CADM1	STX4	CD47	CMKLR1	EPHB2	PLD2	GPR84	BMPR2	SORT1	IL6R	NRP2	AMFR	MILR1	FZD2	CCRL2	CD40	ACVR1B	NECTIN2	DIP2A	P2RY12	PLXNA1	ERAP1	UNC5B	SCARB1	NOTCH1	STX3	ST14	TRADD	FPR3	TLR6	CD226	PTPRA	TFRC	MCFD2	RACK1	JMJD6	TNFRSF1B	SMAP1	SLC16A1	CANX	PTPRZ1	TNFRSF1A	IGF2R	ATP5F1B	EGFR	EDNRB	PTGER4	RAMP1	CD9	CD4	C3AR1	ITGAX	LPP	TNFRSF12A	CD82	C1QBP
RACK1	0.601161660371145	0.559961516634137	0.440188369389927	0.515115360129469	0.447873521609653	0.647644974464724	0.401204631086407	0.769653632388873	0.618227242347585	0.456078948545083	0.684360546225251	0.645225173236206	0.382644341176188	0.634452836041242	0.813188693672197	0.268411623960534	0.399788257504142	0.719474808327243	0.597901723858061	0.760236974461831	0.751297307977402	0.455677963670378	0.586317696959434	0.829995006754454	0.841618764685262	0.696101173452918	0.517822818126082	0.824294764415483	0.485829064624873	0.829284436442328	0.648600085467542	0.607208437718818	0.63863162136845	0.573820143141729	0.494637465508433	0.575784912841119	0.615191237976569	0.460793191172598	0.816040083174817	0.225080792110227	0.574956514937038	0.506552185316839	0.527508379156439	0.363663880318848	0.17685545404918	0.481942351924003	0.654290295080956	0.831021797909012	0.705484565766933	0.516824740153004	0.446845156336905	0.589869628629924	0.594986062139508	0.587004984958687	0.311818934764426	0.841217920636904	0.458295315822685	0.456211438040237	0.777926685639818	0.474021806928964	0.509023445297544	0.447633771575291	-0.0700238594310503	0.673286624808202	0.723030913885553	0.974465395613139	0.433292234846353	0.639126941098853	0.390674159851353	0.600063387751595	0.661502696598079	0.679422485070141	0.245638591792286	0.853085113719925	0.40968782938526	0.761413287131933	0.786231111575695	0.536153230605994	0.403859651097823	0.643410923462133	0.759632441314547	0.594458706745449	0.689487738534059	0.588983345827717	0.47169670750838	0.389936421055695	0.779911033715859	0.557673734572874	0.54687084302144	0.835899475319259	0.449331313338602	0.823186640313993	0.588566610925384	0.60392662948877	0.581140625361423	0.461752100618504	0.537415722494872	0.472864006992605	0.558338376362989	0.536217227040976	0.66050939559938	0.809238557921271	0.0993544272658086	0.625167747030431	0.573864535233351	0.718267007207379	0.443408987229444	0.856998855555762	1	0.872696194824468	0.701534146160561	0.88813153326798	0.564340941684398	0.7523127616438	0.334119007562009	0.848411145802553	0.420285905455639	0.954063342296322	0.384724615408646	0.517643429911999	0.423435000593737	0.626426175041283	0.568182406106289	0.681748624517501	0.757559444287245	0.545902443678207	0.523833093833108	0.709626594241081	0.592192409290703	0.932354152437436
JMJD6	0.551744695715821	0.648108952727713	0.576289095344883	0.615635561221353	0.498709517856631	0.747057162037704	0.478713127747765	0.839916122014686	0.727742783939605	0.569822335211547	0.73306928470495	0.752152969879274	0.545266570731612	0.726079286186388	0.862219965545167	0.428439701329055	0.530021181728717	0.592669164762722	0.633650404398035	0.784819748661067	0.846232199292393	0.494521027449902	0.583050630417729	0.850917471833225	0.842751529977032	0.747922642440295	0.653936611182448	0.891026143897837	0.646056999615331	0.836038495316851	0.730008980479051	0.704943482776184	0.706540050168609	0.697788695261957	0.577930838337945	0.572570746637298	0.637630754439727	0.497276951969726	0.839113272186098	0.362851615271634	0.691888001437084	0.628942681270896	0.618856113001432	0.366328561612656	0.251934742450584	0.580909450264717	0.726868001589351	0.852683439698843	0.778893605460872	0.597938992401704	0.569676377425397	0.601930384688272	0.622616797663599	0.646909058098169	0.488552506577234	0.784165187778633	0.49873297917318	0.608680037976775	0.772906155278814	0.610875550284899	0.583084388302998	0.52172619022689	-0.00637167208089343	0.553737850046389	0.732063574850129	0.8441165127964	0.54317532676726	0.7163369272693	0.404023355937549	0.669549496949115	0.601447428821698	0.733390679646116	0.299653040579983	0.807361032801738	0.459054903424213	0.752844655563646	0.774720939297268	0.656449142349883	0.433840760169618	0.681619296636233	0.749018742724709	0.653383764506108	0.708941703937646	0.704387952877268	0.628136006517654	0.504765351418675	0.754143134871896	0.532821687702714	0.678979017723322	0.849393919669455	0.575802189115321	0.76919135635707	0.66439622221275	0.565051146753666	0.546284012274438	0.547862216621313	0.511246934260891	0.579927482337754	0.528014439449475	0.625548599271687	0.674477630082318	0.815188438893935	0.220699224724365	0.636876829779352	0.70954985465163	0.694586048585893	0.59492922542712	0.832954305398735	0.872696194824468	1	0.770530858950958	0.875764682575775	0.531931343395953	0.800726676129962	0.250056342396472	0.836779651172481	0.55540271727782	0.809478638410608	0.242612078081699	0.525820218939508	0.476867018876493	0.542121327985371	0.525723003099928	0.783957895495004	0.801747630293538	0.670554195079269	0.639283601978636	0.554537653215739	0.575768096674113	0.764997814640397
TNFRSF1B	0.669961003343946	0.853077400967035	0.491595076164464	0.756712444277113	0.776523618024391	0.781751096550967	0.728500657369936	0.895352548463194	0.736509830165065	0.606877122323227	0.750134116864644	0.794519168609652	0.622332608137418	0.800637737570809	0.87427626225328	0.366260574155374	0.509846786973075	0.521029483895675	0.830393247853345	0.75479822165635	0.809933179194377	0.668479474987204	0.784572402480202	0.756274492079518	0.797075122979393	0.87667606246714	0.661774669129149	0.878241161924096	0.725816388633582	0.699699291588289	0.937885193060844	0.68370060322638	0.749468643747048	0.8719761313107	0.735403149099193	0.739594973290552	0.863048586406343	0.578476455319125	0.918252797917116	0.232767266152188	0.784702366479968	0.784238690089177	0.657060970462086	0.511271536588925	0.278048838922214	0.816768402019148	0.612394547136142	0.843675532001197	0.745095200993453	0.540247300158929	0.591179557085795	0.71244137179589	0.640755728950316	0.823198461713604	0.418294249445145	0.835445246679495	0.711277583752742	0.690380599407783	0.628270351742013	0.720172915475663	0.699299165741408	0.609497924981947	0.0546104403436551	0.480149663666858	0.832404894910121	0.689034915393116	0.579626105622758	0.860155774166102	0.691094996627834	0.611240607534228	0.682437615302489	0.794826814025346	0.450610124069096	0.706241397947444	0.483360143316292	0.822691729975393	0.735080511338572	0.74160133900635	0.648700486168925	0.749912996946424	0.705711459874446	0.851032752973635	0.778977342958557	0.832027660721359	0.60080071604855	0.688024556260553	0.751012365048479	0.5146988125033	0.64660742738365	0.708145562692446	0.67243853219741	0.70474305935062	0.819645642152969	0.624530822282861	0.469456771320937	0.680204097198444	0.717103933248795	0.55844294511794	0.591849550390206	0.669307271519444	0.620899255459493	0.743125342916702	0.314661709249346	0.805082777621229	0.822082686060392	0.699403020199015	0.615844806939516	0.754491692353943	0.701534146160561	0.770530858950958	1	0.828562627428927	0.646940611892249	0.869689512508789	0.24923542773812	0.8381578515305	0.657723649912144	0.712095270936581	0.221007244600887	0.524989917156684	0.727421248411576	0.471873119717759	0.419608629350696	0.868471260488039	0.847533116644631	0.698125465223458	0.773530409000419	0.515179710265617	0.481341694334708	0.622584963346907
SMAP1	0.620214945882856	0.718450518939973	0.539731660916293	0.661718057801465	0.605504427752958	0.781854801280182	0.563056284000703	0.893051984993546	0.749264491773394	0.617833780740605	0.764441913527356	0.811074363222095	0.592010374842873	0.794918228650144	0.877185203185793	0.393887803598303	0.550497648585601	0.5858671036818	0.705999864268203	0.849040485356782	0.830096797153529	0.571728444259685	0.688762892476706	0.832451011721886	0.850620985783269	0.801088078686609	0.681916527740164	0.876559314130496	0.662445219073993	0.827050508303653	0.800492755038591	0.73240894780335	0.719468512972413	0.749184543670012	0.615178049869023	0.737490349546992	0.734163797331047	0.536557794223231	0.922454637822461	0.298361513480582	0.744255841038799	0.725124970582507	0.625188291533896	0.418205922428215	0.246344982741063	0.677859772800164	0.717260166319868	0.85543248834818	0.800466485629656	0.63885390932254	0.592146543364603	0.631300092502811	0.668946503464541	0.719040597465808	0.458008737949844	0.877353060095133	0.584557980944033	0.637709396369987	0.795664185239468	0.66439922161614	0.665079733842855	0.616717597754183	0.0183423398003076	0.572685171891805	0.755786490392838	0.873921790985812	0.612707393096153	0.761503952454626	0.561200458733906	0.65281262908119	0.638217989758996	0.791918057003479	0.38006539189896	0.8207551652636	0.525727586770433	0.791162962853363	0.838009156412342	0.640773666936596	0.588328600661301	0.728068730614418	0.747845601783207	0.73988156389214	0.791026353299418	0.727576430849397	0.641372492800676	0.604925224262279	0.773421510735926	0.568923140409636	0.61051856464182	0.814564891226601	0.617775236316082	0.765834464546939	0.766798849393004	0.56300290129888	0.60697954819485	0.644825738739327	0.635394302154276	0.59862888003496	0.657115266411178	0.686884002426131	0.708980543247282	0.851288201164357	0.280308460594434	0.699566040579747	0.705194533562648	0.799517867657069	0.58517585920801	0.875675300557404	0.88813153326798	0.875764682575775	0.828562627428927	1	0.635502845773426	0.884121665549538	0.370698330765515	0.906411799298011	0.600096530032653	0.884616153353614	0.373054514508065	0.638116532463599	0.553215692944618	0.619699897192284	0.533929020561524	0.843066379624868	0.818288492918883	0.65590761666992	0.710720097427952	0.686827321475112	0.618466989063097	0.816998915243924
SLC16A1	0.383115861627539	0.597463048446099	0.106670107736925	0.489754773786452	0.565975966495749	0.448902647292527	0.443242141233511	0.630863000923584	0.404743450746518	0.339768892577243	0.542902853991519	0.532910405477782	0.324848749474997	0.482749444048613	0.514146717196204	0.0491597657993249	0.229096788965387	0.31056635396893	0.558826451362418	0.559742661056326	0.47955273991465	0.459306886631613	0.673675721214598	0.414303892552922	0.448939328136419	0.546472883595133	0.424860830149881	0.572582633112005	0.401724018358252	0.396723038632706	0.688246903875972	0.424220613290948	0.438489796795476	0.582889519530338	0.467110547490943	0.684785727032082	0.602262612242049	0.243592615581657	0.670727758294243	-0.00581355656555275	0.545253763043732	0.616571894631947	0.319829949936625	0.254666671571315	-0.0100256547591955	0.555429704606521	0.347764803579833	0.530579408298117	0.472893209972619	0.320689992055071	0.396498834995524	0.48425401329356	0.560475315869038	0.597738922428103	0.113973525213659	0.784020301548743	0.411526383846637	0.460963718954745	0.407990507060116	0.436663822285032	0.532117715599008	0.534582831586447	0.260015295181482	0.283720609086499	0.63940918206522	0.544149030089082	0.461168932412888	0.59808537786342	0.497687810980762	0.42287675245782	0.570454477660234	0.485404379855081	0.2144553229379	0.43211324040767	0.272085087540947	0.632297403448032	0.663338870080567	0.472603948541958	0.507793542827439	0.532339727492472	0.536139591163358	0.749381844381455	0.700740302651092	0.569721389472016	0.469583125077154	0.594019889276288	0.572936127116964	0.279430214211343	0.376152086160713	0.440700343159186	0.497548420294764	0.43559943130524	0.709132059403462	0.576363263760874	0.326044112496664	0.529118848910287	0.626532383380732	0.297766498273129	0.756937466256079	0.404806337395008	0.318249451267802	0.454373308833602	0.0269637837939143	0.599399271410344	0.5406774336215	0.766306574339732	0.373587829120158	0.62836362016587	0.564340941684398	0.531931343395953	0.646940611892249	0.635502845773426	1	0.68465571511709	0.685798159283834	0.576760135925881	0.427200323967271	0.629460194436174	0.675063007358077	0.654909247764914	0.608289708836035	0.571442964065715	0.308944796362464	0.546577397115436	0.466953813312562	0.448754024971101	0.582934132924978	0.701367535260078	0.479661654303274	0.593410924876564
CANX	0.623830767405538	0.806977020058077	0.650723024972434	0.763498795870381	0.652665974779149	0.824444628120846	0.673434061491046	0.945488590903724	0.852040796528601	0.783076027766878	0.862677726737488	0.937418245635297	0.8048141148177	0.900583740973511	0.880204690140311	0.537243468659789	0.614050984925157	0.383212837416576	0.7151757448243	0.864123625905045	0.902379101880132	0.652785983732001	0.732003766646735	0.830998700942412	0.843558288652141	0.809315045774	0.838537844052214	0.847016134645168	0.842482053811793	0.830564005641134	0.866753322667199	0.867388406585243	0.781794774825526	0.87554648752144	0.690865286398686	0.780390894857974	0.747758706917277	0.616085907031752	0.910679213772975	0.4723158788526	0.866496227804468	0.868219303755233	0.69909726266135	0.462787672124356	0.29427699459746	0.815832472351877	0.791295406532102	0.827142464989345	0.846639459617401	0.769862448931769	0.760673103892208	0.604942858271445	0.820566591269469	0.769800867100405	0.564128422775967	0.834450370911152	0.666688808717622	0.83554858810763	0.834508780980243	0.834473343021938	0.791176371588402	0.745747547764075	0.0957961190710962	0.528830111106775	0.73705393361761	0.747580465428431	0.778017171377097	0.854779619275669	0.662194842023061	0.751922347628453	0.50203768170235	0.839107766652593	0.515100332021984	0.7406077046837	0.649672340343784	0.758386425665405	0.864125083702757	0.773183529405012	0.676933323206584	0.785547546845834	0.687565465144821	0.821516432386166	0.828587264451566	0.820842661056513	0.791289454492253	0.725130182808501	0.718383180067945	0.512396217824174	0.706322019625169	0.758784977226747	0.702304050085809	0.764479793266261	0.815371632324174	0.431097430010701	0.670810672203391	0.783525653787341	0.587618826845466	0.752579264637886	0.739071102074856	0.73351880088203	0.781516891514524	0.824705217690252	0.492342464511515	0.687123889152823	0.803229892252422	0.869937034117642	0.764720213033587	0.885850050841507	0.7523127616438	0.800726676129962	0.869689512508789	0.884121665549538	0.68465571511709	1	0.426546162935682	0.895153745864397	0.792671031968908	0.797611428074389	0.403925646117116	0.760803027859652	0.622342948108723	0.63637414141696	0.617147072025535	0.917087378633894	0.861295979126748	0.74914639035791	0.852844473649932	0.675040602870826	0.725429302473788	0.723035696955849
PTPRZ1	0.0771307968881723	0.248310873631828	0.0788389254304112	0.285508630803789	0.178882360997576	0.217673362343022	0.140876034492717	0.320875212348525	0.267265783995998	0.175249519519681	0.365824261011708	0.358594490405559	0.18405004445412	0.2733763170813	0.190739938214253	0.116875587629981	0.0949525481285638	-0.0321714516135048	0.20104427663873	0.419914200705164	0.189921611377797	0.180048589677487	0.262448999871839	0.155031440613807	0.135631078164268	0.145666557915581	0.329078743292219	0.179751550462403	0.264580855874009	0.199734332602359	0.286757581949933	0.308283812253254	0.293426759410561	0.305344875549609	0.228423486711451	0.529337441613517	0.164242278205594	0.01234244584991	0.281571587680951	0.0744214126379869	0.382787466113782	0.385296366731935	0.138841470896618	-0.0490809574143349	-0.0548581127148935	0.267107529282171	0.201366134992764	0.157192794004779	0.260820325098955	0.258826436885074	0.252110550366016	0.104956192227096	0.437404797698441	0.263691870658556	0.0175323390226934	0.442029014188543	0.0890949952362083	0.346196308544399	0.310632041614296	0.190287300170877	0.41220893804438	0.460823433237023	0.337145564432636	0.0131021525076606	0.187279641181523	0.273139187170433	0.506877884322624	0.318218144514014	0.189659934647566	0.245556094313921	0.166503609193217	0.210261698434767	0.0637690384147898	0.114840084937116	0.127044211697149	0.323817280074488	0.497706822894669	0.149800118528272	0.199952578147399	0.258232109012268	0.204205750126775	0.50016556472016	0.516167222599627	0.229036305388523	0.44145801406078	0.374347129601944	0.232048213936221	0.119460709660879	0.210304900959963	0.192530172150727	0.35972050393656	0.255493160572609	0.516521776153544	0.256533120802192	0.31634182535141	0.258893970219408	0.23128079950038	0.187413093468555	0.797736131570497	0.187789792831843	0.0862116049085525	0.247953132091315	-0.0147327871404117	0.272639661996263	0.203406595025377	0.721645357311872	0.265762115216124	0.429488818631071	0.334119007562009	0.250056342396472	0.24923542773812	0.370698330765515	0.685798159283834	0.426546162935682	1	0.297454170129884	0.351645515588953	0.425069862657378	0.932642804302865	0.782250497523906	0.262031151274042	0.665331484456866	0.339742328220983	0.23531861639218	0.165509891671926	0.297911357660963	0.438941669792483	0.765747151727233	0.541232503279591	0.350274789873612
TNFRSF1A	0.679802045513519	0.749589649578448	0.613322033020213	0.744969054873673	0.613128145934874	0.82051508255826	0.600243226123545	0.893921444401308	0.800396364254818	0.696264123171868	0.824694538151113	0.836550787694546	0.678815850020198	0.841258814607983	0.934019376953165	0.436916751022795	0.522709668296643	0.570694576834066	0.710937670749956	0.848125102376576	0.863297743631314	0.585246540697773	0.662404227217172	0.895049315431492	0.888376551617439	0.828975996824168	0.747387247032922	0.894193082595719	0.712599823487374	0.89123401821525	0.803203709208662	0.793437695915881	0.708300925544772	0.79348926771009	0.658733352550001	0.723519640185573	0.738274300013699	0.67806788158285	0.901821484188192	0.329789312154708	0.814432907702478	0.740879214359682	0.742499722175825	0.486290345683731	0.318966888760378	0.726977452171016	0.728544096949743	0.902102357332379	0.815297499477452	0.640603122632231	0.64126354344535	0.646510097096627	0.755476448185883	0.754366476076956	0.502971580666578	0.831734072852764	0.635654604208377	0.688951745377572	0.835917376906059	0.777962925929844	0.664162643851225	0.626600225868597	-0.0086918739336205	0.602647799352679	0.800728004269312	0.851584699709795	0.660287320806155	0.818784507205215	0.587898474167151	0.674255644158743	0.576678774207056	0.795051442459012	0.486202292352047	0.847650317497028	0.579452134639951	0.785888365221966	0.83481936957543	0.75384606854321	0.58705565586143	0.757940982761313	0.762476457841656	0.726198452459123	0.784090604128519	0.759096018469549	0.666107796601249	0.571795627969255	0.79061898407071	0.558946201808735	0.690616664794868	0.819497801492215	0.632078332519603	0.817753696656649	0.729496315374633	0.536759825971135	0.637334706154518	0.698864905629695	0.647875142053621	0.703514045788517	0.641919082571847	0.693996492592657	0.77702349572077	0.868668645240913	0.398211880195283	0.702954874602516	0.747058025902818	0.781726178883185	0.687485509182226	0.892588987848081	0.848411145802553	0.836779651172481	0.8381578515305	0.906411799298011	0.576760135925881	0.895153745864397	0.297454170129884	1	0.622416692413794	0.859375235617027	0.287843482606607	0.622968204124871	0.551154087625411	0.589349281697947	0.562156925230247	0.880294521490815	0.908211637048027	0.669528861800042	0.74078046303752	0.590523940731436	0.609218634868626	0.802214466483222
IGF2R	0.339954568417745	0.623817744149019	0.792334699329362	0.768462399187461	0.477016901801362	0.70786476319173	0.617355425010829	0.778316903677249	0.807060364669228	0.728801143190089	0.73488714623837	0.872294603196911	0.81069780356963	0.787648279599036	0.653484754764532	0.752080188066767	0.56518060601619	-0.0576609760976689	0.532170437231606	0.667273285465282	0.729282992905569	0.402557173603235	0.38474700934187	0.652500381198859	0.597259027295251	0.501022823717586	0.887699180100621	0.61342109527898	0.835357534231041	0.660476304373228	0.655400625233509	0.86639707958068	0.721516380122882	0.789382471174319	0.662713194479689	0.591717950716044	0.434811948811356	0.553925205523282	0.599748579595996	0.676641096750816	0.845493065284018	0.789803096016215	0.657750266189947	0.317273850343609	0.368682662275013	0.716002462393784	0.718053905057528	0.535242065645823	0.688508481433904	0.723066995936629	0.768378546150315	0.356030665902248	0.727032239157961	0.599911201499037	0.646830078466905	0.502665707702943	0.424457066670757	0.889919547783059	0.732051014005237	0.803124549319649	0.744730295066744	0.779611742710307	0.124637706781497	0.197973287792505	0.388725570931697	0.38955817487581	0.835600340055356	0.749780171051222	0.446788035768678	0.666774108062156	0.132813635270744	0.662903228185881	0.511403342822337	0.413362479898939	0.603827826167721	0.501193224674683	0.647135812563863	0.686931519019046	0.508960951258649	0.632082449809863	0.401746407785973	0.695316598216627	0.684880218935943	0.706511235020811	0.833817669561857	0.635537780227342	0.405820243885446	0.29692990441946	0.713292804300799	0.558170889834168	0.704609748663941	0.527557342273945	0.719801118168168	0.172151554158094	0.62210122818128	0.617658160357611	0.287252323456052	0.789453863642159	0.603600684367552	0.640204038171564	0.632337302153958	0.631734455019071	0.604046964181501	0.4669035530294	0.711686589064595	0.693456677123775	0.823901327130239	0.671419959916421	0.420285905455639	0.55540271727782	0.657723649912144	0.600096530032653	0.427200323967271	0.792671031968908	0.351645515588953	0.622416692413794	1	0.465066640348597	0.315921045616841	0.73555741418701	0.397979867754939	0.598275154271292	0.597971411513008	0.759248999888808	0.673807321203648	0.746935883765732	0.830777442671888	0.491111307233744	0.721688408555151	0.350021665216491
ATP5F1B	0.582948796843129	0.559354106520665	0.436645951646445	0.524469165723265	0.450150266138215	0.647876232806324	0.41424164261341	0.786376820864753	0.668245131715729	0.536987427294768	0.743524729855995	0.695512023250478	0.447497041076294	0.669154904094916	0.812014121620289	0.297724812968661	0.444984915811706	0.640930392283599	0.578075588698874	0.762344469063036	0.757900896917106	0.512442896000871	0.609919247289543	0.806970926383448	0.842663436564645	0.700270044540339	0.567735059692503	0.774559190333684	0.520702587022501	0.823080560727335	0.662179101314406	0.653143321631688	0.663810722985839	0.600385925252681	0.505260659140001	0.641238631911555	0.623438154358447	0.467044499843986	0.817639909956228	0.250674498819928	0.623982615615273	0.53860988669125	0.569435525494564	0.336055893366075	0.136611884046034	0.513356063377435	0.643644114471301	0.794822327579849	0.729434805916528	0.560734003237284	0.523211391565783	0.518663770495412	0.67291152993017	0.576118926129928	0.31013023108096	0.845298260454132	0.467293040139133	0.497343485985748	0.820067474515817	0.529401212338806	0.555533012325516	0.494973988454951	-0.0567090084640387	0.674367267675663	0.693934894889759	0.945091460733262	0.516787226820682	0.640532359182299	0.441087121342691	0.613313815910864	0.592257732089881	0.707654570023648	0.268093458945816	0.828972149432401	0.438359744042241	0.735594901636952	0.818952594861115	0.530024469613501	0.446168402091725	0.656516508017373	0.739267569763959	0.620104369942594	0.712580250044637	0.574361070079886	0.522650953965604	0.453988079488815	0.73509319437409	0.573563504753305	0.539096906416876	0.803648264440364	0.494872083566641	0.822647059924045	0.609807842802469	0.536765694946745	0.624323328928847	0.530133190670432	0.53379337797625	0.505684832153416	0.631236127441803	0.540413115656613	0.676666191026364	0.808356400278351	0.174381802618889	0.604787736363348	0.576886157105926	0.784819155082198	0.478068387558383	0.855605328007263	0.954063342296322	0.809478638410608	0.712095270936581	0.884616153353614	0.629460194436174	0.797611428074389	0.425069862657378	0.859375235617027	0.465066640348597	1	0.49927708796656	0.620362564111526	0.416712842948304	0.712236288579978	0.589567539266255	0.705227331127517	0.759786840956392	0.563903886686146	0.578152096916594	0.785320517563663	0.679917681049939	0.949688437373126
EGFR	0.0620864095126613	0.209270400405789	0.0813643431012308	0.256196792977789	0.150362293838243	0.20271608154727	0.113712161644424	0.294479193812563	0.24639955818861	0.1632074322474	0.369276053350069	0.340309537314684	0.167892801693462	0.24945286687006	0.173109575392975	0.116387298613216	0.0892179272401427	-0.0299113806860967	0.175892605676782	0.393616249978719	0.17374439066438	0.158354546811512	0.222627597761934	0.141472070275104	0.12795290672813	0.12835562691011	0.31485005965286	0.152912919573354	0.234062937187322	0.203054986019275	0.249802611176049	0.302806034349839	0.274132993606926	0.270275125358509	0.218436561961368	0.48383616352193	0.143709111869775	0.00309781930558825	0.261085165282128	0.0737704319529941	0.356758914986585	0.339933012540287	0.13368947321428	-0.0578198092229514	-0.0539059169798761	0.225787334598482	0.183326758354444	0.136892787354183	0.250935125125446	0.239980872832778	0.229952974991491	0.0764383578930706	0.431580974105794	0.227714006972766	0.0229653292567759	0.440296933904758	0.0824973145473952	0.305226790497688	0.357382301660249	0.169178546817717	0.408310994317041	0.44514736931393	0.234882491992425	0.0351284317337502	0.163356387727495	0.303955151650231	0.491553951208737	0.281365133033311	0.158426202032525	0.222632003382798	0.132585524085348	0.199693014508133	0.0420871869974065	0.110125099797986	0.124372280631251	0.293960815608992	0.487924309742379	0.126849361701828	0.202731718715588	0.251440067037272	0.183084088702903	0.441389166559723	0.502909617132944	0.193530730362509	0.420144194169692	0.348227071366781	0.203822722848507	0.133589758522889	0.195847543968228	0.177916146047488	0.33998658928951	0.265964834890399	0.456809745451338	0.223336650370364	0.320560983088663	0.23362936202887	0.193057137086942	0.182947954233939	0.768258394783751	0.166572956410863	0.0865258190224709	0.256679475173216	-0.00705297388500349	0.225678905859626	0.180895322705023	0.717373865585115	0.244131362520969	0.443039374721835	0.384724615408646	0.242612078081699	0.221007244600887	0.373054514508065	0.675063007358077	0.403925646117116	0.932642804302865	0.287843482606607	0.315921045616841	0.49927708796656	1	0.756459606371023	0.216041902539209	0.751312181391195	0.374875438541865	0.207520198658987	0.14375234447396	0.265494547351439	0.407826507716708	0.837180655236935	0.620344054518918	0.429690963884386
EDNRB	0.297624939373411	0.503619043541703	0.550224000591769	0.614262085234246	0.344920352146982	0.597674778942926	0.413689922440378	0.671401513911509	0.699951323340158	0.648793400221829	0.72641745812236	0.772751839700897	0.659820400878974	0.668668201052338	0.563346555834431	0.529924737895343	0.443998475062872	0.0143996233974982	0.404009349025838	0.679306892992718	0.583856677410225	0.383207570015343	0.37622633709733	0.547277559204967	0.5223102613015	0.419234192802514	0.761096704671484	0.495722060920107	0.653558262656296	0.608442176826234	0.53352951239944	0.762041176560146	0.594565103539921	0.644223779340647	0.503497612464727	0.675802672454255	0.357388270645402	0.387092123832026	0.559059942062204	0.453375045629586	0.755269125193769	0.683985949101242	0.537900122532516	0.166404639517339	0.161799536922605	0.561259728814874	0.570802063410359	0.466910499012862	0.6113771642317	0.626660646669335	0.664213396424742	0.250084297895077	0.779618491782934	0.493775640270608	0.478802664663442	0.573564571308985	0.351353980340721	0.70837517056136	0.720741646026039	0.643266712767978	0.661204233127932	0.743132022273863	0.183590991576595	0.22741875321705	0.367238119652187	0.482090422426969	0.844632636900264	0.603594120159499	0.383521519241059	0.552234601525706	0.14744323157157	0.558547377124891	0.353596965179498	0.424617372088661	0.494288511612388	0.457465620961585	0.734233227183445	0.511015688035897	0.459355743202019	0.566311762148608	0.394960129621577	0.64635511386371	0.706590061490103	0.535261814634696	0.763478321766343	0.560157039971894	0.4081972050551	0.336305732832446	0.563306598080085	0.50948926082721	0.625751804153672	0.539938024597932	0.688491947453126	0.204240238446536	0.633426093191785	0.58384491785944	0.325863330722882	0.638953397670827	0.831381699135647	0.516703752542155	0.522268436319255	0.598003381470359	0.410966266646797	0.390711299182353	0.547880262205797	0.87341920284971	0.673076460057597	0.71681068070886	0.517643429911999	0.525820218939508	0.524989917156684	0.638116532463599	0.654909247764914	0.760803027859652	0.782250497523906	0.622968204124871	0.73555741418701	0.620362564111526	0.756459606371023	1	0.330286893190588	0.79751357601131	0.566957650134754	0.635732517079771	0.538711626075892	0.575896370127119	0.729068020221209	0.770918009068974	0.815863989509662	0.532425214780819
