""	CD74	TLR2	TLR1	PLXNB2	SIGLEC10	ITGB1	FPR1	LRP1	SELL	ENG	ACTR2	CSF3R	CSF2RA	PILRA	NCL	CXCR4	SORL1	LRP10	ABCA1	KCNQ3	KCNQ1	TLR4	RXRA	APLP2	CD33	STAB1	RPSA	LAMP1	VSIR	SIRPA	CD63	TLR7	ITGA5	DIP2A	RYR1	NCSTN	BMPR2	PTPRJ	EPHB2	PDE1B	ADRB2	LY96	PTPRA	CD81	ITGB5	NOTCH2	NOTCH1	CMKLR1	RACK1	TREM2	SORT1	INSR	TNFRSF1B	C5AR1	UNC5B	P2RY6	SLC40A1	PLXNA1	AXL	DSCAM	SDC3	MCFD2	PILRB	FPR3	STX4	MILR1	NRP2	STX3	CD226	SMAD3	MERTK	ADORA3	TFRC	LILRA4	SCARB1	CD46	ITGAV	P2RY12	RYK	CD47	TREM1	CD163	IL6R	JMJD6	CD69	ITGA6	HAVCR2	RHBDF2	ADCY7	GPNMB	LILRB1	PECAM1	TNFRSF10D	TSPAN14	PTPRC	APP	TLR6	TNFRSF12A	ERAP1	TMIGD3	PLD2	CADM1	CLEC2D	C3AR1	CD4	TNFRSF1A	AMFR	SLC16A1	ITGAM	ITGAX	CCR1	TNFRSF14	PTGER4	CANX	C1QBP
ADCY7	0.917618431887899	0.914579577195038	0.761614099204012	0.882824837636394	0.879590049832548	0.776536714724914	0.809711036507662	0.738126989964102	0.759759957734058	0.798143451808355	0.901035522586681	0.887601099821005	0.893328139388471	0.780288812745037	0.89233458395967	0.841841986972281	0.915604286104191	0.836519145277227	0.499914089585652	0.846791209467566	0.865852410405724	0.787855881507437	0.702900124869926	0.497465931387474	0.846812533111283	0.678243462534406	0.766689492792384	0.613961900357396	0.795547280696273	0.810927078659802	0.638329082641777	0.86410974859657	0.860390688447404	0.774468781900242	0.77706920393889	0.799043687988576	0.916650028851077	0.875108312460271	0.818322343877986	0.757592213644152	0.813690244474316	0.601514213853281	0.826024611387879	0.790399058154288	0.754267732266618	0.588737864193301	0.81469576855103	0.728933161597966	0.738549172030734	0.813331649747625	0.900292451967613	0.789121763662805	0.899544187062318	0.578464301428166	0.869090798835925	0.495803773042658	0.463316891106399	0.690294710303406	0.852771420627066	0.742295640465734	0.381538696666579	0.840878786003948	0.763766205528779	0.684150259521017	0.88351512744936	0.797005724054775	0.651123942964773	0.839584086897025	0.788251434888318	0.838083795790941	0.868292480323845	0.919064303992131	0.767945353821879	0.717086484171066	0.682043515880302	0.808574764269866	0.870716933981816	0.633191189486889	0.857264736645073	0.794899844160004	0.721028418390428	0.566913541580756	0.911424549271432	0.819868556266616	0.750821194817754	0.74847929481655	0.878254376670845	0.890281951811335	1	0.451602609944409	0.92667550792001	0.637304504811925	0.746753186772595	0.927973974686412	0.904817326286696	0.693044542112008	0.901570568470602	0.688491498329315	0.846442570688877	0.793566770572996	0.776980786092263	0.68595044370908	0.750016678201163	0.898298434107204	0.876694825540379	0.884388240626225	0.625752569052529	0.78716556514247	0.889561302761488	0.892231947335842	0.773394570578936	0.622648447660741	0.889998497217884	0.855356583639412	0.752815335216756
GPNMB	0.615484669178223	0.417355274673095	0.150071074633021	0.667044369602326	0.321227095387497	0.856958512424736	0.0728801812145537	0.908633222863584	0.0814983402768319	0.79273466493594	0.659484904309761	0.251811691743875	0.200875883405494	0.797455904830254	0.615929768114368	0.566277746182368	0.350935035018366	0.704665103790393	0.961779086204105	0.158941980626806	0.606177550397741	0.867244485380098	0.826685424167874	0.942677700554977	0.517213876246615	0.859605229319834	0.670025062259863	0.94758041385771	0.0458745070048882	0.815744834421108	0.918504092353198	0.490585349087567	0.577677296291746	0.230081004600855	0.121559866708192	0.79905896441515	0.577764831081719	0.721090840971423	0.388451008673932	0.316567904408912	0.102382728815516	0.925873096446615	0.770613399555139	0.752973726006784	0.713772920934361	0.970813428389076	0.475272849860225	0.879025140710004	0.680929213942843	0.564019678967183	0.599600983700252	0.672678186137982	0.688691222032386	0.854841277313015	0.417195609843528	-0.165276422921385	0.93960851473716	0.899927564624037	0.398368637309595	0.0151506387505706	0.908685561209197	0.75126001895377	0.5001306964794	0.922622264354075	0.523439309839296	0.685438956325585	0.911674519656064	0.73184083282292	0.221420218453414	0.229453957378619	0.721656762927012	0.576563372106728	0.78708758168517	0.553408779443115	0.923682948263087	0.791561242712061	0.411131929241907	-0.184845395365748	0.578853984649742	0.693069724791241	0.790445183531364	0.968465226788067	0.480216718142578	0.275718593384181	0.176094249879677	0.852710118778126	0.62531532133271	0.132933836060328	0.451602609944409	1	0.597512230471599	0.954179843439611	0.0695506276088262	0.648155581536877	0.466214634791994	0.856914872591152	0.376075959314804	0.106515020079765	0.731058744352049	0.622463635922771	0.320780271170157	0.8937956320694	0.417373715512554	0.563589749614903	0.667161666439033	0.607843926289717	0.855706078158906	0.296744607746041	0.601919096306165	0.554741456378098	0.79291271943786	0.944478843493055	0.515705561312816	0.711456747507939	0.446545004968665
LILRB1	0.931356671103324	0.919288304996614	0.776234586796609	0.907790544525329	0.843174127637992	0.879936181011783	0.766566089015331	0.840797040978469	0.722396335720375	0.892708192309558	0.967962510321385	0.864919361784859	0.853799003474265	0.8300393803835	0.942856287826479	0.800783381514609	0.860901030060908	0.888024831294172	0.655249899756303	0.791760454798228	0.862851065090628	0.879430139099167	0.818807407039441	0.662534071476721	0.858549939435693	0.791082725964872	0.78629029605217	0.746913159694159	0.716078688044596	0.874217302961744	0.756309580466071	0.820323072847893	0.86396520914621	0.790232623784709	0.708279363106086	0.883139009339304	0.920967818208369	0.926903231227174	0.853389786289987	0.793764642308896	0.744280314616522	0.720427657729924	0.894425652905249	0.832914620272969	0.869278448503545	0.710288340852271	0.818264283850127	0.803065722643521	0.758779711356655	0.812981551580222	0.911883416781895	0.82113509429017	0.941848713163165	0.72993179970752	0.80614690375557	0.466209353840885	0.624202687243051	0.774508863862114	0.800118240269574	0.689742042470061	0.551100786352163	0.900378038610552	0.772000682568839	0.787266071708945	0.875947226029572	0.846411027695512	0.775453250032301	0.900512562720946	0.775862005524555	0.796667131071297	0.899164620056832	0.925351582838197	0.858164476545706	0.703379228226239	0.779032409827665	0.904375677060437	0.855647337548164	0.594997285735527	0.866335805695526	0.855870353772293	0.799456358686422	0.695105020029131	0.931915480609544	0.814347074256123	0.660677222088222	0.829518480361642	0.905234463707937	0.829154080953077	0.92667550792001	0.597512230471599	1	0.754332106790299	0.699145446294938	0.958796780262544	0.934571845466294	0.795169919910218	0.900775683208652	0.631149546277986	0.904332128977464	0.865121402508179	0.712980840532732	0.769017771898312	0.753732896271319	0.885563188844807	0.935933552441059	0.904732175056875	0.729039378900006	0.758043893354838	0.919062873365189	0.919486889106358	0.887499191666077	0.749290525994157	0.909434198495503	0.909292358658724	0.76269253020585
PECAM1	0.760321633748068	0.602620390360674	0.34533754449194	0.814347872645855	0.474347323558125	0.927288485413599	0.287864047570989	0.964439559055213	0.272213974767613	0.893379764601145	0.806009810965989	0.465768086522896	0.415647689293093	0.867147057232994	0.755412071398084	0.674451235551984	0.530866101013312	0.801185026293874	0.954118600246551	0.354265235301632	0.741227301548554	0.94046761893604	0.909234887600351	0.94454925317884	0.633740365962559	0.924270487980921	0.746128564295324	0.974646715955663	0.260131729585034	0.88868964083658	0.924968900706438	0.625912178129087	0.717420425070605	0.417969372004614	0.30821404899062	0.8890861821738	0.728875048292163	0.841274840393243	0.553374465481549	0.48224784763126	0.28388956957571	0.926779393316481	0.866149631964855	0.821244018293389	0.829618033466438	0.971449212460579	0.614644188680351	0.929852428246056	0.746800761631437	0.660794877138859	0.741212243322202	0.796589170362696	0.836073953932837	0.902910894426712	0.573487031307746	-0.00276127297324265	0.936317170637604	0.929053004519126	0.542370531205922	0.215831208270797	0.890087147073073	0.840482881237137	0.637805169091906	0.956022182457847	0.6616857887096	0.774456255416729	0.948667295514765	0.838086538779367	0.383366182369949	0.42261884391495	0.836639050210906	0.714989664107777	0.875705098419393	0.605197089653057	0.960367600896332	0.883918451148548	0.569489479292401	0.016067729486877	0.71657049050117	0.79237921865335	0.876062349184651	0.963505776603451	0.662266284828907	0.457562510268562	0.345026106734588	0.920619737739221	0.744065960455575	0.350294514168335	0.637304504811925	0.954179843439611	0.754332106790299	1	0.240395329973089	0.792866667784487	0.646307968807714	0.906154522337621	0.561958665953927	0.252613873411427	0.851259908684537	0.72539207863623	0.464305827011581	0.928949242308098	0.559006444244817	0.70313427981377	0.80265627034028	0.745376572809535	0.913133983386382	0.443655581870749	0.752712179638432	0.701641527868804	0.885294488989222	0.974930767635142	0.679495890506101	0.819398865996782	0.555827486620543
TNFRSF10D	0.612888149712907	0.780718132475053	0.771699871634708	0.5458459700956	0.761730427797489	0.42874812806107	0.753691650575704	0.368183949910597	0.74485282415662	0.493882166281844	0.656216366717989	0.828851473835549	0.837050877018044	0.442915870239893	0.673419573831362	0.565711186763039	0.736834572401623	0.523741209762984	0.141888884588741	0.792395895125737	0.533361109862121	0.449602347868827	0.384925495496724	0.140319518853633	0.642307432403221	0.314289484184373	0.439676761606928	0.228445640624139	0.716396432686954	0.48075056372123	0.272766428341076	0.617412824977903	0.589685188334565	0.786078322410082	0.756367148133293	0.495626422619943	0.674456063250437	0.569182677961519	0.66836821613868	0.688083826760183	0.81259034618218	0.221034481604568	0.529984791604733	0.450382237911723	0.441881210099455	0.208712016826254	0.636794323837149	0.391684662927665	0.395598479752359	0.555495086737418	0.650174675842711	0.517944453886083	0.63122324556652	0.271716887555761	0.611106983645647	0.548623158125005	0.102934707820744	0.328621623604848	0.621091827842844	0.79955707815828	0.0454681403967598	0.532717646516031	0.58384943074372	0.303901317962025	0.712245723813686	0.508277564804051	0.312983639641833	0.568142535952254	0.732544250016304	0.759872684762552	0.593146068142151	0.673770979024115	0.49674528367816	0.449208019885331	0.303891126777113	0.535066713862247	0.698330311684958	0.741922374469781	0.618849308489085	0.485215427178817	0.415230975856917	0.180313804033757	0.737851567683935	0.746721982150555	0.608328739733978	0.383228294935366	0.635201585892724	0.847727888373177	0.746753186772595	0.0695506276088262	0.699145446294938	0.240395329973089	1	0.659551924234567	0.730593667008085	0.357455866989614	0.778133954166738	0.65271044427194	0.526344608371619	0.544441715791576	0.649573951992054	0.32394781381653	0.590315790155619	0.625318835898507	0.585348527438511	0.636679732078743	0.219919957525717	0.661732248249474	0.628336933030246	0.711531674677043	0.459565907358447	0.246283458909491	0.692414431064913	0.560693542517381	0.503338911949953
TSPAN14	0.952038457287478	0.898001772861851	0.701180578614159	0.926189488128364	0.851604606122083	0.905739960873123	0.740487128357441	0.877640747369093	0.705544956444682	0.913644391660949	0.963569513695442	0.84333569890957	0.834299727558273	0.871925954010249	0.948600668963317	0.867483740082623	0.883535633656928	0.918109136967666	0.684785084493412	0.787418334002444	0.891550341491307	0.897614535756158	0.833545152688585	0.678232249039376	0.875127658657343	0.8155906623571	0.845727121730473	0.775266494767355	0.682719133288167	0.919783705412765	0.803531313521588	0.867839452328609	0.904928060681623	0.755126697426592	0.689830949724726	0.895400700437249	0.936540902280968	0.952465616575198	0.841842507239296	0.772519218719261	0.729018998654093	0.773022448260501	0.919044297797935	0.88496368444469	0.857482020146655	0.759805827733689	0.848782033367264	0.859457793045903	0.820605402537598	0.863755849243302	0.943977561048119	0.842505607896518	0.947508100744743	0.721558604744674	0.848844178938062	0.424690462955147	0.642872521111243	0.836533270715984	0.848702993170435	0.660206866323201	0.568348160474591	0.933697550892099	0.784953188485625	0.835674753213489	0.905429744911251	0.893098334128	0.804945311011654	0.932178711208757	0.765146749661546	0.787535222539626	0.933870553135078	0.952408780387056	0.885643066948149	0.775961697738287	0.834329418596195	0.907158450206256	0.880770721905991	0.525814139522279	0.888648497428707	0.890266541464649	0.822244307352524	0.733028586418943	0.932391148734929	0.785953762973468	0.697365241208322	0.874021334069926	0.938751666362436	0.806173333368708	0.927973974686412	0.648155581536877	0.958796780262544	0.792866667784487	0.659551924234567	1	0.929496985634839	0.836710272821576	0.871157857337574	0.621171720781366	0.920088702472377	0.878543791137019	0.758936700875042	0.814560062516779	0.784861746965212	0.910752144601879	0.942751375937495	0.921744176165353	0.752571911562648	0.770807056935323	0.934420547998746	0.930587111604765	0.888981656940729	0.790425383386353	0.907384245073841	0.937017894012027	0.78486091056334
PTPRC	0.917121838174735	0.927721631403442	0.829217750446917	0.852546422570075	0.880025883606741	0.826155765376747	0.819378162898189	0.760321391288533	0.807477445753753	0.819298143915809	0.936068257188773	0.887041810706652	0.903569552577076	0.799181115495916	0.958119582161206	0.809872200877148	0.882916412225136	0.862483562481433	0.537554634789751	0.822524540269133	0.865650904184356	0.804199529421475	0.73797361063366	0.544697819206128	0.858808140690309	0.706225746526744	0.804522702565861	0.636283136888721	0.791373730867747	0.80572890148859	0.67510022972541	0.839239839980451	0.867470740163364	0.803969777157707	0.698313759147895	0.827232397441685	0.901958515461946	0.894071569736716	0.864452141044983	0.762767044092178	0.786140559203769	0.653105086313093	0.846392598733899	0.798654503610401	0.800699551284365	0.604276479110314	0.819813706870445	0.740298620705947	0.774082474887583	0.81483764255854	0.886735918001898	0.739850243294517	0.9073119602931	0.625694190948672	0.808260052105884	0.511100470744129	0.497581065364892	0.688965121419111	0.838861296628478	0.72762711046012	0.417446397335004	0.857116221613471	0.702372361841587	0.68338233611405	0.889878692212734	0.830678072842653	0.675951070808449	0.8520265491824	0.81067918722318	0.851498340643585	0.862744607149595	0.919156817469331	0.78459353514795	0.685602048462228	0.68093027242714	0.85468811725382	0.876255877965193	0.682131304072317	0.861896987755481	0.867305552166433	0.761437239402529	0.595453790595009	0.914722926999256	0.852769427182219	0.782576699177272	0.761331530209892	0.899570470528149	0.859410845969135	0.904817326286696	0.466214634791994	0.934571845466294	0.646307968807714	0.730593667008085	0.929496985634839	1	0.701857285643581	0.90289614181239	0.683053604586313	0.844523085612185	0.845064797472885	0.737509073691776	0.657526564184927	0.771057274210537	0.886815545993306	0.897437108035539	0.898967102915394	0.644751506325365	0.776170166174055	0.863352290305906	0.896810663492013	0.816339286940325	0.659603760122177	0.913092146744008	0.861525188285422	0.805831287230149
APP	0.801291390907655	0.670850806692455	0.399517002339915	0.848118246441612	0.581829029665422	0.917825693283246	0.398582023040186	0.941994940690652	0.424847190473985	0.901489448281974	0.843948317996774	0.560008326497703	0.514022353108667	0.830029004814782	0.808328345195756	0.719992517166024	0.633104327978609	0.85887340755422	0.865818824036504	0.509452606593286	0.764857029982162	0.902032481177343	0.872605696577854	0.849598405250915	0.697933821506935	0.887383754324646	0.783569161567181	0.900510524881849	0.321905705135231	0.924919148914674	0.90250520247202	0.661835890403026	0.761949541561102	0.536888345576594	0.464878187306243	0.888705675491123	0.809814203307671	0.879605111929594	0.688945299480353	0.553774308906273	0.369938625092149	0.875211652634818	0.943463410189313	0.85432684871023	0.813247760434915	0.918149087992875	0.735164541060972	0.897318674564513	0.769634329890369	0.738308402059452	0.846836147325101	0.828241202649965	0.83804074985099	0.832582325173673	0.697123368726451	0.0631462626453585	0.826902013837209	0.920592366259894	0.635520256758285	0.348177908200749	0.816077356288888	0.886973150214052	0.758328281922783	0.933085050336338	0.761747736003711	0.779100346408216	0.896746838559609	0.878457098050287	0.487095030527192	0.553639443886061	0.854616010278521	0.767761415947615	0.886251280298679	0.68934531553224	0.922249054193184	0.865246046830242	0.718763640943752	0.141735275483296	0.788028636163788	0.820578540108543	0.808549355106575	0.881142619655247	0.759459589626362	0.502981220112451	0.435536904092318	0.943341881538749	0.806819026703149	0.471163892673309	0.693044542112008	0.856914872591152	0.795169919910218	0.906154522337621	0.357455866989614	0.836710272821576	0.701857285643581	1	0.627850083526773	0.339734472621983	0.878976399265775	0.762086824097474	0.548665190588215	0.948210878259	0.653243490011918	0.730457805024286	0.83154355119031	0.763121712397139	0.885242719560795	0.660213677573361	0.797807417395474	0.779229474975817	0.879870022152763	0.914322701402005	0.75971238410673	0.905632155418041	0.648425548254064
TLR6	0.833028743428632	0.920545062067471	0.784142359636495	0.814722862803158	0.855088843220236	0.705709907511358	0.762450792854922	0.675609015984428	0.755291664054216	0.739364080797552	0.866316927639806	0.915033808509468	0.895007076061685	0.669399001803975	0.864326623252917	0.754463785645882	0.881342665175438	0.75881004538924	0.441698322977245	0.877948408393066	0.776090040371268	0.72810739918291	0.651801187460593	0.431899427722557	0.782054119866535	0.608828131633386	0.668986160804497	0.526820973559006	0.714248404802673	0.726710885985476	0.540342943228474	0.795191477757054	0.815839979095174	0.857782181875396	0.809562671732559	0.773883234981687	0.877808878821462	0.814510228429888	0.817048140445395	0.755275155233933	0.789901050074793	0.505997407323977	0.76600500787562	0.678722568536116	0.71814060008808	0.52662471219094	0.824038783204716	0.659834626048955	0.633078655577852	0.725997046741694	0.841051380778227	0.760834389670784	0.83456190001219	0.523897038667068	0.793326008866702	0.485504836734313	0.402273707460607	0.63630838716048	0.769698952609727	0.821251805499647	0.325651495533589	0.760601516586718	0.721385192966569	0.602497023778872	0.84120860524735	0.732285290442779	0.588419687793454	0.774937127475828	0.785129292353033	0.842252475697474	0.838190718815012	0.854553257455963	0.740938676716141	0.63646037186938	0.620061679298196	0.773784037459341	0.856890967159672	0.68956162708911	0.822360396335251	0.73063525568933	0.686933484600407	0.499373502803697	0.901614383027477	0.798985682123418	0.717524912702064	0.678326999832092	0.819199716454792	0.888015110114692	0.901570568470602	0.376075959314804	0.900775683208652	0.561958665953927	0.778133954166738	0.871157857337574	0.90289614181239	0.627850083526773	1	0.596077196037592	0.796172880688505	0.709061010854914	0.729878694391414	0.618355020768545	0.737116284146755	0.782736094264106	0.8028285475632	0.800061929087909	0.564278610337007	0.783062553475634	0.801591565394064	0.884942356351246	0.715710987415115	0.551663567585564	0.856120241645966	0.786644289117551	0.662197474393877
TNFRSF12A	0.665524343230247	0.678295234035252	0.735967059252075	0.517880566367644	0.744740023570882	0.473291499441101	0.812429921765476	0.363087460197353	0.702688407430871	0.46251928541806	0.622191866976085	0.667864562073613	0.788194853018598	0.548424068266325	0.654246904987688	0.613665715732271	0.672653306980683	0.632395281072004	0.138927486561969	0.629121815539971	0.651629682954278	0.426529107256706	0.332693817325311	0.165874876389333	0.69971947729333	0.294193730982905	0.564417841717371	0.280691555389748	0.833957824471597	0.523241255537707	0.400485921367359	0.626996046747984	0.562622805604649	0.535201003444383	0.453823135594523	0.462909138936136	0.591612919286733	0.545394587996828	0.647944490168595	0.589026703929753	0.821569311485592	0.339152386722894	0.491784725259254	0.599978148899068	0.455899495122324	0.214597797937565	0.558643575239554	0.383483030925503	0.541906935755956	0.694345637146277	0.611655865438506	0.356575621273689	0.571247674301522	0.274712414237275	0.605048202820205	0.642816390231515	0.115787613845313	0.318838900902635	0.698111273213987	0.609959879230519	0.0336375410168963	0.561187915089653	0.440305630300629	0.316219398224434	0.645322037575855	0.581622223772986	0.299276534909872	0.582861142865784	0.685337861287126	0.688812763956154	0.494710876698611	0.723815480085501	0.411968166203585	0.580837159422638	0.290555685830743	0.532545593797179	0.64108758230366	0.703562228134063	0.59309584214002	0.573942507052786	0.40122058116751	0.196522045680758	0.623788380744008	0.757018225175457	0.59799440328437	0.400729903639461	0.679825350841634	0.74509515828336	0.688491498329315	0.106515020079765	0.631149546277986	0.252613873411427	0.65271044427194	0.621171720781366	0.683053604586313	0.339734472621983	0.596077196037592	1	0.453149127449466	0.712969198133613	0.605083291802914	0.296567251982631	0.500787562025237	0.746673563405082	0.64156888074009	0.75669961675677	0.225132673944696	0.574499678772376	0.618445273182994	0.617478022608065	0.506241942456974	0.254842977997708	0.626195052237997	0.572616392702056	0.691199908621454
ERAP1	0.899280435130844	0.814731823917492	0.571832898461691	0.910459663453574	0.727875882433979	0.905864116500519	0.589106904322321	0.914695092021674	0.577660053124136	0.91142851839512	0.914968556265389	0.737036643990615	0.702126610185125	0.854169342117236	0.891426710046544	0.814991008166265	0.788970820295059	0.883266251085988	0.760856550211743	0.662744055185239	0.858834485927136	0.92055088274107	0.872273298692521	0.752378628855339	0.793409471404761	0.854856207464443	0.821549166898177	0.831058520249799	0.537572875226919	0.910805789060842	0.826770095212807	0.798354544510571	0.845295400845852	0.678625249850574	0.629435254725237	0.891232225879834	0.910283958061474	0.923234876686364	0.783129968990927	0.687446951315175	0.568886448058624	0.811488882098571	0.923430036578966	0.859569862913359	0.844089797251101	0.82450379263998	0.764220027594274	0.889345946763928	0.80741323814021	0.787193880285694	0.907901787413919	0.838834325641533	0.915305338353987	0.776114320035974	0.791523592588511	0.253158223885329	0.720930788017024	0.871316711143939	0.769978155453012	0.524618759914066	0.679370644144787	0.905574592672532	0.780947366896864	0.878670087056818	0.843556262600298	0.82543850540642	0.85143709581678	0.892447951673631	0.620972075357342	0.703246519658459	0.919345055824805	0.872348498360115	0.901897631353292	0.709039309697211	0.868051117986172	0.891247428342516	0.809297883266585	0.374032482620788	0.824204674926719	0.855429895768538	0.81554986095598	0.80447069780466	0.860287550822604	0.638057029503802	0.600392532259803	0.903102605041775	0.863921170794919	0.6760797681718	0.846442570688877	0.731058744352049	0.904332128977464	0.851259908684537	0.526344608371619	0.920088702472377	0.844523085612185	0.878976399265775	0.796172880688505	0.453149127449466	1	0.809028855766773	0.674731585090597	0.862142500376261	0.722042820416817	0.835173146277423	0.897202361325665	0.833505140203238	0.834256317276578	0.721245516188605	0.872159932951356	0.850097522748453	0.886249187625943	0.848675731960631	0.840293027288649	0.91618536360337	0.725968291228173
TMIGD3	0.882472166531451	0.750910895103896	0.673985006723376	0.806467353576287	0.756835002709534	0.878603194160392	0.746575988468499	0.806600897802514	0.666305745643934	0.857049223036594	0.89330424034927	0.654131213402869	0.721669685205845	0.860819253817202	0.899046172468496	0.741189511347591	0.717623573829384	0.915991113856011	0.651288222921742	0.590155532496889	0.83310651545086	0.827110715932964	0.765550174484799	0.687013058855213	0.87448218198676	0.746202445627972	0.835280757859105	0.772254503353334	0.701991335967883	0.858775692212595	0.847189823928907	0.755508221114509	0.747344679154377	0.567902182023032	0.420198645107895	0.796401874421777	0.800205637527668	0.86288457135219	0.818674036643964	0.725086272423471	0.67224375587282	0.809683313461623	0.829228737668551	0.897239707528244	0.833251417054	0.692935474214491	0.702659995947172	0.761770524998205	0.824171080305408	0.862624874912949	0.829657612990121	0.641480904722608	0.82882188646393	0.707321901352575	0.70057286084841	0.50803406252097	0.643801479899564	0.734996659202865	0.770554824421214	0.489640040981492	0.556878293377246	0.888050369083299	0.560993937652768	0.759880417600105	0.772336781662687	0.84829725852088	0.7522266037169	0.850237377164713	0.697498011086862	0.661054990451853	0.758247913667847	0.87952491007113	0.778718990037527	0.740248573889207	0.734430548045536	0.854824279609165	0.747241388988611	0.563008144784833	0.778953484050246	0.860815448771319	0.742241635755833	0.673242240617486	0.787257463049705	0.758682239409684	0.539105095203422	0.783454291982333	0.878868077783255	0.676488556299245	0.793566770572996	0.622463635922771	0.865121402508179	0.72539207863623	0.544441715791576	0.878543791137019	0.845064797472885	0.762086824097474	0.709061010854914	0.712969198133613	0.809028855766773	1	0.592530381279581	0.699188846282545	0.58460685179093	0.894469971624655	0.939989013763194	0.911029119811102	0.711460659316368	0.621532045690087	0.865890428928394	0.791123932936336	0.890836912642429	0.734789927221611	0.778787311241137	0.878493107243756	0.885474713396743
PLD2	0.752189906350359	0.76910159108475	0.6270277059404	0.666227658611241	0.782017007594659	0.584946965376863	0.66158045720944	0.573855489158098	0.680384049247616	0.589774972573453	0.686292435262038	0.773541291021299	0.776547721835606	0.593501319760946	0.721103885387573	0.786472375248745	0.791575779195718	0.692265288411815	0.331705367478847	0.751692864563992	0.704025332445511	0.599268206682016	0.499916948852925	0.298948737469004	0.68819521717161	0.505583849091342	0.633570351055113	0.416077038415398	0.614302155249392	0.678569206327109	0.48328958080056	0.746015073117583	0.784735237359405	0.665088526974999	0.700781746721978	0.657691796198815	0.759306831097489	0.706085115668427	0.669756381547803	0.6173218818427	0.714617882767578	0.444890594860865	0.66900244666043	0.650175414434554	0.504738097557086	0.452468318210613	0.765522080596404	0.611708281801383	0.60172011700678	0.721996007902885	0.751283071680375	0.638946902490651	0.707611072130001	0.365537389047385	0.776247604526863	0.409268736856345	0.259626874870776	0.564833173697572	0.783622121751054	0.676299030565732	0.204180525015698	0.654801268613362	0.630768330759733	0.536815125687494	0.776664720602892	0.687446400341148	0.489471572361276	0.710656731674169	0.672484691402361	0.773491283505034	0.745246472459964	0.7846968465136	0.645516312470739	0.657004429248007	0.544347457011274	0.641060076388013	0.801782446097296	0.511009397121269	0.714857080229896	0.670536963361989	0.559050154347721	0.433729931179381	0.759380902132152	0.678945075535071	0.711818168697588	0.604961930917005	0.764648764035409	0.749673121621574	0.776980786092263	0.320780271170157	0.712980840532732	0.464305827011581	0.649573951992054	0.758936700875042	0.737509073691776	0.548665190588215	0.729878694391414	0.605083291802914	0.674731585090597	0.592530381279581	1	0.546922337878762	0.709992848504063	0.718148924215239	0.661152708955543	0.710155468179785	0.435644217426601	0.753630116428986	0.640639024526022	0.771241017500083	0.548631354453747	0.446579644784279	0.706420883957173	0.720852665196003	0.563912166222256
CADM1	0.798791677599361	0.657340863788776	0.335752613039624	0.846201899252244	0.582599319539101	0.908480522998097	0.322186095331582	0.945918951579702	0.362395800236514	0.873501121784922	0.802102974079734	0.537090031206142	0.482504723143388	0.855064816275432	0.770027954236553	0.781275108095985	0.64996028736456	0.841704673134511	0.862801732038079	0.508929423748954	0.771037371506734	0.907440580816741	0.830566064800932	0.825464194364271	0.684399980549154	0.864734578621299	0.809685092949757	0.893307490781764	0.261304953063143	0.939810719684611	0.906568154413749	0.7005662943722	0.770584487442483	0.482429243648289	0.45829596540782	0.904787535188209	0.813644453615925	0.871433169116621	0.607510902632131	0.500659347113214	0.352947919426608	0.886762872448585	0.912065574497813	0.869807617354408	0.74189971817083	0.949103670839195	0.704932303583367	0.934702313312457	0.799764690856564	0.76092468050225	0.835027427862252	0.825873233193506	0.831600776560215	0.785958933686219	0.724683385245656	-0.0393764539682825	0.810046504130938	0.953671917985808	0.659603655875678	0.320044750863155	0.775330126926158	0.874057708719606	0.742513849008238	0.961456305189602	0.764870044803619	0.795309030789531	0.887554466634625	0.883874757001998	0.458946637908223	0.527931574197906	0.888077046162952	0.772776635583231	0.865541485236405	0.748593065953111	0.938902449615759	0.8554493698251	0.71550283896656	0.0476953598377882	0.789898460597579	0.810204101087289	0.820382801861121	0.91376671461166	0.724066964723691	0.452661236168657	0.472523199576423	0.947676421036718	0.810135632625796	0.437691041244538	0.68595044370908	0.8937956320694	0.769017771898312	0.928949242308098	0.32394781381653	0.814560062516779	0.657526564184927	0.948210878259	0.618355020768545	0.296567251982631	0.862142500376261	0.699188846282545	0.546922337878762	1	0.678538534804306	0.735221270939303	0.783443549243754	0.746260568820106	0.879607893555233	0.622388463688676	0.768002479284386	0.780107726515235	0.823222963667164	0.921427190069672	0.743218825298288	0.879613060190833	0.614191884304427
