""	C1QBP	NRCAM	THY1	LRP1	ITGB1	CD47	CD44	SORT1	CAV1	TNFRSF1A	CD81	CHL1	KLRC2	VLDLR	CADM1	LRP8	CNR1	ITGAV	TNFRSF12A	ITGB8	SDC3	ITGA3	MRC2	PTPRK	MET	CD9	NOTCH1	LRP6	AMFR	FGFR1	FZD6	FZD3	SDC4	CELSR2	RAMP1	CANX	CALCRL	TSPAN5	RYK	NOTCH2	SLC1A5	ITGA5	SORL1	CD68	INSR	F2R	SCARB1	TFRC	CHRM3	LPP	CD46	SMAP1	CD63	CXADR	RAMP2	TNFRSF21	LINGO1	CD82	NGFR	RACK1	TSPAN14	NOTCH3	NRP1	TRADD	MCFD2	PLXNB2	PLXNB1	APLP2	PTPRJ	ABCA1	LIFR	ERBB4	DAG1	MYLK	ATP5F1B	GRM5	CDH11	JMJD6	TNFRSF10B	PLXND1	APLP1	FGFR2	MAG	IGF2R	GPC1	SLC16A1	NT5E	PTPRA	PDGFRA	PLXNA3	CD99L2	F3	NCSTN	TNFRSF14	PLAUR	PILRB	PTPRZ1	ENG	STX4	PLXNA1	TREM1	RPSA	LRP10	DDR1	DDR2	DIP2A	RXRA	CXCR4	EPHB2	GPNMB	NRP2	NCL	LAMP1	STAB1	CD74	ERAP1
CD81	0.93413689532501	0.782087389200888	0.884460858043789	0.776474527667329	0.907673622085839	0.888489072018848	0.932344391896001	0.651700349451299	0.895041674914905	0.983372672878245	1	0.234338143924253	0.201901811824918	0.713477865470486	0.870250668441266	0.726231823182259	0.331267511266812	0.917508159704925	0.934489884844349	0.778554725896097	0.373257493495837	0.859081044041385	0.92791219413051	0.816151083818463	0.890079287811019	0.769731239296768	0.721151498028119	0.572242393842288	0.67515653027982	0.823748773527934	0.855401204968684	0.829802399504153	0.895774896779826	0.49403437747269	0.640823002387471	0.798092400812213	0.822093310123038	0.901642636027935	0.858882509197364	0.954675868875654	0.695473691927797	0.750637306841192	0.437674361857829	0.621171233333498	0.209093686970123	0.890363852178914	0.738561072479965	0.740311858157056	0.24559008739018	0.883920738493877	0.783882430482801	0.715033082223319	0.969226219488922	0.386470848504905	0.21311576993251	0.715297135670908	0.264403287239271	0.862603523010349	0.543350108532981	0.853766665145546	0.746348762658584	0.872637641160836	0.88251915893436	0.883972625232374	0.810174561258946	0.959503797026439	0.485165326346634	0.933956302845859	0.460310346438889	0.884845231489544	0.67723501818818	0.241446331480569	0.727887018287706	0.848250191817641	0.91897381855298	0.191336208773069	0.558688924384629	0.706018635202558	0.705472527720735	0.920731652376184	0.42347687309707	0.180962575757557	0.199527187574514	0.84597327632916	0.949431104054955	0.745011348003873	0.876905361763254	0.78519141287679	0.279809861349102	0.792661840779025	0.895362614878397	0.699252571992249	0.936167134456983	0.671934552718117	0.755945205365634	0.904694702316372	0.232779880055208	0.910982982517196	0.876377735765352	0.933288639847205	0.544930516330286	0.917154239546873	0.937094867113956	0.854999573250038	0.860267596925516	0.650271247089794	0.859209080964737	0.714138991285178	0.70554798660702	0.409496994382433	0.859289658324096	0.848587136117927	0.930707875156675	0.0838962697221377	0.280872715680381	0.76474858873356
CHL1	0.360216198821875	0.646698178509818	0.200091846685771	0.407737153841217	0.20913160375462	0.56006438935156	0.0353513223461393	0.79288090806674	0.00515828311188816	0.192261757621446	0.234338143924253	1	0.958745261691752	0.581422971345087	0.353389659184534	0.745387622482589	0.921600004879372	0.306354552897034	-0.0498854804788883	0.533745954368607	0.978320267544875	0.177417895475448	0.226134217128639	0.632371455558881	-0.0317005407976836	0.638616272674832	0.760789473536049	0.897959600903684	-0.0211189395181646	0.412435494011709	0.573740697489325	0.615477613316048	-0.0649417604850648	0.905034335799906	0.741621805778001	0.226668959390892	0.324159056936471	0.518864124980036	0.515391755644991	0.225409829582303	-0.0404616145250569	-0.0755712231402651	0.752854101292744	-0.0970977440096946	0.778958117510482	0.251832874882547	0.0399553978923705	0.135755834935577	0.979528974364962	0.404800879841137	0.56203569886012	0.474563433454837	0.210636840576597	0.957686935318876	0.924646806251391	0.723241118738986	0.968197310045714	0.527062444781913	0.383555374915883	0.287990913670568	0.719954658382828	0.0125133481027244	0.00762087016369483	-0.0384993442928719	0.128587264460806	0.317986955075309	0.876042702153473	0.392302577748101	0.907578720366554	0.295725242617944	0.77079164466271	0.985703449951746	0.774792099479196	0.251967513409697	0.503427693713082	0.973258083547335	0.871087577732441	0.28740010978901	-0.00501600043643822	0.00367246699324272	0.768169303294684	-0.00311556036553486	0.166995331007417	0.226498487235769	0.13990341142089	0.343830484690681	-0.0148525495584325	0.700319598344168	0.983903265573361	0.271759276511617	0.408194261663854	-0.0418055472334115	0.295189383109947	-0.101740413496613	-0.0929156072674328	0.429016852008623	0.991003743978199	0.160890091879036	0.283428510586716	0.347061852502313	-0.102491918981171	0.377388680207709	0.353909559026253	0.44311592233605	0.109882953808276	0.821708555559136	0.43183616340638	0.357865975899429	0.760852744426989	0.0946958252711056	0.0575406988637213	0.578759611195688	0.353337721397621	-0.128279064856498	0.118035334052289	-0.0255831360976056
KLRC2	0.351329916337472	0.585889225497366	0.173589331148346	0.363077134893923	0.153024858376029	0.49129664512864	-0.0131464188369618	0.698567186801298	-0.026971341265826	0.149310997886573	0.201901811824918	0.958745261691752	1	0.500454270369498	0.290094503094277	0.675842564046493	0.822332754105733	0.244788832473527	-0.0718112631383661	0.452754371455646	0.942379591759312	0.133444029726612	0.164212173040213	0.567636832819578	-0.0653956962957879	0.571784667315825	0.707302347291111	0.827697414237895	-0.0184877554595392	0.364457230934489	0.507350341531916	0.538321822067449	-0.0900544620909759	0.838317711111135	0.73463929818696	0.176009746995716	0.269105467596983	0.451740263984698	0.459329901541374	0.174210627393874	-0.0707314665121106	-0.103825940367841	0.639021236908643	-0.125023204926591	0.71578881142264	0.190340266926567	0.00434553195083198	0.10046941692611	0.911426075400439	0.332678653845058	0.484642000494462	0.430254169108042	0.183166010510577	0.898137527707447	0.932710334388942	0.656114137890689	0.950267900725352	0.513892676146613	0.260198270483734	0.272776853879991	0.645066757016612	-0.0288973643001454	-0.0357693990702914	-0.0692038103790386	0.0865940173516622	0.262981780963412	0.839529408170907	0.331431450674359	0.831489036647934	0.214207638352179	0.669064218020277	0.936683134183622	0.684953484840748	0.186114733340275	0.486388979002129	0.958315555661416	0.779062193013903	0.242414746199036	-0.0382194234254899	-0.0343603763677751	0.731145407280225	-0.00923242838367321	0.150400143700783	0.165999248137372	0.0950916130226201	0.281039855868628	-0.0409208927671125	0.645178800699704	0.961659955874148	0.218762260552118	0.370144592988971	-0.0757131119918581	0.235375476228756	-0.132921947240094	-0.121236194623355	0.368499819797607	0.958999301231594	0.114148175229122	0.24696734306106	0.28976683464198	-0.124078095802804	0.367628248682494	0.279578698967137	0.38680884324494	0.0612182591716571	0.741393284711408	0.365956703542296	0.299799785006732	0.718552295131702	0.0444619988308812	0.0199229337246476	0.542127734280621	0.291161731289914	-0.134307782623569	0.0831129925984891	-0.0646301276780031
VLDLR	0.750647212673508	0.682083835885303	0.463283010954649	0.913052742359961	0.802094137707342	0.882943115462894	0.620333571674978	0.707560915326896	0.671313596095157	0.693222663180274	0.713477865470486	0.581422971345087	0.500454270369498	1	0.86743783321254	0.750675509391792	0.606212258321245	0.63378798594965	0.582156738109134	0.632872440295817	0.651271995315678	0.47548606892391	0.734640723417004	0.780508222487286	0.627468600208534	0.707025824369475	0.738065440696851	0.766040698744581	0.321089081941732	0.900896583505547	0.773147970010122	0.844573846230428	0.605366650004549	0.656484064485956	0.560289955889971	0.858262806013452	0.527342853657484	0.793491449457513	0.90317553579099	0.745634881515484	0.71587210654449	0.665479275393599	0.605494794309098	0.640261806148535	0.53824025679067	0.795634271180624	0.775915246582578	0.809182139419328	0.623012995825299	0.859114403733875	0.906688595171398	0.940760321838932	0.756462280485877	0.661342425761859	0.508736795256866	0.718383137502295	0.587931323664848	0.818981938523888	0.690085650749567	0.862064094961396	0.780469281806276	0.688707831984733	0.679766428531144	0.659343005599487	0.799340985214354	0.726289396262973	0.672092291162441	0.846492260372301	0.66648787761326	0.748150001480037	0.805702716153487	0.603797936998966	0.829653884913943	0.517425037395196	0.815292078337436	0.549559302185126	0.753914068170404	0.865754351927109	0.739235595136503	0.51097491613506	0.537075761749066	-0.00308918469429505	0.0829897104897236	0.846881430213918	0.560911089361318	0.903427937146489	0.654677004763911	0.878265487875845	0.618905423548964	0.878959055145357	0.664617313743828	0.674454558424325	0.847600882480849	0.651564387743961	0.643227807232741	0.81391183257836	0.568883702303815	0.69085135523823	0.869747900701592	0.728182006016425	0.598873379268255	0.84536768923522	0.791534878915538	0.576749133071744	0.783007500598385	0.856550055951887	0.865397843140023	0.54709232337274	0.860464318653217	0.399942882399143	0.452221220973616	0.821836123787056	0.84294131157355	-0.0559921078237281	0.146978400174134	0.723434331813925
CADM1	0.877330595434851	0.791300197208897	0.730315866893162	0.888335707361443	0.929585303338957	0.928373136677606	0.84078322977907	0.67241175186816	0.87284779816967	0.88282031398742	0.870250668441266	0.353389659184534	0.290094503094277	0.86743783321254	1	0.761139129490432	0.441631761890975	0.855998620647919	0.808210730500316	0.783402829109382	0.461259499991864	0.735702578098748	0.927576545705752	0.830825589128992	0.836290807649654	0.691314761107615	0.722415145067663	0.671021758147746	0.398283251649903	0.916686705828634	0.88496493033384	0.911954242976327	0.798556488830401	0.5436744190513	0.524903008603283	0.918874997093255	0.772324117098182	0.879583411382317	0.94629365349271	0.924424924638394	0.792851771628566	0.758875605188879	0.499534621570424	0.676234211639646	0.329707031660802	0.931338402609638	0.855435072038073	0.834522835529426	0.388403794213018	0.950637120715564	0.928353654942274	0.889525454097939	0.90027551891484	0.486143786488958	0.268559364166787	0.697266374401859	0.353874164543155	0.857590208915196	0.667632674796414	0.873996236291214	0.790792447472907	0.861127928588791	0.865832217662727	0.830059586761104	0.912002056513674	0.879543321139385	0.504948470859427	0.952224399381713	0.521996271329357	0.940369441029866	0.772926199079157	0.364761677394792	0.788277723387517	0.71976803260063	0.872015423851667	0.322008468530724	0.654641924677256	0.844796720861515	0.808331883606645	0.791379864419621	0.345055218651647	-0.072543317922535	-0.026276739892307	0.944185741056737	0.809274857997081	0.886567022271575	0.823967284575896	0.878759454057055	0.406918151684044	0.91996207459438	0.821509624635099	0.721811305891994	0.953546101046925	0.74638763362435	0.734666906368977	0.928954623087988	0.363910655517752	0.83365485108799	0.9030508379671	0.905303801137477	0.583732753577818	0.891178755313246	0.915905087320441	0.726605807879864	0.922984659288642	0.764205402688589	0.941002510669883	0.667167518980587	0.770949154116494	0.464243114084561	0.747825323351016	0.879430679542968	0.942929880876425	-0.046298488875527	0.209052193413207	0.846838569765669
LRP8	0.783499231585032	0.949021047428186	0.735162390457591	0.645150137287675	0.669964703743447	0.878427060102873	0.602899322349183	0.917960118942421	0.542882118225463	0.709772545616055	0.726231823182259	0.745387622482589	0.675842564046493	0.750675509391792	0.761139129490432	1	0.782597498899548	0.818369750106783	0.513978712962676	0.885670876797278	0.822694065416873	0.736798476084148	0.723521121008985	0.931684668163417	0.525244694749097	0.833375891012918	0.963179527377714	0.939158356957296	0.284614349413291	0.707839270400276	0.929338431188276	0.92931455924286	0.481624474784252	0.879773628393683	0.811290255614673	0.576543221539805	0.799820097317923	0.88750300011912	0.838953750497086	0.735348552462511	0.314723988340975	0.33579213138204	0.757051962663531	0.203087755553109	0.59595570190195	0.699698602825207	0.407380759567531	0.449038314287461	0.764286126307909	0.808641253796347	0.813660052605131	0.671255216119186	0.664485522282584	0.837297768528883	0.660100417413158	0.929538279466021	0.746551543313943	0.841945275379259	0.522962012383411	0.597863463736735	0.94898795144067	0.496831120418069	0.533265478600534	0.469928004426744	0.533198392806004	0.798088356941282	0.831657724493251	0.812357995370742	0.849559769849046	0.764583388914153	0.90629388643129	0.763686263035985	0.933642068283709	0.749599362551923	0.851557641584822	0.719091078397452	0.897461489740052	0.519270074891403	0.351685210823228	0.604137071289135	0.683281023548202	-0.00520041891161713	0.13670924563003	0.63350851472591	0.698008549439391	0.597199227642364	0.50416813327498	0.91343150772135	0.767791321455567	0.591190639184431	0.849618043769666	0.30414345187388	0.729628156777494	0.266628284607131	0.319757260029114	0.823193501552682	0.75363401149549	0.630253938966571	0.635826251131126	0.831151984642651	0.142299311763791	0.736045817323963	0.79120382165519	0.842075192614713	0.56732483874478	0.921363510881034	0.778894535753707	0.7051249522155	0.908529000145579	0.288116485006773	0.661194217528856	0.901497614899536	0.770228756154842	-0.0831895856182878	0.244387815704278	0.406257944512724
CNR1	0.390316800154938	0.728554282213595	0.309496953171956	0.437299711887471	0.310697323076891	0.641336309839748	0.171677235409591	0.885730472435507	0.0973323675554999	0.310025858635459	0.331267511266812	0.921600004879372	0.822332754105733	0.606212258321245	0.441631761890975	0.782597498899548	1	0.440706722802158	0.0578770061459114	0.672017453651313	0.916644299391221	0.297794251816642	0.35289496369872	0.702284670003326	0.0699127807090414	0.730327215138152	0.777277316312706	0.901306918020095	0.0584253496169476	0.451165792950694	0.667734860116975	0.697204751981305	0.0318786089094127	0.934873857440276	0.74973813706717	0.286104881345493	0.454236496999641	0.614975357525627	0.558227607932853	0.329683805275118	0.0158357641895427	-0.00436258426375836	0.857305778465262	-0.0425323876000284	0.772644736449499	0.356852753215735	0.0944973705587096	0.180761111992551	0.9297859614134	0.494424671612906	0.629165858988932	0.476086272044034	0.295303169557725	0.954445493606105	0.8012109755864	0.776708895522322	0.869870014796388	0.525845746379405	0.575207170636788	0.300969008011588	0.783894934512339	0.13323542827329	0.116025720323903	0.0506404364016462	0.198790166885014	0.430124493881162	0.85464364606673	0.484118031749863	0.909918822000737	0.444079599300877	0.858231496869898	0.915678297299185	0.84660552135832	0.391317303826253	0.51868105500644	0.870220189003942	0.933596781575422	0.315847609749779	0.0468183552922992	0.144717220603952	0.746398407444398	0.0577517104486804	0.209274966239574	0.311067369803061	0.279097541045213	0.394204555215495	0.067877732601493	0.741584207658078	0.901341384934636	0.326047832063339	0.475309978426648	0.0283600148235549	0.390548694788215	-0.0372026179043548	-0.0190444719675704	0.518315408395839	0.922343245975743	0.272951003823032	0.330921613887373	0.447633170023095	-0.0638894100578713	0.384504186035657	0.483889183562089	0.560826152282008	0.195477493518805	0.842929948270158	0.498566489722897	0.452597870134812	0.747949529723812	0.173480532317227	0.185895016622476	0.601076783836597	0.448239022633556	-0.075503919627275	0.18260512020391	0.057821697082614
ITGAV	0.865819984882341	0.910645882209228	0.953516322438275	0.651156787336076	0.842085514869397	0.866473685605252	0.889973290074264	0.744195815991114	0.811200974726879	0.926151384332498	0.917508159704925	0.306354552897034	0.244788832473527	0.63378798594965	0.855998620647919	0.818369750106783	0.440706722802158	1	0.81430747154763	0.928818534527141	0.433139451948013	0.935950758885782	0.936274355053249	0.872159621865303	0.812186089705648	0.753239214864806	0.787706741295863	0.661417052191192	0.478122447358361	0.735747973953425	0.921692628672415	0.899074719450021	0.773504191234898	0.588271568851815	0.664624794646573	0.678533265226245	0.959737895944654	0.926437602384758	0.825964565361568	0.927542026373847	0.509548238339173	0.577324490276054	0.512530626791113	0.39310528296895	0.272534061949029	0.866253736089426	0.573740861572871	0.571178971378629	0.328283291449903	0.882517330722322	0.770115368306362	0.606833185055348	0.844528069731972	0.465159221831456	0.230705199510606	0.78113048869672	0.303510968455013	0.820916700307556	0.53240021006015	0.662539623194247	0.82212302796218	0.777969571904022	0.807703245045691	0.727574363658981	0.695707430209493	0.945766932041361	0.500670100620888	0.906631692436998	0.539292318785154	0.925670996142279	0.763076269319264	0.313558975266907	0.781524287682408	0.901177288534207	0.84898089140899	0.267148642247753	0.645273716202583	0.5359902296231	0.529486739047956	0.926267367231239	0.381752016183834	0.0170101049116737	0.0611110992188944	0.772482441158213	0.960068805096822	0.624555094213615	0.763187499621853	0.806656174684757	0.340702781727074	0.676533219214644	0.929208205987229	0.511874371997525	0.855057778753706	0.480115246448638	0.558702659443686	0.89895926442165	0.323404243568955	0.838263286774012	0.720764361671049	0.964773737377935	0.311471517696466	0.783706009279329	0.919824079286539	0.917554285671073	0.77067536419684	0.697993324511342	0.823618336023	0.739303068565309	0.694323569764741	0.35385408929959	0.937786660224208	0.857311297814328	0.866370207203866	-0.0042972233221348	0.285317672151238	0.628724858406493
TNFRSF12A	0.875341797497419	0.587027932157568	0.804899737918125	0.710039912158338	0.88882984720008	0.754892342829748	0.943913130808905	0.409665292268495	0.938587966064127	0.945473520596143	0.934489884844349	-0.0498854804788883	-0.0718112631383661	0.582156738109134	0.808210730500316	0.513978712962676	0.0578770061459114	0.81430747154763	1	0.593943305135336	0.0904387398582645	0.819324407117383	0.859627746217959	0.651362246430407	0.941692354091788	0.57416360488064	0.498260532742821	0.310960754859337	0.659089775604938	0.749917827848104	0.704863274091294	0.657071667588678	0.960843349282766	0.213587217274998	0.39159514747586	0.806070926911805	0.719405387005278	0.765826848465816	0.756405302130286	0.909956066521925	0.783339367560156	0.822246884858872	0.213666010303718	0.713462907116235	-0.0109278847930379	0.841679311236058	0.792630341782732	0.766696961287586	-0.0291376337141942	0.794350187607215	0.669607579168769	0.648947041668459	0.948439647358808	0.105474444287988	-0.058204795585061	0.474967103346262	-0.0237332364413494	0.736550121757743	0.457693186812747	0.833215783514394	0.540790771786498	0.876650907175965	0.905772952866113	0.949390799745053	0.850020010502034	0.873460953040706	0.213931901871669	0.845752598467474	0.182806144366094	0.826088416457544	0.466176752205543	-0.0446709822065472	0.512786706886425	0.780736577243684	0.807636125309607	-0.0837011535180824	0.304172129257971	0.709557813225645	0.787221936632234	0.910108780933776	0.176215868791467	0.139906067999548	0.103686489107996	0.827474012033797	0.903541624798865	0.711719811301911	0.928151918150475	0.609981289708635	-0.000796547411902989	0.773631831098943	0.795730348319862	0.752704009266104	0.882667341654738	0.773448876787245	0.826538448570448	0.815190663691809	-0.0501136205783593	0.879758538298314	0.8444989487817	0.842548988358592	0.633293451253108	0.850509838466218	0.853722258997083	0.697602598610644	0.882738230302425	0.429226496543977	0.780433620578783	0.599096753190444	0.515254483125272	0.382974161146431	0.836883736714586	0.712578230799443	0.869676309905632	0.0855852340797648	0.207238427669808	0.841548734869034
ITGB8	0.741386473902523	0.967469674318134	0.849026701098841	0.58230986057982	0.708961873289399	0.842016036893379	0.707890585602445	0.870332490591241	0.610386221629699	0.779830317580254	0.778554725896097	0.533745954368607	0.452754371455646	0.632872440295817	0.783402829109382	0.885670876797278	0.672017453651313	0.928818534527141	0.593943305135336	1	0.623959002971579	0.818105007574227	0.84046114273408	0.893094360666354	0.610187741425729	0.790151434344959	0.858914099580616	0.811010504793877	0.3326686235703	0.659215201892924	0.925192241182672	0.926756426543504	0.550627836743136	0.776552251690584	0.758216093976076	0.549935646078007	0.936519336296474	0.897861918160522	0.778325739507901	0.794992257842333	0.31911114218638	0.374691304757759	0.665195820641354	0.20055110747967	0.462423410742474	0.754545268029891	0.39768201137982	0.423124914773196	0.555199857457553	0.82304681872101	0.774672005295413	0.555664934043957	0.689310621614518	0.675205691288183	0.424207194729973	0.856586289748848	0.509277014803564	0.765460722478454	0.590273012394117	0.51960606888815	0.892349984742851	0.61285708953944	0.629762888567576	0.503157758827273	0.538166404758447	0.840043156171568	0.646891856027384	0.82785832450721	0.710089373097066	0.845100993087929	0.8624743595726	0.535486324387958	0.870416241975661	0.808213061115473	0.768079347043814	0.489441392990508	0.802713252868459	0.431400602880075	0.344735503348781	0.758333090020072	0.502129992464571	-0.00919360641077453	0.0715008626125825	0.653973381379705	0.82577068205313	0.537885591273966	0.555630626574709	0.842284512589125	0.551853902016551	0.574073561631978	0.855911695887295	0.335468773630819	0.74056082383581	0.280196539774768	0.346880509424524	0.847974611201885	0.554828336773334	0.700494979380991	0.594270529224272	0.884083137759074	0.134361378783962	0.658366013980217	0.838074014075722	0.900381003858506	0.602263781253375	0.798863876157023	0.751870457244234	0.710442198288311	0.740180569170373	0.298523462716357	0.804754231880601	0.829176963134815	0.759372989355282	-0.0557626955374937	0.277107633632409	0.440945769017964
SDC3	0.488424210052628	0.733583417606571	0.333223122361739	0.49493176888699	0.329450085996317	0.660506513449229	0.173392933638636	0.846487108011328	0.136825268741194	0.328976447873515	0.373257493495837	0.978320267544875	0.942379591759312	0.651271995315678	0.461259499991864	0.822694065416873	0.916644299391221	0.433139451948013	0.0904387398582645	0.623959002971579	1	0.303835830251095	0.349174700524142	0.71875071984846	0.101824723367165	0.724496551942093	0.838491706126412	0.938857045000704	0.0764998754469502	0.509000205644749	0.669628685618926	0.709221234827064	0.0713886749372321	0.931266415425957	0.806960082587991	0.327987847816402	0.432642389904583	0.631471632801512	0.616266574366365	0.356298772289569	0.0560705818198329	0.031305307144012	0.772417959146431	-0.0122383361001781	0.758195572330601	0.365387688893727	0.136967163127353	0.230083954771658	0.961364566902473	0.510899192602843	0.631306007775666	0.554658584991877	0.339954255710953	0.964088468249412	0.913493322524904	0.80997478133784	0.971128505430039	0.635175455067061	0.433942192724445	0.398752226857822	0.796718633264513	0.132870023163789	0.134638565843378	0.0938576134729979	0.235952883245719	0.446094135638117	0.915255959376055	0.510593595761412	0.935895298548868	0.407864284451816	0.83115086335647	0.974086881877074	0.844857199054071	0.369123182451733	0.620718314927869	0.950547061691418	0.907119594572938	0.37097530993737	0.0928836565879724	0.143137837635702	0.793168394224907	0.0123605586963041	0.1858467264641	0.335522943984091	0.276031123979342	0.424999757470367	0.114257375413254	0.782642370802164	0.977412901728447	0.36099039094464	0.523451891318018	0.0538551742391644	0.414893692517788	-0.00486800156418735	0.0189140049709172	0.534417859019271	0.974889026861883	0.280640595253058	0.396723339767295	0.472518174787177	-0.0269866076324999	0.501266294784708	0.468584310394715	0.557187968206792	0.227535662045924	0.870165086464834	0.536031614663097	0.446238519737186	0.832666130496226	0.144936329553328	0.192060188364751	0.685842507773922	0.474467784137487	-0.11547764824066	0.156469066303628	0.0832106790463614
ITGA3	0.861764373103958	0.827484497575409	0.954785764970856	0.504610507364645	0.766381541171323	0.756170793497283	0.872611697177404	0.628685410599923	0.777317023869588	0.886867779270575	0.859081044041385	0.177417895475448	0.133444029726612	0.47548606892391	0.735702578098748	0.736798476084148	0.297794251816642	0.935950758885782	0.819324407117383	0.818105007574227	0.303835830251095	1	0.829698213564369	0.799349834781796	0.797839484461479	0.666886388614504	0.717905981984233	0.529206152032805	0.472086397670911	0.616582000163571	0.846053798834305	0.772966129501705	0.777865539730852	0.458113804982401	0.563715526160018	0.591080992890376	0.915400499463567	0.837479287406043	0.734497837460376	0.873102349838333	0.435804104615074	0.504334651969247	0.397440014441225	0.308875122228041	0.157690559447207	0.766840880320713	0.487333160077463	0.467478042596522	0.201818259234288	0.789211648858307	0.635694217806842	0.482519127091486	0.785518551704992	0.328727329713337	0.118161464058951	0.67327821219445	0.177459872045747	0.746456252738101	0.380890814610307	0.576679382491887	0.727807039467024	0.675085720858985	0.747475143524024	0.712243864749317	0.627077682428834	0.896373634848631	0.38090694495017	0.81565359952818	0.404391894941088	0.834318757559365	0.629033507120018	0.187000435994101	0.658094276731033	0.932872410002207	0.807985938045894	0.150560514135277	0.506672977394048	0.432774983755729	0.455746979098311	0.918492172905818	0.288544649559226	0.018550677408255	0.0400225718974002	0.673288458007257	0.9477809287877	0.506700383498647	0.742531803104546	0.687428102989082	0.206124490970299	0.551462141959207	0.91367021978835	0.402761160609758	0.760232642570522	0.422108081152311	0.493671123216438	0.820204704277815	0.195426344528348	0.781370778307831	0.625804869239016	0.903979935185791	0.209133454850543	0.721277368510958	0.842602574195485	0.872295099922099	0.692694957539429	0.566624023651481	0.747579179069145	0.683121731088592	0.614120840897605	0.290133459278986	0.967974445409784	0.807148627950832	0.794004965380858	-0.00135580569717825	0.263254441746266	0.570642018114763
