""	CXCR4	CD3D	NCL	GPR171	RPSA	CD3G	CLEC2D	CD2	TIGIT	PTPRC	CD69	PTGER2	CD44	CD247	ITGB1	ITGB2	ITGA4	SLC16A7	SDC4	FAS	ACTR2	SELL	CD47	S1PR4	CD96	LRP10	SORL1	FGFR1	SLC16A1	CXCR3	RACK1	PTPRA	IL2RG	TNFRSF1B	CD63	CCR6	CD74	CD226	TNFRSF14	CD46	TNFRSF25	TRADD	ERAP1	NCR3	TSPAN14	LAMP1	CD6	TGFBR2	KLRD1	LSR	VSIR	DIP2A	CXCR6	ATP5F1B	TSPAN5	PTGER4	APP	IFITM1	SPN	PLAUR	MCFD2	STX4	JMJD6	APLP2	IL2RA	SMAP1	CD82	HAVCR2	SIGIRR	LY96	CANX	C1QBP	ICOS	CD4	CD81	TFRC	HLA.DPB1	LPP	CD68
VSIR	-0.39093997219305	-0.36122800938502	0.804260580215335	-0.611059833234222	0.243205485193642	-0.156758779657938	0.0445502202785958	-0.243460750130853	0.497055608995389	0.296539196802591	-0.371226623602819	-0.414714721705744	0.517857849857521	-0.153470054022486	0.756402650284508	0.726382646139829	0.783026294678354	0.368929773476054	0.771695271496869	0.627893095030979	0.834356596002269	-0.377568036360603	0.689014147015793	0.0907950798971243	0.017235006150732	0.705278686227208	0.687508011005714	0.739347874190965	0.464249694139342	-0.082794578526994	0.627291460883833	0.665402197611122	0.00744495759945605	0.807950621278116	0.655586073366489	0.45464565773938	0.885267104625191	0.047297726307572	0.613885982208147	0.627040813863287	-0.324489403849677	0.56243926906563	-0.294467718707094	-0.0898926535961635	0.820666436256914	0.732412718469707	-0.397441028285389	0.757794945588351	-0.401011924884884	0.0978333535542115	1	0.820392042762952	0.033888791099965	0.79303134623979	0.664207580735076	0.689782393834662	0.630024967762564	0.47525790160172	0.457526537318254	0.919178777938601	0.797562509235752	0.83508482552858	0.810019746782485	0.771418826190588	0.388862770414261	0.762801966444334	0.639370731011515	0.93511237987967	0.261393264297315	0.73042936905801	0.794911655900569	0.702310159607104	-0.353106814812667	0.838655773052077	0.858542418158461	0.863155279890675	0.825272288617315	0.766626206400171	0.825918507305228
DIP2A	-0.573587896440177	-0.55915113186439	0.777966975339815	-0.788638160254073	-0.0439561386183954	-0.365666096157775	0.00255227333212229	-0.404393409000356	0.526406735643965	0.039219362869334	-0.466003413472409	-0.577366434393725	0.339433280060363	-0.442631589160626	0.745129792824767	0.562687816464752	0.787411258264039	0.228795630886202	0.844123988321121	0.795751741802959	0.679664046541052	-0.511074230209136	0.532939256954608	-0.0623177593833279	0.0143504315024431	0.569631639307465	0.705797110166804	0.905116248238087	0.695273658206424	-0.403421589286077	0.451283745964468	0.892817767523603	-0.160939147327178	0.668849983420003	0.797693622099628	0.389290173367718	0.767121496683273	-0.282111996158348	0.531139210349067	0.71990019693789	-0.602085008158771	0.336979899083022	-0.573182010250794	-0.0651669338076769	0.611144870546001	0.873293574433847	-0.620052311168964	0.779703817710384	-0.508953016717479	-0.0946961282587075	0.820392042762952	1	-0.131413477764393	0.890516883170248	0.724721075525889	0.463760722938535	0.824752094544878	0.446830989968461	0.276417122465191	0.888793980153105	0.785913972218319	0.904106915228845	0.895171796467565	0.915720824675349	0.469009801243145	0.847693391640879	0.711690027737891	0.841466796956498	0.230520064709661	0.741102469038239	0.856700881423055	0.552091754801428	-0.466019225551877	0.701952949197009	0.925539730021502	0.94117251194254	0.688911907379968	0.889747454820072	0.731023596792882
CXCR6	0.492476119318905	0.522321944899578	-0.0702797485160738	0.0222183202121551	0.0149981642633849	0.655191779227567	0.173461905446881	0.713879404099168	0.632528913026392	0.441290494427496	0.314387775523997	-0.15706397072923	-0.134863668135991	0.351839427266353	-0.088315106381221	0.222694981933375	0.312836064314115	0.0746091982315623	-0.255648898773397	0.224992336336332	0.144010960158888	0.756527745806056	0.125951423917447	0.360693654284955	0.331498860513503	0.134005326017822	-0.30491318698579	-0.0899752315399288	-0.0491346452664129	0.578372338770233	-0.128503506245183	-0.0693894002528198	0.687933962784062	0.414916692972495	-0.267721308400257	0.525345675928403	-0.00679469051668229	0.453133026605518	0.349729075112521	-0.188611391929641	0.367149255599695	0.195318743327531	-0.0337078499038356	0.382394669301336	0.420378237630524	-0.317747153855629	0.266525345233102	-0.240318426451487	0.480633681796117	-0.133083362790088	0.033888791099965	-0.131413477764393	1	-0.14393848922585	0.103002009745204	0.0549774888053121	-0.205650758511452	0.119634820074382	-0.148379740360052	-0.171242907282805	-0.288053076594111	-0.210443067238341	-0.130582344216129	-0.222531589366917	0.669201453347548	0.0695004066263568	0.214329611104671	0.0495584083917712	0.74152722250261	-0.136939571031346	-0.215166602677826	-0.061358591178717	0.668175728267585	0.199135545008979	-0.216853521279912	-0.179325989595785	0.00452522268026096	-0.242070442840755	-0.165558613664349
ATP5F1B	-0.606472814224535	-0.552311680433009	0.907444233320929	-0.764705288050491	0.203840452711886	-0.300427667707693	0.00777936273097344	-0.429275594366285	0.49956209543993	0.0514450789911503	-0.511611980882223	-0.463177452886049	0.496695624211591	-0.366468147902179	0.893249561364846	0.640826790803799	0.804155595465262	0.369389174664181	0.940326375916475	0.833261344106948	0.837570611379315	-0.615256939811383	0.744944497567036	0.0850838384948544	-0.00377588961431939	0.704434266274513	0.550842453777973	0.943743869700728	0.656968011186791	-0.276926515300559	0.689895489297494	0.869838034450065	-0.130431196808169	0.662741154717358	0.926605160447131	0.441218454796858	0.879145753212618	-0.208787076351216	0.557864366028522	0.703098872073737	-0.500292964063894	0.464063017849978	-0.375505467652073	-0.161272271265475	0.632452585988553	0.90166139683802	-0.609686670850101	0.723750549809585	-0.592389229979248	0.115071017008051	0.79303134623979	0.890516883170248	-0.14393848922585	1	0.803502893024646	0.542633396374619	0.862308980685558	0.577533153612355	0.444167778970765	0.871336542156156	0.91893820919353	0.824603536121931	0.751466171448647	0.931145396899912	0.402087901530116	0.902616107898587	0.719547063014883	0.770413157946147	0.199013606717133	0.814038970682183	0.96512102568758	0.800046603283906	-0.555552431784916	0.755663960501381	0.928716360704378	0.853448230935714	0.844456328051962	0.90426570785718	0.795386023481299
TSPAN5	-0.397181973934371	-0.291937988366322	0.817437845458641	-0.57277018025661	0.208144015926337	-0.0204276888774352	0.0964599804498261	-0.198100319916507	0.540974538598223	0.168200168654092	-0.440839446658335	-0.520701460812814	0.309526438990857	0.0293660447085846	0.771760496700374	0.368868703710818	0.730110588082064	0.669242105107248	0.826735096799832	0.688353857885201	0.749027655980452	-0.377882415156547	0.673910199994019	0.208271736664758	0.0420280303535795	0.70979282479758	0.386584856088697	0.846865427943304	0.68570988927842	0.117955624419357	0.550283363054675	0.764518662995787	0.0715883407880553	0.546509247643564	0.646896178244295	0.331109063904756	0.633776533538382	0.062224595899135	0.3778789908907	0.730939011417792	-0.289716170114093	0.641471241186285	-0.269494602392	0.142479699358032	0.774309033462759	0.659074809012639	-0.19249931735334	0.648270850562032	-0.314366997722096	6.56887974143423e-05	0.664207580735076	0.724721075525889	0.103002009745204	0.803502893024646	1	0.504592652132822	0.784035758950665	0.684086306262219	0.22863387702539	0.667979117886589	0.693687693265831	0.637078496621908	0.519239502514058	0.760599731283968	0.440302063221279	0.936551333498915	0.775901386939546	0.641550721248897	0.334169084239077	0.421585855019849	0.699912069214711	0.680184514331288	-0.209319150678064	0.57902620654348	0.733022070916339	0.704700589256203	0.61169659815926	0.84006071880768	0.459927996000458
PTGER4	0.0362329187950094	0.0252929365741472	0.774151139978505	-0.078632178869191	0.796836283141011	0.189669319968809	0.27060729440276	0.041397393856467	0.127121322828084	0.578114722475054	0.147243410848179	0.0918528418515604	0.823983471757356	0.313303404841702	0.681490639882138	0.471335459681722	0.588581710409261	0.596341878862619	0.541102966579333	0.371859197836454	0.78243686396688	-0.242661323596806	0.825694358644486	0.282578933157901	0.169013228616453	0.652746722290635	0.266913433777406	0.422457608764994	-0.0293962875657773	0.350756299946993	0.869717162799547	0.173441268555717	-0.00166461521177164	0.563036689579852	0.335118119114608	0.294784067566725	0.733066244631132	0.57053189492907	0.716604945564207	0.30525233160086	0.193341676255644	0.778910470317706	0.137204790421256	-0.447404554657188	0.664370587691933	0.305349175154697	0.0696228552748704	0.387423094833579	0.028412035341112	0.414926764669431	0.689782393834662	0.463760722938535	0.0549774888053121	0.542633396374619	0.504592652132822	1	0.173898000487249	0.512464658171746	0.602340560719043	0.616408961869209	0.68721366058101	0.392947535541272	0.427066374789088	0.333869905213287	0.0351481744770514	0.456796681134977	0.25811104815569	0.509037941197492	0.161774523625109	0.430713888503811	0.567387695195011	0.83465277715785	-0.208680880239652	0.684733106898236	0.452191249649636	0.389190428391601	0.788003384912879	0.414838395015058	0.594854082445064
APP	-0.822461250519555	-0.732131851535711	0.6672382485939	-0.892412891727558	-0.196953529934122	-0.495562531986252	-0.261140743410724	-0.620518409160449	0.484133679062368	-0.3163016065232	-0.819066270932289	-0.730828283821324	0.0648688392779644	-0.528010867739779	0.707471844672042	0.366574694638002	0.591258070685041	0.288455783001694	0.888550126615404	0.707056755353415	0.581076440037366	-0.638636066062236	0.401147860884566	-0.154646789905428	-0.202192714290678	0.484428275194952	0.521203022690393	0.892943887134607	0.915013533304409	-0.410281905265013	0.34921812476582	0.923117295214188	-0.219970256569597	0.409026623784927	0.887012125440491	0.214436793611189	0.622312949871988	-0.493092714862925	0.147467140542754	0.74013615463089	-0.756449305479048	0.175068615293432	-0.58252981776712	0.141124151653367	0.511361591278123	0.911213664796061	-0.64678487000573	0.743337616401674	-0.702514674061887	-0.160753316668777	0.630024967762564	0.824752094544878	-0.205650758511452	0.862308980685558	0.784035758950665	0.173898000487249	1	0.503480770808246	0.107397538601207	0.756204672391722	0.705253198267283	0.814683841861492	0.670203741477743	0.957798765379817	0.411556981218334	0.860805949080494	0.835299901379083	0.701904276827308	0.140596309819101	0.677668451371035	0.824019797210831	0.500260326391791	-0.539499660272622	0.468358680103223	0.896388415802024	0.867644831133021	0.543400267219707	0.925213155608583	0.619441993727887
IFITM1	-0.111292005938907	-0.0178036315324351	0.703129380879811	-0.348762027507061	0.382996144503423	0.219454079334332	0.295580202094132	0.0177798786028576	0.468848310548199	0.302081601184483	-0.18703663669553	-0.316535157341652	0.309789215098484	0.153251826317035	0.807950863991028	0.35801963996691	0.660031597661204	0.656392889302854	0.601932032238918	0.618957178786648	0.711549971339458	-0.198069471908788	0.631420492562565	0.419925090773459	0.317930803976628	0.710542720953632	0.0378332958960627	0.542851254282415	0.425992727392971	0.27590360581579	0.593570018284384	0.386356466403197	0.288407134906867	0.442638905902244	0.397440041064806	0.407256309066535	0.584853477162155	0.207664618760238	0.454607114794781	0.602934288786256	-0.0476192543480872	0.547211264849031	-0.0890940352703886	0.202466946017551	0.653013756012488	0.394830803988085	0.0117634760319114	0.658432950105851	-0.158103524028864	0.130412270609001	0.47525790160172	0.446830989968461	0.119634820074382	0.577533153612355	0.684086306262219	0.512464658171746	0.503480770808246	1	0.434424632416823	0.418558622327509	0.450143832120567	0.340144387998794	0.24752102104938	0.438261514042617	0.397253962947358	0.678668167427402	0.650529232862638	0.338175002570804	0.576151487514491	0.289649907398262	0.472469213517218	0.629391708324143	-0.0394620814444291	0.575527399852619	0.47346587165419	0.412807462681524	0.635369220504905	0.636094703518175	0.266661672907635
SPN	0.021847671846031	0.0838473797489717	0.6359662126276	-0.0612606350587626	0.60108561896928	0.17836327031431	0.422718619732945	0.0998293416094832	0.114807577418004	0.549172297571667	0.0914388895466622	0.310273236671293	0.670073303347703	0.148949120834865	0.655305924739661	0.70492750532559	0.470418148098064	0.202225225842226	0.387571984322482	0.370784798797923	0.697214892402295	-0.33714331426324	0.750486164734922	0.375493959454477	0.528066149361413	0.435911893507576	0.291833958175213	0.207661883791956	-0.134780955877147	0.0834291226719279	0.684748638108053	0.130622361653702	0.230359415406523	0.550723870731233	0.265550633533541	0.514118899023888	0.697127146259535	0.155003462182327	0.50168131707813	0.496222818452699	0.251448028988683	0.633435464000568	0.358012368858399	-0.302201401077702	0.42136534175077	0.366509275311742	-0.192132883443623	0.482528243483344	-0.335868799787157	0.643571103908855	0.457526537318254	0.276417122465191	-0.148379740360052	0.444167778970765	0.22863387702539	0.602340560719043	0.107397538601207	0.434424632416823	1	0.399139196423379	0.569588267647262	0.310540946861382	0.328060398379892	0.225493558623357	0.00458770125785166	0.328264719717592	0.153756749434149	0.361078185978794	0.0744242519915408	0.378475338835632	0.449790977118886	0.679834787479764	-0.305151630310335	0.672978268916074	0.377668690603212	0.290160223014035	0.743549965994364	0.353818163825133	0.413907066934424
PLAUR	-0.612895035462844	-0.620477137319654	0.809889334028903	-0.690456430200913	0.161462518104466	-0.423001344224644	-0.132708365751335	-0.496594450625193	0.350003925947013	0.0672069525192126	-0.51748139813598	-0.398340813790813	0.538850531181095	-0.376505179554392	0.782168212498385	0.65854619309328	0.68195989919719	0.281709295554709	0.886746912109222	0.636331318808366	0.769252659752785	-0.632284422912901	0.633793245717048	-0.12386950597584	-0.0869831722973797	0.567552460131787	0.772836644901498	0.836661417033927	0.54058891970245	-0.331747771517075	0.632108797040527	0.773168032517434	-0.293233720869875	0.662276965931953	0.818963436442491	0.280221760474959	0.872452203450588	-0.156170934364045	0.491960859121361	0.664390221354158	-0.513251596136076	0.422029489930182	-0.340036643294052	-0.274437594969762	0.657796169337323	0.883723732294455	-0.59239960696032	0.786353775625097	-0.547829311410944	0.160591786665739	0.919178777938601	0.888793980153105	-0.171242907282805	0.871336542156156	0.667979117886589	0.616408961869209	0.756204672391722	0.418558622327509	0.399139196423379	1	0.878045437275765	0.943477940843615	0.900160316871382	0.889969549694509	0.25816708096677	0.773826892355411	0.627076673610227	0.922128843934361	0.0429020715342117	0.856305441751089	0.915931192291173	0.698567701311114	-0.603087327707211	0.776421579733939	0.952425351957659	0.933276481716953	0.80343429510629	0.846441265762827	0.920371509709405
MCFD2	-0.58365185347599	-0.55318582858249	0.876695430717598	-0.594402524995105	0.409902041254675	-0.368138628478298	-0.0302876099968012	-0.482463582368482	0.253030528622975	0.110191740012011	-0.430711712661869	-0.231964282546338	0.682973791030974	-0.261197572126965	0.850868941426846	0.615754989191232	0.655321893858441	0.339033194041558	0.884745973797074	0.625899448385209	0.816732629286258	-0.688850718413525	0.790885023576342	0.0401294601126762	-0.109625620100424	0.672974119728338	0.564226036985361	0.810269574600038	0.420311536777751	-0.204509417063928	0.823112854161	0.688499946431909	-0.259374739856558	0.598101658051451	0.86306320401619	0.329518752466211	0.898334472740251	-0.102079584744476	0.535274229845585	0.590906715247278	-0.343674357731832	0.57093612426039	-0.187629008606264	-0.429985179185728	0.580239002200305	0.83977966140694	-0.537944950555528	0.645766573424864	-0.623602129263085	0.293138814183162	0.797562509235752	0.785913972218319	-0.288053076594111	0.91893820919353	0.693687693265831	0.68721366058101	0.705253198267283	0.450143832120567	0.569588267647262	0.878045437275765	1	0.788503675734322	0.737495046707651	0.830549963952603	0.126897749881178	0.754390947358001	0.521306333495154	0.750479729822322	-0.0480744585422389	0.818475009005734	0.947933356145458	0.87484089664105	-0.659846702213028	0.748118835782526	0.872867432022721	0.774800559302812	0.879069152500684	0.798198636565812	0.867568409295891
STX4	-0.690935103318948	-0.696549007149121	0.688812746765739	-0.766459359127424	-0.0969470575908262	-0.538650225466677	-0.173217615927732	-0.539509403777132	0.411018226967862	-0.0556245545871566	-0.623641118530359	-0.493623324431709	0.33636809732508	-0.511733919968012	0.700400906354397	0.612294391234745	0.63562716405051	0.119239244067468	0.829891728683972	0.637581707652695	0.630253993685991	-0.622288029146424	0.462818692367524	-0.193002582934093	-0.0600776113035425	0.449034623652929	0.84354899499447	0.833533684501635	0.630455367401786	-0.488488237483829	0.424020799916101	0.85132393594197	-0.277727919583408	0.611978003207656	0.79695972110171	0.283941153037686	0.765003336276564	-0.374269908457023	0.337368698758697	0.729499596088036	-0.631457315386939	0.285301200963882	-0.448738536863496	-0.112608745043234	0.580309125811832	0.919905577270591	-0.689357480887904	0.830996438036358	-0.658278782034341	0.0651416138037068	0.83508482552858	0.904106915228845	-0.210443067238341	0.824603536121931	0.637078496621908	0.392947535541272	0.814683841861492	0.340144387998794	0.310540946861382	0.943477940843615	0.788503675734322	1	0.952611463356714	0.912266333271575	0.326503458178438	0.7778342603583	0.664615390691201	0.916034158768294	0.0330282370049753	0.811454494015105	0.846588141844509	0.508255893350901	-0.582709464242786	0.710968831854126	0.960117518767848	0.976902939935958	0.663821261060049	0.870121340394546	0.821802997594031
JMJD6	-0.556835591695849	-0.607053290772366	0.629861876209259	-0.699191282760289	-0.0967351773985023	-0.483617954492895	-0.105264861647526	-0.401989886101939	0.422342031971399	0.0574990708683768	-0.438555665487609	-0.398259423406755	0.368759082102101	-0.517499124374837	0.628328380944347	0.664484877786975	0.647360550133256	-0.029098464877571	0.710360472435494	0.631733689997084	0.584749205202292	-0.481918335503874	0.439991572223749	-0.201973586987446	0.0344633465459199	0.386799907491246	0.84133486063058	0.756159880550396	0.487117844022141	-0.492711294343983	0.374466386223245	0.78567169827971	-0.247159347187109	0.673379449398175	0.697361472790534	0.355836907154579	0.752359601859033	-0.314977833888347	0.467543317077223	0.613535023108259	-0.539220494320345	0.264804907275932	-0.447291091790539	-0.210573568134712	0.5391767726956	0.834417129115623	-0.689798348276333	0.748455764804418	-0.558531139693309	0.0717836243301974	0.810019746782485	0.895171796467565	-0.130582344216129	0.751466171448647	0.519239502514058	0.427066374789088	0.670203741477743	0.24752102104938	0.328060398379892	0.900160316871382	0.737495046707651	0.952611463356714	1	0.812554432864653	0.36903168062332	0.682939287292935	0.552524288547591	0.895323010373818	0.0799872479175712	0.800211356570124	0.783717865826052	0.440702364120355	-0.503851663862754	0.741091436477966	0.886330761514829	0.913688309085304	0.653208490913419	0.753123101715303	0.804036950389306
APLP2	-0.794582959883694	-0.737649398417397	0.751207139978192	-0.879559554618661	-0.0893436145610852	-0.517157384952582	-0.221084524789969	-0.606451260314079	0.466933064059219	-0.196300114835592	-0.722286395317938	-0.63668986795104	0.264314476737236	-0.542076816067181	0.754411522352725	0.516979491543261	0.668603300154475	0.236323563918286	0.925643370822063	0.742150020056834	0.668361631353467	-0.67372579533084	0.511050752090943	-0.159207272737802	-0.179891702373948	0.532999195389016	0.656835367976973	0.934051842509449	0.811471040968948	-0.450765851146773	0.464921078944952	0.939793347895372	-0.266268159975563	0.548366952807032	0.937526154792844	0.28597608368247	0.754769398731754	-0.436495665937081	0.318921112771999	0.730960532702023	-0.712849997867134	0.260477638769174	-0.548048674267776	-0.0465081584474904	0.558683406692984	0.966826093025729	-0.716639190741763	0.769591280498739	-0.703417003050153	-0.0684374806005337	0.771418826190588	0.915720824675349	-0.222531589366917	0.931145396899912	0.760599731283968	0.333869905213287	0.957798765379817	0.438261514042617	0.225493558623357	0.889969549694509	0.830549963952603	0.912266333271575	0.812554432864653	1	0.38687477771309	0.867965538852323	0.772714534581507	0.825471350230796	0.0884152260103341	0.80773055021651	0.923810375110181	0.594538824344928	-0.622416225271376	0.615475341497826	0.972599101880132	0.942911893062173	0.670085346430148	0.933435794418248	0.783613926451228
IL2RA	-0.0146613165954125	0.0705543609246443	0.299809985471465	-0.587750614548375	-0.267538471637917	0.275559425994064	0.185943280318085	0.33037492870752	0.975155691404439	0.23325131389612	-0.115261192618803	-0.624090874794819	-0.155506347854873	-0.150063734148245	0.350926482807083	0.498829151498535	0.74564204077921	0.0323439337586904	0.255204848022523	0.773703535127979	0.416153880814063	0.34831332277837	0.280330947629358	0.327739149839054	0.358998089430194	0.412226294637488	0.0720879695909206	0.46533245301865	0.501020266302422	0.0733506407584591	-0.0259251682486179	0.547411850837962	0.599983613782546	0.698217072554968	0.284608269871261	0.786834167340464	0.375409919597772	-0.0925087023288875	0.507677826274906	0.336086812251374	-0.17948799710599	0.167283905909815	-0.531337257786911	0.53793128542181	0.582029292710811	0.289781949706682	-0.276944893653743	0.318827199921674	-0.0873600041984309	-0.337505804010087	0.388862770414261	0.469009801243145	0.669201453347548	0.402087901530116	0.440302063221279	0.0351481744770514	0.411556981218334	0.397253962947358	0.00458770125785166	0.25816708096677	0.126897749881178	0.326503458178438	0.36903168062332	0.38687477771309	1	0.581813982983293	0.662211908832683	0.441491324584605	0.865304683984034	0.289294686553967	0.276049030847177	0.114565282254613	0.299516438187163	0.504058587898035	0.357835611455095	0.400405458067177	0.327912499445565	0.355919957728502	0.150483902031242
SMAP1	-0.461773647805311	-0.36274642206745	0.857434304021144	-0.713649148071347	0.0998236079133194	-0.0931140099402725	0.150325124125066	-0.224001901846256	0.671872809878059	0.173369611976169	-0.484169978421013	-0.568772538482776	0.326961850359909	-0.156838722295181	0.850508182913298	0.574934361378965	0.856265005139264	0.514222903560594	0.885761185056189	0.844802696620382	0.805908757413294	-0.414116573388072	0.693370741860192	0.242121387057884	0.145066855926932	0.744651994967663	0.518781152937552	0.928911306992686	0.732652584112589	-0.0841808827577738	0.535799955676537	0.882786222948848	0.110602716807052	0.700163300540886	0.757249956496762	0.498437050145449	0.7594609534984	-0.107363599040388	0.482240200545643	0.816878788277689	-0.397357460132052	0.564762165976433	-0.363223588638148	0.169070877986556	0.777836377718882	0.794548763628269	-0.399477064942913	0.776671893396644	-0.4714656592471	0.0076149995959746	0.762801966444334	0.847693391640879	0.0695004066263568	0.902616107898587	0.936551333498915	0.456796681134977	0.860805949080494	0.678668167427402	0.328264719717592	0.773826892355411	0.754390947358001	0.7778342603583	0.682939287292935	0.867965538852323	0.581813982983293	1	0.828156889026931	0.759037180236626	0.402605539334851	0.585969362132818	0.801565772466482	0.672238885830281	-0.273971843928432	0.726048131467248	0.856211938161856	0.836188700325165	0.7163762273896	0.916623100563687	0.575267613197168
CD82	-0.530129544144543	-0.413192209293946	0.625264996704551	-0.80950304482605	-0.109507922439084	-0.132044145172874	-0.120719938559654	-0.24723537592951	0.730931343479423	-0.0643030782852037	-0.638947360513925	-0.76297259575498	-0.0142397607373224	-0.276681423357793	0.684404007444443	0.424692604105729	0.713464271896388	0.398021452870496	0.72243866293304	0.756077109302129	0.656178154982667	-0.294848523065277	0.450740261344666	0.0669961101051648	0.0408415589295846	0.551538350295762	0.299774465627598	0.741099172554116	0.858528022037626	-0.0469019722999325	0.326764351945501	0.756962479220033	0.183785360307497	0.565485344809443	0.658332928567261	0.456173102864322	0.615475516059511	-0.22044911380806	0.254742287211346	0.687508335770095	-0.511815517298754	0.294267788940447	-0.544122132676106	0.384930781065553	0.744180046262966	0.701253085897097	-0.42056366067886	0.679466732827902	-0.45186196805212	-0.162895680798134	0.639370731011515	0.711690027737891	0.214329611104671	0.719547063014883	0.775901386939546	0.25811104815569	0.835299901379083	0.650529232862638	0.153756749434149	0.627076673610227	0.521306333495154	0.664615390691201	0.552524288547591	0.772714534581507	0.662211908832683	0.828156889026931	1	0.691335539761308	0.51606853027441	0.537036651778837	0.657413814898794	0.474217190615352	-0.200263005613676	0.559361027601321	0.738301569627636	0.736203092732993	0.557624742887392	0.776422030300462	0.478995311984459
HAVCR2	-0.520097578214046	-0.495804263007767	0.703541202863519	-0.71210926983518	0.0220236544714485	-0.291471046460984	-0.089533790984797	-0.303904793224521	0.540784019200116	0.168121173677192	-0.519934597845204	-0.466257582503229	0.379781784752268	-0.318943790183095	0.672013881430939	0.73008640902036	0.709573297963182	0.186198720433084	0.757938185650647	0.634348497937661	0.737708837905146	-0.412596420922788	0.574056134950426	-0.0610193858482943	0.011327013524665	0.527140083259434	0.786827198155566	0.759398856900853	0.565304337209568	-0.225334516653654	0.466324947915653	0.764351751135665	-0.0493185003922221	0.786029783442637	0.694982821029953	0.436867247331949	0.81858990975155	-0.14378522152418	0.458542408160496	0.661757873866668	-0.435387147221973	0.439445740993248	-0.362027847227458	-0.0535927082241145	0.7762019413997	0.814081040872515	-0.556966905553819	0.759432985726656	-0.525046039045478	0.10179620495279	0.93511237987967	0.841466796956498	0.0495584083917712	0.770413157946147	0.641550721248897	0.509037941197492	0.701904276827308	0.338175002570804	0.361078185978794	0.922128843934361	0.750479729822322	0.916034158768294	0.895323010373818	0.825471350230796	0.441491324584605	0.759037180236626	0.691335539761308	1	0.183954333075908	0.765455308847786	0.796935895587957	0.571943534403237	-0.387988552028636	0.783930626770197	0.895329059204926	0.917372837442263	0.720738219088895	0.770125932316107	0.824055941236114
SIGIRR	0.304817248861394	0.37646816371287	0.246626504481638	-0.290246878222082	-0.00678917242687836	0.558138205338659	0.367360738315639	0.53923828939379	0.844879174291998	0.421187813605106	0.156105053263334	-0.449187366306681	-0.108653990375011	0.17139317217962	0.316083717444203	0.352440416181924	0.67029462358351	0.235028504937787	0.0647393503696161	0.599389501386118	0.390897995036724	0.545760693341338	0.284183792222288	0.523248825340998	0.457592427604116	0.481024160860596	-0.216279156742026	0.226340194246173	0.258873799624988	0.39030109956475	0.0524133188876713	0.211980455757666	0.751679184310174	0.567661511747297	0.0029148959431669	0.718590938791032	0.272107688133301	0.246753109281165	0.557508638258646	0.182873362532722	0.0950694606169103	0.250476556270837	-0.322314873283444	0.561879495040627	0.562048233978761	-0.0196568349393033	0.0997777513068505	0.208348806254455	0.224756305062088	-0.280816723153573	0.261393264297315	0.230520064709661	0.74152722250261	0.199013606717133	0.334169084239077	0.161774523625109	0.140596309819101	0.576151487514491	0.0744242519915408	0.0429020715342117	-0.0480744585422389	0.0330282370049753	0.0799872479175712	0.0884152260103341	0.865304683984034	0.402605539334851	0.51606853027441	0.183954333075908	1	0.0481483863351223	0.0459437601645471	0.12606783851272	0.530368744565477	0.433475007625288	0.0973563922036796	0.129024780045776	0.291372260857483	0.168388312388245	-0.0582995518637598
LY96	-0.675149361287037	-0.710789262293994	0.632147384862683	-0.76247875131189	0.0841119646329039	-0.540970964753331	-0.323078111675056	-0.543983101362844	0.358554701110474	-0.130054227018407	-0.530085215552781	-0.367358977902317	0.456054863413571	-0.627935806809189	0.684324943121852	0.6821996527468	0.579563812910512	-0.0525044288834247	0.731922479364172	0.635796793744338	0.650824140039241	-0.569880525930724	0.532517355085025	-0.204046174583106	-0.194879975963472	0.438935967476504	0.544297285272343	0.722666427560392	0.445409767706797	-0.455803378322664	0.575519265259213	0.687841021623141	-0.315575864094551	0.578859410525555	0.880632752258895	0.359474615464439	0.839525705974483	-0.347202286700581	0.493309508100545	0.391456270773403	-0.563751141122225	0.151415220341524	-0.411965531686052	-0.398922393007302	0.430079634231295	0.841611196436763	-0.800237533279555	0.565928147760749	-0.64884045809788	0.148636197710933	0.73042936905801	0.741102469038239	-0.136939571031346	0.814038970682183	0.421585855019849	0.430713888503811	0.677668451371035	0.289649907398262	0.378475338835632	0.856305441751089	0.818475009005734	0.811454494015105	0.800211356570124	0.80773055021651	0.289294686553967	0.585969362132818	0.537036651778837	0.765455308847786	0.0481483863351223	1	0.90046019889041	0.625715984107136	-0.672372039812775	0.720403418288966	0.850341753423697	0.766003020479942	0.783678073462593	0.655004991055735	0.952740137996035
