""	CD74	PLXNB2	ITGB1	TLR7	TLR1	TLR2	SORL1	CD33	ACTR2	TLR4	ENG	PILRA	LRP10	CD81	KCNQ3	VSIR	LILRB1	CX3CR1	CD163	RXRA	LAMP1	HAVCR2	ITGA6	APLP2	LILRA4	FPR1	ADRB2	CXCR4	TSPAN15	LILRA1	CSF3R	SELL	CSF2RA	ADORA3	LILRB2	EPHB6	NCL	RPSA	NCSTN	ABCA1	KCNQ1	LRP1	ADCY7	RHBDF2	PECAM1	TREM2	BMPR2	ITGA5	SIRPA	AXL	NOTCH2	GPNMB	PDE1B	ASGR1	ITGAM	CD63	SORT1	UNC5B	STX4	INSR	EPHB2	P2RY6	TREM1	MERTK	IL6R	CMKLR1	CD46	CD69	PTPRA	RACK1	ITGB5	ERAP1	ACVR1B	CCRL2	PLXNA1	ITGAV	STAB1	PLXNA3	ROBO3	PTPRJ	NOTCH1	ITGA4	PLD2	KCNN4	CD44	GPR84	TNFRSF14	TSPAN14	TNFRSF11B	NRP2	NRP1	RYR1	DSCAM	SCARB1	SMAD3	DIP2A	CD47	C5AR1	STX3	RYK	P2RY12	TLR6	FPR3	JMJD6	TFRC	RAMP1	MCFD2	CD226	CLEC2D	APP	AMFR	TNFRSF1B	PTPRC	SLC16A1	CADM1	CANX	TNFRSF1A	PLD1	TMIGD3	FAS	ATP5F1B	CD99L2	TRADD	TSPAN17	CD40	SDC3	PILRB	CD4	HLA.DPB1	TNFRSF12A	EGFR	SMAP1	PTPRZ1	PTGER4	C1QBP
MCFD2	0.916658303886082	0.917293719031474	0.979158088351494	0.924246633076415	0.899119109628593	0.930873122085615	0.951647877510578	0.937331505090382	0.967970666301396	0.947427528742873	0.95830909360483	0.947633020608816	0.952646412870064	0.962356409111502	0.927564249542107	0.85748070432579	0.935059124911362	0.850497483477916	0.821076473246782	0.941934715550531	0.957383018002539	0.950652686461164	0.951202260756062	0.972036979626987	0.91329837788801	0.933805894695514	0.903321884666983	0.668134051143876	0.799096899027177	0.703675564643003	0.900624672075856	0.868912625481562	0.948154789238961	0.951235760572897	0.840280946544167	0.894028153898383	0.938173840366085	0.957610460876948	0.954801306190863	0.951005000720182	0.957915545525647	0.968520784005732	0.929737560067826	0.914865194658126	0.931162303719488	0.952069685106908	0.94876482640162	0.926619687607987	0.971883434446598	0.965007784466482	0.919004293035616	0.890150404575236	0.853010807610467	0.572018830036456	0.933314005631263	0.930076835498378	0.967844829118332	0.93676097911671	0.949941020538722	0.683644677076113	0.941109350737034	0.855588650406608	0.792822327966527	0.941831809265595	0.927119869890592	0.938454398042463	0.957430389930137	0.756147733432494	0.958222468264367	0.951700072790127	0.939732804956457	0.83208774405341	0.877875547330489	0.935538379510237	0.918064872783824	0.965056910680481	0.882177914815383	0.877374527371412	0.728096499604675	0.941528806380499	0.893375960998076	0.315130024131628	0.911134254450625	0.920271530440624	0.82136111029539	0.911952847880838	0.947258634436888	0.933405331001735	0.803025482702901	0.947229745105658	0.898867579824454	0.82235297196175	0.68982415629947	0.94008233474028	0.905767665628543	0.877663839350014	0.962985539228811	0.861023320092927	0.915565162350239	0.899591188957376	0.821883738098532	0.891562723581768	0.924125464632594	0.87381311572636	0.846197706936552	0.924529545117259	1	0.850040692289323	0.829274023419691	0.888166833731127	0.864181126530719	0.933526206824775	0.943243654117495	0.922138699951379	0.926638387928736	0.976350935278045	0.936968029626934	0.915473267871163	0.905825990041227	0.925275349499882	0.959042220485196	0.826618158567798	0.939241835727145	0.879204496317826	0.902420180225601	0.656779020205418	0.713883385145619	0.936764336655026	0.827157592810232	0.927050178635032	0.487939280629824	0.963122276189274	0.335429898090362	0.852209709549248	0.960816936939138
CD226	0.792303574685699	0.884221731097879	0.857330004545823	0.795803360225896	0.843050443816538	0.876007882035631	0.884570129567658	0.802102433399283	0.885831106426003	0.880272563588715	0.841407120567074	0.812328787496596	0.84256046711092	0.799214936008212	0.874772759630289	0.785682913144366	0.90424572181104	0.905931219284894	0.604077147171197	0.857864072217408	0.82051641898457	0.837144542391341	0.782887757933535	0.888029944862812	0.745155420121266	0.901808130453501	0.88756330497608	0.700953498619315	0.753288677856124	0.656385691875224	0.859839278507017	0.861393046773579	0.875346495612607	0.886022637665576	0.832249460294408	0.814437710172822	0.915367469692264	0.804631855731571	0.843872261605363	0.894454634802449	0.871226744004004	0.881507183533719	0.888265153126739	0.908077729883889	0.79050669785375	0.800061269356981	0.879058542116512	0.875114510451109	0.853305656504961	0.822478696442113	0.849091206795712	0.668947224143639	0.865022259700249	0.296565215406274	0.897974826093525	0.707000800342641	0.879649980665552	0.916547703568653	0.907172793092529	0.592371511621206	0.8712402061574	0.776714195551568	0.821043297824336	0.880467179003494	0.871240665761987	0.865527273830347	0.838632006077997	0.848462567338059	0.895551446197015	0.800233539900784	0.876085644737364	0.757420834367695	0.807108122349559	0.818071532940533	0.8766464035813	0.902423709201263	0.826898734046305	0.876418328918485	0.673601113568406	0.87053103951449	0.88591608654332	0.185142501241572	0.835958357125177	0.807691547232243	0.634443469258816	0.842920365729741	0.811781791307793	0.914774702467609	0.796299123143352	0.865672239140888	0.924461362161253	0.852292133188748	0.873331624738616	0.837320684469269	0.775392887593283	0.905199175949233	0.805633970632628	0.894282055421451	0.83836419347935	0.842306871645622	0.87769018439955	0.838580766011953	0.727772194780806	0.878136709880971	0.887375615772415	0.862183285383028	0.850040692289323	1	0.797473071901784	0.833973516400264	0.707590729861676	0.881027563063159	0.889108767387343	0.816278720897179	0.749139093237106	0.870037431462114	0.884470503182184	0.846530846271535	0.792417212014922	0.877007661426638	0.769987661513329	0.790658949341988	0.795985170960919	0.800786477150298	0.844862951116395	0.653492270348296	0.759181954736455	0.888831104619562	0.659746065219274	0.811629306085571	0.553439516999679	0.826957179969311	0.412139701539069	0.818003985566723	0.800758810658887
CLEC2D	0.832766268187643	0.8530157835794	0.830796416176443	0.832412725154806	0.837869470628754	0.89270467132057	0.846482982862929	0.806987127986288	0.881554532745532	0.83109944961973	0.828766246464721	0.746787453829168	0.821756437166753	0.758312230277774	0.877705332583767	0.768772746614219	0.894168863601971	0.813712909649908	0.796593373018437	0.855070079949161	0.760655555432769	0.776699295565261	0.792282241248264	0.857487846528461	0.671708116351313	0.840478733646445	0.791929038049296	0.774367205435459	0.670266009467781	0.607586368871939	0.896175792059637	0.797711233099367	0.856830770595395	0.801164862144437	0.762461297980812	0.778735705755219	0.895043499403932	0.847108685478206	0.834043184254965	0.840513646556109	0.834120421512123	0.856269590089751	0.863429506793602	0.875763917144083	0.852188114591342	0.737942898219622	0.85615680654523	0.866000821049256	0.807356102938063	0.831624540743247	0.90109847118983	0.654726998709778	0.77911221194507	0.544011401359856	0.846843721531168	0.69532317282177	0.832690963912618	0.851692701715655	0.837373844098638	0.770824384288928	0.823612252228638	0.722762818105228	0.714473566758145	0.842320908538351	0.867650877702084	0.764135149127992	0.843308729692647	0.734017567053939	0.878859099414909	0.823430179289257	0.863964785109413	0.810579320038031	0.851821652139218	0.737794252247684	0.848133108157095	0.838646592599082	0.77045644935629	0.776096563799339	0.707033696817778	0.815813584968798	0.83377182344243	0.559947111521956	0.801761801049214	0.755861148724682	0.839819882700873	0.786419025951728	0.828145119056651	0.865611572401348	0.682195429682598	0.775748399427637	0.846520683513894	0.824350370535883	0.597360509629832	0.810788031229747	0.812691097551297	0.873346484344379	0.818680302534123	0.83891559789984	0.873408760354718	0.88781999748896	0.693763823628352	0.899180846234712	0.675813383614294	0.792448359946216	0.868189127748684	0.775678654585374	0.829274023419691	0.797473071901784	1	0.853144823575587	0.825332842075817	0.904406547992887	0.906240877968333	0.814406586111368	0.815591466669842	0.85425736958857	0.865451253139266	0.760289315579728	0.682518557759646	0.797370444768225	0.800984915592986	0.806756020986476	0.828836855606875	0.801287434927987	0.76509863895934	0.62701624309251	0.810961951406367	0.817515289763389	0.799053477660395	0.777229793784903	0.550240870984918	0.856290529362953	0.41539072472498	0.907229255518432	0.82192704121467
APP	0.82812654563652	0.872617014283919	0.861948309628568	0.817066470321031	0.817732572244221	0.86308079291888	0.851337501545742	0.80708728963513	0.883012898744976	0.837726437370691	0.844265443556462	0.783950323924018	0.859108770335868	0.800092643591045	0.880617640545655	0.751214918551506	0.887149158963139	0.796568552220201	0.759703443026266	0.87562693764073	0.810923760109375	0.793293669165954	0.826775242393859	0.895626920834308	0.739171101194521	0.86275836217367	0.793193085036226	0.704625293538387	0.656938744124924	0.611628517211582	0.866803727431726	0.78722517625326	0.859129069707781	0.838912995761833	0.80924514175782	0.7747459457284	0.907783973788986	0.839355874752086	0.878775556328924	0.885858686958327	0.840753220882652	0.921721489192321	0.86025897475692	0.870097030578536	0.851489764974136	0.784010245523985	0.904921641763232	0.863165492938197	0.847233303017764	0.839799130431003	0.910800138260372	0.722107217707984	0.808779558911525	0.510045978532781	0.844523207126277	0.753390988166019	0.894266230669714	0.866210136802596	0.871838155543188	0.755047782126975	0.890591018264707	0.696407828429802	0.745370941624893	0.854892496686232	0.865642320565479	0.811557033494753	0.866803177124808	0.748357950393646	0.931751299983472	0.827039557031681	0.883062942694275	0.801325972832895	0.822082487669722	0.802048081172118	0.931411893028059	0.909031765890989	0.778959955693645	0.847908963139513	0.754542358698932	0.858949205194356	0.90871414943455	0.3985095921705	0.825971575992657	0.76837939997192	0.824203975670871	0.793606622711251	0.845029214869778	0.882540456978653	0.689681222000208	0.855989442237237	0.871388832613942	0.807852564039719	0.713279474940415	0.847828379065556	0.846099070234849	0.905356303548952	0.859111718309856	0.858767493577714	0.849471013420251	0.879396561104797	0.703101791402086	0.852022582278263	0.751285860392747	0.830932633268797	0.884054101948337	0.885143139598264	0.888166833731127	0.833973516400264	0.853144823575587	1	0.826065360217368	0.88628376814939	0.868126513059085	0.896014010992604	0.852680580999069	0.925118769424962	0.866375656969345	0.791724858788264	0.738803815046051	0.825401086814214	0.819515420258912	0.822008023922459	0.803414649432645	0.77305116710755	0.768932343059167	0.856335051730215	0.864205358260755	0.839328357856345	0.739776567211984	0.848178359340263	0.784519404977633	0.866923633925838	0.671230122855534	0.875226431633979	0.85331221890561
AMFR	0.849408075057621	0.835604606151822	0.829495541816279	0.891296002853272	0.834406118153778	0.858486561933549	0.814360255842871	0.885778910234662	0.853442399540015	0.837497030092288	0.849469794615637	0.785787953930692	0.831080708316891	0.813703603009185	0.824265591656291	0.812547139007013	0.839085356084133	0.757744835584597	0.829870016368048	0.825595623611406	0.788023382164909	0.78384284854878	0.851501059561796	0.839810149354969	0.726069109855783	0.78840685701487	0.768492025853511	0.650126089436326	0.702587178826616	0.589777918156618	0.847876150782867	0.770129538169648	0.853383113990404	0.809633342336948	0.722182794311275	0.750495364703646	0.833055305060304	0.864475702788092	0.841830548614962	0.850582801399428	0.830275845569048	0.861958904553495	0.82385707409688	0.807467403543105	0.883799961942172	0.776061976052894	0.808277728838927	0.853450233619593	0.82844689473711	0.876377957343049	0.85974407204283	0.710627732597487	0.738098070629901	0.676346662235476	0.813158534931976	0.758402185510418	0.814242748932715	0.802590511611167	0.812633560228486	0.722069719453877	0.860145105166812	0.783194888871473	0.655770229404407	0.84630979558103	0.811201560482459	0.769662218078809	0.823391649621169	0.616348847058232	0.854315633147687	0.854923439439606	0.877338385301872	0.856575118159113	0.75539878310415	0.732491733853337	0.801720787228523	0.820792715319852	0.799821335686279	0.71053561734071	0.802939525517137	0.802495695530497	0.788472820893192	0.503532647727387	0.846830460120394	0.737687345321014	0.890108552796779	0.759728153027516	0.827360946225888	0.824264220356098	0.684026779966186	0.772889528481481	0.750581635467965	0.78442933370912	0.515961655268347	0.828744315030964	0.826618996066857	0.807743798046426	0.83737154322228	0.724539768071401	0.829347888423782	0.82944344837113	0.642186192042152	0.847802221118605	0.769861490095699	0.693656115559197	0.746413830194311	0.750684655608662	0.864181126530719	0.707590729861676	0.825332842075817	0.826065360217368	1	0.860285066765607	0.852938549530382	0.879730272163053	0.877343911977533	0.860572166305783	0.860438456733078	0.735860155028571	0.683570817702248	0.743066161130846	0.855794871175408	0.745684777394699	0.835661215274486	0.813825882026294	0.804430063877579	0.627961802552096	0.721043623533026	0.764170058458166	0.826270501423828	0.76320988192858	0.517578083922922	0.867023854677608	0.3784627310683	0.851127931049687	0.84733081408806
TNFRSF1B	0.923376117202385	0.955577316271523	0.936899877455366	0.932769136047143	0.921658903375971	0.974680783106358	0.943522858975623	0.918491922984589	0.972925858150475	0.942152758118337	0.925312171832184	0.879272193037307	0.929273229557253	0.890170608560852	0.950076124993602	0.87391873147393	0.971055909373983	0.907940556450521	0.847040169963457	0.941729362266807	0.890681418664322	0.902929721013626	0.922515298332038	0.963412189799378	0.812031096773513	0.945681021669521	0.916484293573328	0.80853810813891	0.755541759446012	0.727287892821904	0.966813775189199	0.894707433493218	0.961381920735766	0.929773262032076	0.868090154769517	0.906382756678134	0.979542533987821	0.93111954375918	0.928323977862116	0.958913008346507	0.936587002894826	0.959128055797012	0.946511583076833	0.962368373315611	0.94326356165472	0.872620686620175	0.941032573653324	0.956341064057401	0.931079828728416	0.944419302288828	0.952387407004657	0.785981980306599	0.909219345249539	0.595320426306601	0.954667962377651	0.823157470850527	0.940851707120549	0.948080475527128	0.954341008497798	0.754367662669966	0.929675877068935	0.815849218427777	0.837129255356642	0.940476220204731	0.948047602206075	0.893011611807714	0.936934720486218	0.833483031228165	0.958522850969853	0.924836243633649	0.944723617261382	0.88364790831334	0.895702714982026	0.873800538446175	0.908289509479268	0.944498092584482	0.881883920923632	0.860909553956978	0.728590752822068	0.934176039501145	0.926968289987467	0.427160274086079	0.90006694864542	0.847492535682775	0.854343331253303	0.900285102376911	0.918224353870603	0.965250186453342	0.777442747735457	0.897379241338142	0.9238349633991	0.890216863358446	0.7251065256053	0.924642214451698	0.884820302536697	0.937846563656461	0.907807705440762	0.932471749048483	0.944644114351516	0.939617579866037	0.812182262770126	0.938184069935949	0.82078672753707	0.908698697680309	0.919059055934601	0.85715212151015	0.933526206824775	0.881027563063159	0.904406547992887	0.88628376814939	0.860285066765607	1	0.974555650444503	0.909719793304916	0.918264550623318	0.9571362064013	0.958958384811957	0.866196202320132	0.811389802648882	0.889351483169412	0.901659974641909	0.834649780329814	0.896942613722424	0.87108330594459	0.866057434869889	0.657985355197284	0.799273712147329	0.932803462117313	0.85734100377465	0.877848477964165	0.517595281984521	0.94522486720513	0.366841554497109	0.934512605249549	0.92168012757324
PTPRC	0.947167266138758	0.948917189529956	0.956278344822556	0.954237420175529	0.957580188448871	0.977892527966139	0.968793363083867	0.941218857247656	0.986085962241454	0.961064262371634	0.932855094184833	0.90026327077433	0.945336304984768	0.914020151450983	0.963996359472424	0.909990889616042	0.978638305426659	0.935653448931852	0.841884204089467	0.960646315403339	0.907838507790003	0.924745123831777	0.934879449736866	0.966644038223233	0.831295999357588	0.954476156224568	0.949443114261021	0.74945042569045	0.77495381770042	0.764870385389631	0.966822316719782	0.927047890725058	0.974673145707788	0.944863061794821	0.859259465444617	0.910017761026638	0.976379080450462	0.956235554060348	0.934881883620316	0.949983797169756	0.94812605861834	0.949085431066099	0.964857948245041	0.959108715057943	0.942419204909576	0.896281553417635	0.953081485780488	0.959767767871594	0.945822845287908	0.96259465770968	0.946484123860404	0.792606252056347	0.889898505371389	0.60348897895066	0.96421000198165	0.839511198900244	0.947505769654881	0.959307498596207	0.948376061302283	0.744978842288681	0.92883645044173	0.852448504657017	0.801637272593112	0.943817330711325	0.961840057303814	0.902389668832651	0.965778510734714	0.802324241995089	0.9556399795931	0.948779737408063	0.945568877560006	0.875278067398443	0.883736414860462	0.882622684480218	0.899132992607925	0.95209699130711	0.894302740618495	0.8459101517309	0.722025962347303	0.957611708858727	0.913198427214421	0.431105615007288	0.900495607479912	0.873497014106567	0.84342959585934	0.92002026924502	0.934718248819879	0.959814639857441	0.777132887664264	0.900842958771014	0.91536021708233	0.87736896302132	0.714688497976822	0.928325070558018	0.895891659169049	0.913915629337407	0.931468307842275	0.900088690778105	0.941928123600317	0.955847530801354	0.858487860524206	0.958529615700929	0.826796731766243	0.889361760025613	0.885936011253789	0.866050115451786	0.943243654117495	0.889108767387343	0.906240877968333	0.868126513059085	0.852938549530382	0.974555650444503	1	0.907261637812921	0.920219838888287	0.958899011949956	0.966983759651325	0.89820947746428	0.838128362399942	0.899025411223363	0.927064287136992	0.829519240940632	0.930091394798274	0.902293215198017	0.896795327376234	0.604535273352718	0.749321786677583	0.945190537690498	0.883115552970593	0.889499002834176	0.45884701628814	0.959747991518699	0.3006842382329	0.900342323654205	0.939978169188515
SLC16A1	0.894688965620048	0.903471451785114	0.918569391758563	0.902095317729434	0.838128779277564	0.904828517098242	0.911944764175324	0.919485807327549	0.925201117167949	0.91480330443504	0.909049134186102	0.893022301372223	0.924638077484302	0.914443262635212	0.886973377751074	0.857444224334913	0.900260452269789	0.829073689655904	0.778919910725942	0.914434439106703	0.90769196754517	0.891963958502871	0.904105497244876	0.929702936632023	0.865411141038991	0.898188901653051	0.866469489138799	0.670532889228291	0.773012164115433	0.69366270885642	0.883781180430223	0.857916634817576	0.925992766430331	0.913981637984407	0.806412133472085	0.865102064406465	0.908556981628468	0.923467542217369	0.909428140673162	0.919095916574618	0.902523580809567	0.933250372122193	0.912436013594144	0.894347648254566	0.898244999038471	0.89472913496949	0.902003722168767	0.896816208928926	0.922740863778502	0.922772426608211	0.920514963522238	0.835089659849346	0.817445456667496	0.579069789476853	0.914523990687027	0.861632753505712	0.916019761001758	0.914527280882302	0.904185481872487	0.676510514551558	0.910622085496495	0.800168517006669	0.773192120355231	0.883536596215568	0.897237129680416	0.889345629253289	0.908233963386879	0.738844521158339	0.949721263210467	0.919354499971466	0.928555992870633	0.823750554116181	0.834228727758668	0.876682568725015	0.889978518172742	0.930644652248812	0.874563159230311	0.84469971516244	0.757878703805211	0.888724572846911	0.877654730305691	0.328053721235188	0.862408556420623	0.831503578484068	0.836354557561574	0.868474974900127	0.907927866222459	0.908513662208863	0.767365926002448	0.902669507047516	0.862303528617371	0.81280741223701	0.671279806804825	0.906479774954386	0.919481179000186	0.881088404511401	0.928253709090628	0.823562284093514	0.889274889816931	0.892985646700739	0.771356286054619	0.85589585265866	0.858643502945738	0.825270488545481	0.831429465309561	0.884601880500537	0.922138699951379	0.816278720897179	0.814406586111368	0.896014010992604	0.879730272163053	0.909719793304916	0.907261637812921	1	0.906272844442148	0.949245551581754	0.919751396565657	0.848103581155457	0.837151546692338	0.846444416172587	0.919486988717439	0.794957256278586	0.899267687513616	0.857994300154073	0.879061723530929	0.736471745814019	0.749641961709161	0.890781332107429	0.812434645093689	0.8989835098441	0.591414055386491	0.937168751464697	0.458106874533207	0.834132795289255	0.932835701721976
CADM1	0.953427243741467	0.883200024878612	0.931404523543318	0.945172877096801	0.89480413147405	0.931266883070692	0.90704633201411	0.922810624768733	0.938664990836268	0.903686268902087	0.8923725992594	0.857276159535524	0.935493716892469	0.908268623743771	0.920554376574986	0.884433909588946	0.906366798220265	0.803385695898011	0.930050425995107	0.925241421247765	0.882551934766718	0.869192776070799	0.958112734049966	0.930283700555064	0.821810310091742	0.869934139505175	0.845506089809389	0.668019834846671	0.639456473075363	0.756093499229937	0.918097619413433	0.837801582374081	0.927296400849407	0.897712763441092	0.811879837145484	0.857113396624178	0.90113928433573	0.946346379240288	0.916956376830203	0.906187559492649	0.887752428587476	0.929293674380276	0.902777234854589	0.871492061551959	0.965230203942482	0.873462854886142	0.915313433325949	0.906153887556185	0.923760774328391	0.962110959537462	0.930361587698328	0.820279069553843	0.840146354132007	0.788705448109433	0.89263194097345	0.859666051352257	0.912934513866854	0.890059050886939	0.873442255110915	0.767381632851554	0.927202904514464	0.765710670559584	0.684459367647856	0.871745915087112	0.925508733680843	0.838636544174984	0.935347517655142	0.664716258760332	0.911893381112572	0.937735446550126	0.917269943484034	0.846611205111676	0.817337984117214	0.834769189144766	0.842927658302824	0.905850871545756	0.877017941788034	0.7621911206294	0.678659835114222	0.9076571488785	0.880816357743388	0.523650201963304	0.83521393679872	0.80491578522569	0.924444491530062	0.853290241729349	0.942075178543708	0.891038082954825	0.666582485532949	0.840946934405925	0.801929068496405	0.798848753658811	0.559450604169663	0.924803278341769	0.875015330747317	0.821811795296156	0.934475920466191	0.800835795554452	0.883339238193336	0.90381692256076	0.676350937866783	0.916238869287918	0.83921427188498	0.812393981222937	0.778010518950091	0.806497103123062	0.926638387928736	0.749139093237106	0.815591466669842	0.852680580999069	0.877343911977533	0.918264550623318	0.920219838888287	0.906272844442148	1	0.939530065936319	0.907197236816094	0.829068078232932	0.767606681947255	0.809357728378543	0.941097427343782	0.698802720769972	0.887411387509802	0.831567216348192	0.848320986969053	0.634686413113488	0.698262723799883	0.887137932212157	0.910700642058981	0.860636819560644	0.462109977208388	0.95039055281238	0.320272695507824	0.841093514256657	0.948070779160634
CANX	0.925411953846231	0.934868801465275	0.977400483581193	0.928481574487633	0.907998745036622	0.952363360773107	0.963234697874893	0.926163595789777	0.978388660387263	0.945351081292425	0.954621913636238	0.930730967146447	0.959649982866335	0.948218720989503	0.948933635922576	0.861938824637837	0.953493967658237	0.869131585615009	0.834545349956471	0.954310231313305	0.950816028905384	0.942772515395323	0.953537596234652	0.987215178383652	0.893530929926459	0.947170601376088	0.91571460075519	0.703944121766168	0.768049127978641	0.709946163378306	0.924842125896081	0.87735169486787	0.957930301106284	0.945016853729479	0.852056393861909	0.903356741422108	0.962918663480797	0.951006479553451	0.960954107731499	0.964553566082527	0.951951561391533	0.98133531997223	0.942310459597438	0.936355478920627	0.938388884289745	0.935589374686404	0.967471091547555	0.938184095675831	0.96682582648698	0.960171749706724	0.956873735568035	0.877490968318818	0.871823963100862	0.582638053353194	0.948447723745746	0.908799863486596	0.974248568287746	0.95036383663218	0.95822120498019	0.705038087364156	0.950441420914836	0.821123054019309	0.814276437660769	0.945028679549912	0.943727783197403	0.933637641971364	0.965590532036395	0.783821151291166	0.981548709914216	0.945465925293433	0.957077680672072	0.849629077696789	0.892539247271698	0.929686906556259	0.940668781716072	0.981589719718921	0.88357799158549	0.896707466672921	0.737354180940345	0.953730345696603	0.920949986624932	0.340299093836969	0.902872071594882	0.892995682715404	0.845703116039027	0.911431957266575	0.944903086577804	0.950931946721114	0.784114765355181	0.948580666034517	0.924019899067928	0.835904626025605	0.708340492116539	0.945992152199477	0.921980706802643	0.909882468453563	0.961192741984141	0.896124114791713	0.933833188457478	0.933946641721702	0.82025167821219	0.919596837969591	0.901141185372824	0.892957898913188	0.88730534126196	0.932794438311561	0.976350935278045	0.870037431462114	0.85425736958857	0.925118769424962	0.860572166305783	0.9571362064013	0.958899011949956	0.949245551581754	0.939530065936319	1	0.947740224494487	0.904725920452973	0.884053404301456	0.918125319463309	0.950032555134361	0.848860660205727	0.928334682247381	0.873702299815581	0.886100324447229	0.724553871421435	0.772639310187717	0.943752325537654	0.833066139465313	0.931614345907998	0.567435976155123	0.969610123092116	0.422644191573646	0.876167998358467	0.962212618231226
TNFRSF1A	0.948642202937109	0.953528950989922	0.942695766482281	0.934395716015756	0.922867517063117	0.963032051830609	0.961783639304256	0.94998326349452	0.973156929179944	0.954527783782937	0.927502307988558	0.908627421638244	0.952543286891965	0.919721020790677	0.956749126013234	0.927615877123938	0.966869818587587	0.933066069583676	0.811578562924433	0.957200290047953	0.908196778499993	0.921338810408265	0.914027347382361	0.948323181204397	0.842327956644709	0.95982075801234	0.943066622622852	0.750333300858531	0.786772035865929	0.734479578834417	0.961662778900515	0.930218310965063	0.975431647705297	0.965100557888378	0.85859347416245	0.890510135409164	0.956368164322331	0.9525895840651	0.941028124216672	0.945004944455155	0.937832631082002	0.95006461233569	0.973103315790927	0.969929684783699	0.937814201035381	0.897788844114458	0.938101714794672	0.953172724017093	0.93709250682637	0.955855255800941	0.932415627522718	0.796527206272543	0.884597330761903	0.579996139142906	0.963197302237418	0.839180266860847	0.940360756582128	0.966095796612257	0.939498366169275	0.725233122300784	0.937867453742537	0.885041570636033	0.82708881431908	0.913832532849316	0.958505405887073	0.909878115647432	0.94293197862126	0.804624141359863	0.954391694078326	0.949171117479183	0.94493842487154	0.836359385913081	0.870409240162464	0.89059801314978	0.902085090327562	0.936533622603728	0.898749634924497	0.858193610576482	0.751411873485353	0.94271841211147	0.912698576787893	0.382536065521343	0.91397094609971	0.876085831440164	0.818888607913015	0.920005091229087	0.93420733374353	0.959560886184534	0.783591371411098	0.91163977667484	0.898308560832775	0.894281174702521	0.72318933335789	0.937693597559728	0.896360082423023	0.923597064781755	0.918133875304565	0.897387314930888	0.923591581446707	0.925052431035668	0.852710138489325	0.928934074756958	0.829328117052062	0.902375091627366	0.875585945405933	0.869150689095809	0.936968029626934	0.884470503182184	0.865451253139266	0.866375656969345	0.860438456733078	0.958958384811957	0.966983759651325	0.919751396565657	0.907197236816094	0.947740224494487	1	0.89422391428803	0.844005228103548	0.872140270268734	0.927998943893875	0.805253385799521	0.908333963972375	0.871560472938618	0.922788086608195	0.630491955961198	0.742196238224071	0.946593173256476	0.866673270193803	0.905597163047498	0.48379110528182	0.957090168343805	0.323075100729754	0.891161689066809	0.946576733648976
PLD1	0.856881040147686	0.883512525467201	0.942537950615892	0.839520092825538	0.835980152701629	0.874476377295355	0.941585435796818	0.854908736102461	0.914608185696777	0.912305081336287	0.921483165443052	0.920746855415241	0.903452375774995	0.92784351353152	0.902563519935938	0.824291594662502	0.89278869865771	0.852244743438159	0.697511897731796	0.909028805985167	0.933404874045199	0.943629187987187	0.874929275470354	0.92303103888076	0.90550087730396	0.924366520599768	0.890723823286448	0.579277600531961	0.790684638952297	0.638140314250692	0.850555200061361	0.850636456752184	0.898193483921847	0.932492145183816	0.788516211338231	0.839434892041667	0.876983154741836	0.880351802538792	0.912450102220813	0.891868951346623	0.916318614262261	0.908794715952454	0.90971759480654	0.904146614874241	0.849876026729448	0.930505653217742	0.920383859946762	0.883003498050612	0.943230504109968	0.897736421890935	0.856085647274908	0.859746521752174	0.80037740915957	0.410202617543758	0.914712708085405	0.887302956143066	0.935344896883102	0.926698961540868	0.901854942530815	0.543960565864053	0.853965037213041	0.815287527475666	0.795642265083461	0.880178262619013	0.920107496065886	0.905060078667047	0.910708520592273	0.742764590470647	0.901428879602795	0.874608793630213	0.885513757748959	0.702105682558245	0.874392098615842	0.923496755402148	0.877246538608381	0.928304287095556	0.84942882869674	0.845081749864706	0.575802269087954	0.92781145035766	0.868135870253235	0.16798723921347	0.812820768450352	0.916190795951502	0.668043156744169	0.896099790788093	0.893005857869322	0.904178310326407	0.739186027249921	0.928322629368172	0.878566138333963	0.746813515257055	0.696024158851382	0.898659500398921	0.878819999090698	0.828081381466557	0.905033798675126	0.835846488273237	0.872936542426399	0.872347596687183	0.873435841614904	0.844502446380947	0.872734759306763	0.862874585128899	0.790524905699327	0.896084064343907	0.915473267871163	0.846530846271535	0.760289315579728	0.791724858788264	0.735860155028571	0.866196202320132	0.89820947746428	0.848103581155457	0.829068078232932	0.904725920452973	0.89422391428803	1	0.913087382506127	0.897634120890739	0.894469752870391	0.764270633926359	0.881123351660456	0.8183407747558	0.863980281000641	0.592163450447782	0.649792483228445	0.934271164440093	0.705507936885186	0.925516458505843	0.402373387004413	0.897823198098131	0.258180662121792	0.757288297960298	0.899561245393729
