""	CD74	APLP2	LRP1	NCL	PLXNB2	SDC3	SDC2	CXCR4	ENG	SORL1	SIRPA	PILRA	LAMP1	TREM1	TSPAN15	NRP1	RPSA	STAB1	ITGA5	CD93	CD44	ITGB2	ITGB1	TLR2	LRP10	TNFRSF21	ITGAM	ITGA4	ASGR1	NCSTN	LILRB3	LILRB2	MERTK	CD163	CD81	TLR1	TLR4	ITGB5	AXL	NRP2	PLAUR	ACTR2	BMPR2	CSF2RA	TGFBR2	VSIR	KCNQ3	KCNN4	CSF3R	THBD	TLR7	CD36	HAVCR2	ADCY7	NECTIN2	PECAM1	CD46	EPHB2	NOTCH2	MCFD2	PLXDC2	PTPRA	ABCA1	FPR3	DIP2A	GPR84	ITGAV	TREM2	CD33	ERAP1	AMFR	ACKR3	GPNMB	CD69	ADORA3	CCR1	STX4	ITGA6	CD63	CD47	CADM1	FPR1	TSPAN14	RHBDF2	RACK1	CLEC2D	PTPRC	PTPRJ	C5AR1	LILRB1	RXRA	IL6R	UNC5B	TMIGD3	TRADD	ST14	TNFRSF14	C3AR1	TFRC	SCARB1	HLA.DPB1	C5AR2	CD4	PTGER4	TNFRSF1A	TNFRSF1B	ITGAX	IGF2R	CD68	TNFRSF12A	SORT1	SMAP1	CD180	JMJD6	CANX	C1QBP	SIGIRR	MRC2	SLC1A5	LPP
TFRC	0.748884750125878	0.740858854086008	0.744629902017698	0.491138199993751	0.632523702198505	0.56827005169133	0.465766530991148	0.649657762360962	0.688448311089738	0.70946123712315	0.765061214394462	0.641804697443547	0.663857212634627	0.39901016167864	0.679506684105432	0.637297533273166	0.509674038342349	0.618524013810985	0.473986250421766	0.642255107005814	0.660879196859479	0.686900607033348	0.763182613196856	0.793484426328362	0.768888804393544	0.655665514105653	0.697373972562323	0.601494134748224	0.480973605346375	0.671237015516157	0.71358463882454	0.727654215736895	0.685880048133176	0.705566337001178	0.760055957087924	0.70824793764207	0.804300161729901	0.569550764058207	0.679720540042102	0.620451582187228	0.721381024224193	0.631960857223951	0.74347166916607	0.77384638581113	0.821447474328424	0.677043676213053	0.722928286219582	0.420505013342176	0.790419156215939	0.486665844786967	0.692702309791179	0.317148413436462	0.701687323800969	0.692164930469791	0.67428086589641	0.730873022069252	0.755516403642939	0.688695794312031	0.670312848404063	0.675669139432754	0.797938283782237	0.672853595673905	0.359095904169319	0.735313124482716	0.663753043644643	0.662027955991786	0.805579876413256	0.747289700277065	0.686051649307634	0.646000871692559	0.702890484847748	0.415099655222754	0.38043154524166	0.544223957431778	0.702708099882626	0.612963941885098	0.785757154609875	0.665168907190145	0.689662134907627	0.653222942903955	0.70169551469082	0.714500722226344	0.80291257265921	0.763911049410146	0.637475813611444	0.708850763410528	0.695441597461312	0.677851888941968	0.744778694591988	0.746663512474606	0.565759203904981	0.512542242170417	0.706249388829822	0.588984909298251	0.727249779017521	0.6103850459116	0.672483840357352	0.760965651742381	1	0.712599800465679	0.6994326713378	0.443220542454433	0.713771275421961	0.717059224127544	0.729200879124711	0.783102150545688	0.484551017985167	0.478424605796533	0.691890037419763	0.458899622260295	0.574600382400887	0.723756076474921	0.457392887052076	0.542942915772452	0.672607227633339	0.463360687457411	0.676017222449853	0.639927908622204	0.511717356616199	0.77189860666697
SCARB1	0.636164041884196	0.846792911401385	0.759807784205571	0.646357077618723	0.77266062065474	0.553890864319649	0.440492442546757	0.602515020466706	0.82916047892066	0.740781835458521	0.852810198350089	0.431179472859383	0.71989543536065	0.528916329623146	0.805327221912961	0.773482698295363	0.631152585865181	0.72291011927229	0.63396626573813	0.763198371586743	0.717324279260505	0.797724548957504	0.861537633912693	0.83134722204063	0.783489858880656	0.739245085675913	0.785719748499359	0.739640535506193	0.616691211684506	0.801673671844855	0.641834836747607	0.724127497003754	0.714549120623822	0.782770810802397	0.85863587616259	0.725798113518295	0.746871069279379	0.686318183351817	0.550427325167639	0.6575913712276	0.805897464665001	0.79290980175421	0.772076269790675	0.69091545386499	0.78017006042837	0.69276644262132	0.71287569537022	0.61739351956074	0.685685836655486	0.617464967720841	0.717503528656427	0.454028323464616	0.789498484940656	0.795883678182515	0.806330249683872	0.61856173415174	0.800805835709859	0.740997594468959	0.657831866665182	0.773235678052492	0.812551379974696	0.767362753276987	0.315060727905006	0.789914197213422	0.731370193611584	0.726373414780421	0.79709475757193	0.808007377778139	0.76225156282207	0.724318892615388	0.715876526176924	0.537472900736425	0.359648915585522	0.602596405460906	0.73663660071757	0.758242362584455	0.821029772975595	0.744173570520613	0.824409911018258	0.778802865585626	0.644444822279629	0.741953220056551	0.799218419911642	0.771812984621571	0.713654909438545	0.712309879061334	0.752388962094774	0.788655574700216	0.551669827871118	0.8029151359679	0.700179237186553	0.636058692223648	0.73192606046603	0.632368581573749	0.78979896560599	0.771648561672217	0.642317906391669	0.806167429584934	0.712599800465679	1	0.539170030914928	0.45515114647897	0.822917511681024	0.692493497457573	0.840513515531836	0.751040284433391	0.433214944667304	0.55923981308987	0.660705328462519	0.631779705139822	0.614400769889145	0.752540190664576	0.607841734817216	0.605834979069441	0.811640355691194	0.611902422765185	0.747084500012404	0.767460421211138	0.661385194434734	0.818098903044862
HLA-DPB1	0.981483924156781	0.468546678495513	0.46040990066107	0.31663031610869	0.31166230428145	0.412594745295624	0.215524718131693	0.716625316897021	0.437272277740251	0.666779032830543	0.547614438484165	0.753463005510526	0.430949890233043	0.0026742301547975	0.497641957936382	0.360350716575385	0.322624465931845	0.383084532164737	0.0945451331356156	0.430655724923448	0.353922283580155	0.535412675195425	0.523897950909382	0.644348681073794	0.701251874367195	0.339622735825988	0.406847504653457	0.486536989858792	0.274062909771849	0.479186222809133	0.57494321040991	0.706159714606899	0.510386477652776	0.488863449182421	0.520366579683422	0.810045191710739	0.604482034695557	0.251391257581986	0.895155104828886	0.221125020041525	0.465460712305495	0.40976850716328	0.593947063134861	0.878320423412528	0.634503180858745	0.775272320569674	0.606563980796213	0.213976687768431	0.784688207312503	0.202359285951012	0.720277779903037	-0.054106645590608	0.598293199176753	0.584816037975275	0.544455517337825	0.788291216452935	0.624713774179573	0.442934979261254	0.38905617037631	0.365137500477147	0.749299382882581	0.461925160869303	-0.0322048171690688	0.514991097137575	0.381144815607103	0.596942371769755	0.705870265889541	0.724729593292654	0.525748906699673	0.450384453404872	0.359052024760118	0.0216846995505181	0.0266854596980434	0.561135138038067	0.728237342110016	0.29857661986401	0.591247078294869	0.614028460556211	0.483544395635357	0.491672447991897	0.695725816675351	0.820424837088916	0.603690635350843	0.690489749617525	0.459516367117167	0.560182965495904	0.619676137729153	0.41546407508243	0.657549905442899	0.730038448954687	0.209620645912071	0.250040552698269	0.696661668472342	0.412051135098605	0.650020954374795	0.331231715617376	0.451418793284976	0.746733423447114	0.6994326713378	0.539170030914928	1	0.0595051862304056	0.425926711969089	0.768793654481392	0.602657648484303	0.626198049230449	0.135375074822709	0.0924408868124687	0.539217108672576	0.160140669968289	0.449775558215203	0.496244488969865	0.197187501060541	0.331992357273067	0.419495194376762	0.31610078074267	0.508603600277364	0.508541907545972	0.392544771199761	0.499796466398341
C5AR2	0.135899542164784	0.592949425943753	0.571277836116845	0.380112191181048	0.647885783549199	0.222246218078133	0.473233037847258	0.364803435568249	0.493630559741658	0.398058352525501	0.516544974655198	0.12814552526505	0.459441976548164	0.687105077899676	0.466434901679989	0.503775670824461	0.450820954426162	0.385544463007286	0.614591925429617	0.487775145092301	0.663763357386189	0.549144893014071	0.5893699302632	0.515936569115035	0.463069222281156	0.598691519559077	0.635978244111068	0.437328525637242	0.45821933612502	0.522646127740285	0.50940943053978	0.314216782287825	0.38773442631772	0.466921328100616	0.53175638221862	0.266440510154571	0.505152759889089	0.521704812452803	0.104933749624051	0.692312140206053	0.615860711566252	0.493887424147587	0.4912599956846	0.328296100057234	0.464227457928753	0.303131350799037	0.477098465359938	0.390258755173237	0.378041684638529	0.514371139850454	0.311022290816092	0.505821176245488	0.452575237923358	0.39355063176857	0.472938150770194	0.268580305888659	0.505133534560966	0.491963782031564	0.612265414447252	0.578434890840465	0.422145180412053	0.512297531860335	0.565867668419522	0.49324193092101	0.579682556704153	0.350767428833453	0.397034643765508	0.367382363698095	0.472660077133056	0.442259109628061	0.660942347717702	0.754583340871184	0.575835028075281	0.30293026896598	0.250104214632462	0.553615203699624	0.507796881602121	0.329033684873036	0.527675001986201	0.43092926722144	0.408125127225116	0.257784221460321	0.526072154416275	0.443726225201153	0.508364184310433	0.493381002326094	0.462926525076721	0.528264551322924	0.39796070446379	0.301311513104344	0.664384756096703	0.512904970334836	0.314667523032064	0.386922010941313	0.432556171429038	0.554943014771445	0.58602515105268	0.401163945007786	0.443220542454433	0.45515114647897	0.0595051862304056	1	0.60204691904729	0.329829119903046	0.467516728810673	0.535971401621381	0.535125609985714	0.627156061304466	0.406986289456904	0.519050561212297	0.469241682695863	0.607053531900324	0.547203704299101	0.548513630309469	0.545124234749405	0.335446530209265	0.552840993837909	0.418147658755355	0.352319259656918	0.590966652349028
CD4	0.545020395530107	0.940614758612256	0.869917842936106	0.63268437814946	0.891332909065497	0.646552172986612	0.474765043868016	0.51666715563261	0.904275066310725	0.728909018824457	0.914369088998268	0.357955369118826	0.775557554557	0.649091057605979	0.866952260221392	0.889047129782892	0.622574132448252	0.863584194454644	0.739566244217855	0.891525603727278	0.754633371099734	0.828015117576977	0.927775361430746	0.860990411786617	0.754745108640609	0.809278142764186	0.883436224616924	0.752092320396969	0.653131575261893	0.861815783489994	0.652189582170146	0.717828826326519	0.805393807993799	0.895245817858442	0.950766081362193	0.701142963859966	0.81814946710489	0.837034517577596	0.477481263993594	0.773618504000372	0.863090325558641	0.859814886941576	0.810861408873394	0.648519128649919	0.855635341830162	0.623205625203566	0.765225230671489	0.620486499881138	0.701537242586988	0.694525627502497	0.732869709677484	0.564913085660095	0.799100040806544	0.826012794043548	0.8294156000275	0.604877226693137	0.790995662009985	0.848739922392694	0.670401332997182	0.825879231005425	0.814221576577839	0.800521423973584	0.405989654950318	0.889635394213486	0.789828599884925	0.69796505695514	0.821302651371201	0.815909261581627	0.79015337810716	0.813042492060744	0.787229460455866	0.706162148110828	0.447129511814478	0.555490322384024	0.752149684493002	0.836785083153062	0.875047431368513	0.776121269710575	0.875017257070989	0.775939930131284	0.666054894767297	0.689775990162857	0.869154458074814	0.802382959355538	0.705699744979246	0.710813117758131	0.742128515989891	0.899622239790699	0.549124930382627	0.805516880456032	0.806681962232287	0.662529191086113	0.766886579485023	0.750153489362164	0.777738710629264	0.893851271934708	0.684851943297059	0.792042651554079	0.713771275421961	0.822917511681024	0.425926711969089	0.60204691904729	1	0.668574993409702	0.854953147010097	0.770822798400502	0.493745327970479	0.678661030629169	0.683274199574132	0.705695435171403	0.647926865197797	0.799555565353788	0.655778332362789	0.622407109531418	0.841696979553395	0.576181485910347	0.737005894970003	0.827652294417444	0.627877048263045	0.884091111555019
PTGER4	0.817026856600675	0.654684556744168	0.56307952084473	0.564077050125488	0.591754013309542	0.366315054055995	0.246188811856254	0.831477013646864	0.660098340448976	0.78925031702859	0.735327582671124	0.442789725515485	0.470515900868366	0.359904473679273	0.700430779784117	0.51892062341011	0.599729380954723	0.516288398666949	0.430864633709536	0.671867504971255	0.638131571199711	0.777490552654731	0.726433895705359	0.784201083252533	0.820042300801583	0.522419658729939	0.685591204913309	0.771806715653392	0.574023113149086	0.69811437332367	0.645603749811336	0.721660774046897	0.550638889577527	0.562559259097206	0.70349039024344	0.811280078321873	0.657242144797736	0.412458941346636	0.788202728838961	0.402856726995583	0.709466890585573	0.692628621151452	0.755136410533129	0.876838568028105	0.707223683905093	0.855868912102219	0.725468918740505	0.497523411703628	0.805110601910017	0.482080960700971	0.754739161924025	0.135172052669285	0.790403394890876	0.75896748408547	0.768776088362769	0.705343590043418	0.746701479025446	0.581384497271179	0.541316914541011	0.600378242386817	0.879725437403045	0.722771180613675	0.0636911043299043	0.633078839172664	0.605877684254945	0.771538705031763	0.761587923279555	0.791691867418975	0.718008127722295	0.634308922811821	0.563131760490249	0.364334586944219	0.120633937699906	0.811333943368902	0.704775948342287	0.50906218114588	0.747187643421952	0.769199134535162	0.673132322426819	0.690858046506433	0.703984677573616	0.855671527943156	0.741305704165519	0.783308175912163	0.705045656179112	0.708101028180873	0.818533555317849	0.652014839640106	0.519391901789384	0.813718056871139	0.574358911144359	0.491664705074083	0.765308483952478	0.441046496167571	0.800861868626949	0.579402737666212	0.530062085568271	0.807271112214687	0.717059224127544	0.692493497457573	0.768793654481392	0.329829119903046	0.668574993409702	1	0.768175954647659	0.72853727204747	0.220448351745004	0.271247724712196	0.504386130568494	0.466071647715014	0.677161579301903	0.692330274386696	0.505144846904508	0.571730504524148	0.647469457218931	0.53824373010316	0.72522254121699	0.738990456942188	0.604723461513494	0.694344426982002
TNFRSF1A	0.703870961582211	0.900830626905435	0.729077088751294	0.831929941087562	0.845268433294813	0.456567272612796	0.352786760938238	0.721958007929916	0.907572410325064	0.89021296492679	0.914764796646727	0.378299832192565	0.712317104469783	0.57258984483795	0.914503823423335	0.7630601061543	0.822772587497039	0.686016805608414	0.723912139781436	0.82438192635707	0.826635593275853	0.913008451736996	0.904318454368657	0.887621604435866	0.878735463366291	0.755047042387504	0.8581817719683	0.889888911148296	0.795326965521754	0.885024544008944	0.651592080391196	0.853481581888741	0.652719575111356	0.797087133403483	0.905980650150152	0.807475266691235	0.766722652627311	0.624742037101778	0.62657881068442	0.662558138304246	0.869525734735939	0.923697197984831	0.863378490152819	0.735322486743184	0.802262316322734	0.849424375545999	0.723054561738448	0.781670824023742	0.715318084139315	0.785244045483668	0.825651475374308	0.525529268805092	0.89930214042105	0.899045898561229	0.926389855226547	0.587150020257209	0.875253315186644	0.775002829172887	0.701431132303771	0.885766936391131	0.893762981242287	0.884178362175796	0.199631627206187	0.808518188021759	0.781469263363356	0.871816953153037	0.856595055172396	0.863324599660803	0.92188092978907	0.831989845776694	0.747291945100031	0.544452140902532	0.270866094270692	0.75306307510272	0.732912411230636	0.792087749211274	0.890350061726719	0.819752222464989	0.910356256579785	0.937590880901946	0.610955684501629	0.848446620256203	0.805289495654379	0.799954734125754	0.887438688595076	0.741572123756205	0.910084947160698	0.831724863500822	0.486073794580414	0.885933524810156	0.78840933015641	0.76462754377167	0.727743663021199	0.596139049645573	0.891509721431813	0.871629314907948	0.632045125479823	0.908337744778701	0.729200879124711	0.840513515531836	0.602657648484303	0.467516728810673	0.854953147010097	0.768175954647659	1	0.782546777257003	0.309223220182279	0.520746878643878	0.621090801485416	0.761767544534199	0.748267187800764	0.864919838744515	0.76089317514554	0.727872192462446	0.932660791568608	0.806822741410833	0.878459008592846	0.797448275213044	0.843382844430006	0.864338201296814
TNFRSF1B	0.696556890551739	0.820900192903336	0.766026796546261	0.516685189702536	0.730025241115595	0.499013480318152	0.549471323929261	0.697407296401641	0.691321521346399	0.761199797116612	0.78737979068561	0.618621649819549	0.758557818637583	0.525463563344552	0.68977157340213	0.669275148505869	0.56732578351623	0.575078398127781	0.560440416913544	0.622786733520936	0.764548222311973	0.798663270184914	0.847665528073355	0.792146681656164	0.816174916647886	0.659846259120755	0.7607414873798	0.655555597033096	0.518629193857858	0.736415858743692	0.783507582665208	0.681717249634477	0.63293146959043	0.709230601512814	0.769918692053147	0.772017591105031	0.817133634166529	0.624553302346287	0.665730894014394	0.724032674760937	0.813227470289947	0.665843953847849	0.802869792443019	0.781284877796552	0.789592333806271	0.734018357185284	0.763238800675737	0.460255876841343	0.785299833414002	0.510069265964865	0.693095971411966	0.373089812792031	0.778399227803725	0.737264328852208	0.742910086536621	0.704462538144392	0.839940810348244	0.690208258653657	0.750274870556729	0.739020959917013	0.809476108277763	0.720463092240245	0.500431283669301	0.708064591015137	0.723113209731506	0.66209916912041	0.80408630579136	0.781033652146367	0.725988126340195	0.637948027958761	0.773745010781008	0.535093343553286	0.540197790941106	0.604049157966237	0.692491169467293	0.728888727678544	0.821545486299832	0.682264589305494	0.782008027369774	0.674262424558384	0.750080468414999	0.725657283296611	0.819720996602287	0.818769725597923	0.701038182052363	0.771449808919362	0.780207956066725	0.704173346555551	0.735417871264659	0.761112761277958	0.644181233523262	0.630201636232667	0.693137025336107	0.646488652421012	0.796813664776722	0.655462642931663	0.802743131967546	0.797492299433885	0.783102150545688	0.751040284433391	0.626198049230449	0.535971401621381	0.770822798400502	0.72853727204747	0.782546777257003	1	0.581342711827559	0.617479332416803	0.752489768548872	0.531998417811863	0.686772975194501	0.812141863620372	0.583717734166112	0.667592415185298	0.751355848586882	0.486220380172077	0.773524504916971	0.668622158111526	0.531819483706985	0.836689124406827
ITGAX	0.171204474034647	0.550626085939949	0.657108537004953	0.0598906466315939	0.45007065832566	0.507606850715267	0.766440103302236	0.256550198417157	0.326680761103922	0.166838694831719	0.415324581669099	0.497085796313327	0.712743346376703	0.564893567995462	0.296390143982105	0.523622434665379	0.129864673017335	0.382085220257015	0.439318601105501	0.234066907912707	0.51197535269682	0.38044396702839	0.526161287140415	0.381348282280892	0.386632418738059	0.516620500660689	0.5104995405241	0.122920025694215	0.11365532317664	0.367752894368629	0.609900634365753	0.194974064987804	0.476729704108198	0.514649251687836	0.443706684658781	0.26738157637578	0.598274190529984	0.629750095242957	0.163115687925311	0.738714197470321	0.556082962238107	0.223005496336688	0.372131866472674	0.307868746113435	0.508383043905569	0.125995036899565	0.390644581248969	0.0922686848870872	0.376690370738199	0.210167690751161	0.131275331741197	0.439554183011954	0.353252637162023	0.275528858535651	0.279991073896081	0.361926920610617	0.425559427087592	0.43141060497281	0.543849084079479	0.450405251008451	0.268322754825886	0.265968859615046	0.870440581086181	0.477401620686355	0.461352920209823	0.177991280393196	0.36758423510122	0.325749521947164	0.296196589194024	0.246370224494159	0.594353808676893	0.467258263605613	0.877652128003708	0.0365884916322537	0.300086341872765	0.606206661349275	0.474271613931906	0.15314689311539	0.484914756158664	0.218965613567321	0.459495777111811	0.153363825301093	0.548839190977624	0.405723664338969	0.252824356147748	0.430799417362061	0.257832599734134	0.373954242449414	0.655227199918012	0.284844667841363	0.413819778352199	0.374302731563773	0.263693802959212	0.588840827053804	0.36700703173389	0.375187074593279	0.733302280617814	0.304383922372169	0.484551017985167	0.433214944667304	0.135375074822709	0.535125609985714	0.493745327970479	0.220448351745004	0.309223220182279	0.581342711827559	1	0.738040129594904	0.730425522084256	0.303754410091991	0.268722651365956	0.513855972405036	0.28519016724937	0.395526028533161	0.39776930535491	0.0358685979205276	0.335464933698492	0.206052671235103	0.0643645004984301	0.516546549465532
IGF2R	0.172774354129425	0.729090484982856	0.734812265160771	0.338140161796322	0.659321241560483	0.515070930676696	0.658426625069592	0.252373351077362	0.567631428991232	0.350642062086875	0.572981824487206	0.321554759496539	0.73709096463009	0.623019014188155	0.523005356648148	0.680984133798918	0.378623099131239	0.562730133106557	0.659730640649754	0.485979705251544	0.65840574439421	0.527984043640518	0.669027449137839	0.530193467407511	0.46826722833435	0.666230636215791	0.64110801396492	0.353409158684175	0.372096541431193	0.570262604845353	0.587738111822404	0.363055502918237	0.573684667196646	0.664255068714161	0.624740716373786	0.33677450220285	0.651746011718275	0.730901784609441	0.0977637243985112	0.844348576859466	0.656935205800513	0.493038142852969	0.504139279816517	0.304293352296371	0.598574426542056	0.24539435747867	0.463824110498457	0.346009335103239	0.411129807817044	0.476910770478048	0.326772706955494	0.645632828879727	0.464789474511194	0.467009551381451	0.468081610927953	0.348448057652223	0.568078047223311	0.601830791594384	0.67991440390864	0.64671824278524	0.416119911553902	0.477095030579356	0.773240581222903	0.635790030878232	0.633441388078968	0.326624873414434	0.496797466129131	0.420035726750229	0.484059380086579	0.469337946327954	0.699988721790704	0.625890008156296	0.752181273521575	0.178517109823272	0.37804725810104	0.747902966677663	0.609184612528465	0.355442588779816	0.633611293649652	0.453403707746711	0.454773390062947	0.244812412736967	0.615672933519286	0.479994856408743	0.463822709855532	0.527304903094794	0.413813484194706	0.600962722570409	0.55803077630461	0.406763891168335	0.597059965036349	0.605159667425725	0.364018114637163	0.608522129441584	0.490314059152821	0.631663354153131	0.734837064903388	0.41617678041212	0.478424605796533	0.55923981308987	0.0924408868124687	0.627156061304466	0.678661030629169	0.271247724712196	0.520746878643878	0.617479332416803	0.738040129594904	1	0.675251595375648	0.488889784379263	0.398725075075394	0.626885178500752	0.494958446242301	0.497482686526755	0.625517116756605	0.307298908889221	0.509189168684971	0.419368278973311	0.316643146967001	0.67602558527568
CD68	0.59712291711176	0.781389773800647	0.836723272631546	0.248043440898995	0.564214536877331	0.718439011252096	0.797994687374877	0.447821004464596	0.598239362730389	0.438334743785177	0.672643346574811	0.782319034597337	0.929650668698733	0.524176368751733	0.597835058298257	0.723228681905366	0.288214836478953	0.619167299407397	0.464884163855355	0.491896267024359	0.580032515823496	0.612060051205115	0.744793085081704	0.659655137764402	0.641031224873136	0.67166174274823	0.635789833527096	0.358282840263922	0.305323301406601	0.598375915739107	0.778647874709352	0.57332901817192	0.72260702741097	0.802535822576726	0.719624934777641	0.655041439969677	0.804302791207222	0.767844321036232	0.511499711549461	0.740748265772984	0.742016920765487	0.46286913474805	0.582328445149909	0.615563300479076	0.792238017554515	0.477901604653196	0.6116680987457	0.249428634022435	0.652840362851461	0.343543448358592	0.536281745285198	0.478289824463551	0.612648139789525	0.559575676049079	0.558283931896077	0.654741904259299	0.670530517868895	0.662496158290023	0.607439184342051	0.61256605144541	0.587154267115576	0.44324524271374	0.652286853457309	0.752865831833252	0.537038347814066	0.458154226838957	0.65767267454835	0.716936303333916	0.569231792607054	0.488883719634739	0.627428142283815	0.41721528575674	0.754393620338066	0.228494562061572	0.722858185651357	0.764661363072128	0.723734533457602	0.464856381215187	0.767173949547813	0.500559163344956	0.673488915756153	0.570124071066028	0.764136557650762	0.674189955201829	0.444222240333952	0.528800040660135	0.496258123317871	0.577650849800329	0.826516202732854	0.656462042911912	0.479163773591844	0.445851699895764	0.593261605169205	0.826993312316481	0.689754943345224	0.588040076185041	0.833075050589165	0.668911872067239	0.691890037419763	0.660705328462519	0.539217108672576	0.406986289456904	0.683274199574132	0.504386130568494	0.621090801485416	0.752489768548872	0.730425522084256	0.675251595375648	1	0.397473486066473	0.385750659625076	0.690581171326185	0.35727156180164	0.467641606109168	0.612380998561942	0.232060544726817	0.5076824730922	0.460944524686973	0.284663599032595	0.663896990662837
TNFRSF12A	0.274670430979923	0.7469373299186	0.520428166306358	0.819705015171433	0.773118020447942	0.180896741444477	0.346328652372155	0.522532060964697	0.788761634533207	0.662164900397452	0.747134529840867	0.000100291620521834	0.560258780382644	0.783451346868309	0.775607603876581	0.657881716906887	0.799780315509535	0.486768747736373	0.782090602754291	0.669509181575756	0.776049625989357	0.815633528042965	0.753484486701056	0.660459832081728	0.653307051082266	0.68821456771187	0.780364800025771	0.78334679551777	0.803645756466724	0.730781821397006	0.45500995278167	0.567558973766701	0.374889170879896	0.604877072115563	0.734054175323785	0.47839783684789	0.479188695723227	0.519867949882427	0.26491655664665	0.588197811006373	0.812867191403866	0.831586066427409	0.651250378602978	0.353294444615261	0.520367704414189	0.579446563150911	0.510842129546481	0.861638989460622	0.345237641798939	0.816171216549857	0.510089189432908	0.624963509498901	0.766738328117668	0.681457493544892	0.804742496417083	0.193664024157712	0.660043577787685	0.57313084575923	0.556930091434256	0.82346409581029	0.605289933538095	0.765607470059074	0.217896983145073	0.589418749376493	0.653541226919819	0.73519871829177	0.523393629840845	0.622021122064877	0.790519210768371	0.687656912134156	0.650732710739111	0.628758364568963	0.31857428360187	0.597817945115478	0.397052569609701	0.727938348240396	0.699029255208023	0.561595466095265	0.811775384013299	0.820502509952361	0.289923423313979	0.559018725317605	0.567567461653077	0.522204804352665	0.790834689168386	0.484174368626548	0.736096730420919	0.696598036336215	0.142793466013629	0.588343708188279	0.830964525825684	0.72098252264857	0.413464269716027	0.438016939849624	0.671370164300915	0.81090419600597	0.441564589182492	0.65721055965389	0.458899622260295	0.631779705139822	0.160140669968289	0.519050561212297	0.705695435171403	0.466071647715014	0.761767544534199	0.531998417811863	0.303754410091991	0.488889784379263	0.397473486066473	1	0.65827486806262	0.718934485228295	0.816484468983658	0.746878530846816	0.837715614009703	0.79473973276908	0.748177169069285	0.606645283755219	0.812237452669859	0.681466524384014
SORT1	0.524581308633886	0.67284097341548	0.511567571433242	0.66802888280695	0.669234190446922	0.197954660929311	0.286056689958434	0.719921612695329	0.638591552312069	0.767098122644977	0.693794279025042	0.214628922680192	0.471127801955909	0.525008831436384	0.634640390666403	0.485135537267658	0.704740468518412	0.398974621282302	0.553934062188549	0.574128467700567	0.746745151160674	0.775865015464094	0.721616066864298	0.667834014039112	0.760936382498752	0.56528687182869	0.695557864759062	0.763480379090442	0.639799532303419	0.701157338500477	0.563047391862862	0.581011509127343	0.37770477159336	0.489534826417281	0.657003642786215	0.622647208986023	0.612423958617081	0.393029886543767	0.57128073098422	0.526822319263484	0.704456037424147	0.721280590952912	0.754769775457453	0.634958275802898	0.568000478969346	0.735190778673079	0.624831992152045	0.621195227288433	0.58802490524742	0.610134362306837	0.573827393314732	0.319718833587267	0.766526163302865	0.703172633183853	0.760243499388712	0.456857178903814	0.721075697595655	0.540500877287343	0.665221085814391	0.707342123164685	0.724585355212593	0.822652185697576	0.179794777105356	0.511813586533771	0.712934683457037	0.698267666391833	0.707825714896227	0.652511735632972	0.714754248322637	0.649986290121414	0.670311636952675	0.478707059636732	0.237226210690219	0.766891460494173	0.476859301668083	0.558791143939689	0.689707555507796	0.67035266416339	0.722873637061218	0.75393574793059	0.540998731966322	0.679909559099116	0.628705621484305	0.656846055532933	0.765061892413567	0.688731650027183	0.805442951173347	0.625219063004628	0.321118121688442	0.639885556415979	0.693125617812239	0.615734395943938	0.568465175071593	0.33027392255739	0.722302950800842	0.605741396589852	0.520712552473416	0.708669315505497	0.574600382400887	0.614400769889145	0.449775558215203	0.469241682695863	0.647926865197797	0.677161579301903	0.748267187800764	0.686772975194501	0.268722651365956	0.398725075075394	0.385750659625076	0.65827486806262	1	0.724119156420028	0.672672856571857	0.719960507185635	0.735028759898377	0.641615144897492	0.769655960230705	0.667714130273269	0.667832452732446	0.723775058680975
