""	PARD3	TNFRSF1A	EGFR	ERBB2	F2R	CD9	CD63	LRP6	LDLR	INSR	SDC4	PTPRA	TNFRSF12A	ITGB8	CAV1	LPP	NRCAM	AR	PODXL	SMAP1	SIRPA	ABCA1	CANX	EDNRB	DDR1	CNR1	THY1	ADORA1	IGF1R	PILRB	CD99L2	CADM1	NOTCH1	ATP5F1B	APLP2	ITGB1	RAMP1	ITGA3	MET	CHRM3	MCFD2	PVR	NECTIN2	AMFR	ITGAV	CD47	ACKR3	FAS	CD44	ADGRE5	TNFRSF10B	NOTCH2	TFRC	CD81	TSPAN5	TLR4	RIPK1	PDGFRB	SDC2	DPP4	SORT1	RAMP2	PLXNB1	TSPAN12	DDR2	LIFR	MTTP	SMAD3	ITGA5	PLXNB2	TYRO3	CALCRL	NOTCH3	GPC1	RXRA	SLC16A7	GPR37L1	TNFRSF19	TSPAN17	LRP8	SORL1	GPR37	ERAP1	SLC16A1	LRP1	CNTNAP1	AXL	MCAM	NT5E	SCARB1	NCSTN	LRP4	ITGA7	APLP1	PTPRZ1	IL17RC	NRP2	FGFR1	TREM1	SDC3	LAMP1	TRADD	TNFRSF21	CD46	ITGA6	ITGA2	RACK1	NRP1	LRP10	TSPAN14	NCL	CXCR4	RPSA	C1QBP	PLAUR	GPNMB	STAB1	CD163	CD68	CD74
SDC4	0.409402952447416	0.460314018975245	0.620855798215069	0.280036350447294	0.654867783751711	0.439943583236009	0.56210704779696	0.170634461695582	0.389536211551957	0.695256212005109	1	0.401144242230504	0.755743499546562	0.405283736083535	0.846025075724215	0.698176456433146	0.665510380682186	0.369438225080224	0.267386277191138	0.573877647718691	0.516709818323611	0.757071881717658	0.685072031508641	-0.0901921658577318	0.171416086969394	0.10259174210038	0.554720533587002	0.344106865233422	0.632816638965323	0.517339390377477	0.460355995505955	0.102686575679657	0.0753491938391545	0.422582106430978	0.511913543709866	0.762061958707737	0.070186157860921	0.762011623175723	0.772304062431815	0.394723033859778	0.648455746749089	0.573248092909613	0.668510928025117	0.588409257039889	0.539483376262582	0.599584887667206	-0.0941579966350668	0.69984302227477	0.661665445457243	0.648266222841284	0.602104121303215	0.737251777516166	0.712821904357	0.504757047415282	0.467499290943516	0.321286482422771	0.537401850628756	0.575896285633975	0.612026781731053	0.694551182733791	0.340642699598583	0.266463723825073	0.170925453526767	-0.221393195036349	0.686957748552472	0.179863089536648	0.318166778068421	0.514633349230637	0.772366132162673	0.651629679883221	0.224217917573865	0.481895168719376	0.590039339910722	0.615507420990294	0.620237998907928	0.711426834571268	-0.0741999258776656	0.00485144803697234	0.525632866388098	0.732693383457639	0.319108561959457	0.471748116056018	0.710660097284027	0.831165715685536	0.651545991007279	0.440000531823488	0.583749743625985	0.214605063374143	0.883554982794557	0.665804761191424	0.562801319432465	0.109496697912231	0.306123052235568	0.585845316489396	0.147219828029054	0.516605186697777	0.527537096206145	0.504550749063516	0.870078374252075	-0.121773268740174	0.495854863072718	0.640332782352939	0.261075335170283	0.689085764323083	-0.322700420062718	0.741889780403634	0.699904138344198	0.806875458666439	0.585304096419143	0.364104875187382	0.519541386973624	0.766119795757655	0.570421674956331	0.520208066187972	0.767619537799259	0.293418984017019	0.216282694878938	0.0649275269386264	0.69460528539815	0.0407526911597919
PTPRA	0.891357685348552	0.965890413010689	0.819388280565942	0.725956092537069	0.757449663929137	0.803572735917649	0.9212883116363	0.828647705853934	0.898558867461025	0.720575606837672	0.401144242230504	1	0.762621921281954	0.952507159004118	0.139609897041593	0.868537711565547	0.863133834777478	0.88768344249304	0.898560296911746	0.854890845227502	0.899878966030459	0.824138536975183	0.883803678909986	0.686648771435036	0.906332493952012	0.878865528231803	0.761350138093328	0.908980427381753	0.74538050545716	0.888448395702051	0.90141233424824	0.848650691030909	0.852937225552145	0.883291744212089	0.934160035521003	0.583433352063492	0.855750894777228	0.769311173742847	0.722673736466561	0.873461783166578	0.852663300481688	0.862133070359687	0.789968862449255	0.855244110662912	0.945287920710957	0.866455669298561	0.6838489555795	0.568490278481062	0.726574783604753	0.814301328554554	0.648568250394571	0.776021027982402	0.597696800738689	0.883498005019535	0.806770147260742	0.749668151360413	0.855991772517198	0.395617645879597	0.702600510248886	0.667982390396755	0.957307060515409	0.818446094879572	0.741215467010135	0.564828481787421	0.490187556490281	0.699023784985093	0.908021878545096	0.653375383331119	0.346262712386719	0.795874207642981	0.853666009496486	0.854061068177601	0.373680879555336	0.894728120436365	0.849814721561447	0.84765583442771	0.683388820829088	0.715059633581025	0.825509614255372	0.755437591058283	0.897461773322837	0.804896511172699	0.77308760514689	0.53299093376361	0.862602519941746	0.856491685294115	0.682522764701219	0.76844849310176	0.376147366556305	0.655489893265228	0.92633534930149	0.793961476783378	0.932199537792107	0.925333974012299	0.919409371602339	0.917395787061565	0.831752174041563	0.913070309514098	0.133039594632348	0.660404164716659	0.913330906981308	0.804833719523523	0.915078982655008	0.860769144812159	0.56266321749394	0.480960309026547	0.741496162700253	0.542930429948775	0.928336144042634	0.871949581176114	0.840004790909564	0.426965037274337	0.70859258834286	0.845390330412258	0.343807936560176	0.0572083849400714	0.35656372133621	0.152035765663314	0.504551422696795	0.259048274939769
TNFRSF12A	0.744677640162018	0.827353010147665	0.809682252521065	0.556645995556017	0.847407046743004	0.701921443037927	0.914850820055474	0.507555747185976	0.707916178082043	0.747131776872955	0.755743499546562	0.762621921281954	1	0.720021503642778	0.617543366493393	0.884174387892637	0.815538045771915	0.691487386920554	0.61394415844613	0.838281186856319	0.71745162120189	0.880612112407083	0.882982795238739	0.358196043119954	0.549632536836703	0.498896157467686	0.765916295782008	0.66042673372946	0.733637679084622	0.731310248965953	0.740320553289102	0.529829123676429	0.445509273335892	0.832318044614384	0.852683516516342	0.901120056005678	0.540569956297585	0.781229536098933	0.780020445052139	0.597841631201365	0.908138760760511	0.826166384102644	0.919664964198705	0.747818157842235	0.848188132664642	0.926419511993583	0.292159162381271	0.874722672029884	0.853726343069146	0.887231357192066	0.788582014473831	0.869998811361507	0.742658998499861	0.786052932428709	0.821716948254069	0.575798501662256	0.802453291632855	0.665574572293241	0.859104064267769	0.832791896128139	0.693586156969733	0.720332619597803	0.507100574355766	0.222953678642653	0.787086471320024	0.376839342647254	0.648773187452992	0.671849410351296	0.753480533645553	0.786968776337316	0.526207210388084	0.740753138282625	0.658404828891963	0.824471726738202	0.757217529407085	0.852094414034491	0.311863833189774	0.414390554199087	0.868828359281765	0.844786556143895	0.590484047897283	0.617820085885437	0.851382822908973	0.726749899200006	0.783217789012168	0.631390433339665	0.820391210655917	0.554021364244472	0.812919582457373	0.707785317887454	0.817124650654914	0.488563629006361	0.628343077809651	0.860409238796771	0.528272901451943	0.794613062369436	0.831767274473959	0.780365626208241	0.626458462956626	0.288294186921668	0.872750116432718	0.842273330915875	0.66470989028948	0.855303454073415	0.0983900525468279	0.79804519422216	0.914918249310895	0.760474606027885	0.891912097545606	0.671562891018659	0.877946121482423	0.735903893653514	0.883928150427099	0.905664726874948	0.739407081235529	0.2515104127858	0.311964770728319	0.102467521377698	0.717253541330428	0.189227128211884
ITGB8	0.87103656657726	0.92107386618727	0.787028753251812	0.696540638108738	0.738550596143066	0.76412499186007	0.874146450918472	0.824825670547081	0.896926566041678	0.720443920817214	0.405283736083535	0.952507159004118	0.720021503642778	1	0.105330686210518	0.863901037179717	0.865868678009466	0.870699545832728	0.921469805841336	0.788264736480964	0.911369758185592	0.826832607498947	0.848245683240791	0.62853603360759	0.892391755165748	0.872497362931872	0.781678057751065	0.899008843553763	0.731130073345757	0.877072472829483	0.905766367363326	0.778182825880801	0.812389174623424	0.82217705843138	0.878380268453397	0.541932541341899	0.777540893427279	0.751929576848442	0.772561074881278	0.896351831322431	0.823748845774917	0.826120633407166	0.750323390018545	0.816079372788788	0.938917953215773	0.817708930141098	0.616776039195988	0.518163833077902	0.694002893642274	0.753633251072324	0.611389110938721	0.741758875726401	0.549546490364867	0.845293891513503	0.718436967418946	0.756316615019289	0.837007192205286	0.362525235075988	0.643819417407196	0.619150705832055	0.93286805763154	0.724054774039284	0.7201794504748	0.457878815029463	0.467118988572129	0.689262007187556	0.88300441018968	0.610388881155261	0.281630648541379	0.772240232273182	0.845708497042598	0.891153698481917	0.317799977614309	0.879184996125135	0.851709239966082	0.855005676204736	0.705728063435467	0.635164997812563	0.769833496206475	0.727885743668573	0.882232190618179	0.870281557435201	0.763708820474119	0.493624365120544	0.853118966843219	0.846378690321721	0.621316683342602	0.741734856081304	0.345468932191862	0.623824041021156	0.930334541491242	0.750955738661962	0.94115625769585	0.895104585682045	0.927163513599073	0.900781953138581	0.772707054903342	0.85182180237861	0.107435211048347	0.562751580976014	0.859642631063461	0.772107359847375	0.885332434751301	0.855279709282299	0.494713905819432	0.431769710058991	0.680618323103537	0.501458255201257	0.906979818220442	0.840029191549356	0.761333357404531	0.426779212892586	0.62912421225879	0.774527886868074	0.299214918992895	0.0360598709473601	0.331540808696629	0.141113252499236	0.491048026409947	0.211877167946773
CAV1	0.155758673228596	0.225021327779343	0.435831091700465	0.129977033494216	0.54844685166886	0.27824650628803	0.356370436369446	-0.0650825666343245	0.157092565164349	0.560186938162665	0.846025075724215	0.139609897041593	0.617543366493393	0.105330686210518	1	0.490070627373967	0.419986942636129	0.150593304344305	-0.0747795835566728	0.45364182275639	0.196919243942546	0.54201150486591	0.494627861796749	-0.215397818340994	-0.0797729763381847	-0.158233027117573	0.34188521303191	0.0382492067924152	0.551243495098475	0.233049985491625	0.221418926802603	-0.0662731683945885	-0.181353157896515	0.258720491336388	0.329466591742755	0.726488366626582	-0.130759665326195	0.526996287436295	0.490419179699845	0.119149522461662	0.491113007857365	0.388599385472826	0.550169808017126	0.371541086326386	0.29030268020708	0.426243147639989	-0.25097184579762	0.723494709170106	0.610077189564094	0.486396564817486	0.573403301047848	0.585456058280319	0.68234585204283	0.305021325973898	0.405417584945097	0.161079637378447	0.314618105015278	0.620648530606989	0.567136854984671	0.591898915703703	0.036004233099132	0.119873879218648	0.022231783340571	-0.27332285280397	0.711455642293741	-0.0483794773940468	0.0733193834458678	0.462412995641	0.818609777553004	0.4332372356531	-0.0978563822678092	0.228202578314246	0.683518313523261	0.377330130376116	0.347829092346764	0.430952487530326	-0.311080016807625	-0.0681909065392176	0.369504694943305	0.562372727896249	0.00771322403068431	0.110959523121456	0.524871055151738	0.807538881966812	0.426098096767904	0.150630184046734	0.575950311033752	0.0325141384167122	0.901084811166788	0.641826717376439	0.283121092372352	-0.017838018931726	-0.00200504563356157	0.352123984703212	-0.171926368869837	0.259090561404415	0.4305626147989	0.340828015460569	0.896263078304282	-0.247140224550979	0.337227576134587	0.532145502243453	0.0217147635234441	0.474786104884894	-0.421753368754736	0.678490988599831	0.628724567215224	0.781899698228081	0.365512131423765	0.160530202884317	0.418484671445932	0.681979414035137	0.523574016438617	0.387062726422515	0.783107207825447	0.436393390951317	0.157574405470112	0.0458566606241775	0.628894692305743	0.052604686558919
LPP	0.811059301128278	0.881093786683072	0.848250227510672	0.706219019088291	0.856169724521628	0.703262528015969	0.88838106952074	0.68049000517579	0.877718829013822	0.870425567495226	0.698176456433146	0.868537711565547	0.884174387892637	0.863901037179717	0.490070627373967	1	0.93958215447435	0.799928528523053	0.742057237610164	0.823841408741469	0.873271316379534	0.956991174247819	0.932244925698374	0.459462725990417	0.72585586365753	0.680541159836156	0.802344179607704	0.816545219866029	0.851937370014639	0.85581532748606	0.866848136913415	0.615910389084128	0.617531970271257	0.764254382436341	0.883303536991499	0.794666229252802	0.5730784630046	0.890082298380557	0.846412121529085	0.783541107943246	0.888535777768534	0.898525979858968	0.888070602593047	0.870995452995546	0.935332663461896	0.88092113643805	0.401570500431127	0.766558738059432	0.883046492466182	0.859719641945073	0.798624075324243	0.866043477563114	0.762239644888627	0.901969090040657	0.755226288940102	0.774205185785964	0.868952257534054	0.615133789232858	0.833543914912126	0.781996879896548	0.812152748466439	0.655204770386149	0.666365974618523	0.243362166149015	0.719519596516946	0.626569664378983	0.787200533178086	0.745961548695889	0.624576118681284	0.89853852475467	0.659656304170882	0.899695139958046	0.595005291907974	0.939395624977164	0.89182223286995	0.911740762232734	0.4290770879824	0.522883455765729	0.780986906607135	0.878156669821603	0.788372150931273	0.795644219888761	0.866189168670582	0.727904671961231	0.934065698295522	0.823588556660284	0.767309492769807	0.664995557214935	0.664001917972571	0.794315144271412	0.925293019313404	0.62962613199598	0.80853788009907	0.941058212935186	0.721792339038849	0.871031730863151	0.852397023552565	0.862732877193161	0.482767773895829	0.33927292618029	0.886793012394051	0.888127384896636	0.721898042144733	0.941300958905576	0.248458380620447	0.714879182253406	0.803436020551322	0.750223663427975	0.935284895961662	0.760328143761663	0.813143457759384	0.651539997760269	0.723928058518322	0.805721133700464	0.636852899075011	0.243628861882688	0.406175837002432	0.197272943314056	0.706810094486699	0.234840316706285
NRCAM	0.81531558461665	0.872807340905523	0.822419206006304	0.644122156055603	0.747492904615617	0.750476538509868	0.866598302774316	0.68921708404197	0.843602132376658	0.818880375992963	0.665510380682186	0.863133834777478	0.815538045771915	0.865868678009466	0.419986942636129	0.93958215447435	1	0.760008320229819	0.768558258736555	0.791365859973349	0.840577898634802	0.954209740971773	0.924361469686247	0.400943035536377	0.693108286100499	0.699696685858182	0.761132826281787	0.840175838700487	0.814648572385245	0.83774596312429	0.859437765215001	0.620667653805327	0.623506203387821	0.729759022855855	0.846553128863181	0.667818133580646	0.579704802378461	0.928208366022816	0.865291321296209	0.855303189304106	0.818904296773527	0.876266634514423	0.785503265832789	0.86326047112031	0.902593451658759	0.819401721971166	0.357777166765697	0.656005341124697	0.829277665381622	0.793597408695104	0.755718093501488	0.802200791005845	0.701976505325041	0.841704715220005	0.674971385318375	0.677393643827041	0.825811832529237	0.457849333611378	0.715751555605159	0.706724176317185	0.802502336400073	0.627406701895019	0.658753971352024	0.223691734555924	0.580204456033429	0.611076432584234	0.804553097418254	0.708179756585542	0.495985049860293	0.857935399787785	0.639579771211428	0.887696239737611	0.462911046714234	0.925943208170071	0.888892471112291	0.902952540073807	0.379957207874497	0.538738625658998	0.75291272429149	0.850994873882792	0.803061852086262	0.830037087131669	0.829465488704974	0.732594132216141	0.917839113097641	0.81684623105871	0.654943315777981	0.626054309891596	0.581207909446184	0.775118222523939	0.894986913915195	0.574936314687931	0.831636705324125	0.891237210364901	0.732562930127242	0.859068041531152	0.799893530328461	0.858515679844621	0.378563181500258	0.36894805464663	0.833511403030186	0.838486888976338	0.695283760851004	0.920945235113366	0.21713280751093	0.607148761506632	0.747649877702795	0.748327605362259	0.898959500784681	0.724379309530649	0.750423833698009	0.581816805641423	0.644487035199231	0.748140515312697	0.47060954813239	0.136027871648304	0.338674613380229	0.140630423153495	0.631473052467174	0.201523207981672
AR	0.796954237338985	0.859639966253687	0.796684080631103	0.670921363959005	0.748008242159771	0.647302022479361	0.810067727390096	0.799965580414898	0.850901437959663	0.706632405421868	0.369438225080224	0.88768344249304	0.691487386920554	0.870699545832728	0.150593304344305	0.799928528523053	0.760008320229819	1	0.75402036147306	0.770723386792897	0.834177945293662	0.74671236548338	0.77421928502423	0.688959637353982	0.869112045223972	0.783039681511637	0.685875393499866	0.830538404295726	0.684788054144655	0.834289665409897	0.844085661754175	0.771738333843415	0.791300861812494	0.783231248450333	0.858681490666787	0.567693704452301	0.782433339473525	0.6731082585798	0.635856762653904	0.751363050297981	0.764888531631467	0.792950892681354	0.729943984965178	0.804901670340317	0.848905181844013	0.763284843553146	0.667627081043928	0.544111671087337	0.679992999003207	0.775282089430638	0.599157392021643	0.76084276276707	0.554794278423658	0.844282365193995	0.764353221505441	0.731436436593259	0.803924128364584	0.429503109272013	0.71289460039159	0.63204157629585	0.866358672689026	0.724253227598919	0.770000727132115	0.560748622455719	0.510160080953124	0.661616234101447	0.768645627144525	0.670313020798263	0.359257816042119	0.775481818417796	0.806558468645397	0.774526541438203	0.40893735047892	0.796575734876856	0.757262612102495	0.757008682970668	0.711307144633594	0.683163626354084	0.740236544870362	0.691803350094377	0.754959495544673	0.716996604364018	0.685594546471	0.469393992360699	0.825902975658166	0.763952405574214	0.655959133121858	0.723658372455634	0.37005811828808	0.577638902466644	0.815163195454855	0.781934434928231	0.826259374961297	0.850490454474326	0.848681058694406	0.822906146467783	0.803430008317155	0.863319674644187	0.164041011145188	0.620372200787519	0.82341511191164	0.74138832618543	0.845958429770178	0.783015430506546	0.557273293001304	0.487952012438078	0.641198668433264	0.461645804147521	0.834718338810403	0.820423728641172	0.778715354055791	0.379379448658035	0.610994024976844	0.751261723671879	0.372091738865049	0.0896628993036782	0.326972775627322	0.143582264033758	0.44794357310077	0.202608883652289
PODXL	0.839900398845266	0.877329331842871	0.657571728685666	0.609494395436276	0.602953647637877	0.759090663451634	0.820699390279886	0.759366393227742	0.820515966254401	0.572170695382173	0.267386277191138	0.898560296911746	0.61394415844613	0.921469805841336	-0.0747795835566728	0.742057237610164	0.768558258736555	0.75402036147306	1	0.701231543848772	0.840246318216797	0.704740914651202	0.758580417837456	0.623316043937031	0.835214745951156	0.854596577957522	0.727779441617094	0.871849967819625	0.57298440684836	0.776978743220018	0.830899344754688	0.769568734542432	0.802795069844315	0.786276677512701	0.792723642192868	0.397924357581597	0.791834586775271	0.63373379407892	0.68226929710351	0.832307862119256	0.727117416686711	0.726955966763615	0.632111841728981	0.709120434202039	0.867229374837805	0.752782478475024	0.604308764039402	0.358158423419902	0.545244233127423	0.648775637642402	0.455986504171554	0.59892821945324	0.378636410146769	0.730822374081603	0.630168119689164	0.628177667894515	0.729178520276006	0.210545419144413	0.499627134275427	0.511321460033195	0.904389875651755	0.72190087716269	0.599697533298385	0.462222768516246	0.305612302659314	0.644223986900984	0.872493800467253	0.455131534590913	0.109669660948476	0.6334603181575	0.841544492973072	0.823344012032128	0.140048114570541	0.771297860235468	0.780647465921285	0.779323846436173	0.677004792350453	0.594296262391086	0.720000135194133	0.592333646600037	0.864316227479235	0.834720661302045	0.661203926962538	0.332149998320341	0.718100054716806	0.783511471788226	0.488125757007258	0.707757704380447	0.182760529249009	0.464647537936825	0.840708118936972	0.70180206661128	0.897785791986104	0.784944224175535	0.913683818759087	0.852750425320808	0.627587675351639	0.741742124213379	-0.0463089090180582	0.565877160905495	0.788179932652522	0.67050146660274	0.878002429908165	0.743803621177039	0.518001666788085	0.260904296515009	0.586363413189327	0.350478837540673	0.824750858647384	0.754245150629669	0.667361674846009	0.312797457034323	0.562307665982344	0.716446991330874	0.132089400024975	-0.0822638625145526	0.264263257026997	0.0981471850847281	0.369770046305558	0.190325174125049
SMAP1	0.785948016158389	0.885951073558926	0.825568851096287	0.563425943154841	0.786456199611618	0.870914028977944	0.906887824095973	0.633455042312923	0.745085676260527	0.739128926284354	0.573877647718691	0.854890845227502	0.838281186856319	0.788264736480964	0.45364182275639	0.823841408741469	0.791365859973349	0.770723386792897	0.701231543848772	1	0.748513456471125	0.811499153071738	0.910004683781576	0.562424304187795	0.676625922517766	0.648511966679592	0.705954393821297	0.694691548756636	0.812689018919065	0.748804332233304	0.768039503369444	0.747729399164695	0.601863570785936	0.892515686989081	0.90877031807318	0.710878031668532	0.724847616259221	0.733332697949826	0.703539599720343	0.724911897741316	0.900629842354166	0.802306105073731	0.826013747283602	0.80670337991194	0.867192749674709	0.894192331213822	0.506661614158448	0.742733178894342	0.796714021409123	0.832440518683247	0.721073337515293	0.798143744720086	0.750975096197471	0.745747356118691	0.875699567879856	0.623632667326985	0.802070103534217	0.469649886337568	0.754193148713438	0.75914496149171	0.787575361098249	0.806584675099984	0.521567445928189	0.478364952409119	0.637492839926563	0.470872291472825	0.776212769501247	0.620672205523318	0.521044877032807	0.692329332199492	0.649639862850876	0.721405517404135	0.487266971895128	0.785684079334358	0.767477018934252	0.80977463779873	0.427135588329569	0.552113046557548	0.851177071575719	0.754218074086631	0.710734378448422	0.611906384771286	0.803497149527389	0.74638572247096	0.768764771814235	0.670501892901503	0.796619467271215	0.606237226932279	0.59520035162156	0.741987665287868	0.806685878194285	0.683514609804662	0.691680813424581	0.836447106029591	0.656763989281966	0.84286961751653	0.816040628888743	0.884772695517738	0.389256965566146	0.48268485366133	0.903919426574249	0.869353065145283	0.784060173301828	0.853002105777244	0.334246015145918	0.570707318039023	0.905591408177268	0.715573751988764	0.884172657616851	0.782792081228298	0.885158978484062	0.584671993991677	0.850303960739002	0.873922250391023	0.532066366148304	0.268950413772486	0.336103988926892	0.160046916854068	0.650021237620242	0.301649199671001
SIRPA	0.803199712666537	0.859269919593977	0.754661881243915	0.65478790652532	0.755182535609903	0.67164666219848	0.825030015904096	0.729590140063101	0.868582410069723	0.721414977629224	0.516709818323611	0.899878966030459	0.71745162120189	0.911369758185592	0.196919243942546	0.873271316379534	0.840577898634802	0.834177945293662	0.840246318216797	0.748513456471125	1	0.853137772052194	0.850194044877495	0.514288960869545	0.828238637017023	0.781679718307474	0.795256427588972	0.882180515910529	0.72939303079221	0.89520934309061	0.867489080765364	0.653892639538724	0.774768863448702	0.738935560286964	0.825688828757455	0.600737995156457	0.659518228897718	0.80293369868794	0.808836359544934	0.816917957917316	0.809777001168111	0.792745006329246	0.764874062335739	0.845756075129078	0.903326455475315	0.79719411117321	0.54746515594837	0.529403450715037	0.69368093948473	0.772232813479888	0.58071798210324	0.787882154191945	0.604678608214944	0.876281134935989	0.677191304115889	0.78276084378027	0.824387090317192	0.451514208057305	0.675611331455855	0.646661030183787	0.898158245884809	0.622774380554063	0.652324042246239	0.314712592458169	0.538284376121171	0.730523561096498	0.81055684360642	0.60783613619083	0.393652329600311	0.838620880195424	0.814423758941431	0.860825582822502	0.378293011520127	0.897456526180375	0.901427396055294	0.868366544704105	0.621550839323152	0.527518746223683	0.711850174832433	0.760921980586946	0.882089304442679	0.885199538284115	0.754624133257588	0.538925929044017	0.886159949265217	0.884681352525562	0.630779024880475	0.713487831893128	0.405788397477371	0.633849419171399	0.919750712669445	0.669475045416947	0.891354170923095	0.883580678986415	0.856869973372695	0.883774192804669	0.722042219949293	0.806281806425978	0.233981931082008	0.448710103529703	0.811890362498109	0.749812010641487	0.799972632866487	0.848977592046657	0.378082982632837	0.52581125192329	0.67423441080609	0.539809267804638	0.877185643764278	0.803738759757312	0.723927735523315	0.503199769503594	0.607949372757365	0.732897786853053	0.416213353693643	0.140111765464129	0.419691454154331	0.249916481436709	0.594411243883355	0.235143425722014
