""	PTPRZ1	NRXN1	NLGN1	EGFR	NLGN3	RPSA	NRCAM	GFRA1	NLGN2	NCAM2	ROBO1	NOTCH1	CHL1	APLP1	CDH2	GPC1	TNFRSF21	NOTCH2	NRXN2	LRP6	SDC3	NOTCH4	RTN4R	RGMB	NRXN3	BMPR2	PDGFRA	PTPRD	EPHB1	APLP2	PTPRS	PTPRA	NECTIN1	ERBB3	LRP1	FGFR1	NCL	TSPAN15	CDH10	CADM1	FLRT3	DAG1	THY1	UNC5A	CNTN1	NEO1	NPR2	PTPRK	VLDLR	DCC	PLXNA3	LINGO1	ADCYAP1R1	TRPC3	TSHR	INSR	ADCY9	PLXNA1	LDLR	NCSTN	LRP4	PLXNB2	LRRTM2	ITGB1	S1PR2	SLC16A7	DSCAM	GPR19	ADAM23	EPHB2	CD47	ITGAV	SLC16A1	IGF1R	ATP1A3	EPHB3	ATP5F1B	LIFR	RTN4RL2	LRP8	MOG	ACVR1B	ACTR2	ADAM22	DDR1	CD46	LRRC4C	SMAP1	ANTXR1	MCFD2	GPC2	TFRC	LRRC4	PTPRG	F2R	PLXNB1	BMPR1A	ACVR1	RYK	TYRO3	ASGR1	TRADD	SCARB1	PLXNA2	ITGA6	GPR37L1	AMFR	FLOT1	KCNQ3	ERAP1	LAMP1	CD9	TMED5	CHRNA4	SIRPA	JMJD6	TSPAN17	TSPAN5	NRP2	KLRC2	ABCA1	STX4	SORT1	CD82	CANX	CD99L2	TSPAN14	PILRB	CD81
LAMP1	0.910256488649506	0.866257268216543	0.943053333695511	0.856980775865883	0.969397229399032	0.954722120061135	0.924005963430546	0.935419636025646	0.970633848668864	0.882524639603033	0.934090210796566	0.959215375433572	0.873108419882302	0.958855088696921	0.951241655401575	0.957293341531976	0.965589569465077	0.855439838776894	0.962425416816037	0.925719111174818	0.95910397455949	0.845492980087946	0.937424075664477	0.947267163634405	0.851054291634635	0.926132301047605	0.849863309277738	0.720068267923287	0.964199487862089	0.939516889945057	0.845134162806422	0.965632117898676	0.957694678325305	0.93876802110239	0.958304092050964	0.900134820277018	0.905906192874036	0.914382667494856	0.756975708614783	0.967428618244571	0.895345989291513	0.962469376760688	0.962191825989141	0.885808708658122	0.918631291901927	0.929377077332891	0.855083036976795	0.919789051489394	0.929715078141011	0.796011539553437	0.933518841861556	0.923002276437362	0.865112706325712	0.8772761185438	0.83938277937728	0.930187824330245	0.875407485780373	0.91540499988359	0.928328436748632	0.946627888143064	0.921179193942243	0.909678933073278	0.846029447439013	0.949290102449152	0.906280586930761	0.887208387551777	0.956113693905609	0.874712217808467	0.909981280011878	0.927277776642005	0.927792303327978	0.931426803830948	0.919003877945769	0.925242749084951	0.944771250921529	0.924675831635969	0.964383280896922	0.727599377610735	0.898003449382283	0.912970274086113	0.850277005240566	0.930840609122984	0.967611877335918	0.90238771562911	0.966863456966361	0.888429707330378	0.885822055523039	0.960173032613058	0.920868531218199	0.94877702862273	0.93278261692322	0.850917747857298	0.949941395579511	0.883037240870376	0.946084681642103	0.955145330568628	0.903966817162207	0.859619004446077	0.93075584778235	0.951012868165721	0.829025845659903	0.936635878976118	0.961656962049741	0.861690728122879	0.892189035545658	0.944569890667279	0.944414515865246	0.939668443387747	0.85288311192815	0.901566548357914	1	0.801391352679639	0.869477022590361	0.937764799348869	0.910645741254034	0.905947318441363	0.913901697107127	0.962706051342124	0.640662707612598	0.879688170996061	0.626687821334625	0.942181799920444	0.828658812193442	0.880572110090302	0.956184142282121	0.939160100973698	0.811211160826742	0.904485744883219	0.972903589536229
CD9	0.69241059386857	0.66604586326346	0.721193442506003	0.667202667712537	0.713769008310009	0.701160219898494	0.704421161564496	0.71271032045828	0.7175462426485	0.708593908908102	0.712589905719083	0.722891958322615	0.705692995833049	0.752043443374551	0.724894795537754	0.703213756859766	0.722373386867874	0.677712563977095	0.716389318738021	0.7058264996548	0.737637999738115	0.68059893026173	0.68162625851057	0.704245197339377	0.649636564357463	0.728207524953982	0.633791745050257	0.641449240735686	0.721768495908673	0.746303060509197	0.649482579111338	0.750816849790107	0.719941229874279	0.708412675277805	0.730373499421484	0.684065539244477	0.723866315463476	0.718395596235232	0.605142774759437	0.743266801213989	0.697167873500706	0.727777210285627	0.694098545389204	0.663096767698275	0.676953255661023	0.724395036331534	0.64997606148867	0.69482317588131	0.724878155750159	0.623239446830329	0.720155145877813	0.683130338121285	0.747385201752233	0.639527165682131	0.630538174388081	0.743229868139647	0.690977145244503	0.715918202507032	0.70015706347484	0.750103418707197	0.703583636798201	0.753571744243427	0.68402971503039	0.779921946524407	0.669863570113041	0.721880509955354	0.706215244927371	0.694876405188457	0.702804592774118	0.710370769239953	0.738310756471485	0.737763762508697	0.678979460724893	0.708149449910505	0.681660907851085	0.681673077633463	0.725295309098644	0.697764775803502	0.659174078038892	0.703618446687	0.786049526179255	0.701993331003924	0.767323431657797	0.689131093866116	0.729793574952233	0.691819231850092	0.654823188384208	0.712658327668228	0.715722484008264	0.760759579202615	0.664597596919133	0.782993302102511	0.718378883207677	0.705567006419614	0.715497396855067	0.707102155002323	0.707853778256316	0.665542726844223	0.697956842889287	0.717058347716578	0.632533768138274	0.741037491466929	0.733673358245824	0.686785043661558	0.700363012543829	0.70477408951091	0.754129239864554	0.751703214518311	0.67979270071649	0.746193765611117	0.801391352679639	1	0.76591918405458	0.6833069682133	0.834452412882836	0.715002198863808	0.676602384119197	0.749855796313434	0.726315173052809	0.641776942504781	0.758438621299877	0.775282686656354	0.816972594319879	0.714756315963155	0.755670618664787	0.718393500564457	0.778732213815763	0.702819823610111	0.785799219663217
TMED5	0.886814353680295	0.851560210117624	0.881670144569981	0.840044508198165	0.836226009909217	0.792637812932271	0.886407890934478	0.886374601167389	0.830038994328009	0.873365893961024	0.884987714833359	0.859759037452764	0.860472706229553	0.786986834755617	0.890308233950502	0.803207954357601	0.836778673898423	0.825729194401612	0.844670939863267	0.880524626541067	0.857509909600423	0.766534308914571	0.760751925873137	0.878423436393819	0.831421914179539	0.886027618851563	0.841849634441423	0.790580263985418	0.850816272811488	0.908349228378655	0.859357598306415	0.875520451825897	0.855454612267508	0.846542970037105	0.86751971301197	0.849196534997235	0.902806318084804	0.821224368335184	0.768752007404469	0.858468352503745	0.849213485034625	0.863640770691918	0.804795855347439	0.761905923324213	0.88200140491824	0.874708470199979	0.791421003020439	0.878263421127373	0.836718418679033	0.790369169256163	0.835744604338126	0.828039544007649	0.798806174955869	0.817590861012128	0.827976412233523	0.8709082249447	0.814128243758234	0.86021446723702	0.859589616524936	0.835682515925175	0.8659647834074	0.839481772322553	0.874989489712871	0.898687054453639	0.802985317187798	0.871327453084853	0.853946188115479	0.803340187197608	0.870657301498247	0.811551529867996	0.893609151685223	0.893984174565087	0.85553705384188	0.881437125093211	0.806654752581959	0.792763788223708	0.798655369142675	0.773349916416961	0.773597962601935	0.873427823852728	0.752667426709122	0.855678496539571	0.896988497186564	0.884126297565209	0.8090674853901	0.885189405886806	0.840458103243731	0.83627699083912	0.867279073757446	0.865738758522437	0.808236434567574	0.896907200677486	0.87106210926646	0.877195070672163	0.839661930921513	0.842052055701527	0.833797688516201	0.821828207184922	0.866309949082983	0.825933071773479	0.736038485630744	0.806851183164422	0.841785556479509	0.825284067122805	0.855058205728983	0.776316808374494	0.878513601960838	0.876102537237894	0.850774328864121	0.876729459753502	0.869477022590361	0.76591918405458	1	0.798728742989021	0.838160185857971	0.862108282072751	0.748535109901846	0.860945671141634	0.710873684159314	0.793096920850009	0.745873852519437	0.859360973564588	0.864575279048421	0.763583802501744	0.908687878000685	0.831178978793458	0.824880543454701	0.837904288055608	0.833402332434599
CHRNA4	0.873007476230674	0.833943260355611	0.905053966193212	0.827289719584063	0.962337464238622	0.953366136728226	0.889690321215617	0.90197449739314	0.962764926795361	0.832964550002943	0.901435925651429	0.933923242404073	0.844053823349205	0.940155193927049	0.918379661781417	0.948492442308203	0.951707162874103	0.826190537880985	0.9498572287555	0.884701368571878	0.945248551824956	0.798598432304456	0.940815414171987	0.922974121423006	0.815385153009131	0.887852286230157	0.825002166098822	0.655819638709386	0.941141113695717	0.890540402344526	0.791626477622291	0.929608768240988	0.946589441493184	0.91458435333351	0.931695025144951	0.870417391484073	0.851645364731748	0.881295913439061	0.725034319503455	0.940833542735093	0.870140005640004	0.93643704693164	0.9552161436073	0.861249325265186	0.891132227681124	0.889080155606318	0.847757221633323	0.887442470838972	0.880970083743011	0.745886972195909	0.897340304704622	0.923043861618876	0.829614817146123	0.8582473592717	0.814369411968574	0.889603522341306	0.840326621114082	0.900400274864923	0.905382776458692	0.911342846562151	0.886192311858264	0.88040915125059	0.798863701928941	0.896565905642314	0.881030855836866	0.839099924374422	0.93396145470459	0.858551855520198	0.867870028459402	0.91499838603111	0.872329588522949	0.888712433146889	0.893806307963997	0.890018945426415	0.93984365005095	0.927186873861194	0.957791201635827	0.660791284515356	0.888187259992971	0.873058874345551	0.785450399974618	0.896435189337874	0.930547515355254	0.857557919627001	0.956580542785767	0.84329785159545	0.869627275164703	0.943806220096197	0.882383429452706	0.912555432579338	0.921325212766006	0.766839089435401	0.917304814718872	0.826337099715416	0.922143935689163	0.93932737618818	0.866823867057972	0.832109688466135	0.908270689530523	0.929346683283155	0.825925201212805	0.897689887010094	0.939675639546292	0.822435834984583	0.830672404296364	0.920837657654512	0.899437786435029	0.904896085990234	0.812637429230956	0.849911932440423	0.937764799348869	0.6833069682133	0.798728742989021	1	0.855909431656531	0.856185581058146	0.902525441068374	0.932873366389768	0.55802006712817	0.855665122973692	0.509398271867583	0.901437417650887	0.729627441387417	0.862227306467498	0.911649430358738	0.916565823037415	0.743928275120637	0.874261766770449	0.945188035921032
SIRPA	0.872043120511874	0.855723873826319	0.895625623542318	0.847331850941842	0.885615595819134	0.86563531469976	0.889705372017654	0.889746945053542	0.887086249454194	0.864408651588752	0.888082459817023	0.90320079240944	0.882023451777154	0.857222258217649	0.894068121570969	0.870697026485289	0.873959650757454	0.832256393954325	0.904072135225705	0.888727128159521	0.903319174853906	0.817234980858263	0.838233938155212	0.885307015434193	0.814084325501422	0.89707671801177	0.832176665857617	0.750435488739938	0.884123294872843	0.892918071212663	0.818558390860768	0.922898714864056	0.89314165887163	0.874968444751985	0.90874503027517	0.860099172243912	0.869271465687282	0.826377671942653	0.753527041629073	0.890683378464819	0.871038534896865	0.896053025007156	0.867614459288547	0.80218915488482	0.866591259095166	0.867396887388508	0.793545990279248	0.866719538557104	0.859490657231746	0.799737241952815	0.865506708526412	0.868142592523318	0.893623125643002	0.825486120410267	0.820188226494991	0.893077003689928	0.833335255618814	0.869693142053284	0.871160812340133	0.901115571054225	0.887877159911093	0.873372298050392	0.845913082495053	0.906563206199362	0.828293715819714	0.865649756239471	0.887367788690891	0.837855392398938	0.849257456625614	0.836317130640742	0.88051897311333	0.897880279327629	0.849821282949683	0.883797855333638	0.867662545235169	0.857506611749362	0.871044901953828	0.810669964633419	0.828574437264115	0.875386473624532	0.797995549986169	0.86730569098649	0.912391532635049	0.86829904112821	0.89437393801652	0.853023546180826	0.852972458897074	0.886904777532435	0.875231134989472	0.909073115650662	0.847313091912814	0.83994305825062	0.897726200568006	0.864904834479822	0.891942535330135	0.882224876254374	0.871567114444363	0.807974545550403	0.86573947619801	0.88534699809586	0.816606238963091	0.844944651800541	0.878300463245724	0.859594025224833	0.836380327108286	0.837747137566239	0.883266308163589	0.88818637933109	0.844796691126306	0.872287618514319	0.910645741254034	0.834452412882836	0.838160185857971	0.855909431656531	1	0.874991176109054	0.815935916525419	0.912328538333247	0.775568666436135	0.820308814564609	0.725006973859353	0.904134621134734	0.843801432133427	0.841902802698094	0.905353925674122	0.8746071786221	0.812874323680203	0.879820437450087	0.911459942926454
JMJD6	0.932605587442364	0.93156715630535	0.936762711442167	0.910735907921408	0.899118984379619	0.889166495071972	0.93725785349181	0.921928464313869	0.907395704682278	0.914621842407081	0.937171953613763	0.928150234812557	0.915563346209089	0.841360476851542	0.931960752354573	0.897650608169343	0.881222264111436	0.870949135617726	0.923949917215869	0.92632714619764	0.914593947251249	0.833234773010024	0.844068305359878	0.934987122447647	0.883998809618621	0.92859354914707	0.919741370857723	0.80585715789023	0.895648495023785	0.930232311715835	0.887454257238085	0.938105305520446	0.91221261284449	0.866574097026744	0.938640068524824	0.93191346077057	0.914078034221299	0.820929876098285	0.822508307020244	0.9004503143163	0.922103141762012	0.920839689624388	0.897279779087941	0.828244999856177	0.932480761453729	0.890397063152648	0.839223072198827	0.911497293564333	0.871421412883213	0.855533635888607	0.900616510650964	0.916166236341562	0.845147845003601	0.89351996276674	0.89642407231992	0.921238305264271	0.855305682227366	0.88280367945681	0.919028888755704	0.922098086354571	0.934642363833267	0.869080890104318	0.902492213574732	0.938020479316385	0.88239871115976	0.910203792908262	0.926286481908869	0.8866488923366	0.894703593789563	0.840302090204835	0.927358470108297	0.931522198071737	0.90862160787382	0.916349689651118	0.891755358840598	0.881428665070476	0.881331255073508	0.7864373552375	0.876667624621963	0.912585423099143	0.736170139877968	0.925124368734976	0.946392583637475	0.927446117551268	0.892412678067432	0.91390631045569	0.920053367854537	0.922189294322819	0.915173599774774	0.935345375550991	0.890791664104799	0.869493883753379	0.939167138574728	0.905574858912336	0.921827540245004	0.899307193932789	0.914637873893646	0.843373496116323	0.927184630920484	0.900480874751318	0.822531328487533	0.845135007905567	0.874115386074545	0.837584842335308	0.858650726548772	0.849067923607347	0.900713825963579	0.909484845391637	0.890777705620043	0.877554223611689	0.905947318441363	0.715002198863808	0.862108282072751	0.856185581058146	0.874991176109054	1	0.820287604095774	0.930519354660345	0.726754589190382	0.91084712062271	0.678447958951962	0.929482228072078	0.82324952896066	0.853005163662225	0.933277721097597	0.901342882012607	0.805867484409244	0.921636281716615	0.902223135107139
TSPAN17	0.818230788247179	0.791106021031323	0.870342195084073	0.787492452259775	0.934722548793968	0.942570159192437	0.849293460366743	0.856146156875338	0.928441821736699	0.783944199319775	0.852040371770741	0.912871095097244	0.781811719934126	0.928461191638434	0.879799933969143	0.923550438563725	0.924474710175876	0.795308296714687	0.919368046325298	0.839331995728481	0.906482438177746	0.79141057566221	0.921621160074376	0.879294330677378	0.729448837382881	0.842739777743397	0.773096389300014	0.6127522800388	0.903942517874096	0.845221083156119	0.737193753308562	0.888730088093251	0.905288682705583	0.863466331886338	0.904258161340169	0.846734737638999	0.789760103264257	0.836729682788716	0.692608182346671	0.907878439790883	0.829530214552504	0.909623815345903	0.932074200100627	0.861637351174323	0.835494953950009	0.848525198732865	0.779243808775654	0.831332827366286	0.864965462636479	0.726465151349511	0.882208359549392	0.89260026829358	0.79503383844574	0.805601170917068	0.735335543899189	0.865710550702669	0.805731688377735	0.872188273901199	0.870947645461465	0.891377302262604	0.85265754345293	0.853748499215643	0.746335811373852	0.862091216810754	0.884213705304869	0.792091166249031	0.901028874479508	0.818146281378085	0.813135723068749	0.878141087604314	0.831510688866874	0.834419317649768	0.87415845604261	0.835593640518877	0.900004898845328	0.890608572333851	0.947438292355262	0.628028015362535	0.870963649843773	0.820321744873013	0.748993652933446	0.873421805408173	0.888699055265561	0.803468643259656	0.932577262915835	0.7821426251283	0.822595879801866	0.920375600674514	0.853439912680338	0.888994582677011	0.897885742836961	0.727778040563654	0.875089635536151	0.775440886115172	0.887159315176585	0.910380538291759	0.835793412779238	0.797352435684368	0.868257279553142	0.909469667415381	0.825844308200225	0.874893571925673	0.903648889200046	0.795436828982235	0.792990852005673	0.925859301738914	0.860711041474397	0.86032803559669	0.744527790543483	0.787508348627319	0.913901697107127	0.676602384119197	0.748535109901846	0.902525441068374	0.815935916525419	0.820287604095774	1	0.900904641831868	0.525551824599629	0.845787387498249	0.483373968814313	0.877260688556726	0.694328474319942	0.846945665879555	0.867564269888837	0.886897640818954	0.707217270335743	0.83379509437756	0.932167496776999
TSPAN5	0.936294505622575	0.916981390301609	0.96330270549163	0.915087361452451	0.967660276459428	0.951392062868637	0.955439706723734	0.9547052610327	0.967756112492735	0.919740363362294	0.956884671370481	0.968946551441172	0.918916812933283	0.934804617298612	0.966690323813375	0.954206992585376	0.95141392853879	0.881737975453247	0.976246470351004	0.946474657928366	0.967452272592752	0.842246148607617	0.927175103431584	0.961522653892449	0.88145871571256	0.946060731170452	0.899764739584906	0.79106286020154	0.961770063258397	0.945942153699206	0.878919450715241	0.974406071999582	0.964620939803137	0.937778256230945	0.973154447218428	0.926689973765335	0.918968121205818	0.891631676766868	0.818430991570825	0.965483431381083	0.936151618659778	0.969698893379339	0.956599666573836	0.899776796396519	0.941452313674742	0.923989912105962	0.864590492094839	0.934444841249123	0.923583571178778	0.84199743986245	0.939705933204633	0.947648359509425	0.898680290473001	0.898268453974145	0.871083404562077	0.947993628745048	0.892461351033011	0.927429569195395	0.942946164457413	0.95164812449517	0.954255793083657	0.914462494939925	0.900345980951002	0.950601860232062	0.92401042609359	0.91620370873914	0.965980452704161	0.906135583458569	0.912927106392199	0.911800662539204	0.946160664434871	0.9527960301552	0.929832801482967	0.948370471415843	0.955101849911955	0.936368166527001	0.956412362843106	0.782405114008814	0.906152339010134	0.935422754302837	0.821677950156658	0.943595134968383	0.968654598335188	0.932774811883104	0.962894641834632	0.906491324696216	0.926978292746139	0.966426800339032	0.94262883880378	0.959750302964751	0.93495339056533	0.847434233123056	0.966742665688082	0.912742285325704	0.958488921590219	0.956902099156798	0.934473201879077	0.87123831968344	0.947244974263156	0.949034834478587	0.867713990397731	0.901367868881134	0.947036265725473	0.862625357926012	0.887639090133224	0.92448539828484	0.937614435200958	0.940234827995416	0.883992501800797	0.908005952966132	0.962706051342124	0.749855796313434	0.860945671141634	0.932873366389768	0.912328538333247	0.930519354660345	0.900904641831868	1	0.673874707601369	0.927132209307724	0.615427787680416	0.943824664996929	0.833348835425619	0.902656774322041	0.96246383042617	0.943892670151625	0.786901499057751	0.928917032672403	0.961013364081216
NRP2	0.681299507165523	0.719728771773202	0.682752335334884	0.714930819977188	0.586341846361906	0.574020957683875	0.694536307361828	0.649327829310467	0.597416912855173	0.721101630853361	0.681410158155375	0.65958586306911	0.73840846837924	0.536132162349512	0.660507792137794	0.575424153908271	0.555565695776929	0.685092964072121	0.6427017587615	0.688000243318512	0.631916430359646	0.647994010845786	0.516342272721959	0.648541346441803	0.656316016989366	0.697421759782518	0.683406860254081	0.710752052806726	0.591358475106915	0.696842719537203	0.699809179609394	0.680787057979826	0.62750167539143	0.592626544030599	0.674344337966181	0.680113112452077	0.683551387400713	0.540358777667883	0.690360266898771	0.604332122175462	0.705287907547228	0.641459530390926	0.561144575263807	0.566885237633331	0.653188439430628	0.616471225901225	0.558503326267408	0.632968871581278	0.61743550419452	0.652869992848495	0.642931564561662	0.619775733173665	0.704883200054763	0.647138568416365	0.661572226264057	0.702638006552809	0.652625337054284	0.657077407441903	0.641427744851088	0.665576558169489	0.683508443493422	0.663956324906994	0.747922826886148	0.720676571028913	0.62379626284363	0.714131710020417	0.631224646359298	0.678651981948825	0.631490576703257	0.574105803611195	0.706299955218905	0.696693334795307	0.639653849632114	0.681865765955116	0.599275394516154	0.576272822535707	0.57861050498723	0.747743657933755	0.573262398480488	0.699641324710645	0.558642928484433	0.641954562417309	0.686115132032895	0.69554834718967	0.590507798974176	0.692213926045046	0.673747643483866	0.618991505599462	0.651058602445339	0.697454746745142	0.575561192845205	0.780951958220256	0.661988151625427	0.718896764569112	0.643242468707588	0.600657886828317	0.696456119342674	0.612024263245811	0.650339225242077	0.607311159096416	0.60670400285602	0.558225693633056	0.582700468064463	0.664100529049148	0.620598961877007	0.523587560617688	0.658222035735773	0.665723244623967	0.699718941319743	0.705876547974918	0.640662707612598	0.726315173052809	0.710873684159314	0.55802006712817	0.775568666436135	0.726754589190382	0.525551824599629	0.673874707601369	1	0.646213186441807	0.858189205854243	0.709203645810979	0.750025364247997	0.628751724705058	0.684463523922861	0.61610822055904	0.766823324230684	0.710686529003956	0.641982594302221
KLRC2	0.916435454387558	0.938250156490718	0.925909172771757	0.932238454472398	0.898760693241609	0.904427782223762	0.930068450585645	0.916768161101238	0.897785029164076	0.903904312979066	0.92301591274963	0.915281019691223	0.914128705806513	0.829796313847939	0.924707203134685	0.902066130029133	0.865457693434694	0.87942734486242	0.924934613564929	0.910411706023262	0.912174538635166	0.808151251179367	0.841693082168727	0.919548336001301	0.856592382989577	0.91222825407338	0.929870931526193	0.809061487202719	0.886149420270925	0.906271615211822	0.856904239402939	0.917855567647214	0.90434078717085	0.857971807462375	0.929803011355313	0.938781255807913	0.872860929877213	0.791342992238922	0.873801968391561	0.886463139272983	0.935088257030572	0.912615902736432	0.899568759275565	0.853473470964506	0.923170095975269	0.858851202133358	0.815516524009008	0.887536709190918	0.857478471457734	0.853489306493263	0.890989422395517	0.923010891174104	0.855002446884542	0.884582299994418	0.84876472614299	0.906271072546828	0.832517440742668	0.87236631307472	0.898700277277741	0.895775243820103	0.936964110007217	0.859085961691927	0.890542778197263	0.904980818219449	0.902638645584902	0.880489272900652	0.919644312861351	0.896542179253592	0.864672225419725	0.847543212695531	0.909885608610503	0.918082116724236	0.89616170434753	0.905646413539439	0.882802424236616	0.879801882374365	0.889363891739591	0.786470215395297	0.868094829400816	0.892569580536372	0.674000696300799	0.909711398794848	0.915783295491087	0.912319758273917	0.880510371795653	0.893978112745118	0.939606001600423	0.927782887308376	0.905704018210372	0.922271617168275	0.907332454727562	0.812960425660493	0.914541119634948	0.887243566113783	0.903018860281674	0.88714378301236	0.917192970304628	0.841987646758825	0.919990553477613	0.891195047283279	0.859374128035663	0.801796344594277	0.858499054770129	0.805084333163454	0.833500421635378	0.859148315481906	0.869581543039773	0.891216639370517	0.864687052033648	0.852222794059296	0.879688170996061	0.641776942504781	0.793096920850009	0.855665122973692	0.820308814564609	0.91084712062271	0.845787387498249	0.927132209307724	0.646213186441807	1	0.585384234204396	0.903255718024661	0.764505553950778	0.867023238882496	0.907948652218652	0.884757935222909	0.746721263862683	0.895954568354873	0.895646117831436
ABCA1	0.625141036569211	0.648777778975123	0.621207262503604	0.653886866454659	0.536755905844165	0.521351044042393	0.644799061790767	0.608180077384909	0.546769342253195	0.661141707153237	0.618851018102144	0.604685620539202	0.658254506966433	0.499696793535116	0.613122055466842	0.521707230285522	0.519744969707981	0.674752026972572	0.588942716725294	0.637343999762779	0.596869292972673	0.612006630708264	0.469212763640091	0.60243659541441	0.629335590542405	0.644853650644218	0.627250561764896	0.662483658275588	0.559564469708779	0.656666645826037	0.630293370431175	0.624634526099188	0.580559145689912	0.583995936969536	0.637051906958761	0.639660926875214	0.644037655539254	0.513021833355742	0.629925354104691	0.563468384221993	0.641809569405736	0.582494490132208	0.505099235027221	0.531644378017329	0.605943223772914	0.585032513441674	0.521577019899361	0.617624988296693	0.573653294610356	0.584762897636292	0.60482041769356	0.575279844129516	0.646566882686344	0.588515730927162	0.582910809080015	0.646123723635442	0.569968964940216	0.614347722020199	0.590246215205274	0.621536682322716	0.627126456854853	0.685911949702528	0.679147253495917	0.694881813395003	0.599567134153918	0.645274442710785	0.589818742148896	0.594176359370291	0.603401588457697	0.563164202320059	0.659021058667782	0.656755986273818	0.592837305148548	0.639662026143684	0.547011084050135	0.514368736909344	0.528795908408261	0.69957538692989	0.496867258141971	0.649778837978587	0.516385393249253	0.610718282149155	0.657415634658236	0.641797905945852	0.533274803285341	0.655294759239031	0.605908260348314	0.565013579901445	0.626916293426009	0.646324271172811	0.54533335307814	0.8222573966651	0.600750395185482	0.666225926358627	0.575100759615908	0.569240190664448	0.63764220036356	0.579030466454414	0.606214120831822	0.563506323241979	0.558026043193236	0.532641271276438	0.547249052672269	0.628966712768104	0.593838629648938	0.476737607792201	0.633886269801466	0.635886897715034	0.653778644046139	0.67130297565212	0.626687821334625	0.758438621299877	0.745873852519437	0.509398271867583	0.725006973859353	0.678447958951962	0.483373968814313	0.615427787680416	0.858189205854243	0.585384234204396	1	0.668417372498183	0.756033086297956	0.595306604427808	0.647025813151953	0.55402211110155	0.825212381702278	0.632348023579843	0.606468586464818
STX4	0.918021667420551	0.901753703819852	0.936660644174739	0.89224325595431	0.935371522099843	0.931918921241379	0.925516741505995	0.924672827383393	0.93730270171074	0.894641681349556	0.934286018503717	0.945366967774931	0.902752293938648	0.893001275873329	0.940209513672339	0.928109192242206	0.91976757151442	0.864755315140617	0.9468184842371	0.920851912015235	0.936428510055996	0.863565940684146	0.889580127856769	0.935464371127928	0.858841820565216	0.923309182774146	0.893886105142405	0.76460187273211	0.919851137340152	0.93023475226144	0.850466473029826	0.948380535196869	0.936672600607827	0.887080505944326	0.947792559493304	0.925350207102342	0.899836280234637	0.857754436769114	0.799330159066365	0.92438203426143	0.916772253218461	0.946392083400314	0.93043861532797	0.859521725785052	0.92162421334805	0.90174684079763	0.839804504835728	0.896797255048741	0.880918356247552	0.819254336528985	0.91907902900891	0.929681853047376	0.870405118297333	0.889323811131881	0.863112294756568	0.930793015749226	0.866120770496669	0.905616367923292	0.925020895633501	0.930364869666772	0.920377158956245	0.900833098203936	0.86765761657727	0.940614965857452	0.895781404777802	0.891747771993633	0.936590476960904	0.890998244708191	0.88335998024312	0.876658750536145	0.922240703728537	0.934903050724777	0.903231192080763	0.913006915665805	0.912586202281647	0.914011322578471	0.929158365225523	0.764299066853327	0.898781414273371	0.907568036187827	0.780886939312912	0.916537889770057	0.956718385177637	0.907070694839129	0.930701281777238	0.894871186732673	0.914547633753002	0.946987911799932	0.924691069391942	0.942952244705998	0.907669286386439	0.874426723891335	0.941114814268747	0.893893945839811	0.933047939330339	0.92015542975738	0.909308617588625	0.850484231231535	0.925664091031714	0.921874586915792	0.836980232237681	0.88643839072927	0.916999532148581	0.849405647691894	0.852710922613821	0.891643709783141	0.915512599256869	0.929205881102882	0.876835198095922	0.881011649605742	0.942181799920444	0.775282686656354	0.859360973564588	0.901437417650887	0.904134621134734	0.929482228072078	0.877260688556726	0.943824664996929	0.709203645810979	0.903255718024661	0.668417372498183	1	0.819857898176512	0.882233969669478	0.937215165159731	0.90545511873876	0.839824550273988	0.899691256345441	0.945096166441208
