""	GPR171	NCL	CD69	CD2	LRP10	TNFRSF14	CLEC2D	ITGB1	F2R	CXCR3	CXCR4	S1PR4	SORL1	RPSA	SLC16A7	CCR5	PTPRA	PTPRC	NOTCH2	PDCD1	CD3D	PTGER2	SELL	CD44	DIP2A	ADCY7	LAG3	SLC16A1	FAS	LAMP1	ITGA6	SIRPG	NOTCH1	TIGIT	LDLR	CD47	CD3G	CD6	ITGA4	TFRC	CRTAM	VSIR	JAML	ACTR2	SMAD3	CD247	KLRD1	CD74	TRADD	CCR4	PILRB	PTGER4	HLA.DPB1	CD46	CD8B	CD8A	RACK1	KLRB1	JMJD6	CD81	CD4	HAVCR2	TNFRSF1B	TSPAN5	APLP2	SIGIRR	IL2RA	STX4	IL2RG	CD63	SPN	ITGAL	TSPAN14	ITGB2	C1QBP	SMAP1	IL6R	TNFRSF1A	CANX	CD82	PTPRJ	LPP
PILRB	0.164022231119751	0.646709965578284	0.252981819354454	0.464749283909988	0.472179188005438	0.424612375718442	0.56550171033321	0.550407448095981	0.789532664834552	0.505975690086151	0.474895166691623	0.363304090042843	0.448473266300765	0.176908915766166	0.640023102112917	0.697146552008249	0.637135387649473	0.656291572952898	0.46195354980399	0.426181025490147	0.37372646618867	0.118593818773342	0.242568507768522	0.635952920816813	0.788388889233295	0.753107392286478	0.46914770224153	0.576489931803047	0.324991125115428	0.619046570486961	0.552074525829967	0.39046664858256	0.749227180915783	0.33943122532297	0.549650832140658	0.553849508545883	0.41100125345901	0.426635664662826	0.64410852771414	0.5295792844812	0.588733621967545	0.362740853636592	0.701297451350677	0.617313475978121	0.517077638621348	0.426283746996772	0.447146981358424	0.665059203197446	0.121404968393895	0.124085486261887	1	0.226031488207902	0.659929634595271	0.65288784945886	0.559873716059085	0.627339384235452	0.281889862373298	-0.00802419280157692	0.729396142703256	0.758703287660355	0.408498720372571	0.526674341443909	0.443056151276473	0.604781901201823	0.627961614837198	0.515823514261629	0.312291813667736	0.680193194143522	0.435937566049013	0.596309706983769	0.589788345541148	0.780291210239458	0.584371209138479	0.666302590361348	0.438210235331896	0.431568898898101	0.453466128528215	0.635824955164031	0.648694790990281	0.353999322110624	0.699439087289702	0.684395412654543
PTGER4	0.876898046080245	0.66656094740788	0.925157380442284	0.570571807707972	0.640414318325821	0.793161103540853	0.684102575672482	0.627322318614669	-0.0320969911909494	0.204538339740574	0.842833095465869	0.668844662597503	0.844523502749352	0.893981827818511	0.674099993013136	0.0265826272849512	0.648588248380504	0.624018229735244	0.572098625773737	0.306217787484285	0.719231439359883	0.867637617797217	0.845592616908671	0.72433660941422	0.284310645714146	0.447414894065697	0.0568285072555242	0.397351502664162	0.616032605696795	0.529933802109037	0.411234336141908	0.290331387413331	0.462371678036008	0.137245352655379	0.652012003170493	0.774758386341341	0.778588724592395	0.737550866116729	0.414780524633347	0.440353126209862	0.0129223003077497	0.769209668146161	0.480835181181082	0.586045185961149	0.707213493440368	0.567251996173166	-0.128801822742581	0.352957305596884	0.807436429908759	0.781602887832245	0.226031488207902	1	0.2916665228428	0.643895325246943	-0.0485629399266672	-0.0804394192255745	0.88175449743619	0.760229237883082	0.398531193401324	0.407867449731714	0.573231656134443	0.154759827688011	0.365305409946601	0.572471606356683	0.289089220371821	0.689734709437029	0.3307725333127	0.562852832567708	0.609988565354501	0.358076422382385	0.574959985692257	0.2703939160889	0.699463078331648	0.557228462867663	0.664916954719858	0.7504250796392	0.577564651053409	0.337192233811547	0.498698108561479	0.640785883496243	0.238987142068425	0.491768939342089
HLA-DPB1	0.224743606027138	0.737387881188168	0.268515525269983	0.479052364176753	0.585847498493123	0.489622652149701	0.467034188426425	0.727269922128756	0.533156995938638	0.473348773231972	0.418482713947387	0.497777290185446	0.496095389817848	0.361731278285386	0.556886881115979	0.519325828144404	0.669053904685656	0.54955980728773	0.599023807237596	0.399458168068719	0.422456392587477	0.235995039572873	0.348387013582353	0.673484724642008	0.581289388060932	0.677585979646318	0.419412463989118	0.690960940662673	0.434443788060715	0.78424705278257	0.686978868569187	0.488553555355748	0.745046556055222	0.335689300625406	0.610886600226445	0.622475063050672	0.435376231947012	0.489957358248472	0.637316705735834	0.693649346273714	0.262941552894247	0.556728589674119	0.780815560509322	0.785747270925745	0.586284846362015	0.427482985460774	0.169742966622344	0.968955436029418	0.331301277662414	0.249918747530693	0.659929634595271	0.2916665228428	1	0.650429303974946	0.240766251435305	0.296049040215748	0.459600962976979	0.182098778311089	0.591873315020715	0.85031645257182	0.581543853431546	0.743827529352971	0.546811514621914	0.567556615434409	0.828705683310336	0.565542866600898	0.418605977100291	0.799834360324137	0.490489754389224	0.811033269961549	0.622028141047552	0.57081678860917	0.666726663057259	0.780794193208666	0.681580499589724	0.583156758321859	0.610083524844554	0.839422240154149	0.824700631134378	0.52442611164751	0.743210061152062	0.782721548499152
CD46	0.605541768245941	0.882449789295078	0.669841491708053	0.751698648669161	0.809742653021862	0.785831004648529	0.819859162629837	0.846638216411726	0.428554153304503	0.492841920101857	0.70820972133944	0.749051080294825	0.809649941527567	0.653728185255472	0.797662143446324	0.515532480094883	0.882922791971824	0.827608907080661	0.804737376808406	0.545025053593691	0.73961861372045	0.518179631579776	0.647022932203348	0.880092169881044	0.735126380621501	0.737612949996235	0.456232952334085	0.780114688419864	0.725099797949093	0.828026894232349	0.679621568888335	0.583445250498158	0.812795461534501	0.475085825240358	0.838260018159156	0.866105525391452	0.76686088652749	0.764742450368637	0.790406417946679	0.776106424335846	0.232267460014167	0.793462385544938	0.784659907583158	0.872705736718389	0.828023938165462	0.701740896255125	0.0465917574988204	0.728412210053388	0.646390035338128	0.63783542962206	0.65288784945886	0.643895325246943	0.650429303974946	1	0.116612381893328	0.154392104527661	0.728115087403726	0.547092693607852	0.630913185528052	0.746372998848916	0.790691647788973	0.589261833485869	0.690084665314915	0.805737106822917	0.709427626024683	0.794931703803072	0.605753154434093	0.838927117108779	0.762129528781669	0.723621423619789	0.788374422326375	0.650133902659137	0.876799021948869	0.827271336919922	0.748820317190524	0.806154223667159	0.798566986815103	0.708824989672128	0.830786224853942	0.748833184427189	0.706131433866109	0.859872386900561
CD8B	-0.148825046930057	0.103128698511949	-0.00702912412511158	0.128189509029833	-0.0496531040313573	0.0497519045185892	0.13844654594598	-0.0654930164533294	0.7422017982587	0.430254126436824	0.305531806745549	-0.0035911415130322	-0.00921339827261543	-0.193373636176113	0.23462189061572	0.588406997663154	0.0849565195036436	0.313418359324074	-0.0771342165843642	0.20613353071659	0.0820964402231738	-0.16000359682381	-0.165662428490468	0.152371900298651	0.417295462638579	0.355669628059401	0.301809634554872	0.0221195820778763	-0.149619563599692	0.10981413179472	-0.0476682012423414	0.0973995421638267	0.199554043222947	0.0856286069127867	-0.0200931314663274	0.0848113040983175	0.109127099028335	0.00489549563201111	0.254735431904882	-0.035333529819259	0.859271345019038	-0.149956374832946	0.279807278542149	0.0454844944255191	-0.00204072741257614	0.108973865021508	0.734209158069058	0.14481448573632	-0.263979324613375	-0.379275860821144	0.559873716059085	-0.0485629399266672	0.240766251435305	0.116612381893328	1	0.963388251049627	-0.127440353075754	-0.323942863167013	0.675892359050627	0.409792627157108	-0.186280952660687	0.107775488841013	-0.0301572857307175	0.235040701527867	0.0355175422201146	0.144638236910945	-0.157664040579843	0.1764864701758	0.0263418416605127	0.0470279961803344	0.112524991487189	0.557486777412776	0.0214310329250378	0.253875054774004	-0.0582903156971337	-0.031859784426608	-0.194101973095858	0.120752650255025	0.0393878269892063	-0.103466848382892	0.29223358121186	0.0513660854303461
CD8A	-0.166566754092111	0.134072034861586	-0.0370078160630868	0.148431611067653	-0.0249225407157504	0.0652994832883591	0.162847088197426	-0.0235608095184637	0.779428414973039	0.463585902748272	0.284653294245014	0.0118451954520349	0.000848098233304556	-0.203379766591945	0.251460195939308	0.64685060273756	0.13722465046175	0.334647978217856	-0.0292401482869586	0.235532814010757	0.0804891386128045	-0.180440544102242	-0.173670444712092	0.179256693675802	0.476934143989473	0.405376189462319	0.342787117572274	0.0685502586816629	-0.120289994201349	0.149987012107921	0.000460782509602309	0.121250665720765	0.256921809466315	0.105193027191092	0.0308378685053144	0.1048664556571	0.109517218296684	0.0440600741016084	0.291785917476985	0.0245712898150563	0.855588474391514	-0.132786408160141	0.323327269020817	0.0949892907178615	0.0381968623970798	0.130984193185114	0.734821461258883	0.204196597628923	-0.275684417167795	-0.370341897160988	0.627339384235452	-0.0804394192255745	0.296049040215748	0.154392104527661	0.963388251049627	1	-0.127328556703709	-0.327256136076846	0.689159725552178	0.451553363792039	-0.142838477463554	0.17004029654662	0.0102116743959029	0.265109039220865	0.0963018225700127	0.168111136708528	-0.114461025165046	0.219443856891213	0.0532977966633822	0.097273289180604	0.157742385076327	0.608654437696735	0.0561344785220032	0.298723091571463	-0.0289972917158492	-0.0100731509419372	-0.144007102351329	0.176748383961574	0.0910528991025594	-0.0714063679764248	0.350624258926766	0.112283347263953
RACK1	0.848109030477091	0.801613019152372	0.898681656632363	0.707077481682569	0.799871090709049	0.874403988133568	0.719090530644864	0.794768171472044	0.0297836214755545	0.33535937998985	0.819534344886681	0.822245322261179	0.852791272891423	0.98466314377578	0.723032028130386	0.157315962222125	0.770479368230846	0.661329143185528	0.719699147462415	0.451661927464058	0.827454348207461	0.823359293421581	0.912895706440681	0.797545815983584	0.345348092896316	0.542840670679143	0.244664303025791	0.580983414421576	0.779651795877746	0.686752174250822	0.569141395243246	0.489881887022716	0.628354885473444	0.270067344955635	0.784009554503442	0.881766999247392	0.845984529432563	0.844394396622873	0.52519234725254	0.625689451821518	-0.0786071372402155	0.900636543997945	0.601708081731024	0.76440819593472	0.800077505734652	0.695756901078831	-0.206554569081762	0.552626409614196	0.912854207525141	0.837879913393194	0.281889862373298	0.88175449743619	0.459600962976979	0.728115087403726	-0.127440353075754	-0.127328556703709	1	0.835245134946231	0.429874782300533	0.573091539984845	0.74905008625461	0.324725918828569	0.573391219092416	0.677527833430668	0.476240181261085	0.829389844849444	0.531503490472877	0.708926880383273	0.755690913339656	0.55385839476076	0.708612676565854	0.343456680229455	0.79763467097014	0.714604247955786	0.878870418273973	0.87824125695726	0.735586160402956	0.554833903935394	0.695625336633414	0.812123277070068	0.39802326670172	0.645039223924145
KLRB1	0.843848056121976	0.513402351769411	0.797840239831348	0.644121373300078	0.667369833611384	0.756778697697233	0.567291969783791	0.572998058928833	-0.245988551665768	0.295143925425299	0.654957226183121	0.750739674209569	0.682044082920791	0.842037631741598	0.491849964498888	0.0456041261220897	0.578978247838234	0.465142017015464	0.67383990801152	0.515986073048667	0.768633124333277	0.722081502250861	0.704729030215951	0.563271862797902	0.130916435336464	0.323610779779594	0.234626011813391	0.392503068204205	0.69975381508111	0.484079794380926	0.266800848752514	0.420164998257542	0.358986833429838	0.230103977415946	0.579366205924131	0.673882507983479	0.739590946308355	0.793829422693886	0.394316576851667	0.51545350060539	-0.286105391422164	0.804280818417422	0.420491297290734	0.548586700963428	0.628480521766375	0.656802292000769	-0.25906840204831	0.279776594914365	0.903018193526187	0.772648991035386	-0.00802419280157692	0.760229237883082	0.182098778311089	0.547092693607852	-0.323942863167013	-0.327256136076846	0.835245134946231	1	0.19682206482886	0.262310333344597	0.690363347833962	0.224984351926396	0.483405421234866	0.544462164526777	0.202584671777885	0.712699373402192	0.538030646160197	0.475893978423131	0.727752002354068	0.294200790964711	0.586797603498602	0.156891715135303	0.616844806907014	0.532796270766052	0.624985624776239	0.756165350210732	0.615828878269318	0.279812366876311	0.431814613503462	0.785928470469753	0.20876507937946	0.389680161490714
JMJD6	0.283243275826322	0.671544046102599	0.450990136729766	0.614580072556882	0.540502962860684	0.590157753971162	0.620602625208576	0.548672820950655	0.731752355256854	0.690095350034317	0.69468129213702	0.543400035512167	0.495946829320926	0.331076537964897	0.651921842317578	0.666011378205234	0.636172888310632	0.736379197384864	0.492329299359518	0.529080649964845	0.57852567826298	0.240570582491608	0.303646867967189	0.668178929031752	0.70768224179442	0.681401592071709	0.501483753739061	0.546474726654879	0.429055266707495	0.641512958724996	0.414462151002942	0.510319654103475	0.66593076040902	0.415035206037215	0.534151458851498	0.638859757036354	0.613486769694787	0.525950249511367	0.683304083924327	0.514932444934726	0.657300137276376	0.46290460489878	0.709215639129546	0.637854370497992	0.530327441192801	0.594082762157404	0.541616463868762	0.581320390298903	0.28999497044304	0.187946014598776	0.729396142703256	0.398531193401324	0.591873315020715	0.630913185528052	0.675892359050627	0.689159725552178	0.429874782300533	0.19682206482886	1	0.779006374760747	0.410040320155861	0.484693239447926	0.502899315111639	0.722246186652361	0.49194257243779	0.648846915491674	0.353046942060732	0.695717822618886	0.559260009336647	0.527976621844265	0.601117531699183	0.724705831480204	0.601694528704698	0.726612947283547	0.516936059225336	0.539133405343769	0.413645017299012	0.581785564381718	0.588034525471274	0.472374502309866	0.6420136031252	0.592205130253125
CD81	0.333244939159465	0.840360176775344	0.410820557668962	0.59991090476205	0.659514999956804	0.601979964810596	0.574750227345051	0.815881998357022	0.67147607189081	0.575195716954914	0.583675991338132	0.599511174831382	0.590557426846445	0.474499837946364	0.710559522145533	0.607547975923575	0.760173343044532	0.663650391325125	0.65145658128066	0.520341486416376	0.560880624513654	0.311144019177197	0.426208526665814	0.753467987833212	0.66097378445193	0.763491814782989	0.523577334345799	0.735220076962832	0.486340990159899	0.877585667855726	0.757354884545384	0.561906218249905	0.854486267531057	0.337652764552283	0.667846957637061	0.738524112785728	0.577446428922684	0.601976958840333	0.705946805045311	0.695377039494191	0.412701588961474	0.612564460359751	0.777607804939293	0.831913592784493	0.684675708434676	0.554676763981754	0.304516076098128	0.884028092472335	0.40746910980949	0.290938618409815	0.758703287660355	0.407867449731714	0.85031645257182	0.746372998848916	0.409792627157108	0.451553363792039	0.573091539984845	0.262310333344597	0.779006374760747	1	0.603828965631599	0.707109911486907	0.573338211686832	0.712802635206783	0.854825199506638	0.692454517682171	0.436387112200055	0.858272888413864	0.582104580591265	0.88177232097671	0.711237319613982	0.689474826706161	0.753966107528464	0.850056077196245	0.785771830595444	0.681252966267193	0.596946167800091	0.906189140086738	0.892989798802711	0.599132496425157	0.768467539845479	0.837170023987126
CD4	0.62876681148949	0.785713914283716	0.624271506911461	0.864227186699716	0.910568803348301	0.814551675533647	0.78182941888516	0.802848634764451	0.141580526375462	0.55484573321371	0.598111062241484	0.83130968290135	0.728242095716935	0.673889677549366	0.682291302701645	0.44931557522545	0.852685122710251	0.751949709464733	0.910198224797566	0.656438412994952	0.835143379442735	0.496532295507749	0.62413979419558	0.801277625102722	0.561789843605118	0.638562990146591	0.58314325337591	0.792773280642497	0.890774977520316	0.82011906350742	0.525578035752471	0.779269401654927	0.704994978528321	0.637233948517787	0.804286682108498	0.822886239679123	0.804966692422171	0.847404239053867	0.797359979375906	0.919273334330014	-0.0886739217958936	0.869361721623929	0.736649936021972	0.87882767463765	0.755898445453431	0.834826943972995	-0.186477191686479	0.696201689714848	0.793252395022592	0.754783835800246	0.408498720372571	0.573231656134443	0.581543853431546	0.790691647788973	-0.186280952660687	-0.142838477463554	0.74905008625461	0.690363347833962	0.410040320155861	0.603828965631599	1	0.680096592645102	0.873603169360038	0.783309465553922	0.636754240439254	0.822891318782122	0.878895233114697	0.749678679713334	0.89903030124567	0.647123341948224	0.849496741468594	0.571141034629307	0.852893638897362	0.823189151625344	0.747673776175913	0.870206139746146	0.906559292450539	0.627747000942079	0.770576935451561	0.913393743633871	0.717909614232706	0.755747163103312
HAVCR2	0.207698046553131	0.607974817209477	0.14686550381744	0.576795473593596	0.61003752135864	0.444475338396853	0.462232346619272	0.618775790977515	0.400911568502885	0.575703926645399	0.281374349020689	0.515843676459335	0.395644455652227	0.22091510003056	0.472807205478157	0.575599540523316	0.632181210626484	0.528957630994011	0.686888246452161	0.588464665065008	0.467033431981421	0.113624725910545	0.188714176537278	0.593305846480563	0.528141808192075	0.588100420004913	0.640706783396409	0.68301088161484	0.490439721627191	0.774927714575153	0.483244462556142	0.624741710226568	0.634727999227125	0.504377924607712	0.524542618140767	0.528885998137235	0.439670524882516	0.510776294700192	0.714273776220403	0.804929032900274	0.156270210776143	0.524777081165829	0.681209620018662	0.743148278900888	0.496761104514286	0.561378844901692	0.187080093832891	0.786812746515475	0.31942234549158	0.227921712008109	0.526674341443909	0.154759827688011	0.743827529352971	0.589261833485869	0.107775488841013	0.17004029654662	0.324725918828569	0.224984351926396	0.484693239447926	0.707109911486907	0.680096592645102	1	0.659861628923619	0.592754900005867	0.737912228876139	0.544089856321947	0.639531658887759	0.691679437890454	0.588418832811601	0.710386123266443	0.67711199754388	0.582219290572948	0.608502579004029	0.754797544833399	0.537356551444567	0.541998601575139	0.643658414533318	0.721994308012101	0.73268704783451	0.605543191891853	0.789117770408454	0.665349782333566
TNFRSF1B	0.353855255527262	0.720682209127178	0.487639296728235	0.884819726561769	0.871174591249109	0.753320743144679	0.757600285374022	0.694210906177803	0.281307946330641	0.684408906678495	0.536486739906023	0.79664097775051	0.533245751462053	0.464016157049639	0.597374993248202	0.578044131732928	0.792159492744605	0.784930728866208	0.785796859002233	0.642240051054078	0.810796880629364	0.268882484088925	0.457588984376094	0.731895160275125	0.644421617498468	0.615754186734627	0.653299662761743	0.809978940528608	0.878892862531705	0.741364697991296	0.427887930320285	0.884393585024319	0.672877265038688	0.850799765122483	0.755754535869233	0.74170910135064	0.766007384189926	0.707871005580509	0.840591227510073	0.87727543545979	0.055428141659091	0.744818447040155	0.726811240160659	0.83817985676819	0.609847935392379	0.857389968430403	-0.0726431565228036	0.641556040559642	0.626518242732376	0.619495083465038	0.443056151276473	0.365305409946601	0.546811514621914	0.690084665314915	-0.0301572857307175	0.0102116743959029	0.573391219092416	0.483405421234866	0.502899315111639	0.573338211686832	0.873603169360038	0.659861628923619	1	0.801453389694748	0.572746167517614	0.769152584393393	0.92245486187535	0.698889568159003	0.878903245423725	0.560618119498685	0.787801570523794	0.643859946242622	0.767323380279009	0.770694962287092	0.623418762683311	0.750508207723992	0.836942959695079	0.562866756363583	0.68411228631095	0.805641905424531	0.777582904580616	0.6958028672077
TSPAN5	0.544654656791263	0.807073946373836	0.665313648871196	0.893303002544992	0.857294110898558	0.839069530555872	0.830439220181778	0.747428466972319	0.439530765295624	0.685273303223521	0.76889517358796	0.801080438154884	0.687473519575603	0.584655463876889	0.748289581484104	0.624188206891482	0.866230599315292	0.886351942879684	0.783457673956754	0.718172684102929	0.853110110616454	0.441365648883899	0.55856065858337	0.825327883698162	0.721376219438907	0.724872014127175	0.641160956250327	0.736742446569759	0.787591615961403	0.788353224586101	0.478491142168568	0.768220294290442	0.766460117310388	0.635817925919342	0.805272886240194	0.849823386539632	0.842807477718348	0.796149498770116	0.838772791088815	0.798193275283328	0.293773056257016	0.771013938633018	0.791389767225778	0.841154147994423	0.711532320425179	0.860099193992477	0.15114118803103	0.635037891048348	0.658667815712306	0.58521802656925	0.604781901201823	0.572471606356683	0.567556615434409	0.805737106822917	0.235040701527867	0.265109039220865	0.677527833430668	0.544462164526777	0.722246186652361	0.712802635206783	0.783309465553922	0.592754900005867	0.801453389694748	1	0.568632826407168	0.871295753223799	0.731328580502123	0.794440194611097	0.872171845134834	0.605296873621785	0.841621038099063	0.730146206200992	0.828602793833096	0.844949889620383	0.686325381653633	0.804025872932357	0.770313480826015	0.615597951552072	0.7152798358367	0.799745691926557	0.728986556065167	0.731728430139498
APLP2	0.232757103885792	0.798302930753057	0.254824699311104	0.44540939180151	0.62781771110902	0.469948450787387	0.475477807234993	0.850666791532675	0.478793877710679	0.338562276341306	0.331808400052209	0.476343272216119	0.541889076759794	0.387404678117542	0.576361966803301	0.410028417467984	0.715423542717387	0.511971814018581	0.662035238704617	0.329143098787348	0.384287460934985	0.249073309935299	0.380605063677066	0.687809762214607	0.574250575574737	0.641152759971377	0.364753628380499	0.793365147530472	0.46589795598091	0.863462665276601	0.855122810491981	0.470631972092577	0.8223868710007	0.323250178258499	0.673551718042961	0.64176909028922	0.406256272385235	0.46607592375401	0.620950386985435	0.724479877034255	0.10716604356037	0.579588704304746	0.674084575133746	0.821897164249256	0.652306646040574	0.393717551586717	0.0311842910796456	0.889861765845806	0.352916212683205	0.338343108357005	0.627961614837198	0.289089220371821	0.828705683310336	0.709427626024683	0.0355175422201146	0.0963018225700127	0.476240181261085	0.202584671777885	0.49194257243779	0.854825199506638	0.636754240439254	0.737912228876139	0.572746167517614	0.568632826407168	1	0.530498877249234	0.46448348871791	0.811988901636234	0.46526137254936	0.963211386753503	0.610314303938169	0.489159733203999	0.734392210652768	0.715926902383935	0.720706712785517	0.608134054115377	0.690765294725719	0.93541406538116	0.92176804438895	0.534153743215327	0.728390042547544	0.905844995102116
SIGIRR	0.691401371096354	0.797983332556042	0.77715949082133	0.888331921953171	0.872776415033233	0.90663308046459	0.812058686574148	0.767418847180345	0.30548749423243	0.649371354380541	0.840846906039653	0.875532258182468	0.765959029272109	0.758247593672382	0.767032668018869	0.525691594644876	0.859626670401276	0.820114227817217	0.801572261077051	0.715522535391987	0.915039390692543	0.599482592666842	0.70271926605729	0.829904565483464	0.609441861030959	0.71152373197672	0.55798818002055	0.708231824173932	0.824582999669871	0.784970312291278	0.489785821844922	0.730159249094362	0.739811166244412	0.559453071008063	0.819676987915005	0.892599253508716	0.90288904553573	0.870495765874944	0.762204429396046	0.780724692393329	0.169202142492832	0.872673243081306	0.787922898873199	0.84656874487155	0.760075900465344	0.875205405703821	0.0518763382664342	0.640826582193021	0.80333734817429	0.679491585110931	0.515823514261629	0.689734709437029	0.565542866600898	0.794931703803072	0.144638236910945	0.168111136708528	0.829389844849444	0.712699373402192	0.648846915491674	0.692454517682171	0.822891318782122	0.544089856321947	0.769152584393393	0.871295753223799	0.530498877249234	1	0.706163229630914	0.788941997332634	0.902885580856858	0.584597694449774	0.842785091461381	0.644718066962579	0.844074327154418	0.859778854248775	0.776272081801891	0.877284442493572	0.780634288117783	0.620028667596537	0.719344143921497	0.871162938817172	0.661136442629748	0.699612059025541
IL2RA	0.402362072265993	0.612438141876549	0.431182589068353	0.843415888834028	0.827076627821812	0.683821062576372	0.69094644939841	0.609998789416479	0.133823388764016	0.608415443694693	0.431271154361191	0.737191929529843	0.47392389865829	0.438218221839561	0.503207507934385	0.506449353682758	0.718116517996294	0.684866310522205	0.797117301271304	0.64503134104613	0.774871432627189	0.254187789560934	0.398922048104744	0.612739845938629	0.509967666911116	0.490976614368394	0.702855933394585	0.725903923341194	0.866746687501757	0.658187982082519	0.324565163639707	0.828478262246717	0.574358719313665	0.769989585572159	0.675618512254963	0.658156804598121	0.711129021658318	0.687712914407097	0.772650879030032	0.86646794513467	-0.0674481706392324	0.683082481662322	0.610959497411773	0.736595414247978	0.545501027794459	0.831126111230718	-0.136823751345273	0.523606557374932	0.639781415430454	0.612963789866534	0.312291813667736	0.3307725333127	0.418605977100291	0.605753154434093	-0.157664040579843	-0.114461025165046	0.531503490472877	0.538030646160197	0.353046942060732	0.436387112200055	0.878895233114697	0.639531658887759	0.92245486187535	0.731328580502123	0.46448348871791	0.706163229630914	1	0.584594835843659	0.862884832127641	0.468934045338721	0.755198639146758	0.548429507191225	0.676960807615827	0.695558085892721	0.542625253732081	0.715247589398938	0.802805761383666	0.446381653879044	0.588745080071862	0.80909543641356	0.665212137596631	0.585505434342639
STX4	0.510064027041296	0.88883558269672	0.596669296297811	0.706817610604998	0.793713331900266	0.759839637140671	0.72116859949174	0.858930719903414	0.487603740607773	0.540206308018019	0.682697079721849	0.726967685143143	0.739739205101095	0.619559129896146	0.756720696592277	0.528437812891784	0.851361153615762	0.773065914482114	0.767958615887566	0.561596103812729	0.697354712287574	0.461884155251561	0.578732345794701	0.884993282196965	0.678821625092551	0.801844204931101	0.486046572723772	0.786860627632454	0.680026447661676	0.886081968682029	0.710173162277693	0.594085766486921	0.846579077075445	0.434273040579136	0.804253210006396	0.840103387031452	0.704978829555722	0.715567051191189	0.745167267431209	0.807419108930875	0.250902109320468	0.783826535355532	0.818076750067489	0.920817127346839	0.789626543518383	0.677980686223862	0.139294621981982	0.85603087773655	0.600854551558978	0.539137985694429	0.680193194143522	0.562852832567708	0.799834360324137	0.838927117108779	0.1764864701758	0.219443856891213	0.708926880383273	0.475893978423131	0.695717822618886	0.858272888413864	0.749678679713334	0.691679437890454	0.698889568159003	0.794440194611097	0.811988901636234	0.788941997332634	0.584594835843659	1	0.730242878371463	0.823732784436533	0.776490382530519	0.652373508768886	0.865270019279502	0.894047884884946	0.798096986583035	0.785714238828212	0.783971671368846	0.828066906275551	0.889148631074077	0.732076418773184	0.765329180554371	0.862040588266425
IL2RG	0.658998284670939	0.741145638341475	0.713697591814191	0.960804963847843	0.910696068423301	0.885342064162285	0.837806669728773	0.715253098641402	0.224010007972318	0.715968873504929	0.748948594189308	0.889490452517798	0.698423090218111	0.674899224756827	0.698155474180625	0.550824964752288	0.835468584058008	0.837333049000751	0.850978752668663	0.785716820613997	0.951360080761664	0.50195296356383	0.610032939255695	0.800740574010798	0.60492797966471	0.667470383174598	0.685167503782767	0.72889274083635	0.902219989207547	0.757289051639308	0.374648192885236	0.833568302086937	0.680931681091879	0.697362148212125	0.78372088862272	0.856558695742215	0.903697032337233	0.887508002764242	0.806926415458781	0.854219547793462	0.074302621175692	0.861992183382634	0.756407545685233	0.835585075379555	0.714386998448855	0.945683874247229	-0.0241477405706926	0.58845572435274	0.814822992908355	0.708991481171053	0.435937566049013	0.609988565354501	0.490489754389224	0.762129528781669	0.0263418416605127	0.0532977966633822	0.755690913339656	0.727752002354068	0.559260009336647	0.582104580591265	0.89903030124567	0.588418832811601	0.878903245423725	0.872171845134834	0.46526137254936	0.902885580856858	0.862884832127641	0.730242878371463	1	0.517506162447897	0.86250554366303	0.66587465143108	0.830363787335401	0.851126000232676	0.692303116529556	0.865964148878771	0.819734869708878	0.515566105469493	0.663465207658959	0.928232347048485	0.682829103827189	0.650398840114397
CD63	0.325490919862614	0.816746755440382	0.331643080765687	0.483167875342832	0.660362850671356	0.515874761954202	0.493611019342556	0.877049088185122	0.450964309600057	0.376464498387986	0.395278756876062	0.527796563216442	0.569746132697466	0.476587381673498	0.586381562850439	0.387575912685824	0.726255825838239	0.515084621815156	0.689991911168558	0.395458209765053	0.452175693254996	0.311275333841603	0.42678682405989	0.690073282658049	0.534449610801305	0.641949024593243	0.392937724490136	0.782129366148553	0.494821842780291	0.8808176014889	0.842634660495159	0.487913944778594	0.830524121039307	0.302115149122471	0.679916399381359	0.696003270382024	0.457702211124503	0.525964970763172	0.606279894476517	0.716588758014895	0.102803440753806	0.625004172173198	0.672600341019593	0.825854753652308	0.679594223270421	0.441268747620716	0.0557397519835569	0.878855763826859	0.432809258637912	0.373019832029436	0.596309706983769	0.358076422382385	0.811033269961549	0.723621423619789	0.0470279961803344	0.097273289180604	0.55385839476076	0.294200790964711	0.527976621844265	0.88177232097671	0.647123341948224	0.710386123266443	0.560618119498685	0.605296873621785	0.963211386753503	0.584597694449774	0.468934045338721	0.823732784436533	0.517506162447897	1	0.63026204862107	0.472971279856189	0.75080360947081	0.74571775227199	0.781398931442857	0.657564300271292	0.674748375999711	0.941433768447636	0.929650195771509	0.59454506676472	0.688721221021434	0.897706180937935
