""	CD74	TLR2	SIGLEC10	TNFRSF1B	VSIR	ABCA1	HLA.DPB1	TREM1	C5AR1	TLR1	FPR1	LRP10	TFRC	ITGB5	HAVCR2	ADCY7	CXCR4	NRP1	CD163	TNFRSF10D	TLR4	SORL1	ACTR2	PLXNB2	PLAUR	SDC2	KCNQ1	LAMP1	NOTCH4	MERTK	ENG	STAB1	ITGB1	SIRPA	ADRB2	SORT1	AXL	CD4	TREM2	P2RY12	ADORA3	TNFRSF14	NCSTN	GPNMB	LILRB3	APLP2	CD9	TMED5	PLSCR1	PLXND1	NRP2	RHBDF2	RPSA	FGFR1	PLXNA1	KCNQ3	CD33	TSPAN14	TLR7	CD93	PECAM1	INSR	LRP1	UNC5B	FLOT1	ITGA9	MILR1	PLXNA2	CX3CR1	NECTIN2	ACVR1B	IL6R	ITGAV	RXRA	TRADD	CD40	SDC3	TNFRSF13C	SCARF1	PTPRG	NCL	ERAP1	JMJD6	STX3	BMPR2	PTPRA	MCFD2	SCARB1	CD46	CD47	ATP5F1B	TNFRSF1A	STX4	TNFRSF21	PTPRZ1	NOTCH1	SLC16A1	CADM1	LILRB1	DDR1	CD82	RGMB	SMAP1	PILRA	CANX	CCR1	THY1	PTGER4	CD81
JMJD6	0.565753639410964	0.869326740582575	0.813279504086179	0.908686182775565	0.797090700758986	0.869342052071748	0.390012637936973	0.853146473607832	0.929152965582942	0.760255148365866	0.897621558988189	0.713108617669604	0.823456564660559	0.693567042196684	0.82285902958309	0.656535898076586	0.922839800484753	0.262667678937149	0.42407900879742	0.682274179520137	0.658747290336818	0.816961127808981	0.810693724769633	0.717764587806166	0.895723046882955	0.870313871867186	0.716956100052339	0.767242316362255	0.665876622084807	0.875261186505032	0.806229027722975	0.720111194846962	0.690005267362532	0.739926652089069	0.773578359427705	0.895025260507059	0.79605524114948	0.743515536815612	0.728482462431588	0.820921410147291	0.735493737765009	0.736094353360091	0.676722084255559	0.319043119658462	0.608527281964194	0.85941196320429	0.601887354892384	0.874712416889042	0.866404827096584	0.880710381982891	0.901067458841476	0.90032206626989	0.637462880007324	0.793908347560789	0.688877604458237	0.629688274376809	0.629070640083006	0.889307017906278	0.780693445669044	0.745361549287173	0.584302334154039	0.644991035548597	0.745296970919738	0.807084529617712	0.825630848342336	0.463641018349667	0.478379141883583	0.887376277725985	0.630284973031669	0.757334681270141	0.797067920616903	0.903901792105773	0.795756969108608	0.785081098454486	0.622848177486349	0.777877364993307	0.679173263213771	0.638517426818994	0.799310279945963	0.629016218988435	0.802444264420395	0.641799370372511	1	0.764502796698297	0.639730918082914	0.5981020901282	0.705268081768191	0.682876321603521	0.663387132430955	0.658581793767087	0.748982718396844	0.676775449783034	0.842484766889886	0.673475632652995	0.198405147557791	0.495623109889012	0.695066130139471	0.261508897687688	0.755376168160636	0.240798583067794	0.5062458276717	0.214726016038968	0.611009641913243	0.774361042370648	0.736688866038935	0.770411868713983	0.165553348218854	0.861234800019258	0.731323736826345
STX3	0.649298565964493	0.85607333291313	0.867078166505126	0.80954345656902	0.824608744703672	0.832024267114684	0.486509080145295	0.684096985644858	0.783169109385053	0.826578743987158	0.77701749428808	0.751972534840522	0.668344373522697	0.768591090002966	0.789545542862242	0.709200160144035	0.8014994790309	0.50322673931317	0.490349264542915	0.580525377182241	0.761125286395325	0.900691777502133	0.778998962461465	0.73219070784981	0.761555679742833	0.759287338832158	0.686667882316451	0.760008114371755	0.685978204175649	0.886282021112945	0.798457906824317	0.753375042884207	0.714313991824947	0.797093283627549	0.83145341229261	0.876230210950504	0.831337116475015	0.837412504681543	0.736226512890321	0.774538128343576	0.795119353103853	0.788596749757714	0.671721673400164	0.409994381495624	0.563868146744933	0.792518629428956	0.56241932684095	0.780914964043144	0.792934905092264	0.831825207655117	0.860328578418183	0.812641058752507	0.606242681311857	0.639725472659594	0.526680647616261	0.650862754282299	0.676468939957597	0.829464485084765	0.681456311360965	0.812605375833673	0.7312724121353	0.634918486582387	0.75824061886248	0.690856514690661	0.764582283058262	0.695263146018156	0.610376505226985	0.762673469333077	0.640882341471163	0.695929253325262	0.721680994311018	0.749229530963661	0.704030329819387	0.841860632901503	0.671201193022189	0.73181857945818	0.641953265431465	0.853785691065748	0.786066771931305	0.516025734191895	0.679000102276578	0.563067644740276	0.764502796698297	1	0.585509159903916	0.490802666064252	0.651905062571338	0.643424198711958	0.628622471351641	0.584353501423145	0.69817454181942	0.76645957517285	0.687511023148406	0.504059244801023	0.0471199586523667	0.296083571444569	0.435226323192389	0.160822764838359	0.790738990276572	0.0555221930196969	0.67191408270711	0.0803471090539891	0.549422490123361	0.804200776963259	0.739327803312707	0.7314975441176	0.0158518148082546	0.809493894107494	0.757805798032153
BMPR2	0.628455357659632	0.628172210953688	0.658632597706749	0.582534637691898	0.561248881018949	0.679347070082282	0.545926015360665	0.367127387895817	0.529525499023309	0.670245531271622	0.548300000823503	0.647795656574999	0.629390242922059	0.680091119768281	0.686507767174888	0.58464383875732	0.550861947887904	0.498408636427895	0.554008571970433	0.412455402916975	0.637125645533944	0.576435161466771	0.814327901664499	0.754082680871165	0.533972878495863	0.601503934080444	0.487409167308351	0.785036532578747	0.694241057429646	0.595621749208453	0.667064741537192	0.572061555034519	0.80505303348763	0.771039136780884	0.621211513532629	0.585146163624889	0.638970508235631	0.638778113187444	0.686117787263378	0.602274968345388	0.582013817411883	0.678429863790391	0.812815261183033	0.508855806080615	0.570938207696559	0.857133901661554	0.699261200311231	0.696748295660153	0.660387592579608	0.569777435532297	0.607586492037631	0.549418132124665	0.901336440959512	0.791185828525095	0.67102374237797	0.836175947031979	0.569076274167477	0.676536816829292	0.535858279353299	0.599181596452599	0.64047518576302	0.876778091463812	0.88389936063796	0.658647410084801	0.677387999257683	0.436773568300528	0.575313090646538	0.624944052330815	0.434386215339784	0.681706441816636	0.84911370216294	0.635200095133127	0.904530460462915	0.687454059084002	0.744651312961059	0.584705733305284	0.918306549171695	0.523006316068052	0.508344439934289	0.813825012594612	0.905393847800658	0.725294954991604	0.639730918082914	0.585509159903916	1	0.906214699056528	0.845200138213968	0.89507784501305	0.901233787120611	0.948230093816927	0.922020461325162	0.610118781479784	0.695337563501571	0.925361146161501	0.700473745104524	0.837481721376573	0.756699427938697	0.789752143666675	0.662022338694103	0.693821674111766	0.714464177955218	0.713593072313337	0.889670628743573	0.665660231640679	0.912986169804699	0.470486375313968	0.672851825152351	0.654435336495947	0.787032288111275
PTPRA	0.521411156880188	0.47083400644793	0.50862665637794	0.461301254956981	0.46088334666132	0.524855577497173	0.45799462388308	0.324597675971802	0.431164096796423	0.491004899122637	0.443158467191091	0.489873715717579	0.537878541741483	0.511554144630632	0.517748656927514	0.439728760196502	0.493173106952872	0.322542261379008	0.477110848896379	0.341262313046192	0.504758796861536	0.448816533204042	0.675546292919159	0.62344744200382	0.42282662501459	0.46901255240953	0.438348547260187	0.647315349078348	0.581430558926863	0.487822792408789	0.513125127768613	0.435856343086415	0.672917196918587	0.605809875118486	0.475623754460438	0.521074639649801	0.511631424717809	0.501039500183714	0.520228792838451	0.416778007653937	0.452825935394034	0.585200357108592	0.704266747656126	0.414705523535236	0.520196681703272	0.755006368446048	0.583494692441956	0.555584021519616	0.555242727795461	0.458613636830986	0.495903524067616	0.443255483973562	0.8550755784529	0.687577395419598	0.721654042805555	0.666396255568443	0.456973857799969	0.55209776666762	0.411597497175515	0.43358822311041	0.514168220438951	0.850259465797402	0.809620589661724	0.504916255406663	0.550188863730321	0.302304151010597	0.458959095393979	0.516235794348381	0.265652448981313	0.596414058968542	0.748363200768851	0.508560369004565	0.784596263975972	0.554738682768615	0.655646884166428	0.450214083268706	0.887467751925578	0.458186349744474	0.419336288170915	0.792319602770533	0.852658126158148	0.594287846443176	0.5981020901282	0.490802666064252	0.906214699056528	1	0.787462174013233	0.790736675565615	0.813935399313765	0.881343709142869	0.85846675949502	0.44024897943476	0.578118361631878	0.907878789807319	0.808560401175726	0.892005716029408	0.750948400484252	0.847684049454632	0.526235711162596	0.79222628104965	0.575606446696738	0.809286851857626	0.834546661468084	0.518952043443162	0.835818927637394	0.424927444772465	0.78432547743391	0.510213777349124	0.659711581606399
MCFD2	0.789998358292702	0.714747835711822	0.812360109639175	0.666439087559003	0.747156194721547	0.733525838380067	0.689718134524733	0.410163873462787	0.628965602371706	0.769851593783054	0.675971650903556	0.835679452642968	0.693167934019517	0.824984051953727	0.810437017118102	0.734921652008504	0.684127621453066	0.554532471001266	0.665321592083613	0.373865048370468	0.708420023085084	0.730177164090639	0.90357670679783	0.825378987331614	0.586849803874026	0.763691022222476	0.710157345377025	0.913993598782037	0.843520437910851	0.670552455839224	0.801311688626132	0.692811430735796	0.886600026356974	0.870816785939734	0.621587968845903	0.637752230710034	0.818188610136448	0.803019380275866	0.853490078983398	0.697732264113737	0.777248860190706	0.823345844379202	0.884539887119117	0.605128483430314	0.77393187954824	0.870929560435888	0.833670357822691	0.80338127581233	0.777540354797381	0.638497125225196	0.656475738090957	0.6424519095755	0.934861943845619	0.809729712620676	0.596893790137428	0.80080218583436	0.808078200915797	0.826071049990658	0.680133704650634	0.738784037715264	0.80425420590342	0.790501377925886	0.925973366422143	0.749076573738217	0.789520033254867	0.484923584427989	0.803573873647921	0.629957121003031	0.577569361712492	0.825943447241783	0.786276609684872	0.728526941152834	0.851763204675702	0.795969615647558	0.848659961550973	0.7333960369198	0.862645449560977	0.664542523899089	0.644457670215239	0.613541411349808	0.820747816909146	0.670654033606017	0.705268081768191	0.651905062571338	0.845200138213968	0.787462174013233	1	0.893801125296353	0.832652907560695	0.859209894348557	0.941958980219617	0.755452924859628	0.701445001103671	0.780827705054269	0.414334508228582	0.590568470778413	0.705872963549729	0.564460284602392	0.856453283311297	0.400063357627514	0.790258280043049	0.409161258056533	0.855559146196773	0.835626674436047	0.927709675520532	0.585869880420568	0.401795326909362	0.730332410093616	0.907830508833976
SCARB1	0.733133312357127	0.703443606952846	0.771964788804332	0.64546991792869	0.662366717707843	0.778178210961648	0.633215550266811	0.379492503714207	0.61822273564923	0.766411706837058	0.625225921503727	0.785133408398771	0.732690824759155	0.827025127637737	0.804185632704805	0.632744632703451	0.642093723602343	0.511858096907618	0.656758688670109	0.427326937293941	0.72183118232365	0.642149804732567	0.888425034427971	0.828572068842964	0.615669242603165	0.695864912781418	0.610684600706395	0.890908449051896	0.788738640313481	0.664359279897903	0.772000820093167	0.621195622603669	0.879055053011652	0.858235997153375	0.650690510334928	0.638691985947583	0.755436756542196	0.730432218955042	0.808878617737244	0.666858801533964	0.688060716152312	0.803854375043795	0.904112139189652	0.645782388092044	0.732251179708186	0.901683686184126	0.810820286736099	0.805229668900711	0.757852997646887	0.610507750845291	0.691280809592109	0.603524059268284	0.896289224207344	0.864145664832139	0.59341330786625	0.794747890496078	0.712749215949616	0.789661535414554	0.663218310911808	0.647655870834605	0.761069441017047	0.821105650095114	0.923197745898591	0.715599088034893	0.756971003487721	0.490680908849206	0.703429139633553	0.66011533872108	0.510299329322676	0.824339585384231	0.844312825047021	0.730702546749569	0.913132561409656	0.77941401805238	0.81294829352885	0.684509567670046	0.895457009971611	0.55945191726421	0.586632003279637	0.716115085959489	0.860446206617421	0.759923686389938	0.682876321603521	0.643424198711958	0.89507784501305	0.790736675565615	0.893801125296353	1	0.900863745975251	0.893419539149479	0.924543467412013	0.724211418361367	0.751049891645415	0.836629357135807	0.507365992552456	0.667187483590398	0.693989969488866	0.657426781517365	0.80749464019142	0.485007508173449	0.800528831254916	0.500734277820077	0.87833333531835	0.7827135624447	0.925602747849613	0.51897355510062	0.485866744376544	0.754443895596124	0.872128119138236
CD46	0.751716199473345	0.668229379185401	0.709213657850353	0.59218211665783	0.569768259302103	0.782451833490642	0.680133064316181	0.398809595541093	0.574623383647574	0.742548962835654	0.550463047310025	0.671106437657405	0.780641751622229	0.725838981331319	0.769057805252019	0.513091448580421	0.637316216980039	0.486132503274234	0.748038528721829	0.440022794932274	0.751089868520123	0.607695435272005	0.874584281038431	0.828849704563688	0.609645595829982	0.642902246849177	0.481611893919601	0.842975800227303	0.711025551799659	0.648178622882971	0.731549981614737	0.521290043647864	0.897028116960976	0.829508317854505	0.674849620086766	0.643292401014433	0.709159271224631	0.713093357243562	0.754249304895789	0.596110918151671	0.589767780491295	0.802316693624219	0.847066111540169	0.728154300547117	0.757634562244088	0.925231515726676	0.835894056479718	0.776113312602256	0.769252864783572	0.637904052798956	0.660680968115783	0.557768180982268	0.889311087275435	0.86810259468954	0.706245599751868	0.784969652911888	0.63296103993779	0.772207166783293	0.574316875007828	0.593095838582376	0.719183959034949	0.903785618409191	0.896855157699716	0.678874267331605	0.656003189484123	0.42725128570415	0.63797782051074	0.59154030603593	0.386766620306431	0.7382665629944	0.844782907015955	0.716971964516043	0.861572880298602	0.741129633558359	0.827059903578717	0.575536935470654	0.885452460676255	0.555906565738483	0.544148987483893	0.723635375963573	0.904734797632446	0.805268551171921	0.663387132430955	0.628622471351641	0.901233787120611	0.813935399313765	0.832652907560695	0.900863745975251	1	0.939722947156856	0.91027171843421	0.641108501914795	0.770864330938722	0.851949931322084	0.569598819374433	0.716172646702678	0.720617228501542	0.726497980723636	0.732175896510601	0.548442857830723	0.747401791337461	0.576439732727565	0.92980500751597	0.747192018593935	0.93698133029289	0.52706385954625	0.535774222338536	0.760669146269108	0.851517534195751
CD47	0.711602637920961	0.65264317212533	0.67994069292283	0.59366400023867	0.556675619544315	0.73556151399305	0.63251391562962	0.414853668076755	0.563458931488496	0.695590904679433	0.551787010791727	0.65752387069503	0.743980979430586	0.679190628830633	0.735397117146259	0.548082668304287	0.6063001494974	0.481306066666147	0.676321272046039	0.470042152767699	0.712592897636621	0.579983043187418	0.855108037754087	0.810125978479773	0.580859156021512	0.644373848477782	0.49217357654103	0.802675378783341	0.715529888480757	0.633012763183698	0.715050392444099	0.541805907630876	0.846406282456276	0.794921325453689	0.658136466425146	0.601443886786431	0.663117238320501	0.674951367156637	0.707029012730329	0.602670791395325	0.574616324924125	0.761120253904213	0.824410141532745	0.602414656137877	0.691645883055662	0.888616874200188	0.776215863820613	0.732212423183205	0.718163518092807	0.622236777525225	0.633668769189943	0.540404001990834	0.900098746563821	0.855746089228001	0.711080060977128	0.830985008051251	0.585151874035363	0.71956757756313	0.549042550763774	0.595999192783373	0.671452331244916	0.916826946010869	0.876532277672697	0.664126939863188	0.653480309432573	0.389475657855726	0.601180269998282	0.6150199043917	0.36412471273883	0.720551447673897	0.845957301797173	0.683691821243196	0.880543576077551	0.704049152888152	0.763635854496569	0.602108850275793	0.907527850430635	0.51617037037245	0.530105512193879	0.781159770590763	0.925306322839731	0.798601952087666	0.658581793767087	0.584353501423145	0.948230093816927	0.881343709142869	0.859209894348557	0.893419539149479	0.939722947156856	1	0.915015911140499	0.612756631155603	0.771331218557512	0.889192041301597	0.648645041901266	0.79872556608678	0.795960557441266	0.775033226329548	0.695441176427218	0.639818881632548	0.720379787594888	0.654712140849778	0.932725327123309	0.692646906087846	0.92339887143118	0.51210967297701	0.610487537306341	0.71858767549699	0.811248737771943
ATP5F1B	0.795672235439039	0.719967405735477	0.803707604476305	0.682862048182659	0.723780651827291	0.767946695580475	0.707377975349207	0.434874504367191	0.633218279860665	0.763102281132842	0.673012180414324	0.804280018100941	0.712826680403541	0.800840680005504	0.804067961015223	0.687480345270624	0.702957784206407	0.544814978197562	0.699014021594407	0.400060545356898	0.724244930984895	0.715340901403619	0.921897081729893	0.819175762442185	0.618489852922906	0.736208432605839	0.65813976442324	0.916304861920652	0.786737980498342	0.701238253663054	0.77361631218988	0.667673709822655	0.898339859649819	0.871583284247357	0.68701967120385	0.689252170585538	0.798737413390251	0.79626481665979	0.83792375572848	0.67863522884394	0.732141702497909	0.828366795564296	0.903660479243952	0.662155845792109	0.773413833322654	0.929275446417687	0.838329490269926	0.824052326501416	0.800689426419328	0.661142622412029	0.685708943908935	0.662862313543725	0.970759297589043	0.830710478238081	0.680534743723209	0.808200178545404	0.751236113102735	0.839205788607425	0.688582207706337	0.710246135445744	0.795935082164608	0.86621514646183	0.95537186955102	0.760300867065647	0.798524844249844	0.516876501006006	0.760073038394307	0.663755566654687	0.521491091620958	0.807621571636774	0.877081647328329	0.743144334833742	0.898960190670456	0.820409037894491	0.876456302111406	0.696066505725142	0.933284733203021	0.681525573502464	0.634002647374999	0.721268794495517	0.887886860923852	0.711032027233638	0.748982718396844	0.69817454181942	0.922020461325162	0.85846675949502	0.941958980219617	0.924543467412013	0.91027171843421	0.915015911140499	1	0.741053351127858	0.735340461631753	0.864620944726885	0.524623131410379	0.693909053975127	0.731778758529892	0.667130000214188	0.828079431451657	0.510784297694476	0.823420900560971	0.527701047489936	0.924906411817426	0.829239293894063	0.973334682370746	0.626368322194872	0.510171343287841	0.763547942630142	0.925587897286006
TNFRSF1A	0.793040668559274	0.819684709646882	0.928156969482667	0.788855277302358	0.92725126572822	0.818707367513927	0.655485595285482	0.479202876597895	0.658394388818965	0.863147004740343	0.812560677747683	0.930924912070857	0.596111741781798	0.912313406004624	0.899968694216019	0.868270481004399	0.728601946615746	0.774175842497047	0.567759258585396	0.557216166215903	0.825022951552014	0.85319117045322	0.839512171123238	0.813647188374145	0.61685527481978	0.715764576783362	0.758521457098714	0.883605113619028	0.768324841383408	0.818320022114287	0.836624978135557	0.884915664087233	0.817018119750527	0.901210588733017	0.795730072567369	0.759657902169477	0.90348731002637	0.921563813750929	0.88562764887991	0.815715582571876	0.931475593696569	0.792238576270344	0.800592643232317	0.508133131600702	0.6262540954259	0.774616702625593	0.71204780009318	0.843718304839891	0.820494752036451	0.749232560504747	0.700786303577596	0.791230684061893	0.691002570483487	0.608980386036501	0.375397849353687	0.778859612934702	0.889497247824359	0.816497111045583	0.866043537826951	0.893361303985524	0.843440124385999	0.544790076203722	0.763042748117599	0.806692960938071	0.885976286867467	0.795167031042747	0.804135238900255	0.657528923872042	0.693307012209548	0.693677558089826	0.715139407918838	0.738560887363858	0.740207112394097	0.808556619169127	0.717501217326661	0.686565580007019	0.650465153704582	0.80636445931178	0.755460881621361	0.484533566191937	0.564857296383778	0.634393702443822	0.676775449783034	0.76645957517285	0.610118781479784	0.44024897943476	0.755452924859628	0.724211418361367	0.641108501914795	0.612756631155603	0.741053351127858	1	0.688696075757162	0.435408499409762	-0.0546691694788054	0.166425961897102	0.456726639541969	0.126975345523613	0.906659591207389	-0.0468148870905861	0.837190704175269	-0.0275952781419247	0.574305931679894	0.852714380384608	0.757558108898919	0.747974451132779	-0.0776427062423979	0.767667780207686	0.8648269375359
STX4	0.66212300970471	0.851470030145365	0.801099131128962	0.854476478698452	0.70171726866663	0.937182762698441	0.514096094422118	0.773724722606969	0.860104802314059	0.807887376055341	0.818367470590749	0.700034450321913	0.930908709279709	0.739231502071856	0.881961125116488	0.607563050427161	0.848694375225434	0.36507064668366	0.569775976093166	0.789895766918738	0.820439713653169	0.72734843726557	0.876198430920803	0.812666821907601	0.880807919293956	0.82513262052859	0.558001091211414	0.761509598888689	0.674958470854324	0.847462305417401	0.829166943903159	0.616751380475897	0.800283051904854	0.811144690569375	0.836883989986795	0.807057580804312	0.765688274145924	0.765761733914956	0.778753766774678	0.816182353774522	0.665143633129961	0.813071470513478	0.718464441882018	0.48848291110114	0.664938798771958	0.879013011581469	0.736518465193381	0.87299348796871	0.894866544319875	0.865571315762449	0.85489983170402	0.807269195184424	0.64048605662408	0.844371696698805	0.669328980787063	0.767692796386871	0.644624861791564	0.848971764283959	0.695009613662366	0.694107058292903	0.640342741412389	0.746379887379419	0.713842171021319	0.748278467319648	0.748186575238691	0.408548710041129	0.551040830833796	0.77952237991813	0.505563911649194	0.734551733404329	0.76640010456639	0.908112957599042	0.802687736069881	0.735335589432344	0.669257302422566	0.755989653742976	0.681329409337929	0.5326251889602	0.736338754029527	0.634551086782671	0.849984134394912	0.837208955975353	0.842484766889886	0.687511023148406	0.695337563501571	0.578118361631878	0.701445001103671	0.751049891645415	0.770864330938722	0.771331218557512	0.735340461631753	0.688696075757162	1	0.659763137512137	0.204545106667456	0.499791797064723	0.710251615291248	0.330789451338165	0.734240982703915	0.244528953240991	0.586637033403378	0.220997416329518	0.718102250147799	0.791663430766659	0.767241174955763	0.696799266101142	0.150884619454742	0.92243520894592	0.772859179001998
TNFRSF21	0.490127707411691	0.565225160268929	0.536029233016592	0.525440559405	0.434492963421649	0.61493229319036	0.406570951868945	0.398962823906573	0.549237483035233	0.557644194379397	0.491352245563724	0.510933998619588	0.645562668616042	0.5441019553247	0.585878845210461	0.452140437766093	0.52609456108526	0.29600245300659	0.4702787417743	0.341985600658034	0.47830312017362	0.49164097108562	0.734616486995142	0.681978686098582	0.561935084339095	0.573959790777765	0.39499196658823	0.68619860595246	0.661178773901053	0.518569842228813	0.586699278961485	0.453150890434709	0.711201256070708	0.62869777003332	0.499242370988575	0.540753296004867	0.541949147722759	0.513389886393778	0.560304279714626	0.528088971611606	0.442999372299269	0.579109515421286	0.714339015885985	0.410047999683091	0.507349934158856	0.819804088810077	0.594938892391243	0.627199412155919	0.603934358326336	0.540412282249371	0.59000677920901	0.49696414819282	0.840579131275748	0.809040124119724	0.702373330021735	0.711720522125662	0.43855143179067	0.621754071713381	0.450069075933083	0.482921888782627	0.477814692125025	0.822269206189798	0.836861410160839	0.583211356402277	0.58842434905127	0.29335421522933	0.402586195586268	0.623552610126142	0.409148444434052	0.646753813195604	0.789856235746724	0.619976186042223	0.885201047649598	0.62316503867739	0.668880065958703	0.557178141410201	0.861964124971893	0.391513804207739	0.452832426065727	0.780766771200081	0.924684724686641	0.665531479411366	0.673475632652995	0.504059244801023	0.925361146161501	0.907878789807319	0.780827705054269	0.836629357135807	0.851949931322084	0.889192041301597	0.864620944726885	0.435408499409762	0.659763137512137	1	0.791334249213437	0.92211882596547	0.775081197732968	0.842381367372573	0.547701277088235	0.780314464081398	0.539467364212661	0.78742601064157	0.850900276502242	0.568530307734951	0.85001330850994	0.361341791681433	0.77353692080762	0.59527101787392	0.673941760435917
PTPRZ1	0.0840639108958666	0.00801227075427594	-0.000298103208751483	-0.0255948603902631	-0.0911199717059849	0.090710439673572	0.0975000279296743	-0.0425822235371864	0.00577776457271389	0.0592810548601482	-0.0630300648686089	0.00582019707826409	0.210444321434339	0.0389158450794694	0.045680304592178	-0.0354527073406272	0.00325680669279786	0.0273092980015804	0.180473609535478	0.0151383827332209	0.0544694043223819	-0.0378707734429155	0.25553693612813	0.250262884335265	0.0386144954045695	0.0265115869294519	-0.0545209873689612	0.218928723529621	0.229609712798993	-0.00438205705832697	0.0584571525152271	-0.024189304742688	0.279279675458369	0.143558719956181	0.0302617376108317	0.0601260045715223	0.00558813572674245	0.00696029323252339	0.043759574380495	-0.0372268828568618	-0.0668292393697887	0.115156940148151	0.351793836459434	0.175553950985464	0.146577328989037	0.390427797898554	0.211844115721102	0.0992093587483706	0.0811033810260929	0.0104322866377698	0.0763297703581172	-0.0492776260944596	0.558696481193318	0.429395516756212	0.562172105032388	0.34390131047134	-0.0367785563031929	0.0854885686147664	-0.0310924273317493	-0.0369997123193599	0.042468907523943	0.604427190116477	0.476605103294505	0.108695010713089	0.0858659375168325	-0.0414613928880061	0.0145040514024757	0.156790914210434	-0.0796882089763342	0.201196500755045	0.44676510087203	0.0781725039761859	0.509500806101601	0.117290832700943	0.32197063003465	0.0381722546836217	0.615444939937486	-0.0314110860709839	-0.0458854935758897	0.646010201935328	0.607016882560621	0.36048243144792	0.198405147557791	0.0471199586523667	0.700473745104524	0.808560401175726	0.414334508228582	0.507365992552456	0.569598819374433	0.648645041901266	0.524623131410379	-0.0546691694788054	0.204545106667456	0.791334249213437	1	0.931056507729927	0.53504035168153	0.953614671006813	0.0313091557826107	0.974246387826918	0.179959936232722	0.98817861918545	0.608114676828098	0.0302598471723546	0.49179597657605	-0.0757508630199046	0.989325968289367	0.0835692745687771	0.212760290599558
NOTCH1	0.2512800202497	0.32276297155194	0.269001546637963	0.303493292509501	0.173895631990948	0.394634500968983	0.198954215546311	0.282593758353837	0.344942079384752	0.325600102872082	0.259624391951458	0.227035952541437	0.487536921208355	0.26047810489007	0.319201430078724	0.192935497515499	0.314587647097319	0.100629651511911	0.290561682775226	0.27246310213892	0.277407358861663	0.240961713183812	0.501899381065972	0.468619415015758	0.363509437313506	0.326335820914946	0.166376660993966	0.431945586550737	0.420730106356684	0.300773611023563	0.338343437721084	0.213154271440262	0.474757223009204	0.381206054288944	0.298961335678541	0.353877163629799	0.260748500794453	0.249161865579093	0.27882468059772	0.268352242194161	0.181465628656227	0.350335149913078	0.519171639665054	0.238067015656754	0.309775103009305	0.624097346598684	0.378955486610805	0.380734593910038	0.364667198542117	0.324395641821501	0.387872428191383	0.266674676421663	0.680425206638959	0.650919141568998	0.730408983882072	0.545814434962912	0.155831182924898	0.371038036921129	0.217441857706287	0.215741890778859	0.227361808823063	0.758245469062147	0.647123408078169	0.355228252519636	0.33756211668159	0.0848467485629857	0.155728646906717	0.4502800560095	0.151261036387328	0.438466420185656	0.653478330830838	0.391607694602519	0.720279790584079	0.362563821171842	0.47888028298276	0.320450935441731	0.745322806116456	0.163732011369529	0.238658784858689	0.778568914710678	0.819901745492411	0.549306959893301	0.495623109889012	0.296083571444569	0.837481721376573	0.892005716029408	0.590568470778413	0.667187483590398	0.716172646702678	0.79872556608678	0.693909053975127	0.166425961897102	0.499791797064723	0.92211882596547	0.931056507729927	1	0.724043831009619	0.909890960204937	0.266518491353322	0.92890778850228	0.307283310148916	0.928708908664952	0.735691097395918	0.283530824247922	0.669633066325662	0.171435761415814	0.90895844473551	0.386296212547861	0.419795181115409
SLC16A1	0.475145700955485	0.623845069329986	0.528575904169777	0.626758925030517	0.472946950782211	0.640765012108136	0.378866591218487	0.527381899267722	0.616279836184182	0.581105101686185	0.578798551893853	0.464203579140537	0.676992290286259	0.499040460167577	0.60665213784895	0.479387818145715	0.632087618103589	0.179891526654438	0.447073325678351	0.473952523359865	0.52711368697898	0.462586637073084	0.675983099069546	0.595605749319189	0.589297162902464	0.617221405398493	0.490592484774877	0.634772922218453	0.526315891823188	0.578941689509061	0.646283825252752	0.497650574465228	0.593843346173473	0.622143461272404	0.553149012705654	0.575444992608281	0.487351089985015	0.449607289199969	0.526364275853054	0.557833820186359	0.516329983127615	0.601605576260887	0.608525513908508	0.333180864138377	0.548501533628589	0.719395107838442	0.573498616007301	0.623099945249158	0.580988630005414	0.59304276819717	0.638979979851928	0.543461979437254	0.68459873370562	0.77597279814989	0.714177082956861	0.618794416204461	0.379355507661671	0.64036679059782	0.509071628381562	0.452136622141475	0.517435577613198	0.781928834999355	0.648577616589036	0.622007267636936	0.526391443839305	0.104726570264356	0.379850060698638	0.640663351964692	0.286251600583986	0.713955850969571	0.754521259556904	0.65637673076972	0.740244708089083	0.531796581094432	0.549853052219467	0.554283608561777	0.722124955390703	0.314616211871433	0.520075407297266	0.655563285043111	0.814716304133638	0.56891517580017	0.695066130139471	0.435226323192389	0.756699427938697	0.750948400484252	0.705872963549729	0.693989969488866	0.720617228501542	0.795960557441266	0.731778758529892	0.456726639541969	0.710251615291248	0.775081197732968	0.53504035168153	0.724043831009619	1	0.582388566245686	0.572900608949552	0.575713712360723	0.443550471508736	0.523982181155386	0.717090399829997	0.506047045594537	0.691566999015155	0.472089367807944	0.513445401813731	0.650859850712452	0.593680760436113
