""	CCRL2	CCR1	C5AR1	TNFRSF1A	TREM1	THBD	TLR4	SIRPA	CD53	CD163	TLR2	PILRA	ITGAM	CSF3R	CD44	NECTIN2	APLP2	FPR1	SDC2	SIGLEC10	CD40	FFAR2	LILRB1	CD86	LILRB2	IL3RA	CSF1R	ACTR2	SCARF1	LILRA1	CD9	FLT1	SDC4	LAMP1	PECAM1	CANX	VSIR	INSR	KCNJ15	STX3	LRP1	KCNN4	TMIGD3	ABCA1	IGF2R	RXRA	PLXNB2	TNFRSF21	ITGA5	HAVCR2	TNFRSF10D	TRAF3	GPNMB	LPP	SORL1	ITGB8	IL6R	ENG	STAB1	NRP1	ITGAV	TLR6	SORT1	NOTCH2	TNFRSF10B	IGF1R	ACVRL1	TNFRSF10A	HLA.DPA1	TNFRSF14	BMPR2	RIPK1	ITGB1	MCFD2	CD300LF	ERAP1	CD47	ITGB2	TNFRSF1B	TLR1	LRP8	CLEC12A	STX4	ATP5F1B	CSF2RA	SELL	CD81	PTPRA	NOTCH1	CXCR4	SMAP1	NCSTN	ADCY7	CD74	CR1	ADGRE2	CD4	AMFR	JMJD6	TSPAN14	CD63	CCR5	RHBDF2	TFRC	PTPRC	SLC16A1	CD226	RACK1	ADGRE5	TRADD	SDC3	CD69	ITGAL	IL2RG	CD82	S1PR4	CD36	SPN	CD68	PTGER4	IL2RA
TSPAN14	0.342936779465979	0.975845638927298	0.954857057143162	0.958469963194983	0.973329885397585	0.985288156644533	0.903601524914273	0.978094208525512	0.990267246703741	0.939994603874043	0.964694390093025	0.958488782622766	0.968121929419276	0.0272926166579024	0.993544790505261	0.977579017493044	0.983842336139728	0.887111085527381	0.966721318416236	0.982011994978311	0.924960445607558	0.266368831756668	0.98269936635298	0.990149051468243	0.925203967308981	0.972122566791045	0.961526536641178	0.995510835266859	0.967345078648695	0.876562847638544	0.926439166111907	0.977601761676419	0.992514981368588	0.988520981801016	0.904823140427089	0.974136549404316	0.989207446105605	0.964086524597225	-0.549424108123739	0.774580316452594	0.983345946802764	0.964915212464758	0.936131326266534	0.991100703267122	0.973382933788752	0.971263009155877	0.961611660851755	0.943149280881903	0.980740353615502	0.993182785029035	0.930149949512498	0.989310000606537	0.935144646891172	0.972539347850371	0.776191958496073	0.955207326535728	0.950822256580487	0.987846279238317	0.800430649852381	0.930970287138841	0.98864706121585	0.839759202058094	0.952873523311638	0.979916026357593	0.985847877534886	0.925136616637138	0.979699831184735	0.985244498868432	0.946207081448295	0.828280698661193	0.978206645125787	0.967242211652445	0.994971977353577	0.981594358840396	0.978863384246329	0.963906758411237	0.992493638490085	0.96217263634789	0.988013767164638	0.96237401639953	0.957562897577085	0.978616216358084	0.986067236424137	0.952820604968001	0.978902127771583	0.540922414694063	0.978029798582755	0.989920040863747	0.933668698173606	0.631517372381157	0.98618192504143	0.985694595289046	0.986332288255795	0.960034105579414	0.780688542361308	0.979242478069917	0.96300569232505	0.990026282107683	0.983381987078629	1	0.987625018695137	0.933606690936335	0.980426519504287	0.9796508794995	0.926429943943741	0.966598110775726	0.942745994923807	0.979269784697455	0.970742200039859	0.861789729880873	0.977512079966856	0.32044910964368	0.964651561060299	0.944729567225656	0.989010925218391	0.959908036438092	0.96384583679321	0.968763467423101	0.972854690906408	0.938916514092552	0.859828427153014
CD63	0.373420261818191	0.968705391096467	0.940908049197507	0.940781595097661	0.99161083411577	0.986076554058389	0.887169587833175	0.989173159934264	0.980009530381458	0.918215547499807	0.958002304331746	0.981798949038776	0.97883846518237	0.014185662892235	0.991243386458412	0.974836480322803	0.976072927566816	0.860701714083406	0.98065896312498	0.978107885903704	0.930214493660906	0.250847004681471	0.970806208438988	0.984454000142481	0.897393037244361	0.984857841699251	0.97083722366484	0.986096396244165	0.971387567631829	0.836595672627919	0.959874732053523	0.980074652093259	0.976302566189707	0.996624032451116	0.875904753785181	0.988203984854268	0.970463787507721	0.963594648845638	-0.53239152823203	0.794364545858336	0.993062383883057	0.974783693480107	0.943892308650187	0.996931999568023	0.97307691071613	0.960575757076418	0.972138013754727	0.965937228529339	0.97682267866243	0.990634511148692	0.898236218627084	0.964870594011995	0.963225116262147	0.970435452449225	0.76140794247763	0.95459624062374	0.92172315940357	0.990848134978287	0.753408873062792	0.955214075632909	0.985844281884275	0.850368174213582	0.961800327623599	0.976365442058136	0.983008818705686	0.948594433011424	0.984879163613096	0.976607659197352	0.937363064442037	0.850006162552903	0.986813443257199	0.937438818895702	0.98194082321656	0.988506565953786	0.971771385742449	0.966408946973794	0.979464662086652	0.972758738704366	0.964795428322292	0.965287175951375	0.970064440578747	0.985108970387288	0.972169900962763	0.965357084808249	0.978045215120011	0.437467020285115	0.981561905612246	0.976353619931447	0.891050953494307	0.561447067148991	0.980148648036771	0.983871324596265	0.960713289659086	0.958439471841325	0.756699884247378	0.968969193844106	0.967199454808813	0.990591035262948	0.957976549535967	0.987625018695137	1	0.944794715752955	0.989766365926592	0.978612590813172	0.866315661939299	0.970012113056898	0.944459342612617	0.978235836865905	0.93684338468113	0.819845907874571	0.977660818401666	0.247477322248826	0.95484446619172	0.933114633034715	0.98141112106172	0.941343648587329	0.963473428936762	0.969227874086363	0.991446219309037	0.908159698379191	0.800584141641751
CCR5	0.185271444451332	0.901767141205001	0.801203620643797	0.809339260081104	0.954491343628262	0.926653236052515	0.7324938731793	0.948146259940449	0.908131047233479	0.770272612714315	0.834077282575673	0.971980345728126	0.966025546104878	-0.157672212684851	0.925566368570651	0.966007105888782	0.886008485838642	0.707838931552426	0.964381314667886	0.929423249134014	0.985735916969019	0.0811641207710542	0.875160084126125	0.950927656469092	0.745582057067092	0.949560046012312	0.965861952213493	0.93175269712659	0.949732356795313	0.660757251411106	0.973082327388391	0.950108270887176	0.940873964196604	0.945982187603633	0.712579674882922	0.976842873645639	0.896963307018872	0.942392583623947	-0.601038108350234	0.740877764949509	0.948134288749808	0.987805052805197	0.838068314335317	0.937715462566006	0.954488480024636	0.841091418395277	0.981969338280976	0.983351325278237	0.923835286811737	0.926760296525742	0.797764684567191	0.916629600839482	0.983945389179451	0.966597641248336	0.705566617878648	0.887157487293216	0.804522284904455	0.947279940316041	0.542734319630829	0.982375499824154	0.91279668033707	0.894860295740669	0.960729205185959	0.969826202952099	0.93520834684582	0.911290988047345	0.915524654309871	0.920235460602887	0.954359649505978	0.879785817338311	0.970258243189998	0.876369914073811	0.92221739848957	0.975510372501668	0.883734415558673	0.971249788573674	0.943230081909375	0.985704865068634	0.934175152637353	0.893181339688216	0.976877676244684	0.950584088351418	0.923096569692139	0.987092554393248	0.954662758685908	0.300471045828775	0.976020098996057	0.946607144023921	0.797647681868735	0.638537488809123	0.959637641766724	0.949836051678413	0.917598370152379	0.976653860729632	0.548717800633556	0.874694083668798	0.99142353115012	0.964350512042852	0.88627377011502	0.933606690936335	0.944794715752955	1	0.975968308111858	0.978241178529842	0.828484572138691	0.98625132682679	0.986797806749094	0.974880022748069	0.8656217242406	0.864155541734296	0.896961829171586	0.413906726564164	0.98023079562029	0.972663532607608	0.951347388139338	0.970912101486244	0.925840158743894	0.977003295227244	0.966867139896667	0.925727277038661	0.844616964218099
RHBDF2	0.275264039479989	0.957049955140094	0.9025884134849	0.909038196088938	0.988576526696363	0.976457070786898	0.847329849468444	0.986525828726755	0.967213859682214	0.881264506025906	0.928217250809625	0.991929593316533	0.987707101722954	-0.0343853234026473	0.980701977645718	0.986333086317237	0.95743363879119	0.826556107171031	0.985880295921689	0.978913221514283	0.962775152528964	0.187437548932426	0.951230647711436	0.98444072594288	0.85895108667574	0.986559564639037	0.982821130085493	0.980599201306034	0.976570893847394	0.784047269211232	0.975718740797092	0.980708049565262	0.974196993261649	0.989330465431215	0.835634635423804	0.995312080073007	0.962089229388881	0.96946618662443	-0.54189082374267	0.794039604091642	0.991656881718128	0.992314699298804	0.920692304015848	0.987384430511285	0.981751828699405	0.928290644176086	0.989704641108381	0.984793471797189	0.971554487532599	0.979279330317577	0.876534728317624	0.962605497857623	0.981749098781557	0.983426490752737	0.770090029029409	0.934277484794804	0.890160895572021	0.989702403187602	0.690075421589751	0.977222690983151	0.974465308776492	0.887672544555929	0.974978400835126	0.984744036328575	0.981602299304058	0.953096477117383	0.972577088494521	0.969207014804193	0.958278556390902	0.854720700950945	0.994368689694062	0.936228306455901	0.973719190255933	0.992509950555794	0.956480587378925	0.979941719791779	0.981857605331841	0.991304570734774	0.966384970626515	0.95835810301057	0.985153650989328	0.984234932699527	0.967298832813896	0.986648531253596	0.980461848170419	0.41094923344944	0.991994773068727	0.981750861458001	0.86551210223358	0.598614149994267	0.983601501403635	0.985537788398198	0.961406430547078	0.979128424797164	0.698030681507362	0.949284937889233	0.989279099400922	0.993291975966713	0.946779538320642	0.980426519504287	0.989766365926592	0.975968308111858	1	0.991276194290381	0.870052693216725	0.990018048629095	0.972959081156823	0.991655542884709	0.925786567608865	0.848800215486001	0.960437936902783	0.31042620130475	0.978269368406513	0.957453043393274	0.982111908010257	0.965832243194617	0.963276645016468	0.985046576590628	0.994605156760575	0.924306170738697	0.827311054255617
TFRC	0.269080315273601	0.956759786295039	0.892829757076203	0.895496750831538	0.976118545580117	0.971723394880723	0.834434485383011	0.980221986811818	0.964527526818447	0.874726221278077	0.91323095472691	0.978034835480076	0.985212419776319	-0.0741405895658345	0.976219331124809	0.993089338559688	0.949749754926382	0.812765675546026	0.978730117985796	0.979410301569258	0.969212234388893	0.173676703569947	0.946121107558393	0.987056967916905	0.851650166263039	0.977875043404363	0.980029501132923	0.981042226456986	0.969615058820388	0.785302195453472	0.9595062954879	0.980338429005772	0.981630600384116	0.982482402131637	0.823245279843261	0.989194434847276	0.958175928577936	0.971280906630439	-0.591618490526054	0.769028035904586	0.98107658076778	0.989973417198158	0.899978337270952	0.979130347579249	0.982250026863834	0.920882272656286	0.990165212794459	0.981353091673197	0.969408898558661	0.97783128009426	0.879904850032704	0.9690088731501	0.969981927076117	0.986511296894597	0.757728493793861	0.928954401821903	0.894834954859508	0.98531678573559	0.69002776846574	0.969566501709272	0.965158496870561	0.880962800404696	0.973879134564692	0.994226320360988	0.974525868476801	0.929674887414455	0.961277888605802	0.974054916093365	0.972916658086463	0.86606724324248	0.98936874099814	0.93389814297501	0.97549995583174	0.992763651968796	0.942261218920632	0.985786015418797	0.98519062963704	0.990534695944925	0.970843626249843	0.94353497591456	0.982552165812669	0.976082048255259	0.972896776351421	0.983979546865856	0.984316152901188	0.427473898769292	0.990202814251132	0.985147556286813	0.884174947192732	0.642168358175904	0.986368573114062	0.986887326464296	0.971337328002866	0.988392269645603	0.678148498935224	0.945601230593873	0.994600688037358	0.990490446596249	0.955005784088235	0.9796508794995	0.978612590813172	0.978241178529842	0.991276194290381	1	0.893397256816083	0.994128674312919	0.986801309800721	0.991861699812711	0.932657034733925	0.879801656308728	0.958899217247852	0.36264502567013	0.990130830364904	0.976988296509442	0.987237345474811	0.977912938198314	0.956577350757037	0.990908661287997	0.980181793023178	0.948578210705727	0.873786962791909
PTPRC	0.273040672915024	0.880524812952165	0.873397949505807	0.894230693512332	0.830186222652237	0.866878024317902	0.851406127454489	0.851803007373099	0.915097095747836	0.894343129101093	0.881099118790825	0.813325368336757	0.843550394303611	0.0586133137035131	0.8977393434274	0.889631226009159	0.885652568023602	0.886524930431871	0.820945712780702	0.906901982114509	0.820707478418545	0.274115724477318	0.905973406654092	0.89141072327179	0.893473651814735	0.85656202049316	0.838152861690853	0.91524719492076	0.859985425377274	0.844899097177072	0.763445195990085	0.859500575505769	0.921852353417947	0.880088609975921	0.873621129838259	0.848009391578614	0.932483886262079	0.853935239929214	-0.504904563263425	0.635225486904397	0.857887834514899	0.846049687237326	0.814400854686976	0.878535829179314	0.863005942270569	0.887697629573598	0.845013610414758	0.807376276817825	0.876881623943417	0.907381329445595	0.879225289460086	0.939825412165142	0.777249924829019	0.881312793164395	0.724055803834104	0.81816381044637	0.921536002875642	0.879522196896522	0.796113564622169	0.781665124561727	0.890732821526522	0.747547706137545	0.824751779772231	0.898897780947715	0.910926125496867	0.770889022992836	0.870224651449167	0.900466832812616	0.902439230690792	0.744592299214323	0.879233959179759	0.948252110502063	0.914279299289578	0.872018737172056	0.897850062526308	0.869389052318387	0.93821035186214	0.848192222518458	0.947949676869253	0.86641739419444	0.838065480347207	0.852979472943309	0.913386502939206	0.830882153437573	0.904956578243499	0.741425211301708	0.866275555764135	0.929668363770851	0.940221889000839	0.781798751586714	0.918325184451025	0.887253421813145	0.950862837827519	0.889481661800955	0.752703279030883	0.896734556178704	0.865028429205849	0.890160039299023	0.953278822135528	0.926429943943741	0.866315661939299	0.828484572138691	0.870052693216725	0.893397256816083	1	0.87642935365882	0.854912265270488	0.893880085563298	0.950278148728306	0.909077363003809	0.871047401640778	0.529826625591851	0.897279416598382	0.901893675153063	0.899644318883039	0.915726934671879	0.852402514096874	0.87443606818478	0.833759556358605	0.940449487528043	0.937720393055557
SLC16A1	0.232348703636657	0.948583180611445	0.868148578308433	0.87476168247113	0.971549855001392	0.962079628133466	0.80914596153116	0.974060707153306	0.950889509014113	0.85052727989907	0.894242783681878	0.97879755801904	0.986125394913971	-0.0937419518370354	0.963504646374362	0.987775435391648	0.929520568630701	0.793740730319936	0.9764094278736	0.967271265795426	0.980794773373549	0.152473175191556	0.930864679716669	0.974170563312041	0.82884682462882	0.973109347142756	0.985299316128654	0.969027422533251	0.970136551891519	0.747213405531295	0.96531389304176	0.975999203891522	0.969352605587198	0.970151579167935	0.785149201210277	0.989482793157518	0.944297171257704	0.970213745466805	-0.581881900665765	0.757759759487321	0.973813492955408	0.992685552494425	0.874463243925666	0.967205240910482	0.972315340286955	0.898123434277721	0.993295303130533	0.985717218184188	0.959460134563959	0.961869021629743	0.864049690682797	0.955066070116848	0.975480361153262	0.988969351624856	0.726499196981259	0.909426478903655	0.869156948330133	0.979993375330349	0.644870939547171	0.981351763487539	0.949676529079073	0.887723745694896	0.979274309375537	0.986504177307225	0.97285946748861	0.919192510289627	0.955945955476836	0.962711483269151	0.972730209161803	0.8577297376239	0.984614285393099	0.925095098637259	0.960073439060508	0.987930603159748	0.926495834395787	0.979670636038046	0.976971159319399	0.995490733194205	0.959024513667286	0.93876860120014	0.989852765584308	0.970367654892957	0.962981029471004	0.991461678820294	0.97197635867022	0.391266925600073	0.990376306380487	0.980317395581647	0.850872835932024	0.634875586242992	0.980101116316194	0.979977767743201	0.952992533064503	0.989708439077567	0.642326466354663	0.928905271105923	0.996126957154251	0.981073093008587	0.937331551834405	0.966598110775726	0.970012113056898	0.98625132682679	0.990018048629095	0.994128674312919	0.87642935365882	1	0.992235709402185	0.990177958240869	0.915998997427214	0.868797823499648	0.945284720191232	0.37975855281095	0.991201474470909	0.972842417962047	0.975907495622582	0.980345030101994	0.960277035727625	0.993818462889994	0.977131657177546	0.938956567989308	0.864518740830068
CD226	0.18877869681052	0.928607673694479	0.827973119429621	0.830923822954724	0.951718617465884	0.941813951621326	0.76101164040207	0.957069390452338	0.925392930256346	0.807071223556482	0.853131892420251	0.963394966481252	0.97795765072627	-0.150723564237547	0.937826970150572	0.982677277762652	0.897545029234554	0.745106747439241	0.966569947907659	0.948833071513759	0.988298035287447	0.114971807472189	0.899930139567453	0.961641716605066	0.784622168578476	0.956178057252646	0.977293591977389	0.948100938912593	0.95564958433734	0.704961458858294	0.955926698127786	0.965275317504172	0.956335253563965	0.947949428066985	0.734838154057938	0.977068877270162	0.915666561717223	0.962678844699168	-0.601091337750845	0.744669950538549	0.951966217735503	0.985991588818608	0.830483021805679	0.942847103062397	0.963641497400312	0.861192394720891	0.989283306863166	0.982876324704586	0.938792726898092	0.93601641133335	0.836190756471744	0.935465303547307	0.967383100153132	0.983173995198602	0.70382820335938	0.890508399133665	0.839222044795621	0.962141959035362	0.591694512954291	0.976965185735463	0.919045188371584	0.897778675493463	0.974732902346467	0.982008560334381	0.950356408586047	0.896161425927474	0.932554003876184	0.944250748521497	0.974807335207225	0.853834295651096	0.965345409511866	0.895726969146087	0.940228395543831	0.97457261002734	0.886887979319309	0.977734899557656	0.957529207662469	0.990140972466278	0.938697123965265	0.909665753327905	0.985596106282556	0.949328448096493	0.949904330291363	0.986617032677557	0.960194922657706	0.346069548851222	0.97909016760361	0.965152448066718	0.821982489714812	0.643652849406854	0.964196402546483	0.966814691040505	0.934928189421294	0.989436143654702	0.584535003287119	0.900980807878492	0.993630636370389	0.964763658125857	0.914507985008571	0.942745994923807	0.944459342612617	0.986797806749094	0.972959081156823	0.986801309800721	0.854912265270488	0.992235709402185	1	0.97714983155	0.895442222932295	0.876342728687355	0.923783408282477	0.399855242451923	0.989098767068954	0.978848650619725	0.966883272039305	0.975929270781336	0.943139645330062	0.991024594613959	0.956595050633379	0.938697327134065	0.877147172073027
RACK1	0.235837927822345	0.950188633625221	0.890836308880626	0.897598741321083	0.971173253554431	0.967755758668818	0.828946187994155	0.972606589949146	0.959004624928377	0.876695542249121	0.911367335301197	0.976656182700531	0.978541821287818	-0.0920435866336179	0.973757710622847	0.987266112519649	0.949490105415744	0.816394594562014	0.974257328469516	0.975651414969811	0.962726697723817	0.143703103548057	0.946004907671413	0.982764011002229	0.854364044828987	0.973082443093463	0.975571270514289	0.97947762598326	0.962225330703829	0.783618859159462	0.956805399909083	0.973375676771489	0.976055578173437	0.980018433240524	0.828442220832474	0.985497444138233	0.96138172212011	0.9639545176178	-0.596159668776706	0.75780396041685	0.980841090172532	0.986264951818389	0.904566144414374	0.975591400825343	0.974550540277569	0.918726041506386	0.984296017126863	0.976364721396649	0.965394355720567	0.977113199440718	0.877810314618701	0.964857996574277	0.968516020694157	0.980496610661249	0.765142796354913	0.922195479060729	0.883374889855466	0.983652046136104	0.690894710644561	0.966755765185489	0.968166277533144	0.870305324032118	0.967066205976261	0.984939484791845	0.976943959579885	0.930845734124507	0.96142629948593	0.967262444563261	0.971549784223773	0.84988193239586	0.989854892484624	0.950312208885343	0.974333475563899	0.988641908099705	0.947853808676877	0.979925098441264	0.987101354575546	0.986454538473795	0.969434385760465	0.942492234694887	0.978811192549393	0.974676131449892	0.966811191329779	0.983245557034221	0.978503351098553	0.460134487919627	0.98875357047854	0.986775492469583	0.883825175680046	0.65461673779029	0.986354321472938	0.982685668038219	0.972999257122115	0.984190289273739	0.676739356300787	0.941334430723102	0.990002439566735	0.989336680995469	0.954927033236138	0.979269784697455	0.978235836865905	0.974880022748069	0.991655542884709	0.991861699812711	0.893880085563298	0.990177958240869	0.97714983155	1	0.92519891944629	0.893747371863995	0.95288717981307	0.374034078761239	0.984613256445744	0.964475049486258	0.980656562205518	0.983232669010112	0.955668809728174	0.984538496612151	0.981860838230179	0.947876038923891	0.856610303138665
ADGRE5	0.338391824105001	0.959254057207978	0.95166564356994	0.961311652125757	0.921104108640723	0.952448559856964	0.923595288022316	0.935230083725073	0.980839054577915	0.946303833132771	0.961209131982557	0.893209138027416	0.924486544034407	0.148005050899254	0.959886619660362	0.936726970929793	0.953618056453006	0.924011443599078	0.913328471354452	0.94834016067337	0.872908128152862	0.408924136024248	0.969241014469418	0.95529549595198	0.948508924989423	0.9340149042518	0.915789564803634	0.967675573062162	0.940986940146835	0.905768726827173	0.846496356961508	0.943159999758462	0.970969435993186	0.939309111259417	0.914043414628827	0.91830760451622	0.975989552971438	0.931031161423916	-0.464378429311173	0.766191691647363	0.931139223409047	0.908446096888433	0.883626855413551	0.948396778786559	0.926899349493849	0.958608653299827	0.909906789491936	0.877439138284222	0.948310821594408	0.952820701440402	0.938643130872483	0.972335818184101	0.856993179866865	0.942985243186465	0.732061375985211	0.926672698461819	0.973141359381255	0.948950820472675	0.837314658090187	0.861861999777738	0.948746701344198	0.813256537047428	0.908906331590306	0.938515834952913	0.96219104075577	0.858784380831277	0.952604477412796	0.958327275279472	0.915443406199175	0.739518052137196	0.919231418682591	0.951517566681895	0.968403952394922	0.92526420864603	0.949997187447381	0.912513592852023	0.961505092262493	0.909267814216651	0.966213796961861	0.936482388464779	0.910679441589172	0.928059638843223	0.973682137341671	0.893155821089346	0.943306450571594	0.634874303881705	0.929389008542015	0.963801253506317	0.923912815084543	0.633895057993122	0.944509183288829	0.950982679597334	0.960096625849329	0.920054613916381	0.824288313827294	0.968375133293428	0.907199990392597	0.943746677860284	0.974056212643788	0.970742200039859	0.93684338468113	0.8656217242406	0.925786567608865	0.932657034733925	0.950278148728306	0.915998997427214	0.895442222932295	0.92519891944629	1	0.834765501568658	0.952932591500305	0.344413085161142	0.923594755436628	0.913247912648296	0.959086113135807	0.917636230837413	0.934778646952157	0.929761165593491	0.90765468371014	0.916593847357706	0.877921303497922
TRADD	0.129290354912925	0.778655749399492	0.723440894998018	0.734778448010348	0.783169722031971	0.792197128968799	0.653156258001853	0.792901587341099	0.814262393587203	0.738466050539478	0.737674717501606	0.798816347601143	0.810904865872545	-0.262126242793927	0.819391764726285	0.866438744468539	0.782487170616173	0.707663565495903	0.797875934625959	0.854080832236803	0.834139799396248	-0.025402482546641	0.793523471655675	0.847810262868197	0.722367078341909	0.825223750608496	0.801374421901352	0.843176090221505	0.787960519421902	0.656431979430656	0.782809895884123	0.805716578206575	0.862710640812114	0.843460362029076	0.718360586546465	0.827715363992678	0.834327751240399	0.795390976379629	-0.607771649013098	0.543322218550656	0.809660640430992	0.835853068328933	0.728238363954702	0.816432736532565	0.831128688078947	0.753399031597545	0.834497087165998	0.829337195640027	0.789259320966642	0.847783386548498	0.719477046909417	0.855566741667462	0.793966940258147	0.846784037390353	0.705760285079641	0.749602424606771	0.778310492179414	0.829330936193247	0.575053343468775	0.786248631232897	0.812213636225141	0.751799128208468	0.787205136180462	0.888753003918061	0.851576037438299	0.743094196657561	0.80807322765395	0.824876345009583	0.916584111087921	0.813467335884159	0.869269165180454	0.886566899866815	0.849722198712053	0.850723471541754	0.787477064961952	0.887469061873042	0.894860259587311	0.840638448533063	0.88840278576921	0.765599735063875	0.83276063059898	0.79057063896646	0.84820219186289	0.828713375154244	0.886764560994312	0.567579720103191	0.837240397206759	0.886023695886178	0.847091712025802	0.880122385582086	0.900458776348176	0.84124464451126	0.902604110058005	0.896234469092827	0.543419726330485	0.780531679649186	0.871610281742603	0.86211325426427	0.875492472420217	0.861789729880873	0.819845907874571	0.864155541734296	0.848800215486001	0.879801656308728	0.909077363003809	0.868797823499648	0.876342728687355	0.893747371863995	0.834765501568658	1	0.798945992352469	0.637766986929935	0.890919511406338	0.923492381876658	0.867727687026319	0.929826517610707	0.771010689165464	0.856348127032049	0.809574145204608	0.968116529291492	0.935240922838802
SDC3	0.335680540867289	0.977470067768919	0.960866732681781	0.95488240697846	0.965266733295429	0.986463561873303	0.907900792455639	0.973868508980502	0.978311245875439	0.949772981659605	0.966454959784854	0.948646418240226	0.966631608000136	0.0413122217306605	0.984813055500567	0.963499387611787	0.977400153750652	0.88639732501682	0.963736767460705	0.976660383258668	0.894115522393559	0.301749007090619	0.983050800165203	0.976724750172582	0.93332202507775	0.971130138238918	0.955179027395074	0.98297523724423	0.947827104506155	0.892485610100558	0.911044675212963	0.976531334794217	0.969758005049123	0.977796432932288	0.903629494088187	0.96068613414616	0.971253507872113	0.964113863606232	-0.52911582965432	0.783823070126752	0.977831090971845	0.943362639359524	0.927110603827132	0.983366719011352	0.963951605720521	0.967843797790679	0.950437743889454	0.938318082439372	0.971488564645108	0.981054621035704	0.923428035235363	0.963376916425629	0.919574847006821	0.959231801838254	0.758969125091901	0.955585582477848	0.936898566745441	0.98597400659292	0.82131460563292	0.918684172450815	0.975524142033321	0.806006564514261	0.950121017702215	0.95948230287363	0.973898012642986	0.917931071479731	0.990038574223244	0.979989973279306	0.925754567112043	0.765740254717804	0.957379856775151	0.937224130846283	0.985427957681363	0.957864410298134	0.959485281205445	0.95119719300599	0.970467021128843	0.947107864744452	0.942984102754816	0.956417077478304	0.951115759360737	0.962241576665768	0.978367735537718	0.93334005011589	0.957269240754875	0.484151771316094	0.960000574600712	0.971628504441341	0.890432700901995	0.531830200645966	0.958774947504364	0.983308582030929	0.959504616706745	0.939437829261266	0.81857220524393	0.982930384308476	0.939976736563319	0.972651483671372	0.966326154488059	0.977512079966856	0.977660818401666	0.896961829171586	0.960437936902783	0.958899217247852	0.871047401640778	0.945284720191232	0.923783408282477	0.95288717981307	0.952932591500305	0.798945992352469	1	0.19293886865434	0.936551771029694	0.903181598953071	0.979120935933707	0.918379833421921	0.959050601486858	0.954662645970504	0.958971736567571	0.888151487874107	0.799268434219314
CD69	-0.0677551449059751	0.21651860996146	0.132404056272293	0.166577197670009	0.232086702125421	0.215042465267017	0.114604677249511	0.235090575596079	0.274261362472807	0.150385424202202	0.166827053622679	0.253909932136788	0.264406790479949	-0.263195934070658	0.251599345984402	0.317416611802916	0.188934403793992	0.179891288105137	0.239826064710359	0.273716696049498	0.379488595401997	-0.060029157877259	0.208152307055283	0.284803273559463	0.153414057351445	0.267060965351192	0.273084857117083	0.281231468353398	0.292495116293281	0.0741525209265857	0.249474760463477	0.24928014877904	0.328246199018011	0.270875018853533	0.124481055815837	0.289501554086286	0.288073837497278	0.253481980440796	-0.409455323175178	0.0254455675100078	0.229592241938986	0.322218148305091	0.145392486440701	0.234547459432065	0.267368629728973	0.165941118029418	0.308414453466861	0.297791612088826	0.227776889158635	0.276325033857062	0.18059284676662	0.32659471416359	0.276952953155935	0.331088999184584	0.183330292904339	0.1795525771313	0.241054118034754	0.258172267209791	0.0211155130095307	0.287912136822921	0.236294470802183	0.312589867601491	0.257394453149249	0.359832462162196	0.312877083799251	0.16185250709387	0.221458743506028	0.275966410143095	0.41082264494814	0.451775773825916	0.336191756333057	0.354659986333957	0.27923931460664	0.324642106104694	0.223349322402082	0.338722160449751	0.36235727991777	0.324617083343489	0.398591697763069	0.187546649961592	0.313198278955313	0.242935674285141	0.295148374262247	0.324923709559415	0.350124054663628	0.399134698718025	0.314690329843093	0.355605352039931	0.377255468348778	0.854251082545595	0.389580973088825	0.276700525474166	0.367179871917664	0.387615210474859	-0.0265866839569695	0.190711964702279	0.369477376176505	0.309629777698399	0.331438080627233	0.32044910964368	0.247477322248826	0.413906726564164	0.31042620130475	0.36264502567013	0.529826625591851	0.37975855281095	0.399855242451923	0.374034078761239	0.344413085161142	0.637766986929935	0.19293886865434	1	0.423504777933342	0.496363548403219	0.309817467656132	0.490833659652101	0.239157362925292	0.34594653656576	0.252053480616233	0.57057061994697	0.611411894123262
