""	THY1	LRP6	LRP4	EGFR	GPR37	CHL1	GPR37L1	SORT1	AR	ITGB8	FZD3	EDNRB	ITGAV	AQP1	RAMP1	CD47	SDC1	ITGA2	LRP8	NRCAM	MYLK	LRP1	PTPRK	CALCRL	IL17RC	ADCY1	TNFRSF11B	SMAD3	INSR	CD9	C1QBP	TSPAN5	SLC16A1	SDC2	TNFRSF1A	NOTCH1	CCR10	FGFR1	ADORA1	MRC2	EPHA7	CANX	VASN	FZD7	ITGA3	FGFR2	LPP	TNFRSF19	ABCA1	SORL1	TSPAN12	LIFR	CD44	CD82	MUC1	FZD6	NOTCH3	ATP5F1B	ACKR3	RAMP2	PTK7	CD63	SLC16A7	TFRC	CADM1	AMFR	SCARB1	PTPRA	ITGB1	PILRB	CELSR2	TNFRSF21	ADGRV1	SLC1A5	FZD5	CCR1	SDC3	SDC4	RXRA	KCND2	NOTCH2	TLR4	CD46	NRP2	APLP1	PLXNB1	CD99L2	TSPAN10	NRP1	RYK	HMMR	APLP2	ANTXR1	KCNJ10	TNFRSF12A	IGF2R	GPC1	CD81	CXADR	NCSTN	JMJD6	LAIR1	ITGA4	TNFRSF10B	PLXNB2	SMAP1	TNFRSF14	RACK1	TRADD	MERTK	ITGB2	MCFD2	PLAUR	HAVCR2	ADORA3	RHBDF2	HLA.DPB1	TSPAN14	C3AR1	CD68	CD163	SIRPA	CD4	PLXDC2	ADGRE2	TREM2	CD74	CXCR4	GPNMB	ENG	LAMP1	ERAP1	PTPRC	LRP10	STAB1	RPSA	CLEC2D	TREM1
JMJD6	0.830599596081119	0.8067058562553	0.399400981748565	0.509033643315707	0.317505790698158	0.427201691912782	0.62362146801706	0.713525444197505	0.461220649202344	0.549361835898087	0.475754225098269	0.489150790572692	0.756178414757883	0.459636745721652	0.487614591699298	0.776719264062019	0.285755597208805	0.453276723346799	0.601400302698526	0.494435498377428	0.66359629533194	0.81000306147124	0.305557818839818	0.382629572138413	0.731017752043092	0.6914447500334	0.776817781422924	0.626281135530686	0.265182313860704	0.776794110983198	0.810706539280523	0.56962552218836	0.722481363145436	0.697384758626612	0.908400699858984	0.765622292742503	0.714999581833996	0.250073414703662	0.485389201817129	0.876102893969951	0.202612885190383	0.856403017822965	-0.283099456606772	0.44303152991864	0.463128296569829	0.173573029511713	0.825961887292366	0.725261628572613	0.824830737632256	0.860204555801732	0.373970178537852	0.609964623113787	0.858948197488392	0.665720154040746	0.600510924300579	0.744252403548738	0.835473597883177	0.892100779935867	0.786525083244383	0.309659469337467	0.914124900349473	0.816236083123157	0.759543172504274	0.917181736974381	0.850675611933982	0.875756942165189	0.911893703295823	0.825353612160517	0.924541885580748	0.815949885796606	0.695330299904839	0.670851685755472	0.479134137996127	0.840750845733907	0.745943654560118	0.852649575445838	0.900391736678575	0.749746324348738	0.811360256589084	0.286574209934475	0.876743324378371	0.884221275415558	0.865235443710937	0.747650582716438	0.458182378221893	0.603294095797401	0.819911902926134	0.267185601415874	0.900696139303201	0.759540311143971	0.766878091979272	0.879509292305147	0.736482538962617	0.295183589585025	0.895433824699777	0.912657148568548	0.539828588860969	0.891161277870599	0.822495839755894	0.906365706020385	1	0.844208165445442	0.738833320872023	0.77693074281698	0.852918050929624	0.812406782068746	0.828335617544552	0.857496842705179	0.952433783071718	0.860136892629104	0.800144244963592	0.870519363267066	0.859137369097517	0.871728128324577	0.806013382693258	0.903147803297511	0.836599594567302	0.889344595964911	0.863623313066041	0.848660627215948	0.892789203383879	0.875714936383395	0.833458772464105	0.864382323873612	0.904857372364139	0.852514973298843	0.852341977900096	0.856238927761986	0.767375708240783	0.902556269265183	0.861026771091998	0.915672239667557	0.851300518285027	0.878803389419837	0.889126494544619	0.83145621441628	0.751284505495618	0.838375088007596
LAIR1	0.689914380874539	0.688598236798395	0.450869967327162	0.337552596138089	0.107528266958843	0.210113793700064	0.477938458629278	0.549326867204191	0.237719397611526	0.305865529658489	0.293443355526124	0.347829431301054	0.670554984954697	0.208455804751854	0.262316195620263	0.714775556728655	-0.0262374704297729	0.3362356353607	0.52561478236648	0.302998679802336	0.768948980746624	0.685005677113555	-0.0384451119086228	0.149946513908282	0.385760043929859	0.52155454439872	0.822059653848108	0.534668990103213	0.0068929519284375	0.652607321352464	0.96010719974167	0.260036842789761	0.624782382758664	0.832456113715201	0.829015539160274	0.603284824697191	0.514497670148856	0.0491409019208754	0.164711354649729	0.808527878383256	-0.0192343223258738	0.765238982626191	0.0543008239150175	0.135116510134817	0.717024206248733	-0.00100384129934238	0.829897601000189	0.510321293134153	0.780816978392075	0.95060689677972	0.149766460362841	0.487717086863989	0.834450190956619	0.581748592782562	0.404699764098536	0.468403745530032	0.57780175721903	0.892695264442535	0.753075863140149	0.0585282501171107	0.818709105037502	0.698762274968392	0.713577899773426	0.922089771269961	0.83351718729376	0.921737049695831	0.927805895623713	0.706252801146386	0.931050632286328	0.665613988299968	0.57277135453556	0.694924714426337	0.325431144538661	0.865550746169583	0.721860645812861	0.977011802363318	0.765445902433772	0.743276469528463	0.893683320619284	0.105314529562551	0.830310985681077	0.958150236904847	0.835150289766166	0.711891480968695	0.117961550163019	0.219197499274949	0.918496201608334	0.22315813261062	0.903391676324438	0.722493916602732	0.920740527085645	0.913351025838892	0.945970031152942	0.138680501145302	0.920608787321933	0.771380007596531	0.319274035294539	0.963569094867754	0.764117688948041	0.948587706387853	0.844208165445442	1	0.946617158641134	0.836776709815508	0.954208759889928	0.955665469643243	0.955765232765952	0.967484891678797	0.849488544831937	0.961432033674581	0.984169831870509	0.891306220989257	0.979061958288346	0.977173066733272	0.977822742248191	0.940167930585237	0.996007431941903	0.867049592686804	0.986618910761451	0.973035350399438	0.961623020992178	0.965097780957383	0.987931797268939	0.990749916236184	0.964939846664363	0.991606276785534	0.991077969349019	0.923062767992622	0.829651502305814	0.970571226656704	0.871417338586613	0.898952193987837	0.993551849834119	0.935762483931857	0.964697544430569	0.964870513609555	0.778629992408006	0.968513157747705
ITGA4	0.655847557943823	0.498748335002168	0.200364195432169	0.100332451434591	-0.059196557594326	0.0278659075328263	0.218016959027171	0.335560031931234	0.0450247771829344	0.0845130236680766	0.0777703147080383	0.232396469392868	0.485450829990695	0.00954437083000334	0.0847096174581806	0.563600911183409	-0.147055450575377	0.14802550792515	0.288776317711776	0.0909746544522692	0.848417723865567	0.496529316485545	-0.142143678356912	-0.0175649448038963	0.331707841548669	0.265139931110578	0.676459741577056	0.269529904285584	-0.0851136547854104	0.477827755078551	0.924115826421156	0.0572086204474777	0.426844722652203	0.927059586181663	0.68709073912423	0.522860025284803	0.362365700217237	-0.111597298182686	-0.0068763804657118	0.62563585367992	-0.157786177285197	0.642101131575794	0.188966690291059	-0.0470288153478338	0.575563476238688	-0.150121452950882	0.641834197448264	0.247937247691095	0.590705993026608	0.821295265943581	-0.0344392078929849	0.220604517931018	0.702528830543853	0.36414284493327	0.195075157622011	0.239910511014006	0.521680278214438	0.783288586303378	0.742493257946056	-0.0801915380537108	0.707173568348806	0.542902627693614	0.51257429895796	0.781364774644168	0.691147298970625	0.861361171811175	0.787125998414306	0.535026213931926	0.879406928086267	0.469800746938368	0.361062120579573	0.470330749037796	0.0847283873803055	0.81440889127488	0.492541809567999	0.889327420732307	0.632661167160442	0.685160981575083	0.776379646159091	-0.062067548607731	0.635650272576488	0.844993754403762	0.709298125713008	0.495277432049792	-0.0761447198913287	0.0915718273451865	0.831609095918173	0.212935450030175	0.829695655323074	0.525467507792122	0.957399711555493	0.784851818065777	0.977402467310482	-0.0868355573905083	0.808808893054787	0.631445090534123	0.180104866205913	0.862604144819212	0.601527203771862	0.869079557949006	0.738833320872023	0.946617158641134	1	0.719480128451398	0.885668896904977	0.887029099406936	0.845947941855438	0.889838571690302	0.734540239657272	0.862943072999368	0.971275018164211	0.76590223322624	0.907818154129301	0.939126550335899	0.981807710107148	0.853993887277854	0.942473363761748	0.703374344114141	0.940765439998008	0.873905441005554	0.89407472043955	0.918130005344437	0.964590971839892	0.950422837740985	0.865058941280325	0.957590764005127	0.958595664600528	0.845504099828322	0.67615601053407	0.921959988207714	0.767012188538888	0.760851428725416	0.95723232097579	0.810297242499814	0.904395464831117	0.934202809617557	0.619956682763086	0.892213023748387
TNFRSF10B	0.783718079664023	0.700065485097764	0.575079060678163	0.71484001763525	0.584904381468038	0.604621935936812	0.72999569616391	0.826522941376341	0.657145781830928	0.656517816123293	0.687398364034495	0.696659260016355	0.910314462463647	0.578982181839331	0.685476224778349	0.932806399041633	0.449489858226294	0.681175140070353	0.811639415287282	0.693293976283857	0.651744502481621	0.88883478116495	0.389235077509724	0.51282526557045	0.388848992750679	0.691062777582882	0.804801705313732	0.766728914931912	0.378418834850583	0.878093324683733	0.899299235909827	0.601924098606123	0.874307835996346	0.633514135029352	0.913663131048388	0.830569305907128	0.792809777064011	0.554320685442239	0.495297804975668	0.899672315391406	0.478256433871852	0.913340100165226	-0.137028784365027	0.541076518469472	0.554815981823563	0.254819762338507	0.907405442574457	0.594406547622145	0.840533186628135	0.897752903767931	0.601348581700577	0.744303846074372	0.948187678896043	0.843156225309427	0.752894191794536	0.653310649686433	0.669166384508783	0.938063975377403	0.71903066651303	0.528065584839924	0.685692579223903	0.911678674997678	0.835726780149711	0.814945194079717	0.953955398017287	0.821803167443155	0.867140803624921	0.89303979748263	0.894706412377541	0.880186360810625	0.874579982579449	0.809213128551036	0.682455913391401	0.927635849052702	0.811433243094862	0.849316212387476	0.855981705359567	0.850624234510415	0.902524557161965	0.577824853011984	0.859103391678323	0.908177373308236	0.873882617140927	0.895507636986687	0.527159236079533	0.514271373577634	0.951558978720812	0.25699713676372	0.858296053555563	0.867400956872596	0.65972272277093	0.935382187719681	0.739800536713868	0.541992855801634	0.94584851499701	0.806520714150102	0.739873399502684	0.910141129289853	0.930497436544685	0.860805790394012	0.77693074281698	0.836776709815508	0.719480128451398	1	0.850011693931492	0.902864700714029	0.829512189531154	0.914891455324066	0.8881604402196	0.847533755130153	0.834899789007759	0.94325789645719	0.914375225755981	0.873925915717324	0.809210852504553	0.922423763683157	0.844164535218805	0.912353668340126	0.85506379202335	0.901865780538975	0.839633070986942	0.915957563702873	0.785945565528803	0.824720708023589	0.846270771862929	0.858036166958719	0.849033151653124	0.929707231088894	0.800232681553259	0.871532107937464	0.9527590967049	0.900994918625612	0.832313186854861	0.879664673328125	0.798840386215071	0.898354330495867	0.935315091683099	0.885592026595851
PLXNB2	0.787511324741282	0.790053016043911	0.469258629216371	0.47022105913689	0.27874743557018	0.404612151750355	0.586104727867011	0.675762563577661	0.398294947960125	0.476417420614071	0.454989855538629	0.520258750823097	0.772856782305973	0.391187198963397	0.416504732832285	0.816513038918814	0.159467375257718	0.502115471862866	0.618157810597487	0.467116973851125	0.765563691942632	0.789436217516331	0.167503605429287	0.349584409669875	0.509509261949038	0.605471658774148	0.869080870070256	0.609847588738308	0.154121190728065	0.760369410969418	0.92936597638559	0.437752431778158	0.733657661845574	0.769423701327402	0.908138874941328	0.72930538520502	0.554178906441838	0.172573924496617	0.363116731616869	0.86286209952566	0.145200370454374	0.866661206098979	0.0932990988007906	0.33388068711275	0.702810957944559	0.140078453511215	0.879667239585046	0.57103471577353	0.839683394217471	0.952527568814656	0.324162628553732	0.567723362318012	0.906828177841997	0.688217759692035	0.537048041176088	0.610157744590581	0.649657281215913	0.92801568166972	0.805947337530037	0.21290434373445	0.820164949969801	0.8007284806041	0.797363832365366	0.913019855371017	0.889494201918643	0.942073978905733	0.943065991184363	0.816864987424351	0.944619379176267	0.755071033247924	0.644472755474733	0.776237105983169	0.458742279970586	0.920496742033266	0.729696220269066	0.933815272794902	0.871424557134421	0.840812160911986	0.939086889819954	0.281909859530388	0.883633885217377	0.962321832368853	0.916121619962279	0.780607411610686	0.247747437294644	0.384557938764638	0.911436317023308	0.163123994794911	0.951756126677745	0.798178773470336	0.876678181264823	0.953066566866232	0.916676812285948	0.223295114705581	0.917162657089441	0.862569243708282	0.448660328836798	0.977029339980344	0.838587432341677	0.962189810155309	0.852918050929624	0.954208759889928	0.885668896904977	0.850011693931492	1	0.967031043032622	0.924403081523018	0.969007572156063	0.897306385272808	0.948911633675276	0.937348821038685	0.905364968823788	0.964242326308275	0.941736890869477	0.933483249570091	0.963513977161076	0.963303435031608	0.913979051699949	0.94639087393321	0.952139082610006	0.973558959016787	0.945913840752039	0.953315360836009	0.952567311965635	0.95373763110851	0.949245134584985	0.95746331069951	0.959079976746684	0.821280144318542	0.972626872763842	0.933060413814352	0.948731448351581	0.944602185139165	0.956590212482489	0.965660929837354	0.947078721750098	0.862113749687508	0.961432026109745
SMAP1	0.764208990853834	0.727838966066045	0.464904863128768	0.497415991192313	0.311557140313476	0.424692179390538	0.594704630765223	0.681272765360899	0.424817409573046	0.483776520548007	0.481159916210015	0.547775219933929	0.792957558798475	0.392293846586598	0.459997919838382	0.841305552810252	0.167108756101514	0.532382875430463	0.652823595996968	0.490288137814552	0.77061766830998	0.792093854309974	0.149481144555062	0.353577895083333	0.415409233917516	0.590578650442722	0.874514699688571	0.640135467982847	0.162592816529204	0.774630570913816	0.967238446984269	0.425351044812857	0.750564496249211	0.770506469540412	0.894201516169028	0.733682054231598	0.616281425255778	0.221743370066245	0.342724404062995	0.854666612854788	0.190108333548027	0.866001198358593	0.0871111554546506	0.318809363834792	0.708551191258139	0.0644101293408063	0.892582082114286	0.529312094849284	0.831608277273207	0.957311299523907	0.368712627062318	0.58583530919713	0.919342452089231	0.715440291330957	0.545159608791947	0.575012374973455	0.577438928381839	0.947224730251155	0.799145010177828	0.267291306925993	0.788082643673961	0.81733362481306	0.781729529947527	0.887958267236712	0.909804469360742	0.925464498772141	0.927084688583973	0.814524425153691	0.933812684620618	0.746191569261256	0.670782908534244	0.794941482968745	0.485566366900268	0.941974625610056	0.737181032813116	0.941328189283978	0.826777410290065	0.863919381410402	0.957382369041193	0.323440208846735	0.864071120167054	0.956326029588789	0.898118305741668	0.803004757722177	0.251474015672929	0.334307670887807	0.9674822695203	0.214999852115323	0.932254598656504	0.82844944938415	0.857948048065464	0.962472449701997	0.923496199035504	0.30965325715437	0.944063316984166	0.816096823636304	0.481432855736747	0.966404087100538	0.865116110164763	0.958203664832765	0.812406782068746	0.955665469643243	0.887029099406936	0.902864700714029	0.967031043032622	1	0.926201834885203	0.989384091878531	0.876055567182841	0.939633336552616	0.955382035048845	0.921324916153837	0.977308849706283	0.94680755084443	0.935166116944917	0.958399884835409	0.968431916686221	0.910290698481989	0.949906175311448	0.970008959713407	0.93697174146928	0.961184970955831	0.936989996587095	0.946322367410687	0.927277163284664	0.954777395293042	0.955833026649446	0.96761924409271	0.834390318363573	0.962694605452719	0.945670000903195	0.928387362957217	0.944950733487158	0.954338921559593	0.918572149702338	0.974510086641125	0.872487148092204	0.971326547812591
TNFRSF14	0.610861031996025	0.714099604908586	0.60875438290545	0.432770266410734	0.191189268139344	0.29948337955043	0.596932550737785	0.631810369547022	0.337550519922426	0.392379217765952	0.393172575882016	0.406240512052746	0.722417279754919	0.306195071304475	0.331793020391423	0.745959142851211	0.0216930134529305	0.422095136605468	0.623090400578633	0.398105101130148	0.613580004098779	0.750794053233203	0.0161592664446326	0.230253535459504	0.374278650655597	0.610644172979372	0.879456860784987	0.638368767526992	0.100512687010275	0.712599989472118	0.892892137334521	0.315540646241576	0.70324411344513	0.685704296316592	0.838647354977106	0.607607602947708	0.500818836562009	0.147760826532624	0.248027616574347	0.840879713324535	0.074183313598211	0.776183795044398	-0.0187689833254628	0.22526684307073	0.758893165099292	0.0767428708684463	0.8840583053682	0.595483152987228	0.859505247209334	0.949348546749146	0.226708202502146	0.615953440676341	0.854800152306403	0.665572543955591	0.4848824659098	0.559042442862661	0.523143858816031	0.861120665433551	0.737138811842877	0.107108719850983	0.769427873349746	0.716333069080156	0.764836961897308	0.943528304315138	0.85275336594541	0.895013126614978	0.94474694215268	0.73897585429655	0.885038247675158	0.721726258894581	0.647855235446937	0.789483892419049	0.441832427533474	0.814558041775728	0.820778368088881	0.972184898940058	0.7710614815077	0.718912001296829	0.911978131178668	0.19379692946305	0.87420479242532	0.959397151482709	0.870940973439795	0.792031676747001	0.216238559476555	0.228232412299983	0.899281505760112	0.175347291314614	0.910312443519464	0.770987950932525	0.805312883363405	0.916986879323676	0.877445227089287	0.256651293523198	0.903676362072331	0.79815941146948	0.376267693957953	0.943691382366393	0.825556175120088	0.929578182535047	0.828335617544552	0.955765232765952	0.845947941855438	0.829512189531154	0.924403081523018	0.926201834885203	1	0.931784729531905	0.846257358652858	0.958705638357811	0.924094068735613	0.876241379351239	0.950695633788693	0.935053808735004	0.895676449598594	0.921245670514379	0.949716771104381	0.894565894247215	0.944247017657755	0.966789118892487	0.94606143834085	0.920760696795085	0.926730502163472	0.946725340912047	0.94911281416093	0.925748225950622	0.927732360550123	0.917676052747358	0.913886007801613	0.916436592042166	0.857157884405808	0.90218253066584	0.95224468529116	0.92570393752429	0.911911019609153	0.895943205613468	0.815461959813029	0.952562474566325
RACK1	0.792174933288339	0.753653663379484	0.484797495193324	0.512171437411278	0.31349345510731	0.418946515862046	0.612401630945297	0.696474573514089	0.43669915603511	0.494846556132895	0.484235528097672	0.535688297237905	0.805126278658554	0.400231173652076	0.46330498350774	0.848771073201104	0.179255979268282	0.509372947844158	0.666863125079122	0.495051243428343	0.783602176571238	0.804603182282161	0.16561198878662	0.347798885153555	0.451547037267604	0.622151161063143	0.861639858986076	0.658042258201486	0.172621711821578	0.791925054459161	0.980084097083136	0.449728305636691	0.766489744630516	0.792278540838025	0.916648865712474	0.74935825196563	0.660649956225676	0.231572281448406	0.345617105654654	0.87903117551535	0.189431736953425	0.878890996111817	0.0257133720092879	0.333879099822071	0.690533884502497	0.0802392799116985	0.904607880109018	0.577862773750149	0.855532993059553	0.970647676455911	0.36554133494677	0.607715378461361	0.928711222268806	0.727184068091896	0.566072269921083	0.604867997269074	0.645415326598147	0.967964465949088	0.797412769479239	0.275275472151725	0.837429497277487	0.836278019488276	0.798750112854207	0.916338439838586	0.924932057285965	0.939033831834051	0.950764129778972	0.831185475114583	0.958096339969501	0.77754288902816	0.698572018807918	0.789053633599649	0.502306351461665	0.947276729078011	0.762451292703722	0.953991127863238	0.850313866616457	0.866143943526187	0.95511278290931	0.316614092305268	0.889493541230359	0.975273967466511	0.91356900959553	0.816735522274847	0.285221959682757	0.37614546345901	0.969840626760555	0.248652247720128	0.941196968113796	0.838055268389658	0.871835663455815	0.973573278409734	0.915590438461768	0.322873754589236	0.97104198234861	0.846013369229569	0.501719831634956	0.98134416945698	0.869511354402659	0.97013995574417	0.857496842705179	0.967484891678797	0.889838571690302	0.914891455324066	0.969007572156063	0.989384091878531	0.931784729531905	1	0.907557241585443	0.943972562470417	0.960571299541162	0.95456981828899	0.988108735144542	0.965325827750302	0.942825414705237	0.970758821311963	0.975979564409806	0.927631178155008	0.969346614826291	0.982633418623974	0.947856659424884	0.972304397353535	0.946476080916669	0.957251620435084	0.946847097520629	0.969653860210577	0.969061050935793	0.970087110695972	0.855736876149507	0.971626959856761	0.954184466164076	0.951213741036488	0.960345011732006	0.970384879156325	0.933157327255633	0.98467202002916	0.881765331850942	0.980166708488123
TRADD	0.877770111982351	0.848514965439079	0.484799387080837	0.653969676809335	0.497823192054658	0.589875099976958	0.736684550777173	0.834050195570194	0.61281785341891	0.680335099495721	0.639427039446001	0.650895772043677	0.882407091238835	0.59946677164608	0.638951749800669	0.901509844628014	0.441862307281221	0.635721717560089	0.743050039771202	0.657389185628279	0.662942261646809	0.914676254260574	0.436749865985534	0.527781076174713	0.678547528842619	0.759345069615858	0.827154840178736	0.728892280143025	0.370377575538193	0.892477003606761	0.848441466486501	0.672457518705466	0.847789543357392	0.666072571718487	0.978695729265357	0.870545396477255	0.759847315318844	0.412463840541021	0.577621815222654	0.943139912983294	0.373716138850055	0.950041178764265	-0.210064562983144	0.573953643614083	0.506541538596148	0.236545074985656	0.913301466022624	0.716397321144578	0.903731935592562	0.90729317730138	0.536605123862757	0.716912370822714	0.955892678559587	0.80338077401343	0.729703375682376	0.79146799043606	0.847259011607271	0.941262323890748	0.81743220017101	0.446799688030362	0.844304921020079	0.921524784936768	0.858159076697883	0.91726761160639	0.951372095361805	0.922961899430818	0.936217228670775	0.927059967949393	0.952066538725533	0.913408332462237	0.825524778680889	0.789665071349981	0.62696259513966	0.92060596139188	0.811566751006647	0.869861616842544	0.968090646367436	0.847227183725162	0.895916579572868	0.483402217711652	0.924262342248069	0.93231688137069	0.938747315278572	0.858755305415133	0.55827558723746	0.676572187347609	0.904751452488466	0.155056388379404	0.940423856644937	0.857881652772923	0.724481431834648	0.951925258453243	0.753999062388309	0.410920493276379	0.943865134688708	0.947667712019238	0.68396535478882	0.937869589317702	0.928422028966201	0.922608263256979	0.952433783071718	0.849488544831937	0.734540239657272	0.8881604402196	0.897306385272808	0.876055567182841	0.846257358652858	0.907557241585443	1	0.893640660452211	0.822883190161188	0.935060203610631	0.906853928118009	0.88840220325746	0.812970141581332	0.95124160404738	0.855872311269684	0.957238744634619	0.875408407740691	0.890880347539762	0.919316125827962	0.914382676711169	0.835031436245822	0.871471408043729	0.910452444514588	0.862554367011128	0.866036718532085	0.938680608272119	0.831230815657256	0.922939191230516	0.951160459443662	0.960467112431542	0.857326883296157	0.926930120148842	0.887050603579418	0.870564685827925	0.869805273107808	0.894823728057879
MERTK	0.697243312024917	0.776254642906897	0.52401648579744	0.439145315803152	0.21178637271094	0.330366587519228	0.597228975514834	0.646338427708532	0.330527673930038	0.435765331095524	0.408670689536671	0.408657314931666	0.737222198628718	0.319475158734823	0.362400576065733	0.762372994071009	0.0817343995797086	0.479515230922731	0.610852354251013	0.4205146486225	0.677122221825473	0.768967141692712	0.0652348553859021	0.258326087740709	0.453849379653746	0.630140603880386	0.854890309396833	0.626977317939701	0.0413280673807974	0.715489548735613	0.895754394373364	0.38298712514127	0.695635584603395	0.723362724158602	0.872838912805688	0.633558991982416	0.509569031534126	0.133912704444716	0.2823295284437	0.868509255300552	0.0593455761246009	0.807933613374106	0.0296933484037256	0.246460736280663	0.733345791285636	0.0483111153998187	0.88665465321687	0.583916127303694	0.851816123856576	0.960506025332764	0.255911101067531	0.593461041379053	0.872666747061846	0.666141672072432	0.488906118766523	0.572304026428044	0.607510559619352	0.88559858048258	0.725161654560553	0.119316810186899	0.811009968335447	0.749983280950038	0.790040599616674	0.95049341302483	0.874617595894791	0.9220485179212	0.954195634390066	0.771012666785195	0.909833829661098	0.746392994018155	0.664634063231409	0.789839875840348	0.418543445594377	0.855489144194426	0.803245464950208	0.969465513797716	0.827744488265821	0.734918757222021	0.908480778236416	0.212430600526285	0.886795691379968	0.963302598969375	0.857751076322637	0.77672956675937	0.255222257770235	0.316878796960064	0.924196755773145	0.0460737862899367	0.904978070624463	0.769176448393627	0.843272586301042	0.936295822227212	0.871789631971138	0.193867789751635	0.913536332667548	0.810526010300855	0.404919605230429	0.968622432077537	0.832498717229472	0.927911143334697	0.860136892629104	0.961432033674581	0.862943072999368	0.847533755130153	0.948911633675276	0.939633336552616	0.958705638357811	0.943972562470417	0.893640660452211	1	0.929858072007707	0.889978098763874	0.962589784374217	0.935614511580793	0.916886003983666	0.939248474370894	0.963453544579427	0.91461128442356	0.941357136791779	0.955894458260176	0.965996121888549	0.945112927034921	0.951964193150981	0.9649767157173	0.970006020540141	0.944013718417267	0.947412394884868	0.933503013562331	0.859745121189339	0.955821228355904	0.890043164310995	0.923583166064771	0.952740532028279	0.950608888705746	0.954787970324548	0.911548420343752	0.802750628645147	0.953923563116351
ITGB2	0.702269374411707	0.599750219568167	0.385070862848546	0.290013104486687	0.101531342994666	0.186794071093937	0.402357079772311	0.503290406679301	0.215623475690688	0.25466317953203	0.256035848359803	0.347202507999176	0.64008499040797	0.160483681009237	0.252590925773575	0.701945802455362	-0.0222077695720757	0.300235944330339	0.472931931516561	0.265900619957123	0.813907466891388	0.649061875205039	-0.0264128807971692	0.108364965677703	0.347801366136482	0.430328426998843	0.771400704312073	0.455733752655957	0.00177534851111337	0.632500385182917	0.971851523201603	0.211238525006599	0.595405839479612	0.882335377196705	0.799998223247346	0.616407148062369	0.492710182696744	0.0500669857324006	0.137129310242746	0.758625362809707	-0.0124411805468238	0.750108319655026	0.0826766970155705	0.106306988480437	0.644920887512161	-0.0406311742841015	0.785170128085576	0.393718790127817	0.741098116980408	0.915840142622007	0.132928876726593	0.411357740526932	0.81906904718477	0.537854465744337	0.364644410709318	0.394529109458278	0.564923071782827	0.876679680467718	0.781685084422612	0.0567596691116461	0.769049654246525	0.680642995836326	0.643352669245873	0.865215509929747	0.819594635159046	0.916820490699546	0.886636158733541	0.669464990985865	0.928089842869767	0.616899335730254	0.530142062964185	0.629636630065801	0.282818200629249	0.886111284927616	0.641875344223306	0.950889193659103	0.734198560189436	0.76549606387977	0.886194987628394	0.0958270883078093	0.770368668010345	0.931742684807458	0.805783879989297	0.664145989994662	0.0904063247933725	0.187824135283777	0.919380127385812	0.226649393657031	0.897424162852003	0.680462236279911	0.928236824619403	0.889227714595354	0.969384366733604	0.112227460115884	0.907863309202503	0.740415778583086	0.326204048777083	0.937734055052053	0.743791835085363	0.932159098086567	0.800144244963592	0.984169831870509	0.971275018164211	0.834899789007759	0.937348821038685	0.955382035048845	0.924094068735613	0.960571299541162	0.822883190161188	0.929858072007707	1	0.877701631048737	0.973599597570559	0.977622581436456	0.986599751950834	0.92430489630935	0.985281943682003	0.820774954561769	0.986524540277702	0.956956752612817	0.939773819161946	0.971692578207325	0.983550936915013	0.982716787914896	0.925962063854514	0.989801016016918	0.98950229382209	0.926198336495564	0.807903921893447	0.961451932271373	0.864459467846279	0.862164348104687	0.988949634669249	0.895045742903917	0.932382472189343	0.978306526455971	0.759035637045862	0.965006806073659
