""	TREM2	CD68	ITGB2	CD93	HLA.DPB1	PLAUR	CD44	CD4	SORL1	CD33	CD81	C3AR1	LRP1	ABCA1	SCARB1	PTGER4	TLR1	C1QBP	HAVCR2	TNFRSF1A	TLR4	ITGA4	TNFRSF1B	LAIR1	FPR1	ITGB1	TLR2	NRP1	ITGAM	PLXDC2	ITGAX	CD163	ITGAL	C5AR1	AXL	ENG	CCR1	LILRB1	TFRC	PTPRC	CD40	ADORA3	CD180	SLC1A5	CD46	RHBDF2	RXRA	UNC5B	MRC2	LILRB2	ADCY7	TMIGD3	ITGA6	SDC3	TNFRSF14	MERTK	GPNMB	STAB1	VSIR	CD74	ADRB2	KCNQ3	APLP2	ITGB5	SIGIRR	TLR7	CD69	SIRPA	CD47	LPP	ITGAV	PILRA	ASGR1	TREM1	FPR3	TSPAN14	ADGRE2	SORT1	TSPAN15	PLD2	CANX	THBD	CD63	SMAP1	GPR84	RACK1	MCFD2	IL6R	AMFR	PECAM1	CLEC12A	ST14	PLXNB2	SIGLEC5	ALOX5	ITGA5	FZD1	TRPM2	IGF2R	P2RY6	KCNN4	SPN	TNFRSF12A	TNFRSF10B	CD9	NOTCH2	CXCR4	NCSTN	CD72	ATP5F1B	TRADD	NRP2	TSPAN17	JMJD6	STX4	CCRL2	CADM1	IL2RG	LAMP1	CD82	ADGRE5	SIGLEC10	ERAP1	PTPRA	NCL	SLC16A1	PILRB	CLEC2D	LRP10	RPSA
CD81	0.900414466332099	0.748278786222917	0.843291594770475	0.765486743407464	0.736528470105642	0.789965134747166	0.180135430704027	0.962238425306982	0.923849959077382	0.839276846551209	1	0.834006832182312	0.894404485104784	0.186195126183944	0.813500268828871	0.782612375471341	0.84710634881361	0.762218317778329	0.847068033124777	0.904592762883099	0.758309340666619	0.857837583770098	0.747632745876234	0.930663918022472	0.836517020758252	0.870117810916756	0.841888863384742	0.858209592206604	0.836684610141394	0.94047166560555	0.250205430933755	0.93809496740768	0.895730313427252	0.613044880275561	0.875491419927721	0.884141169181043	0.829326478198721	0.915889448921636	0.689217468232872	0.905656898922862	0.785412327010755	0.917289756152591	0.444777932952302	0.808588700747065	0.830799622277252	0.912179655068604	0.478597963779161	0.892741931967825	0.820353286179235	0.728234438418885	0.891249925290373	0.827740533407345	0.866120406187683	0.890354401842762	0.316070848881766	0.903500837848157	0.0141121334902344	0.928547960726297	0.824535589211792	0.82987378103191	0.778504811986112	0.834410280766431	0.828838416291629	0.883301820157243	0.716350512535863	0.860883457881653	0.796647961400136	0.884854963074728	0.820849670036602	0.924119503165386	0.942613066809256	0.449092613587106	0.105529193516196	0.146608334183781	0.777441807396195	0.870001124184942	0.894131458960043	0.805901281731495	0.883325898958734	0.826788465422657	0.829415891369576	0.7566347868651	0.767380627360893	0.699273998815585	0.904633977390698	0.833396179011206	0.843626312502844	0.507057007802789	0.531507399938176	0.822260189692053	0.53716261870135	0.807684112012263	0.856282660320566	0.741809574584612	0.78853817112978	0.465173966151824	0.798120391778074	0.90196647795706	0.446470386350145	0.751011569132479	0.635300439730278	0.629629927940477	0.608642219879694	0.772131000180509	0.414813812082435	0.522768607397936	0.303422217078825	0.824092838203561	0.577620855873175	0.754027813287882	0.8311051749961	0.453494848899257	0.866941653051498	0.764213418575197	0.891563813318926	0.77496961858656	0.76249916753062	0.507080378146275	0.771940038702979	0.709464124000068	0.763304808815434	0.841263189889475	0.786630252766091	0.866960823014842	0.821827599331854	0.770339070778399	0.819621542000734	0.758223815293479	0.897816234080011	0.804860439156251
C3AR1	0.963205971699301	0.769777287003162	0.947491928731784	0.619647193898184	0.745919455272487	0.799152192957935	0.16798606705898	0.853532700945463	0.896175136010944	0.919538548861095	0.834006832182312	1	0.740103900149287	0.218602472649016	0.753037488531603	0.613724618935395	0.907605591861061	0.82285275000529	0.946267753060417	0.916979260740711	0.649194574932615	0.826292306836467	0.737039284539821	0.92213444543918	0.964631288511282	0.912956027958336	0.853561998465804	0.808633140804744	0.801120128953852	0.851385013240067	0.144505203487887	0.925366780857187	0.752595561480986	0.519207371942311	0.828993353025606	0.91109162393715	0.839867504150565	0.84162644945733	0.436557118800844	0.927325390356687	0.866458010345262	0.913063026487221	0.545862975798553	0.863288041091152	0.905971901316997	0.852288473071678	0.404587368167768	0.731068613281949	0.720828607864592	0.64894663876297	0.774142766836881	0.827836851713716	0.78045587043092	0.711282019028434	0.366736657955773	0.745920049757185	0.120627682951789	0.772407922727995	0.904499616996525	0.879523116243246	0.673217008613432	0.733553433386575	0.90462568712303	0.675955884841629	0.721664241547597	0.773651721663099	0.624967087092779	0.799288688197588	0.873647002419219	0.819938493763408	0.810903399668666	0.584665492216808	0.0902721551294498	0.229451512669909	0.769897787222041	0.789944126323548	0.702365412256096	0.746819993966653	0.877392921013048	0.82478497353151	0.854378728438928	0.652482510493964	0.877314412511109	0.690976050058328	0.879922649323346	0.776261635925148	0.788340497308426	0.491141923858369	0.487565024689357	0.730078602388944	0.591730323395558	0.719115679998303	0.757521231785035	0.790136308438373	0.875579133584179	0.505459886279495	0.624964477049742	0.778059116779376	0.396958567072472	0.84808786186433	0.727241870178781	0.541455349810106	0.673017006134886	0.745920156475316	0.578087695983885	0.479858445245477	0.427591116482584	0.873920016669473	0.644063683472868	0.87069916137397	0.885946671850155	0.37527209786533	0.803530558198983	0.785428544193833	0.817163065844398	0.803988338861015	0.777591904450782	0.525346741936967	0.883507100190369	0.775779171634441	0.598445927271379	0.784254908925027	0.834406836910551	0.741731212481805	0.838298974948291	0.766781943896969	0.691272639066659	0.640223524599182	0.827697379150228	0.776608910461041
LRP1	0.815597585390268	0.802384437035813	0.803194546963817	0.740775713145407	0.661850980028703	0.830878233524913	0.335430385685526	0.907629115793762	0.902908122071395	0.769527653851928	0.894404485104784	0.740103900149287	1	0.344735582099938	0.779291682437931	0.755653727195392	0.80127209725763	0.704508325575398	0.811458223366549	0.871127036161356	0.808470779011897	0.822399334366681	0.813832948075957	0.8537833103143	0.719730100296991	0.846392030172746	0.828825542536853	0.845705998316148	0.83764289264711	0.909346170154559	0.425545795666572	0.862436275155326	0.864990294885105	0.707364806508497	0.815419196851292	0.824363951399723	0.817868683362204	0.86133514277108	0.682825248221878	0.851560081843419	0.73804052184725	0.84542516550137	0.532048809755441	0.728637755620377	0.785964468512457	0.879796135914156	0.615649596779211	0.820310613373553	0.727613456792706	0.721585570264692	0.832812156529814	0.800140277884909	0.802839942660089	0.782954159512977	0.472797890226954	0.871547937288395	0.183950965600203	0.838342986514621	0.772524290151772	0.734101629241466	0.728935798795708	0.800691015724935	0.803772272429359	0.856367574286301	0.757510963638734	0.804879521783621	0.725316617159568	0.87052295233868	0.770566443516154	0.87985105937748	0.865710653690177	0.55381353072004	0.193527186096914	0.275218618376859	0.756069150426335	0.873557481143048	0.845001694014866	0.852231534113101	0.83825651557427	0.765285947917415	0.82426526534815	0.718728408788635	0.76300851239165	0.765557167375733	0.827370430097217	0.866459862715322	0.843594651515649	0.620475314794796	0.645426781419063	0.765224602923411	0.474819695644067	0.758466310912027	0.864162692807444	0.746341973273181	0.739619682478974	0.533656009420238	0.770496497364108	0.8208928081557	0.57432089984553	0.701480000423112	0.620286159239337	0.625840182269601	0.637973985206941	0.713526563918116	0.51487141825913	0.595176266544963	0.349464256713	0.76426613484682	0.611648705855588	0.687136540553881	0.795596211741169	0.58527259445927	0.836759815387644	0.797472419898401	0.865576565302509	0.806227525898247	0.774152502225505	0.523449633235315	0.78124807180349	0.699921585744924	0.74342749821575	0.767688204746971	0.734965228227962	0.845063783945596	0.746609171358833	0.691059985337002	0.779060977873059	0.725895095390168	0.881197870156908	0.81446963059791
ABCA1	0.141840394689477	0.613562150103399	0.279810239789938	0.0294406573946427	0.0381398829668741	0.529215974936661	0.622662069757926	0.195536583796282	0.274014081189578	0.0676360793995284	0.186195126183944	0.218602472649016	0.344735582099938	1	0.310464441994665	0.280057237048047	0.415173951954259	0.0874452610823571	0.385295814004131	0.252636830287222	0.434200342968819	0.151915694571903	0.668567513347645	0.123781282250884	0.0747761333273637	0.450011062580065	0.245923214023634	0.352793238367842	0.336733278368626	0.26787610017857	0.81235710815393	0.142524796396473	0.20402541453192	0.675225519693462	0.142746111356502	0.159981279192325	0.457172835292024	0.0767764473480866	0.146803600155965	0.319044990662352	0.398911901058795	0.104983849096057	0.632065640275211	0.171827349211706	0.402481119408938	0.186923174628343	0.624757754257949	0.0341520375990369	0.00312420972884383	-0.039372177032888	0.0997169367526428	0.337163020053949	0.0918710043200598	0.107600625922245	0.862070768486836	0.191518899499657	0.880163610466175	0.0191848066171565	0.121332558922683	0.0626716496233583	0.0711410624393845	0.37907492634967	0.35113521816575	0.332160267562064	0.50185581224994	0.148456622397945	0.158628209297473	0.353320016001533	0.203968793278686	0.227271162210169	0.145258494674852	0.766865689418746	-0.0218511771982898	0.438240423611223	0.146905387508697	0.425086618207524	0.120394745833236	0.480290077008052	0.15982785193445	0.299008402116026	0.451470114452159	0.056099849758003	0.435800440541575	0.664029711281948	0.128143175631438	0.424656916318566	0.413357136315339	0.733217020619066	0.693157879701328	0.175092776364946	-0.27222975167092	0.161542939254622	0.296648452350751	0.169922513003805	0.110086877781844	0.375675970654359	0.310122037265999	0.0668130399620266	0.757161581032819	0.16025199086641	0.167709237376166	0.10055441366385	0.45064386062264	0.127039899659542	0.71258482702669	0.560649099539136	0.467420534357152	0.224821130779297	0.543600127746532	0.18638518060514	0.395104858650836	0.834446430884818	0.170661030116856	0.353350212125527	0.354613820298207	0.509134870439765	0.58010312940391	0.680025284341526	0.496024108979996	0.497827162858874	0.190863923614871	-0.0321480033842079	0.135731674110348	0.350652988139364	0.152909470029781	0.120494126276122	0.122802808793162	0.465753337430592	0.288850304172496	0.355596811853761
SCARB1	0.786497406502045	0.811627964823067	0.794988595297393	0.663449273743642	0.651117346427474	0.735557693940466	0.356135171630589	0.842391040862826	0.838090482529474	0.756168129446959	0.813500268828871	0.753037488531603	0.779291682437931	0.310464441994665	1	0.668623836623664	0.806971320471464	0.750303053133925	0.79566020598672	0.845741883913364	0.72899192573662	0.800251579033086	0.710571795819127	0.829695592788336	0.72653920063246	0.811544200726297	0.779654420027386	0.836608694949245	0.808622650124617	0.833839826708679	0.288755141220899	0.827724220820483	0.764644512284988	0.550637551654504	0.758821632416983	0.788299812008949	0.846946907765501	0.809617988895788	0.493560050620513	0.847123393967801	0.762732193369317	0.826719309742931	0.550671342367613	0.780243725029738	0.814547425016236	0.817160721547231	0.566182018077764	0.762480720657278	0.615475808502942	0.671018616496176	0.799035187238039	0.778308752006657	0.830492684834982	0.694245721959774	0.462194534573102	0.755860289480795	0.190695810113689	0.790417801804299	0.760842099514647	0.717387370702109	0.620204055556626	0.750474573821231	0.793873595334884	0.792500585424806	0.734337577248849	0.733395443110447	0.635585244836369	0.850647806759862	0.79252250723041	0.818260629931695	0.843740095100522	0.536903419821947	0.161859916551615	0.181786412690685	0.722953422925602	0.781156994870906	0.741237734320998	0.787497824267533	0.818360239351822	0.702586339304686	0.837417695426981	0.659739267257548	0.785992112770914	0.737863720998272	0.784537770376199	0.841560862732837	0.858825143526322	0.633529684584911	0.61654681370509	0.745302814172143	0.457581280475429	0.780143944764573	0.791420726108445	0.700914934383521	0.77161418449909	0.509557793909856	0.667345960737323	0.777431712572132	0.515197697844922	0.741004752578446	0.57357620064302	0.617425419861621	0.56214533290417	0.665914044659061	0.423091869467922	0.566093949554549	0.338056625684706	0.767215081324763	0.584955317609716	0.754753403291687	0.820055397773148	0.573693476046973	0.798537423104744	0.708078299604474	0.744217033378625	0.720279247543775	0.729840588034876	0.583542830863824	0.812922908313508	0.727115759515983	0.679480293892371	0.734280348765895	0.753950905754059	0.853508125888471	0.786006297700725	0.684048707106508	0.736208763890965	0.721258089408522	0.836656536854965	0.828650256031903
PTGER4	0.628526164620964	0.652464274974353	0.584431787331382	0.490639796047826	0.769050352678051	0.683960066749409	0.3075947751432	0.791109079401043	0.737832599140398	0.612620635364321	0.782612375471341	0.613724618935395	0.755653727195392	0.280057237048047	0.668623836623664	1	0.685561061126645	0.471732768484105	0.635527537686945	0.750750154812134	0.821388636997058	0.643911312784005	0.774978973426253	0.71972343686207	0.565915394665625	0.665966053421043	0.699480889243957	0.571036667747638	0.662563345685984	0.838412847905166	0.400560460992956	0.688898407966821	0.781234346687791	0.788723155224401	0.798949377217695	0.586955265211249	0.682391504705351	0.786607535011995	0.880931060759192	0.75459309250262	0.652803218383641	0.725140022090207	0.280577976613623	0.574217825647852	0.637185657229623	0.756295760378523	0.431202550860093	0.770221577923963	0.650560444626929	0.675631397208748	0.778548063160689	0.54714221799024	0.690619998571918	0.762900139413202	0.477426873430148	0.851023766297181	0.0726963332581071	0.660517850856765	0.735157641620145	0.756335332883557	0.850449330864094	0.781500535565378	0.543070168055124	0.724399610167869	0.646262817954688	0.803205546170401	0.921238787816302	0.734400348443577	0.546026766375017	0.767799993321328	0.784173262637346	0.562101880887606	-0.0307637470473483	0.0236289256635962	0.645673437532974	0.825116996615775	0.880714511982827	0.746517517982921	0.621777293603943	0.737458433542712	0.611229462661855	0.689502797162772	0.491067871847132	0.67285941655328	0.724671774827388	0.782727513331884	0.689897761224566	0.522183392815466	0.564205875385055	0.847748204402402	0.560863501485206	0.569543576964419	0.696711193517842	0.429761253210226	0.5645114823028	0.238834017659981	0.85973967098145	0.675028362502186	0.354563473428247	0.428575604136538	0.275346826942003	0.466540380336913	0.322576781628391	0.703430317842314	0.340727597425544	0.612712588791538	0.523297362289586	0.524524506313254	0.679580938158075	0.441984412940564	0.743037012746534	0.521226988989159	0.701818422472325	0.787677495902812	0.798881036381332	0.723735022436148	0.657128838514551	0.524488414779176	0.546739475529202	0.474449344480847	0.783928587207577	0.767224159356258	0.548291481852338	0.768019047085307	0.5680485944518	0.504021822949775	0.800874770096381	0.68428786839816	0.813611273847655	0.658912024524957
TLR1	0.901622295454658	0.876468466108048	0.917746375403586	0.631966584582123	0.703224620207906	0.854964673130238	0.307374098564241	0.869309136459477	0.892717502422907	0.852262915053072	0.84710634881361	0.907605591861061	0.80127209725763	0.415173951954259	0.806971320471464	0.685561061126645	1	0.779262168088678	0.927983053908511	0.92208185846832	0.742304957393928	0.826331286497133	0.839441692269105	0.894601704404239	0.869214971652593	0.935265910254097	0.84948695003306	0.860103802831603	0.843470586806181	0.889765491827253	0.346007015395256	0.884855279707437	0.791342919036331	0.641116564420801	0.835996888091977	0.871295168302463	0.909194381003052	0.83877148280706	0.490062704286841	0.930841731243942	0.882052020245432	0.890483683899821	0.630720257982194	0.841541819058536	0.905582945324006	0.874477732086591	0.560899830012464	0.741894532713805	0.698420328518159	0.641048061814275	0.783012817287826	0.85627481893442	0.786346097127993	0.716258838887998	0.545315436677415	0.784071473561186	0.285060721892386	0.772663979543778	0.862795275622664	0.815180236424819	0.681535959244888	0.80529294317997	0.901940346995592	0.76351514681182	0.793070989076297	0.791701354175937	0.647398111933843	0.850280218001725	0.856874436344939	0.836055140128118	0.825170565426151	0.695802182239027	0.0687792845033178	0.256141104468683	0.763141789722316	0.849198458032515	0.72144543294421	0.829868961710961	0.879954656430379	0.838192905703226	0.899825407774357	0.647616420108872	0.890381648927651	0.829097691833219	0.850479158248624	0.863540509172724	0.847301060031432	0.661146266907123	0.633567062764164	0.750052613910486	0.473450812517248	0.717725431619656	0.799501988926769	0.775980340455347	0.824802167414756	0.523422166715086	0.677966116567442	0.777821148294612	0.554971961141473	0.81254204583497	0.676528195817433	0.548569710621962	0.693959069360941	0.707397204616296	0.602168047283693	0.595455149242422	0.419933115494788	0.844305196824043	0.693433219577914	0.824705693852124	0.924012420707831	0.557028961662492	0.814815412384116	0.789043681839687	0.843045080385772	0.831743302374558	0.828725200428245	0.664525373179377	0.91863583716808	0.798015697314456	0.628226687078275	0.756376844515759	0.791312666472153	0.809352284080657	0.810824029267225	0.727976483238646	0.695321806923858	0.758045683019758	0.884593279817812	0.840568862363528
C1QBP	0.844585741003898	0.671900498768918	0.91343850660982	0.833657076024131	0.535207767534946	0.74889581075713	0.376299484990645	0.8347128133555	0.81143142585534	0.913303730483261	0.762218317778329	0.82285275000529	0.704508325575398	0.0874452610823571	0.750303053133925	0.471732768484105	0.779262168088678	1	0.824477262422869	0.848627418851308	0.534496959673295	0.931782595136863	0.584919768239936	0.878886830364348	0.882010315395722	0.840916556303756	0.795399122918714	0.86493129017448	0.856921552453061	0.75990042644518	0.0602685571351592	0.86624024917474	0.715582963764375	0.2937033223773	0.632004618362158	0.913467404406156	0.790371506389352	0.774915702614165	0.316577152386395	0.850729663277103	0.755948419750036	0.82077200536677	0.650641165154965	0.926453486661361	0.787879794783218	0.798256450824378	0.545202242682965	0.658983973506881	0.624089669607489	0.665396020343074	0.743457867855827	0.845518556944432	0.790407097757089	0.539676021803975	0.247922195834244	0.605797083286704	0.0416577977962075	0.821542374873348	0.748643193818106	0.663817807233065	0.566921546798643	0.566786375043739	0.899613315681212	0.670049913270951	0.770269063379362	0.621205480214436	0.514059493297853	0.840789200650545	0.953586170745426	0.80264023636521	0.757614483635016	0.287906433316672	0.481761997138564	0.437910077975535	0.779715894910297	0.656402597585196	0.617315934473739	0.682215831197464	0.883531910690146	0.653593317443812	0.893172526859569	0.772495970915775	0.860898280172043	0.653979412552071	0.844275701556985	0.816549286543299	0.815347206305807	0.54257700535427	0.472348551953863	0.53055546950016	0.507595721143876	0.876038844586596	0.83585913783707	0.892079039724345	0.943580180399106	0.690053436390852	0.482730700605124	0.837436298592874	0.407912314365056	0.919280014208928	0.8883769179087	0.799010059742755	0.753307236614029	0.729193211381175	0.432696944158977	0.465883414053002	0.26784085001038	0.879781833994193	0.425537923305713	0.97399173349874	0.787470985722946	0.330499871699096	0.845851879357537	0.709671328773117	0.668963641334507	0.682902366840538	0.626326066669344	0.494717765192888	0.793094753225345	0.782304924697277	0.573780495901123	0.646657228609553	0.896019814053549	0.740532540406578	0.970616580269574	0.890683744415161	0.613865180484092	0.612520424930643	0.771895603923817	0.912716099922488
HAVCR2	0.940154876811878	0.863715307388475	0.959305848900946	0.649044229285273	0.665466310529405	0.90038437848669	0.298665715186316	0.874636533722657	0.905441541872776	0.880859979014885	0.847068033124777	0.946267753060417	0.811458223366549	0.385295814004131	0.79566020598672	0.635527537686945	0.927983053908511	0.824477262422869	1	0.917919845079042	0.691069192835166	0.849635718792909	0.824529695622947	0.906417659893609	0.909561909764323	0.961877808777302	0.862120498878969	0.874819480853666	0.853873154327717	0.865195879596144	0.342763558987657	0.919326734236558	0.782019342765833	0.615371604180886	0.805972172367736	0.917553745730475	0.894879241133157	0.826124581080753	0.441147119570045	0.952973327110574	0.894039012598389	0.881417325705273	0.699684484952739	0.866041059134063	0.92979967850346	0.855838326271484	0.535953834716774	0.719638212028989	0.692115745621268	0.609894216624506	0.760535178635604	0.902819515442726	0.778316459546249	0.688866896356285	0.502838758921973	0.750082240120973	0.313842105873325	0.765495228173722	0.841132418621848	0.800009266977242	0.64337655731344	0.759597531133834	0.950843895724107	0.750029932895903	0.804895980242431	0.739045641571127	0.616245046238554	0.880415046585987	0.890576029535385	0.848519699203883	0.814483115117923	0.647594583163425	0.154942206674437	0.369702680125811	0.740305420536801	0.829055617936784	0.69289276272526	0.808635478296553	0.894823458721802	0.825727851676433	0.918936949114295	0.651747689412805	0.938311679500238	0.802341229829777	0.8717656453265	0.841662154004897	0.858207734099794	0.625168977356754	0.610313613016104	0.699704613081097	0.47507053910717	0.754435561618697	0.812163069204361	0.83098863408366	0.868576060833965	0.605115172594006	0.662928785492055	0.791251869632583	0.557139690159406	0.864371220931462	0.765019047175503	0.604949357104564	0.783181538028313	0.747675064581842	0.702342248338541	0.542837897677892	0.465992311025665	0.896307442819762	0.684721795064813	0.881717051269018	0.906305772726482	0.552729801818049	0.818228552452687	0.817420932589347	0.851021465942667	0.868737268123715	0.854679624836675	0.621063896809094	0.936879102173214	0.857957217945755	0.626187489913279	0.718293287928571	0.820278396282433	0.797585806244237	0.84880878759367	0.772543233925922	0.664612013066483	0.724579202870416	0.845761862873183	0.843103050194159
TNFRSF1A	0.936833785434183	0.832785196536799	0.933328472739563	0.730988523192733	0.755665789920819	0.838589422554346	0.269193074591392	0.940898492877294	0.951019005457779	0.921299870844174	0.904592762883099	0.916979260740711	0.871127036161356	0.252636830287222	0.845741883913364	0.750750154812134	0.92208185846832	0.848627418851308	0.917919845079042	1	0.788614618921688	0.899700834045425	0.807906197320754	0.967635351862255	0.906753390670814	0.92663783099365	0.893533281688784	0.889523183134845	0.876060528045668	0.942713016362767	0.225656002095877	0.948058992136237	0.861256398993569	0.607434652890684	0.879565920009636	0.924881419575003	0.90944886536425	0.922872008174968	0.58241556049355	0.955519145160143	0.866410975539832	0.960031404424674	0.557056795433793	0.871036829812034	0.887472160544032	0.948110191509717	0.548934323127424	0.851747501347767	0.77022156905632	0.765821095403818	0.871103345163401	0.863455518330459	0.877049434024632	0.772800077821089	0.439149888232442	0.859346028275129	0.108260172901649	0.878254247563507	0.924473004513666	0.865300062559778	0.800064314597515	0.809105403432725	0.908049743495737	0.807515808432632	0.789766858675828	0.83977093543884	0.73161314767114	0.895310030220195	0.896900597132263	0.908523295815005	0.904040860820801	0.575443415238197	0.145513140718568	0.206373122288772	0.819870770174623	0.863308022949513	0.829842928205849	0.863068330931264	0.930059024598432	0.849701796369824	0.900386167963544	0.760819626799306	0.867856239703876	0.775756873866151	0.915255018855322	0.897623124999711	0.884966533775266	0.594221240947151	0.583859077087937	0.815647950938732	0.608645875756919	0.799273398196976	0.877132195032124	0.820339231526046	0.887870967037153	0.513253054935028	0.73111426452561	0.858561164260645	0.469712548246038	0.841586424455711	0.701223573057915	0.651590891339215	0.673715955863629	0.793493585419168	0.498934561801931	0.591860973442882	0.369262525012071	0.869722344856507	0.646676710406443	0.853734130974769	0.923319089113303	0.489537832591714	0.909542361409664	0.851481717593089	0.856033546604904	0.822188874785218	0.786737367826854	0.561365976741922	0.87495458101499	0.765926400559003	0.708848350237274	0.853964200470657	0.852910745524368	0.863378568023431	0.870460088219763	0.786443119373237	0.790369548913412	0.740735964320675	0.928343612767133	0.881142901501686
