""	CXCR4	NCL	CD2	RPSA	CD44	CD69	PTGER2	LAG3	CLEC2D	CD3D	GPR171	LRP10	SLC16A7	APLP2	CD46	TIGIT	ITGA1	CXCR3	PILRB	SORL1	ITGB1	ITGA4	LAMP1	IL2RG	CD47	TNFRSF14	PTPRA	CD96	CD74	ENG	JAML	CD3G	ADCY7	S1PR4	TSPAN14	TRADD	PTPRC	NRP1	PILRA	RACK1	ACTR2	KLRB1	MCFD2	ABCA1	TFRC	CCR5	F2R	ITGB2	SPN	CD6	STX4	IFITM1	SLC16A1	VSIR	LY96	KLRC1	CD247	PECAM1	KLRD1	C5AR1	CD8A	CD8B	CSF3R	PLAUR	CSF2RA	CCR1	JMJD6	KLRK1	TNFRSF1B	CADM1	CD63	PTGER4	GPNMB	HAVCR2	CD81	TREM1	CD163	SMAP1	SIGIRR	ITGAX	ATP5F1B	PLXDC2	TREM2	C3AR1	TNFRSF1A	HLA.DPB1	C1QBP	SLC1A5	CD4	CANX	CD68
TFRC	0.0692469116702744	0.582832787968934	-0.224517750110762	0.416884691586675	0.617888805513978	-0.133988298477417	-0.388294461577376	-0.211246411411546	-0.117586825613167	-0.244141363969603	-0.278067761871324	0.631353646550315	-0.260113158595692	0.763908489289745	0.557816951072797	-0.276622637179332	-0.276728584379651	-0.179053476583302	-0.0225565462946134	0.851692719067605	0.810421677261021	0.631489265393354	0.714722116686104	-0.18090006802384	0.376786782025837	0.452279814026307	0.42821974512554	-0.254747973912042	0.807322928557543	0.799724382585078	0.163225800363206	-0.247392470681131	0.762761645456748	-0.221309897037569	0.573592249337692	0.263308305820281	0.115649013331895	0.737789138363691	0.610961831390189	0.610191137452401	0.787393451265451	-0.430218575887732	0.75712386430667	0.446689213638213	1	0.10798397001066	-0.144759536473498	0.785702468855001	-0.171903583044224	-0.168512756551948	0.785899136811607	-0.212791214779305	0.47781418751374	0.733902876112998	0.610353923430954	-0.407278714866821	-0.349497258663394	0.817466198493825	-0.495327967494953	0.652790451691705	-0.230903581282365	-0.227389247170232	0.813435537503113	0.737419252835104	0.798451077697589	0.753153536684091	0.360934033089919	-0.294734082682198	0.855118759207533	0.627598652829882	0.724070878355351	0.575431827290881	0.3937826594379	0.760801952444965	0.773262761845244	0.607460315791266	0.726328190652309	0.549718493409321	0.317356968854036	0.667584104103573	0.580206304564916	0.777377004777614	0.799476071925996	0.754767290074298	0.790696011379457	0.805369850741024	0.52073535166181	0.419766030404652	0.768971510783257	0.731954620210682	0.634533320031231
CCR5	0.894329835750575	0.459127826497742	0.892728899327101	0.493279602009748	0.0847090884188396	0.898145988212852	0.73384199364143	0.832232434751506	0.78177691440655	0.885272626340251	0.800234890894622	0.116934633069237	0.798557144230744	-0.330600313424727	-0.0174363761188523	0.807087497091187	0.813427487260831	0.903176225682544	0.814549936373549	-0.0355212541987275	0.181288942295509	-0.0306599344777663	-0.0280822150963588	0.908735856023583	0.742246870893679	0.368262731583688	0.749245022887326	0.861640928551544	-0.145355121438714	-0.13104923409437	0.722618395480724	0.868317907886512	0.0697797755912201	0.804222600560807	0.648289729977958	0.351452461824252	0.902398256602851	-0.401758187426624	-0.450129991568281	0.112340405877353	0.165504240717433	0.551013739330788	-0.053706442139329	-0.652874587977719	0.10798397001066	1	0.872239398421053	-0.115591285391346	0.880651199234122	0.918033158696248	0.0308631274613832	0.901910422715044	0.621594990452633	-0.0624056465511116	-0.524818658962669	0.543592277874382	0.797512157705678	-0.0314975175235485	0.400627462068111	-0.457747551619491	0.857137282185972	0.852199259823529	-0.301428968364769	-0.372447294707582	-0.266675278131533	-0.233305456991362	0.653456294565273	0.804871906971468	0.188475510763718	-0.483841816151154	-0.258730944521668	0.712207270482533	-0.619322983265584	-0.22706648175481	-0.249849600665679	-0.478053621532804	-0.404332907203824	-0.209035572673953	0.697637076779167	-0.505156836814873	0.528918086568449	-0.323492273607186	-0.122176450261015	-0.349868841507284	-0.150350426472374	-0.126707081333991	0.464399336612261	0.615823520713231	-0.208469359732762	-0.290743234124181	-0.445911252158341
F2R	0.905555453072284	0.216801721259194	0.941724367894735	0.320003146794335	-0.066174434607845	0.886330999583592	0.796603041958198	0.894409153131039	0.782260116351727	0.924507082129394	0.845625136176949	-0.19402032633888	0.799692910718504	-0.548123121927914	-0.260536266289188	0.830778502077961	0.824783323639193	0.930629611913333	0.803224676285035	-0.240555356498212	-0.0800631951735029	-0.274166857056265	-0.240610518976619	0.939405758504612	0.606020672725374	0.240771237707464	0.652210107619182	0.915797815146249	-0.379115573774878	-0.365558811168677	0.697712808847287	0.949536177557269	-0.227096829887916	0.861583664968599	0.517633010614159	0.376773874491907	0.849278917751144	-0.60336210133673	-0.595305366724566	-0.100116293764284	-0.0933208109513422	0.607214389019191	-0.263068540262552	-0.727480499129852	-0.144759536473498	0.872239398421053	1	-0.328618923127168	0.905056352831959	0.952654180734064	-0.196058281836968	0.947556569517776	0.43970754079657	-0.278894870447024	-0.677057812927908	0.561515753452116	0.871304777275061	-0.217922623695689	0.533346144628775	-0.611113652221465	0.898299729780176	0.885346031138925	-0.528557171612912	-0.568893541954552	-0.491830603622071	-0.438936974632778	0.59049905925659	0.886508956803922	-0.013936100204171	-0.623933520223529	-0.455115404688539	0.486034953673725	-0.681372855909805	-0.439442355446816	-0.47467608087189	-0.636766410990294	-0.60304886737771	-0.35167918807679	0.669120278913468	-0.66176348635928	0.303461772133463	-0.535668325698057	-0.364536267528813	-0.545924962583525	-0.373628140757657	-0.357064522654431	0.269114555282775	0.538688619522577	-0.425885077763478	-0.494771105826529	-0.604986617606644
ITGB2	-0.0712951667287206	0.711625938641789	-0.409520092596965	0.584533423641898	0.789146918503277	-0.307495912605011	-0.531847908384419	-0.372864943764781	-0.28337334527752	-0.43032663034791	-0.451522140350977	0.795848184445421	-0.387840751907398	0.925949062063964	0.728417119729009	-0.435420836133802	-0.476479746301297	-0.363116584836815	-0.11984415034087	0.922622523892032	0.905251359768777	0.839978971800177	0.881712007085202	-0.344381560631576	0.396496472081833	0.491929436359533	0.391891229623202	-0.430801661880644	0.936047092391203	0.912767853787854	0.108850067600716	-0.42612942894606	0.839214669908678	-0.400470043714262	0.431188022150257	0.272961422382907	0.00543014828203277	0.847697645689658	0.768573006508936	0.83936116558102	0.915959183625994	-0.538112982589345	0.775096918181923	0.587441283368528	0.785702468855001	-0.115591285391346	-0.328618923127168	1	-0.323832151081367	-0.353220365760358	0.864497460909939	-0.392152778659602	0.357807127813959	0.932047578665567	0.806466558314113	-0.507194955714468	-0.503839557247742	0.878370345673262	-0.576778570623952	0.779168872345542	-0.39714451028541	-0.409676635293487	0.896148543939813	0.923360897419199	0.936304538242652	0.860148628999463	0.387345315176256	-0.451652716301831	0.878687326566854	0.857876917298055	0.956572839808	0.482375370334114	0.584488652390071	0.940480941521862	0.901062156753191	0.83373903479705	0.847613599989712	0.804913066369081	0.319906658868097	0.726338450494017	0.702653726234867	0.921013740339032	0.929365695491068	0.921155327915687	0.954963829117824	0.939529361059824	0.695925090515823	0.467997026489793	0.929409218058231	0.942422887209944	0.83982435782937
SPN	0.884234710632353	0.302663313865927	0.967931542738584	0.401729628917479	-0.057884393184314	0.956482417239717	0.885682526908775	0.911916512705402	0.826270187805034	0.971476013966803	0.882048190380474	-0.0180987276586973	0.915719252889188	-0.58256394856515	-0.186407044937571	0.920873389741229	0.916364057822643	0.954291711865623	0.882752063711125	-0.274622858757284	-0.0645979477990395	-0.199017837027614	-0.243031817297893	0.952986665251862	0.647603603634796	0.243687883973515	0.646388976548476	0.945482717039453	-0.356845906081847	-0.378942782476349	0.688427269136468	0.972701612376897	-0.149957564418109	0.857690675104523	0.500027078477441	0.406723824945485	0.900796426458941	-0.645224938675046	-0.637284459449846	-0.0312852702126582	-0.0696746557794524	0.718634125040325	-0.340195616593382	-0.812910391312754	-0.171903583044224	0.880651199234122	0.905056352831959	-0.323832151081367	1	0.942790667773876	-0.188404994410183	0.965998454755348	0.445005615322052	-0.223959928076697	-0.710664663243653	0.705670431632002	0.932703506889901	-0.224160408629215	0.632301126097015	-0.663655934178875	0.959236673693823	0.949322976670523	-0.535068325083468	-0.596896051637394	-0.491247815906858	-0.498338900736251	0.568969096594083	0.934982995032633	-0.0743233224962625	-0.680030402709482	-0.483689783347874	0.521584768553383	-0.770566467968612	-0.430294052740781	-0.482362744664328	-0.699303914127224	-0.627777726343842	-0.378474920740325	0.65667625978852	-0.721899062397338	0.334328242921324	-0.543130394052304	-0.343901622354496	-0.572687274151204	-0.382629702661355	-0.335161986199199	0.311491630112213	0.584171032119394	-0.452820327125098	-0.51258444700753	-0.649061144476599
CD6	0.920043985474903	0.25859607519756	0.985865837791906	0.366331005056192	-0.0690475687680248	0.938670925506901	0.866900713059686	0.93575452616579	0.798860631384477	0.974676299368792	0.890772353072974	-0.142029474189181	0.903252852849371	-0.584772107618167	-0.214380847600701	0.897949808935931	0.921160726417215	0.979337150202347	0.846460769837352	-0.294450282380251	-0.0820464188318205	-0.276091901217888	-0.234729265537121	0.986798407438592	0.638322631312509	0.234306613235831	0.64786176852322	0.972190604562419	-0.41664100410683	-0.400223752098922	0.730623350258251	0.971512734125377	-0.214414075566788	0.866872346129203	0.51569647774032	0.310957303029101	0.884731846211564	-0.648472796043805	-0.629218836784185	-0.0775558297347608	-0.0970627724322859	0.68406203862155	-0.272409332669271	-0.770095549052157	-0.168512756551948	0.918033158696248	0.952654180734064	-0.353220365760358	0.942790667773876	1	-0.235540079363946	0.987449687803636	0.451218721069424	-0.285815403635696	-0.704869358601733	0.692158814935791	0.925224418214496	-0.265101543477791	0.558443463992033	-0.649846813591021	0.953583872448763	0.941191782505506	-0.56706988394874	-0.601762040713452	-0.528351382568633	-0.472647152727693	0.592859902063254	0.931974339767451	-0.0582080304380863	-0.674441903725442	-0.481351226483365	0.503527878857441	-0.713503831743414	-0.462654766121292	-0.508877587997764	-0.671381560885438	-0.655904429239687	-0.359024022915179	0.624733467174968	-0.718650645705957	0.338234719863408	-0.580877811266864	-0.397620063551556	-0.593049756572498	-0.394713315831689	-0.390942277692949	0.291604061624331	0.547316186620952	-0.466110090143064	-0.520785271323358	-0.636594940909153
STX4	0.0500190421086598	0.693814475004094	-0.278326311956039	0.55448702051468	0.727057714298858	-0.13036312437475	-0.368966021024694	-0.300547235248499	-0.110949648253233	-0.283652018453468	-0.279891449897383	0.806339074818992	-0.299011035858458	0.827356601882876	0.611796927172183	-0.27717202706118	-0.28685300563601	-0.248450902168771	0.00933287717791874	0.895836927601779	0.914847940176092	0.802889608829245	0.843267657568832	-0.228337728440102	0.454563038125389	0.523721112056492	0.452831384939305	-0.314373398899428	0.887938728762657	0.865681577583507	0.0232478855712117	-0.279330747979849	0.824232607569998	-0.207155650727112	0.510596215316589	0.386976193230371	0.129679412843442	0.770740611201659	0.694031534082856	0.761564183228505	0.875404056073951	-0.367429103139619	0.634004379868344	0.419311959656442	0.785899136811607	0.0308631274613832	-0.196058281836968	0.864497460909939	-0.188404994410183	-0.235540079363946	1	-0.268551665886435	0.482671399539438	0.849061766512889	0.634963659716093	-0.388362419004371	-0.353799645853553	0.882161555534002	-0.383681352264132	0.714630598760143	-0.273892153393467	-0.272434685894374	0.83041698324185	0.823545970418571	0.869567177092455	0.750729230121824	0.452710157227184	-0.309813794000657	0.831069984772111	0.745327841006721	0.841205933237351	0.623907319171341	0.429190375818323	0.858101010672843	0.836700263531195	0.709728106227131	0.783839297580566	0.670262946676338	0.450451158694478	0.699249114186292	0.630987344747596	0.831531892050894	0.881250833379317	0.77603070926164	0.884731414399576	0.891901209840244	0.599303007065835	0.434501598749549	0.849800175269599	0.811187309871166	0.731271249600814
IFITM1	0.903609847891698	0.211408790667271	0.992472217833179	0.330424084588412	-0.105178866172459	0.948779080508172	0.881747293030655	0.944026230789091	0.80604889796925	0.987333179850879	0.890986232375756	-0.152512474357783	0.910110688396301	-0.628770576712125	-0.26767574494701	0.918027819542231	0.922885306545623	0.990062824891649	0.839972383939623	-0.338316445451581	-0.130980444782298	-0.300557039349056	-0.281493851895624	0.982104823796326	0.5983340319763	0.211682153483706	0.620960255254288	0.971729790051448	-0.449684136734586	-0.44133894404783	0.707275404159752	0.987126060478844	-0.247223464367088	0.871863261197529	0.471375056970124	0.302229879902597	0.875431066951638	-0.686366680006025	-0.668096941609715	-0.116162929891919	-0.141599400160668	0.695818527148851	-0.331079970902393	-0.801340096945734	-0.212791214779305	0.901910422715044	0.947556569517776	-0.392152778659602	0.965998454755348	0.987449687803636	-0.268551665886435	1	0.403204345430494	-0.320674478127383	-0.741880604953543	0.700811626443818	0.939470327546079	-0.293821102178018	0.609235321872459	-0.690421438207647	0.972586786345734	0.963320348060263	-0.602620180207556	-0.640336371074565	-0.566660143354818	-0.51946068391923	0.54979719859117	0.945461097301025	-0.112849564917138	-0.712981478222595	-0.526689300529931	0.478887948844822	-0.746172269319894	-0.502183789101002	-0.543617176920778	-0.708430176463445	-0.688307070069925	-0.410064115378947	0.603264781013854	-0.750662520189441	0.289711344133979	-0.619662592938057	-0.428477018982798	-0.63160400912822	-0.438225450599442	-0.426300470661819	0.255121421000388	0.523643727095808	-0.506911734125852	-0.569671580372241	-0.673264917578809
SLC16A1	0.62151450492092	0.754939311172023	0.399143211294553	0.745838796288359	0.440891102504482	0.562236352299499	0.349037623486666	0.28057489286879	0.625279762736203	0.388011172971276	0.499210434046371	0.45826882647748	0.359779926966578	0.200424185190007	0.400206178783015	0.291863922526948	0.367513307580084	0.372335337542778	0.576917525038393	0.482878896723914	0.569269206732978	0.429628980697571	0.370902776718429	0.482685169498	0.753148581643208	0.658218857800536	0.709450116728871	0.372494961223243	0.385583408057474	0.342809862108447	0.503697698846425	0.394790144365002	0.519319723841302	0.548546975566211	0.683488283679336	0.62077002866051	0.664269548032393	0.106395585515837	0.0859103729253651	0.596303257190206	0.564861528575129	0.312582510783871	0.317053767414643	-0.219233481217516	0.47781418751374	0.621594990452633	0.43970754079657	0.357807127813959	0.445005615322052	0.451218721069424	0.482671399539438	0.403204345430494	1	0.482736553893183	-0.00551772495039279	0.148960774205496	0.352015697551153	0.353313323080092	0.0681680861932576	0.0762673841807014	0.304087521968496	0.291385518386598	0.25849788202381	0.163540830951376	0.303801753520171	0.168585981141074	0.739203133356548	0.348594922753489	0.592829583901248	0.048091530732651	0.245363783194726	0.767669059580266	-0.215541212347908	0.30123268071412	0.222219966838412	-0.0128857567389477	0.128622118320119	0.283619660312225	0.706023933935066	0.00499504151087847	0.699398909305366	0.234636862559617	0.362934147178704	0.163570118565546	0.353581362583184	0.412046579934605	0.671285679141039	0.574263643261531	0.28088573466455	0.268072154375052	0.0536240142348532
VSIR	0.0229939826029551	0.796825954753051	-0.328829622684003	0.707490569613047	0.800326181947035	-0.170348085239257	-0.375746105245213	-0.322137382831568	-0.148945099557114	-0.337944124312581	-0.311684967838891	0.817573673794347	-0.281609549216485	0.826146388000637	0.717658550019672	-0.328612785704712	-0.353220264742026	-0.310870277506545	-0.00752990804894451	0.896322411035573	0.883051428688202	0.869782179016539	0.79365568988536	-0.252797732549091	0.464772143345777	0.519248086107511	0.451125763561419	-0.343807265655705	0.927248450942793	0.837860087291256	0.118154360653527	-0.33692281710257	0.840588260004078	-0.262883303319733	0.439627920718172	0.398441056586021	0.121880896679111	0.71435280479333	0.690939962945161	0.918609077785135	0.886472427055549	-0.347602223770934	0.673093916469656	0.434851751027648	0.733902876112998	-0.0624056465511116	-0.278894870447024	0.932047578665567	-0.223959928076697	-0.285815403635696	0.849061766512889	-0.320674478127383	0.482736553893183	1	0.712278824035912	-0.357152900095147	-0.375041025831122	0.826379977000972	-0.411560605031857	0.693144221258857	-0.330828614317922	-0.337018186289189	0.841272012757153	0.832129836045511	0.891663369353178	0.72142823240205	0.461995285233289	-0.336097615851082	0.833598735351883	0.765719564411078	0.871184775183253	0.551325909453206	0.443641248652186	0.906240006134506	0.792516973979653	0.699539852702539	0.735068574581033	0.832382964333088	0.407983767216875	0.5994319752857	0.716828363796412	0.866729820929467	0.885314409463094	0.81784834980785	0.910253248584538	0.949544196700225	0.736843997839783	0.512450427922166	0.827792993017944	0.879938887524653	0.726519946108684
LY96	-0.466629059998443	0.253437770760754	-0.755258563111188	0.173017370553002	0.68418170876225	-0.701567395786331	-0.815256511123695	-0.706711764760402	-0.583114116481822	-0.772631621920701	-0.74956341896714	0.488211757551681	-0.720178389194106	0.901031988112355	0.70242418235019	-0.778256509539604	-0.794299199422075	-0.706852586127057	-0.493363306614449	0.681470879124007	0.585367035905056	0.516957793488148	0.728556496267443	-0.703243928861403	-0.118824218562375	0.290161678761854	-0.0575128996474505	-0.763713403873274	0.732447236277279	0.697727343595469	-0.18699402255355	-0.763866695125856	0.541462739880279	-0.730734501945076	0.0419973513959658	-0.00657242188906103	-0.475181854732687	0.863550481711281	0.934264939014453	0.608514157565832	0.566225796158342	-0.747052575800528	0.788589818998472	0.911981830651048	0.610353923430954	-0.524818658962669	-0.677057812927908	0.806466558314113	-0.710664663243653	-0.704869358601733	0.634963659716093	-0.741880604953543	-0.00551772495039279	0.712278824035912	1	-0.724600297386129	-0.817687987343932	0.650250025983033	-0.749251273737152	0.933833479648879	-0.733701869759036	-0.744224910329568	0.841800050305035	0.903489489063553	0.83279680705429	0.867882775201949	0.015906468459069	-0.786062924795082	0.645898547673237	0.937396829433398	0.887325856028245	0.0163238106119982	0.90723727463406	0.806543868955797	0.755335056041018	0.899417805390388	0.825064737395682	0.802240515057107	-0.103041256609616	0.856566367822434	0.246666783947178	0.837131446622837	0.697207286579418	0.894666065486948	0.826819498389822	0.753948576990779	0.235059062655968	0.0219153276972542	0.769487525304835	0.914365336380669	0.955479298373157
KLRC1	0.552483614138338	0.0701662557706887	0.745028568071798	0.190451095832431	-0.273306728157195	0.73677910526231	0.895885079774635	0.74153189471567	0.574499500410974	0.771738453820421	0.738688006153772	-0.0869706817079191	0.827257812133405	-0.682315752492845	-0.270739572349841	0.821936028430153	0.867883004395337	0.675005550296753	0.674933223893722	-0.505261783904925	-0.263402263223146	-0.289756143080597	-0.386624528848812	0.745613260748749	0.375314784436121	-0.0128860537017307	0.261988300237724	0.812107413543757	-0.503729804761468	-0.549523492888486	0.274188295459806	0.719011901027874	-0.32488103674946	0.648913779670898	0.0854472828262951	0.245267713818445	0.636405084415391	-0.731196802132733	-0.678496392924565	-0.187615039507955	-0.33352465698173	0.864026785321075	-0.558032660312559	-0.785242466318945	-0.407278714866821	0.543592277874382	0.561515753452116	-0.507194955714468	0.705670431632002	0.692158814935791	-0.388362419004371	0.700811626443818	0.148960774205496	-0.357152900095147	-0.724600297386129	1	0.864891108731173	-0.386804382678907	0.82526375321191	-0.708850284886185	0.733015747767644	0.746992034981261	-0.645732098518702	-0.683780072805368	-0.59755961754271	-0.642356668314687	0.279676795142322	0.848959182632101	-0.427309008257659	-0.729417189230607	-0.596387379634914	0.222369800837668	-0.721692802142741	-0.498487472745581	-0.609304689556589	-0.731609083420372	-0.718880700709346	-0.469128872872425	0.317331458998081	-0.735138592048999	0.0377222413796664	-0.650247775136617	-0.491921251557782	-0.699649531437174	-0.545026494570905	-0.483036082461016	0.0283950163646333	0.233238965543924	-0.612165636020715	-0.635158003433824	-0.689385029817893
CD247	0.815798019965907	0.148250466972529	0.957367847447807	0.305534971697426	-0.20998535625596	0.940565049438534	0.980955969488737	0.901212875130107	0.829522096110186	0.967421703982504	0.938554562490172	-0.168435625069575	0.934946671531688	-0.728641215752582	-0.324805592125619	0.937688333570874	0.960336192685637	0.908891884359018	0.848699558452942	-0.455441818327326	-0.240995710660022	-0.331472251006396	-0.386283819416996	0.954599757991494	0.53722893882044	0.164250218623148	0.490116912314732	0.974958989778866	-0.527701169992155	-0.551301417326646	0.554558028254134	0.958785841313077	-0.328152012323539	0.900820941552652	0.329215926523687	0.383008690449136	0.832444598189978	-0.795450765091763	-0.749536031309126	-0.153840286016689	-0.267308112922531	0.878193657981375	-0.493980199594509	-0.880827772719819	-0.349497258663394	0.797512157705678	0.871304777275061	-0.503839557247742	0.932703506889901	0.925224418214496	-0.353799645853553	0.939470327546079	0.352015697551153	-0.375041025831122	-0.817687987343932	0.864891108731173	1	-0.391873301771499	0.791888805617007	-0.780304715793481	0.922540233673103	0.919240803268418	-0.695333101765254	-0.738682529135473	-0.646662276384027	-0.667651966720614	0.479956864246006	0.986040356607212	-0.282663957662505	-0.798718107262373	-0.631458307950652	0.376635793442259	-0.81888844272896	-0.577363574334318	-0.64664422731647	-0.806126639793853	-0.778283108217916	-0.488025766894407	0.544223955308932	-0.825616041257298	0.171011659817159	-0.705337187570383	-0.513049776122287	-0.740266409618722	-0.560334657657924	-0.504906555937309	0.163619120012052	0.412511570159123	-0.619112093716766	-0.670344830777481	-0.760503347714284
PECAM1	0.00772375597458597	0.645781637545023	-0.299418469959716	0.446527952786672	0.675725910334322	-0.217722546814048	-0.428037075279068	-0.232079596201803	-0.268175759376785	-0.307489816682616	-0.406283919295156	0.752585886977094	-0.314313671088282	0.812936170258903	0.573186740955218	-0.249924740668698	-0.336081382630584	-0.256562635935643	-0.0668387482899716	0.90278732523706	0.879352130085717	0.779125820322035	0.763617453105977	-0.260971124433391	0.41455883764382	0.378167903345017	0.445303094947619	-0.334364904094792	0.891693991390042	0.854315003196447	0.00164971677322485	-0.315061451875885	0.775600490505463	-0.343323856514932	0.437271554929677	0.262576306435854	0.106795217085416	0.766823441147295	0.681918118859662	0.67381302022594	0.832083327502768	-0.489560100315588	0.619427198435906	0.442155112990789	0.817466198493825	-0.0314975175235485	-0.217922623695689	0.878370345673262	-0.224160408629215	-0.265101543477791	0.882161555534002	-0.293821102178018	0.353313323080092	0.826379977000972	0.650250025983033	-0.386804382678907	-0.391873301771499	1	-0.390849337937921	0.715331538479457	-0.257829120625391	-0.243822436122324	0.838892580390544	0.82354867631303	0.865318871602811	0.7803099072947	0.33685845047547	-0.338164573685829	0.81021159688823	0.742896385030618	0.828424282428435	0.552309089329876	0.439444222085272	0.885950165291658	0.837848308708237	0.696306255785775	0.780656780618928	0.625742970663186	0.3465141367789	0.67930023351695	0.591092091642966	0.845125025040447	0.87181820372793	0.795795267014627	0.89384202971835	0.89988483544434	0.561185974400221	0.46739031781812	0.822339730389335	0.784025897215859	0.715811671905006
KLRD1	0.452916166685655	-0.0971415107297822	0.633799932386972	0.0657292378484056	-0.343693640765652	0.649459995453004	0.836251187653493	0.633053165293577	0.603504181590953	0.681964179630949	0.692000401964691	-0.177692101234663	0.630149747052458	-0.720011913947577	-0.461383528523679	0.759873857215643	0.719428000304541	0.566143396549073	0.575566099094881	-0.529697518042858	-0.391355684579768	-0.287189289021127	-0.520219703264913	0.618113563415117	0.200969117183934	-0.0511910426452908	0.168661311949641	0.677430533405644	-0.525385019039868	-0.60846259388037	0.0553508021502274	0.666139832461922	-0.394376030562391	0.67780579805002	-0.103573835947079	0.306804951083394	0.521739423813177	-0.752532914361232	-0.684557776051048	-0.269087216601878	-0.451164032820939	0.842589948007827	-0.7135348567801	-0.784226837939762	-0.495327967494953	0.400627462068111	0.533346144628775	-0.576778570623952	0.632301126097015	0.558443463992033	-0.383681352264132	0.609235321872459	0.0681680861932576	-0.411560605031857	-0.749251273737152	0.82526375321191	0.791888805617007	-0.390849337937921	1	-0.709277941724809	0.632218569218432	0.659649479868362	-0.666478516870902	-0.705073816423769	-0.624686955841824	-0.727467488185164	0.141227924160216	0.775123117897789	-0.525669697924781	-0.740792531942904	-0.661408104125143	0.149493937516786	-0.729149585227495	-0.559191998539431	-0.65051887610544	-0.749587360304942	-0.719924892250344	-0.544958025003179	0.319893524899297	-0.712706118870131	-0.158937167637754	-0.679443099936271	-0.517743774256241	-0.739821185895543	-0.614222166806292	-0.502820875296085	-0.111103994284182	0.080907641992939	-0.661537933437717	-0.691829800727316	-0.704259243006237
C5AR1	-0.382611990383958	0.248282299640117	-0.700086056918802	0.131898683041233	0.695619716487158	-0.64715852174278	-0.783501656716889	-0.666954558292949	-0.557162815464445	-0.713779239037101	-0.723134430959092	0.482790689542996	-0.70154077485511	0.878521999691715	0.685979046773711	-0.707413967266155	-0.724711197882621	-0.65084081656933	-0.445225932367278	0.727576600912918	0.631521195064373	0.491826682271277	0.718608203635446	-0.65728835572239	-0.0731950072109842	0.299700992944909	-0.00553997572388276	-0.726904291495871	0.729939144584875	0.69558428388819	-0.215549021796212	-0.709908171763838	0.544719768984335	-0.690829040433616	0.0917333499792165	-0.00228985677624513	-0.406271519673936	0.863457160184811	0.962063942555031	0.569006183769353	0.567207477325262	-0.743610368481282	0.735432829703488	0.881177942358809	0.652790451691705	-0.457747551619491	-0.611113652221465	0.779168872345542	-0.663655934178875	-0.649846813591021	0.714630598760143	-0.690421438207647	0.0762673841807014	0.693144221258857	0.933833479648879	-0.708850284886185	-0.780304715793481	0.715331538479457	-0.709277941724809	1	-0.676629082851496	-0.675684955338887	0.858250186865527	0.887941077839555	0.844582038936816	0.866186951626247	0.0694632657515305	-0.751906659594362	0.690817710599908	0.935809990050629	0.856846199035602	0.0944427009373746	0.897923025701162	0.820352126566307	0.744066278631016	0.889256015741939	0.821673887711917	0.795081545496739	-0.0326865424135828	0.912944821663411	0.211058669606873	0.833019116429675	0.676473719939458	0.853642435375673	0.860214296839718	0.762891674144884	0.171410052422699	0.0438336224637593	0.753606468661594	0.881325149754588	0.935588912379014
CD8A	0.865239481515241	0.179540824680962	0.978948673248654	0.270915871103882	-0.10682543824125	0.908808640632608	0.862865491844901	0.955512932514414	0.713775991445353	0.980712398431564	0.830067627773403	-0.119302541762902	0.918849914850133	-0.638275204420004	-0.26114860675961	0.95245096733217	0.928810329844194	0.983844039352775	0.815655448971099	-0.365654520138468	-0.146392335360515	-0.311748951828267	-0.289960373085201	0.947239914718282	0.571528105996884	0.123125434067555	0.600475098180618	0.951619223203427	-0.452874266499715	-0.459159416916576	0.658211285710147	0.967540697930512	-0.276413881298428	0.78929507929419	0.420374313641927	0.262637310250489	0.859487320415895	-0.685181873009854	-0.658081737340047	-0.15630611940016	-0.173967860507856	0.658301318658539	-0.379659122462939	-0.790117356977836	-0.230903581282365	0.857137282185972	0.898299729780176	-0.39714451028541	0.959236673693823	0.953583872448763	-0.273892153393467	0.972586786345734	0.304087521968496	-0.330828614317922	-0.733701869759036	0.733015747767644	0.922540233673103	-0.257829120625391	0.632218569218432	-0.676629082851496	1	0.993448708091817	-0.601289907024716	-0.641655308216376	-0.568249811483947	-0.51757810805784	0.496576896658551	0.935569790243531	-0.156173306882999	-0.709153276807632	-0.533093820442066	0.431026826529138	-0.73350503730731	-0.492416668486911	-0.548695108972229	-0.708532929563043	-0.69249555342767	-0.433435257292415	0.575974439850124	-0.740855898042528	0.238482466309239	-0.620497483327535	-0.435878095842346	-0.631812448513565	-0.436153290718835	-0.424695004884178	0.195964076714065	0.531874791783747	-0.528518704348048	-0.583014673040912	-0.666491929492156
