""	EGFR	ERBB3	NECTIN1	KLRC2	PARD3	CANX	APLP2	THY1	CXADR	ITGB8	F2R	SMAP1	TFRC	KCNJ10	LDLR	NOTCH1	LRP6	PLXNB1	CD99L2	NOTCH4	ITGB1	TNFRSF21	IGF2R	KCND2	PTPRS	TRPC3	ADCYAP1R1	IGF1R	TSHR	CELSR2	PLXNB2	PTPRA	NRCAM	LRP4	SEMA4C	VLDLR	CHRNA4	LRP8	INSR	GPR37L1	SLC16A7	LRP1	ITGAV	CD81	RTN4R	PILRB	SCARB1	GFRA1	NLGN3	NCAM2	GPC1	NLGN2	NLGN1	LINGO1	ROBO1	SLC16A1	APLP1	MCFD2	PTPRZ1	SIRPA	CD9	CDH10	TSPAN15	FGFR1	NOTCH2	LPP	NCSTN	SDC3	C1QBP	RPSA	NCL	SORT1	ABCA1	SORL1	CD74
APLP1	0.548657745595732	0.924743734068123	0.912799126613763	0.831150252319032	0.848276524044945	0.91302074710766	0.898555016797976	0.95051477868961	0.920190527384574	0.807928690204232	0.902642751413061	0.908349039963762	0.810161264624485	0.930111758849681	0.910094853342486	0.909833125895938	0.870254684214225	0.928269954613342	0.882864606926459	0.717106396892557	0.924832971092795	0.945698923629835	0.862474982380534	0.680300075377858	0.788746696782414	0.845055607964114	0.722177180655598	0.863412948654037	0.550596792202197	0.907856255585725	0.857736406771924	0.874296008876483	0.872729578274987	0.796399914418898	0.874006765007911	0.900640170937381	0.917006993667104	0.861157189771964	0.868411263293358	0.934690505806726	0.762153537847397	0.892688558150819	0.853256204982447	0.930116799734877	0.931677924469168	0.816597794664028	0.935687982749965	0.867534945022248	0.946047719743447	0.759450901153957	0.936347948048902	0.945782499843786	0.856781610144233	0.866963359717588	0.906178656157439	0.918711394476392	1	0.882321133155838	0.87409429408841	0.810156124633941	0.813763765138478	0.656393692048431	0.911412228462761	0.813904822563872	0.704770903154834	0.717508659284683	0.872349516074717	0.879007224292287	0.9474986136511	0.935753374221292	0.869863988795499	0.697792085868086	0.451025191336768	0.144114683890396	0.107406557382932
MCFD2	0.787645378884615	0.909446318058536	0.924001308365513	0.931053067822359	0.921460478906659	0.969192771852958	0.967345598627027	0.883512216378566	0.912907444222035	0.942555839863603	0.946630000143303	0.95110443637141	0.913515455873275	0.955788971890918	0.898854505498593	0.946012122736381	0.94210192090847	0.916563435478917	0.931249926242825	0.764841454666452	0.947058520690593	0.88100300390058	0.931168440076535	0.857435292440218	0.903069907770614	0.925683497910322	0.855980958424214	0.957420123278996	0.703936686560987	0.929533776030061	0.908233818226684	0.968019173113372	0.957979111133238	0.920239479115711	0.896423936981552	0.874948698795369	0.89259033223021	0.945440521359592	0.938344577848155	0.875878187296623	0.909681690051238	0.94750811114417	0.947239221296022	0.944649704272009	0.888182307720596	0.912571562844515	0.875241135560404	0.952750491553419	0.939651088308544	0.919286009681276	0.913909657703692	0.918619652788012	0.950839269599988	0.934663071005101	0.962034246131094	0.932893753622383	0.882321133155838	1	0.957861010676744	0.884405054102013	0.846811938289208	0.845518690603088	0.885515380517552	0.9269573973272	0.853934912980594	0.858132313905615	0.932423977234542	0.937726668746548	0.901458053224392	0.921029369503179	0.954040157936064	0.76803395993773	0.644309712460695	0.306136884012302	0.17365410790305
PTPRZ1	0.773630641199138	0.925006716857196	0.935443640755742	0.93900879380796	0.928549261775328	0.983116711310561	0.983324372926686	0.89209837896276	0.94234650694294	0.969328108833617	0.965575525300608	0.953165959719309	0.920090913134139	0.971443794831186	0.910040558599014	0.967394268101849	0.978605844211044	0.918793130194347	0.923101863316624	0.746782136060677	0.961018506945386	0.899784549046395	0.944115834043757	0.860215053502436	0.928451739057928	0.9315108212388	0.833094444745706	0.961453656632077	0.676696875034555	0.942266889880141	0.919602011037065	0.978087171293646	0.980253165803227	0.935302436704415	0.90779919101664	0.873821735635524	0.883860890780996	0.944883125652419	0.942122249331694	0.89357937810974	0.926692972750711	0.96223536562297	0.967566353946589	0.932425890562201	0.877769211236868	0.892591023104009	0.877527421242034	0.969918026225116	0.952386225799284	0.922958306460365	0.922473472626478	0.937619430911324	0.977535267808337	0.93850015537188	0.987886371345312	0.943319242006268	0.87409429408841	0.957861010676744	1	0.86576821673971	0.815642262974455	0.870981700666944	0.884533303576925	0.956838894290511	0.883210483955046	0.873928708977229	0.916585851008669	0.946527427273116	0.895113890476194	0.912794194104861	0.975601261102404	0.760179381478547	0.620414193697652	0.257957528254365	0.134904931394822
SIRPA	0.774712360328507	0.825707802920241	0.840411930164372	0.843863901001284	0.868842589197294	0.890513846956807	0.9009555552075	0.794043324253276	0.806666521028872	0.865146478656052	0.867739355042169	0.88142151409315	0.857318432666929	0.87089539346135	0.798800317231368	0.870608561314703	0.855366839305756	0.834178274156246	0.84155075895012	0.749892673673897	0.874112109646238	0.779011565179453	0.827676419139498	0.837589008465101	0.842908324131971	0.835863556722484	0.840012852860629	0.882124387960189	0.698305690335008	0.846711166101064	0.872826099110865	0.901709165142124	0.893370619418078	0.862001710091177	0.881724813211997	0.819469348684382	0.822278380804434	0.881324639277953	0.865654536063381	0.799529831093893	0.849948416724464	0.88552645081568	0.88392816810491	0.902867862693539	0.800627719986355	0.841767802566327	0.771932590157432	0.860423186820098	0.840040774005984	0.883123353957088	0.842739200809598	0.825749389525511	0.882719941141685	0.871055763145406	0.868402932103286	0.856570843679178	0.810156124633941	0.884405054102013	0.86576821673971	1	0.854703383146999	0.799663322079668	0.836302501910694	0.853492791072836	0.826360689225661	0.851681869126182	0.883181005757028	0.883722151944129	0.823365432355384	0.848461446715557	0.881558815647985	0.77553929232038	0.691035031068344	0.440002336627122	0.307550723004937
CD9	0.761539114520503	0.799447393797429	0.822709475534364	0.806298312505687	0.816014830507586	0.856198943545976	0.853277749550094	0.753148825767508	0.78219699280036	0.839863210623164	0.796912188472096	0.828186370529849	0.803451615398857	0.841973461082957	0.781314507462028	0.801239371680765	0.810276596389808	0.784977499414101	0.817892194178233	0.684433947923447	0.819528343193198	0.743163493735067	0.779537489074671	0.814622799418385	0.774234472844425	0.793192232172127	0.837774499808957	0.835600100216119	0.740374313749233	0.824435916824801	0.809690060682392	0.845757517597819	0.812368243268797	0.86118173890556	0.795606838639401	0.788947620967679	0.785416153270513	0.814143094832858	0.822717680148943	0.787249054923831	0.807814640598334	0.852191131127349	0.826558518697676	0.867711772298769	0.774657930538474	0.791218181887209	0.754144758139144	0.8257557046573	0.816401110203956	0.836853623853149	0.799977499214963	0.780516356422295	0.820454377335094	0.820641279818954	0.81340234587317	0.786910646434661	0.813763765138478	0.846811938289208	0.815642262974455	0.854703383146999	1	0.758009722910806	0.836326447119653	0.824967230602957	0.782152040260937	0.794601505605378	0.827516616916695	0.872754628467713	0.768450636635987	0.792214343523957	0.827052286808888	0.801828715696939	0.647337198500723	0.417661251757735	0.267731024764063
CDH10	0.847650230187081	0.748050778138066	0.769519459896981	0.873484200533172	0.821580263649398	0.837460191193007	0.850554404816979	0.670611061786088	0.779953717818615	0.888064697418247	0.801300089778014	0.818351258172919	0.811094163485707	0.809846453072633	0.721737823861312	0.805507803727405	0.841117567036149	0.745245138496702	0.80472004590527	0.707575056562348	0.794777087679772	0.680163311435247	0.806303877588909	0.866617841327231	0.821155289652242	0.803717573425699	0.801205214428672	0.854951373992588	0.69965306419504	0.792737947098537	0.792836644452535	0.868740069543064	0.868680887118022	0.873048350124345	0.75785703734867	0.714724245242856	0.713308082998192	0.849056327546981	0.817532733199378	0.69456162132423	0.878610020987807	0.837788979735915	0.871055563315076	0.792954136945123	0.684284514014442	0.804882181907805	0.638466594380492	0.842881299679796	0.773963834005223	0.882234516973668	0.738297562668778	0.743640702244207	0.866174795844873	0.821607648779651	0.843300315424721	0.7776094055191	0.656393692048431	0.845518690603088	0.870981700666944	0.799663322079668	0.758009722910806	1	0.71887502098826	0.871061469503935	0.86022994720538	0.830597860585444	0.817473979978325	0.835367483320478	0.697187387701984	0.740018056282627	0.845125777177443	0.717459856369282	0.674881224577617	0.339456253381219	0.13188653606201
TSPAN15	0.647901391160673	0.894868153107365	0.891028143892377	0.845855388502126	0.865207856047302	0.915600713052998	0.908086033932377	0.904878171624663	0.882557764715432	0.849029843139322	0.883273902078376	0.891726196674983	0.8236580160015	0.914415432696451	0.893545535408322	0.894082762626509	0.884722989710003	0.893043404371923	0.862891250258085	0.716668726780469	0.903675547336647	0.897417593411319	0.870118466121344	0.7522297190505	0.799960647480558	0.848826130948899	0.796317065952322	0.869088643885435	0.660451388418764	0.871464714925481	0.851402483935607	0.898166909144936	0.881188408419451	0.849229746196777	0.847834296263344	0.860032619275626	0.889628240410852	0.859333982952063	0.872158096145791	0.892893206570682	0.818656451196193	0.902877389891517	0.857530253408516	0.92289457670671	0.900479788045986	0.818087216124538	0.885223145543602	0.879745388400529	0.925456124810193	0.814044436516457	0.90661045767536	0.907310710214259	0.874252312360451	0.880294626259346	0.897283468601774	0.891645910965181	0.911412228462761	0.885515380517552	0.884533303576925	0.836302501910694	0.836326447119653	0.71887502098826	1	0.843642223299295	0.777471073766581	0.765562330843201	0.863152016678334	0.903150549448204	0.893846817323388	0.897551465747877	0.880708036375844	0.67405833319413	0.50988228642843	0.223161751597488	0.131657642841869
FGFR1	0.816961073578757	0.892266450947522	0.9219700129115	0.918345734403342	0.923287159682875	0.953108016425937	0.944346367768663	0.840840562251097	0.904919679109914	0.957517674287402	0.920344347057347	0.934647899413384	0.910584102238318	0.941779877883826	0.886154160951307	0.938586454751917	0.944970244850622	0.900477674214392	0.908968907923533	0.711929435395789	0.909026674841157	0.856802114106708	0.905897306983412	0.900558244202901	0.887755474093848	0.909255871793737	0.866148831628559	0.945097627149415	0.728742121788879	0.8953243455385	0.904952373194957	0.953687594162083	0.947008501637443	0.951145455095294	0.876753239509763	0.858959757085569	0.871671047068254	0.911894519530959	0.930929248226823	0.862836623261703	0.911132600383737	0.968746014806267	0.940942716244792	0.908593825384966	0.842629855178493	0.900324885357088	0.831428823034338	0.951668918387309	0.919331991096399	0.925668511374764	0.890917278437619	0.893244858058568	0.956081449622423	0.924376019595933	0.957392481249265	0.907252542487453	0.813904822563872	0.9269573973272	0.956838894290511	0.853492791072836	0.824967230602957	0.871061469503935	0.843642223299295	1	0.92501272138709	0.882562539922405	0.907033685270341	0.953276993162527	0.852971393966393	0.881969151239563	0.932326166003408	0.752313362831895	0.642062020043351	0.29372066959924	0.151224048133077
NOTCH2	0.854730096948148	0.792298681641578	0.826653437070452	0.843297876528841	0.875730949918314	0.87632876101695	0.872748536581612	0.713114834392898	0.796665376612077	0.918136337893885	0.833627554943379	0.842398751310991	0.871176312665591	0.850935400315531	0.778391869471478	0.849871783771975	0.86283385307439	0.806469542296789	0.839969908155695	0.657325223616397	0.824045116184191	0.734158791484635	0.837826404662561	0.891885133831913	0.86322840544368	0.82289841209284	0.840668087855781	0.876648815967392	0.717882874769725	0.820372889615256	0.828205885828893	0.895516773183553	0.884570093680121	0.923905269962231	0.796034187116464	0.748498880135166	0.779905680017515	0.857761572322678	0.859615302673434	0.752365860111584	0.883010144378955	0.890887478360693	0.884710636046929	0.826717780146524	0.721977451735247	0.827985669319685	0.698489023565652	0.871992882016497	0.816103148754353	0.907315525173252	0.783281566274474	0.783786633937644	0.902840721282314	0.863739456622931	0.871989532231359	0.8074043439391	0.704770903154834	0.853934912980594	0.883210483955046	0.826360689225661	0.782152040260937	0.86022994720538	0.777471073766581	0.92501272138709	1	0.8640033995404	0.841281861658665	0.896318279745215	0.735690200594779	0.768708102634854	0.863460397949051	0.750934470743096	0.695351933403154	0.380732681043958	0.190673958779805
LPP	0.884794019627912	0.772426982178032	0.800053284644658	0.783689183531712	0.867844573180315	0.880541837758559	0.901680487109421	0.677990243090529	0.742290037945482	0.921866336086737	0.865196605043243	0.823671403462317	0.889851603046163	0.843306599793849	0.759943411348913	0.825010805649009	0.880526155686398	0.788413168594457	0.821708546822988	0.664130865701985	0.863547776692604	0.695921886447797	0.84533602872209	0.862907711846184	0.889372267721921	0.833991033604279	0.839789726564171	0.907540481761402	0.761211295888816	0.832238220219614	0.832890723159192	0.903169394745275	0.897138239029986	0.912842896586439	0.828438551358786	0.765167190497162	0.747689335837687	0.8815045407161	0.891652892643097	0.715715408798884	0.921421658888683	0.854848435579979	0.903692785031682	0.819499497320685	0.718301655539252	0.877716204194508	0.713348158092078	0.875418565631822	0.779476688506646	0.929980483845759	0.745189011154848	0.744432826204689	0.913131365322671	0.814843256238828	0.860208055383324	0.825983483792439	0.717508659284683	0.858132313905615	0.873928708977229	0.851681869126182	0.794601505605378	0.830597860585444	0.765562330843201	0.882562539922405	0.8640033995404	1	0.833709619660618	0.85057446808233	0.708743439729379	0.735735162198836	0.889926279141457	0.833863531455653	0.829197617078755	0.548838887245053	0.317288022481212
NCSTN	0.78383404099193	0.876734079799288	0.920485341372361	0.907453482579842	0.913840992761848	0.941126062651491	0.931623952587789	0.879311548511434	0.889487377245918	0.905240922930431	0.920066475504881	0.947043299247628	0.883318369997548	0.928145040170925	0.853857558600977	0.922539592461232	0.890747227470898	0.902714603699392	0.919173526650767	0.773722886753609	0.917783054657168	0.876972695314293	0.894263220619494	0.838552947519023	0.859516328534966	0.877212334598758	0.87196903672535	0.922381838946452	0.663741337427347	0.897845371522397	0.924504758885879	0.942822632082194	0.933242029828088	0.908020002267718	0.871131852313504	0.853665117975684	0.899887168228983	0.910861917565665	0.918631822754632	0.877909425658051	0.850721043023079	0.933694829912018	0.92059677615033	0.945687512672803	0.861084477906217	0.90050791445103	0.828357380221018	0.93046651103413	0.917201093234909	0.901618211645352	0.905949085426682	0.902036627438711	0.927999883363818	0.93172115199651	0.934307807296233	0.911048287678313	0.872349516074717	0.932423977234542	0.916585851008669	0.883181005757028	0.827516616916695	0.817473979978325	0.863152016678334	0.907033685270341	0.841281861658665	0.833709619660618	1	0.928251053789197	0.909466336020079	0.927709667482024	0.91370164519365	0.749696882761617	0.661239272648711	0.293517297487462	0.177394820142472
SDC3	0.784264303555725	0.908948057552052	0.939433569071079	0.912667017133796	0.937471474874543	0.965846939307161	0.953244681237137	0.891079218513552	0.919565743531365	0.941845760200421	0.925619739512731	0.950017526601846	0.907115267353294	0.951703281926802	0.909314797023124	0.944310258423375	0.937089101042285	0.923939190464434	0.915420338568737	0.738617539079472	0.927615991774746	0.895365035208124	0.910217627125556	0.877026363618471	0.879451768725819	0.909346880052056	0.886079857311581	0.936351187652751	0.731679713010213	0.919454150508118	0.918188119801909	0.954342012062344	0.939256922768944	0.948480219537292	0.889027493727446	0.886304807716183	0.91600789592906	0.919464055523294	0.932198586430284	0.903449838768544	0.885693123804668	0.97346928015626	0.939669679109832	0.951200804610744	0.892082494198785	0.906379898912901	0.865468000760485	0.956740155134533	0.945992602171254	0.909026995705337	0.929793263037156	0.92104357206937	0.945554797605914	0.944159846018753	0.953404608236637	0.917640936531029	0.879007224292287	0.937726668746548	0.946527427273116	0.883722151944129	0.872754628467713	0.835367483320478	0.903150549448204	0.953276993162527	0.896318279745215	0.85057446808233	0.928251053789197	1	0.897261443113679	0.919257340735309	0.930439530117514	0.742817777966841	0.619963206039812	0.292941963105254	0.151389926410385
C1QBP	0.580483934034173	0.915577107127323	0.932847621378783	0.899074335903007	0.878603614653285	0.923339207190783	0.896565114792743	0.982626787717304	0.947205288780392	0.818880017145283	0.916594497937131	0.954722689040847	0.819180184562307	0.935205525523885	0.900449173658762	0.93256132746359	0.86942398882399	0.931150316761146	0.90773301394036	0.747649835165364	0.913649728932053	0.962054944253617	0.864650450647314	0.718659269159117	0.784883086867558	0.850274409136474	0.751439588201722	0.86348334617778	0.537512209405024	0.883541997129936	0.901036593101203	0.895854394277535	0.889643746127297	0.808082028790398	0.887965448746659	0.884536535521546	0.945227841445184	0.854968924072411	0.873022351294777	0.950020697376427	0.76930224823747	0.924382605534459	0.857820574700826	0.962983517914542	0.939252854880935	0.830253434060342	0.919233069048032	0.893682815308584	0.963257634909419	0.780649604889711	0.968121210651707	0.970343045561213	0.876777240475779	0.922294208087532	0.92736189518721	0.931034366192863	0.9474986136511	0.901458053224392	0.895113890476194	0.823365432355384	0.768450636635987	0.697187387701984	0.893846817323388	0.852971393966393	0.735690200594779	0.708743439729379	0.909466336020079	0.897261443113679	1	0.990107596246808	0.874569156823293	0.618414790926099	0.433064673876112	0.0995923216875418	0.101105775867934
RPSA	0.625488499841926	0.92235278438911	0.943120484741278	0.925635354727511	0.891136916363072	0.939583690713438	0.914329989946344	0.977188560973571	0.955111298021454	0.848405971140821	0.923862839417934	0.97226746703255	0.837065558850667	0.945879730928586	0.911620028401782	0.94800231311862	0.887237131601754	0.936536707101693	0.918904342575251	0.761837962335829	0.916833850784552	0.961028965472084	0.879893842981517	0.763560761806683	0.80356860589086	0.867480891797037	0.790601262704777	0.886972452033365	0.581180071396021	0.896161787382651	0.915007214820796	0.916870463328938	0.906936761360682	0.836649384220223	0.899053452641935	0.887924559313875	0.951572638997582	0.87574571750609	0.891022262777324	0.950780854252269	0.795156905604804	0.944729620091068	0.876842528121784	0.973491956436405	0.934811317140612	0.853214984711747	0.912203295525198	0.915489809915918	0.969926980965183	0.815214351808042	0.971775712295193	0.970406604808778	0.8959149173748	0.944221188131965	0.942503928961185	0.937049705462986	0.935753374221292	0.921029369503179	0.912794194104861	0.848461446715557	0.792214343523957	0.740018056282627	0.897551465747877	0.881969151239563	0.768708102634854	0.735735162198836	0.927709667482024	0.919257340735309	0.990107596246808	1	0.893103810250754	0.641210082641464	0.466497574840903	0.12950311455303	0.115382056181571
NCL	0.796978110792536	0.900235667950182	0.915260130087913	0.906933675621987	0.928899153841371	0.978742625738819	0.982858549237948	0.856880275400515	0.894370102864393	0.967492375786436	0.956320810553806	0.938720005270991	0.925917590992766	0.957030199206043	0.877923162181853	0.947092403394462	0.963500287888844	0.895490480253677	0.914715561729463	0.72758462842961	0.960387087198628	0.867199101755779	0.939539646805602	0.856033941137603	0.931878812048405	0.924874314983465	0.838884175066405	0.961738369800602	0.681546701865758	0.937613983151939	0.904873452781557	0.978623506439456	0.977509228120833	0.922755481551677	0.907023219560874	0.8523576820061	0.852670860872156	0.946804461608689	0.938407489813902	0.857853621865281	0.925842811133198	0.935219273026927	0.969361634392953	0.920931246918967	0.849237146817543	0.901031982856789	0.860663905854657	0.961782075295209	0.921698161313938	0.943113202002822	0.888226899034108	0.905750209206524	0.975436306514198	0.923063790598448	0.967623584146709	0.921623615054556	0.869863988795499	0.954040157936064	0.975601261102404	0.881558815647985	0.827052286808888	0.845125777177443	0.880708036375844	0.932326166003408	0.863460397949051	0.889926279141457	0.91370164519365	0.930439530117514	0.874569156823293	0.893103810250754	1	0.793432026082637	0.670375783584326	0.318309170891593	0.167961152948735
SORT1	0.775112820285124	0.707612572545881	0.716554413481205	0.679945090543896	0.727530645195908	0.777945573493636	0.794550129913825	0.578375447616312	0.6510577912757	0.809977865112562	0.761539858243402	0.714162873914995	0.78223289497465	0.75562977119872	0.651115041489732	0.732674304034186	0.763533025874623	0.707847750516298	0.747351062381348	0.568705304158988	0.7765279611289	0.606493387405925	0.754532554052561	0.762919616217871	0.821303417092637	0.765821230947402	0.754858345820745	0.812018293844763	0.661054529441741	0.786673813742462	0.734135966723801	0.784737676098771	0.792030904631866	0.792880562647971	0.731220161508453	0.680112242442608	0.631769812760157	0.78887196057238	0.793364958087255	0.615240824258502	0.785201966483791	0.740647397164244	0.804686194435764	0.720200035065799	0.614233771586934	0.765696613032775	0.628423638588517	0.756036102657869	0.675223463274836	0.821629106123206	0.644823711510685	0.652988037980485	0.7952237439751	0.713454716573136	0.750719513038339	0.721933341083718	0.697792085868086	0.76803395993773	0.760179381478547	0.77553929232038	0.801828715696939	0.717459856369282	0.67405833319413	0.752313362831895	0.750934470743096	0.833863531455653	0.749696882761617	0.742817777966841	0.618414790926099	0.641210082641464	0.793432026082637	1	0.786338817489926	0.546811046939048	0.341023970312066
ABCA1	0.831155579559358	0.482813868951802	0.538258579812866	0.537676917487805	0.651840553942101	0.640289025118406	0.671409786422435	0.374140645947866	0.448163915868272	0.731617675137271	0.625365383486592	0.57764912558486	0.727476338582914	0.580906935067443	0.473204202837172	0.560951545119956	0.617017375755082	0.516898572311301	0.610487396834346	0.528613069085476	0.634337180404947	0.393468860417972	0.648668878733667	0.695692109536629	0.721104756270989	0.587618449537102	0.731294687647943	0.694200096735886	0.65494250183842	0.627032939142944	0.612671831837601	0.682132742987908	0.668348428123332	0.713948108559519	0.571598665293988	0.507566619735489	0.462581598839325	0.690696922002659	0.683587687997325	0.405462815937204	0.717060104038925	0.600247775437325	0.692645792166027	0.583195671577634	0.423737312024443	0.681671013619417	0.420231789760863	0.640565821831271	0.492551025789085	0.775722618385999	0.455953993595488	0.451403544576444	0.690088224557159	0.585069051166371	0.597151611066858	0.581637978447672	0.451025191336768	0.644309712460695	0.620414193697652	0.691035031068344	0.647337198500723	0.674881224577617	0.50988228642843	0.642062020043351	0.695351933403154	0.829197617078755	0.661239272648711	0.619963206039812	0.433064673876112	0.466497574840903	0.670375783584326	0.786338817489926	1	0.745498553626149	0.501505463208359
SORL1	0.512346901479625	0.172544850351957	0.18765021562448	0.17904626959814	0.31058320401219	0.293531869952304	0.332989720355836	0.054440983996843	0.10674944486123	0.36720193275552	0.26351464981716	0.222379902583144	0.432340777868346	0.233392396247559	0.163978187142038	0.215712602302852	0.285418405123801	0.201623368128738	0.251250859338526	0.297081097183218	0.316916860087752	0.0701489041032739	0.291720909435617	0.40891780436507	0.388903690432114	0.286837024787501	0.403221717218483	0.336793564074767	0.456612824771792	0.280642569581526	0.292986158574029	0.323018008954811	0.312137876583002	0.378314681093065	0.290471674657046	0.215568748056216	0.146054650296685	0.358501912668916	0.33916756111996	0.104884765144571	0.391131825990473	0.270822147350621	0.352350914604505	0.269300200399208	0.13222824433181	0.374731006461044	0.131117871663668	0.282381810221978	0.1485522220425	0.426094631587863	0.12715408872185	0.115541294849738	0.331873354141238	0.234878724422698	0.236317644218974	0.243815997061188	0.144114683890396	0.306136884012302	0.257957528254365	0.440002336627122	0.417661251757735	0.339456253381219	0.223161751597488	0.29372066959924	0.380732681043958	0.548838887245053	0.293517297487462	0.292941963105254	0.0995923216875418	0.12950311455303	0.318309170891593	0.546811046939048	0.745498553626149	1	0.814459138861732
CD74	0.19153041021555	0.120982171178739	0.119687468043178	0.0981876397321925	0.151443904341658	0.163076614389362	0.186645484124117	0.0778610708593669	0.0857971087437595	0.167411462787383	0.149269527055352	0.145705307227365	0.312220116753708	0.139324525939565	0.116310090854607	0.145186505063093	0.150814603238385	0.135175507723503	0.141181218991852	0.209505879814139	0.218995998394084	0.0898479470307264	0.174930901228276	0.160658070318158	0.183149898457232	0.148775794934025	0.167950089919939	0.172823495616216	0.137526457496161	0.155247535671935	0.207782026553396	0.163274819296789	0.160710779584389	0.163370610207359	0.198386432916557	0.129319962506403	0.108071385454381	0.186140842723946	0.192898627577086	0.083389998674296	0.171299790442925	0.16726584300232	0.18333700510935	0.18670672151334	0.0969029962147149	0.193666583538064	0.125644314492105	0.141217132749417	0.103510184215518	0.180319972574324	0.0953051774826331	0.0958835738863331	0.172596269359986	0.133200428808661	0.136767793464	0.172169427320172	0.107406557382932	0.17365410790305	0.134904931394822	0.307550723004937	0.267731024764063	0.13188653606201	0.131657642841869	0.151224048133077	0.190673958779805	0.317288022481212	0.177394820142472	0.151389926410385	0.101105775867934	0.115382056181571	0.167961152948735	0.341023970312066	0.501505463208359	0.814459138861732	1
