""	CD74	ENG	SORL1	ADCY7	TLR1	ITGB1	PTPRC	TLR2	VSIR	CX3CR1	KCNQ3	HAVCR2	ACTR2	PDE1B	TREM2	CD163	TNFRSF1B	TLR7	KCNQ1	ADRB2	C5AR1	SIRPA	TLR4	ITGAM	PLXNB2	TREM1	LAMP1	TNFRSF10D	CD69	CD93	APLP2	RPSA	STAB1	PLAUR	FPR1	CD33	P2RY12	NRP1	HLA.DPB1	TSPAN15	ADORA3	AXL	LRP10	GPNMB	PTPRJ	PILRA	CXCR4	CD46	TNFRSF14	CD63	PLXNA1	IL6R	CD44	SORT1	NRP2	LILRB1	RHBDF2	LILRB2	P2RY6	FAS	RYR1	PECAM1	LILRA1	TSPAN14	FLT1	STX4	MILR1	PLXNA3	ITGB5	LILRB3	NCL	ABCA1	LRP1	CD81	NCSTN	PLD2	UNC5B	CD226	ITGA6	RXRA	LILRA4	BMPR2	SMAD3	ACVR1B	FPR3	ITGA5	ITGAV	CADM1	FZD2	NOTCH2	DIP2A	RAMP1	STX3	CD47	NOTCH1	TLR6	FZD1	JMJD6	PLD1	ERAP1	CD40	PTPRA	SCARB1	MCFD2	AMFR	TFRC	TNFRSF1A	CLEC2D	APP	SDC3	CD151	RACK1	RYK	SLC16A1	ATP5F1B	TNFRSF12A	SMAP1	PILRB	CANX	EGFR	PTGER4	PTPRZ1	CD4	LPP	EDNRB
CD40	0.793901030612733	0.79369372398355	0.723459206668785	0.704436563705352	0.807904553838714	0.651167524025153	0.811750437751247	0.668247374259431	0.73382415774803	0.673604955720354	0.653466415009117	0.826351710247021	0.751710407621441	0.477998043697955	0.838576377901282	0.158712200945487	0.594338019514694	0.790765068915101	0.53041613035727	0.655496829479323	0.591268505489727	0.727271570321585	0.603559486119153	0.797150385714969	0.78283493632617	0.682627973964212	0.765362456580857	0.642989932910508	0.655806762459961	-0.223829234545567	0.60309447772642	0.827747531963414	0.810807890993643	0.62413280941029	0.855135353224153	0.815751671702861	0.6923310456004	0.611668093283437	0.779928955959795	0.708210050659629	0.804819586540489	0.873489190832768	0.750051348910746	0.452600598506059	0.627123205412173	0.864966232733999	0.306750627662654	0.41068511400043	0.61975452453941	0.682078718757362	0.636431986521593	0.790379243156174	0.14242442859997	0.760835436895731	0.495023861513629	0.755698661918603	0.666860110318592	0.352521314567491	0.745590889088478	0.675457048668912	0.557401737797111	0.540157467974714	0.650737393675918	0.677228303998755	0.338869389296738	0.660492634447433	0.761684432852065	0.301013058015378	0.763772162916947	0.352098995284675	0.6601235656053	0.506954769980077	0.580890674594867	0.86207559743866	0.575787337822787	0.71082944497885	0.766212498152154	0.659367590194976	0.514329665257176	0.522780107044045	0.847109095825427	0.476587051744042	0.378295895104443	0.393082998914528	0.526945415298335	0.535415225064795	0.460554466407522	0.465814088379152	0.54122772285577	0.310914557722668	0.270899769800819	0.640415993183872	0.494399870930835	0.61312840228577	0.305553110422235	0.641836875085156	0.70544510652666	0.778493098933744	0.708199004976994	0.504442597802696	1	0.368230504441678	0.519339158112921	0.542994823890807	0.360696656211596	0.644146091919801	0.806880434547059	0.407334325234922	-0.0811291399468856	-0.0938865005341478	0.31213840982743	0.83127672427661	0.498467009041283	0.106551054388383	0.675307905825498	0.556413642229388	0.583403321706943	0.1343328406152	0.542324821842226	-0.212818340180368	0.690047139334111	-0.19636204152423	0.741427429644416	0.569851931365223	-0.00508529840151226
PTPRA	0.406726620258804	0.559892652683065	0.522107238923577	0.592779877530056	0.443215023497474	0.595517440405242	0.533949296141955	0.430226402946236	0.176801571820955	0.358611182328299	0.692688160155181	0.545135541227138	0.6550164834404	0.486101878341268	0.46476945437654	0.158156103145686	0.496129532619971	0.569542433541359	0.351805221000917	0.385990636037972	0.518354895426296	0.675363222226789	0.678079311162392	0.561118694996696	0.663075748342722	0.475046549680501	0.575130216499586	0.683695154517087	0.570215378576106	-0.0258747356696384	0.736818672919924	0.511545120901605	0.491679876759133	0.451540402825965	0.518002660664743	0.375499932011393	0.220359122754144	0.713854938039452	0.268461265509152	0.212479457432131	0.457038021091004	0.527427947749688	0.726134266922506	0.381644586744934	0.656057195694168	0.350452529446825	0.388590773981855	0.670443650882791	0.404183319410109	0.504451247176724	0.744513195572587	0.59331542540653	0.219400174820832	0.709007880542181	0.67666505251291	0.584605412021157	0.534711913090766	0.28115917472576	0.312191728711123	0.561118294371815	0.642893975076284	0.639376075127074	0.200803054487773	0.613720300408923	0.413226554669843	0.71044811221477	0.362712838030704	0.774120307929354	0.585553309658767	0.375050524785012	0.852173189962397	0.725240144134879	0.841921377946567	0.547452545381292	0.703552176920898	0.451090423788131	0.591836154213673	0.645762828845105	0.829959171459223	0.575143549703784	0.369990684674906	0.895255528684482	0.768673270444177	0.670889289440201	0.362680269717695	0.610596973388622	0.938902266565701	0.798492725945121	0.230510001326726	0.754948361864076	0.823215268551305	0.759252872189868	0.58439714808672	0.814437556792759	0.878245826712027	0.33777430523459	0.449527899883213	0.549652277136257	0.508773579958919	0.626008633399154	0.368230504441678	1	0.812723474547551	0.837878880502154	0.800045658992003	0.611819175398543	0.668817012606382	0.568494068490843	0.752288876033685	0.76615522501913	0.842410011687215	0.578546615316714	0.776422339086768	0.815225283126087	0.842684272139676	0.563181121007399	0.79932200864433	0.646861640746146	0.8307083423172	0.658018918220756	0.63156058296722	0.718553281866984	0.555829316521993	0.865662981694175	0.812149759484554
SCARB1	0.584555590682875	0.766274838854177	0.614622061040926	0.7367923776544	0.64953840064942	0.828629708779128	0.699668611786282	0.540020463795268	0.299197657624152	0.431848097453127	0.744615851207958	0.792247896176923	0.796426051841755	0.532527172815079	0.731825367650299	0.350465730823671	0.596185145964952	0.700824396073167	0.571662450454534	0.524006107539354	0.665512672552001	0.862507577353047	0.747423608749985	0.738612148527652	0.770801225961191	0.67561455859137	0.763593343345267	0.780112599123538	0.751903032421092	-0.125516190121683	0.860097350558084	0.710782546557694	0.727483594564298	0.672718958200494	0.7405814302603	0.565330902938781	0.308775653607355	0.877782762358748	0.431000076335193	0.528215956319248	0.650051726143223	0.740901332206737	0.83722591557699	0.626100760433622	0.769105588380391	0.615472054730823	0.489317433331472	0.670496104014422	0.608793123819783	0.742091503033517	0.850718779447107	0.752656609954538	0.3287019570332	0.813578831140114	0.765237138330664	0.728368530003112	0.715569690700166	0.34774559740597	0.659649650846999	0.767080423550181	0.654833551273157	0.742286854801601	0.245881848285956	0.777944940062539	0.529788174610265	0.769029938827576	0.539117074348704	0.678178063617048	0.709715600469955	0.565626393031924	0.874680787805685	0.83853824833487	0.917751252936824	0.773706431413431	0.739168861313193	0.586544480432292	0.711056845853388	0.765136171593741	0.916368058106729	0.675051455083709	0.570224804987744	0.816920736217486	0.737481752187255	0.742308791633575	0.549657046585646	0.727485398771612	0.903678299936061	0.872435528073786	0.200637321064397	0.710184246532118	0.720914673786739	0.820588795861308	0.705039857497793	0.899593120129245	0.832830522496335	0.381082807497131	0.583961083854644	0.737688451720939	0.754076354618012	0.812285314418059	0.519339158112921	0.812723474547551	1	0.871694773830388	0.67614507386353	0.780753504259658	0.771690542869421	0.578897036946597	0.450714147398664	0.566107491278352	0.727795452104054	0.728282280957341	0.658305490165605	0.620513957903188	0.821207119728644	0.681338524840485	0.85313402992786	0.369385395232091	0.916734064142257	0.331779718241107	0.808864966206859	0.394277586365011	0.704877264726978	0.78327689339347	0.578528621874041
MCFD2	0.491573455812445	0.76819059857478	0.502404255454058	0.640953882264123	0.579416961657747	0.821323819568254	0.661912290718775	0.466440827492032	0.23777185929224	0.306038247749463	0.633845827286225	0.767937881413718	0.797106462942747	0.411948733561489	0.712692850669114	0.425450399883422	0.64526456234195	0.630221111621931	0.4553349496201	0.383482559280908	0.707818205862917	0.852259994811243	0.754516869658265	0.733963554813416	0.806913841865151	0.750475615017307	0.828015607424702	0.751892429833306	0.631999452983945	-0.150661250817219	0.916092593084791	0.756605075370836	0.698952698335026	0.764468989299461	0.722876643335225	0.52497135504469	0.199059409953023	0.884579413623415	0.377131846484542	0.475372485601921	0.573600362296381	0.704072590162634	0.825720497280145	0.72516009954417	0.682197166600788	0.599705163320013	0.44842653990019	0.678461029255618	0.705495713983018	0.811724809519921	0.851240383417875	0.728672410172258	0.499558191521947	0.743803309577999	0.853388173775759	0.633154674527832	0.609000937772294	0.395490597011973	0.515366222161648	0.786742982495413	0.543215823888231	0.637559992947906	0.2436509163898	0.681716614499805	0.666719917500754	0.722148045679135	0.469189636629627	0.572942822306386	0.749285979591639	0.630675962728852	0.891691885556912	0.907279319725325	0.916216272630869	0.761819804982717	0.789118008122152	0.717343669574186	0.666710313366243	0.682450998395903	0.88048715813373	0.657898224325215	0.597040619306589	0.760545297036257	0.638440571559318	0.698201035631137	0.608310642055311	0.839325447128329	0.883890795599376	0.940608127554979	0.0860564019529714	0.812713959967253	0.64190907998226	0.836031505814245	0.716676162099235	0.879257465166048	0.81674923985278	0.28731696459904	0.573892116982731	0.710724772424354	0.769205235955161	0.801997059023459	0.542994823890807	0.837878880502154	0.871694773830388	1	0.717740303369022	0.750704964354064	0.768903390047666	0.512219268909901	0.53463584202408	0.541879895077919	0.837543323197543	0.78127962986947	0.743250390253822	0.649515877543067	0.886082808251281	0.825478314633615	0.90997121576006	0.389716394495921	0.949681886187317	0.41411316282752	0.781761406123743	0.443749883289899	0.62717876152188	0.765299993007515	0.628916036097603
AMFR	0.480148604670606	0.469835852698404	0.548658589825792	0.559198547044938	0.38240663473452	0.403970583735834	0.528571489351457	0.504433665521592	0.342963849826775	0.46442825323964	0.619646572827963	0.449147885944626	0.585146202922552	0.509688772925412	0.361311132745561	0.111486499768431	0.528352721829014	0.571119240376723	0.365062324085451	0.491413050183943	0.530582939413913	0.55339699308124	0.619452845186577	0.455603858926081	0.572584813301711	0.387624220912194	0.481047335563558	0.501068949912033	0.552621409622874	0.201194078014696	0.611864493120916	0.418190355941199	0.476127598008584	0.324408964517365	0.436145470550192	0.376169522659757	0.383214706919402	0.595006929419121	0.366368769846464	0.327763451469142	0.405187201077437	0.450716598725562	0.632259506011742	0.178955096762358	0.499967870109514	0.375386398207611	0.467303219504481	0.679913425623524	0.335224953528539	0.326492677804058	0.619143385475409	0.560488883957581	0.156588667409471	0.670125332010005	0.56477151705933	0.573673408165563	0.477437429209596	0.294883306102353	0.291844850333345	0.471677464654016	0.603262533045867	0.513695482158433	0.373868016557611	0.482030732639939	0.256250991148675	0.602913165053712	0.383429585967053	0.775449711849081	0.44022537424586	0.277685712450142	0.788266620699855	0.538320224123211	0.741625609913914	0.474878107182561	0.632993037237173	0.360375724801143	0.571480273836249	0.574797193916316	0.655113666753936	0.565905212519997	0.397375895849934	0.798976570242234	0.740082723713065	0.485560895354356	0.264169203586299	0.522526254135039	0.743618107028498	0.643802919287551	0.230439335891383	0.639148244864188	0.70772984066495	0.563675900714204	0.440984214253272	0.667816940888893	0.652007504704191	0.411854508184613	0.586051022031309	0.621638972680405	0.437525709596947	0.596944812342957	0.360696656211596	0.800045658992003	0.67614507386353	0.717740303369022	1	0.519502722334621	0.584872494967051	0.605630702099903	0.66284251128299	0.629107900820286	0.708133589401988	0.525132170176117	0.69863036250303	0.641166469358236	0.73567283213464	0.422270466594614	0.777907137348004	0.76204052400122	0.663109642686735	0.558680076024632	0.530098542583884	0.612826701486523	0.547476743531351	0.812481931399088	0.67809749580479
TFRC	0.586284568504342	0.920966596556613	0.549702177993073	0.831785325611032	0.707373455387217	0.851374611005461	0.759445647910247	0.586533011153223	0.321940139773418	0.406516277372931	0.736723535327696	0.867638887476303	0.889088578592902	0.561287940501318	0.825578058111592	0.429220400054267	0.694330210939322	0.685855225902347	0.647343974605549	0.489835227062371	0.838384325623527	0.879694355863831	0.778377627789455	0.899221587588311	0.838678756269587	0.902196344005494	0.760773128993264	0.774442385889894	0.802844414235872	-0.0388205029344922	0.851230038765054	0.801478204887672	0.810016500435412	0.831799203924842	0.894981446169538	0.609810319676537	0.224566739262226	0.832752662676579	0.406751095217267	0.539343347897894	0.632418579888767	0.786016010503252	0.832847419936878	0.685378904246297	0.772346846194708	0.642269937171307	0.515156831573725	0.422354235273369	0.789708176340905	0.816695474298331	0.833299341853488	0.894019749557605	0.483230067002042	0.841966312943913	0.696529585284257	0.841370262497257	0.772926695689212	0.585512412072733	0.666482365964689	0.841146610483353	0.699873038453879	0.761884030605311	0.41182769962565	0.804449334789067	0.664281489986075	0.815691395386899	0.509427192849857	0.513453789424758	0.847193992981413	0.677133846171843	0.842524017286941	0.736530157253887	0.810579353028872	0.810283970669215	0.623336558165341	0.784701333736869	0.872160063301345	0.785615583091088	0.723971292962333	0.831924203163725	0.596879217459199	0.744794026592349	0.714385351611812	0.738597615381124	0.645230889082195	0.761181355883472	0.723025025407585	0.726417801940924	0.210097110243631	0.683350308260723	0.556792936231117	0.835271422554358	0.707492057734841	0.778962068185448	0.776874799938086	0.287099328745217	0.631545226792589	0.784970364529763	0.858353837182159	0.778204719031246	0.644146091919801	0.611819175398543	0.780753504259658	0.750704964354064	0.519502722334621	1	0.836376971576329	0.50344640426859	0.180893837158843	0.231223404609684	0.613481648204347	0.742132534029176	0.598738179824464	0.42089286366969	0.723052535708481	0.763494473221925	0.758339271529222	0.186680567045637	0.821755402983186	0.0412482476901584	0.903961741957729	0.0858748441980072	0.800838248136236	0.606913475634663	0.259433793235278
TNFRSF1A	0.798944648555455	0.87061325345076	0.751964856891489	0.895443589687127	0.875639330155671	0.871322689131413	0.919942428569566	0.769925710600674	0.612995311674625	0.62210402496965	0.814459569673345	0.924491469992187	0.957230632982881	0.655181572428563	0.911415603962055	0.356340174762199	0.834360083380979	0.841527113610334	0.734042946519302	0.658418408379098	0.816384384557583	0.922630656547601	0.874863381800076	0.937598068652454	0.866851156674438	0.779491308716012	0.884656344018031	0.797603220614169	0.816855976542567	-0.0337925853651541	0.864219646625416	0.900500224854882	0.869382836568601	0.737439522324066	0.932126782488724	0.813343050816344	0.5375093011807	0.798941762662195	0.708515153068755	0.629436570177049	0.826530980509055	0.915379200489684	0.932247564490521	0.604645482620717	0.854231693684161	0.812918492224868	0.616937926132926	0.661048147593511	0.78397710714255	0.812608655809211	0.863023410596591	0.91747942875564	0.361311266700887	0.905408100965977	0.651895442505745	0.883536452347928	0.816652644353203	0.607914519040532	0.71448988783856	0.832044209767702	0.727693380860313	0.836077123726554	0.592434233146944	0.8729426056545	0.492433581883001	0.821354974106182	0.743044340491041	0.558213819831718	0.859006753929945	0.609383763666973	0.870967239797164	0.727327567255389	0.831610132078054	0.924700515295212	0.779376584339653	0.728187210656971	0.856205065890249	0.855374542873236	0.787056393354865	0.823374476707644	0.8197030468873	0.735539906271552	0.710604362419284	0.720864206906634	0.605502885102534	0.735796809850129	0.747480988219129	0.741232465407833	0.417126500699843	0.646672882926062	0.598471466063546	0.856223837934027	0.702514408630732	0.845499590758176	0.66558785755574	0.566844813847029	0.654560652335001	0.82335535864911	0.829786760549255	0.744260908077658	0.806880434547059	0.668817012606382	0.771690542869421	0.768903390047666	0.584872494967051	0.836376971576329	1	0.639916738643352	0.16801505108177	0.218511909672234	0.592613202240739	0.905224537629113	0.664053379527289	0.409499582059114	0.835539060892111	0.666851165082495	0.805484357155551	0.301335067136491	0.810541698833398	0.0293238496896025	0.874723250471043	0.0749120986997857	0.881647220142923	0.762224285611414	0.286902925936217
CLEC2D	0.630086270159263	0.451819217320976	0.744889050652684	0.743811457589474	0.627512029722872	0.524981359173566	0.702846652595126	0.795444172685969	0.48960212608436	0.613943360119192	0.784099484665022	0.543302628373736	0.627881555928628	0.679717125738297	0.5170428372348	0.167510808616841	0.661174679530693	0.695026938177954	0.623731887363525	0.682533153739171	0.468226735249499	0.602473354709873	0.765474927858785	0.570544122713866	0.463899572547454	0.295301940864873	0.496116740633428	0.498294407973017	0.698025986067619	0.169442990690304	0.554931672748984	0.448690759090845	0.48801303131026	0.246679315696344	0.530443924958963	0.64496677572214	0.540338711932425	0.547869054642703	0.524189470068511	0.386957561986721	0.554208344940623	0.575491098023391	0.650565540996662	0.190534778171145	0.738101733730254	0.520274080621838	0.613775362200221	0.705544938035773	0.322979654585627	0.327002396460378	0.609372953884949	0.67653656795058	0.0173622388191775	0.72435513065773	0.333751185600369	0.72131981712527	0.709951003187322	0.355880193107413	0.43054723148221	0.603798355747772	0.6386833277508	0.753711977928149	0.439155667908994	0.683684545450312	0.133183951693812	0.595537547523336	0.633800011772343	0.682832347895778	0.431904660251781	0.320245366547468	0.63291688105021	0.405714352675803	0.669387623835053	0.549823252365159	0.433523166787777	0.205279109904987	0.500253341990221	0.721569419931808	0.597153626284448	0.529982491372967	0.474412172969321	0.676273546815614	0.798025047253303	0.568961920893116	0.402710594427813	0.440742029647482	0.561695234359353	0.486771166673279	0.425983429433098	0.452037692531509	0.667260506597182	0.49934599106761	0.420600248331411	0.566075191923433	0.479377224397579	0.678366602485798	0.30589222134612	0.53362862373295	0.521551223001905	0.553711535620008	0.407334325234922	0.568494068490843	0.578897036946597	0.512219268909901	0.605630702099903	0.50344640426859	0.639916738643352	1	0.269642089438492	0.228136471078898	0.309910457628605	0.517455711158698	0.461319740048544	0.353922838700721	0.518437306303667	0.207401545076158	0.533353487538149	0.488744331703401	0.528281576152207	0.1392700061547	0.59241703944032	0.195076941801522	0.685650772037257	0.744601153410863	0.248056417631139
APP	-0.0559096095512098	0.0611324154138103	0.066480861539497	0.0827293858111409	-0.0716397316093352	0.0918640172988861	-0.0125061363573601	0.00195114327518232	-0.156262172784231	-0.0278417160730307	0.19532373424079	-0.00282288123272183	0.1380931841009	0.0731563633786564	-0.0505237006133561	-0.0393189112146407	-0.00664371576048722	0.0343740328277235	-0.0417088065849022	-3.37706271495699e-06	0.0633877875677718	0.18327561816569	0.207460778381445	0.00664422128088044	0.292970496493473	0.0662279263856928	0.100716594120707	0.157452524110589	0.116142554533165	-0.030568659690299	0.318509506709471	0.0324914064244313	-0.024890027136853	0.0561327742398726	-0.0234203082279481	-0.0806081200805048	-0.101645408994604	0.336344076872242	-0.152798846427081	-0.133398198604744	-0.0724277356572268	0.0076363879048835	0.318103578600997	0.0278475494116734	0.131292608832344	-0.133139973105488	0.0683514911721187	0.456029169891889	-0.0471522725192883	0.0696502888978694	0.270677254326709	0.0865656294291357	0.0697875556150923	0.246401268117503	0.409440625286936	0.0900978186320652	0.0697881780509765	-0.0420238050422371	-0.118776162635591	0.170187249152741	0.198289008419065	0.114733110695312	-0.158725530439657	0.0754608156754722	0.183225526429091	0.19104081456917	-0.0399530414029702	0.513067932125509	0.099593399797496	0.0313860631965843	0.467297145464124	0.348052526404835	0.471119926435018	0.0487626161689485	0.352361118956459	0.0943619187593381	0.138743321153712	0.108601335341248	0.435045945518173	0.138732237376201	-0.0866663876632332	0.570640783746729	0.415014301089401	0.302630502788408	0.0299058772891553	0.249110977679447	0.669196959965319	0.545633686582056	-0.000650297718442599	0.568036427625462	0.588067818717735	0.356657557085289	0.152435156287443	0.526355262792061	0.633018317813197	-0.0327193438250164	0.175523903252774	0.0823469871481628	0.0535593476143049	0.34526056341183	-0.0811291399468856	0.752288876033685	0.450714147398664	0.53463584202408	0.66284251128299	0.180893837158843	0.16801505108177	0.269642089438492	1	0.855856615492892	0.724325546251187	0.11604162983998	0.643708360635892	0.877056229243014	0.484403509900632	0.284674670265695	0.492553753586955	0.710081063930845	0.481028914781006	0.976918238943073	0.114224937459427	0.970178884622928	0.0564718088637453	0.546825773320677	0.874610619595428
SDC3	-0.029053597787492	0.118437083082198	0.0715478658648563	0.1324999143218	-0.0373725807438496	0.193073599479396	0.0251961216560103	0.00359521217228114	-0.183910205295403	-0.0350255575157614	0.230744693768178	0.0775983810881424	0.186418726429245	0.0888149272670647	0.0256735664607289	0.0113778369452472	0.0469034208942884	0.0718409883489832	0.00871134151628888	0.0032143665603372	0.118683182770896	0.284254653170116	0.258167271794718	0.0692978771469283	0.315285854008839	0.113719335384591	0.152842021467971	0.23052720602246	0.162197377804103	-0.060212829341903	0.383468642322673	0.0823572032959762	0.0418872474272832	0.117064341664135	0.0373663719750151	-0.0585026064020359	-0.13259065466859	0.354638786332078	-0.141216851090259	-0.143358422793045	-0.00981039817969784	0.0701035640904295	0.36136568794694	0.124261619173824	0.197078160033125	-0.0875994876300463	0.124999038538577	0.420173242992334	0.0409464289880867	0.155568280843396	0.351834794840234	0.115460904527346	0.123505892753174	0.297288748053826	0.498947714443728	0.126423367367778	0.111636990200116	-0.0136491370013684	-0.0463077945886236	0.204527291134554	0.233236881210775	0.200874679956182	-0.197884967981894	0.155823613229269	0.218040167175348	0.257009151470831	-0.025051316260177	0.549514915202275	0.136921618317663	0.105817678150219	0.455029032038446	0.460902104771909	0.499424539056473	0.101458583469243	0.445927501349902	0.125887245387539	0.163386496361434	0.184008477258772	0.579350955345129	0.213782203092715	-0.0550818066758666	0.608518198468563	0.433197304238985	0.438691154230592	0.0511915321987685	0.2667547731584	0.736666842093321	0.593278409726789	-0.0483348857987573	0.560779457976327	0.597050047129832	0.426965804497238	0.230363009361814	0.556323879037744	0.730969500307563	-0.0809935731438068	0.168231194826641	0.124402384495794	0.114921031031652	0.377493997347948	-0.0938865005341478	0.76615522501913	0.566107491278352	0.541879895077919	0.629107900820286	0.231223404609684	0.218511909672234	0.228136471078898	0.855856615492892	1	0.705938365902033	0.150102521989258	0.552688434363246	0.827642667040026	0.486395252556964	0.297783726896219	0.498895565977135	0.647186524518217	0.540786429963057	0.858060055236977	0.190592105085329	0.921427481035098	0.102744761996673	0.525027737453664	0.963357156109645
CD151	0.25332415082645	0.561814137743197	0.26133574259598	0.428217828823982	0.317422995618544	0.574472671886073	0.414389925449142	0.216217173078331	0.060266688450546	0.119920504854491	0.439863090608363	0.5020653539511	0.612099638486517	0.260944812436741	0.446607721715944	0.342015542532465	0.449519652334586	0.369792425574966	0.23452053557635	0.192762160589699	0.565220958268938	0.626971735027056	0.512244788641778	0.523924769350425	0.695803456605241	0.596447223615445	0.594165434944778	0.575843094612816	0.426170626179277	-0.0247558660796785	0.759868227423015	0.552654606072179	0.480652048732898	0.593991832176091	0.489784188451099	0.263868247639168	0.00580913899669663	0.704602439517294	0.128360469139929	0.195273562781123	0.304303963336551	0.44582780867813	0.65028335935076	0.519487164940462	0.442690549429797	0.307874968404919	0.346438762081847	0.509713720685929	0.50760731809938	0.601877288759265	0.645264253958529	0.496472089442727	0.472399549628866	0.570749601271251	0.72383036525145	0.43037794068635	0.376239474753756	0.363772919983522	0.259508017558573	0.552712748993684	0.426303820363913	0.444295386373258	0.113371993537056	0.444692493348454	0.545108470198236	0.566012269446313	0.222975911576748	0.53849380312942	0.536141975447204	0.504995486514347	0.788246046787486	0.736461091920737	0.7704684033427	0.516517389417067	0.691306651457243	0.560808959388285	0.543563741267245	0.430177352272806	0.719091283177837	0.556456487284144	0.327619338741639	0.709829925882448	0.539867401262743	0.537064834482503	0.380854234722955	0.659604885587178	0.826693629219256	0.816677003580583	-0.011408534833751	0.803661333215664	0.601036928337027	0.713580774851672	0.545202504537942	0.806455582269957	0.812002571844942	0.0480650174755641	0.469996382816308	0.501339083152827	0.525684374676375	0.702300047631554	0.31213840982743	0.842410011687215	0.727795452104054	0.837543323197543	0.708133589401988	0.613481648204347	0.592613202240739	0.309910457628605	0.724325546251187	0.705938365902033	1	0.589744688731783	0.765266532253687	0.827286460168523	0.827707393280211	0.750015466813205	0.84871466772856	0.501942919818	0.825820576751642	0.666134280042659	0.575436438049681	0.666490630400762	0.426142188543577	0.638229342929401	0.743814544998039
RACK1	0.8145620691534	0.838841521244641	0.717400384149873	0.783645221317537	0.800698687191309	0.85060377034323	0.867660185086056	0.6545223562976	0.674718683040643	0.627400853474642	0.701375613525445	0.895241525844052	0.899027168676177	0.540618724844844	0.918047920822433	0.38173124125172	0.794186829994006	0.795630466744004	0.664736665143523	0.671625633735248	0.761299176266625	0.88183041777813	0.750606572261486	0.88990468655103	0.828352757876028	0.754016982451486	0.910723763437971	0.742522631950133	0.776893798138698	-0.100239022825536	0.830824110991904	0.97320720815392	0.887995650522018	0.731210680412355	0.908577803965355	0.790985594647598	0.554300495272594	0.793038679580383	0.790265572361549	0.70513562673238	0.835458657898674	0.926136240859529	0.892171014939031	0.614794107355009	0.762696157355656	0.893516727005492	0.575032421224745	0.545663031442416	0.746121611876596	0.82958037314999	0.767533861913554	0.817980518187316	0.342285019279446	0.840904988230521	0.625170209894092	0.782351779078021	0.754233466053722	0.533134199988228	0.752748135082366	0.776026838733333	0.636871088869982	0.695572230075487	0.566038959039739	0.823885564166943	0.416195669480148	0.777593764903672	0.761625139640047	0.488656467857102	0.80616549587648	0.568054648191569	0.845032417637503	0.717917288807233	0.795107819418076	0.954682015718279	0.718496897514089	0.711103847935327	0.766064045268754	0.746761356390402	0.74468419949555	0.743407059664308	0.876820822615299	0.589753099289932	0.514218604508262	0.635578021041042	0.515818162938821	0.707310829815088	0.683236769149588	0.704503591498924	0.448026934726335	0.557108539667877	0.472819497286101	0.832494410339742	0.56599991996429	0.812246166150931	0.537953060970883	0.534475241768115	0.642362612698206	0.836909708003561	0.77587678932739	0.694757507839053	0.83127672427661	0.578546615316714	0.728282280957341	0.78127962986947	0.525132170176117	0.742132534029176	0.905224537629113	0.517455711158698	0.11604162983998	0.150102521989258	0.589744688731783	1	0.596494893908596	0.367611134801992	0.888158677841565	0.679972367767273	0.832352958344778	0.196802116492099	0.785362476740012	-0.0107464582179545	0.804110755951437	0.00808792425154906	0.835951791296377	0.700830551196895	0.242246801218148
RYK	0.340465498695846	0.568952332311081	0.395591624287594	0.536292299935207	0.487413334608621	0.493559560018691	0.550635231070654	0.430370966612009	0.270186909623346	0.227508463557979	0.501675671278962	0.51780274821328	0.62699548021089	0.272147010123046	0.459523441722016	0.333020266183964	0.487748195160703	0.469528262475954	0.270890238882376	0.273765985503868	0.541008122548065	0.603129803586322	0.641197030484548	0.554489370258847	0.766424303535929	0.57775118104463	0.608813654822423	0.503629912699844	0.420055054725979	0.0297103688921226	0.715115363686152	0.560690813383467	0.454900699911255	0.564103784402603	0.519484182417723	0.392585360433819	0.192196054905464	0.66965005153314	0.294026280589302	0.382006351408917	0.337463192710111	0.480137418993899	0.695062625543417	0.44724683071032	0.456066118263756	0.421713640661135	0.34641889526253	0.685772484681391	0.531467546769928	0.534227086223257	0.622360507887438	0.580845052665403	0.420237536284706	0.587389029069246	0.731755425148244	0.482996841799177	0.424076133032908	0.47380691092625	0.248516626693241	0.579820858651157	0.377378686026851	0.499647023709629	0.331210411157964	0.440771389985156	0.489151817220552	0.490922840619945	0.311658520064908	0.451918780140117	0.589981501472317	0.482992800431534	0.739514804192998	0.645932813405467	0.702229748627523	0.529954692236777	0.626651014683585	0.643983051633743	0.593143255181802	0.478535129215968	0.667641713323993	0.541719115196027	0.426027982078428	0.689017823266833	0.588567385066413	0.438107012535146	0.460257660830735	0.715202444328327	0.737389305730617	0.740685979568519	0.247170955729127	0.775701291922129	0.574068932200799	0.592870749933368	0.580795448439722	0.740968953425549	0.701919319193504	0.282001296361073	0.509008876185327	0.493356557569251	0.505040578372924	0.604886866586038	0.498467009041283	0.776422339086768	0.658305490165605	0.743250390253822	0.69863036250303	0.598738179824464	0.664053379527289	0.461319740048544	0.643708360635892	0.552688434363246	0.765266532253687	0.596494893908596	1	0.676526693050909	0.739850755751463	0.661105755683595	0.693816427657923	0.599906033637845	0.704756873572663	0.540534079754377	0.547344201890757	0.552398115056613	0.443579990990465	0.699032456714014	0.615430861990655
