""	C3AR1	ITGAX	CD4	ITGB2	PLXDC2	ABCA1	CD33	HAVCR2	TREM2	SORT1	MERTK	PILRA	TNFRSF1A	TNFRSF1B	SORL1	PTPRC	CXCR4	GPNMB	ITGB1	LAIR1	CCR1	TLR4	LILRB1	AXL	CD93	PTGER4	VSIR	IL18BP	C5AR1	ITGAM	CD81	CD69	NRP1	TLR1	SLC1A5	TLR6	TFRC	HLA.DPB1	CD74	STAB1	P2RY12	LRP1	ADRB2	CD180	RIPK1	LPP	FPR1	TMIGD3	TSPAN14	ADORA3	ITGB5	ITGAV	CD46	MRC2	CD9	TLR2	C1QBP	CD47	CSF2RA	ENG	SCARB1	APLP2	LILRA4	ALOX5	IL6R	CANX	CD63	CSF3R	NOTCH2	TNFRSF14	SDC3	TLR7	RACK1	UNC5B	TRPM2	ADCY7	PLXDC1	NOTCH4	SEMA4C	RHBDF2	GPR84	PLAUR	INSR	SIGIRR	ST14	FPR3	ADGRE2	CD300LF	SPN	SIRPA	SELL	KCNQ1	TNFRSF13C	RXRA	NRP2	ITGAL	IGF2R	PLXNB2	KCNQ3	LAMP1	CD40	PECAM1	STX3	CD82	STX4	RYK	TRADD	FGFR1	PLD1	MCFD2	NCSTN	RAMP1	JMJD6	CADM1	LRP10	NOTCH1	ATP5F1B	SMAP1	CCRL2	PTPRA	RPSA	PTPRZ1
PLXNB2	0.760885846770903	0.691090133815113	0.880077695850629	0.704764177297639	0.805741649896586	0.85254591118053	0.851086427470485	0.802496002296374	0.610127986993764	0.844980189277961	0.775851424123013	0.791872158000856	0.780857314712754	0.882075434827774	0.880528728367646	0.832360972229242	0.724921044270006	0.499724295935756	0.80178672709702	0.840342808472562	0.735567585336357	0.693001447275228	0.777547669815281	0.843449685265129	0.733485810161623	0.629712066388899	0.842605052856828	0.691090380954169	0.705555304410568	0.791360235742904	0.78438373053909	0.643985641663972	0.777172856107254	0.769614703989805	0.831000894831679	0.590947761817352	0.676767638886825	0.736168969689539	0.820394375560326	0.82609236388598	0.840736068442544	0.858483226949659	0.692577490030414	0.615011046073282	0.654555097498114	0.774164314434045	0.717942158998961	0.811833713057463	0.86492285452059	0.878143125017153	0.694800843813499	0.859762176304207	0.806178634974759	0.641852620436519	0.414315926528413	0.831782955566688	0.792000701327752	0.679585977417188	0.794232897880811	0.698316033423577	0.767976473172487	0.825349780400108	0.472346195405958	0.767116152491242	0.773204350974781	0.803533341394322	0.57746755508358	0.84005194198182	0.716353891110011	0.784721433097335	0.677101207294045	0.782463379445773	0.816124712782239	0.824557567512525	0.814691246802701	0.811460064814816	0.498014476696753	0.735219166486234	0.686307816584672	0.881662696879869	0.637075578564042	0.617461449592072	0.508576951035813	0.775771384361758	0.793633719215968	0.822651495767835	0.707879823577233	0.701105310961124	0.598510352336588	0.695068619020258	0.492595190856904	0.743113109819894	0.664727787774067	0.81901153743718	0.669254213284663	0.735689057395029	0.713769369182826	1	0.724540903023497	0.801323246777398	0.668846451279539	0.892692030254556	0.820616081043614	0.720274439045497	0.795691067070774	0.686559283918503	0.757766598675824	0.568770924156398	0.603981063470762	0.80099246322187	0.842660090020744	0.43630542354287	0.722187816484829	0.485282996094519	0.664852399606138	0.493333946511393	0.756336211614508	0.763121236053743	0.689362135463521	0.766223301338949	0.788973145249843	0.0910657658052306
KCNQ3	0.743915097721314	0.710552500558926	0.768252896616998	0.630807281635013	0.795498380042026	0.773274862994903	0.715219972566147	0.729308640527164	0.594278145946662	0.789318193375842	0.704272105431046	0.674754369425346	0.726144416397061	0.807945843891475	0.846829879241404	0.813967148229378	0.570189031203556	0.46116864522175	0.768714574791889	0.747134646878291	0.738444489965336	0.623971442931716	0.706009742283305	0.72899681410709	0.497226917806261	0.442763401790783	0.738496351932398	0.65792381856004	0.468918034983206	0.661154239530643	0.694731453434081	0.449110401113726	0.636330983687491	0.798715297258563	0.737870257695669	0.708578500178062	0.485551191875085	0.571972335910303	0.689806271559077	0.690603817845313	0.71637865378417	0.763093681097051	0.545579860445057	0.653442093483378	0.491114746188994	0.728452072976999	0.725549633145809	0.635892947411206	0.762391225784735	0.83418424947414	0.657960832212643	0.732415991052745	0.77990756470429	0.703365465996402	0.44454028970911	0.766330193410377	0.667278828138146	0.568970913123692	0.723048326416196	0.671006085317578	0.658220090726707	0.728620319269915	0.432208237492906	0.618792398461468	0.717273260001062	0.749026638531592	0.530753239936	0.736224798196654	0.659774107171997	0.590093131420831	0.646908464921439	0.710788446144244	0.679927354466761	0.76624910614482	0.705407690072909	0.792626025970418	0.484907038246645	0.681757928158697	0.572617409804794	0.802104100180088	0.414449939115589	0.31923768003782	0.556355295324343	0.595424115196492	0.665350429622057	0.615224281335309	0.574012652158076	0.529791734178387	0.670965175207572	0.680192080423471	0.493101133586322	0.658302864934709	0.539672646619249	0.599203341650929	0.472405373418405	0.717268571486567	0.661993309543965	0.724540903023497	1	0.73692783959959	0.450359604502047	0.723279725029112	0.565599510507666	0.714584589395604	0.582484086808804	0.590562849368879	0.653326862368143	0.456830146434074	0.60701675485447	0.726533034438904	0.693694283833051	0.465481212185519	0.453530453311793	0.485953262232023	0.633174453550242	0.425662791739818	0.668908740269332	0.68339922113724	0.472999956298024	0.745121189747059	0.667978565827136	0.143886511516178
LAMP1	0.924681595944636	0.87096260159553	0.877500829049632	0.911729171555559	0.920617517492877	0.871586995091417	0.873015453156534	0.938075758366571	0.875089044052117	0.914640074267034	0.683208981576566	0.918145623034964	0.863590284171706	0.912156402607092	0.893179099351355	0.880773013059342	0.678103778674689	0.832142432330151	0.930697976258752	0.923821929560644	0.841653243544182	0.703850336622724	0.85181081691005	0.937278863910419	0.490113737397002	0.583113349820363	0.829740394924712	0.909653745272211	0.64923643908857	0.772765296457561	0.95814870818376	0.596597479842075	0.72376898474568	0.799518636663877	0.906139851467366	0.424887518366101	0.661331445956686	0.772326137089601	0.868409951916106	0.737185628259543	0.789467098378972	0.893572605968692	0.69616832640236	0.813590605278748	0.753443949245582	0.858819144881136	0.858771544850301	0.887959882562182	0.867655626392463	0.866984463767038	0.900389180208753	0.805544401394467	0.853367991560383	0.839479593085274	0.741361481593419	0.739127554887929	0.898055776197486	0.836908435569912	0.874649182985691	0.838473331213212	0.853185561967902	0.915388164598114	0.752178580724158	0.770928143846493	0.840714853922827	0.928226449090494	0.86164611718107	0.810775792069794	0.785000538308127	0.89220502253482	0.647747037438428	0.778444693935984	0.890465780057496	0.759417150653877	0.800458435188189	0.754466813000481	0.354376152333938	0.732868808909339	0.607095440332708	0.859730960318405	0.55698869051594	0.495390036417922	0.479749493250354	0.813872226931806	0.84887638632778	0.87138828821564	0.720372727397157	0.82509030878084	0.795607313924368	0.864817632498886	0.614513319724438	0.698024463558224	0.634323713849081	0.782405026924104	0.513822757007006	0.832062042464721	0.788788513128242	0.801323246777398	0.73692783959959	1	0.718413624001343	0.883238085625554	0.729988755150818	0.912343044460818	0.744733138470828	0.652961473718548	0.87353738694494	0.460927612634398	0.780473747414886	0.883767344935498	0.900347945513896	0.640499592290362	0.595097464105982	0.659775596134413	0.8946471309659	0.441270489170212	0.930626654507161	0.872698369630941	0.719582060251946	0.836479331172261	0.91081245857126	0.108904360891099
CD40	0.776384160883306	0.762353956046797	0.770833929875078	0.790389522998583	0.765927089828001	0.761303009983204	0.680696073630713	0.781953346180296	0.73605887959382	0.752493969518995	0.597104904641613	0.785540448528548	0.650060939553577	0.732244835914622	0.677643867863721	0.735848012117178	0.752260779031767	0.701814885063903	0.777182821068934	0.763944577669709	0.715146797272925	0.655438809286878	0.812213779513302	0.752145058847652	0.430990581880241	0.850385111263829	0.611892113489104	0.740428043700277	0.87990573322968	0.744472725286804	0.795211535058969	0.765907385921835	0.6738945600506	0.522221582301405	0.714281798028502	0.251751926057134	0.797583078187878	0.672313336542205	0.772044833983591	0.620117948182983	0.550185751126624	0.743101542438495	0.736471163673182	0.659312926166208	0.829228752663059	0.760268272014919	0.74908146624883	0.811464016004725	0.787738495736119	0.677074913989283	0.717483568278484	0.675639572197269	0.661303979594022	0.651821715015158	0.634313113987359	0.637822352727928	0.784680610551149	0.748059503428588	0.779411475106027	0.792965060918752	0.746181774809414	0.847202535196439	0.66253665372745	0.705417400981219	0.767718230056583	0.785175905362194	0.745617255048125	0.70302247104566	0.676096003902297	0.76571481214753	0.478062114764127	0.667158103630923	0.765168721614845	0.502872931636756	0.696019652128121	0.525598725820503	0.173680420019181	0.690600843399594	0.432318833649473	0.674765672544007	0.747454491328422	0.844504690925903	0.482744528734866	0.79493953121385	0.732199165855739	0.798665137595112	0.816038571278167	0.592312786867904	0.649900048447131	0.748880304033596	0.417484293609938	0.618591833070324	0.430941307465099	0.604590977206908	0.664586099670795	0.751282034754156	0.762048767817915	0.668846451279539	0.450359604502047	0.718413624001343	1	0.760222965292248	0.701128673381352	0.692546175307511	0.854458808197421	0.61778612475946	0.79830770001854	0.62884561635508	0.687565855918391	0.819041543231156	0.768068914014738	0.550594090268302	0.788040313351064	0.626228609654879	0.757917306921201	0.53250772059772	0.756673633851068	0.775835810909951	0.901762787308158	0.677977895867863	0.787310023919575	0.105512389060656
PECAM1	0.846065093088888	0.802060837187731	0.920230842538427	0.813702312166982	0.892321757137571	0.892579155463043	0.86388861609358	0.879173381754657	0.729025567738728	0.902910316522898	0.782756727121454	0.878095724844009	0.860117272726815	0.926535336134268	0.923028325053366	0.901751762614496	0.743260856878792	0.647474670167394	0.899279651416734	0.910705787116074	0.829585872465516	0.72666676823878	0.85113358940866	0.895863367896883	0.732164981000431	0.657906414840278	0.850737159566405	0.799820110966268	0.745884724142013	0.862442405067008	0.87229218731395	0.630019554437007	0.826103604095294	0.815320041042036	0.881546793857962	0.563170379455167	0.715573210181147	0.790037903590141	0.881374275312034	0.804848211743683	0.844177572692516	0.902641353581592	0.728400811519803	0.732390681627936	0.740624983336556	0.863773399021169	0.803122337864296	0.845437043939014	0.912875247863932	0.914208378569604	0.793679789024583	0.846361282178773	0.85266876919707	0.747879744272195	0.559889208220401	0.834180998970684	0.842805843804341	0.771940807581952	0.869610275686171	0.813418690871992	0.846439143468758	0.915186864696368	0.598708889174215	0.783660718784018	0.832975438952408	0.881926882198364	0.706253490582881	0.856651485272793	0.77633175026051	0.84649494076	0.69555953515161	0.855339021400992	0.867955296691517	0.785203470157224	0.847849223936028	0.78892719345409	0.486792275112159	0.762890789163687	0.6962591720883	0.864979558157571	0.636570473761919	0.614167763841988	0.522680129871664	0.829199861711313	0.852367575226295	0.878478052723899	0.76163328489588	0.728168375424594	0.69619146878018	0.789444011093265	0.608764040800799	0.769959327553237	0.625197839843977	0.814119385818675	0.63533351054286	0.831803127039014	0.779156125060737	0.892692030254556	0.723279725029112	0.883238085625554	0.760222965292248	1	0.828508539275425	0.79724470881816	0.797933347449853	0.702285054350228	0.810295970448651	0.525319909671984	0.692887381328211	0.860633491490361	0.863343521772427	0.505532524482897	0.693763408921283	0.574687879379281	0.785080165583641	0.494631363787445	0.842125769856221	0.836939585401493	0.740818899370742	0.80338974032925	0.858182342876858	0.0667693132648535
STX3	0.670507724720745	0.637693658802318	0.815360593295378	0.626344716908975	0.726579388727091	0.815608332053702	0.773552117426884	0.729241902056416	0.52989833946296	0.782135019995287	0.770613923932558	0.79082327960879	0.712716162390064	0.802258128622041	0.819802297842497	0.789367028060972	0.761202440632849	0.517187425238305	0.749479996027739	0.769413861047756	0.710841524917937	0.656249433886101	0.693534785746861	0.785176763930069	0.695904514395554	0.633280936971654	0.795049067839597	0.689166370274714	0.732738712302562	0.779552808759688	0.708619303640141	0.607816763474523	0.748263516551651	0.6358272064741	0.754602737278876	0.511370157526785	0.729780599554118	0.786583291632601	0.828621773462084	0.673749168127835	0.748038192901805	0.79800576827055	0.73526637821558	0.587881109763763	0.721157354248801	0.749332674153625	0.634328649504056	0.732891192907231	0.812368795296519	0.7972806735894	0.606958475237676	0.7351488103774	0.747488389161834	0.519491480464351	0.353881140437603	0.794768023917382	0.732903990122224	0.641510647369624	0.772774044579338	0.63396540595255	0.703268879609794	0.807346333259912	0.401201749868037	0.708499412397166	0.726316740535661	0.69764211017488	0.516822857663701	0.819107821045619	0.704296642945347	0.794267234572784	0.567782491880455	0.742175755665459	0.789220542820319	0.690358039690436	0.78654365543223	0.648389932384293	0.514978234896623	0.690066568900713	0.561878750926785	0.726651877569215	0.648883550092795	0.648705502736276	0.483619214302994	0.753917632310669	0.709580986159916	0.845380731325162	0.658361521340651	0.643181685056974	0.547450593585081	0.583314304776216	0.523491945468317	0.684679015059716	0.649840635257195	0.800580946727071	0.674169671062068	0.716974358433892	0.610657469697941	0.820616081043614	0.565599510507666	0.729988755150818	0.701128673381352	0.828508539275425	1	0.660110589460293	0.739471309253821	0.680569228079952	0.712717144699804	0.519076001873253	0.482245180451841	0.741243938332723	0.790440846012168	0.30423724073714	0.713164198799967	0.421426335876272	0.589237630954369	0.499072617510024	0.670210792706855	0.74374080292491	0.696472838132609	0.662778184708112	0.746191142670224	0.00449629911942482
CD82	0.88889564098557	0.833775732162892	0.824575981425744	0.857727957519379	0.871299993362242	0.801203442405053	0.80240655335877	0.87892209889019	0.845583374063061	0.86420056387951	0.595261980648635	0.870483732028308	0.822180507617165	0.853129518465973	0.817992602187064	0.818143256671721	0.611948290670705	0.79063663762808	0.900193868279965	0.864829506360665	0.792527942659981	0.653901432996035	0.812323626700289	0.865587927538243	0.394631104284681	0.544318323505736	0.739195921519411	0.851475343514611	0.614091747688455	0.688497224196163	0.903166632725479	0.538222553560424	0.62951193270537	0.732360688654069	0.866893591182205	0.380424217499741	0.613431800603259	0.752346240396707	0.832731601380787	0.689865426454934	0.688356324294541	0.856139044477519	0.619142859634152	0.753921881835639	0.725624868482302	0.823146836471011	0.833689400127673	0.827225122666661	0.816701327123652	0.779724266066811	0.870785199321625	0.772059165036915	0.864087960893352	0.797666869950441	0.734784803296338	0.662369764619685	0.905631343253614	0.843014118091004	0.831656088410171	0.798725149610766	0.779647137883442	0.869680626081093	0.692085161375676	0.732564947985719	0.830792803086381	0.894521506829058	0.828871528411763	0.72525768014448	0.72465126860538	0.820069075125448	0.595798695904071	0.738041407410766	0.855499762733848	0.748436567319273	0.733356007500988	0.656893779476839	0.307236750424886	0.697662762232954	0.522360432211867	0.79956115318034	0.460060628559075	0.471718714357796	0.485830974385424	0.770663445257579	0.79275784915622	0.798765678090021	0.701139078067632	0.719166408616628	0.751879959216828	0.830384670210097	0.583228664664206	0.640939751244246	0.558035027390262	0.721181209439418	0.445318822748073	0.75928075117902	0.785937402750714	0.720274439045497	0.714584589395604	0.912343044460818	0.692546175307511	0.79724470881816	0.660110589460293	1	0.697743905692404	0.672667343054005	0.828422629173215	0.508226473600285	0.736824942383448	0.849928805191776	0.850209882436344	0.68668575310808	0.592076246374128	0.719708236236477	0.863644272840792	0.492317248560502	0.895995404819516	0.843712964415097	0.678925375070555	0.84067257119823	0.885513774495364	0.233649439750629
STX4	0.790170829720248	0.78874982169244	0.837434577032119	0.773485994535925	0.808244734844352	0.842150279557093	0.710728269768898	0.791742048981841	0.703497440938544	0.823975980420934	0.739248589104374	0.760971550842045	0.650471586357295	0.793364504198185	0.735620347949163	0.819545580885449	0.818906869720719	0.623708388141958	0.819996389395243	0.826545431599775	0.696706001209114	0.739825184099849	0.828608318094598	0.788291991940005	0.515689382597424	0.873480879025902	0.666599143259479	0.758278882158752	0.910880229148138	0.76245835436869	0.804034528537025	0.855610536033278	0.714669848124115	0.624123253240721	0.771801265138324	0.444767503098278	0.856395507136789	0.655117090618212	0.782655798659435	0.661735184500437	0.601898895920174	0.805110608534501	0.812715531328486	0.714114523769219	0.780419298346564	0.843800502357536	0.77851607016594	0.778724366107575	0.839275469965556	0.755921989165684	0.690697012536853	0.762186951311922	0.727222908743519	0.693559322373638	0.613855376170623	0.75640931303579	0.779514592730981	0.752579302514059	0.81338400476653	0.787814965361463	0.807474512976023	0.86330285751723	0.640598254549581	0.771432920618954	0.806263420424938	0.833544582924876	0.711343101889049	0.791076398871354	0.70632730447362	0.73620380312801	0.604503199997097	0.69526405224005	0.771635107200301	0.615061812556472	0.786182181273566	0.673695606921696	0.26541146469003	0.780704402747779	0.489422600534484	0.771454907496773	0.839773880686323	0.830528136719961	0.594038825190386	0.807012807744956	0.730523986159848	0.804583104126774	0.822659728817978	0.59625268180846	0.700876601393233	0.789641951650194	0.331153250725646	0.666026113314316	0.47844048719479	0.632169616232568	0.799745742125912	0.73280772989234	0.824864738085075	0.795691067070774	0.582484086808804	0.744733138470828	0.854458808197421	0.797933347449853	0.739471309253821	0.697743905692404	1	0.732845879137627	0.844762935905384	0.723442131098686	0.785871334390906	0.870281910740235	0.821362919510848	0.612659522712968	0.862425771401163	0.631210592589435	0.731335533969866	0.597757662644599	0.769590088370096	0.816963507355913	0.917338081981684	0.748577396492143	0.780847562594533	0.188670202498801
RYK	0.626723312803327	0.692118733285962	0.674006790897324	0.56184280041315	0.684285657536223	0.745829897825691	0.619599011100214	0.649446040233214	0.511141093197785	0.741416722795744	0.725689279130902	0.661137595568565	0.570841284204371	0.708304982905667	0.688581565027699	0.741937797163044	0.70231556578963	0.48723361535056	0.737886987112342	0.707892046037163	0.569418875272604	0.682404038923642	0.618711106455516	0.631731626451313	0.452098367743992	0.666538347412576	0.599603571175363	0.61261330415299	0.701272043119221	0.66835320401843	0.624675244433442	0.641013232986794	0.555368495777016	0.56784095480438	0.63092258238966	0.41868600774864	0.768113155285295	0.597234812212016	0.685976762825092	0.432986124069202	0.509872908031557	0.815641720358734	0.668605186198648	0.583283090631897	0.646772399103629	0.774700507369903	0.602602990904659	0.583153120998147	0.746496382048977	0.699328749908843	0.507665870326859	0.749928199504868	0.825695366350066	0.519723291856596	0.413698922194877	0.692823411876333	0.710390428271332	0.73367226870574	0.737815028557049	0.625672791560354	0.721214468550256	0.782052175289442	0.402142550333029	0.570819726089351	0.681895867258	0.743804260994024	0.507121575823627	0.757559232386058	0.771998954790817	0.618169290328241	0.687991746913216	0.576304363560551	0.665732180412861	0.577777489431906	0.687819839551442	0.601318356682121	0.3657734464818	0.764666999821916	0.57977742211395	0.6399383126443	0.599930150866264	0.544862118664588	0.689130438232803	0.651353247828931	0.535151121101495	0.658188092236887	0.686282310337578	0.438246061956092	0.632968441874196	0.586178341713595	0.302826877897649	0.563043082932327	0.472805973671708	0.6538913072656	0.663635159773339	0.706163048220966	0.677421055983706	0.686559283918503	0.590562849368879	0.652961473718548	0.61778612475946	0.702285054350228	0.680569228079952	0.672667343054005	0.732845879137627	1	0.696676804010434	0.708819139110021	0.572379319129759	0.730768731930798	0.730638798794394	0.612437254335176	0.715587502901059	0.736728275918809	0.561463906846691	0.790878421360783	0.703750906404883	0.809719774604356	0.657467246047767	0.823634023404484	0.688194733819203	0.512244628014186
TRADD	0.896850220985094	0.855128369575026	0.850572460862469	0.891695277229933	0.898129849332614	0.841863055923001	0.784390797415843	0.880356785224704	0.849119157395401	0.889217064602215	0.663632532372052	0.876085636535199	0.753864520972141	0.856557555544886	0.797467538716465	0.840056843505898	0.763374956569456	0.800844133914417	0.887120967562409	0.886378717021451	0.76433197420346	0.719777256717355	0.860571861602761	0.885365835965786	0.422847223887026	0.730624500847468	0.722063361913815	0.876266175068812	0.796558395228411	0.758080446817409	0.915784748684702	0.739405570641964	0.701972428090235	0.677802332030075	0.834148459744849	0.330323051239042	0.790371816968036	0.7430233077471	0.845392962267591	0.65423266821376	0.614201646304604	0.862850250505913	0.731296347407541	0.748251235292984	0.818659518015135	0.848009708152665	0.8621660606919	0.839764358564532	0.857391481091565	0.792810087382102	0.820519234240968	0.741790656612537	0.775385715803477	0.770517658992763	0.758172676399185	0.681683009402162	0.87290363362688	0.829718720183159	0.86699539347352	0.867264869461834	0.817918440079754	0.909458772129546	0.756561228552578	0.755180116609771	0.831211358675604	0.910269318973993	0.852844813170805	0.767213431639399	0.771742814829701	0.820757402653666	0.569412952091597	0.676285523467508	0.858816956372323	0.651378146844718	0.770069172290227	0.634119951461361	0.282667644620541	0.741314893669313	0.510612815089479	0.778430040765504	0.683321078355398	0.682841733572186	0.57748093898625	0.823011981774214	0.758046738620323	0.833418288002174	0.755210556315449	0.725006694876496	0.773738829398877	0.881425076138189	0.500195519760286	0.649132519945553	0.54888804941043	0.678187001158018	0.581395300891293	0.815071697558346	0.827540460636016	0.757766598675824	0.653326862368143	0.87353738694494	0.79830770001854	0.810295970448651	0.712717144699804	0.828422629173215	0.844762935905384	0.696676804010434	1	0.583833119548395	0.816130980960217	0.896430563227566	0.850016927043195	0.687246617769297	0.734735162163145	0.689913073339652	0.853566973211448	0.556406989171114	0.877408440795262	0.862852826591215	0.844079809848986	0.817443726022693	0.897179049937412	0.174360704357585
FGFR1	0.479297649581975	0.539770549253287	0.523569113942504	0.423575999962783	0.529565234897344	0.605442287216328	0.432208234666651	0.443425157248602	0.388776664899136	0.565245924496342	0.532251216818974	0.452748254303739	0.364324049884619	0.543674658920762	0.483710347663952	0.530931325251059	0.606018487503973	0.354898240749277	0.52361753827703	0.491295384163058	0.405693979833663	0.581431955812552	0.536315422451689	0.419395402070695	0.342908160994719	0.686368148355209	0.367221945394487	0.439631645792746	0.733392556343934	0.521996584565415	0.475572965688515	0.657733563519394	0.506571380453255	0.364460126272704	0.454921630351706	0.35077325300157	0.754573957706351	0.352884992632436	0.48425123669993	0.403275033588939	0.308332244909778	0.655141617750098	0.544413618018419	0.378675240889154	0.541756368951273	0.596423918286705	0.489355867307779	0.495489524616329	0.591719072147124	0.494493710120275	0.383803793636464	0.712875398311058	0.618055386134619	0.427820780232373	0.327742465820778	0.508645995351525	0.554264075152764	0.56182556818848	0.557241241753591	0.479639220437269	0.588488270186947	0.650120355558447	0.260190719153158	0.50732519124231	0.591347496341462	0.614051019735761	0.397022343529167	0.525936299840444	0.594848648686911	0.402074929521031	0.632596428283776	0.434451093858237	0.473468084000814	0.430200887516818	0.514566482110817	0.454613236054257	0.218912255045998	0.607233917148694	0.423519379092912	0.497236251414815	0.638041941635862	0.718109354599339	0.628290088373128	0.526603730374067	0.402262991422855	0.559880176642075	0.642384829686916	0.271579140879577	0.414429808298412	0.501473480366243	0.143229099000762	0.352504363357538	0.301072391114638	0.444816561280012	0.619463405049725	0.510390268807639	0.612836878408005	0.568770924156398	0.456830146434074	0.460927612634398	0.62884561635508	0.525319909671984	0.519076001873253	0.508226473600285	0.723442131098686	0.708819139110021	0.583833119548395	1	0.500846419173728	0.610156811917062	0.580862917248358	0.553884943571228	0.78500909571547	0.662204033205411	0.398671455383332	0.797633656888968	0.525806220454727	0.637209485736963	0.701186135573725	0.687774091636442	0.524258488494586	0.579163401230021
PLD1	0.835729946941774	0.889647613780001	0.739697636561243	0.875574061851141	0.853894466511245	0.723287918580788	0.622133769422038	0.799105052585594	0.872423187753597	0.802007549909267	0.546618370953511	0.707401610866098	0.579668298925165	0.720823656970609	0.631765615580499	0.781787296029487	0.571815914726125	0.811320413411036	0.830127573309717	0.77319195229974	0.63907236861669	0.658936371168638	0.821577165119195	0.755764066008647	0.241722299242404	0.695975143281956	0.490559390863002	0.830954982913675	0.677075854788159	0.574071808640364	0.849344226565731	0.688387872594605	0.547529871585865	0.66963191629219	0.736016620163006	0.313470108803935	0.663509604153933	0.470952725444908	0.628321412624923	0.528618747426409	0.451615155947866	0.695641311544563	0.628816540269145	0.783883983143224	0.680526419147471	0.829820566861354	0.818039596054499	0.69094827043471	0.717357174287628	0.658663648238983	0.821397558511349	0.607325815068694	0.65694988391251	0.872291690425974	0.885364310408068	0.571121224230332	0.703463497919276	0.790155227170383	0.726802218025365	0.859731023839121	0.753521788014886	0.797531850695885	0.839182311974961	0.678635555121937	0.77143631692824	0.855432410833462	0.889307590567482	0.650784852835148	0.668219542105124	0.656365652275651	0.47707192931346	0.553629224063187	0.647290028680872	0.57288242331881	0.686295011409916	0.649543686787481	0.0410444809576182	0.715941688857857	0.355820676634805	0.715834283169711	0.631799912345735	0.57453348163604	0.482608611705515	0.688410332950628	0.672776789321621	0.66383848019711	0.697090199201472	0.60487221855451	0.834887194025987	0.901060818514292	0.252088947873424	0.471914361887691	0.296215883059608	0.457716529017833	0.523068443331435	0.676489043407622	0.890495933147351	0.603981063470762	0.60701675485447	0.780473747414886	0.687565855918391	0.692887381328211	0.482245180451841	0.736824942383448	0.785871334390906	0.572379319129759	0.816130980960217	0.500846419173728	1	0.849498369904376	0.761157821144597	0.760647864758823	0.605890232552603	0.682327894978128	0.823761431562549	0.408842125963757	0.818597241755899	0.770176370921303	0.799513676529793	0.711767485745541	0.71459412926936	0.189797043825081
MCFD2	0.907477262266279	0.894804909419264	0.911852994515542	0.912585188326045	0.934809742979955	0.856427831961528	0.818682008516256	0.887103838979224	0.885709682597623	0.915598886265585	0.669102172212693	0.852541196045143	0.765895416976958	0.8706615880903	0.841055213491174	0.887551484148361	0.696840306678026	0.796550577968058	0.926604226433461	0.884561308352737	0.80409158720497	0.735476983447328	0.914635782003266	0.877183655735184	0.477861062998355	0.739681983560592	0.713397568748474	0.862806239395749	0.801009461773216	0.745610589491104	0.927711209700583	0.705712322131012	0.764209857496242	0.732386448850583	0.878220806690547	0.483470908486266	0.769503530281508	0.678346229583359	0.816995825796959	0.752650404013243	0.68195647176494	0.861514220458544	0.699899163848296	0.789959157232503	0.792875616215746	0.912522737270101	0.886705528128918	0.86521027092312	0.87167969370458	0.853177967149056	0.877166801896157	0.804078743644963	0.813357558011572	0.840329582684675	0.774170222553294	0.739496700695952	0.873062352461883	0.862898055440546	0.845718867690991	0.880403817541079	0.852086075557163	0.929674095060417	0.738090375995719	0.7829570379049	0.888096070782876	0.938767586559055	0.85992671455549	0.803523998932073	0.785988788723447	0.801074655106734	0.619854695612928	0.754778371863825	0.817665691201047	0.765080764211603	0.86070975804918	0.767388090524553	0.254923269272334	0.779210710926747	0.524134109304046	0.868544567297278	0.678890795366979	0.692755116008563	0.52803755541796	0.826273457620275	0.81835358670091	0.839014472678686	0.803547935985137	0.656343729366338	0.789266649299487	0.918492714535021	0.44432824951015	0.649769643535522	0.452888568600497	0.666878508820199	0.646665784280748	0.827409436606001	0.896754170733389	0.80099246322187	0.726533034438904	0.883767344935498	0.819041543231156	0.860633491490361	0.741243938332723	0.849928805191776	0.870281910740235	0.730768731930798	0.896430563227566	0.610156811917062	0.849498369904376	1	0.865835972512805	0.729971028201435	0.727384864620451	0.717901656599131	0.871283863734799	0.564377287142636	0.903612424006375	0.882613476533361	0.845332444829999	0.847522473055679	0.851990282435771	0.207616073239044
