""	CD44	IFITM1	CD3D	CD3G	LAG3	CXCR3	CD69	CD2	PTPRC	CD8A	CD8B	KLRD1	CD226	IL2RG	KLRK1	CD27	CD247	KLRC1	CD6	CD96	CXCR4	SIGIRR	CCR5	ITGAL	CD47	S1PR4	DPP4	JAML	TNFRSF14	CD46	ITGA4	C1QBP	ITGB1	PTGER4	CD82	ITGB2	SELL	TIGIT	ADGRE5	TNFRSF25	ICOS	TSPAN14	SPN	FAS	TRADD	SORL1	CD5	KLRB1	ATP5F1B	RACK1	SIRPG	SLC16A7	SLC1A5	CLEC2D	ADCY7	LPP	TSPAN5	CCR1	TNFRSF1B	HLA.DPB1	HAVCR2	PDCD1	CD4	LAIR1	VSIR	JMJD6	CD81	TNFRSF1A	SMAP1	CD74	PILRB	PLAUR	CD68	CD63	CANX	CD9	GPNMB	PTGER2	PTPRA	TREM2	STX4	LAMP1	NCL	APLP2	RPSA	LRP10
CD5	0.124130308265421	0.811340472472593	0.900055665790587	0.90609062462072	0.81318443870116	0.925041615581474	0.496964727199063	0.898965223699197	0.806072286635304	0.878197243707233	0.749518125407105	0.666803052797707	0.619819360659008	0.900922114886277	0.868493605828034	0.894754131944439	0.861785909047286	0.5339185734036	0.909409436744129	0.901108515734335	0.880758860946883	0.672510336994776	0.694593365496416	0.506093085873023	0.450107293436111	0.337288666940346	0.2892316557856	0.678401848397436	0.0115716351864628	0.0537116877404057	0.192591345254754	0.172739145331636	-0.108043543683553	0.29041046690925	0.714589877631908	-0.141789641743536	0.0921970180935246	0.897218668084953	0.861884456830065	0.125884219381707	0.843951897314823	0.354429041306215	0.666805703961878	0.195218616776488	0.219107946787517	-0.605761019740678	1	0.184895676419474	0.196245996298396	-0.133003151811573	0.828386134543214	0.81611989140668	0.198046784345096	0.652343737743179	-0.276596077182987	-0.148447823492896	0.724216328618221	-0.147707621029806	-0.350014898872074	-0.284190809549521	-0.329144340486587	0.752422859476548	-0.353605281966193	-0.271613987571223	-0.18456476735978	0.254433880411809	-0.490494447873829	-0.307479178357136	-0.202157435215619	-0.31231448177202	0.672564188763301	-0.577306289085229	-0.539969557322265	-0.343738796800073	-0.323001349445848	-0.544590701927795	-0.568741744206659	0.482150669943523	0.117800190616442	-0.339122802749836	-0.359752983434875	-0.306814533254102	0.26663008550157	-0.500254249487295	0.160234457275826	0.0327304942551629
KLRB1	0.101985153851701	0.434820572103318	0.414276904010307	0.350590997412708	0.114914845055849	0.269036297787533	0.652345164329408	0.281300619814664	0.150836558786335	0.260523960066471	0.461011508742664	0.53948081537772	0.430371977437009	0.354605348738529	0.390487210978359	0.304255242641951	0.488496988802281	0.694339452338819	0.294183677490606	0.393020494730954	0.176878033124352	0.469457855002207	-0.220771741741209	0.453847501677399	0.311487367455276	0.680817970629706	0.543463374613303	0.484432228631999	-0.132322059097956	0.0217671298552956	0.255925790900969	0.0757907505597546	0.228374319807284	0.0794238081784275	0.368448485245805	-0.337075221177046	0.734320253867439	0.169896603384702	0.404819040874306	0.711703708293239	0.227216054786702	0.321929507108665	0.355905107039212	0.417365630733508	0.56379777788098	-0.284071998692935	0.184895676419474	1	-0.117012627639986	0.211105878042256	0.396637805327751	0.157019012507963	-0.170700379353977	0.724481553298265	-0.415249108616703	-0.0415861620844777	0.449315285528959	-0.505772204730198	-0.330405476834507	-0.390421096803534	-0.466763645616156	0.125028735187749	-0.393639199629114	-0.370392599615436	-0.243592699478335	-0.512145433652177	-0.485315094023621	-0.349431228461911	-0.135839995933199	-0.397728354943294	0.30409217969352	-0.449723472107105	-0.495027598906281	-0.381376006377254	-0.44244045203684	-0.287291398910282	-0.46699675289144	0.774230578637802	0.0236536545924338	-0.392143478802276	-0.254693931596709	-0.34113793908675	0.0317985935808003	-0.447363370540139	0.457878981056964	0.120989292504613
ATP5F1B	0.578492233734087	0.235415337026432	0.17433532144604	0.114714161489752	0.00601768184839019	0.195026411117762	0.306311147908124	0.0848860711750797	0.528176987043869	0.0682331208114289	0.0171331751852255	-0.165289804312447	0.0179249824197852	0.358989754464006	0.128014898689197	0.0529781219979652	0.172083753528869	-0.0132100941954184	0.335464849644878	0.18444578044754	0.426540641671461	0.452899601384816	0.279839163400763	0.551480641012638	0.762784639705891	0.0811928668749481	0.0697332535642852	0.418637043538809	0.164524266388215	0.666671700508179	0.807592820164398	0.932671811549329	0.725982754978779	0.655890406004506	0.517185213400415	0.840097271931516	0.0323834543076912	0.166704978402536	0.155956006879423	-0.146163538911407	0.19703244217236	0.507153798228372	0.577741354267188	0.313598729863292	0.358450650211833	0.498799949100472	0.196245996298396	-0.117012627639986	1	0.712322622010448	0.289023227799248	0.487318791025719	0.934360165160124	0.15282952980866	0.472124626406685	0.661292269920524	0.341406805546571	0.661778161873224	0.509182828037387	0.748995302884041	0.667380198464199	0.0548603571754061	0.684005618882273	0.779886180791293	0.817619165680929	0.539067998459661	0.480990156218684	0.773504101174451	0.673084781654163	0.759727320428619	0.342275621658433	0.491560432743164	0.405496804184336	0.727107644446242	0.75470139364175	0.328293801049272	0.0164508682292656	-0.00361679951271935	0.605181963102836	0.728913674429678	0.618728337110814	0.674910254059758	0.948487120576293	0.637382716085586	0.689871555885695	0.759399781593314
RACK1	0.782696683350888	0.0340783629051297	-0.03525542066196	-0.0889352005906114	-0.390853526563499	-0.0842549366074869	0.422546916313655	-0.20245687781491	0.162928890297026	-0.255646797310662	-0.138454019321908	-0.31142988069012	-0.0549550061449334	0.140519717669562	-0.168881318781994	-0.221575885763853	-0.0431333449949652	-0.0455059232520166	0.103196205620496	-0.108275993669883	0.167794379246732	0.492621186779539	-0.222179984449099	0.533372730042686	0.647576880599485	0.358014956803273	0.335873913078267	0.413684841926908	0.427157154446628	0.577566809364946	0.822810966037489	0.818327256533974	0.876842441094161	0.727776055529397	0.313966713767599	0.681800264047378	0.439955704025886	-0.15182527375198	-0.0461354894117676	0.229917535963849	-0.099491038708423	0.57208670530019	0.460919407742034	0.434085052732162	0.633997451780966	0.618290242912495	-0.133003151811573	0.211105878042256	0.712322622010448	1	0.0686745845379773	0.125300207963291	0.711088365398225	0.186932190264381	0.345802678719363	0.66041264091634	0.153358822663326	0.40924419721711	0.667972227073381	0.708399095597734	0.552475997073961	-0.271810096658597	0.623876206836405	0.653298808252407	0.804212600132395	0.154988726687336	0.375595833616765	0.678301530975787	0.815239010665896	0.666027505708411	0.0689643029798798	0.607010713183168	0.51113858756385	0.633277674441187	0.670411665728195	0.427694681046457	0.193232601779667	0.270049298153468	0.443334944115786	0.602451262435359	0.682570505199968	0.672182376695972	0.771262712916413	0.606464080908206	0.909948073282459	0.874571965435316
SIRPG	0.166051997748618	0.916114377277437	0.940578542671927	0.901414862455409	0.779297930155631	0.807816285966958	0.708273367989608	0.82175219195877	0.778653405309625	0.876078236079719	0.86816372120223	0.541549997589024	0.650193212615347	0.901163815947621	0.889037910434789	0.850885263736519	0.895472365873411	0.561874139591204	0.828785071684582	0.919127799775554	0.834768945681025	0.70391815451312	0.681881464053456	0.671117786289582	0.586306174686184	0.545710235346627	0.262905468384552	0.81822176561584	-0.0512552297737092	0.296517468518425	0.315708607813847	0.298965541910984	0.135516709354385	0.355408957640426	0.714193007493581	-0.0755040776527388	0.349228208294188	0.769712344358892	0.770489530888569	0.273189331953388	0.83475220712594	0.410233999947905	0.695228590551397	0.264266108401436	0.345207562346023	-0.51675336789105	0.828386134543214	0.396637805327751	0.289023227799248	0.0686745845379773	1	0.838080089583336	0.253419501628248	0.757985320762312	-0.308477061657871	-0.154896385707396	0.741140383798207	-0.103495999613938	-0.289234634991453	-0.238039713515892	-0.301229115773048	0.641510666164417	-0.338162384598438	-0.234477269693698	-0.0891375043600699	0.232720617163403	-0.466857773243334	-0.242278676810844	-0.0519013517883578	-0.273779319058195	0.543923699927574	-0.516682403161989	-0.504229973552732	-0.281562951283129	-0.247559971346895	-0.479903357304273	-0.553649114496771	0.524987658222762	0.147881321485447	-0.302402927646924	-0.275197632773818	-0.253107336802894	0.364434730455478	-0.443055724029401	0.39426366808817	0.152764880779874
SLC16A7	0.270756814213854	0.763899987280796	0.806561842679126	0.757028703917315	0.689699209949289	0.75609159786157	0.571975855638257	0.737286034913923	0.810081667972494	0.793505421551779	0.677240644278149	0.484554976012811	0.421185815402244	0.830422309547348	0.817386958052391	0.744824315814765	0.814305089486453	0.430401618595208	0.802987739160334	0.826797721589254	0.872983843836163	0.659081272214518	0.678493487033633	0.715277791154497	0.612053301238642	0.282293805466897	0.1246022296296	0.69739558199727	-0.0710119862655429	0.300508840352995	0.414762879855731	0.481691164432171	0.130223602560572	0.492282922297336	0.801474964494638	0.159073664950803	0.102245017479413	0.807263427899868	0.736144800260497	0.0326934766985324	0.750428110361059	0.451533208248209	0.748020648349262	0.211880275990304	0.223698153455277	-0.330176275892788	0.81611989140668	0.157019012507963	0.487318791025719	0.125300207963291	0.838080089583336	1	0.501514734563169	0.61489615904766	-0.0978301419028477	0.0707198043058962	0.72146947014653	0.126965658618805	-0.154331314950745	0.00843606288874433	-0.0786694809964037	0.612326754437213	-0.0796806983070447	0.00237874170923131	0.0777656960227032	0.403638060885967	-0.22629939088174	0.00638034877743374	0.0555428266657132	-0.0284824632107112	0.68904365571972	-0.324940011666832	-0.338317215933778	-0.0534414017832749	-0.0325921885677192	-0.313928177581434	-0.482336935249001	0.357728785257208	0.232524979591263	-0.0721031339162581	-0.129243384491789	-0.0536214244384687	0.545083335562229	-0.21517843162581	0.374212185900086	0.2148599348198
SLC1A5	0.604815810075975	0.179785980298062	0.141802022267188	0.0597217870839631	-0.0246662597722921	0.159131320803296	0.274502141300005	0.073990833444187	0.517267771314848	0.0496995558416781	-0.0277916401305089	-0.144750864917317	-0.0205063698907611	0.347906476952292	0.121391315802617	0.0221595571607082	0.159871489401791	-0.0182720423139329	0.312945327941227	0.17064812520723	0.463922708690295	0.487318422384887	0.261254726498426	0.5077072191295	0.69214331273918	0.00583396094789677	0.026710851380829	0.369937481731403	0.234758303987062	0.625627402510443	0.795800960277306	0.910300659234158	0.706422786254935	0.689491745950396	0.538079975185259	0.882412029147764	-0.0437083691614846	0.227676271340075	0.0977893288047414	-0.173248419159353	0.215556800990696	0.545452928210429	0.578904710236562	0.277090122007637	0.305964851513765	0.513636270708879	0.198046784345096	-0.170700379353977	0.934360165160124	0.711088365398225	0.253419501628248	0.501514734563169	1	0.138495190246563	0.507733067320936	0.592147155116829	0.305903789277716	0.715552299552576	0.615779536400015	0.796316135810264	0.725949490467391	0.0561029264863027	0.71174316432466	0.794951542077803	0.850098466818539	0.522639352159303	0.497689717677467	0.795958984654618	0.741969366223251	0.787609392656886	0.334887019456523	0.55944562771933	0.484538682062109	0.745441534022163	0.759153361602406	0.338049921039988	0.110384637049079	-0.019039640937304	0.527252591889849	0.73606156761463	0.652090432781771	0.730636395919129	0.942994334303497	0.665995182288615	0.666438888007354	0.73489957681481
CLEC2D	0.218899684703995	0.762274843786297	0.793863934853897	0.728691770112199	0.505393774785646	0.646476618956308	0.811134605371076	0.659386367388483	0.621312697447687	0.637211204866183	0.754060868271512	0.611633871699158	0.647386506366546	0.731127442353343	0.719673813881647	0.684158003559154	0.822101298942068	0.64120944067961	0.679397616611221	0.759272668598899	0.67296228149592	0.758142178756573	0.192015464303907	0.637329385305945	0.608651066104368	0.696189585703821	0.66655383407296	0.75569326026585	-0.0712143950905724	0.176192037733468	0.429757593010786	0.25885323376221	0.208723323319774	0.285800745565362	0.628133917050454	-0.161354381927476	0.606655039881236	0.617083433603341	0.695014735441428	0.653511661846865	0.640265627704751	0.418436587293538	0.640862968456643	0.536609763026436	0.549190954505266	-0.440844832601661	0.652343737743179	0.724481553298265	0.15282952980866	0.186932190264381	0.757985320762312	0.61489615904766	0.138495190246563	1	-0.335224548833575	-0.0421316206759672	0.700645702629285	-0.367094619235625	-0.343871053869732	-0.3064941463148	-0.401596004127801	0.538534858910367	-0.373433017584861	-0.27760780299233	-0.125750666149581	-0.226985782547989	-0.551218434598505	-0.297459755221536	-0.0466392504645316	-0.322749973578374	0.52085382607175	-0.540319212581644	-0.560691124666592	-0.363610397875172	-0.377334475142273	-0.492238080999361	-0.613615679893956	0.80281732897809	0.0991404098087231	-0.343792190342965	-0.22770071592547	-0.303094242224433	0.269992380097461	-0.477684048990746	0.514734064802073	0.184248554484745
ADCY7	0.273143838976002	-0.40183653989643	-0.357387208571105	-0.406004442744347	-0.299932820355572	-0.330206729647831	-0.205255542652706	-0.314135489802985	0.117073967290972	-0.320802604607457	-0.462522977770534	-0.371356649637729	-0.269162190695673	-0.335954703099235	-0.359767106377557	-0.358340269712142	-0.34331641995634	-0.375954768408881	-0.282908969431814	-0.332187972284771	-0.146337139910042	-0.0419877263252567	-0.101077199800885	-0.086829041808022	0.161074877416445	-0.405380669872664	-0.261469712571501	-0.185803818577365	0.105791752695579	0.345476981687826	0.443440714306131	0.444046175212017	0.357064658242357	0.347648244122075	0.0129908394038932	0.75158231823049	-0.338217705196067	-0.210688954056291	-0.318628594861095	-0.246872973584573	-0.273907858294893	0.219501356866636	0.0682370439606848	0.0174811011903086	-0.0828995340896607	0.700797962339479	-0.276596077182987	-0.415249108616703	0.472124626406685	0.345802678719363	-0.308477061657871	-0.0978301419028477	0.507733067320936	-0.335224548833575	1	0.615937760152051	-0.253019495294239	0.590878992950631	0.557347238243374	0.795330251421787	0.749426768509587	-0.0794787785795252	0.798780544694723	0.813554512529815	0.703149544950846	0.269447504043555	0.817499072196461	0.758219771254728	0.455328584322616	0.817368992330759	-0.038843752044898	0.694543720290617	0.603366242665284	0.649138941079122	0.664348588013264	0.333106523327515	0.237074792376618	-0.422690078115528	0.388209630582249	0.829595444625656	0.759715950065594	0.601757974501684	0.442397706121439	0.761158218576406	0.123961369339904	0.506606562897026
LPP	0.455493351454682	-0.161959112215866	-0.175285708045768	-0.204240436640387	-0.38572964823708	-0.101591497982703	0.159657995688169	-0.248546811759002	0.147107895022319	-0.293307782211989	-0.257319771614775	-0.304971280800334	-0.151288215055515	-0.0784809273457481	-0.255149589544408	-0.283724005059402	-0.227558620840311	-0.217048100015794	-0.0015140539601099	-0.234541517281133	0.0156917704221058	0.201922301330536	-0.209745206624763	0.312698072979239	0.497695110440349	0.0635272888275218	0.2706133565771	0.189819008163856	0.15604832328833	0.459544236296844	0.683147329220993	0.655364535232383	0.579446420213183	0.573259827348472	0.219754799085851	0.646695879599321	0.101256183181818	-0.222819708638294	-0.0179127176892559	0.0487636967769431	-0.198840856003841	0.358949967141842	0.276734030691314	0.318651353408593	0.277221395580697	0.711458178780594	-0.148447823492896	-0.0415861620844777	0.661292269920524	0.66041264091634	-0.154896385707396	0.0707198043058962	0.592147155116829	-0.0421316206759672	0.615937760152051	1	0.094603472255474	0.415016182345973	0.431467181383018	0.696698083031722	0.547405959040585	-0.186195281965606	0.757289292829118	0.738773943280476	0.710104642771887	0.266690360208976	0.607864183063766	0.692592645164611	0.551785078490532	0.72130924003124	0.189888936200899	0.549045982965698	0.379675898214568	0.568327546655626	0.647186401598721	0.362951441251689	0.0157109756608812	-0.00402190721302117	0.464191287815874	0.707396596126021	0.67029511323372	0.52679029990861	0.61281324376169	0.647184412845791	0.535350490260873	0.741194694230339
TSPAN5	0.236500637060874	0.691302118415569	0.789614213320947	0.729034325172556	0.474224937417277	0.745061344091628	0.59454019946319	0.749940114898666	0.684114052864607	0.631140626146159	0.636834479543435	0.577026206013134	0.636347160071377	0.825290918211053	0.680861871293066	0.741473327773645	0.737737776931567	0.634862122271922	0.821760809057042	0.778418239050311	0.669467404109876	0.680551978667047	0.368888007730945	0.526962808234772	0.705530549948163	0.469354492961959	0.467165171825441	0.704083236514483	0.0378341998360138	0.16363038053081	0.347263749319021	0.367951211731448	0.263800612032132	0.365741462840711	0.755268287157711	-0.0646666848403328	0.389075611621588	0.767883652305245	0.665889913223632	0.397954985241055	0.743075987781316	0.6274313117111	0.78029014855429	0.460106014436902	0.470790348114934	-0.289470243417426	0.724216328618221	0.449315285528959	0.341406805546571	0.153358822663326	0.741140383798207	0.72146947014653	0.305903789277716	0.700645702629285	-0.253019495294239	0.094603472255474	1	-0.153284681741128	-0.216563657277585	-0.174105246845568	-0.242231959202881	0.56978370235391	-0.163172812585045	-0.124231017221411	-0.0251248703261077	0.0698482257094383	-0.329162640135405	-0.139249611512233	0.0282641921586394	-0.176884035070219	0.797573568027909	-0.443442093656308	-0.48704194022274	-0.170280644766362	-0.13822627627841	-0.277183233325584	-0.555700369492934	0.672823112895563	0.206208786110627	-0.205473904873984	-0.168508927093263	-0.157848551016901	0.416881749064847	-0.317957426401236	0.453101692640651	0.239880857733773
CCR1	0.379035686226112	-0.201742674106788	-0.24675145371234	-0.293215160953925	-0.094678366363388	-0.164568114315967	-0.271327248647664	-0.207094107873197	0.195253397397444	-0.171948490707115	-0.359332121080236	-0.330342665581888	-0.272146967234573	-0.0798762073989981	-0.145776463868296	-0.25920360848252	-0.204340247690093	-0.235491480716306	-0.0912429361104285	-0.158663304008167	0.062548859410015	0.0166962708440813	0.290343135551733	0.0425334883820867	0.192509156707285	-0.500904901707713	-0.445800354741159	-0.120275269424902	0.341530081284104	0.518516525205172	0.359351608175852	0.547812036394903	0.440505249314198	0.288933151233816	0.201617892057972	0.83902417446575	-0.524897064916575	-0.106990996390358	-0.217156819503941	-0.551929424979555	-0.00628334679943473	0.263780697959003	0.0973113632879877	-0.266729896086782	-0.164800236584757	0.626579404334625	-0.147707621029806	-0.505772204730198	0.661778161873224	0.40924419721711	-0.103495999613938	0.126965658618805	0.715552299552576	-0.367094619235625	0.590878992950631	0.415016182345973	-0.153284681741128	1	0.770916440568677	0.796372061921088	0.90783346602175	-0.119171080049571	0.697070702998525	0.749809490717313	0.762840443583331	0.676861093277891	0.659460019253311	0.823150241944305	0.638205467296519	0.805701452448531	0.0361791278762172	0.749510813722086	0.788199272175077	0.869379898718888	0.849496555566838	0.612309307357497	0.570850180783097	-0.540476283210547	0.492271145775445	0.764430813794823	0.672285696816185	0.819653142950365	0.611588475190192	0.794548770908197	0.184007485152808	0.413019498407236
TNFRSF1B	0.668671457058327	-0.403030180094162	-0.404140153095953	-0.443026965523917	-0.449955985295855	-0.372804921278167	-0.209036103555188	-0.410404598106349	-0.0551799460615689	-0.459164014711113	-0.554825835012346	-0.499715906660233	-0.381481470950419	-0.202398084460327	-0.430029298855803	-0.448440082515893	-0.376557147211573	-0.284327417746302	-0.215116435055671	-0.373822147108025	-0.101357421031375	0.146057638281017	-0.15260231734227	-0.00360067102233965	0.160214211156792	-0.299041720418966	-0.213480901617829	-0.0961463217105	0.661725552492201	0.472722829715461	0.394351474165332	0.506932028951445	0.641837977746053	0.445265761344491	0.0778480050245945	0.768714430624837	-0.204346568389392	-0.275970466980393	-0.429581274127644	-0.288767263643093	-0.263308741485462	0.443171831740484	0.103627055926377	-0.0459213053791607	0.114478896109702	0.77172383389027	-0.350014898872074	-0.330405476834507	0.509182828037387	0.667972227073381	-0.289234634991453	-0.154331314950745	0.615779536400015	-0.343871053869732	0.557347238243374	0.431467181383018	-0.216563657277585	0.770916440568677	1	0.819570083401057	0.873568392864407	-0.326799357569962	0.710333017405172	0.710021382191127	0.81941277351682	0.331895114229543	0.62707505888982	0.828086012251015	0.852374323884383	0.783695797749306	-0.112257035075072	0.892719308700615	0.910286166247703	0.859579429254687	0.863229328744295	0.76158877710479	0.748230332107989	-0.30508952868373	0.452703310188514	0.70557734145866	0.782229328855485	0.913529778756755	0.535898920763776	0.843392247689343	0.383671188091185	0.587510037012163
HLA-DPB1	0.543923154599128	-0.316883510408485	-0.350121321943209	-0.400257501813349	-0.396404468569478	-0.301282245085476	-0.0899539216180599	-0.372395686948144	0.121314660797444	-0.390272111362024	-0.485867230201757	-0.494840941659921	-0.312729133881044	-0.178848961948299	-0.365796899810401	-0.418974895916356	-0.331465201390775	-0.355017595800485	-0.173765035261895	-0.332531805374744	-0.0265396700385759	0.100221849525477	-0.0477946654086439	0.144189067335108	0.366245443972124	-0.287949010240121	-0.191059610334105	-0.0413779073432581	0.308930107323788	0.553287396948014	0.635599104967254	0.728200291669619	0.65214783684232	0.542393208241858	0.131291979589329	0.945513840671264	-0.231994323859769	-0.242259544410574	-0.310802326203525	-0.330160815047831	-0.239403604635123	0.362782649055808	0.191092258560941	0.0611175859856314	0.111526836173046	0.831243005452921	-0.284190809549521	-0.390421096803534	0.748995302884041	0.708399095597734	-0.238039713515892	0.00843606288874433	0.796316135810264	-0.3064941463148	0.795330251421787	0.696698083031722	-0.174105246845568	0.796372061921088	0.819570083401057	1	0.92506563850935	-0.268080965510949	0.922447165370868	0.956265628539021	0.947167022274305	0.464203833922583	0.822234371657395	0.950400491499408	0.790088280959984	0.984322196579699	-0.0455535193919844	0.887701634413007	0.817707161443033	0.905104030495391	0.918357073384669	0.581509052917696	0.423937132162378	-0.356512185784699	0.517270106499191	0.951952563321351	0.902766021237676	0.859200708462371	0.728975645497347	0.925317043832279	0.452432578286594	0.73665578190189
HAVCR2	0.468374529526865	-0.407636343476948	-0.430178061564212	-0.487094521747281	-0.356238923636599	-0.363074455185237	-0.285949894666054	-0.399033979175281	0.0657262506633378	-0.410685780354274	-0.555527987679307	-0.466917550611592	-0.386728157180802	-0.250683236728686	-0.377422183201536	-0.455937984006797	-0.36700561476517	-0.32141517237603	-0.256821898128945	-0.353948775902985	-0.0975538461921164	0.0110165130321723	-0.0119847100765096	-0.0439736323618744	0.204021515553206	-0.461574655038203	-0.338178663994508	-0.190119574602494	0.383281305674119	0.549243510247711	0.453785066567121	0.589922241932538	0.562070083444061	0.337298361751138	0.0847097489063618	0.91939200095031	-0.412525956221941	-0.262124934472982	-0.40873283896866	-0.469986560560246	-0.234415814658205	0.29914130243973	0.0581588657086904	-0.0979076949940983	-0.0694890024330336	0.810271436233198	-0.329144340486587	-0.466763645616156	0.667380198464199	0.552475997073961	-0.301229115773048	-0.0786694809964037	0.725949490467391	-0.401596004127801	0.749426768509587	0.547405959040585	-0.242231959202881	0.90783346602175	0.873568392864407	0.92506563850935	1	-0.246294539646223	0.829192964980033	0.881657343882359	0.879272964010798	0.461063492170469	0.780305058607815	0.932254417631838	0.764168467896821	0.931250927941625	-0.0849521791330224	0.90120150299914	0.901225412227886	0.955883054944774	0.928532891085842	0.693358516893649	0.623797315421872	-0.511440196104447	0.508123033504133	0.898406662307726	0.838049945330919	0.922211349021369	0.625871156199928	0.934083255671431	0.271820917996318	0.560762728105575
PDCD1	0.0355633098063538	0.591489772707016	0.752255266858678	0.720280586469891	0.7945642690879	0.773021849178814	0.275913497087667	0.859792661248088	0.758491466347865	0.807945350028452	0.62668796050099	0.659997107535273	0.626431873944694	0.599694888160984	0.717554860481384	0.847642912953609	0.71492870286099	0.470385892503114	0.647674014579084	0.777533335424954	0.656856251138046	0.510740347354785	0.581205759852386	0.172967873730642	0.341785391863244	0.0380476188429768	0.17483661217659	0.499586288425716	-0.0276608944364093	-0.0198948778730709	0.097141947592089	0.0500222701708929	-0.272674281403115	0.0360032767486281	0.589601451768077	-0.0986105511179534	-0.0983136488939289	0.779923023690996	0.661644605486526	0.080784509829446	0.777564001064767	0.264606713257057	0.497310821937983	0.0695545753604617	0.0507176176549959	-0.551306245995672	0.752422859476548	0.125028735187749	0.0548603571754061	-0.271810096658597	0.641510666164417	0.612326754437213	0.0561029264863027	0.538534858910367	-0.0794787785795252	-0.186195281965606	0.56978370235391	-0.119171080049571	-0.326799357569962	-0.268080965510949	-0.246294539646223	1	-0.354853406232597	-0.224411139189098	-0.184529461339052	0.205827905795205	-0.428749396700395	-0.300187526342498	-0.292072151343908	-0.27138262818916	0.628986543892583	-0.503756492339697	-0.459267825762411	-0.306854489723068	-0.335175881114584	-0.51859722847317	-0.485161670281502	0.340328661563626	0.0506784439920229	-0.273406414176244	-0.319294440303477	-0.328162260435313	0.116673669441407	-0.438601122996469	-0.0451915406571459	-0.106677936177537
CD4	0.405121025008263	-0.38962040394616	-0.41791693466041	-0.456743243591277	-0.512571108930615	-0.343171353139588	-0.154490681566084	-0.426997803985777	0.00503501901614946	-0.500148538110079	-0.568744941140156	-0.552202025520857	-0.315219475100285	-0.24970801208858	-0.473944808889217	-0.476501042695041	-0.432651991750619	-0.385873638898377	-0.203214662715791	-0.417511398465631	-0.179055445561708	-0.0384573287700124	-0.166948710169248	0.0965410085364092	0.327162059411608	-0.302666651291456	-0.158050764930866	-0.146591608193192	0.165668726762203	0.386339734182684	0.579386603922354	0.675450885744649	0.614139315450783	0.4794468528167	0.0544660663283468	0.859370914884427	-0.202722239231255	-0.30131440425615	-0.363121326527159	-0.230006977844846	-0.297583252653576	0.318183458638898	0.167991274745092	0.0713787563028474	0.118102803010284	0.876783075973675	-0.353605281966193	-0.393639199629114	0.684005618882273	0.623876206836405	-0.338162384598438	-0.0796806983070447	0.71174316432466	-0.373433017584861	0.798780544694723	0.757289292829118	-0.163172812585045	0.697070702998525	0.710333017405172	0.922447165370868	0.829192964980033	-0.354853406232597	1	0.954723635931094	0.868685826154369	0.367824434190579	0.917674502047379	0.918442245790474	0.675044712275244	0.944480025670786	-0.0341357333421169	0.83784214158909	0.703383087544077	0.8227334363293	0.862006317046231	0.540585932790097	0.308320175198932	-0.331890489548946	0.486567692809804	0.943417444109505	0.865552516157493	0.761140954550066	0.65047319832281	0.915142146822308	0.389891364989232	0.682663308528204
LAIR1	0.426993072385999	-0.275724207861285	-0.317611932815059	-0.374452594544929	-0.384931619662062	-0.260969173831237	-0.073325026037238	-0.326554688497322	0.168111903215276	-0.379286277133339	-0.451344321669519	-0.46388921231995	-0.229004891392721	-0.172836542366545	-0.359973403082632	-0.382253025410793	-0.322633770151933	-0.344436695397021	-0.152745227787273	-0.313216035203857	-0.0528931950185866	0.0540480458644577	-0.047752346741678	0.133696415895383	0.435490069456889	-0.274334089900918	-0.137387480425825	-0.0645893384320857	0.169008449092135	0.490604330119747	0.673944692159213	0.747559378918477	0.64306375093277	0.482307306734648	0.111207002868863	0.945687348189036	-0.214106879591972	-0.222832476827301	-0.288753305621298	-0.263590266533033	-0.210398252640173	0.29997924049566	0.213530724228621	0.138473144060806	0.141654555272247	0.820657183843811	-0.271613987571223	-0.370392599615436	0.779886180791293	0.653298808252407	-0.234477269693698	0.00237874170923131	0.794951542077803	-0.27760780299233	0.813554512529815	0.738773943280476	-0.124231017221411	0.749809490717313	0.710021382191127	0.956265628539021	0.881657343882359	-0.224411139189098	0.954723635931094	1	0.934762646813943	0.425800886985626	0.844392113100166	0.932979699655221	0.701523194271052	0.982715839639204	0.00552317370631633	0.824132718908226	0.711656859218415	0.861644378118476	0.876526026445786	0.475850573853323	0.273474914942515	-0.322433198077109	0.504991007493683	0.986619622794728	0.880413063213502	0.780032715131219	0.735731395680654	0.913256494545339	0.441637928634563	0.729343644254695
