""	SDC4	EGFR	PARD3	F2R	DPP4	PVR	TNFRSF1A	NRCAM	TSPAN5	ITGB8	THY1	SMAP1	GPC1	LRP6	TYRO3	NOTCH4	CANX	IGF2R	NOTCH1	NRP2	APLP2	CAV1	PTPRA	CXADR	PLXNB1	NECTIN2	ADCYAP1R1	NOTCH3	AQP1	PLXNB2	S1PR3	CNR1	ITGA3	ADGRE5	HMMR	PDE1C	EDNRB	LINGO1	MCAM	IGF1R	APLP1	ITGB1	NOTCH2	VLDLR	FAS	TSPAN17	LIFR	LRP4	TNFRSF19	EPHB2	FGFR1	ITGAV	RXRA	SLC16A1	PTPRS	PTPRZ1	ACKR3	CD99L2	LPP	SDC3	TFRC	ABCA1	LRP5	CADM1	SIRPA	AMFR	LRP1	CD81	NRP1	GPR37L1	CD63	TNFRSF21	MCFD2	NCSTN	TRAF2	PILRB	LRP8	LAMP1	SORT1	NCL	CD44	LRP10	RPSA	C1QBP	SCARB1	TSPAN14	SORL1	CD74
CD81	0.444171434629176	0.743325655646962	0.67862343933292	0.866811401457632	0.705490176785912	0.712791599313658	0.915011571644468	0.728981775711075	0.714931572602847	0.652368914492012	0.799907937290232	0.89448506028839	0.87450419477937	0.612377843291711	0.812470164579317	0.713999022154505	0.827723701382725	0.68966004507205	0.731646081939089	0.759472566439311	0.832249692260147	0.322430533068512	0.847695764223154	0.664245749034993	0.788918636997197	0.905931886927157	0.674486670431616	0.789470680024478	0.510581632966119	0.801189695234731	0.466294392883539	0.756230472365272	0.689152698335445	0.5879366006222	0.442142727299992	0.589411677727935	0.730210372478512	0.52797841806357	0.617728534130686	0.415741904017483	0.900374243249816	0.73080729488011	0.785905459427586	0.710450900861319	0.405793092587526	0.844344277481932	0.669887831884514	0.526823932903843	0.708651317713033	0.782296963049862	0.485652696502158	0.776300947685729	0.835995297212063	0.67004910334271	0.702520108720662	0.69156121535094	0.788363281713985	0.828661345488109	0.622523504013153	0.852230723566006	0.697816903401402	0.581719265389608	0.639028642763138	0.882679506158509	0.818143397606008	0.870040330394379	0.783600255174271	1	0.26022013402842	0.833785590885247	0.800702225813291	0.872076924477608	0.874311692156448	0.912169461817942	0.603898119291277	0.424228235492039	0.540088367774525	0.939767027457583	0.843298617288128	0.702191452887524	0.588950792517142	0.876881272299565	0.810836292269907	0.757074142261507	0.63162647879269	0.668493048782804	0.763976060868673	0.702116391346007
NRP1	0.757049243358714	0.384994291237306	0.326421290115233	0.272556619310056	0.307267123604319	0.357000386805475	0.475072200028525	0.550195253219812	0.158881895916991	0.230739112567382	0.102109925960957	0.242193057069927	0.53527050861454	0.214162721185721	0.120575843422317	0.401967339666321	0.487553963856989	0.526671692083504	0.225993988990596	0.599805997827828	0.465095047231477	0.727208929783245	0.278016402742032	0.378368390180018	0.165748529040826	0.380024252833762	0.159546604054972	0.483584953873683	0.134166134018033	0.529527652608719	0.646452747810172	0.442931756077692	0.625236139082113	0.263572287265352	0.0917533614974456	0.457300483015275	0.134433738889987	-0.0380805815766783	0.145789917167252	0.656136912086622	0.377164500647656	0.520647814751429	0.36483971195271	0.617524991743804	0.421415819333945	0.302462077706023	0.250792581246578	0.122008429042153	0.300419435285274	0.276325694624416	0.577098791640217	0.367667916922079	0.421642982639498	0.558761179692353	0.177379381333755	0.237912982153329	0.109100946797573	0.285866944044355	0.584731111331952	0.21125240425258	0.411626442871379	0.627638748144023	0.192976407099157	0.275413781250191	0.303304699097724	0.407362150279112	0.338887570356501	0.26022013402842	1	0.0157230529486828	0.283723241979639	0.253355793782937	0.411473159343997	0.356186604785501	0.195728288528916	0.327627124914586	0.199700250312071	0.359437600765665	0.305682579420107	0.189153307500308	0.487057549207754	0.444414069947803	0.163823058287873	0.13266357976189	0.656180319043056	0.333577740548288	0.450410891186735	0.46138246037381
GPR37L1	0.110656392647268	0.683282081049679	0.5804120501916	0.882923935099506	0.562586879798025	0.627420912519298	0.705167724065499	0.686919158767989	0.562725108960746	0.722689317114792	0.699269050890814	0.786996765982448	0.666435864326953	0.71964882896494	0.902532087213127	0.653520113725119	0.715678281459763	0.633158345192048	0.742875343477669	0.649336991054122	0.717885011255188	0.024232718794016	0.852851113055603	0.531631164884011	0.855875409155096	0.761713776934342	0.761171353475656	0.710379198171201	0.539116689291831	0.650776897397642	0.259570033899112	0.713005054450143	0.53541816546475	0.465432602234442	0.291818190103338	0.544062909210334	0.852814783941034	0.518433816971811	0.689061178187962	0.367523724606816	0.737676786306042	0.544755432213872	0.769234294611912	0.579396522751686	0.153049790362641	0.731694977732535	0.769350679803743	0.626661788573808	0.647478794046879	0.668907163563179	0.274312005314794	0.823571141262813	0.68728522985917	0.476749948695809	0.701203008322974	0.824889282039148	0.811518391046232	0.809065605752083	0.56168116588311	0.908121509561127	0.626255096407279	0.498553060153871	0.650155032484227	0.851584101318434	0.820721886108824	0.748940680655799	0.813171939091563	0.833785590885247	0.0157230529486828	1	0.530565732189937	0.880639811744164	0.727815084808437	0.776808892986647	0.424028937673039	0.349004360169171	0.455419624769991	0.816582195555887	0.804570112242288	0.594776226488525	0.431171850551689	0.761413427248609	0.586668269200685	0.557657945251115	0.458196524728734	0.559789567287862	0.737586978495949	0.544250242742202
CD63	0.537787855330037	0.802266460947726	0.708464947473201	0.620128253333379	0.856683456635557	0.782847940668417	0.684002969372547	0.503270666589511	0.906329928761036	0.637121493466267	0.916798540777387	0.830122948238453	0.814642982745261	0.545775306629815	0.576692680648857	0.551364140745227	0.775920552493993	0.614166111419548	0.719792559277031	0.623994913933263	0.817322814051459	0.243688915769074	0.679472561359388	0.83510996951746	0.476462653874206	0.723342129410205	0.2211868622786	0.560068707922737	0.113898243257197	0.75057709997786	0.552283974615787	0.666593377932984	0.636756959515081	0.801331255090026	0.683508072900567	0.540790711794189	0.338989735770379	0.727650405783955	0.622322074444655	0.290913360003586	0.752586071598846	0.853513129487352	0.607888543405923	0.486347750587637	0.652157846996212	0.81488750481189	0.25915645319406	0.514094780033009	0.770403264894657	0.845013841622743	0.666174182828403	0.488744813414551	0.794484590414735	0.766316330423009	0.735815513936777	0.468485192045255	0.60862217175783	0.705898980469536	0.58077592606955	0.536801228202494	0.756458836624649	0.298987111060472	0.676991243329719	0.69980853892828	0.457534037987892	0.745015592487867	0.63019258308295	0.800702225813291	0.283723241979639	0.530565732189937	1	0.575378453993201	0.866967066645541	0.837460004325786	0.828255720709769	0.503526920846267	0.748699217820982	0.80369744553612	0.693743964554934	0.870296741905828	0.246830885585222	0.60100716835698	0.966794117767041	0.970671914130925	0.655798795414357	0.70155275250606	0.534594585100272	0.638424931641029
TNFRSF21	0.346468007679174	0.726398712145025	0.656127976925191	0.948200881744344	0.630260220003652	0.687495845786464	0.84456124965145	0.862222523138959	0.590501509354884	0.737167175682604	0.631639215746354	0.826912973575055	0.806889492499288	0.754349217783966	0.891404224301503	0.698116004234471	0.840119967095435	0.764337653001846	0.768428774470453	0.826591788196894	0.82232528188468	0.270150099075698	0.914964215413951	0.552102211778443	0.89763918036595	0.828959085160404	0.852105389579404	0.853590602907723	0.678360401797305	0.792428475168141	0.449663666655355	0.827447401856625	0.690846259288816	0.426818852991801	0.328823855052231	0.672864280529652	0.909388301668534	0.40149380906131	0.645477213128146	0.571533163821675	0.835303064514667	0.653627513515244	0.872133096024592	0.800100572536242	0.308624794782394	0.746569279473164	0.881054173339631	0.605447949984053	0.713026591645687	0.719297796841306	0.435531596171252	0.930690534520089	0.812485155817178	0.62555872874084	0.670462994307498	0.846695440637829	0.786769834033127	0.868657839958838	0.734377301893094	0.964329319009816	0.680491702741025	0.738857710924999	0.659026092036498	0.894295542284279	0.940269239868994	0.857580483244388	0.854686599376546	0.872076924477608	0.253355793782937	0.880639811744164	0.575378453993201	1	0.820450712651635	0.847235537256999	0.449674900732924	0.467240040863342	0.49759590768737	0.90226057596541	0.900068737772403	0.620121265953166	0.673827312213415	0.893664129837555	0.585021573850342	0.544809988979851	0.585427666774905	0.672502515064803	0.891339224377303	0.617851171949053
MCFD2	0.582518110511587	0.91661532567377	0.822949328027605	0.853722934290457	0.876212630552477	0.861655335591234	0.822660173842239	0.816174357112182	0.845201014537608	0.835146367860573	0.855509021469447	0.927591623377138	0.910960714666351	0.787393440307303	0.794552111921448	0.705667147052261	0.948670366377287	0.829140498396224	0.86063177969505	0.858117977089777	0.959939574294974	0.351356839267142	0.907944427310297	0.865007267156968	0.735567608151532	0.83916867561529	0.526929203684589	0.807564097355182	0.364694705890811	0.901413882742192	0.644993149706273	0.885961752905118	0.805888242592912	0.765014692171062	0.611016259731345	0.755437694368042	0.641843216335909	0.659237351107988	0.724344295469671	0.603874881009752	0.862108027642897	0.905215992580464	0.855417459159998	0.748832539455526	0.622038634929521	0.879899842364654	0.596597661755996	0.68869943441438	0.868794157348259	0.869996603088098	0.723724727524629	0.802592675291713	0.903993596743515	0.851302058029483	0.829488642310155	0.771542111086967	0.75789712915971	0.877175438389792	0.833826107675329	0.795935835306321	0.870779430304327	0.623871099459006	0.777689772577722	0.892355377808446	0.734823573321182	0.912113198397956	0.871029931283121	0.874311692156448	0.411473159343997	0.727815084808437	0.866967066645541	0.820450712651635	1	0.929858245699981	0.761366332123974	0.634556246384321	0.722000189806672	0.93631681647494	0.892310278371575	0.868873412422772	0.497480280700236	0.826864015085138	0.837709742216939	0.82726771048732	0.759979416116076	0.795773820643331	0.800439023910243	0.718765292897941
NCSTN	0.51528739260654	0.851271810276003	0.78979677215015	0.87087739413047	0.83942911835666	0.804791123031598	0.850978377187986	0.785549543906277	0.820958539546797	0.791221740882115	0.823804366463783	0.905260730907967	0.905299988417628	0.744051157332471	0.806950772806584	0.735062660532332	0.917377389649127	0.823906939168425	0.860541516331514	0.830356000675092	0.936583896350391	0.325136610117839	0.892330252424699	0.766038207624919	0.769190708494145	0.86985613051821	0.584732012651338	0.812258244717252	0.417942466658893	0.902617838620018	0.571923008880881	0.855856043402674	0.774116401590253	0.676298119324853	0.603276703990499	0.700294554920111	0.684167202547471	0.621161962362378	0.740875881227662	0.545636627774712	0.903435148042259	0.862215230830879	0.870958889569193	0.726153843858357	0.590528881649934	0.85017470038407	0.634475062871855	0.667382308074553	0.834490623086746	0.861227375089169	0.652274065500249	0.817730551746784	0.892494201516706	0.802647424173177	0.809994201813696	0.76002738987766	0.79526332975542	0.907530825510613	0.768865756904178	0.835822501664462	0.824440629974655	0.618215690317993	0.758782969266927	0.891261262671774	0.780217469640093	0.912628201369091	0.871803348619082	0.912169461817942	0.356186604785501	0.776808892986647	0.837460004325786	0.847235537256999	0.929858245699981	1	0.72494121220329	0.59702998424651	0.687861957873146	0.949890882224957	0.908743143820983	0.810885223115395	0.529094333815401	0.845301958868057	0.822319375893865	0.791375559533046	0.701333191450874	0.786890260663408	0.817683317429409	0.736990915062164
TRAF2	0.396169154714566	0.779703253220281	0.7808631098098	0.504530427936504	0.809878301048798	0.715026158452519	0.48520686404928	0.410851834525135	0.872805547051604	0.673889023816516	0.789586014516625	0.745502670311807	0.63641848079804	0.610736859188815	0.498028488792007	0.564804559719936	0.687203914114098	0.606893788443946	0.747441743332233	0.496260754408733	0.740762872116844	0.0562225425646275	0.629872017221944	0.782116572193675	0.402673326824414	0.538070327110261	0.115841487708106	0.433156447479417	-0.0150681335119608	0.686173408563169	0.443158788251412	0.59912580062442	0.533452120807045	0.781235619426398	0.822577068506928	0.506307919378397	0.261739856379332	0.707024524861576	0.628058416844718	0.278588008621102	0.594618819479565	0.790598857411025	0.573195786359603	0.361278842550383	0.643695747207753	0.670919098447042	0.176147407199862	0.591581930906113	0.740735926598502	0.758571384227353	0.606650513370116	0.427357203565891	0.67988341973412	0.716891559679588	0.775822019295666	0.468233918740097	0.575973525500097	0.655997279250632	0.572956183820666	0.442813569201071	0.690349627772678	0.17810193491539	0.675613958201992	0.623716727106151	0.333943918419541	0.635822832543698	0.603880139564055	0.603898119291277	0.195728288528916	0.424028937673039	0.828255720709769	0.449674900732924	0.761366332123974	0.72494121220329	1	0.697754460649394	0.750755481032646	0.662805931042334	0.643435517170891	0.844966353840204	0.0770714366521744	0.427974726584128	0.823906900573372	0.838410695387954	0.520218758375074	0.719873681778918	0.435265376961867	0.545330799157307
PILRB	0.335544976314444	0.687834590815527	0.736009862582674	0.511706956940645	0.644902173107981	0.602880667967259	0.405615137545877	0.557865413709675	0.623063504950504	0.66512970454053	0.482483815126126	0.586576091098972	0.528376547581285	0.685602609924487	0.496433367750536	0.566907372352848	0.638398214445102	0.73120050452379	0.724741703183219	0.564168402905642	0.665525004429569	0.0839644081999569	0.604676543625316	0.605954019490754	0.536020342099208	0.455218916971304	0.288210438175073	0.446972871998961	0.164407464461033	0.692881124511211	0.412055464032307	0.636185809270271	0.597845740475758	0.562980829359842	0.730640866473863	0.58667622293727	0.379376855698896	0.41172440541973	0.590898440511161	0.496762036912397	0.526361732224424	0.678565224139617	0.681903883724365	0.493703073300973	0.560981182302229	0.552579080136663	0.399262038524818	0.579914849327165	0.671479364795289	0.583337010618637	0.544748048187056	0.559907680870979	0.642557905295046	0.591182685053071	0.697114590153769	0.538157904401548	0.531321867249738	0.620759468393085	0.708152477735217	0.474337962817559	0.577506406479168	0.437080716584455	0.600363729438637	0.586453137040604	0.444306018924637	0.600555877479269	0.616030573196812	0.424228235492039	0.327627124914586	0.349004360169171	0.503526920846267	0.467240040863342	0.634556246384321	0.59702998424651	0.697754460649394	1	0.603604123908139	0.568037256101703	0.658820903057116	0.625368238807597	0.275563773406025	0.474997443556466	0.468368362947692	0.487806742363259	0.464493017787104	0.67052587659734	0.576129836052464	0.541747984486019
LRP8	0.329950524920076	0.781276161289439	0.726705729590999	0.56928916633524	0.821754664385969	0.780353677257565	0.406410074308172	0.47795325474132	0.879350826626751	0.764562834308266	0.753909741299762	0.724009948570521	0.587045896224312	0.714872287877516	0.572348677360315	0.484132099285111	0.716718960068506	0.656992536842897	0.781253234750458	0.529221584852477	0.744591521904619	-0.0194207616814261	0.679871260919853	0.739524890057611	0.446178743141338	0.429582626724996	0.213393097058761	0.420003816689257	0.115269699401444	0.653495433431887	0.466783073702683	0.675841374893018	0.441049610106408	0.643680106561243	0.668732133214364	0.628785682150196	0.350146042426831	0.713230733665369	0.716911509927502	0.387902214954919	0.518989416531884	0.792237005046399	0.633544774867522	0.362205883230819	0.608369594520814	0.632806635178503	0.288153430035257	0.720995380694598	0.827011380334901	0.783712140292975	0.635203691298439	0.484529997103512	0.676449933173347	0.738607384458287	0.708335886145903	0.577725512748784	0.597437293358898	0.688798458856759	0.641842583812656	0.494814676657197	0.771955409619289	0.252172910252538	0.798769612197189	0.624466482577819	0.400471904403648	0.640378395491127	0.652091360736028	0.540088367774525	0.199700250312071	0.455419624769991	0.748699217820982	0.49759590768737	0.722000189806672	0.687861957873146	0.750755481032646	0.603604123908139	1	0.643004553096148	0.689613684799337	0.879382567580632	0.0987914935955983	0.396754703197119	0.737636096547011	0.781847004334542	0.491316124792784	0.785842498636486	0.493514430722452	0.4538904535303
LAMP1	0.501975782257637	0.834026579421118	0.757176769878892	0.910190059923215	0.80560106988576	0.790989975779919	0.894889725049928	0.842324417700992	0.76313090667397	0.778869619205331	0.792692229942514	0.910511301399651	0.918940116473108	0.750708772166296	0.85405641370951	0.742624170183009	0.923773084730984	0.833442772811423	0.842161172588486	0.873497904821848	0.935644688832797	0.329396981002347	0.919694125386681	0.736933780743943	0.819198252732367	0.893285686108816	0.676381433364419	0.840101295567273	0.502167533972127	0.905498886600094	0.553294368474649	0.868777089037069	0.776519191278171	0.631118327617123	0.515389302836813	0.705847261937411	0.760953740102158	0.553146644099437	0.708029947242807	0.573366070673692	0.917620785987258	0.841952645201745	0.891609501612108	0.796160763232543	0.521427488773422	0.864273381683905	0.72712595570592	0.630216328954045	0.7986005411065	0.852729717285317	0.59719853537116	0.876947824896154	0.898361470250619	0.765375503611239	0.774055230728796	0.789446424116546	0.806940847976932	0.900057141219435	0.778079319808704	0.883184237211161	0.788338760750537	0.682096713307881	0.721550540053255	0.917694549848234	0.857900400994274	0.925050932078935	0.88551885207059	0.939767027457583	0.359437600765665	0.816582195555887	0.80369744553612	0.90226057596541	0.93631681647494	0.949890882224957	0.662805931042334	0.568037256101703	0.643004553096148	1	0.926116355269729	0.76952480418176	0.630169034627434	0.903544213838033	0.787007884591085	0.75183946948278	0.692480042424834	0.768455606145001	0.863196010239278	0.748616639637494
SORT1	0.398962099992009	0.829759009384575	0.794244082521415	0.918998763632751	0.796691383848902	0.790567661214723	0.794481223034482	0.855971206892293	0.75570882331691	0.858717262955156	0.72390672266247	0.884535543179352	0.824211372343962	0.854348760195775	0.876181253114255	0.744119316432748	0.904126437298459	0.875140428239979	0.907726627693742	0.822244115551157	0.910654814257705	0.192526481121969	0.948213031740819	0.699366294905761	0.842660259952737	0.806690573751246	0.713499699969801	0.810046534616823	0.511287927557033	0.874911366182896	0.51327924278137	0.887799426954422	0.708301433631797	0.588996330573656	0.570298807574152	0.742316142223161	0.810724538803921	0.555938878230679	0.775152107844863	0.62914653759521	0.831035436989756	0.809002382794196	0.936568226044218	0.753803153746881	0.499654735484223	0.804925435956957	0.788159169785814	0.737381357213792	0.85982083668927	0.829238763681745	0.58494260902353	0.90249421270699	0.89083163875078	0.744813369324331	0.800318216735658	0.859869244650956	0.844306056614733	0.917909603881013	0.814425370284729	0.90885147056486	0.775430432466497	0.681128434842754	0.785764631975985	0.914177089863191	0.862971173075063	0.907980998175723	0.911050585124856	0.843298617288128	0.305682579420107	0.804570112242288	0.693743964554934	0.900068737772403	0.892310278371575	0.908743143820983	0.643435517170891	0.658820903057116	0.689613684799337	0.926116355269729	1	0.767522403579239	0.577723679244683	0.858737555733203	0.683249145304916	0.660386273723709	0.622206343163114	0.8212637429775	0.870670455446996	0.655398850085066
NCL	0.413263892964052	0.885417255596114	0.811649587861382	0.68544608491354	0.909400666578171	0.865354978903605	0.542407159498109	0.590165148705015	0.967078695276292	0.864596335298261	0.908577573132534	0.881569960015735	0.699747356092238	0.793169053432459	0.683651980982044	0.559058006221055	0.844682210311654	0.700020045146358	0.864691910371811	0.621451108465278	0.863818212554046	0.0807377341389143	0.812244598772349	0.863845265289903	0.54150318325702	0.592572156101165	0.265391561424589	0.572304765490014	0.0990516265445817	0.734059880204308	0.536004861812302	0.790207542871132	0.566545671761962	0.781578199908121	0.729259981841272	0.678472940387248	0.438960359999604	0.823597107794352	0.770652453137914	0.421639900784542	0.631089079087197	0.869990265199982	0.715268051614018	0.450218096594132	0.652787835464686	0.787606247824526	0.351422585054735	0.786465722686877	0.894858086937365	0.827432659481489	0.721847722667967	0.581269493626024	0.78796447443435	0.831694021915682	0.83840263555602	0.695521115068021	0.689629919583213	0.788952365118579	0.723268384062727	0.615451207284356	0.885375598756387	0.310293439634289	0.831951726511057	0.765024989113869	0.50055216046632	0.762056255463617	0.77847832156583	0.702191452887524	0.189153307500308	0.594776226488525	0.870296741905828	0.620121265953166	0.868873412422772	0.810885223115395	0.844966353840204	0.625368238807597	0.879382567580632	0.76952480418176	0.767522403579239	1	0.148109765394867	0.535988863087443	0.881411714710841	0.904352482258604	0.618423426190611	0.815942075119849	0.572107407655925	0.566606001627471
CD44	0.459721216503356	0.309101946365535	0.330623126204894	0.599700408280625	0.290965374826634	0.322474425632482	0.766058074563636	0.721074727296058	0.127490247625382	0.278103348306603	0.153028426417057	0.41340171815776	0.628030816576811	0.322142648247853	0.515097251413065	0.442615935886521	0.546015008467431	0.549858416130715	0.339374430131469	0.697134810418524	0.499755408862675	0.587170808694725	0.509912234614393	0.205485204663761	0.61644163146989	0.646269804201488	0.681407442235398	0.693316911966699	0.680014869162713	0.605585831970272	0.376489724208342	0.515455564782129	0.600136335270475	0.082706810431826	0.00178240299088023	0.452625798719861	0.601874595378177	-0.101602745111529	0.220016768039386	0.60246769959884	0.644621289304792	0.398668503453777	0.609651832065355	0.777075343990484	0.244137802590355	0.414158150877024	0.700548238594787	0.141143549518185	0.3024710815569	0.349152689062188	0.278443743632209	0.707889110218634	0.536167572833554	0.36772103415985	0.223033074229469	0.434958542562285	0.438790361503945	0.491350520797609	0.529419972916025	0.611114671353763	0.295022229573456	0.819903150416354	0.228636773267312	0.530673704264994	0.741357419976868	0.599928941929973	0.513033171306125	0.588950792517142	0.487057549207754	0.431171850551689	0.246830885585222	0.673827312213415	0.497480280700236	0.529094333815401	0.0770714366521744	0.275563773406025	0.0987914935955983	0.630169034627434	0.577723679244683	0.148109765394867	1	0.805415593101727	0.20028488458668	0.128921041241244	0.390752376091022	0.343069674488494	0.70375935224385	0.509087162592695
LRP10	0.501654617953617	0.691520556444398	0.621947093674787	0.862261732981663	0.62610670179291	0.659191792090003	0.913746825318932	0.874436151771419	0.509434784164874	0.650293057896914	0.585655618628325	0.771525026119281	0.867699420369265	0.648216065530162	0.800852650512789	0.686463932261883	0.828673968280113	0.775673514003526	0.70168449125618	0.859810645152366	0.81715678802836	0.467292555686742	0.830584911433123	0.588300643171942	0.835535459866676	0.905189822229838	0.752133163189452	0.863397550938004	0.592833782386965	0.842172403888692	0.49674103266213	0.802721723154141	0.789003012117163	0.470142220052142	0.300652764531581	0.647766904545536	0.78137659417317	0.331705125383244	0.570678727274199	0.64536850044865	0.889565344220651	0.701885161341119	0.851423111595972	0.864954675892982	0.399918896590479	0.757779257965652	0.79835577473404	0.502140774059307	0.642808373011418	0.670641377758142	0.486871215930766	0.896141299962524	0.808477642743647	0.623908502995899	0.624731959121984	0.741553775604965	0.724693623657998	0.803286381350693	0.742676394021783	0.85979317306428	0.645170782865901	0.800861059122692	0.581582237692919	0.839413366642749	0.889137414713957	0.851870887469179	0.819040365684459	0.876881272299565	0.444414069947803	0.761413427248609	0.60100716835698	0.893664129837555	0.826864015085138	0.845301958868057	0.427974726584128	0.474997443556466	0.396754703197119	0.903544213838033	0.858737555733203	0.535988863087443	0.805415593101727	1	0.562927623822134	0.51255216946656	0.649344043548465	0.624817118080226	0.871460574489777	0.716812141825012
RPSA	0.438029636591185	0.782273420477992	0.698787199628141	0.633810975759264	0.827237777014198	0.761003584783626	0.639289476777539	0.456274338265429	0.9164703450543	0.637596385746155	0.934403889949656	0.853993675366953	0.739314924705488	0.559943309313921	0.606086565304197	0.540914973506347	0.752010142538801	0.565512166798836	0.72165641522216	0.565385758655806	0.782780298731405	0.180967911028786	0.692497199654184	0.795939158233912	0.489274943618275	0.693879595622111	0.26273166307402	0.535480300710277	0.149727474279642	0.695138057784098	0.506249700059606	0.64702097228795	0.548245430355244	0.76584693012476	0.681856741403951	0.475550831850276	0.387701208213139	0.763529907815434	0.645007814603774	0.223978709820901	0.714532167887432	0.794570035771632	0.595637607758204	0.425967420096382	0.622100208917325	0.795403801041974	0.27823669604575	0.542107077718441	0.76028037010418	0.826003832660328	0.631088394605755	0.479257496926584	0.777121647172994	0.743552669617902	0.755092431062522	0.477844292202309	0.658940887971278	0.710998198736756	0.52560279931019	0.561844923204989	0.73843139158049	0.253135153162616	0.663805663650486	0.722678690241734	0.471435124987014	0.731001731575496	0.628457426864768	0.810836292269907	0.163823058287873	0.586668269200685	0.966794117767041	0.585021573850342	0.837709742216939	0.822319375893865	0.823906900573372	0.468368362947692	0.737636096547011	0.787007884591085	0.683249145304916	0.881411714710841	0.20028488458668	0.562927623822134	1	0.975466970050615	0.606347258060841	0.686994870271288	0.509825529201421	0.599772380239437
C1QBP	0.393971343635702	0.789316734781182	0.686371594188546	0.594233061143167	0.844596876588458	0.771173626590531	0.578407832707234	0.41723941751771	0.931459674651528	0.655610072718104	0.952528640872076	0.82494032356282	0.714995875001884	0.572872736240883	0.591462384915827	0.52365959999533	0.722512689370051	0.54937032711756	0.722759389847607	0.530138616437672	0.763940442299437	0.0833335798508855	0.667830115180548	0.815301536035372	0.45815889515473	0.655057288206499	0.185984019941965	0.474649323510867	0.0826533269687903	0.669355790013729	0.465388686635927	0.627343191616848	0.525615675035847	0.799137716926107	0.696579668013163	0.496940700951805	0.325787049694427	0.791297183744734	0.675602613572605	0.206166854842907	0.671471940816067	0.805586479342898	0.560559457845406	0.366276464383628	0.605993278761162	0.785200530333252	0.218280189384108	0.561017535675157	0.771202296526163	0.827581260450229	0.602620818608585	0.439887101639565	0.735250073731044	0.712019683328974	0.755848127427847	0.47050243078394	0.623787158871998	0.684858163155167	0.520294264116814	0.514980988861881	0.742735527425857	0.183151934628487	0.696159064391643	0.678036896219618	0.406230440749806	0.693309399808409	0.612500636407819	0.757074142261507	0.13266357976189	0.557657945251115	0.970671914130925	0.544809988979851	0.82726771048732	0.791375559533046	0.838410695387954	0.487806742363259	0.781847004334542	0.75183946948278	0.660386273723709	0.904352482258604	0.128921041241244	0.51255216946656	0.975466970050615	1	0.566517063301003	0.683538066597797	0.464925113381269	0.569319980715716
SCARB1	0.715304600043547	0.752516004783962	0.602568391747816	0.647431094923463	0.616031310843465	0.693531326440812	0.676234867388452	0.707112010012971	0.584711631586697	0.599471382155195	0.585807727041356	0.672041727380402	0.777357402544793	0.551918797190741	0.492718610857694	0.549380740054688	0.800224423586499	0.695228451087096	0.609514403483268	0.7835942531791	0.783788581588455	0.588604790097523	0.654265056247023	0.699662318107452	0.495842483309679	0.654077099990625	0.390915750036156	0.700904968298876	0.244453292515716	0.769596275336245	0.765307616860384	0.750699045263199	0.790678189513803	0.588174623902763	0.368497762387681	0.632190307040613	0.451329714068542	0.402768726485326	0.454401996228	0.599654960539765	0.675581497997996	0.731694010937161	0.649986378660317	0.729186403243806	0.571955815378838	0.664597137243128	0.449948076927021	0.480610650846698	0.652273177735506	0.639635620097001	0.759761087397257	0.616913821481301	0.735210301779371	0.797941889827853	0.589353206754874	0.552453718518127	0.483766866809862	0.637603996337003	0.757661628512115	0.566944412572982	0.752692858506089	0.6449998671758	0.538345561776746	0.665847294874807	0.557970718741141	0.717137885632036	0.654734988812981	0.63162647879269	0.656180319043056	0.458196524728734	0.655798795414357	0.585427666774905	0.759979416116076	0.701333191450874	0.520218758375074	0.464493017787104	0.491316124792784	0.692480042424834	0.622206343163114	0.618423426190611	0.390752376091022	0.649344043548465	0.606347258060841	0.566517063301003	1	0.598773155445904	0.699995173357981	0.679261993244458
TSPAN14	0.427332989167242	0.799439851760462	0.78154691822072	0.708812186696201	0.799758469863233	0.800024024241295	0.599432550968751	0.667626834434771	0.794019364532947	0.816375230178767	0.694972595129069	0.780236340371469	0.703107723049233	0.776722172171021	0.677677747150669	0.674455562045675	0.815050213843852	0.780828507837998	0.869991293320459	0.683468071627656	0.839914627734829	0.135642829883599	0.797539297561959	0.710900607664262	0.625866296669429	0.608912813597175	0.428433106413868	0.616416151884916	0.266072386256557	0.789329752853653	0.475413020915761	0.772386329516867	0.581677159181926	0.619159915243431	0.638710233376579	0.655935893265756	0.538781138437535	0.63156808789729	0.741758086976285	0.536324940592222	0.658557680429808	0.837438581495912	0.795850542674884	0.572129057846821	0.553174674262739	0.691268530097142	0.506355330673802	0.741334145618409	0.827244317073955	0.770843173452852	0.622670889166403	0.683173226889563	0.785627135177848	0.761495187227287	0.771328938509418	0.703787967251611	0.663298316604355	0.7990178203714	0.745325142326484	0.665675506664805	0.778476858938915	0.483659304792081	0.770540381788661	0.75744230419372	0.624187586998375	0.762868538884529	0.791787558951092	0.668493048782804	0.333577740548288	0.559789567287862	0.70155275250606	0.672502515064803	0.795773820643331	0.786890260663408	0.719873681778918	0.67052587659734	0.785842498636486	0.768455606145001	0.8212637429775	0.815942075119849	0.343069674488494	0.624817118080226	0.686994870271288	0.683538066597797	0.598773155445904	1	0.679206953159835	0.639820902198057
