""	CD3D	CD3G	IFITM1	CD8A	CD2	KLRK1	CD8B	CXCR3	LAG3	CD69	KLRD1	S1PR4	CXCR4	CD96	CD44	PTPRC	CCR5	CD247	CD27	TIGIT	IL2RG	KLRC1	SIGIRR	CD46	F2R	PTGER4	CD6	TNFRSF14	CD47	TSPAN14	SPN	ABCA1	C1QBP	SORL1	TRADD	KLRB1	ITGB1	ADGRE5	TNFRSF1B	SLC16A7	JAML	TFRC	ITGAX	RACK1	SLC1A5	CCR1	ADCY7	CD82	ITGB2	SMAP1	PILRB	C5AR1	ITGA4	PECAM1	VSIR	HAVCR2	HLA.DPB1	CD68	CD4	LAIR1	C3AR1	CD81	CD9	NRP1	CD163	GPNMB	JMJD6	PTGER2	PLXDC2	TNFRSF1A	CLEC2D	PLAUR	CANX	ENG	ATP5F1B	CD74	CD63	MCFD2	TREM2	PTPRA	APLP2	PILRA	TREM1	SLC16A1	CADM1	RPSA	LAMP1	LRP10
CD163	-0.719234552382877	-0.718447622646739	-0.688307070069925	-0.69249555342767	-0.70563853832233	-0.747949570581842	-0.687971403583053	-0.661515893757889	-0.669158043303283	-0.609471283003699	-0.719924892250344	-0.644611009546701	-0.454011566414207	-0.728402665987891	0.4840029149377	-0.37221580906854	-0.404332907203824	-0.778283108217916	-0.737501295613316	-0.703441646754944	-0.667144357833624	-0.718880700709346	-0.0635366611550336	0.581582818900832	-0.60304886737771	0.186347515834595	-0.655904429239687	0.173467434257763	0.0261818306440225	0.156863113734963	-0.627777726343842	0.721949655777542	0.348487199304096	0.851598898565131	-0.00229006372767461	-0.732722876304534	0.740073874990626	-0.646337230581845	0.686445796666015	-0.691010436862321	-0.264790688223434	0.726328190652309	0.897482963977496	0.525344262447101	0.0529666994892584	0.871303273460244	0.775499750762384	0.145277511846497	0.847613599989712	0.624673276728947	-0.46363809693409	0.821673887711917	0.753673769088135	0.780656780618928	0.735068574581033	0.886613970183271	0.847175784508251	0.848234575312264	0.940219167912754	0.853008785852435	0.947433775593264	0.963523932301546	0.860340672588561	0.974944166666972	1	0.649792313447169	-0.0254726230439922	-0.78445859722478	0.955215261616318	0.859560406861126	-0.535595083373309	0.929559977468493	0.88791540301264	0.922841544800346	0.362450644670686	0.886000823937327	0.881738096788422	0.669793005160765	0.897435090354284	0.00890583571405231	0.952433840771907	0.79516886290833	0.875945063328537	0.128622118320119	0.894829670796511	0.172495486976116	0.756542183483275	0.644282930604332
GPNMB	-0.778247045710388	-0.76747563349209	-0.746172269319894	-0.73350503730731	-0.758160429779379	-0.798461287398633	-0.742219173074675	-0.706829712619104	-0.711594161101013	-0.774281997447978	-0.729149585227495	-0.767974653172675	-0.52060906437497	-0.766104342086326	0.562016874144146	-0.604482826633845	-0.619322983265584	-0.81888844272896	-0.810302544799961	-0.784853478945603	-0.725887064685623	-0.721692802142741	-0.251351835975254	0.541354853919794	-0.681372855909805	-0.211325260976472	-0.713503831743414	0.190037143660895	-0.314799856836153	-0.120481565124374	-0.770566467968612	0.957102749572904	-0.0443621085142631	0.443511766896301	-0.152478947646563	-0.757461670070254	0.350309244354901	-0.757058617520884	0.450162432140751	-0.743693003982996	-0.252780023612275	0.3937826594379	0.818427402188609	0.374667977022195	-0.175172326694062	0.748757521702137	0.241041517655978	0.222443433724684	0.584488652390071	0.709073255198311	-0.588125626449889	0.897923025701162	0.212761369045503	0.439444222085272	0.443641248652186	0.610892018228368	0.49496064085954	0.883808846301091	0.564954107044467	0.371265976053158	0.704515259103218	0.539356734235864	0.867305300490616	0.711472939874141	0.649792313447169	1	-0.0985356413984998	-0.819299633084685	0.624581956403173	0.64031175721129	-0.653889094237349	0.749503993553536	0.734360467835624	0.459823013842603	-0.0177167138252775	0.464421291112857	0.719910009075443	0.668629852665128	0.422514399012363	-0.252026331951447	0.731304761896212	0.875413802947343	0.841299383662315	-0.215541212347908	0.857105765335319	-0.0722432170085239	0.579165619415688	0.201353186868351
JMJD6	0.525967128233838	0.550807349271959	0.54979719859117	0.496576896658551	0.551528834195984	0.51991361054247	0.464795826220921	0.542662146584949	0.485565014870606	0.618931131147005	0.141227924160216	0.5320761929048	0.797765581922622	0.544712414734269	0.641294234128257	0.776923801744303	0.653456294565273	0.479956864246006	0.500985943273873	0.419746892205316	0.617611493914343	0.279676795142322	0.882365055426036	0.4235715935561	0.59049905925659	0.745916126017281	0.592859902063254	0.745211860120714	0.852255306817554	0.757764330001845	0.568969096594083	-0.196293571929392	0.715805451353925	0.362485388161097	0.669168486908378	0.344589473365978	0.564334974748154	0.600114066213824	0.58749529747646	0.515367624421898	0.727958060174447	0.360934033089919	-0.0801581045939267	0.644664511060244	0.801605422679727	0.163064826024872	0.325852789947556	0.817419859626855	0.387345315176256	0.3838322666278	0.762102524598737	0.0694632657515305	0.269084026607075	0.33685845047547	0.461995285233289	0.25948119424484	0.311259523972374	0.107308831320532	0.188936722946442	0.36748050304853	0.0971347814422281	0.106132574352598	0.107090324390694	-0.0064534011719237	-0.0254726230439922	-0.0985356413984998	1	0.432996601471347	0.108850193628706	0.345279216592191	0.59846457669413	0.124269472664779	0.256493608271559	0.21205528198068	0.747234093237659	0.25777068257773	0.28098222797312	0.335853552217749	0.247945914430922	0.841225224424515	0.125650728149781	0.0932025975466989	0.0031541742214988	0.739203133356548	0.0660171297999597	0.823037101359692	0.460037646386968	0.420284893569655
PTGER2	0.925110304520366	0.910468040470053	0.881747293030655	0.862865491844901	0.904989560168232	0.960154829714326	0.860876379176453	0.84421619258507	0.83407279071269	0.916797065637563	0.836251187653493	0.894612182375756	0.746998144975116	0.932479440783414	-0.241189431215591	0.782273001779795	0.73384199364143	0.980955969488737	0.955012669432744	0.902906006434657	0.908779902799487	0.895885079774635	0.493926528288262	-0.323012260100169	0.796603041958198	0.334849446994375	0.866900713059686	0.16494393842612	0.496140454661825	0.26859606152988	0.885682526908775	-0.884249785885311	0.128009542115568	-0.484296947036709	0.406587012082838	0.933004438900848	-0.27252413578663	0.945642709670038	-0.343498873078443	0.921160041275987	0.466616527858266	-0.388294461577376	-0.830379211065112	-0.142211974842736	0.335576770454526	-0.709681844387742	-0.326405072142459	0.128149993785298	-0.531847908384419	-0.493257712687849	0.823549023978535	-0.783501656716889	-0.321744876739529	-0.428037075279068	-0.375746105245213	-0.590105416630185	-0.513688308735195	-0.76365166430716	-0.639111201318348	-0.443876382602942	-0.760414280167593	-0.663440172020069	-0.769008888576742	-0.810798305950591	-0.78445859722478	-0.819299633084685	0.432996601471347	1	-0.714190689387048	-0.586604529210901	0.833893708718156	-0.746223956548821	-0.682218000901531	-0.574738611656304	0.120539943773966	-0.536337493390177	-0.649581939655618	-0.531688160883705	-0.525161845569647	0.412612394780125	-0.737434353995602	-0.748757090125497	-0.813300613067122	0.349037623486666	-0.80516658465298	0.304147059189928	-0.405838274378464	-0.164668311046331
PLXDC2	-0.647000741496964	-0.646974740356355	-0.619662592938057	-0.620497483327535	-0.632201142803703	-0.668005859892308	-0.618756628229679	-0.595257033336018	-0.594782701413997	-0.515416912585991	-0.679443099936271	-0.578255514635244	-0.328445611751554	-0.654688067818591	0.60822590878192	-0.239515651948757	-0.323492273607186	-0.705337187570383	-0.663709179946764	-0.623746227824201	-0.582168486000313	-0.650247775136617	0.0765283648554911	0.659866633241848	-0.535668325698057	0.305404990205111	-0.580877811266864	0.26491338907418	0.157626357455051	0.246220126989401	-0.543130394052304	0.674235515704065	0.482075361613404	0.925036663491565	0.10630040595356	-0.672634454290537	0.816484055494774	-0.564821520036151	0.784844956654885	-0.608811867082589	-0.157332200011037	0.777377004777614	0.855699801116121	0.672342851507037	0.196676506581399	0.879404600592353	0.825843604763745	0.240784364120031	0.921013740339032	0.738019117785745	-0.364607850414463	0.833019116429675	0.828611973320217	0.845125025040447	0.866729820929467	0.946949820719711	0.939834843307133	0.834447134007772	0.953187614418021	0.907354097678753	0.96086958441252	0.944208429963133	0.888891189939188	0.932277476174737	0.955215261616318	0.624581956403173	0.108850193628706	-0.714190689387048	1	0.923795819521462	-0.467622888970815	0.943499063112891	0.934599995409707	0.938624248993328	0.489517402905075	0.95660015488553	0.91136613426025	0.718476755919796	0.935401783219815	0.142052992488141	0.954458633924814	0.801901279464794	0.863521916327638	0.234636862559617	0.901896700964583	0.336000750642061	0.763358715425702	0.714433978676001
TNFRSF1A	-0.474258435736033	-0.478718824645123	-0.438225450599442	-0.436153290718835	-0.454856534185488	-0.515053845712077	-0.437297732119053	-0.401351051819407	-0.422792090573563	-0.360837595651498	-0.614222166806292	-0.46194540880975	-0.0954929632924795	-0.485181525683411	0.796485496883241	-0.044828843841891	-0.150350426472374	-0.560334657657924	-0.511195288303373	-0.466914692843141	-0.394858523233195	-0.545026494570905	0.26833697315935	0.736195494669575	-0.373628140757657	0.454692924734792	-0.394713315831689	0.414769743319221	0.321093682314149	0.373897506055468	-0.382629702661355	0.632173324750415	0.576926637154006	0.928995323890731	0.17425966379165	-0.604766342453458	0.897075251793838	-0.397047377761558	0.87158365310664	-0.45493905940386	0.0194141440209379	0.790696011379457	0.775974975846172	0.785487640038308	0.397695943109414	0.879370582195675	0.806428679186325	0.457343327817928	0.954963829117824	0.835482832579188	-0.174508426740557	0.860214296839718	0.782574839603589	0.89384202971835	0.910253248584538	0.951062160501053	0.932663249736565	0.862392960624814	0.897714031346276	0.904309226265091	0.901422765809807	0.883401434583684	0.894673394708106	0.865307847736194	0.859560406861126	0.64031175721129	0.345279216592191	-0.586604529210901	0.923795819521462	1	-0.357209244788365	0.930044342910281	0.947954321312232	0.890708981561189	0.618593035839794	0.916100230600412	0.951938640609527	0.765015708880133	0.889129870477274	0.357091147098171	0.922300316802815	0.84574610780436	0.847079176762273	0.353581362583184	0.885464190210301	0.491853182013059	0.84777199323506	0.741420449795408
CLEC2D	0.80720228136228	0.834813610100753	0.80604889796925	0.713775991445353	0.797452773086221	0.814305663646506	0.693061439325286	0.75075763435423	0.653800095725301	0.885278456903797	0.603504181590953	0.935002761060223	0.764794507247786	0.797151440625241	-0.0169277806287077	0.757453599686639	0.78177691440655	0.829522096110186	0.835917498945128	0.691358616830444	0.826650994837011	0.574499500410974	0.635575068040543	-0.112283527648954	0.782260116351727	0.504668598124343	0.798860631384477	0.498636609737918	0.563319174570728	0.492125968335811	0.826270187805034	-0.685380011302472	0.310937638386067	-0.208055247641053	0.583387076313942	0.813241492077275	-0.0627086541003875	0.866454271541274	-0.0230762184492604	0.75348010095791	0.592023071341873	-0.117586825613167	-0.595434959083581	0.108913749902606	0.397145339068597	-0.465831583299386	-0.0931748126030355	0.439796898454323	-0.28337334527752	-0.285373746120476	0.847734567539257	-0.557162815464445	-0.149078339385684	-0.268175759376785	-0.148945099557114	-0.410405998545707	-0.283663663518266	-0.546731077709889	-0.377360235604731	-0.189946259197387	-0.501780962304466	-0.436925132624026	-0.557052311615958	-0.56694671212367	-0.535595083373309	-0.653889094237349	0.59846457669413	0.833893708718156	-0.467622888970815	-0.357209244788365	1	-0.516723541283181	-0.409161467213974	-0.345974004510983	0.29901256334826	-0.302367976313249	-0.42388817111866	-0.211574463953804	-0.29345470443187	0.508590436708467	-0.478993154821867	-0.523444615160322	-0.617385524364747	0.625279762736203	-0.589382037915883	0.478568357638214	-0.207600012122024	-0.0121489939503798
PLAUR	-0.674188437189332	-0.674497072617876	-0.640336371074565	-0.641655308216376	-0.658931768371423	-0.702540296481926	-0.643868817314607	-0.608668799243454	-0.620606172931159	-0.568872300535286	-0.705073816423769	-0.617172991999264	-0.347305778658345	-0.681724685382576	0.684473846726085	-0.297734273824941	-0.372447294707582	-0.738682529135473	-0.700365769058269	-0.660375938959706	-0.606317275426392	-0.683780072805368	0.0329171560154164	0.64385298884218	-0.568893541954552	0.248861424860649	-0.601762040713452	0.331972174698302	0.105386209523412	0.207383634733155	-0.596896051637394	0.762226127008144	0.444392761438372	0.868438973705791	0.0877467274022357	-0.714393019945917	0.790999043329113	-0.593061011441039	0.768025156042769	-0.640803727927123	-0.178109433411481	0.737419252835104	0.862399128370411	0.691415192546001	0.179346831662834	0.893464247813586	0.75763197379403	0.314271778216739	0.923360897419199	0.803172344268987	-0.426520446677537	0.887941077839555	0.754259379538339	0.82354867631303	0.832129836045511	0.921931345946277	0.89959220196089	0.939718180695744	0.928305408660802	0.869799665844473	0.951901163373552	0.927385659351641	0.936356310318382	0.938931335623627	0.929559977468493	0.749503993553536	0.124269472664779	-0.746223956548821	0.943499063112891	0.930044342910281	-0.516723541283181	1	0.949579853633869	0.905909330170197	0.448634969461359	0.899449261796033	0.96722639118603	0.760657162408951	0.898901745396547	0.124037242449975	0.977164675909399	0.88005013482147	0.947542398698917	0.163540830951376	0.947312160300115	0.328277527032844	0.847167051089581	0.659438555255161
CANX	-0.608761792168967	-0.602974409466805	-0.569671580372241	-0.583014673040912	-0.586610162837129	-0.630036554054287	-0.594282318535385	-0.542081086468835	-0.556559687069996	-0.487765628540565	-0.691829800727316	-0.543454529441313	-0.238591249597787	-0.601540441881926	0.776253964119426	-0.204610295007804	-0.290743234124181	-0.670344830777481	-0.638215725515997	-0.619703413412646	-0.519603555411656	-0.635158003433824	0.169443665267495	0.775874673869838	-0.494771105826529	0.313241304250237	-0.520785271323358	0.398143243749077	0.192027595482229	0.262896455482752	-0.51258444700753	0.748237844216527	0.519436829768249	0.867441776129657	0.162327013302525	-0.645818731569528	0.822903410828739	-0.518863177398078	0.821193386056646	-0.570187326390464	-0.0361241326850772	0.731954620210682	0.824560263484284	0.779048262751362	0.263827445264845	0.912956327486938	0.765377746124746	0.424033762144411	0.942422887209944	0.86658299201776	-0.283829077174737	0.881325149754588	0.745888862919792	0.784025897215859	0.879938887524653	0.930268213132184	0.900900693109412	0.917044168000013	0.902734600181719	0.861180460601254	0.947294431896518	0.876983969613285	0.932808125907445	0.90304035353568	0.88791540301264	0.734360467835624	0.256493608271559	-0.682218000901531	0.934599995409707	0.947954321312232	-0.409161467213974	0.949579853633869	1	0.866559356568818	0.54291607521413	0.888758172639766	0.965162095108023	0.824398937246849	0.868306093542519	0.20993273422106	0.954685771255478	0.881102663950895	0.88730380451461	0.268072154375052	0.929391131165876	0.436773345558371	0.839652300283905	0.699071937757069
ENG	-0.477178174001157	-0.482862101266157	-0.44133894404783	-0.459159416916576	-0.459192406900828	-0.515107116775958	-0.455534960867703	-0.418871176011097	-0.430150191597257	-0.346031730805225	-0.60846259388037	-0.415997466827699	-0.18255293791702	-0.485638054419213	0.563542286835422	-0.0664504981689829	-0.13104923409437	-0.551301417326646	-0.50154728258149	-0.462942152711119	-0.407062822944205	-0.549523492888486	0.174562033257179	0.580662831297123	-0.365558811168677	0.451595145698336	-0.400223752098922	0.303313322093114	0.330876811493172	0.385790875881518	-0.378942782476349	0.515809778528206	0.624998191124807	0.931099415665843	0.145591557434946	-0.575667979580153	0.883167262228623	-0.398255215638041	0.800573908603765	-0.45466187181752	-0.0576879093081008	0.799724382585078	0.75476124579493	0.665683453146717	0.332300771182163	0.819505695282744	0.891586012751016	0.277374829632072	0.912767853787854	0.637995328485544	-0.245704005123978	0.69558428388819	0.881101416062976	0.854315003196447	0.837860087291256	0.911822179539321	0.912953090012866	0.759779096115365	0.965439962172097	0.961856773887397	0.904958598840904	0.973465981054888	0.772054903053536	0.898103103526642	0.922841544800346	0.459823013842603	0.21205528198068	-0.574738611656304	0.938624248993328	0.890708981561189	-0.345974004510983	0.905909330170197	0.866559356568818	1	0.63211256959938	0.948809415472016	0.894528274608634	0.668239386994089	0.970659222566677	0.300023438792726	0.921342920800597	0.674118778127084	0.803640403889754	0.342809862108447	0.80474719976247	0.437694913352383	0.82809176140738	0.76115244490316
ATP5F1B	0.246437590189116	0.238189366642149	0.289711344133979	0.238482466309239	0.273781197217348	0.21334424932406	0.216984920562722	0.300236977263828	0.255276728438297	0.368564918724113	-0.158937167637754	0.257386631667967	0.5287055310281	0.263865046175029	0.645223152144681	0.615203886638407	0.528918086568449	0.171011659817159	0.208729831867591	0.191674526677229	0.353936358284093	0.0377222413796664	0.700334253434073	0.546554697343989	0.303461772133463	0.815024491056115	0.338234719863408	0.603057159098015	0.851961326977066	0.719088641409353	0.334328242921324	-0.0420859922111587	0.962985043678659	0.66402023499756	0.428644383461801	0.031192394246722	0.812500176971277	0.320029402561076	0.752747424811799	0.266217700072607	0.590504046193825	0.580206304564916	0.131301788874848	0.781726399920591	0.804547316605402	0.449448429714815	0.721287046088725	0.629031411591322	0.702653726234867	0.508771560488867	0.459913866185964	0.211058669606873	0.697495732038418	0.591092091642966	0.716828363796412	0.583038730431468	0.631970968436161	0.31417805322014	0.583768867563196	0.733894811616344	0.467639357713822	0.527009232582055	0.321906605677577	0.342124609690164	0.362450644670686	-0.0177167138252775	0.747234093237659	0.120539943773966	0.489517402905075	0.618593035839794	0.29901256334826	0.448634969461359	0.54291607521413	0.63211256959938	1	0.627842662176439	0.581897117987627	0.518681377008746	0.641659608747069	0.807337989921659	0.475865294431712	0.2324175585192	0.302515482072779	0.699398909305366	0.312892595226765	0.889767587156715	0.669190928074297	0.694390426508813
CD74	-0.469333568816699	-0.470146239333235	-0.449684136734586	-0.452874266499715	-0.460049865951501	-0.485972676828663	-0.450151311503834	-0.432564857275564	-0.426615222848774	-0.309551780290671	-0.525385019039868	-0.395534051237729	-0.143928973440398	-0.48573967324232	0.649347212717349	-0.0282823831004679	-0.145355121438714	-0.527701169992155	-0.483134219303948	-0.445999097680563	-0.404370247500324	-0.503729804761468	0.254189744959711	0.622122510245931	-0.379115573774878	0.50356247663263	-0.41664100410683	0.376840678573709	0.341634587365758	0.386402177126157	-0.356845906081847	0.501416055383674	0.634726990788916	0.940851716838925	0.250042814506776	-0.513425885242136	0.888537819749899	-0.356324631989049	0.816886764131234	-0.439383523461924	-0.0497644932831858	0.807322928557543	0.732883867441748	0.765304070720265	0.376453997433149	0.79520896352763	0.909158822778777	0.312682770509892	0.936047092391203	0.711241640744206	-0.199363819711051	0.729939144584875	0.909948534531534	0.891693991390042	0.927248450942793	0.945549690802366	0.988569290523261	0.768265877030971	0.933960169470556	0.96176677256702	0.906753800243471	0.929637358110957	0.80624025076111	0.857227250939617	0.886000823937327	0.464421291112857	0.25777068257773	-0.536337493390177	0.95660015488553	0.916100230600412	-0.302367976313249	0.899449261796033	0.888758172639766	0.948809415472016	0.627842662176439	1	0.895618426091249	0.665341818511231	0.979624074546045	0.333528914287312	0.911752438877263	0.704914260157246	0.7800921455516	0.385583408057474	0.817409712108381	0.51302229150095	0.802355309926076	0.812314944985527
CD63	-0.565502829924989	-0.563221633020713	-0.526689300529931	-0.533093820442066	-0.543326765723853	-0.58878754877373	-0.542341725700874	-0.495834511015461	-0.504723737369002	-0.459620987136026	-0.661408104125143	-0.525214778135275	-0.213173231258373	-0.559077538581497	0.770809543697669	-0.165088774317075	-0.258730944521668	-0.631458307950652	-0.598207828078463	-0.568739925963393	-0.47780975349378	-0.596387379634914	0.178438504800405	0.709401653720328	-0.455115404688539	0.344061094035142	-0.481351226483365	0.424606986719221	0.245203391063311	0.296305925729178	-0.483689783347874	0.707070936280575	0.565104314906883	0.862682144316666	0.157839977519734	-0.633577976389108	0.84605802556296	-0.473540667694902	0.807763044209016	-0.526955124082251	-0.0331094202184547	0.724070878355351	0.795182061219222	0.778900914031161	0.321958047424465	0.887288945138585	0.771600467832313	0.420977908263142	0.956572839808	0.836289051677898	-0.280176055309513	0.856846199035602	0.761651332517087	0.828424282428435	0.871184775183253	0.932433818065483	0.902379313630487	0.937152821288773	0.917005062479033	0.882813917741975	0.935593351832035	0.907257833867324	0.926115355022448	0.897026321542057	0.881738096788422	0.719910009075443	0.28098222797312	-0.649581939655618	0.91136613426025	0.951938640609527	-0.42388817111866	0.96722639118603	0.965162095108023	0.894528274608634	0.581897117987627	0.895618426091249	1	0.78254476152983	0.894481302578027	0.260551239774573	0.966294572709043	0.861123845236766	0.915784436995754	0.245363783194726	0.926627669627655	0.468480807008409	0.910057238760828	0.704188644099199
MCFD2	-0.398878342472046	-0.384186681764188	-0.331079970902393	-0.379659122462939	-0.360596200091958	-0.450439539937318	-0.402561655071982	-0.299256655134787	-0.369130707845859	-0.305525152318055	-0.7135348567801	-0.356064401761973	-0.0508607716935756	-0.381159481329789	0.715369897150653	-0.0990367342854155	-0.053706442139329	-0.493980199594509	-0.453733446021111	-0.485953894044334	-0.296284283434673	-0.558032660312559	0.200592377207492	0.70560061431324	-0.263068540262552	0.330063832363575	-0.272409332669271	0.515755799110267	0.199522204832026	0.458955706481485	-0.340195616593382	0.701432622547092	0.472445623885889	0.69509496897856	0.176067759558139	-0.548246660658823	0.689727854460182	-0.372500062154646	0.804446715344082	-0.368427595182522	0.254768003728786	0.75712386430667	0.657037239694325	0.668649639159837	0.277060321978012	0.838890620922948	0.554242659955558	0.571266499043404	0.775096918181923	0.742696305947268	-0.143207466693525	0.735432829703488	0.458556894105385	0.619427198435906	0.673093916469656	0.689467166885345	0.683584391287724	0.757745740499625	0.707131267930423	0.672705474249968	0.776744913977776	0.657721971702821	0.735542184219779	0.723143766672643	0.669793005160765	0.668629852665128	0.335853552217749	-0.531688160883705	0.718476755919796	0.765015708880133	-0.211574463953804	0.760657162408951	0.824398937246849	0.668239386994089	0.518681377008746	0.665341818511231	0.78254476152983	1	0.645694626627992	0.247925798380087	0.775522411815792	0.719025583849579	0.696639294277229	0.317053767414643	0.745250596892877	0.386461687027283	0.719375087484951	0.471279297681117
TREM2	-0.452484580908995	-0.455391551089363	-0.428477018982798	-0.435878095842346	-0.443430502647206	-0.469587789401742	-0.434949359290043	-0.41047663199991	-0.408801109068073	-0.300495159799021	-0.517743774256241	-0.380009944472473	-0.161147204515636	-0.465839615407958	0.591043603922209	-0.030045997368637	-0.122176450261015	-0.513049776122287	-0.468584722296751	-0.435044977751512	-0.391334150709359	-0.491921251557782	0.231475354894048	0.573073026985695	-0.364536267528813	0.498010734187758	-0.397620063551556	0.35941289902217	0.349870262921305	0.384223753652666	-0.343901622354496	0.471051545835146	0.651389075630163	0.924802720011684	0.235962206294698	-0.505326159751956	0.889240137995949	-0.342840671967238	0.786621250496225	-0.42086782668365	-0.0624981425621643	0.799476071925996	0.716389746569645	0.726656128114705	0.36340496099014	0.782603945696611	0.914040157771983	0.280176076489517	0.929365695491068	0.64645416527552	-0.194430066359739	0.676473719939458	0.917671094795347	0.87181820372793	0.885314409463094	0.915863842795201	0.952740998846372	0.755026030457538	0.950793493366446	0.978031456766134	0.901207859526659	0.96037397533247	0.763621501917182	0.868321197815322	0.897435090354284	0.422514399012363	0.247945914430922	-0.525161845569647	0.935401783219815	0.889129870477274	-0.29345470443187	0.898901745396547	0.868306093542519	0.970659222566677	0.641659608747069	0.979624074546045	0.894481302578027	0.645694626627992	1	0.325066650456971	0.90945067339407	0.66410300340228	0.781729987111194	0.362934147178704	0.784337360212276	0.502513664936281	0.820533941355239	0.823321630701617
PTPRA	0.590410273071603	0.599444604419646	0.620960255254288	0.600475098180618	0.609847795444042	0.537738831703961	0.590480531253777	0.63630049933603	0.617672108442121	0.645732899443028	0.168661311949641	0.499057524228388	0.824976022344675	0.57252977236928	0.564242158440774	0.85078046072818	0.749245022887326	0.490116912314732	0.537917889614214	0.527549829801589	0.656242503880238	0.261988300237724	0.856864551758486	0.310690880571732	0.652210107619182	0.844485933750439	0.64786176852322	0.540946174319305	0.872132326524768	0.761068114125604	0.646388976548476	-0.311768330788249	0.764817272311147	0.410889649939981	0.488248326468739	0.22865787417177	0.587816856677233	0.624552683301619	0.605513893177788	0.51661297759774	0.706537099656082	0.42821974512554	-0.135717261204482	0.547653982156732	0.903491934681097	0.159431584974301	0.438245031787101	0.637866523133801	0.391891229623202	0.258581645970442	0.692104174437552	-0.00553997572388276	0.381559746715314	0.445303094947619	0.451125763561419	0.283854286685953	0.377501855619132	0.0348650760082174	0.217114011069089	0.443300227849861	0.129979495363559	0.177434135585694	0.0347437984036296	0.0230529884477352	0.00890583571405231	-0.252026331951447	0.841225224424515	0.412612394780125	0.142052992488141	0.357091147098171	0.508590436708467	0.124037242449975	0.20993273422106	0.300023438792726	0.807337989921659	0.333528914287312	0.260551239774573	0.247925798380087	0.325066650456971	1	0.123568513812974	0.016953860228621	-0.0455141599807698	0.709450116728871	-0.00243595764524048	0.762230332718058	0.414067938480275	0.464181088618409
APLP2	-0.663324723677139	-0.664705334303986	-0.628770576712125	-0.638275204420004	-0.645908431305441	-0.693802030979801	-0.641812078938242	-0.600259431991728	-0.613960546023123	-0.551060679835658	-0.720011913947577	-0.591756777060326	-0.342966319561535	-0.666305615542979	0.667216813513315	-0.284167481930882	-0.330600313424727	-0.728641215752582	-0.687628929097349	-0.657834639818566	-0.588855456806999	-0.682315752492845	0.057945535188671	0.683680776811022	-0.548123121927914	0.27785293418947	-0.584772107618167	0.338862649837929	0.128088389129377	0.238138200919561	-0.58256394856515	0.759012138480254	0.4604241052444	0.87491758792169	0.0944661614240843	-0.698050573158985	0.804416979712613	-0.573894652539857	0.778327145188644	-0.633018868014536	-0.147941412335802	0.763908489289745	0.878755582934166	0.687520890580217	0.181518373095011	0.91342531629527	0.782484976876395	0.317163743443774	0.925949062063964	0.77357988310658	-0.400800015553274	0.878521999691715	0.761757697325218	0.812936170258903	0.826146388000637	0.927440340740347	0.901616207801229	0.932487932235575	0.94700321292011	0.874898271644796	0.965733723977401	0.946355378268181	0.926658706406902	0.958061517212422	0.952433840771907	0.731304761896212	0.125650728149781	-0.737434353995602	0.954458633924814	0.922300316802815	-0.478993154821867	0.977164675909399	0.954685771255478	0.921342920800597	0.475865294431712	0.911752438877263	0.966294572709043	0.775522411815792	0.90945067339407	0.123568513812974	1	0.860113258952157	0.934568128767856	0.200424185190007	0.9449056741658	0.335454437175206	0.862073787651404	0.684689367276778
PILRA	-0.693991851728199	-0.688777852677442	-0.668096941609715	-0.658081737340047	-0.678219066450921	-0.7190960150358	-0.661017320568696	-0.631755281277307	-0.647152929634703	-0.628644526487972	-0.684557776051048	-0.661816830696685	-0.364351821289715	-0.698051169350241	0.722824184774888	-0.391009807501861	-0.450129991568281	-0.749536031309126	-0.723956690220131	-0.693470080454005	-0.627787631992514	-0.678496392924565	-0.0200076368607005	0.717707690042078	-0.595305366724566	0.0811545284741583	-0.629218836784185	0.298975784275346	-0.0683842103505416	0.0513369884839723	-0.637284459449846	0.850581872158445	0.191551292690809	0.699075295744452	0.0285703583524409	-0.706309396671449	0.621003130292502	-0.635664751765986	0.668881708746154	-0.671242719229245	-0.214876254783608	0.610961831390189	0.858103302983423	0.588169694982171	0.0451525261533857	0.841287016015764	0.542950833225017	0.325570466241745	0.768573006508936	0.802538100660502	-0.412962311692927	0.962063942555031	0.475585947272984	0.681918118859662	0.690939962945161	0.807510873286159	0.738887368549635	0.945823681623426	0.72521756969771	0.63943321477452	0.84291119229814	0.723806054102951	0.940771960659569	0.842937669626108	0.79516886290833	0.875413802947343	0.0932025975466989	-0.748757090125497	0.801901279464794	0.84574610780436	-0.523444615160322	0.88005013482147	0.881102663950895	0.674118778127084	0.2324175585192	0.704914260157246	0.861123845236766	0.719025583849579	0.66410300340228	0.016953860228621	0.860113258952157	1	0.862010713171547	0.0859103729253651	0.895976133986016	0.174381250190965	0.729754068961861	0.48685810331046
