""	CD3D	PTPRC	IL2RA	IL2RG	ITGA4	TNFRSF1B	CD3G	CCR6	IFITM1	CD69	TRADD	CD27	SIGIRR	ICOS	CXCR3	CD2	ITGB1	LSR	CD47	SPN	CD247	CXCR4	CD4	FAS	KLRD1	S1PR4	ITGB2	CD226	CD44	CTLA4	CD28	CD46	CD82	CXCR6	C1QBP	SELL	CD5	CD6	ADGRE5	TNFRSF25	TIGIT	TNFRSF14	CD96	RPSA	ACTR2	TNFRSF9	VSIR	PTGER4	RACK1	SDC4	SORL1	SMAP1	HLA.DPB1	NCR3	FGFR1	PTGER2	TSPAN14	HAVCR2	TSPAN5	CD68	CLEC2D	PLAUR	JMJD6	CD74	ERAP1	SLC16A7	TFRC	HLA.DPA1	CD81	CANX	SLC16A1	PTPRA	LPP	LRP10	CD63	MCFD2	NCL	APLP2	LAMP1
SORL1	-0.506602039065211	0.0719583966957253	0.0720879695909206	-0.332526478956199	0.376907781947674	0.480162851585331	-0.445445135140613	0.0757000741442978	0.0378332958960627	-0.41057058252618	0.213441461512003	-0.279601074301029	-0.216279156742026	-0.465960908975406	-0.537702515956855	-0.39330006305829	0.425870029395074	0.196189870616736	0.285799890258536	0.291833958175213	-0.376030616447461	-0.460481522874365	0.521585311475185	0.321485172323632	-0.470483657777511	-0.258054948139326	0.547263374443253	-0.283586333651123	0.324354489939707	-0.149752256568909	-0.212960354711842	0.636127761434583	0.299774465627598	-0.30491318698579	0.277483033281946	-0.539716558205481	-0.0768844554246015	-0.530559171793408	-0.246493287716132	-0.447454944873456	0.136840451205817	0.188759897667272	0.0550104943234965	-0.150032014659013	0.40402205236345	-0.135725162297771	0.687508011005714	0.266913433777406	0.206804819326674	0.582184632063196	1	0.518781152937552	0.41076328320235	-0.175048144406473	0.582178990298094	-0.165067409596341	0.376998142377605	0.786827198155566	0.386584856088697	0.62418948188051	-0.0318594102922655	0.772836644901498	0.84133486063058	0.5255839521379	-0.149912661263947	-0.0125259771395795	0.807829233720973	0.44384601353535	0.73936086918954	0.581024584840279	0.358893137593851	0.650879808401072	0.64748168516852	0.193344759138841	0.490523453739445	0.564226036985361	0.49383747476418	0.656835367976973	0.712885285220984
SMAP1	-0.36274642206745	0.173369611976169	0.581813982983293	0.110602716807052	0.856265005139264	0.700163300540886	-0.0931140099402725	0.498437050145449	0.678668167427402	-0.484169978421013	0.564762165976433	0.0937450478104716	0.402605539334851	-0.273971843928432	-0.0841808827577738	-0.224001901846256	0.850508182913298	0.0076149995959746	0.693370741860192	0.328264719717592	-0.156838722295181	-0.461773647805311	0.726048131467248	0.844802696620382	-0.4714656592471	0.242121387057884	0.574934361378965	-0.107363599040388	0.326961850359909	0.156572033544393	-0.0134914466914169	0.816878788277689	0.828156889026931	0.0695004066263568	0.672238885830281	-0.414116573388072	-0.0330065561761774	-0.399477064942913	-0.191480252955415	-0.397357460132052	0.671872809878059	0.482240200545643	0.145066855926932	0.0998236079133194	0.805908757413294	0.308023327591724	0.762801966444334	0.456796681134977	0.535799955676537	0.885761185056189	0.518781152937552	1	0.7163762273896	0.169070877986556	0.928911306992686	-0.568772538482776	0.777836377718882	0.759037180236626	0.936551333498915	0.575267613197168	0.150325124125066	0.773826892355411	0.682939287292935	0.7594609534984	-0.363223588638148	0.514222903560594	0.836188700325165	0.736106675216478	0.856211938161856	0.801565772466482	0.732652584112589	0.882786222948848	0.916623100563687	0.744651994967663	0.757249956496762	0.754390947358001	0.857434304021144	0.867965538852323	0.794548763628269
HLA-DPB1	-0.27392212777751	0.37737071027084	0.327912499445565	0.0611025535147088	0.803397715174214	0.775137774845392	-0.0414144633061865	0.58360910201999	0.635369220504905	-0.223461743558434	0.648539580703285	-0.145273002504865	0.291372260857483	-0.429495080660128	0.00743452084085933	-0.166857910806196	0.91292941610851	0.36868255216803	0.901664812904091	0.743549965994364	-0.105722189815342	-0.311997263410102	0.899386514434263	0.720757537160732	-0.44275774271632	0.271503592490369	0.804735656684291	0.112784910721159	0.715671541861522	-0.0687722055473884	-0.144356003286067	0.559069285402647	0.557624742887392	0.00452522268026096	0.912906609616192	-0.434328748121011	0.32418593359886	-0.413257996726786	0.0557460721475508	-0.135998186418532	0.437365427868777	0.746543334707027	0.190249477290948	0.536381621220198	0.950037400994662	-0.0568765809293602	0.825272288617315	0.788003384912879	0.86959402806226	0.777178565152054	0.41076328320235	0.7163762273896	1	-0.309817676450463	0.6851135334605	-0.172153583366646	0.718436164895862	0.720738219088895	0.61169659815926	0.810778852702414	0.164451442514029	0.80343429510629	0.653208490913419	0.985380262811297	-0.0922947701103301	0.378449321227274	0.665770515882668	0.996115041543218	0.766845552944519	0.851748626272248	0.286862531473204	0.546315727343925	0.689534021967174	0.754353458639182	0.706850670567961	0.879069152500684	0.902142984952733	0.670085346430148	0.691128614996435
NCR3	0.268610333877672	-0.0381833841456736	0.53793128542181	0.609997269406828	0.142752456426277	0.04342453211546	0.329884801340016	0.230726607470782	0.202466946017551	-0.172378109926945	-0.113924785807862	0.753578099733042	0.561879495040627	0.521502713750837	0.172091588696889	0.288962947363268	-0.135101055180269	-0.512426593301047	-0.289201095565407	-0.302201401077702	0.128109094941341	0.119238711388627	-0.165130468415352	0.14083162531108	0.100715139935272	0.2604409991047	-0.141069409613963	-0.131644380271305	-0.681025519962989	0.645648927058121	0.513285783180212	0.234872753262362	0.384930781065553	0.382394669301336	-0.38379265566101	0.410561997101813	-0.428986028797841	0.21046504240051	-0.354837246494308	-0.103930312044469	0.520033458061336	-0.25611720123616	0.227847079775393	-0.505186297933526	-0.122666527428449	0.734814277512276	-0.0898926535961635	-0.447404554657188	-0.498458453152277	-0.138314585825807	-0.175048144406473	0.169070877986556	-0.309817676450463	1	-0.0480118330337047	-0.530697965211891	0.194925209404599	-0.0535927082241145	0.142479699358032	-0.483910016511702	0.159459173502102	-0.274437594969762	-0.210573568134712	-0.26962570783449	-0.303102305788145	0.140705401678632	0.00522336693202731	-0.29101678925858	-0.113484568835814	-0.334247219947825	0.404975837341465	0.104623227194131	0.0639607284772419	0.0294384153097333	-0.24325559097654	-0.429985179185728	-0.188380513728131	-0.0465081584474904	-0.147347983733748
FGFR1	-0.561183848714004	0.00389831568211903	0.46533245301865	-0.151488966371684	0.770393857282134	0.596426516205058	-0.321084734609441	0.346770586942713	0.542851254282415	-0.537864550271718	0.380720198576471	-0.101301962477835	0.226340194246173	-0.419757778879285	-0.287393783162758	-0.415799248184457	0.804001963183455	0.0193300023987764	0.609533076125276	0.207661883791956	-0.365174985413526	-0.590789633227375	0.676835315123752	0.809554920449461	-0.521169842051313	0.075798407960002	0.512802846257613	-0.216438735834254	0.384521527691978	0.0310223536658508	-0.169038411573121	0.690284090087028	0.741099172554116	-0.0899752315399288	0.647093952768446	-0.538727259442191	-0.130860834002766	-0.538652497239507	-0.247627326087593	-0.549331913720372	0.543304541688994	0.468257654290918	-0.0367759848522318	0.0496896542485281	0.710832851957375	0.159471506548501	0.739347874190965	0.422457608764994	0.542707049960172	0.905647271728589	0.582178990298094	0.928911306992686	0.6851135334605	-0.0480118330337047	1	-0.537784914661974	0.620414475862551	0.759398856900853	0.846865427943304	0.696386749777577	0.0143786898351555	0.836661417033927	0.756159880550396	0.738974219608123	-0.434777788674179	0.38554033339219	0.8644632555172	0.711196249911534	0.898410488922714	0.891263901024155	0.73876163033772	0.920050928221976	0.899996131661657	0.681219172016723	0.883185385869497	0.810269574600038	0.811873765825154	0.934051842509449	0.862340659128586
PTGER2	0.481880561433107	0.421390686641471	-0.624090874794819	-0.034244913382472	-0.455635475454834	-0.268488112630525	0.309026188684393	-0.225313791130504	-0.316535157341652	0.648238184091073	0.120490706683503	-0.330862191014326	-0.449187366306681	0.141339470818495	0.239258298840991	0.370284057452479	-0.28075058878008	0.71698847281105	0.0183756543360583	0.310273236671293	0.46789217338574	0.583088976440615	-0.163220400640445	-0.528336924908797	0.346363416057493	0.226000683972903	-0.0650103722384493	0.454417561699741	0.43218421434578	-0.45457869986582	0.0010274657535766	-0.386233393517655	-0.76297259575498	-0.15706397072923	-0.0496245874664429	0.102846897768678	0.697204190925763	0.424069590809034	0.674269781960248	0.73436459762049	-0.621982950313719	-0.0527313237551302	0.319620536105687	0.514347924796169	-0.236117569919322	-0.602187496392858	-0.414714721705744	0.0918528418515604	0.110414760912027	-0.455028681105778	-0.165067409596341	-0.568772538482776	-0.172153583366646	-0.530697965211891	-0.537784914661974	1	-0.398437349798293	-0.466257582503229	-0.520701460812814	-0.27436742358691	0.396567771374927	-0.398340813790813	-0.398259423406755	-0.262725032601429	0.892756018844978	-0.103193630681144	-0.599095454777204	-0.204874061696857	-0.547604925516284	-0.387287220564338	-0.852766153800709	-0.66203146016081	-0.578404290812468	-0.262093918743669	-0.496528681566647	-0.231964282546338	-0.239811517168103	-0.63668986795104	-0.504333026077609
TSPAN14	-0.0140267169907528	0.515605335227528	0.582029292710811	0.402209314779307	0.809629388952638	0.816856125713194	0.256035178826477	0.593610737590908	0.653013756012488	-0.241964362350728	0.750283942671105	0.323474329928909	0.562048233978761	0.0592755400149644	0.377003610883319	0.133117990214629	0.726921489901641	0.154495577792591	0.749243733142727	0.42136534175077	0.220105164866465	-0.112457907715789	0.783873613569225	0.634112825343421	-0.181408298659697	0.387578231320475	0.627949062969858	0.321853817966437	0.398688529971235	0.274759669528208	0.207394380769297	0.612082875097266	0.744180046262966	0.420378237630524	0.673903389089098	-0.0499311746952876	0.165979370406841	-0.061486348175486	0.0448998774038296	-0.012269588701593	0.694799305323759	0.572054901040055	0.258028868999909	0.338174112873656	0.848856504200954	0.489138565856897	0.820666436256914	0.664370587691933	0.580107695684754	0.620748069306175	0.376998142377605	0.777836377718882	0.718436164895862	0.194925209404599	0.620414475862551	-0.398437349798293	1	0.7762019413997	0.774309033462759	0.511041524797527	0.232954487443519	0.657796169337323	0.5391767726956	0.741076974188255	-0.14215146777591	0.586765716514111	0.636810339130753	0.70541771268077	0.628490880472326	0.575238473101625	0.45412119371851	0.517669401477658	0.638357493561461	0.76331681412179	0.422642883811459	0.580239002200305	0.742023228112756	0.558683406692984	0.487057360702861
HAVCR2	-0.495804263007767	0.168121173677192	0.441491324584605	-0.0493185003922221	0.709573297963182	0.786029783442637	-0.291471046460984	0.436867247331949	0.338175002570804	-0.519934597845204	0.439445740993248	-0.0206487537873595	0.183954333075908	-0.387988552028636	-0.225334516653654	-0.303904793224521	0.672013881430939	0.10179620495279	0.574056134950426	0.361078185978794	-0.318943790183095	-0.520097578214046	0.783930626770197	0.634348497937661	-0.525046039045478	-0.0610193858482943	0.73008640902036	-0.14378522152418	0.379781784752268	0.12721307062381	-0.106918492653547	0.661757873866668	0.691335539761308	0.0495584083917712	0.571943534403237	-0.412596420922788	-0.0828268372349709	-0.556966905553819	-0.301233393269465	-0.435387147221973	0.540784019200116	0.458542408160496	0.011327013524665	0.0220236544714485	0.737708837905146	0.20579930627297	0.93511237987967	0.509037941197492	0.466324947915653	0.757938185650647	0.786827198155566	0.759037180236626	0.720738219088895	-0.0535927082241145	0.759398856900853	-0.466257582503229	0.7762019413997	1	0.641550721248897	0.824055941236114	-0.089533790984797	0.922128843934361	0.895323010373818	0.81858990975155	-0.362027847227458	0.186198720433084	0.917372837442263	0.744403382700762	0.895329059204926	0.796935895587957	0.565304337209568	0.764351751135665	0.770125932316107	0.527140083259434	0.694982821029953	0.750479729822322	0.703541202863519	0.825471350230796	0.814081040872515
TSPAN5	-0.291937988366322	0.168200168654092	0.440302063221279	0.0715883407880553	0.730110588082064	0.546509247643564	-0.0204276888774352	0.331109063904756	0.684086306262219	-0.440839446658335	0.641471241186285	0.0435095372865016	0.334169084239077	-0.209319150678064	0.117955624419357	-0.198100319916507	0.771760496700374	6.56887974143423e-05	0.673910199994019	0.22863387702539	0.0293660447085846	-0.397181973934371	0.57902620654348	0.688353857885201	-0.314366997722096	0.208271736664758	0.368868703710818	0.062224595899135	0.309526438990857	0.0318519338910033	-0.0647922605249083	0.730939011417792	0.775901386939546	0.103002009745204	0.680184514331288	-0.377882415156547	0.0464301385024084	-0.19249931735334	-0.0606437774603543	-0.289716170114093	0.540974538598223	0.3778789908907	0.0420280303535795	0.208144015926337	0.749027655980452	0.302153146700687	0.664207580735076	0.504592652132822	0.550283363054675	0.826735096799832	0.386584856088697	0.936551333498915	0.61169659815926	0.142479699358032	0.846865427943304	-0.520701460812814	0.774309033462759	0.641550721248897	1	0.459927996000458	0.0964599804498261	0.667979117886589	0.519239502514058	0.633776533538382	-0.269494602392	0.669242105107248	0.704700589256203	0.614929525556677	0.733022070916339	0.699912069214711	0.68570988927842	0.764518662995787	0.84006071880768	0.70979282479758	0.646896178244295	0.693687693265831	0.817437845458641	0.760599731283968	0.659074809012639
CD68	-0.658273391022817	-0.0189185632430341	0.150483902031242	-0.372755752148275	0.548220530618414	0.5903405578329	-0.488784722710438	0.259279991436603	0.266661672907635	-0.479041039717365	0.299570162483962	-0.385385417570655	-0.0582995518637598	-0.676602457797149	-0.340480999195738	-0.532639068031845	0.683243220547013	0.232419209043724	0.605308043216368	0.413907066934424	-0.464494324528503	-0.620550201332857	0.7306063023239	0.523813002224861	-0.562627006274661	-0.207582878088632	0.668819173628656	-0.165023970995472	0.585485778349972	-0.187075262401783	-0.382231745086849	0.398884330194594	0.478995311984459	-0.165558613664349	0.710894677240982	-0.602424616351104	0.0062152827583006	-0.662873244544396	-0.235008886401821	-0.464902108397348	0.240093606153211	0.502248408923076	-0.233667869630034	0.237770111853237	0.705199529985276	-0.171347709744667	0.825918507305228	0.594854082445064	0.672037829502785	0.761373043540631	0.62418948188051	0.575267613197168	0.810778852702414	-0.483910016511702	0.696386749777577	-0.27436742358691	0.511041524797527	0.824055941236114	0.459927996000458	1	-0.29387884649564	0.920371509709405	0.804036950389306	0.863352528904694	-0.281267810302032	0.0969364980504158	0.775858640014512	0.827068785580601	0.85077345017317	0.901438802522926	0.371588423243552	0.620229518595192	0.652360836352977	0.4747664306295	0.827305438230734	0.867568409295891	0.693777708383477	0.783613926451228	0.807365741891575
CLEC2D	0.698456357010501	0.820147380372876	0.185943280318085	0.614617908399587	0.364621617147082	0.351514344098957	0.704354118727063	0.434928700891736	0.295580202094132	0.601285594856463	0.526399182610315	0.290287750760055	0.367360738315639	0.50803840701578	0.396302000060051	0.669953180270112	0.200293925328054	0.340650787576432	0.375986000667307	0.422718619732945	0.612043223046375	0.664498943904009	0.296322230638478	0.220419276862178	0.301214419615161	0.843526814418379	0.25935174053638	0.512896864549392	0.383205651969976	0.134680975716694	0.428326515689379	0.212623257012371	-0.120719938559654	0.173461905446881	0.166263068055546	0.306047115913276	0.563773072449901	0.454323527359073	0.614531899223777	0.605537679467246	0.217391459822386	0.443440364616488	0.756542411771469	0.423589226741807	0.240076698000622	0.080350071421309	0.0445502202785958	0.27060729440276	0.220501801142969	-0.0672299160665774	-0.0318594102922655	0.150325124125066	0.164451442514029	0.159459173502102	0.0143786898351555	0.396567771374927	0.232954487443519	-0.089533790984797	0.0964599804498261	-0.29387884649564	1	-0.132708365751335	-0.105264861647526	0.091946247493568	0.450546588486569	0.345408519417912	-0.133582977824223	0.137870551912111	-0.165121640480249	-0.135482270200266	-0.293993248018506	-0.125172971920965	-0.0275362931940077	0.416141665167592	-0.274983602952742	-0.0302876099968012	0.250813914116534	-0.221084524789969	-0.230356789076543
PLAUR	-0.620477137319654	0.0672069525192126	0.25816708096677	-0.293233720869875	0.68195989919719	0.662276965931953	-0.423001344224644	0.280221760474959	0.418558622327509	-0.51748139813598	0.422029489930182	-0.298361301259484	0.0429020715342117	-0.603087327707211	-0.331747771517075	-0.496594450625193	0.782168212498385	0.160591786665739	0.633793245717048	0.399139196423379	-0.376505179554392	-0.612895035462844	0.776421579733939	0.636331318808366	-0.547829311410944	-0.12386950597584	0.65854619309328	-0.156170934364045	0.538850531181095	-0.147143216038539	-0.321083797898406	0.664390221354158	0.627076673610227	-0.171242907282805	0.698567701311114	-0.632284422912901	-0.0272764897844763	-0.59239960696032	-0.223574914235066	-0.513251596136076	0.350003925947013	0.491960859121361	-0.0869831722973797	0.161462518104466	0.769252659752785	-0.0412683438268594	0.919178777938601	0.616408961869209	0.632108797040527	0.886746912109222	0.772836644901498	0.773826892355411	0.80343429510629	-0.274437594969762	0.836661417033927	-0.398340813790813	0.657796169337323	0.922128843934361	0.667979117886589	0.920371509709405	-0.132708365751335	1	0.900160316871382	0.872452203450588	-0.340036643294052	0.281709295554709	0.933276481716953	0.82055562118457	0.952425351957659	0.915931192291173	0.54058891970245	0.773168032517434	0.846441265762827	0.567552460131787	0.818963436442491	0.878045437275765	0.809889334028903	0.889969549694509	0.883723732294455
JMJD6	-0.607053290772366	0.0574990708683768	0.36903168062332	-0.247159347187109	0.647360550133256	0.673379449398175	-0.483617954492895	0.355836907154579	0.24752102104938	-0.438555665487609	0.264804907275932	-0.165146799379603	0.0799872479175712	-0.503851663862754	-0.492711294343983	-0.401989886101939	0.628328380944347	0.0717836243301974	0.439991572223749	0.328060398379892	-0.517499124374837	-0.556835591695849	0.741091436477966	0.631733689997084	-0.558531139693309	-0.201973586987446	0.664484877786975	-0.314977833888347	0.368759082102101	0.0657277541204196	-0.201724151126112	0.613535023108259	0.552524288547591	-0.130582344216129	0.440702364120355	-0.481918335503874	-0.175406749557173	-0.689798348276333	-0.307042988046377	-0.539220494320345	0.422342031971399	0.467543317077223	0.0344633465459199	-0.0967351773985023	0.584749205202292	0.0372051157440934	0.810019746782485	0.427066374789088	0.374466386223245	0.710360472435494	0.84133486063058	0.682939287292935	0.653208490913419	-0.210573568134712	0.756159880550396	-0.398259423406755	0.5391767726956	0.895323010373818	0.519239502514058	0.804036950389306	-0.105264861647526	0.900160316871382	1	0.752359601859033	-0.447291091790539	-0.029098464877571	0.913688309085304	0.67911468729049	0.886330761514829	0.783717865826052	0.487117844022141	0.78567169827971	0.753123101715303	0.386799907491246	0.697361472790534	0.737495046707651	0.629861876209259	0.812554432864653	0.834417129115623
CD74	-0.366158261483259	0.313725045584436	0.375409919597772	0.0252735266535582	0.818002322153445	0.813724087126882	-0.133339558652975	0.586770447947984	0.584853477162155	-0.32155564461846	0.600249790805872	-0.1312610565478	0.272107688133301	-0.473229155113713	-0.0924179168444645	-0.231666907824556	0.901263226243574	0.307155162492802	0.857221835104696	0.697127146259535	-0.206286568231996	-0.404771194575151	0.914866407935719	0.747303940417324	-0.519363098475406	0.182551692490359	0.839464159862058	0.00632715744854312	0.655837635833768	-0.019353730413841	-0.157619370204804	0.61555235096261	0.615475516059511	-0.00679469051668229	0.86798768232084	-0.467897356168599	0.226300343068711	-0.513916767142246	-0.0602604138705669	-0.242953910334095	0.484415878698513	0.71081929955547	0.148387120037084	0.412119783475006	0.939121728762574	-0.0147055859358118	0.885267104625191	0.733066244631132	0.802655174257989	0.812731429444259	0.5255839521379	0.7594609534984	0.985380262811297	-0.26962570783449	0.738974219608123	-0.262725032601429	0.741076974188255	0.81858990975155	0.633776533538382	0.863352528904694	0.091946247493568	0.872452203450588	0.752359601859033	1	-0.183250559609962	0.310363771585693	0.767137231339546	0.991568960332933	0.847409909053963	0.89245243741872	0.377175915125248	0.642056413009575	0.750393709720787	0.723057692589483	0.759798829880285	0.898334472740251	0.893472961361224	0.754769398731754	0.776497153242907
ERAP1	0.534171708017398	0.502668485431332	-0.531337257786911	0.130322150087242	-0.354407607976448	-0.178844028334184	0.452868884693772	-0.180879195377615	-0.0890940352703886	0.484362319487748	0.31739828636919	-0.181339965310731	-0.322314873283444	0.240735034747897	0.446770507469783	0.410626511445818	-0.135975710325446	0.771153142546042	0.166481748555499	0.358012368858399	0.650211408023843	0.563156530151876	-0.0810462890140344	-0.477290245217711	0.311752481392683	0.382792112233158	0.00309199790563931	0.572432455724123	0.416678705147036	-0.421451384386434	0.105269812191145	-0.187271656797004	-0.544122132676106	-0.0337078499038356	0.0930847030395112	0.0942512791476762	0.751878978480044	0.550461451731437	0.63481391406765	0.773289767221523	-0.480471795518422	-0.113080204248896	0.358013614141612	0.584564910179988	-0.0533247752195742	-0.423619716350045	-0.294467718707094	0.137204790421256	0.201788955330531	-0.317601705684692	-0.149912661263947	-0.363223588638148	-0.0922947701103301	-0.303102305788145	-0.434777788674179	0.892756018844978	-0.14215146777591	-0.362027847227458	-0.269494602392	-0.281267810302032	0.450546588486569	-0.340036643294052	-0.447291091790539	-0.183250559609962	1	0.189901934574494	-0.519669036241187	-0.125562190080603	-0.463349910509929	-0.34045078566999	-0.683504637475671	-0.574513317484257	-0.427816220302739	-0.0723966681145902	-0.454667885459509	-0.187629008606264	-0.0977390623734203	-0.548048674267776	-0.442896991507551
SLC16A7	0.167692115044991	0.362262999322949	0.0323439337586904	0.155592235664568	0.397509717618173	0.183280996799945	0.372453553895889	0.00221175156828522	0.656392889302854	-0.0493537628927276	0.657460067437053	-0.0267350395054153	0.235028504937787	0.0986392849645474	0.540558782050884	0.0503698529704464	0.531771720550898	0.198583569168518	0.561822777086402	0.202225225842226	0.562079088193244	0.0735026189478312	0.267395116746244	0.229523965898866	0.175246387935267	0.463058348020429	0.00582076108767253	0.564848333750442	0.386507369264863	-0.273739396273591	-0.0140796435871838	0.406388746457209	0.398021452870496	0.0746091982315623	0.599498456643841	-0.176183345475939	0.336683468701834	0.445528325544891	0.373742278094724	0.146395008269161	0.124828889382544	0.221231203679529	0.110642454039601	0.586879047219625	0.553404183558858	0.14078223472781	0.368929773476054	0.596341878862619	0.586137282212814	0.492281516924032	-0.0125259771395795	0.514222903560594	0.378449321227274	0.140705401678632	0.38554033339219	-0.103193630681144	0.586765716514111	0.186198720433084	0.669242105107248	0.0969364980504158	0.345408519417912	0.281709295554709	-0.029098464877571	0.310363771585693	0.189901934574494	1	0.205154674090517	0.338271625509174	0.23059811184617	0.277642811742163	0.264516650576283	0.142670851296415	0.424088749418515	0.64799485877572	0.168820438296154	0.339033194041558	0.605574171614977	0.236323563918286	0.117364464898807
TFRC	-0.653010594984094	-0.0494172704951327	0.400405458067177	-0.198101594911584	0.696603601551043	0.636896957557317	-0.463917582792746	0.317420931368607	0.412807462681524	-0.641196968128092	0.307215836234629	-0.129820441174043	0.129024780045776	-0.536379192790603	-0.442268215256077	-0.511437274092271	0.726899848702002	-0.0454209790489015	0.479874143217348	0.290160223014035	-0.474883423008883	-0.686477626995447	0.691593530807267	0.693017976221802	-0.635386811736176	-0.15347272974641	0.592427638677035	-0.369103935704964	0.274707937962068	0.0313714136949086	-0.255358101216657	0.789854944180391	0.736203092732993	-0.179325989595785	0.518768097021216	-0.591674237359887	-0.217114293748191	-0.657882634207999	-0.432607180513275	-0.660658044095441	0.481374291509501	0.356453051561892	-0.05030511089165	-0.120556328646314	0.668844075115738	0.118464240018679	0.863155279890675	0.389190428391601	0.406459685920947	0.862568174977593	0.807829233720973	0.836188700325165	0.665770515882668	0.00522336693202731	0.8644632555172	-0.599095454777204	0.636810339130753	0.917372837442263	0.704700589256203	0.775858640014512	-0.133582977824223	0.933276481716953	0.913688309085304	0.767137231339546	-0.519669036241187	0.205154674090517	1	0.69938836326229	0.973835879688396	0.846662400592568	0.728689432048875	0.89149975719598	0.923438576993606	0.508380372510959	0.800689339105025	0.774800559302812	0.728911492638083	0.942911893062173	0.92646330322707
HLA-DPA1	-0.319539731793649	0.333663169934796	0.348079522032203	0.0483899891359272	0.805621116481627	0.78325779680203	-0.0844796766849817	0.595159113163121	0.614469703284045	-0.275712754690235	0.617187517162398	-0.146226391252108	0.274899688480338	-0.465312709854011	-0.0516990215696579	-0.203314155109147	0.91360752894656	0.350498802674644	0.887072031604586	0.734067089277874	-0.163684865500589	-0.364888494324626	0.896522486442999	0.745632414658943	-0.500559729144303	0.244570267708846	0.824407674440142	0.0401426285977037	0.687197433298991	-0.0503901680773986	-0.156789484124131	0.586592523960973	0.57759882281869	-0.0176384062055882	0.899658483325991	-0.465242715899257	0.291110685080392	-0.475773717544251	-0.00817549443527103	-0.186011313281238	0.457177956702642	0.722292384861103	0.177889600186522	0.480818848112471	0.944856497099514	-0.0567257911428967	0.830726961507822	0.741819922930893	0.843098026182829	0.798914226834936	0.44384601353535	0.736106675216478	0.996115041543218	-0.29101678925858	0.711196249911534	-0.204874061696857	0.70541771268077	0.744403382700762	0.614929525556677	0.827068785580601	0.137870551912111	0.82055562118457	0.67911468729049	0.991568960332933	-0.125562190080603	0.338271625509174	0.69938836326229	1	0.799574553271277	0.876341578396259	0.330203628594832	0.593682965498793	0.717323229282309	0.736797522232302	0.747359964837191	0.891382498789858	0.899654259844222	0.710660506836918	0.736108377282377
CD81	-0.697198855159079	-0.0660002160560389	0.357835611455095	-0.24049715491895	0.707884885911019	0.635050830174232	-0.483598052781874	0.335894471942842	0.47346587165419	-0.662753274978675	0.350096980087057	-0.21366096163018	0.0973563922036796	-0.626995979390397	-0.421890192940756	-0.559493539648979	0.811754620537287	0.0464171638828205	0.586545028354711	0.377668690603212	-0.494014332793706	-0.736377378008297	0.729102928621597	0.72716197188442	-0.698681323432574	-0.134338046028668	0.634659521031628	-0.35741838070633	0.371343091722046	-0.0478520354355646	-0.322549221053952	0.764532529266088	0.738301569627636	-0.216853521279912	0.65252235083843	-0.669377177732693	-0.129476937340097	-0.701607704982163	-0.405448317375058	-0.639524199630458	0.450988628586179	0.402911680299285	-0.0866815668994048	0.00161350596989546	0.747534959836707	0.024207904726947	0.858542418158461	0.452191249649636	0.541837118433447	0.924948525712646	0.73936086918954	0.856211938161856	0.766845552944519	-0.113484568835814	0.898410488922714	-0.547604925516284	0.628490880472326	0.895329059204926	0.733022070916339	0.85077345017317	-0.165121640480249	0.952425351957659	0.886330761514829	0.847409909053963	-0.463349910509929	0.23059811184617	0.973835879688396	0.799574553271277	1	0.935483901058944	0.709875714349525	0.894154702052793	0.937645170049853	0.560940688963861	0.896078498872472	0.872867432022721	0.802434410937447	0.972599101880132	0.969408022215923
CANX	-0.654392608532143	-0.0230004544092469	0.276049030847177	-0.278615654399998	0.695097412802375	0.612155925018969	-0.421430031218169	0.347959328523663	0.472469213517218	-0.550765673640146	0.403780792961923	-0.328453909541672	0.0459437601645471	-0.67480013282815	-0.329639889624866	-0.529830487772951	0.852325602263656	0.199031708563923	0.722018750534419	0.449790977118886	-0.438981808137373	-0.684003967309488	0.738747029596163	0.739665939304933	-0.653257717740542	-0.0558397295370428	0.639731722520873	-0.238692871029664	0.556944489848532	-0.161659754589193	-0.371400356907639	0.625957790149044	0.657413814898794	-0.215166602677826	0.807306618521308	-0.697899616708168	0.0418005577745069	-0.678765755779149	-0.237688621717292	-0.517171121171725	0.371732581719293	0.507618652713977	-0.107568577051984	0.230875285264878	0.804487365759508	-0.108496890828541	0.794911655900569	0.567387695195011	0.72228206313711	0.929453488265752	0.581024584840279	0.801565772466482	0.851748626272248	-0.334247219947825	0.891263901024155	-0.387287220564338	0.575238473101625	0.796935895587957	0.699912069214711	0.901438802522926	-0.135482270200266	0.915931192291173	0.783717865826052	0.89245243741872	-0.34045078566999	0.277642811742163	0.846662400592568	0.876341578396259	0.935483901058944	1	0.597313033423383	0.808737069176114	0.84925409288333	0.611659263940412	0.955158760473751	0.947933356145458	0.857188076952542	0.923810375110181	0.925139052894908
