""	CD69	LAG3	CXCR6	ITGAL	SIGIRR	ITGA4	PTPRC	IL2RG	CD2	CTLA4	CD6	CD3D	CD47	IL2RA	RIPK1	ITGB2	ADRB2	CCR4	CD28	CD4	TNFRSF1B	ITGB1	CCR5	ITGA6	SELL	SPN	CD82	PTGER4	CD96	CD3G	MCAM	CD27	S1PR4	TSPAN5	F2R	CD44	CXCR3	CD8A	CD7	CXCR4	IFITM1	SORL1	SLC1A5	RPSA	C1QBP	CCR6	NOTCH1	CD226	CD46	DPP4	TIGIT	PTPRJ	ADGRE5	ICOS	CLEC2D	PDCD1	CD63	TGFBR3	TNFRSF14	TSPAN14	RACK1	TNFRSF25	SDC4	HAVCR2	JMJD6	CD247	IL6R	IGF2R	SMAD3	SIRPG	TFRC	NCR3	PTGDR	SLC16A1	CD5	SMAP1	LRP10	NOTCH2	SLC16A7	TRADD	TNFRSF1A	ADCY7	CRTAM	LPP	PTGER2	KLRD1	CD8B	RYK	CAP1	CD81	ACTR2	FAS	PILRB	HLA.DPB1	VSIR	STX4	CD74	PTPRA	CANX	IFNAR1	ERAP1	ATP5F1B	KLRB1	LAMP1	MCFD2	APLP2	NCL
CD6	0.685434619441675	0.766969872375608	0.920426093840208	0.632845723162777	0.895961767732191	0.725827365532383	0.714287660394377	0.934238561906441	0.897978151296039	0.875925986018082	1	0.909725562320698	0.569539277933952	0.797378137116591	0.465870833658459	0.823928880043881	-0.145125463005273	0.495499642640083	0.828358049846692	0.81886553960525	0.6795539198202	0.684407721271184	0.0416537975348831	0.0935767976579249	0.256078740192776	0.899617931490625	0.901907457378964	0.694635875912551	0.902261487746452	0.846381172036972	0.875388093353562	0.287484278614099	0.825811272609159	0.768298229577922	-0.135367461385181	0.63077952653931	0.851950070627339	-0.385024133064078	0.889111154636371	0.474015193325157	0.490778862967456	0.496039313719139	0.770811151146403	0.6368350456879	0.582229406683439	0.545242658721651	0.493913246980321	0.927572559262865	0.739803063589687	0.719195402080234	0.463083395259875	0.626141848103581	0.829698201857712	0.729743972695352	0.568960559309822	0.930360007955635	0.376661785177504	-0.0514396830634066	0.674946324578424	0.735519172155453	0.602040449193884	0.870694245998585	0.776558465655057	0.778467189357663	0.584893119444226	0.913977833910659	0.629786662045847	0.315122314241887	0.535202012870546	0.884890285305546	0.8025035086101	0.849385075291957	-0.443236357635997	0.583710833724031	0.784651601704369	0.819397701637883	0.733509684885235	0.644038483586378	0.546525485942384	0.879437873824857	0.415002058646977	0.481122521112024	-0.308582191974425	0.471017515978695	0.325386686973074	0.454684945699654	-0.37412993647188	0.23062017842337	0.828383947227752	0.248706162500937	0.742803883023735	0.590911146668448	-0.504367684968185	0.153367644162941	0.590825846147418	0.588824244669871	0.272340915369456	0.511713483892899	0.614853491629259	0.589755737365829	0.233049163514182	0.705290286141547	0.915254246352873	0.703901671233858	0.617923166279712	0.123663498334166	0.621163613220402
CD3D	0.703473053754058	0.800226845736429	0.901544881494276	0.802757485841832	0.946493111269693	0.801011104972175	0.875543655364871	0.927148716527857	0.96184761753133	0.870066067393713	0.909725562320698	1	0.669974434354489	0.82170046132372	0.59765041283438	0.849413022431464	0.0522979744016772	0.586119070354148	0.870616807295601	0.817523829162156	0.786697503518588	0.693634751064325	0.217233170792275	0.141837479305824	0.299350842654727	0.845105151967441	0.859312408539489	0.708018050307116	0.912119905197954	0.944207356699856	0.782656191233627	0.599295967479907	0.88655066965337	0.789047844633872	0.0750273128475203	0.744305540025253	0.858284411405514	-0.125410131394844	0.920206667539008	0.594673606949207	0.628921613147234	0.516428115730108	0.814131691496212	0.659086543538586	0.665240950950813	0.608146306915312	0.568672887045745	0.829827808698748	0.760780368238958	0.643039057903721	0.678004010602426	0.715101210852429	0.840191233672631	0.813572033678413	0.748792125504866	0.885442632853476	0.37755398231327	-0.0465955011008565	0.795040256540951	0.782816571528333	0.653278625201415	0.819291201986991	0.767863987701744	0.740236610111394	0.740487365313512	0.951302594804664	0.664422127131181	0.395236292966362	0.493824866036253	0.88321130830011	0.806521032818439	0.851793904278566	-0.377609507481367	0.684798536994002	0.832399794002483	0.778592072633147	0.773705193022502	0.653938181166846	0.65314331205183	0.834954343845838	0.429468081337552	0.557503578157768	-0.0729060789417736	0.540116418181409	0.30965024097452	0.490415729697359	-0.12190869070002	0.2597150789278	0.874992841416331	0.3602833883055	0.807253730044512	0.727595780504856	-0.322325614970281	0.235294547944923	0.642088639412397	0.649796023193001	0.353881377760309	0.652085447166462	0.643085587881414	0.637054570958556	0.379814948433497	0.758548539245781	0.789825008487618	0.721609589111089	0.618272329272903	0.147527593968269	0.722824905541184
CD47	0.751763572437517	0.412646145978966	0.502868668552363	0.579810658346967	0.702397093477416	0.670462394550713	0.735289784636398	0.621100451115016	0.661105258872795	0.610993853016726	0.569539277933952	0.669974434354489	1	0.654204888453743	0.750345526871658	0.629942431640359	0.120230779514171	0.781165735715835	0.762468104373594	0.788273561951583	0.760029921931707	0.910846915169247	0.013767668258402	0.548396201296966	0.64254531707372	0.645285242270655	0.605091463878405	0.742292392307915	0.541284872260704	0.765705411020261	0.604476948127457	0.554951474738308	0.791737325181786	0.70674970888505	-0.146537536906648	0.884063765787131	0.500722991266745	-0.278239350923275	0.656729788347098	0.649487840321482	0.608072002593326	0.77209881705531	0.752841551707242	0.849232787179091	0.914011720916453	0.835571001210086	0.518982632909317	0.588332252866167	0.901892118991072	0.603366016564241	0.660481447086056	0.708229717656997	0.634032111202049	0.736686325891944	0.753469417600219	0.444632989648392	0.719658291652026	0.456625243467112	0.86635595014386	0.855746568618364	0.896706330279934	0.741250277832963	0.66321142841949	0.471633647029004	0.653617278083274	0.675940655841115	0.798263539067555	0.549418497424482	0.777851395928547	0.617187563230331	0.686595813269544	0.620720865558501	-0.026107568925677	0.849421065035961	0.715902656648314	0.807883203149862	0.899937864256739	0.773145857202962	0.638211610349033	0.781384677591673	0.693126393766783	0.670700482249933	-0.15175904154611	0.836888214086954	0.544059906535694	0.0319275441030703	-0.199096956298171	0.758761409401141	0.778575051467652	0.671727116118954	0.869625612441166	0.794924272848892	-0.0579204929533834	0.599616304736967	0.827194662235755	0.796499155527482	0.696314866630576	0.90996810954253	0.883072510464577	0.886181040788662	0.593094141260155	0.886784790855654	0.572968061646309	0.860253419396931	0.848387373068278	0.63706333712268	0.909879047767691
IL2RA	0.501391537615415	0.850351534192249	0.878993557770731	0.691756746556727	0.787538588751872	0.80413832783417	0.79868360488826	0.917973868853734	0.916765500408193	0.939429403027454	0.797378137116591	0.82170046132372	0.654204888453743	1	0.57238467926163	0.892030732666104	-0.175064641861141	0.663129055079885	0.951195006372974	0.943313433559561	0.90402242077465	0.710199949671016	0.244307198747749	0.138971749842936	0.223151357413932	0.873036582663734	0.928212677899058	0.503320773819719	0.798816110929663	0.765647306563683	0.717473151358214	0.455553004277801	0.819494497951151	0.781404732856756	-0.114305342907553	0.773011829791721	0.86370699074703	-0.377170232541121	0.960379321495187	0.25334321861633	0.241711970337663	0.48687589563936	0.878838120078589	0.527004524254342	0.628632967614898	0.691213048171296	0.674133472310721	0.878534947875268	0.804001877324481	0.547077976816274	0.7221666848351	0.886291475121256	0.927604961812373	0.785533123363073	0.614104417490299	0.762628962913715	0.505788802036573	0.0516016435414824	0.724647380902062	0.81959921030168	0.536889246230758	0.775452310143395	0.905479448958419	0.870691580624572	0.591097939688291	0.889216663979443	0.78474565827648	0.475001310241073	0.50165152182672	0.889807316132811	0.942463743537485	0.721407383767432	-0.246762567369361	0.801610836949297	0.726898773397626	0.740321842144271	0.827602364634478	0.82503907724618	0.601959509544126	0.807182693819609	0.583142143379291	0.571219243916112	-0.268414158447485	0.681806632802246	0.122998597595411	0.284280734117473	-0.419942659264931	0.3501643081517	0.923605130858236	0.345902155614764	0.864203504298852	0.82191379833337	-0.286650821611001	0.379168868249729	0.525271430608439	0.713203298213155	0.516555666636184	0.631107018223375	0.740326567878807	0.72690768995368	0.488559248514497	0.759939716769962	0.662735435247629	0.825742829358716	0.74447119514028	0.311159229411384	0.726374712828935
RIPK1	0.485006198769292	0.411794101288479	0.443765583980419	0.616259821429812	0.586340368574769	0.655367239492871	0.765306232593735	0.545064166343336	0.588878563364073	0.508553355828115	0.465870833658459	0.59765041283438	0.750345526871658	0.57238467926163	1	0.595689690416796	0.353196336843719	0.579781661844103	0.656002245119028	0.627424331801042	0.671047009791973	0.710202003768728	0.188205536874249	0.322437753681002	0.364170956882791	0.578639596466987	0.53568609356999	0.600516859006028	0.498277150477977	0.647415021093597	0.47503324372101	0.597799806411873	0.591514093960719	0.661542140872936	0.173734682379749	0.787992325133014	0.413749115097309	-0.00938603322016735	0.548465604339435	0.463750440654615	0.393896389436048	0.596963645718891	0.674345020495179	0.547752811683861	0.754063980808967	0.617601012237574	0.509070355323145	0.478831969752817	0.713504590419424	0.310231278451039	0.619699829941534	0.69256545912378	0.617824163534471	0.540876993291698	0.719108845568053	0.420500700915663	0.624929590776228	0.392678078390482	0.672130642536211	0.79564040400851	0.62215668795305	0.52581069563736	0.63491171216079	0.495914327285299	0.737952439772891	0.550091983963482	0.59332364032056	0.661356066114836	0.643298658538692	0.462824706785899	0.675134676876641	0.447071474949539	0.114905862482971	0.777643724083389	0.549309779394841	0.612837242700492	0.730217475235332	0.699410585896133	0.661638632178387	0.518052676783834	0.582338970240977	0.567834507997846	0.0921928146390866	0.77100244614211	0.294204720448615	0.118878557631449	-0.0042859706080674	0.625779021914787	0.676474597176255	0.665936662897114	0.759038161971525	0.692393418472614	0.098215474739123	0.575872526378892	0.577541275378399	0.752991687689118	0.653169116721611	0.761236969316474	0.776964698569303	0.772685953566655	0.643531533680131	0.729265632143355	0.351105323280744	0.742856210086236	0.740121549393349	0.579813707331769	0.832058051882713
ITGB2	0.462429284971977	0.857962635965892	0.867557743343742	0.750907402680526	0.85520287202147	0.717088017132207	0.813690913946473	0.94027064286421	0.914565902137234	0.839178414195096	0.823928880043881	0.849413022431464	0.629942431640359	0.892030732666104	0.595689690416796	1	-0.0242244403126364	0.461514672353619	0.871287565969908	0.865778688850028	0.77974029303056	0.659169310315098	0.324713866441985	0.0203878245943456	0.0943516266105308	0.881667325504959	0.919656441401228	0.600418878723673	0.838834226699033	0.762113725761538	0.695907636201345	0.419929929885523	0.770853769389258	0.80031801548061	0.115924207251053	0.725293025965834	0.892122083343216	-0.145800936616632	0.899278329933067	0.294519903565029	0.351356614383167	0.436523512493543	0.870151533444838	0.51320733638563	0.6411724646395	0.5283147773342	0.671062768350901	0.90644011174294	0.757117314684796	0.528764480818315	0.530967324998063	0.811384961338186	0.96619680552907	0.629034873375342	0.57675847628246	0.838597262443054	0.532533434174708	0.0435039832059309	0.662412962883756	0.749076636480426	0.526473189691844	0.676400968809093	0.916918695951965	0.907740463917048	0.716984971442862	0.895039482220952	0.61098441292722	0.457811198578616	0.457610527068498	0.830735248237379	0.868910990992183	0.750159179785356	-0.199252268016474	0.702821258248438	0.695352955848467	0.740114112544548	0.750213543203627	0.777425731013541	0.600303720117275	0.766757816840433	0.612946408776408	0.59355452617675	-0.113877532741309	0.610259370783036	0.0914299721824593	0.539693908698862	-0.184984737675304	0.301251299761472	0.933864105777065	0.471475402447667	0.848851355487937	0.659178234229422	-0.218932678884494	0.469328091206573	0.475939694975509	0.715722983616437	0.572116960648295	0.578471775564244	0.746814805599702	0.705504252735514	0.472822586323754	0.793607479007081	0.672342717257242	0.797535785886122	0.685184651897628	0.285388742955947	0.724066632670207
ADRB2	0.0798562381433607	-0.120805866433023	-0.17749185783062	0.269727966484964	0.0207625154185339	-0.0344600952831554	0.151837800187127	-0.107500660554462	-0.0579556534125043	-0.203096659671217	-0.145125463005273	0.0522979744016772	0.120230779514171	-0.175064641861141	0.353196336843719	-0.0242244403126364	1	-0.0608842990116064	-0.084151724689389	-0.142343948676463	-0.0589942098814905	-0.00324489703354585	0.0553131134059554	0.0179198812120857	0.0278291519558741	-0.13253345681981	-0.137007441712875	0.0724202467854221	-0.00620013221023056	0.0972463980084871	-0.0858646019137528	0.397491225905588	-0.0589660617101815	0.067990075849523	0.458922422563887	0.133156235190404	-0.153376704771109	0.497194426316796	-0.132784034611422	0.315434824383887	0.253747141120997	0.134113616204187	0.0037674375375641	0.0421980759172006	0.187775669168459	-0.0748723530941919	-0.0393725733599509	-0.204597539144433	0.0375444327317712	-0.276873662412068	0.0576372154550746	0.00699725484437003	-0.0555367953351666	-0.101795492943952	0.288449796191871	-0.113002658488496	0.117074238621169	0.197751770988903	0.0163796084463462	-0.0262127281587929	0.0964858345051965	-0.126850057785785	-0.101387269849118	-0.0970865975368057	0.355265695600259	-0.0594000571694618	-0.141692180550117	0.32273147290131	0.0538012004069064	-0.149808764709482	-0.096143452827261	0.0490837449961259	0.278024590810165	0.0723755719785126	0.0515438424751019	0.00692337822596701	0.0200773073959344	0.00129226310945502	0.105252625371629	-0.140233248987196	-0.00594161463144032	0.116085797963876	0.508241930309623	0.0994373585597225	0.0517738036811968	0.209794091911006	0.553931158154371	0.217872394149666	-0.0227273558133154	0.364532427039322	0.0390083199175173	0.0214385341218896	0.422427585605588	0.140809977657961	0.0376067287462929	0.225971929941009	0.134593400999161	0.16972976758437	0.0997390939002607	0.141202039353113	0.151478994210817	0.0596682129077885	-0.224515434388348	-0.0134878773109209	-0.0181955031139666	0.159604860262288	0.220354187524384
CCR4	0.71332026323561	0.316279689594759	0.44754969289046	0.567349932105925	0.545092924681461	0.719077607832409	0.697811298048531	0.515029988304887	0.608809853931089	0.61938214579178	0.495499642640083	0.586119070354148	0.781165735715835	0.663129055079885	0.579781661844103	0.461514672353619	-0.0608842990116064	1	0.761670900041954	0.75686145054613	0.795747677716932	0.780492229047694	-0.054728009365352	0.586822735547707	0.704933473024669	0.546048303222102	0.528557695091098	0.526769131266435	0.435008363633523	0.722689939524412	0.492054592662193	0.590234598873917	0.768475761919029	0.45284118752726	-0.331551772300407	0.836117484728006	0.42585244126101	-0.395583404685214	0.651877116617938	0.53871485429042	0.428145238302271	0.68873816502113	0.657140217683589	0.75842151318988	0.779700189296237	0.926234257749807	0.430846939897565	0.489447874214716	0.759206884287121	0.510098365710676	0.772996966423112	0.681604845894081	0.5510306436796	0.825212560592021	0.772830115156151	0.32853313904894	0.366546492660823	0.114534165551419	0.822034166956137	0.779220828698818	0.759809138217972	0.765038616987626	0.547764150350256	0.351386752909802	0.469101753302315	0.604947927198893	0.83943886413742	0.354085981194532	0.568316430432924	0.62139234891739	0.652307705465686	0.519886347646649	-0.242109386552207	0.741335479354554	0.692594621608926	0.657865022412287	0.783943682542649	0.657507337853439	0.628221909388079	0.702154734179212	0.375328262736862	0.595077631359427	-0.251078654556828	0.618570764070505	0.476552144042965	-0.182793916353588	-0.302512510499262	0.522536898827384	0.677809571896081	0.246860693165101	0.776347953077612	0.84690155409459	-0.17767806039856	0.42187555505451	0.719628315836599	0.642600967176214	0.524629347513758	0.762717265828602	0.656100370501735	0.712078729958723	0.414450877371569	0.651303150953165	0.486106059216824	0.681770216517788	0.653473509323199	0.322241998929637	0.761799323085248
CD28	0.663519186671825	0.756779892550281	0.844314999509392	0.716589121460939	0.852088539235929	0.838805513805385	0.849958470914474	0.911793674132716	0.931960230699111	0.917370756831424	0.828358049846692	0.870616807295601	0.762468104373594	0.951195006372974	0.656002245119028	0.871287565969908	-0.084151724689389	0.761670900041954	1	0.969966852382546	0.928689396980371	0.801402074474225	0.118547456403791	0.278544430333446	0.385658421693512	0.88221928435217	0.922179214110316	0.648905795067103	0.819761600718952	0.860499237400243	0.743407663645009	0.535527808884922	0.887051345117773	0.772473863236083	-0.157182692628647	0.856130220672464	0.828002789159491	-0.379166985721413	0.953979781528742	0.44938603748756	0.421524496239567	0.612762897606305	0.912586777906013	0.694765217343681	0.776231420691164	0.798103887421684	0.670072486600166	0.87467356773657	0.876007470992604	0.608243718967246	0.760121929954041	0.86944076022563	0.91223411655534	0.855050734320889	0.735842403506483	0.751252781702784	0.50002226212921	0.0453382999540972	0.828640025389485	0.88444592960131	0.700105334641661	0.853420779844663	0.903775203760003	0.777874073192978	0.67413264333973	0.90063121544125	0.821268644986953	0.471583835591104	0.567636851770046	0.899931483359387	0.915993215070538	0.797030392235213	-0.320204619860589	0.831363660738065	0.830119621193199	0.813259161391066	0.896213458510905	0.836557167429925	0.672157550629946	0.886026820072177	0.578125897728484	0.66251921026779	-0.259822366783484	0.701260175740924	0.281261166868902	0.225839592106777	-0.392270460211981	0.421184939442103	0.946814481774958	0.369081240897877	0.923447311361749	0.873179246384738	-0.323030547500692	0.443432473789336	0.659586282471378	0.764054152707343	0.573708637923373	0.730983968289658	0.787762235808346	0.789315434356633	0.485735265102916	0.823033738269376	0.742605093118249	0.836141201731256	0.778181656073501	0.304611891509373	0.834668646843933
CD4	0.642973651211125	0.737963325137457	0.826023764484948	0.645448537468628	0.813319019700431	0.80998488974458	0.794781783551194	0.893150211748687	0.889938534887395	0.916121829643146	0.81886553960525	0.817523829162156	0.788273561951583	0.943313433559561	0.627424331801042	0.865778688850028	-0.142343948676463	0.75686145054613	0.969966852382546	1	0.913608209840911	0.84088022548356	0.0995955549603461	0.298471774874673	0.396321834325835	0.900192684908786	0.911438541498263	0.639398523771036	0.780738327248737	0.806450602172215	0.778985237916547	0.455768861246575	0.872331386249384	0.762731301157516	-0.244090891703559	0.854779922512596	0.798489319466011	-0.484927263994476	0.926064386085461	0.397165287505739	0.367224418490431	0.646325037183375	0.922147254503193	0.707567146677165	0.782493906261879	0.817329939701769	0.674147161238231	0.890081851313317	0.90254257809209	0.655972024197195	0.710446472133321	0.857094075396234	0.891048481951735	0.816705581610325	0.670832305798246	0.726325288976446	0.58578397956045	0.12332887497398	0.801998025352015	0.892796949742852	0.721629689575774	0.862154654689391	0.917274176732407	0.790447536851039	0.602804724193059	0.874103405046375	0.858128174602084	0.462009056010993	0.613552255002721	0.876071894802052	0.916114107655316	0.787977489064062	-0.289763482264822	0.850982819345316	0.790763070711326	0.844283609708596	0.914258652597486	0.864089317228443	0.614329168105609	0.89236951455384	0.645828126579881	0.688694426921851	-0.373561225263076	0.742533607077091	0.277542160132586	0.181237592978102	-0.474680403175444	0.493747240903189	0.948966997057595	0.409631603310564	0.937744209389099	0.860711261015423	-0.322525739571873	0.521565289217193	0.680120617061729	0.796334909791841	0.649839664859633	0.722877723006934	0.839138769847749	0.832892793897925	0.482702296876972	0.85982301103908	0.756435177855705	0.885353896505022	0.843865273308202	0.389532509905353	0.827157555804412
TNFRSF1B	0.567976190902365	0.679768957832102	0.748969904166023	0.699264195881436	0.732272415205601	0.856423777407068	0.846988739094437	0.786464522030768	0.855814551596159	0.86896001265277	0.6795539198202	0.786697503518588	0.760029921931707	0.90402242077465	0.671047009791973	0.77974029303056	-0.0589942098814905	0.795747677716932	0.928689396980371	0.913608209840911	1	0.778780459620327	0.227859501315507	0.29287441641013	0.369341548190027	0.773086240510616	0.800826411031436	0.553261988918462	0.686645785271614	0.803358663927041	0.643843196421391	0.681839874364342	0.816259357184252	0.708876278182324	-0.104991337472829	0.89371058047369	0.711178293200383	-0.309305688738293	0.882352822965785	0.416875368468078	0.344295723784702	0.569207658512983	0.894362654491138	0.604938398792359	0.748192076043862	0.819935070279415	0.72396032723942	0.732301233874318	0.811520388612621	0.493030490117116	0.906427431490443	0.90376855245435	0.821630804626358	0.873914226796674	0.745507362285456	0.637249887124959	0.500038947232689	0.0933752707393629	0.798726337866589	0.861220184048199	0.645392440785382	0.742314792019527	0.86096214840256	0.689055939223653	0.657773985820334	0.799174425756773	0.87033228398988	0.536510473560646	0.493625489489543	0.81238050847017	0.904923837118164	0.701254394624267	-0.205777493069295	0.894768924881188	0.735767762392011	0.726557552774966	0.868680990176961	0.807671102844775	0.677451077103544	0.745641014974257	0.605071991144827	0.65155989382343	-0.136682147131045	0.764414612687569	0.188122057694893	0.113036318539872	-0.334686390491583	0.448507068423126	0.901163662420547	0.38431479242559	0.910236610783892	0.935922237553003	-0.161928131636698	0.538497141421497	0.671890012972692	0.758432834469193	0.654857182176447	0.773114016149613	0.768078284443328	0.773260565862352	0.598461872594938	0.797836514664982	0.555737593196191	0.834175289044565	0.779508109455859	0.378407112600866	0.845357598821105
ITGB1	0.780607133536047	0.424946673257261	0.562412748092934	0.554535538007296	0.717037184158788	0.701602407829223	0.707345990784563	0.674398371089943	0.687557190085135	0.67162491787584	0.684407721271184	0.693634751064325	0.910846915169247	0.710199949671016	0.710202003768728	0.659169310315098	-0.00324489703354585	0.780492229047694	0.801402074474225	0.84088022548356	0.778780459620327	1	-0.0665328061339407	0.57114148822313	0.662171583521311	0.74976869301869	0.672133771988672	0.764825162329732	0.573761465481864	0.783442982537329	0.697273373312665	0.470180292362365	0.800702799868973	0.705747657296977	-0.262511697154802	0.888743989628903	0.534599144797858	-0.470757641432261	0.701718819452272	0.613409672449258	0.55140733439663	0.782535228326991	0.784434740521683	0.871067023631231	0.907738211257692	0.859700706872598	0.554774878489641	0.696287364611106	0.918364712324039	0.687384715556152	0.632669563722173	0.728903834145983	0.694995358413609	0.749751572802942	0.686049720234322	0.532832375183931	0.694688814108668	0.372413988418444	0.814918993654854	0.89080602336993	0.899942440991487	0.844934879835293	0.734849664387123	0.539423845601744	0.592363956320297	0.697302127780793	0.829920146950249	0.499549026000182	0.786537508322728	0.644787087904111	0.777061737563246	0.687918163676578	-0.157539645455425	0.846446069443696	0.688577984099841	0.879802577227576	0.907124847899756	0.761595416323848	0.616933953857256	0.839158687601399	0.690064588318479	0.708592139606308	-0.321468336694367	0.809620165197166	0.519879261304162	0.0192660724549639	-0.363743168481237	0.715953910994351	0.814782289521633	0.570479327579915	0.887419621520642	0.802011936808201	-0.177470864495761	0.583550293830822	0.861528885054225	0.85194568049742	0.685565580351616	0.814774691851312	0.885002685785663	0.870417874799303	0.503741195875001	0.899833770352471	0.689141006581654	0.890646475397222	0.879532639863602	0.581583757579842	0.885299845423186
CCR5	-0.298890423834618	0.38606779405198	0.262153634743219	0.399232575364375	0.212863653216122	0.269303708453461	0.359524448472236	0.224112262808553	0.289378555256214	0.18221128988096	0.0416537975348831	0.217233170792275	0.013767668258402	0.244307198747749	0.188205536874249	0.324713866441985	0.0553131134059554	-0.054728009365352	0.118547456403791	0.0995955549603461	0.227859501315507	-0.0665328061339407	1	-0.375226757015313	-0.43211976642976	0.0959764212045749	0.175368769407707	-0.164232436694989	0.273927568155558	0.108016780025472	-0.0606486165518096	0.286176349227408	0.134164858935106	0.220181595975319	0.551196147301527	0.138118196004786	0.336784831245801	0.457386830216603	0.225686032698812	-0.257602538608071	-0.0814257590712483	-0.259486722944984	0.231295890551204	-0.279589974390125	-0.0715649368031874	-0.133344189715674	0.324371283854384	0.120025566249889	0.0105942308293561	-0.146621142548513	0.230065301170397	0.300430655760363	0.288499768527094	0.0460286389973231	0.134892016597057	0.196697650312685	0.110424505868603	-0.0114304605005378	0.0347033077748491	0.0524579289987747	-0.22689506875186	-0.146125715893366	0.221960596920793	0.326390740006011	0.242817152465665	0.209660166257939	0.0470887273272235	0.258974990210552	-0.18477889088946	0.174141263480338	0.221909476928072	-0.0510277079850534	0.239675332201117	0.169970725026127	0.0334500589948523	-0.045712704622664	0.0290506596921538	0.131039255409839	0.234809479455005	-0.11543507849467	0.228740012711896	0.0900781569750312	0.371700078273065	0.135158908739158	-0.312906410529175	0.405896470212843	0.355654162020788	-0.130129946322946	0.2222028027304	0.199923708415858	0.160187923905928	0.102151041404356	0.362594021483844	0.085900239288746	-0.161573569910973	0.0816763024261557	0.0923052440299605	0.153961186020358	0.0949544719027772	0.0185197335151525	0.441520537658415	0.0822435886221923	-0.168900769097959	0.127467015711176	0.0721502296407809	0.0622320413508787	0.0792180024385994
ITGA6	0.584749078924519	-0.176385861435037	-0.0762052776351004	0.0533190206382736	0.194729102341734	0.206319174445053	0.224872672752148	0.0426006679273709	0.0814463543450307	0.0872384086730316	0.0935767976579249	0.141837479305824	0.548396201296966	0.138971749842936	0.322437753681002	0.0203878245943456	0.0179198812120857	0.586822735547707	0.278544430333446	0.298471774874673	0.29287441641013	0.57114148822313	-0.375226757015313	1	0.792823145804471	0.151279216503359	0.0677308245682646	0.426403317291616	-0.00477803537294818	0.338463672602035	0.175440156845527	0.27857555707662	0.38169821348918	0.0339298486020458	-0.252959456879337	0.429000103720127	-0.0765010658659583	-0.374668485214509	0.116018839098699	0.530831489960443	0.42577983405108	0.61426922446586	0.217023182707474	0.671918879155393	0.587514619753278	0.659914923287165	-0.00512590449726664	0.0850949389008964	0.449435624309755	0.519547691198649	0.333903136880095	0.211446111394095	0.0647813353206267	0.378004916909556	0.414091148950779	-0.132856298983898	0.167868665594493	0.086452304186045	0.45886375473914	0.444257095092662	0.651743764150951	0.435713447482164	0.122836300943377	-0.1171236648849	0.0775646683694671	0.147454172798295	0.43227779342142	-0.00676467608896693	0.495529133339339	0.0611285585024681	0.153681231157963	0.21499393819262	-0.266775673065912	0.321976552301317	0.317462759050063	0.350788679029324	0.422306404778697	0.167803163068435	0.197613480946067	0.394860347787613	0.159247538336239	0.395826581993156	-0.29726062193347	0.345753041094443	0.624735311033573	-0.433673886550214	-0.221244002083511	0.437922417751886	0.188486027283879	0.134672406642672	0.339592948461266	0.418436593627266	-0.160617251875724	0.35042939307872	0.639485811315751	0.355803237167138	0.363515065482316	0.504428223763999	0.366755579278442	0.392295092342466	0.280442901407936	0.366789234029726	0.230926687976776	0.295010479229884	0.349787193520526	0.184448533372049	0.461848144446426
