""	GPR37L1	LRP1	ERBB4	ITGB8	LRP6	SDC3	EGFR	ERBB3	ITGAV	GPC1	RAMP1	RAMP2	LINGO1	INSR	CHRM3	ACKR3	NRCAM	CD63	CHL1	THY1	CAV1	TNFRSF1A	PDE1C	VANGL2	LRP8	PTPRZ1	MRC2	CXADR	ACKR1	CALCRL	BAMBI	TSPAN17	SDC2	EPHB2	ITGB1	CD47	MCAM	LRP4	PDGFRA	PTPRK	ITGB5	PLXNB1	ADGRG1	ADCYAP1R1	CD9	TYRO3	CNR1	IL1RAPL1	ATP5F1B	DAG1	C1QBP	DCC	CD36	CDH11	APLP1	KLRC2	TSPAN15	NOTCH4	NOTCH3	RIPK1	TGFBR3	GRM5	ABCA1	GRIN2D	IGF1R	RECK	TNFRSF12A	IGF2R	ERBB2	CD68	SCARB1	RPSA	APLP2	CD46	DDR1	LAIR1	SMAP1	PTPRJ	CCR6	PRTG	TNFRSF13C	PLPP6	FGFR1	CACNA1C	KCNQ5	GPNMB	NOTCH2	FZD5	JMJD6	CELSR3	NT5E	ANTXR1	FZD3	FZD1	PTK7	PODXL	PTPRS	CELSR2	KCND2	DCBLD2	CD81	HMMR	GLRA2	EPHB3	ACTR2	CAP1	RACK1	TNFRSF21	RYR1	PLXNB2	LTBR	DDR2	CANX	KLRK1	IFNAR1	SLC16A7	MCFD2	SORT1	PTPRA	CXCR3	RYK	LPP	NCSTN	PLXNA3	TNFRSF10B	TRAF2	GPC2	KCNN4	PLXNA1	CD99L2	NOTCH1	CADM1	TSPAN5	TFRC	AMFR	ITGB2	RXRA	NCL	CXCR4	PILRB	ADCY7	STX4	ERAP1	CD74	CD247	LAMP1	CD2	HLA.DPB1	CD163
SORT1	0.974810448063847	0.989804340883822	0.891832106464875	0.98270690598169	0.99695918916942	0.982679664642737	0.998784423009969	0.993819070739012	0.994331653173598	0.995788284317561	0.805045522725868	0.957140493111072	0.985313103845382	0.999249718988728	0.952105933993657	0.814646834181927	0.987324494357566	0.943274839286759	0.930565396176317	0.698468367374193	0.552754363227685	0.886662020452343	-0.00662988508783911	0.986159714651774	0.997606102723599	0.988855259376263	0.997876392282963	0.987892543658646	0.458652940844122	0.994448590043929	0.957376001044899	0.88977957968621	0.99446024424471	0.982605594081643	0.857484990623008	0.984363337572692	0.978969944482997	0.808104158066623	0.991593525790016	0.941007184650689	0.701724838724926	0.994197810657999	0.944005089765557	0.869706662925002	0.878081327055145	0.951808698042565	0.875343404998654	0.937775461442702	0.885591851294603	0.993172215587873	0.786592999094741	0.893259705102239	0.403872831015944	0.995073060059094	0.974101355461125	0.834135482910038	0.573064523942931	0.675165182820399	0.952405454300857	0.909572233334997	0.996923267933003	0.610335805310796	0.996705314066084	0.98487912356145	0.994572948181766	0.960877316824277	0.763645723282021	0.986566514473636	0.994773894736548	0.441451856899535	0.927188322166113	0.71775776205189	0.976881899045426	0.985188145484888	0.986883408810688	0.196343057294407	0.976079335477067	0.355806866478384	0.337789235585384	0.983723505935352	0.279338539142714	0.970512975342868	0.992042757536818	0.970537190094585	0.452063098285699	0.936306261147867	0.926097229842959	0.959136406475675	0.711766383979687	0.455971058964003	0.99131893908237	0.971945372185328	0.997749644273857	0.988540363749721	0.992512364793228	0.934399715595295	0.977431930486239	0.988212380850015	0.925401616842296	0.993632879575737	0.932481063846179	0.275342870731546	0.899500273892926	0.988990041299882	0.778909921472047	0.624724895699323	0.778068975903036	0.823022513916155	0.499411296422193	0.970252034750301	0.978229005921149	0.977268826841287	0.901973842310242	-0.0769089420204717	0.955071673627035	0.470618363920685	0.928397763735659	1	0.958298916407428	0.28401031564042	0.993309243915628	0.978831891084134	0.955125488894424	0.982767458548838	0.810924931119706	0.577867777567717	0.998829632079748	0.25097509795243	0.788919969991129	0.996057491603647	0.757861747740951	0.962353635490254	0.989454244601886	0.676916241363232	0.934202302256342	0.300877800166413	0.931739542493846	0.850204302496826	0.0123705910438445	0.951660116749814	0.42723239864368	0.87532513603187	0.886331698402673	0.415798324400937	0.132783116070262	0.932063684689652	0.154216582927824	0.321632387110423	0.438619896543551
PTPRA	0.990422717201415	0.961985530974612	0.750585086926209	0.895258881185507	0.976924685110819	0.97795448362536	0.959789132370179	0.940579194337129	0.970882441082416	0.96394173097243	0.901333237953981	0.965569863678872	0.907010422951561	0.954074017511618	0.964126757358701	0.909075071296593	0.908078698702891	0.968840795404926	0.80708454536455	0.841185223495849	0.717967674465951	0.95669501095769	-0.0798174373560888	0.968767070620155	0.947756966262953	0.9136568736149	0.957967359657745	0.980650731197914	0.651814455104602	0.931544829365506	0.999115728983033	0.973293734983825	0.961989961141848	0.894337653040422	0.946689382032628	0.992515035929062	0.979689866544209	0.909658728031579	0.920177321019246	0.981760227385844	0.806928496738258	0.964899207129721	0.82614132043534	0.950314500029869	0.943090017510353	0.986387338676171	0.722636522505687	0.814507975178781	0.961937856792822	0.976620169516789	0.913098965451568	0.752498961415077	0.500107456991214	0.970092366647912	0.964156056039873	0.803587794175546	0.769356437791126	0.790892735871486	0.974530524411696	0.985951675172305	0.965928901330076	0.774099749227194	0.971233294223511	0.899961793356889	0.968542224975659	0.986449782143797	0.875817932023698	0.979352999238545	0.974477147055761	0.635329225439974	0.977849835805167	0.865524739843325	0.973565518396643	0.992417957774622	0.968288308475844	0.450299086123701	0.995779568691414	0.603036530500551	0.577547524233466	0.92422645939757	0.492614690229353	0.993213366017389	0.968909763642137	0.991570772438616	0.681319665606624	0.959156777537865	0.984982653913424	0.997942996768242	0.87339801602438	0.687232784113935	0.974538840344641	0.970635518501508	0.941564981953686	0.969770156454935	0.961647451007413	0.88230640861718	0.882515745280862	0.961594494358426	0.787248102705553	0.964134988217537	0.972020030087712	0.483071064228096	0.757052893917553	0.986153135173299	0.915731787632279	0.810097204686897	0.903343851940289	0.9235880851636	0.703195414737285	0.976348124174503	0.983691736069646	0.969485854666768	0.96410647345913	0.0984526738375738	0.983683120161782	0.681052046779775	0.977023346463425	0.958298916407428	1	0.532118698897374	0.978664557599607	0.994089169145	0.971922106336074	0.988689678647493	0.902242501205615	0.781163544469844	0.957615546893858	0.499345561732754	0.898184911241289	0.948031726013203	0.906185600965017	0.989203451748333	0.988336788913426	0.855431580715989	0.984599094298823	0.54662121986717	0.972227449433107	0.95992988702738	0.258492381976712	0.970550390226051	0.654047679191974	0.96507600275582	0.977942851700305	0.622634909343764	0.389442230628418	0.985206876951278	0.423222681103854	0.541328229696692	0.628651233237362
CXCR3	0.434362227357882	0.307619582989201	-0.0300997991518364	0.128627441870272	0.352530225541364	0.372630547731652	0.2806773491818	0.262253726967757	0.330640998907099	0.312687770899767	0.565968849161164	0.393862029974505	0.159067818138287	0.266815562429468	0.371662016346893	0.555095534923581	0.156454741034267	0.437121048397431	0.031201146889594	0.667323439709914	0.644610494133866	0.542426557689042	-0.196667448798342	0.389258448830174	0.263856878125752	0.187857581353617	0.275079230547882	0.377122354729967	0.702258646832761	0.209866429618243	0.542565091895343	0.60223369040869	0.294020086091791	0.142137530034157	0.603545422954614	0.438635874380012	0.385966225914678	0.592078642236232	0.198061754688508	0.482408371340866	0.567308953275914	0.298024520163911	0.0534215187460508	0.555867202259786	0.50747964955158	0.468025654039087	-0.0767896961789253	0.033416570992176	0.570154218804349	0.349378346587696	0.676243646270229	-0.0247282354359855	0.392367791701558	0.320869276124114	0.424554124700385	0.37730991042519	0.820454090948176	0.580477813464655	0.424810914590505	0.603765392909432	0.302970867670906	0.681761672804988	0.324972061898946	0.149828241876133	0.316441038367694	0.453331428214368	0.579314217150983	0.413159036211938	0.33526092501563	0.682787814568272	0.503509723441106	0.73061967205332	0.371216864511682	0.437939993141922	0.323061570151389	0.829007571659335	0.48055333626836	0.957435586375003	0.854014166737412	0.259521544511006	0.711755204366513	0.472304631678912	0.323839919350475	0.446050979954874	0.888859445896886	0.405614249022098	0.54776095337254	0.537757603126573	0.865645419978415	0.916238772368559	0.337614956035937	0.370780694771137	0.239085540205231	0.327301064694327	0.298503809697638	0.24732193451351	0.115481839909172	0.359943766617091	-0.0332920536092267	0.301644634245841	0.482143849011079	0.627893420500354	-0.0391781760002434	0.386946312488141	0.715493510540129	0.803361646354383	0.676696645188558	0.59895644917493	0.806832784258718	0.386656748993756	0.393790900725718	0.353768114774261	0.527251003917151	0.720365197728304	0.441484906409151	0.95428410864657	0.502302033817515	0.28401031564042	0.532118698897374	1	0.355484087663468	0.448965173940341	0.415697141756375	0.435469893591407	0.567519038125479	0.868144117989418	0.277794069131819	0.859087704025821	0.600275116116721	0.254462568691902	0.778415536195719	0.462810687334984	0.40473597045563	0.854578849021974	0.529190236479297	0.864775191031139	0.465744834843732	0.682172181935311	0.932635966655499	0.518374862922141	0.829226746723523	0.611587497312654	0.694037074390555	0.729384205155455	0.980570603850759	0.536455315048004	0.978075424070981	0.726333977796204	0.662264939411553
RYK	0.992445689735584	0.995747112016638	0.835884335697268	0.959893299168747	0.997421412824779	0.994748342635615	0.995959264289367	0.977355203723469	0.998814401608109	0.994726344820897	0.866547486563611	0.981382256826463	0.962936070500832	0.991519509945029	0.971688841976995	0.872670912418089	0.968108992497845	0.973622246231233	0.892301723835298	0.775483822736887	0.64427808731463	0.933220607891131	-0.0337632152511519	0.978624654529038	0.985502534250407	0.965966317037793	0.995467483361108	0.996107659541447	0.555591004301663	0.984939930886359	0.977251424576285	0.933300939569516	0.997208594779894	0.956122805641757	0.909366170659562	0.994956440210009	0.994406832411828	0.867550887678268	0.970719332052859	0.972250359852941	0.772754993481644	0.99367270801665	0.907630417914283	0.919733042590623	0.925272445095875	0.980085454786211	0.816204941967243	0.892592456018438	0.932583950671199	0.999611621710717	0.850586241253371	0.838558285513796	0.489439855894285	0.998960316068952	0.965962970374362	0.795691362011638	0.658093514576328	0.750104659292701	0.979517387896215	0.947281872349534	0.99819603075014	0.695596748929516	0.999169063133434	0.96137520552996	0.998611560681554	0.98565460605973	0.830262569435985	0.987712045609182	0.999415311211676	0.537978874808263	0.962930613447205	0.790573177167333	0.992460359995053	0.994173718967316	0.994489816884752	0.294987320962614	0.987759823644509	0.438288554509554	0.436282002044164	0.961589659535962	0.385876162468975	0.987573708812409	0.998254310304526	0.990873070637122	0.540644118060443	0.96644552485954	0.961790001976559	0.974646998187715	0.758422290651002	0.540140804703297	0.999187611238865	0.990655002504966	0.986748675553067	0.997624312200336	0.996223220586936	0.93649154948017	0.950423136290785	0.977524867261124	0.880709887985827	0.997541175351321	0.96657877612229	0.381234571511803	0.845501689330656	0.998374311461211	0.841868281054062	0.705857234404786	0.843368265663532	0.881234574704037	0.593178755563026	0.989909259551811	0.995166999883191	0.992055430186566	0.944240980327413	-0.0697493111152781	0.979309875273215	0.523004356876264	0.964233665380114	0.993309243915628	0.978664557599607	0.355484087663468	1	0.994456515281254	0.980627885925618	0.993246528685803	0.870361893362451	0.656599634720024	0.992810767119054	0.346491738853152	0.851925216830631	0.989623635980863	0.821569816572387	0.986387143963554	0.997749128443253	0.738995652023132	0.966480325370624	0.401178040999354	0.966448605703135	0.899057717409933	0.0701033772012079	0.951746772532468	0.523173068823879	0.923481059629872	0.917892942851897	0.516003690035526	0.204516559273816	0.965831388820232	0.237916753574674	0.427424925999957	0.533786302982425
LPP	0.997366205219821	0.985369829047457	0.787712746670982	0.928837749430775	0.990751027216005	0.992480062890211	0.981805185841903	0.959390717160569	0.990409060795234	0.982849575897711	0.897862577799159	0.983114213124807	0.935369050971867	0.975392737506749	0.974539942152733	0.903554740635126	0.93972872913159	0.981393099591553	0.849561103026232	0.822910351106169	0.697412273244706	0.956328525911888	-0.0590648436323776	0.974376779412508	0.968363728659278	0.94001002765118	0.980954094745775	0.993170993456351	0.620342709000977	0.96225736822447	0.993092841572658	0.961543123193822	0.985071650629212	0.925453829738898	0.939935731710095	0.998438913669138	0.993946652067359	0.901214697979294	0.946042529072873	0.98529568689037	0.807954112958828	0.98283054025569	0.866853467001165	0.946059712553498	0.94596722242742	0.991060627335209	0.763767405328842	0.850282165957142	0.958224420732258	0.993510970354162	0.893554014071088	0.79059639831652	0.51864347511668	0.989752645997554	0.96499830167924	0.791119409535864	0.726382178726346	0.787659685917094	0.98587764321945	0.974560618180378	0.986826555165897	0.750266924708011	0.990026588293499	0.931967109568263	0.988950481994359	0.9935884926004	0.864556136845919	0.986518069332222	0.991914087581208	0.602927055826179	0.979817925843983	0.84190075130351	0.990564247589804	0.99746094878551	0.987491665567293	0.385744557385447	0.996013933187566	0.528682701916841	0.520361675929254	0.942588504699883	0.458630956646046	0.996238135335963	0.989541106898003	0.997639856110864	0.62237402115155	0.972746711544968	0.982050366467268	0.989710512849751	0.819968682622404	0.62301709017166	0.992544627816486	0.989027990262232	0.967206796486471	0.990025528810806	0.984834836884826	0.918130796749534	0.916973227455115	0.969971242083695	0.832359541676907	0.986280419189824	0.979588373935287	0.447429208937784	0.79649750678814	0.996979088245159	0.889387725955736	0.770353838659115	0.886397646344988	0.914925500619036	0.663938541081907	0.990872790047893	0.99591339630854	0.988415540895338	0.965028774231692	0.00265873648806683	0.988264674949404	0.603408647383397	0.980193041386685	0.978831891084134	0.994089169145	0.448965173940341	0.994456515281254	1	0.985599977761436	0.996190144442603	0.900466932149701	0.729574941610196	0.978040384072271	0.434441431428931	0.888137705229607	0.972426542853129	0.874587638569024	0.995417238034465	0.997700669534813	0.804193091069754	0.98450649474322	0.487615693307677	0.978623214499564	0.937970795468963	0.165755743389437	0.961837231037825	0.600748224094412	0.954206800989066	0.952847182053485	0.585329009294701	0.301965255858836	0.984311010087068	0.337169615441451	0.500331656418276	0.596928936589317
NCSTN	0.989615787293945	0.983697424659344	0.721080073328493	0.904838258287026	0.968801526091065	0.989271372184795	0.963711342177782	0.920382278512083	0.980016661823002	0.958278842702366	0.941324987359916	0.997415909869476	0.898303262308012	0.949761791771776	0.971598312998779	0.943180548400611	0.915827370834042	0.997895294653077	0.820874019956739	0.868702859297092	0.759904910394704	0.978824796434998	-0.0277234718757798	0.928528518184339	0.935348151321026	0.901774939810056	0.967361721848829	0.981393175989131	0.68984308265855	0.945735470989448	0.970358434139493	0.964654006360876	0.976618961650436	0.88824884195242	0.964674532031573	0.976866204835999	0.994574051486019	0.940393877714749	0.910344558375202	0.99261691269643	0.874662642630698	0.961509194679105	0.822807919949889	0.969210572658752	0.977895876114124	0.993766460065734	0.698595802285456	0.797417210670253	0.975342839046072	0.98262775769407	0.918690379748716	0.724707825588291	0.604553779536033	0.978093182371905	0.911930656660459	0.684034488220127	0.758723930529025	0.854177731558954	0.998975049112458	0.972433203250785	0.974137285672216	0.807004110171904	0.975088765135392	0.900079380654274	0.978068557092972	0.988925477110396	0.895363531614245	0.958742481257568	0.978344912105012	0.672197740448539	0.991050488675793	0.876119892906198	0.995828992906647	0.972594114551947	0.986276800570087	0.432355176277199	0.972651984505524	0.529538727138403	0.565828223039032	0.894728352713137	0.540551966730259	0.98532703087281	0.983684627124171	0.991536069709787	0.646309600541954	0.995302097489912	0.9873356128273	0.958822507205835	0.785833465402411	0.634752731929909	0.983858101252362	0.996821164833205	0.945331546361075	0.987154783176328	0.980717418633791	0.907762344407289	0.886227980776743	0.923865662194027	0.799767861810532	0.97843437804955	0.996009143623892	0.521297859457994	0.734978991040988	0.979924085261331	0.905047503033471	0.797543385684132	0.917672843233724	0.947861059683869	0.710150905611461	0.996952496864936	0.991022406014465	0.995202222144096	0.986353198200357	-0.104972522363991	0.984286087133683	0.557266086271543	0.993360223828319	0.955125488894424	0.971922106336074	0.415697141756375	0.980627885925618	0.985599977761436	1	0.981597978807591	0.945408508347844	0.743958389351376	0.952407111684986	0.475683735215135	0.928380931356992	0.949171926272369	0.882017467405856	0.995852694611456	0.979277573888266	0.79522469649194	0.990630281650146	0.532344223569483	0.993904822461322	0.940776210401842	0.124772541945093	0.906536265470327	0.634182551663681	0.965987416200627	0.921816754200023	0.649119159275475	0.277469800242723	0.989963465487438	0.328954211357598	0.566089751917738	0.668158020127896
PLXNA3	0.993761263867563	0.987853691513476	0.804132634522528	0.940089796769969	0.993603830132998	0.993025915850754	0.982687927551744	0.967073944620075	0.991639396689739	0.982554972796161	0.878863496584853	0.978788394861522	0.937857802955843	0.977384723314393	0.956816200080946	0.884014135684535	0.94927271558224	0.97411417510995	0.875691925101009	0.797017678532192	0.660546920727748	0.94163786832231	0.000182168906419293	0.979150523926697	0.971654666578324	0.948643590511296	0.983987440658242	0.995395177069991	0.588484591294374	0.967337851440572	0.99033215534883	0.947252948013099	0.985597269642017	0.934079444153005	0.928074265243638	0.996216140905248	0.993175602758115	0.887143247984732	0.954276290742348	0.977189849810133	0.792672145178333	0.978227687731439	0.876881253188485	0.928142578627864	0.93304694641575	0.981156838916679	0.780475259614407	0.866630266851616	0.943139466000542	0.993996092277163	0.873557329727508	0.806280456834006	0.480025350521712	0.989370148782987	0.971786284497846	0.808025264771326	0.703882653036333	0.773962779788138	0.980061873432831	0.964835783750498	0.987924013844508	0.72175710060585	0.9904890549231	0.939295654164605	0.988273202557487	0.98200302571695	0.833120363816559	0.99483730181692	0.990670204098127	0.567133376044102	0.967779377628854	0.823383380958362	0.990744924492278	0.995351299157143	0.987835349997875	0.354051365674938	0.996889467570836	0.512491830299454	0.494301594853606	0.952178225735388	0.425678392667579	0.995281922685825	0.99069870793012	0.991660515624176	0.59780501806765	0.965524519439023	0.9740210367623	0.98751669757956	0.815150871394663	0.603029343977232	0.989914114855757	0.985880958976422	0.973355999218034	0.98898557228859	0.987694832834412	0.915157598054231	0.92973560509986	0.975597865396124	0.85544188399701	0.987262426204149	0.97295857405262	0.400360944005995	0.811635576962054	0.992587635929423	0.868913944873847	0.744741612840855	0.868668975582308	0.896976021386544	0.634948197579566	0.986583684705269	0.988915362155502	0.988389120560677	0.954132381682321	0.018659982089005	0.974223967259828	0.601683371949511	0.970953020527165	0.982767458548838	0.988689678647493	0.435469893591407	0.993246528685803	0.996190144442603	0.981597978807591	1	0.887838185666238	0.708369594743427	0.978237468286709	0.415559732622614	0.869340547510058	0.971197677348432	0.857216330916089	0.990279087156865	0.996622782582834	0.790525545892995	0.97840187796245	0.460845365502119	0.96817585217833	0.926552427518895	0.169129818074732	0.966033703217629	0.564543700192898	0.939481053567011	0.946950480820886	0.549176079793603	0.296963705407912	0.978299390718847	0.32228396512922	0.460070065726694	0.563165609695429
TNFRSF10B	0.913647113291886	0.873864948699005	0.46079787022827	0.727623173857862	0.844325093077519	0.900642991968261	0.827744306096087	0.754460492660756	0.864287696137465	0.824380157393071	0.996076638111457	0.935315874628056	0.711104980305867	0.801846489631462	0.892909963550808	0.989810318698184	0.74627952631259	0.953200991785389	0.619524224434464	0.973511329560489	0.912884766554219	0.981459652244904	-0.0190557863034001	0.783785317131271	0.774516353877759	0.718062819468259	0.835741348871289	0.882354688201586	0.880239344333662	0.795169592824793	0.90087582697376	0.957682208876833	0.855077143098454	0.692904782964403	0.988833598846029	0.87690223111976	0.912553606297611	0.996126680857371	0.731783690736316	0.956245782927753	0.961665076708583	0.830262670987359	0.600703714960307	0.984367718202603	0.989619919896515	0.943716935368581	0.43142063487938	0.563544068835866	0.979016297686604	0.873509268318425	0.98196053996962	0.465776353314252	0.75769567958264	0.859396517850459	0.768745413808512	0.482865832330578	0.909470727100775	0.972097953790876	0.949144963231384	0.954934654530557	0.849853128984661	0.947047163933887	0.854039434066664	0.710029534364061	0.859213439734888	0.923194661548543	0.954505024213948	0.843060336149394	0.861511803819189	0.863570402759107	0.96312175299343	0.970930336188428	0.914085960559808	0.868676693624298	0.883562619524486	0.666896525984375	0.880837140356892	0.709222993849984	0.781780056386736	0.71041466102639	0.771625394108395	0.905446851442586	0.873912123942305	0.920607789750418	0.821831406375569	0.957565511499259	0.961873760580311	0.878634434438221	0.824705474636375	0.801741374977748	0.875968835879393	0.92059551480015	0.788802896637225	0.885136990715353	0.865216310344611	0.77759671445838	0.697926537577979	0.770430505243586	0.577948076436123	0.863264207051725	0.964722528252745	0.744453367627275	0.47793897382057	0.875709640212235	0.96768381729017	0.925362197977186	0.984652247461574	0.990800109855643	0.8833479373534	0.925915031666161	0.906877897541649	0.910603142758901	0.981113491567566	-0.0574325096945641	0.920926050956356	0.649460410545054	0.967425928991585	0.810924931119706	0.902242501205615	0.567519038125479	0.870361893362451	0.900466932149701	0.945408508347844	0.887838185666238	1	0.879507397902063	0.806772579692968	0.708131288076482	0.993294993547424	0.799343382429659	0.947154786074203	0.935425295320825	0.873747158418215	0.879039072544058	0.955052870873163	0.756990323190184	0.963392661005838	0.962739032102554	0.283096189816343	0.785881744159989	0.821142890427499	0.977548314115578	0.891548147413539	0.849300193983623	0.454760750263451	0.960694709044236	0.531939845566149	0.788883953935511	0.86151632601764
TRAF2	0.73613597398078	0.629106109352002	0.182435678788334	0.443669838207488	0.637574280044049	0.691523654956989	0.588547721665332	0.529767045401819	0.635833022511094	0.597066715953137	0.883195529372261	0.717982466589785	0.451887216655848	0.565578408531656	0.710652933855823	0.883752095505813	0.46909687818366	0.758316043135388	0.308267909378672	0.934495837275196	0.901086955234588	0.845739505552147	-0.11961422574217	0.615083105707631	0.542761058207056	0.464525112797202	0.591613202453086	0.679610682414874	0.928744621529293	0.522950779145839	0.780825529572563	0.863187479536336	0.611090796939745	0.421603287953014	0.882879736735273	0.705670450473952	0.704510782178227	0.89998320346615	0.479511107800392	0.796238806241307	0.847306940854446	0.61005783560912	0.302117984427529	0.865678468688715	0.840094129151978	0.778549383655937	0.139648274457702	0.281147663332705	0.857936078852676	0.655123995726185	0.935938265998232	0.184652857846578	0.642693248207432	0.629920871149757	0.621776218508883	0.418270307331541	0.989206394238643	0.876992504825597	0.755655457868753	0.862605069953069	0.614457233373492	0.942914901094839	0.628739201619344	0.435664220924479	0.626840622085083	0.749622026564653	0.870216138548679	0.66424274696493	0.640986833477832	0.920739284350054	0.814086401644703	0.953880680648842	0.695253704548317	0.7011692667473	0.656363632289121	0.899271311375301	0.732774083761047	0.954128205207956	0.953563171564676	0.49167164046282	0.861944701400855	0.744619186282501	0.639976552637903	0.747817081043089	0.988165313978704	0.758456080217138	0.830565402514235	0.767152275483784	0.934615621699843	0.985936510230318	0.653311989001065	0.698060769054546	0.535199723666844	0.65284565070176	0.620571418589423	0.505826389397792	0.412237507589088	0.590208673289725	0.255773809303683	0.622862963052809	0.791156513599508	0.827343202887377	0.188707329118659	0.682482470998638	0.952727543597426	0.986241336013742	0.930877842253683	0.896288538133405	0.964030113288752	0.718651764196981	0.708117452718574	0.683705793556593	0.838630478249286	0.346489559437988	0.758769466788517	0.89288350939453	0.811182610240309	0.577867777567717	0.781163544469844	0.868144117989418	0.656599634720024	0.729574941610196	0.743958389351376	0.708369594743427	0.879507397902063	1	0.574510251135894	0.923102613935046	0.908838709946061	0.553794153875654	0.959726959803558	0.763401518079446	0.686742269782563	0.982064640006461	0.813848931889747	0.943661795313358	0.79080653859008	0.919174584433093	0.660485903959807	0.683491328744991	0.961960914248094	0.886058318718626	0.862431464344461	0.927475718426976	0.792041626800233	0.821468600851574	0.854590233684852	0.893541674298017	0.913824371643571
GPC2	0.973444999069164	0.987126992888771	0.892797886768114	0.979826514476542	0.995106020740047	0.979640282374861	0.998834132500107	0.992185154705253	0.992699541531905	0.996844623233283	0.804653227404277	0.955347407890508	0.988013430670637	0.999540424824554	0.958458037857211	0.814814412469119	0.984958317388215	0.941967075671593	0.921405974991554	0.699780295425932	0.558831197890192	0.886843053090001	-0.0409594431211361	0.984701462866206	0.998050035279334	0.987952694881236	0.996376108514194	0.984811027325928	0.459227588130557	0.993107127766701	0.955165245569576	0.891059188728963	0.993788566671114	0.982595137660325	0.854733322037723	0.983701767720044	0.976332251277869	0.804920796240526	0.990506625792348	0.939708676516532	0.697789779248245	0.996845457521124	0.945330042934647	0.871028029689788	0.876607677486959	0.952415035371023	0.876767376895368	0.936500908918701	0.885931486648978	0.991549744131598	0.786609121236949	0.894489918756008	0.409663771858814	0.994629108566295	0.971519558019698	0.830860063201099	0.570222183479742	0.668449152073647	0.950624997917208	0.907883090218051	0.996058234929418	0.61122242389378	0.995843172646226	0.985067397600354	0.99432753057198	0.963492250280549	0.772107256638874	0.981134434026226	0.994695956717768	0.443945333571262	0.927352271750056	0.715090254899879	0.973664483189054	0.984711930174817	0.984641360421134	0.194503430774942	0.973095882894749	0.348656953638177	0.334286089527542	0.98230788038814	0.279028593446323	0.967920800743461	0.990135673438005	0.970171267541556	0.449164470286442	0.934282731504919	0.924149562227269	0.957363312606365	0.704861572532224	0.451455456725037	0.991430719958555	0.970292934151296	0.996255155586483	0.987381124431142	0.989994319179476	0.936348943457968	0.97461846596877	0.986866665085481	0.91955755082423	0.992242524559471	0.929942144461804	0.285543841409235	0.900904226663334	0.989934953891919	0.779020291207485	0.624714422536595	0.77643005059664	0.822711419099609	0.499003725537135	0.968810927238798	0.979423452683478	0.974385505480626	0.900140791766728	-0.0888476172262633	0.958595617215129	0.460422901486618	0.927087876723776	0.998829632079748	0.957615546893858	0.277794069131819	0.992810767119054	0.978040384072271	0.952407111684986	0.978237468286709	0.806772579692968	0.574510251135894	1	0.242806448578506	0.787729513051382	0.99821229485072	0.756173575457603	0.960758781845581	0.988507005904838	0.672235917680462	0.931391856898085	0.297391981807209	0.931750098462621	0.847412242124046	-0.00137088320282252	0.948933060199371	0.431474179384593	0.874980064393477	0.883504708402737	0.418794168369351	0.121413297341415	0.929019547636378	0.146905973954104	0.326762195653982	0.439956973300704
