""	EGFR	SDC1	TNFRSF1A	ERBB2	NRCAM	PVR	CHRM3	CD9	F2R	NECTIN2	ADGRV1	LRP6	SDC4	TNFRSF12A	INSR	CADM1	LDLR	PTPRA	DPP4	APLP2	MET	NOTCH1	TSPAN12	PODXL	CANX	ITGB8	TSPAN5	SIRPA	AMFR	AR	KCND2	ATP5F1B	CD99L2	MCFD2	NOTCH2	CD63	SMAP1	EDNRB	LPP	CD44	IGF2R	CNR1	CAV1	PLXNB1	TNFRSF21	PILRB	ADORA1	SORT1	MRC2	LRP1	TNFRSF10B	CXADR	RACK1	PLXNB2	IGF1R	ITGA3	CELSR2	CD47	TSPAN17	MTTP	SDC2	TNFRSF19	SLC16A1	CD81	MCAM	GPR37	ITGAV	GPR37L1	RXRA	SDC3	SLC16A7	ADGRE5	ITGA5	LRP4	AXL	TREM1	ABCA1	TFRC	HMMR	ITGB1	TSPAN14	SCARB1	TRADD	ITGA6	C1QBP	SORL1	CD82	CXCR4	CD74	HLA.DPB1
MCAM	0.258750786623754	0.423164835518873	0.407768762795784	0.387855119274243	0.381488094789539	0.471706043040796	0.264319232011713	0.328448966796606	0.628619928111921	0.607968452564345	0.302915018010054	0.490521483752897	0.189737570395972	0.379312557491223	0.638428014977497	0.315640416184436	0.417563512097302	0.518825113953887	0.30563086118403	0.469632215826433	0.311972886492708	0.511407610737308	0.132865622746961	0.497463770827482	0.476784212976749	0.385420688473106	0.423622565014559	0.339019086359611	0.340901323495093	0.378827242210178	-0.0278286630698404	0.443396316555451	0.47751778805654	0.537741102219615	0.477284562667272	0.453710544864008	0.456227949418407	0.193945065250782	0.556520347838203	0.397105495563115	0.47721172682736	0.354995192094335	0.409899010818644	0.340742448215697	0.429169038645967	0.462425887881336	0.306024813965427	0.533056840645705	0.377400585664173	0.379210709136903	0.398261166060065	0.392564248474954	0.501300720021138	0.460780363591708	0.575589260657108	0.314809059378836	0.37689151460301	0.493521796686713	0.393610571370019	0.155551980188608	0.767800128877516	0.389803905409475	0.37440499380853	0.505649283101669	1	0.300165016518882	0.506312594857164	0.0712948702579097	0.474930777676938	0.296920814151578	0.415672071121638	0.47938380628354	0.329915683965542	0.194707460927872	0.673718337188635	0.0609138272923483	0.383164282860812	0.389238815669163	0.134244572005563	0.655879164839172	0.682552205978855	0.506349971750173	0.441799503281457	0.34934640253951	0.462510892312818	0.40461359304599	0.323865676923954	0.227022665815613	0.31086450304323	0.269909727030233
GPR37	0.0599570096312435	0.841663970419264	0.687649479100873	0.821875745253685	0.859552659881211	0.762373091145702	0.306137333315898	0.370990233217126	0.593427824356953	0.603119521672642	0.671679124027893	0.645765078630551	0.5528774123702	0.418950920025511	0.635245775062821	0.217263067215954	0.797821678941299	0.67725465274135	0.890122308583413	0.546608095821452	0.886513907904386	0.5818389273934	-0.252702049028295	0.832526450475723	0.696662001160348	0.53634167070521	0.17330323017158	0.816166551892985	0.724338872787846	0.408916693097463	-0.34837533673315	0.246312738807675	0.722165046803623	0.581806927244646	0.377415750191341	0.672307267502983	0.386469761318454	-0.00716827072513729	0.754930454521319	0.613040133474043	0.762709929615681	0.887137729729945	0.345214985200857	0.459792314347173	0.528738506824787	0.642650751675857	0.918477033230474	0.700018314905482	0.819785584837719	0.824323504881999	0.614542690274826	0.682800662025537	0.477343895900992	0.866659189048483	0.511758517702443	0.61170588195281	0.806921373796448	0.481150269693275	0.516165136579768	0.263610603119519	0.516941205468966	0.537903945293605	0.516849290289534	0.754988856363079	0.300165016518882	1	0.672746032231725	0.0029981843167228	0.766939496586798	0.346809766756209	0.749363720306856	0.651317645702345	0.436498504970605	0.127968273809525	0.585114952697622	0.162698708346184	0.846158463889254	0.476660899840275	-0.130337923819825	0.576659911555779	0.5138325676594	0.661504583893439	0.599638835326282	0.131189418062488	0.442354038476384	0.759700838113744	0.281716448491447	0.179292316057252	0.231230079772513	0.144158483612107
ITGAV	0.401907077553783	0.736603871613204	0.908852633786922	0.698202997236314	0.843503670746953	0.777880626619581	0.621455796011397	0.762059964068906	0.784220627836724	0.901745512403604	0.517764362264224	0.823303752524335	0.635142063092869	0.819658152189857	0.726933043308181	0.678098827776418	0.802581091749502	0.891123585166118	0.690092469703046	0.909985563900812	0.678292282599211	0.733041500371891	0.202314989879484	0.811790478080324	0.932115422822356	0.796733785902373	0.683232648692889	0.757663701110563	0.840749103661246	0.753366199131763	-0.0747743222121581	0.678785783816974	0.856137110590009	0.899389902525349	0.78220924426538	0.888949293264577	0.800801218552719	0.387839742276582	0.876516876193238	0.869219256925102	0.757765973865591	0.746497538082004	0.49838401548041	0.614661844968668	0.755566995608629	0.591895577348309	0.754194559589747	0.784621235728609	0.807511195504962	0.819704325891219	0.794404956324456	0.748222460535198	0.85592490104728	0.756866851397373	0.811279535752125	0.760534571049104	0.773138309130414	0.896185311652916	0.748611915791261	0.599513626659073	0.807454256908333	0.746307608326912	0.700399299649463	0.927912104208542	0.506312594857164	0.672746032231725	1	0.0624106391442973	0.812121305091933	0.553185723296197	0.867777522651822	0.884432430500708	0.501549246277093	0.319542961358894	0.793605765260776	0.341177230374414	0.856220982712061	0.680198396513786	0.124563881880064	0.756157580465022	0.721469251308857	0.713303064832507	0.87361143262875	0.438015634612219	0.82300250866288	0.730512665820663	0.591339991112686	0.327640560154607	0.42098835305019	0.359263915378308
GPR37L1	0.574431482481871	-0.0504298753992685	-0.152883392050489	0.0477666220721925	-0.168684508215403	-0.139393844265689	-0.139220986748091	0.108181984203171	0.0479142602147416	-0.134594206050473	0.405048448528726	0.215468673137019	-0.451556862997852	-0.250039737511259	0.0727440065551887	0.40973630016592	-0.127476876519155	0.258910778250169	-0.152803518590718	0.108802517161867	-0.25562862766683	0.389459860808708	0.530511759593708	-0.0804938362520354	-0.0221470844816536	0.459686736905947	0.290371831151611	0.0594485948561647	-0.0795284530831415	0.153286376221742	0.645288925898778	0.223961244320791	0.134989589822279	-0.0643242594357135	0.243259421739219	-0.0621062613639792	0.197390821034004	0.60339652741515	-0.215871552722067	-0.339817856955874	-0.207730326509911	0.0523409775702473	-0.496937650907443	0.373468531015801	0.172067727312205	0.291011459422322	0.0416076797853921	0.323004490090188	-0.113363480243902	-0.00477848401293571	-0.255946169062173	0.088719482939012	-0.16753396442138	-0.177561709654126	0.0514301799275713	-0.399156785831095	0.203647039610846	-0.0384043300574874	-0.0909072551587209	0.0515329182096015	0.0231994512584137	0.315820279966645	-0.31587823999038	0.00199175082028795	0.0712948702579097	0.0029981843167228	0.0624106391442973	1	0.146354937534452	0.501733620436353	-0.155009924402556	-0.0323048685968937	-0.490828368794147	0.518279800819353	-0.0271260890684581	-0.526610867966466	-0.216800163801963	-0.332433022987865	0.535825509107612	-0.266899242723695	0.0817914251066171	-0.267046775624239	-0.193694043813328	0.529996738513201	-0.0211999311246675	0.0108084013874737	-0.215239915734438	-0.341473925672224	-0.250211951073821	-0.269322827487613
RXRA	0.346838748767341	0.816397946070948	0.752957959213243	0.797381481552679	0.85449253345113	0.806983775444732	0.432812458143273	0.489126303409929	0.738527701635866	0.75041562355763	0.681129011424126	0.790693299746198	0.562961673098228	0.551593625605414	0.791810136876881	0.466891797405929	0.81807143538937	0.823016156498865	0.731702889354598	0.737792049448786	0.755483414628167	0.742482920979119	-0.0115960106007989	0.747094451832121	0.817989026951546	0.672238006778045	0.459129479542126	0.818703808418838	0.740102080822004	0.606660177953175	-0.182933446019491	0.429455731903702	0.868199563990075	0.711524862932237	0.676138659449036	0.694661633672165	0.581364253617825	0.218378158286518	0.816194199903288	0.710318430597212	0.850718992493521	0.830005513738409	0.415408171978568	0.724039858059787	0.6295155538915	0.770124862571855	0.824713922531293	0.797943568839176	0.848988468020323	0.8819382909329	0.680283752800712	0.687106410287682	0.60372649722545	0.818298006311781	0.726527103622084	0.639282603451636	0.796694414450066	0.64461845708473	0.56241710955564	0.312327706104665	0.680901467032591	0.65169358984824	0.651412394370143	0.879971993648267	0.474930777676938	0.766939496586798	0.812121305091933	0.146354937534452	1	0.513803090284576	0.799018999209373	0.762729152057334	0.447001793649052	0.289583399546609	0.667636041645817	0.240355439223134	0.809181924577065	0.68486780349418	0.120642612527571	0.676826181252891	0.684534459475962	0.735495542562059	0.69238273182009	0.36600822685905	0.554205668429993	0.797562150421387	0.45647214359086	0.333601577287932	0.373498243077299	0.273472998570553
SDC3	0.596870221244225	0.384581256132629	0.531959751585095	0.416369913239269	0.395556771268242	0.458285218046229	0.603062917821318	0.702304288491321	0.404558366511057	0.505554509928592	0.461512016085765	0.571226397477691	0.0901899408762271	0.473732521316043	0.447936098209499	0.807077588486772	0.355520394977513	0.743281759291736	0.349323485954071	0.725908342702014	0.176242788276181	0.746893393290069	0.658460543930754	0.43283592108789	0.609702747832549	0.791831704251564	0.73953561741679	0.421682627627158	0.477414207074941	0.658597510609485	0.456857755420643	0.731185197125416	0.616171895929395	0.553842155912032	0.568505697761307	0.616204157886868	0.720229398730059	0.700423108499706	0.395056738494456	0.332328264040479	0.307054568198535	0.508687412703473	-0.028819884000274	0.550079964618047	0.683299817997149	0.481354330992795	0.499690505915793	0.674106434853012	0.395115132189267	0.39242280969162	0.284662637166817	0.670994557515698	0.493513514224528	0.279991759775701	0.502692620728971	0.347944130043752	0.513324303274414	0.560117616812728	0.564176942059977	0.537716965309584	0.481717860609729	0.812926388810013	0.29035564789556	0.472493334586987	0.296920814151578	0.346809766756209	0.553185723296197	0.501733620436353	0.513803090284576	1	0.402087913696107	0.568869860827937	-0.0223874967710238	0.427339198404275	0.377404870963887	-0.179063949274461	0.314171984559775	0.153012820114111	0.500085334763541	0.204915715537279	0.550012546081925	0.310923058320575	0.42983079870431	0.515873980394301	0.611283260969261	0.39492142408715	0.135457701784412	-0.115154951837612	-0.0309644214235865	-0.0594395686931405
SLC16A7	0.183551815548729	0.74247599974293	0.865467627359374	0.768055949797794	0.911458549586088	0.801707973715136	0.564057117126132	0.584240044488435	0.725858329017441	0.845966923346927	0.499644115122474	0.698855925525822	0.772916993065071	0.764853940476734	0.707149514641036	0.405813640737772	0.81815488688404	0.777033118179483	0.784639258596565	0.768437611805033	0.814982685208893	0.594250802351103	-0.0860710900198395	0.814001709919884	0.873561753997171	0.587253683175086	0.415219972518111	0.766715950349602	0.834731241208512	0.675352287835958	-0.317686885774686	0.45746938674653	0.803022566946677	0.803332908414869	0.599875808926061	0.805848990796469	0.612782623118864	0.141585885225047	0.927581916567564	0.89629029525144	0.850682808571999	0.758145471464747	0.621788112467303	0.572465008838924	0.643991464723926	0.54012452419482	0.800577216328873	0.660443898445841	0.868758596245168	0.847306215898661	0.811158054266091	0.677219700613538	0.763783584939086	0.853402179720782	0.734743227606819	0.836619989628178	0.752208342871717	0.768320577463706	0.661959149821468	0.546399314329943	0.711978683422872	0.586197226255004	0.777272429330814	0.888369303929397	0.415672071121638	0.749363720306856	0.867777522651822	-0.155009924402556	0.799018999209373	0.402087913696107	1	0.835948389851415	0.648790502477008	0.185506500696233	0.732113273412265	0.498845626784502	0.904689904571937	0.692141931811602	-0.0988092322807137	0.784791811615229	0.59752022213843	0.793121383793874	0.849152281525346	0.280157994588204	0.675531695993925	0.699787533508962	0.592235967610832	0.366692419161418	0.355585816857812	0.313665520653625
ADGRE5	0.415286603410432	0.717201073805137	0.878867431562567	0.643217591044534	0.831875018411304	0.821012131879611	0.677608182152224	0.783073946644703	0.74577460308466	0.908762262886225	0.399593721013791	0.807158381814231	0.669192704279142	0.834476194208933	0.669922127284656	0.641317570101361	0.763586416604242	0.84791384384015	0.752337917684233	0.897827604620918	0.675254039917977	0.672936893159892	0.217693748136632	0.714552315159771	0.904040973595789	0.739758548585471	0.649455421728885	0.644051802832054	0.764217659688046	0.75025005636439	-0.0571247691944821	0.725184882919846	0.797922617283569	0.893796312557976	0.731724142313335	0.885597733206783	0.784373830660672	0.327802362536769	0.863275285088114	0.848565048125834	0.768260385548432	0.703159196058724	0.512479693674506	0.499721233571782	0.731710440886466	0.605226437688913	0.736517058919762	0.702664373247569	0.761496420505118	0.736434259205982	0.825209582651895	0.799096768341515	0.871749413226773	0.71014958629235	0.775900319742117	0.751041812311515	0.749920673367984	0.87390373332858	0.80301911549712	0.599628611867288	0.771680696421101	0.738236017504301	0.760934520087008	0.825702969779066	0.47938380628354	0.651317645702345	0.884432430500708	-0.0323048685968937	0.762729152057334	0.568869860827937	0.835948389851415	1	0.510546631239796	0.228553136516638	0.706898358744097	0.395740873176533	0.830217274164664	0.628855348392338	0.130889307463602	0.770619014139137	0.699996720948435	0.716320490684538	0.841539420020647	0.239940686359402	0.845985602886325	0.643616459354888	0.668061974072722	0.410753474229406	0.36569225067477	0.348465938135938
ITGA5	-0.03777367781373	0.414048734765679	0.519469889195215	0.437141640291966	0.607661971695763	0.528296500548641	0.288766269443281	0.29162872166578	0.608058015595492	0.632869145856558	-0.0448953858704242	0.312770715976843	0.87545602481523	0.49291772606193	0.437783784934796	-0.00285967517203212	0.437398410944827	0.303988740779968	0.615750240891776	0.392770831904105	0.712667182890985	0.146271601832489	-0.341198488106118	0.433746922313462	0.578135129178299	0.08748030924758	0.16283998981036	0.450171433797491	0.625600789382372	0.283859281199642	-0.449817093459606	0.189413912587568	0.416762878636689	0.58026309393446	0.420295476540618	0.463959549851082	0.293228662316615	-0.335860991671858	0.717902913690287	0.658583182035947	0.684574659688082	0.312708230281903	0.917812416653929	0.160098605493186	0.261912044133553	0.20567078052687	0.402247140928976	0.17438057133956	0.548247029912429	0.53588639905637	0.640859263169493	0.259178959933318	0.594977264884865	0.635755581988767	0.63363771661789	0.70629447772577	0.391167151383211	0.513736237313606	0.385709048632225	0.241927151755313	0.544779488286496	0.159396299452199	0.799873672236654	0.560725221255604	0.329915683965542	0.436498504970605	0.501549246277093	-0.490828368794147	0.447001793649052	-0.0223874967710238	0.648790502477008	0.510546631239796	1	-0.332823274251174	0.557208260929638	0.836851039777216	0.670277409289055	0.648677377575875	-0.146378474105863	0.80642529530501	0.261083179492511	0.699943785595644	0.659816063027177	-0.220601074555454	0.398171302313152	0.340281549159852	0.766434306229276	0.437907301413497	0.327920059006981	0.370079839840513
LRP4	0.40755051713778	0.198317049878256	0.225437916134441	0.168902603460762	0.163754913900018	0.135694655050689	0.258812299790497	0.201229783708937	0.191908378698961	0.163599588328793	0.585175617687556	0.397682323600015	-0.199138077206982	0.169475178819587	0.380566505653076	0.423657807760719	0.208755193395474	0.487471001305967	-0.0816392871700736	0.310705896599499	-0.0844471219086386	0.482435049752756	0.34574491855956	0.291774970661697	0.209216033377044	0.492893593100234	0.311542504220124	0.228872097454174	0.2245251054107	0.330707849076482	0.25293280510899	0.205770964521893	0.279937325125234	0.199092374902108	0.298133233067503	0.18467178263497	0.342785903484759	0.535789572036357	0.138030933016851	0.129594064053809	0.0316461412863552	0.283693452786337	-0.285554065862577	0.496219775846861	0.36636104133903	0.346502696234834	0.198854533674063	0.495715341875949	0.23437432677196	0.256459925127403	0.155626513091322	0.214225740399292	0.0730107129993218	0.0563665170710576	0.161400043004701	0.00207554151215995	0.299627256636625	0.189308626238045	0.135727298276329	0.278595424854964	0.234124176145601	0.367142215188627	-0.109470204086211	0.292198733811098	0.194707460927872	0.127968273809525	0.319542961358894	0.518279800819353	0.289583399546609	0.427339198404275	0.185506500696233	0.228553136516638	-0.332823274251174	1	0.158278993271028	-0.336366153262785	0.0888741787131805	-0.0157704429684108	0.151475018155302	-0.00494575607693568	0.285138298340872	0.0634501011271791	0.0954902145334582	0.602584992355548	0.183039886488853	0.259876124274555	-0.111899221499765	-0.201730525205442	-0.0528115390132866	-0.12874268164096
AXL	0.26127066479832	0.602551102921118	0.703239219597662	0.621293147576687	0.669236218822578	0.655174975385933	0.438378775637585	0.539302036067566	0.725054117864525	0.79041229726329	0.381578636959617	0.610704012699124	0.551874219040956	0.619220183215748	0.709174884507796	0.393794488620949	0.598102483962754	0.683332996617125	0.629509847027103	0.690684960173714	0.595837844001414	0.597487486036834	0.0687001363147212	0.719443841585599	0.753354326040136	0.55810659194147	0.503575222278837	0.601686019371548	0.684718577579606	0.625162275230627	-0.123449593084461	0.504520866501846	0.688482615920541	0.770563973512208	0.597148560410816	0.719322085541618	0.63363100530373	0.242451154606129	0.800232576640739	0.695649168087345	0.668044144432011	0.576308218080609	0.589669723515918	0.442878727968448	0.672582751430885	0.439106195909986	0.618721389977031	0.595573102520669	0.645105091533117	0.652928444274878	0.685018773929034	0.576594598767864	0.749046650468897	0.70859401200067	0.682507499816989	0.598663539999128	0.614181896837044	0.729793731480865	0.632722527258502	0.459201007722066	0.847576609751271	0.543302058329883	0.613660653502288	0.7947245464612	0.673718337188635	0.585114952697622	0.793605765260776	-0.0271260890684581	0.667636041645817	0.377404870963887	0.732113273412265	0.706898358744097	0.557208260929638	0.158278993271028	1	0.334002802325021	0.708708944432238	0.635603098600236	0.0165741671577996	0.793335574419367	0.737833760128488	0.653551226179563	0.771213034361335	0.381098731233879	0.667166824018105	0.658277120819076	0.516588407534959	0.427461034874673	0.556818205413629	0.522413845979956
TREM1	-0.008930800729951	0.168301250791048	0.343094125587023	0.186396191928506	0.421078989628283	0.313630439534403	0.204559298776948	0.226985980679561	0.356691784440485	0.475962973182756	-0.273318018858339	0.174152971538535	0.857735422682591	0.419463701953039	0.181748180707959	-0.0660277656350263	0.235957268417463	0.101479422907492	0.405375103468919	0.266484466978929	0.519009997945102	-0.0988866198392742	-0.317954787988516	0.150025766597038	0.407389270851812	-0.0599258519140825	0.0577895238749737	0.218623984431452	0.452018000669016	0.218987965424879	-0.375290019931195	0.078888238630749	0.182184706712627	0.42332264886126	0.305806728360354	0.259522306492272	0.176499144081088	-0.365466334511777	0.517641314512959	0.56983119189043	0.48251965087863	0.0312462028621987	0.86145068418293	0.0193383164951847	0.0808084659950093	0.0113234716166679	0.160625648976569	-0.0901861940998608	0.325430082630945	0.334368763471245	0.542490638550065	0.0455545712536096	0.47944980080486	0.377878472107058	0.445664544209692	0.589190612353346	0.239694412982477	0.41821875879904	0.223137536314532	0.204995711489404	0.296130538694272	0.00914954888875568	0.741074965058727	0.36165734200195	0.0609138272923483	0.162698708346184	0.341177230374414	-0.526610867966466	0.240355439223134	-0.179063949274461	0.498845626784502	0.395740873176533	0.836851039777216	-0.336366153262785	0.334002802325021	1	0.50215997786709	0.562702590746997	-0.127520568123344	0.582266121082636	0.0283050748451378	0.49807938239045	0.538557585224523	-0.32237432422004	0.261605168378361	0.110524836973967	0.804602429744745	0.496858269570026	0.307009240997105	0.408461275838971
ABCA1	0.132427140095478	0.838437946659521	0.874616138229051	0.798908819953757	0.954422363457735	0.847917466713979	0.510413156037889	0.577565550247171	0.731326021743323	0.841444918556715	0.485770974338239	0.733739036665826	0.802304973819738	0.727943131911561	0.702274511402207	0.360137386939485	0.878323542001232	0.760584356131986	0.863464061040895	0.746804521261273	0.907360332959119	0.580293169954899	-0.184272364017923	0.855640087216379	0.885525710277214	0.558560881142168	0.358639696896272	0.811413028126606	0.863929479307759	0.555642009713314	-0.406384822927557	0.422782796775598	0.790315980640092	0.797118277319399	0.596614281668078	0.814942520349659	0.56933093389086	-0.0027298059253804	0.928208084774711	0.896871904221736	0.885692549268196	0.828402433879464	0.634461218146577	0.484024338995723	0.576922687172176	0.610556450371737	0.842770881181461	0.666612924902485	0.89729014437891	0.875595231952507	0.833279516943311	0.703796958908729	0.748988852581317	0.908292813788817	0.706311691473997	0.861991460273486	0.784806738628864	0.744599412346005	0.660346733895757	0.418361237877629	0.669149943865441	0.579417034769944	0.79304368904266	0.887356564268355	0.383164282860812	0.846158463889254	0.856220982712061	-0.216800163801963	0.809181924577065	0.314171984559775	0.904689904571937	0.830217274164664	0.670277409289055	0.0888741787131805	0.708708944432238	0.50215997786709	1	0.744710368361125	-0.0814371218514326	0.783706145642291	0.600675543459467	0.819212928137448	0.836716068370243	0.119229112833864	0.650120028939261	0.773195808029056	0.587030813789594	0.395347234217226	0.422198789220736	0.35452891566861
TFRC	0.0453906242450841	0.614221117918283	0.6902804929635	0.570804091451907	0.711531956261967	0.667525600337529	0.424894504030372	0.399101022907605	0.594546788411519	0.691253523436953	0.281603169106482	0.564757001930007	0.694231163354145	0.612303284706128	0.612267375005186	0.25974539753402	0.690702743228916	0.551979991314141	0.539532315589604	0.59509337747599	0.669517609688536	0.393643912174688	-0.208302275548677	0.574269962054488	0.712593753367499	0.335246550988628	0.30872291709244	0.61323763789964	0.631945573293103	0.411667961017288	-0.41356946796522	0.304382908857982	0.661887809736728	0.640623711369731	0.552352896022514	0.580997074923732	0.454208196072694	-0.069486666149187	0.776522543570251	0.786151236498818	0.776540206695368	0.537921649856709	0.667359059467791	0.42931600318722	0.372546589452378	0.436284740331318	0.508519374442112	0.440910617508415	0.673962424447248	0.703963028536855	0.717554330101971	0.488621303345894	0.637410966168708	0.674234503923075	0.638900282159911	0.732157264828809	0.469980230977383	0.613219574072183	0.485369805500274	0.231651481837096	0.570562920062304	0.340310509443796	0.724127901150903	0.743283537825378	0.389238815669163	0.476660899840275	0.680198396513786	-0.332433022987865	0.68486780349418	0.153012820114111	0.692141931811602	0.628855348392338	0.648677377575875	-0.0157704429684108	0.635603098600236	0.562702590746997	0.744710368361125	1	-0.0934883735107989	0.679757792459085	0.580827231326029	0.768890423737735	0.722590257739337	0.105936138310811	0.482153416464252	0.733658743631453	0.572893525810746	0.590062601935575	0.644373658678267	0.527115537865766
HMMR	0.702017009704151	-0.0521246042506308	-0.00150446892061771	-0.0383723129006563	-0.0839650083808814	-0.0551901615869326	0.132944542782674	0.405272013877917	0.246488560413468	0.166881465259681	-0.0789088951434197	0.181938477320084	-0.0868103892058055	0.0161636831416007	0.0521378700893225	0.533972978187796	-0.108760347776289	0.289885640261558	-0.0434414928920193	0.330673050813393	-0.156016295020797	0.319182352673877	0.619153462734453	-0.128389609872742	0.215683175099926	0.330765346286239	0.533852294467879	0.0466168275775081	0.101002572815558	0.23078208771535	0.648091646820536	0.522425894030493	0.0628692626251142	0.184212903031041	0.546014866026787	0.0928087948442741	0.435072968378084	0.359495680162884	-0.0715706745241373	-0.110721953706199	-0.0722548439006092	-0.040094795918433	-0.106156406717143	0.142266929053466	0.112692487205035	0.297953358001739	-0.0771743669265608	0.273231722460807	-0.106346177366833	-0.0531169521587838	-0.0725054061609049	0.122400269396267	0.165714899697847	-0.103137636261708	0.250626899102587	-0.0835139293946014	0.197451289912048	0.281098461434403	0.0559683027004725	0.095418273800235	0.143049270242267	0.464666189671377	0.037393921227686	0.00810954655027823	0.134244572005563	-0.130337923819825	0.124563881880064	0.535825509107612	0.120642612527571	0.500085334763541	-0.0988092322807137	0.130889307463602	-0.146378474105863	0.151475018155302	0.0165741671577996	-0.127520568123344	-0.0814371218514326	-0.0934883735107989	1	-0.0239286537480763	0.199814971507485	-0.0798214339470325	0.0358863923398453	0.139573919453911	0.229551357173231	-0.00571688548974515	0.173815001686089	-0.0437835063958814	-0.0230185180658697	0.025971368089986
ITGB1	0.180386106574938	0.622184171788584	0.704051789248541	0.587348210650623	0.742472399289653	0.71436840801159	0.411779370712677	0.467538115285376	0.862933861202647	0.86785582445787	0.216014275021892	0.588071104370511	0.750818625502474	0.653272873448034	0.6556361424894	0.259900172097016	0.648242374657156	0.602761448757843	0.706014599910431	0.647675308760525	0.714751936082491	0.450631422745861	-0.117394474242085	0.651530157760599	0.751891212324956	0.400424785441901	0.411582480514505	0.58118390108708	0.708087103765418	0.53725474535201	-0.319184188313392	0.452324305483821	0.646214794282998	0.793250559513013	0.624979325201345	0.687790237395524	0.533118614133588	-0.0277078258762164	0.856807455961626	0.779931685956743	0.795451458735042	0.525275119742634	0.75900185682377	0.368110498354856	0.574198340544748	0.476711819743472	0.589464447308935	0.506036345933501	0.718858683220511	0.68345825766662	0.770177260760062	0.491909690556773	0.77624009539156	0.775367648146726	0.767147016700539	0.696089756151448	0.618135355645907	0.730335014837806	0.603758360212473	0.37331888115972	0.861028573888788	0.454849560812801	0.766851479869721	0.790022928451125	0.655879164839172	0.576659911555779	0.756157580465022	-0.266899242723695	0.676826181252891	0.204915715537279	0.784791811615229	0.770619014139137	0.80642529530501	-0.00494575607693568	0.793335574419367	0.582266121082636	0.783706145642291	0.679757792459085	-0.0239286537480763	1	0.592591399182027	0.761895798870881	0.774212541839018	0.0727132985794269	0.652959956704205	0.538464740027287	0.773708920396385	0.480967285766145	0.449759403039107	0.44823087213384
TSPAN14	0.36434517333065	0.640544799390697	0.693628442692536	0.555299269343712	0.601214950728225	0.642515020925382	0.580783546204993	0.625901164786313	0.610571124743764	0.725423590389743	0.448095125393036	0.64746649013853	0.308799487900689	0.62727816778622	0.715151340357716	0.583518196014024	0.61733115118613	0.76684990239559	0.527459643869376	0.765026829248097	0.431691881889921	0.715330294508112	0.299867212112735	0.702485518007183	0.742325653349527	0.655156400217696	0.629541448748236	0.520098583470518	0.535873818884941	0.624633658867858	0.0434761798762459	0.658132232778727	0.709822786074107	0.712221302398436	0.617330024314149	0.750876279123684	0.711603766148887	0.419346871189832	0.673499167625837	0.599065759305511	0.585832956209898	0.646929339527792	0.307193673747904	0.456641918051042	0.67767041044892	0.556084351629211	0.570873414247923	0.734078338574693	0.548141247580843	0.554356536432397	0.577243350795409	0.746640490973922	0.712667559624576	0.599406217352117	0.656014943563739	0.490756420351763	0.550819904040583	0.700981493162127	0.662964606785991	0.38174529721989	0.741667186051189	0.663936109319521	0.496196853863948	0.686094777275912	0.682552205978855	0.5138325676594	0.721469251308857	0.0817914251066171	0.684534459475962	0.550012546081925	0.59752022213843	0.699996720948435	0.261083179492511	0.285138298340872	0.737833760128488	0.0283050748451378	0.600675543459467	0.580827231326029	0.199814971507485	0.592591399182027	1	0.583117680004647	0.641456878447222	0.48046710867352	0.694342143838656	0.739040523207555	0.276361398138127	0.35343811007737	0.549534907085431	0.449675275396258
SCARB1	0.071862557213728	0.770775308646771	0.747416032102095	0.680823552697599	0.855418966633577	0.825334599571906	0.504509875028782	0.430307693182962	0.716103520059935	0.769100730281308	0.425432016895273	0.653048333596408	0.715919969832798	0.60580199196894	0.746265324345204	0.279389872793071	0.782703895495883	0.667981946717231	0.709234082333	0.643783767553417	0.801584445497395	0.539755618444867	-0.22150493695987	0.724736263626172	0.777005716681865	0.389963348116972	0.31401614356062	0.742602511992593	0.735087734772858	0.459099510095054	-0.418347805594179	0.343437626669216	0.698556450618104	0.678524642530336	0.54706688201139	0.642637333655477	0.487441283232686	-0.0931367077503157	0.874782760596815	0.790129170410461	0.884277105650717	0.693487045709662	0.669379658108222	0.467965330216047	0.482196869377825	0.620862338433031	0.687008707602548	0.604427573438807	0.816400102256657	0.81226730044316	0.76019292681478	0.58009458908239	0.618356249449878	0.781829161206478	0.727438460114197	0.794518856666939	0.615930441814425	0.603917615719488	0.518897083079937	0.241539386623747	0.635706315872533	0.447899716457281	0.794402340001523	0.789660550502939	0.506349971750173	0.661504583893439	0.713303064832507	-0.267046775624239	0.735495542562059	0.310923058320575	0.793121383793874	0.716320490684538	0.699943785595644	0.0634501011271791	0.653551226179563	0.49807938239045	0.819212928137448	0.768890423737735	-0.0798214339470325	0.761895798870881	0.583117680004647	1	0.684788849477634	0.0815166708750675	0.498082344033371	0.699296953322506	0.563583480899252	0.354219771773963	0.343960495189774	0.265962726407817
