""	CD93	CCR1	PLAUR	VSIR	ITGB2	CD68	C3AR1	ADRB2	CD4	HLA.DPB1	TREM2	ITGAX	LAIR1	PLXDC2	CD33	TLR4	HAVCR2	TFRC	CD81	RHBDF2	FPR1	CD74	ITGAM	TNFRSF1B	NRP1	TLR1	C5AR1	CD163	ITGAV	ITGB1	TRPM2	IL6R	CD44	LILRB2	LILRB1	LRP1	PTPRC	ABCA1	ALOX5	SIGIRR	SORL1	MERTK	TLR2	IL2RA	TMIGD3	PTGER4	SLC1A5	C1QBP	ADGRE2	ITGA5	HLA.DPA1	CD47	SCARB1	ST14	CCRL2	ENG	MRC2	AXL	CD40	TNFRSF14	ITGA4	PTPRJ	SDC2	GPR84	ADORA3	ADCY7	TNFRSF1A	ACTR2	NRP2	TNFRSF21	GPNMB	STAB1	ITGB5	SORT1	SDC3	CXCR4	SDC4	CD46	CANX	CSF3R	UNC5B	ITGA6	CD69	TRADD	ADGRE5	PLXND1	PECAM1	CSF2RA	CD63	SIRPA	TNFRSF10B	IGF2R	CD82	TSPAN14	CD72	PLXNB2	FPR3	TLR7	FLT1	PILRA	KCNQ3	NOTCH2	THBD	JMJD6	TREM1	NCSTN	CD9	RAMP1	TNFRSF12A	APLP2	LPP	RACK1	RXRA	CADM1	SMAP1	MCFD2	RPSA	LRP10	LAMP1	PTPRA	NCL	PTPRZ1
TSPAN14	0.255860124540107	0.578937608759541	0.507737536908612	0.408472751119347	0.587654380025672	0.472781099136895	0.632938918749341	0.410124275596842	0.571014014531314	-0.0699976532809596	0.742576736339612	0.439406449183941	0.512747091128745	0.781368817062102	0.517099168344582	0.241809514217656	0.709395459473699	0.744565126193312	0.627238440929436	0.591631022999264	0.787157453006343	0.310494721458583	0.355442328888509	0.489818732913768	0.41925910707018	0.546329100259572	0.462151975330342	0.294553368244787	0.784854405164227	0.644707555693444	0.545326554082669	0.762666054556909	0.302253247142814	0.0364642704685569	0.51939553894654	0.515979511340869	0.696011584522667	0.523579778408822	0.338903324813626	0.348519835191961	0.687237138298374	0.543306031543065	0.563137726534787	0.051929280948498	0.663808704906059	0.730622534734447	0.502974448107331	0.388049015049616	0.343571912070163	0.571659217987353	0.0322818145266026	0.479562934021548	0.487801934671243	0.531245399599114	0.505610406903233	0.518242620594779	0.456757295464849	0.746818748280825	0.742447941558326	0.187900224473547	0.203054491565527	0.574281650231799	0.23536452568743	0.640431356077323	0.44488467495935	0.365934023334846	0.510921592431688	0.482453088915066	0.709618077796365	0.0625791073913178	0.299417215569255	0.335825992158475	0.453913620121484	0.545904638257872	0.430397217100212	-0.0451287565112042	0.224077988938923	0.484973370145493	0.390802407546926	0.62385546536562	0.387245876189123	0.676123986723129	0.56637221363341	0.375396173773973	0.490466866405652	0.15495094087172	0.284764623996166	0.415086119403812	0.471742049611626	0.529189704364763	0.480923793436656	0.250650850218482	0.443626692065798	1	-0.338028098406745	0.549951201065975	0.0747178454365339	0.589120430492529	0.316167753760925	0.445472116995061	0.565911226327889	0.0530395101995308	0.12990502239226	0.512890280698984	0.0398232869058435	0.532543394113851	0.346170491578883	0.622508076673868	0.40786793689758	0.596610606429849	0.464792993909108	0.35907403379926	0.549842770435565	0.131451951745451	0.296714757659022	0.414923975627195	0.41785535205631	0.64274473918238	0.46122876389569	0.387582811619884	0.443810631247202	0.160330711510794
CD72	0.419929564191438	-0.212751464228006	-0.187466317715288	0.228196416575733	0.158770526162414	0.105833815293151	-0.237812020866343	-0.596414002438075	0.179709550960389	0.753728857670982	0.00436414362028605	-0.686170407837727	0.255018150218005	-0.0537224764312126	0.234230328862265	0.441114992822601	-0.519077425780327	-0.260698817564911	0.153442914326905	-0.235882232846256	-0.134297350501815	0.584714192032348	0.139128612126371	0.279544016297639	0.0725005803792796	-0.241575269002812	0.363623287538193	0.363333466982612	-0.245890307240541	-0.0554186869711249	0.101591679412359	-0.347867223241154	0.33094872192293	0.502821650131584	0.027789546884701	0.114563163690672	0.0476605382371923	0.049049956681396	0.251984178825158	0.269401795327625	-0.335462024580101	0.0878762305937296	-0.0292408663029884	0.65349224180534	-0.620216360959944	-0.257832597982447	-0.146320244394182	0.172990156129939	0.388731724599581	-0.13981310753551	0.721083793722591	0.131368946991071	-0.103547257174789	0.0506316212859503	-0.375969112989705	0.0988438183412885	-0.0693629422876444	-0.0238610693192001	-0.238231601840688	0.580837245162045	0.442128466472848	-0.134902621368981	-0.15921492915738	-0.280824917360471	0.194412404204664	0.307773480012055	0.0918515967589268	0.2034041958131	-0.475294022926871	0.409052395732411	-0.108976216047443	0.293776369598802	0.152982952821444	-0.186268557426538	0.059428283232539	0.231088741248578	-0.0447056542552249	0.170935658772315	0.18737215625796	-0.466770010651222	0.306230540678458	-0.00243368536639139	-0.272677700606288	0.135765782435028	-0.236236754432684	0.540238463153914	0.310155003796981	-0.0666763689980292	0.0472332727019191	0.132671444262242	-0.151977423731781	0.145147311264454	-0.184916841593747	-0.338028098406745	1	0.202584783301052	0.289404411027604	0.0307252063187463	-0.579509275555815	0.0938838096668732	0.0654560091399971	0.389476483003074	0.424540406711257	-0.465807204808379	-0.266024889071868	-0.0400440863849337	0.049213418730972	-0.464303924866282	-0.259344535114034	-0.0206840579104801	0.0807289958352562	0.456277830688668	-0.0421759684356203	0.510975515384403	0.314187537100563	0.109630467443248	0.305129568528659	0.0772317125718369	0.0843357253748719	-0.0404469338139331	0.162219071818529	-0.0594847064074482
PLXNB2	0.73222579930478	0.58912719107138	-0.00111979292131236	0.197936848280109	0.735545408501284	0.707445429739498	0.417082325155062	-0.121471532270172	0.782389427260424	0.271824506045943	0.649883855148264	-0.149033885670839	0.75684198067948	0.448814768116942	0.724199632469684	0.412879438187203	0.140242123342649	0.329045695171294	0.826299795866927	0.197927261479229	0.463895766882411	0.531794865111067	0.706548600893918	0.442926027901839	0.72183425091102	0.25908663208971	0.489727135536785	0.733658051205275	0.565923694405214	0.707009738482168	0.755012777672869	0.424101707288726	0.669807997824415	0.536267018816021	0.495511887003866	0.811134311501832	0.589068714048192	0.554262803753626	0.695787452687359	0.446801461894236	0.208467999970467	0.591827176243479	0.524248480225062	0.616083938998713	0.113349189023139	0.272531264320665	0.450399752617791	0.752859597044616	0.372676143512212	0.534142147669045	0.355870007295147	0.77010268571094	0.382234147660406	0.621907440716715	0.02214006045725	0.782209888922449	0.542160583939799	0.557833240914883	0.520259581837712	0.637531869527263	0.646741197336693	0.61680769414458	0.328616112619534	0.288824908654945	0.741856295541113	0.620841694851808	0.815815101654104	0.767331405151785	0.321084334702629	0.54233580687609	0.442521185803175	0.757517214246954	0.777346302468766	0.504901670221943	0.694557278095852	-0.0919296279027273	0.262462711563706	0.78063565478363	0.787694481868369	-0.0387779771028871	0.632086055083353	0.643799594639206	0.1850790048709	0.701528537942475	0.573846979945766	0.520701164909816	0.319346136681977	-0.014754429366595	0.757365341142094	0.702111167332482	0.375666813211143	0.619676682082541	0.56943069906589	0.549951201065975	0.202584783301052	1	0.518459165536347	0.277073685922762	-0.269020726412686	0.26117782601472	0.526573454075719	0.3866995449423	0.586373826995413	-0.0323942838642834	-0.00738981326183124	0.743244063204447	0.551746037642343	0.385848616332465	0.416779442356041	0.724708393725443	0.714598728920463	0.61437299901832	0.709529253674701	0.48957316158639	0.695665409376384	0.739347500501516	0.706551486387671	0.758752911167847	0.75362234908708	0.576543075396736	0.764959758363702	0.362049873498297
FPR3	0.820727128171945	0.66823230576629	-0.297815757764548	-0.147681338333485	0.691001582759024	0.765929720294316	0.190657299682787	-0.250153644107539	0.621226000750029	0.175486066428355	0.280008481526914	-0.435812486867	0.640717924527803	-0.100897567791208	0.661844797966233	0.370847999840855	-0.250941450207997	-0.209995702060767	0.564023651537793	-0.376694993951133	0.175129704397144	0.33788017861136	0.870798605335935	0.0119896602356347	0.793247624710674	0.119087108947699	0.303859927533593	0.858534884807786	0.114393462916377	0.390657522433129	0.651031552729106	0.0478366611500729	0.767736505145335	0.830225433981511	0.447987118842957	0.612102197802809	0.228811570968616	0.25489453794222	0.786822474724492	0.336190519829684	-0.388737067852858	0.555019397114388	0.355379470397675	0.738763168748769	-0.0970699438088524	-0.0891554352778152	0.119435082777703	0.560638256074691	-0.00645619413083229	0.245113025780488	0.243944985696886	0.65516224787379	0.186208307491453	0.666174003644118	-0.103137059258827	0.71726056462606	0.0394559091487162	0.0548261065526627	0.198145053878241	0.582529298139764	0.69974987368833	0.521606370514121	0.33415165833391	0.157962268714115	0.696623634881939	0.499919263830227	0.533604716088463	0.702356198810084	-0.064418883779548	0.470006389037942	0.564159724458767	0.83947331150002	0.764151054056888	-0.0028400645673342	0.403475665576349	-0.364208614591464	0.300682433004656	0.483402284785065	0.752827295013989	-0.486507066596263	0.45143371221457	0.0913423383238443	-0.294587308938104	0.548994961005639	0.273949776804871	0.679205927767992	0.0069673422617948	-0.609034348776666	0.578188685139413	0.574283486176529	0.0560125321031013	0.794477524493404	0.463901864890161	0.0747178454365339	0.289404411027604	0.518459165536347	1	0.0190404557605989	-0.479695599056166	0.0193939836921886	0.0973971497803572	0.396972425895547	0.818977621571152	-0.373176576890313	0.215822246327573	0.469817863427544	0.14404015338903	-0.142459275885717	0.0142233567496663	0.653246712886538	0.313297537875745	0.407447028366932	0.460080943192542	0.196238119390411	0.682445863794179	0.58498568540646	0.537623871788371	0.371825067010494	0.800985193599242	0.106227891393703	0.551411822793661	-0.042774832406313
TLR7	0.190441255547886	0.329964013395647	0.53438510363213	0.613794930772251	0.440732596817914	0.227973042681173	0.36395090684988	0.212469924125938	0.491222427257026	0.268795918144558	0.658362306588123	0.0990725759749702	0.372625023424166	0.750054287327148	0.381915124383889	0.466171745110402	0.47555752763605	0.657309534529604	0.554593976578451	0.494436955283631	0.689954942925431	0.535480779623417	0.132486850700619	0.563103219380597	0.181406446098363	0.550003048701726	0.569093606213222	0.228596100873262	0.646894808420843	0.459932473532036	0.263481865615655	0.513997774397716	0.293343900227555	0.134338810520013	0.522487199435991	0.329424268599576	0.530936433644652	0.433344184508558	0.148156993985233	0.416157778414805	0.605257120725284	0.513593685957562	0.252816903652593	0.083935787613334	0.383842012790488	0.731535526382705	0.157108998028589	0.143205256312685	0.601958122581784	0.202045274489061	0.344766558499341	0.237988571453754	0.486241432460455	0.344083497864525	0.429682947415644	0.399658629663786	0.331362598643366	0.597075136037881	0.449836609575148	0.236749878345603	0.27493115290844	0.310053740672813	-0.05158985174529	0.45798052365156	0.270993176340594	0.228189530791403	0.33754192217523	0.386194577753272	0.401921387375951	0.135853937646766	0.0397635838661978	0.260367372521447	0.270039572988201	0.303203287829757	0.300342953562339	0.0367994732758245	0.199501469192426	0.298107999593951	0.214991995008344	0.415110411166396	0.495370633674341	0.586964307209305	0.39026376745678	0.171728829958018	0.0394994781415129	0.385571573587222	0.500186409936573	0.389656584417849	0.236881320488288	0.381076226863764	0.333515109404797	-0.0177471432987963	0.11311760807985	0.589120430492529	0.0307252063187463	0.277073685922762	0.0190404557605989	1	0.123153936805865	0.554296397635458	0.514456859383234	0.182449939029046	0.0829767172829389	0.369894393283799	-0.221178226406102	0.282026114111119	0.194681942600695	0.292151614565828	0.140977438556027	0.419446197050686	0.251779900593504	0.453218765742481	0.142829895400049	0.391459701815037	0.116028973458284	0.211580387494538	0.374815676435038	0.499267611080645	0.246101078145374	0.268717429874753	0.248648450110915	0.0165527089011686
FLT1	-0.521162563089665	0.0290207364740712	0.687394893170403	-0.0569554632499613	-0.188357481578508	-0.172491892701329	0.323645036807782	0.737573159675282	-0.215575288598293	-0.501550405638835	0.0477518966232098	0.812711370063643	-0.295585124314827	0.253201752316452	-0.265101619458618	-0.290847687396624	0.700829632336765	0.364615522035277	-0.203362737197021	0.27110409230954	0.274245274023509	-0.338844513994328	-0.303495191031241	-0.181878702265308	-0.199699143875639	0.0844991083836392	-0.131067256055398	-0.467957246633565	0.329969013717436	-0.02205327684792	-0.19183400059872	0.497466012143941	-0.360254253123198	-0.643503670593903	0.0367432608157082	-0.159487217482393	0.00661423979359311	0.168515679434175	-0.347246076664818	-0.0973104986644491	0.520571073138932	-0.139963546844336	0.0733928116076276	-0.648436563366772	0.631488514484796	0.439474872404013	0.225024020613929	-0.302714832393932	-0.225232265738121	0.274890777431414	-0.461277027195661	-0.214718410367242	0.191540870216996	-0.133394581607902	0.708202310251863	-0.289974744354451	0.0171987597180448	0.217292825311979	0.368092860646733	-0.538927249521533	-0.571582872847173	0.0177813063474581	0.0231186337211282	0.449842499750962	-0.346440437151805	-0.195240275464178	-0.294277947389966	-0.395188617664985	0.69363833237787	-0.458656997055547	-0.0169608449696245	-0.43264140534574	-0.310767876254226	0.231072633845256	-0.14423926278792	-0.15249817700464	0.100636560420736	-0.283931121499936	-0.378122699895696	0.712411592987751	-0.37607097660037	0.116310721983454	0.35496989420941	-0.214372642968207	-0.0123945223654732	-0.500250220767804	0.0648106613391008	0.377554734794975	-0.124238680386026	-0.126698101107916	0.321057511683992	-0.305228341739431	0.0389705039435784	0.316167753760925	-0.579509275555815	-0.269020726412686	-0.479695599056166	0.123153936805865	1	0.233505309808104	-0.0134420063210599	-0.470778104042041	-0.50271625231164	0.46466004868646	0.104887912104118	-0.129720918816921	-0.0715418318778566	0.413583658012625	0.289272385974897	-0.0877957747300767	-0.125908979671429	-0.379026220037533	-0.015872278702008	-0.455765617871114	-0.398541663203405	-0.252183823531805	-0.37344940691597	-0.0595848874421935	-0.238240139987266	-0.0678080611638036	-0.272875443774338	-0.0171594083296259
PILRA	0.0847799781826846	0.287444888530046	0.668541820521334	0.397284897905883	0.385986425893104	0.382605693924794	0.414588691276369	0.459844386095063	0.324790351605545	0.263692766551451	0.664802354157356	0.239916040005186	0.293099378122874	0.687844260630766	0.241798763050976	0.430300474920805	0.543562080699795	0.548221345520893	0.406248381154804	0.372847362313731	0.57450266049626	0.463806298500162	0.122577296769926	0.330148963540601	0.243717472617023	0.120084191790458	0.507516498304294	0.214333562891782	0.525060362736104	0.452196456143806	0.261629000042962	0.542620427609759	0.331551110290973	0.0643454610036769	0.321098263114945	0.343084127836041	0.360105670827598	0.709293462710579	0.12366594534704	0.386380162173951	0.576711312102011	0.556496040503675	0.319926678106945	0.111427802934345	0.47267330263487	0.530560063318409	0.332422832558262	0.0572353217385532	0.443236401042406	0.286505673144556	0.340022205864543	0.234871564770417	0.578644372682819	0.310589652925359	0.586494589843874	0.255068159535027	0.0917471064556813	0.66954456574528	0.514429791905839	0.225646954273125	0.0423610604452888	0.304061550252946	0.134344020608285	0.55420960843622	0.301439513261987	0.255041538802394	0.190792402832464	0.124727458389785	0.458589945774314	-0.0400661045906329	0.457906698591224	0.217499735806525	0.195148510400284	0.296894828988319	0.148055481740882	0.0666381257846385	0.541828694837163	0.19454445874106	0.136864498295632	0.561921334142381	0.239165514298172	0.309486651350684	0.201017940612519	0.287308912729687	-0.0711262216506419	0.234904484610192	0.532485078372438	0.439917623629202	0.29259947488748	0.52486232408916	0.492763001657851	0.10167525438215	0.23224365892087	0.445472116995061	0.0938838096668732	0.26117782601472	0.0193939836921886	0.554296397635458	0.233505309808104	1	0.301666016558574	0.146188347449194	0.133948808366475	0.357483593629105	-0.0186605585372559	0.248432845396392	0.215108929590047	0.370435699304645	0.214052419066804	0.382022590478773	0.126616474420128	0.305583359745094	0.260520916798092	0.197908068836	0.127365983196398	0.12052979390531	0.166908747370291	0.344850177936848	0.306464983775175	0.0720310769472315	0.18412823214878	-0.0874489684453631
KCNQ3	0.357625379234484	0.267278199643238	0.261068362905003	0.610114361468328	0.474595433036253	0.312741666100347	0.301156889247224	-0.0705259422621325	0.571015726236061	0.395062527658588	0.513618111065423	0.0409262752739567	0.506155963013022	0.61413828303614	0.441921159581327	0.446106531084612	0.32495587019912	0.561665033188109	0.561844209441351	0.499666301273467	0.572855310123583	0.595913451041323	0.298187951667264	0.706077186617871	0.307287820016767	0.460917273470993	0.470563164042927	0.334010432398157	0.51034329050343	0.443385268643204	0.460915666753327	0.430372684170965	0.340424404860917	0.248782330789846	0.526119478592442	0.428792757682755	0.693526671612342	0.290996296849835	0.344817488900818	0.300427200034231	0.471547328558065	0.306440923743162	0.405640509549613	0.354033167226641	0.0721732698415245	0.50104054820015	0.345549674864754	0.426652935071898	0.565820436592403	0.312072608047484	0.440685738118069	0.407461294610702	0.285969347097657	0.243861177145012	0.0811045439551589	0.448591113538207	0.449126428387021	0.592103722734895	0.430354199332697	0.444698824930812	0.481507168607548	0.341226841648294	0.0406069102880789	0.390003441480619	0.45694736195737	0.490810525848671	0.46265614317894	0.507829446891192	0.278658396019316	0.266043351590268	0.0370256420443677	0.36656448957469	0.414385889584777	0.355297395057215	0.404085382227632	0.273834708348131	-0.0369426905465531	0.558502181749399	0.392185508880036	0.294240107199194	0.559066350065457	0.594540040624791	0.529297174084031	0.380197300763207	0.323985372276976	0.221511212249605	0.31171809175247	0.434097907799449	0.317068117877213	0.331670606765702	0.358620560045298	0.209224552782095	0.208663171295442	0.565911226327889	0.0654560091399971	0.526573454075719	0.0973971497803572	0.514456859383234	-0.0134420063210599	0.301666016558574	1	0.306049898032753	0.252564201342079	0.317461922804731	-0.0735653685483783	0.406556573541297	0.368440335825279	0.228445271434435	0.208001382803057	0.379720157697614	0.490389459244095	0.555867874448248	0.276627955069041	0.522573938311138	0.377777684593758	0.370830465207662	0.548946032015671	0.543019205308004	0.294117560289879	0.425780434711715	0.503437910670386	0.202507323824655
NOTCH2	0.459128955077794	0.15281371145954	-0.121679492890127	0.248776785186078	0.377886854554339	0.291708828825354	-0.18022619789147	-0.41777252014027	0.363925106804571	0.494725449360265	0.189452713984715	-0.360983552688079	0.344450468426544	0.162426544950161	0.363917597782756	0.301107948557496	-0.311621276067725	0.0875110100302345	0.435394894311727	0.0271632205047128	0.0664678921958657	0.457111789199418	0.327143099804417	0.451936287654701	0.296519171302886	-0.0798786734436778	0.427999547520089	0.395731240432399	0.136211527323657	0.438704995495835	0.245529844792966	-0.0280725713283237	0.540223679044755	0.432775169619593	0.244804680842709	0.402013732225057	0.33002817757851	0.267148105285831	0.319278961703553	0.403551623640957	-0.0562269897412954	0.242412464029224	0.157880251481356	0.520501205298532	-0.351901094811356	0.0146981359456677	0.0434408385621252	0.492924282652449	0.418714564023497	0.121450831451133	0.455062101705067	0.439391248085953	0.179683465091048	0.221140015641793	-0.265779866177883	0.32515165672941	0.426393428357915	0.197910712960209	0.130881051719483	0.698813577752592	0.599320857869574	0.189196103958296	0.379167579996707	0.0454025469421585	0.308976622350948	0.275045975923141	0.523538432052605	0.54156513411689	-0.15100122321407	0.631992272985315	0.146986692891149	0.373315192155959	0.409113736502524	0.100468151321032	0.460436389733274	0.0986207464557467	0.235088562175037	0.501965922567308	0.519523919401676	-0.253995014729858	0.494217304056644	0.352109836781229	-0.0246941409601943	0.399662755028535	0.314782392409412	0.498110573112816	0.257618422844701	-0.0419176650607756	0.433882309140564	0.399454845360897	0.183070668924675	0.460823454277255	0.354810862850261	0.0530395101995308	0.389476483003074	0.3866995449423	0.396972425895547	0.182449939029046	-0.470778104042041	0.146188347449194	0.306049898032753	1	0.538206483197263	-0.117554256254909	0.122945527890195	0.348541150550116	0.516650960389048	0.042273581782123	0.237889407498482	0.347889498335117	0.498892139003715	0.643533024936968	0.262191809177	0.601653814015289	0.544497279515867	0.555746038690283	0.578195410063087	0.51495458157454	0.388976302652166	0.478571390262568	0.586480274360388	0.340604427954542
THBD	0.888505081885365	0.555961877283135	-0.109783946017996	-0.0319742298515302	0.718529081903812	0.738758321797413	0.129468279356504	-0.336029884935093	0.660524685196253	0.358018615339267	0.331311671279035	-0.441943369432678	0.70897786055784	0.0609604983153092	0.657928645137854	0.440479343407736	-0.275841983757926	-0.0731210867979238	0.614899524673727	-0.209458723864424	0.241729229644263	0.482392013775825	0.795431480821505	0.271018053700438	0.758271856483307	0.0477552858038928	0.555145257158938	0.860706705108802	0.20307016480044	0.514253400641614	0.638840480035271	0.126828638067905	0.899023537496465	0.818387325509979	0.445625632884497	0.665470306415672	0.326620274226493	0.422989470033014	0.779435690524828	0.419741154845806	-0.285535409253028	0.543091496241788	0.416087811924664	0.807232205051446	-0.17700902316307	-0.00210147386202599	0.201979545923817	0.651207391868408	0.242331271411135	0.427753507069178	0.382676393109938	0.717960914580661	0.175613535061107	0.656252918873382	-0.0965741100272144	0.733230401488887	0.165534544082844	0.140526286704244	0.276830035834978	0.74267382113815	0.74564021702149	0.498783113136413	0.418902670527282	0.231664135993397	0.684783910435457	0.549531717443176	0.601428716251009	0.75495154610041	-0.0539898819130485	0.58026841631853	0.511709806200474	0.822741620526254	0.766897303400942	0.0894225645419341	0.495852653422503	-0.267577529736737	0.411767950250003	0.598284694322413	0.821014134809599	-0.413224872619068	0.504473324827228	0.217077462367043	-0.225083597667196	0.638934339691325	0.357763488919491	0.667590142370839	0.152456468471107	-0.414800205588275	0.64221597163579	0.623315323412526	0.162083983723077	0.772155697951164	0.54477547216527	0.12990502239226	0.424540406711257	0.586373826995413	0.818977621571152	0.0829767172829389	-0.50271625231164	0.133948808366475	0.252564201342079	0.538206483197263	1	-0.31461442089852	0.346344716449057	0.436127981396507	0.310746643388615	-0.0771115885196339	0.0834812247216216	0.701465296831381	0.437930815825528	0.611336545957886	0.537873748617107	0.371744609878244	0.777163229452044	0.695974865276163	0.655120384402787	0.466228297449323	0.74197563622195	0.242970327728962	0.689095659237081	0.0374071633934419
JMJD6	-0.298804150731629	0.143332593556565	0.485099989753158	0.414399398121638	0.0556744478376863	-0.0444196438077286	0.452013164572711	0.490441870445885	-0.00689424593890352	-0.191979714015695	0.268572617755353	0.602214698696704	0.0342591190282112	0.513607891929916	-0.0548713159579739	0.00803897237659193	0.645993485904484	0.578044718162058	0.0259715134270878	0.62616250052933	0.501111051634224	-0.0126824748316624	-0.162041084783613	0.202401991496817	-0.101775170011558	0.462020657486126	0.0902372426971437	-0.252440647315868	0.366841614190525	0.137648822445087	-0.0253228820363082	0.475623451020223	-0.194057426022511	-0.372836800949936	0.26499762010274	-0.0158271107084244	0.379258936072771	0.151101751087348	-0.125684015537247	-0.0856143225213427	0.624794850332197	0.0847540580402138	0.359530789425717	-0.355132478263897	0.477186483562737	0.51203855078292	0.275904464495196	-0.100361768264365	0.157424170706279	0.167466480568584	-0.147065320535783	-0.0338365100535886	0.253088563828049	0.00846951866570533	0.376519158146969	-0.0870561768808221	0.237913929188701	0.434776965402636	0.362563144919984	-0.227572496865087	-0.225723867283437	0.174160592537168	0.00696198365199175	0.462304804659939	-0.0366792099632745	-0.0348779547432371	0.0230803302985452	-0.0807893598668812	0.446162842679152	-0.270475467329784	-0.0226435242082259	-0.217108215474361	-0.0585041639444661	0.299861796042986	0.00556766825469314	0.339378285483559	0.0344403991952159	0.0698550103066518	-0.152432617711205	0.642329205193101	-0.0430513102513306	0.237006642531109	0.516388636517045	-0.0932677879005087	0.146201123145682	-0.293331569143191	0.0869661493309372	0.56451698648391	-0.0275050403470264	-0.00309077825709267	0.393365831714811	-0.195109432985447	0.0777689167214538	0.512890280698984	-0.465807204808379	-0.0323942838642834	-0.373176576890313	0.369894393283799	0.46466004868646	0.357483593629105	0.317461922804731	-0.117554256254909	-0.31461442089852	1	0.0896829729474739	0.0684582393581253	0.0561348656760044	0.413973139177816	0.218000670111546	0.0466919672193822	0.0796535488262992	-0.0774581702506271	-0.0153756585994486	-0.0937404357826475	-0.154122945622441	-0.0699814325735121	-0.0739377211622286	0.174274056929094	-0.0829223891317337	0.131435826891897	0.0211425623001461	0.0736513176544077
TREM1	0.0704981450077571	0.192080056161827	0.0119869337456556	-0.382409909215418	0.14190577760473	0.214333233052229	0.0373393595983148	0.170488433007883	-0.0911884446442044	-0.380818088459027	-0.100643339448336	0.197987420227892	-0.0166300369753746	-0.200156631358348	-0.0508373998116142	-0.157927367020473	-0.00335618999921687	-0.103714554637091	-0.0603053671324442	-0.157128105706053	-0.0199038993747094	-0.365211243255675	0.234135078600994	-0.242836650000506	0.194430380385161	-0.0609268001613266	-0.0487699244135249	0.0465028910701544	-0.0420351511914011	0.206840891577312	0.00717042270769701	0.159575721569899	0.225473370715399	0.0509887568982874	-0.0580043771334441	0.144400752544317	-0.133009637643951	0.155001455160777	0.108990847568642	0.00696306109824592	-0.115763003303391	-0.0083917804382289	0.174691987039017	-0.0747194858113856	0.159565821052577	-0.140068373188151	-0.00940551033688729	0.110527818445223	-0.333810822575966	0.305944029785574	-0.386229057996641	0.20704864631484	-0.0591499084335813	0.190962815027241	0.12320806859227	0.0775055335839848	0.00942388025562902	-0.123251325806883	0.0632747956399779	-0.0444126016740734	-0.0888383169216146	0.134305470659849	0.666775449018732	0.202121414248455	0.0221250729608658	-0.0230822816116242	0.0661550829747233	0.0581078732901369	0.0900245956075321	0.042003276307972	0.422842923449653	0.0166964522183252	0.0973837381868886	0.0463823371460009	0.109912992641859	-0.264553984477763	0.417172301612163	0.0546363821714903	0.233025296111428	-0.057381899629317	-0.161981900272271	-0.134717883650193	-0.211773648866333	0.150649285155441	0.314628787853099	-0.147461430882525	-0.209460210121471	-0.289404664582694	0.269010051247435	0.1502044022918	0.137451535958939	0.407607472667806	0.581608639551043	0.0398232869058435	-0.266024889071868	-0.00738981326183124	0.215822246327573	-0.221178226406102	0.104887912104118	-0.0186605585372559	-0.0735653685483783	0.122945527890195	0.346344716449057	0.0896829729474739	1	0.00919243827924688	0.220014748296619	0.221011424270282	0.288141979910025	0.269717163342349	0.104871061959066	-0.0691630640404703	0.253552711385318	-0.263098322701142	0.225678642859174	0.275528997361142	-0.0093909627690208	-0.056158882152838	0.215934336282943	0.0965199260982544	0.201552428851578	0.0492564450779672
NCSTN	0.556076846528549	0.629087951458531	0.0741666550088491	0.104215069950891	0.646215356911246	0.6627574374435	0.411385478897538	0.0805325591911881	0.673801707754307	0.120013128942752	0.600117893930745	-0.0242860205637904	0.608258265680726	0.372159142410672	0.686628187364388	0.372072250248141	0.232466129048137	0.277459887098152	0.758213249720792	0.118998275144141	0.413221752774235	0.404897667815644	0.6102414901105	0.296663986956565	0.693339033343756	0.264663958391612	0.284522924485059	0.611422894638906	0.620335675269942	0.696621294886225	0.657024989237118	0.423867939183736	0.583181173813529	0.440444365160558	0.494951714545834	0.798867686931624	0.52249026087366	0.572801559008993	0.59534519458789	0.416361109997828	0.22178398345161	0.571965239027813	0.416162632129356	0.433887596283657	0.30144318956497	0.364471607979702	0.44222704329193	0.687606025204078	0.175882673821175	0.484151287487383	0.226059598549952	0.71961285344168	0.503003657888494	0.566417337915708	0.184581509983503	0.68313334149437	0.587487771319039	0.510570770770937	0.542966838916842	0.461472094452419	0.504825291106548	0.622689620657112	0.436078436928331	0.352605659950579	0.691663881086548	0.487127965983917	0.776224840455986	0.665780311322268	0.435533307234611	0.485762652677029	0.502185971741353	0.643300818113559	0.68161611484488	0.535440166117717	0.723512096484303	-0.181166608167364	0.368390870925374	0.723627975718794	0.705860013579491	0.0721708697782429	0.585152500205102	0.589519280318792	0.172044939573036	0.678283402606793	0.546462746730442	0.39479254573904	0.241264558910449	-0.0771515215920663	0.783168418608763	0.692405038866061	0.349326903346981	0.580469202346174	0.557820925393378	0.532543394113851	-0.0400440863849337	0.743244063204447	0.469817863427544	0.282026114111119	-0.129720918816921	0.248432845396392	0.406556573541297	0.348541150550116	0.436127981396507	0.0684582393581253	0.00919243827924688	1	0.555731408652772	0.48536956755342	0.490109948999006	0.751495694480783	0.719711069342583	0.50279284756045	0.678471789318408	0.468002845259796	0.615206939632467	0.693862210815325	0.604138854709825	0.695340409399124	0.749921201471164	0.601733919028698	0.704017077420465	0.471328789368114
