""	CD69	CD44	PTPRC	PTGER4	CD3D	ITGA4	S1PR1	CXCR4	CXCR3	IFITM1	CD3G	ITGB1	C1QBP	ITGB2	CD8A	KLRD1	CD8B	KLRK1	CD2	CD247	KLRC1	SIGIRR	CD47	CCR6	CD46	S1PR4	CD226	SORL1	KLRF1	CD27	CXCR6	CD96	DPP4	TNFRSF1B	IL2RG	TREM2	ADGRE5	KLRB1	CD68	RACK1	HLA.DPB1	TNFRSF14	SPN	TIGIT	CD74	CD81	TNFRSF1A	CD82	LPP	TSPAN14	CD6	HAVCR2	FGFR1	TNFRSF25	NCR3	TRADD	VSIR	PTGER2	SLC16A7	GPR171	TMIGD3	CAV1	PDCD1	ATP5F1B	CLEC2D	RHBDF2	PTPRA	SMAP1	CD9	STX4	CANX	CD63	RPSA	MCFD2	LAMP1	APLP2	RAMP1	NCL	PTPRZ1
CD6	0.898099928253426	0.853211490090091	0.809360297659652	0.792329910455279	0.865249393508098	0.699904056700951	0.834240735293998	0.767148587899723	0.644576788150401	0.699288543654679	0.849847266293978	-0.378687719963657	-0.283302876463265	0.46239489430516	0.252405666697475	0.19855109080108	0.327440286203323	-0.0270603364096092	0.836539059829016	0.65213449890347	0.0736499220195213	0.762014822636142	-0.432489021256945	0.843784642289852	-0.106669499827764	0.796956200363241	0.931093603096013	-0.0645841664263919	0.0327051941310098	0.773356341433058	0.491960338675599	0.760816757865982	0.955599772647239	0.385933455805313	0.956458744601984	-0.13512076974709	0.725326135090664	0.972625027942443	-0.225240084792019	-0.237405677317976	0.224220306719636	0.815785099700066	0.564571688588704	0.92918433766892	0.200464604025654	-0.676867517670216	-0.69280803338431	0.181157657240652	-0.555189281446344	0.366862326326296	1	-0.300426496450075	-0.414927602896503	0.842172859874019	0.310478225213799	0.92786784376435	0.501553764649234	0.736842211938589	0.723907194300525	0.86519192138974	-0.130223643441878	-0.640774806404184	0.667035114689443	-0.455513485558243	0.480220827325317	0.448410086303707	-0.307934691385374	-0.44890098330767	-0.653392010512644	-0.421006279305663	-0.62161133180628	-0.617914118860295	0.617678710149636	-0.611200176815462	-0.617636186787763	-0.745275337904044	-0.599057449910335	-0.445157233699343	-0.628895929730895
HAVCR2	-0.295362758341438	-0.0533882134200932	0.068780695728302	-0.234977127425688	-0.253146167340998	-0.0452390934150964	-0.228844134808976	-0.0297171952858727	-0.138502071616734	0.0159212298856896	-0.124400225443671	0.339346678225414	0.190317426128326	0.598824978607843	0.134730432528963	0.463277431089929	0.210467502928565	0.472312002382016	-0.0572656981847434	0.173140243930249	0.29864759039267	0.188891008868162	0.0549913015119823	-0.179042693081916	-0.0821423760998991	-0.137617092626619	-0.122301379568797	0.716797782139975	0.578988566120851	-0.326546629321096	0.217983122515027	-0.19138990045163	-0.120585268420703	0.391274290654618	-0.195195306939146	0.935121647985065	-0.255482354930786	-0.19483024121088	0.915865628254674	0.0799757201868689	0.721780323481277	-0.14041884449475	-0.184942142385697	-0.100386493547059	0.800177689838256	0.448632304229053	0.407749487412741	0.327131963014875	0.177281174735215	0.461591367673901	-0.300426496450075	1	-0.0127377727223034	-0.336135929566088	0.2370859648079	-0.279446530252937	0.586531482673609	-0.105075058436388	-0.205316404564275	-0.168743614708892	0.923506056760242	0.0356853793791488	0.12096587799859	0.258480415820697	-0.356620398306839	0.569082759239338	0.00525499877226462	0.0890711094345565	0.0902262856722953	0.353832069589692	0.119692306725262	0.377246907493351	-0.0926644900813318	0.234360159402769	0.503262004166119	0.349132627302891	0.0670914437886526	0.155054852606892	0.0337448881807269
FGFR1	-0.629626810692291	-0.476470839365216	-0.552544035014638	-0.675214728394022	-0.583410133850167	-0.784370160588145	-0.690166521744309	-0.53795260236594	-0.291074803364306	-0.422309542664931	-0.339155767865068	0.723354036671256	0.574638962196496	-0.591578150606132	-0.281203752011626	-0.0391466695694201	-0.275927416471401	0.0324582736093568	-0.515594951480179	-0.15525551464144	0.135173337382973	-0.372549507348677	0.741958826505446	-0.491630148285326	0.634444721127482	-0.544326347803954	-0.413795246821407	0.122263848952801	0.116207425196185	-0.726069305928258	-0.332960906041462	-0.671139528671072	-0.384711515985096	-0.399926882218423	-0.522172105532563	-0.158028893807405	-0.651974973038661	-0.399826348159462	-0.0330375905365865	0.594749356330001	-0.21994747198847	-0.419404240343092	-0.705624473007584	-0.334017347660456	-0.364523179120568	0.671328949324584	0.685987970084447	0.0290185484779179	0.811512922608104	-0.434190127454254	-0.414927602896503	-0.0127377727223034	1	-0.449322665695641	-0.353163177120437	-0.417367993655219	-0.420894830079037	-0.375043806302744	0.023384621317597	-0.582124636521793	-0.178174851351278	0.712135778382258	-0.352460459040487	0.593202832140379	-0.58415071017818	-0.50724877610018	0.757775550965623	0.739195705549933	0.749160882555034	0.751325807773996	0.834252949208792	0.672916748981519	-0.080416393731782	0.619770905381103	0.608897305131422	0.766910399607427	0.658617471532366	0.710606044200039	0.719344162487728
TNFRSF25	0.910114299443839	0.784353886065782	0.717499904958888	0.872322436328343	0.86742282070214	0.778820743176456	0.876656919633247	0.798853258482305	0.631663420646292	0.662906380487232	0.737967813346654	-0.365077868053384	-0.22246401517601	0.411757122466648	0.327570494969714	0.102559262774447	0.303503753926656	-0.0168292500603494	0.795392314409668	0.53273092180289	0.14416707625743	0.685875247749039	-0.376073779595181	0.88033402404082	0.0257105813837749	0.72858130504889	0.820663176082662	-0.0595191621033159	-0.0545751691558767	0.876198679627423	0.325480232726677	0.837155093184523	0.749690133297581	0.359133545173956	0.88779709472776	-0.208706493527857	0.87343120481826	0.827613036070212	-0.238268960501543	-0.0685186158152429	0.233343323420679	0.853763780663927	0.709660101026236	0.804290500246231	0.180629717694894	-0.657341589408064	-0.645562173591885	0.164790698344369	-0.537986120350299	0.42204911185279	0.842172859874019	-0.336135929566088	-0.449322665695641	1	0.58985611665858	0.898203025022688	0.459346842771018	0.789948069606755	0.74175124267854	0.90193649100156	-0.207990277272855	-0.511695653600458	0.574432558628458	-0.342828840562442	0.777711205786403	0.405572828199981	-0.211210509304137	-0.341387657112583	-0.544950582359512	-0.469763262924696	-0.514896732526916	-0.564257246191964	0.671097057383525	-0.393305068147615	-0.529641963289288	-0.700731026819745	-0.550572544120016	-0.368349481283389	-0.609736020172716
NCR3	0.495300355049646	0.477380720532838	0.468844059161336	0.569585277726059	0.497685507501864	0.638695231212722	0.578891239274412	0.61682666326829	0.288742509288667	0.55947584152147	0.395498062968531	0.0404496298776065	0.14954389338164	0.546737505740023	0.437341660667836	0.373073832956836	0.329011681255401	0.398862952566987	0.562365795352372	0.467867587309946	0.593759682341033	0.60139695104461	-0.107068059478402	0.588301307262146	0.0999772062694881	0.346034249325889	0.381152929639775	0.324509668266016	0.264142108905942	0.558507581420515	0.112895529286655	0.612991124849317	0.313818629195541	0.202945710056412	0.485983825935505	0.16672830255486	0.660388343332859	0.375953102715127	0.214398134093527	0.0727938613385953	0.520080075846854	0.588029882002022	0.661065714575646	0.47034735116907	0.47317426639177	-0.202114433644712	-0.214350084865151	0.373530859412544	-0.195810461164779	0.723868231820062	0.310478225213799	0.2370859648079	-0.353163177120437	0.58985611665858	1	0.372519365296748	0.571962127281159	0.54873134545444	0.397724135803552	0.607783994960764	0.196379403422755	-0.218386732006518	0.418875823029648	0.139776114700439	0.618468264737504	0.50204607323906	-0.033252267056052	-0.0834654849596312	-0.285087586299537	-0.078871104748538	-0.248436912407665	-0.078054764974603	0.562903537754269	0.0276018518075662	-0.0516330782952039	-0.283468869658129	-0.231209722565946	0.022431190118349	-0.3080290992343
TRADD	0.923053680864012	0.866942469770667	0.803886532721611	0.839722218190828	0.880454436288127	0.737440119501796	0.835349926743682	0.780665181293137	0.70081237180902	0.769708807746718	0.820021459035616	-0.352964007231671	-0.215910554237958	0.463046699184539	0.28709584899889	0.164090125064881	0.348386346392281	-0.0276196486817548	0.822774847185213	0.60534855711334	0.0772952205704092	0.733388002126108	-0.395169952528672	0.852250369064767	-0.149919334049878	0.842822055718437	0.933698910231561	-0.0858760562303226	0.0719269481881034	0.818042250185734	0.504080109455755	0.791803304094936	0.883869377765444	0.463111900382212	0.943503169852992	-0.13366956359222	0.805379355926664	0.920684111296838	-0.202282898805705	-0.123549903214958	0.219779899461125	0.818122944267799	0.615583990223982	0.844347423581445	0.205057562659899	-0.65267631224172	-0.659002635104227	0.319597519914793	-0.609803979166147	0.390330431477575	0.92786784376435	-0.279446530252937	-0.417367993655219	0.898203025022688	0.372519365296748	1	0.499322620330651	0.781133669704588	0.734906133535122	0.865870492896348	-0.110617553142063	-0.565483722895382	0.657894523530757	-0.362693630886778	0.588659114011114	0.444905004619443	-0.323222170458963	-0.36757867501302	-0.586865621397095	-0.464496522416806	-0.581910750933375	-0.565125853021164	0.667055068623069	-0.517749349920157	-0.537414996354269	-0.732189965522655	-0.600309329608667	-0.382160430874314	-0.648456225373662
VSIR	0.522229303937642	0.68040305422007	0.743427254872288	0.517475820579349	0.529984435299191	0.603478169904788	0.536188712049265	0.693282272280701	0.437663590838195	0.520269873873232	0.588760143802284	-0.138899837191507	-0.179146204872799	0.935369729466508	0.439590542334726	0.589178485602903	0.496711164954592	0.430666561974443	0.670341460788004	0.688990905589935	0.311517752179578	0.828677629280504	-0.427818650533224	0.593860762121401	-0.130830082218463	0.54729819016024	0.663071128970178	0.653640932751546	0.426509669161966	0.428947773081767	0.542502080162754	0.516039218259097	0.573384039110115	0.60483005673067	0.587605889909528	0.681103170267745	0.457783101702864	0.599132413413177	0.633938947920204	-0.139122415746628	0.899103018110155	0.625991322668372	0.365681158729629	0.639756862118874	0.905676556457355	-0.261961343081463	-0.262978461992473	0.321834247043285	-0.327900157743558	0.798086916117901	0.501553764649234	0.586531482673609	-0.420894830079037	0.459346842771018	0.571962127281159	0.499322620330651	1	0.616541553652216	0.394201610800171	0.634995696681084	0.688971823704781	-0.548833552186342	0.701022640294307	-0.231505134234888	0.241493938595934	0.855718357297196	-0.252768907432337	-0.361809835061061	-0.490309569986996	-0.0990260469750029	-0.449850105752444	-0.274996734276241	0.358932174415739	-0.308419379724263	-0.14893507105484	-0.366953768010884	-0.524790285800242	-0.323223824448818	-0.581544189722016
PTGER2	0.839536752303536	0.93653773373964	0.888502719200355	0.802473651768981	0.900415152113145	0.800508448648853	0.801488714570871	0.936116394397167	0.838317570449002	0.662872918516654	0.92346761496116	-0.305047353534702	-0.206202791543774	0.532189168255586	0.754989291041083	0.626064271418425	0.74703754662837	0.479846070081489	0.945354645084104	0.866522931991092	0.339038277564654	0.87076710607157	-0.415137969442439	0.911876813828265	-0.127090501395168	0.851637511021677	0.844319702042833	0.29046302616143	0.257484426822076	0.742635435784521	0.648712592954027	0.831022533111599	0.699635614243919	0.348342737196717	0.823265105402935	-0.0666241241342843	0.805948055216974	0.825579562354848	-0.107853928454567	-0.118042410647033	0.474201338511781	0.902838295407829	0.519003329646742	0.820976253696637	0.308915271980685	-0.624607719995396	-0.508369408376725	0.349129142436688	-0.407397590100986	0.72642640608833	0.736842211938589	-0.105075058436388	-0.375043806302744	0.789948069606755	0.54873134545444	0.781133669704588	0.616541553652216	1	0.701641849343598	0.87343617583812	-0.0145866901434467	-0.527596766843817	0.916054861090841	-0.29676296338174	0.670630735201185	0.335213445804859	-0.167961290087941	-0.317600091065617	-0.553850400031551	-0.31100004415343	-0.562811404655362	-0.556179400250756	0.517309901449006	-0.473653217802097	-0.484320389345702	-0.684044666245123	-0.56950966957384	-0.305640614706028	-0.617537466550179
SLC16A7	0.647169936815863	0.716510417963627	0.638471984611911	0.59417637131016	0.676418475844523	0.410419326100574	0.528140991930906	0.67739804409439	0.634324673636341	0.575533795251714	0.750775940863793	0.100344954936388	0.13598266284874	0.236402497679066	0.398114380217764	0.331779561226927	0.408184063193802	0.216524348298966	0.679920619920199	0.704379488458869	0.28304648070875	0.731082438106179	-0.00117164605001452	0.680871699713092	0.221668007520768	0.607718093126424	0.74416592557481	0.23991771762974	0.0961768343351557	0.470965623306898	0.422256209501514	0.569497661397339	0.700424366125098	0.321129283365435	0.723468285091916	-0.195500370039708	0.528639192480768	0.772989946241981	-0.150892351117162	0.235573160098544	0.320565469188502	0.795454234625188	0.279306878488769	0.785152357511596	0.114713424888877	-0.336891985842051	-0.232846205227114	0.351905767420398	-0.0937440111686789	0.356747675214883	0.723907194300525	-0.205316404564275	0.023384621317597	0.74175124267854	0.397724135803552	0.734906133535122	0.394201610800171	0.701641849343598	1	0.683115172989709	-0.225422099503082	-0.202574265032485	0.562358371656254	0.000559050611067123	0.420503468878589	0.230078478249672	0.23347831531741	0.0505926661287919	-0.198961727895207	0.0711986729510163	-0.179522422041966	-0.204443779267682	0.696759383919018	-0.141356595254523	-0.160492519589524	-0.362177740099798	-0.206529848817232	0.0175282096725214	-0.257269027005474
GPR171	0.957036700059	0.905827230622518	0.887228662137818	0.884979780904812	0.929283434997785	0.880608115193055	0.923952138826692	0.94053362694973	0.657900812600658	0.780305770516164	0.834268612230795	-0.426206846587151	-0.287151037705901	0.631245480884288	0.500825743615237	0.361667175650138	0.494591021795396	0.184288404954038	0.916476136948573	0.702969702008932	0.202042643127634	0.840948673759752	-0.497404692230355	0.940674642868907	-0.120420014493052	0.818365754491126	0.904139726391047	0.116535963796497	0.103360020452633	0.871807701353687	0.539626064809663	0.91254266050721	0.80729016719297	0.371034606109875	0.932219388785562	-0.0535076706026188	0.880826500094928	0.901708538017435	-0.121795917826963	-0.210974744575999	0.438453779961281	0.90716306733005	0.704531927380929	0.856486651083714	0.370473774553451	-0.714508649268518	-0.67952991642301	0.294165105907256	-0.575010466036949	0.622342093912577	0.86519192138974	-0.168743614708892	-0.582124636521793	0.90193649100156	0.607783994960764	0.865870492896348	0.634995696681084	0.87343617583812	0.683115172989709	1	0.00176147006828429	-0.65940696939095	0.748737691077214	-0.401992153424521	0.734315836075779	0.493385477310392	-0.319042492881049	-0.471774559239672	-0.685179618490323	-0.47873170063728	-0.664132126187613	-0.627428739158264	0.623378501176056	-0.528323316990799	-0.590586743501294	-0.781069574660208	-0.652673235378895	-0.445730072108124	-0.706233870431456
TMIGD3	-0.125097040415761	0.0739142864671732	0.202922207219116	-0.123026103857698	-0.121119502641336	0.100030325682144	-0.0647681184040128	0.0926615496863773	-0.0976693216481772	0.100714468302698	-0.0345659197369365	0.100219958080799	-0.0350130080880417	0.734369696558876	0.0925320937281991	0.422716805191026	0.207516948630546	0.341864420572607	0.0486203027031741	0.188649240823525	0.136719474777914	0.257129927073689	-0.160579355922227	-0.0357341432638243	-0.143600895164329	-0.0148628580469335	0.0499504885741131	0.643904555415117	0.540945390304674	-0.172078404734042	0.310126351967302	-0.0735642845172671	0.0266026478672463	0.440885620675875	-0.0471904461780438	0.957223300902903	-0.150277919541113	-0.0422748515547032	0.906730437190963	-0.0564301751769422	0.756662105204766	-0.0504391437526866	-0.0999209106760081	-0.0117091525407113	0.885536592192711	0.244027123267084	0.180924676881527	0.258298341503336	-0.0274061491776327	0.456493410968815	-0.130223643441878	0.923506056760242	-0.178174851351278	-0.207990277272855	0.196379403422755	-0.110617553142063	0.688971823704781	-0.0145866901434467	-0.225422099503082	0.00176147006828429	1	-0.18214382323059	0.211771790647703	0.0181989722704198	-0.278612675636555	0.65309417686052	-0.203282803960901	-0.134264566547787	-0.0997658531012051	0.134300756370978	-0.0596815096584351	0.156735037529702	-0.0908149749455898	0.0305282723624638	0.274548669763902	0.152633093004628	-0.183306619024806	-0.0883189567854689	-0.208591566035235
CAV1	-0.71874658952284	-0.661553233497438	-0.73958015223166	-0.722516430386298	-0.725336501445673	-0.723015954522648	-0.676123428685292	-0.663360510357377	-0.574473432524505	-0.384607861242314	-0.634798225160072	0.812275025428	0.796315552365813	-0.600232756214827	-0.402401440870654	-0.166616779119182	-0.46656046505513	0.0411941791344164	-0.667006858014099	-0.401110665625717	0.293942718377341	-0.553633637147064	0.919388944330533	-0.618363031282378	0.591306705700533	-0.75192336162082	-0.657319168376199	-0.0103405123365567	0.186959635289525	-0.708089547902123	-0.585490154559688	-0.673379754653773	-0.585551432236771	-0.570751580066439	-0.658807423596667	-0.153281029997761	-0.595074610038309	-0.617443969043437	-0.0659329649407052	0.821882399330117	-0.292108986896715	-0.551458456721529	-0.500519620405249	-0.535937905246934	-0.367760696265934	0.838689507877888	0.88912808772226	0.0410337271624753	0.838548130028082	-0.379519710666014	-0.640774806404184	0.0356853793791488	0.712135778382258	-0.511695653600458	-0.218386732006518	-0.565483722895382	-0.548833552186342	-0.527596766843817	-0.202574265032485	-0.65940696939095	-0.18214382323059	1	-0.601502889875546	0.86557614337634	-0.478766083669339	-0.531724321028298	0.770398109747239	0.926951490719683	0.97359342121486	0.716851099485635	0.908292921915368	0.898792380926381	0.0657486039870977	0.897561365117149	0.839761074177426	0.855367646282697	0.900609393437997	0.904268572292754	0.862405195494104
PDCD1	0.709723347234544	0.906653534523058	0.90735918595622	0.675940364758419	0.804737811054712	0.732053501144419	0.669628258540766	0.863119605162195	0.849461426506476	0.600105884653783	0.921795360376288	-0.278361365662064	-0.250017347186118	0.614648381984264	0.796610537626884	0.770861980668371	0.847809048157196	0.602468782179532	0.914679497847468	0.933313169010678	0.304434126834794	0.872025662706532	-0.461948792174438	0.815351145912389	-0.311668423406848	0.846314626890552	0.800584348403348	0.402180946687352	0.38623499911463	0.590920532184459	0.810019932171724	0.70391553451368	0.689545964676889	0.397636631938296	0.743997242860045	0.144659330954958	0.636171810725072	0.767061334868622	0.0680091795932258	-0.277542052664409	0.554619437590066	0.762514276639752	0.341724377768609	0.781770641099804	0.426134941694212	-0.56257943008762	-0.456851628704427	0.410739077453992	-0.396202373096521	0.763476424376024	0.667035114689443	0.12096587799859	-0.352460459040487	0.574432558628458	0.418875823029648	0.657894523530757	0.701022640294307	0.916054861090841	0.562358371656254	0.748737691077214	0.211771790647703	-0.601502889875546	1	-0.33873769291488	0.438385510544809	0.384270742949703	-0.24676109118753	-0.384654429587206	-0.609171535613002	-0.26553202860366	-0.624217232288226	-0.54345031413712	0.332429738434806	-0.574167250991219	-0.457752942495435	-0.647349271009538	-0.5917932014398	-0.349911241639638	-0.614517832826798
ATP5F1B	-0.49816129048564	-0.3886942450295	-0.44818009014993	-0.488127342524989	-0.4979414224216	-0.464137476402296	-0.458279059520624	-0.385105356868279	-0.390407435812977	0.00403351280395099	-0.393897803514915	0.921789163396444	0.958459114458546	-0.285817480481767	-0.1928173385837	0.104384903664043	-0.251869325790851	0.294272082789425	-0.380598696682569	-0.0935899978049717	0.597056248971876	-0.211128835465126	0.91342517309708	-0.386093163120096	0.502211736324756	-0.513826483694335	-0.414061725199296	0.16887313858189	0.446375022475032	-0.517197774806849	-0.374925863801209	-0.413459606609597	-0.344052309303803	-0.409457678228037	-0.393687968091035	0.0125055860463573	-0.345022974423548	-0.385835407658753	0.0788424729129496	0.811525238592765	-0.0139357700660964	-0.32624506671869	-0.2554984598806	-0.284044803791716	-0.0916135304132557	0.808787437597177	0.824701570076955	0.441590215437213	0.737952257935261	-0.0150860451576389	-0.455513485558243	0.258480415820697	0.593202832140379	-0.342828840562442	0.139776114700439	-0.362693630886778	-0.231505134234888	-0.29676296338174	0.000559050611067123	-0.401992153424521	0.0181989722704198	0.86557614337634	-0.33873769291488	1	-0.33782970883409	-0.231091382541364	0.708639386583183	0.91295892895341	0.812273214198174	0.749674109192934	0.754948176968489	0.919116606558581	0.355556322304089	0.858049288047859	0.853962596210762	0.730334450040593	0.816986487561717	0.970183121353579	0.762408743323227
CLEC2D	0.768255084622783	0.601727612780897	0.566509433655489	0.842393851373794	0.777578729078165	0.794200254261338	0.779607110547211	0.721982650305158	0.580482221181777	0.506057841729587	0.538030386180043	-0.516109916998752	-0.336165768706898	0.264253089086638	0.533893645351331	0.0697540925143746	0.410922176619962	0.0432971477214158	0.649127139269788	0.305237071491904	0.0726616083122011	0.431693365492467	-0.482196504537321	0.696267715560732	-0.208705302029729	0.639685560992454	0.493889574694848	-0.110987269195002	-0.205764051761012	0.863011966238528	0.280581946329195	0.854241332256768	0.352453201617	0.264607102182612	0.63175370220776	-0.31539069074272	0.891723742038077	0.47368879720777	-0.328025242577236	-0.241034383061813	0.0973837787011192	0.674066665231121	0.767496664571992	0.43252489970504	0.0432842738627527	-0.685623695101943	-0.628849814363864	0.0892454258151924	-0.600945237810735	0.428180674607045	0.480220827325317	-0.356620398306839	-0.58415071017818	0.777711205786403	0.618468264737504	0.588659114011114	0.241493938595934	0.670630735201185	0.420503468878589	0.734315836075779	-0.278612675636555	-0.478766083669339	0.438385510544809	-0.33782970883409	1	0.207097318036358	-0.357513997924483	-0.413627870896258	-0.550621574217363	-0.593444400519328	-0.56012743465489	-0.582272342334477	0.346108538512244	-0.395374331616282	-0.559491794381669	-0.70023269502293	-0.541288439113795	-0.405114828633306	-0.58033682791393
RHBDF2	0.456165240834539	0.481518268644035	0.550435920319676	0.480214746989385	0.408609510215841	0.519926120240417	0.49405440808847	0.487114408372137	0.210806001588941	0.452366377964392	0.368938130744741	-0.171928459949493	-0.188729830371906	0.865803870840127	0.119944790179339	0.220416194539314	0.1887096732347	0.0922991998422898	0.457995765778597	0.360237700765611	0.133744390905109	0.599231307143654	-0.417196896362724	0.410371086392898	-0.197092171379433	0.403262872577178	0.519762096487478	0.439363942390609	0.212783708597314	0.433163337688078	0.30947059712233	0.425948512104677	0.510951764809089	0.710037825903642	0.511639462574089	0.718703246325246	0.41014124217077	0.473009844080812	0.633835897182028	-0.208999285426128	0.725146536854284	0.452694674570298	0.460165043454887	0.504840328913257	0.859702995125364	-0.175140641695998	-0.297572171226757	0.232932745396214	-0.421847731126848	0.563970572978563	0.448410086303707	0.569082759239338	-0.50724877610018	0.405572828199981	0.50204607323906	0.444905004619443	0.855718357297196	0.335213445804859	0.230078478249672	0.493385477310392	0.65309417686052	-0.531724321028298	0.384270742949703	-0.231091382541364	0.207097318036358	1	-0.375975491132201	-0.392954835741528	-0.487188428507702	-0.160059736253205	-0.421966967217601	-0.217221125476405	0.333399336910493	-0.265882883162919	-0.119885441205765	-0.306258457703247	-0.456680232444908	-0.353082542424489	-0.510226878443831
PTPRA	-0.45271222931192	-0.333445538205239	-0.420247892904848	-0.517830584912806	-0.434812547810089	-0.560248957060377	-0.443830907107665	-0.293447002977413	-0.316800119564108	-0.288261173983355	-0.240339688530299	0.808515593577478	0.742674747220238	-0.426892973834137	-0.14508478707352	0.0959712412329491	-0.222030375994398	0.251683720155239	-0.34129323811809	0.0235918540737388	0.34559016310393	-0.153392480978649	0.838482812605132	-0.271771828400934	0.737831536168215	-0.520137398040657	-0.290632378462822	0.291516497102992	0.122271314492777	-0.553196798588071	-0.378812602745618	-0.482831502933744	-0.29209284271815	-0.501756352087719	-0.372380326783083	-0.143718343699288	-0.430591617854478	-0.24053624398689	-0.0446762235664881	0.79076518356174	0.0194587420592515	-0.154714285566521	-0.516655681517221	-0.102573386543568	-0.207710641033044	0.66251539016383	0.743850897842068	0.134533610996372	0.903016830916697	-0.185295517431047	-0.307934691385374	0.00525499877226462	0.757775550965623	-0.211210509304137	-0.033252267056052	-0.323222170458963	-0.252768907432337	-0.167961290087941	0.23347831531741	-0.319042492881049	-0.203282803960901	0.770398109747239	-0.24676109118753	0.708639386583183	-0.357513997924483	-0.375975491132201	1	0.865226366817956	0.773772470654882	0.790438862603087	0.805898723769336	0.687590930818291	0.242194637901248	0.768247692352742	0.667411393389648	0.69599927861797	0.785309636183986	0.797943080922225	0.761974238975381
SMAP1	-0.557103982198426	-0.451276168312722	-0.524579096550669	-0.579622038255789	-0.553585490875247	-0.608900100307548	-0.545237295671587	-0.462517619436172	-0.388985422286417	-0.175820865885555	-0.406126338275951	0.910840895122682	0.909043707560555	-0.461655159311337	-0.264716013306078	0.00706320959187823	-0.321049036453858	0.217730332095183	-0.458091227706157	-0.141078887684344	0.439652284446227	-0.298092302364967	0.953566752138841	-0.448816331913129	0.624518827322409	-0.566264444078536	-0.432761210224457	0.130758443853407	0.316101265613089	-0.608611447549146	-0.413285067999111	-0.523401679311214	-0.373099849345936	-0.478355938879529	-0.456096701399733	-0.119348307094206	-0.450768878289018	-0.396271115894434	-0.0387231193806457	0.889919330422761	-0.12561745437304	-0.363587580661402	-0.435735410141037	-0.298922933971399	-0.254548351863192	0.817744453577662	0.863274491671649	0.284700331412931	0.848477465808183	-0.216341794156918	-0.44890098330767	0.0890711094345565	0.739195705549933	-0.341387657112583	-0.0834654849596312	-0.36757867501302	-0.361809835061061	-0.317600091065617	0.0505926661287919	-0.471774559239672	-0.134264566547787	0.926951490719683	-0.384654429587206	0.91295892895341	-0.413627870896258	-0.392954835741528	0.865226366817956	1	0.900750749859511	0.788824857283151	0.878177325939743	0.881905779602855	0.282770205789339	0.878574641540237	0.831531758484439	0.791556664630722	0.877430347895043	0.958162375298723	0.83971868823943
CD9	-0.761422430602209	-0.670672435854224	-0.746745970088098	-0.770035429820661	-0.765275452582655	-0.779101716034319	-0.741330300836154	-0.680621287186645	-0.592693177957466	-0.467808102360042	-0.654583621815704	0.787689220242657	0.730780892102023	-0.562621154046106	-0.428993535044692	-0.168480376131051	-0.47098582241537	0.0113067598437006	-0.70284594307569	-0.41343551873549	0.205688350567354	-0.545750195843008	0.871244156672069	-0.656620900510501	0.628173963114181	-0.78433967774895	-0.65703581760914	0.0846132164025358	0.157853499331127	-0.769274881066129	-0.562794831298727	-0.739251665126131	-0.59853671020991	-0.510991990067463	-0.695443421893582	-0.0653178641666762	-0.679001630493257	-0.627456316653818	0.0462008801101113	0.834356192160359	-0.216248911942598	-0.565693448819967	-0.596493694217281	-0.554798408660557	-0.295875946536326	0.844608839412702	0.912006196079109	-0.0486457257991533	0.859740198803004	-0.408453773543467	-0.653392010512644	0.0902262856722953	0.749160882555034	-0.544950582359512	-0.285087586299537	-0.586865621397095	-0.490309569986996	-0.553850400031551	-0.198961727895207	-0.685179618490323	-0.0997658531012051	0.97359342121486	-0.609171535613002	0.812273214198174	-0.550621574217363	-0.487188428507702	0.773772470654882	0.900750749859511	1	0.775219636394578	0.926852983385172	0.889867875829629	0.000499764006252904	0.890616279361352	0.841575630997201	0.882061454976254	0.850974011276559	0.845138197938468	0.815842818495927
STX4	-0.603496547147809	-0.360069845785394	-0.412373804849842	-0.621454522989648	-0.548016738291322	-0.656200292065719	-0.601057403193779	-0.376600714594752	-0.391894703694765	-0.286114366767252	-0.304793030424628	0.857292677548545	0.705458579245543	-0.231734236581735	-0.155961995278214	0.214440605142771	-0.155466727843865	0.300319424386791	-0.407506521512248	0.0057230344819446	0.375054723380224	-0.114730565045218	0.732922273842338	-0.447006978542019	0.605914221457118	-0.553516737050218	-0.375940737232096	0.506342946686718	0.299172874240321	-0.70623464835873	-0.283195887047235	-0.58621095028371	-0.306087836231181	-0.243734716222361	-0.476941552655992	0.181501090009809	-0.60135661202048	-0.332783026124067	0.328325200888888	0.703120112162807	0.190175816768613	-0.266334941266808	-0.582169551265006	-0.214698099737169	0.0294948231767448	0.770678720752672	0.834271902930877	0.146818729603124	0.889066741073091	-0.10684994493474	-0.421006279305663	0.353832069589692	0.751325807773996	-0.469763262924696	-0.078871104748538	-0.464496522416806	-0.0990260469750029	-0.31100004415343	0.0711986729510163	-0.47873170063728	0.134300756370978	0.716851099485635	-0.26553202860366	0.749674109192934	-0.593444400519328	-0.160059736253205	0.790438862603087	0.788824857283151	0.775219636394578	1	0.781100220794845	0.813775826231779	0.095223715655964	0.720917795674138	0.784422117183799	0.794933169792317	0.687989134901549	0.781254356812169	0.670461468045593
