""	EGFR	CHRM3	ERBB3	ITGB8	ADGRV1	CD9	KLRC2	F2R	NRCAM	THY1	NOTCH4	CANX	LRP6	SDC2	TNFRSF1A	CD99L2	SMAP1	ITGB1	TSPAN5	INSR	NECTIN2	PODXL	APLP2	TFRC	TNFRSF12A	LDLR	PLXNB2	CD81	PTPRA	LPP	IGF2R	ITGA5	KCNJ10	CADM1	NOTCH1	RACK1	AR	KCND2	PLXNB1	ADCY1	ITGA3	ADORA1	NOTCH2	CNR1	EDNRB	MCAM	IGF1R	LRP1	TNFRSF19	LINGO1	NGFR	ITGAV	AMFR	SLC16A1	RIPK1	LIFR	TSPAN17	LRP8	SIRPA	PILRB	MCFD2	S1PR2	GPR37L1	LRP4	ERAP1	GPR37	SORT1	TNFRSF10B	ADGRE5	TLR4	SLC16A7	GPNMB	RXRA	SCARB1	ABCA1	CD63	CD44	C1QBP	NRP1	LAMP1	AXL	SORL1	CD74
NGFR	0.684086953212176	0.710186968590337	0.786918900211123	0.74688998102654	0.893649924761859	0.763807229500145	0.541316716278427	0.818230137267004	0.851256233756528	0.749965330464152	0.820947262171938	0.813861001666596	0.704333916497243	0.869910366087946	0.765532124596613	0.812836875272126	0.756680175807253	0.734290684202627	0.792912786986563	0.672237822429831	0.735176875766873	0.709949085447652	0.800511479896646	0.717515309119777	0.37915405033835	0.70349014092123	0.715537272946253	0.855225537083354	0.817385189064331	0.744925888813386	0.771065559568383	0.556891522529281	0.840619544618218	0.732394197993538	0.826976674188783	0.651307398958916	0.729136382181677	0.812100198481202	0.792106311023366	0.728360742134338	0.76638188103081	0.875941466727587	0.745547616914507	0.774910778477891	0.921025371513696	0.673610593091626	0.582831554645917	0.743278213801504	0.728972009942018	0.650367134096062	1	0.882841708320164	0.79702657727424	0.551369812385377	0.710769164647628	0.867918456865224	0.658019460534494	0.725510372910089	0.91298895097935	0.694525008860722	0.77212059075875	0.723602581292896	0.844168400186408	0.747787965166133	0.699557484410404	0.846139223421923	0.832367269582264	0.702103838597048	0.494860656851026	0.682394321255885	0.564228962324769	0.277132313622524	0.755435630956894	0.650115993972311	0.676682619268887	0.750142286229779	0.188001749570796	0.755258881365383	0.495074753674737	0.845365358001538	0.769989593777502	0.633977946396857	0.28826396461409
ITGAV	0.871521390110297	0.916732068701897	0.862124211171499	0.935166126101295	0.869380256724526	0.88930469634498	0.728541194332973	0.926287679259276	0.978263156175673	0.87550212120364	0.829385726186188	0.953313564274388	0.921544334613111	0.919208894871501	0.904593347415106	0.936306671865811	0.877671883866093	0.872579064219522	0.886471109710167	0.746002422541048	0.887753833485394	0.730679760474188	0.942461361130725	0.899504759931337	0.559357169006059	0.882408411432187	0.880443817461316	0.94226891984442	0.963603534571936	0.93455598556157	0.919439919535685	0.728970640679546	0.923081048274944	0.895474288576301	0.951967992151668	0.775842480956566	0.917058885040978	0.911925446635246	0.881049844242062	0.87732019782172	0.901814446934753	0.950555331647724	0.940476849911806	0.894886920938878	0.943780261657704	0.749422295883584	0.806054170368242	0.917875995544905	0.893375949714317	0.816938512518704	0.882841708320164	1	0.930033674224391	0.735189526983172	0.884300304016375	0.979407496711282	0.769748259089875	0.859011262171483	0.927861723379044	0.861367654056481	0.938626744882844	0.835385723771229	0.894467449930372	0.907337610299493	0.862892498140146	0.933873764252061	0.939876872545989	0.844856382880212	0.749636857663931	0.872745458185607	0.772508458591517	0.434020465328564	0.920771496999779	0.790133369805209	0.810968443573119	0.866235857844786	0.360171624831375	0.84533379364665	0.660471539217027	0.959537366817046	0.880258044765742	0.734685773510008	0.390869671197595
AMFR	0.891510487545805	0.905697626817398	0.788436026800414	0.915324049383239	0.745940223014054	0.931693042541439	0.733757536822369	0.927702471036028	0.949728371060041	0.897811338155898	0.816424811723468	0.956326341268879	0.891184505981309	0.908135809903749	0.935367519120985	0.917014935138434	0.906966903082497	0.920504247541277	0.898731144706919	0.743457577452929	0.934947294482461	0.75470828713726	0.950788068703921	0.916916266558158	0.724716707117107	0.867584412089951	0.919308323458871	0.935494484703722	0.928566174343489	0.917669088389684	0.894759442284319	0.834406891260387	0.814515349362772	0.931014093764864	0.90836784068556	0.870166707920181	0.888755955856066	0.850433683595908	0.790805585977216	0.858490149211519	0.9134110106538	0.864804685397071	0.937950345814651	0.869821466621586	0.852393195163559	0.759742556767812	0.804781345242749	0.883781632933971	0.913719964799355	0.821989332418078	0.79702657727424	0.930033674224391	1	0.831129147488912	0.900712268929898	0.917898755736299	0.828479074346043	0.81705253258238	0.840963887652034	0.838786464043746	0.952118183159669	0.829346307314884	0.810414077182608	0.873445850585722	0.881112316065062	0.903512573950957	0.932305527573562	0.875769382566326	0.836542133447416	0.826660473311408	0.739845575953268	0.546333903244696	0.885868110400917	0.858788057800389	0.811462034213107	0.91958088264021	0.52240278749411	0.891084707021634	0.754088873943232	0.94927017461508	0.869823989288731	0.651411053887868	0.347309809251126
SLC16A1	0.830277773094911	0.785821228675845	0.447651327821239	0.749867050624969	0.484566350811946	0.867161948078939	0.51495534808116	0.816656472382897	0.776153654867505	0.746314000728192	0.586521489806713	0.860745614543207	0.730806419475565	0.823256531723962	0.858380982547519	0.789062979902083	0.791057361326667	0.860354923042384	0.834571236203368	0.500038752966233	0.799887050953796	0.509054174708964	0.860205919519736	0.859666770619853	0.844124771760068	0.814641361580887	0.900190840954431	0.742451269484622	0.71439914127864	0.789113283759805	0.769134541375732	0.844681268414781	0.484684629131772	0.904311787099549	0.688957156087948	0.916339451730918	0.719930743958019	0.585911032172978	0.495602401136704	0.616521624000453	0.806704804497306	0.597684763995494	0.820142108738977	0.708559203046831	0.619111035602082	0.522874472693133	0.762633542154305	0.64042079502702	0.85937819447432	0.590069820482025	0.551369812385377	0.735189526983172	0.831129147488912	1	0.822242910944133	0.704744223663216	0.725158699735195	0.718014178056681	0.594549898421252	0.6963163252377	0.838391100973708	0.537677372136537	0.463290752256953	0.646434982083597	0.710636703480964	0.696595101993076	0.80645703892035	0.811720233724389	0.723133999136259	0.693960830725221	0.567490502440555	0.638589562602979	0.741871977436969	0.944179761009887	0.761951534990303	0.871490979187663	0.793375264966023	0.826399960644899	0.926883711065839	0.782168971849271	0.815361153676126	0.537336668416969	0.238558376629074
RIPK1	0.896265590114466	0.913015781842643	0.693899623367239	0.914304214848571	0.661277111443523	0.850571168616186	0.719080788814609	0.869010872313661	0.917218531338081	0.858698565605956	0.766333220063387	0.935587761762172	0.899873188563801	0.848845483694907	0.895914272758583	0.892065562940785	0.868126827945714	0.906010342536673	0.858723344818683	0.706221868499136	0.872683266693607	0.656769405372272	0.930460777266252	0.934807125575825	0.73791937776625	0.875795593608025	0.9013736496448	0.860455380424237	0.891103356185141	0.927239308660685	0.896948565373233	0.810038197368038	0.767880230882625	0.910421180600002	0.863847976083446	0.849213966204059	0.859725578648862	0.838649259718672	0.751711017767711	0.825361582113271	0.873981913714026	0.817448367341273	0.905470960165035	0.791780207184699	0.764041785796997	0.702946815208646	0.853362733310535	0.852699016642063	0.857824028521363	0.78005493944902	0.710769164647628	0.884300304016375	0.900712268929898	0.822242910944133	1	0.887616614856162	0.761296045686275	0.829360245421388	0.758477284126797	0.821134628500461	0.937567187260468	0.745213313251504	0.729217945495282	0.86446456727309	0.854621831779744	0.875746503743717	0.91146201697238	0.88172058103465	0.845009297434926	0.816084426955954	0.792188579666113	0.570768047800627	0.884616914878085	0.828591458282244	0.800371983188377	0.885408138301565	0.564310433431863	0.858450989346302	0.782818332807096	0.904426795482874	0.847499206009213	0.682380062934535	0.431869334557353
LIFR	0.868025494368087	0.921423597905019	0.872847716917915	0.947865334091305	0.846708153824831	0.871680695674684	0.768753924450417	0.913330552862396	0.977838426939426	0.887476419607543	0.832033682409968	0.942867260334635	0.932537814392146	0.884123978712283	0.887348949578593	0.936118788842169	0.882345853911243	0.870232251406046	0.876675784261691	0.784862233317107	0.88506191243278	0.736775988895975	0.933323007247258	0.8983012317298	0.518360213209708	0.884123267255234	0.866600733066349	0.929605539152244	0.963513523241156	0.940134619468346	0.920526272215892	0.721329759282296	0.93262450218366	0.889709028606638	0.964573556138346	0.750589898484153	0.916885668418259	0.930806505548095	0.897924822749288	0.890240915803117	0.902314739808059	0.948221689039724	0.939236379027452	0.879002982308634	0.917912888751975	0.761415145918739	0.822837868466824	0.935240628451592	0.884613272993201	0.843854956144248	0.867918456865224	0.979407496711282	0.917898755736299	0.704744223663216	0.887616614856162	1	0.774433582014742	0.876125142623052	0.909634164020688	0.880851900857452	0.928431698303025	0.842934093983106	0.904874949711234	0.928481062334472	0.875057510379367	0.951627878891078	0.943051276515386	0.849283995674188	0.77440233005856	0.874379728051004	0.816001650072497	0.427899122010509	0.925243346123115	0.763236595637283	0.803610504197926	0.848726351309629	0.327016827529254	0.834051716381096	0.641190322213274	0.95127617180475	0.846064305496794	0.735286890840291	0.40364076824124
TSPAN17	0.847114292687773	0.800719471109982	0.671893590235503	0.836212850829049	0.496654033675991	0.821453451176953	0.759140582320556	0.776511572779025	0.776485679585874	0.875362619076406	0.752704134200916	0.850540370833461	0.809897486306528	0.728451256813812	0.759239542230703	0.789014448871449	0.870126753598365	0.866480609765498	0.871201073097854	0.656933819199376	0.836178319994698	0.698794772671357	0.843354341184789	0.829133166808602	0.617876268307012	0.800651417526261	0.777995913297242	0.833571258076612	0.819679393619057	0.824057401257876	0.746870236971017	0.735800827214172	0.668610568530885	0.844001221154281	0.796375718078927	0.831164576840153	0.762208950348929	0.788447626052355	0.617619931428202	0.833350725827388	0.844883777741894	0.716240461584483	0.79717717104085	0.620433260955844	0.629081941595976	0.709423998631541	0.635867499911266	0.786811006684969	0.840874610527466	0.802397002223446	0.658019460534494	0.769748259089875	0.828479074346043	0.725158699735195	0.761296045686275	0.774433582014742	1	0.810722525653207	0.62928823747759	0.796539943705066	0.832659572752169	0.766555717362813	0.705935800861467	0.802336705070083	0.742162790085216	0.770645607723073	0.836474840471065	0.757537479220633	0.784673963437525	0.753513380857123	0.715486602253827	0.44202302848532	0.706123954477631	0.70031624867555	0.564367495725087	0.878321963446274	0.38117824475865	0.876361563859687	0.67733397625698	0.836756784577752	0.68041688810679	0.4872548252693	0.263333082146908
LRP8	0.887995742388115	0.898421964636633	0.715727573981826	0.910777173161704	0.61706596235879	0.769313874559274	0.759392548025709	0.831855894312795	0.854218127595491	0.853790959602821	0.728538693111274	0.889063005966917	0.910586115229774	0.758251390644682	0.753980700812352	0.871440387563757	0.832856204329195	0.881373852623704	0.881920653833586	0.717176996875839	0.800243007034229	0.670698187580542	0.870915760265923	0.869159411727563	0.539511562715411	0.928635337922758	0.849890700356663	0.791985115976092	0.849216116825064	0.895873862906402	0.851499467074756	0.719664023528179	0.763439599996215	0.879872785364601	0.883140032524017	0.744714553281157	0.827347566717332	0.851304397938628	0.757355860800781	0.857708093837767	0.850868425391792	0.784236525145252	0.844354551419949	0.714668914953897	0.708053861235854	0.734597748274938	0.765347302040768	0.854462602035606	0.872820313642128	0.794447871036146	0.725510372910089	0.859011262171483	0.81705253258238	0.718014178056681	0.829360245421388	0.876125142623052	0.810722525653207	1	0.727582407135981	0.90700054621562	0.842917728810095	0.753193481751351	0.756438007119455	0.883536512716604	0.816531485719287	0.83699159882526	0.898822548931521	0.827204349660066	0.773387290873956	0.843591443256347	0.794108135443679	0.401398399411478	0.838970322805266	0.721657437206265	0.634608271856801	0.815265489767717	0.346273979016033	0.819266612318492	0.708086346635885	0.873767444498337	0.762188109390993	0.697717811529757	0.431412919724934
SIRPA	0.702611245223893	0.755738399211439	0.846573581442665	0.792556333908779	0.922495574758437	0.795415329338182	0.557826289830426	0.870574915681431	0.902230024589894	0.729575885318959	0.808896744132026	0.836745725405659	0.780860177977945	0.868846951719807	0.840759352229988	0.844916118924826	0.753682225767188	0.750750658301401	0.752537978854509	0.725970524106598	0.781332912315675	0.720615421376977	0.82349462263845	0.766308954039453	0.406261694868042	0.725640689096466	0.77413770428804	0.870934046397011	0.862768320670299	0.81896007295682	0.843584361128137	0.622082897662034	0.881803211321049	0.773234176560699	0.881583384813334	0.640152013698476	0.827865652547623	0.815224220171501	0.856146259324535	0.757682036061165	0.810959799762711	0.919092204091521	0.831718102153795	0.881970477144122	0.956966841597455	0.695024953997201	0.705321409936417	0.808338994004777	0.768110889797645	0.686063974981901	0.91298895097935	0.927861723379044	0.840963887652034	0.594549898421252	0.758477284126797	0.909634164020688	0.62928823747759	0.727582407135981	1	0.755727441287399	0.818930665628476	0.758842418724892	0.86412698120222	0.774103497567847	0.770269567835361	0.855927974786325	0.855680223712395	0.747478121398778	0.571055942866393	0.791890695178737	0.616161881091566	0.403496767957639	0.835190428181558	0.707181934363418	0.799278747680246	0.728855979771447	0.278062625802507	0.698701344240221	0.535129371341524	0.865343189224821	0.846755091185865	0.743973600859754	0.417179615503833
PILRB	0.852985375153166	0.879100838208163	0.77890455241614	0.902736254305491	0.631075641632457	0.767025763473906	0.767505299203623	0.835044518546283	0.855712784044093	0.80795205033776	0.743303193984149	0.869272235046862	0.927490450259021	0.729308080408897	0.784565804517141	0.854721723763037	0.813859276323104	0.858163728440143	0.809229366485872	0.778360394740738	0.828347690043803	0.719674558317008	0.855881068853747	0.854802522974596	0.536282240657637	0.882591457156575	0.843233114343153	0.799745976593343	0.859892473012286	0.920582296521146	0.865198242946828	0.745000261460326	0.787856355635631	0.857930878478902	0.911266176379439	0.701579995956869	0.848438945130037	0.846675679495846	0.818580703076798	0.855274771514147	0.870711732071032	0.792223064007133	0.877365838591707	0.743979130336251	0.712249550515849	0.763757482570305	0.809225445930957	0.875012528359975	0.869250815763821	0.810660313464337	0.694525008860722	0.861367654056481	0.838786464043746	0.6963163252377	0.821134628500461	0.880851900857452	0.796539943705066	0.90700054621562	0.755727441287399	1	0.845112224758866	0.792275021071248	0.774928325177417	0.876714059849391	0.862318818586293	0.855615529134414	0.903728187100349	0.826164755476208	0.820135080819301	0.86702914082858	0.798740341330217	0.461543853005142	0.881997516635631	0.729498803694211	0.700529075402028	0.772828527760129	0.39506801478718	0.753481657581486	0.696485460290627	0.86382288951396	0.766940617802669	0.741159690800086	0.502177683015287
MCFD2	0.915315847803092	0.947040879112527	0.776047157434317	0.947545307717816	0.71153075925158	0.935298192094669	0.784874210585166	0.91186655481075	0.959214054782631	0.925801292709368	0.808384439432383	0.974263960579266	0.923241547425728	0.896508299758969	0.940188965815119	0.930953771574607	0.931720704078907	0.931992928440969	0.916156966856662	0.736518576567814	0.939802208926388	0.70853041915664	0.972848381692106	0.950293768570145	0.722958250070455	0.886923611848061	0.920742448600388	0.946874626599617	0.952029272283574	0.944291725153521	0.914156901923323	0.829593648697944	0.833669472017101	0.936301482763994	0.908697573700914	0.894416874685897	0.913143240109419	0.887285102569402	0.787649534368884	0.884517826937349	0.916527487164578	0.883448347091324	0.956514830360287	0.842360632993298	0.833275769305014	0.744730574195161	0.844021247106921	0.916778941658178	0.911386911047441	0.855201909302664	0.77212059075875	0.938626744882844	0.952118183159669	0.838391100973708	0.937567187260468	0.928431698303025	0.832659572752169	0.842917728810095	0.818930665628476	0.845112224758866	1	0.834477494417424	0.820776351227392	0.909709683107666	0.891329763278218	0.91418149468311	0.932080728265094	0.892364462177803	0.862138933381571	0.858088599422995	0.82527043526103	0.581468422527541	0.902919156695528	0.848214566455578	0.819442682114891	0.94335708124141	0.533864456095063	0.917509980953264	0.761473912943281	0.961021451737387	0.860193972734622	0.655332588090852	0.364442622020798
S1PR2	0.778283611928301	0.832921533941116	0.876427419895877	0.845936181675565	0.640963818626058	0.796857908172415	0.858402486409684	0.745891988485616	0.842176848366419	0.85080745682704	0.742722782070319	0.807439741323176	0.839520304306293	0.7010832075332	0.781593655060369	0.796541239714808	0.827606814699685	0.738278018313377	0.742851222878844	0.744569904950727	0.829993456413327	0.694291719856753	0.789096462057015	0.759704687969399	0.467334572811578	0.712706386900965	0.704649414550556	0.868403074708129	0.88464603263025	0.822444291319463	0.779184804850902	0.652095978937429	0.86608045106836	0.731702443400296	0.867115762149934	0.644586665189611	0.811275956488877	0.875606721435524	0.79822539861528	0.900755759987443	0.812224305567639	0.837830155795315	0.820248815487571	0.739672353777593	0.747012548768557	0.744671591217505	0.702693447556079	0.917713540494	0.773528080395968	0.887483635288412	0.723602581292896	0.835385723771229	0.829346307314884	0.537677372136537	0.745213313251504	0.842934093983106	0.766555717362813	0.753193481751351	0.758842418724892	0.792275021071248	0.834477494417424	1	0.912412499683757	0.907244674693883	0.810709326639609	0.836964015131267	0.789614069833922	0.711243058805036	0.806640356414804	0.747351980670704	0.769820499392048	0.394065345172569	0.768392653089207	0.591947814494801	0.644219490286518	0.7560193293945	0.211591108626836	0.741372862376547	0.44991477118776	0.84740778670402	0.667417035600316	0.510885836565291	0.281813768623123
GPR37L1	0.744006403128773	0.819466651724105	0.935394861470783	0.853490888279792	0.782502125377731	0.780130050197007	0.813919056997443	0.772240446316127	0.877080944286697	0.843150656243828	0.804466507379982	0.810524773585236	0.83683452900332	0.732792406494268	0.766787214438319	0.826323836756162	0.823392645905947	0.712926122616436	0.75554159683855	0.766753984912326	0.809766365267338	0.706143659286565	0.794652409716921	0.743724383236521	0.327245855780453	0.708764417558646	0.668014568074485	0.893492226253297	0.914189957110851	0.821007943690996	0.789486154678168	0.552813764823526	0.958436061266606	0.70848938930851	0.889962122286207	0.582027484920369	0.827082135990252	0.917095030036496	0.863983150040234	0.896884593753581	0.802885356577752	0.930277193663516	0.827596112440783	0.765133882385686	0.860441664712674	0.750974811446688	0.665994051460745	0.928408600181101	0.739121850853048	0.882680434096568	0.844168400186408	0.894467449930372	0.810414077182608	0.463290752256953	0.729217945495282	0.904874949711234	0.705935800861467	0.756438007119455	0.86412698120222	0.774928325177417	0.820776351227392	0.912412499683757	1	0.905232329102141	0.8089987282519	0.879156942805566	0.799995143531462	0.670529314119568	0.699408677114715	0.747436591233534	0.789119498721626	0.280738189594275	0.781940106872838	0.544494462278689	0.637705580971424	0.727862543864194	0.0610968398437841	0.72206221972543	0.372765811536332	0.858938880210723	0.671928933566218	0.550399038495624	0.2682853048565
LRP4	0.892841952580594	0.947004419370437	0.850040967614372	0.960100509173884	0.659684048854702	0.833541223590745	0.914671061827771	0.820639828971904	0.919948783118086	0.923906744240956	0.775146738491172	0.905659817023217	0.946546207390681	0.754713425969533	0.815708586251376	0.889672768157492	0.888520771971325	0.852110722790715	0.849950486914099	0.778881534286155	0.879218724741825	0.702990491458367	0.895403053558167	0.878937554564841	0.504001149594272	0.855282080358416	0.811611276002028	0.892015143726817	0.946101336768569	0.919712248272535	0.875762893095327	0.703243633841998	0.900382601910876	0.834063203036924	0.922668783090907	0.718693255567602	0.879696323887573	0.944322031155255	0.841816778924052	0.956031451898416	0.866324776172789	0.88273709303806	0.90759521199789	0.760215583209252	0.775002166124182	0.77040016731421	0.802179919502129	0.97568912575746	0.847851474215467	0.935158794025375	0.747787965166133	0.907337610299493	0.873445850585722	0.646434982083597	0.86446456727309	0.928481062334472	0.802336705070083	0.883536512716604	0.774103497567847	0.876714059849391	0.909709683107666	0.907244674693883	0.905232329102141	1	0.894016282991065	0.922024477568671	0.881539987458823	0.820627071368613	0.868688500634612	0.829008214373512	0.895971273941007	0.421890902062113	0.87011244238408	0.658842111435317	0.686862152335211	0.833141052439834	0.262294516493973	0.82692933995058	0.577356221499449	0.917633252101051	0.720326746938143	0.615489630409136	0.356513843164462
ERAP1	0.834509335993142	0.910455426633049	0.793488037999814	0.898667022292241	0.632639084442571	0.813578868265647	0.781211476420401	0.836799706220846	0.889307192909493	0.84191992776635	0.747281671264436	0.881964930672593	0.902270495522388	0.74595610511318	0.836361894486578	0.86086059474879	0.846622013499101	0.854143395068421	0.799790533599013	0.776553913740684	0.883664988543669	0.72901735564711	0.875246814897924	0.849398057751281	0.622510582620822	0.824377745370408	0.858770102821811	0.838493826240109	0.877448375891299	0.889093055866407	0.87807306800394	0.770282906967752	0.813141892852184	0.824602214578801	0.878823309486353	0.730801700716213	0.846772599159193	0.848412590896712	0.785482707715249	0.872154257870695	0.856591210693234	0.803793928419573	0.892006969167885	0.760238688469076	0.729111826037451	0.779619104699957	0.816238392809587	0.900198620045158	0.837296420796701	0.860369960296957	0.699557484410404	0.862892498140146	0.881112316065062	0.710636703480964	0.854621831779744	0.875057510379367	0.742162790085216	0.816531485719287	0.770269567835361	0.862318818586293	0.891329763278218	0.810709326639609	0.8089987282519	0.894016282991065	1	0.890780347242179	0.864803295331876	0.81752760965743	0.843689346934525	0.767928336814423	0.821749275125343	0.512960371741928	0.878706682049229	0.735405864483397	0.719567060502198	0.805655746757275	0.440145149979936	0.775057788241396	0.66421980069825	0.884216351529299	0.751351637779391	0.63133970301407	0.410132196623151
GPR37	0.841481205250013	0.906300714620305	0.846256216016815	0.920642946249895	0.778639492235275	0.864617139143027	0.785024166362624	0.893444241658522	0.948008897107032	0.882251336996606	0.828302006538924	0.920834275948688	0.900778248291171	0.845792012593233	0.868472779747158	0.895427551527558	0.890086607704196	0.867647724288922	0.858262557024275	0.804489040696696	0.889260850302311	0.772220318042253	0.917352544602821	0.871377394869234	0.536313180422152	0.840725037964302	0.849851776044027	0.913661072710146	0.930457441364813	0.911537071952376	0.890140088612974	0.720750755492086	0.895263551393026	0.857059116905951	0.929042289051512	0.747931892282112	0.874791440888988	0.920233955914117	0.856081139910399	0.866739961831421	0.88627871991019	0.90248108490023	0.907904023425191	0.81105547047746	0.863289694434027	0.780813817263385	0.797973238288433	0.91285401472679	0.851359609814233	0.84861923701626	0.846139223421923	0.933873764252061	0.903512573950957	0.696595101993076	0.875746503743717	0.951627878891078	0.770645607723073	0.83699159882526	0.855927974786325	0.855615529134414	0.91418149468311	0.836964015131267	0.879156942805566	0.922024477568671	0.890780347242179	1	0.924256306603005	0.833413487322094	0.783781360672955	0.797935157403318	0.802899666894018	0.441696250834698	0.878263875769221	0.731470012196751	0.776574665740902	0.846102916905658	0.34952132343886	0.83059569134139	0.623809020443492	0.937193588378436	0.797012411103883	0.681928713618775	0.378652160310651
SORT1	0.89944582480815	0.905231912159196	0.783537299178438	0.93582811092618	0.758223409589232	0.880856742041216	0.712422471347987	0.947414945371119	0.948217413380312	0.879068485162397	0.853677005887081	0.96305523163342	0.916836864094972	0.896304051729305	0.892219570422859	0.930225738962533	0.887182780073738	0.943754519907786	0.913327663450942	0.789755041548845	0.902057514665006	0.786216180508048	0.959844636458742	0.92252870713449	0.635953273103537	0.913794591972442	0.926569181871241	0.908228733196151	0.923197323618616	0.94182293807902	0.917287247270556	0.828625774626293	0.826601658072687	0.942621678329347	0.940534244388401	0.84486618112218	0.897163910716602	0.882086236907796	0.820846815318097	0.858990022948504	0.915546870048649	0.867540079458294	0.926704875393663	0.846963092894539	0.846597707042962	0.796468453753866	0.840523848061452	0.87822641742117	0.922238755997653	0.804028063510538	0.832367269582264	0.939876872545989	0.932305527573562	0.80645703892035	0.91146201697238	0.943051276515386	0.836474840471065	0.898822548931521	0.855680223712395	0.903728187100349	0.932080728265094	0.789614069833922	0.799995143531462	0.881539987458823	0.864803295331876	0.924256306603005	1	0.902515615323423	0.795657320867787	0.867084539911322	0.768939110068302	0.515774808699538	0.91832822322941	0.840928154070083	0.808199328265319	0.897143181468657	0.479425763903458	0.880584352235078	0.773970765957955	0.954114672463293	0.867644771993895	0.748232234204178	0.441444882155501
TNFRSF10B	0.866954818895762	0.862515028709735	0.641636732588342	0.872907108807224	0.634370296506085	0.815446392112925	0.67019091833651	0.881145871083404	0.879089440941634	0.825935343580343	0.764003037648183	0.916991156606812	0.857652483474047	0.819654720157353	0.833634853960169	0.852842744725352	0.810843742436372	0.923034686935558	0.844518347630393	0.717789113374456	0.859162054710743	0.705278258148856	0.913254644689293	0.897929643475722	0.654087475501436	0.861159167959997	0.915985669247222	0.816979643600561	0.842279071005927	0.873462395697301	0.886818049227457	0.860944384683635	0.697830229312643	0.896804722747455	0.846781065031399	0.842737276108842	0.812265140175033	0.807380498117104	0.727628920657627	0.785159897155266	0.815238804167888	0.760038029919466	0.880898162992065	0.786967602457036	0.725334073253609	0.721718098010341	0.823474746457529	0.808516416735142	0.882899330229049	0.742567563750016	0.702103838597048	0.844856382880212	0.875769382566326	0.811720233724389	0.88172058103465	0.849283995674188	0.757537479220633	0.827204349660066	0.747478121398778	0.826164755476208	0.892364462177803	0.711243058805036	0.670529314119568	0.820627071368613	0.81752760965743	0.833413487322094	0.902515615323423	1	0.78393603370422	0.81882956282539	0.734279603475334	0.600981779390706	0.875239635339573	0.820633228230142	0.792342827736694	0.856932567159074	0.577839053737713	0.841786137589174	0.806168301667715	0.881848362403786	0.805013706950293	0.706898420777078	0.458588067437968
ADGRE5	0.865325431439398	0.88741580129763	0.673995621814795	0.870603300187769	0.416195820742833	0.796061992798513	0.856908350102908	0.730706916808755	0.798057754129373	0.8589293054293	0.66000895546281	0.832219296085824	0.879360887311832	0.650387181570527	0.79684802794882	0.794529821512036	0.839136466782206	0.829056181522717	0.76894529655204	0.676598296908628	0.860347504991321	0.607576550174766	0.829852326245576	0.842374909951068	0.709322385903891	0.805066149057972	0.798685197827994	0.792024621552798	0.828318405210834	0.856473691173634	0.777987337931948	0.778018946742992	0.691845608126158	0.819299041237818	0.788042824477868	0.768522720237368	0.795025869830929	0.796359851553642	0.657914719635827	0.849347763464557	0.801332853281315	0.69003065358442	0.848109259440967	0.645722201921512	0.566439727169996	0.684050490634197	0.767988725795485	0.860076034475765	0.809463648916794	0.85701241458417	0.494860656851026	0.749636857663931	0.836542133447416	0.723133999136259	0.845009297434926	0.77440233005856	0.784673963437525	0.773387290873956	0.571055942866393	0.820135080819301	0.862138933381571	0.806640356414804	0.699408677114715	0.868688500634612	0.843689346934525	0.783781360672955	0.795657320867787	0.78393603370422	1	0.75770043839334	0.820452854583202	0.554944766254761	0.797624681865915	0.686962701907549	0.631865088184866	0.822118697611363	0.483915995897158	0.793594976940166	0.677611013862714	0.823241189990173	0.680400457149685	0.51854462046246	0.373781508903393
TLR4	0.818339269303112	0.845827629571973	0.745626126047183	0.888508954275301	0.680136543922662	0.769720034922077	0.69152594245243	0.831803366613402	0.857304040519801	0.777790930050433	0.713085202745386	0.864382776384695	0.888631918601043	0.764600362785515	0.805261898551747	0.848724929182411	0.782219921755686	0.849830554461821	0.789850847824552	0.724403586518531	0.795461000781342	0.663834509085032	0.8594505382672	0.861097594634924	0.50192384835022	0.830945286005613	0.818931142274265	0.816042977638048	0.871489717581515	0.907831999453248	0.858479802442838	0.740196874844608	0.783423272769062	0.856032305407046	0.882605152147916	0.70869583622501	0.861100219808887	0.823110802538966	0.803154313616436	0.807414059312875	0.834435264160672	0.814977249201864	0.865249964807976	0.78935499494258	0.756879866972935	0.703068028228186	0.810663793537284	0.852855722374823	0.844437176965016	0.762758807709616	0.682394321255885	0.872745458185607	0.826660473311408	0.693960830725221	0.816084426955954	0.874379728051004	0.753513380857123	0.843591443256347	0.791890695178737	0.86702914082858	0.858088599422995	0.747351980670704	0.747436591233534	0.829008214373512	0.767928336814423	0.797935157403318	0.867084539911322	0.81882956282539	0.75770043839334	1	0.764280214189576	0.550917619177946	0.85738050571446	0.733762320306991	0.757751995151009	0.769437324305456	0.393539426460797	0.740200364202091	0.69704614769817	0.859629686220373	0.800556713666117	0.791167248319581	0.552890313849574
