""	CD68	CCR1	CD93	ITGB2	PLAUR	TLR4	LAIR1	TREM2	TLR1	CD33	HAVCR2	ITGAM	CD44	VSIR	CR1	PTPRC	CD4	ADRB2	FPR1	C5AR1	CD163	TLR2	PTPRJ	ITGB1	IL2RA	CD74	TRPM2	LRP1	NRP1	TMIGD3	TFRC	ITGB5	HLA.DPB1	LILRB2	LILRB1	PLXDC2	C3AR1	ST14	ITGA4	SIGIRR	TNFRSF1B	STAB1	ADGRE2	SDC2	ALOX5	ADORA3	CD69	C1QBP	ITGA5	PTGER4	GPNMB	GPR84	ABCA1	ENG	CD81	IGF2R	CD47	SCARB1	MERTK	CD226	CD40	SDC4	MRC2	IL6R	TNFRSF1A	SORL1	SLC1A5	SIGLEC10	CD82	THBD	CAP1	RHBDF2	TNFRSF14	ADCY7	ITGAV	TNFRSF21	ITGAX	CCRL2	UNC5B	CD63	C5AR2	PLXND1	SDC3	CD46	PECAM1	SORT1	ITGA6	TRADD	FPR3	ADGRE5	CXCR4	PLXNB2	CANX	TSPAN14	SIRPA	LY96	CD72	KCNQ3	AXL	RACK1	RYK	APLP2	SCARF1	ASGR1	PILRA	ADGRG1	FPR2	JMJD6	TREM1	NOTCH2	RXRA	LPP	NRP2	ERAP1	NCSTN	CD9	CMKLR1	F3	EDNRB	SMAP1	TNFRSF10B	CADM1	MCFD2	RPSA	TNFRSF12A	LAMP1	LRP10	PTPRA	SLC16A1	NCL	PTPRZ1
SCARF1	0.365927760382998	0.553452538655619	0.441595002062516	0.667931210461618	0.156125021147934	0.456267339400756	0.48114545822775	0.337436928101877	0.2693271574031	0.751741447189863	0.454005173323771	0.592076392731948	0.422337529395898	0.333398427727321	0.273755502236784	0.77903335716441	0.716076067335106	0.214144614952581	0.250804139234623	0.263934221241084	0.435121588340297	0.283966472614056	0.764459821412724	0.492049009753827	0.385243701936065	0.374257961088756	0.511971852101438	0.294167434144115	0.533907628274419	0.31846109434725	0.303661728472704	0.591899183626971	0.116444215963092	0.705113455857373	0.742252243087162	0.389249099060377	0.464460589757512	0.654120879500139	0.687148277042585	0.547532017784973	0.237666142739192	0.40439049475166	0.546940085039928	-0.264229045432771	0.494072113707667	0.391360283244667	0.216451182082426	0.702124855375314	0.669278825106606	0.485117091596281	-0.0888680318621525	0.296769904344258	0.0942228218002452	0.799891899875316	0.618148154005786	0.30097955378416	0.659785570996599	0.289637500478955	0.385660969690328	0.139909917053815	0.546127505074932	0.254989488797564	0.0848863711288588	0.428316263102536	0.475360469227394	0.353431560310271	0.722433756466478	0.48097945661747	0.202818642922048	0.173774450697234	0.756362828575555	0.195880441107605	0.148771521489417	0.549500406153377	0.711999566900933	0.33664374430921	-0.0272721160715311	0.189804777212857	0.386024910503256	0.343772625955391	0.699051308148371	0.782117424485149	0.0980688928899564	0.484409878749545	0.0281452133154421	0.262833315722161	0.37350862289763	0.637852976718539	0.535629924986305	0.6265829283885	-0.0104892899147431	0.726797247262634	0.442005541763195	0.468059163798397	0.589704085202271	0.432517504684116	-0.04559167907691	0.126155918337535	0.122711686392284	0.601628553795151	0.262267188551597	0.479941993336986	1	-0.00420088044623972	-0.0653220828086268	0.162760725832793	0.0394926719552708	0.359954601765489	-0.299332787156469	0.390955661513937	0.377755862683051	0.213646896103228	0.58438355392341	0.570027155766596	0.45815182468672	0.15429690172067	0.335435892256648	0.025589609546047	-0.0310980187953065	0.297154018472763	0.414857425815561	0.317144309279694	0.356139679213974	0.643143353605629	0.22721988239378	0.36872546687986	0.354091005849947	0.209856204018883	0.339227864012662	0.679985734459225	-0.0602957657019119
ASGR1	0.210405078292268	0.105418261124975	0.168045878601632	0.0840211584668507	0.138268107368109	0.306198101601349	-0.00252684390176143	-0.123864628445091	-0.119915091483774	0.126971536097808	-0.0598351692156379	0.242990468820198	0.281878849944055	-0.0406227122560988	0.0337108365452359	-0.0652582818037328	0.0058329817657306	0.0481012143628397	0.0191204445770016	0.106701996767488	0.0208920786399936	0.202488975835169	0.0539233273688406	0.0438531805750899	0.0709949441211109	-0.153788853880553	-0.101295723843495	-0.111942518079869	0.0774631618917492	0.192476961254788	-0.318884920046843	0.0171243324632348	-0.141686000577146	0.383650167901935	0.216751149597457	-0.229941491582552	0.0816350170463177	0.321856649194029	0.169817449089529	0.110254017348716	-0.202339962772862	-0.17841049479918	0.0777677697833202	0.0309759964987648	0.233340642707731	-0.0861808116664422	-0.391497841879817	0.140874639969898	0.127272393671127	-0.181436028521664	0.0941190168687023	-0.113670553817199	-0.0948279874474477	0.0473683879600679	-0.0166092448183056	0.136710513289708	0.303237945774258	-0.0198390796812736	0.0525661999662558	-0.0991590812648522	0.0646729825447986	-0.0263932251066997	-0.207872873887637	-0.0204001377979212	-0.0405853640793132	-0.165528542224137	0.131094903840589	0.087097444398622	0.236120597181397	0.215838601827752	0.166588859541703	-0.326404968172325	0.0335219252268302	-0.16520795760498	-0.102253763695065	0.102859786300502	0.154385458523192	0.0678713728829048	-0.162333626668498	0.0673480481314022	0.139465325759228	-0.0033751506003922	-0.238455692625982	-0.00765259904608937	0.219992664159959	-0.123929914753911	-0.281335879575279	-0.0736742544251348	0.386058169133531	0.125286014504858	-0.0647162231153468	0.0419849334775761	0.169428778183707	0.0492022554083073	-0.0175770870571465	-0.0669266315704679	-0.126522700348572	-0.30649650351309	-0.410913079199157	0.122827249714326	0.143534735100244	0.181008131556695	-0.00420088044623972	1	-0.0089544661292502	-0.358654749023547	0.392985303460195	-0.0636390057605665	0.334644721270036	0.179973490714854	0.218593371038159	-0.116757883507033	-0.0549197261369722	0.110923342367678	0.0164578532343916	-0.11786683008591	0.00480853727954518	-0.13319215674119	0.196369709524383	0.106097759254951	0.0913764786516946	-0.21774913578556	0.056868531206727	0.171981261887232	-0.10126029614687	0.123986533592871	-0.0646457746116374	-0.160452096797323	-0.107586207069376	0.177917041967648	-0.198677595080887
PILRA	0.657990827607005	0.510226730835297	0.155027712707967	0.232529956084581	0.450064546143604	0.326918473315277	0.269476903576409	0.375917569285111	0.217205278603329	0.0231318471658351	0.379910640393659	0.305696897518812	0.492091541007493	0.250590802661941	0.356780302650899	-0.07462952777071	0.216367503561987	0.58059090599619	0.312862525098689	0.375527076007282	0.362521692619532	0.467070678131783	0.0927786709271044	0.0470442774007909	0.449217579264526	-0.163453201031549	0.182088149742469	0.484577795210341	0.387529187707113	0.472921363668567	0.173072740119865	0.245195960268633	-0.148248451154994	-0.137935696317746	0.174997041332816	0.156207951067398	0.362563128800936	0.0303006057659881	-0.168135737399585	0.26343003380081	0.250520743304137	0.274311524976504	0.100125443522327	0.424829334103573	0.367136648219718	0.375374494027932	-0.140605861606868	-0.156657505859595	-0.0609759245375334	0.260167642382106	0.731426726327058	0.478151790631643	0.580646972334015	0.0322052677946972	0.23822924564138	0.312496556268393	-0.00927030793325638	0.358311837860049	0.228136002733541	0.137354169546986	0.140234504685212	-0.120040704666891	-0.100010212058738	0.461048634188011	0.0913747112168446	0.208387265444513	-0.0115750680465313	0.14717657014018	0.268159654749361	0.574614018819359	-0.0281315212175487	0.230681592595181	0.643574789902369	0.0776148135649577	-0.00177442466627099	0.147190652673466	0.290659869914308	0.435523405715951	0.107069678539603	0.193092569034953	-0.0403176199876352	-0.0574867354260741	-0.0489377430653626	0.244504295062482	-0.00196091257868383	0.165912618891956	-0.0445250777477326	-0.0643670180875676	0.133779363091734	-0.178249886456905	-0.0358907063518954	-0.0549687802502014	0.318621600465634	0.422691631601668	0.279907117362045	0.554716997248653	0.561303937166573	0.218946307741312	0.263384845261321	0.0805498250512178	0.3369926791667	0.394800438864189	-0.0653220828086268	-0.0089544661292502	1	0.0167818928433804	-0.0335576235465234	0.40168196824288	0.542680779240373	0.228990333710227	0.390690214818259	0.069107507509201	0.216276412040412	-0.140179734327486	-0.114106066823612	0.028256759822676	0.497124708013934	-0.197062850058074	0.236978976123741	0.352801983530602	0.15526358529283	-0.14464794441277	0.134944495848359	-0.0398333402713194	-0.117613300208822	0.607645150861667	0.289860025644331	-0.0840215018578266	-0.0820866173781144	-0.0898921165444953	-0.144815164716145
ADGRG1	0.0294674194383574	0.234252759710746	0.300257600134236	0.356757754045624	0.161676772896426	0.255944533107659	0.570928854146365	0.547743426327799	0.533719567291266	0.278264795918158	0.321973999330195	0.0579563996012236	0.257046418763414	0.364375079292071	0.0552600414033057	0.290830714535767	0.378246948878527	0.29208952601148	0.4776011148458	0.271721890373312	0.433296164008455	0.3251873162784	0.262129700608649	0.238870106819676	0.155523790611855	0.0927058826858829	0.528256616652178	0.645422330906113	0.407440483051418	0.300255366919292	0.718472206751741	0.414153054109032	-0.0219101699007129	-0.14982640144025	0.246737556250727	0.582359020786868	0.433804788038223	0.125049562633374	0.1639966609708	0.0469767631701707	0.47181022025891	0.547782972598692	0.489363234853802	-0.168055710781807	0.243695643521609	0.48435788415634	0.511157947531539	0.0710160940158046	0.140230472516603	0.423535961349167	-0.180803635630623	0.46325802146888	0.411298155476196	0.399049213070543	0.626947574660302	0.161183914666849	0.0878710946205064	0.461122089586271	0.410905455539584	0.099800266488418	0.266498746956552	0.245934326452135	0.665953905683364	0.371448180453701	0.663338205545279	0.66794011649514	0.27000726493067	0.458341333576583	0.145157614819228	-0.0358469537846722	0.268604138030293	0.655771983582209	-0.039193392352474	0.549430240088562	0.509573800058226	0.358339432532488	-0.148052125163092	0.186900862769654	0.753657888464369	0.36190050782968	0.18577265062941	0.407749727953709	0.728825536087179	0.458831512776359	-0.0749798592064976	0.743360825229505	0.764661920795173	0.405017149808992	-0.188931318640806	0.192847809577835	-0.120940121051809	0.304275868932992	0.296734892905833	0.446001197369461	0.573811928248959	0.349035630235056	0.122829945195946	0.558009291626334	0.536453110793315	0.151390892503282	0.18377614019076	0.351965863523774	0.162760725832793	-0.358654749023547	0.0167818928433804	1	0.256183983868336	0.452580535287996	-0.3011717170284	0.147563990762076	0.2466360250344	0.628211939807593	0.449859108056617	0.254623163093629	0.491206086267327	0.432996364865912	0.259748428297075	0.48112905350889	0.245423826443135	0.223053996133	0.186174242863467	0.572361112143359	0.257678688021765	0.0873659788696886	0.419979525347232	0.232233855513024	0.511134395333711	0.629592194122712	0.35175598120897	0.0999805817391684	0.614426042016728
FPR2	0.0420753737236294	0.184425102163273	0.396279424834582	0.266996812158127	0.250077249547876	0.494532281067631	0.457844733806273	0.362697641563017	0.23197533310003	0.237945837607271	0.160752170462589	0.173478220308697	0.192585136864913	0.235081742622022	0.369820422956629	0.113160545421366	0.208467367138943	0.125980765185556	0.487997932398957	0.403699315160016	0.414037035201922	0.406860788222638	0.103749772964315	-0.10685518421255	0.214586803806848	-0.0346601404413565	0.329227974979037	0.195017945096692	0.229716150004564	0.348335706847106	0.363011693643418	0.188827581155509	-0.110726175717634	0.185000323097893	0.336076047408004	0.352814082910521	0.450509146515763	0.339990525172377	0.107945891773496	-0.0314035197086426	0.190594241188655	0.377651067227168	0.456601078375174	-0.387382888126046	0.432406692952768	0.365284996070933	0.12209556205778	-0.0779802301314142	-0.0348320263845686	0.184286969754785	-0.24722260733547	0.309943361557214	-0.112956623384761	0.309901063735157	0.26281616187544	-0.132126004627227	-0.00684376952780825	-0.00574675423216229	0.422451965197352	-0.0266561187299602	0.0210880065850389	-0.122262735257101	-0.0545614145233604	0.107947919809423	0.132710799380193	0.333797394339413	0.138786645314492	0.513646612240237	0.0230024007480944	0.168192646505028	0.108351785401712	0.318844813640126	-0.203511496486156	0.311613355393296	0.0773126195537804	-0.104452759900529	-0.100209151837825	0.234753798007268	0.312255184729446	-0.0755529259418328	0.147627568385881	0.201289597919497	0.0398372967377769	0.012739934444241	0.182340587331072	0.112359161985677	0.0361240222529067	-0.015489737201294	0.119114024156955	-0.00921549422378702	-0.249066114612644	-0.0258732611908028	-0.0161632347754588	0.2000027504045	0.274184929426696	0.177232173881648	-0.0768365634588247	0.182070513034658	-0.0287260909505272	-0.116292059448525	-0.0561987872848371	0.155962005075294	0.0394926719552708	0.392985303460195	-0.0335576235465234	0.256183983868336	1	0.0815632502102828	-0.148327143469903	-0.0504008011034514	0.0948309861159507	-0.0335762401109965	-0.0594178667323271	0.00595154334195591	-0.00190177347594476	-0.164587787934755	0.304270435064348	-0.104000445396308	0.0591495497058073	-0.100939528150978	-0.213648210177474	-0.0742442297888543	-0.144313980645009	-0.0975712351345038	-0.126414852552991	0.138773878005294	0.00619179048384818	-0.0552867664769999	-0.176405710001073	-0.0522010108782781	-0.0693473909163173
JMJD6	0.591267153547726	0.59698714185417	0.136900952675232	0.452854479793143	0.394953724752595	0.387176714567874	0.47189646048596	0.362129413720716	0.396230690685973	0.464694581312797	0.604951155212394	0.302210746906122	0.544674444456244	0.42460902351884	0.166851977301311	0.493487547002772	0.497330256774187	0.481629528375654	0.336058406206687	0.317465448800754	0.390946000971198	0.411774800941913	0.485959810489605	0.462611583558306	0.36472146012964	0.183794895239646	0.480809849157439	0.580290124363606	0.421486260268532	0.367156032484391	0.429201326212531	0.452290822329738	0.0651066194846484	0.103420990417521	0.482804335484686	0.381381282878295	0.389393773014647	0.217605794630898	0.293164710823322	0.51902091965251	0.439181483941197	0.422208014741487	0.523562981966499	0.224844789400497	0.356593605861099	0.347716558735839	0.276363175225744	0.376825252490785	0.383967326731064	0.542534627595285	0.361455163442093	0.533718852266608	0.628855355098118	0.41660550023906	0.588455260347382	0.397531398559588	0.444440627644309	0.614258019950994	0.371937444716626	0.243439297448644	0.504184408113078	0.330919035254932	0.329889575770974	0.581042360294781	0.525554629039772	0.435933429680868	0.439091072161821	0.374056304938269	0.413696099850013	0.148317443648602	0.477712462478799	0.398069542125299	0.564953467015942	0.341230838558475	0.512035460186826	0.40847041969425	0.163446746264507	0.401869007562804	0.492692353569147	0.560780618436468	0.330410356687151	0.406238287262807	0.382335468721093	0.631015128657384	0.217857179726474	0.432911453800881	0.498328356339894	0.509402477742366	0.130904732884219	0.370466621671666	0.13465634879361	0.427761501284086	0.622300001852421	0.649717887516555	0.61356551438762	0.638210183334111	0.406876802755132	0.35625723971571	0.492356833153077	0.576112298064108	0.470830719839784	0.623543987554437	0.359954601765489	-0.0636390057605665	0.40168196824288	0.452580535287996	0.0815632502102828	1	0.170055154093386	0.511726301927029	0.445453876385971	0.475155460606104	0.653610583004281	0.389214774779723	0.404685961473689	0.447384237394658	0.333012674281377	0.26930523984515	0.248156708263345	0.62924940304007	0.532993552807952	0.413153344748402	0.593438599124146	0.465143818473426	0.33601440136675	0.562525348641908	0.633153834140027	0.428335885858554	0.459981022334904	0.437378736598091	0.216044669275607
TREM1	0.455384274174695	0.218979198051633	-0.109766719502063	-0.0871513072892781	0.271557614990811	-0.0215814551754964	-0.243016569687894	-0.179396988290788	-0.114080119759894	-0.19120747028203	0.0248675686056034	0.152835699292901	0.366330237009065	-0.286523785332297	-0.146891272055351	-0.307814807334562	-0.112071745614917	0.279561049379112	-0.236059747428313	-0.129557948029282	-0.126169701513779	0.286639764895702	-0.0445554293785008	0.205192569770891	-0.0463794668793564	-0.495583687733982	-0.269384949870823	0.220024522801838	0.135809478622379	0.158764429176285	-0.369759431886677	-0.0588126368680183	-0.316420769860079	-0.208398305365601	-0.0946805289526888	-0.457754451738196	-0.0961968836682789	-0.161294069532022	-0.318345080335216	0.197204417638393	-0.123925175797846	-0.300845795814797	-0.226911598469558	0.786807768703743	0.00123652935456746	-0.192215537761156	-0.526217226409992	-0.0116204002005304	0.0777196587176834	-0.164767463548906	0.789490267076006	0.0501926723913634	0.490624084655753	-0.294487979096781	-0.0974731600145034	0.394781840049369	0.13182931534719	0.19582677113406	-0.244781517559663	0.106901564626253	0.0294782498372829	0.202389409786282	-0.0168518933773714	0.142554739113721	-0.0825479844885834	-0.288152341123076	-0.0459069450550835	-0.381561888255168	0.558469412382353	0.391491551878453	-0.0424926942114387	-0.365727522183505	0.55734187997206	-0.414971996816457	-0.189620934321957	0.194737138400094	0.593502415751319	0.041088210542926	-0.293222603653477	0.308241471742812	-0.0740559470196959	-0.34262890041658	-0.144201601005283	0.0552787343663964	-0.16700589203581	-0.0149766688023508	-0.293344305297786	-0.170410067517146	0.0789673081231308	-0.0207076268437908	0.085046118129431	-0.09939402541434	0.41315917870717	0.0420081830528569	-0.00869420205660986	-0.0320108142940097	0.110259089629137	-0.298839827125677	-0.17078038112655	0.18767615956305	0.402496513020784	0.351964667866049	-0.299332787156469	0.334644721270036	0.542680779240373	-0.3011717170284	-0.148327143469903	0.170055154093386	1	0.358917545349922	0.382800361017973	0.122939550144716	0.115911680706142	-0.0675875295888509	0.00677118036696921	0.163750979358075	0.0263771948652562	0.0702185502170511	0.366852223549974	0.468506107878391	0.316326328986158	-0.185943494354799	0.333956145524703	0.119120602131433	0.107684485273714	0.333091308618887	0.0835753546150818	-0.0143333770718433	0.085214443392346	0.0548610821392077	-0.0585238375129477
NOTCH2	0.592129848378162	0.437083529825253	-0.0495042159814036	0.331032413139801	0.0131738581651756	0.224859290740453	0.077988588344331	-0.0242916404320978	-0.0160986939941599	0.364998919788776	0.287925633175757	0.269859700908302	0.434825169754081	-0.0497067638228986	-0.0538131591991685	0.386172328990933	0.384861950514666	0.198547918820934	-0.124552689392362	-0.133983203120885	0.0424474649396907	0.278642271254506	0.589718185933556	0.772542070031755	-0.0300150085293667	-0.154427174874969	0.133425803253946	0.473657874142847	0.392779245454782	0.205968149798684	-0.0517724459931976	0.334226855665928	-0.165654011018539	0.233975423137179	0.43402018533161	-0.143984991282746	0.148835660742119	0.296739430223992	0.116371612144146	0.630374364994185	0.0863831128583204	-0.0683813902135011	0.200583201150418	0.474610361423136	0.159482991238428	-0.0142440094653007	-0.262653008885444	0.664814206137673	0.767186520171429	0.100524191620945	0.505889767614487	0.0966206749099016	0.5868358459606	0.283318430795061	0.43539869409261	0.802070765380478	0.676950199236123	0.568332303916355	-0.110570408946769	0.000742733930251871	0.439529488929794	0.627238202772976	0.403886758726963	0.331333216212334	0.591215114541095	0.101651339882235	0.5965240646517	-0.0704023195237222	0.786460483601414	0.104102597654201	0.574396495571957	-0.155596480493297	0.518296439853261	0.0247277463750777	0.622179958435132	0.572168486853173	0.458342435056618	0.0350076495189796	0.179159223323526	0.780495256013749	0.451377505725771	0.327389471228527	0.326446561494177	0.686759182392362	-0.028291312903709	0.43218843890478	0.357947563685455	0.509446889843341	0.196173747002323	0.725296533471179	0.109514866477639	0.656870194908719	0.799696519439282	0.454920998890677	0.447746449005901	0.1671128812715	0.092754375843922	-0.120015415893844	0.128405723842865	0.735736024240353	0.635236304400532	0.741212747794345	0.390955661513937	0.179973490714854	0.228990333710227	0.147563990762076	-0.0504008011034514	0.511726301927029	0.358917545349922	1	0.540602070023901	0.611809627552069	0.764847002501862	0.494891623814002	0.618243956349181	0.638583869017392	0.116276430766917	0.509895764176965	0.552283755766054	0.780594028344914	0.771286907564037	0.480882298244587	0.734362797521591	0.680670583153249	0.608355464761309	0.513464499144142	0.581599726930647	0.581487582327106	0.667646166691566	0.725199064050789	0.34307663035817
RXRA	0.708475047982823	0.749723303944801	0.504233576734048	0.633295973467069	0.288569742471751	0.42188605270621	0.436344363734426	0.429538905107542	0.341407833674197	0.465109362420196	0.412825750400151	0.719273509181972	0.759964693684425	0.0741329205346409	0.0704390858146803	0.320773697778746	0.623032718392081	0.560763191505149	0.268737107730358	0.213010313709591	0.523225922888486	0.626183026185021	0.566661927473143	0.524962939956655	0.364649428987983	-0.256650640449542	0.456437102238955	0.67629278542233	0.76863695556592	0.668904274297427	0.158557250069935	0.72949268562282	-0.313736046385421	0.269479212391218	0.493353883739041	0.135537460139312	0.591084867784713	0.436024417254477	0.286965559704806	0.378862134969698	0.206297377643993	0.329039286465128	0.288180907439606	0.353504058200087	0.541191482323731	0.425733254827238	-0.159503612349998	0.406641000534373	0.550317924295555	0.252154137114612	0.543968136302952	0.452224452749158	0.620345320236252	0.496104495425231	0.701060588084276	0.664603157199146	0.605311756327671	0.591853976067895	0.362866662714793	0.255233137825532	0.549348016300412	0.31109328056054	0.273915809830153	0.574012694390144	0.539761043133443	0.321635834816867	0.564969857957387	0.283919059122992	0.638228170506077	0.574947716831531	0.639206077236326	0.0646240056292321	0.520347406928351	0.286513906807322	0.499668880129874	0.610928704392629	0.41583501875827	0.153023876805937	0.359306228456861	0.601061932204878	0.581663273431821	0.458804636159825	0.315132710719414	0.545218301427482	-0.16929448017826	0.583296799849381	0.245433686244456	0.329242799572645	0.594154508695502	0.412088185387958	-0.1096439771256	0.496139123164338	0.771559261925889	0.612576559948909	0.674859680253061	0.364723082392794	0.0672337875564933	0.134813500922831	0.0791008266025093	0.473410477718939	0.675225658307446	0.81020741933987	0.377755862683051	0.218593371038159	0.390690214818259	0.2466360250344	0.0948309861159507	0.445453876385971	0.382800361017973	0.540602070023901	1	0.465836879155859	0.677716566031825	0.412163280362041	0.506386726986543	0.339756394932715	0.459527179184605	0.209140826287927	0.510180422929951	0.541265574999651	0.569680013393889	0.201537110911458	0.550450904758064	0.473554858410657	0.31059393717485	0.749195283340443	0.475297481077611	0.3116026345712	0.320598138820674	0.479110195528729	0.141864872993732
LPP	0.275452659536873	0.269107444584685	0.0326309777004489	0.223573760076297	-0.0658541373763509	0.120240757596754	0.172331755787064	0.134761450909196	0.12528800943523	0.25208701497393	0.294067681253887	0.0518510735909095	0.341030134170397	0.0463231420715039	-0.171586882434624	0.304249493301263	0.287386213561624	0.176381485380408	-0.0127858298142741	-0.116335168050528	0.100558354421411	0.211966718846572	0.385051613014367	0.743339299092917	-0.0408909333581193	-0.000286728155104017	0.176521419367264	0.675739362245226	0.364358387237615	0.138045020327581	0.208774253038847	0.345530932544924	0.015234254203177	-0.0759456128302508	0.189851303937086	0.0405169402908364	0.106201528696227	0.0599922300498346	0.142535739076478	0.431105334352737	0.140330414042014	0.0741772314668308	0.182142639342371	0.328089612356146	0.0592769378841182	0.108913988494511	0.0809386728444022	0.410771605068532	0.591066271587067	0.220793689863806	0.18933988702053	0.120833474224568	0.660045591422951	0.2209093815706	0.546913276052621	0.62678710157957	0.49077216596377	0.629923336492482	0.00586128653876371	0.159175897455908	0.459819001148129	0.658956959473642	0.882035901487003	0.301204982369391	0.829814080796487	0.318702408952206	0.416772981192533	0.0282502705525234	0.658217363045477	-0.0183685966425302	0.487414716175338	0.128687020343485	0.270223796652836	0.155794287119804	0.667298155164692	0.770422129951256	0.24673347485228	-0.0731414568248766	0.469624971947556	0.851842424366333	0.268566106025275	0.337749295862813	0.784166353611191	0.711565699349708	0.0259569377875264	0.800455183919608	0.662435274984859	0.555287355888621	-0.0242280225113985	0.58424144293873	0.183315284343356	0.49801410058252	0.711256735418111	0.397198551009355	0.526545132214908	0.182284511716262	0.0406922788637417	0.0630552157925019	0.50737406874246	0.571876169341355	0.544818572905537	0.638599100229871	0.213646896103228	-0.116757883507033	0.069107507509201	0.628211939807593	-0.0335762401109965	0.475155460606104	0.122939550144716	0.611809627552069	0.465836879155859	1	0.744923834054448	0.463174448857806	0.783752848667288	0.867505127763196	0.105303645245856	0.8247461969572	0.651930449365666	0.684934720123227	0.64822253369693	0.788035440702488	0.719228426013589	0.470702399471324	0.848058971012393	0.380863985297161	0.753800434783075	0.903550099716109	0.766240860970863	0.47027940424612	0.785380157043673
NRP2	0.648292792618815	0.654140759254172	0.213870979442213	0.552462536390147	0.0962128873267139	0.344897926610392	0.357604055584238	0.250847074212908	0.253501693888061	0.572958570667946	0.449542621403793	0.457708214390878	0.593636759995311	0.138270574397589	0.0506896327330813	0.596397843221326	0.655816398050695	0.363558889440229	0.0898312389333934	0.0799780716672298	0.324408201448781	0.361576617321033	0.770633269542795	0.80988704646766	0.211515451535201	0.0131819833259281	0.396185137814066	0.707807165264376	0.59452324986691	0.350432259829224	0.248639584299114	0.624382038391692	-0.109398058824805	0.329245951382995	0.557380903358183	0.156295892958499	0.353106207577434	0.38358960840124	0.353018493581705	0.619976830997152	0.187638751141974	0.272995855408408	0.392603053811558	0.29773634940042	0.335197721169772	0.293323325006214	0.0364342683881466	0.695359200857727	0.8222978487641	0.342236550434902	0.391857560221722	0.326007126039058	0.707371779721082	0.551175894669862	0.747341803053808	0.774275867035514	0.731937444413072	0.711697850075868	0.213082843045885	0.143356066729947	0.628843340663369	0.629622631126099	0.597359498037861	0.543554686984601	0.811342039837536	0.333953141860149	0.69764039986442	0.22091070233317	0.672235035270993	0.201531731465896	0.736870182133386	0.102876521782971	0.49126351042588	0.343445269004705	0.872980725885611	0.773169892677259	0.298288602690825	0.120539258808524	0.461115168182167	0.875006968173826	0.611800653134314	0.60869544537367	0.591786110472567	0.826422904503478	-0.0530751060600782	0.684545029744852	0.623601483220046	0.707580336924537	0.349368479889371	0.743380778642829	0.0412005997278221	0.803459144672243	0.86297038304452	0.650215567569417	0.748686057591332	0.435307255926712	0.190293299409118	0.119118857105067	0.32407531218964	0.778823509164934	0.727967380091587	0.875618154354967	0.58438355392341	-0.0549197261369722	0.216276412040412	0.449859108056617	-0.0594178667323271	0.653610583004281	0.115911680706142	0.764847002501862	0.677716566031825	0.744923834054448	1	0.681723021365699	0.771466353267235	0.738495149181145	0.295077431065093	0.550211010541582	0.528046652702286	0.752117719063678	0.763995287491356	0.648856786856621	0.79369757844086	0.71770694645833	0.690094201660325	0.652390469449907	0.76386161273453	0.725104984829367	0.762991156947055	0.74722231739402	0.480608200846607
ERAP1	0.31043237387846	0.416037336716927	0.218465648013972	0.490095457261591	-0.0259020962813959	0.366597854002998	0.285930831862449	0.119722979234907	0.198392807553542	0.616057333976479	0.233435511421746	0.385368701141213	0.397044331819842	0.0782197032960784	-0.00432933396750998	0.604659601060016	0.52668804789475	0.127956362240333	0.0177766787039922	0.0110325566854167	0.206214625372996	0.236958186586644	0.697399244023291	0.63981923459836	0.093672253783577	0.16687603241216	0.272357102553216	0.376438305864666	0.436643867124653	0.175896396544525	0.150721345754475	0.38178654738258	0.0295536967031998	0.485476004629857	0.513405588303782	0.146319869222391	0.21504139988644	0.458483560880663	0.486573180675318	0.479611026282946	0.100371971455562	0.175982633264611	0.419286557525567	0.0721207720525732	0.228656479507288	0.158471267007114	0.0190104543907872	0.680712895502907	0.687812940353331	0.164741207713142	0.0467224994735343	0.0948021522246927	0.317386614993283	0.550000598980154	0.530288125212558	0.421527916392401	0.658370020513188	0.393815370696939	0.154365280782058	0.12867339861229	0.593954651167402	0.475395890360709	0.326561537134429	0.280866800677526	0.569028520532214	0.207295721740379	0.653342795641163	0.276711963641696	0.423873520900997	0.0520578520596756	0.694560560685913	0.0328025993878953	0.127290757154801	0.350808262611373	0.679754243078572	0.52474656445619	0.103412010545105	-0.0938203570815714	0.369107880733601	0.569874112207921	0.5782891153946	0.548218819064482	0.293290056665643	0.494706884202287	-0.045222905337423	0.421212993263638	0.411978009249132	0.692676359048475	0.409968850847395	0.685540237339599	0.0533599161913558	0.699749877062284	0.56133897130132	0.436636691020267	0.517083627904558	0.215911729954324	-0.0514697721350912	0.0088138042285563	0.10306678950482	0.656757209724732	0.553493863662559	0.547005688482773	0.570027155766596	0.110923342367678	-0.140179734327486	0.254623163093629	0.00595154334195591	0.389214774779723	-0.0675875295888509	0.494891623814002	0.412163280362041	0.463174448857806	0.681723021365699	1	0.594210925322321	0.442352089003532	0.0396513114114163	0.34853815750497	0.190753117772513	0.441181428277819	0.557303773999467	0.45804186260258	0.547514663634793	0.676501842679441	0.478388412514961	0.310347517110227	0.414155743630653	0.482537874859916	0.587982471385393	0.693393717235912	0.223603182896596
