""	IFITM1	CD44	PTPRC	ITGA4	CD8A	CD8B	CD2	CD69	SIGIRR	LAG3	CXCR3	CXCR4	S1PR4	CD3G	KLRD1	CD3D	ITGAL	KLRC1	ITGB1	CD47	CD247	PTGER4	CD226	CCR5	ITGB2	KLRF1	CD46	IL2RG	ADRB2	KLRC2	CD7	SPN	CD4	TNFRSF1B	RIPK1	SORL1	C1QBP	CD96	SLC1A5	ADGRE5	CD27	CD81	CCR1	CD6	F2R	HLA.DPB1	TNFRSF1A	TSPAN14	TIGIT	KLRB1	PILRB	ADCY7	TFRC	CLEC2D	LAIR1	TNFRSF14	PTGDR	FAS	TRADD	TSPAN5	VSIR	NCR3	IGF2R	HAVCR2	SIRPG	JMJD6	SLC16A7	ATP5F1B	PTGER2	ADGRG1	RACK1	SMAP1	NOTCH2	LPP	CD82	ERAP1	CD74	CANX	CD63	PTPRA	RPSA	STX4	GPR171	CD9	MCFD2	EGFR	LAMP1	LRP10	APLP2	NCL	PTPRZ1
SIRPG	0.446681887835923	0.67611588490064	0.741847081718212	0.683873979926463	0.982534549195856	0.968886341038915	0.829258061969714	0.86392695926473	0.755162022123333	0.876178969061015	0.708007992769733	0.798247592367551	0.461147793994556	0.924186888699486	0.153260053915354	0.853610627620638	0.871225216416368	0.0786397959676553	0.457430279506785	0.758247556767181	0.165084287280887	0.933866097329146	0.902346154850489	0.330498772026463	0.400184307531995	0.204986614236811	0.607916038620939	0.561685160548982	0.486721945715039	-0.160019396870618	0.278635085756671	0.87139002194118	0.567777594277586	0.620585845135982	0.915856785544141	0.627388424592374	0.628543417127681	0.669497407908566	0.387344632228796	0.62176514184995	0.812006930521185	0.302748860766458	0.0824506083434761	0.903096210804827	0.548068173089726	0.249193920646585	0.22000337705846	0.849792298835805	0.497657549859401	0.782946099376312	0.277733775600561	0.46985274029385	0.819823032683982	0.914190416343595	0.468798924375036	0.632494116818088	0.318904380956115	0.782825698345587	0.880889660574643	0.619043062046909	0.677616207738475	0.54092413685129	0.766722086499463	0.342476694309611	1	0.124617888577846	0.70746671594868	0.413961872767864	0.921750346692874	0.0874328802721358	0.727567017662427	0.833613983959865	0.29391108518183	0.163913592572793	0.0892422787220975	0.838459699237058	0.223021407172321	0.19505988708255	0.377195707754634	0.600476312501104	0.732469404913759	0.570154182982703	0.805623782647261	0.0379660032690093	0.0510378476522875	-0.0351050316999002	0.539031718958151	0.753064422815246	0.27609490873331	0.753997104219583	0.0164864600788089
JMJD6	0.316079194225948	0.368918431685682	0.202205904419147	0.285002140454119	0.132087166729852	0.112415448471674	0.279825438247944	0.169441580050722	0.282104669667629	0.0818475022814524	0.340356342797319	0.205134106607096	0.224094812241154	0.189839847919854	0.194111462511171	0.173982021290682	0.215135811692389	0.239337969388209	0.382244184784286	0.213303871093014	0.208968157323063	0.206678799568032	0.232458467426592	0.0219430692498405	0.377368929636225	0.00869233906565802	0.263627430126346	0.334447348090407	0.1456439699141	0.229887286422599	0.341863784517082	0.120655496115368	0.289101093202258	0.424111927830968	0.262449100226876	0.110580297648557	0.420848812526758	0.20228468712783	0.399140956699058	0.289704917519965	0.145709468815358	0.474751186045864	0.255287346308134	0.278939552332194	0.228132537263822	0.300657116196119	0.330096024552854	0.237183106410292	0.170335459676632	0.0614835872284804	0.303131916123037	0.178777336404596	0.272581241581166	0.0660552666162045	0.25896273525684	0.292785564488406	0.0713961654650816	0.271865880541091	0.192481174591012	0.0683514310157539	0.403556343314285	0.374452168454205	0.165245211626558	0.381187981128706	0.124617888577846	1	0.209839511514254	0.523380673867878	0.13009140084827	0.0572063694085144	0.328125111283037	0.337731816033084	0.361855002718199	0.192540932719084	0.0819052291557396	0.267783992239205	0.27520471192519	0.351879115847971	0.554013683357352	0.294043805786371	0.33216507203351	0.459940058007432	0.202562508871932	0.106289511169527	0.340642712099658	-0.0343618004039844	0.397859090560989	0.114850573032263	0.266062643411665	0.441338670853057	-0.0142661232653565
SLC16A7	0.608144940674148	0.748009897986306	0.71400607334564	0.812032624437714	0.744643985526499	0.70713118293506	0.742820025886474	0.865753144961179	0.794183160014574	0.708062151204229	0.706537774532234	0.834409003826201	0.703780388050683	0.811347033974264	0.327311171218433	0.802267561474882	0.839960096895051	0.299701396795981	0.657335615817379	0.847437138040994	0.308435723826379	0.824371076140523	0.792959368536259	0.153697170754858	0.611688834138019	0.386086817190137	0.828342566945323	0.744134243712895	0.655006746611114	0.0466936010972804	0.47875910788266	0.805271765737395	0.810552114149692	0.780558966714216	0.708999990995487	0.771871524099698	0.481351186651038	0.700871302965982	0.720899380679609	0.79561408822755	0.70935666839011	0.630320674104034	0.239006751809929	0.752618818201949	0.591005030648699	0.457090394214733	0.569770823748077	0.857822105026794	0.427613697997986	0.817677824482295	0.70190582138118	0.716106286741905	0.553521607877875	0.822786488583966	0.725328518094085	0.818236039195802	0.525528932224124	0.641929914897797	0.829672964519859	0.779274323027228	0.722957106567292	0.581034958480421	0.681162872144001	0.60335302757076	0.70746671594868	0.209839511514254	1	0.504202431442996	0.778007959181343	0.344384609922987	0.789353799781171	0.838870783545647	0.658261115809497	0.547669767508281	0.307714398989415	0.689246492849662	0.456365733587196	0.237904062165735	0.612771766954495	0.677140346498685	0.808373548032668	0.536563094622503	0.885769384718809	0.1862404887316	-0.101776462527161	0.176822016184836	0.7628380026303	0.737247245021743	0.388754793670145	0.659874944667294	0.220919447925023
ATP5F1B	0.09987271472493	0.295884696405212	0.179724631692346	0.279748700426028	0.415372731034523	0.351882485320028	0.305350154538032	0.390561807114566	0.33903816588568	0.30900068242624	0.264344890316897	0.322500669659147	0.188333904564941	0.461540691515107	-0.0814859830177601	0.400538542864011	0.358113552630274	-0.0910100506118974	0.22812535572185	0.398209363647698	-0.0915461317248257	0.428591639786264	0.449252393333684	-0.133333841907827	0.191089799075045	-0.0790284479180466	0.592840240827099	0.281471171139888	0.136140695665892	-0.187499211193811	0.0323163047548621	0.338477738673237	0.395089624113524	0.426151328887094	0.497022151784281	0.247149569682439	0.653868961545032	0.162597482642684	0.425991454521196	0.321179309348089	0.303996660715712	0.442184288515914	-0.125994977522783	0.46007517973764	0.38852997404861	0.0561084477089854	0.274377650470488	0.417692305021034	0.0541394777105277	0.356072598371707	0.219082561969653	0.153442083785832	0.523761328908866	0.338442485289909	0.230606723829722	0.411383608908927	0.0652807078860812	0.360279450674857	0.428517698708769	0.493260285719332	0.325072342541751	0.122409589376185	0.423774512557894	0.320923254892038	0.413961872767864	0.523380673867878	0.504202431442996	1	0.402866867129819	0.33614959535596	0.547535371032611	0.572812994463795	0.312279042638247	0.35114235846252	0.376233424675902	0.407709181336986	0.0878774553434703	0.474660445780294	0.631514228179122	0.571600447163096	0.480940731265065	0.679167314931422	0.452705111974368	0.471251099453952	0.408643426098266	0.29213621852779	0.625384828417466	0.322615431405123	0.503829961525991	0.628490799610509	0.273126052998991
PTGER2	0.538440460896006	0.712489269453618	0.763702512313511	0.78351616481358	0.953183172747936	0.947284115360406	0.845323730865023	0.955684426286666	0.8718326152921	0.88148307150061	0.803541000904633	0.899402895808971	0.6406803522461	0.967382932008137	0.128588807122645	0.943366417777675	0.904534828983265	0.0743197809367985	0.472745947451415	0.785301913854873	0.143713058382194	0.966623869887235	0.938800897730457	0.192583800429706	0.482138289108225	0.197604108306652	0.646963098570152	0.647122246617885	0.600031869715541	-0.157914776792725	0.348991914714382	0.829383279671717	0.703629737454687	0.741259809087067	0.863401912465213	0.628423783380175	0.64239287884583	0.70913731600604	0.404210514608517	0.683922017808015	0.924713413271743	0.319117183718091	0.00468303600140311	0.900914009025991	0.492690088797992	0.346071784640995	0.219648212996174	0.891661862137945	0.424372203315744	0.91236042062647	0.373258272621043	0.653505704782113	0.764439995072873	0.921140503948316	0.593940324557666	0.741139832859365	0.250092020888449	0.825875497679871	0.976922597832149	0.662598702466297	0.749336593598551	0.652624199672271	0.576326843001053	0.287877473741286	0.921750346692874	0.13009140084827	0.778007959181343	0.402866867129819	1	-0.0294974765646095	0.888559319505547	0.863449068487045	0.359830578729767	0.100454443784457	0.0120864804786168	0.729649699192697	0.291870520727394	0.122353803556257	0.365466820595405	0.527222585293034	0.909972657368217	0.463127174058094	0.844547831343204	-0.0483501391125529	0.0153467182992594	-0.122750652502996	0.571867361222131	0.65673835981837	0.204230676814002	0.699489983018208	-0.0759237975823718
ADGRG1	-0.135885368600796	0.0483735120185779	-0.0314635863046098	-0.0649473737514945	0.0549830741320863	0.0355984120711491	-0.0403784824285005	-0.0283209765860139	0.0026108847424774	-0.0348536651502249	-0.110003419151179	-0.0544713391647162	-0.152517959734994	0.0133857358817256	-0.094587610314274	-0.037059321054302	0.0647382691166816	-0.102699812426342	0.173333318081318	0.342474402926869	-0.0815412407160306	0.0687916577197615	0.0381897202742505	0.111466943445823	0.00470250452887452	-0.0560856649835228	0.527705097171612	-0.0666618829655506	-0.0228825085292981	-0.0650501710952636	-0.132570463484526	0.0922763970597738	0.0759690640137225	0.0512928514034654	0.327375954553276	0.441830135473241	0.286567074117612	-0.0736765947147492	0.278640935397578	0.0178559387848081	-0.0868898424439224	0.563240804862075	0.335242283500036	0.0298724495336618	0.226677716671239	-0.0760570317169022	0.518926576084484	0.132893595340988	-0.0333551388446954	-0.0467810606939224	0.399193792325876	-0.0628602788622897	0.283174334243619	0.0575954901584477	0.237454096264965	0.214453225695445	0.0575584640175022	-0.107656145961188	0.0301576569479277	0.622474863147898	0.0334643527914921	-0.132610058575791	0.494203871454788	0.385738558401652	0.0874328802721358	0.0572063694085144	0.344384609922987	0.33614959535596	-0.0294974765646095	1	0.00675819107970554	0.359892007759144	0.652689016128327	0.87794573874796	0.959553881392134	0.263732717550684	0.112285039106868	0.721556085761849	0.659359357171984	0.730879432249878	-0.0711056752872315	0.556232142156462	0.056814832728748	0.867384768232409	0.238079054149413	0.948263379551796	0.586521627780964	0.501445389562388	0.845757655941724	0.444191618020501	0.965209839648407
RACK1	0.526287646085802	0.666339000078065	0.645010705720612	0.769080983324321	0.770112315778871	0.77454882405215	0.71506546679604	0.862197264115001	0.837491626292936	0.699355533198262	0.753713006979727	0.839411550038539	0.684269742978645	0.850155465172363	0.0789182943350167	0.846307551391331	0.793061850242586	0.0791297309410946	0.475970547983184	0.769778626949833	0.0810015650355816	0.848341455499881	0.850050846349754	-0.01646278529348	0.487478623957585	0.129166764553484	0.651022578520748	0.623968931388814	0.553410355967792	-0.124820121770263	0.356654541875012	0.667914740287601	0.768274739162006	0.775940261834537	0.713995877624244	0.557530486867828	0.728208010664913	0.59611773177428	0.468326466982559	0.642120560083484	0.8233175102353	0.427494877651822	-0.0136112168166783	0.78315267750749	0.395862885812934	0.45414423271719	0.301245026999201	0.781318079080361	0.274909676640682	0.823052181538376	0.466666068150288	0.700784491005721	0.701536378350717	0.796590511864464	0.636642520480316	0.772108712768567	0.164081778297357	0.72067885991839	0.918210305257163	0.659141472101989	0.745572610635505	0.643116454670656	0.363860097512196	0.321305169778529	0.727567017662427	0.328125111283037	0.789353799781171	0.547535371032611	0.888559319505547	0.00675819107970554	1	0.865600932221573	0.477751542880257	0.181775885325685	0.0747312039062076	0.592269135903421	0.412093463582404	0.263682939098377	0.549603666752217	0.539676327282371	0.973512215536257	0.517013281686343	0.76038417851894	0.0813374176367037	0.146045065779987	-0.047815276602132	0.663154416612188	0.560707788812855	0.280452429214762	0.718198260380403	-0.0244811091314471
SMAP1	0.502378078050093	0.718019576060648	0.701810779114855	0.712770943317889	0.847779386140172	0.854384368005345	0.753797501414924	0.832524615689574	0.823341303591585	0.700913363947386	0.727423812420393	0.798949964980112	0.539113034507507	0.848293322865	0.144522004695919	0.789284479780627	0.828620458618177	0.121120384758833	0.571581253988114	0.872224050217686	0.162056877982987	0.887513195578833	0.844448768799625	0.172826383394781	0.463464197714818	0.186473219604803	0.753218621644055	0.580091264814961	0.551956489923822	-0.0557740273071534	0.347500301131905	0.783978764673964	0.665441951642119	0.724395506305132	0.907617788313418	0.69202878899783	0.781115208831688	0.632206691817906	0.553734591957836	0.658844189014064	0.759185226840686	0.597606746398922	0.235383911404676	0.801571846358442	0.47622925002563	0.369018922281709	0.456885176256736	0.825972582506839	0.426695044148773	0.763986008639852	0.545630513057076	0.612127253297602	0.796752875734041	0.832320314690631	0.617448584315919	0.757820989151979	0.260311605008284	0.7343143177231	0.889362140142421	0.805013259777023	0.735692964359647	0.634294770396652	0.664896940740184	0.492374655379717	0.833613983959865	0.337731816033084	0.838870783545647	0.572812994463795	0.863449068487045	0.359892007759144	0.865600932221573	1	0.637505861372725	0.460450313051856	0.371646122366246	0.813680799589528	0.365569918567584	0.474254849563732	0.721771419969614	0.823693705737342	0.832274418951465	0.707438201202848	0.748314017182984	0.332700122890677	0.172869302208135	0.256182733296639	0.738847247812295	0.814746336435302	0.520740519552033	0.893110962608788	0.301914728602276
NOTCH2	0.473614510366788	0.588192947471401	0.480664141571497	0.475165530576128	0.312382692353541	0.29937810941557	0.444929507912731	0.431204376975618	0.544078034989185	0.328370191341039	0.478518471223379	0.4836303547722	0.487388544497463	0.381596680140141	0.285769521156803	0.408961057582398	0.518477699043514	0.31344030781785	0.632011392041363	0.694230406545684	0.316269654592751	0.433285556155312	0.38198502519038	0.291455749608182	0.563690404071462	0.233951881279247	0.687578770937233	0.497338989820481	0.500375522678652	0.283491469248192	0.447742456264567	0.384559172602456	0.55752962897362	0.615266642503306	0.518760507922218	0.70590454130974	0.362893027525563	0.43015597348219	0.6418573264227	0.521904940368683	0.37924079037304	0.834418465740238	0.615670214921654	0.408366086624003	0.432956755854424	0.446795607989338	0.787818523369538	0.551457653737151	0.294129016276241	0.376277675490102	0.793618775431389	0.550346026136697	0.361722171172636	0.368778533480593	0.718448123452054	0.68789886801397	0.30200305480718	0.313646630387521	0.470504557298424	0.721382688217819	0.550389860097658	0.498018379061954	0.471524778408841	0.622085851770636	0.29391108518183	0.361855002718199	0.658261115809497	0.312279042638247	0.359830578729767	0.652689016128327	0.477751542880257	0.637505861372725	1	0.792431462865229	0.640538626447723	0.479526903228346	0.528173102187104	0.514851638902627	0.804512307437852	0.743328911132861	0.455456570184761	0.463349149603115	0.454944602652485	0.485111206621988	0.0127312640100186	0.540427170327719	0.738683828280415	0.617676004164871	0.676370882743172	0.562950570549955	0.5774754221389
LPP	0.269291927672242	0.368262220485947	0.270080189514279	0.290572133970607	0.136415852411051	0.122025248282062	0.244058979899487	0.186979466836907	0.27522448407737	0.151476841340987	0.217708306445701	0.224161548049438	0.216628059641233	0.177755737018902	0.258529607209189	0.174306129717758	0.311883187781034	0.252982136374168	0.543138442463925	0.5116695256238	0.264119877211109	0.215422325695801	0.209310394713316	0.26996273585374	0.389371245205492	0.199631523847346	0.593345663171998	0.31314811618367	0.287474463324206	0.233259624408092	0.266015104524072	0.280178187860657	0.380165937687894	0.372527693145111	0.354764105553148	0.662498707583292	0.215429039493876	0.260341610113314	0.607582272372458	0.329958120456878	0.119726263394347	0.819854955820354	0.556794304758125	0.193611590593019	0.49078593528112	0.327090244098488	0.752775166857916	0.372655417582219	0.227740668180106	0.104112962155939	0.697460688621719	0.24886665101429	0.238963453626007	0.222178110066994	0.549927413847083	0.506406130283796	0.334746652645451	0.145311164538281	0.212028860240931	0.626879614072462	0.336944546086909	0.167352934872701	0.535637996438397	0.663311313342701	0.163913592572793	0.192540932719084	0.547669767508281	0.35114235846252	0.100454443784457	0.87794573874796	0.181775885325685	0.460450313051856	0.792431462865229	1	0.80958562297773	0.416120884227821	0.47398699104249	0.535897905615845	0.745432898608038	0.685098740818092	0.132950707750632	0.463640653334743	0.28940193361206	0.640374497619597	-0.068162786259446	0.747300247123601	0.657060725126673	0.613969375696702	0.781475465841298	0.423775988420745	0.77422417789298
CD82	-0.212959902897929	-0.00578130470656606	-0.096941566167671	-0.0968535351285691	0.0618192479024366	0.0472165388740983	-0.0633014765784988	-0.0281902849472198	0.0131830121471465	-0.0398026242000779	-0.101901363263856	-0.0660952411486175	-0.177998486250264	0.0507149283844848	-0.261582352196821	0.00678702780445649	0.0520280314441351	-0.26557249871179	0.0681339108213265	0.312506196292911	-0.22918539466549	0.075399605045481	0.0732294348087666	0.0169578908289438	-0.0244086067391691	-0.234233127936399	0.522621710924257	-0.110974094486411	-0.0866298384930339	-0.192282804044971	-0.229054075978982	0.0169777599149824	0.0772492848549485	0.0748925808791888	0.335083290981023	0.401781969164529	0.392982694869734	-0.153100549953111	0.180333565014695	-0.045084523482527	-0.0204169961485759	0.507834433991107	0.189587935623742	0.0561429640119253	0.167295186725727	-0.145893853383137	0.413140042617893	0.123240411373248	-0.157876665945578	-0.0392801292014626	0.31978858227705	-0.116520280688149	0.358083549163724	0.0304925670752605	0.223149934545063	0.229001966053247	-0.133201872675776	-0.102680611752129	0.071194527277219	0.633298281713017	0.0273469086551818	-0.167700222360871	0.405916613864145	0.244080750724377	0.0892422787220975	0.0819052291557396	0.307714398989415	0.376233424675902	0.0120864804786168	0.959553881392134	0.0747312039062076	0.371646122366246	0.640538626447723	0.80958562297773	1	0.195495375590817	0.053732561037444	0.769060009512164	0.65657579557995	0.707612764568899	-0.00686897251827224	0.566477058726576	0.0289656135049393	0.901311830808334	0.325242129773918	0.962039135591638	0.625981447903753	0.41505723485259	0.875523277064779	0.456469147862091	0.974004659308329
ERAP1	0.633440352837737	0.850288987710625	0.864379514900839	0.699173329097523	0.82059146044725	0.831586664158233	0.852102720902283	0.756926690912998	0.798214897512208	0.759233750100379	0.737413927697583	0.780455223802188	0.534984258881727	0.784305639578323	0.505932150322645	0.715907839355591	0.834884031542424	0.43158290876923	0.721769843988835	0.856789242006387	0.536317902407965	0.816002715731931	0.709879679792151	0.562326522971743	0.576636627310247	0.531496598385129	0.589602842654254	0.655714397521237	0.701524918142325	0.272475143021176	0.531556428310111	0.903433357511125	0.569958248806295	0.663994004694421	0.860722417753859	0.706087078647463	0.45321955246504	0.816616363114088	0.617432757909529	0.754606301871591	0.670439614318573	0.599370666291001	0.490102284133427	0.759490590236859	0.686078318583482	0.448536841611464	0.560963804103198	0.816690009060692	0.806169466657949	0.682723648898603	0.563127534746626	0.575031971885975	0.587567405415747	0.833444352740658	0.546954624725049	0.671438850552466	0.582641772074669	0.808062896781125	0.756080020549689	0.621926334700954	0.658663627201949	0.608885814806866	0.812047553722466	0.650033510982381	0.838459699237058	0.267783992239205	0.689246492849662	0.407709181336986	0.729649699192697	0.263732717550684	0.592269135903421	0.813680799589528	0.479526903228346	0.416120884227821	0.195495375590817	1	0.375776655307552	0.222344235399603	0.531281429728069	0.707299223100922	0.581251408818588	0.532724000247251	0.745854227195669	0.101773566605334	-0.125713818809476	0.0858728816513573	0.504917734260079	0.901968838863305	0.31189420781908	0.743764315425395	0.139960485828371
CD74	0.667255472510786	0.577431798133798	0.536276487247874	0.621484426270706	0.193503841375808	0.206668226555916	0.511920993411411	0.384088914200023	0.509309939935546	0.341211094968569	0.568085395128834	0.499993778002288	0.631091158376363	0.317549819551846	0.515010850203978	0.400941541725425	0.499296361599087	0.534882117112765	0.734006160801503	0.504498532875813	0.508201286964363	0.334060791759462	0.407619298028218	0.336543547305537	0.704142863360222	0.323842641769492	0.279698064346646	0.629404768313645	0.502795448020575	0.422296300184515	0.638592725981422	0.333954531878029	0.657934196309826	0.619536296119216	0.224887566624704	0.678878195826293	0.0951938836279689	0.538076368212768	0.617137445672488	0.489682609342292	0.39804205974498	0.698604909724431	0.545054511667759	0.373354300737462	0.542806822945776	0.935730338574051	0.616168926737854	0.496522738634721	0.377137570709284	0.223465605198058	0.696009212800301	0.555823900944101	0.150758863155148	0.351910802268746	0.775479585841348	0.636749638887207	0.419161273116488	0.377971427093423	0.400617825169056	0.251911877981293	0.683120455532696	0.598312883072185	0.222886043667293	0.644150657696395	0.223021407172321	0.27520471192519	0.456365733587196	0.0878774553434703	0.291870520727394	0.112285039106868	0.412093463582404	0.365569918567584	0.528173102187104	0.47398699104249	0.053732561037444	0.375776655307552	1	0.0365607740529594	0.500324382864188	0.219912169223508	0.412234666825341	0.0993278917219268	0.417863718890858	-0.0678241386133394	-0.363607247274821	-0.0667684891053452	0.420174558395696	0.448441500778821	0.284581673369274	0.191413913182553	-0.0187635693679992
CANX	-0.3035697951632	-0.027288069033871	-0.120036161961648	-0.122421600931729	0.155345119696041	0.177572659536491	-0.094857477391668	-0.00902810689174596	0.0237948308547727	-0.0691866772853676	-0.123291468501649	-0.0746615124330934	-0.2850724446749	0.0710631290450093	-0.425717195940376	-0.0067459139702135	0.0221443604301622	-0.406810566695589	-0.050636465748568	0.334115511783437	-0.396711122120496	0.147664947214432	0.146234250843059	-0.10503636279699	-0.225742411271227	-0.359687312737096	0.456130117390252	-0.256403295140381	-0.229851691197914	-0.388176043306248	-0.362447827724339	0.0262983700014451	-0.026231015113688	-0.0194421224248886	0.438497496612318	0.286667596507602	0.710313240722892	-0.215631505155855	-0.0393147115413152	-0.171543134307841	-0.00134729493410485	0.321383676893701	0.0778420318204003	0.0648896563430243	-0.0310454632834908	-0.161878166472672	0.191297616046139	0.0582997395047865	-0.232070723561827	-0.0366595933422392	0.157514182236068	-0.176910499798081	0.600716630129463	0.112683595802078	0.0824257267220281	0.0795987962640659	-0.286337344195869	-0.028577496645566	0.124522053119893	0.56803089387436	0.048441733635823	-0.0834609545516058	0.334538756805122	0.0936082143577205	0.19505988708255	0.351879115847971	0.237904062165735	0.474660445780294	0.122353803556257	0.721556085761849	0.263682939098377	0.474254849563732	0.514851638902627	0.535897905615845	0.769060009512164	0.222344235399603	0.0365607740529594	1	0.719142932123312	0.751458925092237	0.127299106588901	0.761887707434513	-0.0512462018573379	0.854491648864511	0.750806626574905	0.756347179197527	0.624899379415949	0.429014644269088	0.806256643353027	0.709635719974268	0.778082529930185
CD63	0.325241987116136	0.474814328120757	0.34851548901183	0.395776443954698	0.363637246497015	0.348572396642265	0.375975359913429	0.378450518229236	0.443685175540358	0.220928883669671	0.400496466459058	0.381519891292053	0.283770818311784	0.383411673672769	0.120106098660772	0.333866254544504	0.447878074901491	0.169529695146019	0.550070548138544	0.636177349138776	0.130071769693641	0.442453801052557	0.446833418132731	0.0687241395521336	0.386145054726295	0.0175943892063705	0.605007227174039	0.368030220502382	0.256447086964021	0.104153006266348	0.288193813396965	0.378359310725876	0.470575162022689	0.511195164153718	0.577158479522466	0.589816616083268	0.648541320936166	0.286742084280521	0.593087026000333	0.405840816752783	0.273191360706125	0.803357085555965	0.445257138716485	0.430550974355396	0.381922913988113	0.380980484073496	0.644516669495328	0.47204186540265	0.184286656782361	0.261472721144732	0.581723774270033	0.347893358000297	0.543265840937425	0.358329661531538	0.527550429894723	0.549569015504943	0.17190751919085	0.288578309187676	0.444971703498174	0.661937777132639	0.541976950036404	0.428209137139775	0.512886756698949	0.604634137702814	0.377195707754634	0.554013683357352	0.612771766954495	0.631514228179122	0.365466820595405	0.659359357171984	0.549603666752217	0.721771419969614	0.804512307437852	0.745432898608038	0.65657579557995	0.531281429728069	0.500324382864188	0.719142932123312	1	0.81354423222534	0.468434192349745	0.766799779841117	0.398742311033681	0.657858915582526	0.290408242069296	0.551949615987991	0.782921446401335	0.638878697347964	0.773836735095133	0.732431034399104	0.584463240744665
PTPRA	0.205981270645912	0.492668700686058	0.441006088936572	0.341748251641775	0.581479263502904	0.572360998653651	0.440533629256091	0.497004043578123	0.507897577946999	0.420022239579946	0.348755562896623	0.457295830157377	0.216468884191735	0.527780968253145	0.0459941179686426	0.454805779911742	0.543112132524706	0.0119117180993884	0.414950955794297	0.774537578587931	0.0719832212320492	0.594624832672403	0.503961922731727	0.255977003456052	0.226586211146782	0.128725479416524	0.757145874150191	0.277878890262202	0.33105714430364	-0.0773836110850921	0.111071353687273	0.572288724338308	0.367464722712334	0.419774374793433	0.79412196641601	0.633707095873879	0.687607620081941	0.354886906415979	0.455264274156553	0.394552942805704	0.408812832522532	0.624342372582875	0.361444029225415	0.50158296508975	0.39650959580606	0.136392909734624	0.54336851810928	0.563630597203552	0.297655918160516	0.461509780063617	0.540819749269375	0.315590259332254	0.679519898398386	0.567058337256352	0.407161217234534	0.527346178669456	0.225819750750944	0.39739381479708	0.558417192457794	0.868576630050006	0.398599534991666	0.327238964204717	0.732235044005068	0.460011659353508	0.600476312501104	0.294043805786371	0.677140346498685	0.571600447163096	0.527222585293034	0.730879432249878	0.539676327282371	0.823693705737342	0.743328911132861	0.685098740818092	0.707612764568899	0.707299223100922	0.219912169223508	0.751458925092237	0.81354423222534	1	0.45650074569812	0.804437772861968	0.484716067461782	0.68847685212921	0.353427145561658	0.647556501487508	0.763867039184785	0.816935566887569	0.737076552455362	0.895077122156367	0.686213587534373
RPSA	0.607151092867922	0.71097507410694	0.694050439974545	0.837497710339485	0.792426873300332	0.784534051733688	0.776758749107556	0.914326080008469	0.878727779382836	0.75323567204885	0.822257815373813	0.892475632562998	0.761278650974991	0.890259519672169	0.154193200178712	0.899346487279758	0.83904747137847	0.151994077746884	0.522274752483189	0.75173580232316	0.152193404970661	0.878380211727642	0.881868815075171	0.000263487307404337	0.578869125267055	0.186153160688914	0.655538609951653	0.716397952238586	0.619347516079638	-0.0656078669597566	0.445955370801487	0.697489564436398	0.823198725685809	0.838082897373135	0.699332819995527	0.565379037987438	0.637109321915741	0.664067258426121	0.509875218347369	0.72218127407879	0.866954926825795	0.423137765483865	-0.013477119296012	0.830984331974965	0.441978976727697	0.476887955744732	0.303473861201113	0.833292674212711	0.316970839517802	0.876333282181175	0.485071573874507	0.760347554893107	0.643235888537665	0.808230454562708	0.683991381595857	0.81059138996232	0.224797836826222	0.752123575583835	0.939619547221084	0.614562975158299	0.794784221512908	0.69582289447456	0.37011761252501	0.345730080175958	0.732469404913759	0.33216507203351	0.808373548032668	0.480940731265065	0.909972657368217	-0.0711056752872315	0.973512215536257	0.832274418951465	0.455456570184761	0.132950707750632	-0.00686897251827224	0.581251408818588	0.412234666825341	0.127299106588901	0.468434192349745	0.45650074569812	1	0.435414842506129	0.82373404689925	-0.0505388012511545	0.0343685800943313	-0.156228264417797	0.641425872457903	0.513108758989477	0.19450319274113	0.636655736216072	-0.121004818167167
STX4	0.00570055549029287	0.262364308625063	0.195615518328322	0.240963866543965	0.545838954462927	0.519280750055601	0.291471175258046	0.381441859714735	0.306603094609216	0.297656744059429	0.226150642942879	0.282484581254724	-0.00279180553560657	0.451743007060944	-0.194809639245318	0.340563237449428	0.378954880464829	-0.183091738931925	0.208772053884147	0.515042863553066	-0.205183166163257	0.51975236891893	0.524730287570895	-0.0752124096232762	0.0279701234743626	-0.172147362807123	0.58552636309532	0.112868273931296	0.00356024482770169	-0.323864859819978	-0.0811647952949283	0.406039628712391	0.28331648676747	0.281214232057216	0.684699047336773	0.37450974679458	0.823138944153597	0.11533912882605	0.287073976205265	0.212839334478909	0.261119335739478	0.406948548542371	0.0581223467004822	0.489600832905782	0.218582582720419	-0.00879113773794813	0.281079799378988	0.40117670307282	0.0222931392728143	0.305043867205577	0.202054318558098	0.101138149756636	0.780117545381559	0.437092074994601	0.220502568049512	0.325467176110701	-0.0150644116576508	0.251850937429544	0.453076462689911	0.634223445903781	0.380526104730234	0.201135942473453	0.60288574049339	0.328597404115406	0.570154182982703	0.459940058007432	0.536563094622503	0.679167314931422	0.463127174058094	0.556232142156462	0.517013281686343	0.707438201202848	0.463349149603115	0.463640653334743	0.566477058726576	0.532724000247251	0.0993278917219268	0.761887707434513	0.766799779841117	0.804437772861968	0.435414842506129	1	0.375650307312523	0.673319880355466	0.601508896980247	0.495176909296383	0.721576022923636	0.586345832800504	0.684309204822767	0.857054310001351	0.52347956397915
