""	CD3D	CD3G	CD8A	KLRD1	KLRK1	CD44	CD247	CD69	LAG3	CD8B	SIGIRR	ITGA4	CD2	IFITM1	PTGER4	PTPRC	CXCR4	KLRC1	CXCR6	CCR5	CD47	TNFRSF14	IL2RG	CD4	CD226	ADGRE5	ITGB2	CCR4	TNFRSF1A	ITGB1	TGFBR3	ADRB2	CD28	TNFRSF1B	CD5	ICOS	CD46	CXCR3	S1PR4	LDLR	F2R	TRADD	CTLA4	ADCY7	SORL1	PILRB	CLEC2D	RACK1	FAS	SPN	SLC1A5	HAVCR2	DPP4	ITGAL	TSPAN5	CD96	TIGIT	TFRC	TNFRSF13C	NOTCH1	SEMA4C	SIRPG	PTGDR	IGF2R	PDCD1	CD81	CRTAM	JMJD6	PTGER2	HLA.DPB1	LPP	STX4	TSPAN14	SLC16A1	CD82	CD63	C1QBP	VSIR	KLRB1	LRP10	CD74	PTPRA	ATP5F1B	RPSA	CANX	LAMP1	CADM1	ERAP1	APLP2	HLA.DPA1	SMAP1
PILRB	0.56113639255701	0.576619554086118	0.367526975511385	0.607068031382737	0.603060688825847	0.61184208316234	0.395084539360311	0.554491796241579	0.486450905146429	0.641369557624108	0.710104621165647	0.610850687579869	0.512554835774034	0.325313810262685	0.668286607099225	0.552371004423675	0.548112404832275	0.731616156927442	0.755561767187979	-0.290631665591436	0.865605453595065	0.831366884825398	0.611810307499239	-0.299867195845875	0.655589574710842	0.648636380620843	-0.0521803715735009	0.760566238089228	-0.485962780927145	0.660091801434442	0.368419981297592	0.749604563678711	0.622246482592744	0.452003771942053	0.391133890445702	0.668148888299017	0.727781790564742	0.521759355313261	0.439196872180586	0.776553756948296	0.573072082068984	0.36953029945278	-0.608081372835842	0.792054224345944	-0.0881637634779514	1	0.540998815487736	0.24943052381694	0.661505851203031	0.519769435104692	-0.0634720228497833	0.539768875997654	0.560758849521468	0.759664450007832	0.571177041710512	-0.748269302361568	0.298957123451686	0.737142780719888	-0.654459744993298	0.577947825712826	0.636053179619837	0.635324479281	0.607454801334364	0.704594774078178	0.139449175976436	-0.192943256917868	-0.130403292356828	0.778168049764385	0.468193614289371	-0.534066310684112	0.591606320439314	0.914114406767899	0.667089231961852	0.683505621893689	-0.110962141580262	-0.417797420247729	-0.161102030045197	-0.129790418257079	0.555098345520013	0.379470841243909	-0.424471676979702	0.74611767181047	0.360432142945363	0.358735337135022	0.151350160143311	-0.0102314871282852	-0.107836310417266	0.673653983621529	0.0219695723343254	-0.512564719125462	0.549638341055676
CLEC2D	0.989875707478651	0.985214775675404	0.964144226040439	0.969107683567362	0.972314607748429	0.974040525519504	0.961952806098934	0.974285294660192	0.937143651991576	0.981043831643708	0.96048177159714	0.6101435319802	0.992668552017088	0.886685472458663	0.896872458144145	0.869821728878418	0.954207460787903	0.848382655568006	0.865815999365854	0.410954221149434	0.695547109546715	0.687901093452892	0.938490822549834	0.238198850887548	0.845023672358543	0.966065321415603	0.618260788752239	0.852996084783717	-0.0769936056198574	0.684029193677868	0.879976980231874	0.44315700400913	0.596625902858529	0.564340561191048	0.868484655119921	0.833992084544911	0.233214987553684	0.780545077966525	0.917327775971772	0.78955559201922	0.736538001788221	0.869939957258643	0.143387021700064	0.446667108858089	-0.193232581546744	0.540998815487736	1	0.815581477191699	0.801504306085349	0.756428351817464	-0.424650241495998	-0.128704776408206	0.927551404948591	0.762121239391645	0.917268712282636	0.0334262119955984	0.671684028301682	0.289304507539778	-0.65200558470515	0.803287968278971	0.827429359544882	0.868415694335877	0.932067116848582	0.847225715051605	0.707189660879779	-0.404881745924697	0.00503889470230141	0.742076545327314	0.930505875879903	-0.418342049890967	0.0344760226808878	0.443316269522194	0.109862036840489	0.885635614167182	-0.363511408403161	-0.345277396672083	0.291662545489933	-0.684707084608234	0.899334263243863	0.833598227886409	-0.528675669345481	0.676206088743099	0.203369374490251	0.918339680474405	-0.217799693845637	-0.0223774007438632	-0.520102834039298	0.448789426449197	-0.273310920499549	-0.445772833996736	0.435133222286124
RACK1	0.828447652703469	0.810375298879873	0.869259004836956	0.751490756584763	0.821594377097975	0.761569459790073	0.872617139401657	0.792892035922935	0.728625585930756	0.786748441904584	0.765439212788695	0.620382477280601	0.848860932226636	0.861653361231389	0.763485199621469	0.903179551271676	0.880439400731784	0.713000876512563	0.695249457193114	0.564495245408306	0.582364413871859	0.601886649570817	0.84452918474739	0.638264647464037	0.733033161560872	0.799504102880494	0.919480035311358	0.696556975890683	0.25542638237028	0.722119401359092	0.821465024508595	0.460791690525376	0.60384633103596	0.764449096876169	0.83164255685894	0.760035571568048	0.248805825795834	0.761679044262207	0.67084518228364	0.6474131897549	0.738936082198368	0.76489708792594	0.473355415046472	0.341800837084557	0.306106874933184	0.24943052381694	0.815581477191699	1	0.673362110894302	0.466149969715971	-0.00537707322355795	-0.081187237551174	0.689908462488747	0.701296847085798	0.801556965539194	0.314560665918336	0.737563616225832	0.287674808954439	-0.223323003724947	0.777800840679221	0.601023127685964	0.792626583468678	0.704064271923137	0.748948569031489	0.789724921250715	0.131904620482969	0.316393660762154	0.634714159776681	0.659000982931203	0.102624754283542	0.153025480013607	0.13070390365227	0.19523940772679	0.65998937612206	0.0328711868819289	0.242030277123165	0.723798301429794	-0.340857229074149	0.747822601922916	0.666639670048948	-0.0218150512318335	0.652237246830142	0.522941355794292	0.963564143176605	0.136900452261979	0.413361811868044	-0.197358447541376	0.484180539098366	0.138971926246457	0.085452589308365	0.619122149446623
FAS	0.839271564610552	0.875681046981935	0.686272354076881	0.847540196489625	0.858360577992742	0.886645555673146	0.787404838814175	0.879533740877353	0.625524088010371	0.8341478018072	0.865116154416813	0.720177888291397	0.81126263881432	0.776374371297896	0.953108397291806	0.80599283221941	0.867098641637841	0.932078654249692	0.908441496523448	-0.052339472210741	0.825722176451525	0.744165770217865	0.810825618866272	-0.0199771768376892	0.887219479328765	0.906062322354841	0.387089968015962	0.8955754823846	-0.228700480642038	0.881335370121226	0.854812059110119	0.643247385468534	0.751079327287469	0.548193801940688	0.850864777903407	0.943362118343948	0.661967621172758	0.806481597614278	0.596674946152904	0.917831728885314	0.769240834775523	0.512440923002604	-0.0748924908188715	0.794938490856917	-0.0120161576721717	0.661505851203031	0.801504306085349	0.673362110894302	1	0.710315295237892	-0.217834312058691	0.211944123821905	0.870705294863928	0.775290344987983	0.893902555109105	-0.337751951772352	0.551076608172	0.667220297649963	-0.738643435914359	0.762997305638877	0.954222232927624	0.913261007973513	0.774801672028372	0.873984113527113	0.311539008482852	-0.210510244081964	-0.0113750620196823	0.856017465239358	0.752734521985999	-0.498714785861758	0.371944488672041	0.681690745392046	0.477520465247776	0.800675174511169	-0.0323419331879801	-0.28238002419418	0.276940191463558	-0.45607888594275	0.945373292548465	0.605173180921313	-0.499762196966273	0.776790226220906	0.401099769661068	0.792874247001538	0.0419557101807164	-0.0543866814662718	-0.253443910432071	0.661904299023657	0.0229608323037529	-0.465940549027649	0.50683830544803
SPN	0.703112688216375	0.75374449916705	0.623004558242596	0.864399813897561	0.672559075411969	0.833675616257665	0.631582278141652	0.842737555563963	0.775177849876924	0.765740943294159	0.711606718713707	0.147922359563451	0.719977310160878	0.543461818524738	0.661456293930084	0.472256986644957	0.721324735928106	0.61449320145204	0.579938760725064	0.0497105068703984	0.427665551348177	0.378538087448986	0.556896499127597	-0.00111742814293872	0.479074171510179	0.720794246458613	0.295030928334333	0.545936582636862	0.0913242534273591	0.427526704448884	0.6295453687679	0.150988087815099	0.16907067904715	0.21255278391023	0.507072502950227	0.557053853657714	0.206547560323825	0.330682563985723	0.838426756863071	0.533727312086907	0.251583607416155	0.689108647361747	-0.223152442287622	0.301568267916299	-0.22036130842113	0.519769435104692	0.756428351817464	0.466149969715971	0.710315295237892	1	-0.629965383325281	0.0495295999529513	0.917456149137534	0.390512864975362	0.631414662711501	-0.188502887855911	0.0746817613449267	0.244943199333338	-0.752292861583374	0.470788196062211	0.786942414655509	0.543428665088989	0.887955592398986	0.607356999270986	0.209586872943626	-0.560644239305863	-0.585781789771702	0.604157841136412	0.904418019843305	-0.426900742101273	-0.196428753376046	0.636138381643758	0.0945254186295805	0.814051208778611	-0.465585373524412	-0.546580968181215	-0.131903338750726	-0.601787097609519	0.775449975085079	0.905096391046815	-0.540776988628531	0.434531427154395	-0.143424392152364	0.624088039934484	-0.531514231705551	-0.283524837393041	-0.765582042435698	0.0921074794550022	-0.531127009829458	-0.444930858010265	0.0884902909495848
SLC1A5	-0.371567642506281	-0.40095443860455	-0.362317505503497	-0.455697355431627	-0.308807440494358	-0.458088616840709	-0.364094222878074	-0.449835199745861	-0.455169232312801	-0.351803669805062	-0.303118421577981	0.214070478922546	-0.397336388949677	-0.310993051442729	-0.206804456333996	0.0553477604468307	-0.200573027068476	-0.139051060486942	-0.159511115311804	-0.028792537553839	0.0890148491649152	0.120038061551107	-0.161381835406221	0.347660201545592	-0.106248221472735	-0.31615374659894	0.0704043840809562	-0.12766567477827	0.164218146121425	0.191437382868937	-0.307546400139295	0.386418039643521	0.220901976371914	0.462849421268591	-0.216052006988119	-0.0616776285446362	0.389850553400523	-5.64755598285637e-05	-0.565758500156865	-0.0541997823672319	0.127584671053557	-0.389214852554612	0.0143128357594874	0.198097051749506	0.7834370767406	-0.0634720228497833	-0.424650241495998	-0.00537707322355795	-0.217834312058691	-0.629965383325281	1	0.557637529418179	-0.545891471295017	0.112402081953864	-0.255744045986165	-0.112549142287436	0.0917706953185586	0.416269329472094	0.623585232999833	0.0161596737069816	-0.432011823146627	-0.102684118718549	-0.438182304380308	-0.0901108034313757	-0.0812541436315505	0.923639532452698	0.56895238851146	0.0642907413521853	-0.660014096937305	0.585043936768476	0.683869315941373	-0.147607968364002	0.583952781011631	-0.343971217169401	0.655072524820111	0.788760690444299	0.483873916045267	0.869045302982327	-0.388428815165032	-0.572200640977043	0.791883725883838	0.0884979660499403	0.703248473194129	-0.223124599625716	0.852341097601709	0.777433849167319	0.799570231270339	0.418588598330332	0.919894456602499	0.655843324489702	0.517786125659631
HAVCR2	-0.118667476630076	-0.0897327184654434	-0.278700714156158	-0.0230959648266472	-0.0727903254307365	-0.0433445863890904	-0.269545050298035	-0.0698867445952368	-0.12020231163952	0.00017004204358961	0.0664168650982744	0.16752654704337	-0.157370463016427	-0.30396797389763	0.0888127978152841	0.122615169002171	0.062901397591555	0.159697710023015	0.149892617946059	-0.435496897523918	0.388372201307382	0.398059390947495	-0.00258584223097821	-0.0477407202623143	0.0781504223174324	0.00206472199160715	-0.143899065273167	0.145696406113746	-0.044618428648933	0.360370470499399	-0.228378988208812	0.541959828575117	0.204333680334881	0.450914530019076	-0.197804661787145	0.157552835335168	0.695973118133313	-0.0156348524333748	-0.152030362900027	0.285096595357219	0.100029681796253	-0.112391677739915	-0.687061050413302	0.563255981511991	0.572852898259509	0.539768875997654	-0.128704776408206	-0.081187237551174	0.211944123821905	0.0495295999529513	0.557637529418179	1	-0.050268349432874	0.261356038721155	-0.0295288910520415	-0.731930669794263	-0.17633935131404	0.782541531069674	0.0139550273795226	0.12431119025556	0.0544781371572766	0.0639085274108978	0.0577668953415345	0.240184683724004	-0.346321619753823	0.456856809580511	-0.151751104864295	0.486250136000647	-0.167722787763765	0.123624316834285	0.686876837382103	0.629556876318837	0.818855063712879	0.136477477099773	0.195113817504059	0.183098304342401	0.0257823358580435	0.627168900951775	-0.055466994040234	-0.0980697132754518	0.345700799451587	0.411363661103557	0.500508804331331	-0.150280523485399	0.507084352898211	0.425754996954131	0.348385944897106	0.527921391339275	0.531573025394489	0.215116650673088	0.496643637298304
DPP4	0.912041891723329	0.944976653514824	0.830725627263877	0.976076454189695	0.894412383385971	0.9786006061247	0.866743428484396	0.981955517178841	0.863891043754872	0.92548148078887	0.900075103909725	0.466697826820642	0.915696406416208	0.80716569378965	0.883533500443979	0.72925581934557	0.89877906976529	0.830449090914545	0.814782883336668	0.163618723409555	0.639704037779059	0.581653942577146	0.805131727642341	0.0723288518886195	0.761379190634285	0.923972241706932	0.460182154495575	0.786838918262623	-0.0539478832935817	0.662058327621562	0.861661674304782	0.3583045826853	0.478989971341702	0.399135638818204	0.796807191237271	0.802407624425253	0.316764886571495	0.6537736591727	0.878712301632515	0.764343630795106	0.581732325965492	0.762747190757984	-0.0262730339831187	0.476520765368302	-0.218662996834635	0.560758849521468	0.927551404948591	0.689908462488747	0.870705294863928	0.917456149137534	-0.545891471295017	-0.050268349432874	1	0.636786910673429	0.872137684076769	-0.123748926707163	0.431631136555283	0.34211139952487	-0.807115454101607	0.701574288846677	0.923210570163304	0.805115962834072	0.945562369960114	0.800478128522075	0.434571633191312	-0.498137428762053	-0.270571192384934	0.736648652819359	0.966538750385734	-0.502097349528506	-0.0259930187942779	0.590767023586739	0.156564904213489	0.903300830398114	-0.349669102220078	-0.468872336235953	0.121611714804909	-0.699903947770286	0.947412180753485	0.882862609117328	-0.611395582759778	0.617853183236164	0.0790567611104195	0.840016164249938	-0.35077302394678	-0.202712478323593	-0.632387517941892	0.342077414410823	-0.376251072742294	-0.517051892048506	0.298152354632002
ITGAL	0.816687531136324	0.797817113166666	0.727681963339432	0.739990736827888	0.868650039036255	0.756110757671149	0.756433064316076	0.728435569745625	0.646737551709968	0.831085426993852	0.8744043150734	0.934384244376163	0.780435164591903	0.737096873854673	0.880231638646591	0.920349319519967	0.81393263542967	0.927739980781158	0.936515421769821	0.149529277159661	0.962516881520539	0.960254853817669	0.920891166337469	0.0971482853052087	0.921326664170798	0.855199385149415	0.431234397211073	0.952984316277076	-0.286243901016635	0.909186982552566	0.735322235602262	0.899835978666889	0.925918477515927	0.790236760069484	0.782668524273256	0.916738725449359	0.651041204223766	0.906182284327144	0.532408920343311	0.908061974313754	0.932390842975888	0.534617091084999	-0.0379006729961574	0.793489411748055	0.0884856150880375	0.759664450007832	0.762121239391645	0.701296847085798	0.775290344987983	0.390512864975362	0.112402081953864	0.261356038721155	0.636786910673429	1	0.836656267211202	-0.312152961310647	0.793204919278691	0.684724229970508	-0.501211370345763	0.847441990030966	0.703882211467361	0.926080598291476	0.676624470705989	0.898601989699868	0.599049046621795	0.0309414280365237	0.385160124120259	0.868891359838984	0.528117697868054	-0.340894176517165	0.635478586652059	0.567151691805618	0.603965030645964	0.761158962584056	0.0926013101778964	-0.06349863596999	0.374722345624224	-0.199031171468589	0.745668963500397	0.405132745842748	-0.284003044729555	0.867419050784498	0.636193526709326	0.73536846356603	0.359193428559148	0.305483746721599	-0.0254965906574962	0.851278154508794	0.243089297391127	-0.328311408269947	0.744778217997222
TSPAN5	0.945609060163558	0.951011628247236	0.877804607487087	0.908014232400166	0.962228314421123	0.927255631227674	0.926731687964898	0.923911118871218	0.78953774760268	0.929848623129434	0.929397481650734	0.769969206143646	0.927742156693935	0.90517556175112	0.956491734877809	0.901041922629009	0.925074060188289	0.938266298181177	0.92895715388813	0.252988515960716	0.813997525083021	0.748276815084001	0.934880178117664	0.136741437512944	0.924187076359444	0.95789346415211	0.533738675880658	0.918165891865501	-0.177663413089054	0.851863457480357	0.928635948452442	0.608047321242561	0.769668914707729	0.610575419884474	0.929983339635567	0.940561520673648	0.46809925778711	0.894787814369432	0.731515176277144	0.914569749977129	0.872849605389157	0.670082944172282	0.137937768691954	0.634042507499509	-0.0904788038432067	0.571177041710512	0.917268712282636	0.801556965539194	0.893902555109105	0.631414662711501	-0.255744045986165	-0.0295288910520415	0.872137684076769	0.836656267211202	1	-0.104144614723148	0.745074416714049	0.497872346103875	-0.678027481152544	0.91535191481003	0.887392052813696	0.954237503435773	0.838515638747226	0.934776859137765	0.58340559436664	-0.239523844291252	0.152919674461763	0.832171858257515	0.799592869290475	-0.473521276681045	0.284693157154582	0.476414946747247	0.292103956993149	0.862083709956171	-0.048251091093138	-0.229370471546168	0.43186919495115	-0.5875643238894	0.931625822086308	0.640116099393751	-0.513820288900571	0.822636573000528	0.443232048145327	0.898298404575751	0.0651376568448074	0.0441523326777077	-0.247273816182454	0.654264419373483	-0.010663283637412	-0.464780923041028	0.578224051636778
CD96	-0.000957644313388141	-0.0485992587847432	0.249132289855786	-0.102551581886259	-0.0587042475457511	-0.115029305289934	0.180797560523428	-0.048408497178646	0.0808523711663037	-0.0998967262092731	-0.197899018082771	-0.261540395712516	0.0661021409635008	0.202316196695628	-0.236804689583617	-0.0207221783163393	-0.0189119932840417	-0.320074904753931	-0.332144027732664	0.758494635432019	-0.514210725542337	-0.436102033847957	-0.049460488424681	0.627431762849349	-0.233732064218842	-0.139484011994169	0.564771890903636	-0.321483190184665	0.565791731060798	-0.346773170253106	0.0955651279921168	-0.533033203989272	-0.302207436175645	-0.0643853652977603	0.0769039181429855	-0.261233048651626	-0.726224465477107	-0.0874612891029167	0.0981155633775155	-0.437598501367451	-0.156689421189962	0.213625897309154	0.894355156096078	-0.695864519271045	0.0392655413630913	-0.748269302361568	0.0334262119955984	0.314560665918336	-0.337751951772352	-0.188502887855911	-0.112549142287436	-0.731930669794263	-0.123748926707163	-0.312152961310647	-0.104144614723148	1	0.172248016684264	-0.724154376560218	0.498778590652869	-0.116012951776507	-0.309614226419392	-0.176851307271813	-0.124467096719266	-0.284006814297817	0.494417142201733	0.0793581492725462	0.302291586124637	-0.45572305678162	0.00318526031501559	0.497913573932583	-0.622805803769072	-0.833305596402759	-0.69313016684195	-0.247698319760058	-0.0494247576923416	0.390301264350512	0.407433684110942	-0.212430766457243	-0.129348302825339	0.103870969973585	0.280062389948797	-0.391183517742337	-0.204532471345326	0.21573745419781	-0.228599782109292	0.156516619299883	-0.145709229149832	-0.490411005312675	-0.154755667710672	0.427876792736395	-0.264877760257526
TIGIT	0.74230069989605	0.692096419162293	0.756301988011315	0.54116373669326	0.765959624759657	0.586575360262987	0.781109318414023	0.577184496468355	0.534328481393699	0.661083483299683	0.68824646051861	0.870921382990857	0.718556957450636	0.803511163366759	0.714359209446583	0.835209373169287	0.689697092002476	0.719177078758468	0.755140233629707	0.486707018363478	0.673325908388624	0.711689382179183	0.838782824110784	0.248718658806338	0.827061722760421	0.706873370108376	0.583548171191663	0.773381743654138	-0.209741386643179	0.690029269743088	0.71737443828077	0.627549702168093	0.843431284113467	0.656368923111996	0.8333411368757	0.753694366673285	0.275310902179547	0.922999945122922	0.398926602997696	0.678262202991006	0.912508243944822	0.436659432837591	0.469414972065616	0.499295893179494	-0.0172069151987217	0.298957123451686	0.671684028301682	0.737563616225832	0.551076608172	0.0746817613449267	0.0917706953185586	-0.17633935131404	0.431631136555283	0.793204919278691	0.745074416714049	0.172248016684264	1	0.29500890709223	-0.23284667260886	0.724148245596315	0.490835844242911	0.811488817981928	0.412111575823276	0.664885076654367	0.742744082690301	0.0579964020892639	0.711848065138834	0.545743982766817	0.393082124528282	-0.204092356026234	0.376693257797218	0.0610826181403214	0.20901924564763	0.496765765542513	0.113639360399061	0.115073490262037	0.580521325104418	-0.312580831963703	0.605638588945649	0.213377089807105	-0.222197463970985	0.620909992251057	0.513799612008581	0.730103278230932	0.330505392204836	0.251916970569421	0.0701133325519382	0.640448184145913	0.229196589012308	-0.214973363865776	0.540795297340613
TFRC	0.344690836986237	0.374141182743207	0.148143075135054	0.371400381540135	0.413418119861846	0.388357973638739	0.230526183811817	0.360572595554169	0.160353621564668	0.408105120917694	0.490541694961807	0.652004764232221	0.285590324140964	0.244300875053083	0.595678124073433	0.554998814197141	0.473012841407754	0.661187635816589	0.632023463056427	-0.369421553645211	0.798427684473367	0.725138206355404	0.452699142084801	-0.0847046443491926	0.59581376994336	0.474678367542373	0.0410321115051462	0.632348178037865	-0.247359327099311	0.817482683988209	0.330795350310945	0.845476382737597	0.6941393266408	0.656793976749979	0.368031623817165	0.672078634179017	0.950371816966024	0.522400315061461	0.0810822070071706	0.756625773415343	0.605684180923609	0.068813731236472	-0.463956938026799	0.899646498077537	0.400963394171171	0.737142780719888	0.289304507539778	0.287674808954439	0.667220297649963	0.244943199333338	0.416269329472094	0.782541531069674	0.34211139952487	0.684724229970508	0.497872346103875	-0.724154376560218	0.29500890709223	1	-0.364068479175472	0.566865622506179	0.53328275318571	0.595436711024563	0.359442453071479	0.672128769791577	-0.0602642374431185	0.312386831932313	0.101670406074431	0.809936890985553	0.158463584691738	-0.229805848398739	0.863361136370632	0.754188156379316	0.926658091044531	0.488377614331886	0.338331766374872	0.0634416117587769	0.267353484623109	0.261547789332873	0.451545721618265	0.0770042497410035	-0.0170298716057579	0.756324917372119	0.724828788803375	0.292796998694276	0.580334320357011	0.331184843943466	0.302895245740457	0.860661643529114	0.563370049772851	-0.133776987101179	0.712667205513647
TNFRSF13C	-0.667574302531212	-0.718239783942324	-0.490657131093078	-0.748062808393088	-0.674154032075485	-0.772685936672263	-0.572084086313855	-0.734711389515577	-0.575816235265639	-0.689223809861997	-0.713023542618226	-0.405642807206946	-0.636608450012611	-0.544622439383877	-0.730279006607122	-0.401836332713439	-0.56785051687209	-0.721690521033518	-0.725427894399356	0.287657987018412	-0.603519711511439	-0.492001935801018	-0.557817481532661	0.485709686042834	-0.64911682084403	-0.721387048651861	0.10213650013566	-0.69274279832504	0.470748487895452	-0.50802896211716	-0.626444494152274	-0.344377068770799	-0.430266817915217	-0.0229942423000631	-0.580731649280004	-0.648951629756607	-0.398173322645083	-0.510040430186027	-0.585731747897658	-0.695975967790695	-0.437074589661772	-0.363423252256759	0.371199177174264	-0.567530976920182	0.533743291490251	-0.654459744993298	-0.65200558470515	-0.223323003724947	-0.738643435914359	-0.752292861583374	0.623585232999833	0.0139550273795226	-0.807115454101607	-0.501211370345763	-0.678027481152544	0.498778590652869	-0.23284667260886	-0.364068479175472	1	-0.463450986225949	-0.851220071232757	-0.635077240870098	-0.687595259215389	-0.610940585344819	-0.0213252276172775	0.690074249029176	0.377611071982663	-0.577918036771244	-0.746074257996943	0.838246378031894	-0.0696747388311583	-0.728016677186356	-0.196939044426686	-0.738539988694215	0.311083109973996	0.763793695349162	0.297553627317297	0.659465431344099	-0.779993396270485	-0.55568455482354	0.864608708249456	-0.476004613933129	0.115465402040954	-0.452877189734785	0.373427628279788	0.5668663452516	0.541101677233134	-0.291247727010441	0.468727508973449	0.843299979793676	-0.079692574165974
NOTCH1	0.822020233384914	0.810869048463662	0.789651740757544	0.791428113997132	0.858510018734527	0.775013725020484	0.795939765519347	0.779977337213142	0.725870790138102	0.845568700630704	0.818943505328226	0.765110292744101	0.79719114315462	0.74517507378643	0.839682714546598	0.894273995604554	0.857759432329804	0.858364149124033	0.833112874342746	0.357104120057474	0.811765176003527	0.736599159463789	0.876747877041169	0.271093110369712	0.82057978684363	0.836153220958336	0.530264548106956	0.837314253405094	-0.086486343736292	0.840249045691904	0.793151840506709	0.656650549250184	0.757218070146062	0.730660329502033	0.799593168432822	0.86793179611507	0.51260261534621	0.829434645444456	0.634755318518148	0.856345624896212	0.86765842370413	0.596436359098405	0.103568528482944	0.592848515199018	0.10279455842625	0.577947825712826	0.803287968278971	0.777800840679221	0.762997305638877	0.470788196062211	0.0161596737069816	0.12431119025556	0.701574288846677	0.847441990030966	0.91535191481003	-0.116012951776507	0.724148245596315	0.566865622506179	-0.463450986225949	1	0.682914498126547	0.876615477536962	0.757235075167422	0.911095019141185	0.588622287245342	0.000323876302687758	0.267312256833828	0.868496500541523	0.612720751789906	-0.300554321783536	0.434800099236188	0.416001918041817	0.401717546557454	0.792075560018093	0.104372749459237	-0.0272117116048637	0.550736091157931	-0.344605710445717	0.764512906033648	0.492600437633381	-0.271170070007262	0.866999345312458	0.647653807177011	0.804690245026359	0.30246624410053	0.308720138897633	-0.00483473176959587	0.736198548125479	0.231046914626935	-0.273748465639669	0.769013911645818
SEMA4C	0.855807894531195	0.896644905066149	0.707927489664988	0.881032057664546	0.863807522071997	0.92031954199676	0.806658815554659	0.906696510964547	0.67266610755876	0.844927364790436	0.872924235701419	0.628619402281782	0.83612557301265	0.803639006192137	0.930063551256779	0.722667409226091	0.830503569252791	0.899518887376825	0.88312438957488	-0.0866693654728325	0.757419086733913	0.67752648436013	0.783509030055684	-0.126664456783796	0.84866304594902	0.905561434498689	0.312751968365065	0.860190598314209	-0.254041792840621	0.783017359893277	0.85826942849963	0.535492000644816	0.654864713580541	0.398175412210347	0.828707608963032	0.883423351487235	0.537421040965172	0.749249267468324	0.664516266268543	0.866160617971214	0.685562367542115	0.552208397747069	-0.084392671057752	0.702557858859495	-0.202532262786606	0.636053179619837	0.827429359544882	0.601023127685964	0.954222232927624	0.786942414655509	-0.432011823146627	0.0544781371572766	0.923210570163304	0.703882211467361	0.887392052813696	-0.309614226419392	0.490835844242911	0.53328275318571	-0.851220071232757	0.682914498126547	1	0.86690386482072	0.809174311507073	0.83001085793466	0.300147904794828	-0.411788837001294	-0.135920300954527	0.765765747442779	0.832779735798759	-0.616753354382411	0.214585532861751	0.674173191737912	0.332873506442288	0.828277915034937	-0.145134654693755	-0.445221549747326	0.123052386143947	-0.61496613982982	0.958962270667286	0.678966654904186	-0.657751542102444	0.696935321008982	0.207920082707609	0.767216252301607	-0.149035936094544	-0.233577149697069	-0.427875359299029	0.521933522953151	-0.19418286237558	-0.603212749427681	0.33458400394951
SIRPG	0.920745117161195	0.92104561410096	0.830288942759818	0.852415488760795	0.952765418482927	0.885683749575436	0.898566323379003	0.875603688322798	0.70793972757785	0.897811403518978	0.922583561265897	0.892292857456654	0.892241221597809	0.894268986354142	0.980749818450467	0.938507753643075	0.912300512584447	0.981901040901726	0.973547730251667	0.186400353294206	0.897590975171258	0.851304537421987	0.950378855489019	0.101284194711314	0.977379765676831	0.951304064036817	0.508927833380132	0.976309751181547	-0.240924952801507	0.925839135690426	0.917272990486971	0.748298820017008	0.897702789786071	0.684641936330647	0.945895072762617	0.990842729782667	0.586802520118357	0.961656761469077	0.621725079076722	0.940174765498339	0.937240709581488	0.574111210156192	0.123971049492754	0.754889355060087	-0.0249700450643422	0.635324479281	0.868415694335877	0.792626583468678	0.913261007973513	0.543428665088989	-0.102684118718549	0.0639085274108978	0.805115962834072	0.926080598291476	0.954237503435773	-0.176851307271813	0.811488817981928	0.595436711024563	-0.635077240870098	0.876615477536962	0.86690386482072	1	0.75575426842444	0.918833112022313	0.577798489550731	-0.126010352316126	0.299036531913252	0.851749325936997	0.699412565993931	-0.439479298965056	0.442794648436117	0.517555829948529	0.451297570663855	0.812968815967429	0.0458880625490261	-0.15662863104936	0.420633638996018	-0.441667306511915	0.922835510057594	0.535463798682494	-0.443728413496442	0.821579674154787	0.515570748987308	0.8722151070529	0.17292632297149	0.102388492633976	-0.170571266975639	0.742465183513998	0.100867682665836	-0.428793913945472	0.617602114481646
