""	GPR171	NCL	CD44	CLEC2D	CD2	CXCR4	SELL	ITGA4	CD69	RPSA	PTGDR	CD3D	PTGER2	LRP10	CD6	CXCR3	TNFRSF14	PDCD1	ITGB1	CCR5	ADRB2	F2R	SLC16A7	CRTAM	S1PR4	PTPRA	SIRPG	VSIR	CD3G	JAML	ITGA1	SORL1	LAMP1	ACTR2	PTPRC	TSPAN5	CD47	TIGIT	DIP2A	TNFRSF1B	FAS	CD46	TRADD	CD74	CD247	KLRD1	LAG3	ITGB2	CD8B	CD8A	JMJD6	KLRB1	STX4	ADCY7	TNFRSF25	TSPAN14	PTGER4	CD63	ATP5F1B	TFRC	HLA.DPB1	RACK1	HAVCR2	CD82	IFITM1	ITGAL	APLP2	SMAP1	PILRB	PTPRZ1	CD4	SIGIRR	CD226	TNFRSF1A	CD81	C1QBP	CANX	LPP
HAVCR2	0.18278214577386	0.657703827044597	0.654823115548612	0.677974624777201	0.7365030161185	0.51157659148738	0.133750338559901	0.741248281414283	0.428091726714812	0.361385459348799	0.0316222215120097	0.693695347063269	0.141074169026627	0.717093192073456	0.534794579352677	0.531097417031674	0.698917987223371	0.627400445862868	0.626091795489924	0.404014718043313	0.165448345955787	0.318795049826077	0.525972413074113	0.0869983322592023	0.549931222647235	0.715727914322414	0.75745579663248	0.514204429630341	0.635212202000444	0.685288739704987	0.10890776147708	0.563762108044377	0.722431101917258	0.801007045351796	0.706646662283981	0.702123948682102	0.57389710720251	0.703079011236826	0.650979222699907	0.824070238161522	0.712543035965505	0.646765032143859	0.335854391617035	0.725014550404762	0.686790473529575	0.0966584162491587	0.561412457604206	0.788131007011344	-0.00222828092423799	-0.0166059613013315	0.357779199439319	0.352847046491002	0.7148529524325	0.677715329919808	0.499899163232933	0.738344536480803	0.308289096832089	0.656559504862963	0.654148955227812	0.758158788155067	0.693681704012439	0.466737995459828	1	0.723032696373037	0.365855241937362	0.689723125227774	0.617372758617353	0.633009032548926	0.272864220932897	0.0718277251023164	0.720937639979491	0.610570867456768	0.542283252506136	0.676583353711796	0.559732204894542	0.455948196567628	0.667797321793004	0.743809826773441
CD82	0.576325579018808	0.816220777262511	0.781059386611894	0.823317859348444	0.826099832107377	0.737577899827783	0.501570075406382	0.770760194180491	0.750936238308942	0.736617929995553	-0.101015300374804	0.851786189126931	0.460789783054488	0.876566025033216	0.805346953096576	0.487304035356914	0.856244649014597	0.722790330588707	0.850004673159488	0.301783761386948	0.155660345381802	0.326269637115102	0.673916416197341	0.0569371055160872	0.789483186310354	0.798282655593299	0.818549850147283	0.791067737735745	0.842200914091077	0.758103950687887	0.0155418314364519	0.693912634977079	0.839620379330632	0.904127356288383	0.772473096138889	0.808509977938165	0.760324469664357	0.639423925762485	0.684275556741628	0.825650336800922	0.775092422299053	0.763393647163158	0.691762730015059	0.60392584132421	0.813937247832483	0.0260483486019119	0.485049340939252	0.759503839021583	-0.0927109935444534	-0.101876753398733	0.349737782736404	0.680175979204768	0.779454965202977	0.713966055316163	0.772488797805426	0.881458971421982	0.648287595567783	0.618820302093586	0.84535043311522	0.772016670983105	0.51732695617976	0.79906820197308	0.723032696373037	1	0.690863345777964	0.726033723969552	0.514042847113453	0.853768800745188	0.269178538498866	0.00757658873249534	0.841677392499409	0.842811982739749	0.765879556805164	0.657702025620134	0.478478999258846	0.771922349205827	0.80934601439622	0.811586217504786
IFITM1	0.855876769006166	0.694688449056567	0.648632348540537	0.598067144894333	0.599497269514395	0.839685889689238	0.759025202697694	0.493906774762919	0.889571691675633	0.930236774904215	-0.144624984339592	0.74549345660838	0.761728037168265	0.730733952399456	0.777765466548535	0.344182910823723	0.741363078865182	0.535919713026942	0.772743442858015	0.02903641859571	0.103284987390738	0.164821323318919	0.617999256248293	0.0438793885105828	0.835419511267949	0.603135295717394	0.513816859449565	0.836940755365005	0.760820282428657	0.542963807250925	-0.0857961622496414	0.645573196574863	0.739230303852305	0.697141093774464	0.559085277319155	0.595793202468174	0.790040192995313	0.276032840581871	0.436418119849551	0.471406760562245	0.525888675237134	0.617077786697294	0.85871995394683	0.379423130018491	0.749490586961907	0.210374099740171	0.263214990466064	0.588533297456105	0.0083556599963707	-0.0586596528564844	0.354459790807308	0.790427760319298	0.581056288222598	0.4844883605104	0.755596637162	0.693202539042953	0.875494758519629	0.431177150001093	0.781943580949274	0.473388352829011	0.323845975640795	0.928364382331667	0.365855241937362	0.690863345777964	1	0.469123691184857	0.289937555262109	0.804305161991903	0.148911782301437	-0.108888238378294	0.618465614625092	0.805419548432407	0.741836918152012	0.51835517535122	0.398313111141215	0.873785769148209	0.690503614110895	0.533805329181433
ITGAL	0.267337256011287	0.745298850108887	0.851449622917589	0.760239003551881	0.816605094454708	0.698682400526367	0.146816565806557	0.795331845726649	0.542085742432049	0.402501944506524	0.32659758765766	0.76083719491995	0.161350442758875	0.709162668684406	0.627998937883606	0.668270996921081	0.741739704571829	0.542731188730245	0.658367636984763	0.673137877289727	0.491778881646104	0.639593776131731	0.699863573965233	0.447612166791521	0.554180711149212	0.749712306640385	0.665012379946487	0.442562990580276	0.821150212739864	0.762371561223352	0.464148448030865	0.476732774093711	0.634854686260046	0.748129690959101	0.89035172518679	0.811786463928736	0.678892862163582	0.597925432368372	0.816189388980578	0.712080675735896	0.662226186780657	0.630976468489626	0.30858205581622	0.499863424996124	0.756652587159197	0.350433813181418	0.683066291699867	0.785705675522514	0.34763877471833	0.375095303573524	0.649933781470917	0.297463205266434	0.751473283395663	0.737256394312053	0.39635316834784	0.720666271295942	0.469680000609843	0.444012268963846	0.594299540821121	0.633999209697501	0.583162718324374	0.502545122171081	0.689723125227774	0.726033723969552	0.469123691184857	1	0.332716682698098	0.602533273324794	0.603495889692783	-0.0360549689058226	0.512147465941955	0.699592961549767	0.44628895897008	0.555656475847496	0.656013117220804	0.436546026042215	0.586096554547903	0.66278433456032
APLP2	0.22510487020594	0.590761009144736	0.411356523436804	0.415337792803003	0.276534717758774	0.233323404242563	0.298071581050847	0.399670136686363	0.247404607097058	0.390153268617539	-0.0798748728644799	0.283734893589176	0.223735156528142	0.529896986957247	0.295987936919139	0.0861072444150138	0.426630829573635	0.276629917695505	0.651447933695252	0.0561086534930379	0.103549687437253	0.196195486565462	0.432197465313136	-0.0393912255275354	0.349550857089521	0.511538940848561	0.382110471514752	0.532135506120998	0.283116178656503	0.419879191534306	-0.0450150042279188	0.682632160628301	0.72240733225293	0.6721474027965	0.378229656411054	0.349991654136525	0.440730722234854	0.335033873429764	0.404715027343233	0.48532861417832	0.379858779362042	0.567827633424189	0.333094261942677	0.828810122018874	0.297806688506075	-0.00118357376538744	0.252361720821625	0.509429496576271	-0.194392818306396	-0.175643981119093	0.14052758105321	0.267267783616026	0.650938391619754	0.562997805327728	0.364219367607287	0.605702789393378	0.278938909090928	0.909256206096006	0.66291671537874	0.672140635896866	0.663780794870323	0.442915485297648	0.617372758617353	0.514042847113453	0.289937555262109	0.332716682698098	1	0.485525277428365	0.190683730628006	0.509208948176299	0.571655029677247	0.372936417498666	0.439357698671146	0.706444953857292	0.555588689848292	0.55158940275104	0.784177317087532	0.752057048002715
SMAP1	0.696524906820502	0.787143663259992	0.714089784834694	0.762489415281959	0.767062964410043	0.77481283943199	0.628283469275138	0.713442646404363	0.826909282613462	0.835054035896164	-0.176883298475923	0.844517897059826	0.559706177407244	0.858740699123162	0.804048294121483	0.44430231859615	0.858032116009184	0.728291776848435	0.837239516570138	0.139928340562349	0.0565349738020516	0.186849314618857	0.633445590755825	-0.0291449285422528	0.84468158785541	0.764590055298933	0.784695303443149	0.852903588429244	0.812246358848232	0.683532816722712	-0.139595622143945	0.684419983525457	0.841342404349488	0.870396939380564	0.67950745131602	0.756350738667364	0.797905189020176	0.586296442123091	0.592629106665096	0.766008339348071	0.76003696642732	0.727526502983869	0.794922693201671	0.537688349139671	0.802888243718454	0.0423065155025105	0.362934044276954	0.701373637755582	-0.135934109950471	-0.179276569960693	0.286363243575431	0.76977054322352	0.709670946140457	0.622129952835386	0.831634320679059	0.845808279607856	0.721560385591	0.606623774961432	0.872881740915729	0.704525970110346	0.450037789086386	0.880929582778809	0.633009032548926	0.853768800745188	0.804305161991903	0.602533273324794	0.485525277428365	1	0.136866611487989	0.038769062667895	0.834760222467437	0.856588798633531	0.803492771209915	0.647984024164707	0.414261792019525	0.839808456711716	0.789077576757443	0.758295984271699
PILRB	0.0378504463414478	0.414041709127249	0.526301807261414	0.299601156877671	0.365629625189079	0.372349498735512	-0.116847039634119	0.37140315873214	0.171330578163075	0.0415619983069713	0.612974585957704	0.276081037958312	-0.0893612676656231	0.228959164509825	0.254065870303775	0.399579361913198	0.256827945397433	0.0212105961316759	0.327601737834176	0.608866591678903	0.674380321380484	0.733186693648919	0.428863267656297	0.661031725802245	0.097479188369074	0.326175525080754	0.0806361983416399	0.0269431641959957	0.414670674473213	0.422291758185623	0.725704439605543	0.205240740718611	0.289988084702768	0.325456645118466	0.570108137844787	0.378139120246073	0.358969526405296	0.0511671439502651	0.521308220318883	0.160532462367328	0.121671352036116	0.26502701545368	-0.0941250450632903	0.313102460343559	0.343709559867773	0.524091955836978	0.5603887655055	0.430926762440259	0.605195431972626	0.673171910240343	0.613588297646425	-0.0937840045121637	0.474927932625881	0.481660856777694	-0.0929273282525441	0.290248737180566	0.245422419776715	0.237037025400888	0.230544315465797	0.268533969800209	0.460035225303094	0.0944413788459345	0.272864220932897	0.269178538498866	0.148911782301437	0.603495889692783	0.190683730628006	0.136866611487989	1	0.0290812419299695	-0.0152829102227342	0.235282657577204	0.0112893248940648	0.33220196114733	0.658470720207466	0.0808551905218732	0.299891934779357	0.317873601067667
PTPRZ1	-0.111524851956291	0.143033703221006	-0.0514071631592371	0.00723019585560066	-0.105555588351655	-0.164112057288392	-0.0398074030174436	-0.0166911989425487	-0.137345915254436	-0.0408834451307845	-0.0583743309650345	-0.118356411906212	-0.0879840878357559	0.0277066595132608	-0.0709534185042231	-0.105773087445523	-0.0601696206488587	-0.048657334284995	0.11526494028655	-0.0763738034887273	-0.0638923619410948	-0.000962718872848211	0.075061742515343	-0.0854407580007086	-0.0764307850406287	0.0879650219819908	-0.0262800948320384	0.00724178970265672	-0.123969345142273	-0.0180933393337478	-0.0715321485381612	0.123656842167264	0.147161976378765	0.0846165379568739	-0.0433621341784629	-0.00797275039969712	0.0555208846806024	0.0229446262111685	0.0578586487085808	0.0285957077181594	-0.0155443094908201	0.12329187869233	-0.051510421985443	0.187906021240297	-0.10998871357134	-0.0788123411747371	-0.00672992481817683	-0.0236205501728376	-0.132135915196451	-0.112867195379061	-0.0120504009169848	-0.0605071399768954	0.160259453044314	0.0572477330325944	-0.0247367470733838	0.0677724166022726	-0.108555338757783	0.552261933619476	0.215278687683527	0.110747436099575	0.126948478233357	-0.0376219941056863	0.0718277251023164	0.00757658873249534	-0.108888238378294	-0.0360549689058226	0.509208948176299	0.038769062667895	0.0290812419299695	1	0.0519319549927687	-0.095579894872372	0.0132209871284635	0.270236637090993	0.16783550018059	0.0734478727346808	0.191995546578817	0.277569863834063
CD4	0.561566196030144	0.708052237129559	0.606523793065445	0.778240836602884	0.676907086680481	0.574490110958789	0.564943660807349	0.724244483313195	0.692565870967233	0.724014600939311	-0.368239102111244	0.720565703825141	0.506818180975126	0.850795013778613	0.721317233844841	0.267755164231405	0.788164706228587	0.730112468293005	0.774610299478172	0.000308818203319036	-0.120529521762505	0.0161347706543361	0.57496633129725	-0.293850904426524	0.783225889109293	0.741488803874215	0.836073145027853	0.829556225813281	0.669926670093294	0.633402564104904	-0.320242400346124	0.713360721120077	0.787372950334555	0.854267072079899	0.607723972895698	0.668973580447978	0.64538414293823	0.689694215365563	0.549188876248139	0.851896500616262	0.789271640527102	0.72221823590041	0.751272150541935	0.585885897010625	0.687996251887083	-0.197342855205397	0.232700101337772	0.634975795473856	-0.450035723545686	-0.473566924305665	0.0441984918774756	0.737846443707252	0.658380509702945	0.655120865512456	0.876991581903387	0.858935294097832	0.562130765089531	0.623013434035157	0.779217726900227	0.763480634000295	0.411628110705574	0.766833722313821	0.720937639979491	0.841677392499409	0.618465614625092	0.512147465941955	0.571655029677247	0.834760222467437	-0.0152829102227342	0.0519319549927687	1	0.740992366336279	0.857936580397879	0.549038460538265	0.213932881735606	0.7310599806397	0.769856977131621	0.772650803507888
SIGIRR	0.657952834378718	0.757994521364382	0.779131639680899	0.745433800373972	0.839440952756919	0.84727310114009	0.526044338208437	0.701733494412285	0.828799366396144	0.793423112033283	-0.0669662621484389	0.906145385897629	0.541751453144279	0.828627485820262	0.818777937821109	0.569451285269314	0.885581420947445	0.73521181603629	0.800256373919903	0.287488059979747	0.176743776498188	0.306887917864065	0.633495926143018	0.154063492655727	0.847688192642469	0.755162166181802	0.769730786655059	0.793481921549133	0.878913153811264	0.726240644853232	0.0112313275391635	0.596233725520868	0.797374886654623	0.836143621650488	0.736650782694524	0.787967894909126	0.789743409839982	0.587362724168438	0.623752926890099	0.752076741342166	0.748603961626593	0.688049884985428	0.729576953833238	0.510865619962383	0.852144887198111	0.150176770946221	0.500398421881055	0.761217042572901	0.0510964315154132	0.00451501166574737	0.467746769125107	0.705060610328267	0.710045691718421	0.642906475409004	0.757151811538511	0.813050668047263	0.725543901524737	0.504542421510891	0.829530660552395	0.635209093435227	0.482236194758429	0.852947322760791	0.610570867456768	0.842811982739749	0.805419548432407	0.699592961549767	0.372936417498666	0.856588798633531	0.235282657577204	-0.095579894872372	0.740992366336279	1	0.719515790815459	0.63863607636557	0.490159189174051	0.784447203922008	0.723514341567082	0.680422391081779
CD226	0.715966721926284	0.737312289274176	0.629485222878851	0.765380265933402	0.584795469009987	0.659343928834382	0.685998259396606	0.660110871191224	0.819939775504036	0.815768358612477	-0.325795306950698	0.664145638921257	0.676006100180218	0.817955202790899	0.74247355348723	0.168054449082482	0.732292302787159	0.594884320451948	0.792164371619555	-0.096467142721929	-0.074505326932049	-0.00801202997029327	0.660393459348702	-0.256655865490269	0.787982201794838	0.71545568116015	0.69795500252	0.845050301442345	0.672040353191657	0.577240995636509	-0.333511403560607	0.737729280458992	0.746333405761171	0.786506463068261	0.589641899472946	0.628693747962623	0.726839271576607	0.513173035162363	0.492535389316525	0.700809357820045	0.672859055265243	0.732275649429	0.828276475291764	0.426511200227046	0.684921880979982	-0.0797640742969985	0.125185811154902	0.5257983748606	-0.400327405615784	-0.44382905712239	0.0606590781069614	0.818754896901602	0.627476940215272	0.600504436431224	0.873356251183331	0.805222164713944	0.760162805112404	0.520392846279518	0.722829815700629	0.662059327403215	0.265400107727201	0.825673233365203	0.542283252506136	0.765879556805164	0.741836918152012	0.44628895897008	0.439357698671146	0.803492771209915	0.0112893248940648	0.0132209871284635	0.857936580397879	0.719515790815459	1	0.461525592004585	0.163058873401476	0.771151042702294	0.727508858542185	0.689138732263654
TNFRSF1A	0.37255009631959	0.646972354997367	0.572397342367896	0.482136129399138	0.576306958098291	0.551233490338596	0.22393504842576	0.52246301870699	0.471838176202488	0.49213108373605	0.0808386452963647	0.609548953779368	0.275375584224449	0.659525512779168	0.543802323414247	0.441064849881215	0.598359157113135	0.507883765769121	0.715122617123312	0.334343142357075	0.258582822200662	0.436894685946785	0.476660605437044	0.23439386018791	0.536692883746774	0.592871653796629	0.540499240510335	0.587333455449485	0.563171503409727	0.625301665452783	0.135190216069383	0.575794605862484	0.77866636776582	0.738582629391536	0.546748436717605	0.613360433069706	0.611401701809595	0.416029892122126	0.513856851121502	0.591027903823151	0.486258476890394	0.524238581074062	0.415839712232656	0.764252695147932	0.604669237046642	0.251835825424655	0.519174628786981	0.690866268965279	0.152819555142982	0.123871096093254	0.471207590926283	0.417415135816914	0.710563179014712	0.598806350124025	0.441818409627527	0.660559113120448	0.401475924381913	0.795727961262083	0.791637366637292	0.607580028905798	0.718109801884782	0.561850732265797	0.676583353711796	0.657702025620134	0.51835517535122	0.555656475847496	0.706444953857292	0.647984024164707	0.33220196114733	0.270236637090993	0.549038460538265	0.63863607636557	0.461525592004585	1	0.717335848937395	0.628061690439361	0.757575958664013	0.731260337828682
CD81	0.197962469455179	0.578617021900465	0.634288434783009	0.37057621433663	0.542944003721896	0.572375172091898	0.0342893933787327	0.442275730513502	0.34468060597787	0.293888845170094	0.457108167583857	0.524169102477117	0.0721910138487032	0.427333433132244	0.4072889980586	0.59728220170573	0.481536669402724	0.295033246582611	0.553602594062154	0.603945984514336	0.58319110036044	0.701523662906762	0.467659347413511	0.625494502586348	0.323620805459098	0.489860768941926	0.271775033511742	0.303462929759159	0.565741370837682	0.573533266566833	0.591272108588876	0.442429653463515	0.621503534676492	0.586350843359184	0.615311576525479	0.532573484017294	0.582827859945483	0.193404291063978	0.550337425143609	0.336293375544422	0.299218422490311	0.448214477446448	0.124948990963288	0.70765235869414	0.536061504263394	0.522345338267068	0.691838713819103	0.726759853867415	0.602464679458811	0.60708575508822	0.729639781543421	0.103128970942897	0.687592986923949	0.563727981431567	0.0979244975016531	0.472827792825728	0.375538369778494	0.640396173531741	0.588682340851501	0.450213721714375	0.791858493399562	0.376088210218904	0.559732204894542	0.478478999258846	0.398313111141215	0.656013117220804	0.555588689848292	0.414261792019525	0.658470720207466	0.16783550018059	0.213932881735606	0.490159189174051	0.163058873401476	0.717335848937395	1	0.419612656324206	0.608368921818747	0.547081027519919
C1QBP	0.809648806511621	0.756702249125607	0.618396812092392	0.621491581433626	0.563408762765453	0.711803719952339	0.782916514739876	0.503924159587236	0.803457219262158	0.931485236534843	-0.26049872409651	0.691075938582209	0.710102681584459	0.774286112299667	0.72669231426935	0.266386899932564	0.752679192355302	0.550000139086197	0.868938565553886	-0.0505570385371023	0.0141413174609861	0.146754993986099	0.623052736209393	-0.0837139814167149	0.801043925328704	0.651468584860941	0.564068731922276	0.90518184977789	0.694746780682429	0.563974583261	-0.170944938359693	0.746653101849469	0.842553969511439	0.784768700615789	0.518783721078899	0.604079437932942	0.759279155226562	0.331505185993232	0.432724321633448	0.548705721207608	0.573873784261805	0.67994737629379	0.862762211313437	0.554957590437069	0.683043472532608	0.0570868057279205	0.227424473696766	0.589512429490323	-0.176338013391183	-0.225531357912021	0.214617327310617	0.785953605320306	0.636941193255101	0.53269130214994	0.79924175543556	0.767222396637277	0.790343146426034	0.644926917990652	0.896368082946293	0.597840550835242	0.416250052097477	0.943099254760555	0.455948196567628	0.771922349205827	0.873785769148209	0.436546026042215	0.55158940275104	0.839808456711716	0.0808551905218732	0.0734478727346808	0.7310599806397	0.784447203922008	0.771151042702294	0.628061690439361	0.419612656324206	1	0.853072549419865	0.703720409847169
CANX	0.606123364027623	0.832396207715024	0.699829812750661	0.687641092290881	0.605945125730086	0.6235786859306	0.561055308984979	0.627623072627429	0.658342825578401	0.751070256407176	-0.074160606468646	0.65106513940798	0.477251020610678	0.806999420987835	0.684220262297214	0.302614524071854	0.740737923382652	0.55479810249578	0.913098611366884	0.167919596724171	0.199745154386814	0.343928805718824	0.6766414241081	0.0261865239302671	0.685533250959398	0.718713005665158	0.60100177905505	0.824554567359796	0.664468877239563	0.672476119386348	0.0234605090669749	0.807859030781121	0.905734793714768	0.88476140071353	0.652326973622321	0.653389829691969	0.714778339750684	0.426158263768293	0.611275049062283	0.6546770216404	0.597409135443371	0.759593697289499	0.65892273934556	0.763857730013997	0.658620710298718	0.112121812955123	0.398693618891548	0.712656725947283	-0.117282184176241	-0.112174847415236	0.311727692663639	0.632487833890199	0.799568180654724	0.731813349794022	0.684790996801063	0.845492269587713	0.652762590676566	0.822692533778541	0.892885080996573	0.740847676776545	0.622809702020829	0.796577901723133	0.667797321793004	0.80934601439622	0.690503614110895	0.586096554547903	0.784177317087532	0.789077576757443	0.299891934779357	0.191995546578817	0.769856977131621	0.723514341567082	0.727508858542185	0.757575958664013	0.608368921818747	0.853072549419865	1	0.870875495682011
LPP	0.415569090756704	0.846682673319103	0.73734382301707	0.766835019891169	0.653426647638371	0.562627189759885	0.425393640820661	0.743338279851599	0.55817294285569	0.595876983898876	-0.00549012022585788	0.656426956717804	0.343190543418484	0.81791816228478	0.58714551708972	0.376348686883768	0.747765049032713	0.526049931332151	0.867292345921734	0.252903271047097	0.189813910579823	0.407943237597058	0.720604634257462	0.0562684891015338	0.652267728705918	0.807843355356856	0.690993003839258	0.681352676399206	0.670757120951274	0.669406817377011	0.0466789297957475	0.723618797261504	0.840329533871559	0.884732087521258	0.734286568859761	0.701661338795754	0.712869036198543	0.616944825467263	0.705172934381558	0.785755493823982	0.696881907549915	0.807147248181902	0.542145846435355	0.688646115154326	0.646962357668146	0.0536761536855899	0.42666344426508	0.675974518219664	-0.128651037598471	-0.115977580053661	0.314971262712334	0.490160026235206	0.801976499377174	0.731062387300825	0.601933749582016	0.866941363527999	0.520119881782341	0.791458825481242	0.798353868402643	0.815609057394899	0.578063488184239	0.675232569758855	0.743809826773441	0.811586217504786	0.533805329181433	0.66278433456032	0.752057048002715	0.758295984271699	0.317873601067667	0.277569863834063	0.772650803507888	0.680422391081779	0.689138732263654	0.731260337828682	0.547081027519919	0.703720409847169	0.870875495682011	1
