""	CD2	CD3D	KLRB1	CD3G	CXCR3	CD81	CCR4	TNFRSF25	ITGAL	F2R	FAS	LDLR	PILRB	PTPRA	CD247	TNFRSF1B	CD8A	CCR5	CD8B	TFRC	CLEC2D	ICOS	SIRPG	CD47	NOTCH1	TRADD	KLRD1	VSIR	CD226	CD4	DPP4	CXCR4	SDC4	ITGB1	PTPRC	FZD6	LAG3	SELL	ITGB2	PDCD1	CD69	SMAP1	KCNN4	ADCY7	S1PR4	CCR6	HAVCR2	TNFRSF9	IGF2R	SLC16A7	RACK1	TRAF3	TSPAN5	KCNA3	SLC16A1	TNFRSF14	ITGA4	TRAF2	BMPR2	RIPK1	MCAM	SMAD3	CD44	ACTR2	CD53	ERAP1	ATP5F1B	HLA.DPA1	NCR3	JMJD6	TSPAN17	MCFD2	NOTCH2	SORL1	LAMP1	AMFR	CD74	LPP	STX4	TSPAN14	CANX	TNFRSF1A	IL2RA	RHBDF2	CCR1	NCSTN	SPN	ADGRE5	IL6R	IL2RG	ITGAM	CD82	APLP2	PTGER4	CD63	ABCA1
S1PR4	0.52398553568489	0.749391263596174	0.668431494719428	0.730675022816744	0.23272036853744	0.778665831924253	0.744682973326709	0.617244348475983	0.546711993701516	-0.0601278613178655	0.868538573468302	0.763033672082032	0.675107216253612	0.669880623294091	0.668597344695439	0.728907801153238	-0.23039575289635	0.55901118954822	-0.142285964328924	0.480718388282516	0.813056481298747	0.837906471264164	0.693766274251523	0.823812643104642	0.745437950698713	0.591175549432883	0.103999421652621	0.764402526021336	0.478635599241399	0.621988996862704	0.508808580123215	0.693161469832956	0.321384924232045	0.785134530028706	0.856398605680679	0.405008288489589	0.258515839930586	0.491096229125465	0.497021436090153	0.441231509879537	0.765927029181711	0.739652670427674	0.660964023408836	0.6653818552752	1	0.717069034763693	0.242397381020144	0.567980217727982	0.340768657168974	0.660334266544171	0.771247609535517	0.732132618515263	0.659225214460419	0.405788706379556	0.738779524415431	0.798164312855812	0.750991977058705	0.584419670251725	0.477547194364946	0.658755325428464	0.284858802207362	0.870367636116196	0.851773692261611	0.755091648116882	0.645601572159226	0.541207161955807	0.680695522718217	0.389573507484186	0.498666005869968	0.683569237431113	0.632330582932592	0.730981109861187	0.519617116122173	0.632460942609023	0.55720647763274	0.556803233657352	0.436108847348569	0.764301320962601	0.739447278353086	0.83016158464519	0.598185204470802	0.150220893712461	0.30743223689802	0.586338409253628	0.216965608835882	0.554753127310022	0.480147237550684	0.372881202632786	0.739397053209886	0.493301853407404	0.260057629157864	0.540681855074622	0.419778949734432	0.76114643996278	0.441812311711377	0.588733319641653
CCR6	0.324147608035365	0.459100624349987	0.349893018597924	0.414515655460995	-0.0737891092133775	0.468267002688258	0.835658805299324	0.385835279980694	0.281022689171433	-0.212890774202229	0.836221673578448	0.730500110095145	0.709804632289914	0.481081912101263	0.421452873108916	0.744776055903537	-0.362036075750367	0.430369667904534	-0.327980113232849	0.266895666628683	0.807902368727341	0.809966455120765	0.547237824903371	0.820951489157854	0.535694020016061	0.369655678360511	-0.191394202318025	0.765204043518816	0.338744235160646	0.485359829530596	0.308141976996848	0.597242937783082	0.318359253836839	0.687138261178002	0.710062141184261	0.172919173460811	-0.0140523695812041	0.587186894598151	0.328851835612194	0.12100636065928	0.509267682747404	0.616601352895043	0.725537122748247	0.689372474968888	0.717069034763693	1	0.0307855282613025	0.862913652088753	0.215932694936772	0.400989142188491	0.709389207030427	0.771020972581354	0.407535732044895	-0.0779082816006392	0.653177243501872	0.592770809340511	0.671180680719821	0.656378251863731	0.199929901730483	0.490951822457028	0.115929191897377	0.589813807752933	0.829465900809328	0.737412792075585	0.445908981590843	0.702051972051613	0.609891945366067	0.641893692180081	0.233440143160425	0.598633670789731	0.405481016714425	0.748415308218305	0.471822319112054	0.186303378739294	0.350847758207674	0.516245203093189	0.713722651253092	0.893097284955479	0.812176165720202	0.659550995630601	0.518911640305583	0.122880582493541	0.118639782563366	0.610838183148755	0.147718914688082	0.358458111222563	0.296040670869275	0.163479439184268	0.875375724124507	0.308642011394497	0.343004411815437	0.403939739683451	0.508519373183267	0.676122239133231	0.256174512100087	0.853337809777003
HAVCR2	0.811006795617607	0.689302733506545	0.562332701360466	0.686307816850618	0.873141121631872	0.535970390475251	-0.174359953316516	0.682337235491881	0.610547270616404	0.00904066887365666	0.175135451192485	0.011204906817864	-0.0322454223018777	0.707440595715368	0.776621001471343	0.558188197665226	-0.376533000817595	0.710216549601315	-0.413470443003593	0.834769263850202	0.125248279256445	0.219715741289728	0.719496700867041	0.241818421746481	0.329521339261373	0.763031618415592	0.795510903736162	0.0495796410768653	0.86681833322863	0.832168936993311	0.817919244972852	-0.320041675412012	0.592804201234868	0.603718859702579	0.444864031031089	0.870141588639064	0.944933046983408	-0.435442127916765	0.819876210493418	0.767672396439414	0.054460580463066	0.650017623590198	0.572238445478259	-0.0728105153332954	0.242397381020144	0.0307855282613025	1	0.0587461382854052	0.840353385087903	0.469899542276431	-0.026955556596283	0.521267679752639	0.691472867107336	0.59064752002123	0.515614531147902	0.250984625833333	0.325474172792377	0.499626142690977	0.689502909118078	0.605319106587232	0.814053955112671	0.291793279595374	0.143253526416284	0.546346824519542	0.756162841771615	0.151600837388878	0.548996352850529	0.122606886412749	0.793208920911223	0.504204717637739	0.668228915133925	0.521579022335228	0.711362927124556	0.337777472892151	0.806263440484269	0.733222857830252	0.131333350115912	0.255098369692936	0.344613581444085	0.567554146774457	0.71545835152563	0.54760941083174	0.94329728704833	0.419790677630868	0.895870585128365	0.483041410067849	0.849451152798197	0.856985791544013	0.382917873073573	0.863344361451733	0.557306477288905	0.803496139620705	0.539902481692457	-0.0457098238339842	0.839090455403587	0.105783660273262
TNFRSF9	0.306009199495768	0.359930550025477	0.126410152770408	0.276073060470079	-0.0793959476585756	0.413092389316009	0.718973814625973	0.235174609924136	0.367409550172257	0.136914085525444	0.786877626087546	0.510388591727422	0.730430959820015	0.378998588115967	0.321257275280744	0.744142534419157	-0.0745452437332189	0.551035790867325	-0.0674435786987922	0.249374413979916	0.692633862379543	0.686557311683815	0.531918741573453	0.606070578120921	0.339335239858856	0.162950855337956	-0.169489786137917	0.44321318140737	0.295988422185053	0.412664235873283	0.186789576220292	0.35279930706504	0.352341993074376	0.493277289071789	0.678459989253128	0.0945387605134438	0.058130590723786	0.273565096797302	0.327217445796762	0.100320310820644	0.228816572939083	0.46763038987868	0.717315941981242	0.562775003477564	0.567980217727982	0.862913652088753	0.0587461382854052	1	0.251278359342198	0.252236746465661	0.376845453302204	0.770871485103076	0.312398247657677	-0.147824692984407	0.697899218944893	0.403341139013987	0.600249504626582	0.51236298112346	0.293380207569772	0.371530761704329	0.00318376730152641	0.447607249418409	0.746848907074463	0.62056213236366	0.320538554522588	0.619964871131938	0.440084359168283	0.617590749914493	0.0632268092818381	0.469525053326156	0.375385462977895	0.721645701118472	0.38321476241405	-0.015015941352401	0.256544964249484	0.492063925780195	0.684442704810657	0.774860460240259	0.682862660470129	0.53873205429812	0.373164775924769	0.032593863610127	0.121017326258603	0.64250170064954	0.158895483402905	0.396041666603464	0.263345525745557	0.15262142996448	0.748843023748788	0.28346409416936	0.388478378337103	0.347094564616153	0.543635127293265	0.319179141658907	0.208315952612212	0.820674482789036
IGF2R	0.889283081681981	0.779362565654997	0.578055935720632	0.758550012555722	0.838654936300146	0.641701987232364	0.0105853586048242	0.760088022125257	0.694763922798052	0.0543660391832698	0.341874236642156	0.12581115788421	0.25608181316946	0.807795705457837	0.84080153354103	0.661769397569424	-0.328078135090593	0.8061031815441	-0.370993264354615	0.893755395340646	0.276821794385627	0.36376944875542	0.783083103525453	0.411613782696764	0.520320230845365	0.74226498087832	0.794920549240115	0.179252471386116	0.891100140252117	0.853832095728304	0.739528223884592	-0.163460496507346	0.693790211339174	0.697643230369084	0.622870172585564	0.867761355489258	0.832225891645342	-0.314203271712321	0.892477412461149	0.824337371986524	0.23044530734852	0.741556615272542	0.710291286816346	0.119776347036373	0.340768657168974	0.215932694936772	0.840353385087903	0.251278359342198	1	0.641750974001487	0.0843740463986229	0.651712215715348	0.806340635482821	0.584730830398217	0.641260807013048	0.415962785361419	0.525526850699223	0.592766897954247	0.786963570677858	0.621187502484929	0.794856899049289	0.398330836486117	0.350088886380926	0.675389684745534	0.807845400193516	0.368585999607528	0.653588779867806	0.244436694146408	0.71768445857379	0.649682231625578	0.79794445488041	0.675777258567468	0.828692394355565	0.241707045646015	0.852151726857031	0.725886274570855	0.282413692830437	0.395977071834833	0.534686053658639	0.66067299749311	0.778040836013458	0.639146037225372	0.869701814042517	0.602381737913638	0.83223005627748	0.572515677776035	0.91240000260176	0.88583124143775	0.485930800229248	0.90326120823134	0.650492534635615	0.860274608886269	0.642246862654701	0.0973077329151112	0.870041041644404	0.278340398979573
SLC16A7	0.688245235244016	0.75827092992288	0.655137370600839	0.792468062262265	0.491969794061525	0.684843036468465	0.333161125791808	0.637370932832348	0.643043191511671	-0.0786107054838833	0.595001448862076	0.577274406912028	0.453229661755697	0.832848863182745	0.773470314601174	0.618571173787094	-0.285007154890531	0.5619651951376	-0.269128244378394	0.711025739539425	0.570908004038602	0.658990065696604	0.664434866508065	0.663060827618853	0.737283579067048	0.662934097447831	0.492060662125441	0.536527484847474	0.653286811203052	0.69384143512998	0.650436951038297	0.375960689556704	0.544527060707093	0.752096732344367	0.773418340653848	0.633949262723395	0.461052839764809	0.198378527140496	0.668419295635703	0.678199997709321	0.755571216962893	0.790297738708028	0.597085370035255	0.349856782897701	0.660334266544171	0.400989142188491	0.469899542276431	0.252236746465661	0.641750974001487	1	0.502744471391729	0.58773468979606	0.786487759875009	0.545384440805764	0.660385257078639	0.65352599219397	0.672329138713721	0.531953293759792	0.574493800694535	0.638389247083574	0.521997302055536	0.676076503679329	0.59998004859831	0.667094729284689	0.71802364907926	0.541149396037142	0.68999823576593	0.220385481483124	0.595955411049871	0.685792535632179	0.729106979069275	0.69678484349219	0.585919301854299	0.492828917017904	0.681382708994432	0.530319169010431	0.248673694415482	0.622293748988179	0.597710278052807	0.717252991903332	0.674980712085468	0.376817856125017	0.598098462675945	0.514049707735712	0.49362092024484	0.572155749981401	0.67591571681389	0.628129036585546	0.573169751544357	0.649266191613712	0.381691408895835	0.682431368971571	0.452556444421804	0.573770793270827	0.601750202334547	0.350501074707657
RACK1	0.239535922963823	0.475957486658828	0.505309900078056	0.504228781853743	0.0157768711566876	0.588089409628501	0.704775658215235	0.436600889490431	0.163433869146447	-0.357115779497051	0.685046225339488	0.767716823937019	0.521263301527181	0.479463518606876	0.421234056805318	0.400916191037718	-0.371293437749751	0.135514009084503	-0.283423220122703	0.207874926617812	0.727438276924263	0.644965953164913	0.354449437052429	0.881259797949477	0.636711555153856	0.548807808947298	-0.119065103574014	0.931531459749136	0.23177827964285	0.382052185098052	0.402373294263471	0.82713802875466	0.147244204619309	0.68824120325569	0.573516823883557	0.202673635371718	-0.0630530983990813	0.846226744759822	0.265070952383217	0.196380981958323	0.818192479029643	0.577231798070566	0.430372456699652	0.813845076367498	0.771247609535517	0.709389207030427	-0.026955556596283	0.376845453302204	0.0843740463986229	0.502744471391729	1	0.437178191215645	0.439947126998277	0.169159769022656	0.37438101052032	0.785251889492198	0.629245415547836	0.559253676415094	0.135662955375006	0.576608769129767	0.185766883606146	0.590599149370523	0.747165740307129	0.630350182707613	0.500354074496232	0.540415948045033	0.695390279176618	0.496496858594775	0.383150602123922	0.6282719881064	0.318459869576441	0.4541103177781	0.411900511560127	0.511335629814162	0.362729622990636	0.366549090921144	0.51747980726496	0.688663019895467	0.713396653919403	0.612993462672506	0.569686807878003	0.244131147237433	0.0623262365116937	0.405634243341117	0.0168860375178383	0.306145790800204	0.272505788205487	0.128627066093102	0.663328387226874	0.235601581373927	0.16638505548992	0.310043879629551	0.229466568698243	0.95449456713909	0.275060614140756	0.497402981371545
TRAF3	0.768869510471297	0.791249237159914	0.610315412857148	0.731118138878535	0.45600262703884	0.6869747588963	0.564516989515916	0.721235921845813	0.68106996701248	-0.0340250775201891	0.761139006608172	0.474690670864288	0.60681850696025	0.775735306262883	0.784446710006299	0.941308591154894	-0.39145613479094	0.845146795484009	-0.389794126452368	0.715074675696516	0.674466235143799	0.809036774912982	0.895375671170986	0.707060550835287	0.60068322606426	0.642035808255797	0.354563885677791	0.531253761139534	0.7683373269478	0.828244293190643	0.594205622017765	0.212614486795279	0.661602972135134	0.828219558680123	0.854213447530292	0.616698617955966	0.496107100049718	0.0870871221637447	0.757372036237997	0.595540661854677	0.396532105101828	0.834292995142917	0.939324019067384	0.477160867720101	0.732132618515263	0.771020972581354	0.521267679752639	0.770871485103076	0.651712215715348	0.58773468979606	0.437178191215645	1	0.73224263230581	0.336078260708845	0.90003768509468	0.624638091980458	0.671953857905846	0.795084484912401	0.574229966591827	0.59776388567093	0.523111197798355	0.662900947271691	0.754284918312496	0.880538886688908	0.763143360883724	0.610313083986885	0.741454652207649	0.530003704151107	0.590754615914688	0.768415999314557	0.78269954612351	0.910680564737843	0.767244887461114	0.250846750190051	0.743513742864536	0.786380633812117	0.597305222905348	0.81759315067947	0.822050003815869	0.871606478785332	0.724394698526368	0.371662338572827	0.591560389261585	0.781346217955057	0.553282501928122	0.668249417692268	0.721246191558853	0.660183120504731	0.83851545447346	0.754054355127722	0.611001436531433	0.798303907598947	0.70175257178598	0.404706376503219	0.660076135012504	0.746473257718358
TSPAN5	0.912237314804598	0.950244050659348	0.834048933694349	0.95001971072374	0.765407881691471	0.77048544220715	0.31854242042267	0.902086446358215	0.745087101103268	-0.0834143107248566	0.602208668471216	0.431480551325761	0.409308581909626	0.916833373518187	0.954865982824645	0.756026043504113	-0.438304402795877	0.777322035241362	-0.395048184923893	0.881627188840457	0.588807803020071	0.672070854869047	0.881349678025534	0.643244429618649	0.708587952945615	0.87216471538891	0.697843120060336	0.487823496476572	0.865078165570643	0.888807835013553	0.833254307589851	0.197138059256398	0.569119557423283	0.862352356598189	0.802973475422226	0.862880338510645	0.720392759804194	0.0145568138222887	0.846737572254067	0.851463423425986	0.620657740326849	0.884108572883649	0.722696879662292	0.271807393112073	0.659225214460419	0.407535732044895	0.691472867107336	0.312398247657677	0.806340635482821	0.786487759875009	0.439947126998277	0.73224263230581	1	0.659455101572134	0.749985509444709	0.758780822345439	0.717262137496476	0.682459445333175	0.745282560208941	0.757589537599167	0.778610509258483	0.671722823184935	0.546665998482179	0.766383601580106	0.905692526404992	0.435118675542408	0.778101367867822	0.186177573716775	0.838614525131044	0.788563672399425	0.884236365458672	0.772206479025778	0.828719380907372	0.443129420054546	0.862064133304324	0.654666280313301	0.227857522220261	0.570044335804156	0.647465542821503	0.845818027353271	0.807023406630571	0.600873377176221	0.788660185098958	0.557571057757449	0.63993670457786	0.54048181674375	0.879135948842063	0.837343839194326	0.631893505079262	0.887385444926632	0.433841816323927	0.867300717824349	0.533647490195162	0.442694732895314	0.838143434365468	0.33156378624989
KCNA3	0.646493274743381	0.689796848053215	0.715700079271131	0.706882175846395	0.697406523828413	0.549602343012176	-0.10733680360633	0.70384208419538	0.433983550940882	-0.00204677977133964	0.198364699984126	0.0477299958104856	-0.0260056997585832	0.649694446018744	0.652398141971383	0.305108067891982	-0.225823300363736	0.438951392855215	-0.188092526216618	0.66991969015437	0.125804690427027	0.212267786899324	0.551100077515825	0.276381717444146	0.458092864288066	0.627331979975199	0.687935476142819	0.175842699773291	0.584616233567111	0.545009259315297	0.564215973326634	0.046492344352376	0.398047253818678	0.494786109200752	0.36413601947749	0.649954536917865	0.597744904971155	-0.211215630563542	0.59106510487602	0.756283942476611	0.41817209383292	0.497070263120437	0.284106424903605	0.0547039484640092	0.405788706379556	-0.0779082816006392	0.59064752002123	-0.147824692984407	0.584730830398217	0.545384440805764	0.169159769022656	0.336078260708845	0.659455101572134	1	0.311992159554972	0.485777640177436	0.306916162173886	0.370450386226647	0.589700220400629	0.456203073787778	0.663527069744679	0.429042055386004	0.164232828928717	0.394746944314193	0.627361652695478	0.0297300122849601	0.433597872937595	-0.119548694542858	0.689039190474628	0.420705269463047	0.559954512290467	0.31210115168094	0.503418198256967	0.418414174892418	0.672459395387726	0.469543599010557	-0.116128768152203	0.0326053538485247	0.1979388494884	0.521899642043769	0.477990581654804	0.352421030552345	0.592386143274103	0.205806669862506	0.413884038264447	0.507131792283229	0.648105002614407	0.646951829711748	0.119028224958558	0.635861506735722	0.19341344828432	0.599160916109195	0.171026613582655	0.177025139419607	0.616298435000933	-0.125474060191076
SLC16A1	0.759555631339492	0.785279861121749	0.570488683059418	0.749274953628262	0.452709268141849	0.702209356415132	0.560457905275237	0.630115323186159	0.7705050488769	0.126954721221175	0.769744607793163	0.529340086573094	0.679575785859969	0.763234471568014	0.794250198465002	0.911298899473792	-0.248328306686307	0.830393154061058	-0.251366117391003	0.706205886168901	0.66034905288179	0.86122738579445	0.877369590403379	0.634651636043582	0.580379104184113	0.591542619953357	0.373041025395746	0.439449256255281	0.740945178750057	0.807345742338249	0.600513643100816	0.214647463106965	0.643706583424232	0.757920354850135	0.91723408831104	0.599363550913894	0.537487242709245	0.039788146809207	0.724869981310187	0.613290105487006	0.432552278060105	0.827508394238969	0.856659412073062	0.368830152032575	0.738779524415431	0.653177243501872	0.515614531147902	0.697899218944893	0.641260807013048	0.660385257078639	0.37438101052032	0.90003768509468	0.749985509444709	0.311992159554972	1	0.56297283573973	0.708652750212622	0.639537585476732	0.640203795084135	0.601120507055706	0.449010628343766	0.737498744680484	0.738350771447828	0.793328430914947	0.709662858800933	0.578921804887537	0.662799543134985	0.3949492876674	0.53654806478148	0.693301466068053	0.811160961486612	0.90711305865542	0.643568399243915	0.328170290239355	0.686743531140092	0.703920815464148	0.453144278590213	0.785605876162496	0.738692122185622	0.843733044375958	0.673745063664281	0.265163798630037	0.616191837202108	0.741654736328863	0.528608679088072	0.675670807378102	0.674552810910341	0.64334783021896	0.774721370737779	0.729269855096024	0.526564450973009	0.748021192017763	0.68431525130368	0.365888168397247	0.607503530702563	0.664539665322785
TNFRSF14	0.582199989775847	0.764263102806658	0.70457106371442	0.754462332392279	0.392448445943411	0.770715185299165	0.570181571563013	0.722337688050271	0.548416413611477	-0.153613879086626	0.736240274572082	0.638109424174514	0.507596843693521	0.742347919958979	0.703425193637966	0.577093709128017	-0.293798156164379	0.468601109022975	-0.211150961973953	0.515243719481247	0.772268484832567	0.689502640305685	0.633976004754811	0.832244411672273	0.726792075427124	0.685580380483484	0.237322650381001	0.758046527858147	0.508904601799095	0.609665279175049	0.569238184417388	0.621648058965673	0.30808640367757	0.790873188829144	0.732808818170904	0.517322928397599	0.305770865620408	0.477595273831139	0.55082018699568	0.550521497765745	0.845341841940292	0.725754087052911	0.596263187812928	0.642570788563808	0.798164312855812	0.592770809340511	0.250984625833333	0.403341139013987	0.415962785361419	0.65352599219397	0.785251889492198	0.624638091980458	0.758780822345439	0.485777640177436	0.56297283573973	1	0.741281101944716	0.689633168531354	0.399657853970866	0.64927699168621	0.464736056396473	0.678989031424094	0.726105009291586	0.709001381075432	0.722201961469684	0.508989771388665	0.731490311597163	0.3363811076081	0.634548604722543	0.797777534963841	0.598781395769433	0.595826684187406	0.65409985625503	0.524970248214505	0.613112477434556	0.496084789495187	0.382414992956643	0.64398919701776	0.718029228340133	0.784482431259998	0.66682558175009	0.441926420284636	0.342451574839303	0.47070430542187	0.209553704635075	0.415648636237761	0.585065347747683	0.466850160917961	0.668650264019267	0.545334451322725	0.218465639652784	0.578676527579088	0.315844507618567	0.748270640918821	0.558708226141534	0.43682901901915
ITGA4	0.562781341627724	0.690828406873824	0.573911937111155	0.684263530918305	0.304726234504554	0.719025149319653	0.643442911069591	0.577953542254832	0.517438875331656	0.0307092855372367	0.779111496268829	0.734461710947591	0.729100043175789	0.732020835022241	0.659107099583966	0.701342765762126	-0.217096494645559	0.581315039482993	-0.156839228333502	0.549268242999776	0.772338665889267	0.755062342982719	0.650058305042165	0.807787356790002	0.72151644212149	0.572192716802847	0.168056075261471	0.639146017590263	0.510820147496564	0.665678560907362	0.576676963336138	0.554649864338436	0.328689929928919	0.73777791837264	0.871272845284851	0.415144838240985	0.36328000133858	0.368897247703053	0.565980680127077	0.479124121467983	0.665133213415623	0.735369575375178	0.657421873698649	0.592083712161376	0.750991977058705	0.671180680719821	0.325474172792377	0.600249504626582	0.525526850699223	0.672329138713721	0.629245415547836	0.671953857905846	0.717262137496476	0.306916162173886	0.708652750212622	0.741281101944716	1	0.548357520111313	0.664457229119807	0.70191758146502	0.364244373683703	0.754037694938892	0.746265673763432	0.757186825923641	0.683153594010204	0.648371316670581	0.718531344844461	0.459411591150763	0.515396841061241	0.655592214155902	0.663346831183987	0.776206431416143	0.604949806024732	0.369705994718685	0.51803656842839	0.493869083498714	0.508701298691032	0.697116468324937	0.746969790581559	0.675351866531741	0.697232594833454	0.340378757166472	0.414612690038076	0.662300107594665	0.354371050531762	0.440805879557673	0.583600911071863	0.419667376395606	0.756174830391783	0.531482127829723	0.309638669554028	0.551703540711384	0.578914700018794	0.616095953914634	0.539000307568798	0.609229392677581
TRAF2	0.716917478491082	0.724370425708308	0.667582634729081	0.678517561580711	0.511721555389599	0.649822377468062	0.317461149163834	0.767329635187546	0.562726901055638	-0.279769946009548	0.555505629808862	0.364420773663247	0.376579434968444	0.773163411810874	0.739204438270424	0.724526786039261	-0.561800276901506	0.620722358608785	-0.56283302059105	0.673393601807309	0.501908625584827	0.626809892201253	0.752517868498487	0.728125853201419	0.557933247991897	0.730831293291916	0.398256572394121	0.558308703695316	0.748337599037183	0.774040105985653	0.606518185283078	0.163391438310924	0.662697228703445	0.826676828210473	0.629606579443526	0.679579513051209	0.434372333366679	0.159390647753086	0.757079419332176	0.63098551072134	0.483206433027178	0.826147475279705	0.854082697430301	0.512460553895824	0.584419670251725	0.656378251863731	0.499626142690977	0.51236298112346	0.592766897954247	0.531953293759792	0.559253676415094	0.795084484912401	0.682459445333175	0.370450386226647	0.639537585476732	0.689633168531354	0.548357520111313	1	0.316774721019695	0.534139191196911	0.668051327042331	0.520792299480469	0.601833443457981	0.853740926482473	0.795797541243746	0.534523623739248	0.820251879813842	0.588684100720716	0.711987201592738	0.825846673229154	0.683521780100772	0.71132746617967	0.827623017725152	0.24353949439053	0.772887192882575	0.759918122876423	0.637037469055734	0.711693381833092	0.835632578113621	0.830092293925765	0.801164727582345	0.555547402434399	0.552605365992718	0.620511790495534	0.535214235995835	0.637915206028555	0.742632973367531	0.675070977876838	0.742995323226742	0.735997178529485	0.60013324098758	0.795551110803218	0.502909344904695	0.517653442599141	0.714583893066136	0.584280856443887
BMPR2	0.747546724654986	0.729858872094589	0.575562910787462	0.732642717216483	0.677278555294047	0.648899765734497	0.203612987937084	0.658886826663027	0.596691534974432	0.214724662647829	0.420545254621735	0.277937700464148	0.406537214103641	0.688754274945717	0.731868494489849	0.616799522685417	-0.178333405030594	0.737087361544933	-0.173392287540607	0.779896011786336	0.383226187947512	0.424464790970699	0.718460662649041	0.412357423699941	0.528390592610839	0.629869676839175	0.640628308316281	0.21722592280681	0.726067735076904	0.7441410248193	0.671393029637542	0.0208404701252935	0.472298937156224	0.604370196174669	0.69994172078463	0.664746603780755	0.704940476041658	-0.193569683943794	0.740141520090142	0.714598493006968	0.260114425111191	0.643432773389156	0.562940548182957	0.194003745417504	0.477547194364946	0.199929901730483	0.689502909118078	0.293380207569772	0.786963570677858	0.574493800694535	0.135662955375006	0.574229966591827	0.745282560208941	0.589700220400629	0.640203795084135	0.399657853970866	0.664457229119807	0.316774721019695	1	0.613273135292593	0.586038787106945	0.54380429381151	0.401425290978027	0.6087618467777	0.71057943568197	0.379520457307018	0.566036167150412	0.181781895593426	0.609395109041547	0.47190356570577	0.760347895096981	0.663843110482572	0.647648350277588	0.254147141659133	0.676017557828	0.593489727952256	0.20170937539766	0.333102305199641	0.45318581668551	0.582227652167822	0.650662015775099	0.45700155645751	0.716746920075211	0.59842156308325	0.65294689210042	0.551000512612868	0.770782907699103	0.703363217743206	0.415789630607489	0.748292430444402	0.470306994615532	0.688810358212701	0.6220353146868	0.134721291575239	0.710677398544335	0.256738604680965
RIPK1	0.651444336384766	0.747140320917074	0.577868171488834	0.773356774932174	0.539482241189372	0.7220589588548	0.444849449664274	0.649148453287948	0.470813294281491	-0.0901505640876906	0.670646179657202	0.567481843182573	0.370524025187478	0.726544122719593	0.755357400299416	0.639611134786149	-0.300816302928339	0.574688448817543	-0.250720220093476	0.620326034908201	0.655334380826817	0.544992274508763	0.672922013140844	0.690934670495268	0.619061213390388	0.795682713825477	0.361736726204202	0.622415154580384	0.619324786449239	0.741807667530305	0.829097181050301	0.455254868821786	0.345253793701829	0.806849536623908	0.705303332995858	0.640491827319664	0.62234781313182	0.253988738753309	0.620354968318887	0.531167055930891	0.57878957552412	0.734788131032589	0.572023953409797	0.438102486703252	0.658755325428464	0.490951822457028	0.605319106587232	0.371530761704329	0.621187502484929	0.638389247083574	0.576608769129767	0.59776388567093	0.757589537599167	0.456203073787778	0.601120507055706	0.64927699168621	0.70191758146502	0.534139191196911	0.613273135292593	1	0.52698144130349	0.547674436930054	0.605273342970772	0.677720964693381	0.748706354567077	0.453312395363876	0.716367103866929	0.277558437366606	0.659029024532722	0.665378051496455	0.569440206419531	0.640028171971594	0.63787520154946	0.575932330692586	0.677273177809553	0.599140748066452	0.313495956196749	0.601622729485992	0.580940975439901	0.687630541392041	0.756823584654511	0.426450948710559	0.646188901759262	0.457836622354208	0.533944824455745	0.3245270566262	0.656118687046828	0.543479823395081	0.67777806491671	0.66064980274596	0.323525442462529	0.629875676363811	0.472894500024639	0.545896209990529	0.657653971311291	0.341580738625534
MCAM	0.861782864391109	0.767922251756067	0.754654000131204	0.783265948158578	0.8643642759005	0.557252601950118	-0.114971707472822	0.855430809042984	0.556465481244922	-0.213051532752175	0.157623672298901	0.0279768077136269	0.000236520883959566	0.7922472719115	0.832475689568743	0.513739069310109	-0.548191796369988	0.630331855590201	-0.568841457166186	0.861464369220398	0.146807158838832	0.30809328017188	0.737766418914212	0.379568083437425	0.463988023846317	0.844512634869159	0.853377420723787	0.225234674796024	0.878374134672584	0.823145306404118	0.798496979918215	-0.209646959946849	0.618259800107489	0.685432010804001	0.440847538549299	0.900932022026648	0.775647674164048	-0.266490565488321	0.835868995868368	0.878417389677646	0.272729532734277	0.732956205315276	0.578420679736102	0.0477090643510355	0.284858802207362	0.115929191897377	0.814053955112671	0.00318376730152641	0.794856899049289	0.521997302055536	0.185766883606146	0.523111197798355	0.778610509258483	0.663527069744679	0.449010628343766	0.464736056396473	0.364244373683703	0.668051327042331	0.586038787106945	0.52698144130349	1	0.324821287288193	0.168088717703243	0.609455703879408	0.837572597308565	0.246363304012409	0.686272053479891	0.139711592202325	0.865089392824052	0.655271313233438	0.746774773714288	0.515487660444101	0.816542834308443	0.235010582313786	0.861279427534243	0.657738791338514	0.159293897671005	0.282478174220721	0.445824919408164	0.636671049016281	0.765231186173925	0.725191488498983	0.864653324861368	0.425990380379955	0.781508618926593	0.513672192757933	0.884632423942333	0.901284736803784	0.363078540722821	0.88811681743609	0.529530231844983	0.859366070586619	0.406103790413819	0.163196270490672	0.86407232771635	0.0754162771592656
