""	SDC1	EGFR	F2R	PARD3	CHRM3	CD9	ERBB2	TNFRSF1A	THY1	TFRC	CANX	LRP6	NOTCH1	PVR	CXADR	PLXNB1	ITGB8	KCND2	APLP2	ADGRV1	KCNJ10	PTPRA	TNFRSF11B	SMAP1	GRIN2B	CD99L2	TNFRSF12A	CD47	ADCYAP1R1	HMMR	INSR	PILRB	NOTCH2	ADORA1	CNR1	EDNRB	ACKR3	IGF1R	TNFRSF10B	IGF2R	PLXNB2	RIPK1	PTPRS	LRP4	CD81	LRP5	TNFRSF19	NOTCH3	PTPRZ1	RXRA	LRP1	LINGO1	GPR37L1	SLC16A1	LPP	MCFD2	SDC3	SMAD3	ADGRE5	TRAF2	S1PR2	SORT1	ITGAV	RACK1	SIRPA	ASGR1	NRCAM	LRP8	NCL	AMFR	ABCA1	ITGB1	CD63	CD44	C1QBP	SORL1	CD74
RACK1	0.778341032804499	0.784287319027551	0.819223176881574	0.769179693726803	0.541330756247174	0.942550535522662	0.540005093535497	0.686497985268826	0.435376110430026	0.740257916385626	0.72439848915647	0.590894419017578	0.744486716558369	0.806782863071233	0.700435652536471	0.663815852081558	0.674546999790608	0.420072094880458	0.727154195399328	0.332393935013813	0.592074527684491	0.779792093542658	0.792216058616074	0.919513753134347	0.475672644992897	0.688579715797777	0.637374216527486	0.794260086040047	0.281196680366597	0.522923395326285	0.619669882677868	0.631198842759263	0.747028906145768	0.59803419000788	0.457424932206506	0.595726460737922	0.846527439158822	0.630006249974415	0.74110192797337	0.585703625693215	0.628001181717361	0.734606849103321	0.754860799772663	0.60778440994822	0.860886448125033	0.794224043715525	0.719589342094924	0.733057585151306	0.644640645766649	0.723781576944249	0.778860104045411	0.606522190632783	0.635287814136785	0.877624915174589	0.590519035977627	0.784702543114016	0.658619699163265	0.49850874820105	0.670593600039471	0.761398775452535	0.688925000684698	0.724701036515048	0.61814456134216	1	0.37150845198746	0.660870755234166	0.50011475681148	0.601192812043616	0.895506526825733	0.73204168147255	0.473222102235548	0.675966802574507	0.849449562715385	0.290664075406937	0.980672095423264	0.393596513666255	0.0890636694947991
SIRPA	0.329770492324953	0.252440736129633	0.682350444394258	0.386917438061876	0.0195033480574335	0.291749836080108	0.891793671104772	0.84924496501034	-0.128597573243243	0.724669223450157	0.846998764292056	0.269487657693687	0.254907411805654	0.651889621942057	0.0944429904303963	0.498494999973538	0.710751979679258	-0.00818896726493624	0.830459938094078	0.843298288559392	0.554438842750393	0.726263796914685	0.116971883707629	0.519908636454863	0.26685429198553	0.805586463567024	0.758326387723256	0.751327939808153	0.878430024014183	0.107037415757299	0.431974087231258	0.49930629516204	0.745787915756376	0.842318774624404	0.847795407612898	0.882758388928677	0.16465738061552	0.672933500614843	0.569613710322715	0.801785689027475	0.867171481880971	0.752251088959944	0.434712197214903	0.404380781737614	0.730025560948311	0.429364266506174	0.577070174132618	0.743951229063117	0.589445008372091	0.610619068930047	0.638144416078624	-0.0687894389768193	0.864487173812639	0.459406465471952	0.873952083089995	0.774566188997728	0.771215203650656	0.890466065738882	0.719972584551017	0.165489421451092	0.0543559131272028	0.798297907495211	0.863973266585735	0.37150845198746	1	0.345073663099817	0.74782453577973	0.290495937173279	0.416879691263966	0.732481790925311	0.919584559541289	0.771644715626646	0.666082521903297	0.895836349838817	0.379862242521171	0.917332162571787	0.179046678174146
ASGR1	0.573894490014112	0.63566457054565	0.699777019912929	0.612425855827339	0.657818491083567	0.666752632220908	0.404557753684252	0.470438902277817	0.556175000955303	0.646078946067587	0.618938197619014	0.742212806537318	0.730980114894625	0.641559047996713	0.72233005398272	0.769760477418102	0.651224898933149	0.65720373127728	0.559651697030115	0.446861110840875	0.765464107473606	0.666613277392606	0.4895988415652	0.709729804095457	0.539473157559647	0.583138658046198	0.401308067883251	0.583205254498185	0.310812434741457	0.284995492760882	0.685248999564596	0.540226199522416	0.625789853969849	0.476734494087727	0.528865839505214	0.529499071166503	0.634630109198523	0.716217362571638	0.683034404956276	0.601568470521978	0.474676337919607	0.633544860700204	0.747588136298846	0.694326779278697	0.672405701034028	0.714445438266979	0.497382957431031	0.580919760460223	0.746975892760945	0.72278830519262	0.75122391569249	0.695372594025728	0.592381411841645	0.68319403891567	0.554274580716566	0.632531571918008	0.581310184938275	0.434130848890767	0.694220820002339	0.541165478886062	0.700159317381923	0.598097081556782	0.59244574985846	0.660870755234166	0.345073663099817	1	0.602846688473953	0.715153473446759	0.720745915101131	0.595371491531787	0.458746111270515	0.514411108168137	0.535633236738479	0.215512801823497	0.667390210826928	0.319941998442614	0.0684618092303127
NRCAM	0.492366829803497	0.378914694102775	0.807717663920479	0.531118052916231	0.347603330483797	0.4328549414399	0.796502274189153	0.722004838983194	0.280956784394327	0.730703391519502	0.83477558826205	0.595500922301499	0.513593266928843	0.753517059488851	0.47374985548258	0.686313806380843	0.815432107449513	0.414184639530688	0.835782201898857	0.689666219358276	0.706553122047362	0.737858303140798	0.168693942056493	0.665347775686301	0.389420575360507	0.773488097097779	0.746385716589995	0.749880238822899	0.526569444256455	0.237580844742265	0.653629233550882	0.634905482449603	0.757192632861242	0.67397599949037	0.744332136046129	0.749646746947919	0.288511829145727	0.843095067505356	0.841552008519907	0.828632562101394	0.8321565886029	0.804773645533115	0.692101202119013	0.479697227432222	0.731788873252788	0.573828335177864	0.446630671687569	0.651772490349058	0.77050985423889	0.700881854014002	0.742845600911286	0.316714045054431	0.824117731574466	0.567615339811805	0.891616963611185	0.848398078653752	0.646229084062228	0.755628421258587	0.890820026504595	0.325844125475798	0.389480542593322	0.761500319163107	0.908657196436072	0.50011475681148	0.74782453577973	0.602846688473953	1	0.589670560249719	0.625256945697309	0.777174216816442	0.858057099323547	0.86625439969954	0.625025254710153	0.777135160461101	0.507478969289322	0.757037448147609	0.0687222337844282
LRP8	0.664586311761837	0.727791488064298	0.674238617790802	0.736471442082403	0.644619617102267	0.614378802233156	0.354283644055587	0.383167463726693	0.472611903526512	0.578066208939785	0.602839170250503	0.849341782994398	0.849118971674649	0.639734607625288	0.711510935638344	0.782527282299172	0.681054627691481	0.762808258497053	0.561159708569834	0.503945229431319	0.748242589156448	0.694935480690835	0.465817446978507	0.716134008991458	0.596311965636026	0.571672859091826	0.320936308875258	0.565949699621426	0.269055041640496	0.509055826531445	0.818468183232536	0.688352788214502	0.627659039336015	0.354038165922871	0.48477710791091	0.46813751786949	0.649885652992081	0.780895488981011	0.7164475306157	0.624662494868728	0.484055833649094	0.652966624300852	0.841672821164952	0.692196518833289	0.567643675017731	0.770386135457329	0.546187872569901	0.58595429774816	0.813047575100757	0.77650280977493	0.785919913057929	0.735429679636097	0.504612763926667	0.72774318371493	0.539889594856766	0.585090819408334	0.566185593102688	0.410107725849571	0.580398436614218	0.647673791342864	0.755415134839964	0.636681128407318	0.597206584923122	0.601192812043616	0.290495937173279	0.715153473446759	0.589670560249719	1	0.790551446414122	0.661669202709522	0.40026639297044	0.494760013700213	0.439437526374162	0.131935239333844	0.616647970930144	0.283059795389066	0.125789529297164
NCL	0.84692626909779	0.877049242742709	0.870207849837377	0.89990942169181	0.636066608626788	0.889385141834881	0.538178068388727	0.630019695971411	0.498939175592619	0.782050707471397	0.78246078387515	0.821032599822245	0.913687635766146	0.842729847481668	0.799177109472089	0.821903923028113	0.781467574925039	0.662669825454492	0.769567431352228	0.510238897749599	0.728316160154924	0.876130815682518	0.705676872657771	0.955568165109346	0.607812681165858	0.763050265382371	0.57428782013567	0.821737249863723	0.349767479653653	0.653637584649672	0.804823370804175	0.774951594209939	0.814875973872285	0.568480560755468	0.548084106237287	0.644508455007375	0.846810158516864	0.792449638727761	0.825789503156662	0.667631968110252	0.668075306073908	0.837052626561434	0.897341626102582	0.753597353653921	0.809894658441166	0.896260390509658	0.741926860251899	0.788546134110887	0.849172801193457	0.835002924407487	0.889153070816756	0.705456802636362	0.664712018716322	0.937917544709893	0.660180155716728	0.795652381000782	0.7144286831599	0.538821006491387	0.69909866781132	0.847005932409736	0.818015160513527	0.810104154921094	0.708045874677355	0.895506526825733	0.416879691263966	0.720745915101131	0.625256945697309	0.790551446414122	1	0.82814066397963	0.498567701970332	0.687102324885277	0.739618584152343	0.268648186928277	0.908765059580697	0.395840523746202	0.0761445228086387
AMFR	0.709876119658409	0.685448351569134	0.889228601416368	0.791991148954783	0.394286489237426	0.699194322918868	0.781693388039645	0.817019192890654	0.193121215098906	0.827299357550044	0.912149697212384	0.648479647792048	0.694852139331536	0.869260158099394	0.507973941446833	0.755026161284306	0.859433606486834	0.394774140911741	0.917120134041728	0.718511642264735	0.725512102311534	0.916567953672812	0.490552322882254	0.869176667361474	0.510882594265914	0.896984088914488	0.757467420719115	0.902792364134197	0.608016663879754	0.521315617739488	0.728260362146296	0.771469526010395	0.885812554043455	0.745494374953567	0.759302126318665	0.822651492202709	0.621564147733324	0.854864198974308	0.821765634417645	0.838283849154718	0.87350053168801	0.922345610007974	0.786226128060306	0.654065731028303	0.860621947949294	0.760372199144481	0.758944420156879	0.868917823205719	0.825840101117878	0.837254509950143	0.87876109196949	0.395144444253838	0.829766342683103	0.821776603047086	0.857679869738704	0.892067848749441	0.823645807957123	0.756794407113783	0.79386680095276	0.617785973729909	0.523177804078497	0.928803951968926	0.876523797074779	0.73204168147255	0.732481790925311	0.595371491531787	0.777174216816442	0.661669202709522	0.82814066397963	1	0.772872629939605	0.850216949407786	0.798907657911244	0.61642584849023	0.73669704533446	0.721458475647238	0.147739195009122
ABCA1	0.344288108398855	0.327843008033883	0.774346063006222	0.446788848411984	0.164011631962788	0.413809098276748	0.94066026360138	0.902038113135424	-0.05707174700873	0.772796071038437	0.900013876516962	0.367933621667784	0.33151805352798	0.732108623826392	0.205283639954602	0.559807498524076	0.790809458656001	0.0784835075465106	0.897733638389386	0.772951745957401	0.644243930553675	0.768761651877374	0.186770744141349	0.606473641434157	0.358006112312514	0.828425148914842	0.851120560998457	0.817589938674923	0.761281741470183	0.167953419951364	0.476497665680082	0.592241517859581	0.824362042820578	0.852500989430652	0.87076804641147	0.877117008851771	0.240530744157683	0.763308521207454	0.670086369873089	0.865735594240191	0.910962213065751	0.8196446799699	0.555668483185759	0.412204279705046	0.799644775861743	0.497925607887856	0.596087204105574	0.765399946944074	0.666029520861881	0.693045743439902	0.702603924615367	0.0469361005379599	0.89388968965341	0.541768007676971	0.945965299189881	0.878652330822705	0.772107972280328	0.896807344468524	0.842564987227359	0.187807375944158	0.135725667322865	0.835634743303775	0.910066215757515	0.473222102235548	0.919584559541289	0.458746111270515	0.858057099323547	0.40026639297044	0.498567701970332	0.772872629939605	1	0.860556595241345	0.747329365632741	0.915596679552491	0.459343947918688	0.904402184725592	0.134721905792262
ITGB1	0.572358037022497	0.482118207375715	0.872480838440857	0.608273965577926	0.292155798383601	0.588500091815905	0.869003942477847	0.868891278309878	0.0650618360431738	0.818702924868653	0.903756058541943	0.435045522158869	0.456397716580576	0.833328248768661	0.371089658910784	0.565754560470582	0.849269355773902	0.166898397835823	0.944407594230313	0.628310460643662	0.571781097241378	0.806814503808287	0.370965159961547	0.754462648554154	0.408237815565632	0.824906594710407	0.910091743819428	0.880491212005806	0.529632562474112	0.321143050809109	0.564429180741241	0.628643526082475	0.847819788806082	0.773428162410462	0.753473644759961	0.809899256942489	0.407889284509493	0.772553470720601	0.824337949597478	0.812494204310747	0.918362026544938	0.860533815238971	0.63288640696646	0.428139281374988	0.85977564850284	0.594098504745609	0.624987226257724	0.766311267132143	0.674100549830635	0.699539653530095	0.753130315181156	0.172198843841886	0.840245334578247	0.68271822548538	0.914110284753741	0.926896276437492	0.731411430698193	0.750687200510854	0.86742684832809	0.405719089528596	0.310119984362255	0.838202823934408	0.919028276782429	0.675966802574507	0.771644715626646	0.514411108168137	0.86625439969954	0.494760013700213	0.687102324885277	0.850216949407786	0.860556595241345	1	0.849288170836064	0.797178109718981	0.661243150290977	0.848503890489029	0.198559267884918
CD63	0.608305178835533	0.643816361663658	0.872621142642628	0.650205495416907	0.317875234268611	0.768141505822022	0.827593600413997	0.930311553260482	0.0270322622823708	0.852820907481824	0.871540258232143	0.383039671435846	0.501500061461174	0.814875809088065	0.380987232859632	0.538500982120138	0.801242530764604	0.100036624653917	0.899490992879217	0.516093959057856	0.557988589950986	0.848036343149506	0.658308833849925	0.831758075411819	0.460409564183113	0.814129194708209	0.893885526919907	0.908895874551441	0.54000684176036	0.351806636336612	0.491069956106755	0.585339910217654	0.8706914733907	0.851091140174843	0.710502074315736	0.813602292362178	0.635961244033066	0.65064226274985	0.68690416256827	0.708505669885135	0.838137200075205	0.829752411187403	0.64324430705794	0.516432892068631	0.938889665730236	0.684971296535209	0.810534656054146	0.846666427587981	0.633139961841332	0.710428246415135	0.768764595707282	0.227490556436031	0.833478562244374	0.778611355178988	0.807293778501838	0.908739956211942	0.817344792764051	0.710221554604762	0.792425385279525	0.50482530155114	0.347826546458173	0.838763695143584	0.778469029791493	0.849449562715385	0.666082521903297	0.535633236738479	0.625025254710153	0.439437526374162	0.739618584152343	0.798907657911244	0.747329365632741	0.849288170836064	1	0.635657570142309	0.839286965353291	0.699562739297906	0.108866755198222
CD44	0.216040028079282	0.041771916261982	0.609842036164739	0.208180229125262	-0.118016706359123	0.170092097669229	0.897580404533143	0.816170461598745	-0.168011172426508	0.584950233982658	0.736874729084543	0.0843337034362502	0.0442271632958652	0.576769360442839	-0.00730305304957457	0.304076170896812	0.596919756860803	-0.172816714149857	0.779895966159172	0.630809208240434	0.392985218731227	0.555257013464961	-0.0245633774796374	0.399257047369256	0.0732800800826901	0.696057285966038	0.827826598163147	0.673569710449187	0.670934621482734	-0.00104674100040763	0.246409183700974	0.366359465251824	0.636483776821791	0.753404880793109	0.704029647522017	0.750246462405793	-0.0196558027695337	0.538109120451978	0.528804043153692	0.704353948516688	0.840410576087944	0.633950879134129	0.282925613556483	0.140151237024853	0.648569661235516	0.236312863899816	0.373531023594149	0.567232823333087	0.400159166850931	0.414661962898091	0.45099718742377	-0.227423457140998	0.78745053354788	0.280681012440928	0.830184614212126	0.74582662140759	0.567386701177882	0.817646594226839	0.715587422047285	0.000528185173295117	-0.112625130964639	0.647924515712972	0.792827081699574	0.290664075406937	0.895836349838817	0.215512801823497	0.777135160461101	0.131935239333844	0.268648186928277	0.61642584849023	0.915596679552491	0.797178109718981	0.635657570142309	1	0.295691938859194	0.897538357351703	0.0927654170626295
C1QBP	0.825855833087424	0.786080152721974	0.830647077471116	0.774965788871892	0.519498591800247	0.912486587475807	0.539196951737128	0.677888996196437	0.473296553902444	0.725872625578651	0.715683731360939	0.60164119810632	0.76170665163187	0.810813116579149	0.71988877534696	0.675871956745174	0.665205254892183	0.445736986975941	0.728255438938504	0.350047394981233	0.598609443290056	0.781395530095309	0.776504792907058	0.919404493939722	0.453544398534066	0.704415355684696	0.628249745393723	0.795516755371711	0.292288103228854	0.534310496842692	0.629591372298436	0.630846136334816	0.748580404042909	0.594829935098998	0.444271703857198	0.597110351495628	0.850685201705808	0.624839756110712	0.739681212478855	0.574917039178805	0.63180180581712	0.732111241302038	0.756754832205434	0.615495965481488	0.850001032961508	0.806594988593228	0.714384616923802	0.736951898706894	0.656453820939065	0.703891838144257	0.777694105427667	0.610230534111072	0.64465059006007	0.865476519019779	0.581581030330128	0.777671505130891	0.655161409740037	0.507953105035593	0.667986997162457	0.787090422055777	0.701633605893827	0.725849116134488	0.620256851159665	0.980672095423264	0.379862242521171	0.667390210826928	0.507478969289322	0.616647970930144	0.908765059580697	0.73669704533446	0.459343947918688	0.661243150290977	0.839286965353291	0.295691938859194	1	0.383328957630423	0.057751378522482
SORL1	0.299209307199793	0.22763996667563	0.679785967702547	0.351723268976291	-0.00250220462331131	0.287025267162174	0.88069995140605	0.844806302982338	-0.166198824141699	0.700564609611475	0.815719280080426	0.213403999296015	0.194735076519721	0.634672888780429	0.0683599045184934	0.427027431192778	0.707708807215532	-0.0707471802426753	0.846552496852785	0.711082953515168	0.491305425565407	0.671462024994422	0.123300192398905	0.506761756548401	0.238713608230529	0.761969227176354	0.803322791797569	0.741815632554772	0.71749957537578	0.105867372992669	0.376890947287091	0.477261807319392	0.730030041800284	0.776329009611941	0.790573363415309	0.817296782314928	0.145707626236008	0.634805150044967	0.596298385193255	0.806261611519365	0.874386040920147	0.732688795694327	0.402096708087217	0.308512076405529	0.746328933416218	0.38307995652238	0.533181154707553	0.68038671877	0.523129716523142	0.572305032220351	0.603836801229451	-0.107642138177498	0.820134008387663	0.422875669687351	0.867498023311926	0.785568327943948	0.697297646708188	0.818594366761413	0.751050279733445	0.118254919128372	0.00624556199362814	0.7551011286538	0.862866003352293	0.393596513666255	0.917332162571787	0.319941998442614	0.757037448147609	0.283059795389066	0.395840523746202	0.721458475647238	0.904402184725592	0.848503890489029	0.699562739297906	0.897538357351703	0.383328957630423	1	0.414674892109744
CD74	0.0401767004861615	0.0419188381825294	0.0765044090078917	0.0504382988670702	0.00736381579680857	0.0452266456531438	0.0966186548950336	0.134771859184032	-0.0449740059923408	0.100738782360032	0.123653853864308	0.0458380070521532	0.0360950518043546	0.092919538781015	0.00952485362161005	0.0620187623298357	0.0762897361586655	-0.00419264847473243	0.185347302747727	0.0865565498626407	0.0722994555104665	0.0872803997215613	0.0148612411310838	0.0871806462014378	0.0336626595717851	0.118768532035368	0.0900883832947684	0.112313480213652	0.073537667845019	0.0628133091540519	0.0935083048039041	0.083574684180165	0.112055877567189	0.0630953653966901	0.090030376381381	0.0846842701259349	0.0211461331919005	0.0981734307327116	0.132207680613182	0.258317442312916	0.18265958370451	0.130423261256172	0.0556485903200607	0.0337295279065905	0.217207742704993	0.0468485240052735	0.073805650256865	0.0769511337651751	0.0547111658041111	0.151507673842871	0.128125969773045	-0.0177790140388255	0.0748548257837185	0.0568316628635921	0.123959575202707	0.118800859132741	0.0779171250359788	0.112069762460774	0.10639324184998	0.0375701303702133	0.00662235842158689	0.120199579223586	0.192082180785589	0.0890636694947991	0.179046678174146	0.0684618092303127	0.0687222337844282	0.125789529297164	0.0761445228086387	0.147739195009122	0.134721905792262	0.198559267884918	0.108866755198222	0.0927654170626295	0.057751378522482	0.414674892109744	1
