""	PARD3	TNFRSF1A	TFRC	EGFR	SDC4	CD9	NRCAM	ERBB2	NOTCH4	TNFRSF11B	CAV1	ITGB8	MET	TNFRSF10B	NECTIN1	PVR	SDC2	RIPK1	LRP6	IGF2R	PLXNB1	AQP1	PTPRA	ADCYAP1R1	MYLK	TSPAN5	F2R	APLP2	LDLR	CANX	CADM1	INSR	SMAP1	LPP	TSPAN12	SIRPA	PLXNB2	KCNJ10	CXADR	ADCY8	NECTIN2	LTBR	NOTCH3	ADORA1	EDNRA	CNR1	CD99L2	LIFR	MTTP	THY1	SLC16A1	IGF1R	SORT1	SMAD3	LRP1	NOTCH2	TNFRSF19	PTPRS	CD81	TGFBR3	NOTCH1	PTPRZ1	MCFD2	EDNRB	TRAF2	GPR37	GPR37L1	MCAM	TNFRSF14	ITGB1	CD44	ADCY9	PILRB	UNC5B	GPC1	RXRA	SDC3	CD63	ITGB5	GPNMB	ADGRE5	TSPAN17	SLC16A7	ITGAV	NCL	ITGA2	NRP2	LAMP1	IL6R	ERAP1	SORL1	NRP1	TSPAN14	TLR4	IL17RC	ITGA6	CD74
PTPRZ1	0.872448769335503	0.891976973521193	0.445041199772055	0.753401543065423	0.519428141498782	0.696483398433113	0.943555306737467	0.864937949375075	0.808094298127436	0.770305866801787	0.0748005477806516	0.97403552149046	0.117850273533752	0.869752372713333	0.892246069527002	0.614955345257503	0.795506943283536	0.842603732198503	0.923908502929353	0.839339825643225	0.919758553184991	0.883484823956056	0.929523924531458	0.85340353413005	0.821825837067605	0.948733837155098	0.684702038081674	0.942991108374439	0.838684933103133	0.8547362928416	0.952740085773028	0.461842230066476	0.798156768204074	0.842300553280713	0.952684374672855	0.772064961818626	0.863962181533168	0.95057289367248	0.44679350221264	0.532855266719686	0.781498491497837	0.851853118984618	0.249067134757406	0.935020779507843	0.554822884263112	0.868808292043924	0.929086008892972	0.96242656389059	0.963750989327957	0.903495688234171	0.641364310482195	0.778107297393006	0.910465792280628	0.951141194323377	0.756182854643047	0.926145002777469	0.939135636021345	0.802633917157678	0.93512495202147	0.42145377526422	0.951283989683335	1	0.849268948274089	0.957373326311165	0.802875664615149	0.956928429263698	0.835731477060215	0.792647932482323	0.905837976437827	0.922035498263198	0.817121847634976	0.908642844859448	0.836473063463061	-0.0361693609670116	0.864524284352623	0.652912339163371	0.973750818630145	0.879579726964441	0.864350277955239	0.297773617768756	0.805914224062056	0.646819195481283	0.8821145413106	0.977891664742451	0.853633123685715	0.941208768730445	0.948756450632158	0.914508143325539	0.818214908300597	0.923523520622557	0.909687178612907	0.764000896562277	0.8535925459058	0.844107876823604	0.880064785178896	0.950263058773011	0.0726169739159979
MCFD2	0.943636852401	0.941731095382652	0.779590048440734	0.904376510794184	0.828163874137757	0.891926557934862	0.877843202141185	0.900019236406659	0.795211272457752	0.889032811716005	0.535168138626941	0.876894964096008	0.556627456810268	0.972192311200584	0.888386556884277	0.871889470734037	0.96296136852159	0.952458419938368	0.907706352570987	0.908067897437373	0.869667474706136	0.851371072433662	0.966605305459888	0.859238765294121	0.830306502867378	0.878235950490273	0.727171046505285	0.930452423452719	0.896149136251061	0.974019855594315	0.867889175046213	0.545610648552805	0.964315828042418	0.942639157575656	0.844602010162903	0.942620275496191	0.925928360414192	0.77383781117872	0.770914467311114	0.732199100238715	0.926949658210112	0.964130826598834	0.612032445981386	0.878098984509909	0.760712870595574	0.869422345223402	0.869996016808804	0.883528316188211	0.865367047315643	0.761874184175367	0.903351252681318	0.891155290860676	0.911700699970933	0.88803564979166	0.934836901768478	0.927417439780867	0.845230635510632	0.811015844773591	0.91766537420404	0.702833126303604	0.849211809913887	0.849268948274089	1	0.833864200906878	0.869245558058761	0.885346061953941	0.671706702628666	0.759324105303395	0.849516747328773	0.937752361042111	0.899572929424768	0.904599295801064	0.85910665378414	0.396612918338444	0.934095315656946	0.865715932661167	0.833397649206341	0.951851746552019	0.884197940068819	0.654438174140681	0.890920946743982	0.843792839946756	0.899292299655358	0.866029310908153	0.966388604169428	0.881541773611776	0.842184264062893	0.949276747714482	0.791231035700144	0.874252565963171	0.853309504327915	0.860364984060306	0.821265198444404	0.816011697108888	0.890414245524951	0.785228885607096	0.0754201206785139
EDNRB	0.857719727061526	0.868816803893592	0.38860342137701	0.732877063339007	0.478439869178948	0.657004327652336	0.905898751672851	0.834109732343354	0.808351676246856	0.728404518257429	0.064503687007855	0.949381586244584	0.0769062780050204	0.850076469885046	0.892421046378297	0.593145252395098	0.763650025809433	0.820541775533919	0.878475968530893	0.803666161838002	0.946109111153269	0.869853127822933	0.923562894238417	0.829886215592777	0.841814833393524	0.958498998783634	0.660224133059263	0.919742954511098	0.80246518744261	0.831343758858448	0.954688071545222	0.42156360617476	0.813133576857251	0.832514984269593	0.954754563601243	0.736459761660277	0.844786699987877	0.951968262506416	0.410434285870186	0.438531667524406	0.79825249859291	0.840974124272275	0.22080610006067	0.910732351894732	0.531761839753778	0.832028070887805	0.92054502544778	0.918418451702048	0.943819776308001	0.942056699307414	0.596159286526234	0.783320054764504	0.893103789580211	0.92405827068474	0.708282191507218	0.896802234008961	0.920575159404137	0.771825845581632	0.952649426392328	0.384093788428455	0.949754622690698	0.957373326311165	0.833864200906878	1	0.833613950632145	0.924043820636533	0.864250334352119	0.794564650133021	0.900576047646611	0.910339509842416	0.788880627468446	0.895414553199218	0.819797813889078	-0.0931879200071117	0.872348989747796	0.653643800928511	0.978831587498018	0.88581820674052	0.85568049966983	0.240041748583782	0.803660312124797	0.652794162355045	0.8787354021614	0.951010152913626	0.839889811872124	0.942633123985077	0.93889945661417	0.910538571912207	0.810276884187716	0.909050827524457	0.894138653509788	0.708705296528787	0.840235223180255	0.824008383107647	0.879547232962416	0.942972712377251	0.0684992827625732
TRAF2	0.814321511565837	0.792000149165435	0.610022191460988	0.793889361678198	0.620670744018699	0.725934859926191	0.756346356874385	0.768214682931683	0.729677720766856	0.735083252278468	0.392566414134406	0.829646889918343	0.359285486274648	0.851179630193346	0.805239623767116	0.748628707734756	0.835213756195054	0.772711485142725	0.76188383088757	0.747910564831043	0.836300111010782	0.763759640049879	0.882117356100784	0.79625728001914	0.808954669797488	0.879279916525016	0.596953537814419	0.847729988543631	0.819293339282346	0.873700985289274	0.864051603767469	0.396208882960547	0.895469672630732	0.783116540567639	0.862157978843036	0.752967123788346	0.776101241840907	0.825371021776196	0.536279847930079	0.499600278967331	0.778381252188119	0.821366285818658	0.418455266749259	0.824910031099	0.554321821902517	0.717891292921371	0.800329642331544	0.815238835746122	0.832557961733101	0.829563763296565	0.695249277614189	0.707542254268291	0.770822109577977	0.846316568608567	0.727610159049407	0.791224379417774	0.791997524141015	0.651039071715885	0.870733290153011	0.597205616605998	0.832137213970548	0.802875664615149	0.869245558058761	0.833613950632145	1	0.789049252687956	0.779941615344432	0.751867403365039	0.773178087822068	0.867303847261282	0.714873096976755	0.80908803127609	0.773083424936293	0.187921443030799	0.883399687476208	0.676017522396572	0.842910825959693	0.900397017934686	0.841663278796812	0.408265623366772	0.857288825886745	0.713368243271493	0.835316678224215	0.801388071172277	0.876821134222766	0.830204789593178	0.788397351077428	0.848364851185412	0.614736965481531	0.808412140321305	0.757214843331421	0.706778678287343	0.707980061410548	0.769015258306147	0.80051595093605	0.802865167223351	0.0504761533907731
GPR37	0.904135547747901	0.953976136775914	0.482239176126016	0.733034763794965	0.606625596731392	0.761473839729201	0.96560312729741	0.908721358519827	0.791186625361738	0.773055397749184	0.167958368709314	0.941076543593879	0.225061229727299	0.91205302359817	0.922730454411222	0.651439980189506	0.831398729532938	0.889138402402005	0.9198142847689	0.856372945681062	0.906479854688437	0.92376757527626	0.936736393862665	0.832117915761253	0.82879465455289	0.913065920930196	0.677719060961283	0.95692602426886	0.834555709644203	0.876282152069743	0.926131404726256	0.476431264470256	0.826995569858608	0.896997289733679	0.894494092428685	0.824877921960001	0.915275709235535	0.886599433418413	0.495236803042118	0.606467026447564	0.847653882447486	0.907158363640608	0.303539592052735	0.927833709347515	0.651988325799198	0.933198280860806	0.963354006327596	0.931477669153089	0.958056103499107	0.859285604180615	0.702980108458292	0.86581494614549	0.951657552400603	0.919935440878658	0.811013774711186	0.940255596119791	0.906674569365747	0.80881404883847	0.95620372053862	0.453581737191839	0.903746149092403	0.956928429263698	0.885346061953941	0.924043820636533	0.789049252687956	1	0.728332707974687	0.755897748425403	0.933816670594266	0.925975086780661	0.916378381725776	0.927018007286007	0.831152740805136	0.0449378967507803	0.877845072839885	0.709336651103976	0.936677902824459	0.910907002615579	0.874768418147664	0.391830016790938	0.818601971933573	0.723280555820674	0.89371052546776	0.974846241245572	0.860963243091339	0.941051147011538	0.961491120963369	0.937180538912219	0.884531105712182	0.939562340764074	0.939103407327541	0.786359657388618	0.838585362800679	0.854699736116418	0.899835201609557	0.882806854775376	0.060141135030675
GPR37L1	0.68301456115934	0.651589322520259	0.318617713267962	0.70384493417459	0.336481921161746	0.546867948514485	0.684493121741338	0.678112562626757	0.709067395000356	0.632096902907882	0.0309717029470287	0.811433994965714	-0.0384067113446028	0.698434014685322	0.69196434705196	0.511103348969413	0.626013934007495	0.613970065144966	0.686358988430215	0.622620644879984	0.849230796289125	0.666334764296827	0.771831021631669	0.748526398703115	0.70877777637544	0.883575165260652	0.534052274438092	0.767699797708826	0.749739187516165	0.697862622621245	0.833887897159929	0.319828149166192	0.698005604978424	0.611449238010123	0.914099865422558	0.57406238840041	0.658090415049129	0.886458917374591	0.315163668924215	0.271688018465969	0.591995958181087	0.630477749791664	0.182005242848312	0.807101259794244	0.348675606235609	0.589202836939602	0.713361316688632	0.799091154678139	0.79094227674142	0.894117978804239	0.474179283869467	0.526612937530524	0.696277468137437	0.785393952222958	0.557142896188193	0.705352005673896	0.817155151363289	0.579962138489473	0.783666650059625	0.324198107808534	0.86308533363372	0.835731477060215	0.671706702628666	0.864250334352119	0.779941615344432	0.728332707974687	1	0.741211938423933	0.717174577923535	0.779419146365021	0.507776456289385	0.709128884607855	0.664311101975097	-0.105467012203519	0.743995627844624	0.456467681577253	0.864039258664814	0.747919965938653	0.73245954600026	0.124541197609797	0.734824132764151	0.502596832866985	0.764502066406919	0.78514463568755	0.717808876137191	0.798579499157123	0.725273861304227	0.723075963808742	0.52638931683219	0.748208304901845	0.724341214061626	0.580547636342032	0.678846767505579	0.708677811684883	0.749197220186616	0.870966042087489	0.118776344993149
MCAM	0.770623508087275	0.704436390591737	0.493556678098114	0.766878575137412	0.557482028826174	0.564748840453984	0.785868202138891	0.752004720663074	0.892637506259549	0.633929871439656	0.226742332500392	0.831354350315324	0.241015771768192	0.773024853149003	0.778347699538502	0.639242546170066	0.75501650630589	0.750087651282988	0.804735875450101	0.832941670770049	0.774887095285319	0.83364589140216	0.789029538322086	0.674114474225464	0.823215954472518	0.845890779591037	0.862426268720147	0.847527410852526	0.835357828861212	0.806122612033348	0.80489984427896	0.752859180919684	0.732914282207261	0.801235930082484	0.827888039587567	0.711089219443861	0.755448866576208	0.767523270740035	0.462457295133791	0.516007334501245	0.74226472603214	0.722044416028083	0.344292044733328	0.740780150883053	0.57214949237758	0.720680061857047	0.745472660298412	0.78499962685001	0.796279071642914	0.746349171535776	0.643809616556573	0.664658188442921	0.76969346455956	0.795366968789714	0.667836209483363	0.783604872874501	0.785916641636021	0.733786419701332	0.755668025692876	0.516718348192803	0.866323791102894	0.792647932482323	0.759324105303395	0.794564650133021	0.751867403365039	0.755897748425403	0.741211938423933	1	0.753738479255714	0.89900907614276	0.665338840159569	0.793506060095648	0.825281869656497	0.167161014571822	0.81352264208649	0.646866115435688	0.805468854982972	0.743294119931053	0.878995468846903	0.456778244135633	0.813682250714871	0.651110064161315	0.810629720879272	0.791713655035808	0.80086797844863	0.822255871043744	0.748326183368886	0.81469835021555	0.647988370027339	0.772930303788198	0.779185999439233	0.846997715608546	0.865240176771765	0.780808343980915	0.771902149342211	0.84274305887041	0.228966961983266
TNFRSF14	0.860276970723559	0.913853877436499	0.429244614855555	0.688543252504475	0.565784155540189	0.718830522515536	0.914658236089947	0.835660545858804	0.791069920746006	0.708159934240721	0.158145088105619	0.896814140930839	0.190262257582066	0.866902199084876	0.90800825241524	0.632691852809241	0.792025442366256	0.837365620839563	0.859446490924006	0.833130657479203	0.883568509729501	0.891641637806162	0.906222885809118	0.782249626875853	0.806633657640289	0.885052346454484	0.683399031907466	0.913880175206502	0.78658870056375	0.839707068989517	0.894679094212875	0.47332751099992	0.813610860131369	0.848674405825066	0.855054668069175	0.769466692360671	0.873478823997954	0.85505243846764	0.464881813255855	0.482948963730263	0.812624363171843	0.878477538938423	0.273129543961605	0.894425961405436	0.609822594953489	0.896624984366036	0.927019531208849	0.870620551361544	0.89842995786711	0.856864757501621	0.643713586136634	0.807132878549067	0.896004814108642	0.899361027146624	0.752867961870615	0.882391363632253	0.880393407476444	0.751246252428714	0.932014237596116	0.427393441967349	0.870904933006562	0.905837976437827	0.849516747328773	0.900576047646611	0.773178087822068	0.933816670594266	0.717174577923535	0.753738479255714	1	0.900212118436691	0.868739208610684	0.880685045135644	0.791966518418703	-0.000662795304474233	0.86252541895494	0.689741637104991	0.90461707466951	0.890249897678146	0.878937690968006	0.357057616877814	0.786125398063656	0.730331012832561	0.855964625338096	0.925985346135319	0.825446325166564	0.908599611712352	0.924091771054468	0.920196191606202	0.848284518431237	0.886188139906286	0.917040994473197	0.761296947781074	0.811771375231479	0.849879208764493	0.886216443932106	0.871108913309997	0.128569608489937
ITGB1	0.930301618576035	0.916251863727395	0.635581876072126	0.878076851485111	0.713962675468627	0.793921262535451	0.931843814232547	0.905998595479085	0.90283002271578	0.825047330918056	0.341401672395056	0.949004583814704	0.366407177314567	0.946723911008037	0.919988153987182	0.774944025401869	0.916467334971958	0.918314079606648	0.940657852056689	0.929905882921788	0.906471947757329	0.92778024713366	0.95556596196372	0.837483868455917	0.884575153007661	0.949835864673548	0.820638741203154	0.981491027451841	0.925595393110095	0.956318843954003	0.934346268444757	0.658837240808389	0.901067465913603	0.93782949098684	0.923659488039788	0.883634360037599	0.92703660689591	0.869243538427706	0.617690063579235	0.662998414001335	0.894080994904641	0.919085213570999	0.46351592729178	0.906550648082304	0.70195241544926	0.881830550089178	0.912297288680803	0.929833640757689	0.932129222386118	0.851554080766762	0.802930143854299	0.842846249000165	0.937654714463186	0.923152518019191	0.861965244170499	0.946604972424718	0.907835227775022	0.849109251411425	0.934208776026285	0.602877830579739	0.944278196970941	0.922035498263198	0.937752361042111	0.910339509842416	0.867303847261282	0.925975086780661	0.779419146365021	0.89900907614276	0.900212118436691	1	0.869643475204675	0.924547702253031	0.915940071743273	0.230437192885941	0.93330385663692	0.800241527076515	0.918382767212211	0.929269772568654	0.953782867562517	0.546908796326124	0.921919044007287	0.777160604499644	0.926711826602181	0.930371706846426	0.947350687927804	0.946163975454445	0.895517844945481	0.966987025441036	0.812913239422773	0.914168145260918	0.915294264197459	0.911038578001968	0.92403928213842	0.888112327418442	0.917204567302774	0.900859068356588	0.186227803550501
CD44	0.900424315364281	0.957072938409734	0.603277820052972	0.719822651153114	0.742815717417332	0.79677384012484	0.9264364287451	0.870049903553639	0.732343558325461	0.75218090862294	0.374780526463519	0.838874968891532	0.479666635504709	0.897999604929503	0.901040554038364	0.725808311151233	0.853132398217231	0.931771121194584	0.885360081590923	0.84735681507747	0.782625943950528	0.864236073527873	0.887543679458437	0.728361393052977	0.765715744519546	0.771480516628279	0.656408727345605	0.892569288979864	0.789541269226774	0.879938549094029	0.791538920274759	0.507863739127744	0.848768370296161	0.934624362750712	0.738988107057037	0.862736910731919	0.898993403111588	0.704625627089596	0.640482118169811	0.700170961120363	0.884951346619245	0.939385127478383	0.451526475688782	0.801126830117647	0.767684717308089	0.952316939603462	0.891270307402304	0.815442587812803	0.840403565582614	0.698248549381865	0.78558240014014	0.910211807078926	0.924368118167271	0.834631091039617	0.854609134177779	0.899934954674706	0.795676664583016	0.780354433012014	0.884269985489977	0.546669979954111	0.766438010534013	0.817121847634976	0.899572929424768	0.788880627468446	0.714873096976755	0.916378381725776	0.507776456289385	0.665338840159569	0.868739208610684	0.869643475204675	1	0.89207335346314	0.798808531474019	0.242226718806508	0.826626486410672	0.808054930278153	0.789332138318937	0.889011755527307	0.823027526391623	0.574126321115896	0.783927178524838	0.779941193288487	0.827895738383298	0.875851199692751	0.872412428219535	0.842928692347637	0.895754801416163	0.910700210799292	0.903878949392364	0.854060802028123	0.873655963963366	0.790591645946273	0.788795360406247	0.807522439556743	0.853461791885463	0.705956727757888	0.0621407747599945
ADCY9	0.901728122138237	0.90862694561779	0.586222610539505	0.804376287991597	0.708409129837216	0.759059012483163	0.933676670710765	0.888753498141083	0.793712561589457	0.799739929711853	0.285797684251524	0.927497299713424	0.336259394859735	0.912874960778829	0.91015509750731	0.72316590914173	0.862147896357479	0.923950636651678	0.903192946844116	0.890728514685064	0.867822023996302	0.881682938571321	0.9332178444452	0.83381050240248	0.843599548562916	0.895702136635743	0.705345668259958	0.947842271827855	0.884016563212925	0.913495471263465	0.898525994520012	0.526192900979202	0.85160401930932	0.927810767464023	0.8835390673486	0.863231256260973	0.90327217209747	0.856282857569924	0.572063373987234	0.640774716518939	0.838449043311589	0.91258182079226	0.424263556009851	0.863775720396006	0.703738497016982	0.902015385041032	0.924132097354413	0.896752653932024	0.924690303628015	0.796207434306749	0.770411488105026	0.891205491183911	0.933572588861197	0.921232035262729	0.846789795545916	0.927451924681948	0.887541094158593	0.792131013924272	0.909575520459995	0.5780771473507	0.889185305606323	0.908642844859448	0.904599295801064	0.895414553199218	0.80908803127609	0.927018007286007	0.709128884607855	0.793506060095648	0.880685045135644	0.924547702253031	0.89207335346314	1	0.876457450149793	0.178944308627429	0.89835941747736	0.771766773895361	0.895414920489483	0.888527080999236	0.88246255628651	0.510210053601206	0.850194199407397	0.748799208240996	0.932575296298562	0.932426396312258	0.907366075231755	0.909064566618549	0.918900171476625	0.936314045948227	0.834358822855705	0.914832440289712	0.916663483855651	0.814446433433584	0.857832623214859	0.861588884248482	0.865111527014512	0.840374312237286	0.0849215977941909
PILRB	0.864163425236047	0.821210802794081	0.628003237119271	0.856897758272705	0.694640832645411	0.70766294612879	0.872453897554643	0.848642669092133	0.834293765573254	0.763584702998122	0.322060710298277	0.899272769697265	0.389209912033955	0.869113413581969	0.855372244920669	0.713968775389301	0.860471271413062	0.869787615742586	0.904582695096597	0.891452199417879	0.817821637336287	0.847347645915767	0.871739228750502	0.744726991170886	0.800909506943232	0.864273249350709	0.795965188267941	0.917548163053307	0.892524801942968	0.89794474748236	0.875073313926663	0.669598321757366	0.815568238507401	0.886020586556033	0.82009171169183	0.850493571211434	0.864851595459485	0.790047867704109	0.597406550245743	0.684688299773763	0.835705930462429	0.855701165100626	0.474577548876516	0.788753177330955	0.649289788662936	0.796442265552419	0.833225715016661	0.871260798971939	0.880027972559639	0.712368168387831	0.776634865522197	0.808355834169652	0.890021490329131	0.850409873125998	0.819735220882191	0.923537938131273	0.834951681880487	0.828192132260829	0.828721513534523	0.62839825265636	0.886913575520783	0.836473063463061	0.85910665378414	0.819797813889078	0.773083424936293	0.831152740805136	0.664311101975097	0.825281869656497	0.791966518418703	0.915940071743273	0.798808531474019	0.876457450149793	1	0.262013458346548	0.839347990979901	0.817639209902417	0.831900313090523	0.819354349233507	0.874119266598728	0.562305042077858	0.896996230174505	0.660624515334779	0.843219081708095	0.835904126508808	0.888393646300748	0.884438798803415	0.79959893569601	0.889549781122556	0.74592993218947	0.855676976303791	0.838689312971059	0.877638268739136	0.916689165554803	0.795998056106758	0.830243242160852	0.79929652317534	0.154472734895571
UNC5B	0.27989938133671	0.212156987048281	0.811484837851558	0.528149374878478	0.736260175468932	0.533429989338156	0.0687030315574195	0.259964006420285	0.202308599023912	0.461040832110524	0.863122271173588	0.0352158665454462	0.829829290965328	0.356156922659499	0.115004001851845	0.619683966272362	0.50072875171454	0.361845125593433	0.20638618960052	0.356054818082639	0.0114605812299436	0.119140225709192	0.212780278964105	0.233969476314431	0.119123775974957	0.0613554568636592	0.298921475829815	0.186755720739619	0.36637540006724	0.401557227447839	0.01242034411932	0.437364285752129	0.361600805393466	0.330199901274137	0.026436640673022	0.527247702141067	0.29044466585285	-0.133989368772127	0.707817373924086	0.660268922916812	0.340374324080792	0.310940271317658	0.833548430173828	0.0987313335805919	0.495507883833395	0.142674804362112	0.00877065016426174	0.120620954396665	0.0198319625863995	-0.178596045424138	0.69106829578486	0.31266078542449	0.170699586830445	0.0613100371242259	0.563230531040307	0.206888698352777	0.045623562236945	0.243191427049969	0.0547879726900304	0.647053434342074	0.03585745988472	-0.0361693609670116	0.396612918338444	-0.0931879200071117	0.187921443030799	0.0449378967507803	-0.105467012203519	0.167161014571822	-0.000662795304474233	0.230437192885941	0.242226718806508	0.178944308627429	0.262013458346548	1	0.23804030075227	0.503000804967392	-0.0941523878121513	0.21206176398383	0.188803125040339	0.836568122157012	0.323650816597193	0.427572323652036	0.222843897870025	-0.0218070355606703	0.380396678221178	0.045542634446815	-0.0805507422268867	0.203812334389708	0.0298882371848314	0.0658252756234729	0.0750678361679887	0.464287239223761	0.187792747256429	0.14323722219216	0.161890175273561	-0.0975463266868543	0.119153560511723
GPC1	0.89713771920148	0.894270239413154	0.6488084286903	0.83895462461327	0.728787300101655	0.787231286086127	0.858430121423254	0.867903195891129	0.792924487852891	0.806764425464361	0.395853772062089	0.888440404973467	0.389150059045277	0.93416765185067	0.895058179335383	0.782825713024232	0.896180003797228	0.882631128672447	0.861183689529198	0.881591971238622	0.896997624575738	0.878681318301796	0.95070685630217	0.867392520675167	0.885048931043838	0.910329416662327	0.732732610732423	0.925873806514076	0.883035089368012	0.933728223159503	0.905133985662893	0.524354212521133	0.911424514569609	0.899232865153095	0.881259906377667	0.867076876399021	0.899325080137861	0.840665747636477	0.623765097207528	0.616287443389101	0.872064050183391	0.910876405368891	0.481235518268261	0.886996816338361	0.692874825979013	0.828906991056257	0.888460794934229	0.878229660239536	0.893915981983259	0.815321366303208	0.798156021279925	0.841005288242066	0.886010426585504	0.900190466163995	0.840864913700415	0.895646143081748	0.869863237857363	0.774796508791969	0.918829776591589	0.650499337375277	0.877729430812905	0.864524284352623	0.934095315656946	0.872348989747796	0.883399687476208	0.877845072839885	0.743995627844624	0.81352264208649	0.86252541895494	0.93330385663692	0.826626486410672	0.89835941747736	0.839347990979901	0.23804030075227	1	0.779179698730286	0.882999182789307	0.919327752379417	0.90378482549562	0.526589351393954	0.884796180641659	0.804572442991164	0.91861012469227	0.878886105964508	0.910845751982349	0.897325762949735	0.858867451446247	0.923596962130915	0.760326752541046	0.882816422221345	0.870534603646401	0.81775872050627	0.819674625009886	0.841034092022839	0.860828295135822	0.845049913309858	0.0980694527413809
RXRA	0.833337374276119	0.810217123687555	0.777540184095006	0.826909072341419	0.823795916635191	0.780827617355491	0.742931119699655	0.778746030344891	0.693099647425758	0.792565273503475	0.557681067887226	0.714074362500109	0.646507289829355	0.829959083322677	0.767771603483346	0.785495510158948	0.854816684942491	0.862165131555123	0.80402179571205	0.840781776443092	0.695124656861069	0.69233354714312	0.808804332962448	0.636006571750901	0.649169539687516	0.684312879970932	0.727675600376603	0.785493351858428	0.772381052201811	0.864286978172079	0.67467885362397	0.608185838550776	0.833944833943627	0.876936565753046	0.620028828054816	0.885327279293865	0.81476530463729	0.550298374145344	0.833173522800092	0.732444232947509	0.859482614746206	0.861803540305528	0.66856543864413	0.6683198245866	0.697841520575768	0.762848426148434	0.686203789999259	0.714702959260094	0.674399898726872	0.555269017432604	0.868162782747463	0.8326956444646	0.793441161170235	0.711192157690369	0.868419378502007	0.835650312532784	0.672962344917652	0.725013419554686	0.738643391836428	0.713899187874126	0.680541312571982	0.652912339163371	0.865715932661167	0.653643800928511	0.676017522396572	0.709336651103976	0.456467681577253	0.646866115435688	0.689741637104991	0.800241527076515	0.808054930278153	0.771766773895361	0.817639209902417	0.503000804967392	0.779179698730286	1	0.625681213186041	0.790466934379802	0.749123692001384	0.706872934494347	0.783522396977687	0.771289808383435	0.754373445503435	0.682505333871907	0.854665853108911	0.721572307635093	0.669151445759553	0.829381291534503	0.735359587873242	0.709953774379364	0.691986208598999	0.815740200964651	0.788073797804458	0.683521838403549	0.775613920430835	0.57943750331206	0.163368638881126
SDC3	0.855228720559692	0.869983684957837	0.397246189605011	0.730832262389104	0.483963074927184	0.648396352467451	0.913526477438484	0.844222996362745	0.799640158907841	0.726452861445606	0.0604578053232787	0.967162885031929	0.0801236979620221	0.856537508531776	0.892519998882581	0.593065638828553	0.773602233583512	0.814188959095924	0.880947596271839	0.813017202910467	0.942162457824288	0.887529158493687	0.9272543587341	0.84427504793879	0.851466204716861	0.963235418573602	0.661072621468723	0.934357178509669	0.827919278706448	0.843980062035029	0.97157238859064	0.430789602115935	0.807317168984103	0.826652381120064	0.959395907732457	0.736973739772448	0.850379633497392	0.971407622511926	0.383866113623006	0.450872359095421	0.788780601760114	0.841206286122372	0.210338049854118	0.920008720873131	0.532781224284876	0.836701683486756	0.932783883765429	0.935881371565764	0.963312112007023	0.937473301438138	0.5947572593444	0.768409162217712	0.895904781566386	0.938299210497799	0.706784069863497	0.900272602529827	0.932815777184131	0.777136782436507	0.948613606201237	0.411257124308764	0.954491781446451	0.973750818630145	0.833397649206341	0.978831587498018	0.842910825959693	0.936677902824459	0.864039258664814	0.805468854982972	0.90461707466951	0.918382767212211	0.789332138318937	0.895414920489483	0.831900313090523	-0.0941523878121513	0.882999182789307	0.625681213186041	1	0.882646711939793	0.874346513886227	0.24856854886942	0.821719429896622	0.636990558612509	0.889076605870659	0.968294144709883	0.839158369646001	0.948226799742603	0.946892146382632	0.909312149548532	0.79314965001906	0.921329887414134	0.905970893479529	0.730544301589502	0.840973659969674	0.84694968757143	0.871618586865924	0.965581504122846	0.0803230655261857
CD63	0.908247138846238	0.945676258540342	0.629747132750159	0.828968143790143	0.712795406439086	0.864495829267445	0.889610381665928	0.864634209550265	0.789816110980053	0.812183558058535	0.425419969323313	0.895322500061297	0.416525452644026	0.939787190263387	0.907015632344778	0.797279785745299	0.916915045885595	0.901797462679177	0.8768478315301	0.824041771927676	0.897083150251962	0.855462597263427	0.962695849706055	0.83886173160175	0.840168642710444	0.910777363852302	0.667464510348615	0.928946021136858	0.858343487012291	0.937850928797568	0.902206948957565	0.456510539368502	0.954418858422656	0.902780824258835	0.881227367297879	0.858165907517389	0.882628943845763	0.836650506493886	0.640639008620181	0.607044249300715	0.896215071435175	0.936451134819517	0.476952874512768	0.900075500319849	0.683418618635655	0.871691871831934	0.90256948001033	0.88536325353165	0.897621460368674	0.864481592781177	0.785634704848218	0.828742632699054	0.905716673079221	0.903321831652641	0.851117404084134	0.902602847564875	0.863256274982495	0.759461641947221	0.966184927294247	0.592290507488988	0.861239691324671	0.879579726964441	0.951851746552019	0.88581820674052	0.900397017934686	0.910907002615579	0.747919965938653	0.743294119931053	0.890249897678146	0.929269772568654	0.889011755527307	0.888527080999236	0.819354349233507	0.21206176398383	0.919327752379417	0.790466934379802	0.882646711939793	1	0.884159054240813	0.486965666718566	0.889739573094642	0.802700434126742	0.88926388823167	0.893076839718893	0.936651820195775	0.894867865881817	0.888145271336158	0.939567074815545	0.781184740804831	0.872505731261582	0.855416714041639	0.789369804424576	0.787532883436062	0.827077468754067	0.913004956901072	0.823257357626347	0.0166070638130136
