""	CD69	LAG3	ITGAL	ITGA4	PTPRC	CXCR6	SIGIRR	IL2RG	IFITM1	CTLA4	CD2	SELL	CD82	IL2RA	CCR4	CXCR4	PTGER4	CD47	SPN	CD6	ITGA6	RIPK1	TNFRSF1B	CD3D	CXCR3	CD27	CD28	CCR5	ITGB1	ITGB2	CD7	CD4	TSPAN5	CD226	CD44	CD3G	S1PR4	PTPRJ	RPSA	CCR6	SLC1A5	LDLR	CLEC2D	CD96	RACK1	F2R	ICOS	SMAD3	TIGIT	SIRPG	CD63	ADGRE5	SORL1	IL6R	TNFRSF14	TSPAN14	CD8A	C1QBP	JMJD6	SLC16A7	CD46	NOTCH1	TFRC	SMAP1	LRP10	NOTCH2	CD81	TRADD	LPP	HAVCR2	TNFRSF25	PDCD1	CD247	CD8B	TNFRSF1A	ADCY7	IFNAR1	CRTAM	KLRD1	IGF2R	ACTR2	CAP1	FAS	HLA.DPB1	CD74	PILRB	PTGER2	ATP5F1B	VSIR	STX4	CANX	SLC16A1	PTPRA	KLRB1	LAMP1	APLP2
NOTCH1	0.486953061928009	0.500122540244911	0.657695991735906	0.740042809000296	0.73649036109667	0.441218138157772	0.739811166244412	0.680931681091879	0.510356261945711	0.531536278940824	0.666637163902739	0.528733338282875	0.670061383636715	0.574358719313665	0.479935891706662	0.598252181285278	0.462371678036008	0.797356803604741	0.77749889505034	0.67738444545487	0.792424328811778	0.757819810676457	0.672877265038688	0.634683393541921	0.540510013216569	0.541825809691063	0.65402558420645	0.545960938454382	0.869683439541001	0.822234808640334	0.593794309868303	0.704994978528321	0.766460117310388	0.585515595692864	0.798858764900681	0.642285899758039	0.647080449632801	0.732929664027518	0.532835156798777	0.513801389667117	0.802749153148254	0.802435975518877	0.699668150494626	0.640436694656536	0.628354885473444	0.555447868577403	0.560890486915159	0.75820423264048	0.430717974183178	0.586873960356005	0.830524121039307	0.797199489980616	0.65515839697113	0.73426999164006	0.677810767315857	0.83123143456856	0.256921809466315	0.767960868729646	0.66593076040902	0.777690368013202	0.812795461534501	1	0.753440540835381	0.754173648129609	0.760148004113789	0.733874938154846	0.854486267531057	0.507500194120828	0.897811791094663	0.634727999227125	0.555072939741067	0.546921857054894	0.639461001160297	0.199554043222947	0.834034290533385	0.739687175022341	0.852527263962971	0.218490398159172	0.120787321755587	0.793827909432151	0.869192746109344	0.849243463981218	0.623721882377755	0.745046556055222	0.808788659784443	0.749227180915783	0.380118850509859	0.840009606638133	0.697447928624546	0.846579077075445	0.899117909717009	0.781969615628933	0.83218070677303	0.358986833429838	0.84990608201036	0.8223868710007
TFRC	0.48954593619546	0.673477346196043	0.651457304476723	0.842346136523776	0.766016784271813	0.661700988695783	0.780724692393329	0.854219547793462	0.451034149127237	0.842388301118617	0.836498453313832	0.492740794546101	0.855948429944891	0.86646794513467	0.591548110791463	0.537772555950208	0.440353126209862	0.78140601409516	0.844396390241811	0.765986874932891	0.537403004749548	0.751107083757712	0.87727543545979	0.756188383183563	0.60141396718718	0.639594946675094	0.823323337855085	0.567080294181631	0.776726500177423	0.869899502276592	0.831134381292119	0.919273334330014	0.798193275283328	0.764581764402492	0.797534052088412	0.72393836513749	0.747065100987564	0.807850662374544	0.53058373484434	0.741526613651303	0.821908523191423	0.777707306737126	0.744650849736906	0.733831108046752	0.625689451821518	0.297244974995757	0.784491832835173	0.707382414630239	0.663197129459454	0.780973520452097	0.716588758014895	0.786975764199182	0.663158921583977	0.865135718029222	0.742894065106459	0.828086016341118	0.0245712898150563	0.70680108688368	0.514932444934726	0.673895477033477	0.776106424335846	0.753440540835381	1	0.787501091972657	0.876076380442429	0.895434814919164	0.695377039494191	0.639725449881479	0.789460327106405	0.804929032900274	0.714748560825209	0.655184314032843	0.794068128724803	-0.035333529819259	0.688565060014473	0.691046806225025	0.822446362132551	0.0677940037478947	-0.038065962726278	0.799366261051829	0.904936301936324	0.893280825659276	0.829608458325511	0.693649346273714	0.782328946592025	0.5295792844812	0.359536771330156	0.801428536938311	0.785886139264976	0.807419108930875	0.808234156712958	0.821711960262707	0.843308753104203	0.51545350060539	0.868041016013955	0.724479877034255
SMAP1	0.777315491420574	0.477563936258173	0.531280226054322	0.718088142105242	0.767545544648895	0.503931265723971	0.877284442493572	0.865964148878771	0.785719556645538	0.678098019795728	0.823406189183415	0.762591411398338	0.884832747130001	0.715247589398938	0.756731066685494	0.78328523300113	0.7504250796392	0.888191006529787	0.832789226466006	0.874488312914188	0.597005771835176	0.746115256969599	0.750508207723992	0.878769648478315	0.541745377842129	0.601142295069642	0.829458715191848	0.380873540444601	0.850501684393894	0.827909709947709	0.818046313419398	0.870206139746146	0.804025872932357	0.829874635450381	0.839312663866341	0.872993280445406	0.864288759206053	0.600387476919703	0.822545657487902	0.787916725118009	0.783931665136907	0.827418739739721	0.789403196831685	0.747279013984705	0.87824125695726	0.186442182931029	0.827362964611659	0.791680508185189	0.490002347730093	0.674003780504914	0.657564300271292	0.816451411836031	0.813340891390232	0.81984435210714	0.881459103739026	0.877896992434802	-0.0100731509419372	0.827011097599374	0.539133405343769	0.75459984326786	0.806154223667159	0.754173648129609	0.787501091972657	1	0.877319984094802	0.854147990042566	0.681252966267193	0.86536235462821	0.761158581164893	0.541998601575139	0.84872445326583	0.625690866531039	0.811976134336925	-0.031859784426608	0.651425994976396	0.62222700039108	0.803887696882735	-0.00373523706579734	-0.0973506056937402	0.695165499631151	0.860716454466143	0.882681153351319	0.826006350190055	0.583156758321859	0.668360120318729	0.431568898898101	0.680552036145874	0.841177147179162	0.903710299190061	0.785714238828212	0.777397642742455	0.735331843786822	0.86408910997029	0.756165350210732	0.81131291508573	0.608134054115377
LRP10	0.709293072567283	0.578149271214698	0.609420292806571	0.821139245661361	0.832725265337302	0.603103424571264	0.872776415033233	0.910696068423301	0.670000338958625	0.816006078011568	0.90102821193214	0.687835390546593	0.896111596891958	0.827076627821812	0.751741490686132	0.719512377760971	0.640414318325821	0.887231657546888	0.858498363309448	0.854403976886805	0.562755769668121	0.806575416978422	0.871174591249109	0.890750278942572	0.606700958453255	0.721444101211913	0.90412757486481	0.479895747894429	0.832476565701778	0.839153928038943	0.880262988733597	0.910568803348301	0.857294110898558	0.837368305700712	0.852627938997607	0.868579874613337	0.866500961977465	0.703111057270824	0.717774769281006	0.835309487913544	0.825112419426377	0.862338053141367	0.845353807536404	0.782500222107303	0.799871090709049	0.256630389074967	0.882887219891297	0.774721742683994	0.670941109214146	0.789665902814126	0.660362850671356	0.826289762328594	0.756273606822548	0.87937360524268	0.869161125585958	0.88943598802956	-0.0249225407157504	0.785549277167183	0.540502962860684	0.75404114714205	0.809742653021862	0.760148004113789	0.876076380442429	0.877319984094802	1	0.857193128292695	0.659514999956804	0.800790289152679	0.788160847973485	0.61003752135864	0.846154995552593	0.669132830522101	0.867163516575935	-0.0496531040313573	0.643393888185004	0.673916492002428	0.819435988593019	0.0192351265707215	-0.119699916386939	0.758795797591806	0.898661396798979	0.886731229796237	0.898367669516706	0.585847498493123	0.691280339343457	0.472179188005438	0.540922057935978	0.827821542612172	0.884675392643299	0.793713331900266	0.791984311971638	0.810953417915636	0.889048890715626	0.667369833611384	0.825118352352636	0.62781771110902
NOTCH2	0.604275996818111	0.577236580061139	0.560423863297213	0.771809187403292	0.739827775196975	0.573079249004063	0.801572261077051	0.850978752668663	0.576326457789925	0.765694033863802	0.812436958497962	0.587802854155418	0.888009801243102	0.797117301271304	0.654608003699369	0.617797281465283	0.572098625773737	0.804753042423463	0.826908084254729	0.823903482060115	0.536283091224249	0.727857489513524	0.785796859002233	0.779613675127944	0.542179547073014	0.553160266483884	0.810338493696014	0.470398847115932	0.801002817926376	0.819830712356223	0.826353342752802	0.910198224797566	0.783457673956754	0.838994558665445	0.791705979381331	0.762970610640118	0.785812757051987	0.68903483024103	0.650309528312996	0.756388214805391	0.773955764262917	0.77737704754274	0.751617202229463	0.752326119911995	0.719699147462415	0.201909100252758	0.766632700187134	0.765706216816104	0.534628916035739	0.690397777479846	0.689991911168558	0.78848190268582	0.736846468318012	0.840346164861322	0.77290590965658	0.839797297324237	-0.0292401482869586	0.727804390998107	0.492329299359518	0.693266607497364	0.804737376808406	0.733874938154846	0.895434814919164	0.854147990042566	0.857193128292695	1	0.65145658128066	0.737950271134138	0.777905213769733	0.686888246452161	0.790857605695374	0.64427210648779	0.778300820998286	-0.0771342165843642	0.646670732913415	0.665394257728742	0.793530551693496	-0.00624259826953296	-0.0700439211520358	0.736108219908548	0.859642797804518	0.863569006484638	0.813531084691533	0.599023807237596	0.697379016872068	0.46195354980399	0.530743528651932	0.798697078872656	0.83554868890274	0.767958615887566	0.777528818165293	0.749468710980639	0.840857031453161	0.67383990801152	0.832620114029429	0.662035238704617
CD81	0.410820557668962	0.523577334345799	0.689474826706161	0.705946805045311	0.663650391325125	0.427917488402616	0.692454517682171	0.582104580591265	0.470284650330379	0.401561709302258	0.59991090476205	0.426208526665814	0.599132496425157	0.436387112200055	0.290938618409815	0.583675991338132	0.407867449731714	0.738524112785728	0.711237319613982	0.601976958840333	0.757354884545384	0.657921050408262	0.573338211686832	0.560880624513654	0.575195716954914	0.518485642524501	0.491572086550765	0.607547975923575	0.815881998357022	0.850056077196245	0.490971400673256	0.603828965631599	0.712802635206783	0.44106257553461	0.753467987833212	0.577446428922684	0.599511174831382	0.768467539845479	0.474499837946364	0.32790097345145	0.809419798178593	0.667846957637061	0.574750227345051	0.590646732564148	0.573091539984845	0.67147607189081	0.434479245932353	0.684675708434676	0.337652764552283	0.561906218249905	0.88177232097671	0.782143398207142	0.590557426846445	0.596946167800091	0.601979964810596	0.753966107528464	0.451553363792039	0.785771830595444	0.779006374760747	0.710559522145533	0.746372998848916	0.854486267531057	0.695377039494191	0.681252966267193	0.659514999956804	0.65145658128066	1	0.40746910980949	0.837170023987126	0.707109911486907	0.394321986817817	0.520341486416376	0.554676763981754	0.409792627157108	0.906189140086738	0.763491814782989	0.828733078315269	0.412701588961474	0.304516076098128	0.769376661704119	0.831913592784493	0.854394078732767	0.486340990159899	0.85031645257182	0.884028092472335	0.758703287660355	0.311144019177197	0.869067779584204	0.612564460359751	0.858272888413864	0.892989798802711	0.735220076962832	0.760173343044532	0.262310333344597	0.877585667855726	0.854825199506638
TRADD	0.857993692359479	0.305273770313795	0.28946221985951	0.504694713077316	0.603325645080497	0.339153481668237	0.80333734817429	0.814822992908355	0.846122018913783	0.623052996324427	0.749702976801855	0.800926886606998	0.861986904248674	0.639781415430454	0.838976142283555	0.743642492392367	0.807436429908759	0.798299987092901	0.691040522615793	0.830642394081117	0.393355400715158	0.596333491535309	0.626518242732376	0.86218915557602	0.383881148146561	0.45453254627279	0.782615508234416	0.136196173181366	0.696232835606243	0.649688218364733	0.793952185499191	0.793252395022592	0.658667815712306	0.849515145274681	0.697555012175944	0.834321479040905	0.833088332070033	0.353228339509494	0.899750922797691	0.835875081380583	0.629442851162691	0.71924844525681	0.676347208987475	0.650435383032084	0.912854207525141	-0.134478610414486	0.82359154871953	0.711569527214531	0.378231255194137	0.559071873045234	0.432809258637912	0.659377070828049	0.755375282839323	0.732778121388362	0.854897032711846	0.741642603826661	-0.275684417167795	0.740011105214657	0.28999497044304	0.60600224948069	0.646390035338128	0.507500194120828	0.639725449881479	0.86536235462821	0.800790289152679	0.737950271134138	0.40746910980949	1	0.531970803961297	0.31942234549158	0.917008985241903	0.549491655539188	0.754735745472953	-0.263979324613375	0.409496262748765	0.442554810152986	0.619637792464836	-0.220907064795714	-0.299798506530977	0.479827849327653	0.691027264063095	0.710054821606788	0.812352421075148	0.331301277662414	0.432571580562029	0.121404968393895	0.768478793962156	0.688194605198831	0.884537104441379	0.600854551558978	0.562275549013225	0.553484397834615	0.693830732923583	0.903018193526187	0.618133019130299	0.352916212683205
LPP	0.487344660369176	0.411583365337099	0.583389852038267	0.751527950081489	0.711100196172549	0.38992937331673	0.699612059025541	0.650398840114397	0.4831213990117	0.548920550748971	0.632474780935802	0.556338089756309	0.669120454175959	0.585505434342639	0.534371928466246	0.544653406038693	0.491768939342089	0.805450275026588	0.741913758615433	0.659529986262604	0.864647027663189	0.735510444358515	0.6958028672077	0.597997094956008	0.451669646621632	0.513160406375212	0.685074117813116	0.46241933990066	0.930427826172524	0.791032941580481	0.581648335522801	0.755747163103312	0.731728430139498	0.635919155537069	0.81640315466759	0.628077769349107	0.655448141219885	0.761468412326296	0.555161513976627	0.560086254913299	0.811427391673632	0.825110608875906	0.706069737226316	0.589949689283922	0.645039223924145	0.477225433889534	0.607530179712079	0.78690394070472	0.457085263940854	0.568218005603678	0.897706180937935	0.782050444389461	0.703585868188448	0.803915644559703	0.67118406147415	0.862459247197649	0.112283347263953	0.78737798001096	0.592205130253125	0.726946195837127	0.859872386900561	0.897811791094663	0.789460327106405	0.761158581164893	0.788160847973485	0.777905213769733	0.837170023987126	0.531970803961297	1	0.665349782333566	0.594910139097203	0.444361504536268	0.585340425925781	0.0513660854303461	0.868995867550994	0.724795545618792	0.896958149237061	0.128137487447619	0.0176856394671929	0.794433967479473	0.896364121770844	0.868004953685776	0.654762414698305	0.782721548499152	0.853271658798073	0.684395412654543	0.422988989281604	0.866060926091739	0.724917449967042	0.862040588266425	0.938704212707044	0.856714224331636	0.863239009355668	0.389680161490714	0.876814863672548	0.905844995102116
HAVCR2	0.14686550381744	0.640706783396409	0.582219290572948	0.714273776220403	0.528957630994011	0.61359133464982	0.544089856321947	0.588418832811601	0.153096234055843	0.649094676497075	0.576795473593596	0.188714176537278	0.605543191891853	0.639531658887759	0.227921712008109	0.281374349020689	0.154759827688011	0.528885998137235	0.67711199754388	0.510776294700192	0.483244462556142	0.546274977516121	0.659861628923619	0.467033431981421	0.575703926645399	0.467856641836887	0.502978647457561	0.575599540523316	0.618775790977515	0.754797544833399	0.560891870831855	0.680096592645102	0.592754900005867	0.489887742412727	0.593305846480563	0.439670524882516	0.515843676459335	0.789117770408454	0.22091510003056	0.382393982075666	0.716108616362153	0.524542618140767	0.462232346619272	0.497191982382824	0.324725918828569	0.400911568502885	0.471521044204588	0.496761104514286	0.504377924607712	0.624741710226568	0.710386123266443	0.601573233230178	0.395644455652227	0.643658414533318	0.444475338396853	0.608502579004029	0.17004029654662	0.537356551444567	0.484693239447926	0.472807205478157	0.589261833485869	0.634727999227125	0.804929032900274	0.541998601575139	0.61003752135864	0.686888246452161	0.707109911486907	0.31942234549158	0.665349782333566	1	0.343303197040601	0.588464665065008	0.561378844901692	0.107775488841013	0.721994308012101	0.588100420004913	0.713125609111079	0.156270210776143	0.187080093832891	0.723124541432625	0.743148278900888	0.770672096811639	0.490439721627191	0.743827529352971	0.786812746515475	0.526674341443909	0.113624725910545	0.684257273564994	0.524777081165829	0.691679437890454	0.73268704783451	0.68301088161484	0.632181210626484	0.224984351926396	0.774927714575153	0.737912228876139
TNFRSF25	0.827145098015746	0.352747274356341	0.349679983750009	0.585413094278832	0.68545479340847	0.379450654888821	0.799072151804855	0.855305730325275	0.773623969751573	0.700780838711683	0.798299596189801	0.780711541106054	0.873674629828645	0.717779152283815	0.893193438151012	0.70663189633631	0.775806769492342	0.817573753845227	0.72270053487017	0.862369634435262	0.419700769220378	0.685550818756189	0.71677973109056	0.856166660347638	0.38548618272839	0.514149781726903	0.871412333797552	0.173096939852345	0.717952677562708	0.65826624771537	0.830926496899255	0.8557013072111	0.708526436650633	0.897114958817608	0.749817529688673	0.837332833967469	0.825812179648668	0.439932642602594	0.851806518210252	0.90636288039439	0.657934825907516	0.766748395133013	0.769364186415262	0.703857833583358	0.878777653365431	-0.091203218046259	0.865742024711017	0.756252069986918	0.46533767259899	0.609935037058831	0.434472486360329	0.706218519345401	0.791934910508607	0.811683179686939	0.868666748401844	0.801154817657833	-0.288973611770919	0.732608907211713	0.306178058831243	0.654969646250217	0.708609625526043	0.555072939741067	0.714748560825209	0.84872445326583	0.846154995552593	0.790857605695374	0.394321986817817	0.917008985241903	0.594910139097203	0.343303197040601	1	0.543410189035632	0.77959572032064	-0.306402235151367	0.412983692441482	0.505993008591801	0.643942385797309	-0.221428189553395	-0.305547191834142	0.55955480195241	0.740107823849087	0.734920116718963	0.874481472106237	0.325086430697704	0.449433098971901	0.203399760365872	0.70390535544248	0.681072348570489	0.901545791214724	0.635890207310613	0.598081597908414	0.605831994465872	0.76169906235552	0.863155667991301	0.6411939181176	0.382124950291408
PDCD1	0.413129060840018	0.714266724261194	0.623758839755012	0.673366878397341	0.6134155152887	0.776388779924592	0.715522535391987	0.785716820613997	0.435056127463551	0.723401103331682	0.784277006493597	0.284247553045651	0.73691379467249	0.64503134104613	0.342688545738523	0.54250374881309	0.306217787484285	0.576607317150774	0.740772479516884	0.721498718092455	0.197011329367803	0.546468623890915	0.642240051054078	0.729325510977782	0.772393883913879	0.631078177592083	0.601037722415893	0.613601009295087	0.476474835886094	0.701718370595828	0.767863875624873	0.656438412994952	0.718172684102929	0.622556520631212	0.535105068025428	0.65190546606339	0.664412355418136	0.599938351515299	0.367364792420603	0.512712916245568	0.586445815412125	0.508523625416528	0.58487367503043	0.729959161293503	0.451661927464058	0.313922101755101	0.604569623870287	0.511626865498263	0.558334828841878	0.715191792840986	0.395458209765053	0.61646962291864	0.417175236124463	0.546935032062747	0.607704631832413	0.580436828584695	0.235532814010757	0.470159033084882	0.529080649964845	0.523172980474135	0.545025053593691	0.546921857054894	0.655184314032843	0.625690866531039	0.669132830522101	0.64427210648779	0.520341486416376	0.549491655539188	0.444361504536268	0.588464665065008	0.543410189035632	1	0.786602627431308	0.20613353071659	0.427215108439822	0.541519598493434	0.50977247908414	0.1410735629086	0.193673758032899	0.629842000255651	0.599936853253802	0.670407607342344	0.591508859828524	0.399458168068719	0.460791683642915	0.426181025490147	0.207680445327728	0.571186618183622	0.611313955655305	0.561596103812729	0.486068062002066	0.528801561330362	0.593626355918603	0.515986073048667	0.600948297706114	0.329143098787348
CD247	0.68499467453869	0.68473443606566	0.686565830998329	0.807643683169464	0.840485274163549	0.754319732028131	0.875205405703821	0.945683874247229	0.664085630218248	0.838828186341793	0.954984455136417	0.563653836039144	0.86714005222618	0.831126111230718	0.651892065699902	0.758668665514751	0.567251996173166	0.806049617190191	0.843893337181688	0.838075123850406	0.303070623642565	0.751885038364455	0.857389968430403	0.9379652561223	0.754239475770194	0.804655509478203	0.863977463510766	0.575189095198026	0.640272604955603	0.811483979295942	0.915262994109901	0.834826943972995	0.860099193992477	0.771267178423256	0.754329702646427	0.8984747368304	0.871673091425349	0.663408655048093	0.610488581586175	0.801950527575712	0.712787602866179	0.736475080786148	0.815243945603434	0.850180848507501	0.695756901078831	0.269792724852387	0.866292940408618	0.646760697856432	0.721557908786447	0.831866948180939	0.441268747620716	0.785248330276991	0.629205098166147	0.75318922723581	0.856404285815073	0.767923930562	0.130984193185114	0.620823611786144	0.594082762157404	0.679484100497502	0.701740896255125	0.639461001160297	0.794068128724803	0.811976134336925	0.867163516575935	0.778300820998286	0.554676763981754	0.754735745472953	0.585340425925781	0.561378844901692	0.77959572032064	0.786602627431308	1	0.108973865021508	0.449651538124653	0.63249919564604	0.633798270738693	0.138610858326371	0.074099338141174	0.700042658343855	0.774190340139508	0.7893579807921	0.860138137319997	0.427482985460774	0.512367883706616	0.426283746996772	0.452167899289088	0.682722619697012	0.784724339224916	0.677980686223862	0.592288906280248	0.69136212173611	0.789875370923493	0.656802292000769	0.705525480174375	0.393717551586717
CD8B	-0.00702912412511158	0.301809634554872	0.557486777412776	0.254735431904882	0.313418359324074	0.274038835956616	0.144638236910945	0.0263418416605127	0.0645349645139369	-0.169657863997728	0.128189509029833	-0.165662428490468	-0.103466848382892	-0.157664040579843	-0.379275860821144	0.305531806745549	-0.0485629399266672	0.0848113040983175	0.112524991487189	0.00489549563201111	-0.0476682012423414	0.120388102285459	-0.0301572857307175	0.0820964402231738	0.430254126436824	0.357065335237328	-0.137526956877734	0.588406997663154	-0.0654930164533294	0.253875054774004	-0.0384557652557296	-0.186280952660687	0.235040701527867	-0.269135140274682	0.152371900298651	0.109127099028335	-0.0035911415130322	0.29223358121186	-0.193373636176113	-0.330293670455064	0.0485661095393623	-0.0200931314663274	0.13844654594598	0.279439723102168	-0.127440353075754	0.7422017982587	-0.179522901978391	-0.00204072741257614	0.0856286069127867	0.0973995421638267	0.0470279961803344	0.291513539367465	-0.00921339827261543	-0.194101973095858	0.0497519045185892	0.0214310329250378	0.963388251049627	-0.0582903156971337	0.675892359050627	0.23462189061572	0.116612381893328	0.199554043222947	-0.035333529819259	-0.031859784426608	-0.0496531040313573	-0.0771342165843642	0.409792627157108	-0.263979324613375	0.0513660854303461	0.107775488841013	-0.306402235151367	0.20613353071659	0.108973865021508	1	0.120752650255025	0.355669628059401	0.0359707554697038	0.859271345019038	0.734209158069058	0.195474762114147	0.0454844944255191	0.06429068393045	-0.149619563599692	0.240766251435305	0.14481448573632	0.559873716059085	-0.16000359682381	0.0263298967565135	-0.149956374832946	0.1764864701758	0.0393878269892063	0.0221195820778763	0.0849565195036436	-0.323942863167013	0.10981413179472	0.0355175422201146
TNFRSF1A	0.316810966410643	0.418723292363857	0.505513562448864	0.619190925125572	0.514222022532588	0.334928833015659	0.620028667596537	0.515566105469493	0.361525582636898	0.423246096330298	0.499435432635348	0.427364730037503	0.581843347188041	0.446381653879044	0.336969229236186	0.417110195143187	0.337192233811547	0.680907748077765	0.646826934264292	0.537067403332003	0.852890534536945	0.61068336116326	0.562866756363583	0.458608647510693	0.42676026275455	0.370824540682508	0.469964713717095	0.434430158340845	0.861894020203329	0.75573839705628	0.440444741985599	0.627747000942079	0.615597951552072	0.465789284309573	0.686742617971198	0.471914102629433	0.547189535159661	0.706642374788592	0.467706009690549	0.358759475386006	0.823797268481954	0.678757928835128	0.481267063065537	0.44983987815484	0.554833903935394	0.500315159662972	0.433258617103878	0.67797556742962	0.29249793815564	0.514730349217717	0.941433768447636	0.664922839874256	0.544248630132733	0.656518150701842	0.521069900015086	0.73919978852837	0.176748383961574	0.811846711383044	0.581785564381718	0.602784212173019	0.708824989672128	0.834034290533385	0.688565060014473	0.651425994976396	0.643393888185004	0.646670732913415	0.906189140086738	0.409496262748765	0.868995867550994	0.721994308012101	0.412983692441482	0.427215108439822	0.449651538124653	0.120752650255025	1	0.650575804328187	0.847531916615638	0.14714077400435	0.11199690939958	0.725231670743023	0.829491807635126	0.850347993613898	0.474227902402519	0.839422240154149	0.898275004391989	0.635824955164031	0.294756719763754	0.888386335621466	0.629006823636781	0.828066906275551	0.928836152007043	0.756391407466762	0.726098641445301	0.279812366876311	0.859627745523182	0.93541406538116
ADCY7	0.507223230253355	0.529635563124634	0.780826460829451	0.703843356356659	0.762911923105148	0.429706296464269	0.71152373197672	0.667470383174598	0.486420405948418	0.465369029287344	0.66211123054795	0.453341008339023	0.605823904829139	0.490976614368394	0.389897785870207	0.631151010811946	0.447414894065697	0.735439743340827	0.7241299558209	0.648134375295423	0.509904029670984	0.661239058370613	0.615754186734627	0.615966918616025	0.532070304389463	0.575375621575467	0.58626019366586	0.614719075659555	0.658572662521298	0.811116601109874	0.580815636883161	0.638562990146591	0.724872014127175	0.548573127354546	0.808449919827081	0.614522317364542	0.608084177159228	0.752580805412436	0.449900504112325	0.436984323436729	0.712396175772988	0.685919612407937	0.688818933056141	0.693652980235592	0.542840670679143	0.578148244365843	0.493679179216882	0.673349889773898	0.436465193422211	0.545395028315946	0.641949024593243	0.821142563526268	0.654020138941311	0.644632327818359	0.652089078397194	0.745536920473532	0.405376189462319	0.611211749101402	0.681401592071709	0.715443183353343	0.737612949996235	0.739687175022341	0.691046806225025	0.62222700039108	0.673916492002428	0.665394257728742	0.763491814782989	0.442554810152986	0.724795545618792	0.588100420004913	0.505993008591801	0.541519598493434	0.63249919564604	0.355669628059401	0.650575804328187	1	0.714685480652681	0.423089285959532	0.261615550427573	0.738219603183911	0.777757719475797	0.750125158348051	0.566275761765372	0.677585979646318	0.720560706347847	0.753107392286478	0.349572156133924	0.676854383052482	0.632017090242425	0.801844204931101	0.726094848506538	0.648721190598018	0.73151539406215	0.323610779779594	0.74656361166821	0.641152759971377
IFNAR1	0.551156993833319	0.440896536737674	0.574585169356194	0.730476040600823	0.729675149589305	0.415732105428443	0.746812039455979	0.710327588837692	0.558546765889975	0.577667005754678	0.684437163939145	0.62655895066276	0.749666257298957	0.604802193542235	0.578053850145514	0.608594874165678	0.560077384113118	0.8306289829526	0.772504199526643	0.704992271434908	0.756359737662895	0.755024986041632	0.709188944817074	0.670013119178528	0.471027484152804	0.541060456468924	0.703813824376014	0.441102485289994	0.89652056528478	0.848804173111494	0.63920173872541	0.793221354447209	0.736170089304836	0.678689857750478	0.871282738796067	0.692182378530923	0.710386950529647	0.764825952975342	0.629171141684888	0.601338819701461	0.829451532573077	0.833119920813531	0.716134171876148	0.621349900976481	0.71310822701444	0.375727301030897	0.651373755830741	0.788962933371299	0.450284770954797	0.599275214543528	0.863031793383422	0.808758154028226	0.758246762465772	0.824574850703313	0.728554040427484	0.882251361523166	0.0695123220244509	0.81524682461843	0.563406981285674	0.742582299090149	0.831900193248251	0.852527263962971	0.822446362132551	0.803887696882735	0.819435988593019	0.793530551693496	0.828733078315269	0.619637792464836	0.896958149237061	0.713125609111079	0.643942385797309	0.50977247908414	0.633798270738693	0.0359707554697038	0.847531916615638	0.714685480652681	1	0.0770100783959511	-0.0637697457572328	0.80185627494954	0.923301767350397	0.901566962192014	0.680557439561727	0.784263822295163	0.86294623607784	0.591018284287474	0.481771262238879	0.866670125928079	0.797249529712475	0.871974418511337	0.917825079798319	0.807419647353932	0.858888528419166	0.47000170524906	0.91459162216008	0.867291485252078
CRTAM	0.0741390539369577	0.279787187627226	0.591850191099837	0.310891665676501	0.379685635456404	0.235044069789473	0.169202142492832	0.074302621175692	0.0741259447085891	-0.104111121524386	0.162208056543039	-0.127599477848253	-0.0478252960352755	-0.0674481706392324	-0.272416786126706	0.315659997468689	0.0129223003077497	0.15552211999272	0.146093280948956	0.0395549291514449	0.0116475088845823	0.163179442215269	0.055428141659091	0.105892374886708	0.342095866522145	0.33202587855853	-0.0406944350790266	0.549573128829719	0.000648974408870372	0.304274293053406	0.0217318930462173	-0.0886739217958936	0.293773056257016	-0.181302935853333	0.232260311566866	0.134594266500147	0.0283893835875162	0.331060674664372	-0.139396980329946	-0.226885007106231	0.137162180390801	0.0500036644596475	0.178587824012741	0.310837218353151	-0.0786071372402155	0.708076851645597	-0.0935987361830241	0.0848270684817401	0.14739150253431	0.136319893815719	0.102803440753806	0.383345162931436	0.0745055820284804	-0.0992311741540048	0.10791176983288	0.0861242140400035	0.855588474391514	-0.00117909736959476	0.657300137276376	0.271041783732068	0.232267460014167	0.218490398159172	0.0677940037478947	-0.00373523706579734	0.0192351265707215	-0.00624259826953296	0.412701588961474	-0.220907064795714	0.128137487447619	0.156270210776143	-0.221428189553395	0.1410735629086	0.138610858326371	0.859271345019038	0.14714077400435	0.423089285959532	0.0770100783959511	1	0.736796972126669	0.268489136590997	0.127318684961633	0.11059424213333	-0.0568069640423052	0.262941552894247	0.185357380277452	0.588733621967545	-0.131344274633599	0.0673456885531638	-0.0882522573852755	0.250902109320468	0.108669930412149	0.112575711051789	0.148055773442401	-0.286105391422164	0.162642198794829	0.10716604356037
