""	PARD3	EGFR	TNFRSF1A	AQP1	SDC4	ITGB8	LRP6	SLC16A1	INSR	CANX	CD9	MYLK	DPP4	PTPRA	CADM1	AR	HMMR	NRCAM	ITGAV	PILRB	THY1	LPP	APLP2	ATP5F1B	PTPRZ1	CD99L2	CD47	CALCRL	ADORA1	LIFR	TLR4	ADCY1	SMAD3	SMAP1	RAMP1	SORT1	CHL1	CCR1	TFRC	TSPAN5	NECTIN2	PLXNB1	ROBO3	IGF2R	CD44	RIPK1	FAS	SLC16A7	SDC2	RAMP2	KCND2	NOTCH1	TNFRSF10B	ITGA3	JMJD6	CDH11	KCNJ10	CCR10	RACK1	LTBR	ERAP1	TRAF2	ABCA1	TNFRSF12A	FGFR2	TSPAN12	MCFD2	PLXNB2	AMFR	NOTCH2	NOTCH3	ACKR3	CD63	SELL	MCAM	TLR2	CELSR2	TNFRSF21	LRP1	CXADR	MTTP	CNR1	ITGB1	IGF1R	LRP4	EDNRB	GPR37L1	GPR37	ITGA2	TYRO3	ERBB4	CNTNAP1	MUC1	VLDLR	TSPAN10	GPC1	SDC3	TNFRSF14	TNFRSF19	NT5E	NCSTN	IL17RC	SCARB1	PTPRK	LRP8	NCAM2	ROBO1	MRC2	TSPAN17	STX3	CD81	STX4	ITGA6	TRADD	ADGRE5	FGFR1	ITGB5	ITGB2	SORL1	APLP1	NRP2	RXRA	COLEC12	ITGA4	SLC1A5	C5AR1	SIRPA	C1QBP	CD4	CD163	ENG	RHBDF2	VSIR	CD74	LAMP1	CD86	NRP1	MERTK	TSPAN14	TREM1	CXCR4	GPNMB	CD46	TMIGD3	PLAUR	TNFRSF1B	CSF2RA	CLEC2D	ADORA3	TREM2	HAVCR2	LAIR1	RPSA	STAB1	LRP10	CD93	SIGIRR	CD68	HLA.DPB1	PTPRC	C3AR1	ITGAX
CD4	0.437489710350828	0.363999671986754	0.556894133746098	0.043425520347045	0.432342592858536	0.308442437710207	0.388569685256666	0.230283312818059	0.289316681580052	0.529956470574898	0.438086639156198	0.195757782813374	0.303836390955309	0.363945101549102	0.438428504941273	0.416611260522488	0.327858029363149	0.323651831361305	0.473780495567109	0.378669845663297	0.290044612292123	0.553917176027829	0.750927516632748	0.415937283790261	0.267989411344616	0.561683459395822	0.411622803979902	0.261711730448526	0.261855073471118	0.304492360059115	0.737819154779811	0.397004777560984	0.263151033587065	0.778207392897677	0.343045098970044	0.408818355459557	0.249368356528236	0.957444020604336	0.703697260876102	0.324877422285161	0.735807323482467	0.406491082508808	0.361324416965574	0.843796117925472	0.703914993591293	0.651391827493682	0.485456392350436	0.320873714327628	0.657501277114574	0.355538688836708	0.3056509201513	0.480811774222924	0.69790675468937	0.456873738555101	0.526691379681585	0.261057364038239	0.0478735650138332	0.238346426507935	0.66970764978255	0.644420510400957	0.493963981566572	0.324444848491504	0.712412263665912	0.315612706451207	0.225375591920736	0.302455290320064	0.662849535262345	0.935475025332148	0.608344716499183	0.475170607525301	0.0462662143916452	0.883761057024661	0.522315707053343	0.386115005816757	0.203291643320843	0.960445142182166	0.371233101193588	0.53803557218795	0.687671794520284	0.655384089526481	0.292378106147507	0.397922625173759	0.819951086730321	0.373818360071818	0.407345255031265	0.498339294692116	0.0348727660756516	0.246571188444511	0.266551499648086	0.198515585108871	0.292661583748003	0.337874659245035	0.387445586313062	0.429491423970104	0.159990370130104	0.0835697020189155	0.732459691056394	0.839759174205615	0.228658484774424	0.358987470307608	0.586557746909864	0.398508533351565	0.855315052831263	0.241004128566606	0.27862761813146	0.299804047473789	0.275923922080303	0.470004705337751	0.435151999880551	0.512495128264538	0.884648858512975	0.776269281329614	0.588887832225522	0.785025518069864	0.807552953194039	0.303391826899813	0.941449898416199	0.992654369368302	0.763049558825916	0.245203191683173	0.558832558239294	0.891563303470481	0.791954086384116	0.978380730191918	0.625592093144209	0.970809534700954	0.965371153706428	0.583239009350146	1	0.991314834303405	0.984249174057456	0.921765154250503	0.955407228727033	0.98582918103922	0.839383630484164	0.981664058244301	0.902099702690115	0.968912828477077	0.889188799937027	0.959762855364434	0.950794016105022	0.964699071110808	0.739515346874747	0.951526290414354	0.974684395104631	0.932514995296729	0.980569447406595	0.757511761574589	0.986865965471052	0.989514948130288	0.980672298037904	0.987600811243401	0.662874239723179	0.986365127835409	0.631374854830548	0.980376944686065	0.774250163557912	0.986359735427016	0.97710871563502	0.955657011297863	0.987596025110556	0.959642740096426
CD163	0.396843040191159	0.317260131840696	0.531474938931046	0.0132204008325079	0.393000244548541	0.263001245153684	0.343072798834174	0.18563523305495	0.273462902392691	0.495162672840594	0.402508316141061	0.169316711894478	0.264928670411982	0.312895505583314	0.408916373498864	0.383402326694713	0.295207281189856	0.281973195436407	0.430991127368513	0.347272082336244	0.24741159633554	0.508329115092947	0.726564006892904	0.388877032986778	0.22554525351031	0.522607354889061	0.37738876277089	0.221576710931108	0.222413284977294	0.252673602149531	0.707800234034976	0.361539244160393	0.214970788727747	0.749670817596546	0.306954223722182	0.377069175047828	0.21141769498332	0.964437241258645	0.676725775499407	0.295807636371538	0.727651670295767	0.370611164261819	0.333017561273913	0.815964942571319	0.679338438642499	0.650459674347443	0.472711789154231	0.287477161898791	0.643406441892691	0.307950261311377	0.265252817830111	0.444840793890031	0.680687074562259	0.42074598632512	0.487497708048915	0.230662724831449	0.0141765383955352	0.18612270236011	0.637625726694723	0.613138139238741	0.456737761849915	0.280356405513428	0.672896769461952	0.290470723534362	0.212586343660775	0.263354581333365	0.631680522563944	0.926787384724378	0.569350569253478	0.434082761238782	0.0135619465091444	0.868970687566843	0.491632977385317	0.354070104755029	0.170016971426744	0.952531979235187	0.360071683212693	0.513081374426921	0.647614740678807	0.610877756768538	0.254956610774489	0.351078623527513	0.79759173311206	0.330379911788177	0.391450891850216	0.460765489922086	-0.00301846112398867	0.215646654623656	0.214266575434366	0.174186655697586	0.252289652835583	0.288991896390386	0.352479240421424	0.389705129935447	0.122237037835639	0.0821486734974746	0.69982076131021	0.819648917227888	0.202341803303645	0.319375235404277	0.561028277607263	0.359999518699587	0.838678617139252	0.201760253066417	0.26777546960955	0.261225920184921	0.232723581626259	0.442793423076501	0.40001790929401	0.477978753655566	0.860383170030957	0.756222729063478	0.555518614850047	0.749959502226625	0.777193753565302	0.278467602572533	0.929086685134802	0.989447335371163	0.736906254429377	0.228693412130636	0.529614414590792	0.862525671605876	0.760897891119404	0.967525685156441	0.613816162507379	0.964799896842908	0.952048033671381	0.554728701727962	0.991314834303405	1	0.988347397226585	0.913723184996145	0.946297769313495	0.981914181788696	0.819156288906669	0.979728826974333	0.892744641488208	0.971449478280476	0.86706047286913	0.970749046654095	0.938052764721698	0.958268113041883	0.702903108230849	0.952703548817012	0.974304460522863	0.936224426772218	0.979003377141987	0.747363033211015	0.982293571641007	0.985969710566661	0.982136544908981	0.988905221401161	0.633639887807602	0.986806863280041	0.59120207753286	0.98092849374777	0.763127850633246	0.984922574761841	0.971483763705782	0.950828191726174	0.986181049012659	0.970429315400593
ENG	0.420751133071778	0.327190058547768	0.543010747873568	0.0189191645672012	0.40812250982926	0.276187461644404	0.350050292424668	0.20882504138046	0.285660177409879	0.517451062261025	0.420501313219105	0.193675058579936	0.286244718205124	0.323510552549509	0.439827465086403	0.400260534711207	0.350171628083676	0.301256225363021	0.442917824937385	0.379846973227142	0.275090014588996	0.515680685239318	0.741412279787263	0.430902136561708	0.243162823123315	0.543699012809747	0.407202620736344	0.24827644084866	0.250742825117015	0.262637628595192	0.709318784458725	0.362840567622619	0.22277825121084	0.768582355397082	0.323382671385725	0.40353964334842	0.231274235333951	0.962746446575858	0.687752161276572	0.329924044450122	0.772417233010004	0.389310655864288	0.36215404093242	0.820662638279896	0.689643753542385	0.676945169795596	0.511620089251648	0.304424441761705	0.660695168168019	0.323792720085214	0.301730787386189	0.46252413392507	0.706459877609701	0.422530439747433	0.487869891744219	0.267813057644521	0.0432548036511524	0.207670487400631	0.661550185812069	0.62253936384328	0.484121040313121	0.319717890922295	0.680046983655712	0.312387388787594	0.26091593359118	0.290285354441144	0.651608329314851	0.923792672012462	0.578759473015726	0.454478790796442	0.0245338644527607	0.881990766918905	0.509826678031813	0.403181314368158	0.158353661656534	0.939838348924282	0.391437307789954	0.541037093758548	0.645368762987253	0.627232122072046	0.278864331957185	0.364340333019474	0.809368912556799	0.331361438805256	0.370913266801902	0.475995290432195	0.0123915004324057	0.249058543840814	0.237418160661415	0.203520001874631	0.269714142481099	0.286561335729765	0.370255254495202	0.38977911799431	0.140616457632808	0.120260558964217	0.697983015794837	0.834338617868918	0.237003913841231	0.347215258129004	0.599687518850765	0.392035006931448	0.803810827499677	0.215589628669212	0.305197661308957	0.277213069848367	0.252019150106306	0.470416330245844	0.440368265533937	0.4977954877715	0.863305795875391	0.768080587294579	0.568317650754492	0.766770068216029	0.787273000188902	0.308900585664372	0.932499998157491	0.986354839544563	0.739831404611387	0.268954785673229	0.553363607696028	0.855944437686514	0.74200621283975	0.962979124610511	0.65859686696156	0.94329008559299	0.94628721680577	0.590573920700661	0.984249174057456	0.988347397226585	1	0.919130800196354	0.95234031473464	0.971923448952336	0.829577117534812	0.97871390901494	0.906780773986739	0.964054024029169	0.876656954639685	0.967756211266301	0.931807014488473	0.94583728340292	0.707093775466817	0.96092625787923	0.974481408964977	0.941217348355286	0.965647255335704	0.736493419305207	0.980148652454094	0.974605433210535	0.982200896594845	0.984529980545124	0.660061074743802	0.977892899003024	0.605153084075936	0.971724332712834	0.787810994844668	0.977048638995808	0.961765375274505	0.947251157201107	0.975906509016241	0.947881544225332
RHBDF2	0.678644634900494	0.580976015405748	0.755758077819835	0.204930456073244	0.613757688298761	0.539621300830202	0.549758866607242	0.4482646909262	0.554047066250807	0.726322468795202	0.641516120989348	0.443201336823404	0.438093731316657	0.563675269475687	0.672653822053143	0.632561800547108	0.486164342688005	0.568208432126331	0.66969396211544	0.638896065306976	0.540007992155478	0.724792229197357	0.885539148556314	0.652505796693727	0.521507362171765	0.731105527325036	0.64290904817415	0.53386442403834	0.528279823639253	0.51361350251981	0.84271254319318	0.596310539500683	0.431815007236582	0.900027816625392	0.597856847055098	0.65932824743382	0.498732109739937	0.892573634208996	0.858530850140825	0.591832485961303	0.853267499584823	0.655215495937211	0.619927856421761	0.880078206529745	0.8585588504112	0.843081226206182	0.703491909225996	0.558797702536305	0.838726457695128	0.54247785042716	0.556172247438035	0.676885311420035	0.853054629303166	0.631432390210246	0.708081780439428	0.516232663476961	0.312915579564217	0.423493554513198	0.821930209513104	0.800127749176279	0.690598449503779	0.515540013165235	0.847922125563478	0.52284834166608	0.504940576673306	0.529204173879891	0.827730490304493	0.94920838803614	0.761698424858351	0.685243554998265	0.235913716728204	0.92651734973596	0.728484919570184	0.606993091162005	0.395940565090626	0.908273617501526	0.593543900931462	0.758931041919404	0.82079077302943	0.791806374087676	0.4893741372867	0.588591556837717	0.936619998607433	0.545852964355546	0.577571922951845	0.66849384182787	0.283090621570206	0.537883875718702	0.472035552386186	0.504220683497195	0.510728017911993	0.519091525324401	0.608251390383918	0.577795881059536	0.393069373344718	0.372409534039817	0.854393465873153	0.933662156948885	0.503253922124109	0.587060231336607	0.787825740601974	0.621956735200107	0.836206774708099	0.462080215214341	0.526729607331582	0.533725008154281	0.507743991168832	0.68287742953441	0.613274693713886	0.68020344983049	0.94852925829967	0.904377505319361	0.771241873795044	0.856279144931236	0.895696954369828	0.534936776714167	0.961006854209393	0.920972679071302	0.890426331456078	0.534141618186809	0.75474429307301	0.904708367625472	0.851865808627226	0.891682719331029	0.781242612128876	0.933361944083649	0.950773782703684	0.750860104388258	0.921765154250503	0.913723184996145	0.919130800196354	1	0.910278007676714	0.934391744473498	0.937582266039447	0.917239116591563	0.963924927561454	0.952896567620664	0.962328152273339	0.862693796473571	0.871730951207495	0.933640616295017	0.851820990752237	0.879430579367958	0.912873498410906	0.89770139689096	0.93423554935268	0.869543099431121	0.930130880028502	0.919961354362825	0.916712901308596	0.926312575737172	0.823531096522551	0.905949587104156	0.796667440022155	0.887344593496576	0.892840140367857	0.922248998979081	0.926271023998244	0.846704044764874	0.91558912084222	0.91773917651785
VSIR	0.440191568868923	0.34868944600302	0.575561713329559	0.0581250427441059	0.445590608239023	0.307801298051464	0.343199190006955	0.28002438186056	0.303370870702681	0.53748861840239	0.48095398793313	0.229217364380178	0.239852647295486	0.35912198173304	0.447476750878647	0.41680696581057	0.317611749195861	0.333740330558282	0.452050300575256	0.39458986956245	0.296671374264667	0.536117248617542	0.742268775286323	0.44622267837277	0.277447000571257	0.558537615094217	0.427661905217527	0.286421181956447	0.299846605280133	0.30254128160843	0.694700403121899	0.39113133682205	0.245161278090768	0.775092135466354	0.37553400449875	0.415790821163935	0.267653467771201	0.936855902744567	0.713886820856343	0.330942850245018	0.766060065906645	0.416782382868734	0.382818272803067	0.805376275660285	0.729549725475073	0.659719034336921	0.537113256833053	0.365150852113685	0.680479765653803	0.389848803649427	0.323170727925775	0.445349561011673	0.701632000110826	0.433751413966587	0.553750922440897	0.262088970621763	0.103586006031209	0.239357216624528	0.667553968001137	0.619993215580222	0.543676075066807	0.35766926826587	0.691250444291852	0.30111901918919	0.266226418503527	0.337872185721505	0.670551416786887	0.925446162978696	0.564021679353051	0.468484135045069	0.109358392260968	0.874462533204729	0.530195419130327	0.371185710760697	0.157676516248234	0.893314989190693	0.38557984037542	0.542008525739648	0.648978513342852	0.647631648447292	0.292408256663812	0.363363767299143	0.817920423161504	0.345924564579088	0.38397264181481	0.472350630603261	0.0543763466760827	0.278090734480217	0.258949604317904	0.25806973795602	0.284696426367884	0.307922123084762	0.36943442491707	0.392698846636877	0.148307166857522	0.143875428312763	0.696563812210068	0.830704871803637	0.30625393993893	0.351509775375239	0.593372179102078	0.385174318752521	0.822300627009188	0.229354438665791	0.31373031649117	0.293319151282694	0.283152809845464	0.504601673348637	0.416390207917826	0.514500333151413	0.852627290367839	0.764964016024118	0.593109022958339	0.798954673653401	0.792056075096005	0.326993255096115	0.913805380727552	0.968788562556253	0.746985121233122	0.294127055664329	0.595423077087614	0.85322695260468	0.744856158422753	0.957728441453999	0.648395320385691	0.931165196573402	0.930345736233412	0.62478024240402	0.955407228727033	0.946297769313495	0.95234031473464	0.910278007676714	1	0.961472701654826	0.819606769882368	0.968788457941679	0.883156214396663	0.921899928587284	0.864424865748277	0.947814302022976	0.939718604372809	0.918224547321423	0.724943667012117	0.941954503425347	0.967544197940339	0.937630667647746	0.934783413173298	0.724155086231994	0.955861204750448	0.959460962179327	0.957972319643466	0.959367252798245	0.671567767237269	0.934869348084489	0.608017029065968	0.945592717117036	0.800806070424334	0.949448713238671	0.953797654781687	0.95374257019285	0.954348282644847	0.914633741283765
CD74	0.464686586029947	0.392646158185443	0.594304838313644	0.0758781719059783	0.446784762515214	0.334125342118806	0.404448006461987	0.254472764036686	0.332647617993381	0.553150910205091	0.471832440688041	0.217203910664567	0.307365427377384	0.391814530821541	0.464403977343114	0.447604194658439	0.32665683611245	0.354707161243336	0.494182260671103	0.407155073614433	0.321091851604703	0.575749676255543	0.77004242704978	0.444970395366741	0.300448598699419	0.583102974323706	0.437809926536581	0.297524250159897	0.296894575620041	0.326457745193566	0.749702980970319	0.423149387397221	0.276508001565616	0.792881819954537	0.381849868014551	0.440301443559485	0.284512655629643	0.946801101058132	0.732929348132804	0.357696637701368	0.756529536937928	0.43858200155619	0.389498013501678	0.828998232528499	0.732626036524337	0.696147942197171	0.518539405899134	0.369698769218819	0.685668510284992	0.383973964644775	0.326002667196142	0.50013113102433	0.716839549138385	0.48576668194574	0.56108166895089	0.28598267019743	0.073107273175411	0.246775668946221	0.69295197569895	0.664802562423947	0.513686212787501	0.324996619497565	0.715895952618269	0.329308530945904	0.258540738743037	0.34109741480608	0.68301674257893	0.935879517729842	0.622965365676806	0.495401829918335	0.0713910088881083	0.892122467522001	0.556845851573352	0.396320906097169	0.223657388299797	0.963208573191439	0.412799748293373	0.563694056787393	0.701361281650802	0.663019744637433	0.297987508724217	0.414804133632368	0.836776960971364	0.394268658114223	0.455621844141708	0.518468536965764	0.0706316299892381	0.276986095617234	0.272862104501199	0.239963581221682	0.305154026713913	0.358401044809412	0.410159569603518	0.450188999178098	0.177603553773948	0.127417245659381	0.746114212463126	0.855309035644088	0.266795843652977	0.377768357823524	0.601896184845986	0.417564842113392	0.876219476295202	0.271682927816443	0.323122222099562	0.328749532950045	0.303235616397817	0.501405826559981	0.445202373548225	0.527851035714261	0.897821015910637	0.799733541435429	0.612606424337121	0.788118021824992	0.824063660570433	0.325796536213651	0.939831251938941	0.986413146266176	0.790299126582232	0.283574386910383	0.581569442240079	0.89616220470075	0.813050569724356	0.976311072290567	0.630076944170864	0.979642995825071	0.970105402780297	0.610778112222933	0.98582918103922	0.981914181788696	0.971923448952336	0.934391744473498	0.961472701654826	1	0.844216772776533	0.974918198964049	0.906139950493963	0.97766531104326	0.898290350738619	0.947509008720561	0.95229384712793	0.95187687202969	0.757262707957586	0.938477097965599	0.967512754630346	0.929550692153945	0.985832639995341	0.795895354868829	0.982964210864053	0.992759797772926	0.974341648130436	0.992041864955322	0.689422408529006	0.971918927131038	0.65361723513546	0.969034299589551	0.79300623321549	0.977211079474569	0.994836941585026	0.945854101914604	0.98822091541561	0.96951874131634
LAMP1	0.780754873810901	0.747402249162566	0.869675270392171	0.324303953347668	0.78487805393778	0.722415344848763	0.726615680597042	0.628342017091998	0.684573390401212	0.873040605602862	0.766863039213176	0.631714839724059	0.624031269975742	0.728638167916508	0.814383600536777	0.777759310447564	0.639722518979	0.72885866320938	0.822816984310309	0.766192650636655	0.709002405359624	0.844690179340183	0.9588459950428	0.795384865883812	0.691500823289892	0.845466480153475	0.803683005070149	0.680488636206627	0.673141937003019	0.688148227944547	0.919022657782162	0.745011362753365	0.640089675024582	0.965567083387417	0.739943361104241	0.808950452020227	0.674525842030312	0.797708484805355	0.889050917705197	0.752030194680017	0.888793769114442	0.778069734405364	0.756596430932701	0.927511256511512	0.921733268279929	0.852810094884593	0.781847270053634	0.680661301740547	0.901808396660239	0.672665641619372	0.712704381208376	0.828928499208606	0.900070606459364	0.783588335974208	0.825055074237725	0.694467818741711	0.499249227268744	0.604393011543929	0.923193635788004	0.907326213130692	0.807507073324282	0.700736094082306	0.930900240880144	0.699642670604539	0.620593043085578	0.66913102589318	0.918464041232393	0.900568815156447	0.895281414406351	0.830403059590398	0.368743514998467	0.917274687933971	0.857026948848226	0.728594227632126	0.585001798389157	0.864014985962415	0.697183497671758	0.869232491200049	0.913245492576436	0.913027889478617	0.69875074697203	0.735419916366264	0.979176136485706	0.726032262955582	0.687042524182757	0.800471623005519	0.432148385751021	0.705016003544457	0.667346362792624	0.635179469566301	0.695025992545362	0.670043828331936	0.75013456787247	0.734198969080364	0.583643049048411	0.500985195112678	0.918289216230355	0.911632832291339	0.63398707066689	0.765268977192355	0.886982045188513	0.778321571387483	0.823599652208239	0.656470447127583	0.634024092384602	0.724915591237396	0.700245236807486	0.804914068735777	0.754126732248106	0.803186646167995	0.968601944931941	0.951714618447912	0.886957509554595	0.931039695974824	0.932589119583612	0.699904689950218	0.940187598877512	0.829030893357174	0.937352613414814	0.679315158968942	0.847656003016854	0.930258718792822	0.887270616514441	0.829104381431313	0.858524235742875	0.866006373407591	0.910272704046009	0.870355428218557	0.839383630484164	0.819156288906669	0.829577117534812	0.937582266039447	0.819606769882368	0.844216772776533	1	0.828100106103763	0.946641818453875	0.879735640720195	0.955503331870588	0.741784398937478	0.775999847035216	0.865921257171119	0.924283233712298	0.76766022933477	0.815918665486427	0.7596085982888	0.845693360584668	0.882906890400064	0.83284268223034	0.83532577608337	0.814397890395508	0.830305900831416	0.924465149051725	0.827072752729865	0.895408057871111	0.794554528003676	0.898720518725252	0.839826571921446	0.83630067072562	0.728270970655281	0.81209246325166	0.827880662717418
CD86	0.404752721970299	0.322347569190878	0.535889830306176	0.0158206182419707	0.406530888527153	0.270396244936666	0.335007911901966	0.206068908077447	0.280959412230442	0.509075950461665	0.423078324808043	0.188663314180664	0.25531318443711	0.324107991880835	0.422613895076961	0.374804100041697	0.310391598666126	0.293961671873513	0.431851148099314	0.361878584470596	0.269817180064282	0.508789415261149	0.728685853847286	0.414777448889582	0.23521154284344	0.522037708347295	0.386177294911749	0.235976844033911	0.244163685935172	0.258916692366967	0.689812773582828	0.361453854180318	0.215188015839549	0.762653595553481	0.331264034481216	0.388102772121324	0.222543271508908	0.962938323268829	0.686881359342857	0.311715016591102	0.741343546477767	0.380934083775685	0.35210519033728	0.820008835951172	0.692675382083934	0.655471609774679	0.488976253309858	0.303727298827707	0.663974658177033	0.332439939349179	0.282485359297336	0.448242848297153	0.709489181302076	0.417879391914488	0.50293945543614	0.239442554514505	0.0332183132058776	0.215993174618616	0.650377952473628	0.609546990316302	0.471139962760051	0.304690917489619	0.681708090692235	0.280730560588292	0.2345659556974	0.275360865826947	0.652676141033955	0.924969901550518	0.574514699001799	0.438581183769977	0.0458166711527909	0.874146184997149	0.498526381656052	0.357482618626652	0.158302963242258	0.929210181262827	0.342994072009906	0.523454928887501	0.643200729622653	0.626158977350255	0.277069990467899	0.337697590658686	0.810458420923673	0.328621978462851	0.353405443561197	0.465289335879181	0.0140576742601726	0.23829204114122	0.243126539847904	0.203313934281775	0.248702442862854	0.285789891258419	0.3503113271067	0.376190753122795	0.117747337395896	0.0944559342322516	0.696674601011669	0.830735228318595	0.227473789016866	0.344238669018089	0.576427237261864	0.368141752617282	0.819259130075	0.193165215407608	0.263091119578898	0.263275833486584	0.244690253466003	0.45547286734223	0.403352711176302	0.475708921351809	0.854629241712974	0.752599112470771	0.570756614082137	0.775745667506899	0.784798722774703	0.289364930036985	0.921371466846808	0.988742056403139	0.727768741454754	0.250894886291873	0.551659118496143	0.855021562690829	0.761191350357802	0.964442771926079	0.644414983235579	0.95575231976561	0.936648794552017	0.576310197993292	0.981664058244301	0.979728826974333	0.97871390901494	0.917239116591563	0.968788457941679	0.974918198964049	0.828100106103763	1	0.888661417230627	0.955040618558644	0.86908153744125	0.971439951831055	0.954279571172351	0.961308298037096	0.717290313132808	0.96775835961178	0.981931694145592	0.95522590509346	0.959740798125827	0.724182887000971	0.980210614022685	0.977456129014436	0.984216890037272	0.980822272122355	0.648396664291928	0.964961539969159	0.591113622665023	0.972314126798068	0.790759488868218	0.979443264399703	0.963262692555028	0.965164326964076	0.973584132725743	0.947689583847354
NRP1	0.698953417990014	0.623443730891006	0.791739203389334	0.2705377962742	0.680280560581962	0.588536920091212	0.59496531036588	0.509252620377144	0.546628631564363	0.782189625465445	0.680835394201048	0.509034163605906	0.520916645842937	0.604037419878383	0.743888258358575	0.671374863565174	0.574537249308024	0.615525692193095	0.710800249631643	0.689531199671373	0.601300940525438	0.76297998430879	0.927647039089889	0.718386130165668	0.561429108489448	0.795653519470963	0.711821694618753	0.589488212616585	0.587390750722968	0.573271019389169	0.887052831074289	0.645448155757771	0.487975552382087	0.933465908952671	0.643178173439591	0.707177577040484	0.552286214237604	0.864084927593481	0.848764272776566	0.656508014539655	0.876837770591362	0.682242899857835	0.683357778538651	0.898417335018536	0.882233347147806	0.834961896098873	0.774196022085224	0.585604707033248	0.865232159353407	0.60534717054415	0.599935197034543	0.716792013217216	0.874035788794562	0.681768519723149	0.72870900015109	0.573154847530138	0.366235455256528	0.474883885226551	0.869305394862593	0.82358311252554	0.73133144310234	0.583883499373709	0.860303655327551	0.598197745708002	0.547768729901388	0.601241392205839	0.87203295961296	0.931007903996283	0.796386654604297	0.744997580325014	0.29966699973373	0.956220840400269	0.781372407451586	0.67842521435102	0.416768091730626	0.900684397635346	0.679845801114753	0.790813827892693	0.842870503289853	0.821631003867229	0.568601571431482	0.650461853705863	0.950726359758589	0.593902211487999	0.582401339580681	0.740340644134032	0.337311272741166	0.568868472279105	0.534135526124819	0.51609650795863	0.579973615132297	0.549058038002446	0.675731821849454	0.642678187250044	0.430507036536868	0.447217286355382	0.863428888233215	0.943050954238815	0.508341765254602	0.64384103320676	0.833699559803594	0.685329269145578	0.827188959130817	0.511303605164964	0.617834050087659	0.605643158167402	0.557707333117255	0.743934066891171	0.693325400740552	0.746762730443441	0.958609979612246	0.930957330074	0.78805415915126	0.890158359051398	0.90133061293893	0.631533257356241	0.956886550161031	0.896151763839713	0.909328175790809	0.588419553873263	0.778170473990605	0.922591750819634	0.860225375663912	0.880668108202362	0.826309667062668	0.908645559280752	0.950698376281288	0.807923906015013	0.902099702690115	0.892744641488208	0.906780773986739	0.963924927561454	0.883156214396663	0.906139950493963	0.946641818453875	0.888661417230627	1	0.936649140478302	0.960140767999132	0.836045094904723	0.836871368342194	0.905071340036105	0.863150821758477	0.840894838341382	0.876477946059166	0.845560795220328	0.910335061417589	0.857185442689073	0.900074169927521	0.895015735648915	0.891160800868506	0.903656516182451	0.876405897760567	0.888304413069824	0.841965680001152	0.860580031602509	0.901592833295865	0.896606949953353	0.899096931140814	0.811286981963923	0.885275017982195	0.892769003321001
MERTK	0.535283583642863	0.456591653735067	0.643991632408839	0.0982663333452317	0.485702493119426	0.403316282081464	0.468880712380186	0.299285003138321	0.408048854733482	0.614903088992884	0.513231008954692	0.30358641354167	0.396676487234431	0.438149117734126	0.546276756449258	0.520136493403599	0.383515671402863	0.428056269692221	0.556878745229772	0.490028673794139	0.397448916958227	0.624020192113305	0.816549769864007	0.513992148863365	0.373060844262974	0.644130172297502	0.511414004451644	0.373558005770396	0.374116956673285	0.38433176123054	0.794690707091116	0.490740920973978	0.334099190640147	0.831269402808454	0.452762081469582	0.522389858872834	0.360964521019778	0.934227432589996	0.755538785668202	0.448431269674536	0.800052301050787	0.502620999903023	0.470257372577866	0.85356068520118	0.76724186830649	0.761832597574936	0.597477502551462	0.419628038990832	0.744809239975226	0.431755087430429	0.396256967373654	0.568668216553094	0.765694082868609	0.545481106783932	0.593354827399893	0.384106366706833	0.136957529319614	0.302888844559129	0.741766642792136	0.713768228924815	0.562031104232265	0.375519978145353	0.758412576550391	0.41571160002195	0.36235041838738	0.414870895336932	0.736525423692925	0.933412165768825	0.67757238729869	0.560951895977088	0.0999105224167146	0.922468952837896	0.62022982018581	0.484743298649967	0.272085843320514	0.958343619586394	0.511246068195703	0.635097492169565	0.747150872702265	0.699708767876503	0.366785393021293	0.480875206328464	0.869669193497601	0.458539045182094	0.523142378279701	0.58787993748611	0.132522015715373	0.363006934490373	0.341281718968741	0.311954122982438	0.381753520621653	0.414996777876971	0.487539056860901	0.513304207264188	0.243585414217963	0.20684188140998	0.790880577060042	0.898520416641602	0.329349634611993	0.454788639420196	0.674083680956748	0.502497129918654	0.856971027565874	0.338281271056148	0.410705361348791	0.409352280405095	0.371882646313026	0.562948915099883	0.50982421018509	0.575570533107633	0.919893874483645	0.849504906745765	0.664497663354322	0.797661709692354	0.850205968239475	0.414575389250805	0.947210484436148	0.9645499887703	0.829826392339396	0.373510124802812	0.62115093825878	0.903721424598851	0.830386110303838	0.940614765989015	0.688410360485463	0.969341213443124	0.968140918591646	0.65287190266913	0.968912828477077	0.971449478280476	0.964054024029169	0.952896567620664	0.921899928587284	0.97766531104326	0.879735640720195	0.955040618558644	0.936649140478302	1	0.91834834490919	0.92454814865209	0.906032807906977	0.953159297396338	0.791115697866475	0.915912902906303	0.941777671850676	0.916300018357588	0.979692291363493	0.834153924975764	0.968642898462983	0.968281285784154	0.950916646711687	0.973896468458562	0.742457264631501	0.959848961119505	0.701104213135259	0.945569359105451	0.843739323638809	0.961302504333153	0.970190482256245	0.898367328688778	0.968110916153227	0.974716099073056
