""	EGFR	GPR37L1	C1QBP	LRP1	MRC2	FGFR3	TNFRSF12A	THY1	ITGB8	TFRC	LRP4	LRP5	LRP6	VLDLR	SDC3	TNFRSF1A	FZD3	TYRO3	SORT1	CD9	ADORA1	CNR1	CD47	IGF1R	EDNRB	RIPK1	NOTCH1	NRCAM	AR	CHL1	CD81	ADGRV1	LRP8	ERBB2	ITGA3	TSPAN12	LPP	ABCA1	F2R	ITGB1	TSPAN5	CADM1	CD46	CD82	ACKR3	RYK	INSR	FGFR1	CD44	ATP5F1B	CANX	NOTCH2	MCFD2	PDGFRA	SDC1	CELSR2	PTPRS	FZD7	PTK7	FZD5	FZD8	ANTXR1	ITGA6	SORL1	PODXL	MCAM	FZD1	FZD2	VANGL2	TRPM3	SMAD3	RAMP1	PLXNB1	KCND2	ITGAV	GPC1	TNFRSF11B	TRAF2	ASGR1	CHRM3	CD99L2	RAMP2	PLSCR4	KCNJ10	SMAP1	RGMB	TNFRSF21	ADCYAP1R1	SDC4	ERBB4	ATRN	NOTCH3	PDCD2	LINGO1	TNFRSF19	PLSCR1	GRIN2B	EPHA4	PRTG	MGRN1	S1PR2	PLXNB2	TSPAN17	NRP2	SEMA4C	EPHB3	LIFR	NCSTN	TNFRSF10B	SLC16A1	PTPRA	APLP1	DAG1	TMEM67	EPHB2	HMMR	CXADR	PTPRJ	RACK1	SLC1A5	IGF2R	APLP2	RXRA	ADGRE5	PILRB	JMJD6	STX4	AMFR	CD63	PLAUR	TRADD	LRP10	SIRPA	RPSA	LAMP1	TSPAN14	PTPRZ1	ERAP1	GPC2	NCL	CLEC2D	CD74
TNFRSF10B	0.707382396622483	0.714332793403015	0.771415355033295	0.803175922003679	0.641198003963879	0.445597303420174	0.805439602924442	0.544065965553874	0.706372519745135	0.651371759496461	0.672929888199717	0.747769640008955	0.703109510488181	0.653901426455116	0.637926801442093	0.718652821728381	0.748972129883721	0.785382856722667	0.781450595115867	0.747730620823738	0.563930989045659	0.548597152314789	0.806556959535102	0.731619285377519	0.531669361446168	0.778439069922177	0.701561612700649	0.816085719015334	0.565371350797088	0.54323160441704	0.796121976139695	0.41706358753028	0.641685875131741	0.689452949376134	0.715088008043699	0.571124729825104	0.780979325749178	0.602828840382958	0.832718427615222	0.856998178717109	0.746977370454531	0.617340691785671	0.742349575254321	0.761641132563883	0.653220859259381	0.723152724013994	0.829099231637032	0.654653539939835	0.491441821933886	0.768646405533507	0.786631331134392	0.718743712754982	0.811013620729946	0.519350603594446	0.792989569580161	0.762320940883402	0.773107294386268	0.473197782450826	0.781480820148217	0.609148914626731	0.55140902116944	0.708642791919181	0.274037822608499	0.542733702328114	0.523695292700239	0.629463096889345	0.778962863420766	0.495737124216674	0.759893756878048	0.540593977121553	0.583729348590611	0.756164612812406	0.697090154400205	0.451357912841984	0.692700925622292	0.759475654143606	0.583790349914781	0.676012294195492	0.743167494723369	0.467608031597744	0.779070185333388	0.57325369116043	0.435184877938409	0.699425227297027	0.822936279368156	0.704622262273355	0.744643027078481	0.411481271312341	0.793476048603494	0.521076627931464	0.672595061880002	0.651569224673332	0.8002983293079	0.59059699714828	0.600113601105672	0.54271166244732	0.325162581246913	0.756766586014073	0.636206176654117	0.8166347100995	0.609481664125228	0.813990906658806	0.763801955910755	0.700365522818319	0.752343625234822	0.547419449282109	0.459950275409334	0.815468303641915	1	0.750455966649182	0.769594632252585	0.838987987680619	0.748350120205316	0.74524046199083	0.823136645336347	0.40200569064697	0.737742462203197	0.549205229755329	0.774759582937586	0.457680672462522	0.755403112680304	0.834944708567226	0.784504951748258	0.820889611231567	0.723452053389536	0.774390364278333	0.802801169033767	0.750615329900047	0.746808262158728	0.521062658061005	0.723810218877715	0.66558626802574	0.541687681257998	0.792216907967572	0.771161452748807	0.727050996692203	0.684706205424333	0.658174386912712	0.506167385613293	0.792002716206071	0.585816050925961	0.100770393431391
SLC16A1	0.922732064815292	0.709925183547801	0.844048453096957	0.845291609551971	0.758152160891719	0.493499487575397	0.748123236671233	0.449035324841049	0.817983922777417	0.777741786733771	0.795225143790559	0.875725612863748	0.820107107059829	0.544802676620111	0.738396137949801	0.712817510638857	0.905892585538045	0.894662753836448	0.859508223070525	0.849762833986478	0.575296548668717	0.624473182166117	0.889072214000672	0.792250933235775	0.648249707228226	0.851828418361784	0.849399349879543	0.70019833720456	0.513837528534877	0.516312092518099	0.76107395552203	0.52738499115774	0.817086949109897	0.647745283876228	0.481335930801703	0.855004282969188	0.771061281677415	0.524311375689448	0.832746147815724	0.741040303537613	0.905806835626649	0.598027567293049	0.825420492804231	0.795243492997509	0.832805815017498	0.933728247959199	0.771891630429992	0.628100512465334	0.342938450297029	0.838613882141413	0.827002485455801	0.840590949150733	0.810241180957606	0.710142777521359	0.657456043485326	0.878692299258561	0.896391285536471	0.450139804603613	0.898478189939335	0.803240577861145	0.629030831679915	0.738635697181473	0.334458498306207	0.42434323063323	0.52639705725634	0.743031602419538	0.8262634127575	0.718383190592275	0.850389060712347	0.549595224465332	0.535800863784195	0.707334035876836	0.67743781918176	0.531403672139756	0.684330905056945	0.660441055877066	0.712049046559309	0.795284883056666	0.720433085839097	0.614889759246915	0.723039040759546	0.792779445472583	0.41267021728207	0.708948721312116	0.927338504280049	0.770184621963309	0.635542568377433	0.425323791456334	0.598668997633655	0.575321495021573	0.735480082916628	0.773038513952768	0.867227888841392	0.611360910341115	0.851774753806184	0.651263232522781	0.628779267881964	0.804380628341995	0.801561884494079	0.892255708611775	0.724128145986746	0.662548909663759	0.753573480672936	0.465756223237762	0.805247825268574	0.665631207913155	0.507155164233271	0.757695330161573	0.750455966649182	1	0.91727960481688	0.593004861025397	0.786687756503628	0.914752052323777	0.885539753506936	0.609425087255168	0.696438079161162	0.632428000510379	0.799892768389197	0.629699619654034	0.701188662232159	0.788622552818202	0.883858460516042	0.65424345933571	0.859566843977753	0.897403834911477	0.769351205153451	0.712948093852272	0.711120170736116	0.468928537617658	0.557323195974503	0.59545811027635	0.498837043777605	0.840584351194449	0.746130999067668	0.836533276366556	0.826580894143931	0.624797235984495	0.614274587840573	0.951572533307845	0.744382178255777	0.0218597769442939
PTPRA	0.845568832853376	0.889625269271503	0.745000738242354	0.960824210073835	0.915637066947217	0.740988113349395	0.796743117031603	0.323351999406265	0.896102298969011	0.903191204723993	0.855248866425619	0.896642210881268	0.73241539903455	0.767826246060496	0.918455300282704	0.879890916468405	0.961870304278211	0.915711895169103	0.954421857605133	0.775536067115922	0.801865163426379	0.816264186524028	0.924747736314112	0.866765304800202	0.830368989793739	0.938254489638041	0.751817105470813	0.84798717078373	0.741591788898032	0.71366583555481	0.869125609085557	0.712276244822494	0.726361559201583	0.843292725594695	0.671820972197508	0.777709541875914	0.913018420206805	0.759216665611103	0.914433538516095	0.826753987044155	0.908530606444678	0.813580272185612	0.863867910539038	0.65570908152127	0.73709599978034	0.915983062593108	0.809490192527043	0.809985529185089	0.601210088675084	0.757826853957439	0.95568884394276	0.947779665473475	0.919058495341858	0.529948960270991	0.612195993129024	0.949483139694841	0.850846932448447	0.697416702229497	0.911350643306578	0.873132900108974	0.804788107772118	0.737936947484064	0.60640760092559	0.653943909684077	0.778102431902918	0.798030044127891	0.905099557218083	0.62712525196129	0.855041605761819	0.576346187753752	0.747604709380519	0.824869426582851	0.826729816029865	0.410224041475389	0.865435561861164	0.839757644843151	0.631693740565007	0.643820283432007	0.771360071761085	0.478364605031594	0.88041724000252	0.663544396516844	0.658986273106456	0.83202966101015	0.919805482799807	0.849653433931808	0.79213125775163	0.665829295246197	0.733574781561075	0.72063434444474	0.90001979063876	0.907298690533304	0.818890316284824	0.454969523233272	0.890804460951095	0.816878956060125	0.506309315020029	0.83885847547778	0.748482274786524	0.909091158903471	0.569663839116331	0.819282655385884	0.838651611129597	0.651748985289677	0.809484045594861	0.510097391563189	0.742880526147373	0.894701592462333	0.769594632252585	0.91727960481688	1	0.738664358567512	0.944307324390289	0.941910137868325	0.86735506678361	0.468537931780894	0.580345553830802	0.797034481930638	0.722220968810827	0.438959434311371	0.832811465206073	0.890645202631576	0.923668310251112	0.789800215735006	0.89573579638571	0.805217731463308	0.885189947406655	0.842110034045376	0.764048822195787	0.40916835384388	0.653426943364441	0.812097402580655	0.733819587182858	0.763564525977622	0.887123484574868	0.813915257593838	0.925822532981269	0.797176991371322	0.43834948508693	0.865806604446436	0.619447104382735	0.0372156643390472
APLP1	0.503055602475163	0.853126629412765	0.606930069441463	0.782696858840995	0.72242565110059	0.67029926563224	0.809402281815091	0.39254720145904	0.636511817661227	0.636603219111717	0.630202432813093	0.681989464737367	0.490925579450453	0.82111412410035	0.73292580877654	0.841168547685065	0.656442315791685	0.712100472102227	0.809169175891152	0.590066324217385	0.745893381031932	0.631999137648412	0.791733895203981	0.692643734513966	0.692616817295605	0.76103623188769	0.505374739895303	0.866462389089219	0.793019809997843	0.597992366820004	0.822353527177586	0.546284448120811	0.438999235645654	0.855234260456452	0.908558093663411	0.442346133088904	0.832193627814868	0.818361743303847	0.819682565856628	0.837308804781456	0.722153625994141	0.831681590967803	0.588465386718263	0.519354340215992	0.424527406020152	0.586090497311759	0.723369079305644	0.846086244397493	0.797741076787093	0.630930720634531	0.840207488382071	0.766029169157522	0.839876226970785	0.245674629339598	0.655616512235216	0.745572209083339	0.604116719078859	0.71081048321451	0.687397897206719	0.566321620469395	0.739082765893954	0.575898502301958	0.520742604812894	0.739470401352821	0.71433408312612	0.697972983130652	0.801738415399944	0.392287738978475	0.609343050640886	0.378166875049698	0.806823939740612	0.786917726422817	0.788502114787194	0.227794026221615	0.813987493104886	0.91374347790388	0.347176230554136	0.486377479335181	0.704054576728973	0.166026136369609	0.893827883126681	0.407571566858086	0.691359573351671	0.767824745122116	0.72468040138962	0.602177907067168	0.7916762673589	0.644740581789672	0.937673203900461	0.567511699216421	0.728662788733858	0.746210322031353	0.687876413871992	0.307956114628785	0.588621300805375	0.70317001958741	0.0687188835439369	0.727854250130189	0.470368195375481	0.743355049812387	0.381013856927373	0.901236157330986	0.786009293777816	0.823969171789581	0.685014545417351	0.305757239367277	0.673355775308917	0.872962157477303	0.838987987680619	0.593004861025397	0.738664358567512	1	0.833506852681118	0.686777764155608	0.676897946484574	0.287479993828286	0.473357904557647	0.635299802661801	0.619692062664521	0.190745106008398	0.76826704602853	0.836169111201303	0.727088055728522	0.853191550018919	0.691212437572787	0.583202329483362	0.840647210952874	0.816035549701437	0.702733044770275	0.303862849780814	0.707787609529858	0.860429790412847	0.758596576529286	0.646292240818379	0.891074211338434	0.575066435558558	0.629886053246835	0.745392563231595	0.231212602781571	0.604570971929502	0.356767147627701	0.0488485030383509
DAG1	0.691172013057371	0.959499114003485	0.616532876184155	0.942052349590909	0.950288745262521	0.861609228651618	0.794111232399226	0.230068511370189	0.8661841250168	0.878064096402988	0.791467418473338	0.816896899245497	0.601087405616668	0.886244528385122	0.958753597769989	0.926380338072459	0.890963225845854	0.853943966492639	0.949685800672399	0.642102569812877	0.905040716353437	0.856675705082551	0.874449112913229	0.837186024002168	0.906286831160638	0.92567749764182	0.612256461784971	0.901993611947257	0.855849066712459	0.772839468230612	0.86970653870819	0.793948822818681	0.579751417478399	0.934045671089242	0.812281790833419	0.643362541904915	0.948480358271027	0.891588225513313	0.893732909927081	0.832628536881429	0.848580781947781	0.926686866005177	0.782615423858208	0.503044555499798	0.553520653937233	0.800826581822249	0.743535193360584	0.908357702856683	0.784837662027574	0.635294042886518	0.976443411250336	0.948378414142663	0.923148985392917	0.333989505509019	0.540926057076683	0.915214547977098	0.732551889481403	0.853581177251546	0.824256660776122	0.823384482463029	0.895533164418248	0.664129338993644	0.737637204527376	0.785764148166129	0.887306820286602	0.798299167696303	0.909025923015049	0.500492076601511	0.763597551358732	0.494732855227308	0.869607677326593	0.824010794146526	0.861737138465928	0.270201508561381	0.936873098999693	0.927591126959054	0.456379859977133	0.498877833043396	0.726622308008008	0.290860137540273	0.936003540902641	0.501185436187648	0.79142220574064	0.8550605581882	0.831545411431222	0.812224350650159	0.831480818134173	0.78148061115359	0.831182500144242	0.760967575925834	0.92892654544044	0.931401461076991	0.717408934616531	0.292316714968662	0.839002947221852	0.860450010428258	0.322037740200827	0.811778739632192	0.649682700320505	0.850158524156538	0.414173729578187	0.882974724954601	0.823689928316439	0.752177396925281	0.741935080316257	0.337973674031565	0.858850843558088	0.921210206706072	0.748350120205316	0.786687756503628	0.944307324390289	0.833506852681118	1	0.872555488613343	0.770686468180966	0.32967142430728	0.421283617950683	0.847592228535231	0.603919959902984	0.27436531921957	0.85305263992436	0.893805547380498	0.864442183899262	0.822596503667764	0.836283926034881	0.662181865109594	0.894661724540034	0.872100527773244	0.722043967436393	0.334789943010036	0.660748260463676	0.917093449504884	0.85903941925638	0.645218690133154	0.94282353450781	0.703062430781104	0.881681736726923	0.869352227232466	0.255735310187047	0.726473700406996	0.484451103476412	0.0464457483382586
TMEM67	0.847349866819785	0.80308160654134	0.766320155645348	0.907854008091143	0.842167974609291	0.635726975333825	0.758764762489203	0.357459817349749	0.848229287088441	0.861708366564328	0.815934751587936	0.878563436995969	0.745581569664076	0.686641213654514	0.830643224887079	0.809692241759358	0.929137409805403	0.869305047570514	0.912815092789236	0.783531143930139	0.700657187323386	0.746267984175383	0.900327290082598	0.837322694446325	0.742061333836181	0.895783308383195	0.768891670688212	0.800345620783713	0.662275427774607	0.63503367800646	0.804292206292205	0.632098496037043	0.746900892749154	0.762052471765507	0.614588876139732	0.771200538983831	0.861222806824582	0.681885399465718	0.889575052087954	0.796338169569489	0.879608036258002	0.733269780054207	0.840297863906465	0.678599625338901	0.750902395282238	0.914001957315034	0.767462496620174	0.753982669719723	0.519198928741625	0.774964966925083	0.901056927120468	0.905949233658735	0.883958116129653	0.584707650128768	0.627866660453419	0.900304515085264	0.859841661493657	0.610329345064167	0.892827151021321	0.847425578457637	0.730221270598528	0.728595355551246	0.507160245224258	0.579123514944561	0.686505837073701	0.796817325585653	0.865853920727046	0.668233983353434	0.831149193717546	0.582985742105899	0.671634917411035	0.765385488637247	0.756405798283134	0.428450340082288	0.784801808998351	0.770367512179738	0.640697912739767	0.673074027304157	0.753474927145633	0.500835340847157	0.805835352769902	0.666249479695751	0.570776496024253	0.758577541375454	0.895043415182522	0.806274943409253	0.736044867613343	0.57584075954072	0.682601639758974	0.656975424106734	0.842779040638575	0.835222257630942	0.816790057719567	0.485936239254151	0.865249636475419	0.745385606940608	0.517692468215675	0.819129096565194	0.764611236260971	0.893382466271596	0.600748131880525	0.758578365995348	0.813854216380231	0.608736970637548	0.798810664327059	0.554353224371977	0.655456768851459	0.850148199966089	0.74524046199083	0.914752052323777	0.941910137868325	0.686777764155608	0.872555488613343	1	0.845526607223605	0.542371463680025	0.613807878484345	0.736734374822212	0.735588115487968	0.480054344067516	0.796884610273329	0.859118253655039	0.88530993041218	0.741173078694196	0.893116281291253	0.814345662484021	0.837316280967758	0.793991356182317	0.741157283410033	0.414779800025359	0.620502753131323	0.733986677466824	0.647311009757787	0.769401037753873	0.821136537317459	0.809580863327711	0.877236372958978	0.729661555982276	0.496908360511057	0.885383730732193	0.647716931282569	0.0312263520811609
EPHB2	0.845995769367041	0.695855797152138	0.813572273967118	0.854674583208445	0.694088430220943	0.481574709467117	0.696985393615312	0.562206995716465	0.759028325425066	0.737798720380802	0.810879166584259	0.853712690373845	0.816733107428777	0.59577614404762	0.710051594945083	0.707778517676534	0.852164919467103	0.840028226459075	0.840553404801607	0.805303352027382	0.568108417920253	0.574481388817251	0.845417179100481	0.785990821587102	0.591582155461705	0.801933229766535	0.844485374446209	0.748842447802688	0.505232217951091	0.491933493441945	0.775764367123263	0.516114251797869	0.775550588375518	0.656357547248113	0.499483423937756	0.753473748714536	0.766767795408202	0.565827298676738	0.827053001344656	0.760407313449726	0.81960170076111	0.598716739740414	0.778545826667114	0.82637042405512	0.791598201435639	0.861020226949993	0.847293026533499	0.643938466334837	0.392825571080303	0.812433201468267	0.804627292904285	0.784324257879095	0.808085483246536	0.664496900836187	0.700158754800206	0.862507316083226	0.845698450607856	0.435330487964089	0.855704976813983	0.740975722509347	0.589233050825527	0.794264435398038	0.350810108233849	0.467456948675884	0.556349624920031	0.67835967349152	0.813275752483975	0.620396220619306	0.883429387003834	0.554758066951254	0.573008901739009	0.700804372319375	0.757632239701944	0.570381003632329	0.689663958859496	0.668509297831079	0.678193872799113	0.786357203632097	0.726677652195385	0.578301917191913	0.752014494255457	0.712487155736995	0.423904445913351	0.745357189366597	0.896853553698992	0.793185620935383	0.690832709170925	0.475705972132973	0.617966250709981	0.586242034969832	0.715727890672886	0.734549181583263	0.832506400920365	0.694567277431212	0.712018958780852	0.647193230754785	0.500735120243382	0.733189863711054	0.74203397840407	0.882513999492274	0.714488117108489	0.703733346757688	0.780769071812767	0.531770678223009	0.837214306309585	0.676989611157883	0.509317694394125	0.789979750837572	0.823136645336347	0.885539753506936	0.86735506678361	0.676897946484574	0.770686468180966	0.845526607223605	1	0.505605112787946	0.753195063580272	0.618249893071359	0.786779161365085	0.589291543099242	0.725191577688218	0.800337323644018	0.844489909163288	0.711819975826685	0.810728722166353	0.847545035940739	0.763453645233163	0.756157892878192	0.703256761438667	0.494600512824333	0.609782909239698	0.613185411388286	0.539211713546537	0.826554955337514	0.745377951291569	0.812841172161302	0.792274087893351	0.652811710991508	0.628702582102378	0.905556174934073	0.696271552996516	0.0354625022329537
HMMR	0.657591479508179	0.212729928840017	0.541009859820592	0.387643356960965	0.245908335407759	0.0359309875855084	0.369211244326239	0.418679715051114	0.326384657344512	0.239800669400136	0.455315806069773	0.577602188469594	0.593916036589701	0.0954535454191119	0.231857881157316	0.291912137493867	0.451557886379812	0.447112166105383	0.495289422052728	0.581950681558635	0.0656731134468591	0.0621111212427741	0.609878610958612	0.434338872825581	0.17080546902745	0.47141053090452	0.672523310138633	0.284535660881365	0.113181225934008	0.0178064351306279	0.317432003105004	0.103007760489918	0.600721303141162	0.213905977830353	0.124446886512378	0.565994485354878	0.304858921319183	0.106638793227739	0.43398528473169	0.349721281951127	0.537686322125838	0.20581102972529	0.352304910428935	0.54800446001401	0.563373000815628	0.584008244979701	0.351073002922493	0.270728522841329	-0.00114261665330326	0.614385101564882	0.377203225413974	0.470009225415216	0.391945902471379	0.680658204043117	0.451681492022285	0.424336601391627	0.605981517631188	0.0381626936886363	0.53370294828413	0.348885504213056	0.167935852353855	0.446067028246863	-0.0230556112536709	0.0714707699336218	0.0626996443596477	0.52211492532703	0.417283819288563	0.79740421023142	0.501952486362133	0.188805609718588	0.155063811850968	0.281165349205673	0.30586125722121	0.458907919998494	0.242570019443085	0.217940129663319	0.424350726958138	0.791964246929493	0.351488327063365	0.307089002798241	0.310253382163655	0.503761399297902	0.0273727494124564	0.350892644909244	0.572304918358771	0.31726137158385	0.133427189217561	0.00233307195216272	0.278155640183227	0.241531087673754	0.283977723186471	0.330533790710459	0.570438976969293	0.451429225193088	0.446871570711033	0.319672334426928	0.327372161740426	0.300101845599582	0.465343152118288	0.494089909510841	0.57339064564141	0.303036652265425	0.454070137109542	0.124038936967738	0.525719695009625	0.60207947957712	0.0907008637887725	0.389307789421437	0.40200569064697	0.609425087255168	0.468537931780894	0.287479993828286	0.32967142430728	0.542371463680025	0.505605112787946	1	0.44555030367089	0.104940711725324	0.509695797085804	0.422237913419631	0.312797909052163	0.402199423334222	0.457470007825172	0.203050903811275	0.691428811439371	0.632367415265543	0.343584805007904	0.324221696829255	0.33458741391124	0.164306665666818	0.183944795199676	0.178587465844427	0.0890542170682455	0.515175583203221	0.315203589768678	0.531763903513785	0.40138985349825	0.260188362576515	0.618162269833252	0.671860040940958	0.583512463347655	0.0208789239869508
CXADR	0.708805278386857	0.381921527858579	0.79993804437787	0.604148781469861	0.344446966585179	0.0872873268672168	0.550364755219771	0.748782100298123	0.532381830513146	0.507113876479902	0.58327730457146	0.675800839665177	0.739786222676965	0.276335689611081	0.333304246796015	0.40027409995452	0.629403344087978	0.63355440101822	0.533926419557581	0.789632525875878	0.209378743922027	0.288458889068089	0.607258660733388	0.56782730366658	0.186787177771705	0.544164354922026	0.763356710073018	0.551605738855888	0.211927466347574	0.294569823721324	0.556787885995669	0.110046570056008	0.703644331464389	0.301736202866767	0.286040390646522	0.604769528998246	0.499507273426798	0.204019763192739	0.644148940864925	0.612573183273024	0.52068239463609	0.228523200275218	0.664868263317134	0.840596989873298	0.783892328517674	0.704720158556342	0.716343061220653	0.317654116674226	0.0490537094301264	0.772061193136949	0.509158077234869	0.468583735151327	0.596897202414293	0.764654505653354	0.700503515923419	0.577829758149694	0.767285166574951	0.0490343187826458	0.678466330719071	0.490712456350765	0.206245950712801	0.717785666427293	-0.0776572768967889	0.118554236473995	0.174565775961108	0.476869657178716	0.500400819331821	0.539153161249213	0.704724953560707	0.541982474952183	0.194912716977197	0.51853681308542	0.453368920210386	0.648686097187949	0.346715452136782	0.401952688614475	0.708674835428161	0.698946881192441	0.615002385125709	0.711645359598813	0.449646720308012	0.670631938894652	0.0422265915521951	0.498862094373524	0.721158770040487	0.616049574100723	0.514491356560595	0.0742925900933367	0.389730255390239	0.274119689708547	0.420642531955957	0.354401277893898	0.768072895820727	0.845982402023967	0.392529124116845	0.240941987818188	0.479557972389756	0.593077179766232	0.653203326680851	0.700946697399029	0.799833818204507	0.460969306254199	0.639144369858956	0.383137464551262	0.698285689992717	0.77685769757926	0.0909933751445948	0.535399336095252	0.737742462203197	0.696438079161162	0.580345553830802	0.473357904557647	0.421283617950683	0.613807878484345	0.753195063580272	0.44555030367089	1	0.281352504071982	0.788590657358152	0.647983700809893	0.497387572717344	0.60160993756201	0.626816597852962	0.598119567379512	0.583313584800103	0.816463131254838	0.566982072703402	0.482498494976164	0.598822930819888	0.5144508184301	0.554177845464355	0.284666403898655	0.134844712662908	0.7859949449904	0.432237818209623	0.677004374201631	0.549711905459241	0.310222293215122	0.797795220543366	0.805639328246373	0.596235881269897	-0.0111121388474853
PTPRJ	0.515244035528518	0.849135388780478	0.471747527780896	0.8305635662183	0.876870271836449	0.840759953136481	0.60942284866476	0.11653178709303	0.743287686035116	0.825368070514869	0.683182594749569	0.670993082278404	0.420863878348914	0.802333181406518	0.889426895426277	0.830643269650926	0.757143005011922	0.720215192050743	0.812573765987342	0.504946083921711	0.862177592509864	0.813674109121973	0.679216124970673	0.69232234369111	0.872654629262202	0.784840838503934	0.443277884121558	0.733873597498348	0.782656961674511	0.703574128226204	0.814787651578073	0.802238046145155	0.467333225689803	0.838733488324698	0.655240569652161	0.55851549547451	0.821866943801977	0.839411541330394	0.734972252632798	0.704480924750783	0.689494420133489	0.850795171967697	0.68979720603268	0.349564164922309	0.421764518060506	0.66718969228304	0.563080073594906	0.810403352924225	0.731851547105887	0.476942306262016	0.852684178402331	0.824197961908858	0.790252212541054	0.192207191900541	0.31818400076914	0.78721528009887	0.560735778563388	0.803637087722402	0.653163245226457	0.734823179752604	0.865939982681592	0.551621058448005	0.786210592965302	0.847115343707161	0.846489831510159	0.672700120672279	0.736041349326063	0.37521863445945	0.617679830856435	0.402596389600365	0.794413962854085	0.669785401493163	0.763820668632219	0.157743851880245	0.890088642983508	0.77635927474444	0.348977633736417	0.280499224242297	0.604846865024561	0.202935142720002	0.80820554538681	0.375584099986285	0.763235822315455	0.740767921024606	0.676760555325269	0.718809907252914	0.746117704229011	0.784140678941355	0.627213070643952	0.688080316523038	0.849470599381576	0.842239865985514	0.570704330533599	0.181210162220871	0.741010261504838	0.818041026457954	0.277049542378005	0.675764429967071	0.556194682771537	0.708515915339061	0.274105718257281	0.716147893103858	0.694953906699268	0.615094194589113	0.617099520168476	0.21767973654155	0.834952157718416	0.776594150888654	0.549205229755329	0.632428000510379	0.797034481930638	0.635299802661801	0.847592228535231	0.736734374822212	0.618249893071359	0.104940711725324	0.281352504071982	1	0.460430815326323	0.288176157363923	0.814566658938706	0.742714052300637	0.743435747462852	0.677493749539911	0.677943675068752	0.519032871979156	0.812217537464489	0.746877803600269	0.58600875108415	0.495103256852414	0.573416729660311	0.843952689976475	0.851497276189036	0.505750512231721	0.849640060836324	0.684758816942678	0.757120503545559	0.800508984860665	0.144363579074034	0.545255967243082	0.366598488635856	0.341769192533081
RACK1	0.716359296709343	0.577753056604104	0.985304105200737	0.724971697432289	0.534173080597985	0.275206180290907	0.829874538033794	0.470338895097335	0.544739763914697	0.666370829439571	0.55324342906822	0.729998113049431	0.559716099853127	0.424472932255532	0.543033436768224	0.701948337968984	0.700199072372674	0.759618285668568	0.675108692851477	0.958112065655243	0.440469387781649	0.486559595969439	0.832600570949874	0.516696288712319	0.380334143519867	0.666718375433117	0.656832000536889	0.561727069433106	0.441876688095708	0.447866893242913	0.804656145781674	0.14654649103545	0.647846620874122	0.544044339803549	0.48165805606955	0.638290886216778	0.607694003411839	0.387960213657113	0.794499269658991	0.780836284760089	0.77678740592067	0.451992889935464	0.624663628924693	0.755034530424346	0.841149618850868	0.733345490578249	0.635967297350865	0.471515027769194	0.274980899432891	0.981792626291052	0.675916083602959	0.62272554874046	0.79022981541194	0.558510039533047	0.824369846315993	0.640777754190001	0.747756736156572	0.229257018746924	0.793492465169196	0.665510245227463	0.441732778918556	0.533462425642615	0.12102683311207	0.337292815509657	0.380209411561994	0.613551823502692	0.657571271743678	0.61350756507585	0.661802761370372	0.664065083881795	0.404716160106915	0.810887510380509	0.504315407720153	0.29183514332389	0.476595945703418	0.639509002248754	0.837350196556817	0.732276761310219	0.738459052494894	0.46662423818816	0.62923113904702	0.89478900873074	0.272950685929251	0.475962700725212	0.85957833110334	0.537571277274241	0.670385787259658	0.292111537112862	0.597955583379612	0.175589817371426	0.495181024822518	0.564580345744703	0.948472857913352	0.618267706166558	0.62308733946698	0.500134422056689	0.391908709077068	0.774061672865604	0.565513355708421	0.745037430416179	0.643109428717133	0.66076016480024	0.788521769437657	0.570636852970948	0.685370950698272	0.561451144635557	0.266750741251359	0.737012908491061	0.774759582937586	0.799892768389197	0.722220968810827	0.619692062664521	0.603919959902984	0.735588115487968	0.786779161365085	0.509695797085804	0.788590657358152	0.460430815326323	1	0.74962334881455	0.589326619629926	0.769508548538544	0.763538328877346	0.74127375169101	0.659648641193385	0.899067695936169	0.779159538098094	0.697509889709503	0.897021106941536	0.54546335379406	0.775372934812335	0.539373611390474	0.363082155473908	0.985915028617935	0.653224436247224	0.786337972460563	0.520846923903159	0.438020299705849	0.540153317470127	0.847160717660438	0.488967191177826	0.0404744841805701
