""	CD74	TLR2	SORL1	APLP2	ITGB1	TLR1	TLR4	SDC2	PLXNB2	KCNQ1	CD163	SIRPA	ENG	ADRB2	HAVCR2	ACTR2	ADCY7	LAMP1	VSIR	KCNQ3	TREM2	TSPAN15	ITGAV	C5AR1	THBD	CXCR4	GPNMB	PLAUR	FPR1	PLXDC2	LRP1	CMKLR1	TREM1	SIGLEC10	STAB1	TLR7	LRP10	MERTK	NRP1	PTPRC	NRP2	ITGAM	AXL	RHBDF2	ADORA3	CD63	CCRL2	CSF2RA	P2RY12	CSF3R	TNFRSF14	STX4	NCSTN	CD33	CD46	PDE1B	CD93	ITGB5	SELL	NCL	TNFRSF21	PLXNA1	ITGA6	RXRA	TSPAN14	ITGA5	NOTCH2	ABCA1	PILRA	SDC3	IL6R	LILRB2	LILRB3	PECAM1	CD44	ST14	ASGR1	BMPR2	CD81	ITGA4	PLD2	AMFR	INSR	RPSA	UNC5B	CD40	MILR1	EPHB6	DIP2A	ACVR1B	STX3	FPR3	SCARB1	TLR6	IGF2R	CD47	EPHB2	PLD1	LILRB1	CADM1	CD226	PTPRA	TRADD	NECTIN2	SORT1	ERAP1	APP	JMJD6	MCFD2	NOTCH1	ATP5F1B	TSPAN17	RYR1	RACK1	SLC16A1	TNFRSF1B	CD99L2	SMAP1	LILRA4	CLEC2D	TFRC	TNFRSF1A	PTGER4	CD69	PTPRZ1	PILRB	EDNRB	CANX	ITGAL	TNFRSF12A	CD4	C1QBP
TSPAN17	0.724462139512857	0.642397865830932	0.655427385655401	0.879081871510913	0.808738930610236	0.685708578252501	0.78864005412618	0.694066463406106	0.727185641348512	0.658001266492117	0.805010111620476	0.849636661590894	0.759011689461504	0.354015169639614	0.792430868926715	0.857948903317766	0.792187577874593	0.807150178956104	-0.0584813269500723	0.505007016217834	0.809950840546804	0.638158236095954	0.692472560303349	0.817845844695882	0.573600924190848	0.339613784873152	0.625049143570011	0.808291529593309	0.643972411015336	0.829014179726096	0.853651986592149	0.83203460575831	0.664239928176239	0.631230550970569	0.7581575401023	0.748324696337935	0.834819089703498	0.727183430267048	0.702129622310982	0.753220551540896	0.811926233076028	0.729051630990164	0.815310577675583	0.55380088926435	0.855622608083641	0.847708394269135	0.84614960189585	0.662045406868963	0.224257958892097	0.731797787671095	0.670683645828295	0.738197372420835	0.826455529758342	0.721522826325879	0.818721627378757	0.562895149173267	0.32659231427138	0.702507092630615	0.455123320544197	0.836240834883668	0.641040487921071	0.763395559129306	0.743746771897761	0.775992220096753	0.877682259337985	0.634735872481596	0.626758938535712	0.820143413439233	0.788656343360364	0.698044657936389	0.778941459966673	0.551816229868247	0.64576426188874	0.63104904177811	0.477301332287968	0.761751651764505	0.35545483022777	0.795063524793861	0.853690888392977	0.236510856281928	0.543416288858394	0.723659496217142	0.310331860764775	0.827560739034507	0.598968633402691	0.797617540772813	0.707440506040398	0.754986639629296	0.531476927627871	0.76221135327674	0.646496970523927	0.66757769225473	0.814409352060991	0.538326049035464	0.769745824316966	0.811145950849706	0.54847379457925	0.663411029490991	0.735341561404061	0.676032154026972	0.592293617913463	0.834328581053672	0.79215664036302	0.771558703779906	0.759370300508834	0.718500190781872	0.682150202436907	0.715405010260178	0.850021903964914	0.699812209407523	0.849242156330875	1	-0.0480946258007292	0.841891065491207	0.795019851511815	0.736501387931475	0.746987422701925	0.806598649452302	0.614743087434763	0.603980576430906	0.837992191086923	0.762628175235567	0.761509130931834	0.535414746926075	0.390142016988124	0.713453528616001	0.858420041728549	0.857138772671816	0.671864568903273	0.646349538294535	0.772237157715933	0.845584483490032
RYR1	-0.24604251696495	0.434388385035095	0.485864350629574	-0.127801721744798	0.0800781195384409	0.247910772644078	-0.308784683536346	0.147875728701987	0.353201567432766	0.454400927901246	0.10462820837588	-0.00939650077187769	0.231971629290871	0.551826303622702	0.224700934911246	0.00343157360963496	0.158741176285912	-0.32486261257263	0.809080766336893	0.625131202522974	0.137560817426149	0.458971515742322	0.426405236859868	-0.0294227987874151	0.254298352221589	-0.20778353879063	-0.563642552652053	-0.274312176497947	0.499412879664878	0.114527251239169	-0.117674705201783	-0.0761655099990305	0.312461798044201	0.56612381255385	0.171432616970613	0.00778551711244904	0.0525936043776879	0.153733827717654	0.245423624910978	0.374695129259754	-0.14582808539911	0.298921422994172	-0.213943156511081	0.601637638807073	-0.154812550866373	-0.235366376442383	-0.242807996607383	0.348150515197406	0.816125422600119	0.289870335925211	-0.522007127692468	0.144086672374731	-0.0756784566403601	0.14202030669786	-0.141706995381232	0.303103988473423	0.319655415496688	0.222631840072013	0.0278643020654749	0.0831356248160039	-0.35417681884523	-0.254524787732505	0.161572702972116	0.0479645234358223	0.0217959998118129	-0.122553619615379	-0.452055485032749	-0.231677738998187	0.0491977178056613	-0.409741284089143	0.0549296552271952	-0.227005845050115	-0.445665087955291	-0.457494006150742	-0.61012944562149	-0.339985878076197	-0.693728475477044	0.182099795267686	-0.106189276417525	-0.678827591056582	0.377476787155902	-0.229367791231268	-0.0501753303400936	0.00700019785450589	0.533149438949205	0.194315441957398	0.0191692186162202	0.220565566463142	0.560379964671434	0.0365876287165292	-0.0824568450804792	-0.404579032208317	-0.310929478466217	0.401874261286515	-0.363288237016112	-0.240262063869527	-0.231424059799265	0.319804135998919	0.286473101907088	-0.318707202244987	0.472728169093888	0.03574307285796	-0.156735408434681	0.127763315216725	0.286579148521198	-0.0485939195147352	0.0752453724658019	0.392073814234644	-0.030572557532258	-0.100208942049326	-0.157467183441088	-0.0480946258007292	1	-0.0224327238087917	0.0571769389919556	0.360245956278623	-0.178794365661533	-0.249622709789404	-0.468471937609911	0.153229153857953	0.0782043244104264	0.14370798296348	-0.127846811703558	0.580480728803114	-0.0339531838940499	0.0144804602219869	-0.0311414229752767	-0.0577776102000885	0.300977667496202	0.30691871371134	0.192783778911411	0.0309860341087345
RACK1	0.853497537638592	0.741560848535762	0.768016902427104	0.943425810346489	0.925947257565228	0.863815440825982	0.820086443640011	0.833546544243822	0.826038093043801	0.779268692047457	0.918640717939589	0.949002120044207	0.838040810763717	0.441253090710618	0.907864958149788	0.973335837723533	0.880771086321539	0.846616361133842	0.0310887159654558	0.585827459064499	0.928983312461812	0.736739972557647	0.800455472326533	0.898341681749224	0.686221924900102	0.526454059568802	0.617928614659171	0.913635790939969	0.730655595903997	0.942972932268103	0.940474135063195	0.84457412593812	0.76165332163708	0.707691426956189	0.887590144163839	0.884739511598776	0.961155660654176	0.835645108374898	0.809189769594351	0.864699811344208	0.923350417865271	0.82712143523725	0.925994455599186	0.662328718064881	0.941313201894004	0.943890150491496	0.895332119316699	0.852521187695591	0.19784150751894	0.826758155808375	0.72218840227837	0.898274984783368	0.939440048229929	0.898704096586237	0.89528722161589	0.689910156068674	0.394334416236949	0.808330784623016	0.592477173534573	0.959734651516594	0.762458223679081	0.807920941830528	0.882107582591167	0.900558503519946	0.913621681996118	0.800830995278353	0.596822597553435	0.868840037207345	0.943036053139102	0.741561764543406	0.890918861916324	0.66614732238773	0.572268985411717	0.68706095919252	0.565068370204293	0.883896793586946	0.422893689448518	0.890075760377748	0.979996088192834	0.344267326122154	0.709827762988656	0.770237947884594	0.195590111389879	0.989562888353383	0.715648314779634	0.907554348038273	0.846908414689446	0.855941955928929	0.525339619484553	0.798977517281065	0.762268677769981	0.780456410833639	0.839422359169028	0.637781144039963	0.846667391161482	0.927415063266315	0.69333887296118	0.791741998112681	0.855658986225523	0.861137156291989	0.651091315208708	0.903228499233757	0.93059738920933	0.901486301234874	0.846509810095123	0.804276253586498	0.678566544911471	0.826395172442082	0.965038102462521	0.676500746837573	0.968878809357003	0.841891065491207	-0.0224327238087917	1	0.841903795037411	0.832298456083619	0.783946228871507	0.928610727803007	0.563069383814541	0.624725403960456	0.87844949801093	0.92947378864463	0.89652847311692	0.657390941995663	0.262485799703772	0.771765818261296	0.825026535812521	0.946077250441762	0.78067776212663	0.77961557404747	0.908976335343374	0.979538119924112
SLC16A1	0.739175323312631	0.702156135672309	0.690439473296182	0.836987317051582	0.810784107322872	0.729320092323872	0.738269288334172	0.711232626017295	0.75880873052724	0.674631133412949	0.812564158056637	0.809169681078621	0.747551229686421	0.388026074826594	0.785399320938025	0.858057167350948	0.784986607514017	0.737747443371006	0.0635226992959082	0.573489641271083	0.771951049120362	0.63412054190698	0.73803249266222	0.81919791506517	0.677782950011937	0.362507678370502	0.52307458955277	0.759441046715037	0.658495222234384	0.841760322561413	0.848248461856339	0.756941593312242	0.646599105432122	0.665417780316895	0.775784879285422	0.781626328854585	0.837953578214524	0.80074558648877	0.705266811641251	0.781888700316594	0.820391154989119	0.730091977961926	0.767877443882118	0.6146503323134	0.800270418635236	0.787569223300111	0.769190480617821	0.733618392088387	0.270207652153412	0.748960530183084	0.597255342902407	0.794812760537813	0.814791086642235	0.741661426748277	0.830774670898231	0.542597470916718	0.347950095689643	0.715360001575654	0.539178857460661	0.884550201016127	0.667226645906054	0.711314466949052	0.771007104209395	0.828693844497435	0.845005950214254	0.632264472141401	0.569838484230475	0.795326227615271	0.808302693088084	0.690910697566656	0.783699268429127	0.54182016484579	0.476930788674766	0.579475952549927	0.476246832241971	0.729898926328089	0.297402668467573	0.816682238582794	0.823701391647437	0.236013836363913	0.643481471271825	0.740925271285009	0.38939337752216	0.836812915790803	0.646348305480835	0.771425945469285	0.74349495822775	0.764897863706468	0.658593112822585	0.753783389661732	0.628650107605439	0.625834431271474	0.715204685682111	0.57616276719387	0.732877255858418	0.810091934228664	0.582763841988392	0.716467711214348	0.754237748637612	0.728814750718331	0.595115824606042	0.917744081596724	0.78905327875984	0.823456311960591	0.817084498795308	0.739491758608357	0.815334797585451	0.745337014650588	0.83690441360706	0.729685657042053	0.834339250360312	0.795019851511815	0.0571769389919556	0.841903795037411	1	0.760499000830308	0.695247973548099	0.800849978501214	0.481903905943899	0.641130439542591	0.855355437605701	0.793605536035844	0.792077068790295	0.594239934313272	0.557484860467181	0.752847501301973	0.835893425142874	0.863434944332915	0.683609808683892	0.718600432973281	0.793542498140079	0.846614643485357
TNFRSF1B	0.657588736434778	0.896093496071062	0.903083085318225	0.791826551031257	0.85929407420807	0.86574630092259	0.632122695176945	0.835110113624244	0.910342555806304	0.906197741242809	0.896569222524116	0.852760591649527	0.890285782142187	0.574780214203367	0.902103659445348	0.869157758491988	0.890302414478601	0.60427719744294	0.331414900795242	0.780224498046034	0.863162918574945	0.854482728894992	0.900687696578737	0.839990060897546	0.804328395142301	0.35528334820187	0.288938434853841	0.67212090839741	0.89362758252937	0.908733435481593	0.787225488342145	0.732737297890655	0.856664907453375	0.901755562486668	0.910530270027973	0.801197876358364	0.874066599839275	0.854098673804529	0.896439035761904	0.970799240257108	0.748323797178408	0.936820641274389	0.698037189280337	0.867647576015527	0.755952174626908	0.693887860229743	0.666996254944163	0.872950897743555	0.556990791315242	0.852387492426068	0.400107618191775	0.855987783106875	0.808001963111238	0.85699566258931	0.73464675205868	0.785032652321751	0.628390217475069	0.858210742834457	0.474522415970878	0.882355950760672	0.544162144836033	0.626487001632889	0.841873649955689	0.827597873404571	0.828759923615469	0.650902126743377	0.317966721056803	0.712192341904554	0.848793622574306	0.494699473169743	0.839445589481307	0.588459480640416	0.401291669727078	0.439826037276771	0.264968536738508	0.636361590553904	0.0723463604952243	0.903465607667772	0.791927640460665	0.0385142159451838	0.792672035370096	0.624194789354962	0.180002124933355	0.836154711495595	0.861968256021334	0.882087111079432	0.724371269499584	0.836715261969074	0.672937462836411	0.73699015304606	0.672643181935053	0.51171503416285	0.597825639895805	0.787499710438782	0.608060328784073	0.705806982980046	0.523194790821245	0.826103498793428	0.892629148772934	0.612866936273589	0.829896372100811	0.830281751958294	0.734179342706777	0.863894570171971	0.900058196477736	0.754946910626196	0.671591459639102	0.87859353842964	0.844880166460902	0.565136225255713	0.765051147534551	0.736501387931475	0.360245956278623	0.832298456083619	0.760499000830308	1	0.66770553210728	0.684831563075219	0.262066961792369	0.621158959182574	0.863403820158828	0.893475249603177	0.767137849672234	0.799804614065925	0.215590854095838	0.686907001877426	0.723571922437212	0.840863487369186	0.813245441194592	0.774306419925605	0.925624303933029	0.843949893291808
CD99L2	0.76101091351119	0.546525623529024	0.557964837227111	0.870983339159391	0.735415838382455	0.676635694294141	0.824515173646029	0.678687462441224	0.682706610473009	0.51574924112422	0.742495391807558	0.807446885633579	0.62897314167199	0.28351717100116	0.703566323970789	0.827877789605618	0.748653912582657	0.853323167378435	-0.177516630367518	0.328794529039507	0.705621089848206	0.457686618446802	0.556356231816396	0.820514952015457	0.500886374636224	0.430634881268274	0.713547850094726	0.827792744540881	0.461331523219758	0.821277894448658	0.867825709899461	0.810682206679969	0.560240231947601	0.463546617503956	0.702137000775935	0.729924751185213	0.774026240575267	0.79777612280105	0.653491928289959	0.671488332010734	0.856743284537903	0.67768273294186	0.825583265448797	0.464982864920175	0.855125090515855	0.832763057783459	0.821030230137002	0.642920691911604	0.0621303261357325	0.76100712105495	0.752876072909684	0.794834486281363	0.822249256926517	0.65875878853778	0.824503062893634	0.542490125403237	0.221481759647108	0.686687132836643	0.470871698457179	0.822373870840254	0.835779132266013	0.844177891963753	0.671571661858346	0.740568361461941	0.829350754963658	0.661608252209481	0.697199458013902	0.877526932739892	0.762241374887471	0.844216546975138	0.754014249464323	0.583179164024097	0.61243120898257	0.77612957693148	0.641554621027247	0.808073680962067	0.480047279867637	0.737459635831867	0.822428066051452	0.412201838704368	0.509477146460111	0.785189825558014	0.275483781222679	0.768092002075997	0.463784871918635	0.707061912449412	0.680637326345262	0.651269034571108	0.409127631820842	0.778083258848807	0.739358072410936	0.801537051980505	0.857965735113646	0.541488112182587	0.853349082105343	0.857471672705179	0.653154136289312	0.588008009598343	0.692169796927777	0.797224194684187	0.466891575692681	0.806432335830145	0.773624666959393	0.686188351384736	0.749221071731587	0.781026292298912	0.706240768096904	0.622342552785898	0.810716753426839	0.687981942935212	0.833922730835174	0.746987422701925	-0.178794365661533	0.783946228871507	0.695247973548099	0.66770553210728	1	0.845137223040782	0.620554255934497	0.566692152312149	0.797970644620537	0.768050590945127	0.85253510117866	0.366483009212375	0.375273586022901	0.632764792418406	0.770364254119791	0.868793747369502	0.506253940474465	0.539007697046872	0.739295864772874	0.783567355548306
SMAP1	0.928262228494475	0.595171108626337	0.549897130917916	0.943572594644646	0.791925541858266	0.707023250972635	0.915846431686225	0.748745269150165	0.694203223957608	0.558385338610998	0.799891949394787	0.87980096265564	0.655892922930312	0.205217835639666	0.744243924105901	0.911137499016703	0.782282284221043	0.948433439040006	-0.145599752659852	0.325878570490395	0.774057042713205	0.488215410351478	0.577495790562294	0.893594736459045	0.537508892427103	0.606858708090357	0.819090527675292	0.933254418220534	0.490141661877703	0.857554590409191	0.944424100700788	0.899589597180037	0.564699854299374	0.488628340012435	0.761508317407103	0.817497701879338	0.875583370867653	0.826347823782185	0.671135953399595	0.70362248412031	0.908909356268762	0.692739048953078	0.949873215548895	0.45169176408185	0.950490445792119	0.947221612148056	0.921583842896185	0.727713432320882	-0.0537931949578899	0.771628992640029	0.885710155707885	0.823516142389708	0.909943878564811	0.778393641566461	0.917384259398364	0.506394645475076	0.275186296905996	0.695198890344714	0.63810477625055	0.885283520696132	0.888771524656492	0.91069178411175	0.715539348842003	0.817016750481878	0.905055878663978	0.776689835608015	0.803227531377183	0.934857462647896	0.873956276112375	0.887450247402734	0.795710540265245	0.72908797545563	0.69831450959751	0.862823102726383	0.780109444040863	0.936209821546566	0.638585925133461	0.765340501581942	0.943292870359437	0.575033550004607	0.551515671955534	0.8659747534837	0.310743372337789	0.908416522194049	0.512847494180027	0.751581267558198	0.808041999203587	0.72849095362481	0.400499622952708	0.831243054804048	0.816413341647739	0.9164339529671	0.920029604406638	0.483815030340082	0.928553400277878	0.955459488670634	0.702363605028613	0.634625977791531	0.726970638203359	0.924848830509641	0.438935944998929	0.860080265291248	0.940519839225776	0.782827698616062	0.73133202968988	0.834304388887192	0.683042309135518	0.659692019327161	0.897625689093441	0.721744412359303	0.945184674688709	0.806598649452302	-0.249622709789404	0.928610727803007	0.800849978501214	0.684831563075219	0.845137223040782	1	0.728400359740476	0.594748439374559	0.817899465379091	0.832623119409625	0.917524883242406	0.420224467114354	0.315804605774644	0.693802773697172	0.801908387411832	0.92504861727603	0.577989052941452	0.590121127164805	0.774164278131813	0.885718908889134
LILRA4	0.737079315861813	0.143206642326269	0.111977174071188	0.684112175373694	0.408113551922417	0.238461409188645	0.810275999593679	0.415746269268914	0.274092865508283	0.0929308612063605	0.391257984815092	0.528900795264263	0.228035016370305	-0.119157776810984	0.292789763188713	0.543136907391954	0.399052924707131	0.818813890420836	-0.410757178185883	-0.0728212861607757	0.383361082395381	0.0345354918048084	0.104023071119183	0.657944396603187	0.1640988727109	0.430002118249074	0.927418052169908	0.713000989698696	0.0173154520760328	0.47738822962231	0.674623763489994	0.725550403823182	0.181301093538145	0.0111041593436429	0.290778483707728	0.442574794083267	0.492862066081323	0.510849563771585	0.214094549143369	0.243177930212687	0.634579410671719	0.249885908761121	0.765354093750843	-0.00289128173327374	0.733732038594032	0.725066783434564	0.794610311072977	0.264575236058813	-0.376777871434302	0.486674082023603	0.864617433113192	0.420833171977143	0.584061396356688	0.357145447845605	0.720258421682789	0.0428965477037881	-0.155377275742006	0.323583073867691	0.325903047914675	0.478436450086638	0.656312993699582	0.780996506652121	0.261688113946585	0.417111198360582	0.657203374400589	0.441733462941255	0.872366802546132	0.757250560013226	0.528347256969451	0.833238552488792	0.407509381486005	0.51076127351919	0.797657259554816	0.817048497311984	0.776856178677587	0.670030510579281	0.708379066943531	0.360223716946324	0.646977679021687	0.621616362648427	0.0615361790054488	0.726701590287804	0.404036325985874	0.488291903901341	0.0321054306549588	0.405034970937774	0.448961541260826	0.383495622434387	0.144457975809329	0.539902677867713	0.567734416611146	0.775047357656951	0.840395037965932	0.0560385431370328	0.759398766048263	0.687288794326553	0.421189728234488	0.202222858493031	0.286673877893491	0.642409814720707	0.0220961788393397	0.524092034273407	0.693132334476445	0.353203129420655	0.321631399781558	0.488966408571389	0.417731668847954	0.165876309914422	0.520729604153424	0.589051856807101	0.657594350943867	0.614743087434763	-0.468471937609911	0.563069383814541	0.481903905943899	0.262066961792369	0.620554255934497	0.728400359740476	1	0.315078287730703	0.468916657622942	0.364336509955708	0.595002450064262	-0.0652365419746169	0.283788917008524	0.345555850289317	0.661347686918827	0.589077916019859	0.170352735893601	0.165853417690696	0.326223040763988	0.486412321790877
CLEC2D	0.532821765643267	0.611433206516694	0.625074267377917	0.636728003372045	0.613615523227735	0.604012049474407	0.536757916301884	0.509726337706358	0.598425687285222	0.565954037816635	0.641160534337743	0.616001786763103	0.561728719799385	0.433073163486564	0.647062697878787	0.653202961770595	0.645845533936873	0.538143104519219	0.0766978542073814	0.468735961298288	0.624739390309637	0.511751098047907	0.600885108411163	0.586329947854096	0.468480955442595	0.272415625371936	0.358520862291623	0.565909469131015	0.520706480151044	0.667750178467546	0.638998140294383	0.589941074193087	0.484487556349913	0.552109197511487	0.575419529689659	0.567381664203907	0.633779593396656	0.6407428630404	0.524317053237032	0.655440357052424	0.616988311483253	0.596621729332318	0.594935457443738	0.535840323432873	0.613223011024289	0.598500222297966	0.589897108059699	0.61678256313773	0.25805544210635	0.63667105163831	0.427911116706397	0.618078321293361	0.61787657136729	0.560568086353427	0.645075769716004	0.452489348920501	0.20397741815355	0.519313953533998	0.455228806694681	0.697044288456222	0.494234636823459	0.553111995862062	0.600277530651056	0.640931336192778	0.659866375789116	0.470242539609061	0.395131272478706	0.579899126234553	0.601778220732227	0.4745051429308	0.642926026342239	0.382502411309831	0.319642573886982	0.45441550806543	0.280876263974642	0.517207477598483	0.1394502247286	0.657594687895274	0.61489132235367	0.114588119520855	0.55159061864175	0.544655378821475	0.230839414224311	0.637062569211132	0.55215525387527	0.589562996903107	0.588765392399708	0.664459921790942	0.551648765241946	0.562175881389882	0.498416449249108	0.481692499179698	0.531017874612854	0.547892230094995	0.533032814657529	0.607268068975705	0.465219756020704	0.56414539209232	0.649873877928102	0.518723702821677	0.592612213390272	0.680726524902199	0.567769162343903	0.555663740843951	0.629795726106211	0.567965695086399	0.518050128916899	0.631725439218854	0.624938121127425	0.530246160020144	0.613451992845392	0.603980576430906	0.153229153857953	0.624725403960456	0.641130439542591	0.621158959182574	0.566692152312149	0.594748439374559	0.315078287730703	1	0.648406934923795	0.611246938882287	0.627291086869143	0.564390097331746	0.330127237966527	0.638083507191921	0.57869082921786	0.634921048279875	0.606228170800739	0.560234803718597	0.616079957267344	0.640360151628291
TFRC	0.738393375571454	0.768910303319089	0.789003400656143	0.919018528540029	0.896196981503987	0.813763566945577	0.800292176722949	0.820633865641259	0.858496324192467	0.735318120928005	0.90766848005292	0.933726930267335	0.840648726651756	0.44998675543885	0.879931279093611	0.933121711143504	0.88003279094649	0.820192535042343	-0.00617515454866661	0.631528688344943	0.862885330741382	0.695089410060875	0.80930550431438	0.906378284301139	0.768385187137968	0.360683048498164	0.571870206717129	0.849914941660403	0.732714778761439	0.933382256364313	0.923123790495711	0.845708929009774	0.776190077174354	0.743204082923406	0.874709481310461	0.85234517036856	0.905787305447076	0.862688162533876	0.832418207102392	0.873705907970199	0.895866569583174	0.850734142255786	0.817176212829587	0.650100325822886	0.867489126781806	0.857272082117732	0.830075890772772	0.77926215094216	0.279962225743157	0.831712335293874	0.641031751982905	0.874513237563732	0.863386311023465	0.782272211991031	0.862843361644039	0.701776559037344	0.41544421852639	0.819377729842949	0.490267966754481	0.936565839895995	0.734795344875162	0.775277810935871	0.84767881933318	0.899327701301129	0.904127840171566	0.719018656015724	0.587999353533562	0.871586921947622	0.889986425008411	0.723250608781688	0.91153482711554	0.641717194497303	0.53060079432628	0.647776734911831	0.503246567912515	0.807839426933624	0.311643115557473	0.886749339150567	0.888761778666343	0.220818327610683	0.684997564933158	0.767151545590884	0.245227465980125	0.873866900063418	0.700875381691959	0.854060329814053	0.79611051296957	0.832149053104308	0.598820894460472	0.800431706097791	0.726984306114837	0.708072928851587	0.808249827627756	0.673322138381487	0.824149784497365	0.854182337911078	0.651261915214193	0.802446526478467	0.842954647004598	0.759126343648692	0.68301623073609	0.919734528798133	0.839112942162755	0.872019389487712	0.895247758274815	0.82742460408583	0.758171964715305	0.792496096861046	0.914180630131997	0.708065931121682	0.874563399763355	0.837992191086923	0.0782043244104264	0.87844949801093	0.855355437605701	0.863403820158828	0.797970644620537	0.817899465379091	0.468916657622942	0.648406934923795	1	0.865327325679885	0.879327403595336	0.632664701009413	0.373684422639522	0.752902914878945	0.819957063946328	0.944284383995194	0.742813338957021	0.773799297501288	0.884710388133758	0.896107508405553
TNFRSF1A	0.748961688309479	0.816960320237049	0.842065162453476	0.88600858206004	0.914940548928937	0.893672516388081	0.721844182394806	0.832346949846026	0.886259651938577	0.83033901971278	0.940498426738957	0.907696090427051	0.88900975314739	0.552232826885493	0.934543438235908	0.936090579742095	0.87135583674464	0.735245227562393	0.160994607123501	0.672642595473503	0.918880151061603	0.818356470702105	0.856653091240742	0.842640307184826	0.741575412798329	0.411146541186216	0.446149144849751	0.823518011649039	0.831018852762942	0.938017498244088	0.879317770579333	0.763189100426956	0.807485997295163	0.794655801313783	0.933041738806572	0.829903603675446	0.935714409375991	0.84612202867963	0.892059844272554	0.917725715132068	0.851466013052135	0.908797406238057	0.815411565284399	0.798453346314425	0.852208176701564	0.839594166797384	0.772634971132093	0.874073066070174	0.380906701982317	0.821139526530108	0.577665711240646	0.879645312277233	0.88198141161603	0.887306263533389	0.792531353571823	0.77277173768343	0.524484327124704	0.860417601240506	0.578485319189728	0.939483565908596	0.702827478326201	0.722218486296848	0.897245907620319	0.893496512264961	0.846439194984237	0.741870380354124	0.435237560820751	0.795818923310022	0.914161166424809	0.631319985342276	0.882257765330361	0.608456127565717	0.426238976064806	0.559929832509417	0.422804878899317	0.795801843730777	0.227346741495592	0.884063267645921	0.902752478021573	0.179497262575765	0.797659725267034	0.717975601390811	0.0985447854849265	0.9398145771199	0.817568874606277	0.909603419688861	0.828992386675011	0.830647715109637	0.567974757475699	0.802388665319514	0.724815022036854	0.667741157743921	0.708969624739348	0.721285820672327	0.755690162001493	0.845034539447617	0.633331623593867	0.808159950658444	0.884876256367726	0.766254963754198	0.751242875628095	0.881286115138016	0.834909576827804	0.892644072757096	0.886676623142002	0.825601991163196	0.672410857120354	0.870292357496829	0.919385434791294	0.567472641727211	0.890337622838118	0.762628175235567	0.14370798296348	0.92947378864463	0.793605536035844	0.893475249603177	0.768050590945127	0.832623119409625	0.364336509955708	0.611246938882287	0.865327325679885	1	0.853867587520371	0.726973178922801	0.235983089019767	0.735764520526019	0.742885130876224	0.913340279731765	0.81077757901111	0.78850948239216	0.951512869329065	0.933492919443428
PTGER4	0.86414185170245	0.67417243139401	0.659113439983187	0.927391706220642	0.848946654234517	0.765159287119489	0.882226821715438	0.815122035043282	0.753090787230215	0.62396559143949	0.858857560443993	0.914616210386143	0.722736656255623	0.306649358560815	0.792136996616627	0.924074920090454	0.807977413251683	0.885583519984578	-0.111756115295703	0.470633819127454	0.802517174691996	0.562221022953834	0.675415011376635	0.924477875793308	0.654992866027472	0.570803121045995	0.713515145589026	0.905522303206524	0.573397045603224	0.900034874599945	0.93811243995401	0.86704263021724	0.687461846013014	0.582563932174623	0.797033261276234	0.832759709205586	0.887130389684445	0.867637944619711	0.752450688036093	0.783669668900085	0.91882278829317	0.759554739451155	0.89281509059592	0.537365101292494	0.900436023093991	0.9011690870725	0.860404693211614	0.753843402785652	0.0596855079790115	0.786728696880593	0.781800616833619	0.874257142011178	0.88348429941444	0.75758423374075	0.904023923477718	0.609882814383945	0.374868524834978	0.748550801867666	0.609529487047558	0.903129529276687	0.856378870508198	0.876450736609083	0.784768480466688	0.883894775403177	0.891415384812794	0.770678674444537	0.702835746491867	0.918052769382438	0.903770253304552	0.813396416102608	0.866265622475093	0.730830791608056	0.630553888794703	0.794299637682468	0.692485779004623	0.901011156532757	0.499613759554726	0.846587894744041	0.911350768423015	0.461072292057988	0.649852625144289	0.866605010534337	0.295151130731373	0.88942524803062	0.601285551210621	0.78011413876662	0.813492269219456	0.777951909278199	0.479131622614212	0.816978410837687	0.804481634505738	0.840993638603094	0.864013870824332	0.597658306660881	0.91579159170345	0.92192791944128	0.719903295248412	0.749495717065977	0.767714207139028	0.882218515826175	0.573779077369176	0.889919111538773	0.922062364521697	0.822981418690235	0.818956394339747	0.864739402370123	0.685693282072238	0.692967336185021	0.912189886383835	0.696796310413966	0.902760807376878	0.761509130931834	-0.127846811703558	0.89652847311692	0.792077068790295	0.767137849672234	0.85253510117866	0.917524883242406	0.595002450064262	0.627291086869143	0.879327403595336	0.853867587520371	1	0.500418127530289	0.297451148710975	0.693412948916045	0.759484910875617	0.923245161089259	0.66377058925279	0.674015776517834	0.836118328264976	0.871874284255286
