""	SIGLEC10	CCR1	CCR5	TREM2	C5AR1	TNFRSF1A	CD68	ITGB2	FPR1	LILRB1	CD163	VSIR	CD53	TFRC	CD4	CD74	HAVCR2	KCNQ3	CD33	IGF2R	TLR4	ITGAM	ITGB1	ENG	THBD	TNFRSF1B	SIRPA	ADRB2	HLA.DPB1	ADCY7	APLP2	CD93	CD2	TLR2	SMAP1	STAB1	ADGRE2	SORL1	PTGER4	ITGAL	CXCR4	NECTIN2	CANX	CD44	PLXNB2	ABCA1	LRP1	EDNRB	ITGA4	PILRA	TREM1	UNC5B	TLR1	TRADD	ITGB5	NRP1	CD9	IL6R	NOTCH1	RHBDF2	CD81	NRP2	TNFRSF14	ITGAV	SLC1A5	ADGRE5	PTPRC	LPP	TNFRSF12A	PTPRA	MCFD2	RXRA	CD63	CD69	S1PR4	SORT1	SIGIRR	C1QBP	SDC3	NCL	CD47	RAMP1	PTPRZ1
ITGA4	0.831008771560118	0.794729666583521	0.741683488096034	0.799391753329507	0.498409982483827	0.718439019728936	0.675122161190254	0.818528631476036	0.835477363188439	0.819983303801675	0.807812247080107	0.82372691820998	0.86666510289754	0.807791396172416	0.830474530678153	0.870731826677591	0.804556474749427	0.68090222874702	0.784865040520708	0.0569174548575812	0.319451752907648	0.897649701036482	0.397775559169324	0.791493151339755	0.383691237098127	0.580871910872385	0.828714132820203	0.781436400797805	0.89419893769203	0.753645563502861	0.367526128172972	0.857261090222535	0.406663630445699	0.544717255201405	0.295868359040282	0.872134037133962	0.819843602527286	0.832851935778351	0.855122906306833	0.818228012132192	0.760010641887096	0.749689003788072	0.0840496255178838	-0.00391666702603955	0.637704380436638	-0.437708557586117	0.352399068457306	0.71076690975793	1	0.282945401937288	0.387767576649939	0.750593665798593	0.779827575083216	0.788753745034743	0.623407910634655	0.767889413478074	-0.358575445276411	0.576747433285715	0.331526522409645	0.816317207697012	0.777319197114596	0.0228378946798222	0.346448580040702	0.59403332615703	0.486992383816335	0.694487440226289	0.922564496177745	0.0404699446360045	0.014076277227326	0.065000909137793	0.0366340164768401	-0.39736008862273	0.401977106103296	0.834352027801249	0.75292571240805	-0.199436803655737	0.485785982517744	0.0964819367899395	-0.0999057823584655	0.333352215726433	-0.192048803616381	-0.186634922809787	-0.205322151340383
PILRA	0.502208834081238	0.483208279182831	0.63196258323511	0.336429753249029	0.758753306817404	0.191710559444163	0.636202861669563	0.393102788558577	0.47431255813358	0.510088660500229	0.547230781569301	0.540140615463487	0.405925532497374	0.468365313743502	0.438099961174654	0.440728137169013	0.37137018820342	0.59162114714687	0.438290192753389	0.292167216660038	0.862866825261809	0.511956544328794	0.124937682784537	0.319462909918107	0.853260405134163	0.741238294262097	0.443616878424691	0.317170849961736	0.452336317063604	0.682384084460017	0.274647172515115	0.391777110314669	-0.168439422812633	0.567156060355416	-0.050720417408033	0.482020959238215	0.58912345468579	0.525803752099689	0.462738940980233	0.384512439658644	0.312152454456687	0.486268481199025	-0.0205872425907229	0.0681729869794614	0.302802329367862	0.266067810083062	0.188222088578851	0.330803616955199	0.282945401937288	1	0.706997127222889	0.318109698354568	0.433565795301644	0.422561817431355	0.197599629063625	0.352036826379828	-0.323345471627308	0.663569633064822	-0.16796785917567	0.447596936175587	0.39544519685256	0.522719538144599	0.469522775167157	0.0375684462273188	0.413868982169724	0.0886235530636263	0.397540545909287	-0.189981976411103	-0.340890676150539	-0.20277204272346	-0.0797402172333847	-0.113003358315269	0.132481670559152	0.206020591532637	0.152824186807583	-0.0642331343073029	0.655614568889751	-0.139114312863214	-0.258945025321107	-0.0774126254464845	-0.444841396830544	-0.483436323158588	-0.393769095395658
TREM1	0.641265369831175	0.589525335259694	0.68827639542855	0.525842754257674	0.782059500394027	0.438320762507973	0.743486770280346	0.561676389935862	0.570539308725045	0.685008842224001	0.677789344103131	0.625330583973906	0.573290441730607	0.6919574737928	0.535946689974078	0.541710250494043	0.569534049773167	0.73351392278121	0.501491763248997	0.120460509028672	0.872038165664624	0.593883512497936	0.439194983960504	0.579975528979488	0.5523622560811	0.863481060685276	0.619624930152411	0.293216292931424	0.548312541616505	0.614260645094944	0.576923192851619	0.517319057575309	-0.266569168743796	0.603079700384418	0.201333960767915	0.512302304007341	0.694796351578379	0.709226907669673	0.584221754235703	0.57957398527256	0.414270611907904	0.648088155785464	0.302206775852119	-0.104015398074595	0.580098506944485	0.469819180075709	0.428500390184968	0.507421257310446	0.387767576649939	0.706997127222889	1	0.681919022298905	0.550461853664529	0.501495261557336	0.421793518996258	0.526448622487994	-0.0627366969310531	0.860018297125931	0.0438301930612019	0.652753605535011	0.593554292125593	0.730792392074547	0.609197164129122	0.323356802165158	0.733437127248501	0.285780725661271	0.519380879438358	0.114849020613188	-0.0409328459919009	0.117197305908403	0.213340731135604	0.0899273664772224	0.446620663993922	0.467330388377998	0.0647032257288616	0.0781923802895295	0.682292203069564	0.0137640917005577	-0.0428585092885368	0.22682667348833	-0.293454834060736	-0.230169860734328	-0.202039820036769
UNC5B	0.928304771551574	0.884104545528594	0.809126954462714	0.92490731039778	0.607697720931144	0.815251433737057	0.858234598705358	0.91711044211037	0.899127029512193	0.945646081225203	0.925868221684445	0.872925093833574	0.919981510487741	0.938721976165798	0.883709118738224	0.888236676275722	0.933809675359332	0.835038123017242	0.817871738263663	-0.169447709068288	0.504459309256592	0.869536647618233	0.60077921103854	0.948698474961238	0.317788000464007	0.832871669429993	0.936096150796466	0.696659858137445	0.868435126041152	0.622464737097046	0.626134702563858	0.9097619601006	-0.0715703780428131	0.661742610443605	0.389535493039441	0.830602088969732	0.877101147837707	0.934123731833795	0.89878844461672	0.942955155241467	0.633704005326189	0.871147581117732	0.33659622372074	-0.417525315623853	0.849109049013483	-0.0627765190789547	0.500983843881694	0.78757599612503	0.750593665798593	0.318109698354568	0.681919022298905	1	0.883993052916195	0.800184012148282	0.675681087718187	0.896597700285572	-0.187397902755795	0.850784101333625	0.264027116642194	0.957064238094065	0.865802117816233	0.431201305008362	0.437261473553933	0.649703545095209	0.842122132977344	0.540256485092345	0.788475615961778	0.0934085845134991	0.0981200176092089	0.181515680755113	0.191828229330604	-0.158511264397953	0.605100003391503	0.9099226150547	0.353387301501771	-0.164011904529464	0.60633375677027	0.0318524370331395	-0.0463109593687759	0.403522034621232	-0.228855617728732	-0.145033077404327	-0.187518502582555
TLR1	0.965283980304033	0.967226373261635	0.878159556448066	0.980985198779929	0.568622596319702	0.872137525511157	0.919214382510576	0.970049610074886	0.977799883698992	0.948436426932306	0.959722711974605	0.975645882918064	0.954360433731654	0.93957143407798	0.966664895783559	0.97458307368639	0.976810735199149	0.907207407468782	0.973752132022923	-0.0458214136060765	0.464064086168636	0.898121590338572	0.59178322730722	0.930162974540901	0.514737753697869	0.814443513592676	0.964536514923422	0.796824867752437	0.936537956348635	0.680573826289975	0.572585134513465	0.963798912639153	-0.0971185782469624	0.635851826733073	0.382632730580633	0.912119316935146	0.923692225829302	0.925221280157785	0.952661583529545	0.925949943331762	0.591370279858448	0.912216024741583	0.2743331429893	-0.464237250446075	0.851589662485607	-0.219436212522643	0.481517421132211	0.837955857212647	0.779827575083216	0.433565795301644	0.550461853664529	0.883993052916195	1	0.908730943047492	0.723259174670545	0.976575118124211	-0.296300547372523	0.802600023164982	0.276798676588768	0.951068595365185	0.903630490178766	0.382864775426712	0.417104058180728	0.648103194862093	0.778915955993367	0.539909453598077	0.768689846051167	-0.0289906147599998	0.0133030193711574	0.081666111617909	0.152776793006675	-0.334025204689999	0.601482922816863	0.897466319645789	0.390781550442578	-0.233429491492208	0.651553210108119	0.0383241244340717	-0.116884873003685	0.353489785287156	-0.269476212952666	-0.247695727955474	-0.270951873634517
TRADD	0.882873441651554	0.919259291838353	0.82349475092017	0.889036813068135	0.463253896001969	0.922531773117038	0.879401757664484	0.91888389221529	0.910364534568887	0.886959523680688	0.885207811558891	0.933256318216884	0.891218798061866	0.890873667135064	0.93432528907068	0.908893597036147	0.906165973266313	0.903468665766965	0.925721264474155	0.134845400400424	0.48437280808315	0.825299367799793	0.721304946630368	0.879038939090717	0.604664205988716	0.720802118590674	0.90360963101922	0.7340457794155	0.879842518012109	0.650082711717065	0.695146074770955	0.87878525568627	-0.0206508993802307	0.555348789551911	0.580648415796131	0.841381140358025	0.9043127374378	0.851669457339974	0.934724666769296	0.823268116127188	0.625438459361974	0.924201152158512	0.469966072046165	-0.317312719999471	0.916773030824478	-0.119191900823683	0.631767952604631	0.890425649869091	0.788753745034743	0.422561817431355	0.501495261557336	0.800184012148282	0.908730943047492	1	0.786929271533051	0.902409976074583	-0.0701004591068708	0.777329947531783	0.488494169564384	0.87379442042524	0.917678596631809	0.443698558838163	0.540799465326465	0.764272506651172	0.794422798648735	0.671981699822879	0.742159546965275	0.197536832718123	0.197470066222538	0.324315500324336	0.347333912227497	-0.145722923691296	0.710975859757532	0.862653157580549	0.449442527911158	-0.0338419984143813	0.602346582887724	0.26558209570996	0.0786678309829709	0.554108119864563	-0.0152277819771282	-0.0495359792274682	-0.0562179289264015
ITGB5	0.688812284380421	0.723043760527164	0.596184880603122	0.733326080682661	0.285488510069925	0.911657240564484	0.716211122975593	0.755695668067635	0.69744178374325	0.699550962640638	0.696817438386687	0.742130899057695	0.703323948980527	0.722570719465192	0.760550129980457	0.708900753236036	0.749492915546496	0.739081014612338	0.764011393700093	0.264828248339467	0.333686947196066	0.609959509809134	0.882834136259909	0.773586527520709	0.3231814063083	0.531887938171657	0.747572134649419	0.564025114587917	0.68071712405096	0.466881753445001	0.865738012115167	0.688461081160107	-0.132523720896334	0.431779598425991	0.831354760907113	0.62199983242441	0.748911580694238	0.663604469901447	0.720603233756427	0.663537180800681	0.398635368960668	0.83661361268881	0.694299471078539	-0.333304042082188	0.821387347267779	-0.0428630647246308	0.877532453598153	0.853638495441013	0.623407910634655	0.197599629063625	0.421793518996258	0.675681087718187	0.723259174670545	0.786929271533051	1	0.750518097727618	0.281694969256792	0.651736838653798	0.802328817940138	0.702435405413759	0.894808643516657	0.363301847609458	0.478680106017128	0.892705526428266	0.724598337214115	0.776907109886795	0.569025979568773	0.516607688695693	0.575864949000491	0.591761530224326	0.598845972763433	0.144116153372716	0.904535098204597	0.711089107611139	0.240416777051101	0.364414716289412	0.47067784178155	0.676872489227988	0.521875550178826	0.851821200796755	0.325855572067616	0.364410596702798	0.382401919695276
NRP1	0.949377171576731	0.974285354663246	0.802480523789441	0.985733182010227	0.460133281149844	0.902387733006791	0.899273751450255	0.977764805920021	0.972144723036182	0.92953364836754	0.942747731222267	0.955060287323309	0.956785889914759	0.910230404638525	0.963852569360662	0.955759554122305	0.984646126421802	0.866278958711324	0.971592278129694	-0.0788888608502813	0.387807222385682	0.867020517323341	0.618322668028217	0.958454027178201	0.478582385024914	0.768302574863598	0.96757011417849	0.806277708239967	0.900410563835503	0.662189958061809	0.598406923021119	0.961749955731986	-0.107898458501679	0.543489535164261	0.420856523403229	0.884687878744215	0.888579976724504	0.896944143786769	0.930310726672618	0.932602113145805	0.568632206637998	0.920013372033995	0.299338460114383	-0.503289911925412	0.862694139290366	-0.22935458972581	0.49775049270713	0.836192961387922	0.767889413478074	0.352036826379828	0.526448622487994	0.896597700285572	0.976575118124211	0.902409976074583	0.750518097727618	1	-0.258491117501212	0.797523070249043	0.321591716865694	0.948172535835105	0.904786626850299	0.342792754644481	0.340189434532091	0.666869310459487	0.771843430857482	0.559466472126951	0.75352083303673	-0.0114987440119025	0.0430819491911471	0.113700807151458	0.167265328986118	-0.29659962926627	0.634645769712935	0.924382293430195	0.363349608660682	-0.241363954858166	0.617427054823854	0.07411576216231	-0.0848193880100263	0.406182199718855	-0.232817803934822	-0.205172169364984	-0.223615432070447
CD9	-0.346586026282857	-0.300036480665294	-0.274119780560121	-0.291541403457289	-0.344878353241606	0.126738137389748	-0.21094845497933	-0.270127093682811	-0.367688577619316	-0.279665157313489	-0.322120347348285	-0.29420239171364	-0.346878459000886	-0.198686984120451	-0.268557548483377	-0.344073552822451	-0.266547574933161	-0.0975482552409451	-0.271764330384744	0.372062174464544	-0.0702440772108071	-0.439939417081014	0.564826335582992	-0.178949014405814	-0.271956281864236	-0.276128081104456	-0.283913130709398	-0.48472261784489	-0.337031947774551	-0.432103020671752	0.521590610813483	-0.383559675656226	-0.294045299375095	-0.217617216556425	0.704537356950193	-0.405824880582168	-0.214799126345584	-0.311283996348476	-0.2783357713164	-0.338752457021346	-0.271247565032884	-0.0414289902768531	0.81284544379628	-0.019382000612209	0.147405747374505	0.55195597676625	0.60707929636624	0.101668831069599	-0.358575445276411	-0.323345471627308	-0.0627366969310531	-0.187397902755795	-0.296300547372523	-0.0701004591068708	0.281694969256792	-0.258491117501212	1	-0.0943270407772523	0.684732028792728	-0.284315517169157	0.0167756098643099	0.318986546588196	0.285397462614601	0.434074625410112	0.153889826171887	0.156297561456049	-0.389555648833467	0.872405579515581	0.855471101116247	0.870378674120284	0.830624875248562	0.839260892239378	0.530185997116237	-0.235349121486828	-0.438382512904276	0.874176592737048	-0.27003204517287	0.793669335035696	0.891642799153705	0.696517107921185	0.91797150403581	0.905402211135893	0.913677105527243
IL6R	0.846740363621728	0.854627529756069	0.806142672479111	0.797172186943033	0.714858259239753	0.73127647507795	0.937690723623807	0.837719289298427	0.82482409447827	0.88443616809014	0.885095721030356	0.854930149559792	0.820338531314976	0.860178535090429	0.795559612235882	0.775875576768406	0.834980525474015	0.900039557368015	0.768317056586051	0.0348483701236425	0.785644920259305	0.760966728200822	0.644597383115699	0.842791527473721	0.659921084718524	0.943896390726223	0.857306104865099	0.584490480505596	0.747009778269423	0.68113640923722	0.746823032047362	0.76842417652454	-0.209530915731615	0.685967183205146	0.404946394567545	0.715457170903223	0.87732378806339	0.859578818426169	0.819929204889022	0.817982010884366	0.581131121064569	0.880246588512885	0.425088016271452	-0.302147926902989	0.829274231197584	0.25418877480114	0.603981281440007	0.774467128102773	0.576747433285715	0.663569633064822	0.860018297125931	0.850784101333625	0.802600023164982	0.777329947531783	0.651736838653798	0.797523070249043	-0.0943270407772523	1	0.238365289325781	0.862307217092767	0.819425574214856	0.703456933014386	0.588671650516863	0.54256329387951	0.901153638367662	0.503101188940336	0.701554718168741	0.118626859605662	0.0501534531934923	0.205739087882133	0.27341022081663	0.0232736540104938	0.650572989300362	0.753129440951558	0.202208813037579	0.00398246560920976	0.794348376825506	0.104105605276453	-0.00510840837329857	0.408069267619384	-0.223757451121061	-0.172684211340931	-0.163620156897428
NOTCH1	0.217530772643286	0.2742299658153	0.159170303110242	0.297264806762921	-0.140077215624709	0.671747096704943	0.265064016076191	0.329575284407111	0.240011933805042	0.248379453476863	0.219756272280317	0.299624192978844	0.269593259104667	0.310248779292039	0.341768111605353	0.275984626739275	0.318289824083214	0.349877364469233	0.343956433929331	0.368716288195156	0.00768247505032994	0.156020794603179	0.828496844874249	0.377352718624359	0.0225544637684477	0.0470104150243552	0.299533963955715	0.144276372022899	0.27116189384936	0.0702890602105737	0.762873133172311	0.24324749536483	-0.0198922131478941	0.0496061909287005	0.944905691302283	0.187226093885212	0.323628176775516	0.215615247311596	0.310681499304345	0.203599559880796	0.184240066210103	0.471804107884765	0.823998123916242	-0.112863734327647	0.574720635540887	0.0501552594779545	0.861867281225199	0.610702151369381	0.331526522409645	-0.16796785917567	0.0438301930612019	0.264027116642194	0.276798676588768	0.488494169564384	0.802328817940138	0.321591716865694	0.684732028792728	0.238365289325781	1	0.251306730807326	0.575268938388021	0.188304167814524	0.389342161502298	0.846738433265441	0.4238087136276	0.701162158713118	0.217566572346308	0.825277289408582	0.872839428528251	0.878370470524564	0.807222979567694	0.452486105847421	0.83007715957369	0.356705892249693	0.0908822327849676	0.702059050721862	0.0999444381978045	0.936690831283721	0.854371560210903	0.956484453430321	0.77808668318649	0.786731241226012	0.80781004809128
RHBDF2	0.985917178393281	0.95996422876623	0.888967028363386	0.960778704333605	0.656601425140214	0.838917186621134	0.912343301983327	0.956462053927986	0.970843691052596	0.983980097266643	0.986817736894401	0.950731138950435	0.955607703689864	0.970190860676006	0.96202306658825	0.962622380224203	0.968252084304494	0.890105662991836	0.91112719701227	-0.0820940222359798	0.548947897666375	0.949160394855375	0.576730822752892	0.96206449863376	0.481222543888783	0.870780961007662	0.98066286824156	0.783610148730169	0.940579883775618	0.75360318606596	0.59173241036687	0.965891572819452	-0.062046840291678	0.702162126846917	0.361078834748306	0.938603684036134	0.944732339146921	0.967222987975465	0.952191237883485	0.97714116008172	0.634297636676389	0.93454411836165	0.271032239614659	-0.41530253372965	0.839134451768507	-0.167625207056723	0.488848782224286	0.840052591785072	0.816317207697012	0.447596936175587	0.652753605535011	0.957064238094065	0.951068595365185	0.87379442042524	0.702435405413759	0.948172535835105	-0.284315517169157	0.862307217092767	0.251306730807326	1	0.910723333208839	0.401924300243383	0.435330092994492	0.6454279965286	0.795678262676734	0.531573075377344	0.822390190081736	0.0142162128134442	0.0244076436229266	0.0938970024868455	0.117972103848373	-0.270333866008122	0.580004982869568	0.903365563301454	0.402772528254945	-0.203549315433804	0.625134039281195	0.0245986257687518	-0.103176392668467	0.363403163503406	-0.276174602279169	-0.231159635888083	-0.260104527734976
CD81	0.911043833466895	0.899299908985977	0.841124594865177	0.89814795970668	0.545985942125264	0.944138684582878	0.877730035993955	0.903236604188968	0.895884022902903	0.910700228862096	0.908449073766717	0.921643102505156	0.876729846551878	0.935401412877309	0.936262145449162	0.91503133848082	0.910223118223217	0.912211645891686	0.910888709918149	0.152035404884975	0.525377019433371	0.850439587054483	0.780070688767114	0.908253812642909	0.477477990220165	0.772402992344992	0.926710541883087	0.66753991819943	0.898353784730583	0.705764005068107	0.784280972909957	0.884287597221809	-0.166239477068317	0.599048210200712	0.669570600435064	0.859179737207976	0.932529623422674	0.899281546081543	0.908517654964086	0.861408614109348	0.512129787816041	0.952410048221838	0.544079110494027	-0.42005904101468	0.901716207238822	-0.0758864809897011	0.756425732088205	0.937046397763159	0.777319197114596	0.39544519685256	0.593554292125593	0.865802117816233	0.903630490178766	0.917678596631809	0.894808643516657	0.904786626850299	0.0167756098643099	0.819425574214856	0.575268938388021	0.910723333208839	1	0.419449461497957	0.524737690280456	0.862112329484633	0.81331130342927	0.65350942945136	0.715410584459187	0.319906300501907	0.348143148600976	0.40690044960055	0.42886326367273	-0.0407361117037779	0.796357575138227	0.834882984383601	0.30586409471818	0.136073240561409	0.559379663852388	0.380359351051292	0.250146022268912	0.650215047167484	0.0548057493326975	0.0897232188604311	0.0916764322249714
NRP2	0.357757218228727	0.391069364577762	0.486359043573423	0.332125928572956	0.510389672531883	0.3829715502662	0.609897846765212	0.372947477642203	0.333705457569189	0.436548455127593	0.432422394224064	0.408368106902732	0.320463423535853	0.46659459333432	0.334801483146746	0.279577438409889	0.380423851574058	0.629131143589229	0.323521051909377	0.120730476877631	0.724591389670402	0.234571331138102	0.590858195265073	0.38213241084164	0.477167827612112	0.660338924707301	0.375526944322721	0.105173669066913	0.256052571172061	0.17064087195894	0.690287151655342	0.252787557779643	-0.424438451794068	0.478515454827488	0.375300292617304	0.20210310002959	0.457276128778152	0.40749647760437	0.36667471973224	0.30939877289236	0.248696776137002	0.523122175661821	0.612342155288019	-0.201949692790277	0.598154626375728	0.717686276640932	0.545785245337959	0.46088220142157	0.0228378946798222	0.522719538144599	0.730792392074547	0.431201305008362	0.382864775426712	0.443698558838163	0.363301847609458	0.342792754644481	0.318986546588196	0.703456933014386	0.188304167814524	0.401924300243383	0.419449461497957	1	0.716248949234682	0.327627942598694	0.785721759031672	0.202283052714385	0.186115695843062	0.33216141403341	0.176325142811493	0.39095931171505	0.499115678324711	0.392233518756783	0.550160923945344	0.277887068040818	-0.223472791665576	0.301516210632886	0.573457433638417	0.191966569257259	0.194278806255382	0.361670965387498	0.0456807330182809	0.0404841151581806	0.0603303813126064
TNFRSF14	0.413504084805612	0.375367023109898	0.617924967475934	0.348600918945122	0.586573715502506	0.447112579712307	0.558053809040679	0.396319252011702	0.360643737314755	0.492224396770443	0.460790219517906	0.473476123480826	0.384144250767094	0.570785461722415	0.434894990090094	0.4189002972058	0.396030413086937	0.65957861808492	0.368419067348845	0.275506513278615	0.641576913962773	0.391746494890244	0.580910563418401	0.355193479725612	0.364779867481166	0.593299697394649	0.411135395794101	0.0951230079933083	0.481790993753412	0.299221961726842	0.628155563336218	0.331958096863821	-0.114620272645821	0.500000210380668	0.458303235540437	0.345450499291488	0.577578664318145	0.533197161673245	0.491000966176996	0.323205627985871	0.475386536481901	0.574962739371226	0.584642008849515	0.0295072670176789	0.585686193515307	0.429747646117148	0.576838556063941	0.526746407848291	0.346448580040702	0.469522775167157	0.609197164129122	0.437261473553933	0.417104058180728	0.540799465326465	0.478680106017128	0.340189434532091	0.285397462614601	0.588671650516863	0.389342161502298	0.435330092994492	0.524737690280456	0.716248949234682	1	0.521628907831258	0.674427871532688	0.411437645527762	0.384487317395872	0.536762728122894	0.315547275405078	0.49159448934649	0.53846170920413	0.239454689509934	0.536865357463677	0.346915590691777	0.0782933691438576	0.380857598385032	0.525098854423897	0.360645169743988	0.310769122411534	0.491835524107992	0.149468128662229	0.154775759921199	0.164570068285355
ITGAV	0.620826732743027	0.618591101986607	0.582110812910522	0.652535729695836	0.225509228232212	0.883098383668897	0.57380065726564	0.651467519657485	0.603406545834749	0.639922320437772	0.610292107721092	0.646118736918194	0.603520292024343	0.707402332414857	0.694917534604651	0.659401776153939	0.659441078135923	0.677519636495523	0.664636745546526	0.300222189099472	0.26084094622352	0.555977173922986	0.887838257622798	0.689396263207687	0.153719435658825	0.429902455410621	0.657818073655499	0.387031306882342	0.660535625762535	0.388463736437183	0.825671679381739	0.612254418662961	-0.14560692298834	0.360336091984704	0.897292723927626	0.594460902852593	0.678693944119393	0.625970987462414	0.666155836415951	0.592544552029477	0.346436855660778	0.761405656848301	0.790866089571726	-0.353223566775788	0.816241772551011	0.0255548439513185	0.8834083869217	0.839695967731301	0.59403332615703	0.0375684462273188	0.323356802165158	0.649703545095209	0.648103194862093	0.764272506651172	0.892705526428266	0.666869310459487	0.434074625410112	0.54256329387951	0.846738433265441	0.6454279965286	0.862112329484633	0.327627942598694	0.521628907831258	1	0.679193801759907	0.659423930494901	0.468873374902131	0.690333965041192	0.703226267956487	0.741783778516291	0.723872835769014	0.288718863579252	0.868492730610979	0.643050540825935	0.175882402195413	0.465111373098727	0.235556918499596	0.674857264269298	0.621390159006579	0.878743800435769	0.506613786913414	0.512792653269225	0.517099041586425
SLC1A5	0.761657331628174	0.780614671995054	0.728699222504725	0.785399080282493	0.558686995773618	0.804118705339287	0.885246023570758	0.81022815739306	0.749415232399289	0.819991419907676	0.797183612404808	0.780910619249101	0.769575630573073	0.82659473656249	0.749749807683253	0.712890830359034	0.817190069148965	0.875809357713816	0.725629414908145	-0.020721165128439	0.621883300692409	0.631538095909866	0.804341232098555	0.824494603160202	0.458960617234966	0.822056473802241	0.803324968884326	0.51182686702383	0.678583120244892	0.404876660629702	0.863863379681184	0.711617158271405	-0.274804524024764	0.637841057502613	0.591332472471378	0.592929766499438	0.793013583894828	0.777022268043935	0.770592213580659	0.74100673717353	0.539572125031159	0.854534415991661	0.653363345599137	-0.389001849610579	0.922496321314352	0.313288228673434	0.718812897563415	0.81257810534402	0.486992383816335	0.413868982169724	0.733437127248501	0.842122132977344	0.778915955993367	0.794422798648735	0.724598337214115	0.771843430857482	0.153889826171887	0.901153638367662	0.4238087136276	0.795678262676734	0.81331130342927	0.785721759031672	0.674427871532688	0.679193801759907	1	0.560825733554052	0.586804524469497	0.334290739525266	0.285045470408275	0.452727603324223	0.514013600112373	0.169340368258064	0.796054783466697	0.762074410382099	0.104055976612791	0.142752105063536	0.717256837987602	0.270642919949351	0.201346400080326	0.586913209092527	0.00827759891353486	0.0598179401120832	0.0495976122845862
ADGRE5	0.513323868997268	0.579806763979842	0.39166796823687	0.578593188556343	0.150620561764834	0.742106446533968	0.539056867291729	0.65634438230961	0.562844815114518	0.543661151411632	0.520636116735952	0.610515257533177	0.648317364076819	0.544835952913301	0.554190153138795	0.547681814272381	0.615081093534084	0.551828055464162	0.563415109207288	0.213713812055661	0.203214127362779	0.501884648616291	0.685065196598124	0.646504975099975	0.281098589055248	0.337449006361133	0.597624674119375	0.604604779467195	0.537640056430996	0.354632072322987	0.659816372409176	0.548576392449286	0.422644655725266	0.324951191815683	0.635408487848028	0.44246908896917	0.582361869231684	0.516317618391372	0.640001377462124	0.53077935581282	0.702357430167973	0.617105969383888	0.480507290818255	0.159457997962569	0.694354056780061	-0.14331337537432	0.650520788430994	0.655040673466049	0.694487440226289	0.0886235530636263	0.285780725661271	0.540256485092345	0.539909453598077	0.671981699822879	0.776907109886795	0.559466472126951	0.156297561456049	0.503101188940336	0.701162158713118	0.531573075377344	0.65350942945136	0.202283052714385	0.411437645527762	0.659423930494901	0.560825733554052	1	0.738791371086627	0.396313480379205	0.402608256292058	0.488554232764385	0.451634225870536	0.024165572918338	0.703157092375037	0.72547489882458	0.649507597169881	0.236912229001591	0.561638821179102	0.556758968709329	0.337602292659904	0.699897461176598	0.249832418748955	0.269983046778211	0.261984511473677
PTPRC	0.823432227393611	0.812192971150695	0.730990168808893	0.798145473664812	0.566209536385371	0.667077950309287	0.734425549542641	0.842752401005821	0.832774991277595	0.836696671861493	0.824689638133636	0.827576272492466	0.893365321186557	0.787310839668182	0.775776686881545	0.823487487417191	0.8158967617493	0.690953016227375	0.739224081762648	0.0236062726539215	0.431700405875397	0.861037678036497	0.401048621721071	0.817007912213748	0.443896480370178	0.677900459618819	0.830996346789299	0.823172310482026	0.83579344464811	0.709356451362735	0.410881755356257	0.833050798891358	0.469395110560565	0.635457725905934	0.208513229165398	0.804727171294159	0.815711606833208	0.833561381370035	0.854005814672943	0.84775932365434	0.905095255043661	0.748797620438018	0.0657621688368401	0.10169643062235	0.653405560449346	-0.276180088465461	0.333984279568539	0.652811916990894	0.922564496177745	0.397540545909287	0.519380879438358	0.788475615961778	0.768689846051167	0.742159546965275	0.569025979568773	0.75352083303673	-0.389555648833467	0.701554718168741	0.217566572346308	0.822390190081736	0.715410584459187	0.186115695843062	0.384487317395872	0.468873374902131	0.586804524469497	0.738791371086627	1	-0.0376048083626231	-0.101430269678921	0.00480284263483696	0.00150975730516144	-0.339305667822798	0.401731355986261	0.875103798113076	0.788709190545583	-0.240276237264899	0.690210961031588	0.00104050939133039	-0.19518773262856	0.266430311140453	-0.307154361759631	-0.288294761771344	-0.307306551585827
