""	PTPRZ1	EGFR	NRCAM	SDC3	LIFR	PDGFRA	NLGN1	LRP1	NRXN1	GRM7	CDH2	RXRA	PTPRA	FGFR1	NOTCH2	PTPRD	PLXNB2	NLGN3	NLGN2	GPC1	APLP1	ADCYAP1R1	NCAM2	APLP2	FGFR2	NCL	ROBO3	CHL1	LAMP1	RPSA	LGR6	ADCY1	NRXN2	CD63	AMFR	ADAM22	BMPR1B	APP	DDR1	CNTN1	GPC2	TMEM67	NOTCH1	ITGB1	MCAM	LRRC4C	S1PR2	ITGAV	TNFRSF19	GPR37L1	PLXNA2	ROBO2	CD81	EPHA4	ZNRF3	ACVR1B	DSCAM	THY1	BMPR2	ITGA6	CD47	GPR37	MTTP	ABCA1	ACTR2	MCFD2	PILRB	C1QBP	SORL1	TFRC	CD74	SCARB1	PTPRC	PLXDC2	CD46	TREM2	RHBDF2	CANX
MTTP	0.989833170377889	0.981124130621102	0.986797007779293	0.998946433560782	0.970972991954987	-0.304193552947577	0.962216489891865	0.971223172143031	0.987034738663569	0.826706652251676	0.972327018288444	0.929521489819498	0.997152797723666	-0.0533938471184306	0.991812758518826	0.98477033106936	0.389170034968058	0.940494153186155	0.914159712001358	0.728197187183034	0.757692215090984	0.955649700018095	0.99278578621668	0.98832643778592	0.984698734326658	0.981069691048869	0.961054816916833	0.975959223231012	0.984917028163191	0.976326746194642	0.868034551891434	0.959047313753537	0.981512590696681	0.979975840245719	0.973230019264461	0.995439956713398	0.984006600725247	0.9932199959539	0.992837159505784	0.889414310192991	0.925357966770971	0.997494626682513	0.983379210927258	0.981581746986925	0.964971116501113	0.201441133441762	0.899207641243765	0.982924879485659	0.986068472170027	0.990941292210595	0.965997091204559	0.980077271652255	0.944124295298911	0.970265378915719	0.990525140828232	0.97845761321062	0.617338519201815	0.0435196777156172	0.988965011862509	0.948147045485521	0.988042234775149	0.987277745341404	1	0.679094513516032	0.93458890855713	0.975790961358997	0.995459532980499	0.960363584828612	0.608774281033247	0.960433342996067	0.398140652786789	0.311244529259278	0.368717266522325	0.4508408921675	0.947316457935333	0.395080646230932	0.635438475737448	0.990215203194758
ABCA1	0.625024017183144	0.57260480737228	0.625444779616275	0.687880867025321	0.810592322224793	-0.0976799062003782	0.536097819805461	0.769550122357666	0.659136017431628	0.835954715780303	0.539650560654206	0.87943836790164	0.657724590661809	0.165366392142927	0.649381012995422	0.673408418582665	0.868915449588695	0.631061733763351	0.375055836235717	0.791040694049209	0.884440764282825	0.572381457032118	0.686733012989803	0.719523879741992	0.726305636180273	0.637772990639421	0.527454389509427	0.659464098131352	0.780430444504044	0.662646383021986	0.921638412773049	0.836994832337478	0.621233511740746	0.567869623579764	0.815298290755399	0.643638426613361	0.767005365595373	0.710681575667755	0.633469932324009	0.850371512668992	0.813931342990724	0.716646858398652	0.656724535659418	0.773016124323279	0.743589194113732	0.121012486365256	0.337013725965401	0.713464492314649	0.610889870910616	0.620649001191678	0.632505858237493	0.564598696192359	0.875633991748577	0.54150698843919	0.688988696566529	0.597561190181983	0.914656707812646	0.0899907502516189	0.742969834545808	0.793148967717008	0.640201162593479	0.688197370602012	0.679094513516032	1	0.882677902192788	0.569467264219357	0.682318179402347	0.516374375044945	0.976570215780959	0.846058421751713	0.925452157492863	0.864826278302419	0.908315330804161	0.947424445093746	0.541233141050244	0.863315264750661	0.96612565469176	0.623506953786553
ACTR2	0.911297899658505	0.880994750340033	0.907265085266108	0.940414011597785	0.969269985540187	-0.195839797853419	0.862173360233309	0.972020023619123	0.927998752146727	0.899012117162162	0.86281048713343	0.977581818477588	0.927080764006296	0.0775192403384117	0.924185717261082	0.932689458518489	0.660739720868941	0.895784907244491	0.756382416845566	0.827849824964331	0.885457237199747	0.85223788713824	0.933808008695788	0.955324715538373	0.957186461039914	0.917465353746438	0.853235245677035	0.923741860268892	0.972172187367093	0.905872075594134	0.944887854435626	0.971590615648526	0.900084013359469	0.880282511827225	0.981249350108377	0.920941478753292	0.963345970505196	0.946264796685981	0.913009906360227	0.948426916914181	0.967174353959329	0.952018397884761	0.916279095136652	0.972875081972935	0.952038339542227	0.228894448792601	0.727714615410527	0.95634589159802	0.899268898902806	0.909171738524167	0.909907782302053	0.880531182805224	0.990285936317388	0.861577679804916	0.942294983123262	0.897681114322157	0.819432833818743	0.117958122893022	0.962668065651176	0.95419774228033	0.919648327956405	0.929493320230222	0.93458890855713	0.882677902192788	1	0.881633957715418	0.940858971229303	0.842376954299323	0.848361470092548	0.992040654348891	0.686294997208875	0.618103047820504	0.66995452114617	0.732158957862397	0.864243177090465	0.632776434814057	0.865863752184031	0.909643058855969
MCFD2	0.990407712291651	0.989636472801728	0.981800734542144	0.97691384781135	0.911799686723991	-0.279970892444116	0.987088274299636	0.950485001070287	0.984439395763858	0.745708176841167	0.992010449919996	0.854591505940217	0.985115959945608	-0.0537350444924211	0.990035569881532	0.97900574006339	0.298574830365119	0.949284976393576	0.966790508140845	0.654196710124957	0.683948005314144	0.936783369906268	0.968521271458396	0.974870925306077	0.964882635275083	0.994365387099243	0.9879910113539	0.973245928048715	0.948752836527928	0.955677244966277	0.761734021316805	0.890258507758899	0.97652930885487	0.995968669635194	0.929868393062083	0.984794665573636	0.9447032458024	0.966716364263104	0.982427425256183	0.82251316526329	0.894228799248364	0.973518807617536	0.972530758465768	0.959775563000047	0.935106028712453	0.261462518111931	0.953470565861917	0.974764969562323	0.989669311451954	0.990063452940276	0.969360272438669	0.998700693291908	0.886291062575475	0.97672602393544	0.981251346936583	0.991619950687382	0.538679932634731	0.082162249892449	0.958298944921898	0.882070570528991	0.992075585755843	0.966648018341962	0.975790961358997	0.569467264219357	0.881633957715418	1	0.985746127663476	0.981082845434155	0.515347375046611	0.911602339707935	0.300517082258314	0.221737801788516	0.269017592105255	0.35567229162196	0.986162789849659	0.295706576315985	0.56070402811851	0.990777031955111
PILRB	0.994170641808815	0.983140479940831	0.987427579258375	0.997027811263371	0.961366219441198	-0.25736117055564	0.975010084797654	0.982005711160079	0.995302311619405	0.830341789422072	0.977449562385409	0.924618889457073	0.997387111370679	-0.00798218066032081	0.995679793770253	0.993173957753723	0.412203035469198	0.959207412914235	0.923937945056288	0.740076217020584	0.773705793872827	0.944306624129082	0.991327296467431	0.99519850067093	0.991294244172451	0.992843268486516	0.970164890026565	0.986841914279296	0.984610285041807	0.968908557905035	0.850894073039878	0.948422764463494	0.982982841040754	0.985682990601036	0.973011403225855	0.996434664417965	0.9791467856017	0.992368977379474	0.992147459716726	0.893888650722031	0.941300982413636	0.996962260775961	0.983601093823207	0.988853718624833	0.972349347244091	0.256482145223355	0.906908082364335	0.993703051415308	0.988669484624655	0.99406273319219	0.978897428954757	0.987083101385224	0.943487913145725	0.968193007777388	0.996283301960418	0.989475394072872	0.641300480734142	0.095264926225654	0.988679620451425	0.933655259263919	0.996175806393337	0.985707678310999	0.995459532980499	0.682318179402347	0.940858971229303	0.985746127663476	1	0.963654346023322	0.624547726135749	0.961316874134585	0.416377770230355	0.341503487712698	0.386653064963825	0.472282042995514	0.967867479335577	0.400781184610926	0.658263785840438	0.992415084320205
C1QBP	0.984605611000966	0.995826557410682	0.988638636532519	0.964147429707847	0.903613750725727	-0.34421150062682	0.968239706331246	0.928868101166065	0.962383610319625	0.688807942695345	0.997140202854778	0.842527581224885	0.975311293009177	-0.143731538081407	0.981728929775442	0.964043249573405	0.205965019794119	0.904785392954231	0.982584152073385	0.577215654108242	0.618540154004364	0.977507912366213	0.963055011370346	0.960396538090737	0.934866933709314	0.978527580715204	0.995756475982916	0.951230308340435	0.932219216172263	0.967539812309868	0.739235588849706	0.878220456337226	0.986355414977449	0.992950803116025	0.911848262473874	0.964438678768489	0.938627017860167	0.959714927022859	0.982043650421316	0.766828425851567	0.84592049139122	0.9541022152006	0.983048373938304	0.927763042331206	0.893041485331347	0.172291926816098	0.976628858482458	0.9468711463797	0.98505329259419	0.984143748622528	0.931761204625034	0.984701617201684	0.857028475812499	0.99170591233248	0.955090422542958	0.969074121571549	0.453681932142535	-0.0121255217838953	0.950630408137492	0.886603392012523	0.96248061894841	0.971414985799116	0.960363584828612	0.516374375044945	0.842376954299323	0.981082845434155	0.963654346023322	1	0.443816195284383	0.888822725376583	0.214058563896969	0.139828143239526	0.199346611631173	0.27941665685208	0.956757347938691	0.207581894513757	0.484454117048834	0.986558437172689
SORL1	0.561786154275946	0.503749120199454	0.556276009857794	0.620319712474675	0.732314000165059	0.00331438020775735	0.4900534075151	0.725018271828878	0.605110023130228	0.800081019816764	0.474487902518962	0.810487663315854	0.590072718442678	0.252506181804287	0.588020531752535	0.616608657517026	0.909056856104495	0.6012058759311	0.316416996356595	0.78722912638711	0.870663186884496	0.47971861195417	0.615505000227343	0.66354165358493	0.679664994455942	0.585660469687326	0.466964130755363	0.610815439709638	0.71465885571915	0.575660960117233	0.843249775480214	0.757734175645076	0.548785440200373	0.504513763307017	0.751767827632157	0.582047421689281	0.694215650447569	0.641421842026876	0.564472330506595	0.811969065542852	0.786975856804722	0.649915800588686	0.581307678655623	0.718373635318219	0.700757708205651	0.201586721929383	0.274821481393539	0.67315314276186	0.537055080232808	0.556326990962599	0.596717887089429	0.506189623193231	0.817401315513544	0.475733114538041	0.634465221925004	0.549533251578854	0.92704341203805	0.190351221237342	0.681968253280321	0.728377539419769	0.586729351536878	0.611483983776448	0.608774281033247	0.976570215780959	0.848361470092548	0.515347375046611	0.624547726135749	0.443816195284383	1	0.792561381194529	0.954576579182923	0.918589573967854	0.95582073921646	0.973450238959142	0.51226198790207	0.857288361093685	0.99248082591513	0.558385617118253
TFRC	0.940522946156565	0.919639560081814	0.942249841746187	0.964968706420538	0.990165797340744	-0.278799584626681	0.884822981879643	0.979316335370344	0.945992839344086	0.871338154251637	0.902462531372739	0.983109605770013	0.954515149993333	-0.0103444906268505	0.953227123749875	0.952519458247016	0.580454175864016	0.895002986065788	0.804781098799746	0.776881325359096	0.849067530343708	0.903361329425281	0.95977305286197	0.974260500552936	0.968463626967538	0.942512667859936	0.892857807020577	0.937355860744005	0.990421055002126	0.94913130793588	0.94826154040718	0.988143111033384	0.935158941744321	0.916034509674482	0.995574424290476	0.943422583413992	0.988290773378768	0.970013588648129	0.944251272059526	0.926539396385323	0.955791519960677	0.973918305262562	0.95150043919966	0.985101581440835	0.949530125937126	0.162837760407718	0.780301849490687	0.967171170622383	0.933622029476082	0.938903410094771	0.915734801461379	0.912023773034438	0.995956779841055	0.903920233015402	0.958395226292684	0.919156142696758	0.758149247865613	0.0315454732474964	0.9831161118491	0.976053435986882	0.939061194438531	0.962718329076847	0.960433342996067	0.846058421751713	0.992040654348891	0.911602339707935	0.961316874134585	0.888822725376583	0.792561381194529	1	0.621349106925881	0.534530869495966	0.601043851477303	0.668033591317631	0.881879856657798	0.588072318036436	0.809930598620069	0.942931742485135
CD74	0.339267693879185	0.27696105855343	0.331797239072591	0.407837990125063	0.554332380942144	0.0229219091735636	0.257308289467188	0.525552820404306	0.389133414117855	0.649668532509906	0.246014439561739	0.647149015043868	0.37393331084687	0.245627346992845	0.373888080822418	0.40380853335614	0.918185916488688	0.385869598147205	0.0753714069382275	0.642505649062184	0.762867556088413	0.248719679812905	0.399703719205698	0.458259546500279	0.477109123995677	0.376199069053545	0.238965340987614	0.390686097837189	0.527012930780394	0.380192890916289	0.724418244573007	0.588820902139751	0.322085269214585	0.282228758492814	0.572786255436327	0.362867046605898	0.504779543476327	0.429881816292633	0.338758379120926	0.646884998740829	0.612423078780683	0.449413781878554	0.364916042770582	0.53897941721019	0.497100102336243	0.105560575998571	0.0294418089483815	0.466292649891468	0.326130620312106	0.332669106315488	0.37414290968053	0.286270666690452	0.666847354937718	0.238032007310859	0.426181303227664	0.328244635078654	0.866694444368744	0.123289748679115	0.475231968312831	0.536839929091755	0.377178075081108	0.403374344183601	0.398140652786789	0.925452157492863	0.686294997208875	0.300517082258314	0.416377770230355	0.214058563896969	0.954576579182923	0.621349106925881	1	0.942983730101363	0.972918891818637	0.990099257126514	0.290961050136095	0.933638923065967	0.942188799889818	0.342344977259089
SCARB1	0.275836070677339	0.20041129170903	0.262225930398506	0.330916397485469	0.454784365333194	0.318811179278536	0.226003272213086	0.484738008535681	0.342559837133659	0.679828689298894	0.173567404527985	0.585016719635189	0.298447470574997	0.509178267425933	0.29319195846805	0.358018026558445	0.925176741599915	0.389950141860446	0.0203465033817523	0.714771924957614	0.782368818327133	0.172509255512582	0.339941820170961	0.394350436390802	0.419427129776729	0.305696365891016	0.173832606431418	0.367072434868536	0.440876399855168	0.262824951636367	0.615635336588536	0.492583558121548	0.265882952658667	0.205511633103993	0.48711535244576	0.297073962198305	0.405502895486065	0.365652416027686	0.272624103008491	0.64419395585752	0.599784143282784	0.364480268117518	0.291773632373692	0.455208251215148	0.472718075331004	0.347197886833935	-0.0248398307113999	0.412232782665857	0.240279054273273	0.268545891505627	0.353396035651717	0.209061516712745	0.566087619352161	0.160769005088979	0.355651888937149	0.278384848410858	0.908314432333432	0.380172358301764	0.405063669050047	0.437901948266527	0.309050646918582	0.324202714928836	0.311244529259278	0.864826278302419	0.618103047820504	0.221737801788516	0.341503487712698	0.139828143239526	0.918589573967854	0.534530869495966	0.942983730101363	1	0.947325762081164	0.965068272813067	0.253323736191035	0.808360856690028	0.904363119621085	0.255454998887513
PTPRC	0.318682474791046	0.258951588061696	0.317419726248931	0.382725650991019	0.529304516908291	0.042375750294567	0.235423897795739	0.512770537824824	0.362500123472473	0.616945994125316	0.227355743488639	0.629171822135614	0.348791056500307	0.240967286976968	0.350908098488841	0.374729225850627	0.930007365510557	0.363943147484214	0.0630194509057567	0.641077170161723	0.716945297219579	0.247419951298694	0.376986480361567	0.437365002559896	0.444705580141322	0.349754252196381	0.222172679364387	0.369618959383381	0.5008212274833	0.348265829887089	0.692100451431184	0.560742893586364	0.310275006336106	0.257761086064982	0.549761052710893	0.335130036040824	0.482048412673157	0.409278116321713	0.322269412660668	0.628224074819122	0.581871741833848	0.416976845763513	0.352532957974011	0.499797124363464	0.476019510107751	0.10274508066491	0.022578087707337	0.443561628143352	0.293336043633884	0.311229610717797	0.354987607976693	0.256757079428928	0.634792332113023	0.233725916504602	0.404388379545434	0.298796395837837	0.842583727092042	0.158444469281048	0.460547945233785	0.53811049593458	0.342643447861612	0.380714955762024	0.368717266522325	0.908315330804161	0.66995452114617	0.269017592105255	0.386653064963825	0.199346611631173	0.95582073921646	0.601043851477303	0.972918891818637	0.947325762081164	1	0.975754907450377	0.26528918417007	0.856838119856341	0.940883611073819	0.318045511094012
PLXDC2	0.403004293856698	0.3390850257562	0.396357073467591	0.464601107654826	0.601018105883408	0.0758944800676682	0.326615125542517	0.589765298275813	0.453288475465941	0.711278062957038	0.309296267046373	0.701023280979898	0.432804834376826	0.302282801776689	0.431365238997241	0.469798524115876	0.926178613458723	0.456853539536548	0.14409089855493	0.704521507971863	0.816030057131442	0.316264175368958	0.46403369211959	0.519123518483218	0.535244505149015	0.435160569776185	0.30627775444927	0.46146523100039	0.578577338647645	0.427076739322094	0.752862308110062	0.633737526069735	0.391696802172282	0.34241864638902	0.62268164613822	0.421287915015784	0.554355589787171	0.492121749612062	0.402739618952667	0.703821757225698	0.67423446077411	0.501918359375464	0.429590379099382	0.588137359198624	0.560089051745077	0.17991817334175	0.0995010583280436	0.526269200265545	0.383557716921424	0.396008749034422	0.441024430153291	0.34332571455298	0.705528847671051	0.30135826733246	0.481746830337737	0.392174902387573	0.907938024166082	0.187222211805485	0.53439021282513	0.58380542625769	0.432701737996807	0.464282557908317	0.4508408921675	0.947424445093746	0.732158957862397	0.35567229162196	0.472282042995514	0.27941665685208	0.973450238959142	0.668033591317631	0.990099257126514	0.965068272813067	0.975754907450377	1	0.35539268606722	0.89396638226021	0.96382459864077	0.398950011099235
CD46	0.973175158811464	0.966266828892336	0.958269048733275	0.951726008696786	0.86651304090637	-0.148829498083313	0.992071898882447	0.941288876073139	0.977440001728896	0.757507905693667	0.973281138530954	0.81879319269998	0.961680525007247	0.0706017322937018	0.968104764725693	0.970572804858491	0.301298560274894	0.968205044815135	0.959673950215844	0.680211670590328	0.701393401290137	0.893685612380545	0.9461117949073	0.957436599877116	0.957967826932434	0.980923768014232	0.975360285365154	0.974658893912627	0.916327438253918	0.905620405761525	0.7032283993731	0.843593236055883	0.953477078087026	0.977533321825982	0.895973502917532	0.968693041391587	0.905219803714065	0.941592283884926	0.959942226070702	0.819305030943065	0.906375980980671	0.946694639661677	0.941874613182331	0.938624189723162	0.933252779938737	0.388758354030266	0.943786152441296	0.970688257290216	0.963900231017306	0.97261327438995	0.978268659615459	0.984135294950903	0.849479107051844	0.954466129034912	0.962442357005142	0.990721324719198	0.559751827207626	0.204543699848128	0.9343891771217	0.840279596561752	0.98086106394423	0.933774665243664	0.947316457935333	0.541233141050244	0.864243177090465	0.986162789849659	0.967867479335577	0.956757347938691	0.51226198790207	0.881879856657798	0.290961050136095	0.253323736191035	0.26528918417007	0.35539268606722	1	0.249129846289943	0.562682032675268	0.966563520713801
TREM2	0.322117314549175	0.267141346733418	0.313426149292149	0.396545114978224	0.549517513048321	-0.103817472493753	0.229284249718369	0.479976813565906	0.364806350774897	0.598245659777462	0.235140008903323	0.619134665993742	0.361430503176124	0.120227214715277	0.35900985495373	0.378641876279431	0.841964504194966	0.339966117676094	0.0630599111999916	0.569899150652218	0.700937889526576	0.247627095139222	0.385048584659153	0.430350758851307	0.4436201451829	0.358043661511844	0.214256328873812	0.353784116087155	0.516258285959865	0.410658176277007	0.729965208537645	0.587761041865162	0.306096578753208	0.273593811184184	0.556448274872157	0.350822827281727	0.494764218207207	0.413686136436835	0.323515738499665	0.605052268979767	0.548281757839927	0.442573338473322	0.348788422210145	0.522313786762199	0.460700285073635	-0.00910229007687512	0.0193345532183828	0.422816519283712	0.318029955902343	0.316841290133913	0.332434828417182	0.27835768584617	0.649403240309936	0.211943835297622	0.409796849066355	0.302157000569307	0.791057604584811	-0.00810672299570117	0.445027207397706	0.498347152257566	0.366532754621372	0.397863325870026	0.395080646230932	0.863315264750661	0.632776434814057	0.295706576315985	0.400781184610926	0.207581894513757	0.857288361093685	0.588072318036436	0.933638923065967	0.808360856690028	0.856838119856341	0.89396638226021	0.249129846289943	1	0.836317534634413	0.332835952972191
RHBDF2	0.597019100748583	0.541390137660843	0.587192891552041	0.647534680675001	0.74360513520505	-0.00436872601608479	0.534779766944148	0.752648036086092	0.639767964092978	0.793546859800692	0.516187843213356	0.815260985348899	0.621928897894465	0.244734476698496	0.622728246582573	0.64807084782785	0.90997144275901	0.641255001294313	0.367815432335192	0.788379639520821	0.861806394280622	0.500439937046147	0.638723975988352	0.694399317785199	0.704959603294137	0.6271405601726	0.511677955615066	0.643983466429913	0.735992823063881	0.598009412812044	0.833768289469039	0.765071717849675	0.578822244962607	0.546080424389479	0.770370385607676	0.614276714519114	0.714103264291818	0.665067845555939	0.594344483603135	0.820523437933293	0.806223881539721	0.677199794567815	0.611941233361422	0.747911130048607	0.726840869055497	0.228765355339442	0.326413438851068	0.705919908505717	0.577923398170979	0.590653368125732	0.635698878005884	0.550199926728317	0.832094444877084	0.510098608340329	0.671684678523835	0.589711431986565	0.921227408665724	0.215740815346439	0.704040880031659	0.732106224839782	0.626522251471513	0.635285977058941	0.635438475737448	0.96612565469176	0.865863752184031	0.56070402811851	0.658263785840438	0.484454117048834	0.99248082591513	0.809930598620069	0.942188799889818	0.904363119621085	0.940883611073819	0.96382459864077	0.562682032675268	0.836317534634413	1	0.59409973744107
CANX	0.996683600304717	0.996570759916768	0.996321332628671	0.99177802002636	0.949369249623788	-0.328885201205553	0.97420805206457	0.964891154349338	0.985751953662963	0.76815037791705	0.993038810276635	0.898384535436523	0.996121625455966	-0.0957399229599125	0.998755856884275	0.98521198377928	0.323667304749116	0.933723406887069	0.95335458672889	0.661511660451185	0.707193190214612	0.967622366280205	0.986139933223583	0.987850847930321	0.975037219872989	0.993673237950053	0.988005448768802	0.973792953020472	0.972375645677272	0.981223088901281	0.817609022136166	0.930426267846475	0.99017072072668	0.996428324376234	0.957265497104906	0.989803138265775	0.974424214677444	0.985818824915077	0.995389565548428	0.839789769045336	0.904111278164639	0.988013386954222	0.991573609136119	0.972323127320639	0.940422262475181	0.18973079892481	0.940904415856451	0.981102772647697	0.995369790632778	0.996691671948085	0.96031146673649	0.993161569423262	0.919996325751198	0.988836250862169	0.985238156957075	0.985929238877029	0.558150668178849	0.0155003331472616	0.982620362125472	0.931065671780173	0.987866724774989	0.988402947239652	0.990215203194758	0.623506953786553	0.909643058855969	0.990777031955111	0.992415084320205	0.986558437172689	0.558385617118253	0.942931742485135	0.342344977259089	0.255454998887513	0.318045511094012	0.398950011099235	0.966563520713801	0.332835952972191	0.59409973744107	1
