""	C3AR1	CD81	CD33	SORL1	CD4	HAVCR2	ITGB2	PTPRC	AXL	TREM2	ITGAX	TLR4	ITGB1	TLR1	TLR6	CCR1	PILRA	TFRC	ITGAM	LRP1	LAIR1	HLA.DPB1	CXCR4	PTGER4	RHBDF2	VSIR	TNFRSF1A	TNFRSF1B	PLXDC2	MERTK	ENG	SORT1	C5AR2	C5AR1	FPR1	P2RY12	LILRB1	ITGB5	TSPAN14	CD74	UNC5B	ADRB2	SLC1A5	ADORA3	LPP	TMIGD3	CD63	MRC2	TLR2	IL18BP	RIPK1	C1QBP	TLR7	STAB1	CD46	CD180	IL6R	CD47	KCNQ1	ADCY7	TNFRSF13C	KCNQ3	ABCA1	PLXNB2	APLP2	CANX	ITGAV	CD69	SIRPA	GPNMB	SIGIRR	SCARB1	TNFRSF12A	ALOX5	RYR1	LAMP1	PECAM1	NRP2	TREM1	RXRA	TNFRSF10B	TNFRSF14	CD9	TRPM2	NCSTN	RACK1	NOTCH2	STX4	MCFD2	ATP5F1B	TNFRSF21	SMAP1	PTPRA	LRP10	RPSA
KCNQ3	0.639056892284327	0.567091288518097	0.540113276350431	0.840704805489636	0.764332166283186	0.765093503000831	0.660162482066232	0.846662880299127	0.571720308766491	0.546156836500437	0.685588353966413	0.711555437515855	0.652810713628938	0.627816625662981	0.627723423749224	0.66599305837532	0.551390033130705	0.631098550401451	0.69006598805093	0.768112326357502	0.685719519242815	0.490240551834906	0.477168042670681	0.67050950950576	0.832776247476349	0.587398647341935	0.59673798748342	0.782827505500077	0.788971715565541	0.783124656205638	0.596959957248333	0.759546971504464	0.65848952764382	0.650233098683961	0.722294315522258	0.734770304798993	0.735165313282225	0.577305950557191	0.763757353795703	0.627148674402502	0.747917203788272	0.35217128054591	0.605629562429728	0.739355126525462	0.802054847533425	0.646902356578962	0.45994051698601	0.750615883445189	0.762821477069619	0.623800174677624	0.67301678303567	0.533819908009625	0.652678632979825	0.411821482546173	0.736172387483075	0.417586671111397	0.754473157829216	0.591765673951584	0.600138928633109	0.708831263756299	0.641692544588937	1	0.672136049340575	0.596914344140341	0.733051471370075	0.692243150931328	0.700919612957997	0.580335621952723	0.628362553899212	0.196009610836232	0.590851387802542	0.680304958307621	0.602882709014034	0.744903961478455	0.758195154783673	0.585726310145015	0.597393531134937	0.562165240363631	0.579594238925788	0.633908906205117	0.654957789272068	0.581701520821334	0.306074673077784	0.743654783502653	0.592535220541115	0.53294266772224	0.490411695095247	0.661590882385737	0.541252313289238	0.548969268853259	0.411053993068717	0.635882337218489	0.628222663719858	0.635445241575911	0.556021341961095
ABCA1	0.856428347031072	0.736066864660609	0.630925114761543	0.716106728935654	0.755371749745219	0.839385924632171	0.78036841521552	0.804072865565962	0.782411555173364	0.728117118135045	0.755298298706663	0.53441060991593	0.776106921766004	0.629517307295913	0.432446663928874	0.832709746405369	0.706001732213357	0.820085501074241	0.530168160939373	0.848289297127188	0.766322548399801	0.638778366571945	0.753797955677546	0.809994687498041	0.810635258076903	0.640527631969001	0.717512079328483	0.85825636473285	0.822080561425366	0.749682601085098	0.714694322580424	0.793738878132903	0.787345335875497	0.845604324150859	0.82531470080706	0.556549769630043	0.782858920946219	0.657746383448903	0.833796226370585	0.728297236563745	0.807025750725742	0.150566793054043	0.797047982570926	0.729881585060075	0.79488930632599	0.700138759245443	0.680785714173451	0.615454340738096	0.817544985894617	0.732453545994391	0.719995702101776	0.689087665930203	0.705775452388183	0.611109876681138	0.726235018948066	0.570698689728864	0.830529180110373	0.675420178869703	0.670511934643945	0.580504677715491	0.51828434161917	0.672136049340575	1	0.626289107440738	0.845860792314346	0.814410960530064	0.772259473712546	0.731155245235388	0.792819143892058	0.410587679769295	0.685954678562954	0.674174859690416	0.743231981673043	0.735975352145134	0.709165303107304	0.759025049103008	0.756086463651128	0.763863386290994	0.75004080632199	0.769108824718873	0.658041681224445	0.713193244672897	0.525199274016188	0.767292822998757	0.697424714380809	0.686185554600283	0.654996843563703	0.865249424607853	0.722700696709739	0.715523503565738	0.613255096775356	0.796969365782414	0.641650524928271	0.769031369662949	0.692389494071478
PLXNB2	0.703277143879822	0.735831115073912	0.722433759608188	0.758624833855185	0.729727947633134	0.725850537786747	0.744457770044847	0.704568670720515	0.695847112853378	0.706921027964787	0.574246437368419	0.530974753913498	0.69590697615504	0.631782922384555	0.507387656255917	0.744388235423013	0.734386545922203	0.511323326184148	0.639759975556066	0.757562545011567	0.759678373239049	0.579045572086122	0.51774569750831	0.515408088121201	0.684302260856296	0.71269423569088	0.739584726246184	0.703668080963703	0.703309528828646	0.600937765141034	0.652638780966083	0.706631040847232	0.50769765257375	0.561329947304474	0.731216891660931	0.723032928616913	0.638713314755735	0.584735347348956	0.68501124096641	0.690982166083913	0.645417551449888	0.250470545860186	0.747733179794833	0.780004958723191	0.641768325508911	0.772952157470663	0.636149974213268	0.524653037238152	0.589329315681589	0.68590537944932	0.603017838847976	0.739468700501478	0.611298264048676	0.442223307586633	0.618289971481666	0.572338489750135	0.649137604665655	0.627006571846027	0.719695710948284	0.54656828098915	0.658236509361993	0.596914344140341	0.626289107440738	1	0.699361411431991	0.704642455771181	0.616939069975253	0.507078782013812	0.709000547001849	0.289698282087085	0.578686431575825	0.638808362046141	0.592334387686035	0.67205312406958	0.575382850202897	0.783982971090738	0.581296174600039	0.49738083546609	0.463161202723638	0.663944945476275	0.407429052235934	0.687021069640225	0.414930700266455	0.609718065201761	0.603741657252007	0.739707814770222	0.515759405401151	0.644556216213206	0.729305757768723	0.710858202280641	0.444562243943289	0.70341180178417	0.576871826047206	0.737520831199957	0.723583031906518
APLP2	0.838586458133771	0.858119081711333	0.724424574574124	0.818083711750379	0.800275832850191	0.908551758737487	0.902874790397919	0.878380310466126	0.813476006934531	0.85839627114849	0.891337162380634	0.614008164107775	0.933672908957311	0.6752607546328	0.557139117005337	0.831144084116158	0.74508265909146	0.775966107897406	0.621541558217254	0.888290838331537	0.834926268837816	0.654136801148919	0.647535378777173	0.742554252414433	0.847197311521727	0.665410716737889	0.749241405274619	0.87603414369415	0.95234494744328	0.806177100742765	0.795992325908402	0.901034729002411	0.775222208713673	0.79416761511298	0.873900699655988	0.651046672981568	0.828450449445758	0.693205049565261	0.849866169807943	0.777845802238663	0.831581231887459	0.248340907547909	0.836502452552464	0.812857879060839	0.874515505062047	0.787511771612484	0.833318717471867	0.762928835139339	0.835521079754362	0.804602211966197	0.795092456184695	0.788505477240878	0.71764823138368	0.55388596029712	0.850919140764483	0.65926666776608	0.831314689034593	0.784777914501866	0.663073615143867	0.645907555383992	0.565902217249617	0.733051471370075	0.845860792314346	0.699361411431991	1	0.949124860969912	0.894045227097901	0.650900299609519	0.914293751613046	0.543495131963092	0.740905585946699	0.765441504203105	0.793046186529481	0.818708069939955	0.711527115340484	0.854585769741188	0.80354985902601	0.719341681584677	0.666669148557335	0.793772793215466	0.596551140090845	0.79146973532642	0.71395097376053	0.804877703803725	0.763561539775982	0.759539283630822	0.68074120552166	0.894471328860324	0.823218746907037	0.828029566191111	0.539890716248257	0.879682065392226	0.78540835335286	0.894231690236385	0.781888131975385
CANX	0.809055152111519	0.879466396192047	0.752994439286582	0.768960003638885	0.776603310886284	0.885686138368244	0.928008372947426	0.838302206361837	0.851250912787709	0.870562837281789	0.855517330217076	0.569780165601778	0.952829973444864	0.624561149499991	0.480308805875053	0.810536264387224	0.736689965661428	0.717721826959148	0.595746443269252	0.867196957212073	0.820587194298109	0.702180388328341	0.606524311873492	0.719292791757559	0.788183707196242	0.662571437768146	0.727654565956991	0.833907260968568	0.927898427380438	0.746608854078073	0.816644088421462	0.884492161934021	0.704009994958966	0.740761423725935	0.844872321778171	0.60437474377479	0.83038271297708	0.672383292995385	0.799211384642383	0.803003683509255	0.826651406538384	0.233362500781349	0.826430775997672	0.806926607000212	0.856249629810068	0.768182551970824	0.871821626040688	0.740361027857488	0.804428332614274	0.797489759196359	0.741135312210852	0.831460153790008	0.673859701253524	0.604576888481594	0.869523299899826	0.695785998351632	0.765653505960417	0.787014659262135	0.627954796564139	0.600684086994429	0.529175213820733	0.692243150931328	0.814410960530064	0.704642455771181	0.949124860969912	1	0.890485331543631	0.575473468368966	0.912899967698033	0.559331030935225	0.764396229972993	0.763644770780364	0.739348625281475	0.835339147521896	0.653926088071029	0.865893199661146	0.82517215306852	0.673567447633768	0.617953843903444	0.776175569572413	0.552111055787053	0.830264323693482	0.76165877376137	0.761215720949843	0.762878949320081	0.794560805254292	0.727371376038535	0.871360165775103	0.87022435936375	0.868311389353437	0.569195706855969	0.893711973757818	0.827379565300533	0.9145092060522	0.821409021852891
ITGAV	0.726157547422721	0.73221826317945	0.593481251308809	0.759617108369463	0.714164189553908	0.821983359343437	0.788121446403532	0.809905622505596	0.703803918383593	0.725998020815813	0.809456469566943	0.534640190463929	0.854750756127568	0.61361956133903	0.508067205998457	0.736307106372318	0.584794535203683	0.713321973616296	0.524003650447786	0.811709540649016	0.731474524509685	0.579259807611649	0.548124481253067	0.69348217774071	0.802433640263425	0.538078977562618	0.650160664120579	0.784634438987794	0.867950121611403	0.725141079156633	0.694430714606482	0.856079576350195	0.734236622529165	0.722969582955571	0.785399042979605	0.575686774996607	0.788675937246136	0.621344325108483	0.800759180899234	0.695854796581121	0.794250924756101	0.189981274082812	0.711874228945977	0.719616775591385	0.814809615553638	0.66136216289475	0.703807062834641	0.751850025106771	0.795468088458403	0.701617911047545	0.717522628570605	0.696436298271289	0.671466662785761	0.506016631817387	0.846761718050752	0.547845138204811	0.765423828462121	0.738992835183455	0.541621886548066	0.644383138643062	0.484151294096421	0.700919612957997	0.772259473712546	0.616939069975253	0.894045227097901	0.890485331543631	1	0.604680272082949	0.804882854381196	0.449856724260678	0.652670545022376	0.71269637692831	0.710741776450339	0.753188884829665	0.671491050972426	0.737690274065486	0.723446609669008	0.695255460748871	0.624646526170393	0.742107608598851	0.612585109843786	0.675663003227105	0.645012141791703	0.741063725083998	0.693890312074728	0.649234980841755	0.728999322193172	0.818198457298711	0.743120496779055	0.746437549670188	0.603000256486294	0.809759990343353	0.8254942690135	0.802078788526544	0.693567304790738
CD69	0.763044601024683	0.514955842730647	0.421147444598909	0.55599361015874	0.610279116408363	0.698809936721127	0.544384196007945	0.658611740424634	0.504143772362128	0.505459848845111	0.646548237582815	0.393238969475996	0.517192638650592	0.500096031381217	0.34218620553527	0.664301064064652	0.526576430644202	0.839492028004143	0.399816222011231	0.616657159941879	0.618213688738021	0.400844126589203	0.87138978634107	0.86520744440654	0.774887235254617	0.557469470295423	0.593469265647492	0.799464787445726	0.640018619949262	0.644472505727396	0.5016533327672	0.585003993672695	0.819184858266111	0.900007928099445	0.801965114108324	0.476073421913356	0.674471482149981	0.518868916973097	0.731708958351001	0.513128022583531	0.712430166352971	0.11363449173296	0.681773362785679	0.590962992512028	0.600487463329218	0.60631180904112	0.427685147695212	0.486961333755984	0.730482387139831	0.53455915191325	0.6569836250815	0.473904762426029	0.536759694893292	0.269075412232938	0.536184189696471	0.301189278496367	0.782143277996223	0.497365082653959	0.571692111626519	0.48318173913974	0.534912808007406	0.580335621952723	0.731155245235388	0.507078782013812	0.650900299609519	0.575473468368966	0.604680272082949	1	0.567575095251833	0.170350609122181	0.507325354320841	0.507250289086612	0.67192065054003	0.545440391524904	0.589886551770038	0.502804369764726	0.484307780741699	0.720111050168238	0.880601421001681	0.598705615169392	0.724850694437851	0.469551675142035	0.29721874470353	0.685366651610244	0.4883339379671	0.481575810410496	0.430607855657571	0.777416518030593	0.481262637865922	0.468516137598637	0.431711769333142	0.571043551982405	0.459850439431714	0.557599996086773	0.473914438559314
SIRPA	0.819268211500683	0.888544823957571	0.74635074174767	0.74582832487534	0.720853398518144	0.876489997004303	0.920085814133597	0.793072415965879	0.827940981185577	0.917779242811788	0.86042887302109	0.532117395588491	0.923592191288271	0.617408002703278	0.479436722451049	0.816757841078835	0.753718849087638	0.708911267692468	0.561582072627294	0.837690168478639	0.819488385915729	0.618807416197946	0.633566481717352	0.658145607878491	0.762070656137302	0.648495985061255	0.737265020086662	0.790670457057686	0.921151551311056	0.717076327291849	0.782420458632649	0.831480638644686	0.688479024410545	0.715282932288141	0.830097801986478	0.59170000402264	0.738977790469007	0.646928985898832	0.772925103203052	0.729678923162492	0.746869300659692	0.241523853733798	0.846089756033381	0.792634267978184	0.80522525810526	0.78040141640426	0.901983911815023	0.705887231614938	0.726206999576032	0.792607368942955	0.702155206465792	0.785570716602334	0.683505079180109	0.523905389738241	0.786061887061679	0.734181934844974	0.775274529397161	0.703988840224007	0.620327086237768	0.529393963051424	0.481569950819856	0.628362553899212	0.792819143892058	0.709000547001849	0.914293751613046	0.912899967698033	0.804882854381196	0.567575095251833	1	0.658752471340803	0.708448286637012	0.700783744694312	0.737453670897559	0.758522315071132	0.605774265695299	0.883294013854845	0.810358276010499	0.67734076095016	0.56506097707655	0.717147921298247	0.460272804792918	0.794478954440586	0.781338821893005	0.71112036549271	0.716686655992668	0.753839310827785	0.593007077278263	0.831726459164091	0.84478976920944	0.81874566081431	0.4187161029549	0.812435383818332	0.678500685771892	0.910916295637642	0.758605194410369
GPNMB	0.39540926911512	0.600861876460111	0.36657132281836	0.228717711211505	0.194685338855768	0.46202225697587	0.599939612379358	0.321289333872093	0.514315934153785	0.695344325844128	0.582449179382727	0.109866351208088	0.652136617092841	0.244364181084207	0.0865275043268419	0.451092585046153	0.367363485100316	0.399452932470285	0.154743829097167	0.418982519636358	0.459928523168097	0.252775713611689	0.34461811556054	0.308200703774286	0.276251285566183	0.200049842829183	0.256218427636517	0.316379337242218	0.55086809659964	0.336730565625886	0.37513102486227	0.42363197338264	0.281293366639993	0.328268419492977	0.386849131641324	0.0373145684607163	0.283427919939152	0.315816244772731	0.334651257289925	0.297325485454853	0.26930615885995	0.168235490897499	0.455822004229508	0.35429372679159	0.366798763693645	0.317703918310036	0.783591247895785	0.434785126908968	0.29526212466777	0.403586396691416	0.263281885029093	0.43532362424566	0.275171873137225	0.191548896914209	0.481585249242989	0.575830670220806	0.379776714259747	0.295390944606829	0.150674959176076	0.0462422463015117	0.017293700575865	0.196009610836232	0.410587679769295	0.289698282087085	0.543495131963092	0.559331030935225	0.449856724260678	0.170350609122181	0.658752471340803	1	0.314248255251587	0.378617092293388	0.348552833407969	0.348323491528805	0.171015069930584	0.580352102097936	0.660737132446034	0.444872883995119	0.223993186729304	0.279284995486141	0.0474216757143686	0.522831388933503	0.864400450674123	0.295255706571817	0.41929090905133	0.385663738646979	0.252487030430814	0.452805554395761	0.515236041788039	0.500897046676225	0.0651689111121179	0.434309259567237	0.34527960882925	0.596894337633037	0.3694838816794
SIGIRR	0.757610231823625	0.780073337146607	0.747386870664651	0.658797903949916	0.774908903417825	0.815239231787288	0.768939601248688	0.758032983040375	0.733984064991431	0.713391491346549	0.604385238193326	0.534150215358539	0.738191460234406	0.593652283055869	0.438488988068552	0.754333674318397	0.752469099552332	0.582464647533765	0.620632722758419	0.731643654654677	0.766007032988339	0.739577170601971	0.544376938624624	0.607071591697439	0.67445635148491	0.740592989784673	0.767432329720456	0.750399024806795	0.714011711237315	0.577423988605331	0.692130742677053	0.718629052586554	0.580976695708217	0.633752134964497	0.7693834448582	0.627056704124432	0.741358810938228	0.523121425976155	0.684199838330654	0.810739573932366	0.765354414926477	0.257751718144698	0.732304055757498	0.779552818105378	0.732826507303514	0.752678758079989	0.659489168320439	0.553402916666562	0.744358035599006	0.698012896841128	0.657974371139301	0.771210623189747	0.653280466859479	0.569163977864342	0.75495620221456	0.586169585409345	0.594214437763439	0.80695778580654	0.660666830717412	0.522773798647364	0.616374085805932	0.590851387802542	0.685954678562954	0.578686431575825	0.740905585946699	0.764396229972993	0.652670545022376	0.507325354320841	0.708448286637012	0.314248255251587	1	0.649400660560326	0.663544820202361	0.776801009099224	0.658781585518265	0.717128786443933	0.674177600630867	0.496777531319673	0.548759481968115	0.663711371967307	0.49713668051746	0.781960305981381	0.429599162689738	0.656776171737921	0.646908585916592	0.786646079392799	0.551895278437311	0.723040933642871	0.706933317277407	0.769449480326496	0.449784491356267	0.797198710794041	0.666306736529182	0.733755212942631	0.807171410706649
SCARB1	0.673233321014544	0.71076938141665	0.628471933930281	0.722442859326911	0.719580835351425	0.776830025611309	0.738490583674387	0.739668461411741	0.67739431734851	0.69704403757288	0.668132014335294	0.549758552649747	0.741959910603384	0.521060793895738	0.460794092452199	0.694840523915455	0.605898312356813	0.633040683596279	0.528624053180906	0.753593275300748	0.696729585745804	0.578658545752029	0.529617847417176	0.62400189715208	0.724331335257792	0.625214661187078	0.665137890452544	0.730836803193346	0.770869550341602	0.675956494901537	0.718069732256067	0.761284558494411	0.637986447126672	0.613738472811141	0.730304864682264	0.570976787944046	0.709605310305556	0.572660284971851	0.735299361912085	0.690426445422735	0.712410919952592	0.385756204373882	0.665813483772984	0.761919480472508	0.811157388947216	0.661686898216572	0.644168096185262	0.593904342230485	0.68181054973479	0.716417005642468	0.623253215558385	0.663108434280435	0.586016852942756	0.504655727651828	0.761995691444642	0.469549137362344	0.695033399072882	0.663409326800605	0.575296776088354	0.541441656271881	0.523624158008846	0.680304958307621	0.674174859690416	0.638808362046141	0.765441504203105	0.763644770780364	0.71269637692831	0.507250289086612	0.700783744694312	0.378617092293388	0.649400660560326	1	0.593110674243906	0.74226619227036	0.617330557878335	0.705624721439782	0.693902742871087	0.520775759822637	0.538212671915307	0.62591968069484	0.495923446053972	0.682301138862676	0.483304709457477	0.731419459094663	0.679185214397044	0.655072822476784	0.551438126679568	0.672025982468283	0.671677369385749	0.674774877096293	0.407530987187416	0.723607131338718	0.648182086702725	0.736183838218498	0.681073527631392
TNFRSF12A	0.87170317344319	0.765501937053675	0.688351584509927	0.641840089586621	0.723428019645148	0.821600601277351	0.748276085885016	0.735630852620436	0.65590135741841	0.754391888723928	0.732680720358176	0.460315593736011	0.74033105325351	0.629638397888693	0.365645141676976	0.787995869000381	0.709912650938586	0.722448585647935	0.507910042702935	0.681254595913442	0.747837159494641	0.639289027489854	0.636328688839314	0.705686692941623	0.744514885775118	0.652964562122811	0.724262674988699	0.805118982559565	0.752874063259161	0.585096361906551	0.682914650019111	0.716998258002296	0.687042541378254	0.75667188987088	0.846108167664457	0.608473263564036	0.749396066224777	0.525911158330577	0.698347597845984	0.732818440362539	0.713296207712844	0.143828219613804	0.781510154685092	0.70549907385707	0.681929565091823	0.817833998533661	0.697141396303081	0.573815635011549	0.726198114217841	0.702176414108683	0.705604058788279	0.725343300377871	0.583626037453746	0.417316212786298	0.648458976281511	0.577252703413078	0.756889827119935	0.707079876620075	0.655122686106118	0.513362661431314	0.566878597234271	0.602882709014034	0.743231981673043	0.592334387686035	0.793046186529481	0.739348625281475	0.710741776450339	0.67192065054003	0.737453670897559	0.348552833407969	0.663544820202361	0.593110674243906	1	0.654463209574613	0.628571929110371	0.704310163958865	0.59332871507563	0.663493290227406	0.673790263800523	0.662047673338195	0.604924159921845	0.654222679259643	0.503150549279831	0.66168489745802	0.556271178015306	0.723780477469635	0.42302631333345	0.821185352699496	0.705168136408821	0.728984865637905	0.361264860762051	0.749071146871364	0.533669174937106	0.732063052229819	0.729751347132186
ALOX5	0.764344768320723	0.77688082918489	0.727207073423556	0.809087273508467	0.842328119424147	0.849274653963905	0.813285393997964	0.864696647947604	0.782619986690603	0.726496461809802	0.727519750872206	0.663469347584825	0.79937755942433	0.632195299412143	0.560757078547906	0.786662951982706	0.727855731328277	0.635059656308488	0.672515023501072	0.803309761156932	0.794954548096786	0.741261040439975	0.542963175419053	0.646689860624516	0.807105089010651	0.751713605349228	0.746854684481075	0.836365585700908	0.831672537670495	0.737553163050583	0.755091303094141	0.802813198861349	0.680290121863395	0.690955166792438	0.808915468495813	0.686883155518205	0.832841278918495	0.624721935542234	0.764466048623211	0.840865142671641	0.841390027085895	0.370896863598789	0.736800740050682	0.810157273049625	0.821568303557043	0.755040265026237	0.658934771185415	0.667951340184814	0.853847011741481	0.790973329576017	0.707127501570523	0.749760822400396	0.7218589452318	0.604375070957044	0.825062578827091	0.616148907045641	0.700490838004717	0.743943508419993	0.672795190665385	0.668836084715039	0.637727631901857	0.744903961478455	0.735975352145134	0.67205312406958	0.818708069939955	0.835339147521896	0.753188884829665	0.545440391524904	0.758522315071132	0.348323491528805	0.776801009099224	0.74226619227036	0.654463209574613	1	0.722303278932084	0.755797653107139	0.767445262935525	0.528438734809995	0.602393506932235	0.7244590903161	0.537164014487193	0.796888024684238	0.462113847354178	0.753821235204684	0.700857837550938	0.752738726985319	0.615018286711694	0.751371718812247	0.72897691354874	0.753524526261779	0.468260108602974	0.803229833053576	0.694053551908162	0.785632744965363	0.775526066908869
RYR1	0.675496802908635	0.569315977842536	0.543624488065326	0.766494423308568	0.73845799893989	0.748560622832383	0.595805154418782	0.802845625794438	0.570331202944245	0.526291515214965	0.626240097400607	0.705717759821735	0.614391343983046	0.676091511226721	0.594620007589539	0.682374465628026	0.605900647184465	0.600225792089804	0.662373727816742	0.73692425442086	0.660821899657229	0.538753318587451	0.509630660530943	0.631939947379388	0.798454439540649	0.596714629527019	0.640001292261673	0.754122149968809	0.712180039213589	0.732119368949295	0.586531173674544	0.734146698856275	0.67353103378846	0.65394146506726	0.712966266940699	0.682966859067433	0.742248733505597	0.533886204884851	0.763299669173935	0.651495232509559	0.758100240591233	0.340454963911632	0.607314037246402	0.725444501813572	0.75374751012395	0.668579603015	0.436800989051005	0.66376064309948	0.756788107592069	0.635194871028076	0.708972430354717	0.566929706251804	0.670414432013099	0.453594471765191	0.711938889377671	0.438212708279726	0.713202916937576	0.640700615878764	0.65333519463725	0.671273938055147	0.632685862252778	0.758195154783673	0.709165303107304	0.575382850202897	0.711527115340484	0.653926088071029	0.671491050972426	0.589886551770038	0.605774265695299	0.171015069930584	0.658781585518265	0.617330557878335	0.628571929110371	0.722303278932084	1	0.582196025766428	0.551663386115042	0.541723413174918	0.592495143738939	0.673803187787593	0.640786112145519	0.587073232167727	0.262001562926693	0.739756798459963	0.588346635928589	0.575279741961529	0.519027158896095	0.681544738766895	0.518289717002985	0.581322214933382	0.469143399876122	0.666352819761537	0.601391074131311	0.614532757136031	0.60007238747413
LAMP1	0.809712891989709	0.931855168082548	0.825812448385117	0.737456325898551	0.772960578320596	0.864253865405642	0.906918445387967	0.739991714998016	0.824286343955552	0.927276146116969	0.749251131175737	0.519691740988263	0.888675843215888	0.615685009791405	0.426474918465806	0.844938684473915	0.837930592412862	0.630332000564662	0.590079487584097	0.858061412088985	0.837325928011623	0.63804214718063	0.60274463483362	0.582401462163256	0.698528263181697	0.770226961905969	0.806622588228455	0.765257955610903	0.83789897380412	0.64637694930984	0.765264243646191	0.809257279441746	0.573258566608781	0.652988590675392	0.822978732157671	0.65433645576439	0.686059888143632	0.59937666093589	0.735278154784144	0.760827599889556	0.730863458515997	0.308617058168411	0.876501993160125	0.840442969699693	0.739764000275232	0.839128315595625	0.885997266982159	0.610500086276954	0.676429147654143	0.798925009977603	0.647211118184289	0.883226690968952	0.648298276916472	0.489953929290041	0.762347795003589	0.725245147706507	0.70044202131219	0.744517677424544	0.739312432445161	0.506307746243925	0.55951278483055	0.585726310145015	0.759025049103008	0.783982971090738	0.854585769741188	0.865893199661146	0.737690274065486	0.502804369764726	0.883294013854845	0.580352102097936	0.717128786443933	0.705624721439782	0.704310163958865	0.755797653107139	0.582196025766428	1	0.817678877508062	0.625565849488423	0.513686791954666	0.737760535493591	0.383449655532074	0.838586289029224	0.684144019075905	0.650201888204302	0.742186120975544	0.861241798933578	0.598534216647889	0.801907933224761	0.888766405864872	0.885810283121398	0.454192376820416	0.863688645729138	0.71144024156546	0.904647869007148	0.851141726524055
PECAM1	0.736733131895666	0.815660938934398	0.707309499004409	0.659436850925522	0.697663104355426	0.801960482010604	0.843362491206416	0.720783998138383	0.827562642841311	0.807096092257264	0.735608752995886	0.498864762971582	0.842170236148478	0.534065983098732	0.409758340512918	0.797761630268882	0.693333039615175	0.644756589523834	0.543340987051923	0.791697523184857	0.769682430785544	0.652291952293283	0.593882126507434	0.608674732391407	0.674593279372097	0.649954838167623	0.688908257136057	0.757227038140263	0.79756412472298	0.638617058361852	0.742735405091311	0.72794362836985	0.618791407868751	0.661758672962289	0.74763210083667	0.487254989029906	0.7121720241464	0.648836446538719	0.676840439491589	0.739859883254665	0.729180529859613	0.274735121728478	0.757307645757645	0.747222286388648	0.742500792386714	0.657135912236853	0.806392976266336	0.609755378206054	0.742394889965263	0.735527761453722	0.613890028331183	0.746724203092106	0.592580793892585	0.569781872341375	0.767233243050745	0.681934606082158	0.657465611627804	0.676051414200741	0.578432660448962	0.444019804225968	0.436457821731782	0.597393531134937	0.756086463651128	0.581296174600039	0.80354985902601	0.82517215306852	0.723446609669008	0.484307780741699	0.810358276010499	0.660737132446034	0.674177600630867	0.693902742871087	0.59332871507563	0.767445262935525	0.551663386115042	0.817678877508062	1	0.605074371476144	0.525748212993706	0.680484673258284	0.403098622468605	0.824654013209038	0.673041000258977	0.666131275130667	0.690902288675183	0.726452322390657	0.593601750189365	0.749017668091265	0.772497300542772	0.783743298092296	0.43861420217655	0.788643980539958	0.641553758860433	0.79003848305873	0.722067001708773
NRP2	0.730488002409587	0.580483860199743	0.390384155858192	0.577776812010197	0.558642287695243	0.707568841477717	0.627348575629192	0.639283454357251	0.535107643495987	0.608515094666639	0.73198185987678	0.382156102623386	0.638924275357173	0.450210327311515	0.320240859763585	0.678188853755691	0.502290908398707	0.809975044545991	0.388535101985643	0.694115988227098	0.576926575079481	0.319430478061628	0.691415880492196	0.717490825421316	0.728670328060998	0.442980933502125	0.542669920000257	0.735005021036009	0.716130552459249	0.644886529332261	0.510609867986175	0.668199509688393	0.734459374747103	0.799491199006382	0.717159268873025	0.439363823762997	0.619450286483793	0.521660855933644	0.713799865035623	0.455140363549604	0.659733800726442	0.115733924336	0.700492478921491	0.540174279068313	0.624457324960562	0.54552910664561	0.583141266385207	0.536635016772992	0.66638462405535	0.538623338963049	0.618879446636077	0.497546977365632	0.515316894363306	0.298609623176259	0.599030005722464	0.412111350005219	0.791196734119566	0.472466595310397	0.484103760876503	0.43252735197526	0.352809329155238	0.562165240363631	0.763863386290994	0.49738083546609	0.719341681584677	0.673567447633768	0.695255460748871	0.720111050168238	0.67734076095016	0.444872883995119	0.496777531319673	0.520775759822637	0.663493290227406	0.528438734809995	0.541723413174918	0.625565849488423	0.605074371476144	1	0.708710150022424	0.617692201224531	0.542086227862448	0.481107400439222	0.517662662308812	0.660726076474357	0.508158178035619	0.467355309471613	0.496419665264968	0.785482844670794	0.559473749157617	0.548432146069924	0.434102346116242	0.622249949902817	0.537952455078754	0.655054079315853	0.467516711827341
