""	CCR1	CCRL2	ITGB3	SIGLEC10	CD40	CCR5	DPP4	C5AR1	FPR1	SDC4	ITGB2	LILRB2	LILRB1	TNFRSF1A	ENG	PILRA	TFRC	ITGAM	APLP2	CD53	CD163	IL6R	AXL	TREM2	TNFRSF1B	VSIR	LILRA1	CD4	TLR2	ITGB1	SIRPA	ITGB5	SDC2	PECAM1	HAVCR2	THBD	TLR4	ADRB2	LTBR	IGF2R	CD74	PLXNB2	GPNMB	ADGRE2	TNFRSF14	ITGAL	TREM1	RACK1	CANX	TLR1	LPP	CD81	TRPM2	CD9	PLD1	TNFRSF10B	RXRA	KCNQ3	PLD2	CD72	P2RY12	KCNQ1	SMAP1	ADCY7	TLR7	TSPAN14	RHBDF2	TNFRSF10D	SORL1	TRADD	STX4	RIPK1	ADGRE5	UNC5B	CD99L2	ITGA5	NOTCH2	SCARF1	CD226	NECTIN2	ACVRL1	ABCA1	SEMA4C	PDE1B	TRAF3	TNFRSF11B	TLR6	CD300LF	KCNN4	P2RY6	ITGA4	FLT1	FAS	CD47	TRAF2	ASGR1	RYR1	TSPAN15	TNFRSF21	STX3	SMAD3	ROBO3	NOTCH1	LRP1	CADM1	ERAP1	TNFRSF12A	ITGAV	CXCR4	SORT1	TSPAN17	NRP1	CD44	MCFD2	PTGER4	PILRB	PTPRA	INSR	PTPRC	AMFR	EDNRB	LAMP1	CD63	CD33	SCARB1	FGFR1	CD69	EGFR	NCSTN	LRP10	RPSA	SLC16A1	ITGB8	PTPRZ1	CLEC2D	C1QBP
TNFRSF21	0.754596763904169	0.818719274953982	0.881694703331399	-0.253442320256786	0.281778962756251	0.892791665884902	0.802651299794019	0.750284000750206	-0.130151673359488	0.892626508091626	0.346823853283008	-0.0234018326879807	-0.196884047033822	0.243013170062468	0.124924386733663	0.631101537031726	0.17469482556482	0.350735296770162	0.848365989466899	0.0471348391206683	0.503376628355443	0.641768296879657	-0.103934645457965	-0.0889651029964762	0.751888826084955	-0.499146622415613	-0.0963404320191858	-0.0325763452241252	0.0698121883941602	0.629981239622167	0.636263784343215	0.760329917691801	0.934934809481908	0.0462984453830658	0.487485688029513	0.722845770223566	0.611963515646549	-0.412388532234529	0.376326279959703	0.886882870428328	-0.390199381328227	0.13539588653533	0.953765165800212	-0.0320349011161831	0.930913766707423	0.0729991782360342	0.56649502549936	0.366731746590421	0.614993074239093	0.282977070536021	0.199679109987219	0.0726342106932307	-0.14279192336906	0.83480750627649	0.593676962970143	-0.152630404996784	0.655107662833998	0.132861845582432	0.0439142290800548	0.935708902358331	-0.541230258096511	-0.0778992062872178	0.645069512289899	0.131111029421562	-0.422850672330726	0.309040582213523	-0.184629983194554	0.641941149742014	-0.300496106773808	0.666352738223635	0.564189665011446	0.855504606035202	0.293062022972813	-0.291225614045277	0.16375661908792	0.722968507947698	0.761912373571811	0.0284557815263825	-0.0936418567206917	0.737288551420166	0.744933303302812	0.967521709109887	-0.291834469829498	0.151040628142517	0.660022401414596	-0.480198887921914	0.0757451230461545	-0.0262129636845045	0.457429579949699	-0.370488121938483	0.202264427281786	0.487460571223488	0.241937108383766	0.0970477244473611	0.263861904407453	0.523003411633211	-0.452423270136537	-0.0726135606924536	1	0.886176992504963	-0.436875606704795	-0.158877892036144	-0.111703960726368	0.580040295029649	0.882967798391118	-0.0955753056207065	0.828717890440101	-0.0561812243720211	0.227979080856001	0.00141310765757348	0.117550148089174	0.791267640130292	0.90756816326295	0.728232509299353	0.227192157103491	-0.182919588809264	0.188530014238976	0.139982333495669	0.128003198104603	0.752971308305863	0.502241954603432	0.829979072019036	0.786647637720752	-0.0644433076678445	0.386563754285303	0.71685558093364	-0.45670364908498	0.0193864419554986	0.564739832514359	0.445422230482795	0.312517668907174	0.0406271908850867	0.29850231391489	-0.0330481277862645	-0.155914624981068	-0.00377648483248362
STX3	0.873148777268155	0.902193446493672	0.881384693188251	-0.0108470904957385	0.512542403488892	0.864950209741192	0.668700133671524	0.858608774201509	0.143881764297905	0.804843592121775	0.592223602826396	0.252190477834434	0.0901221598498341	0.475364287495237	0.391085153094862	0.664872485340549	0.458092379269374	0.575822728706867	0.921114603541852	0.323304498238074	0.708423386658272	0.774169571460633	0.151569563114029	0.180560567269313	0.850579306350306	-0.411704785219397	0.142955163649423	0.24244471753195	0.259983397739606	0.807611966858965	0.800885630757261	0.850752691712948	0.80236557401684	0.16201887395793	0.690640202003726	0.822233757297344	0.762157264570139	-0.262585239031487	0.605411063783319	0.940991828637646	-0.191811008200122	0.391401686010387	0.896919668798084	0.219061327762808	0.920359754741166	0.277750720727172	0.716400427656017	0.584221421215986	0.829252016964766	0.523663459989392	0.401078648835606	0.331627040128976	0.150881304187667	0.878186569891853	0.702759713377708	0.10437000244774	0.813005835672243	0.354386135816957	0.165302415601547	0.868531461466971	-0.395760401640525	0.204955884309709	0.825712896271287	0.353864000687191	-0.206578375626181	0.469884776080671	-0.00624394217028739	0.654728460367365	-0.143468198540614	0.825261954681036	0.784609317540993	0.911909219723421	0.462232660450405	-0.0841365238060311	0.241340837456422	0.880261582545414	0.716398689745357	0.171732550981132	0.0661924491938316	0.878958599663588	0.72977725326349	0.938439203050015	-0.157492251662451	0.365055214355698	0.81567849664624	-0.310841373561176	0.182602956109433	0.185593279455167	0.68994967730614	-0.168711621352622	0.490787714925645	0.505254617767398	0.510475357653801	0.36677677836084	0.416067274094312	0.669846663452879	-0.266806836330274	0.18449008576335	0.886176992504963	1	-0.337721371730778	0.00777733236351571	0.0628079521027243	0.729904756089594	0.888783399273436	0.192883082916918	0.896530106718166	0.189502047011321	0.21959365193159	0.215968575562456	0.333564247957514	0.918018770213133	0.864617299995444	0.895693130424647	0.515146197187574	-0.113377017321789	0.388402633564937	0.00497391824087403	0.400215375875927	0.860799028092959	0.618639133241865	0.904729767960676	0.911876149149149	0.151451588239754	0.552109527395202	0.596667142543904	-0.24636529871608	-0.124616957858945	0.71272362867391	0.644643279120958	0.584865497314403	0.252993282072169	0.103878770353376	-0.189376627333603	-0.238345588546744	0.298153972074173
SMAD3	-0.0467525294121651	-0.316965180842386	-0.292539089185035	0.649616726385286	0.33622492628183	-0.426069120433007	-0.550681946326729	-0.0419484808432495	0.582240939356427	-0.521194335165584	0.209170308925668	0.369480797314034	0.584297323660671	0.327635868652597	0.301672165961169	0.175156423085043	0.423268557517471	0.249313029601109	-0.244779033745772	0.486932745999592	-0.0706554266812477	0.149009101865187	0.609741387024917	0.567839491596001	0.0127001372796792	0.786541346561815	0.542296981145022	0.492977840338493	0.573411776225403	0.0323836341287458	-0.0381411462603427	-0.0226487522470723	-0.529159689983701	0.688984384427924	0.184380653167204	-0.311737754939096	0.103671087289997	0.846091406481621	0.175662270182335	-0.259528343878749	0.79006938550128	0.509511692211141	-0.465888951405299	0.607783281169516	-0.411078304282117	0.493254765382597	-0.0858084553357169	0.287767054343804	-0.0047725298062716	0.422389316165919	0.498726419138012	0.447151470873549	0.570095307943323	-0.246252191467854	0.123941804644162	0.71270575809992	-0.0176020276867328	0.560238324437878	0.723882227106766	-0.436562010555318	0.837180057529541	0.536342597891348	-0.0641265648622901	0.579817888110608	0.77908283402323	0.532829627405408	0.765434943706658	-0.0525928319970515	0.870741787144906	-0.170898369181996	0.0890872335975479	-0.148695569055294	0.478709497805055	0.765853518491362	0.440690147292615	-0.102475702179949	-0.223083108970997	0.460470266436872	0.712766076170475	-0.184657321154604	-0.231410403629195	-0.438587831634473	0.771664092887724	0.376763169932	0.0706442990768815	0.764006304401724	0.691220078865362	0.446090800261818	-0.132954027725364	0.659204314638198	0.190576993373231	0.0123996161885043	0.153793243889478	0.468165602119452	0.316841596999685	-0.123637034017187	0.849835483306156	0.473010962271875	-0.436875606704795	-0.337721371730778	1	0.787699704233815	0.498092457182314	0.118751805422164	-0.134297513977934	0.418843944917303	-0.339375997573503	0.622601483775144	0.49681779591611	0.670334993605935	0.248599036964606	-0.186373499442532	-0.515161507528223	-0.132050657883541	0.207282536578305	0.765605626850829	0.480615309905366	0.101925216836555	0.473459245491229	-0.0719282788426533	-0.0277680674236537	-0.254126300044889	-0.204715820001662	0.463978548331591	0.325835523333513	-0.348438881785782	0.83560114328698	-0.0341406850646692	0.0953529203776906	0.187168121493949	0.239693629755745	0.273151328364661	-0.0302125155354831	0.0184753934368946	0.712372945829733	0.37133885906866
ROBO3	0.240193318064479	-0.0389859105130633	-0.0117296571293322	0.749430034410228	0.571299488700507	-0.201154611060819	-0.372532687570013	0.206536860340943	0.742063480702554	-0.292238044649706	0.487452896407551	0.610437678550252	0.72449150102937	0.599274868396833	0.505983629359684	0.357389036617998	0.691647364893225	0.489344128281424	0.0636421951487121	0.662789708263752	0.20190704050861	0.450341766933667	0.71774087494163	0.695337673419408	0.327190361890942	0.704400730939094	0.611928616243864	0.675635096457162	0.760059562954778	0.327303454918428	0.298414813154584	0.269829416962076	-0.302195160216008	0.71529509667395	0.427825985178852	0.00491028221943871	0.388425176955907	0.787122459879664	0.457485817722485	0.0661796497140334	0.79583975251335	0.725271331921329	-0.217292371970451	0.754701144900336	-0.148352780822039	0.692419358368758	0.205721682272271	0.5499611875195	0.311281864974668	0.61916818544057	0.669533674537858	0.638605704861086	0.730849915253944	0.042413631110468	0.274269086945546	0.773147705847316	0.316499646824935	0.684178106042036	0.788214718402787	-0.180324048131774	0.745699962326212	0.683872975094648	0.277937943584857	0.721104716643123	0.791636291362645	0.645524584700873	0.816368042223898	0.20571313608543	0.830593007041453	0.18619610976712	0.389429007503278	0.156823891507518	0.599070259493665	0.793950471043955	0.560877221564564	0.271377748236767	0.0390043973713606	0.507787621673265	0.702215979440812	0.137941939939264	0.0265810279424191	-0.158426627795161	0.848376102641066	0.504310538116809	0.419654519978597	0.787874704404738	0.736842290440939	0.61801275213318	0.219889294007119	0.716588517596739	0.526876264678883	0.0797774323244506	0.388211335338026	0.667876528886491	0.49586600467314	0.25260407586801	0.76718386546023	0.678619521774408	-0.158877892036144	0.00777733236351571	0.787699704233815	1	0.589288182037736	0.422973243228013	0.176593816927632	0.611226670318723	0.00849610074715398	0.733036198034559	0.556575580381103	0.805814116141273	0.496444642761657	0.189974947425401	-0.223606317260901	0.182138911660723	0.45697120382028	0.735973411039317	0.716112869701831	0.036944781239842	0.651099836415656	0.204142888733363	0.187694927625098	0.0609638630784167	0.11736419131034	0.672437126018908	0.568368259411922	-0.230416000841357	0.821888883670826	-0.0869991701806758	0.360525194358507	0.490503713982059	0.550826491027459	0.533437439108237	-0.0264775817054498	-0.0490194301358988	0.454971613167888	0.664091457158016
NOTCH1	0.263702956026539	0.138094349424998	-0.0710247561072074	0.695451621569095	0.539260489954424	-0.0782117801084971	-0.470149567042036	0.339693941480958	0.707597603212955	-0.334803554121448	0.596350621992428	0.664236013916283	0.715647873262732	0.616777124512681	0.746381777838317	0.256899891889287	0.66696397774258	0.640120483398533	0.203925986844389	0.722385814103986	0.512096760305299	0.248233609034008	0.730580982457373	0.73760865255444	0.289954927590594	0.414920327333229	0.738455758491454	0.69856034441483	0.56741911318155	0.488583402936265	0.408991905256232	0.290740722354213	-0.31842795004471	0.626383849860537	0.554368644447329	0.232541860483315	0.36780529497716	0.532427818727776	0.565389665735341	0.136930877040223	0.61495581880725	0.736504555230741	-0.145935016298345	0.665412563921548	-0.0988452606987289	0.736185539574493	0.421572039937338	0.440600535871838	0.461666130880596	0.625503740098428	0.709350361962511	0.71318283880561	0.708167780706407	0.203461571936245	0.374524894648593	0.744778496789787	0.376607005836348	0.706850003078917	0.576451656014586	-0.177170226068344	0.550069471971843	0.751458898886047	0.423595954853269	0.627332244328105	0.624738726244022	0.58356204491127	0.588508868559163	-0.0300889006097588	0.611780377678172	0.328851001966707	0.511192652586472	0.211148543498246	0.450475185680966	0.713372556450558	0.661041134811644	0.328688374538464	-0.201662127890407	0.622106279456103	0.594831375761882	0.354512511662716	0.316227155806671	-0.0945429086414035	0.547503459606098	0.718720258291469	0.325091877521292	0.478938884738229	0.468456092847397	0.516010218544111	0.446931521500668	0.606556851336514	0.600276946164145	0.524056534117687	0.630252047684287	0.785642231655748	0.244470168981483	0.229950375627349	0.571157257644876	0.700568742984572	-0.111703960726368	0.0628079521027243	0.498092457182314	0.589288182037736	1	0.541533070841478	0.105228944767135	0.65506545854272	0.152292376952106	0.813761667903273	0.185575666152045	0.77331978529843	0.646602560168105	0.289237056348728	-0.28883823587541	0.324948613203202	0.671243427915903	0.57218392143573	0.757197807815546	0.228766540140638	0.723944498929792	0.27112198535781	0.608917061149404	0.166184069257207	0.25990103189017	0.511427939645458	0.568837249663289	0.205516629378756	0.624064645643454	0.331561092087595	0.539861426306367	0.596336696688164	0.512798967734539	0.750307352550579	0.301070792672814	0.333193519085192	0.0761414826004106	0.638527892756292
LRP1	0.898840204136214	0.797328706260386	0.601180847607961	0.595445205574907	0.874973672227053	0.573781181024373	0.127084513255168	0.874834660575311	0.701772699961438	0.436916170930899	0.93471921048527	0.713520120956136	0.636909577949684	0.864827809300467	0.837538460077547	0.718574372120865	0.848149162438127	0.929187940266878	0.8704056097459	0.808342500072461	0.906291763214024	0.753755946449699	0.693502400287787	0.737624163788272	0.854830725224469	0.112892486814495	0.63739055213337	0.762947272820536	0.724093163900191	0.950216267304933	0.953588735276572	0.878642063089645	0.407238309195227	0.64061781429932	0.942365857387463	0.751385654115328	0.876837975943352	0.315305931158543	0.905108331842266	0.807260938027651	0.389324315360799	0.801344915069306	0.592023798860249	0.711159548331576	0.60068059533633	0.805241766529382	0.861249008454659	0.835433964128917	0.911613511377701	0.843589989989315	0.859964526858718	0.833441683417494	0.684108971959265	0.802196408309574	0.849075376623162	0.623177256579587	0.899603015706193	0.804338728763381	0.597263406336071	0.551022350942354	0.204839242206621	0.72240573062402	0.882935004995174	0.797131358766775	0.397303449521166	0.860527635477529	0.547976760891554	0.397730668304264	0.440563744584458	0.805010607747102	0.92669989723476	0.812935088889618	0.681989791676336	0.530210894063479	0.614222331293942	0.786793902915648	0.355761349532501	0.4705992734662	0.579748691844054	0.86195472494013	0.705397654343926	0.601358071822952	0.40731190529793	0.766780470527623	0.852132036812795	0.258454322970122	0.526702857876279	0.686672049056762	0.764336749174747	0.413021039225467	0.790550007249728	0.62717504979898	0.786272383096445	0.81850315565609	0.539220801526235	0.718880891712232	0.315364120068804	0.703566908796197	0.580040295029649	0.729904756089594	0.118751805422164	0.422973243228013	0.541533070841478	1	0.784856696845537	0.641700276359648	0.769738821452157	0.732947340198784	0.203316755157757	0.735220036817534	0.749398498139845	0.889709634726953	0.421985557245324	0.858897158082941	0.859703053275664	0.315095031236689	0.786957576192699	-0.117669039027599	0.830612900587386	0.753603208954356	0.801844264411864	0.861132396086014	0.890695139657446	0.682253131648017	0.93959129971126	0.393718809903463	0.319498801623707	-0.131794975727553	0.971527972545445	0.924238201150768	0.826963930814301	0.632261640039569	0.0814629178545561	-0.152286817508182	-0.0276274265645826	0.703549312329267
CADM1	0.887182706753832	0.846226742616019	0.828755436618612	0.130064237596296	0.60445014857178	0.84062035256315	0.557875409940944	0.850030169026415	0.247978361160231	0.791835325331474	0.626974403571026	0.314582491540072	0.187176439001976	0.556162556950104	0.392808109730427	0.739896966117212	0.49826818257118	0.621635381561297	0.912262862532229	0.389511332824454	0.662319964024284	0.801131005100414	0.276228348814576	0.25916968669436	0.883528568564228	-0.158993666410207	0.222570975341191	0.332130413077599	0.403700839170968	0.80820815688362	0.804669251511444	0.897763955335279	0.775872648987481	0.414361060362644	0.721977205154559	0.749281057261799	0.799617412047695	-0.0598633308095805	0.630244118870771	0.896846768214274	0.0183194867973963	0.447980139328155	0.869237072923435	0.347482439418192	0.873770392429649	0.399276996716942	0.699305824092238	0.682455493558736	0.779417248928602	0.580494144829756	0.53664490922341	0.424280792891046	0.23707507557856	0.84604630346984	0.734584726403931	0.183199916953762	0.798192232657341	0.473639233140284	0.336282687986929	0.875532290560036	-0.199977716938162	0.261983842173212	0.811594303261477	0.487747225209203	-0.0256299992524313	0.631597537203914	0.19397730432463	0.6425881313883	0.0767925914827553	0.79874690061537	0.775294201779957	0.896895356672396	0.488987385219178	0.098647499458848	0.452527111780376	0.819442031298185	0.683755785043473	0.23427474961809	0.2797611706422	0.816693970528612	0.763574975000438	0.869529427980585	0.0735550320113886	0.414297291305683	0.798859234839803	-0.128716817584608	0.376929956953712	0.360168935855483	0.575110377663357	0.0193218006492166	0.489508776950122	0.553799290764629	0.446839627703269	0.410025610896155	0.530043381422635	0.736658406915786	-0.0826044194785833	0.262785887702507	0.882967798391118	0.888783399273436	-0.134297513977934	0.176593816927632	0.105228944767135	0.784856696845537	1	0.226300745630156	0.839538262247463	0.284420400418266	0.310047788100875	0.352679537451843	0.388599255308361	0.869760646075269	0.783001009610698	0.829205848260778	0.499028770772307	0.0733943680078396	0.442383651861156	0.0640174238763899	0.460872276131742	0.841996408570203	0.570568400392812	0.907890330672569	0.880675340318232	0.309095205100549	0.654826980076589	0.51553899345497	-0.0702273164585119	-0.141092409240714	0.73693704872738	0.689690276826991	0.633574427067297	0.239884324269221	0.143605303881378	-0.184773696590494	-0.00677313884266458	0.348532224069256
ERAP1	0.447725105554545	0.240224611306065	0.00256318531863252	0.847841217080622	0.76322601832152	-0.00483797880961565	-0.409599877198922	0.388739358586257	0.862942095037445	-0.175568190802874	0.795463572296137	0.896229868109703	0.871845324574892	0.82741664247115	0.799407976592753	0.34752176702802	0.78857564634498	0.758260406057834	0.316314192837157	0.874233993556271	0.611569764313972	0.492462879972709	0.872111530590176	0.840744454667325	0.407309595021891	0.582286599831194	0.749870698032312	0.907945750749541	0.811906180257512	0.55748097943739	0.541485904429281	0.441498168884212	-0.265604431336439	0.688386771600385	0.662458010950968	0.28491667024077	0.633496275994844	0.668994299854567	0.787250423861361	0.236013532224471	0.768336983287988	0.85488569268605	-0.0884245332408543	0.832161230124694	0.0137888335150849	0.782569929025103	0.467257960379128	0.73455194934515	0.599249932195489	0.784907987945584	0.81125451184489	0.860700671141129	0.878428386986715	0.184081618483284	0.449462962650242	0.841474575966244	0.532345215409391	0.81311302023619	0.626707818284697	-0.105143294639553	0.650250886636687	0.876561153303704	0.583248217378039	0.811359789656509	0.789700911415089	0.687023717723626	0.794743478014638	0.140081524889117	0.700395459808011	0.539014440301047	0.589435261485386	0.261021006018281	0.551736861749034	0.807268986632998	0.570880215071227	0.417165437416038	-0.0218043687640919	0.573863365026581	0.692113952126863	0.416050206265514	0.238830081154265	-0.027919905085174	0.686830385732138	0.725105793594597	0.544778315998974	0.686527700712467	0.632311820661787	0.835422123938981	0.528703755362466	0.790833081315218	0.789937991836627	0.222535747157551	0.740815133635584	0.827971605646805	0.563972632003759	0.508862171208369	0.692274881793214	0.864662259387609	-0.0955753056207065	0.192883082916918	0.418843944917303	0.611226670318723	0.65506545854272	0.641700276359648	0.226300745630156	1	0.194711498592725	0.829305221176841	0.139999796468058	0.813342417092422	0.824030813771093	0.420661495353221	-0.154097388099731	0.45956568065841	0.822448968606473	0.476249298878489	0.769025339564078	-0.204683295160707	0.860293584772327	0.343519977792606	0.520683687477523	0.310625782254799	0.385234491501359	0.846062411321412	0.686944911112349	-0.122449971643702	0.712796245274881	-0.217868927015986	0.649268420344422	0.750182386577673	0.796780711633732	0.662291366481059	-0.203949547580909	-0.201647008831656	0.122572764457146	0.885807770360069
TNFRSF12A	0.875444865093936	0.91960263099468	0.830176223280127	0.0594685309640862	0.528332565866896	0.790605487006407	0.491081520210867	0.878113851959806	0.235363292314871	0.795854305606776	0.646687225324612	0.343392184272972	0.140136280624798	0.542294737960306	0.50368148824886	0.647128175688678	0.487277157414578	0.640614540790605	0.926635192727484	0.373296252147233	0.782705265505137	0.641469922931405	0.208172058703598	0.280861370455082	0.870040238126385	-0.42347009968363	0.21653455146911	0.289753052272413	0.281931460820771	0.85393484547082	0.876788494725108	0.792288848067125	0.705403702062018	0.157171675507541	0.737787850172308	0.924669944271595	0.71890455204017	-0.268168911423407	0.645947992134766	0.919689265398602	-0.167092799216736	0.438816580496568	0.888674678211478	0.258107677999322	0.858655389173497	0.351230354715291	0.872247237176343	0.533962056274564	0.837860411118614	0.508317268607956	0.4300147686181	0.40814957335257	0.220670694341611	0.955393376739379	0.670878644380737	0.144908843480207	0.876691179672075	0.356586824620492	0.193282629204427	0.808986018864781	-0.385745743957817	0.285205638703539	0.835211550625808	0.339803328122359	-0.17679755211067	0.48860609946428	0.014765412762443	0.556825008341226	-0.133752196334327	0.790683777287245	0.821047748541401	0.872750331616021	0.463341411411691	-0.0533281320365258	0.246339873184054	0.860641620756498	0.593102068709616	0.305241781389105	0.0518761082413221	0.907258299308328	0.732296669837044	0.871549090991127	-0.123740941270657	0.410932862874656	0.749326437028987	-0.307691300671697	0.0995904231217925	0.240411354604256	0.801194622475253	-0.14161875413738	0.542472057317393	0.565117585834881	0.600158676326023	0.436496507322076	0.388767485864944	0.736765815440217	-0.265816796552281	0.260229025969957	0.828717890440101	0.896530106718166	-0.339375997573503	0.00849610074715398	0.152292376952106	0.769738821452157	0.839538262247463	0.194711498592725	1	0.21651369440691	0.133980032993014	0.262574862544725	0.373392775097932	0.927118853560825	0.787527620885568	0.877163274947086	0.567932876087282	-0.143648504631101	0.412286125297163	-0.137226721185055	0.423907222069761	0.829529503801098	0.656112685084913	0.91511601359529	0.929403027082377	0.231173832246675	0.603472922366432	0.505972957820615	-0.234319133346135	-0.160965876076694	0.752154552600997	0.688787274720796	0.554348121039157	0.312331774463411	0.0536710339967752	-0.209287974358916	-0.380316240887303	0.326307989712235
ITGAV	0.472750971939126	0.259523050088631	0.0445381051978841	0.911918202288851	0.817729381506099	-0.00655276216406417	-0.443737097879506	0.456386488443322	0.93237804324601	-0.213572101999119	0.814778019976314	0.830749869940627	0.926617524277958	0.817656123640462	0.873197069562989	0.395110370759947	0.90439873030575	0.816549698813378	0.351174236406624	0.93187922735112	0.635356347682246	0.47316065113507	0.908132224932056	0.933886894990965	0.444489875073366	0.567478643127347	0.849648380039086	0.933933955258491	0.84132767578956	0.634763508037367	0.594524406577345	0.488951680403111	-0.242550834896104	0.823666115553768	0.732347195674345	0.272990867055997	0.574381436539891	0.761225728015399	0.758401008055574	0.257825433425654	0.815644742331052	0.889892165964728	-0.0658032619132801	0.916992832732191	-0.00769252647876904	0.904924310103632	0.515711137200543	0.722587407356898	0.627148275932975	0.846646432640516	0.923558118249143	0.917773391136284	0.931797597469507	0.268857463278724	0.601536822346061	0.917801005305516	0.531052845433987	0.900862824367746	0.760711181458321	-0.065839834377752	0.716958985596067	0.933442901310548	0.531546545919978	0.897117014530041	0.832831374359723	0.842228572764983	0.839728579654872	0.0468558428427522	0.838929877203106	0.421127876109321	0.656524594280286	0.341865821247888	0.670426450748685	0.909530551195773	0.719952696288526	0.41140676138769	-0.0998596316945004	0.548435050725507	0.831358036784051	0.43905024098735	0.289253053743691	-0.0293133458674582	0.772206301067351	0.805378050867598	0.548103004657135	0.730684310903347	0.67574579620682	0.784441143793017	0.509894925103685	0.795932957300197	0.78601105475759	0.411492440298996	0.696070870271644	0.941670952601771	0.497011488448168	0.41424630560341	0.779064295870925	0.893826052561579	-0.0561812243720211	0.189502047011321	0.622601483775144	0.733036198034559	0.813761667903273	0.732947340198784	0.284420400418266	0.829305221176841	0.21651369440691	1	0.195355779659511	0.929465704567915	0.788886256655028	0.430970479756512	-0.200463348547926	0.465087408880408	0.819566586378879	0.670397437611331	0.873768280466152	-0.0388191829146931	0.914916321693256	0.342891020915759	0.577299533059256	0.342009972458905	0.414096232962458	0.812692813899914	0.825158211088593	0.00480169719378001	0.814586658405987	-0.0164837775087654	0.720068533524466	0.761450708373442	0.756139516756439	0.782604731738699	0.0453358578740598	0.00505285309579447	0.252167897152115	0.851063134271856
CXCR4	0.275295246353241	0.0829319306410129	0.339514860303115	0.142190091031037	0.197872484001497	0.105159093596917	0.188295621991223	0.321250358780841	0.184249876621722	0.0884813351353825	0.148337023034367	0.141978880319076	0.160901351735523	0.257344865241973	0.0770241588312116	0.585595957030152	0.241103594419406	0.180003486315341	0.130749140716117	0.216063390030944	-0.0157865772593478	0.589282753905562	0.232837778517814	0.185713358316496	0.455982171567786	0.309392911230608	0.154665987495404	0.151218024287599	0.401595728155399	0.227115337949984	0.170182688326063	0.310190086908289	0.101332155968379	0.352835417338108	0.240547395023188	0.12662685180912	0.412730962038889	0.320931348599818	0.197694483567325	0.267367696766905	0.278170774962163	0.378647331283865	0.147587873778785	0.274165216594483	0.217066792314999	0.263585720222608	0.0890970141773701	0.242202531045268	0.205653108355912	0.38500063145119	0.259388395676034	0.143446975988695	0.167870533380807	0.228798308766815	0.223722652955887	0.351752909636785	0.290756377249968	0.357003011375857	0.632373720108981	0.124432285212399	0.238396276615469	0.186281441083434	0.24361421161081	0.352663315604989	0.231726002866366	0.403239079792064	0.402237784995576	0.563135872192379	0.370162790885435	0.19322190681586	0.235779158288023	0.30290588577469	0.551139167095394	0.22807435896514	0.275337280123971	0.335630302501536	0.50346812432862	0.472627991827343	0.28839637077745	0.121178304272145	0.0507532605163551	0.248594482196058	0.369291166772771	0.221659307362271	0.412043409108743	0.182383789072418	0.657798008696715	0.0783968920614333	0.0966953366199722	0.117197878288665	0.108779336565086	0.0696778744208909	0.186875302191651	0.204539231552091	0.430927803257353	0.0442584258499363	0.28132073251919	0.112575202225412	0.227979080856001	0.21959365193159	0.49681779591611	0.556575580381103	0.185575666152045	0.203316755157757	0.310047788100875	0.139999796468058	0.133980032993014	0.195355779659511	1	0.382607367428943	0.0704471586419251	0.22899943157159	0.201265749851686	0.185961380247409	0.118161455459357	0.445680683459157	0.423986437182828	0.170668026605605	0.279538233699182	0.383334559890778	0.0929326932066421	0.0827606053498623	0.132386484999426	0.138157572603804	0.209868448994846	0.0929234140062008	0.276352747333908	-0.0876874959662314	0.174825716458754	0.2771443751249	0.185950760172446	0.0324488751943687	0.0713338866133358	-0.0860913975952477	0.556504449869961	0.0890588985352475
