""	ITGA4	PTPRC	IFITM1	S1PR4	CD69	LAG3	CD2	CD8B	CD8A	CCR5	CD44	PTGER4	CD47	CXCR4	SIGIRR	CD3D	CD3G	KLRD1	IL2RG	ITGAL	KLRK1	CD247	CD28	CXCR6	CD7	CTLA4	CD27	ITGB1	CD96	CXCR3	F2R	ICOS	TRADD	CD226	ADRB2	ADGRE5	CD46	ITGB2	TIGIT	CD6	SPN	SORL1	TNFRSF1B	C1QBP	TNFRSF14	FAS	JAML	TSPAN5	RACK1	TNFRSF25	TFRC	IGF2R	CRTAM	HLA.DPB1	PILRB	PDCD1	CD82	CD81	KLRB1	CLEC2D	ITGA6	VSIR	JMJD6	TSPAN14	SMAP1	LPP	ATP5F1B	HLA.DPA1	CD74	PTPRA	CANX	RPSA	STX4	CD63	LRP10	SLC16A7	LAMP1	APLP2
VSIR	0.204439332831057	0.305726575547983	0.506744645638936	0.369293865768961	0.273619637188165	0.173237381505617	0.17474292237091	0.0199867267404846	-0.165457693676849	-0.0441352621621556	0.437253180231338	0.335841332635818	0.433143745854062	0.203955644987896	0.418792054850987	0.223582676680915	0.195762953313614	-0.127108280519322	0.342956261101654	0.0271715744234101	-0.0668673373920189	0.201812823063148	0.431351998092517	0.135761017492374	0.334379418415151	0.136800968018647	0.253501792296959	0.580606226808371	0.130907460749454	0.11541218868759	0.170364743758453	0.265532829059676	0.427566029468563	0.328177631343682	0.140113531938912	0.31583619244328	0.386305098191322	0.621262304389253	0.174823254946224	0.124196319269627	0.281859625522402	0.646409378495054	0.57814817460068	0.510811137479434	0.459374911907789	0.171847385371496	0.169202403055313	0.1691648165934	0.497414358250091	0.303072020280248	0.368078463211124	0.337575802476296	-0.129857819789691	0.760195527576585	0.0410245582600357	0.0382228227010967	0.490993054046387	0.716785357482879	0.385824448343293	0.235324045652122	0.498351222325311	1	0.288500276483941	0.498302000900294	0.497633446796153	0.52124462442486	0.63063990842081	0.797586126270361	0.816323578953648	0.376180308864607	0.649986129032342	0.431123757731286	0.753432103012479	0.702256784046132	0.546804760599132	0.116501477388477	0.598663118027882	0.548702108251871
JMJD6	0.63406203797786	0.559501899979908	0.417165308429925	0.239264634033959	0.771213730439856	0.232471555490107	0.324677628018367	0.324405431475936	0.171326554393679	-0.0622911604594854	0.760025690283516	0.73988950561152	0.450585982591104	0.842323587941495	0.292663795024091	0.438614079080126	0.440495575882619	-0.137268714351068	0.534263475163988	0.274445337574323	0.130792321329473	0.298112732142646	0.430483982512667	0.22416162641032	0.0330442001479997	0.712630256149828	0.427086557099716	0.648998248806718	0.28967992361892	0.0713904538047607	0.421495559458725	0.70381879237594	0.457680067418211	0.332153261681102	0.45055918674567	0.62047326881007	0.101063697469221	0.404998936506508	0.480713040693211	0.490097203479135	0.0618996647753656	0.247653518379824	0.598750157968305	0.453245656585904	0.363249738876069	0.657770848119482	0.374795873490437	0.385759171103708	0.442129823057955	0.38183150299896	0.599953406002689	-0.0196309259570851	0.55712896020347	0.346447400049509	-0.207463425902309	0.205502924996966	0.320693678817617	0.441276919883811	0.178151510972107	0.453678300908206	0.408444365411627	0.288500276483941	1	0.286911240852573	0.580904709460156	0.354067707968484	0.449176414030282	0.344990910079944	0.39665080600375	0.463188620107864	0.325016856205372	0.41890228147466	0.411415615921421	0.347514850128311	0.418844662406348	0.119949540094541	0.236198488351477	0.263675424439479
TSPAN14	0.348063849729895	0.393383295119854	0.25778780302815	0.126015895387003	0.292633354732265	-0.0628473276695986	0.114013998841419	-0.0509772084178319	-0.196305762510122	-0.0165381699908851	0.387783310302987	0.261905233195255	0.337738146476938	0.129177534082434	0.144037940437189	0.00958161286078195	0.0999442788319711	-0.0608499580627324	0.218809268757137	-0.0152382837532207	0.166207680404631	0.0309859424684708	0.526823212998797	-0.123219041597366	-0.0421169754147078	0.175500768117632	0.0455040575020786	0.574399085615205	0.125735968054409	-0.0846243258529358	0.320287837223963	0.336910517522019	0.236788027517816	0.427419077132372	0.0703158156333457	0.309620782238279	0.635666346770831	0.369111846232354	0.110900248692722	0.055580478482688	0.137281904859651	0.591734272617722	0.488620945806734	0.369883449843593	0.211035535084258	0.243996848527404	0.0525088609518406	0.177964542187016	0.27548118688204	0.248009372435174	0.560573575937027	0.493361593300671	-0.0526032558039031	0.476101084606278	0.105788389043626	-0.0537360998250705	0.456621352188944	0.555227379213276	0.099673956573618	0.355543402080452	0.552108290509602	0.498302000900294	0.286911240852573	1	0.450057180659854	0.615635174785699	0.509075388226971	0.486205991791438	0.577040107398526	0.603350182574203	0.580194081595247	0.248645859586322	0.68077387078184	0.59382628049664	0.655962029625445	0.368308028599774	0.636101824638907	0.575594818883032
SMAP1	0.517501057727147	0.498405458863947	0.698048502051608	0.548880301033141	0.583471444785107	0.210482320015829	0.461503247583874	0.273957406900756	-0.00922531143372521	-0.0455428701325165	0.742030853363422	0.59457036237697	0.691255942895353	0.531903594792836	0.526473312522036	0.589900396140641	0.570810987679634	-0.324150125533872	0.647510002497898	0.081849691790661	0.0350746996657979	0.207166511013877	0.658377503991179	0.244493373090216	0.296968741272291	0.467679639219751	0.45338008388411	0.744071807348991	0.494088056086091	0.21179781814716	0.358599628151673	0.572967746519913	0.723944485867374	0.616865548804542	0.109794474616184	0.570557294925187	0.568038080950214	0.400933720702204	0.254397789536749	0.451329800695593	0.193112295209622	0.243765826673147	0.394960526854556	0.767363836354266	0.490845908872199	0.36304835179161	0.424352092166548	0.341452367021166	0.765018703031955	0.599897487284685	0.382724732852978	0.0747405085863971	0.162063973508195	0.425667056752435	-0.0762156798558042	0.131038048888191	0.555319193052494	0.634408153323644	0.571515972786558	0.577075160414964	0.652002536960044	0.497633446796153	0.580904709460156	0.450057180659854	1	0.425935378817524	0.722528034675223	0.403142902853508	0.41860309444979	0.484560650442478	0.696708533218581	0.721194494647374	0.591933038944957	0.619769274071476	0.648074322283717	0.247941302805594	0.463615675094549	0.383703963922871
LPP	0.2278424949755	0.198618515042042	0.221389134384347	0.0640380406863557	0.171947763404252	-0.0124899205753007	-0.044009955911952	-0.261136521636872	-0.394496710826099	-0.144066392022275	0.249586942129841	0.208936967217148	0.302077150393463	0.0620559776838303	0.203561397261642	-0.0968167829427201	-0.0980578570080226	0.0923067537692308	0.101481426301384	0.0464787652578748	0.0188316053783065	-0.047968080893455	0.291777680451829	-0.097147941552587	-0.0693225202101624	0.0950797030119566	0.0148316517041709	0.497829767631377	-0.0520089835522015	-0.149156825069056	0.338364701065141	0.25284167602651	0.161781396592296	0.357299584213401	0.199316694502178	0.0872894013292211	0.510947057455486	0.369243130488425	0.161253547587855	-0.0568000868048555	0.116249659118715	0.621082148772549	0.450195667406643	0.341358782836731	0.101479146335945	0.323881669303683	-0.0951448795756459	0.165405638348474	0.205362933509565	0.199271580132146	0.488016545611181	0.401533415902554	-0.197892097685341	0.309015543735023	0.0714863145769977	-0.0857515229672915	0.509274935353136	0.671801288593735	0.157478229418008	0.187520836091992	0.520274799753825	0.52124462442486	0.354067707968484	0.615635174785699	0.425935378817524	1	0.606895476075213	0.357414277018997	0.470758828812479	0.613869083747169	0.66119782995468	0.159610517213288	0.507240833140708	0.708190690224127	0.54308196767744	0.639045832246526	0.673368021266243	0.739669974090933
ATP5F1B	0.268449695622325	0.28858626978906	0.638256485308876	0.528577462901988	0.44688512538183	0.33068984392222	0.310902915627723	0.196316303802246	-0.0120909468089563	-0.141390269785893	0.57976337162529	0.498354109284004	0.552709578112509	0.37130284351638	0.584190803704936	0.445193182528705	0.355774059179373	-0.353264799034236	0.516558430329931	-0.111619743782392	-0.0164482473450862	0.0782356371499977	0.568684911067452	0.236631927446448	0.352933068203625	0.332077658024444	0.509723524417905	0.75883721380934	0.274541650147315	0.2599211094966	0.272027716664732	0.494921986984119	0.663936698092142	0.365962130693993	0.00649004989122853	0.458861899737974	0.515053191934376	0.578257097277789	0.331987947695704	0.372742886036897	0.372997452189217	0.302377533797533	0.463431032398303	0.816672104428815	0.642822390640214	0.238656470625454	0.203972086556126	0.409153279796263	0.745925090414602	0.467829424836135	0.427032366619636	0.14485829390338	-0.0367833407906598	0.541616769343581	-0.183342128800146	0.0261657683476965	0.752804354634632	0.855609904963287	0.458014648294847	0.446437120261401	0.733781201900125	0.63063990842081	0.449176414030282	0.509075388226971	0.722528034675223	0.606895476075213	1	0.539290302813473	0.567315749966851	0.57612307856902	0.833727778241016	0.684230587600734	0.642271219058034	0.86085659983201	0.708378303749008	0.421476975883608	0.643339570389271	0.655437134102019
HLA-DPA1	0.210509439701479	0.245121721789912	0.375359828027198	0.209751456158315	0.303520288469789	0.193023979881959	0.132173307308611	0.172676095398723	0.073497447238619	-0.0314845723301314	0.43548777269491	0.350550618227675	0.250617137356292	0.303915950174442	0.287757574968747	0.242413100026998	0.180943945435475	-0.225597832344783	0.279623027589751	0.0216298272712783	-0.0239880282634461	0.0457782243418871	0.27924898316602	0.0959458086683424	0.126759623920941	0.20699973241295	0.259718750155032	0.508634986386217	0.100646912273141	0.168043199922671	0.162820365218796	0.283466261066355	0.325708735098025	0.183515392908105	0.214877901591649	0.369799836091286	0.263322049073902	0.668868363649527	0.178106424826461	0.240018046304496	0.142140171092019	0.5962567943373	0.581671115396346	0.422752692452618	0.395622680645608	0.123922212891716	0.161245169504637	0.233690533354445	0.426291353151073	0.180245170725471	0.429679653285699	0.198638049748243	0.103327778027661	0.986810425830166	-0.139335014133568	0.0678005410017594	0.392534905647236	0.72631843750604	0.132497446352677	0.206559413157159	0.296900890649762	0.797586126270361	0.344990910079944	0.486205991791438	0.403142902853508	0.357414277018997	0.539290302813473	1	0.971148876334811	0.290163881045534	0.553156584911214	0.348380734322497	0.762599252744334	0.628919071554565	0.395857630886505	0.0254218488807507	0.470086606265391	0.512573827461623
CD74	0.228107044970398	0.24674016116383	0.380395263652948	0.16705277587391	0.356260024631292	0.128169997338843	0.054442617838032	0.0829641527223507	-0.0444346472606216	-0.0959732188546103	0.447954569382633	0.393653396947297	0.270144713089476	0.328036554178775	0.261460749372523	0.163154766109882	0.105944871813877	-0.208078959768811	0.265805118986575	0.0250456967771022	-0.0499595392645349	0.000470748076299806	0.329179206371803	0.0338793561691586	0.064596530260033	0.227011157007577	0.21768734365187	0.533882101488547	0.049372596357515	0.0833507717202247	0.149218659241068	0.329357829467498	0.337620175626709	0.238963611326044	0.233338405529266	0.370789317183329	0.303599105979203	0.660631927763131	0.165995513945472	0.201542875930257	0.131825405412316	0.666571363637601	0.623320511666236	0.440579487205212	0.379076044809907	0.154135655529627	0.129783492366926	0.184428231742725	0.424894749560384	0.209987349252698	0.53743461214123	0.271461338998126	0.0551630531941863	0.949639045118434	-0.123716371132752	0.00705871256626871	0.441928595476985	0.759195700325943	0.137721563354061	0.219184687605959	0.378228799004892	0.816323578953648	0.39665080600375	0.577040107398526	0.41860309444979	0.470758828812479	0.567315749966851	0.971148876334811	1	0.355659170402444	0.605182045277701	0.355648415217201	0.794880936312946	0.691745957395508	0.467862642646612	0.104682608546091	0.563370608173287	0.608991795839897
PTPRA	0.506632715054823	0.596208393226125	0.29051700195455	0.270602262796918	0.309421734964865	0.0691312673917337	0.400918157436117	-0.0442440613604693	-0.0585433085429644	0.0665804127710804	0.512962407238443	0.313106098889982	0.500549616100973	0.28763265290627	0.268761729244594	0.205113347821247	0.343451204039498	0.0738754313608681	0.353458365663117	0.177861534600649	0.224769917355102	0.379568686485769	0.454229798132228	0.126328400160306	0.111646981510272	0.377037488204089	0.184936201928548	0.631717671050673	0.26449532986181	0.0324472346711378	0.581165858126405	0.342238617502203	0.283072025952402	0.429509612055022	0.246764277053467	0.280136874973905	0.552620657293421	0.302754405897077	0.289927169894636	0.219377762728305	0.11113484417851	0.429604784307516	0.566539939896758	0.34370162546426	0.301741053139245	0.474636187188631	0.26097211565984	0.463680797704838	0.255519070193867	0.345419792042401	0.423932500861688	0.439039236460688	0.13777528896319	0.267384736103333	0.0489414814655645	0.0778409775739103	0.400272428719835	0.591234785053367	0.200877140528296	0.431909421215326	0.537447457781983	0.376180308864607	0.463188620107864	0.603350182574203	0.484560650442478	0.613869083747169	0.57612307856902	0.290163881045534	0.355659170402444	1	0.568370369482948	0.227238381212936	0.553034954249021	0.514598075050632	0.540743939130403	0.620947850651138	0.59197195188367	0.520641827663638
CANX	0.181339314679913	0.241291323977615	0.491628780539367	0.34416544441255	0.288436621295537	0.0988189484620466	0.182897001526005	-0.0568114926219129	-0.233534445133547	-0.168000918582738	0.474739058966932	0.36448807602834	0.507819441278199	0.203065285655306	0.359238811350238	0.254087972483067	0.216322600810496	-0.342369589343077	0.307881264989079	-0.125290623753159	-0.134673858949691	-0.0751652449139356	0.492904974958259	0.121738946301863	0.114998168500396	0.159616085099812	0.2471612257544	0.647705354244823	0.182549997086887	0.0628358354659053	0.250974463040206	0.343448806930904	0.514393966528192	0.425847567340345	-0.0255911243613417	0.347501858857009	0.608439371415345	0.486407525944643	0.0936999498876466	0.192426265682679	0.230245331629267	0.49233801407675	0.423826388403651	0.684378196152465	0.397347241982013	0.178755051569706	0.204279205270733	0.292090065772909	0.583841996045449	0.481219041126032	0.511399176746183	0.311148844732399	-0.153506990777582	0.534424802011865	-0.10761675099943	-0.172698031959939	0.729767061723813	0.852136500693487	0.409717072493866	0.373031818723987	0.659838631973959	0.649986129032342	0.325016856205372	0.580194081595247	0.696708533218581	0.66119782995468	0.833727778241016	0.553156584911214	0.605182045277701	0.568370369482948	1	0.525657785922179	0.661774177385322	0.877374721208	0.665307326045812	0.530755326266317	0.789714940571156	0.819213365804668
RPSA	0.34326010909823	0.307429482220419	0.872798040868292	0.649974987717682	0.698995094443688	0.166587894338406	0.340697026989107	0.345779549898083	-0.064963158183546	-0.304576143026769	0.672869401397489	0.761283597637537	0.70337811645019	0.575923803227561	0.599120475448157	0.590473344223328	0.503888050521949	-0.539173164408446	0.718936889029028	-0.21617007895876	-0.0882289643104422	0.0159251820145087	0.733191599712058	0.257504219707126	0.46686955197143	0.287385974298748	0.495759922638116	0.581038567521064	0.420105490440697	0.161675806142371	-0.0785675578639601	0.670684450996083	0.932362370279457	0.550546267205303	-0.148213928168353	0.623065035859954	0.385257729682328	0.282095369097891	0.132121786798717	0.61322177086959	0.341499741300873	-0.0068042819871871	0.23246244652293	0.945503901036518	0.706919670663835	-0.00189945606480799	0.414254261293402	0.0844605055725848	0.985849226019876	0.759117944977223	0.376086158230364	-0.236941672910165	-0.0797156762400332	0.390688585513899	-0.261262650598442	-0.135610956831114	0.437689402078765	0.421181776394029	0.810026659274367	0.64172518304882	0.689011626334395	0.431123757731286	0.41890228147466	0.248645859586322	0.721194494647374	0.159610517213288	0.684230587600734	0.348380734322497	0.355648415217201	0.227238381212936	0.525657785922179	1	0.441009408100804	0.480312841814983	0.625781955458218	-0.0246875278480498	0.243890789101155	0.148399989983923
STX4	0.352381027761741	0.394031288656622	0.476149433141077	0.352224735740524	0.399882724615982	0.17361640872587	0.205549261337552	0.0281054166890167	-0.140589833948698	-0.0730105630139985	0.530835842742864	0.417091775180944	0.422619176122916	0.332730385438092	0.358625050349843	0.279985732950393	0.291713332331166	-0.218239413587665	0.43365024751084	0.0344710362588435	-0.0146800594240185	0.125366058673872	0.554793722542186	0.0758000208864722	0.171306960075989	0.306645998970333	0.292091989045464	0.625198754649959	0.21235797137494	0.157932514671061	0.279890031149769	0.388240868550388	0.445050904241827	0.433668175856609	0.132060810759481	0.42986258041883	0.506688379125492	0.53744756556996	0.236132020857845	0.288140274382964	0.135877914043076	0.569748181903056	0.654751015451104	0.538061591065153	0.402619408801521	0.237821954416621	0.182790104413038	0.234283100702818	0.488841126847731	0.377357106018518	0.537293055856402	0.411255707994018	0.0395072148254624	0.761963575374601	-0.0293647664420297	0.0748232410438912	0.534212881054494	0.75375751328886	0.311845948184762	0.40007657626164	0.510314034691639	0.753432103012479	0.411415615921421	0.68077387078184	0.591933038944957	0.507240833140708	0.642271219058034	0.762599252744334	0.794880936312946	0.553034954249021	0.661774177385322	0.441009408100804	1	0.684020651716994	0.598699990443566	0.287075463164067	0.590169505870882	0.571506055802006
CD63	0.204201291774127	0.172858813605948	0.51085365614846	0.262896391972371	0.303004200329062	0.14959878414478	0.0967481024004208	-0.00798815849969361	-0.157029376988683	-0.165211395893972	0.4231766590547	0.325667227090752	0.378463110501263	0.2152083632158	0.386634157763919	0.191430240400066	0.125727593366805	-0.242392669395723	0.287862492303023	-0.11072085140945	-0.102998633302148	-0.0254321583629887	0.394740226223317	0.0351656316864096	0.138758851048306	0.174535678467493	0.257546857887174	0.654611354673977	0.0361057958091538	0.106816353278179	0.244067802132656	0.313481345727946	0.448068681940533	0.298591216838328	0.0249970393316254	0.301442370686967	0.463971394002919	0.604888453363964	0.1441689387758	0.173372627294075	0.295648425242721	0.488121482144942	0.453548026176878	0.641199915107026	0.435573512178374	0.184585785726038	0.0923629198429201	0.279301109378806	0.551243248001651	0.308959371045543	0.476839417445742	0.311143516177686	-0.108939899897632	0.604581177564194	-0.126369696183259	-0.0512741100351057	0.738004474977857	0.898188794869373	0.30268450992749	0.237512561700774	0.632843982761711	0.702256784046132	0.347514850128311	0.59382628049664	0.619769274071476	0.708190690224127	0.86085659983201	0.628919071554565	0.691745957395508	0.514598075050632	0.877374721208	0.480312841814983	0.684020651716994	1	0.678538356789924	0.41767272143136	0.818679904016981	0.842052847225779
LRP10	0.50363266581919	0.441173864324227	0.584935421476822	0.387260363212757	0.517927616072353	0.0848332446844393	0.259602492792627	0.0298768169530133	-0.298374525954359	-0.182145113483843	0.571692599833024	0.496584474444038	0.622599881556422	0.329802506356495	0.381558360874017	0.257145612993368	0.314914348643017	-0.269959867838964	0.446198559027015	-0.0766986738869291	-0.0258771349304318	0.104158354306158	0.667218361098465	0.00956627950128926	0.138410205668882	0.218541286890115	0.275695665335617	0.726213044021192	0.228709199161186	0.0550658030199372	0.256366853996337	0.512624049539763	0.584420138596175	0.538440492075087	-0.00233016554825592	0.460875092271594	0.653187417379633	0.325506731154856	0.125018670695167	0.261774189650363	0.358357368225262	0.397476646247601	0.461854949951812	0.729084001880536	0.47774795186322	0.250663310043842	0.246208533065514	0.231489562588047	0.621556132004354	0.578004961081773	0.532600162368314	0.256759786727633	-0.0930768798685728	0.380424370594574	0.0504091181427468	-0.165025772712201	0.627625945707059	0.581440742246399	0.477102412231947	0.499590499978502	0.816707093844821	0.546804760599132	0.418844662406348	0.655962029625445	0.648074322283717	0.54308196767744	0.708378303749008	0.395857630886505	0.467862642646612	0.540743939130403	0.665307326045812	0.625781955458218	0.598699990443566	0.678538356789924	1	0.286880301350807	0.562769873689341	0.492097840448957
SLC16A7	-0.0308554477032871	-0.0456482909810396	-0.00820025177111542	-0.149343097329348	-0.037669802645888	-0.176561434525141	-0.190125094512476	-0.300533457588249	-0.343486887322238	-0.164608485438834	-0.0124201619641799	-0.00212678109707535	0.110451506760225	-0.109691854204635	-0.0858682380084241	-0.26009343803066	-0.220901863223068	0.0122400406328202	-0.156288952278494	-0.0932961076994815	-0.00297484979573764	-0.163664054785164	0.0577395354836378	-0.206439041530062	-0.227035601461476	-0.0857380672469401	-0.20199105259926	0.197787061006554	-0.224195857594802	-0.251412283508451	0.200102459854213	-0.0153876261908966	-0.046587604501357	0.113038025288528	-0.0185039670885349	-0.0616011435195017	0.458821242260726	-0.0647533431054387	-0.121344696747532	-0.223854099278039	-0.128797796237937	0.404064448474854	0.0764403598763118	0.171027710776184	-0.150173529206614	0.171317955792733	-0.147107022487447	0.214677251140944	-0.000117926944049091	0.0722800660461999	0.295566815104963	0.350063888516043	-0.185624958164359	-0.0152893788332129	0.0413298987372327	-0.232547765505321	0.272919998079283	0.44877764443067	-0.0173979926023107	0.0288694337667756	0.384388288892007	0.116501477388477	0.119949540094541	0.368308028599774	0.247941302805594	0.639045832246526	0.421476975883608	0.0254218488807507	0.104682608546091	0.620947850651138	0.530755326266317	-0.0246875278480498	0.287075463164067	0.41767272143136	0.286880301350807	1	0.506366495970222	0.639218995749633
LAMP1	0.209186202281035	0.235480746932565	0.30424973638658	0.134754412607993	0.152316718649236	0.0122573897725483	0.0683352075282712	-0.0747475225143255	-0.186567324598014	-0.102139065602436	0.284319462329524	0.190020094077685	0.32953523623985	0.0577085407537157	0.267517097557318	0.0187063848042726	0.0430757912517012	0.00165223191888344	0.18266492536753	-0.0405255603534659	0.0906947029372936	0.0813080723752819	0.325602936183278	-0.0783077932379604	0.0135539005526695	0.0368685469553173	0.0606064600797712	0.54393334993295	-0.00523172445374395	-0.0118127162578299	0.288619581021799	0.142326177752132	0.234074846129509	0.26797703658257	0.059544469733897	0.147970705227493	0.507257838409694	0.507957432038033	0.0737524876164159	-0.0277709433976905	0.189607878107843	0.518633761770915	0.435669030851781	0.408016799808795	0.266126493430222	0.154246336451158	0.0278978529689752	0.213816346312566	0.289226216400696	0.174497243322256	0.442431248020056	0.502201343169259	-0.146351253082345	0.433981575244246	0.045173520633408	-0.0797852538988799	0.618221532539503	0.749746901964703	0.147942712013314	0.21328172237756	0.536591856253133	0.598663118027882	0.236198488351477	0.636101824638907	0.463615675094549	0.673368021266243	0.643339570389271	0.470086606265391	0.563370608173287	0.59197195188367	0.789714940571156	0.243890789101155	0.590169505870882	0.818679904016981	0.562769873689341	0.506366495970222	1	0.815251191891166
APLP2	0.0337770302277755	0.0185544166910553	0.174608837993033	-0.0334620102754168	0.142398035609552	-0.0106852481195407	-0.161093643879121	-0.177810144797319	-0.259277798395386	-0.193504345852123	0.208294114722692	0.160307068442138	0.157311487146529	0.0815124269514877	0.0777227237170172	-0.114890908972541	-0.164782167115803	-0.140568216695775	-0.035886269783829	-0.0735798959189998	-0.119321219759582	-0.195497235631858	0.163880483941294	-0.13219192055209	-0.177417159048419	0.0597063464387975	0.00219702175014719	0.445635319318203	-0.199249436050687	-0.111908766430378	0.200825372812469	0.136739693322588	0.131280296870422	0.12292277119311	0.0951219405027205	0.123142247765398	0.407307905691752	0.431809898606031	0.0194853143439622	-0.0861022800949694	0.0386541818191338	0.600320915383898	0.372332815229201	0.349391979459224	0.121218205164372	0.205697722495311	-0.0592782914883546	0.204866126818497	0.216346545637442	0.0967101018673287	0.517387029771688	0.443907121155431	-0.0907645046414241	0.467720242357672	-0.0720328625859802	-0.145629826260908	0.60267471207789	0.794884324045156	-0.00662464566068198	0.037295315437581	0.476979620991395	0.548702108251871	0.263675424439479	0.575594818883032	0.383703963922871	0.739669974090933	0.655437134102019	0.512573827461623	0.608991795839897	0.520641827663638	0.819213365804668	0.148399989983923	0.571506055802006	0.842052847225779	0.492097840448957	0.639218995749633	0.815251191891166	1
