""	CD69	ITGB2	LAG3	SIGIRR	RPSA	CD4	IL2RA	SPN	ITGB1	ITGA4	ITGAL	CD2	PTPRC	CD47	CXCR6	CCR4	CCR5	PTGER4	SELL	TNFRSF1B	CTLA4	CD3D	TIGIT	LDLR	CD3G	IL2RG	CD82	CD44	TSPAN5	CD96	RIPK1	CD7	CXCR3	ITGA6	CD28	RACK1	NOTCH1	CCR6	CD6	MCAM	ITGA2	TFRC	ADGRE5	CD46	DPP4	C1QBP	TSPAN14	ICOS	LRP10	HAVCR2	S1PR4	CCR1	CD247	SLC16A7	PTPRJ	SORL1	CD226	CD74	CD8A	SMAD3	SLC1A5	CD63	CD8B	SDC4	KLRD1	F2R	NOTCH2	TNFRSF14	SLC16A1	TSPAN17	CXCR4	FZD6	IFNAR1	PDCD1	AMFR	IGF2R	ADCY7	CLEC2D	ACTR2	NCR3	RHBDF2	RYK	PTGER2	TRADD	CAP1	FAS	HLA.DPB1	TRAF2	SIRPG	CD151	NCSTN	JMJD6	PLSCR1	SMAP1	PTPRA	KCNA3	LPP	STX4	IL6R	TNFRSF1A	CANX	MCFD2	KCNN4	ERAP1	APLP2	LAMP1	VSIR	PILRB	ITGAM	ABCA1	CD81
ITGAL	0.342461217292131	0.750127054403987	0.697509267208713	0.599597106331011	0.185406478920639	0.727072487339565	0.651222197726834	0.726526867076903	0.611286224643706	0.517438875331656	1	0.793296691923457	0.747610893852179	0.421732665666246	0.686192866471955	0.199718571564082	0.833434155089515	0.148505687947958	-0.199495627586182	0.700637838201847	0.753456638128982	0.769026374857374	0.44996876733828	0.235812051999328	0.724914250819224	0.752826239606386	0.727699991620725	0.483054296861276	0.745087101103268	0.724839514958707	0.470813294281491	0.797442686781784	0.652522380316528	-0.126739347211051	0.72250656666811	0.163433869146447	0.523809333066642	0.281022689171433	0.746100000299571	0.556465481244922	0.571197239768015	0.725392012169664	0.733232079597377	0.745681515055671	0.555182697140119	0.358293257831092	0.733441508727774	0.543610242232319	0.703207617277475	0.610547270616404	0.546711993701516	0.5491495353259	0.785052730240511	0.643043191511671	0.704446149172614	0.427915307910239	0.745050630050212	0.222765639244826	-0.0151808794819464	0.541342794847915	0.493402014003681	0.644688856301849	-0.0711320593179984	0.525336108949946	0.581829760716948	0.296769538972692	0.641486177645824	0.548416413611477	0.7705050488769	0.768381129464834	-0.00412771933269746	0.711651241661088	0.242580323159809	0.718332548212557	0.625032826384295	0.694763922798052	0.168693808753804	0.499953487169569	0.595324401044123	0.59647835238399	0.567952198175024	0.427814217195216	-0.319080191252878	0.571120044415903	0.674619481116641	0.523201803167071	0.11108217202767	0.562726901055638	0.765355307867409	0.653723973748569	0.637056469555059	0.688182395546288	0.527301374222411	0.702903255788177	0.722045666559593	0.433983550940882	0.544757805825331	0.507971567503419	0.501934584995705	0.380217816810639	0.571412299687905	0.65125281584373	0.69549318001323	0.384318448544595	0.435316370197616	0.679262097855081	0.146246909900001	0.426576578393524	0.4148698562892	0.304921065358234	0.709407806182419
CD2	0.376524260127185	0.943284725372855	0.827271866413504	0.752325775133038	0.267138657628349	0.933905808180352	0.902950034859628	0.941822980547783	0.807177266926166	0.562781341627724	0.793296691923457	1	0.741405476264075	0.508337523442284	0.912273908789327	0.148406454579429	0.882259495109325	0.217795497527027	-0.234687655613749	0.786468294245729	0.924150040895516	0.936839355427337	0.326203254822248	0.192565075890987	0.914422345809314	0.985833452089453	0.968203542492262	0.459641113724347	0.912237314804598	0.941706968010728	0.651444336384766	0.959331520281638	0.874305203230626	-0.306422143304201	0.917001514733429	0.239535922963823	0.631611194222673	0.324147608035365	0.941528736576897	0.861782864391109	0.812099839144817	0.970273342835303	0.962796869079636	0.84486479550871	0.814862392506034	0.498169349280414	0.830466652635004	0.562882113932348	0.8060059462795	0.811006795617607	0.52398553568489	0.779012421835117	0.96311993218322	0.688245235244016	0.773489299455476	0.297242656699877	0.961938656862974	0.261999578973321	-0.387079988907414	0.551219403832463	0.659934239869084	0.899872725794	-0.393035582503879	0.760932726071899	0.831362402775762	0.00261617016358953	0.87880090850647	0.582199989775847	0.759555631339492	0.917281150430002	-0.072169819582391	0.935672478037759	0.353801217023092	0.939534516502258	0.764658759871693	0.889283081681981	0.191094451797302	0.404110578633792	0.767917117280372	0.833523309676318	0.585889234577035	0.557541739704975	-0.311543326715401	0.850390945662988	0.877370531794034	0.447194976763816	0.152860983782554	0.716917478491082	0.923540087216389	0.865255203317189	0.632406291430851	0.793471195452144	0.752351978611602	0.860736314601318	0.886749394972363	0.646493274743381	0.507005097013908	0.616602023515901	0.545912468776387	0.631458793104148	0.806358129241239	0.762540450780046	0.797112328126541	0.44107864717267	0.566454118767489	0.942256127706087	0.290954864688716	0.333327304539376	0.601751869270505	0.29481202750573	0.76638315242309
PTPRC	0.639476602621425	0.711083864716477	0.488241803940174	0.742268370177672	0.561773729203637	0.801192597377023	0.55839098206533	0.687239266167556	0.836885914541472	0.871272845284851	0.747610893852179	0.741405476264075	1	0.797337359685769	0.481289179683157	0.668313807137917	0.783922244510009	0.562126572946509	0.242237345719392	0.884355727133433	0.837031516144317	0.839777112931691	0.772205123942948	0.683958091755362	0.817860075587695	0.70013265155298	0.724003868901759	0.84408993333036	0.802973475422226	0.56467950110584	0.705303332995858	0.80488994754682	0.420808716871921	0.210164664948217	0.861407839404691	0.573516823883557	0.765579463610624	0.710062141184261	0.699639745528214	0.440847538549299	0.324365350037991	0.701435806028852	0.60003457437674	0.901785213021787	0.643758298880579	0.739113279413984	0.865830311582692	0.880066326929816	0.857478816646488	0.444864031031089	0.856398605680679	0.476314495055721	0.813864908985481	0.773418340653848	0.792607510878236	0.440638967104251	0.694017460723314	0.503410959189658	-0.203103772752769	0.841656275347873	0.756015102584254	0.622946601809184	-0.174556735225529	0.536035127233251	0.324853599954121	0.0963129908662778	0.687800843452148	0.732808818170904	0.91723408831104	0.813038077382571	0.45228869810421	0.583315927360013	0.646880645975008	0.624827612207799	0.667246026020069	0.622870172585564	0.552585266393299	0.802578844570108	0.849824647414559	0.568125475835769	0.737309541531502	0.736902365918978	-0.154827402409738	0.645185120553276	0.801729455530888	0.850095814145558	0.390944659814423	0.629606579443526	0.841420026979984	0.687477770438116	0.62468433632324	0.769340257498658	0.612636633546674	0.856350424416734	0.815864583593385	0.36413601947749	0.831826138848905	0.798850945214159	0.809218336613517	0.323230641139714	0.732929601000931	0.90861075263314	0.828489647512103	0.711060341072927	0.645048437270728	0.691260147090221	0.605226609980329	0.779006806945101	0.463476023528724	0.667038742372099	0.825850933728451
CD47	0.774471978982978	0.546183191677909	0.220575763881025	0.648242413454765	0.874769986092281	0.640244375653562	0.341565305562058	0.538912821486394	0.842381583653745	0.807787356790002	0.421732665666246	0.508337523442284	0.797337359685769	1	0.25824321666064	0.705767042533307	0.444638087798544	0.834188457510236	0.635195459100232	0.662510367122086	0.597467583935017	0.666058165321377	0.546626371189353	0.773870907407334	0.663781196185762	0.502172493937727	0.571236369963359	0.867816285758672	0.643244429618649	0.363801798078475	0.690934670495268	0.603732158580751	0.236152001481393	0.493584628497632	0.694734411410918	0.881259797949477	0.715267895173139	0.820951489157854	0.480096447809896	0.379568083437425	0.161815909444065	0.48455159943175	0.395848017907147	0.714431872291018	0.559351559000202	0.928711969047269	0.792178068778552	0.766043602075779	0.746807258936266	0.241818421746481	0.823812643104642	0.286390945584306	0.637449409886415	0.663060827618853	0.607152697319978	0.463237398587502	0.500121131128213	0.669282644682959	-0.369523349566771	0.68512150174584	0.84486234381027	0.511835437825605	-0.316772877509012	0.42549232546654	0.088334564953282	-0.176032897884295	0.639650557000614	0.832244411672273	0.634651636043582	0.547712274302598	0.695308159735247	0.416805959274043	0.851188604006025	0.419117773136036	0.651994201596847	0.411613782696764	0.803728859969651	0.815104370222813	0.821069252250842	0.512406042267317	0.646380902817524	0.827839841356437	0.280516062202632	0.662721252546253	0.724885117049829	0.82309261868786	0.583441758489404	0.728125853201419	0.614993897215919	0.577660828112037	0.505204953807648	0.798113895643911	0.58494156374764	0.764839984827615	0.716626743853765	0.276381717444146	0.828040563889094	0.861070537035275	0.837405338165477	0.346516364333622	0.766785204574864	0.7205526393213	0.704980142610162	0.736366070097415	0.485945285230219	0.581873824138486	0.879041751195972	0.680299858703616	0.398597089483906	0.669739434250383	0.761240133543707
CXCR6	0.193200970230599	0.870068513361529	0.913233428198824	0.656442529025127	0.0769996329607369	0.830241903034088	0.919981580404143	0.900295520424409	0.635052148477702	0.345083041059055	0.686192866471955	0.912273908789327	0.481289179683157	0.25824321666064	1	-0.154901984437725	0.744890262740964	0.0113995308062753	-0.427545055607862	0.542361398839626	0.762030252618612	0.816052096264049	0.0139910811202887	-0.0476515204927623	0.811615323644653	0.929014535987784	0.863236271740759	0.160557235375549	0.812843306638452	0.967130548041596	0.573305793895645	0.824944186283053	0.96499914567048	-0.508780739105543	0.765716047350832	0.0387928927488194	0.432891766288752	-0.00929319774934487	0.892334995975313	0.901737377324794	0.947274589119673	0.900051328708564	0.940526965288144	0.657529735455711	0.809887352420014	0.290479938067394	0.638919460159234	0.263360093746829	0.677118860923946	0.905547345492913	0.303525254043386	0.797924197566082	0.860284502185805	0.507341819599037	0.580234129007088	0.317756864690498	0.894990079681898	0.0412274249560222	-0.358563041803814	0.346991368571794	0.405325213637679	0.886821203075095	-0.364387782407178	0.611930314348727	0.91414361939236	0.0166215753774024	0.78215026486635	0.42284126228282	0.520448423728823	0.775160126328931	-0.27815331483465	0.944570680755383	0.133010648398323	0.913495355747973	0.649900654061129	0.844795866217549	-0.0336073737327571	0.139621430227515	0.559790850692706	0.871945775985273	0.393963907847	0.386539977425882	-0.266979977268729	0.821801449225099	0.741622224789857	0.170156376140397	-0.0297939150800351	0.554766513046212	0.773100604524362	0.760827884541467	0.500993445917957	0.608795744334479	0.674150418810701	0.688376935339503	0.750897877076599	0.722873762562969	0.201193705374157	0.363232181030523	0.293189440197712	0.663172322120747	0.706768334103192	0.502707289652162	0.567379354582466	0.14293030332893	0.421305161413195	0.876415588908697	0.0759382503460581	0.0174879812560416	0.494533232215087	0.00451252273656618	0.633095777339286
CCR4	0.572724156645904	0.0716285776996915	-0.144141948139521	0.456845496160619	0.677653320337037	0.266722482861129	-0.0628786641769794	0.0644912138005064	0.531704045877948	0.643442911069591	0.199718571564082	0.148406454579429	0.668313807137917	0.705767042533307	-0.154901984437725	1	0.275380598694775	0.684639130463049	0.707145248461101	0.556544986572341	0.373085861097382	0.366279089864162	0.794511735341108	0.79892904263604	0.356898813544261	0.0979715114213815	0.156619202345957	0.818134328311233	0.31854242042267	-0.0744425127636587	0.444849449664274	0.308404062854499	-0.206352386326482	0.609180628577411	0.430992057393253	0.704775658215235	0.480661880111668	0.835658805299324	0.106401429572012	-0.114971707472822	-0.292254334246247	0.0699105094344056	-0.046556538487248	0.448309063660791	0.189859377451011	0.656236765562728	0.500094025401154	0.771484043911117	0.451029495798332	-0.174359953316516	0.744682973326709	-0.130067620204125	0.287144615870255	0.333161125791808	0.453130556339536	0.274003762533492	0.0937768879374355	0.399258416571004	-0.136496703307249	0.596448834284264	0.529653129647172	0.0202363265491274	-0.0593915861531994	0.0442758294910688	-0.326514928843537	-0.00711632403323502	0.190313643382029	0.570181571563013	0.560457905275237	0.265573437692401	0.773277998328664	-0.0109083481604987	0.583951962962732	-0.0246076386305048	0.222312247474317	0.0105853586048242	0.630390973851246	0.851045422774973	0.488464962919265	0.0442451409761728	0.436290209144044	0.563561234368091	0.204675874627234	0.222526253007118	0.291617349051935	0.833079661408873	0.3171070119967	0.317461149163834	0.407195040568912	0.138810668878465	0.164693591142208	0.389848613898278	0.0655944488203588	0.42312784508729	0.294622850990933	-0.10733680360633	0.724743144985573	0.591712906701309	0.682244895116617	-0.101940482030236	0.272802552570973	0.564453193483732	0.441059214093944	0.567763931499241	0.317628186048268	0.12013621776011	0.773230089525563	0.761825960189402	0.0237167296896379	0.648373077681051	0.406367362711555
CCR5	0.203044578328438	0.845091296727087	0.747621083698981	0.654016446441526	0.12480881424214	0.844960458250311	0.750419606282162	0.810854226774147	0.698170390646619	0.581315039482993	0.833434155089515	0.882259495109325	0.783922244510009	0.444638087798544	0.744890262740964	0.275380598694775	1	0.0942892541267913	-0.269208984755674	0.869321838747079	0.908545174508172	0.832038488213461	0.577170319785235	0.188951500277432	0.759226457145918	0.859726553259737	0.844087496070762	0.523137665307355	0.777322035241362	0.75738724248745	0.574688448817543	0.900180797571967	0.688794867045452	-0.301771353267432	0.845529273501429	0.135514009084503	0.594952964894294	0.430369667904534	0.762410528663823	0.630331855590201	0.616645127517405	0.835189906907701	0.801180486362509	0.856372482119982	0.633444276131488	0.405535595654017	0.758275155752551	0.576042270538633	0.692207252786427	0.710216549601315	0.55901118954822	0.703248657240338	0.834187580338912	0.5619651951376	0.874366908536133	0.218918259948087	0.8437295205927	0.373247406318275	-0.162324456462903	0.540781145026327	0.602741185657055	0.752610646103158	-0.173539052983502	0.652382743718164	0.616782988992664	0.215290561468014	0.774771352133933	0.468601109022975	0.830393154061058	0.850382374596952	-0.0679966867519665	0.749596598674781	0.338609569787723	0.750851433561486	0.717872042899765	0.8061031815441	0.235934210550022	0.474476917961669	0.743312847584372	0.61786589093625	0.698140532357924	0.494764882847551	-0.456493132333273	0.635110889982904	0.797623302534012	0.55110028059341	0.260523043709554	0.620722358608785	0.891922651934596	0.796302502709013	0.625731691514337	0.704573246519705	0.671328700775234	0.747077199434454	0.749714253597637	0.438951392855215	0.573889831767862	0.608753347343832	0.591349655478761	0.444980992391052	0.66137181641211	0.804534194878931	0.846371613637241	0.424533851584965	0.631664503184035	0.775639626229811	0.186947188598712	0.472502778205165	0.602911950045526	0.456180091475362	0.716852611314854
PTGER4	0.869689113062158	0.232693565144173	-0.0950311586720774	0.535403441764883	0.958722625222068	0.364210629308223	0.0474050482461393	0.259343634561028	0.680262087210667	0.616095953914634	0.148505687947958	0.217795497527027	0.562126572946509	0.834188457510236	0.0113995308062753	0.684639130463049	0.0942892541267913	1	0.8289304549117	0.3776504247015	0.293703522450365	0.457287121291494	0.354641881818597	0.821691660826624	0.503173476087084	0.210209740053859	0.287019499340025	0.717100982222231	0.442694732895314	0.152329656584178	0.545896209990529	0.328246909156746	-0.00657870765535406	0.636816164165167	0.460055233358644	0.95449456713909	0.656092682337575	0.676122239133231	0.299769710176042	0.163196270490672	-0.0269500314061413	0.201252028762244	0.114288410600414	0.437463789803996	0.393863355235352	0.859014015959439	0.591688263629573	0.656936296221615	0.591980810166638	-0.0457098238339842	0.76114643996278	0.0106319355066455	0.410564786489023	0.573770793270827	0.287218571396622	0.534956199650324	0.222297619324474	0.442140446898002	-0.419103357254448	0.638828171589008	0.649894773927092	0.242145649100676	-0.333044716404401	0.140260980278987	-0.118705156026039	-0.410662326394725	0.369004983952828	0.748270640918821	0.365888168397247	0.324922113917981	0.827444962364085	0.206607041755362	0.74307590940941	0.181506076278254	0.312899610920313	0.0973077329151112	0.741010601722713	0.714948746244804	0.595716359143606	0.36345091252489	0.36619674839206	0.694788702416503	0.526402116182187	0.50862899015513	0.459483175887273	0.663411863852847	0.397045465973056	0.517653442599141	0.333251328823202	0.302006140305424	0.288819076726478	0.550033495242766	0.293814734203782	0.58017356909204	0.484877638058014	0.177025139419607	0.674484319552924	0.690001708365884	0.638128883171145	0.221092012315747	0.523743339597826	0.459950107851936	0.39080698608533	0.530292864436025	0.238618624050127	0.341738503961979	0.929496822165364	0.491301726097337	0.13115536821277	0.482141389849209	0.513712796669287
SELL	0.61339589029491	-0.224711278766175	-0.470058548697045	0.218802538599931	0.840493650268364	-0.0820097149999406	-0.365330804332205	-0.210569488212657	0.296773679842044	0.368897247703053	-0.199495627586182	-0.234687655613749	0.242237345719392	0.635195459100232	-0.427545055607862	0.707145248461101	-0.269208984755674	0.8289304549117	1	0.0524088105189896	-0.114198498112437	0.0161403965461526	0.26122480649391	0.708110114361053	0.0610842377066101	-0.249169377522374	-0.167372136582929	0.555032625303342	0.0145568138222887	-0.31971775438608	0.253988738753309	-0.10974108201952	-0.42597378335443	0.852233868477878	0.047524690290418	0.846226744759822	0.30967393929051	0.587186894598151	-0.17259050374274	-0.266490565488321	-0.441006468628857	-0.26322499864727	-0.345625378592681	0.0268742633301369	-0.0024077961217187	0.640098716396642	0.203402316545812	0.405116845071441	0.191235568924037	-0.435442127916765	0.491096229125465	-0.37155026336994	-0.0459326114373522	0.198378527140496	-0.0276830160533267	0.333688954947728	-0.236342291076939	0.325389086537373	-0.182214860966129	0.277192675925509	0.337691670624273	-0.213773432623071	-0.101855363034243	-0.221557483312225	-0.522507318817426	-0.289863928201187	-0.0375131792011419	0.477595273831139	0.039788146809207	-0.128987118357529	0.869171670160878	-0.257074174374149	0.517839340568203	-0.286863485219302	-0.0071012511531557	-0.314203271712321	0.670409390890408	0.603943671779177	0.217770524591254	-0.0879245645907891	0.135572640472512	0.476912390631066	0.701736082084849	0.119551172030618	0.0274611981488118	0.506452282106894	0.318636538470179	0.159390647753086	-0.0726698977622511	-0.151726255743052	-0.0541502327571	0.217887229851818	-0.0913283045782227	0.152399313363404	0.0270085825854782	-0.211215630563542	0.464319555329808	0.394870341839163	0.422777380232613	-0.0861919071632681	0.14688762449739	0.108503870295122	0.0401613751103204	0.356871740882029	-0.0255720215745732	-0.123071974074438	0.807195406221267	0.431509209143765	-0.163601605999431	0.353265429854492	0.178377392659248
TNFRSF1B	0.411178093941984	0.742080117803611	0.540441118289189	0.633461218346096	0.393935444367749	0.858181876392094	0.637358966989741	0.708117379532884	0.82719563502961	0.701342765762126	0.700637838201847	0.786468294245729	0.884355727133433	0.662510367122086	0.542361398839626	0.556544986572341	0.869321838747079	0.3776504247015	0.0524088105189896	1	0.942643917131888	0.818519819049236	0.785395348434945	0.521464529746381	0.758999504918483	0.771072046115632	0.810578573194852	0.72661374292017	0.756026043504113	0.612162579666526	0.639611134786149	0.884362931605342	0.450360002613772	-0.0077235423342707	0.901318282062737	0.400916191037718	0.635629072221252	0.744776055903537	0.68401830817372	0.513739069310109	0.431705801752964	0.749964414307881	0.659071234866785	0.900493098491497	0.646154017991368	0.615207638045088	0.866145733123558	0.834238565607732	0.73342535748859	0.558188197665226	0.728907801153238	0.620596051748929	0.809781775944502	0.618571173787094	0.913296846156769	0.269172441684717	0.785009802115872	0.497625731822617	-0.385251346258775	0.712933665266033	0.750870365209706	0.659114188380407	-0.374357348283333	0.610597493648545	0.384611743468365	-0.0447851615081925	0.738176691046691	0.577093709128017	0.911298899473792	0.82029516768611	0.205415584504899	0.638161520652573	0.57833007525432	0.607845037368256	0.75927872353294	0.661769397569424	0.381010170596988	0.692332827858818	0.859786958836442	0.590514711800056	0.69903028851165	0.574631179799061	-0.318061741892579	0.642493409830409	0.812676115883336	0.774653162269089	0.376003058335386	0.724526786039261	0.917227099392771	0.777147976621682	0.602604253612939	0.735580764075779	0.653373132181611	0.860860592142378	0.778562973090138	0.305108067891982	0.831237783407105	0.770220346120248	0.840317000992408	0.350783447413349	0.713234837168505	0.944875848825198	0.921166733334196	0.59990198447579	0.698949765220264	0.734145458282209	0.485207304377847	0.608533069787647	0.567501977325841	0.706687567603839	0.679494381174118
CTLA4	0.390140860573263	0.867935429955423	0.718667074878448	0.699950767405548	0.325172812556281	0.948662518925297	0.817869064750976	0.860065686038922	0.853389146533865	0.653820522574068	0.753456638128982	0.924150040895516	0.837031516144317	0.597467583935017	0.762030252618612	0.373085861097382	0.908545174508172	0.293703522450365	-0.114198498112437	0.942643917131888	1	0.908002137577683	0.594764069628084	0.383137845437915	0.867675600811692	0.91606578576205	0.927517349157618	0.597423151547861	0.866979698984821	0.813647042210446	0.659275469482525	0.962767479585913	0.682823109034042	-0.195575209369997	0.956650792854945	0.313225762287716	0.624706719951965	0.563675788763278	0.847906697420978	0.736791818072398	0.659293701475681	0.894550895050803	0.843405706176199	0.912934247568058	0.775352572381054	0.564211613138695	0.878544002775296	0.747467281135681	0.801274926159685	0.738073703690306	0.652361969870735	0.745883192941511	0.92249602742289	0.659998074510069	0.890802064460287	0.29046418012763	0.917517762049159	0.379976770465572	-0.467274177558127	0.672588973512278	0.721105624134182	0.814553201608511	-0.459676241585576	0.706180219358149	0.627557075396768	-0.0627844877799537	0.834218058280044	0.58467118851956	0.880455191597334	0.90678695064572	0.0434362795460754	0.815830969343516	0.488409202738312	0.794631045872233	0.795893576815826	0.79701974998634	0.252321251121797	0.560400220548342	0.8457944163404	0.760594810732964	0.673415503127488	0.554510996803435	-0.346226834133566	0.775908279306433	0.881964497628679	0.63614083700406	0.26314764987629	0.747504486712643	0.979688931819565	0.872652518476839	0.637878616355655	0.767237289371533	0.734023435570436	0.899643760554437	0.876086278644272	0.501992231231909	0.694942937772029	0.71450861956157	0.735233602248588	0.497410159128835	0.787517562537654	0.906854159510457	0.894635409458615	0.51375861709899	0.688681990361593	0.86495240201317	0.406651228357128	0.45990548261321	0.598981969071881	0.541313303141044	0.711051014001491
CD3D	0.608540471131417	0.861657211184273	0.72194126141134	0.878970257862649	0.490710086942648	0.910217486983731	0.777558367147603	0.874464679855384	0.893078572968648	0.690828406873824	0.769026374857374	0.936839355427337	0.839777112931691	0.666058165321377	0.816052096264049	0.366279089864162	0.832038488213461	0.457287121291494	0.0161403965461526	0.818519819049236	0.908002137577683	1	0.454230208217293	0.417176552251823	0.980608617289936	0.911600788206929	0.906915784080056	0.621595047971529	0.950244050659348	0.87521255156821	0.747140320917074	0.947373398293218	0.761978388998875	-0.0863217486658636	0.954618132071688	0.475957486658828	0.779192350207958	0.459100624349987	0.926649534285439	0.767922251756067	0.700626996622577	0.894722234523116	0.84690975611489	0.871153197032658	0.812177437690099	0.659417996125438	0.911932715708102	0.702374580823095	0.902771276991549	0.689302733506545	0.749391263596174	0.635685533300121	0.973096197147668	0.75827092992288	0.759722665895144	0.483515813477464	0.879269784623787	0.269756301280416	-0.379400373220824	0.733097967031977	0.718608292820974	0.837676430410522	-0.334511188361325	0.620710794074201	0.676825260353799	-0.0381208201576521	0.838399897591125	0.764263102806658	0.785279861121749	0.898916784493478	0.232332919452329	0.863077611799763	0.509330777310932	0.875527816257876	0.726618927225234	0.779362565654997	0.346329833997085	0.597238753907249	0.8204444068754	0.838968845238571	0.572390780162662	0.670603374607414	-0.106885418881755	0.872791452204749	0.868137986802698	0.637055478451018	0.160371716535556	0.724370425708308	0.929736745834802	0.801268127972781	0.612678113853051	0.829721241367499	0.662471394393177	0.900318226243792	0.911049182373513	0.689796848053215	0.607423478880284	0.680043061839724	0.63873495074487	0.535957325367686	0.80593297150776	0.795158020194704	0.78177894619624	0.471139512852971	0.525981557224096	0.907996018109293	0.506501228445857	0.451122315975022	0.468741560657319	0.365503338816457	0.854278128445839
TIGIT	0.362984684032513	0.265207240221129	0.110857650540138	0.368851514692881	0.324123342061936	0.421898577539717	0.141964252890569	0.212735216534913	0.495668803726979	0.63286731188952	0.44996876733828	0.326203254822248	0.772205123942948	0.546626371189353	0.0139910811202887	0.794511735341108	0.577170319785235	0.354641881818597	0.26122480649391	0.785395348434945	0.594764069628084	0.454230208217293	1	0.618996705492285	0.388369388221939	0.271239184010416	0.325890420700501	0.764076063470913	0.385187394877857	0.0767059551881889	0.41472936180251	0.478936032290795	-0.0784359259573509	0.297782724618346	0.536206650667519	0.367315854269457	0.450712826955851	0.787722051290047	0.223477982745528	-0.0549616346353238	-0.151532676552038	0.264051390794231	0.134559896021892	0.625152536973383	0.216853830655835	0.453904545383165	0.56227157645432	0.804283426729116	0.449626709886856	0.0618735447550082	0.707520168583854	0.117729829201854	0.391540958874217	0.392342133548269	0.663669149145602	0.202239887483531	0.275565468323241	0.426865116236081	0.00241837166746396	0.655789303067766	0.529903407933309	0.162786114700141	0.0427625569417322	0.247782038908425	-0.152884994190028	0.17444559396442	0.26602451051578	0.421714393895306	0.77496931247962	0.440922806186455	0.464187052359375	0.101302094687321	0.510251764524631	0.127182023052141	0.378090411027211	0.207731820188174	0.412951834827141	0.74888573133159	0.558668790786384	0.0835854718421619	0.539110986672219	0.40230276878529	-0.254951308467631	0.156392152850417	0.404711380240117	0.847985360077627	0.33188762208427	0.357289371994078	0.576576969275074	0.330106806505857	0.339538409675722	0.40931734144781	0.226666602657899	0.4841092514869	0.408376547285753	-0.0387253795920699	0.763864334674475	0.566623116110244	0.718081133694612	-0.12812464919288	0.286350244043069	0.750628482493363	0.63676210461452	0.541666297207482	0.502229310478826	0.238584792649637	0.443293863632811	0.750925733215557	0.207795632352259	0.7500240281961	0.442073860587881
