""	SIGLEC10	CCR1	LILRB2	LILRB1	PLXNB2	ITGB2	TNFRSF1A	ADGRE2	IGF2R	ITGB1	CD4	CANX	TNFRSF1B	VSIR	CD163	C5AR1	ITGAM	KCNQ3	KCNQ1	APLP2	TLR2	TLR4	CCR5	HAVCR2	PILRA	ENG	PDE1B	CD53	SIRPA	LTBR	CD86	SIGLEC1	TFRC	NECTIN2	THBD	TREM1	ITGA5	ITGA4	TRPM2	TNFRSF21	FPR1	ACTR2	CD9	ITGB5	INSR	TREM2	KCNJ15	SEMA4C	TLR7	CD74	TNFRSF14	ABCA1	KCNN4	TLR6	RXRA	CD81	BMPR2	LPP	TNFRSF10D	IL6R	SORL1	GPNMB	RIPK1	NOTCH1	CD99L2	AXL	TRAF3	RHBDF2	NOTCH2	TSPAN14	TNFRSF10A	TSPAN15	TNFRSF10B	RYR1	P2RY12	CLEC12A	PLD2	ACKR3	SCARF1	TRADD	ADCY7	UNC5B	ANTXR1	TLR1	SORT1	TSPAN17	STX3	LRP1	ASGR1	CXCR4	ITGAV	CADM1	SMAP1	SDC2	TNFRSF11B	NRP1	ADGRE5	PTPRA	ERAP1	EDNRB	CD44	STX4	PILRB	AMFR	PTPRC	MCFD2	TNFRSF12A	CD33	CD63	SLC16A7	SCARB1	PTGER4	CD69	C1QBP	SLC16A1
TSPAN17	0.807298302865318	0.830250918310326	0.74058430671658	0.824791725438411	0.899888106755187	0.879073565188205	0.898420953479333	0.846007179797975	0.799874891433472	0.893843984861323	0.8639859225015	0.888332472996793	0.786159134661594	0.782917523201798	0.82826999860786	0.653600665357072	0.852978712953604	0.807332561205193	0.822004159450981	0.864799338577952	0.832898804786805	0.786786242483113	0.738233887731916	0.894128429281745	0.656887738560606	0.874917344661575	0.798634306562929	0.863273268640916	0.905815299007001	0.897291495379212	0.85312562290143	0.650817561634477	0.641447445425252	0.881781539594428	0.770851528830189	0.719181750787409	0.89549150272123	0.895971948650091	0.85031204206272	0.733085669121947	0.855427920724254	0.900960996272167	0.646391038893614	0.826786569555407	0.43130181112221	0.838707168167401	0.688047928153115	0.771792913506774	0.770551225105736	0.816160672940001	0.590504468472415	0.523501092528847	0.801780964984209	0.82551066249345	0.830792578461623	0.854570136455911	0.816152151106183	0.788023318125811	0.839209200898982	0.871860902145011	0.763297258138931	0.298348590335601	0.82060943408102	0.729534079860772	0.852870406383464	0.779235803607003	0.653643764264025	0.843360123871558	0.7788690835412	0.835279977413344	0.839584062914224	0.847179628597452	0.654883712210913	0.759720781070399	0.71371546402125	0.656675204768206	0.781283731127539	0.625677163913885	0.817161201983099	0.73052460901836	0.836781349154396	0.84429781288497	0.602847803465947	0.804303140214294	0.812745001979192	1	0.792066261582195	0.781993752526037	0.782433529047365	0.736580713490003	0.853528471408509	0.716578363244565	0.878475195040032	0.351638520359285	0.75284570552565	0.770040800103745	0.64487842086586	0.790105350135092	0.808071096815462	0.481042062022492	0.775977045193558	0.739347247478712	0.588330446605325	0.799365679202861	0.906127224258021	0.793858792871466	0.588345846218453	0.83161299414293	0.855455277738895	0.685064815561641	0.671724414465057	0.826765589168328	0.54870939032229	0.761926586923139	0.274830409602468
STX3	0.673861756365999	0.710865187125124	0.689317262947768	0.752785228958708	0.827568584613353	0.772093470983804	0.84601226374242	0.845167862796737	0.890044715142268	0.891148564693004	0.78268229701008	0.884609589703651	0.879836353655051	0.650527647869529	0.836317324215352	0.810070250900262	0.78802258144071	0.846734408998738	0.73340158777065	0.90859864312174	0.869217472742884	0.856873628619408	0.664614419489632	0.843800956767755	0.69630682704007	0.893626581733664	0.820349614945034	0.775020018703051	0.86898992572011	0.810235304759764	0.813533990372046	0.547922485326859	0.776530728128665	0.826310926519328	0.829029493861036	0.876984745791172	0.878724081332483	0.808152338760066	0.651971180858866	0.818663946576423	0.781103516872869	0.81993925296103	0.794114567203136	0.866720545984581	0.623649381516924	0.757731630422286	0.654644143947478	0.687627474909925	0.651426151329753	0.744319741913132	0.823286287370605	0.787179531996974	0.672851850862566	0.814798464059392	0.880219840903936	0.742148129782303	0.801411545314297	0.852891861587001	0.822550840819609	0.823427810117678	0.673990233221727	0.565615748883718	0.817104541153768	0.772370981140868	0.813040790284847	0.737681916647628	0.774176793503352	0.713167629608608	0.829918917184114	0.82004675923257	0.729559306476537	0.72056314284633	0.750896994846472	0.573508555068882	0.559660004794365	0.459931016291624	0.863402413963736	0.794779444882792	0.806352943553794	0.653896677388259	0.678254710069836	0.772079353398199	0.704888432457236	0.803987201361485	0.80774392712654	0.792066261582195	1	0.864165566401317	0.656493128914557	0.75477888528262	0.83443458065372	0.778870557160929	0.874362615136707	0.623789782764839	0.678262224321083	0.809758867114503	0.677915332314857	0.80736545349744	0.696316858963757	0.659574568306147	0.911779371358979	0.825834766346891	0.630585659195507	0.800286620741771	0.844304281457778	0.870239818672903	0.600099646248826	0.688003040479927	0.836744152540503	0.634028165165633	0.768083534262518	0.838563875031687	0.476440903916052	0.623534629366001	0.399324513040389
LRP1	0.761732714082486	0.777677648779691	0.831866055294461	0.873417477367921	0.895297030861225	0.86383996902431	0.881425620205755	0.926174569915197	0.907158387539457	0.921798538827667	0.878113430740194	0.913566766313259	0.949218888135267	0.75834411763256	0.945694745714579	0.91255769111454	0.88238416048871	0.864039763858246	0.829520545635012	0.941543671549213	0.909246306910661	0.940103016802812	0.694973373067696	0.890422453288064	0.8004625505901	0.902652945073127	0.85333793943269	0.83941071873285	0.922540473861315	0.89547405963995	0.868658939807242	0.677471793033353	0.706468461085367	0.823328965564914	0.771974941108157	0.755118729440036	0.831318239362484	0.812563567840367	0.744915686714569	0.816220814755915	0.847703427293375	0.83038820177372	0.841788968007108	0.933474490448942	0.505112286471802	0.873381087829197	0.59216534822929	0.775417358250997	0.801013753523517	0.85328297603125	0.747395971845372	0.7893500598266	0.621705988812657	0.903000165963813	0.890729557552002	0.830405307848166	0.89611423829334	0.892208974820306	0.748718749575259	0.815444927773696	0.765247298249969	0.566955362176619	0.793242874634627	0.793795777917103	0.862695565368338	0.816721029884771	0.721864906999456	0.868778389246363	0.925329028244304	0.919037813920928	0.746278318277881	0.792492521839147	0.738047142396417	0.639251426286346	0.663530672873074	0.481234683418744	0.880823459581372	0.849513364808629	0.777443876069985	0.672970185393005	0.813330450460128	0.847274932217579	0.687441283971975	0.896776884939558	0.847161812880515	0.781993752526037	0.864165566401317	1	0.707449363552786	0.822134283901708	0.927458081472657	0.908014753635497	0.830823480942409	0.485452527004745	0.652607193610637	0.85359317559493	0.610866675558265	0.822977451301555	0.802343772668504	0.726614809706877	0.823905201880611	0.763089206879777	0.676616884496598	0.862822937521498	0.855694336592169	0.865883784519209	0.530643770942469	0.771935598191145	0.860742829799582	0.542605828537969	0.794341200419293	0.817161777042491	0.525440311251497	0.549745480393525	0.306134906566633
ASGR1	0.878540618913995	0.802337339751179	0.820743762836724	0.861578524382227	0.838543719675156	0.894796196976034	0.861137991874202	0.788143237188391	0.648375068139163	0.838604410121967	0.850682569965261	0.819482276263253	0.745901830051091	0.851241463006137	0.777147720113993	0.676898339076722	0.872344368703507	0.695441299471685	0.84644450369682	0.82235527280803	0.746092745339427	0.664084040934714	0.772026467981179	0.849440746196166	0.632763685134239	0.804452661681518	0.703812946807096	0.907304550231589	0.845355842883305	0.850909700493388	0.861551604481107	0.490311113887154	0.6033355439917	0.905111377106258	0.842240503988598	0.678474351889596	0.828768796822984	0.880411177253939	0.810103048754887	0.721991462832166	0.908813457107915	0.904262451766625	0.535788256735517	0.659576948790616	0.234381526318629	0.835093642499347	0.730822620344473	0.864221397937759	0.773524406647822	0.829598095032981	0.46390353857477	0.338043494374363	0.897318754864779	0.709413190862848	0.668565951117092	0.861921892466265	0.687926915501062	0.589392270933631	0.813184066045547	0.766467645717126	0.714319455650342	0.108959711456554	0.784786750288812	0.623065793175154	0.761166899794938	0.657667232371993	0.487706819848432	0.811243316959026	0.727225857251785	0.730164521904433	0.874695522325244	0.824390943242276	0.547103025081139	0.641651365142996	0.708514374837687	0.812715237691768	0.698567230680427	0.687559354663946	0.814590466506565	0.718869863426137	0.824263583072484	0.717559506428591	0.487315872556313	0.717357063127966	0.725858990062292	0.782433529047365	0.656493128914557	0.707449363552786	1	0.709481339390107	0.795748308366945	0.578665451904826	0.82584653259416	0.200212640290812	0.868241158296927	0.620791282426672	0.637657104921075	0.678975905207723	0.77637245928118	0.385164943708255	0.715815024933517	0.785530192175902	0.448279788179822	0.695832520373129	0.881646485778014	0.754286732246022	0.534401300368476	0.914290389997327	0.810338657294651	0.636465262415723	0.486691880940239	0.852348871572192	0.749993251280088	0.753353729414509	0.160555925413788
CXCR4	0.72630752663612	0.617204725073237	0.674527295127734	0.752837230400521	0.802283882134389	0.829523841331001	0.79138718036395	0.839196289621921	0.73536223769726	0.858189762028131	0.791282151989122	0.800645853604005	0.881883380472491	0.794196577757625	0.836224891382573	0.801499189564194	0.804384936373484	0.800837656054512	0.806555037896806	0.82266669717293	0.829544571432215	0.795447653933145	0.667593448817987	0.853885254856708	0.916065365336526	0.787662883525521	0.706762304808776	0.836965702478562	0.842257827727539	0.829206265182621	0.907223496457772	0.452655709930849	0.513533621938227	0.742305138786631	0.699043011009685	0.703637551726799	0.752437600566274	0.77834504121892	0.728816971638788	0.73901810895038	0.780510024979532	0.760157984943176	0.826808659042286	0.776515636454031	0.354245118909987	0.893263735811188	0.498438541819562	0.712571097214775	0.762431645111419	0.851261108956053	0.717607583581235	0.623512360430002	0.570313127150272	0.809477139382221	0.783523760681608	0.842832077854969	0.818230007617161	0.768059883004933	0.690366367723545	0.744269577016032	0.833799408557094	0.489932365726385	0.638530464439421	0.624303192871999	0.718406839937804	0.870829878299733	0.561549621935196	0.839301026530556	0.795029568273006	0.862564450401036	0.669069103162851	0.730157423114688	0.590929512796416	0.561374236719721	0.748376726133391	0.578107421875758	0.776980327236133	0.727467646076062	0.743504973623802	0.738323474270465	0.829371707328201	0.839591615924731	0.575077832479886	0.843757526087756	0.813651547031812	0.736580713490003	0.75477888528262	0.822134283901708	0.709481339390107	1	0.841878892469926	0.831004920487958	0.760007311031606	0.326796196903391	0.58433082270835	0.59220465941258	0.472561777905895	0.682071256368729	0.665445848772351	0.654010105047659	0.711498995496218	0.703072501109334	0.489886624316073	0.856368650821804	0.836753226466607	0.750282378518615	0.436564985826948	0.738881296324746	0.80445386833277	0.394721152821395	0.675039416684552	0.763260970875051	0.63811689049637	0.50438350790553	0.111157121152897
ITGAV	0.905235520794026	0.786779764469018	0.847774268100059	0.927460079764805	0.929890362632607	0.931671375846945	0.921457024466227	0.945794670497552	0.833571760242309	0.956285692093659	0.947921450635222	0.937539282380176	0.944559971757405	0.853550482979714	0.962779716299063	0.827149903563626	0.951896881782984	0.944169174901845	0.932798587097369	0.95162351450576	0.913829021174748	0.931266006931746	0.800353401479588	0.94198545060361	0.810024681965485	0.944155725164959	0.892090257488292	0.924241203739161	0.973130449333352	0.942910020292416	0.940409768903388	0.674067838076503	0.651718316208568	0.869258045624881	0.789267565731794	0.723764061957707	0.888750294458727	0.916637803345969	0.879624176529978	0.763671636667365	0.917970027851872	0.924734037511984	0.764923133455325	0.872185002435441	0.509925426774616	0.950634431865673	0.612350479163213	0.879101409984014	0.924188775422971	0.956254919240715	0.640367485468756	0.62138237111684	0.721959292280063	0.935203598765519	0.854468738882725	0.90898851218508	0.955239391008895	0.883621129707592	0.841508337777642	0.888675500203678	0.886180354151902	0.319015084474184	0.814326895629002	0.81406372997538	0.884412573331536	0.888978210120674	0.662455477567997	0.93799262396797	0.865572412914545	0.960121949543971	0.827466299420098	0.879638428217798	0.725082642446185	0.740412764470255	0.785180541173107	0.620486894130786	0.874538458518458	0.800499368110814	0.886877132984615	0.749530346593594	0.912403105213639	0.931028124646539	0.695893009236484	0.959292350516535	0.924828487733095	0.853528471408509	0.83443458065372	0.927458081472657	0.795748308366945	0.841878892469926	1	0.868808633647174	0.882029413058234	0.285576958253479	0.755279963745703	0.820596581981495	0.672179485641709	0.829139721338562	0.863363483422743	0.566547504164694	0.78420270440929	0.841354366305962	0.668713894626239	0.88483320174546	0.935560127351364	0.853055222404061	0.534420219545768	0.885470713226259	0.855088079499277	0.650347911614825	0.767828842291441	0.882835792429556	0.655741333598844	0.64355405426959	0.237411729433287
CADM1	0.651441848823189	0.585285871892983	0.664277476137426	0.74929414346359	0.765734685258302	0.744575428271186	0.795542833151032	0.848235242928775	0.815674867780925	0.849158846893001	0.753379472953397	0.81360871839155	0.849653029555316	0.675282578327552	0.827060171763621	0.765089684327162	0.757697309174911	0.824107623363343	0.745987881033248	0.838831915710276	0.791931953884886	0.851345900336971	0.583720653309989	0.796181176789984	0.827449765930043	0.792156269754448	0.737774525245029	0.725299989198391	0.830281093337337	0.819033575919442	0.801162768548573	0.538759330175766	0.605448066561909	0.673386881283452	0.608075873581578	0.62837047819382	0.73425872287153	0.713199297580819	0.675428615193146	0.715795164974539	0.709279872398185	0.706391767228301	0.91431489345318	0.845484590139812	0.511142565419196	0.835715813178068	0.425597553254838	0.694154574518304	0.729771237993327	0.790376421497922	0.658910507755665	0.698374933257482	0.489564246449931	0.832301413103969	0.798845740057248	0.789874889526268	0.894232849746599	0.895228625055765	0.648619719192072	0.732603501133268	0.780084989721494	0.536999162838139	0.66632199315338	0.777696619806572	0.809593698891771	0.84465430914082	0.678262001113868	0.79129668017629	0.862358509686063	0.875433765213149	0.619600408244488	0.684623438594456	0.7539484718615	0.560512604969168	0.708128828178063	0.390745707234528	0.773400912062691	0.702181088966121	0.698344648289723	0.664121821833344	0.76187757325445	0.860373873950025	0.745483992814132	0.850614253968479	0.844124989215895	0.716578363244565	0.778870557160929	0.908014753635497	0.578665451904826	0.831004920487958	0.868808633647174	1	0.764580906145701	0.443305789728612	0.561304693507948	0.702790369999118	0.522511860745022	0.824186442454214	0.667015049055569	0.709902676192881	0.699993274681697	0.683478255143559	0.671461391072539	0.883896569940649	0.75120511577595	0.824032382428534	0.501170947886167	0.649600547868167	0.792175772796512	0.483432498439903	0.758807374401049	0.69978911450312	0.434737599506513	0.501846272913654	0.31871712297478
SMAP1	0.837387341069517	0.778988653622445	0.748776353392055	0.835495292464982	0.88816071337397	0.87407132108142	0.947789040759993	0.833948694009068	0.81467714880891	0.944286491158333	0.866727486186104	0.923870200867901	0.828450277718047	0.807087429013719	0.838152310664557	0.723370216277598	0.872569000943202	0.834799158826039	0.836869900554294	0.925088506809518	0.810650732789257	0.796582204715843	0.737592989927793	0.896513308215911	0.703194488080371	0.909528234716903	0.794769386614704	0.884362209246403	0.915337841505001	0.906723821451166	0.889778218303019	0.562354192115944	0.799958528217227	0.925110208967444	0.846338527822634	0.790067680786624	0.922869281429604	0.882788136380606	0.800856343528547	0.746075158649107	0.889724930102772	0.926717644347602	0.754833333163993	0.79809032071218	0.566536814374387	0.83993898874894	0.679959747968386	0.838651469643699	0.764300121334222	0.845662240635119	0.6370689258174	0.560028599619203	0.839183878822842	0.791092310154589	0.837219029242064	0.88958007414938	0.847690418699441	0.814182304525071	0.86396811567457	0.875701441826735	0.76418479090721	0.281399502913427	0.90975127920259	0.830273261168975	0.905099793872276	0.763982206631112	0.718589915569539	0.819369555973142	0.878261044624552	0.840290478213161	0.822807290089444	0.839054413143364	0.815477142163965	0.667321011363153	0.701027901557003	0.697173073328588	0.838520596753677	0.759681199900858	0.859815024937161	0.822726096766096	0.805249029629536	0.831185423798404	0.783631290727329	0.810036928741096	0.855440266993158	0.878475195040032	0.874362615136707	0.830823480942409	0.82584653259416	0.760007311031606	0.882029413058234	0.764580906145701	1	0.485638272081582	0.872265998931139	0.757548251745391	0.714876643088447	0.909407814532646	0.808587429143921	0.603194969288839	0.867132391315114	0.89074592217572	0.633212328089878	0.854447975190765	0.917612446407433	0.940635262796783	0.747872241988941	0.85288020210646	0.917003324518705	0.700124329787556	0.747282142025991	0.889897023882692	0.647364036362776	0.851451317234908	0.469276004082962
SDC2	0.0655802743951442	0.309016437269774	0.237550443366712	0.226732361468023	0.34465917133314	0.245358575211071	0.399310465153866	0.36774427796184	0.607063995030743	0.441106463959676	0.240126595586428	0.459836524593225	0.402762286725014	0.114339765059953	0.33536622885986	0.492769675361584	0.247959341876588	0.326704064312765	0.128878882787177	0.473170060553832	0.414242595546092	0.383318926186125	0.147604688384294	0.329462820377581	0.27030349353074	0.431424051592786	0.303568396222953	0.226399396352291	0.357176136670164	0.337126530477323	0.288160857022222	0.141750251634543	0.672714239425698	0.421285098816668	0.464685390026305	0.633635467623292	0.455482812506043	0.287941020504021	0.0562144103428523	0.564956561999608	0.272256290567662	0.308427629263588	0.572769126075139	0.531716919004521	0.412034896395219	0.196464768657014	0.42189136499327	0.134460415912853	0.0239411599433832	0.148654157981784	0.646495156106971	0.701634343332857	0.299243450447774	0.306002141680487	0.544111392607031	0.247475442764609	0.281893866821848	0.480878706431503	0.367696254842196	0.324941090822619	0.0644129350415053	0.680768981443509	0.456666656851913	0.44531513552878	0.428704245434163	0.197346390727904	0.664659078433881	0.16260920831618	0.539401090118326	0.273246670438955	0.275796884721396	0.216095721018633	0.546093691017456	0.0587262506664893	0.00462278380971479	0.00813601630440341	0.473316798872631	0.504909915468897	0.244234485349141	0.279689985393861	0.101538832278517	0.220691068472449	0.535780266171042	0.239916817868758	0.325690704807859	0.351638520359285	0.623789782764839	0.485452527004745	0.200212640290812	0.326796196903391	0.285576958253479	0.443305789728612	0.485638272081582	1	0.297422534824534	0.474828781068086	0.32386448414269	0.523167799059943	0.195267462943087	0.650142463104303	0.700715897460274	0.386492997846396	0.381107862509088	0.391958229558292	0.327607038476553	0.584833994506999	0.542893059855059	0.120314921891054	0.526113023134112	0.278688068623116	0.445596913008627	0.368845008056123	-0.0192375508987413	0.435522511743905	0.533437441383141
TNFRSF11B	0.800254293708985	0.674792837741232	0.675161926290317	0.745644891592757	0.753101457917807	0.772824957815509	0.832023081707154	0.685880485302498	0.609702457604045	0.809184735046345	0.746143364786282	0.763280546529502	0.645145568658842	0.712802670325375	0.67290352247148	0.559592806221422	0.770035565453294	0.693808615398592	0.735192467185272	0.782758529765161	0.652804211490237	0.601952889320006	0.679410444691798	0.740605647371964	0.469425900758083	0.770576661688689	0.647141193979106	0.803237609726675	0.791015861871272	0.780206611843767	0.76902662086089	0.392055341197387	0.773434797296742	0.849447137889486	0.794632933749566	0.676129136894698	0.794032261958076	0.826001096604991	0.719528279731309	0.6390020286951	0.808588728277478	0.848592191731861	0.54887371528311	0.576445692222372	0.44231963868721	0.713809057564582	0.682198543908884	0.829459070579149	0.664804713549366	0.72932308522701	0.451689091365994	0.318023636043248	0.865327121840577	0.615815824431866	0.621949482717029	0.787095114903397	0.693292643980687	0.623725991948452	0.813348837630645	0.700745252186609	0.614716716661382	-0.00212158389262019	0.861653620489379	0.776143068390378	0.824080825187791	0.560748146672713	0.548155985259882	0.696616102840433	0.712233233545832	0.650489357711027	0.802098999900744	0.735339166510989	0.736560819116002	0.578230166389668	0.585273713232628	0.759552289201767	0.6388373475022	0.6670457093428	0.794863415253528	0.681226608021157	0.695757585726225	0.659560912262982	0.661931225422421	0.640329737457971	0.731378040631035	0.75284570552565	0.678262224321083	0.652607193610637	0.868241158296927	0.58433082270835	0.755279963745703	0.561304693507948	0.872265998931139	0.297422534824534	1	0.602651707004022	0.677093867273447	0.817916617099295	0.679884740882012	0.356498493706225	0.726295315273138	0.837222267274705	0.610787424356285	0.654767741760059	0.808436339957484	0.816223542602483	0.736605287516693	0.807054605302174	0.757158392180779	0.698183075052421	0.522976872727845	0.823882202546862	0.721557412985021	0.849468786891198	0.489642833994756
NRP1	0.669593479737018	0.818761887260593	0.786033902173031	0.814411868644378	0.850858975731994	0.789126306857386	0.803014410603064	0.858694532541085	0.910649390908038	0.816071397307224	0.837797858762468	0.881397248573928	0.825975922245438	0.591564117914219	0.86912518661607	0.791400815721615	0.81438231651101	0.846304543139008	0.718279639983411	0.883717604139031	0.866381597753157	0.874419684710795	0.633196384181118	0.82178722106079	0.542086733320504	0.87659808582777	0.827956057561602	0.743768839393454	0.850324752693887	0.796513324668359	0.721955479796666	0.717839228158118	0.678990776610961	0.787510115751099	0.75761516109433	0.803350140779521	0.842709318538958	0.813493986991722	0.657351464654469	0.831394984462592	0.784869885003351	0.825546904681061	0.607358676083528	0.908337491804091	0.480603114545848	0.719600857735371	0.746184640463727	0.669770468630308	0.693020190889742	0.704997943761425	0.695391466358867	0.79761261032831	0.660459795893169	0.849962789683799	0.850700426849747	0.667132182252177	0.792320483916572	0.800720974316675	0.767608430671088	0.811960170492773	0.574421330457526	0.50714043075153	0.801688919813986	0.758291257410869	0.78612003082044	0.632718939994247	0.720160206901886	0.72782617476044	0.770835574531533	0.773915433881829	0.771351600547044	0.769623888414841	0.649144499335856	0.649744581127554	0.476420327736545	0.328843918349039	0.831044611309114	0.770824943973664	0.754690491759813	0.462663083628761	0.66393327099088	0.706072619545692	0.568729231020842	0.770918470206951	0.712343073325273	0.770040800103745	0.809758867114503	0.85359317559493	0.620791282426672	0.59220465941258	0.820596581981495	0.702790369999118	0.757548251745391	0.474828781068086	0.602651707004022	1	0.656426893536366	0.723892639499106	0.804358100343401	0.540827976194343	0.83236860594048	0.687909530804595	0.593877287881003	0.670474898535839	0.800883785149838	0.717130992184952	0.423477301188848	0.681164881901208	0.74191351071627	0.647539297806916	0.663638652257234	0.790464342112086	0.393957055358238	0.533150816780821	0.270631906193152
ADGRE5	0.662580356177705	0.652836564773271	0.683365495038308	0.708895269571328	0.674538251108236	0.650391729743431	0.724533791141717	0.692740586817736	0.67087365990335	0.705948513417294	0.660086336412338	0.725968645082954	0.636802555405529	0.559763104158308	0.639047924124046	0.565919766408809	0.688933685466234	0.657144887176308	0.640183277491074	0.730528820390394	0.66412246027593	0.638598603046527	0.695366371303573	0.673519874899276	0.386869675868749	0.735368664824453	0.703688718436133	0.66152466881826	0.692926822273886	0.673587533032827	0.627806273173544	0.495827475018412	0.641724065045184	0.715386434668151	0.744441743411255	0.654174328794687	0.74540700075499	0.747738983970816	0.548881185805358	0.661497967371169	0.687860969398682	0.750115403972303	0.50072606534969	0.605595107296265	0.428473595704136	0.57362773500519	0.674684819836854	0.689057166386191	0.56481199012902	0.589428111661232	0.474831058828988	0.42169189545204	0.70453856175453	0.603467721632263	0.60265261600784	0.605040665048121	0.586148536888222	0.589815240501386	0.71987625539558	0.679797190602141	0.534314613129585	0.168215156135872	0.696344184878378	0.639414293836815	0.691047633140445	0.449757603458589	0.689076496784553	0.563698569296922	0.590594406861438	0.613728538208021	0.62416215596189	0.636878125846469	0.620734204384466	0.479524218424634	0.39590839625414	0.404550375822935	0.563582085159337	0.570949562881893	0.706994644196564	0.598334100685633	0.555743748519306	0.579720062648193	0.513618540621331	0.582757534736063	0.63797868941117	0.64487842086586	0.677915332314857	0.610866675558265	0.637657104921075	0.472561777905895	0.672179485641709	0.522511860745022	0.714876643088447	0.32386448414269	0.677093867273447	0.656426893536366	1	0.676947011501955	0.628813515160268	0.379759116259623	0.744170784255434	0.725045155628978	0.510582733115109	0.531565499260696	0.718663947237513	0.681963497928043	0.480731126364498	0.61321946435742	0.662511927498827	0.812619013288483	0.529846510270101	0.747902817698654	0.51007581515481	0.622966391387605	0.376384388098695
PTPRA	0.703843874959993	0.655334904024255	0.64350059308911	0.72535370815664	0.790713500752207	0.75247068324208	0.87887219712487	0.756156284328154	0.793549491337394	0.886406444714726	0.748252574860614	0.843948712099527	0.748205808427608	0.673400502524564	0.749171408437741	0.641394261830803	0.755367805700704	0.772507865726766	0.733039365218335	0.850806047431081	0.745410204544315	0.740719749698067	0.642145229368412	0.776552345314177	0.624916649426654	0.8250767642385	0.710048975856739	0.752686692027563	0.834091681316926	0.836012343997494	0.779952286400902	0.51487712312423	0.847595064034671	0.795031650348533	0.695903928171254	0.687733503504611	0.815696216460592	0.780013800396228	0.699188011363809	0.664738800915708	0.759884537163058	0.798971624201429	0.807598123392258	0.755759421401901	0.6411456434932	0.741231731774489	0.565849272502391	0.771412809956974	0.671835385414759	0.741373224706012	0.625656758934742	0.566678240073591	0.690913911622978	0.735207344503177	0.793682733990436	0.809371058427434	0.85078795606434	0.862511413928968	0.767345601127717	0.769548871403879	0.683968914874046	0.283484142686015	0.864694662159186	0.914193544549402	0.915330902876826	0.696971691029739	0.773954375758394	0.732260116947476	0.870768838667649	0.787799154460473	0.711409821231796	0.739409245470626	0.935937373578798	0.604585269179888	0.61329487131775	0.558030080472658	0.73502089263875	0.705164042713921	0.758379439114953	0.7553179832958	0.717413665282455	0.782673650607244	0.876511459717497	0.75564460358993	0.846405966266998	0.790105350135092	0.80736545349744	0.822977451301555	0.678975905207723	0.682071256368729	0.829139721338562	0.824186442454214	0.909407814532646	0.523167799059943	0.817916617099295	0.723892639499106	0.676947011501955	1	0.713331825970601	0.632631307114463	0.797264488819988	0.795086667469454	0.797858982709492	0.826832888262153	0.800350478688455	0.923480828285275	0.792431497799876	0.709000670893361	0.844097646896963	0.677822331484226	0.772332102173716	0.77029895311101	0.554094162561294	0.811196526947461	0.650392710787848
ERAP1	0.872056392274715	0.896975658615229	0.867818367065975	0.930386435228509	0.909423243193468	0.913205158794088	0.879672339781829	0.827928241732299	0.76667223007562	0.849538564187796	0.922746989455922	0.891796700949301	0.802818816599482	0.855155935533244	0.881096016718833	0.713480814836452	0.913191450614953	0.771150836052106	0.891725420781274	0.847659186639682	0.811999423668277	0.794325589709693	0.769948771462302	0.89873689997865	0.673975634705001	0.84782475978977	0.820151443076986	0.888771738575627	0.883026711718431	0.900418148169934	0.850837829273533	0.774479073035599	0.497308391819091	0.846356983760732	0.715606990811606	0.602731803756714	0.822075004595686	0.837880864564838	0.875636370713068	0.633637260253032	0.906948921041958	0.894849255390387	0.562775551107155	0.787198852202898	0.289691201661851	0.851787820011915	0.644257754448296	0.841306192797495	0.870939223999633	0.865891603521484	0.514364140553371	0.471649566584729	0.740207004340404	0.860875321192772	0.80714200813196	0.86056006008827	0.793710114043955	0.716503343475167	0.745248437112756	0.898781310684362	0.780030807056433	0.224331841291772	0.782316302136442	0.640990913474473	0.79423851588262	0.740294789705191	0.59030199755692	0.89882463617884	0.783521805396707	0.821399897586865	0.777845378123483	0.882049439996466	0.581268497187848	0.769727891170861	0.724104994629498	0.644556389162903	0.746462214439199	0.68734679544028	0.755645449949817	0.719599956245948	0.887233271229837	0.795869262161512	0.515465363584212	0.820803592392489	0.732579756068757	0.808071096815462	0.696316858963757	0.802343772668504	0.77637245928118	0.665445848772351	0.863363483422743	0.667015049055569	0.808587429143921	0.195267462943087	0.679884740882012	0.804358100343401	0.628813515160268	0.713331825970601	1	0.485518464980743	0.702397943918908	0.684808726729272	0.486259106565387	0.758247971165763	0.873376102126588	0.729322536447596	0.440731938621466	0.876792643600355	0.824432076447026	0.600960354037431	0.653642678739871	0.79276494693789	0.540603133174826	0.644511563436877	0.134521750689732
