""	EGFR	SDC4	ITGB8	CD9	TNFRSF1A	SLC16A1	INSR	PTPRA	LRP6	AQP1	CANX	LPP	NRCAM	ITGAV	MYLK	PILRB	CD47	AR	SORT1	CADM1	RAMP1	CALCRL	TLR4	THY1	CHL1	DPP4	HMMR	ADORA1	TFRC	APLP2	TSPAN5	SMAP1	PODXL	NECTIN2	RAMP2	CD44	IGF2R	NOTCH2	SDC2	JMJD6	TRAF2	TSPAN12	SMAD3	ADCY1	LIFR	TNFRSF12A	NOTCH1	LTBR	AMFR	CELSR2	CD99L2	TNFRSF14	GPR37	SCARB1	LRP4	GPR37L1	ITGA2	VLDLR	TSPAN10	IL17RC	NT5E	ITGA3	EDNRB	TNFRSF21	LRP8	MRC2	TYRO3	GPC1	ITGB1	LRP1	PLXNB2	ITGA6	ADGRE5	ERAP1	ABCA1	TSPAN17	SORL1	SDC3	RACK1	ITGB5	APLP1	MCFD2	CD63	C1QBP	CD81	TRADD	RXRA	SLC1A5	CD4	NRP2	CD46	C5AR1	RHBDF2	VSIR	ENG	ADORA3	GPNMB	CXCR4	ITGB2	LAMP1	NRP1	TSPAN14	SIRPA	CD163	CD74	CD68	PLAUR	TREM2	ITGA4	NCSTN	TREM1	HLA.DPB1	STAB1	LRP10	RPSA	SIGIRR	CD93	FPR3	CLEC2D	PTPRC
NRP2	0.563356309702211	0.809220931529137	0.699148845396783	0.660043954536529	0.886778963842788	0.587695596926039	0.29722143198834	0.767006564161072	0.810462647801287	0.741080874542078	0.884999772811552	0.824616905985891	0.761042689664412	0.833070131658092	0.601564020379273	0.760211026671315	0.872844442219336	0.764423954313823	0.793789592892168	0.830381776417999	0.621592827805593	0.539634932605596	0.80127911952379	0.722767538493311	0.615110068157452	0.434264275416274	0.78131054048027	0.681294004439494	0.64154466384833	0.826774400910733	0.692398658340706	0.820266798477462	0.76251826272222	0.643809787934509	0.241096700489626	0.884894212909497	0.598331240972709	0.842078085901047	0.800783438285545	0.837411579521689	0.80123104101469	0.473574582636484	0.738505869487512	0.387569563875442	0.649427706221015	0.83791501468402	0.8811744505481	0.803903157189204	0.789074111178434	0.48973039311189	0.854079441999044	0.666728931104974	0.778024755909531	0.728121299030664	0.469630104999123	0.647837088917647	0.482238983132505	0.625838807459443	0.580970286947174	0.813402725806426	0.686226163277307	0.622910290817618	0.830769514041685	0.700930306533429	0.756107906843039	0.750705810736203	0.502487075346611	0.722043771551522	0.850452234235332	0.829605135643566	0.621476039359989	0.595858911332424	0.634536393188831	0.610801389410855	0.811452315099175	0.781651482682354	0.792276583336277	0.805121853618328	0.844204328901169	0.579774227998856	0.710601761446297	0.904185150879963	0.893239249276722	0.752369541336232	0.738206186197906	0.719322700766643	0.610257806660002	0.81871717827838	0.44083374959748	1	0.845915423213458	0.502337322470753	0.608736657253106	0.485180831692744	0.443317422865348	0.484267915727612	0.4648153396029	0.483470180585377	0.441028053326338	0.739464343871045	0.592097112087243	0.606959884436328	0.487062697371882	0.425839511715926	0.523440769989591	0.471274695833644	0.555433811646766	0.459189529902817	0.468318292226969	0.783515242983768	0.403005813918532	0.527520694348106	0.458281409035004	0.804502952896348	0.811221307869961	0.732019421355243	0.429917473436372	0.471489941217458	0.720048624499283	0.3880267347578
CD46	0.55506405247404	0.671237577993048	0.648983894259846	0.559165331830898	0.868645117722462	0.407405418671863	0.303122888236374	0.707132801736834	0.702817868666333	0.669986124641329	0.831095786855669	0.80448665674456	0.688485995814199	0.803464435091282	0.495743270806495	0.758325873342229	0.806660398977233	0.767024915015632	0.742096274419128	0.769350045969816	0.564470152624354	0.469278977162375	0.790469021842024	0.671167974509819	0.508409944826134	0.40646255923566	0.850220334805413	0.624306346627493	0.748642220842665	0.8377797074024	0.636846891065647	0.905271961082908	0.747366493792099	0.700458411155116	0.246453869570068	0.880963068600603	0.654041124006643	0.789059188326054	0.753096945110801	0.872244530456735	0.829967812840009	0.40902295163022	0.646332294548137	0.344277269611748	0.5557061136497	0.699345159249229	0.869128629608058	0.888191850978893	0.771572822208625	0.475667821337524	0.856858121641457	0.713706860752732	0.717156537021844	0.801777752153881	0.554287150286661	0.537866693693713	0.395878500584348	0.577059863901334	0.462772106678577	0.797416658294507	0.565274722484964	0.569224748851856	0.722300324035025	0.773242826958572	0.796991606230821	0.797439551606176	0.505962408567033	0.572951170398205	0.861401261484736	0.840144779223836	0.7405130304574	0.660816199424779	0.70107779384569	0.595370097427593	0.839388140990097	0.77168548178801	0.796564006117768	0.866694866713489	0.84742492852983	0.645941227658968	0.587836350292213	0.863297761167418	0.844834670881167	0.792194426111443	0.817955267687994	0.783390380020817	0.698361572242945	0.881545222376541	0.558606206200316	0.845915423213458	1	0.581012980622823	0.738388120727921	0.602386254639634	0.541307379154267	0.578832323302317	0.54099110250724	0.591276345138244	0.563540178879734	0.794924081038441	0.602963828186161	0.733955730726353	0.580148787849394	0.545020912757491	0.6436617789097	0.562031466906325	0.660737617788966	0.575939049161805	0.617305459914296	0.804613190385616	0.493841006207675	0.64722654835251	0.561339862690181	0.860849095484822	0.840246004579719	0.809593912143832	0.552461257310672	0.58834084422575	0.793680561381755	0.520421537842218
C5AR1	0.0642636337158729	0.401653870352754	0.111699973947751	0.198695282380063	0.634207402597981	0.0132025792175328	0.0220541820617206	0.222707719986286	0.0611661649858533	0.163233331911808	0.509996774257729	0.538360003634448	0.107192707407366	0.354858127055108	-0.0498480512767875	0.220057628252025	0.279332214823452	0.177400768342262	0.234501729308437	0.46187807462615	0.15615548528163	0.0257519690520716	0.673574503628671	0.0509324713476481	0.0576597367698502	0.0136265325384327	0.309556398413917	0.116850422636295	0.472083093229275	0.753767189924238	0.0555768017082538	0.78279953592181	0.279382608361437	0.867003819674625	-0.0654476127521543	0.741339792735078	0.891938456413213	0.318239443175171	0.760533733350355	0.340800704365882	0.291199678501115	0.0407160500665112	0.0115178753009982	0.062134643476942	0.00851352112456849	0.0992477838417678	0.499095196183754	0.665642754352859	0.711485281013148	0.109940136083202	0.555734291844787	0.880687611747742	0.11601502042371	0.588530043516309	0.0326471945039978	0.139556977285379	0.0295741983022151	0.0753330563675587	0.0547541201935767	0.322923376507797	0.166370214351341	0.187646598670714	0.400711689918478	0.525583936192861	0.162898410708139	0.338166063887991	-0.16063788742049	0.0939937824775066	0.782630187430454	0.725456716284236	0.925855756380758	0.572211980316999	0.846070211175349	0.5022384043171	0.748306540629827	0.52672817967467	0.681272589005293	0.741523234350883	0.692779669303578	0.91201113521909	-0.00428806505640702	0.59459498913317	0.48787745417963	0.605569165098082	0.883311659995939	0.744691641894562	0.924168597819814	0.450815482583425	0.957926043396213	0.502337322470753	0.581012980622823	1	0.930488368244793	0.93286324430901	0.926424698511482	0.944241657671326	0.938881700996317	0.892384965320039	0.940406387834674	0.899831001590199	0.895929076794089	0.92355714878974	0.919152813468977	0.944943600340107	0.9549506251456	0.972876760469152	0.947397496750062	0.94705879261883	0.893634753989495	0.707899080800419	0.927894880413594	0.955078541981223	0.934029014193811	0.743751891904079	0.700163615270177	0.852960881159354	0.915391921699229	0.936862976659996	0.796721662466563	0.912919680084016
RHBDF2	0.284336135973029	0.516103705891313	0.308409809237775	0.315117534503142	0.759164066171256	0.132465534295873	0.116728715437616	0.420348484798439	0.268655241421434	0.318292623145421	0.664389444616868	0.69030222206318	0.32768978895191	0.555026689961226	0.150515211151593	0.452154101790616	0.467011097587603	0.391103911266799	0.454930839529914	0.598144624639337	0.35097809382568	0.238157574860141	0.78261040937514	0.271832234265758	0.242114811420812	0.168169134040208	0.524753868435059	0.324635214693695	0.617891058186739	0.839716561400489	0.286589726717102	0.879864348287325	0.467755411674593	0.87655532092434	0.00248422775972172	0.849313977920435	0.8763423955941	0.508219059389756	0.789268621275509	0.537046976317317	0.4956117531956	0.193476480499459	0.231795127290373	0.206061526891134	0.19265397422842	0.267444009634432	0.668428990890624	0.805271750468587	0.798721149975943	0.257113842996945	0.719428950450523	0.919666256588677	0.319065905211456	0.727291128966404	0.22032739062381	0.31720882712079	0.188400891981097	0.242186278256912	0.268104740972361	0.523876592762608	0.324620960675774	0.299424465562615	0.519622469562326	0.675993003617773	0.401989537535848	0.571261454836482	0.051835036225515	0.278706651229429	0.868383374665642	0.834394805540819	0.945932196273512	0.656162667858206	0.865229040908301	0.625193642456899	0.822083758938159	0.65524140307249	0.789691973449343	0.846357277907722	0.794460092336829	0.882924743648174	0.153344875310272	0.717637530347528	0.631542617585643	0.699709346597784	0.941980516015024	0.846214982477079	0.92989141821487	0.660673294506407	0.9111939324171	0.608736657253106	0.738388120727921	0.930488368244793	1	0.895135166844844	0.880049888394462	0.910427029271452	0.866925650798169	0.871496869991693	0.895996833470645	0.938203329018866	0.859433767306627	0.946219391818568	0.874053511334041	0.893291704025032	0.934149443016091	0.900835687110894	0.931852425073404	0.904540292556265	0.896112517622076	0.794517913544678	0.846713351421755	0.938993511311948	0.894539362484299	0.866354769327363	0.804343421777169	0.89434644000093	0.889347120030213	0.896021360061796	0.885103046137922	0.856743543412155
VSIR	-0.0109620240300675	0.363890775543152	0.0572345664530931	0.192361946588757	0.643884252378188	-0.00771564053954254	-0.0256954671160018	0.188403410447595	0.0456138991706438	0.181592000418503	0.493711393120831	0.496701626488923	0.0597010981645475	0.299688833747793	-0.0572078254312172	0.146746403212514	0.279019043122385	0.149455305322742	0.174323697091063	0.429837649617184	0.0801590901379021	-0.0349728103936802	0.637318842322131	0.0469586073594023	-0.00791536075933767	0.000610779886826258	0.317917088565178	0.0547248712740134	0.454791355535682	0.743003875810383	0.00243478276434841	0.78159890069273	0.217234706398364	0.908640973476455	0.00169770941480863	0.729713518752861	0.890415961970436	0.282319655763977	0.741388480683316	0.337580510512259	0.270808265281651	-0.0178469624003951	0.0101561116738811	-0.015127257204992	-0.0301697308255668	0.123410830359157	0.459138215155717	0.638965574083125	0.714314844277512	0.0654940264233824	0.529645107685563	0.794041346495734	0.07402286802001	0.540092197127785	-0.0310557498786676	0.0783395120829538	-0.0148770190095561	0.0616430503438697	-0.0269451364966236	0.293608411716107	0.150165069179093	0.106453190792681	0.344871684554801	0.503219505578425	0.155748940081749	0.284998161326312	-0.159071718772785	0.0431847145089242	0.790737956153255	0.673815692822678	0.947237659495087	0.604206964721364	0.890482497559026	0.476503754102351	0.655152028414062	0.521699665087252	0.666277688522693	0.682217322684637	0.721442871438643	0.896742337655702	-0.0228332805552391	0.5905353311193	0.480741441673525	0.727697989612356	0.895804942288058	0.825378594372118	0.936322385718992	0.457513943615338	0.969044819406881	0.485180831692744	0.602386254639634	0.93286324430901	0.895135166844844	1	0.972115194829893	0.954465598297658	0.867567792221684	0.924382460763156	0.977915598404086	0.878035539436142	0.908944878753941	0.919717639497991	0.96756617531489	0.95822270254691	0.975691951963796	0.943316441554103	0.960351251113329	0.975417249489296	0.973569786959664	0.740562418054448	0.943109297232358	0.968661430855186	0.940043428731024	0.712434979504237	0.760179242540183	0.894288419330721	0.96211963386263	0.959464244788855	0.755852261165206	0.973150702742717
ENG	-0.0491882845840152	0.361436543686907	0.029847682812119	0.147680291772529	0.617249425441325	-0.0466222875759066	-0.0294779879263213	0.149741650943723	0.00468735578042892	0.174742101029446	0.455345446070835	0.475742694083929	0.0218812488096788	0.269397286462718	-0.0883249205529389	0.105890009083923	0.235649867713378	0.110190127192394	0.124527076448456	0.402692790507003	0.067963625143886	-0.0730517038744564	0.617193301477875	0.00967686568024896	-0.0235229078167082	-0.0131026702457062	0.258592671850755	0.0144357914286027	0.395279480050966	0.72689353006712	-0.0369572830614132	0.733222905302728	0.196966700702982	0.906071861151665	0.0271540388553748	0.695247308256197	0.871622580384183	0.236403529117625	0.725303349159513	0.268306438953091	0.208700797525966	-0.0371850069787001	-0.0380323190748296	-0.00846842176666282	-0.0485748790820342	0.0814315634586543	0.416468139137225	0.607619261832772	0.680888366906752	0.0528598991739773	0.493893904043963	0.772512089621212	0.0268506095763096	0.503809890199141	-0.0837465049086529	0.0799859513509364	-0.0352146664391684	0.0141257619826583	-0.0746742417477322	0.258556704617318	0.105700038907812	0.0980243583752734	0.337524592979996	0.479528264283029	0.0870656616389917	0.237684959812489	-0.211107976897773	0.0147984448746195	0.776599199006108	0.660628633151774	0.93578711649915	0.588724537492891	0.869333710854605	0.485091486400971	0.627011659450142	0.489653207551049	0.655390426995722	0.675298223599802	0.672083572570983	0.918673701849807	-0.0598808673529711	0.565777270699566	0.454746490571582	0.696127420132691	0.885397790199292	0.770719390804689	0.932659936291081	0.401896338729412	0.979905930055641	0.443317422865348	0.541307379154267	0.926424698511482	0.880049888394462	0.972115194829893	1	0.964321747266403	0.861349369778961	0.878804368997547	0.972918191397875	0.859673425044684	0.934500684373754	0.91284334581855	0.978208179918794	0.978889036572157	0.966666035504804	0.941984194775866	0.961498018231891	0.980329703826884	0.96490638678157	0.743284576796165	0.947301915568696	0.950862528871648	0.972751782400782	0.679828410452337	0.720192231765873	0.862661324589786	0.980870260613017	0.968535529680235	0.720087772150301	0.958073782188951
ADORA3	0.0087498020556852	0.403022326247498	0.0860769747844108	0.173980033029296	0.658292986733459	-0.0236209444831729	-0.0325808152328078	0.205348882419425	0.0612559100445912	0.203839078825952	0.500919810023643	0.519428648348541	0.0924372319648143	0.337490783802249	-0.0112706510416323	0.183387126879921	0.277426309474548	0.16000540699234	0.202233876877468	0.458623360719433	0.135595683392665	-0.00833762413879622	0.673573263974844	0.0795066941111272	0.0358690183080944	0.0147917673209305	0.312862974072927	0.0801004872062833	0.459382837577159	0.757773635316812	0.0337581421239212	0.750726480829289	0.24402770903721	0.874975160586645	-0.0129540300716431	0.725893978091154	0.894128075949204	0.310993004022386	0.760949508795164	0.329815271643822	0.26396985528671	-0.0101619042376437	0.0331626483766897	0.0455037133634778	0.00032842316467714	0.13123847510377	0.475957891405286	0.651399457894506	0.707962929182222	0.0717550801830321	0.5583091521961	0.807774654413858	0.0930666220629015	0.572337848685251	-0.0183020720142225	0.12806862482464	0.0290903812784398	0.0582386978869543	0.017882454798156	0.314662871090417	0.160414176217445	0.141976829315684	0.379486497710467	0.512247207057264	0.171290708792801	0.309178469849437	-0.159330595853962	0.0871235184430701	0.803386965629032	0.706244977199883	0.937833158688425	0.597615960923866	0.842964812157216	0.511315743483131	0.683252066655457	0.5073723874552	0.679580670943535	0.736366462413655	0.675672524834159	0.927918767699416	-0.0187320878520784	0.60289724692435	0.486327488297292	0.643100431436157	0.897896895924223	0.799619196746194	0.925169283955535	0.458325699142397	0.972160293674507	0.484267915727612	0.578832323302317	0.944241657671326	0.910427029271452	0.954465598297658	0.964321747266403	1	0.881868794003459	0.865063384324176	0.951363280176096	0.893162449539427	0.933611216896244	0.934201685197872	0.962636434682655	0.969180029667669	0.961103543384753	0.945867432625315	0.961439875678777	0.969064567233788	0.929960850109064	0.751021913912241	0.920366190238512	0.950154466261198	0.979359399393156	0.71735609566631	0.701799292940975	0.8598353831801	0.963377852718276	0.960981902582846	0.760434816000223	0.923412830525594
GPNMB	0.0483502779902964	0.37026225108656	0.0869026375276953	0.180284733370044	0.591600917823949	-0.00829719992210497	0.0477162676920155	0.203083893131908	0.0423709300500646	0.152760351665383	0.457293568032213	0.479949909243795	0.0764612416566473	0.320040647071816	-0.0336466013085614	0.199755428512184	0.226742435858203	0.141264111473412	0.186864014896585	0.40373357362074	0.14269726518164	0.00145380033004727	0.633738116855524	0.0201274777954062	0.0351975692797871	0.0258133167520313	0.270061965119043	0.101400057007909	0.4647512972187	0.702857265774575	0.0474047626273012	0.743971796958368	0.219643235400992	0.784060241733673	-0.0883178295416939	0.693434801833311	0.868202191986251	0.285006484152742	0.734810843632985	0.311122602926109	0.265738610360202	0.000459697535059394	-0.00514642415207759	0.0869457858407132	-0.0117578762767571	0.084778781217033	0.444360424073269	0.639676762234114	0.659965363136548	0.0687353446659003	0.512505226814122	0.847096358235744	0.0775310239425709	0.577376971709593	0.0688369645137764	0.109051078453443	0.0283046572281646	0.110928100404086	0.0330306034619518	0.29848714580941	0.182835375128506	0.182936636192437	0.369174342599818	0.519212928039374	0.160085313068928	0.307283288725441	-0.15198747796595	0.0390075664981655	0.728947367071462	0.670638943615118	0.870344076240581	0.515284075643409	0.761243900535745	0.476245195164973	0.750347208490007	0.416585675111584	0.620146212005633	0.692054611637642	0.632380756953048	0.886108423510695	-0.0338770722480059	0.558320848442296	0.425074965387244	0.536774183168849	0.819771179457645	0.715917921365436	0.879683136636367	0.42569633547655	0.897749497220056	0.4648153396029	0.54099110250724	0.938881700996317	0.866925650798169	0.867567792221684	0.861349369778961	0.881868794003459	1	0.845530763357617	0.907374028753589	0.859211471861558	0.839784354323659	0.890686455326222	0.851369415204021	0.900340242566339	0.872683759114191	0.96445896262072	0.922270743178979	0.888333119310634	0.826343501911859	0.654147586567584	0.928531998220039	0.863506059225925	0.867779594252719	0.689328511906983	0.633396328420616	0.811003547630398	0.852665500053379	0.902189466425866	0.741267198653102	0.861075838267592
CXCR4	0.0167344161422043	0.338615791421712	0.0328441006104786	0.170989646735321	0.600643861859855	0.0171382192868734	-0.0160790835838135	0.191705051266519	0.0852291772123268	0.167286244572116	0.46552626332248	0.467225436208244	0.0643553315545403	0.29602679462212	-0.0457260511115367	0.200593692623472	0.271601233633681	0.162204307824775	0.191557326701959	0.359761710162686	0.0809725364283926	-0.00699864145572385	0.588501346144741	0.0279999071800316	-0.00132638970714206	0.0131661854704971	0.344634083045152	0.0929063681487355	0.524982551066335	0.67945198005264	0.0297398507527079	0.78828177931126	0.223687840475571	0.825426014301816	-0.130039193446619	0.729105410884515	0.824659976969211	0.27637488951515	0.654870208312579	0.377939478576271	0.303385961577966	-0.0599639914130827	0.0223062795565768	-0.0315583224326158	-0.047042522339867	0.119009054469448	0.460598972692407	0.642702484113316	0.666930745561205	0.0111304833075055	0.529639711033489	0.792506214574169	0.0772337590409605	0.580547341107366	0.0465943137214207	0.0640705078284121	-0.0504980980509175	0.0652529812455447	0.0375591102374013	0.32146841871015	0.193870038586482	0.0832451585743491	0.346169336046157	0.49782456816051	0.200209351558921	0.30640382906118	-0.185390448696694	0.0695176960892731	0.737056921170114	0.627194144640772	0.882422314141997	0.470980924988793	0.893984507899773	0.433496954128773	0.632912601362999	0.469402062684807	0.634616984585762	0.648595996324383	0.715649834677676	0.821999081627215	-0.0737874159314658	0.572341862546854	0.43660193896944	0.654020418359099	0.835311178965304	0.806773633678626	0.895192116873022	0.489184879112216	0.911537953010393	0.483470180585377	0.591276345138244	0.892384965320039	0.871496869991693	0.924382460763156	0.878804368997547	0.865063384324176	0.845530763357617	1	0.921020452009373	0.821075199663378	0.792191491159667	0.860628580021747	0.871475507870014	0.877744457044317	0.927493456785465	0.901494837801992	0.909202418640116	0.910178247853685	0.917803169643594	0.640191951564326	0.882383500559507	0.933579879390232	0.843268139597788	0.698823120824026	0.733178169661707	0.855215664909085	0.882599322437712	0.891262005225369	0.783661162753837	0.950263957076012
ITGB2	-0.0704474260035564	0.310649123062867	-0.0157207365456838	0.124948694476371	0.592874404840796	-0.0729964991099709	-0.0912538221096387	0.117214570574611	-0.0133976054811102	0.139879305243603	0.426508939098269	0.434567421590476	-0.00609791724271618	0.243996463723429	-0.122318822878231	0.107966596452422	0.209843068074013	0.0958121538744869	0.112887211402564	0.350714637122122	0.0171474073618347	-0.106110755540409	0.587586910847241	-0.0275624391166259	-0.0715071548948127	-0.0685061278138193	0.288821799509176	0.0129282193620867	0.439594490217037	0.700720610287707	-0.058153287965726	0.760453494222777	0.16469685243194	0.873630577521957	-0.106741013755995	0.693825891343316	0.878810108482513	0.222465372221013	0.69006059491759	0.299493517149924	0.234837190740513	-0.0971742010762749	-0.0538721381653079	-0.0662086863347385	-0.103228736722738	0.0779422516047611	0.41946615069583	0.627577240162437	0.660575434175133	-0.0282518112733525	0.505387627768829	0.787480029152707	0.00575242326662669	0.536193804286124	-0.0476376819894754	0.0115022676649402	-0.0903026034144975	0.00979556503477084	-0.0577109332845096	0.252258999256538	0.102256802477555	0.0495130121386473	0.296957849420109	0.470761366076252	0.123385192158986	0.246964815347383	-0.234449625203321	-0.0102357739615563	0.753806825758103	0.634864431088839	0.937236841481263	0.531700728244494	0.877989721784048	0.428826918227763	0.640654145884517	0.465866833081335	0.61454972705603	0.665167053704929	0.671873237963632	0.903997264742506	-0.106808130662519	0.543886859296731	0.413779461968505	0.664419916295441	0.870447263735954	0.791860620863866	0.93141568556376	0.440854611562578	0.980236861269753	0.441028053326338	0.563540178879734	0.940406387834674	0.895996833470645	0.977915598404086	0.972918191397875	0.951363280176096	0.907374028753589	0.921020452009373	1	0.864193570965727	0.907563879926937	0.905748181837608	0.957522787625417	0.981004549863389	0.967740855334447	0.970055859700345	0.974607394455173	0.984959932377592	0.973397561085329	0.684950275459394	0.974702979498523	0.955311703670002	0.954734198206511	0.67124166974008	0.705459309470198	0.865149861362121	0.976160629283923	0.982257840455557	0.725691690739201	0.973465649088224
LAMP1	0.31702229518303	0.650969557838841	0.41570183061241	0.409751982881609	0.843919339863128	0.211451618839508	0.155805212041482	0.507989204009419	0.375730158869915	0.480412090235024	0.769514674260437	0.749990622921324	0.439031696477181	0.631372906365478	0.261057045327238	0.505436948357613	0.600624799358842	0.479255209803363	0.543926292286394	0.72305860719156	0.425099727498223	0.305232971960198	0.859302700278768	0.397736920260303	0.344522267100469	0.243306005449391	0.600616035559783	0.399913757772111	0.592093095211584	0.928743500119464	0.372408059684761	0.917233914525911	0.532345262701546	0.897709921437734	0.0922907012477627	0.90151107093354	0.909430639965673	0.623200502595767	0.89521403973511	0.607917673417437	0.586136421055093	0.278634930694709	0.344076592251858	0.282812422051923	0.31965292560736	0.445166997168529	0.753047092319637	0.827753964276563	0.880451274087689	0.345806430868275	0.790023206156494	0.912419220965803	0.431643921182558	0.731457913769454	0.206118298361261	0.410274341316996	0.307924945242088	0.312713103460806	0.294135115390186	0.593962482702104	0.381134480727678	0.433505908109058	0.646063722632912	0.712967386644919	0.483917863058381	0.604479026483814	0.17139170790759	0.378937770431259	0.939626688037429	0.888140016861749	0.93669228787929	0.729562616502974	0.873079526907615	0.659690630310121	0.868787734104584	0.742209875099241	0.842349129217631	0.889719434733203	0.838504475333754	0.910873970490145	0.330355805726922	0.822580896581379	0.754541369158557	0.795096863692105	0.964952439557879	0.865321829958645	0.915915169806749	0.706419197468216	0.870679545285467	0.739464343871045	0.794924081038441	0.899831001590199	0.938203329018866	0.878035539436142	0.859673425044684	0.893162449539427	0.859211471861558	0.821075199663378	0.864193570965727	1	0.902157386241262	0.930853728500553	0.877075348685501	0.863139809156571	0.903396299439326	0.88707212869284	0.918713448156894	0.879074560995869	0.86116805205778	0.882615863898496	0.827880925016824	0.898361993541066	0.869877256482709	0.887473844761351	0.863929332730903	0.926056518437072	0.851415868347609	0.872379158368511	0.863845785117808	0.814180480263459
NRP1	0.0480458526946093	0.481486572963997	0.171673681994467	0.301117302121386	0.701649611591847	0.120913113402978	0.00215880624128273	0.275259665195026	0.175567267116099	0.295280819932493	0.57184803167148	0.563378159000459	0.171417249369395	0.388573959009334	0.0254394393415259	0.208934887756616	0.370375064526214	0.222488291514517	0.261974321370244	0.545320078141237	0.169110679192958	0.0232552461405468	0.694609299159481	0.145077800021829	0.0988401897886443	0.0317642357118376	0.361701390819047	0.128130972598845	0.422242494543783	0.803710116337042	0.0901701169542733	0.757049820977803	0.294260660859306	0.893684736216538	0.0787090225769534	0.75079364851601	0.886341064774144	0.372492641203544	0.818142042997013	0.382935093105661	0.307907204092215	0.0772591406937818	0.11913581355298	0.0691087102491101	0.0965661386410142	0.281442976935173	0.526846210813039	0.644277806827732	0.754917266581975	0.163795084059977	0.618104543100208	0.79922395209922	0.175366535410231	0.532167106058268	-0.0471292447376519	0.193767764632993	0.0734204676254857	0.127817465913257	0.0405734351410748	0.371635004282074	0.184480640889409	0.235505041682454	0.466772827780306	0.505336112826393	0.191890530409358	0.319998167730292	-0.0666392692169891	0.142588260750624	0.837438140257885	0.740978555794805	0.921331727584692	0.653912664440671	0.840154573366902	0.504233689025481	0.709970901981679	0.594627757981989	0.694780703313045	0.73787528450557	0.722152553090689	0.912788825118388	0.146916498414873	0.666705530433997	0.582415471189825	0.724834492981274	0.892125537117969	0.774977702337427	0.890418394590767	0.458855717333022	0.918687114989708	0.592097112087243	0.602963828186161	0.895929076794089	0.859433767306627	0.908944878753941	0.934500684373754	0.933611216896244	0.839784354323659	0.792191491159667	0.907563879926937	0.902157386241262	1	0.891817222992045	0.931784848193865	0.929159341662034	0.915984856401066	0.903534501284224	0.919229254681013	0.926242209320089	0.887756362490446	0.81256327326676	0.895110271293696	0.896386136276312	0.936263331823864	0.71467469986372	0.739356542103084	0.862115467796467	0.913766037600148	0.919022834327916	0.716186703073024	0.863489060750619
TSPAN14	0.237079423211218	0.522642713598735	0.293000522369478	0.326913389670358	0.788419720877837	0.123958618889272	0.168264317839167	0.409373568202966	0.263532164697643	0.327146625402668	0.650044908460911	0.686692969650619	0.29342059204623	0.53638306967385	0.153971461622505	0.39961226499574	0.452818543986554	0.369008489233572	0.389203561519679	0.59032037755561	0.338490620037178	0.183899897101305	0.777439585033203	0.2648277227889	0.218738573996958	0.224086261537789	0.459676045329063	0.278061242846411	0.618401055850144	0.844905492623699	0.25150187470828	0.868261106099176	0.437178008377588	0.902322847278221	0.121914464243024	0.838494343362952	0.894097760770818	0.487362553294176	0.837518106318284	0.502935294877493	0.4419916933203	0.155557351189221	0.218681383180534	0.199467442812728	0.201131997525674	0.256577315185925	0.61027493086295	0.797120992084722	0.787092177912484	0.259727479864858	0.672131651771047	0.881827246325574	0.294007555177165	0.712984273419898	0.198292595221809	0.310694257590552	0.159220383317178	0.253715252615517	0.160009667602195	0.505846336330564	0.337381897065584	0.304924946414769	0.535255751636675	0.680014181552339	0.363124067417198	0.513264184375266	0.0435084870391244	0.246154935741295	0.878393388478163	0.827756303647119	0.952257596222138	0.666280679586152	0.845578640989163	0.634029249926598	0.819258443423202	0.600551391926266	0.806801748870219	0.835859123913843	0.789138013422072	0.912403442944907	0.148920584201182	0.734506855699573	0.633019615806196	0.730565866794878	0.948405432837687	0.843124136444932	0.945804320749458	0.608577388756637	0.918994183586477	0.606959884436328	0.733955730726353	0.92355714878974	0.946219391818568	0.919717639497991	0.91284334581855	0.934201685197872	0.890686455326222	0.860628580021747	0.905748181837608	0.930853728500553	0.891817222992045	1	0.915099760670024	0.909870210289515	0.936031588164663	0.915745398667344	0.948730518131072	0.916416393999936	0.898588860228421	0.830154111200729	0.876562230665542	0.933265776131811	0.915155724343185	0.850093748486858	0.805137795371379	0.925886630117433	0.901490006518238	0.916928496695084	0.847595795388094	0.878175204731126
