""	C3AR1	CD4	ITGAX	ITGB2	CD68	CCR1	PLXDC2	TMIGD3	HLA.DPB1	TREM2	ITGAM	CD33	TLR4	HAVCR2	LAIR1	TLR1	IFNLR1	PTGER4	TLR6	PTPRC	ITGB1	TNFRSF1B	LRP1	MRC2	IL6R	SORL1	AXL	VSIR	LILRA1	LILRB2	LILRB1	CD93	CD226	TLR2	C5AR2	CD81	PILRA	GPNMB	C5AR1	P2RY12	ADRB2	LILRA4	FPR1	TNFRSF1A	CD74	MERTK	SORT1	ENG	CD46	ADORA3	NRP1	CD180	CD44	ADCY7	ABCA1	TSPAN14	IL18BP	RXRA	SIGIRR	TLR7	UNC5B	SLC1A5	CD69	RHBDF2	RIPK1	LPP	TFRC	CD47	SCARB1	C1QBP	ALOX5	PROCR	STAB1	RYR1	SMAD3	PLAUR	ITGAL	CD40	ADGRE2	TNFRSF10B	ITGB5	CXCR4	ITGA6	CD300LF	SIRPA	CD163	APLP2	SEMA4C	TNFRSF10D	CADM1	CANX	FAS	NOTCH2	KCNQ3	TREM1	LTBR	TRPM2	ITGAV	P2RY6	TSPAN15	MILR1	PLXNB2	IGF2R	NOTCH1	PLD2	STX4	SPN	ADGRE5	OPRL1	FPR3	FZD2	PDE1B	ITGA5	FZD1	FLT1	KCNQ1	PLD1	CD9	PECAM1	TRADD	JMJD6	STX3	CCRL2	TNFRSF12A	TNFRSF14	ATP5F1B	NCSTN	RYK	MCFD2	RACK1	SDC3	PILRB	LAMP1	CD63	SMAP1	CD82	AMFR	EDNRB	EGFR	ERAP1	PTPRA	LRP10	CLEC2D	RPSA	SLC16A1	NCL	PTPRZ1
OPRL1	0.82151375008907	0.84501816107844	0.795891798562579	0.707506305010904	0.447062985318804	0.643826921766723	0.812007876187593	0.741001951090893	0.751287263073856	0.659764367542908	0.677510727513373	0.664558953140252	0.657893699313616	0.682648383400477	0.743836799138088	0.653582150440617	0.573671482463633	0.652872928501074	0.718864345519808	0.783374627215108	0.55958847444995	0.669862064603358	0.693625639162907	0.663454195902571	0.72867215792202	0.85687933528561	0.750509041096951	0.732203294263155	0.567620505224845	0.303729880952219	0.830563544618057	0.132035521305412	0.755116665646926	0.767809090598786	0.775823900586147	0.729889922374889	0.704248631988789	0.202224764679642	0.603333267317312	0.731233691102527	0.857589362779897	0.6960642506187	0.698616156361566	0.680965999043394	0.841311775989662	0.585945713089857	0.817971486856047	0.664235551744237	0.506243755364935	0.777004266090269	0.626579784910605	0.463962691924303	-0.0675755717999841	0.805845921586541	0.405014510691054	0.769924854810717	0.812338588464735	0.568032887959709	0.384785245971582	0.839900175400392	0.720219040982619	0.718688493116903	0.850785181734803	0.769429479341773	0.817934435245058	0.733613578616789	0.607189071659726	0.563191128484724	0.594327731328367	0.541803141544089	0.616823284953029	0.519775629906207	0.751563427546537	0.768565290233602	0.680858785794549	0.36682417329573	0.759841861638863	0.654667171229806	0.538498780534804	0.859789570547296	0.546485639525424	0.615531468791612	0.566997614133601	0.544992426347315	0.661517936415978	0.153067820659929	0.546957252045668	0.777334938876226	0.593060139903654	0.413658056206409	0.53659957169213	0.573466252569331	0.327012515882291	0.813348220998874	0.448592964339919	0.591579573390087	0.862706735945137	0.499184554004712	0.686956913680002	0.626575573163841	0.722310868632729	0.53170573135506	0.531681214268339	0.369327973356312	0.315778491058482	0.754605861751806	0.606064295131926	0.727400741975088	1	0.372287644069522	0.575014824131721	0.705516554612427	0.421210096104492	0.616543918001551	0.0862934088309527	0.683971652855258	0.559689645839424	0.366223503323558	0.679727763472579	0.635161362734953	0.823050478832361	0.386187157133297	0.430104875350438	0.287607624246814	0.366933063979899	0.64210951317328	0.435373597534343	0.369300058765747	0.493179313992982	0.695262465310154	0.0431827603627373	0.365036695670749	0.608693704015625	0.407564446197175	0.625715770530109	0.189948569958692	0.610394158516449	0.0556500508359756	-0.0821954874083059	0.514468448226164	0.446948266127887	0.686073961678373	0.723627589980472	0.621759001367538	0.186639893402008	0.722075054296111	-0.0310018630536082
FPR3	0.404747881106429	0.420420792777615	0.624973096044268	0.599613011703652	0.798475842954125	0.737828965368654	0.560985465612718	0.495352401876538	0.182529209354158	0.642759416214288	0.655328914398141	0.473624614017067	0.657149456672793	0.709385043196876	0.619915884622956	0.581480088762061	0.746222258138061	0.616399102061565	0.256802192244989	0.567212959649553	0.677777708826172	0.491870791378697	0.61335869368303	0.605084084456786	0.647892530242885	0.301791438282611	0.554329305289858	0.0813244355775418	0.228866144714016	0.380021737936243	0.509192412726015	-0.218227137881695	0.551356574600373	0.481250735740866	0.27097002913825	0.601836478235748	0.500199137495439	0.796514495392251	0.54900139507513	0.102619819358015	0.141936577014906	0.480878627175782	0.653115099466236	0.605502885102534	0.28850790640058	0.752190942528246	0.496421858694013	0.702217542727675	0.451317516781329	0.398319352163082	0.671136362636069	0.804762804709115	0.577497729922072	0.527602090598617	0.684067830369432	0.454313474064746	0.504688359801643	0.401771476464207	0.51908666248157	0.483874508936872	0.572406547753702	0.576264313532503	0.388347453054937	0.422989395310879	0.435102067559478	0.365367316328255	0.645230889082195	0.543358224765403	0.549657046585646	0.585047488401521	0.67517340889988	0.684149387940116	0.609553892293002	0.207576476284199	0.402413726506418	0.765196289024795	0.52007959517381	0.526945415298335	0.700183398671034	0.30550146473605	0.685685839761569	0.203994696800867	0.609971051874338	0.578513571856498	0.686795929665442	0.508310512719534	0.703930346930054	0.176011416557985	0.535655800357701	0.633438873233873	0.621643000554677	0.722477215763958	0.561571955915242	0.476906880761424	0.707482478549647	0.742037183997034	0.445272957675041	0.430544628729822	0.465532335216555	0.470256714774189	0.354185467907176	0.666584130715341	0.639918544780901	0.475409888516891	0.727533061370673	0.401666434174315	0.642350718316462	0.515766924015765	0.372287644069522	1	-0.0928466141139577	0.151309536761854	0.762015949520569	0.320249126303303	0.788026896415926	0.318759429052107	0.745428637712546	0.743282814169176	0.489665003402774	0.515934334502512	0.50082458231992	0.774257518119749	0.708481065323261	0.768614365556388	0.675565418028569	0.423784302332481	0.479814565853522	0.460257660830735	0.608310642055311	0.515818162938821	0.0511915321987685	0.0473221560621455	0.723289181663075	0.761565787938038	0.485875137126873	0.125070199205819	0.264169203586299	0.0600474904874065	-0.0858176647566498	0.613489303970401	0.362680269717695	0.533686336442664	0.402710594427813	0.593414907524258	0.106835311806755	0.502434067167228	-0.0558137713904248
FZD2	0.594901017785713	0.552714126591549	0.37971913192861	0.401974903020151	0.0568308552093173	0.206235416275819	0.521212483991071	0.461644911770596	0.725730774453126	0.363675387921312	0.351505273315774	0.59477533095265	0.309081583204708	0.29003777302351	0.454229103793	0.514920899210733	0.124986127043953	0.241284036095889	0.703440297648107	0.495118376849726	0.193774751959766	0.254572706613724	0.24243333476364	0.386359600731221	0.395903532625994	0.729054162792446	0.514030405499122	0.7601087858249	0.453791280310596	0.0896065986847061	0.525983434626989	-0.0447240718197687	0.429192395589723	0.60604319933293	0.481635016317153	0.420667034901035	0.528118475195841	-0.219063234327676	0.0851005962556531	0.707718705367208	0.701828154203744	0.417566000947941	0.379259329561102	0.417126500699843	0.67504121613964	0.25867240510098	0.519647217775494	0.239573201615046	0.284844555954693	0.557753410313007	0.217380299732407	0.0547736426667481	-0.43817790085475	0.4997751859415	0.00926310671216462	0.478006537028377	0.426257851485405	0.2401089022716	0.352832867268873	0.530529597750121	0.330701206850171	0.360195537964179	0.495760508321116	0.582436180189127	0.303116022891908	0.468917909115157	0.210097110243631	0.287046605931547	0.200637321064397	0.342917021316356	0.372643867757637	0.133503378774777	0.314761127326906	0.5375105284576	0.337229850100399	-0.0473904137173599	0.398567236099239	0.54122772285577	0.153538417071647	0.54764209993989	0.28050911259055	0.222251025487874	0.176039783716364	0.125020390910449	0.300680964570845	-0.131508071797947	0.111362148975284	0.477042464764573	0.260026467587351	0.0156824814477417	0.112812572660648	0.184841999516366	-0.068110053114177	0.503714563829136	0.0125413914123618	0.350960080544848	0.615213937976267	0.250406957397402	0.423847140243109	0.385980050963836	0.640377284896777	0.28326947031124	0.124771488533699	0.0651194700836249	0.0229598986131219	0.36912027672384	0.323921159856952	0.330866103360135	0.575014824131721	-0.0928466141139577	1	0.562028655528003	0.0215381314075845	0.269213851055974	-0.359703362256134	0.502513776974779	0.174163566932465	0.00912319128478528	0.397234500106826	0.276855349941794	0.322559161926307	-0.0778002536224951	0.0332680903957994	-0.147637312668357	-0.0408175037838832	0.363541870515434	0.108139869165583	0.247170955729127	0.0860564019529714	0.448026934726335	-0.0483348857987573	0.253104830702582	0.229277639587588	0.0272647441901899	0.179322928835891	0.0226120849308829	0.230439335891383	-0.00620243857822269	-0.0730457321993568	0.0568033955206214	0.230510001326726	0.460853638118001	0.425983429433098	0.357019284069205	0.178853476398931	0.344935483961292	-0.0624080897874771
PDE1B	0.704815214190933	0.80644861808053	0.692392195865152	0.62651898723937	0.283152949221527	0.48108445950626	0.763401968898872	0.629511183597566	0.618239603505284	0.542561801269572	0.630898817496323	0.704439831327109	0.615448039529598	0.568189269593681	0.536964855085667	0.685681624226717	0.446276518026093	0.641012976275565	0.677921819934072	0.716754682841873	0.528089568226475	0.610617859966246	0.567530160166257	0.591704781928116	0.698808869628497	0.792360006090215	0.652192907504637	0.602884869528231	0.591737178255507	0.391842821860646	0.792019512360042	0.294500706480652	0.755275397580736	0.692838312912268	0.853028098843134	0.577163446935891	0.539915863717139	0.0749424569839231	0.543818813919055	0.621720963992177	0.7548880721609	0.477421118754723	0.621023251510304	0.655181572428563	0.749736643684179	0.537004315180225	0.764789237687603	0.523506900278125	0.491400256776989	0.693982090510999	0.505077214562753	0.360213170778392	-0.0647754725453569	0.753105735814377	0.356831780189559	0.764437426139861	0.519137904956594	0.637013538716853	0.367197671642682	0.747377082648323	0.569236514295956	0.569451633846379	0.769274215654675	0.790036266595107	0.678274724768371	0.61586020847691	0.561287940501318	0.517006338241841	0.532527172815079	0.424249096563377	0.521826017304894	0.428647564019427	0.587983655437219	0.817504913758392	0.752191149212437	0.262905231025747	0.694317573017584	0.477998043697955	0.455621045644587	0.714225285932016	0.480824084914541	0.549413146159199	0.482167297559442	0.359419946549501	0.562819242638126	0.12346021996831	0.482112869982608	0.746486346357585	0.642592249483625	0.317431680742089	0.45972286992221	0.448798808292641	0.288599313767957	0.768385798201233	0.343882452033545	0.440218011580247	0.716741181639423	0.500621281090361	0.598036690574947	0.383971035102141	0.652457654823103	0.413313205901832	0.517927187790591	0.434202232710715	0.187075355560701	0.717776866722154	0.617067328772065	0.574823899079679	0.705516554612427	0.151309536761854	0.562028655528003	1	0.315838300870933	0.465710403113524	0.00465137975180633	0.725343000839359	0.527800541396295	0.313435031558292	0.7660146806515	0.438349136027015	0.63218779346505	0.336626175863347	0.268464196579775	0.0886363114733898	0.293923399406896	0.527396160490607	0.457123581629713	0.272147010123046	0.411948733561489	0.540618724844844	0.0888149272670647	0.25816544845761	0.444171271622114	0.287172624090893	0.531219729348957	0.16275604995179	0.509688772925412	0.114190423900245	-0.0438883653737779	0.476667418019688	0.486101878341268	0.626031759603864	0.679717125738297	0.485354189017424	0.275362872077977	0.627987783250884	0.00669731901866096
ITGA5	0.532413524204686	0.558695919104903	0.738046788917473	0.709128809849431	0.823877824872706	0.81009012447359	0.647526606633729	0.585912761617418	0.316708756540664	0.703911556390197	0.756251252865909	0.518369012440019	0.789155257271959	0.770818908197786	0.665819530050611	0.620693741181831	0.83271463983949	0.752140202507043	0.241683208656067	0.681429565512243	0.802892117781587	0.697631773128519	0.78837837782327	0.72733155260703	0.734416124688102	0.400320725288271	0.653890073116208	0.195294899548668	0.263828076531441	0.584192947108048	0.592969595649005	-0.0420819381066289	0.64848126840485	0.515905851482093	0.427766894526419	0.702669081470658	0.606515070151987	0.845335158947719	0.757809986625976	0.0898911258555116	0.245075212657106	0.571184015066805	0.727632500869621	0.735796809850129	0.40555782865141	0.799962876167604	0.622413295961751	0.789026581200253	0.659401833990753	0.501143967514963	0.862864476941923	0.827461512654994	0.683673827562065	0.641691346451628	0.859159317746829	0.611659381099791	0.581361621995198	0.638996364641694	0.530496090932098	0.566851697706093	0.660559987765411	0.707862589008392	0.535336628371161	0.555037113154997	0.581328092136614	0.56832778097058	0.761181355883472	0.702311085850539	0.727485398771612	0.749130566289372	0.709216512218265	0.719731248018943	0.687791977232046	0.396629460542213	0.564694563294387	0.867027319469247	0.680495042328755	0.535415225064795	0.75524198992796	0.48796486939038	0.761322489016836	0.419664717329306	0.761800131737602	0.69245496755617	0.814331177131426	0.66405321022118	0.89880577722265	0.249979001648307	0.69742321010883	0.837538312616347	0.829040281472115	0.812809197087662	0.78473942024471	0.560063460053502	0.809407554809812	0.765086394512128	0.475487433185662	0.653310156451714	0.456259945321438	0.527249526570901	0.367255634073563	0.768819183299307	0.786841853997638	0.671110617775094	0.789281685627815	0.582311776441871	0.720536493424778	0.66767079284192	0.421210096104492	0.762015949520569	0.0215381314075845	0.315838300870933	1	0.492930651444281	0.783414146748566	0.416584223826292	0.802823456543518	0.861720320645357	0.651728162141201	0.711144474635618	0.636705167868844	0.795636725404905	0.793276834043108	0.836920839154628	0.849109431150227	0.702588294454884	0.717199210532375	0.715202444328327	0.839325447128329	0.707310829815088	0.2667547731584	0.197729348384317	0.830485539832031	0.838885987568713	0.729221430819551	0.343472926572949	0.522526254135039	0.3411135035988	0.123963636967394	0.725541100519618	0.610596973388622	0.719080119899602	0.440742029647482	0.739181392571495	0.373224104214672	0.723391705721939	0.151119512256384
FZD1	0.757040365904492	0.684488136887426	0.695131865902481	0.718396577890705	0.503001142107539	0.693962133371999	0.64929176476161	0.595052835911975	0.601443653721366	0.62866486200108	0.596474359175527	0.500767223421215	0.491341333891842	0.6715246306705	0.715493269200219	0.569887261744063	0.665494893777535	0.657106308118321	0.45593452521019	0.66311129260238	0.521552739833661	0.510204512017706	0.610320931496634	0.655004347467792	0.686323773563817	0.61955644613625	0.701226626982948	0.587945041664312	0.483358392587766	0.247721707565285	0.693290816386722	-0.0624319171267508	0.581727691783779	0.490227119881939	0.595973268301752	0.70444592242904	0.614968922962985	0.313071452932214	0.64659188921966	0.542011416529146	0.606581793168044	0.720963368802549	0.656253984400475	0.654560652335001	0.70264608237793	0.506156421488299	0.705779208512065	0.734746955595479	0.470105317205214	0.680366329831906	0.594086739071208	0.499478174982726	0.111058746481715	0.665320559224479	0.489751381415326	0.581025041753008	0.783728220554439	0.533536799473728	0.299542427395497	0.701228166497711	0.795740128783311	0.608102163896127	0.684297269678554	0.599704858449194	0.62988937033591	0.602262525073795	0.631545226792589	0.629738653715173	0.583961083854644	0.568942112840658	0.589226094693783	0.592808105643066	0.739245406121489	0.601626649331381	0.501859327071536	0.536049911974272	0.678791897347082	0.70544510652666	0.630827291606025	0.749097060583711	0.674264540546098	0.433193205166859	0.498193912383572	0.487995343541059	0.62304611477487	0.0755202394931433	0.548853356074855	0.54822895343033	0.568351099020693	0.527257088553104	0.581856445428666	0.612324616267855	0.447068626334445	0.581711453564197	0.660373978972626	0.501931499374965	0.623051495034065	0.520551729812457	0.63713798733291	0.631185505209722	0.564730105878524	0.674886323544198	0.448888019752476	0.447555419352802	0.590527898648159	0.695444419170985	0.541153524756287	0.574379210538242	0.616543918001551	0.320249126303303	0.269213851055974	0.465710403113524	0.492930651444281	1	0.307783133619252	0.499075515876332	0.60807251129885	0.507810440243612	0.428683460375172	0.6102682944772	0.841016973326213	0.450295111621938	0.546667956860428	0.509863377246129	0.553902405745238	0.654365979181378	0.602403101084052	0.509008876185327	0.573892116982731	0.642362612698206	0.168231194826641	0.37068222417252	0.561979004491429	0.513113342537684	0.666033994373342	0.258522580153641	0.586051022031309	0.213332865347446	0.0588239899699142	0.579271425189036	0.449527899883213	0.677512780595258	0.30589222134612	0.609147532338646	0.25717604096007	0.718978806624857	0.0850831686587536
FLT1	0.208548349428502	0.275489464945953	0.482412418958599	0.507893517145548	0.748531364066422	0.673929559745084	0.354685344246078	0.327611784402739	-0.0839902987362838	0.51476523174673	0.571847694241989	0.223709658599964	0.531071418739457	0.600179998909266	0.410201963786093	0.343841332892037	0.722342455899769	0.590542273200789	-0.122071107797056	0.354562664471886	0.636979719102411	0.393476336355821	0.568483396351118	0.516966717345282	0.521928995220463	0.0160419020618741	0.390307911669417	-0.218426314030034	0.0206866834262904	0.380071880891365	0.343716080567732	-0.212411077598715	0.378570429935342	0.166453201126129	0.14899182091989	0.463619097191547	0.299865565208733	0.864445318968148	0.581036822664992	-0.24808405423788	-0.120190114536311	0.28922258491571	0.546442897108299	0.492433581883001	0.0415737342261017	0.638123482762982	0.360011635362405	0.678183683744709	0.301773487689134	0.172865971624916	0.667309807733514	0.754878272657492	0.752945080679904	0.347565682611409	0.750543409137127	0.324330959744971	0.31495735194368	0.418059651048472	0.335024093169321	0.267328433601197	0.515129343538513	0.384753000066281	0.252687216341244	0.255206573274362	0.345697932513435	0.259219640988374	0.664281489986075	0.512674619571359	0.529788174610265	0.543046469111959	0.513866964772489	0.618254438320579	0.473029805069417	0.152971291546081	0.321192345809473	0.841579001126693	0.449277065374852	0.338869389296738	0.722364761304107	0.146555479286754	0.643619788456275	0.131411541095547	0.55518458327004	0.482786882126191	0.620003017056355	0.533200691218185	0.714230293520829	-0.0316503587859519	0.528032646522184	0.678293466251351	0.663346891510306	0.667633642608442	0.665883867836034	0.297741357661084	0.7864669675029	0.511594641603485	0.159096406699449	0.474704234294201	0.255604545331769	0.246239393765462	0.0824054015590645	0.635326548738812	0.563826483218186	0.610487208967394	0.783855438823138	0.377730080516055	0.564453866839519	0.42662072872694	0.0862934088309527	0.788026896415926	-0.359703362256134	0.00465137975180633	0.783414146748566	0.307783133619252	1	0.149583096481724	0.698717314607537	0.812684573351009	0.370195439513265	0.464691301904539	0.40262706124613	0.755756947252253	0.702839126562637	0.866916757986237	0.73783001886329	0.423411087607646	0.506079625444193	0.489151817220552	0.666719917500754	0.416195669480148	0.218040167175348	0.0347735657085589	0.626539864511482	0.772222226486664	0.518314943105551	0.255982912677213	0.256250991148675	0.253030777259181	0.0908666832756292	0.603870287211668	0.413226554669843	0.470740333399354	0.133183951693812	0.515753427677336	0.239080624149775	0.476356369519486	0.122842886805518
KCNQ1	0.803027439659533	0.86162078072625	0.769060042835771	0.762525579069471	0.497284227721037	0.647023365853171	0.809382138639056	0.741912932920338	0.709772294187602	0.735684271750173	0.696819264781276	0.705040800184099	0.69786330454902	0.700326440405771	0.746476773144429	0.746226546093313	0.540401596743734	0.700956298498126	0.527843505998015	0.759755680564123	0.684480094211799	0.645725658578293	0.588848410462558	0.71690746989589	0.75575979780458	0.745149579212503	0.770814182896967	0.624172270412874	0.406086385164011	0.416376106156192	0.829573074127329	-0.034763703068719	0.783072075032619	0.758114616672661	0.699765993323185	0.726406977380074	0.68784468643326	0.293700122758091	0.596233967976261	0.545997259286433	0.755231333235069	0.633738517641624	0.718866244912712	0.734042946519302	0.808146691546475	0.610925007346654	0.755688309585253	0.622898416857891	0.491040744898133	0.727709244685721	0.548137459865204	0.569658912303618	0.0364454276350864	0.832912908664482	0.396375043833114	0.808357711139933	0.605221379033339	0.662849729978965	0.37389737889115	0.70143932242146	0.633830447512956	0.607667150575092	0.843725053878944	0.873549708319137	0.589377186012062	0.532557220355879	0.647343974605549	0.608392214253468	0.571662450454534	0.531379674168115	0.598166923859164	0.436141304373892	0.644471685339972	0.71744612997246	0.615918944391408	0.421711246889883	0.781150871411023	0.53041613035727	0.584291618005787	0.673575080353051	0.631489827816537	0.659319532318601	0.496201794381494	0.46884477751222	0.705413685497071	0.19826544485245	0.549801644380207	0.675796153257609	0.551271230915151	0.427193119966034	0.527627327890186	0.643950086029008	0.306695254064028	0.69357840069983	0.495234442954451	0.70057302205913	0.810434275776471	0.482699201595534	0.752705864759352	0.533634746294572	0.742729897613011	0.488171264358629	0.498804069787422	0.428619318147594	0.346407167822519	0.66713744027924	0.784004761748744	0.672154418664287	0.683971652855258	0.318759429052107	0.502513776974779	0.725343000839359	0.416584223826292	0.499075515876332	0.149583096481724	1	0.627781990599353	0.518065253980589	0.739279251365054	0.507957864447622	0.659042617997989	0.312705145695549	0.491685705259634	0.241982553045793	0.482088439764588	0.501640741541617	0.395694401222118	0.270890238882376	0.4553349496201	0.664736665143523	0.00871134151628888	0.103723965818539	0.543119270706673	0.500877964484005	0.550298319827606	-0.00344436913427669	0.365062324085451	0.0441210310187034	-0.156034939096101	0.548862638273496	0.351805221000917	0.744103941310589	0.623731887363525	0.642182551954158	0.253923181365814	0.643438919130851	-0.132141648761063
PLD1	0.744490746333537	0.753596256890268	0.881495835964179	0.886376238041674	0.870530814990855	0.920537161069832	0.833768749920102	0.77138567133953	0.483239955138295	0.88311016173798	0.875443560096454	0.76736251827506	0.779647438645297	0.904524434682825	0.824475853340804	0.787448464766891	0.889329388657333	0.89455558527199	0.418496730932272	0.80585139416937	0.889860857474654	0.696932432319679	0.778371804473861	0.865091933022842	0.905695166815147	0.576865700070248	0.83763025261049	0.356130793175407	0.463710408440938	0.518550933799004	0.800931738892901	-0.175759806664152	0.75593767447964	0.642191296851737	0.658979170670178	0.85063714696263	0.775278495325198	0.76331044232266	0.747990736904714	0.326932010067667	0.488132468974794	0.674542305506225	0.89150185445835	0.829786760549255	0.627151529314989	0.897659249786313	0.799174735484801	0.887667056637081	0.529175304369561	0.664136447191455	0.841921343026625	0.916667552777774	0.502783064661428	0.778748094049175	0.77569549860484	0.749670496601162	0.683242688603149	0.69660212347738	0.545056000354739	0.745591669901911	0.784360624738828	0.778101580518613	0.713041496655103	0.73754810355804	0.678748712597673	0.550207467001565	0.858353837182159	0.770957613683202	0.754076354618012	0.776126914675741	0.871688515277972	0.754535333299189	0.830114517649937	0.577385065308149	0.588239767640989	0.858794741647895	0.847006257549848	0.708199004976994	0.874726555654723	0.603753538981565	0.854096259933929	0.415892950357216	0.702333520650521	0.633483570844325	0.88975023647129	0.455145927415642	0.860101725321853	0.469767704851597	0.786484365731884	0.738351997246629	0.784334897395446	0.893915362342643	0.616257473838418	0.710684411530745	0.866574422721507	0.803705692035503	0.696197110992517	0.628226582208825	0.711695684448347	0.612013698046616	0.667120768698506	0.837599744875081	0.701453811074059	0.634453469707512	0.824966900102763	0.714992381237094	0.86873281088175	0.726792875165991	0.559689645839424	0.745428637712546	0.174163566932465	0.527800541396295	0.802823456543518	0.60807251129885	0.698717314607537	0.627781990599353	1	0.890970374963645	0.713095468797804	0.746583740851333	0.770451732291009	0.708315692360096	0.823928451588363	0.763690780075993	0.821395126282255	0.669465605221476	0.685511955313477	0.505040578372924	0.769205235955161	0.77587678932739	0.114921031031652	0.112202245779318	0.823592201776177	0.869433996257756	0.753155386548582	0.166348117406144	0.437525709596947	0.165954678092565	-0.0868342888295923	0.845685332706876	0.508773579958919	0.824177177952559	0.521551223001905	0.824835883979068	0.264373657119421	0.747045988968992	-0.0463255939504403
CD9	0.587755068143551	0.630519716568672	0.775382386083677	0.81536552555112	0.904097566515687	0.856588257574188	0.701149977072907	0.696874054151563	0.316667993395836	0.838751185233151	0.831133891776817	0.577277826215692	0.755488832909263	0.855969801535635	0.722109929419734	0.660111449677947	0.863297139026963	0.848080488341638	0.151449375544194	0.678787112550263	0.908048399236107	0.642216811337583	0.787295379728888	0.843483506458668	0.798329708232278	0.379783849128124	0.747884596734338	0.154104520089163	0.25799780934834	0.539398140767511	0.659666991874051	-0.260429687044818	0.663995100835408	0.459263946692364	0.459627929325712	0.801724970192574	0.640045203262631	0.880227331330701	0.74545429942253	0.0754326385531342	0.274055116596794	0.597531289885818	0.827387110972292	0.809019921352414	0.443422809711074	0.845642525539107	0.703671037272898	0.854505953934394	0.502397264414299	0.544245273164766	0.841709618180373	0.937315085227958	0.647778337551823	0.682459832970869	0.849352675597476	0.68871582965497	0.528011489118869	0.697287435648792	0.460903281588994	0.576268936637411	0.729478485385628	0.69070124356564	0.605135097026421	0.612455336533818	0.587239909599623	0.533008868388714	0.854310690165394	0.817905074245731	0.781627177746365	0.841772994608377	0.770502483579793	0.732080217626586	0.734333212824384	0.455551708976426	0.523509343270662	0.910862726727116	0.774623003279239	0.599853076149861	0.890450059315033	0.41947815365498	0.840827903033681	0.39367602823452	0.756260209463134	0.667733778236963	0.884184256751006	0.502041048239026	0.911811988034908	0.30769978572314	0.760906970409738	0.86486681136072	0.875907132381423	0.87422552559314	0.741551035601378	0.588967079071365	0.901833939265843	0.759133967969545	0.501995565250432	0.729663601238527	0.575663130229673	0.491492743791497	0.476766977157853	0.845175114668916	0.724798401878852	0.760715864265891	0.872130038155982	0.669119081053418	0.843471646138133	0.71794506960178	0.366223503323558	0.743282814169176	0.00912319128478528	0.313435031558292	0.861720320645357	0.507810440243612	0.812684573351009	0.518065253980589	0.890970374963645	1	0.658929203932429	0.704623442067855	0.654857162753036	0.75702631955568	0.86878054586475	0.899691479459199	0.875016214789932	0.734216957776712	0.706459841455372	0.632344106696577	0.851203147977886	0.764865993479003	0.296374797559042	0.0930141452064401	0.837484814751617	0.950333991028002	0.771588130902559	0.332231145845296	0.408431893390145	0.354512770141163	0.122169920345162	0.819175762247193	0.616708969517156	0.808807863136335	0.386997020789466	0.830787317816837	0.450564539860761	0.759002922933946	0.141983267370981
PECAM1	0.729320571142612	0.838459039392877	0.857604256855613	0.782340606156267	0.617454559795394	0.715485107821223	0.857334170515864	0.737490976038596	0.553340038381978	0.73042158204558	0.829501439624513	0.695054876559013	0.86994766714726	0.787725719059621	0.678306531233052	0.78098948542097	0.722782417265066	0.853073091904531	0.534754191337221	0.853431373266436	0.803183304531515	0.824684134595567	0.803234165038156	0.80516032801645	0.829592163842415	0.745410215302615	0.758730501757189	0.478068631179768	0.442584108185403	0.606432598985271	0.850693446898034	0.196558461819886	0.878776780194745	0.753641789575725	0.779785757441549	0.73236029791116	0.646249454782741	0.508746992588277	0.766708243896433	0.424833599149254	0.67306408810988	0.573025878054351	0.78231696950047	0.836077123726554	0.683865727071402	0.794428669998625	0.822929444999918	0.735022770387784	0.626961064068928	0.723903427962956	0.751833254963535	0.669734626007276	0.30012225498851	0.882029006863081	0.669901450620772	0.896672603335684	0.606667008645602	0.783336306674478	0.494832314433421	0.78298441033203	0.706652494864082	0.717643931995174	0.831330628144051	0.858666634563182	0.767905713421099	0.733274865238122	0.761884030605311	0.68167564029065	0.742286854801601	0.616485983360395	0.674298243466992	0.585918703084949	0.711348602956061	0.792205354009269	0.839704531110968	0.597836389567173	0.841749519519036	0.540157467974714	0.734249684078228	0.660657702141958	0.684627849511857	0.726281159686441	0.762281938912252	0.679783201067033	0.823780471974552	0.461498334848352	0.793881146800853	0.632252817591052	0.819394797962125	0.622882589379216	0.735194565313298	0.708436068467163	0.620275316391818	0.858581685949706	0.613074735948129	0.702054053585935	0.739515005019055	0.689416458354298	0.613447195750432	0.449034653058441	0.616454422336584	0.638340254478183	0.744614767305743	0.65020936616079	0.446113860572391	0.823533467894453	0.821870301530914	0.81353624608031	0.679727763472579	0.489665003402774	0.397234500106826	0.7660146806515	0.651728162141201	0.428683460375172	0.370195439513265	0.739279251365054	0.713095468797804	0.658929203932429	1	0.610371916697601	0.691190592322449	0.651916233597403	0.580219627567953	0.436277039545808	0.626222171043644	0.659235546764958	0.584318306146084	0.499647023709629	0.637559992947906	0.695572230075487	0.200874679956182	0.228619464838053	0.721539679863506	0.616783666432013	0.660389022527011	0.223826222947043	0.513695482158433	0.229855406144513	-0.0232981232836615	0.672909948063866	0.639376075127074	0.775265651636733	0.753711977928149	0.67739406993919	0.340778829638929	0.764699714618413	0.0505368775100575
