""	PTPRZ1	EGFR	NRCAM	SDC3	NOTCH1	GPC1	NLGN1	NOTCH3	PTPRS	NLGN3	NOTCH2	SDC1	NCAM2	PTPRA	CDH2	NRXN1	PTPRF	NCL	TSPAN12	EPHB1	SLC16A1	LRP1	BCAM	GPC2	LINGO1	NLGN2	ADORA1	PTPRD	ROBO1	TNFRSF21	APLP1	RPSA	FGFR1	LRP6	NRXN2	APP	FZD3	PDGFRA	ITGA7	LRP4	CNTN1	LIFR	ADAM23	DAG1	ACKR3	APLP2	ROBO2	FLRT3	LRP10	NCSTN	CELSR3	FGFR3	PLXNB2	FGFRL1	CD63	TRAF2	EPHA4	PLXNA1	DDR1	TYRO3	TNFRSF19	RXRA	EPHB2	BMPR2	S1PR2	EPHB3	PLXNA3	EPHB4	LRRN3	PLXNA2	NEO1	DCBLD2	ADCYAP1R1	PRTG	CD47	INSR	ATP1A3	CD46	FZD5	ERBB2	ADAM22	HMMR	NT5E	ANTXR1	CHL1	ATP5F1B	GRIN2B	LRRTM2	TSPAN5	ITGB1	TNFRSF11B	DSCAM	ITGAV	TMEM67	PVR	NECTIN2	LAMP1	NRP2	ACTR2	ITGA6	SORT1	THY1	MCFD2	CNR1	ACVR1B	BMPR1A	IL17RC	SMAD3	CHRM3	LRP8	ERBB4	CADM1	DIP2A	EDNRB	IGF1R	ABCA1	TSPAN17	F2R	LRP5	AMFR	TRPM3	SIRPA	GPR37L1	ASGR1	CD44	STX4	CD99L2	RACK1	SMAP1	PILRB	TNFRSF12A	TFRC	JMJD6	CD81	IGF2R	CLEC2D	SORL1	TNFRSF1A	CANX	TSPAN14	CD74	C1QBP
SMAD3	0.685530658019113	0.415505812027927	0.755628421258587	0.79763489553282	0.405656798039571	0.853090211411121	0.757549564224572	0.783767371552722	0.585991946293916	0.734853017119695	0.794543479743352	0.400777242150873	0.189615777799579	0.784349470876133	0.795773973660416	0.457209171126078	0.851798665715628	0.538821006491387	0.43032715524687	0.120098926129416	0.571962958852065	0.71856277910445	0.756652585873444	0.1789062116062	0.108352645463154	0.492576519399838	0.832365551629141	0.173465575786997	0.708126577570776	0.812648371670372	0.795418040297845	0.483109430289411	0.888381792133669	0.408751096732156	0.273752773945751	0.851416646678	0.71934990481751	0.210867339961444	0.828215355034354	0.505337565464144	-0.0702965352884892	0.900676276907018	0.691345038811793	0.868366778008887	0.329756272546076	0.842183882476535	0.711000350865618	0.214887668035755	0.886700882248151	0.830695036262746	0.374261191868737	0.894236060454779	0.835989018654727	0.732314745927132	0.710221554604762	0.270894889837726	0.690507333300566	0.694298048498484	0.877208187672116	0.699465964311056	0.652496789566132	0.67893405813577	0.551948365567675	0.862641009178674	0.226569206857715	0.173615455335882	0.768904185698902	0.500608210104966	0.853115451509378	0.397454914488061	0.820834357351793	0.735572929196265	0.79106538923782	0.379715322491893	0.778049755771862	0.510372532816937	0.036933670107839	0.704284201190397	0.75993047723325	0.876229009381436	0.334214266206648	0.215345987023152	0.477337951166359	0.440520789963146	0.807147225488088	0.482615605941653	0.377307851888379	0.734435815191231	0.668472455907419	0.750687200510854	0.283881595461263	0.135972738328979	0.873134668899487	0.705568167264322	0.703260652447076	0.822046211830329	0.874878462445027	0.762454724486623	0.757327283659904	0.844418938535782	0.825590028460977	0.00995426544568147	0.822601269557582	0.803342912470782	0.732874039880006	0.81261430658426	0.862633580118286	1	0.157312304936962	0.410107725849571	0.6161166545309	0.897920572669301	0.550367792726064	0.883325517908125	0.727704953108349	0.896807344468524	0.693891603004768	0.768173467833427	0.580371690350225	0.756794407113783	0.639647354166392	0.890466065738882	0.886483653254378	0.434130848890767	0.817646594226839	0.747675845743788	0.810199817011231	0.49850874820105	0.61759480348878	0.593952541933765	0.740385564764704	0.75358638329453	0.500071393616155	0.775847898806423	0.823739388486665	0.387990890436404	0.818594366761413	0.851530282892809	0.867108411140118	0.501473327730578	0.112069762460774	0.507953105035593
CHRM3	0.602913692310199	0.609023813509752	0.347603330483797	0.36904031585952	0.701780694761289	0.165885270977632	0.472910866035237	0.409353965040573	0.632327529893411	0.523187630847662	0.393968143098607	0.530144363883909	0.692511615792305	0.465225674373495	0.420206164177602	0.477844859908924	0.178989993953553	0.636066608626788	0.61387610242241	0.5810611278051	0.645379504117071	0.578135981417957	0.274927694935094	0.684072680758116	0.703108046704141	0.648145502491544	0.224136727127696	0.646924790915736	0.528303748096933	0.331662465396899	0.201891549748487	0.539570041461382	0.247624475280319	0.684800999209046	0.604539355640856	0.36442708165028	0.525232205040978	0.718396302027838	0.277803336553323	0.544857849913454	0.500878853160834	0.111390097283131	0.57751930947235	0.325190793933844	0.597148907455442	0.316638200398666	0.394487425787462	0.6902193230755	0.145253563699389	0.37781354781752	0.577643888497448	0.116511300812876	0.228993602751261	0.388435164227329	0.317875234268611	0.521048473954282	0.347055815525559	0.617012636543499	0.367399313987025	0.557029204290969	0.371969649934395	0.573729717282106	0.54942101860437	0.367723376972653	0.713109323809522	0.674716779141083	0.399179406974986	0.526000380940197	0.106461438332495	0.754107517157999	0.395015006164339	0.384697318623018	0.0293253108270833	0.684960820381986	0.35184976100552	0.597268864776596	0.545448524016779	0.555969607332438	0.386847308213704	0.121430295279782	0.618683516214725	0.30358693200582	0.639222178849965	0.677076619876036	0.222602706014026	0.499406444666263	0.638811823877422	0.455387614865117	0.383950696211078	0.292155798383601	0.427687064321277	0.717882111840756	0.334689702158768	0.48716458727089	0.469436780366412	0.253886447470845	0.275848802131599	-0.0326606741777855	0.490491321168925	-0.0229114018268688	0.362582686354591	0.495675358513846	0.382801547922122	0.290148591890563	0.449620304755374	0.438762190204475	0.132408066486974	0.157312304936962	1	0.644619617102267	0.459669868977857	0.0896619726805366	0.607574630211606	0.224157790845585	0.55432785381029	0.164011631962788	0.447766799067113	0.466628726683088	0.5973760596636	0.394286489237426	0.309693915616632	0.0195033480574335	0.277994385321331	0.657818491083567	-0.118016706359123	0.437071633100748	0.334101442543443	0.541330756247174	0.554743661881295	0.426234028914047	0.189692130533583	0.459569695285828	0.576218002696027	0.401001672288497	0.359723529126633	0.576672088832921	-0.00250220462331131	0.198851775945684	0.391876761717895	0.546468604900884	0.00736381579680857	0.519498591800247
LRP8	0.813047575100757	0.727791488064298	0.589670560249719	0.566185593102688	0.849118971674649	0.367021874196095	0.771474851814004	0.58595429774816	0.841672821164952	0.702004764650656	0.627659039336015	0.664586311761837	0.801878775631215	0.694935480690835	0.614567751274744	0.749700396466149	0.358345751584685	0.790551446414122	0.710427586944042	0.617694156475978	0.72774318371493	0.785919913057929	0.426307803523705	0.792787054644522	0.735429679636097	0.823456598532981	0.354038165922871	0.711966581216458	0.725111641042742	0.559346039165176	0.456387774273455	0.627261805371503	0.50960799569145	0.849341782994398	0.798215852321495	0.631584352504219	0.731969269321556	0.773880459303859	0.500143584292059	0.692196518833289	0.525865142936042	0.376688708428787	0.738339295745475	0.581203272494404	0.649885652992081	0.561159708569834	0.60054648232994	0.683311951860856	0.388032869796013	0.589688924250342	0.778675722816141	0.32694446769366	0.484055833649094	0.464701635347169	0.439437526374162	0.647673791342864	0.528823597942416	0.767618154004912	0.608588121221265	0.732458762332818	0.546187872569901	0.77650280977493	0.781874708873832	0.622805127330986	0.755415134839964	0.734517822749238	0.59984366462335	0.621926385454693	0.385261157186474	0.763244338188938	0.666431765094064	0.568869837999355	0.269055041640496	0.79463870247421	0.565949699621426	0.818468183232536	0.647830872083261	0.756812399490729	0.567271212235545	0.354283644055587	0.807566513063386	0.509055826531445	0.716572553093028	0.807406339943102	0.346367936850288	0.623779193857506	0.596311965636026	0.738756734197882	0.618177521762015	0.494760013700213	0.465817446978507	0.785400648726144	0.597206584923122	0.642053320733295	0.639734607625288	0.426609959085333	0.515080909771974	0.221477967642184	0.722862246774731	0.191947048379404	0.636681128407318	0.472611903526512	0.585090819408334	0.48477710791091	0.730779841850032	0.683659726461536	0.361026598325568	0.410107725849571	0.644619617102267	1	0.725128989452911	0.354254203356104	0.820106057567686	0.46813751786949	0.780895488981011	0.40026639297044	0.626262263527731	0.674238617790802	0.770386135457329	0.661669202709522	0.504784332221829	0.290495937173279	0.504612763926667	0.715153473446759	0.131935239333844	0.589381725306882	0.571672859091826	0.601192812043616	0.716134008991458	0.688352788214502	0.320936308875258	0.578066208939785	0.626396008234595	0.567643675017731	0.624662494868728	0.811207782223783	0.283059795389066	0.383167463726693	0.602839170250503	0.706771522674994	0.125789529297164	0.616647970930144
ERBB4	0.841551434252075	0.532556040805322	0.719139994592468	0.609394005246718	0.667656570042684	0.497765118736042	0.808699469756677	0.574503178589219	0.737963693950083	0.671747312030262	0.645503785594009	0.449279396166257	0.694131456185584	0.703514805407633	0.62873507696414	0.823321654693431	0.544613449833261	0.609307337939532	0.500701409025362	0.482925867510899	0.556152779496121	0.74309381697757	0.449410466342996	0.574685127047475	0.490813482262347	0.765264119868189	0.475850099093514	0.63893919385142	0.740683533372066	0.630077785686741	0.580015628209553	0.379092204504445	0.656795796929462	0.754795737487987	0.735223166812986	0.709610233054465	0.722591769774821	0.561642434040253	0.568393263605349	0.673888575220951	0.467572444370563	0.577203443193951	0.779328075596962	0.664189075244296	0.407296083218446	0.610483977645644	0.60849565870966	0.402406793061189	0.525300140992468	0.641010911243925	0.724267886002988	0.551061303380663	0.572799386399474	0.444037181294475	0.370369687821494	0.435632806183914	0.452988537034044	0.767448489738152	0.705239800746793	0.655324909421351	0.477125846787752	0.74375787150788	0.666663193952331	0.729287885439876	0.534026083290068	0.48526005730613	0.671189236406589	0.448442700062742	0.573762790470055	0.650878681966299	0.73846131094801	0.586202967676064	0.469754701748663	0.662879103038756	0.577450513799537	0.768927033123985	0.450175253489222	0.808292112958612	0.563586474348584	0.511691367083603	0.685954361750156	0.376767962150556	0.576445538081915	0.801201858225373	0.490654963774403	0.385166858491021	0.535740649006715	0.757249055036361	0.533366502736707	0.519028351787215	0.180773819747611	0.564558675896155	0.69371613633881	0.63262204941211	0.607803121470373	0.474399480851109	0.586043339710815	0.385833215226217	0.662571316634524	0.446013989852003	0.682639030132587	0.306701762399326	0.604697250273294	0.654419230270241	0.770515738907553	0.737010556840453	0.4952662729803	0.6161166545309	0.459669868977857	0.725128989452911	1	0.532597188345581	0.745487169434547	0.61364075933107	0.803724003522768	0.591876386166621	0.561242900556656	0.647781594230363	0.649908471491297	0.66569060787322	0.421618877652409	0.521088206320167	0.635732643193861	0.618038076830352	0.382867409940613	0.556647115121572	0.657479121868367	0.360551058325026	0.590045678051906	0.662909914533122	0.395257242292886	0.584324905715319	0.42477969740234	0.543853792290874	0.675982596613551	0.640146066676722	0.456815859350682	0.468796282079356	0.654515675440701	0.472843142113654	0.0720724074415417	0.374916994610289
CADM1	0.651552753779239	0.381328490622936	0.814147351057857	0.81480313216795	0.337362034046193	0.969342268139364	0.766332095424541	0.80936583239726	0.543287333194382	0.753118937998859	0.856541215947664	0.406782282204062	0.0820750858267839	0.810320080474585	0.884738829629125	0.387593906248646	0.944124102497687	0.540652507123703	0.39467728364952	-0.00954552466217547	0.580822316156255	0.711392076669534	0.875901387548556	0.0659595516466994	0.00329383010160991	0.392103120868218	0.896075994459018	0.0984556932788414	0.698847979454122	0.823659606937479	0.895501576075387	0.49972794269608	0.941422372627579	0.331803002337017	0.148146861384326	0.909714724055151	0.73144711922074	0.127365316513142	0.919408853139315	0.430635806391916	-0.192433868063904	0.962846391472478	0.622492308185141	0.917882450989032	0.305972786674617	0.928995568457427	0.720096493830005	0.158564801048167	0.974139298906438	0.88164107342728	0.310763195971304	0.910111323296389	0.934944714158534	0.805000638280889	0.818515748877481	0.254793456073545	0.7923251436402	0.652548205796847	0.903238402731922	0.699054419772926	0.672551495746383	0.67045311847543	0.518668950454652	0.886333818952195	0.135797373108412	0.0935457882564892	0.814514700244681	0.512714098163749	0.952347483564867	0.381249856313946	0.845522902409565	0.852332027518698	0.785538636148465	0.279883659497314	0.864723323385532	0.453775607274558	-0.0767436961704468	0.684465315960425	0.80620859455218	0.964283003334678	0.269391762278268	0.226102307904515	0.444285348516238	0.34317819097167	0.890477278686216	0.509195726755062	0.33421073377218	0.763206998232391	0.733581365363997	0.882086631371269	0.28278713568264	0.0291061713404216	0.910987892846921	0.736343896220126	0.748518568388252	0.915502112093496	0.948550450096565	0.892313522929449	0.788679856462329	0.868255946378539	0.869568492862998	-0.0907953313529313	0.896931333205172	0.86312612140763	0.728963828103926	0.816948837277151	0.938773114433989	0.897920572669301	0.0896619726805366	0.354254203356104	0.532597188345581	1	0.506404327555397	0.922490501075304	0.721039356899898	0.96038830730122	0.734820430322453	0.808204294514193	0.525685969036695	0.806402028919047	0.701196743434028	0.940647735892105	0.924128133722616	0.417224286549366	0.920242821283501	0.812464448852498	0.870245771907734	0.534201337998962	0.658347253158752	0.599786023705006	0.884643254864022	0.811121665303604	0.559833055632383	0.838814696572087	0.824624261336582	0.347139719723639	0.912009866057509	0.945070149181529	0.918039472530604	0.522799489704922	0.100740546953364	0.535008899996699
DIP2A	0.907476066168011	0.861291504883735	0.612064047285346	0.73031235846155	0.902432022402488	0.480386300992856	0.841340011366364	0.757228551078821	0.89150812273141	0.830141983963527	0.788514999753143	0.65864937471487	0.768460747901167	0.849504064032268	0.743973619046793	0.708066431266544	0.48798720435496	0.880960552037938	0.824039535066456	0.47269148469478	0.855897427046013	0.884333148069976	0.564910756832274	0.732081413100823	0.663263345070987	0.818107659331671	0.497880815349193	0.693596796051357	0.853517529974573	0.631675189674176	0.521739617922554	0.698977183449425	0.646893543664863	0.871855402986176	0.692983959118522	0.730410459682807	0.877932865709833	0.826930055620724	0.653765567534306	0.779183173550831	0.388504091848147	0.528721143548675	0.854014407090057	0.736204079328548	0.751404853594629	0.702732225960412	0.767479032065815	0.725438964966041	0.514418516083781	0.729981644558586	0.803704816881729	0.490734864294078	0.615811458604914	0.585655247391437	0.571412387087114	0.731314415214439	0.685077199360272	0.836395528493311	0.71814229195679	0.841397745925474	0.744487848990518	0.862474134561842	0.832426521165339	0.749784575484298	0.747571396671404	0.739654283249774	0.657918376041335	0.771811738672251	0.504231751023604	0.781557497716079	0.794247824501307	0.643374793757011	0.424712328975072	0.828791277688044	0.732577168229692	0.793817435895393	0.554234284447739	0.841486823209977	0.751411716901904	0.488390266007396	0.843877526067475	0.693844242729173	0.815200865686128	0.783219053596298	0.496198857091361	0.717749506370772	0.691944088024531	0.851525577634244	0.781598026870638	0.587639384787094	0.587675586979983	0.70056048337027	0.70071753573619	0.823511978490972	0.712912334977514	0.556241966070558	0.647355634756682	0.28450924125477	0.858411841028205	0.37475403273833	0.807959976401602	0.370212800454255	0.694117873673228	0.618029596307109	0.805383513119256	0.810493841673967	0.48838405107706	0.550367792726064	0.607574630211606	0.820106057567686	0.745487169434547	0.506404327555397	1	0.64963132578186	0.837751337228629	0.500690291444736	0.71537118443885	0.783856367683753	0.859976275965488	0.79163527639285	0.693317240643161	0.432700506122411	0.624793967693942	0.671845665404465	0.22345425476971	0.714208563841402	0.724471795291464	0.681949494459847	0.838757212871245	0.86048525375261	0.425408641699835	0.724242534103879	0.711774534891307	0.672799921903762	0.700462794944066	0.853548660400455	0.402701593678095	0.540795855728699	0.749055331771025	0.779528591130533	0.129346953902223	0.68834148528124
EDNRB	0.789481021204967	0.58312762377563	0.749646746947919	0.927904236940763	0.510933796270782	0.873664065064242	0.802774379192814	0.884733026280465	0.663775731275343	0.861411951924831	0.904693475374912	0.452786752625766	0.261121338907224	0.902543162883	0.906509579241855	0.456941256912236	0.845000465498867	0.644508455007375	0.579452199795613	0.100295260663743	0.686189405700129	0.834138842384417	0.856235130953761	0.230444083439581	0.18812235904087	0.527062123249687	0.902612199404052	0.195629667666419	0.825196982588644	0.871014564879065	0.77798442442052	0.58107357551784	0.904255964342638	0.484602517758115	0.300241780124674	0.912975064411324	0.868357204281204	0.309109380132653	0.930443434821079	0.631592088983653	-0.123485685643604	0.921143720110457	0.797850167546314	0.94448317953442	0.482442420675514	0.898730084473516	0.878576695671755	0.335530556520144	0.916270803049511	0.888236589209854	0.452556748186946	0.9290073931065	0.858514269264635	0.848528933949406	0.813602292362178	0.365046679804075	0.840300994777906	0.738584116690087	0.933844733452522	0.813128948296946	0.806547778646195	0.771379632240561	0.639649701530436	0.903620387371955	0.310477319381793	0.269776286702886	0.807726806211178	0.644718860357546	0.858591990807567	0.464534082310306	0.899613605857115	0.789468536953625	0.823723114774063	0.464735543173405	0.862036698235769	0.572513450373948	0.0418338941074957	0.790216116337167	0.868593887008038	0.886251097998916	0.433728316228212	0.287377550023278	0.639294576323271	0.481356981403687	0.893454745934758	0.587449731642807	0.513424632118309	0.853132000759967	0.794155026572148	0.809899256942489	0.459412729267631	0.189713607961367	0.914838645831062	0.847918882154968	0.751066673353579	0.865856684243543	0.923459923064948	0.731090683332576	0.842513372719709	0.870707781950186	0.914286914095566	-0.0418697213169252	0.876968644913235	0.912838702473611	0.792410407803493	0.888959404912523	0.893531054480101	0.883325517908125	0.224157790845585	0.46813751786949	0.61364075933107	0.922490501075304	0.64963132578186	1	0.771841040429346	0.877117008851771	0.743496725120711	0.858640803834959	0.691645355953157	0.822651492202709	0.828796752899825	0.882758388928677	0.943672550021229	0.529499071166503	0.750246462405793	0.811679767791481	0.87628561427456	0.595726460737922	0.728278868624771	0.662124315922585	0.770298517209313	0.888199026357414	0.605457772419191	0.857629925742393	0.822745443747174	0.499108426565885	0.817296782314928	0.899902134737069	0.938794671489688	0.613382299488911	0.0846842701259349	0.597110351495628
IGF1R	0.91572105896934	0.67542118261737	0.843095067505356	0.796089140544151	0.759354608630624	0.715266288135574	0.931295390109064	0.805279834641639	0.83777230136129	0.861977440643393	0.83632334377228	0.623650807089956	0.628644138596428	0.874852920967182	0.856030759561056	0.761283315740259	0.736375514376316	0.792449638727761	0.673058132671075	0.481213974892229	0.782185597875161	0.91137731656217	0.682867974430033	0.594766705112888	0.523994086574783	0.802020059094669	0.670434682326948	0.61749580975756	0.862365769314726	0.803610060827377	0.758652363271716	0.624730367003484	0.831189875981192	0.778469635853335	0.660500934126963	0.89430748774024	0.877832664113407	0.608187097679787	0.788564832347139	0.733659865022833	0.334475392062799	0.752798462224572	0.854091697567089	0.850435543867897	0.561190268075388	0.827036174991318	0.765943630183077	0.542672452370402	0.732115112703051	0.84597917765549	0.735591859518523	0.693801480690399	0.786841877160474	0.704309117780595	0.65064226274985	0.540164108476467	0.720902568216611	0.901214396759231	0.874217692835988	0.842576976941484	0.658926532360448	0.888363237588902	0.798881062445737	0.894084723037283	0.595238806777544	0.546405851241174	0.849402619297223	0.659154543311476	0.732463982043131	0.76526241238581	0.881044738349261	0.829693946241707	0.590469844981864	0.724762042376849	0.786923776878935	0.810870080029721	0.434662073243786	0.88709852869653	0.772770630891421	0.716833756569855	0.710986090736827	0.411703600382353	0.723836064772474	0.789599563677024	0.703127012194738	0.613911614397523	0.634925774600066	0.88702968180068	0.746138155742584	0.772553470720601	0.40377873690425	0.581973300297154	0.875468990515616	0.801783865144803	0.802266313895713	0.713059927148633	0.804903602638222	0.581650393466364	0.866527135366169	0.569358798142342	0.860166342057101	0.317887433352136	0.824731916811291	0.785558727857696	0.87375764208097	0.874270077065276	0.688852439357405	0.727704953108349	0.55432785381029	0.780895488981011	0.803724003522768	0.721039356899898	0.837751337228629	0.771841040429346	1	0.763308521207454	0.784081658844768	0.847140178453544	0.786405583520442	0.854864198974308	0.664682821636834	0.672933500614843	0.803318359703747	0.716217362571638	0.538109120451978	0.796260216865773	0.824298988802647	0.630006249974415	0.791430488493314	0.769784306986612	0.632729375252928	0.807750363181381	0.680822309626945	0.779148578496509	0.868881610266356	0.731351932590998	0.634805150044967	0.70231456888421	0.873960151324678	0.71391452953913	0.0981734307327116	0.624839756110712
ABCA1	0.666029520861881	0.327843008033883	0.858057099323547	0.772107972280328	0.33151805352798	0.949588120449232	0.783307681957203	0.765399946944074	0.555668483185759	0.723760577505833	0.824362042820578	0.344288108398855	0.12853986979345	0.768761651877374	0.851865156080899	0.462299061554161	0.943899051081927	0.498567701970332	0.330727840928943	0.0923329344909712	0.541768007676971	0.702603924615367	0.817344800645622	0.116236759716855	0.0469361005379599	0.440194116700982	0.852500989430652	0.19423285179785	0.712645400729309	0.826982045174747	0.893711259873926	0.429466189084837	0.943294620106245	0.367933621667784	0.220518355906555	0.909083830729674	0.715565715221469	0.134877100272851	0.871333537794169	0.412204279705046	-0.0929500130891565	0.948234147030187	0.629611927620366	0.880245648485453	0.240530744157683	0.897733638389386	0.679382400668068	0.129818113687792	0.962424537835469	0.865635593408018	0.351168165699491	0.888715964044808	0.910962213065751	0.753771656439892	0.747329365632741	0.187807375944158	0.721464787387982	0.705964895266655	0.894618931002526	0.663390044985417	0.596087204105574	0.693045743439902	0.490909735657069	0.897937767575524	0.135725667322865	0.0916531700722254	0.85815774390879	0.433208724833946	0.94623074305687	0.448170444925083	0.818930686494114	0.85305083273636	0.761281741470183	0.309313570032204	0.817589938674923	0.476497665680082	-0.0391173572759746	0.721503078338599	0.760934667736979	0.94066026360138	0.257725747566079	0.167953419951364	0.412455463373543	0.422075184680264	0.880854222236154	0.431828994403857	0.358006112312514	0.770093521998614	0.656027864019407	0.860556595241345	0.186770744141349	0.0783875971301575	0.910066215757515	0.704522023026781	0.732108623826392	0.892473168763744	0.911351657182512	0.878572803776325	0.763483465350501	0.840378181453938	0.835634743303775	-0.05707174700873	0.878652330822705	0.87076804641147	0.736446763748238	0.806299378117549	0.901592218245314	0.896807344468524	0.164011631962788	0.40026639297044	0.591876386166621	0.96038830730122	0.500690291444736	0.877117008851771	0.763308521207454	1	0.721012183941518	0.774346063006222	0.497925607887856	0.772872629939605	0.62700950578586	0.919584559541289	0.89388968965341	0.458746111270515	0.915596679552491	0.785561073367903	0.828425148914842	0.473222102235548	0.606473641434157	0.592241517859581	0.851120560998457	0.772796071038437	0.523188813779561	0.799644775861743	0.865735594240191	0.343891178889366	0.904402184725592	0.902038113135424	0.900013876516962	0.49202574333141	0.134721905792262	0.459343947918688
TSPAN17	0.762637887259221	0.712119285685519	0.700402084919671	0.758047557320789	0.683944743048108	0.770559773615827	0.806230674634507	0.804098173129343	0.800602001716787	0.840579540024332	0.863046379591807	0.659355458365683	0.443405133374357	0.853561223693584	0.861718981273238	0.468237186677568	0.690730116315244	0.82401667697769	0.725649974919119	0.285720311598445	0.805372644544881	0.839827186637685	0.835872570682643	0.477149807631053	0.469134780220191	0.671339017981797	0.733615518243235	0.370944682697649	0.790367979039996	0.73129832576518	0.761997266754551	0.814997891176529	0.75631429743266	0.62197111514891	0.412751742753796	0.825153330450557	0.805524584859065	0.565728752457025	0.798576552777604	0.61215858910873	0.122663828023471	0.666468455696667	0.682705880340756	0.816451695377898	0.690096923555607	0.854958722951705	0.702831636660998	0.611150214560627	0.757503878384512	0.864381238977007	0.564247336756328	0.632217488552626	0.786704937059756	0.793219971975199	0.846410410834409	0.613486906607082	0.811553073824647	0.775296108611441	0.827255232889974	0.838747355120641	0.72075744204914	0.797424819104576	0.707161418768004	0.778173370338872	0.556170189673391	0.541732329758852	0.771574077699568	0.769611626423452	0.727039863120987	0.645543908723513	0.78394511350958	0.792252837825799	0.476135273731922	0.590855224532899	0.863240276224708	0.627051230110026	0.331696622708032	0.719399676308688	0.808462664999397	0.748732759215523	0.568075944164212	0.502361170248896	0.709205110120446	0.607025890278214	0.666470068060216	0.825691816247765	0.509031911748428	0.798759345412914	0.828063697459625	0.775315992082253	0.596421373117677	0.458210162399034	0.782982444344132	0.76525503572499	0.823451476439756	0.850991887099252	0.845883534741522	0.587614820717722	0.900460819272598	0.494849968115848	0.847806212883877	0.308270179020977	0.88366152273353	0.666229259662816	0.795117637842041	0.798415529462016	0.76653344915721	0.693891603004768	0.447766799067113	0.626262263527731	0.561242900556656	0.734820430322453	0.71537118443885	0.743496725120711	0.784081658844768	0.721012183941518	1	0.881902369305156	0.777396877961238	0.825585024002062	0.700217924361761	0.588193844096699	0.795829233662913	0.662515781494062	0.541550257351224	0.892464093827861	0.814027988914526	0.835011944737454	0.87503995123516	0.726534507267361	0.740970093221132	0.78626489896875	0.801249119002933	0.894985365025059	0.748669492491167	0.613105565881845	0.590809168345022	0.811913037418186	0.840200725026188	0.743603775773522	0.0959233258156703	0.827766494828733
F2R	0.8618026469374	0.762741351515902	0.807717663920479	0.852936945241155	0.729804061642155	0.828770360487525	0.895197339340597	0.864969719239012	0.833512627317725	0.913297367577647	0.934454328642313	0.702919719356534	0.48594596712081	0.934267417773709	0.953426878710301	0.54306277486177	0.74335880372375	0.870207849837377	0.77627905746618	0.310384114231437	0.843862861601828	0.914819956344502	0.847333673230996	0.497207034454984	0.465018570095098	0.691911324133488	0.793542540515298	0.3761919371613	0.834451089657838	0.821159247585078	0.808390871352911	0.813880183651764	0.836203239397122	0.677573266796099	0.461581688805614	0.924298446398198	0.899252700081714	0.58220327569195	0.888538387453446	0.688942837175033	0.126245663483066	0.773988544200562	0.801588805488598	0.904193916595992	0.695873567844811	0.920948498705738	0.816969304258735	0.600744529278596	0.834595826037026	0.901077932416312	0.616611879287968	0.730284771810093	0.848568795186782	0.86228194392404	0.872621142642628	0.616056960984581	0.906585935294468	0.82919047814496	0.902779355455723	0.904522225587573	0.784934943875001	0.830949120813537	0.757203907708005	0.867900724172795	0.58948008352944	0.529425912835955	0.815518538074654	0.791923463768972	0.805235664102664	0.668686830811483	0.896524469798215	0.871229225606445	0.563754059549161	0.636510934984301	0.90705827954125	0.715292045479965	0.322891063726097	0.820821751948618	0.851813874921296	0.801335188065686	0.628847173826325	0.458508968900035	0.797167610507083	0.653906659149759	0.742422769035371	0.804569841508681	0.59239039536178	0.879628504839291	0.874636039626649	0.872480838440857	0.614814396700047	0.488439251995639	0.901004588614545	0.874210067323756	0.870022276974384	0.857778714151156	0.911596047940735	0.683455323865695	0.946986154338776	0.578375774741075	0.903172485427313	0.265674746307746	0.943589915835607	0.764565580203698	0.85492392265764	0.90804718278364	0.813431115515798	0.768173467833427	0.466628726683088	0.674238617790802	0.647781594230363	0.808204294514193	0.783856367683753	0.858640803834959	0.847140178453544	0.774346063006222	0.881902369305156	1	0.823404418687769	0.889228601416368	0.794762560247095	0.682350444394258	0.887272358413918	0.699777019912929	0.609842036164739	0.905026065269462	0.879406648228707	0.819223176881574	0.901523066611929	0.755801390115815	0.789763577129224	0.897710752814881	0.820346698426178	0.918682662477692	0.815918822828053	0.662823534186912	0.679785967702547	0.846470115813366	0.925196367156818	0.818803096153768	0.0765044090078917	0.830647077471116
